[00:00.000 --> 00:17.000]  Music
[03:00:50.100 --> 03:00:54.660]  No one's going to hear us and nothing's going to change and that's why I feel like what's so important here
[03:00:54.900 --> 03:01:01.140]  Is what roger stone milo enopolis and these other people are doing by actually taking these people to court
[03:01:01.620 --> 03:01:04.980]  That's very important, but also street action is very important
[03:01:05.380 --> 03:01:11.380]  We need to actually come up with another march on twitter march. Well, what you just said is I talked to google insiders
[03:01:11.380 --> 03:01:16.260]  And they said they're so scared of you and cernovich announcing these marches coming up in a month
[03:01:16.260 --> 03:01:22.180]  So then they triggered their operations in virginia and did all that and then said about you and others just going to cover marches
[03:01:22.340 --> 03:01:26.820]  You were coming to kill people and then we were coming to kill people and now we learn internally
[03:01:27.220 --> 03:01:30.340]  I'm banned on google campuses. We're the number one enemy. They're scared of this
[03:01:30.580 --> 03:01:36.100]  Well, everyone's you just randomly go protest at google facilities and expose them, you know online and in person
[03:01:36.100 --> 03:01:41.860]  They're so scared of that. So yes in the next few weeks. I'm going to be announcing during the show
[03:01:42.580 --> 03:01:44.580]  for a flash events
[03:01:44.660 --> 03:01:48.900]  In in off of 360. They've got a google facility an apple facility
[03:01:48.900 --> 03:01:54.500]  They've got another one downtown and everybody has to do this because they're so scared of being cyber
[03:01:54.820 --> 03:01:58.580]  Called out but also in person. So as they restrict us online
[03:01:58.980 --> 03:02:02.740]  We start hitting the streets roger stone. Go ahead. Give us your take on that
[03:02:02.740 --> 03:02:08.100]  Well, you know, uh, my colleague tyler nixon yesterday invented a great new
[03:02:08.580 --> 03:02:13.860]  Hashtag stop the twat sees because that's what they are the twitter not sees the twat sees
[03:02:14.500 --> 03:02:21.300]  Uh, think of a think of a chain of humans and to hand like a circle all around the twitter headquarters
[03:02:21.540 --> 03:02:23.700]  You've got to cross the picket line to get in
[03:02:24.740 --> 03:02:31.140]  You have to fight them. Yes in the courts and I guarantee you my low and high and a host of others will be doing that shortly
[03:02:31.140 --> 03:02:33.140]  the mother of all lawsuits
[03:02:33.220 --> 03:02:36.980]  Multiple jurisdictions and multiple causes of action to avoid
[03:02:37.620 --> 03:02:43.460]  Them consolidating. You know, we will confront them in the courts, but they have to be confronted at their front door
[03:02:43.700 --> 03:02:45.700]  That's the beauty of the first amendment
[03:02:45.780 --> 03:02:47.780]  protest nonviolent protest
[03:02:48.340 --> 03:02:52.340]  And as libertarians and conservatives, we don't ever do that. We've got to do it now
[03:02:52.580 --> 03:02:56.580]  They're shutting on our free speech. They're involved in our phone calls. That's what digital stuff is
[03:02:56.580 --> 03:03:02.580]  They're like breaking in twitter facebook. I bet they break into our private messages and look at them and share them and laugh
[03:03:02.660 --> 03:03:07.460]  This is a group of truly criminal authoritarian dirt ball control freaks
[03:03:07.940 --> 03:03:10.420]  And and and we're coming after me. You know, I told everybody I'm gonna sue me
[03:03:10.420 --> 03:03:15.940]  I'm listening these lawsuits now by de bohr and others and more is coming and a lot more is coming
[03:03:16.020 --> 03:03:18.980]  Oh, we've got them on video saying they discriminate against me
[03:03:19.140 --> 03:03:21.300]  Thomas waiting for more comes out and I'm suing them as well
[03:03:21.300 --> 03:03:26.180]  And if you think for a second that you wouldn't have we're going to sue the google employees
[03:03:28.660 --> 03:03:33.860]  Well, I want to see some of the people who were in that terrific project veritas video
[03:03:33.860 --> 03:03:37.700]  I want to see them under oath in this on the stand. Let's see what they say then
[03:03:38.340 --> 03:03:40.820]  And jack dorsi, we know where you live jack
[03:03:40.900 --> 03:03:46.740]  We're going to form a human chain around your home every day day in day night. Have a nice time pal
[03:03:46.740 --> 03:03:52.740]  It's people. It's the first amendment. Get ready buddy. It's coming. It's the first amendment. It's best. Thank you
[03:03:52.740 --> 03:03:54.340]  rogers town. We'll talk to you soon. Go ahead melanie
[03:03:54.340 --> 03:03:56.740]  and you know if you think for a second that
[03:03:57.380 --> 03:04:05.060]  Liberals if they were being discriminated against on twitter or youtube that they would just sit back and not do anything about it
[03:04:05.060 --> 03:04:07.060]  Or just say oh, let's just use a different platform
[03:04:07.140 --> 03:04:10.740]  No, they choose you don't make gay guys a cake. They see you fine
[03:04:10.980 --> 03:04:14.580]  But we're not even I mean, I'm not even we're not letting any access to anything
[03:04:14.580 --> 03:04:20.580]  We have to see because we're shi people. They have us on video calling us, you know that
[03:04:21.220 --> 03:04:24.500]  Calling the shite, but oh, but see they've got a made-up quote
[03:04:25.060 --> 03:04:29.860]  So they can discriminate, but the cake maker can't sorry, but this is grounds for lawsuits
[03:04:30.180 --> 03:04:35.540]  This is grounds for massive protests and you know that liberals would be doing it if it were them
[03:04:35.780 --> 03:04:39.460]  So we need to do well. They've hired a bunch of racist minorities and told them
[03:04:39.620 --> 03:04:42.420]  It's your time to suppress white people for what happened a hundred years ago
[03:04:42.420 --> 03:04:46.980]  And that's what they've done. We'll be back with the key to this whole operation stay with us. Thank you, roger
[03:04:47.140 --> 03:04:49.140]  Milly stay there. We'll learn this rob dude
[03:04:52.420 --> 03:05:00.100]  I'm so excited the new product at info wars life.com in a glass bottle two month servings filled to the brim
[03:05:00.660 --> 03:05:06.260]  Filled to the absolute top the real red pill. This is a heart and brain pill
[03:05:06.980 --> 03:05:10.820]  A new tropic that doesn't have any stimulants in it, but boy does it stimulate
[03:05:10.820 --> 03:05:17.380]  Because it's beyond that quite frankly, uh, I just went off what I saw medical doctors
[03:05:18.020 --> 03:05:23.220]  Prescribing to their patients, but it wasn't prescription, but they were charging people a hundred two hundred dollars
[03:05:24.100 --> 03:05:25.780]  for the formulae
[03:05:25.780 --> 03:05:30.180]  And I came up with our own formula working with some scientists and developers non-gmo
[03:05:30.740 --> 03:05:33.700]  Made right here in america 120 capsules
[03:05:34.260 --> 03:05:37.060]  And ladies and gentlemen, you add the preglenone to it
[03:05:37.060 --> 03:05:43.220]  Which is the precursor to all the hormones that your body has to have to even make the hormones in your glands
[03:05:43.620 --> 03:05:45.620]  It is amazing
[03:05:46.420 --> 03:05:51.460]  Red pill now available at info wars store.com and your purchase fugs the operation
[03:06:00.180 --> 03:06:03.540]  Big brother mainstream media
[03:06:03.540 --> 03:06:05.540]  Government cover-ups
[03:06:06.180 --> 03:06:08.180]  You want answers?
[03:06:08.180 --> 03:06:10.180]  Well, so does he
[03:06:10.180 --> 03:06:12.180]  live from austin texas
[03:06:12.180 --> 03:06:14.180]  Broadcasting worldwide
[03:06:14.740 --> 03:06:16.740]  It's alex jones
[03:06:21.780 --> 03:06:24.260]  All right, rob dude taking over in this shower
[03:06:24.260 --> 03:06:27.780]  We've got millie weaver now in the control room with some final comments. I'm alex jones your host
[03:06:27.780 --> 03:06:29.780]  But let me just explain this right now
[03:06:29.780 --> 03:06:32.020]  There's some truth to people that say
[03:06:32.020 --> 03:06:35.140]  Facebook, google, twitter, you know, they're they're properties
[03:06:35.700 --> 03:06:37.700]  like youtube
[03:06:37.700 --> 03:06:39.220]  they
[03:06:39.220 --> 03:06:40.660]  They
[03:06:40.660 --> 03:06:41.860]  They
[03:06:41.860 --> 03:06:46.980]  Have their own platform. So why are you bitching? Well, they're very same groups are running around saying censor us take control of us
[03:06:46.980 --> 03:06:51.380]  Hillary was she got elected knock them all off the web. I mean they're everywhere just saying shut us down
[03:06:51.380 --> 03:06:56.660]  And I like it it to they built a gingerbread house to say everybody come in and play come in and eat have some free candy
[03:06:56.660 --> 03:06:59.780]  It's great. It's fun and now they're going push in the oven in the oven
[03:06:59.780 --> 03:07:01.780]  Yeah, now we're going to put you in the oven. We don't like what you're saying
[03:07:01.780 --> 03:07:05.380]  Hansel and gretel exactly and then they're censoring the liberals and other people that are independent
[03:07:05.380 --> 03:07:10.500]  They're coming into muscling going. Oh, you got 20 million views pretty pie. Do what we say or your band
[03:07:10.500 --> 03:07:16.580]  He's like, I'm not even a conservative. It's all about muscling right knowing the power of the people knowing that was coming on the internet
[03:07:16.580 --> 03:07:22.900]  They created these things to so people would make it big and then now they come in and censor it while they want to censor any other
[03:07:22.900 --> 03:07:24.900]  site these are internet ghettos, but
[03:07:25.780 --> 03:07:27.780]  It's a fraud. It's racketeering
[03:07:27.780 --> 03:07:33.860]  It's fake advertising it's discrimination. We hit them there, but like Matt drudge said and as I've said
[03:07:34.580 --> 03:07:39.860]  We got to create our own websites like info wars.com or news wars.com. We've got to create our own platforms
[03:07:40.340 --> 03:07:48.500]  And listeners have to go to those platforms realizing and share that info realizing that it's all up to us if you
[03:07:49.300 --> 03:07:55.700]  Go to news wars.com or prison planet.com and if you go there and if you share those links on
[03:07:55.700 --> 03:07:57.700]  The enemy's platforms with your own
[03:07:57.700 --> 03:08:03.700]  Email your own by hand. They can't stop us. So at the end of the day, it's up to you
[03:08:03.700 --> 03:08:05.700]  But they are already ratcheted us down
[03:08:05.700 --> 03:08:10.980]  But because we fought so hard. We've stayed the same size the last year which is completely confounded them
[03:08:10.980 --> 03:08:16.980]  So they're in panic mode. That's why they have congressional hearings everything else because it's not working
[03:08:16.980 --> 03:08:18.980]  Well, the answer is
[03:08:18.980 --> 03:08:24.260]  Sue congressman quickly saying shut us down as fake news for civil rights violations
[03:08:24.260 --> 03:08:29.460]  And we're behind the scenes suing people. There'll be public lawsuits. Don't worry. But, you know, we're doing it
[03:08:29.700 --> 03:08:33.460]  But it's not we're happy about it. That's why we need to be flooded with money
[03:08:33.700 --> 03:08:39.700]  Because I don't have money to even expand right now much less do all these people say oh sue do this do that
[03:08:40.180 --> 03:08:45.940]  Buy a t-shirt buy some books buy some videos buy some supplements. You need water filtration air filtration
[03:08:45.940 --> 03:08:50.820]  Whatever the best systems are out there right if we some see discounted in foreshore.com because without that
[03:08:50.820 --> 03:08:56.100]  We're nothing without you. We're nothing. We're this is a real war. This isn't just media and conservative liberal
[03:08:56.100 --> 03:09:00.100]  This is the full takeover and we're in the fight, but it's happening now
[03:09:00.100 --> 03:09:03.620]  The future is being decided now Rob do well
[03:09:03.620 --> 03:09:08.980]  I'd like to just point out that you were ahead of your time by creating you created a social media platform
[03:09:08.980 --> 03:09:15.140]  Years ago it ended up, you know kind of dying. Well, I got infiltrated and it wasn't all fancy with CIA money
[03:09:15.140 --> 03:09:17.300]  But right right you didn't have CIA backing
[03:09:17.300 --> 03:09:22.180]  You didn't have the the push to the front but still it's people that need to make things like that like their own
[03:09:22.180 --> 03:09:29.140]  Social media sites to take away and then gab did and google bans it on there and then calls for it to be shut down
[03:09:29.140 --> 03:09:31.140]  Right, they don't want competition
[03:09:31.140 --> 03:09:36.020]  And it's like hey if you don't like what the people are saying on gab don't respond to them or don't put don't follow
[03:09:36.020 --> 03:09:40.900]  But it's way beyond all that. We're under total criminal censorship attack. Oh, yeah
[03:09:40.900 --> 03:09:48.500]  Bezos is making a billion dollars every two days off the scams. He runs and government funding
[03:09:49.060 --> 03:09:53.060]  The washington post is literally the enemy of this country because we keep being reasonable
[03:09:53.220 --> 03:09:58.900]  Right, you know keep us kind of looking at the facts and the evidence and oh debating this and polishing that the globalists are
[03:09:59.300 --> 03:10:04.500]  Absolutely in total war against the recovery against the president against all of us. Yeah, no more
[03:10:05.060 --> 03:10:08.500]  Just shitting there like pundits analyzing this and and uh
[03:10:08.500 --> 03:10:13.060]  James O'Keefe hit it on the head. They use the word sh i t t y
[03:10:13.540 --> 03:10:19.620]  Against because they're on video calling all whites conservatives trump supporters play that because we can't do that
[03:10:19.620 --> 03:10:23.780]  We're not upper class elite liberals. They're allowed to say because it's documentary and they're okay
[03:10:24.020 --> 03:10:27.380]  We can't and then three hours later. They come out with the same thing. Oh trump said this
[03:10:27.620 --> 03:10:32.100]  Who do we have we have people according to people familiar with their reactions?
[03:10:33.220 --> 03:10:35.220]  Those people weren't even in the meeting
[03:10:35.220 --> 03:10:40.340]  According to people familiar with their people the meeting say they didn't say it. Of course. They're lying of course garbage
[03:10:40.500 --> 03:10:42.820]  You're gonna be taken over soon. Really. We were final comments
[03:10:43.460 --> 03:10:44.500]  well
[03:10:44.500 --> 03:10:48.740]  It's obvious that we are seeing social media networking companies right now
[03:10:49.460 --> 03:10:54.580]  Fighting for the right to control their chattel their brainwashed
[03:10:55.060 --> 03:11:02.260]  Masses beyond that. They're saying we're gonna social engineer with algorithms what you're allowed to even talk about to engineer you
[03:11:02.260 --> 03:11:07.620]  Where you don't interact in the real world you interact through cyberspace and then in this virtual reality
[03:11:07.780 --> 03:11:11.460]  We condition you to behave the way we want or you don't get human activity
[03:11:11.540 --> 03:11:13.540]  We put you in solitary confinement
[03:11:13.700 --> 03:11:17.860]  They are creating their own echo chambers through their bots through their algorithms
[03:11:18.100 --> 03:11:22.660]  So if we were to just say hey, let's just leave in only beyond our platforms
[03:11:22.900 --> 03:11:31.140]  We miss the opportunity to awaken the masses the masses that are still watching cnn and watching don lemon and believing
[03:11:31.140 --> 03:11:33.940]  The lies and disinformation so we have to fight
[03:11:33.940 --> 03:11:38.500]  We have to stand our ground and you know that if the liberals were being discriminated off these platforms
[03:11:38.740 --> 03:11:41.700]  They would do the same so we have to do it. That's my
[03:11:42.100 --> 03:11:43.460]  I agree. They're authoritarians
[03:11:43.460 --> 03:11:46.660]  I just thought people could go online and act like fake liberals
[03:11:47.060 --> 03:11:50.340]  For a few months and build it up and and actually and then say it was all fake
[03:11:50.580 --> 03:11:54.660]  Just to show people but listen they found people that only want social media power
[03:11:54.900 --> 03:11:59.380]  They get the dopamine of getting promoted so they don't care what the truth is
[03:11:59.380 --> 03:12:02.660]  There could be a cure for for death. These people don't want it
[03:12:02.820 --> 03:12:06.980]  They have chosen people in these things that are literally pure scum
[03:12:07.140 --> 03:12:13.060]  And so some say the answer is leave facebook twitter and google and I agree the president needs to break it up
[03:12:13.540 --> 03:12:18.660]  Google facebook and twitter are a greater threat than hitler who wanted to conquer the world because they're scientific
[03:12:18.980 --> 03:12:22.500]  They're committed. They're evil. They're using psychology. So I agree
[03:12:22.980 --> 03:12:27.780]  It's now time to shut down google. They want to shut our speech down. It's just hit me fine
[03:12:27.780 --> 03:12:34.020]  It is time to have congressional hearings and all of it and not just break it up
[03:12:34.260 --> 03:12:41.700]  It's time for google facebook twitter and all these groups as criminal international crime syndicates with everybody's personal data
[03:12:41.700 --> 03:12:43.220]  We're going to break next monday
[03:12:43.220 --> 03:12:47.700]  Sharing our photos our videos turning our cameras on recording in as intelligence agencies
[03:12:47.860 --> 03:12:53.060]  It's time for facebook google twitter to be shut down as criminal operations
[03:12:53.380 --> 03:12:55.540]  Just like the soviet union or nazi germany
[03:12:55.540 --> 03:12:58.660]  It is time to shut them down
[03:12:58.900 --> 03:13:05.060]  It was all started with dirty money cia funding is what started left us cia money exactly and it was to create this
[03:13:05.380 --> 03:13:10.420]  Panoptagon that we're in right now this social media panoptagon where they try to control everything you want to say
[03:13:10.740 --> 03:13:14.500]  And that is the the danger that we're in right now. We do have to break free
[03:13:14.660 --> 03:13:18.500]  I mean you just read zuckerberg's statement of what he's saying. They're going to start doing him
[03:13:18.500 --> 03:13:21.460]  He put this out yesterday. He's basically saying we're shutting people down
[03:13:21.460 --> 03:13:26.420]  We're shutting people down, but he does it with a smile. Remember the velvet glove over the iron fist
[03:13:26.660 --> 03:13:31.620]  That is what is going on again with facebook. He announced like if it's not loving and liberal. We're shutting it down
[03:13:32.020 --> 03:13:37.380]  He says if it's not friendly and then meanwhile, they're all they're saying we're going to kill you. We're going to murder trump
[03:13:38.100 --> 03:13:41.940]  Sitting governor saying i'm going to punch the president out hashtag hunt republicans
[03:13:42.180 --> 03:13:47.620]  He's government saying i'm going to kill everybody cussing screaming if you say it's wrong to say kill people you're shut down
[03:13:47.780 --> 03:13:50.500]  Exactly. I mean he even says these are total cowards
[03:13:50.500 --> 03:13:54.740]  I he said we're basically going to make these changes and you're going to see your traffic go down
[03:13:55.220 --> 03:13:58.180]  And basically what he's saying he's going after people who are content creators
[03:13:58.740 --> 03:14:03.460]  That is he says it right. He says we're only going to feed you what we want, which is the big corporate sponsors
[03:14:03.460 --> 03:14:07.780]  So facebook is killing itself twitter is google and they're doing it early
[03:14:07.780 --> 03:14:10.260]  They were always pumping dumps to get everybody involved and do this
[03:14:10.340 --> 03:14:12.900]  But now we're forcing their hand and they're done
[03:14:13.140 --> 03:14:15.140]  Well, I tell you what if we don't do something now
[03:14:15.140 --> 03:14:22.340]  This next election 2020 the big election it's going to be you're not going to hear anything from the other the conservative opinion
[03:14:22.340 --> 03:14:27.380]  You know, all you're going to hear is liberal talking points for an antifa is going to come out like we can't even go to the
[03:14:27.700 --> 03:14:32.500]  Oh, right. We can't go to the capital. There's guys with guns and the cops go. They're anti for they're allowed
[03:14:32.500 --> 03:14:36.900]  They go you don't come in here right and it's like whoa, and they're like black kids can't go to school
[03:14:36.980 --> 03:14:41.060]  You know until eyes and how we're sitting in the troops the democrats, you know, we're not letting them do it
[03:14:41.060 --> 03:14:45.540]  The democrats said no black kids can't go to school merely closing comment before rob do takes over
[03:14:45.860 --> 03:14:53.060]  Well, you know in the 1930s the telephone companies were broken up because they had a monopoly on the system and they and
[03:14:53.220 --> 03:14:58.980]  Congress did this because you wouldn't want someone discriminating saying hey, you know, you can't
[03:14:59.860 --> 03:15:04.660]  Call these amount of people or have the same access. They turned it into somewhat of a public utility
[03:15:04.820 --> 03:15:09.140]  Now i'm not necessarily saying let's turn these companies into public utilities
[03:15:09.140 --> 03:15:11.780]  But something needs to be done about the discrimination
[03:15:12.340 --> 03:15:14.340]  For people and their political affiliation
[03:15:14.820 --> 03:15:21.780]  Congress does have legislation that protects people against racial discrimination religious discrimination
[03:15:22.420 --> 03:15:29.540]  And sex discrimination, but there's nothing protecting people federally against political affiliation discrimination
[03:15:29.620 --> 03:15:34.340]  So that's something that we hear but it's all right legislators about it's beyond that. They say white people are evil
[03:15:34.340 --> 03:15:39.380]  We're blocking them in these new videos that veritas has great point. You're taking over trade ahead on the other side
[03:15:39.380 --> 03:15:45.060]  And the war rooms coming up in 45 minutes with our own oan shroyer info wars.com forward slash show
[03:15:45.460 --> 03:15:51.300]  What an epic time to be alive at least we're fighting back against these comebacks though break up google break up twitter break up facebook
[03:15:52.420 --> 03:15:56.420]  This is dan pillard. Do you owe the irs money? You can't pay our tax debts crippling you
[03:15:56.660 --> 03:15:59.060]  I've defended people from the irs for over 30 years
[03:15:59.060 --> 03:16:03.940]  I've helped thousands and I can help you too. I wrote the book on irs settlement and i'm telling you
[03:16:04.100 --> 03:16:06.100]  There's no such thing as a hopeless case
[03:16:06.260 --> 03:16:11.540]  Call 800 34 no tax to finally get free of irs debt with the irs's new programs
[03:16:11.620 --> 03:16:18.980]  There's never been a better time to solve your problem. Call 800 34 no tax. That's 800 34 no tax or my website
[03:16:19.300 --> 03:16:21.300]  danpillard.com
[03:16:21.540 --> 03:16:28.020]  Fully cooked ready to eat bacon. I'm talking thick meaty center cut presidential bacon savory and delicious
[03:16:28.020 --> 03:16:31.540]  I buy some I use some I store some awesome
[03:16:31.780 --> 03:16:34.580]  No refrigeration needed with a 10 year shelf life
[03:16:34.900 --> 03:16:42.340]  NASA pack technology bacon fully cooked fully hydrated ready to eat right from the pack bacon or warm and serve
[03:16:42.660 --> 03:16:51.060]  Lifesaving ready to eat bacon 10 year shelf life bacon ships free at fully cooked bacon.com fully cooked bacon.com
[03:16:51.540 --> 03:16:54.660]  Water is the single most important thing your body needs
[03:16:54.660 --> 03:16:59.380]  So you want to be sure it's the best for you and your family since 2005
[03:16:59.860 --> 03:17:06.820]  Thousands have depended on herky purified water the burky guy provides the lowest price filtration systems in every size
[03:17:07.140 --> 03:17:12.580]  For incredibly delicious water now and in an emergency get to go burky.com
[03:17:12.820 --> 03:17:16.260]  We're call 877 886 365 3
[03:17:16.500 --> 03:17:20.660]  877 886 365 3 go burky.com
[03:17:20.660 --> 03:17:24.820]  Hunters anglers campers and survivalists get back to nature
[03:17:25.060 --> 03:17:32.020]  Expand your horizons with the highest quality most versatile unique sling shots and sling bows on the market at slingbow.com
[03:17:32.260 --> 03:17:36.020]  Slingbow products are compact and models start from just 1798
[03:17:36.180 --> 03:17:39.060]  They're perfect for your bug out bag or storing in your vehicle
[03:17:39.220 --> 03:17:44.820]  Give yourself and your loved ones the excitement and tradition of sling bow a new frontier in archery
[03:17:44.820 --> 03:17:50.660]  And truly modern twist on this primitive survival tool feel the thrill only at slingbow.com
[03:17:52.900 --> 03:17:56.820]  Feel your body with carnivore the new digestive enzyme product by info wars life
[03:17:57.220 --> 03:18:04.820]  Digestive enzymes assist in the digestive process and increase the bioavailability of nutrients by breaking down foods into easily absorbable components
[03:18:05.300 --> 03:18:10.100]  They also help prevent discomfort from a digestion caused by fermentation of undigested food particles in the gut
[03:18:10.580 --> 03:18:12.580]  Digestive enzyme production declines as we age
[03:18:12.580 --> 03:18:16.660]  Carnivore is filled with digestive enzymes like those naturally present in the body
[03:18:17.380 --> 03:18:19.940]  Enjoy the full potential of protein rich foods again
[03:18:20.500 --> 03:18:27.300]  You can eat protein heavy foods now while minimizing the later indigestion and discomfort commonly associated with high meat diets
[03:18:27.780 --> 03:18:35.060]  Just one pill with every high protein meal helps increase the bioavailability and absorption of amino acids the building blocks to your muscles
[03:18:35.060 --> 03:18:42.580]  Carnivore also contains digestive enzymes to help digest fats and carbohydrates so you can fully digest all types of meals
[03:18:43.060 --> 03:18:46.420]  Don't let a meal go to waste use carnivore by info wars life
[03:18:47.140 --> 03:18:52.420]  Head to info wars life dot com and secure your model now. That's info wars life dot com
[03:18:52.660 --> 03:18:54.660]  I want to plow into all of this
[03:18:55.460 --> 03:19:00.340]  Then i'm going to spend a few minutes here first just encouraging listeners to understand that
[03:19:00.340 --> 03:19:07.540]  When you buy t-shirts or water filtration systems or books or videos or other material
[03:19:08.020 --> 03:19:10.020]  From infowarstore.com
[03:19:10.740 --> 03:19:14.420]  You are funding the revolution. I mean, I cannot say it any clear
[03:19:14.740 --> 03:19:18.740]  And so it is essential that you purchase the products at infowarstore.com
[03:19:18.820 --> 03:19:23.860]  I don't want to thank everybody that has but we've got the best fluoride free toothpaste with colloidal silver and with
[03:19:24.180 --> 03:19:28.420]  High quality atomic iodine in it. You cannot beat that for children and adults
[03:19:28.420 --> 03:19:33.460]  We've got the best mouthwash designed by dr. Jones. That's my dad with colloidal silver and iodine as well
[03:19:33.860 --> 03:19:39.540]  info wars life dot com or triple a two five three three one three nine and your purchase of the products
[03:19:40.180 --> 03:19:45.380]  Stands with us stands with america stands with trump stands against the globalists and their satanic pedophile armies
[03:19:45.540 --> 03:19:50.100]  And that's who they are and they know we know who they are and they're coming back against us. So we need your support
[03:19:50.100 --> 03:19:58.660]  You're listening to the alex jones show
[03:19:58.660 --> 03:20:15.220]  From the front lines of the information war, it's alex jones
[03:20:23.060 --> 03:20:24.660]  Rob do here with info wars.com
[03:20:24.660 --> 03:20:28.660]  Listening to the fourth hour of overdrive and I just want to go over a few things before I bring up my
[03:20:28.660 --> 03:20:32.900]  Guest who's a been a victim of this facebook censorship that is now going to be hitting everybody
[03:20:33.380 --> 03:20:36.900]  In the country who doesn't agree with cyborg zuckerberg
[03:20:37.700 --> 03:20:40.740]  And I even want to read some of his statement, which we'll read throughout the hour
[03:20:41.460 --> 03:20:46.580]  And but first yesterday bombshell undercover video twitter engineers admit censoring conservatives
[03:20:47.140 --> 03:20:52.660]  And it comes out on the video that they're calling people sh i t t y people right there
[03:20:52.660 --> 03:21:00.180]  We're trying to get the sh i t y people not to show up. It's a product thing. We're working on so that comes out into the news
[03:21:01.220 --> 03:21:03.220]  And then what happens a few hours later
[03:21:04.100 --> 03:21:08.900]  trump derides protections from immigrants from sh i t whole countries right there
[03:21:09.460 --> 03:21:12.900]  And what who is it from do we have do we have people in the meeting?
[03:21:12.980 --> 03:21:17.540]  No, it is according to people familiar with the reactions of the people who were in the meeting
[03:21:17.540 --> 03:21:23.300]  Total bs, but it creates enough cover to stop people from looking at this story
[03:21:23.540 --> 03:21:27.060]  They effectively killed this story the mainstream media killed this twitter story
[03:21:27.780 --> 03:21:31.540]  By doing this and turned this into trump is a racist trump is bad
[03:21:32.500 --> 03:21:33.940]  Now trump comes out and denies it
[03:21:33.940 --> 03:21:37.860]  He said the language used by me at the docket meeting was tough, but it was not the language used
[03:21:38.260 --> 03:21:40.260]  But not that was not the language used
[03:21:40.820 --> 03:21:43.860]  It was really tough and it's a big setback. So basically
[03:21:43.860 --> 03:21:50.500]  He said he's denying it now, but here's an interesting article from kid Daniels state department warrants avoid travel
[03:21:50.980 --> 03:21:55.300]  To sh i t whole countries and it's talking about Haiti. It's so bad
[03:21:55.940 --> 03:22:00.660]  It's talking about countries in Africa do not travel to the central african republic
[03:22:02.980 --> 03:22:06.740]  Uh probably el Salvador, I don't know if el salvador's on here, but norway's not on this list
[03:22:07.540 --> 03:22:12.180]  And you know trump probably had he had the prime minister of norway in they were talking about all kinds of things the last few days
[03:22:12.180 --> 03:22:15.380]  And that's probably why he mentioned norway. I don't think it anything to do with
[03:22:15.860 --> 03:22:19.620]  Being racist, but and here's the other things they want to keep you from looking at check this out
[03:22:19.940 --> 03:22:24.260]  Oh 90 percent of workers are likely to see more money in paycheck next month
[03:22:24.660 --> 03:22:26.980]  The u.s. Treasury and the irs put out a new guidance
[03:22:27.380 --> 03:22:32.900]  Withholding tables for employers the that incorporate changes of the new tax law under those new tables
[03:22:32.980 --> 03:22:40.100]  That's why trump signed it before christmas the treasury estimates the 90s percent of the people who get a paycheck are likely to see more take home pay
[03:22:40.100 --> 03:22:47.460]  So employers have till february 15th to incorporate the new changes. So 90 percent of workers people out there busting their butts
[03:22:48.100 --> 03:22:54.340]  In this economy are going to see more take home pay. I know nancy polosi says it's not that much because she's a multimillionaire
[03:22:54.740 --> 03:22:56.740]  She takes your money
[03:22:56.820 --> 03:23:02.820]  And spins it on whatever she wants she she sucks you dry and goes. Oh, it's a pittance to the people
[03:23:03.460 --> 03:23:05.460]  Watching her make those comments disgusting
[03:23:05.460 --> 03:23:11.380]  And here's what else they want to hide strongest holiday sales since great recession up 5.5 percent topping industry's forecast
[03:23:11.700 --> 03:23:17.300]  They thought it'd be about between 678 billion and 682 billion. It was 691
[03:23:17.780 --> 03:23:20.820]  0.9 billion nearly 700 billion spent
[03:23:22.020 --> 03:23:24.020]  And that was a retailers for the holiday season
[03:23:26.740 --> 03:23:28.740]  And all this
[03:23:28.740 --> 03:23:33.380]  The twitter story done by project veritas great job. I can't wait to see what they drop on monday
[03:23:33.380 --> 03:23:37.460]  Of course, it'll be ignored or they'll come up with some other fake trump story. This is going to be great
[03:23:37.460 --> 03:23:39.460]  This is going to come out as fake news again
[03:23:40.180 --> 03:23:46.820]  But yesterday we had facebook put out on their news feed news feed flai bringing people closer together, right?
[03:23:46.820 --> 03:23:49.300]  They think it's about sharing opinions with people
[03:23:50.260 --> 03:23:55.140]  No, it has nothing to do with that. It's about killing content providers
[03:23:56.100 --> 03:23:57.620]  That's what it's about
[03:23:57.620 --> 03:24:01.620]  It's and they put it on this lovely smile face for the rest of the day
[03:24:01.620 --> 03:24:04.580]  On this lovely smile face where zuckerberg walks around
[03:24:05.060 --> 03:24:10.500]  And smiles at you and has everybody in virtual reality glasses and he's smiling because he's not in them
[03:24:10.580 --> 03:24:16.740]  And he just walks around. Yeah, you people are scum. I'm gonna dominate you. I'm gonna dominate you
[03:24:17.300 --> 03:24:18.900]  our big focus
[03:24:18.900 --> 03:24:23.780]  Areas for 2018 is making sure the time we all spend on facebook is time well spent
[03:24:24.500 --> 03:24:30.100]  We built facebook to help people stay connected and to bring us closer together with the people that matter to us
[03:24:30.100 --> 03:24:34.020]  That's why we've always put friends and family at the core of the experience
[03:24:34.260 --> 03:24:39.060]  Research shows that strengthening our relationships improves our well-being and happiness
[03:24:39.620 --> 03:24:45.060]  Happiness is a is a uh emotion. I don't think mark zuckerberg has it's all fake
