[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[01:31:21.000 --> 01:31:29.000]  In some areas of the country, the power grid is dangerously overloaded. And now, new socialist legislation is only compounding the problem.
[01:31:29.000 --> 01:31:36.000]  Dangerous weather is always a threat to local grids. Every year, thousands of families lose their power from weather-related onages.
[01:31:36.000 --> 01:31:52.000]  Number 5. A solar power generator provides powerful backup insurance and peace of mind. Folks, I really believe in the solar power generators offered by Solutions from Science. One of my old sponsors. You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[01:31:52.000 --> 01:32:00.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[01:32:00.000 --> 01:32:08.000]  Diamond Gusset is proud to announce the anthem of the Patreon movement. They're offering a free CD, t-shirt and bumper sticker with a qualifying purchase.
[01:32:08.000 --> 01:32:13.000]  Diamond Gusset offers great products at great prices while keeping Americans working.
[01:32:13.000 --> 01:32:34.000]  We're looking for a factory where a man can feed his family, not worried about them moving itself, closing the doors and shutting her down tomorrow. I'm looking for America.
[01:32:34.000 --> 01:32:54.000]  Where American and be proud, go to gusset.com forward slash America.
[01:32:54.000 --> 01:33:17.000]  Again, go to gusset.com forward slash America today.
[01:33:17.000 --> 01:33:24.000]  All right, I want to get into the latest TSA brainwashing and that ongoing saga. Some other really important police state news.
[01:33:24.000 --> 01:33:31.000]  And just give you an example of some of the media brainwashing going on in the final segment coming up.
[01:33:31.000 --> 01:33:36.000]  I'll be back tomorrow, of course, 11 a.m. to 2 p.m. Central. We will have open phones tomorrow and a bunch of important guests,
[01:33:36.000 --> 01:33:49.000]  including later in the week Lord Moncton joining us from the UN summit down in Mexico, openly pushing world government and taxes on the industrialized world's industrial output.
[01:33:49.000 --> 01:34:02.000]  Continuing Webster getting into the 3.3 trillion we're now learning about going to foreign banks, but also to select Fortune 500 companies, including MSNBC.
[01:34:02.000 --> 01:34:09.000]  And MSNBC kept that secret, it turns out. I mean, we have real state-run media here in many cases.
[01:34:09.000 --> 01:34:19.000]  You have General Electric gotten money from the Fed and, of course, that's mainly GE Capital, which is a hedge fund in Drag and has been.
[01:34:19.000 --> 01:34:27.000]  General Electric, not really an industrial corporation anymore, mainly a hedge fund. Goldman Sachs got money. They tried to pretend they didn't.
[01:34:27.000 --> 01:34:36.000]  Morgan Stanley, I guess they were too desperate to even pretend. The one that strikes me the most, though, is that there's a special lending window,
[01:34:36.000 --> 01:34:47.000]  the term asset-backed securities loan facility. It's one of about a dozen of these, the TALF, term asset-backed securities loan facility.
[01:34:47.000 --> 01:34:57.000]  And here we find, among the recipients, Paulson and company. Now, this is not Henry Paulson. This is not the Secretary of the Treasury.
[01:34:57.000 --> 01:35:06.000]  This is John Paulson. But this is a hedge fund of one of the most predatory. It's part of the Anglo-American hedge fund Wolfpack.
[01:35:06.000 --> 01:35:08.000]  Let's just see what Paulson did.
[01:35:08.000 --> 01:35:21.000]  Paulson was one of the hedge funds that drove Bear Stearns and Lehman Brothers into bankruptcy. And they did these things. Typically, the hedge funds involved would pull their accounts out of these investment banks.
[01:35:21.000 --> 01:35:28.000]  They would short the stock, short the bonds, come in with credit default swaps, make bets in that regard.
[01:35:28.000 --> 01:35:36.000]  So you could say Bear Stearns and Lehman Brothers were bankrupt anyway. But the way that they actually went bankrupt was thanks to a Wolfpack of hedge funds.
[01:35:36.000 --> 01:35:49.000]  So Paulson does this, they blow up Lehman Brothers, the whole system goes into this absolute derivatives panic, and then Paulson lines up to get special help in the middle of the panic that they created.
[01:35:49.000 --> 01:36:01.000]  The second one, remember the Abacus collateralized debt obligation, the Abacus CDO. Remember Lloyd Blankfein of Goldman Sachs having to testify one long day last May.
[01:36:01.000 --> 01:36:09.000]  That was Abacus. And you remember that Paulson was one of the people who helped design the Abacus CDO so that it wouldn't go bankrupt.
[01:36:09.000 --> 01:36:16.000]  But I see something even bigger here. Remember Henry Paulson, who was the head of the Treasury, being questioned by Congressman Stern and others.
[01:36:16.000 --> 01:36:27.000]  Well, how did you get 200 million years self out of bailout? And he said, well, I gave myself a waiver, but no wonder Goldman Sachs didn't want people to know that they got even more money secretly.
[01:36:27.000 --> 01:36:35.000]  Because that's a direct conflict of interest because they had their coterie of people at the SEC, Treasury, the Fed, everywhere.
[01:36:35.000 --> 01:36:42.000]  And it was Henry Paulson who went in and said to Congress, give us the money or there'll be blood in the streets and martial law.
[01:36:42.000 --> 01:36:48.000]  That came out mainstream news after we broke it with some congressmen that we had here on air who were in those closed door meetings.
[01:36:48.000 --> 01:36:57.000]  So here they are engaging in financial terrorism saying, give us trillions, don't ask where it's going. And Congress said no.
[01:36:57.000 --> 01:37:03.000]  So they ran out and said we were going to have a depression which panicked everybody. I mean, is this not financial terrorism, Webster?
[01:37:03.000 --> 01:37:11.000]  Well, I think the depression is real. In other words, the decline in the U.S. standard of living by two thirds over about 40 years, that's real.
[01:37:11.000 --> 01:37:18.000]  Sure, but I mean, they're writing, but it's like Dr. Strangelove. They're writing the H-bomb down having a great time.
[01:37:18.000 --> 01:37:22.000]  But in the middle of it, of course, in the middle of the depression, there are then conspiracies.
[01:37:22.000 --> 01:37:30.000]  And that's what we've just described, that they come in and say, well, the answer to the depression which we created is to give us even more public largesse.
[01:37:30.000 --> 01:37:38.000]  I also wanted to add that Paulson, this Paulson, right, that Paulson and company, they were part of the hedge fund Wolfpack attacking Greece.
[01:37:38.000 --> 01:37:42.000]  They've helped to create the two phases of this depression.
[01:37:42.000 --> 01:37:51.000]  So I would ask what public purpose is served by subsidizing Paulson and company so that they can come back, maybe they're shorting U.S. government bonds.
[01:37:51.000 --> 01:37:57.000]  So you're actually, you're paying for the guy who's going to try to come and kill you. I think it's ridiculous. Here's what I would do.
[01:37:57.000 --> 01:38:02.000]  You look at all this money, right? You get 3.3 trillion. Now, this money was wasted.
[01:38:02.000 --> 01:38:08.000]  It was all spent on derivatives, zombie banks, hedge fund hyenas, asset strippers.
[01:38:08.000 --> 01:38:12.000]  You write it off. We don't owe this money. Ron Paul has said that.
[01:38:12.000 --> 01:38:16.000]  Well, what we should do is that money could create a recovery.
[01:38:16.000 --> 01:38:25.000]  You take that 3.3 trillion, you make that 0% federal lending, not to zombies and parasites, but to productive industry.
[01:38:25.000 --> 01:38:34.000]  That's where we get 100 nuclear reactors, 1,000 hospitals, 100,000 miles of fast rail, rebuild the interstate highway system,
[01:38:34.000 --> 01:38:40.000]  and rebuild all your water systems, sewage systems, canal systems, rebuild a whole bunch of public buildings.
[01:38:40.000 --> 01:38:45.000]  You could begin to create 30 million jobs with that money. That money could have given you...
[01:38:45.000 --> 01:38:49.000]  But here's the problem, Webster. We've been having you on this whole time. That didn't happen.
[01:38:49.000 --> 01:38:58.000]  And so we edged closer, as the Chinese say in Bloomberg today, in total dollar devaluation and a meltdown of our economy.
[01:38:58.000 --> 01:38:59.000]  Webster...
[01:38:59.000 --> 01:39:03.000]  Back. The point is, a recovery is within reach any time you want it.
[01:39:03.000 --> 01:39:10.000]  If they can give 3.3 trillion to zombie bankers in the form of loans, why don't we just reverse those values?
[01:39:10.000 --> 01:39:11.000]  Let's reverse the...
[01:39:11.000 --> 01:39:12.000]  No, I hear you.
[01:39:12.000 --> 01:39:21.000]  No more loans for zombie bankers only for productive infrastructure. We can get a recovery. We can pull ahead of China any time we want it.
[01:39:21.000 --> 01:39:25.000]  Sure. The problem is the zombie banks were on the country. We've got to prosecute them and remove them first.
[01:39:25.000 --> 01:39:32.000]  Time to mobilize. But time to have those as demand. In other words, when you know what you want, you can demand it.
[01:39:32.000 --> 01:39:42.000]  Time to shift the cost onto the zombie bankers. Time to stop their foreclosures. Time to tax them. Tax their financial turnover.
[01:39:42.000 --> 01:39:50.000]  But the main thing is, seize the Fed, nationalize it, and use it for national credit creation, for national infrastructure, and job creation.
[01:39:50.000 --> 01:39:57.000]  It's us or them, but Webster, I'm out of time. But the point you make is so central. They're now announcing veterans have to lose their health care.
[01:39:57.000 --> 01:40:06.000]  They've got to start taxing more social security and freezing the cola. They've got to raise all our taxes and cut basic infrastructure to pay everything to the banks.
[01:40:06.000 --> 01:40:15.000]  First, they've got to go. The first cuts come from them, not like this New Jersey guy posing as a conservative saying, cut roads.
[01:40:15.000 --> 01:40:19.000]  I mean, it's asinine. Webster, great points. We appreciate you coming on the broadcast.
[01:40:19.000 --> 01:40:31.000]  Tarpley.net. Thank you so much. You bet. I hate to cut Tarpley off, but we're almost out of time for this segment, and I've got to come back and get into all the police state news, but just an amazing interview with Webster Tarpley.
[01:40:31.000 --> 01:40:42.000]  I briefly wanted to bring Ted Anderson up of Midas Resources, who also owns the Genesis Network that we're broadcast over, because all of this is getting crazier and crazier.
[01:40:42.000 --> 01:40:52.000]  Ted, 3.3 trillion to foreign banks, to globalist media. Americans better wake up and realize how deep down the rat hole of tyranny we've gotten.
[01:40:52.000 --> 01:41:11.000]  Well, they sure better. I mean, Bernanke's going to be on here at 7 o'clock Eastern Standard Time, 6 o'clock Central, to sell us on the idea that this QE2 is a good idea for us to create $600 billion new money, most of it being given to these very banks that you're referring to, Alex.
[01:41:11.000 --> 01:41:24.000]  I mean, they want to push so much money into the hands of those bankers that it forces them to let it trickle down to the people who are actually creating this economic recovery if there's ever going to be one.
[01:41:24.000 --> 01:41:31.000]  I don't know why they take that tact. I think Webster's right. Put the hands of the people that are productive, and we won't have these problems.
[01:41:31.000 --> 01:41:47.000]  Ted, let me fire this out. Bloomberg, China is scared of U.S. monetary policy. Policymakers in China, which holds 883.5 billion U.S. treasuries, are concerned the nation with the largest and the biggest economy is debasing its currency.
[01:41:47.000 --> 01:42:02.000]  Well, we don't need them to tell us about debasing currency to know what's happening. Bottom line, that's why gold's at $1,417. That's why silver is just a few cents away from $30 an ounce, the next to all-time high.
[01:42:02.000 --> 01:42:09.000]  I mean, people need to understand this is the biggest hidden tax ever, this debasing of the currency.
[01:42:09.000 --> 01:42:25.000]  You're talking about the Asian markets, and silver opened up already higher today. It's up to $29.54 already up above where it was. It closed on Friday at $29.40, so we're already up about $0.15 today in the Asian markets.
[01:42:25.000 --> 01:42:32.000]  They're saying that the United States dollar's going to get weaker, and that the precious metals is the way to hedge it. You can see that going on in China, too.
[01:42:32.000 --> 01:42:41.000]  Ted, we don't have a lot of time, but I do want to just tell folks that brokers are there right now on Sunday night at Midas Resources. They've got the best deals on gold and silver.
[01:42:41.000 --> 01:42:50.000]  Tell them it's the radio special. You can get three silver dollars with free shipping and three of my films for $97, but those prices are going up tomorrow.
[01:42:50.000 --> 01:43:02.000]  For anybody that knows silver prices, that's an insane deal. 800-686-2237-800-686-2237. Stay there, Ted.
[01:43:02.000 --> 01:43:10.000]  Hi, this is Alex Jones. You've heard me talk about the delicious, easy to fix, and very storable foods from eFoodsDirect.com.
[01:43:10.000 --> 01:43:25.000]  I've told you for years that eFoodsDirect has the best storable food on the planet. Now it's that time of year again, and their holiday special is here. They have two holiday price packs for you to put into your reserves for a secure future or to share with others.
[01:43:25.000 --> 01:43:36.000]  The first is a six-month bulk supply in tin cans, and the second is a five-week supply of quick and easy to fix meals, including delicious bakery items, shipped in heavy tote bags.
[01:43:36.000 --> 01:43:43.000]  Now, for a limited time, when you order two or more of these special holiday packs, you'll get free shipping on your entire order.
[01:43:43.000 --> 01:44:00.000]  Call now 800-409-5633 or visit them at eFoodsDirect.com forward slash Alex. That's 800-409-5633 or eFoodsDirect.com forward slash Alex.
[01:44:00.000 --> 01:44:10.000]  Let me tell you a little bit about one of our great sponsors, HomeGain.com. This is the place to get you started buying or selling a home, finding a realtor, and getting any real estate questions answered.
[01:44:10.000 --> 01:44:21.000]  Go to HomeGain.com and see what I'm talking about. All you need to do is type in your home address, and you will get an instant free estimate of your home's value online.
[01:44:21.000 --> 01:44:32.000]  This is a great way to be able to monitor the value of your home, and again, it's absolutely free. There are tons of tools to help you. For instance, if you want to remodel your home, go to HomeGain.com.
[01:44:32.000 --> 01:44:39.000]  Use their home sale maximizer to help you determine which home improvements can most increase your home's value before you put it on the market.
[01:44:39.000 --> 01:44:45.000]  For 10 years, these folks have been helping home sellers and buyers. Visit their link at infowars.com.
[01:44:45.000 --> 01:44:56.000]  Look for Max, the orange HomeGain gorilla, to help you with any real estate needs you might have. You'll love this site. It's HomeGain.com.
[01:44:56.000 --> 01:45:17.000]  Check them out today.
[01:45:26.000 --> 01:45:35.000]  Or see them online at 5starsope.com or infowars.com. Let's talk to the owner of 5-star soap, Marty Schachter, and see what he has to say.
[01:45:57.000 --> 01:46:04.000]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[01:46:04.000 --> 01:46:08.000]  Number 1. New climate legislation could easily double or triple your electric bill.
[01:46:08.000 --> 01:46:19.000]  Number 2. Our new energy czar wants to control how much power your electric company allows you to have. It's true. Total government control of electricity in the name of smart grid technology is coming.
[01:46:19.000 --> 01:46:28.000]  Number 3. In some areas of the country, the power grid is dangerously overloaded. And now, new socialist legislation is only compounding the problem.
[01:46:28.000 --> 01:46:35.000]  Number 4. Dangerous weather is always a threat to local grids. Every year, thousands of families lose their power from weather-related onages.
[01:46:35.000 --> 01:46:45.000]  Number 5. A solar power generator provides powerful backup insurance and peace of mind. Folks, I really believe in the solar power generators offered by Solutions from Science, one of my old sponsors.
[01:46:45.000 --> 01:46:51.000]  You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[01:46:51.000 --> 01:46:59.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[01:47:01.000 --> 01:47:09.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:47:09.000 --> 01:47:21.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:47:21.000 --> 01:47:36.000]  Coming up in a moment, NFL commercial makes a joke of TSA selective screening. It's all part of the ongoing brainwashing to make a joke out of police dogs barking, people having their jungles grabbed, but the elite football players, they don't have to go through it.
[01:47:36.000 --> 01:47:45.000]  And it's just like the Audi Green Police ad, where they came out later and admitted, this is what life's going to be like. We are conditioning you.
[01:47:45.000 --> 01:48:01.000]  Total arrogance in your face, but finishing up with dead. Ron Paul should be the committee chairman of the Banking Regulations Subcommittee, but Bainer, John Bainer, the protege of the globalist fake conservative, Newt Genrich, is trying to block him right now.
[01:48:01.000 --> 01:48:16.000]  Now more than ever, people need to educate themselves about what's happening. They need to protect themselves. Folks can call, not as resources, and get a free copy of the International Forecaster newsletter by Bob Chapman in valuable information every week.
[01:48:16.000 --> 01:48:31.000]  But I want to remind folks, Ted bought gold and silver when it was lower price. It's now going up, but he doesn't raise it when it goes up. He sells out of what he has at the lower price. But tonight at midnight, the lower price on gold and silver, it will go up.
[01:48:31.000 --> 01:48:41.000]  It'll still be very competitive. Here's the number 800-686-2237. Briefly, Ted, what are some of the other smoking deals on gold and silver that are just good until tonight at midnight?
[01:48:41.000 --> 01:48:50.000]  Well, right now, the 294 for the Frank, I mean, that's definitely going to go up into the 300s. There's no question about it. And you get a full year subscription to the International Forecaster for that.
[01:48:50.000 --> 01:49:08.000]  And then the British sovereign at 369, and you get five of your videos. That's also another great buy. Walking Liberty Haves at 1284. That deal that we're talking about, $97 and three of your videos, talking about a great way to get educated, and then also have the silver dollars, you know.
[01:49:08.000 --> 01:49:20.000]  And even if you've already seen some of my top films, give them to friends and family under the Christmas tree this year. And on top of it, folks, Midas Resources has all this on hand.
[01:49:20.000 --> 01:49:28.000]  Most places are sold out, but it'll still take your order and not ship it to you for two months. Ted's got all this right now, ready to ship this week.
[01:49:28.000 --> 01:49:33.000]  800-686-2237. Ted Anderson, thanks for joining us.
[01:49:33.000 --> 01:49:40.000]  Yeah, thanks for having me up, Alex. You better be missed that number, 800-686-2237. I wouldn't waste your time on this. Those are smoking hot deals.
[01:49:40.000 --> 01:49:51.000]  Okay. Looking at the TSA, again, going back five weeks ago, we put this story on the map. We simply pointed out the outrage that was already there.
[01:49:51.000 --> 01:50:06.000]  TSA is now policing the media's use of scanner images. The San Francisco Weekly reports that TSA released photos a year ago of the scans, but now they don't want those scans to be public.
[01:50:06.000 --> 01:50:10.000]  And they're saying people have to use new scans, which are whitewashed.
[01:50:10.000 --> 01:50:23.000]  Talk about tyranny. And then there's another report along that front. New York Senator seeks Bill to deter body scan image misuse a year in prison or $100,000 fine or both.
[01:50:23.000 --> 01:50:31.000]  And if you read the bill carefully, it says if the media shows naked body scans that TSA has already released, you'll go to prison.
[01:50:31.000 --> 01:50:35.000]  Remember, they lied and said they couldn't save them. Turned out they were.
[01:50:35.000 --> 01:50:42.000]  This is all about the feds taking over all transportation and training you to be a slave while leaving the borders wide open.
[01:50:42.000 --> 01:50:51.000]  But the revolt is expanding. Continuing, they announced this week, what we told you years ago, Wired Magazine and the Washington Post.
[01:50:51.000 --> 01:50:58.000]  Feds warrantlessly tracking Americans' credit cards in real time. Customer loyalty cards, all of it.
[01:50:58.000 --> 01:51:10.000]  Total 1984 illegal every time they do it, they don't care. This is a rogue out of control government that runs our government as a whorehouse for foreign corporations to come in and rip us off.
[01:51:10.000 --> 01:51:19.000]  It's just unbelievable. Here's the Washington Post, whitewashing it. Government reports violations of limits on spying aimed at U.S. citizens.
[01:51:19.000 --> 01:51:25.000]  And they're spying on us, not al-Qaeda, that they control. Okay, get your minds around that.
[01:51:25.000 --> 01:51:32.000]  If they'll take the veterans pension funds, as they're now announcing they're going to do in the New York Times, anything's fair game.
[01:51:32.000 --> 01:51:39.000]  I mean, these people tell you how much they love the troops all day and wrap their un-American agenda in the troops when they hate the troops.
[01:51:39.000 --> 01:51:47.000]  Now, I want to play this NFL video. And again, if you want to watch it in your radio listener, go to infowars.com.
[01:51:47.000 --> 01:52:00.000]  NFL Commercial makes joke of TSA selective screening, and it goes on. The message being pushed upon the viewer is that there are two classes of people,
[01:52:00.000 --> 01:52:08.000]  those elite with power able to bypass TSA screening as Boehner and Obama get to, just like certain members of Congress,
[01:52:08.000 --> 01:52:14.000]  and the rest of us without power who are helpless subjects to the new police state being formed around us.
[01:52:14.000 --> 01:52:23.000]  The joke made of this message is a spoonful of sugar added to help Americans swallow it and subconsciously accept it with a laugh.
[01:52:23.000 --> 01:52:30.000]  And that is exactly what they're doing. We're a nation of arrested development children who have been trained to be slaves.
[01:52:30.000 --> 01:52:38.000]  Andrew Steele wrote the original article at America 20XY. Okay, let's go ahead and play the TV ad. Here it is.
[01:52:38.000 --> 01:52:58.000]  Oh, they have NFL ranks. They get to walk through. Jimmy Johnson, Harry Bradshaw. Oh, TSA is nice to them.
[01:52:58.000 --> 01:53:00.000]  Oh, that's sweet.
[01:53:00.000 --> 01:53:10.000]  Jimmy Johnson has a sword. A little. And that's Fox. That's a Fox NFL ad. It's so funny.
[01:53:10.000 --> 01:53:17.000]  Now, let's play the green police ad from a year ago. This has actually been put in place in Europe where you get arrested for light bulbs,
[01:53:17.000 --> 01:53:24.000]  you're not having the right toilet, where there are checkpoints. They're actually setting up green police in these very uniforms at the federal and state level.
[01:53:24.000 --> 01:53:31.000]  It has nothing to do with the environment, all about taxes and control. They're openly trying to pass laws to shut down your family farm and ranch,
[01:53:31.000 --> 01:53:39.000]  written by big agribusiness. Again, just like Obama gives hundreds of waivers to McDonald's and others to not have to get their employees insurance,
[01:53:39.000 --> 01:53:50.000]  they have literally written the laws to shut your business down. It's the mega rich against everybody else and they've hired a horde of welfare idiots as their political voting block.
[01:53:50.000 --> 01:53:58.000]  You see, Rush Limbaugh and Glenn Beck will not tell you that. They'll tell you the buck stops with George Soros. I'm sorry, it doesn't.
[01:53:58.000 --> 01:54:10.000]  The big mega corporations, read the Rand Corporation docs, read the CFR docs. They are the people who use criminal power to take over society.
[01:54:10.000 --> 01:54:13.000]  Now, here's the green police Audi commercial.
[01:54:13.000 --> 01:54:23.000]  Okay, so it's 3708, paper plastic. Plastic. That's the magic word. Green police. You picked the wrong day in the ecosystem, plastic boy.
[01:54:23.000 --> 01:54:31.000]  See, he's checking out, he picks the wrong bag so they slam his head down into the thing. It's about training you, the TSA,
[01:54:31.000 --> 01:54:37.000]  all of this that normal people are now criminals and the government's going to put their hands on you and ask questions.
[01:54:37.000 --> 01:54:45.000]  This is your Nazi Germany animal dog training. Now it shows them raiding houses, checkpoints. This is what they're teaching kids in school.
[01:54:45.000 --> 01:54:49.000]  This is your brainwashing. All done as a joke. Here it is.
[01:54:49.000 --> 01:55:07.000]  And pause again. Already in Europe five years ago, now in the US, just type into the green police search trash cans. It's already begun. This is not a joke. This is just like a TSA ad with the NFL. It's all beginning. Continue.
[01:55:07.000 --> 01:55:19.000]  Put the Rhinedale. Sir, that's a composted version. Do you install these bulbs?
[01:55:19.000 --> 01:55:27.000]  Tragedy strikes tonight where a man has just been arrested for possession of an incandescent light bulb. What do you guys think about plastic bottles now?
[01:55:27.000 --> 01:55:33.000]  The water setting is at 105.
[01:55:33.000 --> 01:55:39.000]  A checkpoint. You got a TDI here. Clean diesel. You're good to go, sir.
[01:55:39.000 --> 01:55:50.000]  Oh, he's got the Audi, so he's allowed to go. See, they know the average American is a brainwashed, groveling coward now who subconsciously knows where in tyranny is afraid.
[01:55:50.000 --> 01:55:56.000]  And the message is, I'm a guy in a uniform. You got the Audi, you get to go.
[01:55:56.000 --> 01:56:03.000]  And it also has, you know, place class envy against rich people with a big house. They go to jail because they have the wrong light bulb.
[01:56:03.000 --> 01:56:06.000]  You got the wrong light bulb. You got the wrong toilet. You're going to jail.
[01:56:06.000 --> 01:56:15.000]  This is how the collectivist and their hordes of dumb down scum who couldn't get jobs as toilet attendants, they're now going to be TSA.
[01:56:15.000 --> 01:56:19.000]  They're now going to be the green police and they get to have authority and power.
[01:56:19.000 --> 01:56:28.000]  Sure, they'll live in a one bedroom apartment hovel. Sure. But at least they get authority and power over you.
[01:56:28.000 --> 01:56:36.000]  And the paradigm is shifting from a free society by design to a total tyranny.
[01:56:36.000 --> 01:56:42.000]  And they make a joke out of it. Grown men giggle and act like children. Grown men in this country are effeminate.
[01:56:42.000 --> 01:56:46.000]  Grown men cannot get angry about serious issues. Have you noticed that?
[01:56:46.000 --> 01:56:49.000]  Oh, if you cut them off in traffic, they'll threaten to blow your head off.
[01:56:49.000 --> 01:56:52.000]  But if a cop talks to them, they start literally wetting their leg.
[01:56:52.000 --> 01:56:57.000]  This is a nation of people under a trance, a literal trance.
[01:56:57.000 --> 01:57:04.000]  They have the major statistics out, even BBC reports that the brainwaves are lower now than they were 30 years ago, 25, 30 years ago.
[01:57:04.000 --> 01:57:10.000]  The average person, when you watch television for extended periods, it starts lowering your brainwaves.
[01:57:10.000 --> 01:57:16.000]  It puts you into suspended disbelief. The average person is in a daze. They cannot get serious.
[01:57:16.000 --> 01:57:25.000]  They do not respect themselves. And they watch these ads with Terry Bradshaw and the TSA and the Audi commercials with the green police.
[01:57:25.000 --> 01:57:31.000]  And they think it's all cute and they think it's all funny. Well, you're going to find out how funny it is in hyperinflation.
[01:57:31.000 --> 01:57:34.000]  You're going to find out how funny it is when they take your social security.
[01:57:34.000 --> 01:57:41.000]  You're going to find out how funny it is when you're paying for other people's abortions like we already are under this healthcare bill and in the county where I live.
[01:57:41.000 --> 01:57:46.000]  We are going into pure tyranny because you won't stand up and wake up and get involved and get angry.
[01:57:46.000 --> 01:58:05.000]  But a lot of us are waking up and I salute those that are.
