[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[01:43:53.000 --> 01:44:01.000]  Order yours at gusset.com. Diamond gusset jeans got it. Others don't.
[01:44:01.000 --> 01:44:05.000]  You may be arrested and or subject to other police action.
[01:44:05.000 --> 01:44:10.000]  Tyranny is here. The grim future foretold in 1984 has become reality.
[01:44:10.000 --> 01:44:13.000]  It really says that the state is God.
[01:44:13.000 --> 01:44:18.000]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[01:44:18.000 --> 01:44:25.000]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[01:44:25.000 --> 01:44:31.000]  This documentary exposes how the continuity of government program has established an old powerful shadow state.
[01:44:31.000 --> 01:44:35.000]  A least state forward chronicles the sickening depths to which our republic has fallen.
[01:44:35.000 --> 01:44:39.000]  Prepare to enter the secret of world of emergency dictatorship.
[01:44:39.000 --> 01:44:45.000]  Body scanners, sound cameras, citizen spies, staged terror and cameras on every street corner.
[01:44:45.000 --> 01:44:49.000]  It's only the beginning of the new world order's hellish plan.
[01:44:49.000 --> 01:44:52.000]  The police state isn't coming. It's here.
[01:44:52.000 --> 01:45:19.000]  Secure your copy today at infowars.com or see it online in the highest quality at prisonplanet.tv.
[01:45:23.000 --> 01:45:27.000]  Those poisonous critters can't live in low-moisture food from eFoodsDirect.
[01:45:27.000 --> 01:45:29.000]  Ask for the Alex Fall Special.
[01:45:29.000 --> 01:45:34.000]  The Fall Special is a 24-day supply of food in a convenient, portable container.
[01:45:34.000 --> 01:45:42.000]  A $259 value for only $199 saves $60 on 160 servings of the best food on the planet.
[01:45:42.000 --> 01:45:50.000]  Call 800-409-5633 and ask for the Alex Fall Special and go to eFoodsDirect.com.
[01:45:50.000 --> 01:45:57.000]  Call 24-HOURS 800-409-5633 or eFoodsDirect.com.
[01:45:57.000 --> 01:46:20.000]  A very wealthy US citizen is predicting that in 2011 we will witness the most important day in America in more than 50 years.
[01:46:20.000 --> 01:46:28.000]  The crazy part is, he's usually right. You see, he predicted the collapse of GM, Pannie Mae, Freddie Mac, and America's biggest mall owner, General Growth Properties.
[01:46:28.000 --> 01:46:32.000]  In fact, Barron's called his work a dire prophecy.
[01:46:32.000 --> 01:46:39.000]  Recently, he created a video which you can watch online for free, detailing his biggest and most important prediction yet, and it's a real eye-opener.
[01:46:39.000 --> 01:46:43.000]  I can't stress this enough. You should at least watch this free video online today.
[01:46:43.000 --> 01:46:52.000]  He explains everything you need to know, including simple steps you can take to protect yourself. You can find the video at www.EndOfAmerica3.com.
[01:46:52.000 --> 01:47:02.000]  That's End of America, the number 3.com. Watch the free video at www.EndOfAmerica3.com. That's End of America 3.com.
[01:47:02.000 --> 01:47:09.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:47:09.000 --> 01:47:22.000]  What we've got here is failure to communicate. Some men, you just can't reach.
[01:47:22.000 --> 01:47:36.000]  So you get what we had here last week, which is the way he wants it. Well, he is. I don't like it anymore than you think.
[01:47:36.000 --> 01:47:43.000]  Waging war on corruption. It's Alex Jones.
[01:47:43.000 --> 01:47:52.000]  Alright, let's go right to your calls and try to jam in. 10 callers in 10 minutes. Ed in California, you're on the air worldwide. Go ahead.
[01:47:52.000 --> 01:47:58.000]  Hello, Alex. Thank you for taking my call. I just want to take my one minute to make an announcement to the New World Order.
[01:47:58.000 --> 01:48:07.000]  Yeah, I am an electronics engineer. I have 22 years of experience in building industrial communications electronics. I saw Ruby Ridge and I was outraged.
[01:48:07.000 --> 01:48:20.000]  I saw Waco and I saw Alex confronting that FBI agent and I was even more outraged. But yesterday, when I saw little kids burned, burned up, shot up, tortured, that was it.
[01:48:20.000 --> 01:48:35.000]  So I spent eight hours of my time and I built a transmitter and it's serial number one of 10,000. Every major U.S. city is getting one and they will not be little.
[01:48:35.000 --> 01:48:41.000]  And if you take them down, that's fine. I'll put up another one. And if you want to shut off the Internet, that's fine. I'll use an ELF pulse.
[01:48:41.000 --> 01:48:46.000]  I'll use your own system against you. I'm done. I'm absolutely done.
[01:48:46.000 --> 01:48:55.000]  Let me ask you a question. What do you think of Google taking down videos of little girls with the bottoms of their faces blown out with their tongues hanging out with their whole lower manable blown?
[01:48:55.000 --> 01:48:59.000]  But Walter Cronkite could show that in 1969.
[01:48:59.000 --> 01:49:11.000]  Oh, yeah. Yeah, you know what? That's fine. Go ahead. You want to censor the Internet? That's fine. I'm not the only one. I'm not the only engineer who is unbelievably, I don't even have words.
[01:49:11.000 --> 01:49:23.000]  I don't have Alex's gift for truth and knowledge, but I have another gift and I guarantee you, mine coupled with his, I'll make sure every man, woman and child knows what you're doing.
[01:49:23.000 --> 01:49:28.000]  Are you going to make AMFM shortwave UHF, what type of transmitters?
[01:49:28.000 --> 01:49:36.000]  The one yesterday was 88 to 108 megahertz FM frequency modulated transmitter. It does 100 watts. I built in eight hours.
[01:49:36.000 --> 01:49:47.000]  The Patriots have been hitting people hard. People have been fighting hard with those for a while. That's what helped bring down the Soviet Union. We're going to bring down the New World Order with those.
[01:49:47.000 --> 01:49:53.000]  Roger, I am done. I am done doing this. It's over. I'm done doing nothing.
[01:49:53.000 --> 01:49:55.000]  Thank you for my one minute, Alex.
[01:49:55.000 --> 01:49:56.000]  Well, thank you, Ed.
[01:49:56.000 --> 01:50:13.000]  If they shut off the Internet, I'll drive to Austin. I'll build them there. I don't care. I'll make sure this message gets out 110%. I'll broadcast it on HF. I'll broadcast it data-link it. I'll uplink it to the APRS satellites. You watch what happens.
[01:50:13.000 --> 01:50:21.000]  Well, that's the power of the people. God bless you, my friend. That's why they talk about in these PSYOP videos, they've got to reach Joe Sixpack and that's you.
[01:50:21.000 --> 01:50:28.000]  Because once you turn against them, it's over and we will defeat them. Make no mistake. Good to hear your passion, your conviction.
[01:50:28.000 --> 01:50:34.000]  I had that same feeling 17 years ago and look where I've come and there are people out there 10 times better than I.
[01:50:34.000 --> 01:50:41.000]  You think I've got gifts? I have nothing compared to people listening right now who haven't decided to step up to the plate yet.
[01:50:41.000 --> 01:50:48.000]  Step up. Now's the time. No more games. Defend the Republic. Defend humanity. I salute you.
[01:50:48.000 --> 01:50:50.000]  Who's up next here?
[01:50:50.000 --> 01:50:53.000]  Keith in California, you're on the air. Go ahead.
[01:50:53.000 --> 01:50:55.000]  Hey, how are you doing, Alex?
[01:50:55.000 --> 01:50:56.000]  Good.
[01:50:56.000 --> 01:51:03.000]  I just want to take my hats off to the last caller. That was the kind of spirit we need, the people that have the balls to take these guys on.
[01:51:03.000 --> 01:51:10.000]  But when I was commenting on it, when you were talking about being in Las Vegas, I was kind of like the toilet.
[01:51:10.000 --> 01:51:15.000]  I had one of these incidents today with you talking about the bumper sticker program.
[01:51:15.000 --> 01:51:21.000]  I had thought about that a couple months back. I'd never called the show about it. As a matter of fact, I did call the show.
[01:51:21.000 --> 01:51:29.000]  I was going to mention it, but I got sidetracked by some guy that was talking about college and how he was arrogant a few weeks back.
[01:51:29.000 --> 01:51:33.000]  But I had an idea on that to expand a little bit.
[01:51:33.000 --> 01:51:48.000]  I was thinking about, should there be some kind of campaign, like make $15 for 50 stickers or something like that for all 50 states to get everybody involved to pass out at least 50 of these stickers?
[01:51:48.000 --> 01:51:53.000]  Each person just take the responsibility to give 50 or more stickers to somebody, anybody, whatever.
[01:51:53.000 --> 01:52:07.000]  Let's be clear, if somebody steps up with a grant, we may as well use money bomb money for it. That's an idea. Give the first 10,000 orders a totally free shipment.
[01:52:07.000 --> 01:52:14.000]  And then the shipping and the stickers are paid for. In fact, maybe I should do that with some of the money bomb money.
[01:52:14.000 --> 01:52:24.000]  I don't know how much that would cost, but 10,000 people getting, say, 500 stickers a piece. Wow, that'd be some havoc.
[01:52:24.000 --> 01:52:31.000]  The globalists don't like these Patriot stickers everywhere. Well, let's just put more up for them then.
[01:52:31.000 --> 01:52:33.000]  I'm sorry, go ahead, sir.
[01:52:33.000 --> 01:52:43.000]  If you give those stickers out for free, say, you say 500, I call and I say, I want 500 stickers. What's the stop to globalists sending their operatives in and just taking your stickers and throwing them away?
[01:52:43.000 --> 01:52:50.000]  If the people buying themselves, you know they're not going to throw them away. So you can have operatives pop in there and just say, okay, well, no problem.
[01:52:50.000 --> 01:52:55.000]  You give them away, send our people in, let's get them down, do whatever their people are, take them and just throw them away.
[01:52:55.000 --> 01:52:58.000]  I can't have any idea, but you've got to think how the enemy is going to think on that, too.
[01:52:58.000 --> 01:53:06.000]  Or we can simply list like 20 bumper sticker places that are cheap and tell listeners to go make them themselves.
[01:53:06.000 --> 01:53:14.000]  Ooh, that's really good. That's even better than, you know, you're actually buying them at the lowest price from somebody else and you're putting them up because nothing's better.
[01:53:14.000 --> 01:53:18.000]  I mean, we're not very good, I'll be honest, but nothing's better.
[01:53:18.000 --> 01:53:24.000]  Yeah, that's a weird feeling to be the best there is in the fight against tyranny and to know that I am so lacking.
[01:53:24.000 --> 01:53:28.000]  Keith, God bless you, man. You're awesome. It is you, the listeners that are just so incredible.
[01:53:28.000 --> 01:53:35.000]  Don and Michigan, you're on the air, and then Sean, Gary, George and others. I've got to get to more quick. Go ahead, Don.
[01:53:35.000 --> 01:53:38.000]  Hey, how are you doing, Alex? Just want to thank you for all you're doing.
[01:53:38.000 --> 01:53:41.000]  Thank you.
[01:53:41.000 --> 01:53:47.000]  Ron Paul, I've been watching the videos he's got out and Fox just makes me sick.
[01:53:47.000 --> 01:53:51.000]  He's been winning almost every straw poll. He won both Iowa polls.
[01:53:51.000 --> 01:53:57.000]  He's number two or number three in every poll, and they just keep saying you can't win as this Psyop.
[01:53:57.000 --> 01:54:04.000]  And Herman Cain wants to get the feds involved in sales taxes on top of everything. Give me a break.
[01:54:04.000 --> 01:54:11.000]  It's repulsive, but I want to thank you for the videos that you put out showing what we're actually doing.
[01:54:11.000 --> 01:54:20.000]  I was talking to my daughter about that just a few minutes ago, what we really do and how disgusting it is and how it's in the name of something righteous when it's so wrong.
[01:54:20.000 --> 01:54:25.000]  Well, let me say, I have a young daughter, and I don't like seeing little girls with the bottom of their face blown off,
[01:54:25.000 --> 01:54:32.000]  but I have watched that video probably 20 times now in production and on air, and I will continue to watch it because it hurts me.
[01:54:32.000 --> 01:54:39.000]  Now when my children cry when they fall down or something, it's like 10 times more painful, but it's like electricity.
[01:54:39.000 --> 01:54:45.000]  That child is literally with me now constantly with her whole bottom of her face blown off.
[01:54:45.000 --> 01:54:50.000]  And now it's not that I just don't have fear, it's even beyond that.
[01:54:50.000 --> 01:54:58.000]  I feel like I as an American am somehow guilty and do not even care about myself because we must stop these wars.
[01:54:58.000 --> 01:55:01.000]  I'm sorry, go ahead.
[01:55:01.000 --> 01:55:06.000]  Oh, no, you're absolutely right. The message you're getting out is phenomenal.
[01:55:06.000 --> 01:55:11.000]  I know, and I don't like you sounding disheartened when you try to push the money bomb.
[01:55:11.000 --> 01:55:17.000]  The things you were doing, the things I have learned over the last few years, you couldn't replace it.
[01:55:17.000 --> 01:55:24.000]  So absolutely, push that money bomb. Don't feel bad about saying, hey, we need to grow because we do.
[01:55:24.000 --> 01:55:30.000]  No, no, no, no, I hear you, but quite frankly, I wouldn't even be doing the money bomb if it wasn't an example that should be made.
[01:55:30.000 --> 01:55:34.000]  People need to learn it's good to fund liberty movements.
[01:55:34.000 --> 01:55:41.000]  The government takes our money and uses it against us. We need to voluntarily promote alternative and real media.
[01:55:41.000 --> 01:55:46.000]  Thank you so much, Don. Let's go to Moses in California.
[01:55:46.000 --> 01:55:49.000]  Moses in California, you're on the year. Go ahead.
[01:55:49.000 --> 01:55:50.000]  Hello, Alex.
[01:55:50.000 --> 01:55:52.000]  Hi.
[01:55:52.000 --> 01:56:05.000]  I just had a archive thought here. February 17, 2009. The stimulus package was signed. Correct.
[01:56:05.000 --> 01:56:07.000]  The what package?
[01:56:07.000 --> 01:56:10.000]  The stimulus package, 787 billion.
[01:56:10.000 --> 01:56:12.000]  Yes.
[01:56:12.000 --> 01:56:18.000]  If you watch that speech Obama gives after the signing of it in Colorado.
[01:56:18.000 --> 01:56:24.000]  He talks about the super highway and how part of that funding will go toward that. Do you remember that?
[01:56:24.000 --> 01:56:28.000]  Yeah, he's going to meet in Hawaii coming up just a few weeks.
[01:56:28.000 --> 01:56:33.000]  French news agency reports Obama to host North American Summit in Hawaii. Yeah.
[01:56:33.000 --> 01:56:44.000]  Yes, I just didn't see that get too much attention, but it definitely happened and shows the federal funding for the North American Union.
[01:56:44.000 --> 01:56:47.000]  Oh, I appreciate your call. Great points.
[01:56:47.000 --> 01:56:54.000]  Yeah, all over the place. They're establishing this new North American Union, just like the euro.
[01:56:54.000 --> 01:56:58.000]  You know, the euro was set up in 57, not 2000.
[01:56:58.000 --> 01:57:06.000]  And it's the same thing with this union, Sean, Gary, George, Rick, others.
[01:57:06.000 --> 01:57:08.000]  I apologize. I'm flat out of time.
[01:57:08.000 --> 01:57:14.000]  I will attempt to take a lot more calls tomorrow on the weekday show 11 a.m. to 2 p.m.
[01:57:14.000 --> 01:57:18.000]  Because your calls always bring up such incredible issues. I appreciate you trying to get on board.
[01:57:18.000 --> 01:57:27.000]  And we'll see everybody else tomorrow live 11 a.m. Central Central 12 noon Eastern info wars dot com.
[01:57:27.000 --> 01:57:37.000]  The literal tip of the spear in the battle for Western civilization and the Republic battle for humanity period.
[01:57:37.000 --> 01:57:41.000]  But Western civilization has now been taken over and turned into an engine of evil.
[01:57:41.000 --> 01:57:44.000]  We have to rest it back from the globalist.
[01:57:44.000 --> 01:58:13.000]  Great job to the crew. Again, we'll see you back live tomorrow. God willing.
