[00:00.000 --> 00:30.000]  Infowars, tomorrow's news today.
[02:10:19.000 --> 02:10:25.000]  So it's extraordinary. This is the model to use. It's a model that is not corrupted by advertiser dollars.
[02:10:25.000 --> 02:10:33.000]  It's also a model that promotes products you can believe in, that you think will make people better, make people healthier, make people wealthier.
[02:10:33.000 --> 02:10:48.000]  Just by going to Infowars store dot com and substituting in something they're buying from the Amazons, something they're buying from the big pharmas, something they're buying from big medicine, something they're buying from big ag and buy it in a way that made in a way they can have confidence in.
[02:10:48.000 --> 02:11:00.000]  They can believe in. They can trust and do so at a level that's often cheaper and more affordable than comparable competitors and that makes their life healthier in the process.
[02:11:00.000 --> 02:11:10.000]  That's right. The system is afraid of our own infrastructure. So let me ask you this. I want to be clear. If I found out Trump was on planes with 12 year old girls or 15 year old girls, I would go to war with him.
[02:11:10.000 --> 02:11:19.000]  But he never was. He's not on the flight logs. He didn't fly to Epstein Island. And the left just keeps lying and saying that if Trump did, I would go after him.
[02:11:19.000 --> 02:11:26.000]  But the Clintons and all these big tech people and the Hollywood people did. And so they keep trying to make it about Trump and change the subject.
[02:11:26.000 --> 02:11:35.000]  But it's the federal courts and Democratic judges blocking the release of the Johns. I say release it. And if Trump's on that list and we can prove it, then put him in prison.
[02:11:35.000 --> 02:11:43.000]  But that we know that's not there. So, again, oh, you know, Trump screwing kids. Well, no, it's like 30 year old hookers. And, you know, he apologized for it.
[02:11:43.000 --> 02:11:49.000]  But he's not a pedophile. It's the same thing with Matt Gaetz. You know, because I read the I read the indictments. I read the articles.
[02:11:49.000 --> 02:11:56.000]  They went and canvassed all these parties, all these places Matt Gaetz went to. They couldn't find anything. So they made this up.
[02:11:56.000 --> 02:12:02.000]  Where do you think Gaetz goes from here now that he's being vindicated? Because I think you should sue the media.
[02:12:02.000 --> 02:12:07.000]  They called him a pedophile and sue the Democrats that did this.
[02:12:07.000 --> 02:12:18.000]  Well, at a minimum, he should utilize this to get back into the game on a broader and bigger scale, because he had kind of receded a little bit from the court of public opinion, did not pursue statewide office in Florida.
[02:12:18.000 --> 02:12:24.000]  I hope he gets closer to the Trump machine, the Trump apparatus, as well as the DeSantis apparatus.
[02:12:24.000 --> 02:12:35.000]  And he should be elevated within the Republican Party in terms of public prominence, because he's a critical and essential voice against deep state politics and a critical and essential voice for populism.
[02:12:35.000 --> 02:12:41.000]  He's calling for reform of the FBI, where a lot of other ranking Republicans are cowering and hiding.
[02:12:41.000 --> 02:12:44.000]  Let's talk about why they were so afraid of Matt Gaetz.
[02:12:44.000 --> 02:12:56.000]  So, I mean, he's one of the most important influential critics of FBI corruption, deep state collusion, international war mongering, bad trade policy, woke media and corrupt culture.
[02:12:56.000 --> 02:13:08.000]  He's one of the loudest and most consistent critics on all of those things, an outspoken person unfazed by any aspect of the corruption of Washington or Wall Street.
[02:13:08.000 --> 02:13:15.000]  And because his family has independent money, he doesn't need them for his campaign financing. He doesn't need them for his personal well-being.
[02:13:15.000 --> 02:13:21.000]  He doesn't need this for his political future. And that makes him a unique threat to the deep state.
[02:13:21.000 --> 02:13:31.000]  His willingness, readiness and means of fighting them is someone that poses probably the biggest congressional threat to deep state prerogatives.
[02:13:31.000 --> 02:13:38.000]  He's also well-spoken, very articulate, has a good presentation. That's what they try to use against him.
[02:13:38.000 --> 02:13:47.000]  I mean, they try to use the perception of his personality and popularity of his personality somehow meant something bad and nefarious.
[02:13:47.000 --> 02:13:54.000]  So it was all a hit job. It was all a smear job. It was all bogus, criminalized lawfare. And it's all failed.
[02:13:54.000 --> 02:14:02.000]  The people who are trying to extort him are going to prison. They're not even bringing charges because there was no grounds for the charges to be brought in the first place.
[02:14:02.000 --> 02:14:10.000]  So it's a complete vindication of Matt Gaetz. And I hope he leverages this to continue to rise within the Republican Party.
[02:14:10.000 --> 02:14:16.000]  President Trump should incorporate him more often in public presentations and as part of his campaign team.
[02:14:16.000 --> 02:14:20.000]  Then Trump is less likely to make bad decisions along the way.
[02:14:20.000 --> 02:14:26.000]  I totally agree. So let's raise this in closing, hit the Russian news and let you go. You've done a great job, Robert Barnes.
[02:14:26.000 --> 02:14:30.000]  You watched the trial. I don't know if you caught this part. You covered most of it live and it was viral.
[02:14:30.000 --> 02:14:40.000]  Chris Maddie, the Democratic Party operative, literally gets up there over an hour and brings up how we gave them total discovery.
[02:14:40.000 --> 02:14:52.000]  We're not allowed to say we gave them discovery of the two hundred eighty something thousand emails with key search terms they gave weeks after they filed suit on us in two thousand and eighteen.
[02:14:52.000 --> 02:15:01.000]  We're sent a bunch of emails saying, I want to get you. I want to hurt you. We're going to kill you. Alex Jones for Sandy Hook and embedded because we're not tech people.
[02:15:01.000 --> 02:15:07.000]  There are secret embedded links, just links to child porn.
[02:15:07.000 --> 02:15:14.000]  So we turn the email over. They know how to scan them and magically find the secret links.
[02:15:14.000 --> 02:15:23.000]  And then Chris Maddie gets up there and says, OK, you follow the lawsuit against the Young Turks that you filed to get them to stop saying I'm a child pornographer and all this.
[02:15:23.000 --> 02:15:28.000]  He said, yeah, it's true. The FBI said you didn't do anything. It was said to you. You didn't open it.
[02:15:28.000 --> 02:15:34.000]  But then an hour later, he says, so you did send child porn. Let's just admit it. You did it.
[02:15:34.000 --> 02:15:41.000]  So he wanted to cover himself earlier, knowing for clips on the Internet, they would later say it. I said, wait, you just said earlier I was innocent.
[02:15:41.000 --> 02:15:50.000]  So imagine the evil of that. To know how to secretly find secret embedded invisible images.
[02:15:50.000 --> 02:15:55.000]  I'm not saying he did it. He said, I said that I didn't say that for offering a reward. I didn't say Chris Maddie did that.
[02:15:55.000 --> 02:16:03.000]  I just said it's very suspicious. And then at the end, he comes out an hour later and says the jury, he sent child porn to the families.
[02:16:03.000 --> 02:16:09.000]  Man, I mean, this is unbelievable. These people are on believable.
[02:16:09.000 --> 02:16:19.000]  Robert, they had to use high tech systems, we're told, to scan two hundred eighty thousand emails and they scanned them and they reported us the FBI for the information.
[02:16:19.000 --> 02:16:26.000]  The FBI said we're not guilty because we never opened it. But this this this doesn't look too good.
[02:16:26.000 --> 02:16:42.000]  I no doubt. And the other thing is, he brought up our suit that the suit that I filed against the Young Turks and others who falsely reported the initial news on this based on the misleading information being put out by the plaintiffs firm.
[02:16:42.000 --> 02:16:47.000]  And it was interesting. He didn't tell the whole story. He didn't tell the part that the Young Turks, the reason why the suit didn't go forward.
[02:16:47.000 --> 02:16:51.000]  The Young Turks retracted. The other people involved, they got sued, retracted.
[02:16:51.000 --> 02:16:59.000]  And unlike the plaintiff's lawyers in this case, you weren't going to go forward against people who admitted they made a mistake and withdrew the statement.
[02:16:59.000 --> 02:17:02.000]  Now, for some reason, they left my personal phone.
[02:17:02.000 --> 02:17:09.000]  They left my phone number and address on there on the screen because they started getting all these messages saying, by the way, we can see it, too.
[02:17:09.000 --> 02:17:17.000]  So the you know, it was my office marketing. So I say, let me they've been obsessed with me for whatever weird reason from the get go.
[02:17:17.000 --> 02:17:22.000]  But the it shows the nature of their unwillingness to have the truth come out.
[02:17:22.000 --> 02:17:29.000]  That's why they have to rig a trial. You don't have to rig a trial. If you're if you're on the side of truth, you don't have to rig a trial.
[02:17:29.000 --> 02:17:35.000]  If you're on the side of justice, you have to rig a trial when both are against you. And that's exactly what they're trying.
[02:17:35.000 --> 02:17:44.000]  Well, exactly. But I'll just say this. How do you get two hundred and eighty something thousand emails and then scan them for secret links?
[02:17:44.000 --> 02:17:56.000]  And then they I mean, it just it doesn't sound good. Well, there was a lot of concern at the time as to what the source of this was and whether it was somebody aligned with the plaintiff's lawyers, allied with the plaintiff's lawyers.
[02:17:57.000 --> 02:18:02.000]  Whoever said it was attacking us for Sandy Hook in it. Yeah, I mean, exactly.
[02:18:02.000 --> 02:18:09.000]  I mean, it was it was they sought information that was guaranteed to produce stuff that you didn't even know existed.
[02:18:09.000 --> 02:18:18.000]  Emails you had never even opened. And I would note your lawyers objected on the grounds that this was a crazily invasive and overbroad discovery request.
[02:18:18.000 --> 02:18:24.000]  And the court compelled it. The court forced you to turn over anything, even if it was in your spam box.
[02:18:24.000 --> 02:18:33.000]  You had to turn it over. And that's how invasive the discovery was. You you did massive searches on your entire computer for anything with any term.
[02:18:33.000 --> 02:18:42.000]  The judge said you had to give the plaintiff's lawyers. And then when information turns up on there that you'd never seen before, they blame you for it.
[02:18:42.000 --> 02:18:50.000]  And of course, there were going to be questions raised about whether or not they were complicit at all about how that information got there in the first place.
[02:18:50.000 --> 02:18:56.000]  They may be totally innocent. They may not be. But the whole truth won't be won't will never come out.
[02:18:56.000 --> 02:19:06.000]  But what that truth shows is that, in fact, you completely complied with discovery, so much so that you even produced junk e-mail you got sent in the process.
[02:19:06.000 --> 02:19:12.000]  Well, let's expand on that in closing. And then what the Russian thing and then we'll close out the interview.
[02:19:12.000 --> 02:19:23.000]  I was never really sure about what was going on until he waited like 45 minutes, an hour and then said, but you did send child porn and looked at the jury.
[02:19:23.000 --> 02:19:32.000]  And I was like, oh, my God, you just did it. He did it right there. He did it right there.
[02:19:32.000 --> 02:19:45.000]  Well, and he completely misrepresented your public presentation about that. What you said was whoever sent that child porn information, you would like to have outed and whoever did it a million dollars.
[02:19:45.000 --> 02:19:53.000]  And then he spun it that I said he was doing it. Is this. The P word again, projection.
[02:19:53.000 --> 02:20:00.000]  That's always a possibility. I mean, you can't really I'm not saying he did that. He's a nice person.
[02:20:00.000 --> 02:20:09.000]  I mean, yeah, I mean, who knows? All I know is that he completely misrepresented at the time how that came about and he misrepresented in court your public presentation.
[02:20:09.000 --> 02:20:15.000]  He made it sound like you stuck his photo up and pointed to it and said you wanted his head on a stake.
[02:20:15.000 --> 02:20:20.000]  All false. That's all false. That's just that's just a lie. It's just one more lie.
[02:20:20.000 --> 02:20:26.000]  I don't I don't think I don't think Maddy sent me that. We didn't say that at the time. All I know is the whole thing's disgusting.
[02:20:26.000 --> 02:20:32.000]  All right. Five minutes. Give me the floor. I will interrupt you. You're you're a political expert.
[02:20:32.000 --> 02:20:38.000]  You're also a political expert. You've been very accurate on the Russian situation. Three hundred thousand troops called up threats of nuclear war.
[02:20:38.000 --> 02:20:42.000]  Putin says he's not bluffing. I'm not picking sides here. I'm saying this is an escalation.
[02:20:42.000 --> 02:20:50.000]  At least a really bad things. Your take on the Russian situation. Yeah, they're holding referendums in all the regions occupied by Russia.
[02:20:50.000 --> 02:21:00.000]  Ukraine has said that anybody participates in those elections will go to prison if Ukraine ever takes back over, basically guaranteeing that Russia will win each of those referendums.
[02:21:00.000 --> 02:21:08.000]  And so what will happen is those regions will become part of Russia under Russian law within a week or so.
[02:21:08.000 --> 02:21:15.000]  And that means any attack on it will be considered an attack on Russia. That that that is a complete escalation.
[02:21:15.000 --> 02:21:21.000]  And the partial mobilization is three hundred thousand. That would more than double their troop presence.
[02:21:21.000 --> 02:21:27.000]  That's currently occupying the regions in the Donbass and the southern regions north of Crimea and Crimea.
[02:21:27.000 --> 02:21:33.000]  So you're talking about and Putin made it clear because some NATO people were saying, ah, you know what?
[02:21:33.000 --> 02:21:40.000]  He won't use nuclear weapons and maybe we can. And he made it clear that if you go any further, nuclear weapons will be used to defend the country.
[02:21:40.000 --> 02:21:44.000]  So the so what it and the problem is the West refuses to back down.
[02:21:44.000 --> 02:21:52.000]  The other thing Putin pointed out in his speech is that Ukraine had agreed to a deal in Istanbul all the way back at the very beginning of this.
[02:21:52.000 --> 02:21:57.000]  And then the British and the American Biden administration told him to not do it.
[02:21:57.000 --> 02:22:02.000]  And that's the only reason why there wasn't a peace deal from the get go. All kinds of lives could have been saved.
[02:22:02.000 --> 02:22:07.000]  All kind of treasure could have been salvaged had we not interfered in that peace negotiation.
[02:22:08.000 --> 02:22:13.000]  And now we have and we don't know what's going on in China. There's flights are being canceled.
[02:22:13.000 --> 02:22:20.000]  Rumors of whether she is is whether there's a house, an old fashioned palace coup going on.
[02:22:20.000 --> 02:22:24.000]  We don't know. Iran has protests. They're shutting down the Internet.
[02:22:24.000 --> 02:22:28.000]  They're repressing trying to repress those protests after their morality.
[02:22:28.000 --> 02:22:31.000]  Police killed somebody for not complying with Sharia law.
[02:22:31.000 --> 02:22:36.000]  So, I mean, it's we're seeing all of this sort of explosion of political turmoil.
[02:22:36.000 --> 02:22:46.000]  And we're distracted by this continuous escalation of a needless conflict, as President Trump has repeatedly said, with Russia over Ukraine.
[02:22:46.000 --> 02:22:53.000]  The parts of the parts of Ukraine that want to be part of Russia should have to just allow that to be part of Russia in the dispute.
[02:22:53.000 --> 02:22:55.000]  Finish it. Go on.
[02:22:55.000 --> 02:23:02.000]  No, there's no reason for continued backfiring economic sanctions that are going to induce a great reset agenda in the Western world.
[02:23:02.000 --> 02:23:09.000]  The pound has dropped to the lowest level in 40, 50 years. The euro has dropped to one of the lowest levels it's ever been.
[02:23:09.000 --> 02:23:13.000]  They're having a fuel crisis in Europe. They're having a food crisis in Europe.
[02:23:13.000 --> 02:23:16.000]  That food crisis is expanding to other parts of the world.
[02:23:16.000 --> 02:23:23.000]  The net effect of this is going to be really ugly that the West war on Russia has failed.
[02:23:23.000 --> 02:23:39.000]  Even Henry Kissinger has acknowledged this. It's time to do as Trump suggested, do a deal, cut a peace deal, get out.
[02:23:39.000 --> 02:23:45.000]  So if we look at what's happening in China, the relevant and pertinent issues are is has there been a change of the guard?
[02:23:45.000 --> 02:23:54.000]  So at this point, it's just rumors, but some of the rumors were reinforced by sudden flight cancellations in different places and unusual military action.
[02:23:54.000 --> 02:24:04.000]  The rumor is that there has been a palace coup and Xi, who is up for a reelection to party leadership of the Chinese Communist Party, was replaced.
[02:24:04.000 --> 02:24:14.000]  Now, at this point, this is coming from unreliable sources, sources that don't have definite access to inside information, constant problem in China.
[02:24:14.000 --> 02:24:28.000]  A bigger, broader problem in China, aside from Taiwan and the attempts of the Biden administration to provoke a military conflict of Taiwan are two set of internal controversial set of issues and policies.
[02:24:28.000 --> 02:24:50.000]  One is more and more pushback by the Chinese people, public and populous against the extreme no covid lockdown policies that are not only infringing upon people's core abilities to practice their everyday life, but is also badly impairing their economic well-being and supply chain at a time.
[02:24:50.000 --> 02:25:00.000]  And this goes to the second issue. They have a range of water issues throughout the country that are implicating their power source because hydropower is the primary source of their power.
[02:25:00.000 --> 02:25:11.000]  And it's coming at a bad time with the supply chain issues because they have a huge real estate bubble that makes the American real estate bubble of 2008 look tiny by comparison.
[02:25:11.000 --> 02:25:16.000]  One out of four Chinese are employed by the real estate economy directly or indirectly.
[02:25:16.000 --> 02:25:22.000]  One out of three steel workers are actually working for the construction industry in the real estate industry.
[02:25:22.000 --> 02:25:34.000]  What China did is they had their people build excess capital and created artificial internal spending on real estate boom that was unsupported by core economics.
[02:25:34.000 --> 02:25:48.000]  So you had people that they had these ghost town, these huge, huge, whole complexes, whole created cities, whole towns, whole suburbs, all unoccupied with one high rise after the other.
[02:25:48.000 --> 02:25:53.000]  Many of these having those may be knocked down because they were made so shoddy and cheap.
[02:25:53.000 --> 02:26:06.000]  And it was almost pyramid scheme ish, almost Ponzi scheme ish that the whole belief was, well, real estate had always gone up for 30 years in China, so surely it would keep going up for 30 years in China.
[02:26:06.000 --> 02:26:18.000]  So people sunk their life savings in second, third, fourth properties in properties they could not rent out because the value of the property was often as much as 10 times higher on a monthly basis.
[02:26:18.000 --> 02:26:24.000]  Their mortgage payment was often 10 times higher than they could possibly get rent for.
[02:26:24.000 --> 02:26:29.000]  That's a sign that anybody that knows the real estate economy of a complete bubble.
[02:26:29.000 --> 02:26:35.000]  And Robert, that's my next point. I don't get into all this esoteric, oh, the 24th of September, the world ends, all this stuff. We're not saying that.
[02:26:35.000 --> 02:26:44.000]  But Russia and nuclear war and the economy and the Ponzi scheme in China with real estate coming to an end and the stock market plunging last week.
[02:26:45.000 --> 02:26:52.000]  And FedEx saying the economy is flat lining. I mean, I don't think there's any denial that we're in for some very insane times.
[02:26:52.000 --> 02:26:56.000]  In closing, what is your research tell you is about to happen?
[02:26:56.000 --> 02:27:06.000]  Well, the economy is definitely going to take a tank. I mean, the Federal Reserve came out and said, unless there's massive more unemployment and economic pain of the ordinary person, they're going to refuse to do anything but raise rates.
[02:27:06.000 --> 02:27:12.000]  That means the real estate economy is predicted by some well-respected experts to fall 50 percent within the next two years.
[02:27:12.000 --> 02:27:18.000]  People will not be able to afford a home. People and that will impact the entire home build construction industry here in the United States.
[02:27:18.000 --> 02:27:31.000]  Both Stanley Drunkenmiller and Carl Icahn, two prominent members of Wall Street, have said that the economy is going to tank from a 20 to 50 percent drop in the various stock and real estate and other markets that you were used.
[02:27:31.000 --> 02:27:37.000]  Particularly the housing market was used for the consumer spending, which our entire economy is predicated upon when we shifted away from manufacturing.
[02:27:37.000 --> 02:27:43.000]  And again, I'm no rocket scientist, but I said that I bought a very expensive house four years ago, thinking it would double.
[02:27:43.000 --> 02:27:47.000]  I sold it six, seven months ago. My wife said, why are you doing this? I said it was an investment to fund info wars.
[02:27:47.000 --> 02:27:56.000]  I put the money in info wars. And she's like, wow, you're right. She's family with rent houses. She has plunging in value around the country.
[02:27:56.000 --> 02:28:03.000]  And again, I could just see where this was going. I'm not an expert. I could see it. How bad do you think it's going to get here in the United States?
[02:28:03.000 --> 02:28:09.000]  It's going to get bad. We may have the lowest rate of home ownership in decades. That's the path that's going on.
[02:28:09.000 --> 02:28:15.000]  People will not be able to afford a home. Your average mortgage has doubled in price since Biden took over. Doubled.
[02:28:15.000 --> 02:28:22.000]  So within two years, your average person has had to pay twice as much for the same home as they did under Donald Trump.
[02:28:22.000 --> 02:28:31.000]  And notice it's BlackRock is vacuuming up all the two hundred to five hundred thousand dollar houses in key areas for regular working families.
[02:28:31.000 --> 02:28:36.000]  They're planning something big. No doubt. And BlackRock is deeply embedded in China.
[02:28:36.000 --> 02:28:41.000]  So the I mean, you look at where black at BlackRock is deeply embedded in these ESG policies.
[02:28:41.000 --> 02:28:51.000]  So that are meant to sort of culturally use corporate power to take over and implement and implement a cultural leftist wokeish agenda and enforce it on ordinary people.
[02:28:51.000 --> 02:28:55.000]  Their power is way out of pale. I mean, they make the big trust.
[02:28:55.000 --> 02:29:05.000]  They make the Rockefellers and the robber barons and the Morgans and the Rothschilds look like small change the scale and size of their global economic footprint.
[02:29:05.000 --> 02:29:09.000]  That's how big BlackRock is and has been too little attention paid to what they're up to.
[02:29:09.000 --> 02:29:16.000]  Final question. Final question. And I appreciate all your time. And then plug your great show with a fry.
[02:29:16.000 --> 02:29:23.000]  The rest of it, Robert. Forty five days out from the midterm, they say all Republicans are terrorists.
[02:29:23.000 --> 02:29:27.000]  Anybody that challenges us are terrorists. There's imminent terror attacks.
[02:29:27.000 --> 02:29:31.000]  I see them priming a false flag, a provocative event. What can you speak to that?
[02:29:31.000 --> 02:29:34.000]  And then other tricks the deep state might play.
[02:29:34.000 --> 02:29:41.000]  I mean, I think the great concern is they'll continue to weaponize the legal system so that you see Steve Bannon indicted again in New York.
[02:29:41.000 --> 02:29:47.000]  You see President Trump having to face a bogus Connecticut suit, as well as the crazy criminal case that they're looking at.
[02:29:47.000 --> 02:29:56.000]  You're seeing you're seeing Mike Lindell have to hire Alan Dershowitz to sue the FBI because they're trying to go after him related to him exposing election fraud in 2020.
[02:29:56.000 --> 02:30:02.000]  So you're seeing this constant escalation that ultimately failed when they tried to take out Matt Gates.
[02:30:02.000 --> 02:30:04.000]  But they may want to escalate even further.
[02:30:04.000 --> 02:30:11.000]  The only restraint right now is they're under the mistaken impression that Democrats are in good place for the midterms.
[02:30:11.000 --> 02:30:17.000]  And so and they're wrong. Republicans are going to sweep key governors races, key Senate races, key House races.
[02:30:17.000 --> 02:30:24.000]  The question is, if they ever come to that recognition that that's going to happen, will we get a horrendous October surprise?
[02:30:24.000 --> 02:30:29.000]  Will we get a Halloween for the ages? Will we get war with Russia or war with China?
[02:30:29.000 --> 02:30:34.000]  Will we get global conflict that could be extraordinarily dangerous? Will we get emergency?
[02:30:34.000 --> 02:30:41.000]  Well, I mean, I think you already said it. We're getting war with Russia. I mean, it's Russia's do the national draft threatening nuclear war.
[02:30:41.000 --> 02:30:43.000]  I mean, I think that's what's going to happen.
[02:30:43.000 --> 02:30:49.000]  That's a definite risk, and we have to be on a constant alert for that risk and to push back against it in the court of public opinion,
[02:30:49.000 --> 02:30:54.000]  because the whole as both plaintiffs, lawyers have admitted in both cases in both states,
[02:30:54.000 --> 02:30:59.000]  the whole goal was to take info wars off the air to prevent it from being heard,
[02:30:59.000 --> 02:31:08.000]  because I always tell people free speech is mostly about my right to listen to what I want, not just my right to speak, not just anyone else's right to speak.
[02:31:08.000 --> 02:31:13.000]  And let me clarify. I'm not saying we're going to have nuclear war. We're going to have a massive escalation in the Russian war.
[02:31:13.000 --> 02:31:17.000]  And I don't see how that doesn't escalate. I mean, it's just just an incredible position to be in.
[02:31:17.000 --> 02:31:22.000]  You have all the insider trading with the Democrats. They just seem to be.
[02:31:22.000 --> 02:31:26.000]  Out of control, thinking there's no checks and balances on them.
[02:31:26.000 --> 02:31:32.000]  I mean, they're trying to put the former president of the United States in prison. I mean, you couldn't get that's never happened in America before.
[02:31:32.000 --> 02:31:39.000]  They're re prosecuting Steve Bannon on charges he was pardoned for after prosecuting him on bogus contempt charges in the District of Columbia.
[02:31:39.000 --> 02:31:45.000]  This is I mean, we cannot point to any other time in American history outside of parts of World War One,
[02:31:45.000 --> 02:31:50.000]  where there was such an over open weaponization of the legal system against political dissidents.
[02:31:50.000 --> 02:31:55.000]  And this is going after people that they didn't even go after in World War One after Eugene B. Debs.
[02:31:55.000 --> 02:31:58.000]  You're right. A historic moment. Robert Barnes, you always do a great job.
[02:31:58.000 --> 02:32:01.000]  He goes to a lot of great shows, a great coverage of the show trial.
[02:32:01.000 --> 02:32:05.000]  We'll have more coverage next week at my show. I'll go back to Connecticut Tuesday and Wednesday.
[02:32:05.000 --> 02:32:09.000]  I'll do Monday, Thursday and Friday. How do people tune in and find your show?
[02:32:09.000 --> 02:32:16.000]  Absolutely. They can get all the content at Viva Barnes law dot locals dot com.
[02:32:16.000 --> 02:32:23.000]  That's where they can get all the curated, all the coverage. Say the URL again.
[02:32:23.000 --> 02:32:28.000]  Viva Barnes law dot locals dot com. All right, Robert, thanks for the time.
[02:32:28.000 --> 02:32:32.000]  Talk to you soon. Absolutely. Powerful. All right.
[02:32:32.000 --> 02:32:37.000]  I'm going to go to break, play some key clubs, and then I'm going to come back and hit final statements on where we're at.
[02:32:37.000 --> 02:32:42.000]  We're going to reloop this live show until 4 p.m. tomorrow with my live Sunday show.
[02:32:42.000 --> 02:32:49.000]  And I've announced I got Dr. Judy Mikovits in studio and I'm hosting all four hours tomorrow night,
[02:32:49.000 --> 02:32:53.000]  four to eight p.m. Central Standard Time. We've got so much.
[02:32:53.000 --> 02:32:58.000]  We'll take your phone call. Special guest in studio and so much more.
[02:32:58.000 --> 02:33:06.000]  But, man, I mean. It's hard to estimate how dangerous this this this Russia situation is.
[02:33:06.000 --> 02:33:14.000]  I mean, this is crazy. All right. I've got some other news I want to hit on the economy and on super mega cities in the new world order.
[02:33:14.000 --> 02:33:20.000]  Let me come back. We got another. Twenty seven minutes left in this live transmission.
[02:33:20.000 --> 02:33:31.000]  Stay with us. This program contains language and sequences some viewers may find disturbing.
[02:33:31.000 --> 02:33:34.000]  The nation and all of our freedoms hang by a thread.
[02:33:34.000 --> 02:33:49.000]  And the military apparatus in this country is about to be handed over to scum or beholden to scum Russian scum.
[02:33:49.000 --> 02:33:58.000]  Please, if you don't, if you want to understand and the same incredible terror that's menacing,
[02:33:59.000 --> 02:34:04.000]  the function of all life is survival.
[02:34:04.000 --> 02:34:09.000]  Sleep, sleep, sleep.
[02:34:09.000 --> 02:34:14.000]  Oh, my God. Lock the door. Lock the door. They're coming. They're coming.
[02:34:14.000 --> 02:34:20.000]  Help. Help. They're coming. They're coming. Listen to me. Listen.
[02:34:20.000 --> 02:34:27.000]  Please, please. You're in danger. Please listen to me. Something terrible.
[02:34:27.000 --> 02:34:29.000]  They're already here.
[02:34:29.000 --> 02:34:32.000]  You're next. They're coming.
[02:34:32.000 --> 02:34:37.000]  Sleep. The seed is planted. Sleep. Sleep.
[02:34:37.000 --> 02:34:39.000]  Terror grows.
[02:34:39.000 --> 02:34:43.000]  Elizabeth, wake up. Get you when you sleep.
[02:34:43.000 --> 02:34:47.000]  Invasion of the body snatchers.
[02:34:47.000 --> 02:34:51.000]  All of a sudden, they're growing like parasites. Is it contagious?
[02:34:52.000 --> 02:34:55.000]  It looked right at me. You need to get out.
[02:34:55.000 --> 02:34:59.000]  You're looking at it as if it was human. It was not human.
[02:34:59.000 --> 02:35:03.000]  Now, the classic fear begins to grow.
[02:35:03.000 --> 02:35:05.000]  We're being cornered.
[02:35:05.000 --> 02:35:08.000]  In a modern masterpiece of science fiction.
[02:35:08.000 --> 02:35:11.000]  They're barricading the street.
[02:35:11.000 --> 02:35:14.000]  Invasion of the body snatchers.
[02:35:14.000 --> 02:35:17.000]  The land of the walking dead.
[02:35:34.000 --> 02:35:39.000]  If you are receiving this transmission, you are the resistance.
[02:35:39.000 --> 02:35:42.000]  It's Alice Jones.
[02:35:44.000 --> 02:36:00.000]  So I would say, you know, if anything that's happening at CNN and anybody who buys your book, it's really just one of those things that is dividing our nation.
[02:36:00.000 --> 02:36:04.000]  And I don't believe in dividing our nation. It hurts our great nation.
[02:36:04.000 --> 02:36:10.000]  And so CNN is really the enemy of the truth. And that's my opinion. Thank you.
[02:36:10.000 --> 02:36:17.000]  No American is an enemy of another American. No news outlet is an enemy of America.
[02:36:27.000 --> 02:36:33.000]  No news outlet is an enemy of America. No news outlet is an enemy of America.
[02:36:33.000 --> 02:36:36.000]  No news outlet is an enemy of America.
[02:36:36.000 --> 02:36:38.000]  You came in peace.
[02:36:40.000 --> 02:36:46.000]  No news outlet is an enemy of America.
[02:37:10.000 --> 02:37:13.000]  Bill Gates blocked you. Take the vaccine.
[02:37:15.000 --> 02:37:18.000]  Don't run. CNN is your friend.
[02:37:19.000 --> 02:37:21.000]  This is CNN.
[02:37:22.000 --> 02:37:24.000]  Space Force 7!
[02:37:27.000 --> 02:37:33.000]  When you have US senators in both parties saying we may need to go ahead and nuke Russia first,
[02:37:33.000 --> 02:37:36.000]  and the Russians are aware that's almost happened before,
[02:37:36.000 --> 02:37:38.000]  what do you think that makes the Russians do?
[02:37:38.000 --> 02:37:40.000]  Well, it makes them go into war mode.
[02:37:43.000 --> 02:37:48.000]  So I don't like them invading Ukraine. I don't like him putting his nuclear forces on maximum alert.
[02:37:48.000 --> 02:37:53.000]  Only one level above that on their DEFCON, just like our system, and that's fire the weapons.
[02:37:53.000 --> 02:38:00.000]  And so now we have Democrats all over the news saying let's just use nuclear weapons on Russia.
[02:38:00.000 --> 02:38:02.000]  Think of their ignorance.
[02:38:02.000 --> 02:38:09.000]  Russia has hundreds of submarines off our coast with sea launched missiles that would vaporize our cities
[02:38:09.000 --> 02:38:12.000]  within five minutes on average of being launched.
[02:38:12.000 --> 02:38:16.000]  Sea launched cruise missiles that fly at Mach 5.
[02:38:16.000 --> 02:38:22.000]  Land launched systems that can also launch from ships that are at Mach 9 and cannot be shot down.
[02:38:22.000 --> 02:38:25.000]  And yes, the United States has those too.
[02:38:25.000 --> 02:38:29.000]  That's a Pentagon lie that Russia developed systems that we don't have.
[02:38:29.000 --> 02:38:31.000]  It's on record the US has those systems.
[02:38:31.000 --> 02:38:37.000]  The point is it's called mutually assured destruction or mad for a reason,
[02:38:37.000 --> 02:38:41.000]  because anyone that would violate the mad doctrine is insane.
[02:38:41.000 --> 02:38:44.000]  And you know, I'm on the side of not having a nuclear war,
[02:38:44.000 --> 02:38:46.000]  especially when Russia is not starting a fight with us,
[02:38:46.000 --> 02:38:51.000]  and especially after we just heard for years that everything happening in this country is run by Russia
