[00:00:03.211 --> 00:00:04.712]  You have the power.
[03:02:28.829 --> 03:02:35.892]  Oh, that's Dina Meek, and she's the newest recruit to the Global Justice Initiative.
[03:02:35.892 --> 03:02:41.214]  And if you like Dina Meek, you're really going to like Rebel, who gets introduced in Alt-Hero Number 2.
[03:02:41.214 --> 03:02:45.976]  Well, I gotta tell you, it's awesome, because notice she doesn't look like a heroin head.
[03:02:45.976 --> 03:02:47.297]  She hasn't been drinking soy.
[03:02:47.297 --> 03:02:47.977]  She looks like a woman.
[03:02:50.310 --> 03:02:59.239]  Yeah, it's actually a lot of fun to go in and violate pretty much all of the SJW imperatives.
[03:02:59.239 --> 03:03:01.621]  They're chopping the hair off women.
[03:03:01.621 --> 03:03:03.984]  They're making all the women fat.
[03:03:06.454 --> 03:03:18.837]  It's really ridiculous, and so, you know, the artists have been really excited about being able to draw proper comics again, and, you know, for me it's fun to be able to... Yeah, think about that!
[03:03:18.837 --> 03:03:22.458]  You don't see the archetypal goddess imagery anymore.
[03:03:22.458 --> 03:03:25.659]  Like, when you see a god, like, you know, you see it.
[03:03:25.659 --> 03:03:31.040]  Because they either want fat and look like a man, or like an emaciated little boy, not the goddess, you know, look.
[03:03:32.651 --> 03:03:35.513]  Oh, exactly, and that's intentional.
[03:03:35.513 --> 03:03:44.998]  If you look at what they're doing, they keep introducing more and more gay characters, more and more transgender characters, and this is very, very intentional.
[03:03:44.998 --> 03:03:55.283]  And so, what we are doing is we're coming back and we're hitting them hard, and we are, we're coming, the storylines revolve around globalism versus nationalism.
[03:03:56.207 --> 03:03:59.309]  But it's not, it's not preachy.
[03:03:59.309 --> 03:04:05.293]  You know, I'm a novelist, so I understand the importance of, you know, the story has to come first.
[03:04:05.293 --> 03:04:05.634]  Subtly.
[03:04:05.634 --> 03:04:07.675]  You can't preach to people.
[03:04:07.675 --> 03:04:10.617]  Subtly.
[03:04:10.617 --> 03:04:11.618]  Well, exactly.
[03:04:11.618 --> 03:04:20.184]  And the thing is, is that because of what's going on in real life, like for example, here it talks about how across the city of Berlin arrests are taking place.
[03:04:20.184 --> 03:04:23.446]  Well, the ironic thing is, I wrote that before
[03:04:24.261 --> 03:04:31.433]  The German police actually executed very similar raids, they just didn't use superheroes to do it.
[03:04:32.768 --> 03:04:33.449]  I know you gotta go.
[03:04:33.449 --> 03:04:35.290]  Let's do five more minutes and Matt Bragg is taking over.
[03:04:35.290 --> 03:04:36.371]  But this is so revolutionary.
[03:04:36.371 --> 03:04:39.273]  We should have opened up with the fact that you're launching this comic.
[03:04:39.273 --> 03:04:40.454]  Because this is revolutionary.
[03:04:40.454 --> 03:04:47.940]  We don't just let the left and Soros the Globalist take over every, like Marvel and DC have comics against me that are on store shelves.
[03:04:47.940 --> 03:04:51.723]  I've been in a store and seen a comic book attacking me.
[03:04:51.723 --> 03:04:54.686]  We've gotta get on this turf and Vox Dei is doing it.
[03:04:54.686 --> 03:05:00.730]  Nourish a probiotic-friendly environment in your gut with Prebiotic Fiber by InfoWars Life.
[03:05:01.607 --> 03:05:14.699]  Help the good bacteria thrive and support overall digestive health with our specially formulated prebiotic fiber, a mixture of clinically studied and organic acacia, fruit, and flax fiber.
[03:05:14.699 --> 03:05:25.209]  Prebiotic fiber is soluble fiber that ferments in the gut to help feed good bacteria, which helps you digest food, absorb nutrients, and even support your immune system.
[03:05:25.769 --> 03:05:33.155]  InfoWarsLife's cutting-edge formula only brings you the highest quality organic and clinically studied ingredients.
[03:05:33.155 --> 03:05:47.806]  Cheap prebiotic fibers are used up only at the beginning of the colon, but our premium organic acacia fiber is slowly digested by the good bacteria throughout the entire colon for maximum prebiotic effect.
[03:05:47.806 --> 03:05:50.488]  Head to InfoWarsLife.com or call 1-888-253-3139.
[03:06:11.477 --> 03:06:16.984]  If you are receiving this transmission, you are the resistance.
[03:06:16.984 --> 03:06:21.691]  Live from the InfoWars.com studios, it's Alex Jones.
[03:06:29.139 --> 03:06:32.743]  Pastor Rodney Howard Brown has a nickname for Trump.
[03:06:32.743 --> 03:06:34.685]  It's the Wrecking Ball.
[03:06:34.685 --> 03:06:39.290]  And you know, I've been called the Bulldog and all that, but I gotta tell you, I'm jealous of that nickname for Trump.
[03:06:39.290 --> 03:06:41.452]  I wanna be known as the Wrecking Ball.
[03:06:41.452 --> 03:06:42.714]  Because I'm not so.
[03:06:44.113 --> 03:06:48.436]  I'm like a big old 2,000, 3,000 pound wrecking ball slamming into the face of the globalists.
[03:06:48.436 --> 03:06:56.121]  But then there's all the intellectual gravitas and intelligence of the artist and the subtlety and all of it.
[03:06:56.121 --> 03:07:12.232]  But once you realize how the globalists are hitting you with subtle propaganda, but then also over the top, on top of it, then you see something like a Vox Dei comic coming out, already the number one new comic on Amazon, and it just shows how people
[03:07:13.072 --> 03:07:13.593]  I don't know.
[03:07:29.434 --> 03:07:31.254]  The woman is on the pedestal right there.
[03:07:31.254 --> 03:07:32.535]  She's the power.
[03:07:32.535 --> 03:07:39.536]  And see, that's the opposite of what the left claims they're doing for you, but they're taking that magic power because they want to imprison that.
[03:07:39.536 --> 03:07:41.817]  And they do it on every front.
[03:07:41.817 --> 03:07:47.078]  They teach males to be all sneaky and manipulative and cowardly and, you know, they say there's a myth of masculinity.
[03:07:47.078 --> 03:07:48.378]  There's a myth of femininity.
[03:07:48.378 --> 03:07:50.098]  No, it's not!
[03:07:50.098 --> 03:07:51.959]  And the way they want to try to define everything.
[03:07:51.959 --> 03:07:52.859]  I've got articles right here.
[03:07:53.908 --> 03:07:56.831]  Where they were going to have a big event.
[03:07:56.831 --> 03:08:01.255]  A high school principal apologizes for party like it's 1776 on prom tickets.
[03:08:01.255 --> 03:08:03.557]  Jamie White, Infowars.com.
[03:08:03.557 --> 03:08:05.499]  New Jersey High School, they were having an event.
[03:08:06.786 --> 03:08:09.048]  But the Constitution Center!
[03:08:09.048 --> 03:08:12.150]  America was about the idea of empowering everybody.
[03:08:12.150 --> 03:08:14.011]  Didn't mean it started right away.
[03:08:14.011 --> 03:08:15.612]  The West is what was the forefront.
[03:08:15.612 --> 03:08:17.854]  But then they're saying, you're not part of the West.
[03:08:17.854 --> 03:08:19.235]  You're not part of the future.
[03:08:19.235 --> 03:08:21.456]  People are offended by 1776.
[03:08:21.456 --> 03:08:23.197]  Well then blow the Liberty Bell up!
[03:08:23.197 --> 03:08:25.919]  Burn down Constitution Hall!
[03:08:25.919 --> 03:08:27.840]  Get rid of July 4th then!
[03:08:27.840 --> 03:08:31.043]  How they're stealing your birthright.
[03:08:31.043 --> 03:08:34.025]  Most white people's ancestors came here after the Civil War.
[03:08:35.233 --> 03:08:38.856]  Your birthright's 1776 if you're black, if you're Hispanic.
[03:08:38.856 --> 03:08:42.619]  But they steal it from you like they're representing you.
[03:08:42.619 --> 03:08:45.802]  And if you look, everywhere they're stealing the power.
[03:08:45.802 --> 03:08:47.763]  Everywhere they're stealing the archetypes.
[03:08:47.763 --> 03:08:49.645]  Everywhere they're stealing what makes us great.
[03:08:50.649 --> 03:08:58.931]  And they have academics and people on the BBC saying, when you change your diaper, you have to ask permission or you're a pervert.
[03:08:58.931 --> 03:09:02.992]  No, a pervert says something like that to introduce that into our mind.
[03:09:02.992 --> 03:09:05.813]  Like Dana Lash getting it and saying, look at the studies.
[03:09:05.813 --> 03:09:08.234]  You promote school shootings, you promote the shooters.
[03:09:08.234 --> 03:09:09.174]  It didn't happen before 1999.
[03:09:10.174 --> 03:09:11.856]  We already had the guns then.
[03:09:11.856 --> 03:09:15.621]  It's the evil, the psychological poisoning coming in.
[03:09:15.621 --> 03:09:19.646]  But once you're aware of the poisoning, then it loses all power.
[03:09:19.646 --> 03:09:23.731]  Even if you're talking to someone who's been under the spell of the poisoning.
[03:09:23.731 --> 03:09:29.438]  Once you show them the spell and how they were psychologically hit, they can break out of it sometimes in minutes.
[03:09:30.578 --> 03:09:32.721]  But again, they need the human touch.
[03:09:32.721 --> 03:09:36.126]  They need us that are awake to go out and break them out of the spell.
[03:09:36.126 --> 03:09:38.529]  Fox Day, I'm very excited about what you're doing.
[03:09:38.529 --> 03:09:41.172]  Glad to hear your new comic book is already number one on Amazon.
[03:09:41.172 --> 03:09:42.374]  Tell folks how they can get it.
[03:09:42.374 --> 03:09:43.956]  I'm going to buy a ton of them.
[03:09:43.956 --> 03:09:45.078]  If I get a great deal, I'll put them...
[03:09:45.438 --> 03:09:49.501]  Well first of all, I want to point out that if you've got a Kindle Unlimited
[03:10:09.255 --> 03:10:11.097]  That the comic is free to you.
[03:10:11.097 --> 03:10:14.179]  So, the digital comic.
[03:10:14.179 --> 03:10:18.302]  We have print versions coming out very soon.
[03:10:18.302 --> 03:10:21.145]  These are two of the early ones that we did.
[03:10:21.145 --> 03:10:34.075]  We're going to have Alt Hero out in print within two weeks, and it's going to be in German, Italian, and French, and possibly Swedish as well.
[03:10:34.075 --> 03:10:37.979]  And so, you know, we are committed to
[03:10:39.592 --> 03:10:47.558]  Bringing out these quality stories in a way that is vastly superior to what DC and Marvel are doing.
[03:10:47.558 --> 03:10:58.446]  You know, it is our long-term goal to become the number three company in comics and, you know, eventually start producing movies and all that sort of thing.
[03:10:58.446 --> 03:11:07.032]  And we think it's doable because there is such a hunger in the market, you know, the comic market has shrunk.
[03:11:07.580 --> 03:11:17.329]  By about 25% in the last three years just because the SJWs are telling these stories and pushing these messages that nobody wants to read.
[03:11:17.329 --> 03:11:21.433]  And so this is a genuine alternative.
[03:11:21.433 --> 03:11:30.241]  The storyline is fundamentally based on nationalism and globalism because that's the most relevant story in the world today.
[03:11:31.227 --> 03:11:36.429]  And, you know, like I said, if you've got Kindle Unlimited, you can check it out for free.
[03:11:36.429 --> 03:11:41.830]  It's only $2.99, and I think if you look at the reviews, people are really enjoying it.
[03:11:41.830 --> 03:11:43.771]  Let's be clear.
[03:11:43.771 --> 03:11:51.893]  Driving something like this to the top, just like you've done with your Kickstarter and all the other stuff you've done, sets the precedent.
[03:11:53.309 --> 03:11:59.754]  Nothing succeeds like success, and the work's great, it's amazing, and it's already number one on Amazon.
[03:11:59.754 --> 03:12:01.756]  So, and again, I'm not criticizing anybody that's on Amazon.
[03:12:01.756 --> 03:12:03.477]  We're on Amazon.
[03:12:03.477 --> 03:12:08.501]  We sell our products there as well, but we have to do that where people can sell counterfeits.
[03:12:08.501 --> 03:12:12.424]  So we have to be on there to control the market, but we don't promote the fact we're on Amazon.
[03:12:12.424 --> 03:12:13.325]  But when it comes to print,
[03:12:14.477 --> 03:12:15.578]  It dominates it.
[03:12:15.578 --> 03:12:22.362]  So the fact that you've got it discounted for folks and free for people that already have the Kindle, that is very, very exciting.
[03:12:22.362 --> 03:12:26.224]  So good job having the number one new hot release with Alt-Hero.
[03:12:26.224 --> 03:12:32.348]  That's got to make you really, really happy, Vox Dave.
[03:12:32.348 --> 03:12:34.569]  I'm more relieved.
[03:12:34.569 --> 03:12:38.071]  This was the first time that we ever did a comic, and so
[03:12:40.434 --> 03:12:45.137]  It was definitely a new experience, but we have a great team.
[03:12:45.137 --> 03:12:52.020]  We've got the best writer in comics who's doing a separate series for us called Avalon.
[03:12:52.020 --> 03:12:53.801]  His name's Chuck Dixon.
[03:12:53.801 --> 03:12:54.441]  He's the man.
[03:12:54.441 --> 03:12:59.704]  It's only going to get better from here.
[03:12:59.704 --> 03:13:07.008]  We're just learning what we're doing, and I think within a year or so, a lot more people are going to be familiar with it.
[03:13:07.168 --> 03:13:07.908]  And you're right.
[03:13:07.908 --> 03:13:11.669]  The market is there for nationalism, for liberty, for freedom.
[03:13:11.669 --> 03:13:16.911]  But all these corporate guys want to play it safe, lest the newspaper attack you.
[03:13:16.911 --> 03:13:20.852]  You want to be attacked by the fake news.
[03:13:20.852 --> 03:13:26.714]  I don't get how they have turned so many men into these jellyfish cowards.
[03:13:26.714 --> 03:13:32.256]  And even if they were cold-blooded, the liberty movement is the place to grow and expand.
[03:13:32.256 --> 03:13:33.857]  They don't get that.
[03:13:33.857 --> 03:13:34.677]  They're so stupid.
[03:13:36.087 --> 03:13:37.468]  Well, you have to expect it.
[03:13:37.468 --> 03:13:47.251]  We just released Alt Hero today, but already Rolling Stone and NPR are doing a hit piece on us.
[03:13:47.251 --> 03:13:51.513]  They interviewed Chuck Dixon about a week ago.
[03:13:51.513 --> 03:13:55.354]  They wanted to interview me a second time, and I just said, hey, look, you've got enough information.
[03:13:58.146 --> 03:14:05.052]  The whole discredit, disqualification campaign is going to begin, but we're not afraid of that.
[03:14:05.052 --> 03:14:05.552]  Exactly!
[03:14:05.552 --> 03:14:10.657]  The headline's going to be, take white supremacist media off the web, even though that's not what it is.
[03:14:10.657 --> 03:14:11.798]  I mean, that'll be it.
[03:14:11.798 --> 03:14:13.459]  We can't compete against this!
[03:14:13.459 --> 03:14:14.600]  We own the universe!
[03:14:14.600 --> 03:14:17.723]  Don't let him have that!
[03:14:17.723 --> 03:14:24.709]  Oh, I have no doubt that it's going to get a lot of negative media attention once the media embargo cracks.
[03:14:28.393 --> 03:14:31.616]  Where do you go from here?
[03:14:31.616 --> 03:14:33.637]  Well, we've got to scale up.
[03:14:33.637 --> 03:14:40.643]  I mean, the big thing is we now have the process in place.
[03:14:40.643 --> 03:14:42.004]  We've got the books coming out.
[03:14:42.004 --> 03:14:44.766]  We've got the comics coming out.
[03:14:44.766 --> 03:14:52.953]  Now the thing is to go from selling 2,000 of a book to trying to sell 10,000 of a book.
[03:14:52.953 --> 03:14:55.855]  Once you hit that level, then you can do all sorts of things.
[03:14:55.855 --> 03:14:57.837]  It's easier to eat big fish than eat little fish.
[03:14:59.358 --> 03:15:00.239]  Right.
[03:15:00.239 --> 03:15:13.692]  But we will not be selling out to Marvel or, you know, our publishing company Castalia House has had, I think, four offers so far.
[03:15:13.692 --> 03:15:17.736]  And, you know, we're just not interested in doing that because we like what we're doing.
[03:15:17.736 --> 03:15:20.539]  We enjoy what we're doing and we believe in what we're doing.
[03:15:20.539 --> 03:15:22.541]  And as you can see, we're not afraid to
[03:15:23.901 --> 03:15:29.623]  Fly the Confederate flag despite the fact that the left has come out so hard against it.
[03:15:29.623 --> 03:15:36.165]  And basically, we look for anything the left tells us is off-limits.
[03:15:36.165 --> 03:15:38.746]  We're going to be going for that, and we're going to go for it hard.
[03:15:38.746 --> 03:15:39.766]  Vox, I'm excited.
[03:15:39.766 --> 03:15:40.427]  God bless you.
[03:15:40.427 --> 03:15:42.227]  Thanks for giving us the big interview on this launch today.
[03:15:42.227 --> 03:15:43.348]  Congratulations.
[03:15:43.348 --> 03:15:44.788]  The victory continues.
[03:15:44.788 --> 03:15:46.209]  Victory for planet Earth, period.
[03:15:46.209 --> 03:15:47.469]  Victory for free speech.
[03:15:47.469 --> 03:15:49.110]  Straight ahead, he's taking over.
[03:15:49.110 --> 03:15:50.110]  Matt Bracken, stay with us.
[03:15:53.365 --> 03:15:55.226]  Healthcare reform is confusing.
[03:15:55.226 --> 03:16:03.832]  But whether it's finding an affordable insurance plan, keeping your doctor, or being able to afford needed prescriptions, navigating the healthcare system has become a challenge.
[03:16:03.832 --> 03:16:07.515]  Control your own healthcare costs and choices with Liberty HealthShare.
[03:16:07.515 --> 03:16:09.476]  Liberty HealthShare is not insurance.
[03:16:09.476 --> 03:16:15.520]  It is an association of self-pay patients who unite with like-minded people to share the cost of each other's medical needs.
[03:16:15.520 --> 03:16:17.021]  Neighbor helping neighbor.
[03:16:17.021 --> 03:16:19.583]  Learn more now by going to libertyoncall.org.
[03:16:19.583 --> 03:16:21.464]  That's libertyoncall.org.
[03:16:22.901 --> 03:16:25.621]  Bacon lovers, we ship free.
[03:16:25.621 --> 03:16:27.442]  Try our amazing bacon.
[03:16:27.442 --> 03:16:29.462]  No refrigeration required.
[03:16:29.462 --> 03:16:39.064]  Proprietary value-added packaging provides 10-year shelf life and protects the leanest, thickest, center-cut, fully cooked bacon in America today.
[03:16:39.064 --> 03:16:42.504]  Ready to eat right from the pouch or warm and serve.
[03:16:42.504 --> 03:16:44.365]  Savory and delicious.
[03:16:44.365 --> 03:16:47.325]  Wholesale price for your everyday use.
[03:16:47.325 --> 03:16:50.226]  Order today at ReadyToEatBacon.com.
[03:16:50.226 --> 03:16:51.526]  ReadyToEatBacon.com.
[03:16:52.742 --> 03:16:59.504]  Water is the single most important thing your body needs, so you want to be sure it's the best for you and your family.
[03:16:59.504 --> 03:17:03.786]  Since 2005, thousands have depended on Berkey Purified Water.
[03:17:03.786 --> 03:17:08.407]  The Berkey guy provides the lowest price filtration systems in every size.
[03:17:08.407 --> 03:17:13.949]  For incredibly delicious water now and in an emergency, get to GoBerkey.com or call 877-886-3653.
[03:17:13.949 --> 03:17:14.089]  877-886-3653.
[03:17:14.089 --> 03:17:14.429]  GoBerkey.com
[03:17:22.546 --> 03:17:24.788]  You have been lied to.
[03:17:24.788 --> 03:17:26.529]  My name is Kevin Shipp.
[03:17:26.529 --> 03:17:29.232]  I'm a former decorated CIA officer.
[03:17:29.232 --> 03:17:34.556]  Finally someone has come out and written what I think is the best ex-mose on the shadow government ever.
[03:17:34.556 --> 03:17:40.241]  We're in a constitutional crisis and our government is now being run and ruled by a shadow government.
[03:17:40.241 --> 03:17:43.684]  We gotta get this out because just because you're a white folks doesn't mean other people are.
[03:17:43.684 --> 03:17:46.806]  This is critical to get, to read, to give to the library, to give to the church.
[03:17:46.806 --> 03:17:49.508]  Get them right now at killingunclesambook.com.
[03:17:49.508 --> 03:17:50.970]  Killingunclesambook.com.
[03:17:54.448 --> 03:17:56.769]  Fueling your body is hard work.
[03:17:56.769 --> 03:18:02.551]  That's why we've introduced the InfoWars Life Daily Digestive Pack to help you fuel it right.
[03:18:02.551 --> 03:18:10.974]  Combine FloraLife Everyday Maintenance and Carnivore to help you fuel your gut and body and take advantage of the powerful nutrients you receive.
[03:18:10.974 --> 03:18:13.195]  There's no better way to power your body.
[03:18:13.735 --> 03:18:20.620]  Floralife is a powerful probiotic supplement with 20 of the most potent clinically studied probiotic strains.
[03:18:20.620 --> 03:18:31.789]  When paired with Carnivore, our incredible enzyme formula that helps you break down nutrients, these formulas fuel your gut and your body to help you fight toxins and stay fueled all day.
[03:18:31.789 --> 03:18:38.695]  These incredible formulas can help keep your body in tip-top shape in the fight against stress, age, and outside toxins.
[03:18:39.235 --> 03:18:45.386]  There's no better time to try Floralife and Carnivore to see how well they can support your body.
[03:18:45.386 --> 03:18:49.233]  Don't miss out on the chance to fuel your body and support recovery.
[03:18:49.233 --> 03:18:52.378]  Try the InfoWars Life Daily Digestive Pack today!
[03:18:54.278 --> 03:18:57.961]  Guaranteeing your food independence is a crucial part of prepping.
[03:18:57.961 --> 03:19:05.966]  Between debt crises, natural disasters, or even simple power outages, having a supply of storable meals is crucial.
[03:19:05.966 --> 03:19:12.651]  With InfoWars Life Select Storable Food, you can make sure you and your family are ready for any emergency.
[03:19:12.651 --> 03:19:21.858]  With drinks, snacks, and meals in amounts ranging from 72 hours to a full year, there's no better place to look for healthy, easy, and incredible meals.
[03:19:22.578 --> 03:19:29.745]  Including meals such as Traveler Stew, Homestyle Potato Soup, and a variety of other meals for breakfast, lunch, and dinner.
[03:19:29.745 --> 03:19:34.810]  InfoWars Life Select storable food will help you eat comfortably in a time of need.
[03:19:34.810 --> 03:19:36.772]  They even work great for camping!
[03:19:36.772 --> 03:19:43.039]  Simply pack a 72-hour kit to go and you have easy to cook and transport food for you and your loved ones trip.
[03:19:43.519 --> 03:19:46.040]  Don't be caught surprised by an emergency.
[03:19:46.040 --> 03:19:57.684]  Make sure you're stocked up today with all the food you need for an affordable price with InfoWars Life Select storable foods.
[03:19:57.684 --> 03:20:00.365]  You're listening to the Alex Jones Show.
[03:20:13.447 --> 03:20:15.249]  All right, Matt Bracken's taking over.
[03:20:15.249 --> 03:20:19.252]  EnemiesForeignAndDomestic.com, former Navy SEAL anti-terrorism expert.
[03:20:19.252 --> 03:20:31.843]  I'm sure he'll get into the shooting in Texas and the huge news of the ongoing moves for the criminal investigation that's now afoot against the illegal spy network that we first exposed a year and a half ago.
[03:20:31.843 --> 03:20:33.124]  Matt Bracken, thanks for joining us.
[03:20:33.124 --> 03:20:34.986]  Take over.
[03:20:34.986 --> 03:20:36.027]  Thanks, Alex.
[03:20:36.027 --> 03:20:36.787]  What a day.
[03:20:36.787 --> 03:20:38.889]  Three o'clock is the hour that supposedly
[03:20:40.126 --> 03:20:47.310]  Christopher Wray and Rod Rosenstein have been commanded to come to the White House to get a spanking, I think.
[03:20:47.310 --> 03:20:51.553]  So I think we're going to be seeing some major evening news tonight.
[03:20:51.553 --> 03:20:56.036]  I don't know if Rod Rosenstein's going to be fired, if that's going to be the news.
[03:20:56.036 --> 03:21:02.520]  I'd like to see President Trump going over to the Department of Justice and the FBI with the U.S.
[03:21:02.520 --> 03:21:09.584]  Marshals and go in with orders to remove what the House Intelligence Committee wants.
[03:21:10.405 --> 03:21:13.926]  Otherwise, anybody standing in the way is going to be let out in handcuffs.
[03:21:13.926 --> 03:21:14.226]  That's right.
[03:21:14.226 --> 03:21:14.826]  Let's be clear.
[03:21:14.826 --> 03:21:15.886]  I should have led the show with this.
[03:21:15.886 --> 03:21:17.946]  Thank God you're here.
[03:21:17.946 --> 03:21:20.267]  The President can declassify anything he wants.
[03:21:20.267 --> 03:21:22.727]  And for months, they won't give Nunes any of this stuff.
[03:21:22.727 --> 03:21:24.408]  So, I mean, I agree.
[03:21:24.408 --> 03:21:28.268]  The fact that they're being summoned as we speak, this is historic.
[03:21:28.268 --> 03:21:30.709]  They're about to give an ultimatum like Giuliani.
[03:21:30.709 --> 03:21:36.430]  He's going to say, listen, I'm going to let you skate like Napoleon to Alba, but you guys got to run the white flag up or I'm going to drop the hammer on you.
[03:21:37.332 --> 03:21:46.574]  Yeah, I think he is going to drop the hammer and I think that this is what Sundance at Conservative Treehouse, he's been a contrarian on this.
[03:21:46.574 --> 03:21:59.396]  He's been saying that Sessions and Trump have been hanging back, letting the coup plotters basically hang themselves and dig themselves in deeper.
[03:21:59.396 --> 03:22:01.717]  And that's why Sessions wouldn't touch anything and recuse himself?
[03:22:03.166 --> 03:22:14.450]  I think that Sessions won't even make a statement, because anything that he said would be perceived as politicizing the outcome.
[03:22:14.450 --> 03:22:23.453]  So when the IG report comes, it might turn out that Huber from Utah is a white hat, even though he was a Democrat appointee.
[03:22:23.453 --> 03:22:26.794]  He might be a white hat, and over at conservative Treehouse,
[03:22:27.455 --> 03:22:35.778]  That's been the operating thesis, is that when the IG drops, the indictments are going to drop, that they've been working together.
[03:22:35.778 --> 03:22:38.339]  And it's going to be a real tidal wave.
[03:22:38.339 --> 03:22:54.945]  And unlike in 1974 with Watergate, when the Republicans basically told Nixon to hang it up, the Democrats are basically deciding to stay in this kamikaze plane on fire right into the ground.
[03:22:55.566 --> 03:22:59.047]  Which is great, because I think they could be wiped out in the mid-term.
[03:22:59.047 --> 03:23:00.907]  I was about to say, I think the tide has turned.
[03:23:00.907 --> 03:23:02.607]  All the numbers, all the facts show it.
[03:23:02.607 --> 03:23:04.748]  They've been caught lying, saying there was no spying.
[03:23:04.748 --> 03:23:06.188]  Now the FBI admits it happened.
[03:23:06.188 --> 03:23:07.428]  They can't recover from this.
[03:23:07.428 --> 03:23:11.049]  This is, this is... But let's not be too confident.
[03:23:11.049 --> 03:23:13.449]  I think we're in prime false flag zone now.
[03:23:13.449 --> 03:23:15.590]  I think that... Definitely.
[03:23:15.590 --> 03:23:17.610]  Yeah, where's Joseph Mifsud?
[03:23:17.610 --> 03:23:23.811]  I think he's probably at the bottom of the Wicomico River, around where Colby had a canoe accident.
[03:23:24.465 --> 03:23:27.370]  You know, he hasn't been seen in months.
[03:23:27.370 --> 03:23:31.095]  And we know John Brennan, he's a Stalinist.
[03:23:31.095 --> 03:23:32.277]  He voted Communist in 76.
[03:23:33.797 --> 03:23:37.078]  And joined the CIA in 1980, which is amazing.
[03:23:37.078 --> 03:23:45.142]  And then rose through the ranks, and a Marxist named Barack Obama appointed him to be the head of the, you know, the entire Central Intelligence Agency.
[03:23:45.142 --> 03:23:46.482]  A communist, to me.
[03:23:46.482 --> 03:23:53.105]  I mean, I never saw a conversion, I never saw him, you know, write a paper saying how he regretted being a communist.
[03:23:53.105 --> 03:23:56.967]  Well, all of his actions have been to sell us out to China, so there you go.
[03:23:56.967 --> 03:23:57.547]  And Islam.
[03:23:59.549 --> 03:24:03.871]  I'm talking to folks that have confirmed they thought it was a fake conversion just to get the Saudis on board.
[03:24:03.871 --> 03:24:06.012]  No, he converted to Islam.
[03:24:06.012 --> 03:24:06.752]  Sure.
[03:24:06.752 --> 03:24:16.557]  And you know, this event last Friday with Nunez, he had a huge, really blockbuster interview with Maria Bartiromo.
[03:24:16.557 --> 03:24:20.419]  You know, when it counts, that woman has been stellar.
[03:24:20.419 --> 03:24:23.000]  I mean, she has got some nerve and guts.
[03:24:23.760 --> 03:24:30.605]  You know, even though she's on Fox Business News, when it counts, she's in the white hat corner, you can tell.
[03:24:30.605 --> 03:24:38.870]  And Núñez said that he didn't go over to the Department of Justice on Friday because he suspected he was being set up.
[03:24:38.870 --> 03:24:40.051]  And it's brilliant.
[03:24:40.051 --> 03:24:45.574]  I caught a little bit of rush earlier, and other people are talking about it.
[03:24:45.574 --> 03:24:48.156]  If he had gone over to the DOJ to get, you know,
[03:24:50.071 --> 03:24:55.102]  Dragged around the poll again over looking at the scope memo.
[03:24:55.102 --> 03:25:00.634]  These articles that dropped in the Washington Post and the New York Times were all timed.
[03:25:01.861 --> 03:25:16.874]  They would have followed the Núñez visit to the Department of Justice, then Núñez would have been cast as the leaker who outed our wonderful, brave, informant Stephen Halper, and Devin Núñez needs to be fired for good.
[03:25:16.874 --> 03:25:21.679]  So, either Devin Núñez has ESP, which is certainly possible.
[03:25:23.580 --> 03:25:28.863]  After being run around the bushes so many times, he's probably very skeptical, obviously.
[03:25:28.863 --> 03:25:31.605]  But I'll bet there's some white hats inside of DOJ.
[03:25:31.605 --> 03:25:32.586]  Oh, of course.
[03:25:32.586 --> 03:25:35.287]  It's like William Binney, when they were trying to set him up.
[03:25:35.287 --> 03:25:37.989]  He had somebody drop an envelope off at his house with all the evidence.
[03:25:37.989 --> 03:25:46.594]  I mean, that's why the globalists are in so much trouble, is that I'd say there's a good, what, 50% probably on the fence, just sitting back on their paycheck.
[03:25:46.594 --> 03:25:49.095]  And then of the other, it's 25 evil, 25 good.
[03:25:49.095 --> 03:25:51.497]  I mean, all I know is we know everything they're up to.
[03:25:53.550 --> 03:25:57.033]  Yeah, and it's clear we do, and we've known for quite a while.
[03:25:57.033 --> 03:26:01.697]  It's just, you know, it's also pretty amazing to me what a bunch of pansies they are.
[03:26:01.697 --> 03:26:06.100]  Even on Fox News, they still won't say the word Stephen Halper.
[03:26:06.100 --> 03:26:13.527]  I saw Roger Stone over the, I think it was over the weekend, but he was on, no, it was Friday night, I think, Thursday or Friday night.
[03:26:13.527 --> 03:26:14.928]  He was on with Laura Ingram.
[03:26:15.689 --> 03:26:19.172]  And he dropped the name, and I think she repeated it.
[03:26:19.172 --> 03:26:32.661]  And it was great because Roger also dropped that, yeah, as I said on InfoWars the other day, which was a completely gratuitous plug, that I was like cheering when he said that.
[03:26:32.661 --> 03:26:33.822]  That was great.
[03:26:33.822 --> 03:26:38.185]  You know, right on Fox News, you know, saying the unsayable.
[03:26:38.185 --> 03:26:41.327]  Stephen Halper and InfoWars all in the same paragraph.
[03:26:41.327 --> 03:26:41.848]  Exactly.
[03:26:43.223 --> 03:26:45.305]  Yeah, but this is quite a day.
[03:26:45.305 --> 03:26:51.970]  This is a real day for history, and I've actually prepared something that it's probably going to take me a full segment to give this little chat.
[03:26:51.970 --> 03:26:52.410]  I'm out of here.
