[00:00.000 --> 00:28.840]  Infowars, tomorrow's news, today.
[03:19:13.380 --> 03:19:18.020]  sellers but for over two years it's been sold out because of supply chain breakdowns it's finally
[03:19:18.020 --> 03:19:24.420]  back at stock or 50 off at info wars store dot com now the limited time we have i can't get into
[03:19:24.420 --> 03:19:30.900]  all the ingredients are in it but this sucker is amazing look for yourself at how loaded each
[03:19:30.900 --> 03:19:37.380]  model is ladies and gentlemen every one of these will supercharge your day and everything you do
[03:19:37.380 --> 03:19:42.500]  just look at the preglonon that we've got that's in this product get your real red pill plus of
[03:19:42.500 --> 03:19:49.540]  a proprietary product nobody else has exclusively back at stock for 50 off at info wars store dot
[03:19:49.540 --> 03:19:56.500]  com this is as close as the matrix red pill as you're gonna get red pill plus 50 off info wars
[03:19:56.500 --> 03:20:04.420]  store dot com leading a frontal assault on the lies of the new world order it's alex jones
[03:20:12.980 --> 03:20:19.300]  alive and i'm still talking about jeremy clarkson because this controversy this actually came out
[03:20:19.300 --> 03:20:24.260]  last weekend and it's still one of the biggest stores if not the biggest story in the united
[03:20:24.260 --> 03:20:30.020]  kingdom there's no outrage over the malicious lies published by newspaper after newspaper which
[03:20:30.020 --> 03:20:35.540]  justified the lockdown which justified the demonization of quote anti-vaxxers people who
[03:20:35.540 --> 03:20:41.540]  wanted to make their own medical choices which justified what we now have which is excess death
[03:20:41.540 --> 03:20:47.940]  through the roof waiting lists longer than ever people dying of untreated illnesses all those
[03:20:47.940 --> 03:20:53.780]  weaponized lies which which were told in concert with the government to justify lockdown there's
[03:20:53.780 --> 03:20:59.780]  no outrage about that the investigation into that won't even focus on that there's no outrage about
[03:20:59.780 --> 03:21:05.780]  the grooming gangs which have played this country for the past 30 40 years the investigations went
[03:21:05.780 --> 03:21:11.140]  nowhere of course the local authorities in many cases were responsible for covering up the grooming
[03:21:11.140 --> 03:21:18.260]  gangs targeting young women predominantly young white children no outrage over that vile dangerous
[03:21:18.260 --> 03:21:25.380]  misogyny but jeremy clarkson makes a rude joke about meghan markle in a tiny little
[03:21:25.380 --> 03:21:31.620]  column inch of a newspaper article and everybody loses their minds reverend al sharpton has waded
[03:21:31.620 --> 03:21:38.020]  in for god knows what reason and also people on twitter were actually reporting him to the police
[03:21:38.020 --> 03:21:44.180]  yeah they should be arrested for wasting police time given the problems we've got with spiraling
[03:21:44.180 --> 03:21:48.740]  violent crime throughout the united kingdom again record high crime levels in england and
[03:21:48.740 --> 03:21:56.260]  wales over the course of the past year but these morons on twitter was so offended so offended on
[03:21:56.260 --> 03:22:02.260]  behalf of someone else meghan markle the serial lying grifter that they literally report him to
[03:22:02.260 --> 03:22:07.940]  the police and so they credit you know perhaps they'd done doing the macarena at the gay pride
[03:22:07.940 --> 03:22:14.900]  parade for the day the police took the time to tell them this isn't a hate crime even with our
[03:22:14.900 --> 03:22:20.100]  stringent hate crime laws which of course are very different to what you've got in the united
[03:22:20.100 --> 03:22:23.860]  states with your first amendment where you can basically say anything so long as it's not an
[03:22:23.860 --> 03:22:30.420]  imminent incitement to violence they even they said and bear in mind these are the police forces
[03:22:30.420 --> 03:22:36.340]  who will go out and arrest people for posting limericks about transgenders on facebook making
[03:22:36.340 --> 03:22:41.300]  fun of them they'll literally go out and handcuff people they'll arrest pregnant women in their own
[03:22:41.300 --> 03:22:47.940]  kitchens for making jokes about transgender people on mumsnet and all these websites they'll do that
[03:22:47.940 --> 03:22:54.740]  but even they came out and said no whatever jeremy clarkson wrote was not a hate crime that didn't
[03:22:54.740 --> 03:23:01.140]  stop the morons from reporting him then to the metropolitan police over london this article
[03:23:01.140 --> 03:23:07.780]  continues out of trends net again headline reverend alshops and slams jeremy clarkson's racist
[03:23:07.780 --> 03:23:13.940]  megan markle column so they cite the fact that this has been reported to the police his comments
[03:23:13.940 --> 03:23:19.460]  come as peter herbert a former judge and black society of lawyers chair has written to the
[03:23:19.460 --> 03:23:25.300]  mayor urging action against mr clarkson over his column arguing it incites racial hatred again
[03:23:25.300 --> 03:23:30.340]  doesn't mention her race it's nothing to do with her race it's to do with the fact that he doesn't
[03:23:30.340 --> 03:23:35.300]  like her he basically says you know remember that scene out of game of thrones wouldn't it be funny
[03:23:35.300 --> 03:23:42.660]  if you got poof longer in public it's a joke get over it and then the police came back and basically
[03:23:42.660 --> 03:23:50.340]  said no there's no hate crime here so this is the true outrage when it comes to dangerous violent
[03:23:50.340 --> 03:23:57.300]  misogyny against women in the united kingdom forget the grooming gangs forget the actual sexual assaults
[03:23:57.300 --> 03:24:03.300]  and abuse of women no outrage over that what's really outrageous is cat calling in the street
[03:24:04.100 --> 03:24:09.060]  daily mail reports man who cat called woman in the street is one of the first in uk to get 100
[03:24:09.060 --> 03:24:15.780]  pound fine for sexual harassment after he was caught in undercover police operation this is what
[03:24:15.780 --> 03:24:20.100]  they've got resources for you get burgled they're not even going to respond they're not even going
[03:24:20.100 --> 03:24:26.900]  to investigate it they said that themselves the chief of police in the uk in 2015 said tough look
[03:24:26.900 --> 03:24:32.740]  we're not going to respond to burglaries anymore but they've got scrapped teams of undercover cops
[03:24:33.460 --> 03:24:41.620]  they put roll the streets listening for sexism wolf whistles cat calling the man who cat called
[03:24:41.620 --> 03:24:47.860]  a woman on a london street in london where all the real crimes happening has become one of the
[03:24:47.860 --> 03:24:53.380]  first in the uk to be slapped with a hundred pound fine for sexual harassment after he was caught in
[03:24:53.380 --> 03:24:58.980]  an undercover police operation the offender who was not named he'll he'll probably be publicly
[03:24:58.980 --> 03:25:04.340]  shamed later on twitter by the mob was issued a fixed penalty notice for harassing a woman in
[03:25:04.340 --> 03:25:13.300]  illford town centre last friday and again you know i get it there are creeps who chase women down
[03:25:13.300 --> 03:25:18.980]  the streets who harass them who try to talk to them when they're not interested i get it that it's
[03:25:18.980 --> 03:25:25.940]  annoying it's wrong they have all these campaigns in this country saying don't sexually harass women
[03:25:25.940 --> 03:25:31.460]  on the street don't rape women you really think criminals and rapists and weirdos and perverts
[03:25:32.020 --> 03:25:36.340]  are going to see a little advertisement on the tube saying don't harass women and then go oh all
[03:25:36.340 --> 03:25:45.140]  right then i won't oh they're criminals arm women with tasers that'll stop them won't it no women
[03:25:45.140 --> 03:25:49.860]  aren't allowed to own tasers in the united kingdom they're not even allowed to carry pepper spray
[03:25:50.420 --> 03:25:56.260]  legally in the united kingdom women if we're so concerned about women getting harassed
[03:25:56.260 --> 03:26:02.740]  sexually assaulted and yes it is a problem i've had girlfriends who you know every single one
[03:26:02.740 --> 03:26:07.700]  of them have said you know they've been chased down the street cat called you know what's your phone
[03:26:07.700 --> 03:26:11.700]  number what's your snapchat go away i don't want to talk to you they just continue doing it is a
[03:26:11.700 --> 03:26:16.820]  problem so why not let them carry pepper spray no that's banned you can't have pepper spray
[03:26:17.540 --> 03:26:24.420]  they can't they're not allowed to defend themselves but apparently we can hire teams of undercover cops
[03:26:24.420 --> 03:26:30.660]  to go around major cities trying to catch people who can't call them that's the solution when we
[03:26:30.660 --> 03:26:36.020]  have a police resource crisis to the point where they can't even respond to burglaries in what world
[03:26:36.020 --> 03:26:42.260]  does that make any frigging sense the fee was handed to the offender using the council's public
[03:26:42.260 --> 03:26:49.540]  space protection order as working with met police as part of a special covert operation they make it
[03:26:49.540 --> 03:26:55.620]  sound as if they're casing terrorists you've got actual terrorists and murders roaming around the
[03:26:55.620 --> 03:27:02.340]  streets of london by the way striking out on a regular basis but this is the special covert
[03:27:02.340 --> 03:27:09.700]  operation of the metropolitan police going after wolf whistlers this culprit this deadly misogynist
[03:27:09.700 --> 03:27:15.620]  was ordered to pay 100 pound fine within 28 days if he doesn't pay the fine he faces a potential
[03:27:15.620 --> 03:27:22.740]  prison sentence red bridge council leader jazz ath wall that old british name said we're
[03:27:22.740 --> 03:27:28.660]  supporting covert police operations in the borough to ensure perpetrators are brought to justice
[03:27:28.660 --> 03:27:34.100]  he says this is this fine is a strong start and will serve as a statement of intent we will not
[03:27:34.100 --> 03:27:40.100]  tolerate harassment of women and girls unless they're being harassed by large groups of pakistani
[03:27:40.100 --> 03:27:44.980]  and bangladesh men and then not only will they turn a blind eye to it they'll cover it up and make
[03:27:44.980 --> 03:27:51.860]  sure the perpetrators walk free but these wolf whistlers these cat callers well they are now
[03:27:51.860 --> 03:27:59.300]  well they are now shaking in fear because all the police resources are being devoted to catch them
[03:28:01.140 --> 03:28:07.700]  meanwhile as they're patrolling wolf whistlers and cat callers in the church of england their
[03:28:07.700 --> 03:28:13.380]  patrolling language church erases jesus and nativity and christmas carol replaces them with
[03:28:13.380 --> 03:28:21.380]  queer people this is a church in loughborough all saints holy trinity they held a carol service
[03:28:21.380 --> 03:28:29.780]  on monday and one of the trainee priests a woman named rachel brinn search who later locked down
[03:28:29.780 --> 03:28:34.180]  her twitter account and basically tried to scrub all proof of her identity but she was proud of
[03:28:34.180 --> 03:28:39.300]  this she released her name originally lord at how the church had changed the lyrics to the classic
[03:28:39.300 --> 03:28:45.140]  carol god rest he married gentleman and on the other side we're going to tell you how they
[03:28:45.140 --> 03:28:52.180]  erase christ how they erase the nativity what they replaced it with in this new world by
[03:28:56.820 --> 03:29:02.020]  info war secret weapon is finally here it's a secret weapon for your immune system for your
[03:29:02.020 --> 03:29:08.180]  stamina for your energy for your way of life for your libido and it also keeps info wars on the air
[03:29:08.180 --> 03:29:15.060]  and i almost forgot you save at least 50 percent on these products for what you pay for similar
[03:29:15.060 --> 03:29:18.980]  products or the exact same products in stores around the country that's because we go right to
[03:29:18.980 --> 03:29:23.620]  the highest quality manufacturer in the nation that supplies some of the top names they then
[03:29:23.620 --> 03:29:27.700]  give us the best deal out there because the owner is a listener we're able to bring it to you with
[03:29:27.700 --> 03:29:32.900]  massive discounts you're not going to find thousand milligram high quality cbd for anywhere near the
[03:29:32.900 --> 03:29:36.580]  price we sell it you're not going to find it the 10 milligram or the 20 milligram you're not going
[03:29:36.580 --> 03:29:40.820]  to find tumor at 95 percent of humanoid at the price we're selling it you're not going to find
[03:29:40.820 --> 03:29:46.500]  any of this anywhere near that these similar formulas or the same formulas sell for up to 200
[03:29:46.500 --> 03:29:53.220]  percent more than we're selling these info wars md now available exclusively at infowarstore.com a
[03:29:53.220 --> 03:30:02.420]  true 360 win why does the establishment spend so much time demonizing info wars attacking
[03:30:02.420 --> 03:30:07.860]  myself and the crew and our other hosts because they know we're pro human they know we're telling
[03:30:07.860 --> 03:30:14.260]  the truth they know we've got their number they know everything we do is about empowering humanity
[03:30:14.820 --> 03:30:20.100]  and god gave us through mother nature incredible compounds that will supercharge our body stamina
[03:30:20.100 --> 03:30:27.220]  libido energy and immune systems and we came out many years ago with real red pill plus that has
[03:30:27.220 --> 03:30:34.820]  all the documented compounds like preglonone and so much more to supercharge your body and to
[03:30:34.820 --> 03:30:40.660]  give your body the key elements and the key ingredients it needs to function at a proper
[03:30:40.660 --> 03:30:47.300]  level this is the answer to the new world order's tyranny this is real red pill plus sold out for
[03:30:47.300 --> 03:30:57.220]  two years 50% off at infowarstore.com get the red pill plus exclusively infowarstore.com look
[03:30:57.220 --> 03:31:02.340]  it's not hype when you've delivered and info wars has been the tip of spear against tyranny
[03:31:02.340 --> 03:31:06.820]  and when it comes to the products we sell to funder operation they're just like our news and
[03:31:06.820 --> 03:31:12.500]  information they are powerful and they change the world the real red pill plus one of our top
[03:31:12.500 --> 03:31:17.140]  sellers but for over two years it's been sold out because of supply chain breakdowns it's finally
[03:31:17.140 --> 03:31:23.620]  back at stock for 50% off at infowarstore.com now the limited time we have i can't get into all
[03:31:23.620 --> 03:31:30.020]  the ingredients are in it but this sucker is amazing look for yourself at how loaded each
[03:31:30.020 --> 03:31:36.500]  model is ladies and gentlemen every one of these will supercharge your day and everything you do
[03:31:36.500 --> 03:31:41.540]  just look into the preglonone that we've got that's in this product get your real red pill plus
[03:31:41.540 --> 03:31:49.220]  a proprietary product nobody else has exclusively back at stock for 50% off at infowarstore.com
[03:31:49.220 --> 03:31:56.420]  this is as close as the matrix red pill as you're going to get red pill plus 50% off infowarstore.com
[03:31:56.420 --> 03:32:04.340]  i want you to remember two words info wars platinum in the history of info war supplements
[03:32:04.340 --> 03:32:11.380]  and they're amazing this is hands down the most powerful game changing products we've ever offered
[03:32:11.380 --> 03:32:16.740]  to the public now all three of these are private labels of three national bestsellers put out by
[03:32:16.740 --> 03:32:21.140]  a pharmaceutical company that also makes high end supplements and the owners a listener and a
[03:32:21.140 --> 03:32:27.780]  supporter so they're giving them to us at 40% off what they're sold on stores over 20% off what
[03:32:27.780 --> 03:32:36.020]  they're sold online under the info wars platinum brand name these are incredible pain md hgh max
[03:32:36.020 --> 03:32:42.580]  boost and of course 1776 testosterone boost read about them at infowarstore.com learn about them
[03:32:42.580 --> 03:32:48.020]  and then try them out for yourself and i know you will be a repeat customer which is awesome it'll
[03:32:48.020 --> 03:32:53.780]  empower your life make your life more amazing and it will keep us on the air a 360 win info wars
[03:32:53.780 --> 03:33:02.180]  platinum now available at infowarstore.com leading a frontal assault on the lies of the new world
[03:33:02.180 --> 03:33:08.260]  order it's alex jones
[03:33:13.060 --> 03:33:17.940]  i was talking about it before the break this church in england under the church of england
[03:33:17.940 --> 03:33:25.300]  they held a christmas carol event on monday and they replaced jesus they scrubbed references
[03:33:25.300 --> 03:33:31.220]  to standing up against satan they scrubbed references to the nativity and they replaced
[03:33:31.220 --> 03:33:36.340]  them with the verbiage of the new religion the religion of the alphabet people
[03:33:38.340 --> 03:33:44.020]  so this was a trainee priest rachel brinn search again lord at how the church had changed the
[03:33:44.020 --> 03:33:50.580]  lyrics to the classic carol god rest ye merry gentleman she said flipping love my church
[03:33:51.300 --> 03:33:58.020]  the new lyrics included the following two verses god rest you also women who by men have been
[03:33:58.020 --> 03:34:05.140]  erased okay women are raised by men through history ignored and scorn defiled and replaced
[03:34:05.140 --> 03:34:11.380]  remember that your stories too are held within god's grace this says god rest you queer and
[03:34:11.380 --> 03:34:17.300]  questioning whatever that means at this point your anxious hearts be still believe that you are
[03:34:17.300 --> 03:34:21.380]  deeply known a part of god's goodwill for all delivers wanted peace the global dream fulfilled
[03:34:21.380 --> 03:34:26.740]  the global history fulfilled the verses replace the actual lyrics of the carol which talk about
[03:34:26.740 --> 03:34:32.900]  the nativity and how christ came to save us all from satan's power now it is very much evident
[03:34:32.900 --> 03:34:41.220]  isn't it that satan's power is being exercised over this very church sam margrave member of
[03:34:41.220 --> 03:34:45.700]  the general synod of the church of england responded by saying when they say we aren't
[03:34:45.700 --> 03:34:51.140]  ordaining political activists show them this absolutely disgusted an act of worship to our
[03:34:51.140 --> 03:34:56.420]  lord and savior is being used to push political ideology well again that's the point isn't it
[03:34:56.420 --> 03:35:01.780]  well kism isn't just a political ideology it's their new religion so they are going to hollow
[03:35:01.780 --> 03:35:07.940]  out your religion and as somebody else responded commented it's very important for the new religion
[03:35:07.940 --> 03:35:13.780]  to try to wear the skin of the old not only does it need to replace the old religion it needs to
[03:35:13.780 --> 03:35:22.900]  defile the old religion brin such whose twitter profile bear in mind this is the trainee priest
[03:35:22.900 --> 03:35:27.700]  this is how far the church has been completely taken over this is why many people have stopped
[03:35:27.700 --> 03:35:32.820]  going to church this is why the church is dying and the only people going now are basically these
[03:35:33.540 --> 03:35:38.020]  woke ordained religious leaders who are taking it out hollowing it out and wearing it as their
[03:35:38.020 --> 03:35:44.900]  new skin the twitter part profile included her pronouns and lgbt flags interesting that isn't
[03:35:44.900 --> 03:35:51.060]  it she responded to the backlash by claiming the lyrics were appropriate because representatives
[03:35:51.060 --> 03:35:57.460]  of refugee charities were in attendance so because you know denizens of the ordained
[03:35:58.500 --> 03:36:03.380]  humane charities the refugee charities and that is the new form of worship isn't it
[03:36:03.380 --> 03:36:11.860]  re worshiping illegal boat migrants because they're very special people because they were there
[03:36:11.860 --> 03:36:18.020]  then somehow it was necessary to amend and erase jesus christ out of the carol and replace it with
[03:36:18.020 --> 03:36:24.580]  queer people she said my faith informs my politics i think that's the other way around
[03:36:24.580 --> 03:36:29.140]  actually and i will never be sad or mad or apologize for attending a church which challenges me to
[03:36:29.140 --> 03:36:34.660]  think about them more and the policies being legislated for in our name typical intersectional
[03:36:34.660 --> 03:36:40.900]  gobbledygook nonsense and of course it turns out that this church is part of the inclusive church
[03:36:40.900 --> 03:36:46.660]  movement which obviously doesn't include the biblical teachings of christianity they're not
[03:36:46.660 --> 03:36:51.380]  quite up to date so they've been kicked out which pushes regime narratives and progressive
[03:36:51.380 --> 03:36:57.220]  stances which are about as far removed from christian teachings as you can get back in july
[03:36:57.220 --> 03:37:02.980]  the church of england refused to define what a woman was they still oppose same-sex marriage
[03:37:02.980 --> 03:37:08.580]  but expect that to change very shortly more response to this in the form of this bright bar
[03:37:08.580 --> 03:37:15.540]  headline stop rewriting christmas carols to be woke cardinal tells church of england catholic
[03:37:15.540 --> 03:37:19.060]  bishop has said that christmas carols should not be rewritten to suit fleeting political and
[03:37:19.060 --> 03:37:24.980]  social mores after it emerged that woke individuals have reworked one song to promote lgbt ideology
[03:37:26.180 --> 03:37:31.060]  carnal vincent nickles who serves as the roman catholic archbishop of west minster
[03:37:31.060 --> 03:37:37.540]  has waded into a debate on the rewording of the christmas carol he said i think what christmas
[03:37:37.540 --> 03:37:43.060]  does it tells us the importance of ritual and ritual helps us to set outside our own little
[03:37:43.060 --> 03:37:46.740]  bubble connect with something that we have received inherited and that we hope to pass on
[03:37:47.460 --> 03:37:52.660]  said i think those values of continuation musical rapport to the ability to sing together looking
[03:37:52.660 --> 03:37:57.220]  at rituals that have been fashioned over the centuries basically said again they're trying
[03:37:57.220 --> 03:38:02.420]  to eliminate the ritual entirely they're trying to subvert it they're trying to hollow out the
[03:38:02.420 --> 03:38:10.100]  religion and make it a worship of their progressive demented liberal ideology and of course anything
[03:38:10.100 --> 03:38:17.620]  that challenges that goes very quickly by the wayside video stanford university wants the word
[03:38:17.620 --> 03:38:24.580]  american added to a harmful language list stanford university is proposing adding the term american
[03:38:24.580 --> 03:38:29.540]  to a blacklist which are the harmful words reasoning that it's too us-centric and not
[03:38:29.540 --> 03:38:35.620]  inclusive enough of other countries university's targeting labels by this orwellian elimination
[03:38:35.620 --> 03:38:39.940]  of harmful language initiative that seeks to police language by memory hauling words and phrases
[03:38:39.940 --> 03:38:44.900]  it deems to be not woke enough so you're not allowed to use the term american now again this
[03:38:44.900 --> 03:38:51.540]  isn't about sensitivities this isn't about protecting people's fee fees it's about seizing
[03:38:51.540 --> 03:38:57.860]  control of language this is about the raw lust for power if you control the language if you control
[03:38:57.860 --> 03:39:04.980]  the definition of words you control reality and you eliminate any real reality that you don't like
[03:39:04.980 --> 03:39:10.660]  that's why they do it they're malevolent bastards they know exactly what they're doing
[03:39:11.780 --> 03:39:17.300]  biden admin funds ai to police online language why are they so obsessed with policing language
[03:39:17.300 --> 03:39:23.940]  because language dictates reality it allows you to enunciate truths if they take that away from you
[03:39:23.940 --> 03:39:28.900]  they're basically metaphorically cutting out your tongue that's why they do it they're malevolent
[03:39:28.900 --> 03:39:34.100]  bastards government spending records have revealed the biden administration is dishing out more than
[03:39:34.100 --> 03:39:38.660]  half a million dollars in grants to fund the development of artificial intelligence that
[03:39:38.660 --> 03:39:45.300]  will censor language on social media in order to eliminate microaggressions now of course it's not
[03:39:45.300 --> 03:39:52.500]  been going too well so far because what tends to happen with the ai is that it's at its current
[03:39:52.500 --> 03:39:59.780]  embryonic stage very prone to the people who program it so when they put an ai online and
[03:39:59.780 --> 03:40:07.540]  invite people to go in and have conversations with this ai online it tends to get uh bombarded by
[03:40:07.540 --> 03:40:15.380]  let's say some very edgy edgy people and the ai turns out to be racist that's what's happened
[03:40:15.380 --> 03:40:19.300]  all along so they've had a lot of problems with that because it's been bombarded with people who
[03:40:19.300 --> 03:40:25.140]  are going on there and trolling and making the ai become racist well apparently that's going to be
[03:40:25.140 --> 03:40:30.660]  solved by this new funding package the washington free beacon reports that the funding was part
[03:40:30.660 --> 03:40:37.220]  of biden's 1.9 trillion american rescue plan and rescuing america by controlling language and
[03:40:37.220 --> 03:40:41.780]  censoring it and was granted to researchers at the university of washington in march to develop
[03:40:41.780 --> 03:40:47.620]  technologies that could be used to protect online users from discriminatory language again complete
[03:40:47.620 --> 03:40:53.540]  bollocks just another front for censorship judicial watch president tom fit and compared the move to
[03:40:53.540 --> 03:40:58.580]  chinese communist party's efforts to censor speech unapproved by the state of course that is the
[03:40:58.580 --> 03:41:04.180]  origin of political correctness at its origin at its embryonic stage it had nothing to do with
[03:41:04.180 --> 03:41:09.940]  protecting gay people protecting minorities politically incorrect speech was politically
[03:41:09.940 --> 03:41:15.620]  inconvenient speech when it was about the regime in communist china communist russia that was the
[03:41:15.620 --> 03:41:22.100]  origin of political correctness it was to censor criticism of the state had nothing to do with
[03:41:22.100 --> 03:41:28.100]  protecting the rights sensibilities and feelings of minority groups but that's how it's being adopted
[03:41:28.100 --> 03:41:33.060]  in the west the report notes the researchers are developing machine learning models that
[03:41:33.060 --> 03:41:37.460]  can analyze social media posts and correct any language that could cause offence to marginalize
[03:41:37.460 --> 03:41:43.620]  groups and of course when they control big tech that works in a similar fashion to how their
[03:41:44.500 --> 03:41:51.140]  fact check algorithms work so any aparachic of the regime of course now we've seen the revelations
[03:41:51.140 --> 03:41:57.060]  twitter working directly with the u.s government facebook the same pre-eal on musk of course
[03:41:57.940 --> 03:42:03.540]  you have those state aparachics once once they define what has been fact checked what's debunked
[03:42:03.540 --> 03:42:10.020]  what's a conspiracy theory they feed that into the ai that goes into the algorithm and then those
[03:42:10.020 --> 03:42:16.100]  stories get censored in the algorithm they get relegated so very few people or none whatsoever
[03:42:16.100 --> 03:42:22.740]  see those stories that's what happened with the hunter biden story they malevolently and deliberately
[03:42:22.740 --> 03:42:28.420]  manipulated the outcome of an election by censoring that story before the election and they did it in
[03:42:28.420 --> 03:42:34.660]  a similar way to how they're going to deploy this machine learning ai to censor your social media
[03:42:34.660 --> 03:42:39.780]  posts before you're even allowed to make them so they won't even have it need to have a human
[03:42:39.780 --> 03:42:45.780]  analyzing them afterwards if you use naughty words in a certain order the ai will detect it
[03:42:45.780 --> 03:42:52.500]  the post will be blocked before it's even allowed to go online that is the next phase summit dot news
[03:42:52.500 --> 03:43:03.380]  will be back and go away have you tried taking the real red pill a one-of-a-kind heart and brain
[03:43:03.380 --> 03:43:10.340]  formula designed exclusively for info wars life the main ingredient in the real red pill plus is
[03:43:10.340 --> 03:43:17.220]  pregnan alone a little known neuro steroid that assists in our body's natural hormone production
[03:43:17.220 --> 03:43:24.020]  and low levels are associated with fatigue low brain function and unhealthy aging the real red
[03:43:24.020 --> 03:43:31.700]  pill plus also provides essential trace minerals such as vitamin b12 calcium and zinc featuring
[03:43:31.700 --> 03:43:38.420]  naturally occurring l-theanine caffeine and theobromine the energy blend inside the real red
[03:43:38.420 --> 03:43:44.580]  pill plus provides an extra pick me up for your day that goes beyond the second cup of coffee
[03:43:44.580 --> 03:43:51.140]  so visit info wars store dot com go down the rabbit hole and try taking the real red pill
[03:43:51.140 --> 03:43:59.300]  to see what it's really all about that's info wars store dot com the powerful combination of both
[03:43:59.300 --> 03:44:05.220]  vitamin c and zinc are great stepping stones to leading a healthier life info wars has made
[03:44:05.220 --> 03:44:10.100]  it easier to make sure you're getting enough in your system with a supplement that contains both
[03:44:10.100 --> 03:44:15.540]  this info wars life offering vitamin c plus zinc with rose hips should be your next purchase from
[03:44:15.540 --> 03:44:21.540]  the info wars store the rose hips contained within are a part of the rose flower just below the petals
[03:44:21.540 --> 03:44:27.540]  that contain the rose plant seeds natural chemicals found in the hips may even be helpful for
[03:44:27.540 --> 03:44:32.820]  variety of health conditions including those with osteoarthritis and for those with pain after
[03:44:32.820 --> 03:44:38.420]  surgery studies have shown as for vitamin c and zinc themselves you probably already know that they
[03:44:38.420 --> 03:44:43.940]  play an important role in nutrition immune defense and the maintenance of your everyday health it has
[03:44:43.940 --> 03:44:49.380]  been reported that intake of both is often inadequate even in affluent populations like here
[03:44:49.380 --> 03:44:54.820]  in america so next time you visit be sure to check it out at info wars store dot com where we promise
[03:44:54.820 --> 03:45:00.820]  our rose hips don't lie ladies and gentlemen we are now launching the most powerful supplements
[03:45:00.820 --> 03:45:07.380]  in the history of info wars under a new brand name info wars platinum now all three of these
[03:45:07.380 --> 03:45:13.620]  revolutionary products you see in front of you are already number one best sellers in the market
[03:45:13.620 --> 03:45:18.820]  for the last few years because they work so well we've gone right to the manufacturer who are listeners
[03:45:18.820 --> 03:45:24.900]  the owners of fan and they've given us this huge deal off of retail 40 off what these products
[03:45:24.900 --> 03:45:31.620]  are found for under other names and not just other one name they sell these under three or four other
[03:45:31.620 --> 03:45:37.460]  brands that other major distributors and suppliers have put out the difference is we have it for 40
[03:45:37.460 --> 03:45:44.180]  percent off what it is in stores we're talking about pain md we're talking about hgh max boost
[03:45:44.180 --> 03:45:49.940]  we're talking about 1776 testosterone boost these things are incredible i would suggest you take
[03:45:49.940 --> 03:45:54.820]  half a dose or less when you first do and consult your healthcare provider because they're so powerful
[03:45:54.820 --> 03:46:00.820]  get them in four store dot com why does the establishment spend so much time demonizing
[03:46:00.820 --> 03:46:06.980]  info wars attacking myself and the crew and our other hosts because they know we're pro human
[03:46:06.980 --> 03:46:12.900]  they know we're telling the truth they know we've got their number they know everything we do is
[03:46:12.900 --> 03:46:18.820]  about empowering humanity and god gave us through mother nature incredible compounds that will super
[03:46:18.820 --> 03:46:25.620]  charge our body stamina libido energy and immune systems and we came out many years ago with real
[03:46:25.620 --> 03:46:31.300]  red pill plus that has all the documented compounds like preglonone and so much more
[03:46:31.300 --> 03:46:39.300]  to supercharge your body and to give your body the key elements and the key ingredients it needs
[03:46:39.300 --> 03:46:45.860]  to function at a proper level this is the answer to the new world order's tyranny this is real red
[03:46:45.860 --> 03:46:55.220]  pill plus sold out for two years 50 off at info wars store dot com get the red pill plus exclusively
[03:46:55.220 --> 03:47:04.420]  info wars store dot com leading a frontal assault on the lies of the new world order it's alex jones
[03:47:04.420 --> 03:47:19.300]  it's a final segment and i want to get to these two final videos because again this should have
[03:47:19.300 --> 03:47:25.460]  been one of the biggest stories of the month if not the year the announcement that the EU is launching
[03:47:25.460 --> 03:47:31.220]  the carbon tax which will be targeted against individual citizens this is unprecedented the
[03:47:31.220 --> 03:47:38.820]  first of its kind in the world and it was barely even reported this was reported as an EU border
[03:47:38.820 --> 03:47:46.020]  tax against foreign countries importing goods into the european union that they would be hit by
[03:47:46.020 --> 03:47:50.900]  carbon taxes of course that's going to be passed on to the consumer but within this agreement which
[03:47:50.900 --> 03:47:56.020]  is going to be voted on by the unelected EU the basically just going to rubber stamp it in january
[03:47:56.020 --> 03:48:03.140]  or february it has a direct carbon tax on citizens and they admit this is going to cause yellow vest
[03:48:03.140 --> 03:48:09.700]  style riots across the continent this video is called this is scary we're going to play the first
[03:48:09.700 --> 03:48:19.700]  three minutes 40 of it let's roll it here it is sometimes a new story comes along and you just
[03:48:19.700 --> 03:48:25.700]  think how is this not the top headline all over the western world this is easily one of the biggest
[03:48:25.700 --> 03:48:31.300]  developments of the year if not the past 30 years and it just slipped out with virtually no one
[03:48:31.300 --> 03:48:37.700]  grasping its true implications last night the unelected totalitarian EU just announced the
[03:48:37.700 --> 03:48:44.980]  world's first direct carbon tax on individuals how is everyone not freaking out over this EU
[03:48:44.980 --> 03:48:50.260]  approved co2 tax on heating and transport the new carbon price will apply to petrol diesel and
[03:48:50.260 --> 03:48:56.260]  heating fuels such as natural gas beginning in 2027 they're going to start adding on carbon tax
[03:48:56.260 --> 03:49:01.780]  whenever you pay your heating bill or fill up at the pump the new scheme will entail higher prices
[03:49:01.780 --> 03:49:06.660]  at the pump up to 10.5 cents for a liter of petrol and 12 cents for diesel according to a study by
