[00:00.000 --> 00:19.000]  Music
[3:12:30.920 --> 3:12:34.600]  in full wars dot com four slash show or many other places but man i gotta tell
[3:12:34.600 --> 3:12:38.200]  you people say wild american flags you only had them sometimes
[3:12:38.200 --> 3:12:41.160]  well now that they're so triggered and wanted ban and call it evil
[3:12:41.160 --> 3:12:44.360]  you know now all glory you know stronger than ever because we've retaken the
[3:12:44.360 --> 3:12:47.480]  country to a great extent it's our flag again and
[3:12:47.480 --> 3:12:50.840]  we're flying that sucker in everybody's face so get used to it
[3:12:50.840 --> 3:12:55.080]  it is so offensive to see what's happening in the nfl
[3:12:55.080 --> 3:12:59.000]  uh... and to see the people who are trying to tear down the great traditions
[3:12:59.000 --> 3:13:03.080]  in the democratic milestones of this country no america's
[3:13:03.080 --> 3:13:07.560]  not perfect but we've come a long way and and and we're a great country
[3:13:07.560 --> 3:13:11.320]  well particularly in the area of racial injustice i mean look
[3:13:11.320 --> 3:13:16.280]  abraham lincoln dr king malcolm x these these men died
[3:13:16.280 --> 3:13:21.400]  to to outlaw discrimination and now folks like they didn't get anything done
[3:13:21.400 --> 3:13:24.440]  uh... that they act like nothing's happened no america's not perfect yes
[3:13:24.440 --> 3:13:27.960]  we still have racial discrimination but at least today it's illegal
[3:13:27.960 --> 3:13:31.000]  at least today it can be pursued in the courts at least
[3:13:31.000 --> 3:13:35.480]  it is the law of the land and great men like dr king are responsible for that
[3:13:35.480 --> 3:13:38.440]  that's right roger stone's taken over here in two minutes i want publics to
[3:13:38.440 --> 3:13:42.120]  know that his favorite new tropic that's brain pill
[3:13:42.120 --> 3:13:46.600]  brain booster uh... secret twelve is also going to be
[3:13:46.600 --> 3:13:49.400]  ending itself at forty percent off but we have
[3:13:49.400 --> 3:13:55.320]  the brain force plus now twenty percent more that is fifty percent off we've
[3:13:55.320 --> 3:13:58.680]  never gone with that big of a sale not because it's not selling it sold out
[3:13:58.680 --> 3:14:02.760]  for months i said double the shipment i want a humongous shipment
[3:14:02.760 --> 3:14:07.080]  uh... so i can really discount this baby and you know don't worry we still make
[3:14:07.080 --> 3:14:11.320]  like five dollars or so six dollars but at at this price it really is me like a
[3:14:11.320 --> 3:14:15.320]  drug pusher trying to get you addicted i'm i'm i'm being facetious but
[3:14:15.320 --> 3:14:17.960]  you know there's always some truth to a joke at least five percent of it i mean
[3:14:17.960 --> 3:14:21.720]  it's healthy it's good it's great i want you to try it just like our coffee is
[3:14:21.720 --> 3:14:25.000]  addictive and great i want you to try that as well it's discounted right now
[3:14:25.000 --> 3:14:29.800]  fifty percent off info wars life dot com or triple eight
[3:14:29.800 --> 3:14:34.440]  two five three three one three nine brain force can run for another week
[3:14:34.440 --> 3:14:37.880]  but vitamin mineral fusion we've never gone fifty percent off on it
[3:14:37.880 --> 3:14:41.400]  with the amino acids total sorption it's so great
[3:14:41.400 --> 3:14:44.600]  that is gonna have to stop today because it'll be months till we get more
[3:14:44.600 --> 3:14:49.080]  uh... if i don't this is going to sell out so a bunch of these specials caveman
[3:14:49.080 --> 3:14:54.200]  vitamin mineral fusion secret twelve they're all either ending today
[3:14:54.200 --> 3:14:57.400]  or in the next three days by that vitamin mineral fusion is gone today
[3:14:57.400 --> 3:15:00.440]  at thirty percent off and then it's gonna be others in the next few days
[3:15:00.440 --> 3:15:04.440]  we haven't done the math the numbers yet but again info wars life dot com
[3:15:04.440 --> 3:15:08.120]  or triple eight two five three three one three nine but thank you all for
[3:15:08.120 --> 3:15:11.240]  committing to the info war thank you for financially supporting us thank you
[3:15:11.240 --> 3:15:15.320]  for buying these products thank you for spreading the word thank you for being
[3:15:15.320 --> 3:15:19.640]  the info war get free shipping as well at infowarstore.com
[3:15:19.640 --> 3:15:22.680]  when you sign up for auto ship you're gonna get an additional
[3:15:22.680 --> 3:15:28.520]  ten percent off on top of that as well infowarstore.com make the commitment
[3:15:28.520 --> 3:15:32.120]  today to fund the war they are your war bonds we are savage
[3:15:32.120 --> 3:15:35.880]  we are winning we are unstoppable with god's help and you behind us stay with us
[3:15:35.880 --> 3:15:40.040]  roger stone straight ahead
[3:15:40.040 --> 3:15:44.600]  you deserve a deep restful sleep with knockout by info wars life
[3:15:44.600 --> 3:15:49.240]  our organic formula is made from high quality natural ingredients
[3:15:49.240 --> 3:15:52.760]  such as valerian root extract l tryptophan
[3:15:52.760 --> 3:15:58.120]  lemon balm leaf extract and melatonin knockout packs a powerful punch to get
[3:15:58.120 --> 3:16:00.840]  you through the night and achieve proper sleep
[3:16:00.840 --> 3:16:04.920]  millions of people around the world experience daytime drowsiness
[3:16:04.920 --> 3:16:09.160]  but with the rapid speed of life we need to be able to keep up the pace
[3:16:09.160 --> 3:16:13.880]  our natural mixture harnesses the power of ten known ingredients to let your
[3:16:13.880 --> 3:16:19.320]  body relax and get the sleep you need wake up refreshed and take on the day
[3:16:19.320 --> 3:16:23.800]  info wars life wants to bring you a sleep support formula that goes above and
[3:16:23.800 --> 3:16:27.240]  beyond other leading brands at an affordable price
[3:16:27.240 --> 3:16:30.920]  get the sleep you deserve and experience the power of knockout
[3:16:30.920 --> 3:16:35.320]  head on over to infowarslife.com and say goodbye to fatigue
[3:16:35.320 --> 3:16:41.320]  that's infowarslife.com choose to take control of your chemistry
[3:16:41.320 --> 3:16:45.480]  with survival shield x2 and bio true selenium
[3:16:45.480 --> 3:16:49.080]  this powerful combo is perfect for supporting your thyroid
[3:16:49.080 --> 3:16:53.000]  and health bio true selenium's formula is far from synthetic
[3:16:53.000 --> 3:16:57.000]  and is made from a source of 100 organic mustard seed
[3:16:57.000 --> 3:17:02.680]  our super high quality nascent iodine is an essential mineral sourced of 99.99
[3:17:02.680 --> 3:17:06.040]  percent ultra pure deep earth iodine crystals this
[3:17:06.040 --> 3:17:10.200]  essential mineral is necessary in order to produce thyroid hormones which
[3:17:10.200 --> 3:17:13.480]  influence every cell tissue and organ in the body
[3:17:13.480 --> 3:17:17.320]  with inadequate thyroid hormones you may experience slow metabolism
[3:17:17.320 --> 3:17:20.760]  lethargy weight gain and overall brain fog
[3:17:20.760 --> 3:17:25.640]  survival shield x2 and bio true selenium work together to support the
[3:17:25.640 --> 3:17:29.240]  systems in your body take control of your chemistry today
[3:17:29.240 --> 3:17:34.040]  with this super combo discover the power of survival shield x2
[3:17:34.040 --> 3:17:39.880]  and bio true selenium at infowarslife.com
[3:17:39.880 --> 3:17:43.400]  hey did you know that you can now preserve your own food
[3:17:43.400 --> 3:17:47.720]  for up to 25 years and still maintain its nutrition
[3:17:47.720 --> 3:17:52.440]  and flavor that's right now's the time to build your own food storage with
[3:17:52.440 --> 3:17:56.920]  harvest rights freeze dryers go to infowarsstore.com to learn more and
[3:17:56.920 --> 3:18:01.080]  check out this innovative and smart technology that's easy to use
[3:18:01.080 --> 3:18:04.280]  and let me tell you something it is perfect for freeze drying fruits
[3:18:04.280 --> 3:18:07.960]  vegetables meats dairy products desserts and entire
[3:18:07.960 --> 3:18:11.560]  meals whoo that's what i'm talking about and when compared to traditional
[3:18:11.560 --> 3:18:14.920]  methods of preservation like canning or dehydrating
[3:18:14.920 --> 3:18:18.680]  you know like what you get at the grocery store there is no comparison
[3:18:18.680 --> 3:18:23.640]  harvest right freeze dryers retain 97 percent of the food's taste color and
[3:18:23.640 --> 3:18:28.280]  nutritional value and have a shelf life of up to 25 years
[3:18:28.280 --> 3:18:32.600]  now that's what i call the miracle of food preservation harvest right is
[3:18:32.600 --> 3:18:35.320]  truly the world's best most affordable freeze
[3:18:35.320 --> 3:18:41.160]  dryer so what are you waiting for check it out right now at infowarsstore.com
[3:18:41.160 --> 3:18:44.840]  thousands of years ago there was a basic form of chivalry
[3:18:44.840 --> 3:18:49.560]  our ancestors would hear the drums of war giving the warriors of the tribe a
[3:18:49.560 --> 3:18:54.920]  chance to organize and prepare a defense 60 years ago when foreign
[3:18:54.920 --> 3:18:59.880]  air forces were approaching filled with bombs they had drums of their own
[3:18:59.880 --> 3:19:05.640]  air raid sirens but in the 21st century there are silent weapons for quiet war
[3:19:05.640 --> 3:19:10.280]  pathogens added to the food and water into the lining of plastics that destroy
[3:19:10.280 --> 3:19:13.720]  our vitality turn off our hormones and accelerate
[3:19:13.720 --> 3:19:17.000]  our journey towards death i personally counter this
[3:19:17.000 --> 3:19:23.640]  on slot with anthroplex anthroplex is designed with no organic concentrated
[3:19:23.640 --> 3:19:28.280]  herbs to create the basic foundation to normal metabolic
[3:19:28.280 --> 3:19:32.120]  activity inside the human body discover why anthroplex has turned so many
[3:19:32.120 --> 3:19:35.000]  heads today it's time for us to take our bodies back
[3:19:35.000 --> 3:19:41.080]  into our own hands and it starts at infowarslife.com with anthroplex
[3:19:41.080 --> 3:19:47.160]  you're listening to the alex jones show
[3:19:54.520 --> 3:19:59.480]  you are listening to an info wars dot com front line report if you are
[3:19:59.480 --> 3:20:05.560]  receiving this transmission you are the resistance and now your host
[3:20:05.560 --> 3:20:09.160]  roger stone
[3:20:09.160 --> 3:20:14.600]  welcome back to the alex jones show i'm roger stone
[3:20:14.600 --> 3:20:19.080]  here's some breaking news a group of republicans
[3:20:19.080 --> 3:20:22.840]  in new york's 18th congressional district
[3:20:22.840 --> 3:20:30.520]  have approached the singer celebrity joy via about being the republican candidate
[3:20:30.520 --> 3:20:34.440]  for congress to oppose a democratic congressman
[3:20:34.440 --> 3:20:41.240]  shawn maloney in that district via is of course a native new yorker and
[3:20:41.240 --> 3:20:45.240]  evidently a number of her admirers are
[3:20:45.240 --> 3:20:49.480]  imploring her to return to her home state and
[3:20:49.480 --> 3:20:52.920]  seek that congressional seat no word yet whether
[3:20:52.920 --> 3:20:56.840]  via is interested or whether she's going to consider it but
[3:20:56.840 --> 3:21:00.280]  having met her recently in las vegas at a
[3:21:00.280 --> 3:21:05.800]  conservative political action conference i can tell you she is one
[3:21:05.800 --> 3:21:10.120]  impressive articulate beautiful conservative
[3:21:10.120 --> 3:21:13.960]  woman and she'd make a heck of a candidate so i'm hoping
[3:21:13.960 --> 3:21:19.720]  just on a personal level that she makes the race now shawn maloney is a
[3:21:19.720 --> 3:21:23.960]  very smart capable guy very articulate
[3:21:23.960 --> 3:21:28.280]  advocate for his own liberal point of view it would be a
[3:21:28.280 --> 3:21:33.240]  classic classic race well the entire world remains
[3:21:33.240 --> 3:21:37.480]  focused on las vegas confusion after the terrors
[3:21:37.480 --> 3:21:42.520]  the terror act there not even three full days have passed since this revolting
[3:21:42.520 --> 3:21:47.720]  attack in las vegas and the story inconsistencies and the
[3:21:47.720 --> 3:21:51.000]  number of conspiracy theories that are sprouting like
[3:21:51.000 --> 3:21:54.760]  mushrooms on decayed wood are really quite
[3:21:54.760 --> 3:21:59.240]  extraordinary word comes from the la times
[3:21:59.240 --> 3:22:03.000]  that steven paddock was a regular at the virgin
[3:22:03.000 --> 3:22:08.440]  river casino starbucks in mesquite nevada that he
[3:22:08.440 --> 3:22:13.320]  gambled very large sums very strange for a man
[3:22:13.320 --> 3:22:16.840]  who were told was a retired accountant with
[3:22:16.840 --> 3:22:20.280]  no activity of either gun enthusiasm or
[3:22:20.280 --> 3:22:26.040]  political activity he was seen there many times with his companion
[3:22:26.040 --> 3:22:30.600]  a filipino woman named mary lou danley
[3:22:30.600 --> 3:22:37.720]  and one barista told the la times that he often saw paddock abusing
[3:22:37.720 --> 3:22:43.240]  den danley he was nasty mean to her quoting things like
[3:22:43.240 --> 3:22:46.360]  i'm paying for your drink just like i'm paying
[3:22:46.360 --> 3:22:52.280]  for you um but then unabashedly danley would step down and say
[3:22:52.280 --> 3:22:58.200]  okay uh so looking at paddock's own words albeit here say
[3:22:58.200 --> 3:23:03.400]  via a starbucks barista he was paying for mary lou
[3:23:03.400 --> 3:23:09.160]  danley like paying for a cup of coffee uh and um it is uh i think
[3:23:09.160 --> 3:23:12.920]  gives us some insights into his psyche
[3:23:12.920 --> 3:23:17.240]  taking it face value we know that he doesn't like to be alone
[3:23:17.240 --> 3:23:21.480]  we know the service he pays for are not real and more so
[3:23:21.480 --> 3:23:25.960]  having a paid companion prohibits ability to find any truly meaningful
[3:23:25.960 --> 3:23:29.560]  relationship but i doubt the man cares now
[3:23:29.560 --> 3:23:34.040]  is this all psycho babble yes to a certain extent we are
[3:23:34.040 --> 3:23:38.360]  all guessing but there's an army of citizen journalists out there and the
[3:23:38.360 --> 3:23:42.120]  digging has begun and we already begun to find
[3:23:42.120 --> 3:23:48.280]  holes in the uh seemingly inconsistent and most definitely incomplete
[3:23:48.280 --> 3:23:53.080]  official narrative as to what really happened here who
[3:23:53.080 --> 3:23:57.000]  steven paddock really is whether he is in fact
[3:23:57.000 --> 3:24:01.400]  the shooter whether he is in fact the only shooter
[3:24:01.400 --> 3:24:05.480]  since you have different shooting stations uh some
[3:24:05.480 --> 3:24:09.400]  uh of those with much greater gun experience
[3:24:09.400 --> 3:24:12.920]  uh than i have have questioned his ability to move
[3:24:12.920 --> 3:24:16.040]  quickly enough between stations giving the weight
[3:24:16.040 --> 3:24:22.680]  and mobility of the weapons he was using uh laura lumar i think uh was among
[3:24:22.680 --> 3:24:27.320]  those who pointed out uh that we uh we have uh
[3:24:27.320 --> 3:24:33.720]  evidence of a woman a second guest in paddock's room or room three two one
[3:24:33.720 --> 3:24:37.880]  three five but we still have no official explanation of
[3:24:37.880 --> 3:24:41.880]  who this woman was whether she was potentially
[3:24:41.880 --> 3:24:45.880]  a prostitute or a confederate uh and then
[3:24:45.880 --> 3:24:49.080]  there is the double order of the receipt now
[3:24:49.080 --> 3:24:55.400]  the fbi insists that paddock checked into the mandalay bay resort on
[3:24:55.400 --> 3:25:00.520]  september 28th 2017 uh you can see this repeated over
[3:25:00.520 --> 3:25:04.440]  and over and over again by the mainstream media
[3:25:04.440 --> 3:25:08.760]  uh new york magazine only a couple hours ago repeating that date
[3:25:08.760 --> 3:25:14.120]  yet if we look at the actual receipt from the mandalay bay hotel
[3:25:14.120 --> 3:25:17.720]  we see that it's actually dated september 27th
[3:25:17.720 --> 3:25:24.280]  2017 now this is gasoline for the conspiracy uh fire
[3:25:24.280 --> 3:25:28.600]  this is what leads people to jump to uh a broad
[3:25:28.600 --> 3:25:33.080]  distrust of both the mainstream media and the federal and state governments
[3:25:33.080 --> 3:25:38.520]  who feed us this nonsense why would the authorities mislead the public
[3:25:38.520 --> 3:25:42.200]  about something so simple as his check-in date
[3:25:42.200 --> 3:25:45.640]  and if they're misleading us about this what else
[3:25:45.640 --> 3:25:51.880]  are they misleading us about now from the dark recesses of the internet comes
[3:25:51.880 --> 3:25:55.640]  even more unvetted connections but some of these
[3:25:55.640 --> 3:26:00.760]  leads are so incredible i have to share it kind of starts with the
[3:26:00.760 --> 3:26:05.800]  disgraced california state senator an ex-state senator named lee lin yee
[3:26:05.800 --> 3:26:10.360]  yee was arrested and convicted after a five to a five-year sentence
[3:26:10.360 --> 3:26:15.320]  for accepting bribes and trafficking arms through yes you guessed it
[3:26:15.320 --> 3:26:21.480]  the philippines uh with more than 20 uh firearms found in paddock's rooms
[3:26:21.480 --> 3:26:25.240]  it seems uh that uh there may have been some
[3:26:25.240 --> 3:26:32.280]  effort uh that ties uh the philippines uh the girlfriend to a gun
[3:26:32.280 --> 3:26:40.200]  running operation akin to fast and furious we are looking into this a
[3:26:40.200 --> 3:26:45.320]  37 137 page affidavit which was the results of a five-year
[3:26:45.320 --> 3:26:49.960]  investigation on lee lin yee which was made public by the fbi
[3:26:49.960 --> 3:26:52.680]  soon as after his arrest revealed the senator
[3:26:52.680 --> 3:26:56.280]  was allegedly proactive in dealing arms through
[3:26:56.280 --> 3:27:01.080]  uh the philippines uh through muslim groups there
[3:27:01.080 --> 3:27:04.920]  whether we can establish any tie uh to
[3:27:04.920 --> 3:27:09.400]  steven paddock remains to be seen but we at info ours are working
[3:27:09.400 --> 3:27:14.440]  assiduously on this story uh the reason that i bring this up
[3:27:14.440 --> 3:27:19.000]  is to clearly state that the fbi is still known to track an attempt
[3:27:19.000 --> 3:27:24.280]  international buyers and sellers of guns particularly the drug lords and
[3:27:24.280 --> 3:27:27.800]  terrorists the fast and furious gun walking scandal
[3:27:27.800 --> 3:27:33.960]  was the result of just one such effort going all the way back to 2009
[3:27:33.960 --> 3:27:37.880]  lee lin lee is a more current example 2016
[3:27:37.880 --> 3:27:41.080]  there can be little doubt that such activity
[3:27:41.080 --> 3:27:47.240]  still uh is going on uh yet uh we come to an impasse
[3:27:47.240 --> 3:27:50.520]  when it comes to getting any answers about steven
[3:27:50.520 --> 3:27:55.080]  paddock we are going to be uh staying on top of this
[3:27:55.080 --> 3:27:59.640]  we don't know whether some kind of deal was going down at mandalay bay
[3:27:59.640 --> 3:28:03.080]  do we don't know whether the feds know more about this than they are telling
[3:28:03.080 --> 3:28:07.800]  us we know we're not getting the straight story because of so many
[3:28:07.800 --> 3:28:12.680]  holes in the official versions so far many people who were on the terrible
[3:28:12.680 --> 3:28:15.640]  site that night say that they personally witnessed
[3:28:15.640 --> 3:28:20.760]  multiple shooters and therein lies a deep problem problem
[3:28:20.760 --> 3:28:23.960]  with the official narrative i'm roger stone
[3:28:23.960 --> 3:28:31.560]  you're here on the alex jones show and i'll be right back
[3:28:39.400 --> 3:28:43.000]  men give your body the support it needs with info war's life
[3:28:43.000 --> 3:28:46.120]  prostagard it's time to start assisting the body
[3:28:46.120 --> 3:28:50.520]  and regulating proper prostate balance info war's life has set out to bring you
[3:28:50.520 --> 3:28:53.960]  formulations that are not only the highest quality out there but formulas
[3:28:53.960 --> 3:28:57.640]  that you can use on a daily basis to give your body the natural herbs and
[3:28:57.640 --> 3:29:02.200]  extracts that our experts recommend the prostagard formula does just that with
[3:29:02.200 --> 3:29:06.840]  its mixture of plant-based nutrients and antioxidants that help give your body
[3:29:06.840 --> 3:29:10.920]  total support it's a hand-selected blend of saw palmetto
[3:29:10.920 --> 3:29:15.320]  lycopene plant sterols zinc vitamin d3
[3:29:15.320 --> 3:29:19.160]  selenium and copper prostagard is something that the men on the info
[3:29:19.160 --> 3:29:23.000]  war's crew take every day and from our research it's something that men should
[3:29:23.000 --> 3:29:26.680]  really be adding to their daily regimen in order to keep their body going at
[3:29:26.680 --> 3:29:29.880]  optimal levels now's the time to start naturally
[3:29:29.880 --> 3:29:33.320]  supporting your body get prostagard on your side today
[3:29:33.320 --> 3:29:37.400]  exclusively at info wars life dot com that's info wars life
[3:29:37.400 --> 3:29:43.160]  dot com enjoy all natural bath and beauty products with
[3:29:43.160 --> 3:29:46.680]  emmerich's essentials we are proud to bring you a collection of organic
[3:29:46.680 --> 3:29:50.040]  based household products at infowarstore.com
[3:29:50.040 --> 3:29:54.520]  including non-nano spf 30 zinc oxide sunscreen
[3:29:54.520 --> 3:29:58.840]  deep free herbal bug spray concentrated peppermint mouthwash
[3:29:58.840 --> 3:30:04.280]  unscented body wash tea tree shampoo and long lasting natural deodorant emmerich
[3:30:04.280 --> 3:30:08.200]  essentials is free of chemicals and toxins that may harm your body
[3:30:08.200 --> 3:30:11.960]  we carefully select pure and simple ingredients to create formulas that are
[3:30:11.960 --> 3:30:16.360]  certified usda made with organic our mission is to offer you
[3:30:16.360 --> 3:30:19.560]  everyday organic household products to enhance your life
[3:30:19.560 --> 3:30:24.120]  truly feel the difference by going organic natural without compromising on
[3:30:24.120 --> 3:30:27.080]  quality feel good about using emmerich's essentials
[3:30:27.080 --> 3:30:30.760]  start saving money and stop exposing yourself and your family to toxic
[3:30:30.760 --> 3:30:35.160]  ingredients visit infowarstore.com and learn more about the new emmerich's
[3:30:35.160 --> 3:30:39.880]  essentials line of organic products that's infowarstore.com
[3:30:39.880 --> 3:30:43.160]  support good oral health with our one-of-a-kind super blue
[3:30:43.160 --> 3:30:47.400]  fluoride free products info wars life brings you a revolutionary toothpaste
[3:30:47.400 --> 3:30:52.120]  blend with iodine and nano silver designed to deliver a powerful clean
[3:30:52.120 --> 3:30:55.800]  enjoy a minty fresh flavor made with peppermint oil or try our bubblegum
[3:30:55.800 --> 3:30:58.520]  flavor pair this groundbreaking toothpaste with the
[3:30:58.520 --> 3:31:02.680]  super blue fluoride free mouthwash and super charge your oral health our
[3:31:02.680 --> 3:31:05.880]  amazing mouthwash features natural oils and ancient
[3:31:05.880 --> 3:31:09.160]  ingredients used since aboriginal and biblical times
[3:31:09.160 --> 3:31:13.160]  instead of containing fluoride our super blue line is floated with the good
[3:31:13.160 --> 3:31:15.960]  halogen iodine and an array of other beneficial
[3:31:15.960 --> 3:31:19.480]  compounds that have been hand selected for their oral health benefits
[3:31:19.480 --> 3:31:23.800]  super blue fluoride free mouthwash and toothpaste are the first and only to
[3:31:23.800 --> 3:31:26.280]  contain all of these natural ingredients
[3:31:26.280 --> 3:31:31.320]  xylitol nano silver and iodine notice the difference with our super blue
[3:31:31.320 --> 3:31:33.960]  fluoride free products refresh your breath and
[3:31:33.960 --> 3:31:37.720]  invigorate your oral health routine at infowarstore.com
[3:31:37.720 --> 3:31:41.880]  that's infowarstore.com it's not just our water we need to filter
[3:31:41.880 --> 3:31:45.320]  it's not just our food that needs to be cleaned it's the air we're breathing
[3:31:45.320 --> 3:31:48.600]  especially for our children the artificial particulates
[3:31:48.600 --> 3:31:52.920]  the chemicals is absolutely weighing down our immune systems
[3:31:52.920 --> 3:31:57.240]  the same team based right here in america that brought you the alexa pure
[3:31:57.240 --> 3:32:02.120]  groundbreaking water filtration systems have now developed alexa pure breeze
[3:32:02.120 --> 3:32:05.640]  whether it's your home or office you owe it to yourself your co-workers
[3:32:05.640 --> 3:32:09.640]  your family your children to the best job you can to purify your air
[3:32:09.640 --> 3:32:13.640]  the elite are masters at poisoning our environment while themselves doing
[3:32:13.640 --> 3:32:17.640]  things that mitigate or avoid most toxic effects for themselves
[3:32:17.640 --> 3:32:21.400]  the general public doesn't the alexa pure breeze would be a
[3:32:21.400 --> 3:32:24.680]  steal at three hundred four hundred five hundred dollars one of these systems
[3:32:24.680 --> 3:32:28.360]  can keep eight hundred square feet incredibly clean this is a system i'm
[3:32:28.360 --> 3:32:31.560]  personally putting in throughout my house replacing older more expensive
[3:32:31.560 --> 3:32:35.800]  filters that didn't do as good a job find out why this system is so
[3:32:35.800 --> 3:32:40.280]  revolutionary today and infowarstore.com
[3:32:40.280 --> 3:32:50.280]  you're listening to the alex jones show
[3:33:02.440 --> 3:33:06.040]  from the front lines of the information war
[3:33:06.040 --> 3:33:13.320]  it's alex jones
[3:33:13.320 --> 3:33:19.640]  welcome back i'm roger stone sitting in for alex jones and you're on the alex
[3:33:19.640 --> 3:33:24.920]  jones show here at info wars uh as the robert muller investigation
[3:33:24.920 --> 3:33:28.360]  and testifies new details are coming out every day
[3:33:28.360 --> 3:33:33.560]  about that direction of that uh very controversial probe
[3:33:33.560 --> 3:33:38.280]  but buried in the story may be some intense legal problems
[3:33:38.280 --> 3:33:44.440]  with the warrant uh that was uh laid on paul manifor
[3:33:44.440 --> 3:33:50.840]  when his apartment was uh uh rated at at five o'clock in the morning by the
[3:33:50.840 --> 3:33:54.600]  fbi at the behest of special counselor
[3:33:54.600 --> 3:33:59.560]  muller it seems that muller's team obtained evidence
[3:33:59.560 --> 3:34:04.600]  not on the listed warrant as required by law
[3:34:04.600 --> 3:34:11.400]  and in fact uh in the july 26th uh raid uh the fbi
[3:34:11.400 --> 3:34:15.800]  may have removed uh materials covered by the attorney
[3:34:15.800 --> 3:34:21.880]  client privilege that could uh in fact take the entire
[3:34:21.880 --> 3:34:27.480]  taking of evidence during the raid uh we have uh
[3:34:27.480 --> 3:34:34.520]  numerous precedents uh of judges very recently saying that to sweeping
[3:34:34.520 --> 3:34:39.800]  uh a warrant violates the fourth amendment so in other words robert
[3:34:39.800 --> 3:34:44.120]  muller's bully boy tactics which were orchestrated by
[3:34:44.120 --> 3:34:48.600]  investigator adam weisman may now backfire on
[3:34:48.600 --> 3:34:55.080]  uh his inquiry in to the president um the other
[3:34:55.080 --> 3:34:58.920]  major development that i think bears attention
[3:34:58.920 --> 3:35:03.160]  was uh a little known comment by uh general
[3:35:03.160 --> 3:35:08.520]  john kelly in the washington post only this past week
[3:35:08.520 --> 3:35:12.520]  kelly said that all policy initiatives
[3:35:12.520 --> 3:35:16.360]  now would go to white house aide mark
[3:35:16.360 --> 3:35:20.520]  short now mark short formerly worked for the
[3:35:20.520 --> 3:35:26.360]  coke brothers comes out of the americans for prosperity
[3:35:26.360 --> 3:35:30.840]  uh a non-profit organization funded by the coax
[3:35:30.840 --> 3:35:34.760]  the coax you'll remember are no particular fans
[3:35:34.760 --> 3:35:41.000]  of donald j trump and they opposed his nomination uh as the republican
[3:35:41.000 --> 3:35:46.600]  nominee for president essentially until the bitter end
[3:35:46.600 --> 3:35:51.480]  what's interesting of course is that steven miller is the individual who
[3:35:51.480 --> 3:35:55.400]  still holds the title of director of policy uh in
[3:35:55.400 --> 3:35:59.080]  planning and under the white house flow chart all
[3:35:59.080 --> 3:36:04.920]  policy is supposed to flow to miller so was general
[3:36:04.920 --> 3:36:09.800]  kelly giving us the early heads up that steven miller the last
[3:36:09.800 --> 3:36:16.120]  remaining trump campaign veteran the man who uh who's eloquence and
[3:36:16.120 --> 3:36:19.960]  who's writing talents so incredibly punched up
[3:36:19.960 --> 3:36:23.720]  the president's superb address at the united nations
[3:36:23.720 --> 3:36:27.960]  only weeks ago uh is miller himself the last
[3:36:27.960 --> 3:36:32.520]  standing trumpite inside the trump white house
[3:36:32.520 --> 3:36:38.840]  not long for this world that would be uh after the departure of
[3:36:38.840 --> 3:36:43.960]  steven k bannon uh after the downgrading of peter
[3:36:43.960 --> 3:36:47.800]  navarro the president's special trade
[3:36:47.800 --> 3:36:51.720]  representative uh and we have to wonder whether
[3:36:51.720 --> 3:36:56.040]  miller who we refer to as the minister of propaganda
[3:36:56.040 --> 3:37:00.840]  uh and we say that affectionately is long for this world or whether there is
[3:37:00.840 --> 3:37:06.440]  some lateral transfer uh in mind for mr miller
[3:37:06.440 --> 3:37:13.560]  we here at info wars are fans of uh steven miller because of his ability
[3:37:13.560 --> 3:37:17.640]  to handle the mainstream media in a most
[3:37:17.640 --> 3:37:20.600]  efficient manner if you've ever seen this guy
[3:37:20.600 --> 3:37:26.680]  stand up in a press scrum he is nothing short of brilliant but more importantly
[3:37:26.680 --> 3:37:29.960]  he completely understands the president's mind
[3:37:29.960 --> 3:37:33.560]  he's completely copacetic with the president when it comes
[3:37:33.560 --> 3:37:40.360]  to the agenda for reform in this country he is the last remaining true
[3:37:40.360 --> 3:37:46.120]  loyal trumpite in the building it will be a tremendous tragedy
[3:37:46.120 --> 3:37:50.120]  if general kelly who is succeeding based on all reports
[3:37:50.120 --> 3:37:54.280]  in bringing down an iron curtain around the president
[3:37:54.280 --> 3:38:00.280]  cutting him off from longtime associates political supporters campaign staff and
[3:38:00.280 --> 3:38:03.880]  yes in some instances cutting him off from his very
[3:38:03.880 --> 3:38:08.520]  own family it will be a tragedy if mr miller
[3:38:08.520 --> 3:38:12.440]  joins the ranks of those who've been squeezed out
[3:38:12.440 --> 3:38:17.160]  of the uh of the trump white house seen uh in
[3:38:17.160 --> 3:38:24.360]  washington yesterday uh miller had no comment on these press reports
[3:38:24.360 --> 3:38:28.680]  i do want to mention to you uh now that secret 12
[3:38:28.680 --> 3:38:32.200]  which i have found to be without any question the best
[3:38:32.200 --> 3:38:40.680]  multi vitamin and mineral formula out there b12 specifically
[3:38:40.680 --> 3:38:47.560]  is probably 40 off probably the greatest sale ever on this product now
[3:38:47.560 --> 3:38:56.120]  b12 is absolutely necessary for for for cultivating the energy if you will
[3:38:56.120 --> 3:39:00.440]  it's in my daily regimen and i have looked
[3:39:00.440 --> 3:39:05.560]  at the labels of the b12 supplements you can buy at the local wall greens
[3:39:05.560 --> 3:39:10.760]  or cvs and i can tell you that alex jones and the folks at info wars put
