[00:00:00.555 --> 00:00:01.135]  You've got it.
[01:18:32.411 --> 01:18:35.694]  As well as support InfoWars, visit 5starsoap.com today.
[01:18:35.694 --> 01:18:36.214]  Or call 1-800-340-7091.
[01:18:36.214 --> 01:18:37.435]  Well, Marty, what do you have to say?
[01:18:40.700 --> 01:18:48.642]  As founder and owner for over 63 years, satisfaction is guaranteed on W Dirtback.
[01:18:48.642 --> 01:18:52.543]  Call us at 1-800-340-7091 for a free catalog or visit our website 5starsoap.com.
[01:18:52.543 --> 01:18:52.963]  Thank you!
[01:18:59.974 --> 01:19:04.537]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[01:19:04.537 --> 01:19:05.438]  Number 1.
[01:19:05.438 --> 01:19:08.860]  New climate legislation could easily double or triple your electric bill.
[01:19:08.860 --> 01:19:09.720]  Number 2.
[01:19:09.720 --> 01:19:14.624]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:19:14.624 --> 01:19:15.364]  It's true.
[01:19:15.364 --> 01:19:20.248]  Total government control of electricity in the name of smart grid technology is coming.
[01:19:20.248 --> 01:19:21.068]  Number 3.
[01:19:21.068 --> 01:19:24.650]  In some areas of the country, the power grid is dangerously overloaded.
[01:19:24.650 --> 01:19:28.353]  And now, new socialist legislation is only compounding the problem.
[01:19:28.553 --> 01:19:32.114]  Number four, dangerous weather is always a threat to local grids.
[01:19:32.114 --> 01:19:35.796]  Every year, thousands of families lose their power from weather-related outages.
[01:19:35.796 --> 01:19:40.718]  Number five, a solar power generator provides powerful backup, insurance, and peace of mind.
[01:19:40.718 --> 01:19:45.780]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:19:45.780 --> 01:19:49.941]  You can get more information at www.mysolarbackup.com.
[01:19:49.941 --> 01:19:51.742]  That's mysolarbackup.com.
[01:19:51.742 --> 01:19:56.564]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call one
[01:19:56.664 --> 01:19:56.924]  877-327-0365.
[01:19:56.924 --> 01:20:03.272]  Coast to Coast.
[01:20:03.272 --> 01:20:05.314]  Direct from Austin.
[01:20:05.314 --> 01:20:08.538]  You're listening to the Alex Jones Broadcasting Network.
[01:20:16.416 --> 01:20:18.957]  Okay, getting right back into the live broadcast and your calls.
[01:20:18.957 --> 01:20:23.220]  See, I just spent like eight minutes on that one caller's question because it was so important.
[01:20:23.220 --> 01:20:32.825]  To be technical, I've seen cases in the last three years of brokers making seven, eight, nine, ten billion themselves a year.
[01:20:34.748 --> 01:20:40.512]  On 100 billion dollar deals that they've put through based on your tax money and derivatives that they've sold.
[01:20:40.512 --> 01:20:45.876]  And I've seen the reports of their secretaries getting multi-million dollar bonuses.
[01:20:45.876 --> 01:20:47.237]  They're doing great.
[01:20:47.237 --> 01:20:49.358]  The rest of us aren't, on average.
[01:20:49.358 --> 01:20:50.979]  That's because they're not free market.
[01:20:50.979 --> 01:20:52.600]  It's inside baseball.
[01:20:52.600 --> 01:20:54.421]  It's a rigged casino.
[01:20:54.421 --> 01:20:58.364]  And I've had countless top brokers on to break that down.
[01:20:58.364 --> 01:20:59.385]  Here's an example.
[01:20:59.385 --> 01:21:01.406]  And it's in my film, The Obama Deception.
[01:21:01.406 --> 01:21:02.267]  Henry Paulson
[01:21:03.536 --> 01:21:06.922]  All totaled got over $500 million of bailout money.
[01:21:07.842 --> 01:21:16.468]  But in one particular payment he got, as the Treasury Secretary, he ordered the hundreds and hundreds of billions to be paid in to Goldman Sachs.
[01:21:16.468 --> 01:21:20.951]  As the former CEO of Goldman Sachs, he had all those shares in there.
[01:21:20.951 --> 01:21:25.054]  And he was paid, in one payment, over $200 million.
[01:21:25.054 --> 01:21:33.379]  And Congressman Stern questioned him on C-SPAN, we have the clip in the film, and said, well, how did you get a waiver to give yourself that?
[01:21:33.379 --> 01:21:34.900]  He said, well, I got it from Treasury.
[01:21:34.900 --> 01:21:36.761]  Well, he goes, who gave you that waiver?
[01:21:36.761 --> 01:21:37.402]  Well, I did.
[01:21:38.683 --> 01:21:42.769]  So he gave himself a waiver to get taxpayer money.
[01:21:42.769 --> 01:21:48.778]  And lest you think I was joking about the 100 trillion number, there's the London Telegraph.
[01:21:48.778 --> 01:21:52.163]  World needs 100 trillion more credits, says World Economic Forum.
[01:21:53.311 --> 01:21:53.551]  Hi Alex!
[01:21:53.551 --> 01:21:53.851]  Hey!
[01:21:53.851 --> 01:21:56.312]  Thank you for taking my call and for all your hard work.
[01:21:56.312 --> 01:22:01.333]  People, you need to start boycotting CFR, major corporate members of Chatham House, big banks and big corporations.
[01:22:23.638 --> 01:22:25.602]  This is of magnificent importance.
[01:22:25.602 --> 01:22:29.229]  If we do not start buying local now, we will burn in hell with the Bush family.
[01:22:29.229 --> 01:22:35.702]  Now Alex, I've been doing a massive amount of research in natural preventative herbal medicine, especially concerning radiation poisoning.
[01:22:36.536 --> 01:22:43.202]  What do you think about the aluminum and barium salts and the chemtrails reacting with the radioactive fallout from the Fukushima disaster?
[01:22:43.202 --> 01:22:46.185]  You know, that's above my pay grade, Jake.
[01:22:46.185 --> 01:22:47.766]  Sorry calling you Jack.
[01:22:47.766 --> 01:22:50.349]  We've got another Jack there in line.
[01:22:50.349 --> 01:22:57.855]  That's a little above my pay grade, but the government now admits they've had secret atmospheric manipulation, weather modification, under patents.
[01:22:58.596 --> 01:22:59.277]  Hey Alex, how's it going?
[01:23:16.016 --> 01:23:22.738]  Alex, why don't the Japanese just pour concrete over that whole thing and stop this whole mess before it gets any worse?
[01:23:22.738 --> 01:23:25.158]  Because they're melting down so bad, sir.
[01:23:25.158 --> 01:23:30.019]  They poured it on Chernobyl when it was basically almost done melting down after 10 days.
[01:23:30.019 --> 01:23:36.021]  This thing's been in one stage of meltdown or another for 16 days now.
[01:23:36.021 --> 01:23:44.223]  And there's a water table right there, there's an aquifer under it, and there's the ocean right there where the Japanese get most of their food and many of their export
[01:23:44.883 --> 01:23:48.944]  We don't know what the trouble is, right?
[01:24:15.120 --> 01:24:16.220]  One more quick question.
[01:24:16.220 --> 01:24:19.761]  Are you yourself taking the potassium iodide or will you?
[01:24:19.761 --> 01:24:20.522]  No, no.
[01:24:20.522 --> 01:24:25.243]  I've made it completely clear with medical doctors, scientists on the show.
[01:24:25.243 --> 01:24:31.464]  You have it in case there's a reactor meltdown here and it goes above 200 times safe levels, but still consult your physician.
[01:24:31.464 --> 01:24:33.225]  That's what I would personally do.
[01:24:33.225 --> 01:24:37.406]  And it only protects you from the radioactive iodine that is reportedly hitting the U.S.
[01:24:38.166 --> 01:24:42.888]  It's all from coast to coast now, from Boston, Mass., to Southern California.
[01:24:42.888 --> 01:25:03.376]  I read those headlines earlier, but a lot of nutritionists and medical doctors we've interviewed have said just normal thyroid health, normal potassium iodide drops, not at the medical level, but just the regular supplement level, still helps you have a healthy thyroid so it won't absorb as much of the radioactive iodine.
[01:25:03.376 --> 01:25:06.418]  But no, I'm not taking that yet.
[01:25:06.418 --> 01:25:07.178]  Okay, thanks a lot.
[01:25:07.503 --> 01:25:08.224]  Thank you so much.
[01:25:08.224 --> 01:25:09.005]  I appreciate your call.
[01:25:24.525 --> 01:25:26.686]  Get a lot of stuff done around here.
[01:25:26.686 --> 01:25:31.887]  And I did yesterday actually listen to much of that broadcast.
[01:25:31.887 --> 01:25:34.108]  And by the way, Watson did an excellent job.
[01:25:34.108 --> 01:25:40.090]  Dr. Busme is a chemical physicist, does advise the British government on radiation poisoning.
[01:25:40.090 --> 01:25:44.532]  And he said that in some areas of the U.S.
[01:25:44.532 --> 01:25:46.792]  he probably would have children start taking it.
[01:25:46.792 --> 01:25:48.013]  But that's what he said.
[01:25:49.113 --> 01:25:51.134]  You can talk to your own doctor.
[01:25:51.134 --> 01:25:53.415]  Let's talk to Dungeon Master.
[01:25:53.415 --> 01:25:54.555]  What do you work for?
[01:25:54.555 --> 01:25:55.355]  Homeland Security?
[01:25:55.355 --> 01:25:57.656]  Running one of those black sites, torture sites?
[01:25:57.656 --> 01:25:59.017]  Dungeon Master in Texas.
[01:25:59.017 --> 01:25:59.917]  You're on the air.
[01:25:59.917 --> 01:26:04.559]  Alright sir, I wanted to talk to you about Homeland Security in my area, now that you mentioned it.
[01:26:04.559 --> 01:26:16.663]  They've been inspectioning public transportation buses, and I've seen DHS agents into the buses, checking everything in, and I've seen several DHS agents with bulletproof
[01:26:17.165 --> 01:26:26.521]  Bulletproof vest and with canines and going everywhere and like just with their God complexes and looking for a suspicious activity so and I know that
[01:26:27.406 --> 01:26:34.709]  They're already hyping terrorist attacks and everything, and I don't know how this is connected in my area, because I live in Laredo, Texas.
[01:26:34.709 --> 01:26:36.670]  Let me break it down for you.
[01:26:36.670 --> 01:26:45.414]  Eight years ago, almost nine years ago, Governor Ridge said on C-SPAN, I saw him, that you'll have to have a Homeland Security card to even have a job.
[01:26:45.414 --> 01:26:55.699]  Homeland Security, through VIPER teams, will have checkpoints on every major street corner, and now in the last two years, it comes out in the news here and there, bus stops, train stations, Florida,
[01:26:56.579 --> 01:27:01.021]  Miami, Dallas, Texas, LA, San Francisco.
[01:27:01.021 --> 01:27:05.142]  Drudge Report has carried our reports on this, but it's been all over local news.
[01:27:05.142 --> 01:27:07.423]  They've had regular army checkpoints in Tennessee.
[01:27:07.423 --> 01:27:08.604]  The governor said they couldn't do it.
[01:27:08.604 --> 01:27:11.045]  They said we'll do whatever we want under Homeland Security.
[01:27:11.045 --> 01:27:12.445]  End of 10th Amendment.
[01:27:12.445 --> 01:27:12.825]  Why not?
[01:27:12.825 --> 01:27:14.346]  We have the UN ordering wars.
[01:27:14.346 --> 01:27:15.866]  Congress isn't involved.
[01:27:15.866 --> 01:27:16.487]  So this is...
[01:27:17.367 --> 01:27:20.508]  This is martial law, but they don't announce martial law.
[01:27:20.508 --> 01:27:21.748]  They just start.
[01:27:21.748 --> 01:27:24.209]  I saw another drill in the Associated Press.
[01:27:24.209 --> 01:27:25.610]  In fact, I forgot to cover that.
[01:27:25.610 --> 01:27:26.590]  It was Thursday.
[01:27:26.590 --> 01:27:32.512]  Print me the, we wrote about it, but AP reported they'll have drills at schools, mainly elementary.
[01:27:33.112 --> 01:27:39.401]  Where federally funded local police come in with a script they've got to follow and say, we're homeschoolers against public education.
[01:27:39.401 --> 01:27:40.662]  We're going to kill you.
[01:27:40.662 --> 01:27:43.847]  And they point guns at five, six year olds.
[01:27:43.847 --> 01:27:44.968]  They soil themselves.
[01:27:44.968 --> 01:27:46.490]  This is in the news.
[01:27:46.490 --> 01:27:48.092]  First started happening in Michigan.
[01:27:48.753 --> 01:27:53.655]  But in this new case, they announced that they were anti-open border groups.
[01:27:53.655 --> 01:28:01.677]  So it's meant to make the parents in their weak minds, they've been trained not to get mad at the government, they only get mad at the group they're told that the drill was for.
[01:28:01.677 --> 01:28:09.920]  So pro-gun groups, pro-homeschool groups, anti-open border groups, they had the police come in unannounced, terrorize the children.
[01:28:10.725 --> 01:28:18.147]  This was in the news last Thursday, terrorized the children, headline, school drill, terrorists were anti-immigrant group.
[01:28:18.147 --> 01:28:19.667]  I think that's the headline.
[01:28:19.667 --> 01:28:25.228]  And there's been cases in Minnesota where lawsuits have been won.
[01:28:25.228 --> 01:28:37.591]  They had a big case with a big pharmacy last year, where the insurance company mandated that they do an unannounced robbery, and it freaked all the pharmacists out, and they rightfully sued.
[01:28:38.632 --> 01:28:40.273]  We were getting our house reinsured.
[01:28:40.273 --> 01:28:42.114]  Well, we've moved.
[01:28:42.114 --> 01:28:47.317]  And the lady came out and asked about our dogs, our kids, any domestic help, firearms.
[01:28:47.317 --> 01:28:49.199]  My wife just said, we're not getting insurance with you.
[01:28:49.199 --> 01:28:50.099]  Get out of here.
[01:28:50.099 --> 01:28:51.860]  The lady was like, well, it's Homeland Security.
[01:28:51.860 --> 01:28:53.181]  I've got to ask these questions.
[01:28:53.181 --> 01:28:55.242]  They're turning everybody into spies.
[01:28:55.242 --> 01:28:55.983]  There's the headline.
[01:28:55.983 --> 01:28:59.165]  School shooting exercise betrays students as anti-legal immigration terrorist.
[01:29:02.125 --> 01:29:09.167]  Alex has told you that the Mideast uprisings over food prices and shortages caused by fuel costs are spreading worldwide.
[01:29:09.167 --> 01:29:11.827]  We're seeing the impact right here in the United States.
[01:29:11.827 --> 01:29:20.869]  Ethanol that was supposed to reduce petroleum use and fuel prices hit a 30-month high in February, and pump prices are expected to reach $5 a gallon.
[01:29:20.869 --> 01:29:29.131]  Because of shipping costs, food is being priced out of the reach of millions of Americans with an expected 35% jump in the next 60 days.
[01:29:29.131 --> 01:29:30.091]  Move quickly while you
[01:29:30.111 --> 01:29:34.054]  You can still afford it, and eFoods Direct will pay your shipping costs for you.
[01:29:34.054 --> 01:29:41.219]  For the best tasting long term storable food, you pay nothing for shipping and can put every dollar into food at today's prices.
[01:29:41.219 --> 01:29:45.923]  eFoods Direct, food so delicious you can serve it tonight or save it for the future.
[01:29:45.923 --> 01:29:47.924]  Take advantage of free shipping by calling 800-409-5633.
[01:29:47.924 --> 01:29:51.367]  On the web, eFoodsDirect.com slash Alex.
[01:29:51.367 --> 01:29:53.669]  800-409-5633 or eFoodsDirect.com slash Alex.
[01:30:00.527 --> 01:30:01.688]  A very wealthy U.S.
[01:30:01.688 --> 01:30:08.633]  citizen is predicting that in 2011, we will witness the most important day in America in more than 50 years.
[01:30:08.633 --> 01:30:11.195]  He says it will change everything about our lives.
[01:30:11.195 --> 01:30:16.359]  The way you shop, travel, invest, educate your children, and even how you take care of your health and your own family.
[01:30:16.559 --> 01:30:19.600]  Now, this man has made some outrageous predictions over the years.
[01:30:19.600 --> 01:30:21.920]  The crazy part is, he's usually right.
[01:30:21.920 --> 01:30:28.161]  You see, he predicted the collapse of GM, Fannie Mae, Freddie Mac, and America's biggest mall owner, General Growth Properties.
[01:30:28.161 --> 01:30:31.542]  In fact, Barron's called his work a dire prophecy.
[01:30:31.542 --> 01:30:37.323]  Recently, he created a video, which you can watch online for free, detailing his biggest and most important prediction yet.
[01:30:37.323 --> 01:30:38.964]  And it's a real eye-opener.
[01:30:38.964 --> 01:30:40.264]  I can't stress this enough.
[01:30:40.264 --> 01:30:42.945]  You should at least watch this free video online today.
[01:30:42.945 --> 01:30:44.345]  He explains everything you need to know.
[01:30:44.565 --> 01:30:44.985]  We're good to go.
[01:31:02.059 --> 01:31:06.020]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[01:31:06.020 --> 01:31:14.882]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[01:31:14.882 --> 01:31:19.523]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[01:31:19.523 --> 01:31:30.325]  The Silver Lungs Generator infuses the respiratory system with your self-produced nanosilver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[01:31:30.965 --> 01:31:40.487]  With continued legislation threatening the sale of nanosilver products, you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[01:31:40.487 --> 01:31:45.909]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[01:31:45.909 --> 01:31:53.390]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[01:31:53.390 --> 01:31:56.151]  That's www.silverlungs.com.
[01:32:01.334 --> 01:32:05.356]  Hundreds of nations have fallen to tyranny in the last century alone.
[01:32:05.356 --> 01:32:08.597]  This is our last chance to not relive history.
[01:32:08.597 --> 01:32:13.379]  As we're finishing off this agenda, they'll be pulling the rug from underneath the Americans at home.
[01:32:13.379 --> 01:32:19.782]  We have tremendous influence on our president and Congress, and they really are calling the shots.
[01:32:19.782 --> 01:32:22.023]  I think it's incumbent upon all of us
[01:32:22.563 --> 01:32:24.043]  Tim Geithner, Bernanke, they're arsonists!
[01:32:24.043 --> 01:32:25.324]  They're asking for more matches!
[01:32:25.324 --> 01:32:27.564]  And the Congress is saying, who do we make the check out to?
[01:32:41.468 --> 01:32:43.328]  Today seems like nobody does care.
[01:32:43.328 --> 01:32:48.749]  And right now in Washington, D.C., we have seen a fall of the republic.
[01:32:48.749 --> 01:33:01.732]  Get your copy of Fall of the Republic on DVD at Infowars.com or watch it online right now in super high quality at PrisonPlanet.tv.
[01:33:01.732 --> 01:33:03.252]  Coast to Coast.
[01:33:03.252 --> 01:33:05.312]  Direct from Austin.
[01:33:05.312 --> 01:33:08.513]  You're listening to the Alex Jones Broadcasting Network.
[01:33:14.633 --> 01:33:16.535]  You are obsolete, Mr. Wordsworth.
[01:33:16.535 --> 01:33:17.917]  A lie!
[01:33:17.917 --> 01:33:19.919]  No man is obsolete!
[01:33:19.919 --> 01:33:21.801]  You have no function, Mr. Wordsworth.
[01:33:21.801 --> 01:33:25.045]  You're an anachronism, like a ghost from another time!
[01:33:25.045 --> 01:33:30.491]  I am nothing more than a reminder to you that you cannot destroy truth by burning pages!
[01:33:30.491 --> 01:33:32.173]  You're a bug, Mr. Wordsworth!
[01:33:32.173 --> 01:33:33.255]  A crawling insect!
[01:33:33.935 --> 01:33:38.336]  Ugly, misformed little creature who has no purpose here, no meaning!
[01:33:38.336 --> 01:33:39.837]  I am a human being!
[01:33:39.837 --> 01:33:47.579]  Words, Mr. Wordsworth, that have no substance and no dimension, like air, like the wind!
[01:33:47.579 --> 01:33:48.719]  I don't care!
[01:33:48.719 --> 01:33:49.780]  I tell you, I don't care!
[01:33:49.780 --> 01:33:51.960]  I'm a human being, I exist!
[01:33:51.960 --> 01:33:54.501]  And if I speak one thought aloud...
[01:33:55.305 --> 01:33:59.026]  That thought lives, even after I'm shoveled into my grave!
[01:33:59.026 --> 01:34:02.186]  Delusions, Mr. Wordsworth!
[01:34:02.186 --> 01:34:09.888]  Delusions that you inject into your veins to make you think you have a strength, when you have no strength at all!
[01:34:09.888 --> 01:34:16.930]  You have nothing but spindly limbs and a dream, and mistake has no use for your kind!
[01:34:16.930 --> 01:34:20.951]  Resistance to tyrants is obedience to God.
[01:34:20.951 --> 01:34:22.751]  It's Alex Jones.
[01:34:24.588 --> 01:34:31.535]  Hillary Clinton on ABC News today was talking about Libyan dictator and how he's a tyrant.
[01:34:31.535 --> 01:34:33.897]  Well, he does fit the bill of a tyrant.
[01:34:33.897 --> 01:34:46.088]  Compared to this globalist crime syndicate of non-free market megabanks running around, financing laws worldwide to destroy liberty, putting dictators in.
[01:34:47.029 --> 01:34:53.334]  If he's a tyrant, he's a little one-inch tall tyrant compared to a thousand-foot tyrant that is the New World Order.
[01:34:53.334 --> 01:35:06.063]  But going back to what that caller raised, yes, suddenly Homeland Security's running checkpoints and training police to run checkpoints and funding grants for checkpoints and having the Army run checkpoints.
[01:35:06.063 --> 01:35:09.866]  I saw a report almost a year ago, Fox News, upstate New York.
[01:35:10.746 --> 01:35:15.608]  Over 2,000 arrests for drugs and firearms in the middle of the state.
[01:35:15.608 --> 01:35:25.853]  And it showed families driving under high-powered x-ray machines and the National Guard standing around with Homeland Security being radiated themselves.
[01:35:25.853 --> 01:35:30.956]  Not just no Fourth Amendment, but the military doing it.
[01:35:30.956 --> 01:35:35.998]  And they're just acclimating us, getting us accustomed to it, breaking our will.
[01:35:35.998 --> 01:35:37.619]  But they're not going to call it martial law.
[01:35:37.619 --> 01:35:39.060]  They call it security.
[01:35:40.728 --> 01:35:46.391]  Now they did call it martial law two weeks ago in Michigan when they started saying they can seize people's bank accounts and do whatever they want.
[01:35:46.391 --> 01:35:50.174]  They called it financial martial law.
[01:35:50.174 --> 01:35:55.136]  There's been a lot of city leaders in places like Milwaukee two years ago that said we need martial law.
[01:35:55.136 --> 01:36:01.640]  Sometimes you hear it, but mainly it's a shift from a free republic on the spectrum towards tyranny.
[01:36:01.640 --> 01:36:05.082]  And we are sliding into what is classical martial law.
[01:36:05.082 --> 01:36:05.783]  Now I want to get to
[01:36:07.344 --> 01:36:12.707]  John and James and Elliot and Keith and Brooke and Richard and Francis and Johnny and Blue.
[01:36:12.707 --> 01:36:26.334]  I'll try to get to all of you, but I wanted to hit on something, and I won't have a lot of time to get into this because I want to get to your calls, but here is the headline.
[01:36:26.334 --> 01:36:26.694]  U.S.
[01:36:26.694 --> 01:36:30.637]  military launches spy operation using fake online identities.
[01:36:31.730 --> 01:36:50.265]  And it goes in, this is out of the Huffington Post, also of ABC News, with these robots, these computerized robot systems that can pose as millions of people to put out domestic messages on social networks and to make it appear that people accept what the Pentagon's doing.
[01:36:50.265 --> 01:36:53.567]  And it's also come out the Pentagon launches PSYOPs on members of Congress.
[01:36:54.548 --> 01:36:58.410]  The Pentagon has been caught spying on Ron Paul.
[01:36:58.410 --> 01:36:59.811]  That was reported on a few months ago.
[01:36:59.811 --> 01:37:00.792]  In fact, folks won't believe it.
[01:37:00.792 --> 01:37:03.133]  Put the headline into the search engine.
[01:37:03.133 --> 01:37:05.714]  Homeland Security spied on Ron Paul.
[01:37:05.714 --> 01:37:08.996]  And when you read deeper into it, admits it was the Pentagon.
[01:37:08.996 --> 01:37:11.358]  I mean, that's our elected government.
[01:37:11.358 --> 01:37:13.299]  But see, now the Pentagon follows U.N.
[01:37:13.299 --> 01:37:16.561]  orders, so they better spy on the guy that points that out.
[01:37:16.561 --> 01:37:18.682]  They better spy on the real government.
[01:37:18.682 --> 01:37:20.223]  They better spy on the Congress.
[01:37:22.117 --> 01:37:23.458]  Here's some more of those headlines.
[01:37:23.458 --> 01:37:24.920]  This is out of WIRED.
[01:37:24.920 --> 01:37:26.481]  Military Report.
[01:37:26.481 --> 01:37:30.565]  Secretly Recruit or Hire Bloggers.
[01:37:30.565 --> 01:37:35.029]  Now, I've noticed something on InfoWars.com with IP addresses, and I've noticed it in the comments.
[01:37:35.029 --> 01:37:36.470]  I've noticed it on our YouTube channels.
[01:37:36.470 --> 01:37:37.651]  Over 300 million views.
[01:37:37.651 --> 01:37:38.552]  One channel, 95 million.
[01:37:40.003 --> 01:37:57.603]  I've noticed it, and I noticed Cass Sunstein said a few years ago in the White House, he said, we'll infiltrate, we'll pose as conspiracy theorists, because they've got all the credibility now, he used that term, that's anybody that questions the government, it's called a conspiracy theorist, and we'll put out ridiculous info, and we'll attack other people from within, like the 1960s, 70s COINTELPRO.
[01:38:01.124 --> 01:38:02.045]  So that's what they do.
[01:38:02.045 --> 01:38:08.169]  They attack the real people, like Ron Paul, myself, and others, and they've been caught doing it.
[01:38:08.169 --> 01:38:14.554]  They have George Soros outfits, Media Matters, Huffington Post, all of them, constantly, every day.
[01:38:14.554 --> 01:38:19.458]  They had three articles out this weekend attacking me on Media Matters, putting out basically disinfo.
[01:38:20.725 --> 01:38:25.587]  Here's another one, Israel recruits army of bloggers to troll anti-war protest.
[01:38:25.587 --> 01:38:29.648]  Here's another one, Dr. Cass Sunstein wants to turn off the lights of the free press.
[01:38:29.648 --> 01:38:33.730]  He said arrest people that don't agree with man-made global warming.
[01:38:33.730 --> 01:38:38.532]  A center for media and democracy, fake TV news widespread and undisclosed.
[01:38:38.532 --> 01:38:41.553]  So, all of this is going on.
[01:38:41.553 --> 01:38:46.615]  And a lot of times, and I love it because it just adds to the debate and educates people.
[01:38:46.615 --> 01:38:49.296]  I'll see a particularly viral video that we've put out.
[01:38:50.595 --> 01:38:50.795]  I don't
[01:39:08.195 --> 01:39:10.176]  Everybody knows Alex is bad.
[01:39:10.176 --> 01:39:11.916]  Everybody knows Alex is exposed.
[01:39:11.916 --> 01:39:12.956]  Yeah, everybody knows.
[01:39:12.956 --> 01:39:15.977]  Our listenership, readership exploding off the charts.
[01:39:15.977 --> 01:39:17.458]  Credibility rising.
[01:39:17.458 --> 01:39:20.018]  So much of what we've talked about has come true with precision.
[01:39:20.018 --> 01:39:26.560]  You know, cover of Talkers Magazine, keynote speaker this year, it's usually Limbaugh or Sean Hannity.
[01:39:26.560 --> 01:39:29.901]  Top ratings on stations we're on across the country.
[01:39:29.901 --> 01:39:32.502]  New York Times doing profiles.
[01:39:32.502 --> 01:39:36.463]  Rolling Stone, New York Magazine set the front page thing to Mara.
[01:39:37.643 --> 01:39:39.405]  You know, just huge effect.
[01:39:39.405 --> 01:39:40.847]  Exponential growth.
[01:39:40.847 --> 01:39:44.893]  But it's like, rumors of my demise have been greatly exaggerated, as Mark Twain said.
[01:39:44.893 --> 01:39:49.378]  Well, in the beginning, a patriot is a scarce man, hated and feared and scorned.
[01:39:49.378 --> 01:39:54.285]  But in time, when his cause succeeds, the timid join him, because then it costs nothing to be a patriot.
[01:39:55.570 --> 01:40:12.984]  But to see how desperate they are, to see and to know their, and to see the IP addresses that they don't even hide that it's government on the comments, to see that they try to get weak-minded people to kind of follow in a snowball, and to see how they always use disinfo targeting weak-minded people.
[01:40:13.877 --> 01:40:15.438]  And here's an example.
[01:40:15.438 --> 01:40:32.983]  I shot a video Friday, because I am the voice of the end of America, because they asked me to do it, and I agree with their newsletters, and they're talking about QE3, dollar devaluation, Federal Reserve, you know, I mean, even the Wall Street Journal says what great predictions they've made, Barron's, you name it.
[01:40:32.983 --> 01:40:36.424]  I mean, this is a top-flight group, and yes, I have sponsors.
[01:40:36.424 --> 01:40:39.125]  That's a dirty secret that I have sponsors.
[01:40:39.125 --> 01:40:40.485]  It's a sponsor, he's hiding it.
[01:40:40.485 --> 01:40:41.686]  You hear the radio ads everywhere.
[01:40:42.486 --> 01:40:52.314]  And the head of marketing came down here to visit me Thursday, so I cut a video about it Friday, and he showed me the emails, but of course they're confidential, so he said I could mention them, but I couldn't show them on air.
[01:40:52.314 --> 01:41:02.082]  But the point is, it's banned from Fox, the commercial that I'm the voice of, it's banned from ABC, NBC, they just refused to even take the ad.
[01:41:02.722 --> 01:41:09.246]  That is an ad sending you to a free video that then sells a newsletter at the end about dollar devaluation and how to protect yourself.
[01:41:09.246 --> 01:41:18.632]  So I shoot a video saying, I'm the voice of an ad, it's commercial, and it's been censored off all these TV networks.
[01:41:18.632 --> 01:41:19.772]  Then they go with the disinfo.
[01:41:19.772 --> 01:41:21.313]  They say, Alex is lying.
[01:41:21.313 --> 01:41:23.375]  I saw that ad air last week.
[01:41:23.375 --> 01:41:28.578]  Well, yeah, on one of the satellite networks, they get half the ads are part of them.
[01:41:28.578 --> 01:41:29.958]  They are still inserting them.
[01:41:29.958 --> 01:41:32.200]  But on Fox Network itself, they're not.
[01:41:33.621 --> 01:41:37.082]  See, but they know the public doesn't know how advertising works.
[01:41:37.082 --> 01:41:40.484]  So they play on that ignorance and say, Alex is lying!
[01:41:40.484 --> 01:41:41.724]  It's still airing!
[01:41:41.724 --> 01:41:46.246]  Even though the video, I say where it's airing and where it's been banned very clearly.
[01:41:46.246 --> 01:41:48.727]  And then no one even bought it.
[01:41:48.727 --> 01:41:50.268]  All the others are the same fake people.
[01:41:50.268 --> 01:41:51.508]  You can go look at their channels.
[01:41:51.508 --> 01:41:54.009]  You can see what they're copying and pasting.
[01:41:54.009 --> 01:41:58.571]  But it's so incredible and it's kind of spooky to be engaged by these people.
[01:41:59.787 --> 01:42:00.807]  And then they go into another lie.
[01:42:00.807 --> 01:42:02.668]  They say this is a camouflaged ad.
[01:42:02.668 --> 01:42:04.409]  It's not a camouflaged ad.
[01:42:04.409 --> 01:42:06.470]  It's about how the ad's been banned.
[01:42:06.470 --> 01:42:11.132]  And of course it's meant to get you to go see the banned ad that points you at the free video.
[01:42:11.132 --> 01:42:14.153]  The whole point is they're not letting it go on air most places.
[01:42:14.153 --> 01:42:15.594]  They're refusing it.
[01:42:15.594 --> 01:42:17.555]  Just like they refused Russia Today ads.
[01:42:17.555 --> 01:42:20.056]  Just like they refused Ron Paul ads before.
[01:42:20.056 --> 01:42:24.858]  It's a point, even if you don't agree with the information, it's about the censorship.
[01:42:25.728 --> 01:42:27.229]  But they create those straw men.
