whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:03:25.920 --> 01:03:30.160]   Now whether you love Benjamin Netanyahu or hate him, I have to respect him.
[01:03:30.160 --> 01:03:33.680]   He stands up for his country, just like Trump stands up for his country or
[01:03:33.680 --> 01:03:34.760]   Putin does.
[01:03:34.760 --> 01:03:37.440]   I'm sick of these people that sell their country out.
[01:03:37.440 --> 01:03:39.080]   Benjamin Netanyahu's not doing that.
[01:03:39.080 --> 01:03:42.840]   This guy hates America, hates Israel.
[01:03:42.840 --> 01:03:47.600]   And then you've got all these anti-Semites that attack me because I
[01:03:47.600 --> 01:03:52.600]   attack Soros and say that I am on the Jewish payroll.
[01:03:52.600 --> 01:03:54.960]   There's not a Jewish payroll.
[01:03:54.960 --> 01:03:58.640]   You've got this evil Nazi collaborator that helped round up his fellow Jews,
[01:03:58.640 --> 01:04:02.960]   who is an atheist and has rejected his Jewish roots, publicly,
[01:04:02.960 --> 01:04:06.960]   in 60 Minutes interviews, and says he's not ashamed for helping round up Jews.
[01:04:06.960 --> 01:04:10.120]   [BLANK_AUDIO]
[01:04:10.120 --> 01:04:14.080]   And you've got him in a hostile corporate takeover of Facebook, and
[01:04:14.080 --> 01:04:17.240]   you've got the whole mainstream media piling on.
[01:04:17.240 --> 01:04:19.680]   You talk about getting ridiculous now.
[01:04:19.680 --> 01:04:24.120]   Zuckerberg's an anti-Semite because he funded a PR firm to put out press releases
[01:04:24.120 --> 01:04:27.480]   that Soros was getting ready to short the stock of Facebook and
[01:04:27.480 --> 01:04:29.880]   try to take it over, which he's now doing.
[01:04:29.880 --> 01:04:34.320]   It's like being discredited because you say a migrant caravan's coming and
[01:04:34.320 --> 01:04:35.520]   the UN's funding it.
[01:04:35.520 --> 01:04:40.520]   And it's come, it just smashed over the border in California,
[01:04:40.520 --> 01:04:45.280]   and it's funded by US taxpayers with Soros taking his damn cut.
[01:04:45.280 --> 01:04:47.760]   [MUSIC]
[01:04:47.760 --> 01:04:49.880]   So it's just incredible how Soros and
[01:04:49.880 --> 01:04:53.280]   the whole mafia he represents is now taking over the left.
[01:04:53.280 --> 01:04:56.280]   This stuff's like cancer, man, you gotta cut it out.
[01:04:56.280 --> 01:04:58.120]   [BLANK_AUDIO]
[01:04:58.120 --> 01:05:01.440]   >> Whether you're looking to boost the benefits of our fish oil formula or
[01:05:01.440 --> 01:05:05.680]   just want an alternative, InfoWars Life has the formula for you.
[01:05:05.680 --> 01:05:09.760]   Ultimate Krill Oil is a powerhouse formula that takes advantages of the EPA,
[01:05:09.760 --> 01:05:14.960]   DHA, and Omega-3s found in our high quality, ultra pure Krill oil concentrate.
[01:05:14.960 --> 01:05:18.960]   Containing powerful antioxidants such as acid xanthan and Omega-3s,
[01:05:18.960 --> 01:05:22.320]   Ultimate Krill Oil can help you experience the benefits of fish oil with less
[01:05:22.320 --> 01:05:24.960]   required DHA and EPA.
[01:05:24.960 --> 01:05:27.880]   This incredible formula can help your body in many ways,
[01:05:27.880 --> 01:05:31.360]   including supporting heart health, joint health, and cognitive health,
[01:05:31.360 --> 01:05:35.280]   aiding and regulating fat metabolism, helping to maintain cognitive function,
[01:05:35.280 --> 01:05:36.400]   and more.
[01:05:36.400 --> 01:05:40.120]   And while other Krill Oil formulas may chemically modify their formulas,
[01:05:40.120 --> 01:05:43.680]   we're giving you the benefits of a simple formula that contains unmodified,
[01:05:43.680 --> 01:05:45.960]   high quality Krill Oil concentrate.
[01:05:45.960 --> 01:05:48.680]   Paired with our Ultimate Fish Oil or used separately,
[01:05:48.680 --> 01:05:52.360]   it's time to see what Krill Oil can do for you with Ultimate Krill Oil.
[01:05:52.360 --> 01:05:55.360]   Now available at InfoWarsStore.com.
[01:05:55.360 --> 01:06:01.360]   [MUSIC]
[01:06:01.360 --> 01:06:07.360]   Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:06:07.360 --> 01:06:17.360]   [MUSIC]
[01:06:18.360 --> 01:06:26.360]   [MUSIC]
[01:06:26.360 --> 01:06:30.360]   [MUSIC]
[01:06:30.360 --> 01:06:35.360]   You know, we've got news here that is so over the top, incredible.
[01:06:35.360 --> 01:06:39.360]   I don't even know how to respond to this at this point.
[01:06:39.360 --> 01:06:47.360]   We know that about two hours ago, more than 10,000 UN-trained,
[01:06:47.360 --> 01:06:53.360]   US taxpayer-funded George Soros Open Societies commanded,
[01:06:53.360 --> 01:06:59.360]   military-age men began throwing rocks at the Border Patrol,
[01:06:59.360 --> 01:07:05.360]   stormed over, went over the walls, rampaging across, many of them got through.
[01:07:05.360 --> 01:07:08.360]   They got arrested on the US side.
[01:07:08.360 --> 01:07:14.360]   But when they get arrested, then they go before a liberal judge in California,
[01:07:14.360 --> 01:07:17.360]   federal judge, the Ninth Circuit controls the courts.
[01:07:17.360 --> 01:07:20.360]   They've said that an American flag is hateful, cannot be displayed.
[01:07:20.360 --> 01:07:24.360]   They said that the nation existing is evil and racist.
[01:07:24.360 --> 01:07:26.360]   That's the mainstream news.
[01:07:26.360 --> 01:07:28.360]   America was never great, will never be that great.
[01:07:28.360 --> 01:07:29.360]   Governor Cuomo, New York.
[01:07:29.360 --> 01:07:35.360]   And the US has shut down major San Diego port of entry as migrants rush the border.
[01:07:35.360 --> 01:07:36.360]   That's CNN.
[01:07:36.360 --> 01:07:43.360]   They have rampaged across it, waving Honduran flags and Venezuelan flags,
[01:07:43.360 --> 01:07:47.360]   screaming down with America.
[01:07:47.360 --> 01:07:49.360]   And Trump is the anti-Christ.
[01:07:49.360 --> 01:07:51.360]   And we are not criminals.
[01:07:51.360 --> 01:07:55.360]   We are international workers of the world.
[01:07:55.360 --> 01:08:01.360]   The average person hears that, oh, we're international workers of the world.
[01:08:01.360 --> 01:08:08.360]   And the slogan written by V.I. Lennon in the 1890s was unite.
[01:08:08.360 --> 01:08:12.360]   International workers of the world, unite.
[01:08:12.360 --> 01:08:21.360]   That is the Bolshevik Revolution slogan.
[01:08:21.360 --> 01:08:23.360]   1917.
[01:08:23.360 --> 01:08:26.360]   So CNN has the quotes here, and I've got Washington Post.
[01:08:26.360 --> 01:08:32.360]   Oh, they said we're international workers.
[01:08:32.360 --> 01:08:34.360]   There it is.
[01:08:34.360 --> 01:08:39.360]   I was saying, Lennon, I know he quoted it when he started getting popular, but I guess it's 1848.
[01:08:39.360 --> 01:08:41.360]   They check everything I say.
[01:08:41.360 --> 01:08:45.360]   The local slogan, workers of the world, unite, is one of the most famous rallying cries
[01:08:45.360 --> 01:08:50.360]   from the Communist Manifesto 1848 by Karl Marx and Frederick Engels.
[01:08:50.360 --> 01:08:53.360]   Literally, proletariats of all countries, unite.
[01:08:53.360 --> 01:09:00.360]   But soon popularized in English as workers of the world, unite, you have nothing to lose but your chains.
[01:09:00.360 --> 01:09:07.360]   A variation of the phrase workers of all lands, unite, and then Russia, America, is also inscribed in Marx's tombstone.
[01:09:07.360 --> 01:09:14.360]   The essence of the slogan is that members of the working classes throughout the world should cooperate to achieve victory in class conflict.
[01:09:14.360 --> 01:09:16.360]   Let's boil that down.
[01:09:16.360 --> 01:09:17.360]   You're dumb.
[01:09:17.360 --> 01:09:18.360]   You're a criminal.
[01:09:18.360 --> 01:09:19.360]   You've been thrown out of Venezuela.
[01:09:19.360 --> 01:09:21.360]   You've been thrown out of other countries.
[01:09:21.360 --> 01:09:26.360]   The government will give you $1,000 per leg because you're a criminal.
[01:09:26.360 --> 01:09:28.360]   Come up and attack the U.S.
[01:09:28.360 --> 01:09:34.360]   The Democrats will put you on welfare, and you're going to be happy as pie.
[01:09:34.360 --> 01:09:40.360]   And then if I dare talk about it or our crew talk about it, the news goes, Alex Jones is insane.
[01:09:40.360 --> 01:09:42.360]   Donald Trump is now Alex Jones.
[01:09:42.360 --> 01:09:45.360]   That was all over MSNBC, CNN two weeks ago.
[01:09:45.360 --> 01:09:48.360]   Trump is insane.
[01:09:48.360 --> 01:09:54.360]   I even saw like CNN, the newscast we played here on air, there was a couple of them like, tonight, grave information.
[01:09:54.360 --> 01:10:01.360]   The president is now saying that an imaginary caravan is coming towards the U.S. as part of a U.N.-funded plan to bring down our sovereignty.
[01:10:01.360 --> 01:10:04.360]   This first originated with Alex Jones.
[01:10:04.360 --> 01:10:08.360]   Alex Jones, the same man that says there's Martian slave colonies.
[01:10:08.360 --> 01:10:09.360]   Never said it, see.
[01:10:09.360 --> 01:10:17.360]   But when you hit this level of evil, what do you do at that point?
[01:10:17.360 --> 01:10:23.360]   Workers of the world unite.
[01:10:23.360 --> 01:10:28.360]   And the V.I. Lennon, larger international workers of the world.
[01:10:28.360 --> 01:10:30.360]   I'm telling you, I know my stuff, guys.
[01:10:30.360 --> 01:10:35.360]   Look up Lennon International Workers Party.
[01:10:35.360 --> 01:10:43.360]   If memory serves, he's the founder of that in 1895.
[01:10:43.360 --> 01:10:49.360]   The point is, I'm going from memory, but I was rereading some documents just a few weeks ago and came back across that.
[01:10:49.360 --> 01:10:58.360]   So these people are literally spouting V.I. Lennon as they charge over the U.S. border.
[01:10:58.360 --> 01:11:03.360]   Do you know how frustrating that is?
[01:11:03.360 --> 01:11:05.360]   You see that?
[01:11:05.360 --> 01:11:07.360]   That was a Venezuelan flag.
[01:11:07.360 --> 01:11:10.360]   And if you look closely, one of those is a Syrian flag.
[01:11:10.360 --> 01:11:14.360]   And there's a Mexican flag there.
[01:11:14.360 --> 01:11:16.360]   You got a Mexican flag.
[01:11:16.360 --> 01:11:18.360]   You got a Venezuelan flag.
[01:11:18.360 --> 01:11:21.360]   You got a Honduran flag.
[01:11:21.360 --> 01:11:23.360]   You got a lot of flags.
[01:11:23.360 --> 01:11:25.360]   But let's just say this.
[01:11:25.360 --> 01:11:29.360]   These folks are hopped up and hyped up, and they're ready.
[01:11:29.360 --> 01:11:31.360]   Where are the children in these shots?
[01:11:31.360 --> 01:11:33.360]   I see one woman right there.
[01:11:33.360 --> 01:11:35.360]   She's pregnant.
[01:11:35.360 --> 01:11:38.360]   She's going to get that anchor baby in quick.
[01:11:38.360 --> 01:11:45.360]   Soros lives in Connecticut and lives in Switzerland and lives in Luxembourg.
[01:11:45.360 --> 01:11:50.360]   He's not going to be here while we go under the Communist International.
[01:11:50.360 --> 01:12:00.360]   And remember, it's a thing because the Austrian-Hungarian Empire and the Russians and everybody else had just freed the serfs.
[01:12:00.360 --> 01:12:02.360]   White people were indentured slaves.
[01:12:02.360 --> 01:12:06.360]   About 80 percent of white people were slaves on average.
[01:12:06.360 --> 01:12:12.360]   And England and others were the first to get rid of it.
[01:12:12.360 --> 01:12:15.360]   England got rid of it like 600 years ago.
[01:12:15.360 --> 01:12:26.360]   But, see, Germany didn't get rid of it until the 1860s, and Russia didn't get rid of it until -- when did Russia get rid of the serfs?
[01:12:26.360 --> 01:12:28.360]   Public, was it 1880s?
[01:12:28.360 --> 01:12:29.360]   I'm going from memory.
[01:12:29.360 --> 01:12:34.360]   Let's look up when the Russian czars abolished the serfs, serfed them.
[01:12:34.360 --> 01:12:40.360]   But the point is, the globalists said, "How do we con all these people from the farm back in?
[01:12:40.360 --> 01:12:42.360]   They're used to being on communes.
[01:12:42.360 --> 01:12:45.360]   We'll tell them they're going to come and work in a slave factory.
[01:12:45.360 --> 01:12:46.360]   They'll get part of the pay.
[01:12:46.360 --> 01:12:48.360]   They'll never know."
[01:12:48.360 --> 01:12:49.360]   There it is.
[01:12:49.360 --> 01:12:53.360]   I said, "Emancipation of the serfs, 1861."
[01:12:53.360 --> 01:12:56.360]   I remember it was the 1870s and '80s, but I think it was another act too.
[01:12:56.360 --> 01:13:01.360]   But the point is, it's the same thing in Germany, which was the Austrian-Hungarian Empire at the time.
[01:13:01.360 --> 01:13:05.360]   You have your TV viewer, you're seeing me go from memory here, and the crew pulls it up, you can see it for yourself.
[01:13:05.360 --> 01:13:09.360]   So this is what's really going on.
[01:13:09.360 --> 01:13:18.360]   And you've got them, the big banks, the big globalists, sucking Latin America dry, putting communists in, brainwashing the public, collapsing that country,
[01:13:18.360 --> 01:13:29.360]   and then using those dumbed-down politicized populations that are weaponized to attack the next country in a domino effect.
[01:13:29.360 --> 01:13:39.360]   You know that Google and Facebook and Twitter and all these big operations have it set up where they pay almost no tax.
[01:13:39.360 --> 01:13:40.360]   Apple's the worst.
[01:13:40.360 --> 01:13:42.360]   They have the worst slave factories.
[01:13:42.360 --> 01:13:47.360]   They use Chinese government to suppress anybody that tries to unionize and have them killed.
[01:13:47.360 --> 01:13:50.360]   But then Tim Cook goes around going, "Eh, eh, eh, seriously."
[01:13:50.360 --> 01:13:53.360]   He goes around going, "I'm gay. I'm gay. Uh, uh, uh."
[01:13:53.360 --> 01:13:55.360]   So it's okay then because he's liberal.
[01:13:55.360 --> 01:13:59.360]   He's gay, so they own slave factories and kill people that try to, you know, unionize.
[01:13:59.360 --> 01:14:01.360]   It's okay because he's gay.
[01:14:01.360 --> 01:14:04.360]   As long as he's gay, it's cool.
[01:14:04.360 --> 01:14:10.360]   And so that's what's going on here.
[01:14:10.360 --> 01:14:12.360]   So think about that.
[01:14:12.360 --> 01:14:18.360]   Think about that long and hard that Apple doesn't pay any taxes corporately.
[01:14:18.360 --> 01:14:25.360]   They're now officially in China. They're state-run. They're tax-exempt.
[01:14:25.360 --> 01:14:29.360]   You give Tim Cook a problem, bye-bye birdie.
[01:14:29.360 --> 01:14:32.360]   It's curating, though. It's pulling weeds, you know.
[01:14:32.360 --> 01:14:35.360]   Breaking Edge. He's the super class. You're a slave.
[01:14:35.360 --> 01:14:40.360]   But it's the sickening liberal candy coating about how good it is.
[01:14:40.360 --> 01:14:49.360]   And then although America's bad, the average American paying like 60% in taxes one way or another.
[01:14:49.360 --> 01:14:51.360]   You're bad.
[01:14:51.360 --> 01:14:58.360]   Oh, yeah, fines, fees, income taxes, state taxes, sales taxes, property taxes.
[01:14:58.360 --> 01:15:03.360]   Yeah, the average person, well, depending on demographic, but let's just say it's close to 60%.
[01:15:03.360 --> 01:15:06.360]   This guy has the rules written where he pays almost no taxes.
[01:15:06.360 --> 01:15:10.360]   His corporation pays no taxes.
[01:15:10.360 --> 01:15:14.360]   Just like Jeff Bezos is subsidized by taxpayers. In fact, he gets money from taxpayers.
[01:15:14.360 --> 01:15:16.360]   It's even worse.
[01:15:16.360 --> 01:15:21.360]   But he's going to lecture you through the media how America sucks and how we've got to open our borders
[01:15:21.360 --> 01:15:25.360]   and bring in third world populations who they then brainwash and weaponize.
[01:15:25.360 --> 01:15:32.360]   How much of this crap do we have to put up with by these monsters?
[01:15:32.360 --> 01:15:35.360]   Oh, but don't worry. Alan Dershowitz just went on.
[01:15:35.360 --> 01:15:38.360]   He's been acting pro Trump till they make their move. Now the knife's coming out.
[01:15:38.360 --> 01:15:43.360]   Alan Dershowitz says that Mueller report will be devastating for the president.
[01:15:43.360 --> 01:15:48.360]   Yeah, unless the president goes after Mueller for uranium one, unless he gets on the offense.
[01:15:48.360 --> 01:15:53.360]   But the president's surrounded by a bunch of thumb sucking cowards.
[01:15:53.360 --> 01:15:56.360]   He already told him to indict Hillary, and they said no.
[01:15:56.360 --> 01:15:59.360]   Stress is a natural part of life.
[01:15:59.360 --> 01:16:05.360]   Family, friends and everyday accidents can put a lot of strain on the body and your mood.
[01:16:05.360 --> 01:16:07.360]   Don't let life weigh you down.
[01:16:07.360 --> 01:16:14.360]   Happies is a powerful mood and stress support formula that has your back against life's daily inconveniences.
[01:16:14.360 --> 01:16:17.360]   Made with ancient ingredients used for thousands of years.
[01:16:17.360 --> 01:16:22.360]   Happies can help you take back the day with our powerhouse formula.
[01:16:22.360 --> 01:16:26.360]   Happies can be an important part of your daily supplement routine.
[01:16:26.360 --> 01:16:30.360]   With poor diet and the constant on and off of your work life,
[01:16:30.360 --> 01:16:35.360]   it's more important than ever to support your body in the fight against stress.
[01:16:35.360 --> 01:16:39.360]   With powerful ingredients combined to help support the mind and body,
[01:16:39.360 --> 01:16:46.360]   Happies helps support during stress, promotes overall well-being, and helps support your mood.
[01:16:46.360 --> 01:16:48.360]   Don't let your life bogged down.
[01:16:48.360 --> 01:16:55.360]   Help your body overcome the effects of daily stress and pressure today with Happies from Infowarsstore.com.
[01:16:57.360 --> 01:17:04.360]   Monday through next Sunday, we are bringing back the biggest sales in our history.
[01:17:04.360 --> 01:17:08.360]   Black Friday Infowarsstore sale, free shipping and double patriot points.
[01:17:08.360 --> 01:17:14.360]   Up to 50% off on storable food, super high quality, that is huge.
[01:17:14.360 --> 01:17:18.360]   All Infowarslife supplements, 50% off.
[01:17:18.360 --> 01:17:27.360]   127 or 49% off Alexa Pure Pro, gravity fed filters, Alexa Pure Breeze, air filtration.
[01:17:27.360 --> 01:17:29.360]   Now at 40% off, that's right at loss leader.
[01:17:29.360 --> 01:17:33.360]   Again, to get rid of inventory, so take advantage of that, it's an amazing system.
[01:17:33.360 --> 01:17:35.360]   They're trying to shut down Infowars, they're trying to defund us,
[01:17:35.360 --> 01:17:38.360]   so I said everything must go by the end of the year,
[01:17:38.360 --> 01:17:42.360]   so that we at least have the cash to continue operating for a while.
[01:17:42.360 --> 01:17:47.360]   Infowarsstore.com, Infowarslife.com, or 888-253-3139.
[01:17:47.360 --> 01:17:51.360]   Support the Infowar, get great products, get your Christmas shopping done early,
[01:17:51.360 --> 01:17:53.360]   and battle the globalists, a total 360 win.
[01:17:53.360 --> 01:17:56.360]   Infowarsstore.com, I want to thank you all for your support.
[01:17:56.360 --> 01:18:01.360]   Infowarslife is bringing you a breakthrough in modern medicine.
[01:18:01.360 --> 01:18:03.360]   Introducing Pollen Block.
[01:18:03.360 --> 01:18:08.360]   We have found an extraordinary new, natural way to alleviate seasonal distress symptoms,
[01:18:08.360 --> 01:18:15.360]   including promoting clear nasal and sinus passageways, eye comfort, and respiratory function.
[01:18:15.360 --> 01:18:20.360]   In the 1960s, researchers in France noticed that people who ate certain quail eggs
[01:18:20.360 --> 01:18:24.360]   experienced less seasonal immune and inflammatory responses.
[01:18:24.360 --> 01:18:27.360]   They began studying this effect in published trials,
[01:18:27.360 --> 01:18:30.360]   and decades later, we now have the fruit of this research,
[01:18:30.360 --> 01:18:35.360]   a fast-acting, chewable tablet that helps alleviate seasonal distress symptoms.
[01:18:35.360 --> 01:18:38.360]   Pollen Block is natural and effective.
[01:18:38.360 --> 01:18:40.360]   It is not an antihistamine.
[01:18:40.360 --> 01:18:44.360]   In fact, current research has found that it actually acts by blocking the activity of tryptase,
[01:18:44.360 --> 01:18:49.360]   which is an enzyme that amplifies immune and inflammatory responses in the body.
[01:18:49.360 --> 01:18:52.360]   Go outside and enjoy the air you breathe.
[01:18:52.360 --> 01:18:57.360]   Head to Infowarslife.com and grab a pack of our Pollen Block chewable tablets.
[01:18:57.360 --> 01:19:03.360]   I have an opportunity for viewers and listeners that is the best in my 23 years on air.
[01:19:03.360 --> 01:19:05.360]   Obviously, water filtration is a great thing, it's a good thing,
[01:19:05.360 --> 01:19:09.360]   and I've had water filtration sponsors since the day I got on air,
[01:19:09.360 --> 01:19:11.360]   and over the years, I learned a lot about water filtration.
[01:19:11.360 --> 01:19:13.360]   I learned what the best was.
[01:19:13.360 --> 01:19:18.360]   Now, the Alexa Pure Pro is their biggest, nicest stainless steel unit that does the most gallons an hour.
[01:19:18.360 --> 01:19:19.360]   It's amazing.
[01:19:19.360 --> 01:19:21.360]   Cuts out all the bad stuff, leaves the good stuff in the good minerals.
[01:19:21.360 --> 01:19:26.360]   Matt Redhawk and the Patriots over at MyPatriotsSupply that have developed these filters,
[01:19:26.360 --> 01:19:28.360]   ordered a huge amount of them this year.
[01:19:28.360 --> 01:19:30.360]   He has a glut of them.
[01:19:30.360 --> 01:19:33.360]   He's offering a filter that's a good deal at $249.
[01:19:33.360 --> 01:19:35.360]   When it's discounted, it's usually $200.
[01:19:35.360 --> 01:19:38.360]   It's $127.
[01:19:38.360 --> 01:19:42.360]   He's selling them to us at cost, and we're making 20-something bucks on them.
[01:19:42.360 --> 01:19:44.360]   So they're going to sell out very, very quickly.
[01:19:44.360 --> 01:19:47.360]   This is the gift of life, the gift of health.
[01:19:47.360 --> 01:19:48.360]   It's amazing.
[01:19:48.360 --> 01:19:56.360]   Alexa Pure Pro at Infowarslife.com or Infowarsstore.com or call 888-253-3139.
[01:19:56.360 --> 01:20:04.360]   You're listening to The Alex Jones Show.
[01:20:06.360 --> 01:20:20.360]   [music]
[01:20:20.360 --> 01:20:25.360]   Every time I do this, we get the most incredible phone calls.
[01:20:25.360 --> 01:20:29.360]   So you won't have to hold long, and I'll go right to you.
[01:20:29.360 --> 01:20:35.360]   But I want specifically Border Patrol, ICE, law enforcement in Southern California,
[01:20:35.360 --> 01:20:41.360]   or people in Tijuana, Mexicans in Tijuana, who I know are big listeners in Mexico.
[01:20:41.360 --> 01:20:43.360]   We have a huge listenership in Mexico.
[01:20:43.360 --> 01:20:44.360]   Alexa shows that.
[01:20:44.360 --> 01:20:47.360]   We're almost more popular in Mexico than we are in the United States.
[01:20:47.360 --> 01:20:53.360]   People like straight shooting, and Mexicans, too, that show, they know that we know what we're talking about.
[01:20:53.360 --> 01:20:54.360]   We've done our research.
[01:20:54.360 --> 01:20:57.360]   A lot of Mexicans actually want to have a prosperous nation.
[01:20:57.360 --> 01:21:02.360]   So if you're a Mexican in Tijuana, or you're a Mexican in an area that's seen the migrants come through,
[01:21:02.360 --> 01:21:05.360]   or you're a citizen of another country, you know, visiting or living down there,
[01:21:05.360 --> 01:21:10.360]   or you're military currently deployed down there, or you're a Border Patrol part of ICE,
[01:21:10.360 --> 01:21:16.360]   if you just joined us, listeners, it's indescribable.
[01:21:16.360 --> 01:21:17.360]   Red alert.
[01:21:17.360 --> 01:21:23.360]   UN-funded migrant horde of violent criminals just smashed through the U.S. border defenses,
[01:21:23.360 --> 01:21:24.360]   tear gas fired.
[01:21:26.360 --> 01:21:28.360]   And we've got live set feeds of this.
[01:21:28.360 --> 01:21:34.360]   They hit about three hours ago, attacked for about an hour and a half, threw rocks at police,
[01:21:34.360 --> 01:21:40.360]   climbed over the border fences, hundreds of them, and we don't know what happened.
[01:21:40.360 --> 01:21:41.360]   The others then withdrew.
[01:21:41.360 --> 01:21:44.360]   And this is the same thing happened in Macedonia.
[01:21:44.360 --> 01:21:46.360]   Same thing happened in Italy.
[01:21:46.360 --> 01:21:49.360]   Same thing happened in Serbia.
[01:21:49.360 --> 01:21:55.360]   Same thing has happened all over the world, in Guatemala, in Honduras, in Mexico, just a month ago.
[01:21:57.360 --> 01:22:00.360]   First 1,000 show up, then 5,000, then 20,000.
[01:22:00.360 --> 01:22:09.360]   And when they hit about 20,000, they smash down your fences and overrun the police, holding babies up.
[01:22:09.360 --> 01:22:15.360]   There might even be, when I say 10% women and children, we're all watching this footage.
[01:22:15.360 --> 01:22:17.360]   I mean, there's hardly any women or children.
[01:22:17.360 --> 01:22:21.360]   The Pentagon estimates 90% military-aged men.
[01:22:23.360 --> 01:22:31.360]   They smash over, and then the compliant corporate media only shows a few close shots of women and children.
[01:22:31.360 --> 01:22:37.360]   And they have a Photoshop thing of Trump standing over a little girl saying he hurt her or whatever.
[01:22:37.360 --> 01:22:42.360]   And then even the Washington Post admits large numbers of smuggled children who aren't with their parents
[01:22:42.360 --> 01:22:46.360]   disappear into sex dens as young as age five.
[01:22:46.360 --> 01:22:48.360]   That's the Washington Post.
[01:22:50.360 --> 01:22:53.360]   And Michael Moore got one thing right about a month ago. He goes, "You know, there's lots of caravans.
[01:22:53.360 --> 01:22:55.360]   They're always here. Big deal."
[01:22:55.360 --> 01:23:00.360]   Then a few days later, that didn't work, so he started lying again and said, "There is no caravan."
[01:23:00.360 --> 01:23:01.360]   Remember that?
[01:23:01.360 --> 01:23:03.360]   There is no caravan.
[01:23:03.360 --> 01:23:08.360]   Well, I guess currently, or I guess, yeah, there is no caravan.
[01:23:08.360 --> 01:23:10.360]   There's a whole bunch of them at any one time.
[01:23:10.360 --> 01:23:15.360]   U.S. taxpayer-funded through the State Department to Soros.
[01:23:15.360 --> 01:23:16.360]   It's all on record.
[01:23:16.360 --> 01:23:17.360]   So what do we do?
[01:23:18.360 --> 01:23:20.360]   Why do they want to get Lou Dobbs fired a few weeks ago?
[01:23:20.360 --> 01:23:30.360]   Because he had Judicial Watch on with the documents saying George Soros is quarterbacking with his Open Society Foundation,
[01:23:30.360 --> 01:23:38.360]   quarterbacking, giving him $1,000 debit cards and matching them in Central and South America, $1,000 per leg.
[01:23:38.360 --> 01:23:41.360]   Because you don't just want to give them all the money up front. They might run off.
[01:23:41.360 --> 01:23:47.360]   You give them each leg of the trip $1,000 per country you traverse.
[01:23:49.360 --> 01:23:51.360]   You can do that in style, baby.
[01:23:51.360 --> 01:23:55.360]   $1,000, all the food you can eat.
[01:23:55.360 --> 01:23:57.360]   They build refugee centers at the border of each new country.
[01:23:57.360 --> 01:24:00.360]   So you get into one country, get $1,000.
[01:24:00.360 --> 01:24:02.360]   Get to the edge of the new one, there's another refugee center.
[01:24:02.360 --> 01:24:04.360]   Rest a week or whatever, get food, get more money.
[01:24:04.360 --> 01:24:06.360]   Boom, next level.
[01:24:06.360 --> 01:24:08.360]   And you get to El Norte, free everything.
[01:24:08.360 --> 01:24:12.360]   This is 21st century warfare.
[01:24:12.360 --> 01:24:17.360]   Once they're there, they're enrolled in the names of dead people to vote.
[01:24:17.360 --> 01:24:18.360]   They're put on welfare.
[01:24:18.360 --> 01:24:21.360]   The Democrats take a skim of that, about half the welfare money.
[01:24:21.360 --> 01:24:22.360]   It's total mafia.
[01:24:22.360 --> 01:24:24.360]   Project Veritas caught that undercover video.
[01:24:24.360 --> 01:24:27.360]   They're put in meatpacking plants.
[01:24:27.360 --> 01:24:28.360]   They're put in factories.
[01:24:28.360 --> 01:24:29.360]   They work illegally.
[01:24:29.360 --> 01:24:32.360]   And then a skim of that is taken.
[01:24:32.360 --> 01:24:38.360]   If they want to get their kids in, now they've got to pay the Democrat lawyers, is who all handles it.
[01:24:38.360 --> 01:24:39.360]   Here in Austin, it's huge.
[01:24:40.360 --> 01:24:47.360]   You drive by, you go by some of these Democrat top law firms, and there'll be a line of Guatemalans, Venezuelans out the door in there.
[01:24:47.360 --> 01:24:51.360]   And they're in there getting all signed up to be represented by that law firm.
[01:24:51.360 --> 01:24:58.360]   And then that law firm puts them in touch with the Mexican mafia and others who they pay their cut to.
[01:24:58.360 --> 01:25:02.360]   And then that money is given to them in political contributions and other deals.
[01:25:02.360 --> 01:25:04.360]   And it's big money.
[01:25:04.360 --> 01:25:08.360]   Now, I actually know the specifics and names, quite frankly.
[01:25:08.360 --> 01:25:14.360]   I was approached by prosecutors and others years ago right here in Travis County, and I was shown all this.
[01:25:14.360 --> 01:25:15.360]   I already knew all this.
[01:25:15.360 --> 01:25:21.360]   They didn't expect me to take action because they knew what am I supposed to do?
[01:25:21.360 --> 01:25:23.360]   They just wanted me to know.
[01:25:23.360 --> 01:25:25.360]   And the governor knows this.
[01:25:25.360 --> 01:25:26.360]   Others know this.
[01:25:26.360 --> 01:25:28.360]   This is the type of total lawlessness.
[01:25:28.360 --> 01:25:32.360]   Can you imagine the sex exploitation, the skimming off the top?
[01:25:32.360 --> 01:25:36.360]   This is a permanent underclass they control, that they feed off of.
[01:25:37.360 --> 01:25:47.360]   And every time the Republicans try to have a legitimate way to bring law-abiding good people in and make it easier to get here and easier to get naturalized, the Democrats don't want it.
[01:25:47.360 --> 01:25:49.360]   They want either total amnesty or nothing.
[01:25:49.360 --> 01:25:51.360]   No, we can't do total amnesty for anybody.
[01:25:51.360 --> 01:25:53.360]   That's totally lawless.
[01:25:53.360 --> 01:25:57.360]   And so they get to keep the illegal operation going while claiming they want to reform it.
