[00:00.000 --> 00:11.000]  Waging War on Corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[03:21:29.000 --> 03:21:31.000]  trade Gowdy for exposing Hillary.
[03:21:31.000 --> 03:21:34.000]  He said, I'm going to, I'm going to, you know, chain him up and kick his teeth out.
[03:21:34.000 --> 03:21:38.000]  I mean, I mean, this guy is a raving piece of garbage.
[03:21:38.000 --> 03:21:44.000]  Well, have you told people about how there's that parking spot where if you go over in that little area by your studio,
[03:21:44.000 --> 03:21:48.000]  all cell phone reception, it's like a miniature EMF device or something.
[03:21:48.000 --> 03:21:51.000]  I didn't believe it at first and then my phone, nobody's phone work.
[03:21:51.000 --> 03:21:55.000]  So yeah, there's clearly a lot of door, the door clickers don't work.
[03:21:55.000 --> 03:21:59.000]  Yeah. Yeah. No, no, it's like a miniature EMF where door clickers don't work.
[03:21:59.000 --> 03:22:01.000]  Phones don't work in this little area.
[03:22:01.000 --> 03:22:04.000]  So who knows who knows what they have there, but you're right.
[03:22:04.000 --> 03:22:11.000]  There's a difference between the John Oliver's and the media people versus the really sociopathic death worshipers.
[03:22:11.000 --> 03:22:13.000]  They'll, but again, they'll do anything.
[03:22:13.000 --> 03:22:14.000]  They'll roof for you.
[03:22:14.000 --> 03:22:18.000]  I've been told specifically by very high level people when you travel a lot,
[03:22:18.000 --> 03:22:21.000]  you better never be alone because anybody can be roofied.
[03:22:21.000 --> 03:22:22.000]  And I go, what do you mean by that?
[03:22:22.000 --> 03:22:25.000]  And they go, just know a snatch and grab is real easy.
[03:22:25.000 --> 03:22:29.000]  So when I go out of town now, if I'm ever by myself, I'm only in the hotel.
[03:22:29.000 --> 03:22:30.000]  I'll only eat in the hotel.
[03:22:30.000 --> 03:22:35.000]  I only drink wine in the hotel because if somebody roofies me, there'll be cameras everywhere.
[03:22:35.000 --> 03:22:37.000]  And that'll be the only thing that'll save me.
[03:22:37.000 --> 03:22:40.000]  But I told you, I mean, it happened to me three years ago.
[03:22:40.000 --> 03:22:44.000]  I definitely got roofied and I barely made it to my bed.
[03:22:44.000 --> 03:22:49.000]  I walked home and I was just, I mean, it was like, I had like one drink and it was like, whoa.
[03:22:49.000 --> 03:22:50.000]  And it's good to get it.
[03:22:50.000 --> 03:22:53.000]  And like, right as I come out, there's this creepy looking, you know, taxi.
[03:22:53.000 --> 03:22:54.000]  Hey, want to get in?
[03:22:54.000 --> 03:22:55.000]  It was weird.
[03:22:55.000 --> 03:22:56.000]  Yeah.
[03:22:56.000 --> 03:22:59.000]  No, that's what that's what the kind of ops they're doing where they,
[03:22:59.000 --> 03:23:03.000]  they keep trying to hit you and discredit you and do character assassination.
[03:23:03.000 --> 03:23:06.000]  When that doesn't work, their last resort is to hack your computer,
[03:23:06.000 --> 03:23:12.000]  plant stuff on your computer or to frame you like the next thing is child porn.
[03:23:12.000 --> 03:23:13.000]  Yep.
[03:23:13.000 --> 03:23:14.000]  And they just, it's unbelievable.
[03:23:14.000 --> 03:23:15.000]  That's what they'll do.
[03:23:15.000 --> 03:23:16.000]  Yeah.
[03:23:16.000 --> 03:23:20.000]  They'll plant it on your computer and then they'll say, oh, oh, they found it or whatever.
[03:23:20.000 --> 03:23:21.000]  So that's the game.
[03:23:21.000 --> 03:23:24.000]  Let me ask you this then because you have a lot of great sources.
[03:23:24.000 --> 03:23:27.000]  So do we, they tell me we're winning in the CIA FBI.
[03:23:27.000 --> 03:23:31.000]  I mean, hell, when I was at the RNC, it was like the Secret Service was high fiving us
[03:23:31.000 --> 03:23:35.000]  and just, and like, didn't care if they were on camera and like gave us intel on Hillary
[03:23:35.000 --> 03:23:39.000]  and, and just, there's a total turning against the globalist.
[03:23:39.000 --> 03:23:40.000]  It's still there.
[03:23:40.000 --> 03:23:44.000]  And, but then separately, they're trying to organize with Clapper and Brennan on TV
[03:23:44.000 --> 03:23:46.000]  and mud the killing of the president.
[03:23:46.000 --> 03:23:51.000]  I think they're trying to act confident to get the deep state to organize with them to kill Trump.
[03:23:51.000 --> 03:23:55.000]  I think the deep state, which has always been there, they tried to deny that exists, you know,
[03:23:55.000 --> 03:23:56.000]  but now they admit it.
[03:23:56.000 --> 03:23:58.000]  I think the deep state's actually against them.
[03:23:58.000 --> 03:24:00.000]  Mike, I think that's why they're so scared.
[03:24:00.000 --> 03:24:03.000]  Well, that's the only thing I've been told that's the only thing keeping us alive
[03:24:03.000 --> 03:24:08.000]  because there are enough people in there that if they really try to, that's why I was told,
[03:24:08.000 --> 03:24:10.000]  who do you think told me?
[03:24:10.000 --> 03:24:12.000]  You never be, never be alone.
[03:24:12.000 --> 03:24:14.000]  That was somebody at a very high level in a federal agency.
[03:24:14.000 --> 03:24:16.000]  I won't name which one.
[03:24:16.000 --> 03:24:20.000]  And they go, just look, if don't ever be by yourself, be, be very careful.
[03:24:20.000 --> 03:24:24.000]  If a very pretty woman comes up and says she's a fan or whatever and wants to take a picture,
[03:24:24.000 --> 03:24:26.000]  they go, be very careful of that.
[03:24:26.000 --> 03:24:28.000]  Never, you know, make sure you're always in public.
[03:24:28.000 --> 03:24:30.000]  That's why a periscope and everything.
[03:24:30.000 --> 03:24:34.000]  I have an alibi for everywhere that I am because I'm on Twitter.
[03:24:34.000 --> 03:24:36.000]  That's why people go, why do you periscope so much?
[03:24:36.000 --> 03:24:39.000]  Well, because then if I disappear for five or six hours,
[03:24:39.000 --> 03:24:42.000]  people will know that I must have got roof-eater,
[03:24:42.000 --> 03:24:44.000]  kidnapped or something and then I'll be on the lookout.
[03:24:44.000 --> 03:24:47.000]  So what we're doing is we're creating a roster.
[03:24:47.000 --> 03:24:50.000]  And by the way, the media will go, oh, Jones claims they want to kill Trump.
[03:24:50.000 --> 03:24:51.000]  He's crazy.
[03:24:51.000 --> 03:24:52.000]  And then it's all over the news a week later.
[03:24:52.000 --> 03:24:54.000]  And they admit they want to get us.
[03:24:54.000 --> 03:24:56.000]  I mean, we, I talked to the president, folks.
[03:24:56.000 --> 03:24:57.000]  I sent him memos.
[03:24:57.000 --> 03:24:58.000]  They know that now.
[03:24:58.000 --> 03:24:59.000]  So I can just say it on here.
[03:24:59.000 --> 03:25:01.000]  And you talked to a lot of horrible folks.
[03:25:01.000 --> 03:25:03.000]  So we have sources they don't have.
[03:25:03.000 --> 03:25:05.000]  Yes, we're in the James Bond movie.
[03:25:05.000 --> 03:25:06.000]  We're cool like James Bond.
[03:25:06.000 --> 03:25:07.000]  We're just citizens fighting hard.
[03:25:07.000 --> 03:25:08.000]  We don't want to be slaves.
[03:25:08.000 --> 03:25:12.000]  But folks understand the magnitude of the position that a Matt Drudge
[03:25:12.000 --> 03:25:16.000]  or a Paul, Paul Joseph Watson or a Mike Cernovich is,
[03:25:16.000 --> 03:25:19.000]  or even, you know, mid-level folks out there are in.
[03:25:19.000 --> 03:25:21.000]  This is real folks.
[03:25:21.000 --> 03:25:22.000]  And imagine where Trump sets.
[03:25:22.000 --> 03:25:24.000]  Let me ask you the question again.
[03:25:24.000 --> 03:25:26.000]  Trump has a responsibility.
[03:25:26.000 --> 03:25:28.000]  The attorney general has a responsibility.
[03:25:28.000 --> 03:25:31.000]  When you've got Brennan and Clapper saying we're organizing him to be removed
[03:25:31.000 --> 03:25:34.000]  in the next few months, you got Al Gore saying it three nights later
[03:25:34.000 --> 03:25:35.000]  on Late Late Show.
[03:25:35.000 --> 03:25:38.000]  You've got Mudd saying we're getting ready to kill him.
[03:25:38.000 --> 03:25:39.000]  You've got him everywhere else saying it.
[03:25:39.000 --> 03:25:43.000]  That's clearly, they should all be SWAT team drug in.
[03:25:43.000 --> 03:25:46.000]  Everything they've got should be looked at.
[03:25:46.000 --> 03:25:48.000]  You know, they're plotting it on TV.
[03:25:48.000 --> 03:25:54.000]  You know the plans to commit capital murder assassination
[03:25:54.000 --> 03:25:56.000]  of the president of the United States is going to be all over.
[03:25:56.000 --> 03:25:59.000]  So, I mean, it's so radical they're doing it.
[03:25:59.000 --> 03:26:02.000]  It's like no one wants to even talk about it because it's so crazy.
[03:26:02.000 --> 03:26:04.000]  But now Hannity, everybody else is talking about it.
[03:26:04.000 --> 03:26:06.000]  I think they've miscalculated.
[03:26:06.000 --> 03:26:07.000]  Yeah.
[03:26:07.000 --> 03:26:10.000]  Again, what I thought was interesting a number.
[03:26:10.000 --> 03:26:11.000]  I mean, there's so much going on.
[03:26:11.000 --> 03:26:14.000]  I mean, we could talk for 10 hours, but one of the, because a lot of people don't know
[03:26:14.000 --> 03:26:15.000]  we never talk on the phone.
[03:26:15.000 --> 03:26:18.000]  So, it's like we're catching up when we're doing these shows
[03:26:18.000 --> 03:26:21.000]  because we're both so busy, you know, because everybody's coming at you.
[03:26:21.000 --> 03:26:26.000]  Like I said, triple testing, any kind of product, GMP, made in the USA.
[03:26:26.000 --> 03:26:28.000]  You got to triple certify everything.
[03:26:28.000 --> 03:26:30.000]  We're just too busy to even talk to each other.
[03:26:30.000 --> 03:26:34.000]  And the thing to notice is that Jay Tapper tweeted out.
[03:26:34.000 --> 03:26:39.000]  He was very upset that Mike Flynn Jr. retweeted Paul Joseph Watson, Jim Hoffman, me.
[03:26:39.000 --> 03:26:44.000]  So, that is actually drawing the fire of Jay Tapper, who as we know was CIA operative
[03:26:44.000 --> 03:26:45.000]  and is a deep state.
[03:26:45.000 --> 03:26:49.000]  And then McMaster, it came out again in another foreign policy article.
[03:26:49.000 --> 03:26:53.000]  McMaster, it remains obsessed with Mike Sernovich.
[03:26:53.000 --> 03:26:56.000]  He continues to freak out about me.
[03:26:56.000 --> 03:27:02.000]  So, now three articles, Bloomberg, Eli Lake, the Atlantic, Rosie Gray, and now foreign policy.
[03:27:02.000 --> 03:27:04.000]  I forget who wrote that article.
[03:27:04.000 --> 03:27:08.000]  We now have three independent articles saying that McMaster is obsessed with me.
[03:27:08.000 --> 03:27:09.000]  He viewed me.
[03:27:09.000 --> 03:27:10.000]  They called me a specter.
[03:27:10.000 --> 03:27:15.000]  That I was this like ghost-like apparatus that he lives in fear of.
[03:27:15.000 --> 03:27:18.000]  And so, that shows that that's why the support of the listeners.
[03:27:18.000 --> 03:27:23.000]  And by the way, they've got a big hit team on Homeland Security that the National Security Advisor runs.
[03:27:23.000 --> 03:27:26.000]  I mean, again, we're not trying to say, hey, we're tough guys here.
[03:27:26.000 --> 03:27:27.000]  We're fighting the war.
[03:27:27.000 --> 03:27:30.000]  And these guys all have armies of killers at their disposal.
[03:27:30.000 --> 03:27:32.000]  And they might have too many drinks one night and pull the trigger.
[03:27:32.000 --> 03:27:35.000]  And hey, if that happens, we're not losers if we get killed.
[03:27:35.000 --> 03:27:36.000]  Okay?
[03:27:36.000 --> 03:27:37.000]  We chose this.
[03:27:37.000 --> 03:27:38.000]  We're doing it.
[03:27:38.000 --> 03:27:39.000]  We're going to beat them in the end.
[03:27:39.000 --> 03:27:42.000]  Everybody just keep moving forward because they can't get us all.
[03:27:42.000 --> 03:27:46.000]  I'm just saying, when you go get somebody like Mudd that ran the torture programs and,
[03:27:46.000 --> 03:27:49.000]  you know, all these deals, these people think they're God and they're not.
[03:27:49.000 --> 03:27:52.000]  This country is not here to be used as your own private toilet paper.
[03:27:52.000 --> 03:27:53.000]  Go ahead.
[03:27:53.000 --> 03:27:54.000]  Yeah, exactly.
[03:27:54.000 --> 03:27:59.000]  But that's how high the stakes are now where, you know, the National Security Advisor is,
[03:27:59.000 --> 03:28:04.000]  they monitor by the way, Ricky Waddell, who's deputy, they monitor every time we go on air,
[03:28:04.000 --> 03:28:10.000]  they monitor them, they download them and they send it into their FBI laboratory for body language analysis
[03:28:10.000 --> 03:28:12.000]  to try to figure out who our sources are.
[03:28:12.000 --> 03:28:17.000]  So they'll say, they'll say, oh, how does he gesticulate when they talk about Trump or Don Jr.
[03:28:17.000 --> 03:28:23.000]  And they're creating, using all kinds of deep learning and software, they're creating programs about us
[03:28:23.000 --> 03:28:27.000]  so that then when they watch the shows, the computer is going to analyze it to try to find out.
[03:28:27.000 --> 03:28:28.000]  And it's so ridiculous.
[03:28:28.000 --> 03:28:31.000]  Who do you think we're talking to when we say highest level?
[03:28:31.000 --> 03:28:33.000]  I mean, it's not hard to figure out.
[03:28:33.000 --> 03:28:34.000]  It's ridiculous.
[03:28:34.000 --> 03:28:35.000]  Yeah, exactly.
[03:28:35.000 --> 03:28:37.000]  They don't have any kind of understanding.
[03:28:37.000 --> 03:28:41.000]  And they've also sent in people with disinformation campaigns online.
[03:28:41.000 --> 03:28:43.000]  So it is getting dirty.
[03:28:43.000 --> 03:28:45.000]  They're definitely playing dirtier than that.
[03:28:45.000 --> 03:28:48.000]  What are they going to do because it's only helping everybody?
[03:28:48.000 --> 03:28:50.000]  That's why they're wanting to kill Trump.
[03:28:50.000 --> 03:28:51.000]  They just don't know what to do.
[03:28:51.000 --> 03:28:53.000]  They're beating their head up against the wall.
[03:28:53.000 --> 03:28:58.000]  Well, yeah, and what I've told people, and I've told deep state people who have reached out to me
[03:28:58.000 --> 03:29:02.000]  for a rational risk assessment, and I go, you got 30 million people.
[03:29:02.000 --> 03:29:05.000]  I told them, even if Trump had a heart attack by natural causes,
[03:29:05.000 --> 03:29:08.000]  there are 30 million gun owns in America who won't believe that.
[03:29:08.000 --> 03:29:10.000]  So you people have better be careful.
[03:29:10.000 --> 03:29:14.000]  If anything, you need to make sure that he's taking as nice as you can do.
[03:29:14.000 --> 03:29:15.000]  I know you got a guest coming up.
[03:29:15.000 --> 03:29:18.000]  Let me ask you this question for you to answer when you come back and I'm gone now.
[03:29:18.000 --> 03:29:21.000]  What does Mudd think when he's saying we're going to kill the president?
[03:29:21.000 --> 03:29:24.000]  If he gets killed now, what's going to happen to Mudd?
[03:29:24.000 --> 03:29:26.000]  I mean, Mudd, you are Mudd.
[03:29:26.000 --> 03:29:31.000]  I mean, you guys have really, no one's ever acted like these people.
[03:29:31.000 --> 03:29:33.000]  If you were going to kill the president, you'd try to do it.
[03:29:33.000 --> 03:29:45.000]  You wouldn't shoot your little mouth off, hoping somebody else did it.
[03:30:04.000 --> 03:30:07.000]  The only question is, how do we contain it?
[03:30:07.000 --> 03:30:12.000]  And how do we remove that power from Washington to our local communities to the individual?
[03:30:12.000 --> 03:30:14.000]  That is the ultimate concern.
[03:30:14.000 --> 03:30:20.000]  The concentration of power, the excess of power, was always the chief concern of the founders of this country.
[03:30:20.000 --> 03:30:23.000]  It was why the anti-Fedalists opposed the Constitution.
[03:30:23.000 --> 03:30:27.000]  They believed they put safeguards in the Constitution to abuse that concentration of power,
[03:30:27.000 --> 03:30:32.000]  but as James Madison also pointed out, knowledge will forever govern ignorance.
[03:30:32.000 --> 03:30:37.000]  The people who mean to be their own governors must arm themselves with the power that knowledge gives.
[03:30:37.000 --> 03:30:40.000]  Arm yourself with the information of what your rulers are doing,
[03:30:40.000 --> 03:30:43.000]  of what the real constraints upon them are.
[03:30:43.000 --> 03:30:46.000]  Only then will you have the courage to nullify their actions.
[03:30:46.000 --> 03:31:13.000]  FriendForWars.com, I'm David Knight.
[03:31:16.000 --> 03:31:21.000]  To the best job you can to purify your error, the elite are masters at poisoning our environment,
[03:31:21.000 --> 03:31:26.000]  while themselves doing things that mitigate or avoid most of the toxic effects themselves.
[03:31:26.000 --> 03:31:28.000]  The general public doesn't.
[03:31:28.000 --> 03:31:32.000]  The Alexa Pure Breeze would be a steal at $300, $400, $500.
[03:31:32.000 --> 03:31:36.000]  One of these systems can keep 800 square feet incredibly clean.
[03:31:36.000 --> 03:31:43.000]  This is a system I'm personally putting in throughout my house, replacing older, more expensive filters that didn't do as good a job.
[03:31:43.000 --> 03:31:49.000]  Find out why this system is so revolutionary today and at FullWarStore.com.
[03:31:49.000 --> 03:31:54.000]  As most of you already know, I am a voracious consumer of news and information,
[03:31:54.000 --> 03:31:57.000]  and in the last four or five years doing more and more research,
[03:31:57.000 --> 03:32:02.000]  I came across the fact that the elite establishment is fully aware of the fact
[03:32:02.000 --> 03:32:07.000]  that our ancient ancestors, in many cases, had much better nutrition than we do today,
[03:32:07.000 --> 03:32:14.000]  and our ancient ancestors sought out the bones of the animals that they were hunting, killing, and then processing.
[03:32:14.000 --> 03:32:20.000]  And so I set out to develop Caveman, but to not just have concentrated bone broth from chicken,
[03:32:20.000 --> 03:32:27.000]  but seven other superfood ingredients known for cleansing and supercharging the body at the same time.
[03:32:27.000 --> 03:32:37.000]  InfoWars isn't just fighting the globalist, we're getting results, and we're expanding in the face of the complete media assault and winning because of your support.
[03:32:37.000 --> 03:32:40.000]  Caveman is finally back at the InfoWars store.
[03:32:40.000 --> 03:33:00.000]  You can get 25% off the regular price for a limited time only at infowarslife.com or by calling toll-free AAA-253-3139.
[03:33:00.000 --> 03:33:10.000]  You are listening to an InfoWars.com frontline report. If you are receiving this transmission, you are the resistance.
[03:33:10.000 --> 03:33:14.000]  I can't help it, I just got to continue hogging all the airtime here with Mike Cernovich and Jack Pesovic.
[03:33:14.000 --> 03:33:18.000]  Both guys have so much energy, I just get energy when I'm even talking to them,
[03:33:18.000 --> 03:33:25.000]  and I'm sure Pesovic's going to be on the round table show whenever Cernovich or Roger Stone want to have him on.
[03:33:25.000 --> 03:33:30.000]  And down the road, I plan to watch. By the end of next year, 18 hours a day live,
[03:33:30.000 --> 03:33:38.000]  and then we're going to go 24-hour basic news, but with a TV format for talk radio, basically, teleprompter-free.
[03:33:38.000 --> 03:33:45.000]  But we've got to have people here in the HD studio, and we've got to have the backup and the research staff and all the rest of it.
[03:33:45.000 --> 03:33:49.000]  But I wanted to just bring this up to both of you, and I'm getting out of here because you both have big news to break.
[03:33:49.000 --> 03:33:57.000]  There's a story up on infowars.com, and Drudge linked our story last Friday, that was the number one story over the weekend,
[03:33:57.000 --> 03:34:02.000]  about savage coming out saying, hey, if they start a revolution, if they kill Trump, we're going to kick their ass.
[03:34:02.000 --> 03:34:08.000]  Now, I'm not calling for that. He's not calling for it. It's what you were saying, and that's why I hold over.
[03:34:08.000 --> 03:34:13.000]  And I want to ask both of you this, that I am going to go, what happens if one of their lone nuts kills him,
[03:34:13.000 --> 03:34:17.000]  or he has a heart attack for real as much as he's working? No one is going to believe it.
[03:34:17.000 --> 03:34:24.000]  I don't want violence, but here's the deal. If they do kill Trump, I mean, I'm not somebody that shoots my mouth off about physical stuff.
[03:34:24.000 --> 03:34:29.000]  I feel like I need to protect the president. This is America. This is like George Washington part two,
[03:34:29.000 --> 03:34:34.000]  the way he's really trying to deliver uphill battle and winning and being demonized and trying to kill him.
[03:34:34.000 --> 03:34:42.000]  I mean, I feel angry at people saying kill him. I feel like they shouldn't be able to live in this man's world where they don't stick their neck out.
[03:34:42.000 --> 03:34:47.000]  They just sit around, you know, running their mouth and nobody ever does anything to him. I mean, let me tell you something.
[03:34:47.000 --> 03:34:52.000]  In the past, if you're in the government and you have the expertise of killing people, that's what you've done,
[03:34:52.000 --> 03:34:57.000]  and then you start talking about killing the president, you're dead that day you die in your shower.
[03:34:57.000 --> 03:35:02.000]  I mean, boom, no thought. That's what those hit teams are for is stuff like that.
[03:35:02.000 --> 03:35:09.000]  And I just, I can't believe that they're that arrogant. I mean, these people are crazy.
[03:35:09.000 --> 03:35:14.000]  Former high level CIA saying we're going to kill the president soon.
[03:35:14.000 --> 03:35:20.000]  And then we're going to go grab Gowdy and chain him up and knock his teeth out.
[03:35:20.000 --> 03:35:25.000]  You think people like Gowdy and everybody, once that starts, just be waiting for you to come knock our teeth out?
[03:35:25.000 --> 03:35:28.000]  You're letting us know you want to get us all chained up.
[03:35:28.000 --> 03:35:35.000]  Like you do for fun after the, I guess, you know, like we're tied up in some coffin and you come in there like deliverance
[03:35:35.000 --> 03:35:39.000]  and you get your power trip off because believe me, guys like this mud guy don't do the torturing and tilling.
[03:35:39.000 --> 03:35:43.000]  They just get off on watching the videos of it and the beam counting of it.
[03:35:43.000 --> 03:35:49.000]  And now mud, who's in the, in all these torture investigations, now we're like zooming in on him and see how he likes that.
[03:35:49.000 --> 03:35:51.000]  These people, they're just crazy.
[03:35:51.000 --> 03:35:56.000]  Takeover, presobic takeover. I mean, I don't want violence.
[03:35:56.000 --> 03:36:01.000]  Those that are violent first lose. We're winning intellectually, but that's why they're mad trying to do this.
[03:36:01.000 --> 03:36:06.000]  But you can't just go on CNN and say, we're going to kill the president.
[03:36:06.000 --> 03:36:11.000]  I mean, that's not like some crazy guy, you know, in his apartment who doesn't even have a BB gun saying that.
[03:36:11.000 --> 03:36:16.000]  This is like a dangerous guy with connections to killers saying we're going to kill the president.
[03:36:16.000 --> 03:36:21.000]  I mean, I as a responsibility as an American, I'm not going to do anything because obviously it take a long time.
[03:36:21.000 --> 03:36:23.000]  A lot of other people would never break the law, of course.
[03:36:23.000 --> 03:36:28.000]  I'm saying I instinctively feel like I should be going and doing something myself.
[03:36:28.000 --> 03:36:32.000]  And I'm not just saying that. We built this. We're doing something. I'm not saying I'm going to do it.
[03:36:32.000 --> 03:36:36.000]  I'm saying this guy's going to kill my president. He's got the wherewithal to do it.
[03:36:36.000 --> 03:36:38.000]  He looks all crazy when he's saying it.
[03:36:38.000 --> 03:36:45.000]  And I'm just like, as an American, I mean, you know, and there are a lot of people more serious than me that are close to him.
[03:36:45.000 --> 03:36:47.000]  Does he have any idea?
[03:36:47.000 --> 03:36:52.000]  Like, if I had odds on this, I guarantee I'm not going to do anything violent because I don't want to be blamed for it.
[03:36:52.000 --> 03:36:57.000]  I don't think this guy, unless things go the way he thinks they are, I think there's canoeing accidents.
[03:36:57.000 --> 03:37:00.000]  This guy's future. That's all I'm saying. What do you think?
[03:37:00.000 --> 03:37:07.000]  I thought it was interesting how Jake Taper immediately knew the guy had said too much and he goes, whoa, whoa, whoa.
[03:37:07.000 --> 03:37:12.000]  That's not what you really meant. So if anybody, if I had said, you know what, we're going to kill Hillary Clinton,
[03:37:12.000 --> 03:37:17.000]  Jake Taper would be like, oh my God, I can't believe it, murderers, Trump people, murderers.
[03:37:17.000 --> 03:37:23.000]  So Jake Taper actually was like, whoa, whoa, you weren't supposed to tell people about a plot to assassinate the president.
[03:37:23.000 --> 03:37:27.000]  You know, CNN is ISIS. This goes back to everything's coming together.
[03:37:27.000 --> 03:37:32.000]  Jake Taper should have said, I disavow. This is terrible. You're not allowed here.
[03:37:32.000 --> 03:37:37.000]  But meanwhile, some idiot like Jeffrey Lord makes a satirical Hitler comment,
[03:37:37.000 --> 03:37:44.000]  which everybody knew that he was trying to say that, you know, Jeffrey Lord has seen and got fired because he goes, oh, seek hail.
[03:37:44.000 --> 03:37:50.000]  But he was saying that's what the media matters. People do as they say their cult like Nazi followers.
[03:37:50.000 --> 03:37:58.000]  So he's going to boycott Stanley Kubrick because he made fun of Dr. Strangelove with a man, I can walk.
[03:37:58.000 --> 03:38:02.000]  Right. Or the, anybody with a Hitler costume.
[03:38:02.000 --> 03:38:06.000]  You guys got stuff to cover, but just real fast, but so what is your view on this?
[03:38:06.000 --> 03:38:13.000]  Yeah, Alex, my take on it is that what they're trying to do here is normalize the idea of the deep state taking out Trump
[03:38:13.000 --> 03:38:17.000]  or of people normalizing more further violence against Trump supporters.
[03:38:17.000 --> 03:38:25.000]  We saw this in Pennsylvania this week where a rabid anti-Trump or this Democrat activist shot his Republican
[03:38:25.000 --> 03:38:28.000]  committeeman neighbor twice in the head in front of the guy's wife.
[03:38:28.000 --> 03:38:32.000]  And then the national media has been completely silent on this story.
[03:38:32.000 --> 03:38:35.000]  Why won't they talk about violence murder at this point?
[03:38:35.000 --> 03:38:37.000]  That's right. They stir it up. They push it.
[03:38:37.000 --> 03:38:41.000]  And then when it happens, they don't cover it, but intensify going. It's working.
[03:38:41.000 --> 03:38:47.000]  It's working thinking they're going to intimidate all of us from all their doings, giving us more energy.
[03:38:47.000 --> 03:38:49.000]  Don't they understand that?
[03:38:49.000 --> 03:38:51.000]  I don't think they do understand it, Alex.
[03:38:51.000 --> 03:38:56.000]  Remember, this is the same people that last year when President Trump was talking about supporting the Second Amendment,
[03:38:56.000 --> 03:39:00.000]  they all ran around for the week saying that he want called to assassinate Hillary Clinton.
[03:39:00.000 --> 03:39:03.000]  Trump said, well, I support the Second Amendment, the Second Amendment people.
[03:39:03.000 --> 03:39:06.000]  And they said, aha, Trump has said he's going to assassinate Hillary.
[03:39:06.000 --> 03:39:09.000]  They ran fake news for weeks and weeks based off of that.
[03:39:09.000 --> 03:39:15.000]  But now we've got a guy here on CNN who literally said kill the president when Jake Taper...
[03:39:15.000 --> 03:39:18.000]  He said we're going to kill him. He said we're setting it up to kill him.
[03:39:18.000 --> 03:39:22.000]  And he's the guy at the CIA that used to set it up for overthrowing countries.
[03:39:22.000 --> 03:39:27.000]  I mean, it's like a brain surgeon saying, I'm going to do brain surgery. He's up there.
[03:39:27.000 --> 03:39:30.000]  This is what he does. This is a dangerous person.
[03:39:30.000 --> 03:39:33.000]  This is how they train these people. This is how they train them to think.
[03:39:33.000 --> 03:39:35.000]  This is how they train them to operate.
[03:39:35.000 --> 03:39:41.000]  This is what the type of people we have not only dealing in the highest levels
[03:39:41.000 --> 03:39:44.000]  of some of these black teams in our intelligence community,
[03:39:44.000 --> 03:39:49.000]  but also at the same levels in academia, in the Beltway, in the Department of Defense,
[03:39:49.000 --> 03:39:52.000]  and you're seeing it as well at CNN, which is actually...
[03:39:52.000 --> 03:39:55.000]  I'm sitting here in Atlanta just a few blocks away from, believe it or not.
[03:39:55.000 --> 03:39:57.000]  And I know you guys have the Google protests, other stuff.
[03:39:57.000 --> 03:39:59.000]  So go ahead and take over. I just love being with you guys.
[03:39:59.000 --> 03:40:02.000]  Again, Jack was talking about this as well. Follow him on Twitter, follow him on Facebook.
[03:40:02.000 --> 03:40:06.000]  And people say, well, then why are you bashing YouTube, Facebook, and Twitter, but staying on it?
[03:40:06.000 --> 03:40:08.000]  Paul is his own man. He's decided to leave YouTube.
[03:40:08.000 --> 03:40:13.000]  I called him this morning. He said, listen, if they keep censoring my videos, I'm never going back.
[03:40:13.000 --> 03:40:16.000]  He goes, I want to cause a debate. We've got to start some class-action suits.
[03:40:16.000 --> 03:40:18.000]  Congress is talking about this being a violation.
[03:40:18.000 --> 03:40:21.000]  And I said, okay, I respect that. I guess they'll do new videos.
[03:40:21.000 --> 03:40:24.000]  We'll put them on my platform. But then I got to pay for the bandwidth.
[03:40:24.000 --> 03:40:32.000]  I want to make a point that people need to recognize that YouTube didn't create content.
[03:40:32.000 --> 03:40:37.000]  They obtained Paul Joseph Watson's labor under false pretenses, underlying.
[03:40:37.000 --> 03:40:43.000]  They said, come to our platform, link to people, bring people to here because we don't have anything but you.
[03:40:43.000 --> 03:40:46.000]  Paul had a following. We bring them the following.
[03:40:46.000 --> 03:40:50.000]  Exactly. So now YouTube is so big, they go, oh, well, we don't need you.
[03:40:50.000 --> 03:40:54.000]  It's kind of like that person that you help out in life and you build up.
[03:40:54.000 --> 03:40:58.000]  They're saying we don't need you. YouTube says we don't need you anymore.
[03:40:58.000 --> 03:41:01.000]  We're now globalist tube.
[03:41:01.000 --> 03:41:07.000]  Right. But he built them up. Paul Joseph Watson gave them tens of millions of dollars in free advertising.
[03:41:07.000 --> 03:41:12.000]  So he needs to just make them kill them. And that is why Alex, you should do a march on Google and Austin.
[03:41:12.000 --> 03:41:14.000]  That's the way to talk to Jack.
[03:41:14.000 --> 03:41:15.000]  We're going to do it.
[03:41:15.000 --> 03:41:20.000]  Yeah, we need a march on Google and Austin. That can be yours. We're doing them nationwide.
[03:41:20.000 --> 03:41:21.000]  We need big marches.
[03:41:21.000 --> 03:41:24.000]  I'm going to support, I'm going to cover live. I'm going to send reporters.
[03:41:24.000 --> 03:41:27.000]  You just tell us, you're in, you're in, you're with Info Wars now as a correspondent.
