[00:00.000 --> 00:26.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:24:05.000 --> 01:24:08.000]  Have I properly, from your literal deep understanding,
[01:24:08.000 --> 01:24:11.000]  and I don't kiss my listeners or guess buts,
[01:24:11.000 --> 01:24:14.000]  but Paul Watson's real smart, John Rappaport's real smart.
[01:24:14.000 --> 01:24:16.000]  These are the type of people I listen to.
[01:24:16.000 --> 01:24:19.000]  What do you think's really going on, John Rappaport?
[01:24:19.000 --> 01:24:23.000]  Well, Alex, I think the learned helplessness part is major.
[01:24:23.000 --> 01:24:28.000]  You know, you overwhelm people with a number of these crises all at once.
[01:24:28.000 --> 01:24:32.000]  I mean, that's classic PSYOP kind of work,
[01:24:32.000 --> 01:24:35.000]  where people feel like they're being driven from pillar to post.
[01:24:35.000 --> 01:24:39.000]  They can't concentrate and try to figure out what's going on
[01:24:39.000 --> 01:24:41.000]  in one area when something else pops up,
[01:24:41.000 --> 01:24:43.000]  and then a third, then a fourth.
[01:24:43.000 --> 01:24:45.000]  It's all happening at the same time,
[01:24:45.000 --> 01:24:47.000]  and so they throw up their hands and they say,
[01:24:47.000 --> 01:24:49.000]  well, there's nothing I can do.
[01:24:49.000 --> 01:24:53.000]  There's nothing I can contribute.
[01:24:53.000 --> 01:24:54.000]  There's nowhere to go.
[01:24:54.000 --> 01:24:58.000]  So I just have to let the people in charge take care of it
[01:24:58.000 --> 01:25:01.000]  because it's just too overwhelming.
[01:25:01.000 --> 01:25:03.000]  I don't think there's any doubt about that
[01:25:03.000 --> 01:25:07.000]  in all of these staged crises happening at the same time.
[01:25:07.000 --> 01:25:09.000]  No question about that.
[01:25:09.000 --> 01:25:14.000]  And I agree with you also, it's moving into a higher gear.
[01:25:14.000 --> 01:25:15.000]  Absolutely.
[01:25:15.000 --> 01:25:20.000]  The rapidity with which these things are being splashed
[01:25:20.000 --> 01:25:23.000]  and everybody's faces is enormous.
[01:25:23.000 --> 01:25:30.000]  And then you've got the fact that no explanations are given
[01:25:30.000 --> 01:25:34.000]  for outrageous behavior that just drives people
[01:25:34.000 --> 01:25:36.000]  into a state of cognitive dissonance
[01:25:36.000 --> 01:25:40.000]  where they can't even think anymore, such as,
[01:25:40.000 --> 01:25:42.000]  what happened at the border?
[01:25:42.000 --> 01:25:45.000]  Why all of a sudden this?
[01:25:45.000 --> 01:25:49.000]  All of this horrendous kind of oppression
[01:25:49.000 --> 01:25:51.000]  has been going on in Central America for a long time.
[01:25:51.000 --> 01:25:55.000]  So why all of a sudden do we have all these kids
[01:25:55.000 --> 01:25:57.000]  and people showing up at the border?
[01:25:57.000 --> 01:26:01.000]  Where did that come from? No answer is supplied there
[01:26:01.000 --> 01:26:05.000]  except kind of ridiculous generality.
[01:26:05.000 --> 01:26:11.000]  And why all of a sudden do we have war in Asia
[01:26:11.000 --> 01:26:15.000]  and all this insanity going on in the Middle East
[01:26:15.000 --> 01:26:20.000]  and the US government under Obama supporting terrorists
[01:26:20.000 --> 01:26:25.000]  and calling them by various different names?
[01:26:25.000 --> 01:26:27.000]  Oh, yeah, total sigh up.
[01:26:27.000 --> 01:26:29.000]  I mean, it's Al Qaeda, they just changed the name.
[01:26:29.000 --> 01:26:31.000]  I mean, it's getting crazy.
[01:26:31.000 --> 01:26:34.000]  So that just drives people completely to distraction
[01:26:34.000 --> 01:26:36.000]  and then the business with the open borders
[01:26:36.000 --> 01:26:41.000]  and all these sick people coming in with infections and diseases
[01:26:41.000 --> 01:26:44.000]  and people are looking around at each other saying,
[01:26:44.000 --> 01:26:46.000]  do you understand what's going on here?
[01:26:46.000 --> 01:26:49.000]  Am I missing something?
[01:26:49.000 --> 01:26:54.000]  And everybody is just with a giant question mark over their head.
[01:26:54.000 --> 01:26:57.000]  I want to think that's part of the learned helplessness too.
[01:26:57.000 --> 01:27:00.000]  So to me, that's just a major, major aspect of this.
[01:27:00.000 --> 01:27:01.000]  Let me ask you this then.
[01:27:01.000 --> 01:27:04.000]  Is the bottom line, this is full spectrum dominance,
[01:27:04.000 --> 01:27:09.000]  siege level, warfare by the globalist against humanity as a whole
[01:27:09.000 --> 01:27:13.000]  to bring in a global crisis so we finally accept global governance?
[01:27:13.000 --> 01:27:14.000]  Yeah, absolutely.
[01:27:14.000 --> 01:27:16.000]  I mean, that is the end game.
[01:27:16.000 --> 01:27:18.000]  That's the purpose for all of this.
[01:27:18.000 --> 01:27:22.000]  You know, all of the sub motives and objectives
[01:27:22.000 --> 01:27:26.000]  and whatever all feed in, as you and I have discussed a number of times,
[01:27:26.000 --> 01:27:32.000]  into that big picture, which is total global dominance by the globalist.
[01:27:32.000 --> 01:27:33.000]  That's what they want.
[01:27:33.000 --> 01:27:35.000]  So the people would just give in.
[01:27:35.000 --> 01:27:37.000]  Okay, so it's time for a new money system.
[01:27:37.000 --> 01:27:40.000]  All right, whatever you say, do whatever you want, you know,
[01:27:40.000 --> 01:27:42.000]  because we just can't fight it anymore.
[01:27:42.000 --> 01:27:43.000]  That's what a lot of people think.
[01:27:43.000 --> 01:27:46.000]  And of course, that's totally wrong.
[01:27:46.000 --> 01:27:51.000]  But when you have this kind of sigh of assault on people's minds and consciousness,
[01:27:51.000 --> 01:27:53.000]  that's what you get from a lot of people.
[01:27:53.000 --> 01:27:55.000]  They just give up, they surrender,
[01:27:55.000 --> 01:27:59.000]  and then you can enact even more insane things than you did.
[01:27:59.000 --> 01:28:02.000]  I mean, it's like testing the limits of insanity.
[01:28:02.000 --> 01:28:07.000]  Okay, if we just open the borders and we let hundreds of thousands of people flood in,
[01:28:07.000 --> 01:28:13.000]  people that are sick, people that are dying, unaccompanied children, terrorists, gangs, this, that,
[01:28:13.000 --> 01:28:16.000]  and the other thing, and the people will go for that.
[01:28:16.000 --> 01:28:19.000]  And there won't be any massive rebellion in the streets.
[01:28:19.000 --> 01:28:21.000]  Why not bring in live Ebola?
[01:28:21.000 --> 01:28:23.000]  Exactly, let's try that.
[01:28:23.000 --> 01:28:25.000]  If that flies.
[01:28:25.000 --> 01:28:33.000]  Okay, so maybe it's time now for Obama to unilaterally declare amnesty for all immigrants
[01:28:33.000 --> 01:28:38.000]  and to say that the whole idea of borders in the first place is ridiculous.
[01:28:38.000 --> 01:28:39.000]  Stay there, incredible.
[01:28:39.000 --> 01:28:41.000]  See, folks, I'm up here ranting and raving.
[01:28:41.000 --> 01:28:44.000]  John Rappaport in like six minutes just crystallized everything.
[01:28:44.000 --> 01:28:47.000]  I mean, you don't hear this anywhere else, and I'm not just saying that.
[01:28:47.000 --> 01:28:49.000]  You really don't.
[01:28:49.000 --> 01:28:52.000]  I mean, this, he just broke it all down.
[01:28:52.000 --> 01:28:57.000]  We'll talk about how we stop it and what he expects to happen next, what they're going to do next.
[01:28:57.000 --> 01:29:26.000]  Coming up on the Sunday edition.
[01:29:27.000 --> 01:29:29.000]  This is not a low grade formula.
[01:29:29.000 --> 01:29:50.000]  We are working with one of the top laboratory manufacturers in the United States to bring you the best form of colloidal silver using electrical processes within a base of DINI's water for your preparedness storage or your home kitchen.
[01:29:50.000 --> 01:30:00.000]  Purchase your bottle of infowarslife.com silver bullet colloidal silver today and find other amazing supplements at infowarslife.com.
[01:30:20.000 --> 01:30:25.000]  I know it as survival shield, true nascent iodine that your body can really absorb.
[01:30:25.000 --> 01:30:32.000]  Then, about a year ago, he said, listen, if you think this is powerful, I'm going to come out with rare earth and deep earth crystals.
[01:30:32.000 --> 01:30:36.000]  And the results that I personally have had have been life changing.
[01:30:36.000 --> 01:30:41.000]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[01:30:41.000 --> 01:30:50.000]  This is innovating and the best part is it helps fund infowars.com, the radio show, the TV show, the whole media operation promoting true libertarian ideas.
[01:30:50.000 --> 01:30:54.000]  For a limited time, experience the ancient power of survival shield X2.
[01:30:54.000 --> 01:31:00.000]  Take advantage of this unprecedented 30% off super detox special at infowarslife.com.
[01:31:00.000 --> 01:31:07.000]  From the water table to our soils to the atmosphere itself, our world is becoming more and more toxic each and every day.
[01:31:07.000 --> 01:31:15.000]  But it's not just the air outside that's toxic. Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[01:31:15.000 --> 01:31:20.000]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[01:31:20.000 --> 01:31:23.000]  There are more than 42 million smokers in the United States.
[01:31:23.000 --> 01:31:27.000]  Well over a thousand types of mold in mildew linked to numerous conditions.
[01:31:27.000 --> 01:31:32.000]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[01:31:32.000 --> 01:31:42.000]  When I began to research these statistics it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[01:31:42.000 --> 01:31:46.000]  Made with organic and wild cultivated herbs and manufactured in the U.S.A.
[01:31:46.000 --> 01:31:53.000]  The new info wars life lung cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[01:31:53.000 --> 01:32:00.000]  Now available exclusively at infowarslife.com or by calling toll 3-888-2533139.
[01:32:00.000 --> 01:32:03.000]  Hi I'm Dr. Edward Groot.
[01:32:03.000 --> 01:32:10.000]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[01:32:10.000 --> 01:32:21.000]  The new survival shield X2 is mined from 7 to 10,000 feet below the earth in pristine environmentally clean conditions.
[01:32:21.000 --> 01:32:31.000]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[01:32:31.000 --> 01:32:35.000]  It's the strongest nascent iodine on the market today.
[01:32:35.000 --> 01:32:39.000]  It delivers 650 micrograms per drop.
[01:32:39.000 --> 01:32:41.000]  Experience the new formula.
[01:32:41.000 --> 01:32:43.000]  Experience the ancient purity.
[01:32:43.000 --> 01:32:45.000]  Shield your family.
[01:32:45.000 --> 01:32:47.000]  Survival Shield X2.
[01:32:47.000 --> 01:32:50.000]  Available now at infowarslife.com.
[01:32:50.000 --> 01:33:01.000]  X2 from infowarslife.com or call toll 3-888-2533139.
[01:33:01.000 --> 01:33:05.000]  Coast to coast, direct from Austin.
[01:33:05.000 --> 01:33:09.000]  You're listening to the Alex Jones Broadcasting Network.
[01:33:09.000 --> 01:33:10.000]  Network.
[01:33:10.000 --> 01:33:12.000]  We've got it, we've got it.
[01:33:12.000 --> 01:33:17.000]  That trash bin is coming to you.
[01:33:17.000 --> 01:33:22.000]  Waging War on Corruption.
[01:33:22.000 --> 01:33:30.000]  It's Alex Jones coming to you live from the front lines of the InfoWars.
[01:33:30.000 --> 01:33:31.000]  No more.
[01:33:31.000 --> 01:33:33.000]  Check news.com is his website.
[01:33:33.000 --> 01:33:34.000]  He's John Rappaport.
[01:33:34.000 --> 01:33:35.000]  He can read.
[01:33:35.000 --> 01:33:36.000]  It's amazing.
[01:33:36.000 --> 01:33:38.000]  Essays and news articles every day there.
[01:33:38.000 --> 01:33:41.000]  We carry them at infowars.com and prisonplotter.com as well.
[01:33:41.000 --> 01:33:48.000]  Up on infowars.com, Obama brings Ebola into America after signing executive order to detain sick Americans.
[01:33:48.000 --> 01:33:50.000]  Two plus two equals four, folks.
[01:33:50.000 --> 01:33:53.000]  Not five, like Common Core says.
[01:33:53.000 --> 01:33:57.000]  Senator Schumann calls for laws on private drone-ish.
[01:33:57.000 --> 01:33:58.000]  We knew that was coming.
[01:33:58.000 --> 01:34:01.000]  Demonize drones for them only that the government have them.
[01:34:01.000 --> 01:34:02.000]  Ebola outbreak.
[01:34:02.000 --> 01:34:08.000]  Western drug firms have not tried to find vaccines because virus only affects Africans.
[01:34:08.000 --> 01:34:11.000]  That's an actual quote out of the UK government.
[01:34:11.000 --> 01:34:12.000]  You cannot make this stuff up.
[01:34:12.000 --> 01:34:14.000]  You cannot make this stuff up.
[01:34:14.000 --> 01:34:19.000]  It affects everybody equally, folks, on a racial basis.
[01:34:19.000 --> 01:34:22.000]  Stuff like HIV is racially discriminatory.
[01:34:22.000 --> 01:34:24.000]  You could use that term towards Africans.
[01:34:24.000 --> 01:34:29.000]  Ebola cover op in a hypnotized world.
[01:34:29.000 --> 01:34:31.000]  Again, covert op in a hypnotized world.
[01:34:31.000 --> 01:34:33.000]  That's John Rappaport's article.
[01:34:33.000 --> 01:34:36.000]  That's just some of the stories up on the main website.
[01:34:36.000 --> 01:34:41.000]  But John, what I know here is this.
[01:34:41.000 --> 01:34:43.000]  This is clearly by design.
[01:34:43.000 --> 01:34:54.000]  These are decisions they're making to bring live Ebola inside host humans that can spread it into hospitals that aren't even contained for this.
[01:34:54.000 --> 01:34:56.000]  There's all sorts of federal laws.
[01:34:56.000 --> 01:34:57.000]  I looked them up.
[01:34:57.000 --> 01:35:05.000]  The headline should be Obama violates federal law shipping Ebola victims to hospital.
[01:35:05.000 --> 01:35:10.000]  I mean, it's on record that stuff like that's got to be in a level four facility.
[01:35:10.000 --> 01:35:11.000]  They've got those all over the place.
[01:35:11.000 --> 01:35:12.000]  They've got them in Atlanta.
[01:35:12.000 --> 01:35:15.000]  Why aren't they there?
[01:35:15.000 --> 01:35:19.000]  So regardless, they're doing something on purpose.
[01:35:19.000 --> 01:35:20.000]  We know it's fear mongering.
[01:35:20.000 --> 01:35:26.000]  We know, I mean, there's a lot of things, but you just mentioned it all earlier, but there's even more to it.
[01:35:26.000 --> 01:35:28.000]  Where do you see all this going?
[01:35:28.000 --> 01:35:31.000]  And what do you think the next big crisis they may pull?
[01:35:31.000 --> 01:35:35.000]  And what are all these crises supposed to lead up to?
[01:35:35.000 --> 01:35:37.000]  Okay, I see a few things.
[01:35:37.000 --> 01:35:47.000]  One is, and you mentioned this earlier, they're rushing to sell, you know, billions of dollars worth of a new vaccine that they're now going to test on humans.
[01:35:47.000 --> 01:35:54.000]  All of a sudden, all these years, they've been saying, well, we got no vaccine for Ebola, no vaccine for Ebola, can't get it.
[01:35:54.000 --> 01:35:56.000]  All of a sudden, oh, yeah, we can do this.
[01:35:56.000 --> 01:35:59.000]  In fact, we'll do it right away.
[01:35:59.000 --> 01:36:06.000]  Watch out for that one, baby, because who knows what's going to be in that one and who knows how toxic that is going to be.
[01:36:06.000 --> 01:36:12.000]  People who are then going to fall ill and then there'll be a diagnosed that, no, it wasn't a vaccine.
[01:36:12.000 --> 01:36:15.000]  These people actually have Ebola.
[01:36:15.000 --> 01:36:21.000]  So to bring people into the U.S. who've been diagnosed with Ebola is definitely a step in that direction.
[01:36:21.000 --> 01:36:23.000]  Oh, now we must have a vaccine.
[01:36:23.000 --> 01:36:25.000]  We've got to get it there.
[01:36:25.000 --> 01:36:37.000]  I'm also looking because now in West Africa, these areas in Sierra Leone and Liberia and the Republic of Guinea have now been sealed off.
[01:36:37.000 --> 01:36:52.000]  So I'm waiting for the next shoe to drop, which is a, you know, curtailing of goods on boats and giant ships and everything shipped out of Liberia, especially, but other places, too.
[01:36:52.000 --> 01:36:55.000]  No, we can't let any of this stuff out.
[01:36:55.000 --> 01:36:58.000]  So now you have total collapse of, you know, commercial trade.
[01:36:58.000 --> 01:37:06.000]  You've got all kinds of businesses going under because they run on credit and now they can't ship goods and they can't pay their bills.
[01:37:06.000 --> 01:37:09.000]  And now you've got all this explosion at the border.
[01:37:09.000 --> 01:37:20.000]  And I'm expecting to see some stories in the press pretty soon about the North American Union or some version of that where people are going to be saying out of Washington,
[01:37:20.000 --> 01:37:22.000]  why do we have these borders in the first place?
[01:37:22.000 --> 01:37:26.000]  They're absolutely unnecessary, costing us billions of dollars.
[01:37:26.000 --> 01:37:39.000]  Just have Mexico, Canada, the U.S. as one giant, you know, nation or whatever territory, and that'll solve the whole problem, prosperity for all, just the opposite of the truth, whatever.
[01:37:39.000 --> 01:37:44.000]  So those are a few of the things that I'm seeing coming up on the horizon.
[01:37:44.000 --> 01:38:07.000]  And all of this is leading to incorporating the U.S. as part of, you know, the globalist world to say the United States cannot be an isolated nation, cannot handle their own affairs, is deeply in debt, money crisis, jobs crisis, disease crisis, everything.
[01:38:07.000 --> 01:38:19.000]  And somehow the way to solve this, which is totally illogical and insane, but, you know, nevertheless, because we live in an interdependent world, that's how it'll all be solved through the global village.
[01:38:19.000 --> 01:38:23.000]  Everybody will be one, et cetera, et cetera, all that insanity.
[01:38:23.000 --> 01:38:28.000]  And that's what we're moving toward here, and that's the new day, the new money system.
[01:38:28.000 --> 01:38:31.000]  That's globalism in a nutshell.
[01:38:31.000 --> 01:38:42.000]  That's where all of this is going. The whole thing with the borders is completely about destroying the borders and saying they're artificial, they don't exist.
[01:38:42.000 --> 01:38:44.000]  There's no reason to pay any attention to them.
[01:38:44.000 --> 01:38:50.000]  And that's the globalist message, which is basically the communist message.
[01:38:50.000 --> 01:38:54.000]  There is no such thing as private property. There's no such thing as sovereign nations.
[01:38:54.000 --> 01:39:11.000]  Unless you're a globalist outside the sovereign nation, again, that's key what you just said. They don't just get rid of the border, they get rid of the nation, and then bring you under their international rule with all these secret boards and treaties, just like the Asia-Pacific trade agreement is secret for three years being negotiated.
[01:39:11.000 --> 01:39:25.000]  We go under true corporate global dictatorship, not of the corporation that's free market down the street from your house, but of these globalist megabanks who are anti-free market, anti-middle class, anti-prosperity, anti-human.
[01:39:25.000 --> 01:39:40.000]  Exactly. And the crisis to me that's going to happen, it's already underway to some degree, because nothing is perfect and people shouldn't think that the globalists have, you know, the perfect plan for totally dominating the world.
[01:39:40.000 --> 01:39:51.000]  And that crisis is going to be, you've got all kinds of corporations out there, giant corporations, that need consumers to sell their products.
[01:39:51.000 --> 01:40:08.000]  And if they put the world under this globalist system and they expand the kind of poverty and desperation that we've been seeing over the last ten years or so, they're going to run into one of their own crises, which is that some of those corporations are going to be screaming,
[01:40:08.000 --> 01:40:32.000]  we don't have enough consumers. The whole shooting match could go down completely because they've gone too far, too long, and they've made too many people too poor and too desperate to even participate in their controlled economy, at which point the shift just absolutely sinks.
[01:40:32.000 --> 01:40:49.000]  And then global homeland security groups, other crisis management organizations run by the private banking intelligence agencies that have taken over our governments, pose as the saviors and consolidate even more control and then launch the next phase of their anti-human operation.
[01:40:49.000 --> 01:40:57.000]  You bet. Absolutely. Because now we have to combat chaos in the street. Now we have to combat, you know, rebellion, propping up.
[01:40:57.000 --> 01:41:09.000]  And I'm going to be saying put the army out here to stop the rioting because the army will be heroes fighting a crisis the globalists helped create, but nevertheless fighting a real enemy. It's like our military fighting Al Qaeda.
[01:41:09.000 --> 01:41:22.000]  No, they're really fighting real radical scum. So I'm not saying they aren't heroes or it isn't real. The problem is the globalists gave the weapons and the training to the crazies to begin with.
[01:41:22.000 --> 01:41:35.000]  Absolutely. I mean, part of solving a crisis that was created by the globalists to begin with is that it has to be a real crisis. It can't just be in your mind.
[01:41:35.000 --> 01:41:46.000]  You know, you really do have to feel threatened. There really does have to be enough violence and chaos so that people will say help us save us, bring in the heroes, do whatever you have to do.
[01:41:46.000 --> 01:41:57.000]  I mean, it works. Once you take it that far, it works. But the end game goes beyond that. The end game is now you have a locked down planet.
[01:41:57.000 --> 01:42:10.000]  Now you have, you know, global homeland security, who is saying we're going to bring order out of chaos. And in the aftermath, yes, you folks are going to have far less freedoms than you did before.
[01:42:10.000 --> 01:42:20.000]  But you will have security. We will protect you. And we know that's what you want, right? And they're betting that the majority of people are going to say absolutely.
[01:42:20.000 --> 01:42:27.000]  Well, there you have it with John Robinport, the secrets of the New World Order, the secret of their sigh out, the secret of what they want.
[01:42:27.000 --> 01:42:34.000]  Before we got a break here, start describing from your deep research over 40 years, their mindset. When we come back, we'll do it.
[01:42:34.000 --> 01:42:43.000]  And then solutions will will finish up today. Didn't take any calls because there was so much to cover. But I'll be back tomorrow 11am Central live with the weekday radio show.
[01:42:43.000 --> 01:42:50.000]  We'll take a lot of calls tomorrow, I promise, because I know folks want to chime in on what's happening. But I mean, this is real. This is not a game.
[01:42:50.000 --> 01:43:00.000]  We'll be back. Infowars.com is my site. No more fake news.com is John Robinport. Stay with us.
[01:43:00.000 --> 01:43:08.000]  I've always believed in nutrition and herbs. Super male vitality was developed to activate your body's own natural processes.
[01:43:08.000 --> 01:43:18.000]  Instead of using synthetic chemicals sourced from powerful organic herbs, harvested around the planet and then concentrated for maximum potency.
[01:43:18.000 --> 01:43:23.000]  I just received my male vitality about three days ago and I must say that good stuff.
[01:43:23.000 --> 01:43:33.000]  We're consulting top doctors, nutritionists, pharmacists and others. We have developed what I believe is the ultimate non-GMO organic super male vitality formula.
[01:43:33.000 --> 01:43:40.000]  Super male vitality by Infowars Life is so powerful that I only take half the recommended dose.
[01:43:40.000 --> 01:43:46.000]  I jump out of bed ready to fight these criminals every day. I look forward to waking up and taking my super male vitality and get the day started.
[01:43:46.000 --> 01:44:00.000]  It's not just the super male vitality. All the products in InfowarsLife.com are simply amazing. Visit InfowarsLife.com today to secure your super male vitality and other powerful products from Infowars Life.
[01:44:00.000 --> 01:44:04.000]  City of Austin tap water versus filtered City of Austin tap water.
[01:44:04.000 --> 01:44:05.000]  I didn't taste dirt in it.
[01:44:05.000 --> 01:44:06.000]  God knows what's in this.
[01:44:06.000 --> 01:44:17.000]  These people just sampled City of Austin tap water straight from the faucet. Next, we had them try a sample of tap water filtered with a Pro Pure G2.0 filtration system.
[01:44:17.000 --> 01:44:18.000]  Now when it is better.
[01:44:18.000 --> 01:44:19.000]  It tastes like nothing.
[01:44:19.000 --> 01:44:21.000]  Yep, I know what good water tastes like. It's good water.
[01:44:21.000 --> 01:44:27.000]  Most tap water contains added substances like fluoride, chlorine, glyphosate and many others.
[01:44:27.000 --> 01:44:34.000]  Studies prove that these substances are linked to an assortment of major health issues including tooth decay, lower IQ and even cancer.
[01:44:34.000 --> 01:44:37.000]  It tastes like you're drinking out of the lake when you're in tap water.
[01:44:37.000 --> 01:44:45.000]  The Pro Pure G2.0 filtration system removes these deadly substances leaving only fresh tasting, deliciously clean water.
[01:44:45.000 --> 01:44:46.000]  Okay, this is very tasty.
[01:44:46.000 --> 01:44:47.000]  It's good water.
[01:44:47.000 --> 01:44:48.000]  Refreshing.
[01:44:48.000 --> 01:44:49.000]  It's good.
[01:44:49.000 --> 01:45:00.000]  Go to InfowarsStore.com today. Use promo code water and save 10% off your Pro Pure purchase. Or call 1-888-253-3139.
[01:45:00.000 --> 01:45:06.000]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[01:45:06.000 --> 01:45:11.000]  Most people know that iodine deficiency has been a crisis around the world.
[01:45:11.000 --> 01:45:16.000]  Iodine is key to so many of the body's functions, especially the thyroid.
[01:45:16.000 --> 01:45:19.000]  I discovered a product being developed by Dr. Group.
[01:45:19.000 --> 01:45:24.000]  You now know it as survival shield, true nascent iodine that your body can really absorb.
[01:45:24.000 --> 01:45:31.000]  Then, about a year ago, he said, listen, if you think this is powerful, I'm going to come out with rare earth, deep earth crystals.
[01:45:31.000 --> 01:45:36.000]  And the results that I personally have had have been life changing.
[01:45:36.000 --> 01:45:41.000]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[01:45:41.000 --> 01:45:42.000]  This is innovating.
[01:45:42.000 --> 01:45:50.000]  And the best part is it helps fund Infowars.com, the radio show, the TV show, the whole media operation, promoting true libertarian ideas.
[01:45:50.000 --> 01:45:57.000]  When you're out on the road, the last place you want to be is on the road.
[01:45:57.000 --> 01:46:02.000]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[01:46:02.000 --> 01:46:10.000]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[01:46:10.000 --> 01:46:20.000]  They so pride in every stitch guarantee you love the way they fit.
[01:46:20.000 --> 01:46:25.000]  They put a diamond gusset in the crotch where you need it most.
[01:46:25.000 --> 01:46:37.000]  Blue diamond gussets got it, others don't.
[01:46:37.000 --> 01:46:44.000]  We turned jeans inside out, diamond gusset jeans, made in the USA with unparalleled quality.
[01:46:44.000 --> 01:46:51.000]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection so you could ride all day with confidence.
[01:46:51.000 --> 01:46:53.000]  Order yours at gusset.com.
[01:46:53.000 --> 01:47:00.000]  Diamond gusset jeans got it, others don't.
[01:47:00.000 --> 01:47:03.000]  Coast to coast, direct from Austin.
[01:47:03.000 --> 01:47:08.000]  You're listening to the Alex Jones Broadcasting Network.
[01:47:34.000 --> 01:47:43.000]  Amarillo by morning.
[01:47:43.000 --> 01:47:48.000]  Yeah, that sun will be high in that Texas sky.
[01:47:48.000 --> 01:47:52.000]  You know, I am proud to be a Texan.
[01:47:52.000 --> 01:47:57.000]  Growing up, I just got sick of Texas this, Texas that, how great it was.
[01:47:57.000 --> 01:48:05.000]  Amarillo by morning, but I do share the state with George Strait.
[01:48:05.000 --> 01:48:12.000]  And I just didn't know how special it was to be Texan.
[01:48:12.000 --> 01:48:20.000]  Growing up, I thought everybody was like my grandparents and my parents, the other Texans I knew.
[01:48:20.000 --> 01:48:27.000]  Where nobody would even think about cheating or screwing you over because they didn't want their name being ruined and because they were honorable people.
[01:48:27.000 --> 01:48:30.000]  Now, there's always been a lot of bad people in Texas as well.
[01:48:30.000 --> 01:48:33.000]  There are a lot of great people across this fine land.
[01:48:33.000 --> 01:48:39.000]  But I got to tell you, the good old fashioned, real Texas values that I grew up with, that's Americana.
[01:48:39.000 --> 01:48:42.000]  And that's what I want to see come back to this country.
[01:48:42.000 --> 01:48:45.000]  I guess you could call it chivalry.
[01:48:45.000 --> 01:48:50.000]  Time at the end of the American Revolution kind of settled here in Texas.
[01:48:50.000 --> 01:48:55.000]  And for all our bad angels, we had a lot more good ones to use that analogy.
[01:48:55.000 --> 01:48:59.000]  Closing out here, the worldwide transmission with John Rappaport.
[01:48:59.000 --> 01:49:12.000]  John, quantify who the global star, what their deepest end game is from all the thousands of people you've interviewed on your TV show and radio show and books you've written and the best sellers and all the rest of it, really delving into the esoteric nature of these people.
[01:49:12.000 --> 01:49:15.000]  And then how do we beat them? John Rappaport.
[01:49:15.000 --> 01:49:22.000]  Well, there's certainly the kind of banksters that you've been talking about for a long time.
[01:49:22.000 --> 01:49:37.000]  And I think increasingly so because the moneymen who are manipulating money, creating the money, inflating, deflating value is what they're doing at the drop of a hat.
[01:49:37.000 --> 01:49:55.000]  Financing ventures, pulling their money out, putting it in, you know, roaming the world because under the World Trade Organization, which is the key element of globalism today, corporate banksters and so on can move in and move out at will.
[01:49:55.000 --> 01:50:03.000]  And they're just, you know, they want to own the world. They want to own life itself.
[01:50:03.000 --> 01:50:08.000]  And we don't have a lot of time, but we can certainly, you know, indicate that.
[01:50:08.000 --> 01:50:15.000]  They want to play God. That's why any free will gets in the way of them. They're here to override humanity, turn us into robots.
[01:50:15.000 --> 01:50:25.000]  Exactly. Destroy all of that idea of freedom. And so that's, you know, the solution has always been and continues to be freedom.
[01:50:25.000 --> 01:50:37.000]  The individual, starting with the individual. And the problem has been recently that there's a lot of people who pay lip service to that idea of freedom, but they don't back it up.
[01:50:37.000 --> 01:50:47.000]  I agree, but what about the globalists? How do they not burn with a wish for liberty? How do they not want to empower others? How do they want to see others fall and be weak?
[01:50:47.000 --> 01:50:55.000]  And then, as you just said, how do the average yuppies and people just pay lip service and not take it personal that people are trying to enslave them?
[01:50:55.000 --> 01:51:07.000]  Well, I think to explain the globalists, you've got to understand that those people, their rise to extreme wealth was not ever through the free market.
[01:51:07.000 --> 01:51:13.000]  They cheated, lied, stole, corrupted, murdered people to get...
[01:51:13.000 --> 01:51:21.000]  John D. Rockefeller said, competition's a sin. Exactly. So by the time they got to the top, do you think they're going to turn around and talk about freedom?
[01:51:21.000 --> 01:51:31.000]  No. That's the horror to them. That's just, that's like Satan to them is freedom because they did everything they could to destroy freedom on their way up.
[01:51:31.000 --> 01:51:35.000]  That's how they got to the top. So that really explains their psychology.
[01:51:35.000 --> 01:51:39.000]  And they lost a lot of battles in their battles card and they want to settle the score.
