[00:00.000 --> 00:04.000]  You're listening to the Alex Jones show.
[3:06:50.000 --> 3:06:52.000]  Survival Shield X2.
[3:06:52.000 --> 3:06:56.000]  There's one product that I would say is life changing that I would suggest it's nascent iodine.
[3:06:56.000 --> 3:06:58.000]  Survival Shield X2.
[3:06:58.000 --> 3:07:23.000]  It's got a five star rating. It's a win-win in FullWarsLife.com.
[3:07:29.000 --> 3:07:36.000]  To smash windows, burn cars, shut down interstates and airports, bully and terrorize the law abiding.
[3:07:36.000 --> 3:07:42.000]  Until the only option left is for the police to do their jobs and stop the madness.
[3:07:42.000 --> 3:07:46.000]  And when that happens, they'll use it as an excuse for their outrage.
[3:07:46.000 --> 3:07:52.000]  The only way we stop this, the only way we save our country and our freedom
[3:07:52.000 --> 3:07:57.000]  is to fight this violence of lies with the clenched fist of truth.
[3:07:57.000 --> 3:08:03.000]  I'm the National Rifle Association of America and I'm Freedom's Safest Place.
[3:08:27.000 --> 3:08:55.000]  It's just a total deflection. This whole thing with Russia.
[3:08:55.000 --> 3:09:00.000]  It is so far-fetched. It's so ridiculous. Honestly, I wish I had that power.
[3:09:00.000 --> 3:09:02.000]  I'd love to have that power.
[3:09:02.000 --> 3:09:10.000]  But Russia has no respect for our country and that's why if it is Russia, nobody even knows it's probably China.
[3:09:10.000 --> 3:09:13.000]  Or it could be somebody sitting in his bed.
[3:09:13.000 --> 3:09:20.000]  But it shows how weak we are. It shows how disrespected we are.
[3:09:20.000 --> 3:09:26.000]  It's a total sign, assuming it's Russia or China or one of the major countries and competitors.
[3:09:26.000 --> 3:09:31.000]  It's a total sign of disrespect for our country.
[3:09:31.000 --> 3:09:36.000]  Putin and the leaders throughout the world have no respect for our country anymore
[3:09:36.000 --> 3:09:39.000]  and they certainly have no respect for our leader.
[3:09:39.000 --> 3:09:42.000]  So I know nothing about it. It's one of the most far-fetched I've ever heard.
[3:09:42.000 --> 3:09:45.000]  Yes, what do I have to get involved with Putin for? I have nothing to do with Putin.
[3:09:45.000 --> 3:09:49.000]  I've never spoken to him. I don't know anything about him other than he will respect me.
[3:09:49.000 --> 3:09:58.000]  Russia, if you're listening, I hope you're able to find the 30,000 emails that are missing.
[3:09:58.000 --> 3:10:02.000]  I think you will probably be rewarded mightily by our press.
[3:10:02.000 --> 3:10:06.000]  Now, why wasn't that a big issue last year?
[3:10:06.000 --> 3:10:09.000]  Because he was out in the open. She committed the crime. She had the illegal servers.
[3:10:09.000 --> 3:10:13.000]  She had the missing emails. He said, I don't know who has it, but whoever has it,
[3:10:13.000 --> 3:10:19.000]  just go ahead and release the information because she's the one that's committed the crimes.
[3:10:19.000 --> 3:10:24.000]  But somehow they've turned all this around, Roger, where his son, a month earlier,
[3:10:24.000 --> 3:10:29.000]  has a meeting to see if she's a Russian spy and people just act like that's us colluding with the Russians
[3:10:29.000 --> 3:10:33.000]  when that's what we do is interface with all these governments. That's all the proofs they've got.
[3:10:33.000 --> 3:10:39.000]  I know I've been harping on this quite a bit, but I tell you, I mean, this is the last gasp here.
[3:10:39.000 --> 3:10:47.000]  Well, as you know, Alex, the president then candidate Trump was very widely criticized for that particular comment.
[3:10:47.000 --> 3:10:53.000]  Frankly, I thought it was brilliant because it underlined again that Hillary Clinton had some 33,000 emails
[3:10:53.000 --> 3:10:58.000]  that were completely missing, that have disappeared.
[3:10:58.000 --> 3:11:05.000]  And I think he made a key point. The president's been very consistent about the fact that there probably was hacking in this election
[3:11:05.000 --> 3:11:11.000]  by the Saudis, the Chinese, the Israelis, the Russians, the North Koreans. God knows how many.
[3:11:11.000 --> 3:11:12.000]  It was a total free-for-all.
[3:11:12.000 --> 3:11:19.000]  There's no question. But that doesn't mean that there was any effective collusion between the Russian state and the Trump campaign.
[3:11:19.000 --> 3:11:26.000]  This literally did not exist. What this really is more than anything else, of course, is a pathetic excuse
[3:11:26.000 --> 3:11:34.000]  for the fact that Hillary Clinton had all these huge institutional financial built-in advantages and she still lost.
[3:11:34.000 --> 3:11:42.000]  That's right. And I don't see this ever working unless the Trumps buy into they've done something wrong.
[3:11:42.000 --> 3:11:45.000]  And he goes on Hannity and says, well, maybe I should have done a little bit better.
[3:11:45.000 --> 3:11:52.000]  Yeah, he should have just sent one of his adjuncts down to check out the info.
[3:11:52.000 --> 3:11:54.000]  He shouldn't have put himself randomly in a room.
[3:11:54.000 --> 3:11:58.000]  The story's up on infowars.com. It needs to go viral.
[3:11:58.000 --> 3:12:05.000]  She photographed herself at Trump Tower repeatedly protesting as an anti-Trumper with Linda Sarsour-Hajib garbage,
[3:12:05.000 --> 3:12:08.000]  showing she's hooked in with Soros. She met with the Russian ambassador.
[3:12:08.000 --> 3:12:14.000]  There's information on that. She oversees her visa six months and was allowed to come back into the country.
[3:12:14.000 --> 3:12:16.000]  A lot of signs here she's a Soros cut up.
[3:12:16.000 --> 3:12:20.000]  You know, this is where I think infowars has been out ahead of everybody else.
[3:12:20.000 --> 3:12:25.000]  This is smelling more and more like a setup. This is smelling more and more like entrapment,
[3:12:25.000 --> 3:12:29.000]  where Don Jr. is only trying to do the right thing by his father's campaign.
[3:12:29.000 --> 3:12:33.000]  I've been in 10 presidential campaigns, Alex, and when someone contacts you and says,
[3:12:33.000 --> 3:12:40.000]  I have devastating information of wrongdoing by your opponent and you don't meet with them, that's malpractice.
[3:12:40.000 --> 3:12:48.000]  It's the accuracy and the documentability of the information that's important, not the source.
[3:12:48.000 --> 3:12:56.000]  Well, they've never had anything Russian. I mean, you've got the Clinton's meeting with the Russians selling out uranium.
[3:12:56.000 --> 3:13:01.000]  You've got a meeting with the Communist Chinese. I mean, it's a free-for-all of them selling people out.
[3:13:01.000 --> 3:13:10.000]  And again, I think the Republicans should be less apologetic and Trump should be going after the Republican leadership.
[3:13:10.000 --> 3:13:13.000]  I'm going to get out of here soon and let you host the hour. You're not here visiting.
[3:13:13.000 --> 3:13:19.000]  I'm not here to run this and work with them for wars, but doing a real prognosis on Trump.
[3:13:19.000 --> 3:13:24.000]  I think with what he's up against, he's over-delivered, you know, just seven months, six and a half months in,
[3:13:24.000 --> 3:13:32.000]  with the economy, with TPP, with the carbon taxes, with 60-plus percent of the illegals being down from last year,
[3:13:32.000 --> 3:13:36.000]  with thousands of companies moving back hundreds of billions of new jobs.
[3:13:36.000 --> 3:13:41.000]  But if he could just get the tax cuts and just get Obamacare repealed, which he's pushing for,
[3:13:41.000 --> 3:13:46.000]  but being sabotaged by Republicans, so I think the bigger threat than MSN, because it's such a joke,
[3:13:46.000 --> 3:13:53.000]  and a bigger threat of the Democratic Party, I think it's the Republicans and the Moles and the Lakers.
[3:13:53.000 --> 3:13:57.000]  I agree with you. I think, frankly, tax reform is the key.
[3:13:57.000 --> 3:14:03.000]  If he can get a real uplift in the economy between now and the 18 election, then that force their game plan.
[3:14:03.000 --> 3:14:07.000]  They want to take a majority in the House. Then it doesn't matter what Mueller puts forward.
[3:14:07.000 --> 3:14:13.000]  They will use it as a hook for impeachment. That's their game plan. That's the game plan we must defeat.
[3:14:13.000 --> 3:14:17.000]  And they know the Russia thing's not there, as they've said. They take him a year, two years longer.
[3:14:17.000 --> 3:14:23.000]  You know, Mueller's saying, and they're standing him up like he's God, he's Christ, he's the arbiter of reality.
[3:14:23.000 --> 3:14:28.000]  They want that so they can, again, hopefully get the House and then bring down Trump.
[3:14:28.000 --> 3:14:36.000]  While he has the trifecta, and as you said, Justice Kennedy, imminent retirement, what does he need to do?
[3:14:36.000 --> 3:14:40.000]  Well, I think he needs to go after the IRS and have hearings. He needs to go after Obama with hearings.
[3:14:40.000 --> 3:14:45.000]  He needs to go after Hillary with hearings. He needs to go after them, how dare them with the Muslim Brotherhood,
[3:14:45.000 --> 3:14:53.000]  open the borders up and let the UN be under State Department control, or the State Department or UN control, and vet what refugees come here.
[3:14:53.000 --> 3:15:00.000]  He needs to take everything they're attacking on and turning it around, because everything they attack on, religiously, is their weak points.
[3:15:00.000 --> 3:15:06.000]  They know, oh, we're weak on Russia, blaming on Trump. You know, they're weak on bringing in terrorists, turning it around on Trump.
[3:15:06.000 --> 3:15:11.000]  He needs to get on the offensive. I think it should start with a criminal investigation of Lynda Sarsour.
[3:15:11.000 --> 3:15:21.000]  Well, again, these circa news stories of about a month ago, outlining how the FBI abused surveillance and wiretapping.
[3:15:21.000 --> 3:15:25.000]  I guess wiretapping is an outdated comment, but surveillance.
[3:15:25.000 --> 3:15:33.000]  Electronic surveillance. Of Americans and how they access that data. To me, that's the greatest vulnerability of the left,
[3:15:33.000 --> 3:15:41.000]  the greatest vulnerability of the Obama gang. It's interesting because the global publications, which as you know is owned by the National Inquirer,
[3:15:41.000 --> 3:15:49.000]  has a terrific piece this week on how Hillary is tied to Mueller, how Hillary is tied to Comey,
[3:15:49.000 --> 3:15:58.000]  and how she has been orchestrating this effort to smear the president on Russia. Better reporting, by the way, than you'll ever find in the Washington Post or the New York Times.
[3:15:58.000 --> 3:16:06.000]  Well, I want you to get more into that. Let me just say this in closing for this segment. People in the media like to make a big deal out of my thought processes,
[3:16:06.000 --> 3:16:12.000]  and they constantly now misrepresent what I've said. I mean, it's just, you read something in the paper, you better go watch the actual clip.
[3:16:12.000 --> 3:16:19.000]  Because I said he was investigating Hillary for being a spy, he was doing his job. They turned it into, he was investigating Donald Jr.
[3:16:19.000 --> 3:16:25.000]  the Russian to see if she was a spy. I mean, so they do everything to make it sound quirky, weird, crazy.
[3:16:25.000 --> 3:16:34.000]  Because if you actually tune in, you hear the common sense. Now, expanding on all this, the big controversy is the fact that the NSA is spying on everybody.
[3:16:34.000 --> 3:16:43.000]  But I want to explain my perspective and how my brain works. I used to get told like 10 years ago by people in big syndicated radio and others,
[3:16:43.000 --> 3:16:49.000]  hey, Alex, you're left alone because they think the public are cowards, and they think you're doing the intimidation forum.
[3:16:49.000 --> 3:16:55.000]  Well, I didn't believe that. I thought if people knew how bad things were, they would get involved and wake up, because that's how I am.
[3:16:55.000 --> 3:17:00.000]  You tell me there's a problem. My house is on fire. I don't just give up. I try to put it out or get out of the house.
[3:17:00.000 --> 3:17:07.000]  And so I always just approach things from the truth, not the Machiavelli way. Now that I'm 43 years old, been through a lot.
[3:17:07.000 --> 3:17:13.000]  I can't help but be Machiavelli. I mean, I do things because they're right, but I can see the Machiavelli perspective.
[3:17:13.000 --> 3:17:19.000]  I never put good faces or bad faces on things to try to cheerlead or to create a hoax.
[3:17:19.000 --> 3:17:25.000]  I really went with what I thought was going on just almost, you know, at a robotic level.
[3:17:25.000 --> 3:17:30.000]  Now I realize everything is hype. They know they're a horrible party, totally hated.
[3:17:30.000 --> 3:17:33.000]  They know they've been hated for decades. They know they're falling apart.
[3:17:33.000 --> 3:17:38.000]  They know their minions are the most alone, pathetic people that have fake bots as friends.
[3:17:38.000 --> 3:17:44.000]  That's in the Facebook documents that came out in Australia, where they target liberals, try to keep them desperate, try to keep them alone.
[3:17:44.000 --> 3:17:49.000]  I mean, it's so incredible that they know they're scum. They know they're hated.
[3:17:49.000 --> 3:17:54.000]  They know their mercenaries working for these rich inbred elites that are totally psychopathic and insane.
[3:17:54.000 --> 3:18:00.000]  And so that's the thing. When I get up here and say we're winning, globalists admit they're in free fall in their own internal publications.
[3:18:00.000 --> 3:18:08.000]  We really are kicking butt. It doesn't mean they can't get a stab at and win, but overall they could destroy Trump and me, Roger Stone.
[3:18:08.000 --> 3:18:12.000]  They're not putting the genie back in the bottle, not just here, but all over the world.
[3:18:12.000 --> 3:18:17.000]  Humanity wants prosperity. Globalism doesn't for the average person, and that's why it's dead on arrival.
[3:18:17.000 --> 3:18:19.000]  We'll skip this break for more time.
[3:18:19.000 --> 3:18:28.000]  And that's why it's more important than ever that everyone out there watching and listening financially support us because I might plug a minute each hour.
[3:18:28.000 --> 3:18:32.000]  Most talk show hosts plug every segment because that's where the real advertising is.
[3:18:32.000 --> 3:18:37.000]  Isn't the breaks during the ads. You don't listen to the most of those. Some of them are great. Some of them you do.
[3:18:37.000 --> 3:18:44.000]  Mainly you listen to live plugs. Most people do them every segment. I could have sponsors every segment. I don't do it.
[3:18:44.000 --> 3:18:50.000]  I plug enough to fund things, but I want to expand. I'm hiring people, but I need more money. We got products you need.
[3:18:50.000 --> 3:18:56.000]  You need to stop bringing glyphosates and the hundreds of chemicals that run off on average and even in well water or tap water is worse.
[3:18:56.000 --> 3:19:04.000]  You need our gravity-fed systems. Four different brands are all excellent. They're apples and oranges. Some are better at this and better at that, but they all take stuff down to non-detectable or close to it.
[3:19:04.000 --> 3:19:10.000]  That's number one. You need our air filtration systems for your house put out by Alexa Pure. They're excellent.
[3:19:10.000 --> 3:19:22.000]  The DNA force back in stock sold out almost six months. You need our amazing probiotics, 30% off when you get them, with the Myco ZX, the targets, what nobody else out there does, the fungus, the candida, the mole that's growing in your guts.
[3:19:22.000 --> 3:19:29.000]  It's all there. Stuff you need, then you help yourself, help your family, and fund the wide-hot story of truth.
[3:19:29.000 --> 3:19:42.000]  InfoWars.com is the umbrella site. InfoWarsLive.com is the sub-site. Recall, 888-253-3139. Get your CNN's fake news shirt on the back. InfoWars.com is real news.
[3:19:42.000 --> 3:19:54.000]  Meet like-minded people. Stand up for free speech. It does so much to demoralize the enemy when they see InfoWars.com stickers that every order gets stuck everywhere, when they see you wearing the shirts.
[3:19:54.000 --> 3:20:00.000]  And then they come over every once in a while, if you're in a few of the blue state enclaves, they might get in your face.
[3:20:00.000 --> 3:20:07.000]  Laugh back at them. When you don't fall like they do to trendy disappear pressure, they piss themselves. Sorry for the French, it's true.
[3:20:07.000 --> 3:20:17.000]  It's all a peer pressure war, but as libertarians, as conservatives, as Christians, we don't ever instinctively care what others think. We have an internal compass.
[3:20:17.000 --> 3:20:27.000]  We have to realize everything they hit us with is a window into how weak they are and how they're fad driven. And you've just got to understand, they'll walk over to my table.
[3:20:27.000 --> 3:20:32.000]  I still go to downtown Austin. When I go to libertarian and conservative areas, I get my food bought for me, literally.
[3:20:32.000 --> 3:20:40.000]  But when I go to liberal areas on purpose, every two or three times I go out to eat, you know, maybe once a month, it happens. They walk over and they go, boo, you're pathetic.
[3:20:40.000 --> 3:20:46.000]  Everyone hates you. And the waiter hates you. And we hate you. And I go, good. I really love that. I know you're driven by peer pressure.
[3:20:46.000 --> 3:20:53.000]  And I think that gets to me. I'm not in junior high. In fact, I was kind of tired. I have some adrenaline now. Thank you for coming over and reminding me how pathetic my opposition is.
[3:20:53.000 --> 3:21:03.000]  Then they literally don't know what to then try to shake my hand. I go, no, get out of here. And they deflate because you have to understand, folks, these are the lowest of the low followers.
[3:21:03.000 --> 3:21:07.000]  We don't hate them, but in large numbers, these lemmings are dangerous. Roger Stone.
[3:21:07.000 --> 3:21:15.000]  You know, Alex, I remember just a couple of weeks ago I was with you. We were walking through a hotel and some Brit, of course, did you started screaming?
[3:21:15.000 --> 3:21:17.000]  He goes, you're traitors. You're Russians.
[3:21:17.000 --> 3:21:23.000]  First of all, this guy would have been speaking Russian, but for the United States of America and for patriots like us.
[3:21:23.000 --> 3:21:30.000]  But you're absolutely right about something else you said earlier. And that is the lies are getting bigger and bigger and bigger.
[3:21:30.000 --> 3:21:37.000]  They no longer feel restrained. They can say all kinds of things and put words in your mouth, things that you didn't say.
[3:21:37.000 --> 3:21:47.000]  Yesterday on the first anniversary of Seth Rich's death, his parents yet again appeal to the public not to discuss this in any way and not to dig into it.
[3:21:47.000 --> 3:21:57.000]  I simply post this question. Am I the only one who finds it odd that Seth Rich's parents don't seem to have any interest whatsoever in knowing who killed their son?
[3:21:57.000 --> 3:22:02.000]  Well, I have a memory. First, they were questioning. They were on the news.
[3:22:02.000 --> 3:22:08.000]  That's why I ended it with hashtag pay off question mark. I raised a question.
[3:22:08.000 --> 3:22:15.000]  Headline in newslet. Stone says rich parents paid off. I didn't say they were. I asked where they were.
[3:22:15.000 --> 3:22:23.000]  Well, it's more than that. I mean, take the wife who was on the National Security Council as a top aide to Michael Hastings, who we know was in was a cut out.
[3:22:23.000 --> 3:22:28.000]  He was in intelligence agencies. I'm not going to get into the details, but I've talked to folks that were there and that people that were at the funeral.
[3:22:28.000 --> 3:22:33.000]  She's like, oh, they killed him. I'm going to get these bastards. A couple months later, she goes on Pierce Morgan and says he died completely natural.
[3:22:33.000 --> 3:22:37.000]  No big deal. Everybody go to sleep. They threaten people. It's not just payoffs.
[3:22:37.000 --> 3:22:44.000]  It's possible. What I find interesting, though, about this whole thing is Seth Rich is not some low level employee.
[3:22:44.000 --> 3:22:49.000]  He's the head of the division from which documents are stolen and they end up.
[3:22:49.000 --> 3:22:52.000]  And the news calls him this young boy got shot. No big deal.
[3:22:52.000 --> 3:22:59.000]  So when he's murdered, for you not to question whether that's suspicious, it's a suspension of any common sense.
[3:22:59.000 --> 3:23:09.000]  No journalist in their right mind could not find this suspicious and see an obvious correlation between the stolen documents at the Democratic National Committee.
[3:23:09.000 --> 3:23:13.000]  We still need justice and the truth for Seth Rich.
[3:23:13.000 --> 3:23:16.000]  I want you to take over. You got a lot to cover. You hosted an hour meeting.
[3:23:16.000 --> 3:23:22.000]  You did a great job there. An hour and a half. Look into your crystal ball long term.
[3:23:22.000 --> 3:23:28.000]  Are there any other little Russian tidbits or giblets that you've got?
[3:23:28.000 --> 3:23:32.000]  Because, you know, most of the stuff's off record when we talk. Some of it isn't.
[3:23:32.000 --> 3:23:38.000]  I mean, how much can we get into about what was known by folks about who might have met with who?
[3:23:38.000 --> 3:23:44.000]  I mean, we know it's all nothing but because you're saying this is the end of it. This is all they got unless it's totally manufactured.
[3:23:44.000 --> 3:23:46.000]  Any other shoes left to drop here, Roger?
[3:23:46.000 --> 3:23:51.000]  I have known about this allegation regarding Don Jr. for about 10 days.
[3:23:51.000 --> 3:24:00.000]  I had hoped that the White House would move proactively to put it out on the Friday before the holiday, which I think would minimize the coverage of a nothing story.
[3:24:00.000 --> 3:24:10.000]  There is some question about the three White House advisors who were cited in the Washington Post story as being sources of the Post story.
[3:24:10.000 --> 3:24:17.000]  The overwhelming consensus inside Trump world is that Corey Lewandowski, who has an animus towards Don Jr.,
[3:24:17.000 --> 3:24:23.000]  because Don Jr. helped remove him as the Trump campaign manager, is one of these sources.
[3:24:23.000 --> 3:24:32.000]  If that is true, it is despicable to attack the president's family when Don Jr. has done nothing illegal or immoral.
[3:24:32.000 --> 3:24:39.000]  They're picking him, Alex, because he's a fan of Info Wars, because he's a warrior, because he's not afraid to call out CNN as fake news.
[3:24:39.000 --> 3:24:46.000]  Because he's loyal to America and prosperity and Christianity and a free open society.
[3:24:46.000 --> 3:24:50.000]  And he stands up for his father. He stands up for his family. There's something to admire.
[3:24:50.000 --> 3:24:55.000]  You know, I couldn't believe it. I actually had a writer, was this Paul Callan, actually said,
[3:24:55.000 --> 3:24:59.000]  Meeting Russians for Dirt on Clinton. It may be immoral, but it's not illegal. It's not immoral.
[3:24:59.000 --> 3:25:05.000]  He deserves a medal. But unless the only article out of hundreds of CNN that admits it's not illegal, it's opposition research.
[3:25:05.000 --> 3:25:10.000]  What about Hillary's people meeting with a bunch of Russians looking for dirt? Why is she allowed to?
[3:25:10.000 --> 3:25:15.000]  Well, largely because the Republicans refuse to pick up that rock and throw it. That's the real...
[3:25:15.000 --> 3:25:16.000]  There's the real problem.
[3:25:16.000 --> 3:25:24.000]  Why are Republicans so intimidated by the knock-need-dwee-bee CNN-MSNBC?
[3:25:24.000 --> 3:25:32.000]  I mean, those people are jokes. They have almost no viewers. Every time they attack me, we get more listers and revenue goes up.
[3:25:32.000 --> 3:25:37.000]  I mean, it's like, please throw me in the briar patch. I mean, what is wrong with these people?
[3:25:37.000 --> 3:25:45.000]  I think a lot of them are living in the political past. I think a lot of them are living in the age when the mainstream media had a monopoly
[3:25:45.000 --> 3:25:52.000]  stranglehold on the dissemination of political information. And they still quake when they get the Morning Washington Post.
[3:25:52.000 --> 3:25:59.000]  This Morning's Washington Post, it was like an Atlas in Wonderland experience. It's so far from the truth.
[3:25:59.000 --> 3:26:05.000]  Well, let me tell you, there were like four articles that I was in, and I just scanned them, and it was literally all lies.
[3:26:05.000 --> 3:26:07.000]  It was just made up, just made up.
[3:26:07.000 --> 3:26:12.000]  Oh, come on, Alex. Everybody knows you're funded by the Russians. They're paying for this whole thing. Everybody knows that.
[3:26:12.000 --> 3:26:16.000]  Plus all the bots that are passing your stuff. This is the most...
[3:26:16.000 --> 3:26:21.000]  Meanwhile, they're blocking us everywhere. They admittedly have bots. Hollywood, all the foreign governments against us.
[3:26:21.000 --> 3:26:30.000]  One of the things you pointed out early in the campaign is, consistently, through this campaign, they have accused us of exactly what they're doing.
[3:26:30.000 --> 3:26:38.000]  It's systematic. They're the ones. David Brock and his ilk are the ones using bots, smearing people. We don't do that.
[3:26:38.000 --> 3:26:39.000]  We're not doing that.
[3:26:39.000 --> 3:26:47.000]  You know how we know? Media Matter Talking Points, I've seen it, will pop up in seconds on hundreds of news articles that all pop up in the same five minutes.
[3:26:47.000 --> 3:26:58.000]  All written the same, just scrambled with people's names on them, all scrambling Talking Points, and then the same comments all pop up, and they're so lazy, it's even the same handles.
[3:26:58.000 --> 3:27:05.000]  But it shakes your face when it's Fox picking up the Media Matters Talking Points, and we've seen that with Brett Baer.
[3:27:05.000 --> 3:27:09.000]  One of the things I'm going to talk about in the next hour is, what's going on at Fox?
[3:27:09.000 --> 3:27:16.000]  Fox was once a beacon for truth and accurate coverage, and it has become as bad as CNN.
[3:27:16.000 --> 3:27:22.000]  Because it was there to control conservatism and libertarianism, and then make money off of it. It was contained. They were going to win.
[3:27:22.000 --> 3:27:37.000]  Now they know they've lost, and so they're desperately killing the Golden Goose in hopes that'll stop us, and all it'll do is further wake folks up and transfer and distribute that to other big sites and make us even stronger.
[3:27:37.000 --> 3:27:48.000]  The Fox viewership down by one third. One third, that's devastating, and it's because more and more they're sticking to the mainstream media lie.
[3:27:48.000 --> 3:27:54.000]  I was watching it this morning, and it was like, you'd have thought Donald Jr. was caught raping babies.
[3:27:54.000 --> 3:28:04.000]  I mean, you've got some patriots there, like Steve Ducey, for example, and Judge Napolitano, Judge Piro, Sean Hannity, Tucker Carlson.
[3:28:04.000 --> 3:28:12.000]  But that's not round the clock. They're standouts. Overall, though, they're taking on the same case cast as CNN in their coverage.
[3:28:12.000 --> 3:28:21.000]  John Jr. in big trouble. Everybody thought Russia was fake, but not now. He once met with a Russian to see if Hillary was corrupt.
[3:28:21.000 --> 3:28:25.000]  It's like he met with one. He met with one.
[3:28:25.000 --> 3:28:30.000]  How many Chinese did John Podesta meet with? How many foreign nationals did he meet with?
[3:28:30.000 --> 3:28:37.000]  Here's the deal. The Chinese, at espionage, are great at it because they just burrow into every business and then pass the info out they admit.
[3:28:37.000 --> 3:28:43.000]  I mean, that's what they make money from the Chinese government giving it to them. And we just let them do it.
[3:28:43.000 --> 3:28:53.000]  I think the Russians are relatively ham-handed in their understanding of American politics, and there's still no evidence that would hold up in a U.S. court of law.
[3:28:53.000 --> 3:29:04.000]  By the way, even Hillary said that as you know a month ago, but she said that we, me specifically, that we created the talking point, then the Russians gave us the money and the intel, and then we put it back out.
[3:29:04.000 --> 3:29:06.000]  You didn't know we commanded the Russians, too?
[3:29:06.000 --> 3:29:12.000]  Yeah, no. These people live on a different planet than the rest of us. There's no longer any common sense.
[3:29:12.000 --> 3:29:17.000]  Do you think Hillary really believes the Russians stole it from her? She's that mentally ill?
[3:29:17.000 --> 3:29:28.000]  Yeah. Well, first of all, no one is ever going to admit that they are an abject failure, and she doesn't want to admit that people hate her and that people don't trust her based on her record of lies and corruption.
[3:29:28.000 --> 3:29:34.000]  So she and Robbie Mooc and John Podesta, they have to come up with some reason why they...
[3:29:34.000 --> 3:29:41.000]  And I'm sorry, I don't usually judge a book by its cover, but that collection of Abedin and Wiener, they all look like space aliens from the dark crystal.
[3:29:41.000 --> 3:29:48.000]  I mean, the word is you've got to be super ugly to be around her because she likes ugly people. She likes pedophiles, too. She loves them.
[3:29:48.000 --> 3:29:52.000]  We'll be right back, Roger Stone's hosting, as we battle the pedophile empire of Hillary Clinton.
[3:29:52.000 --> 3:30:12.000]  We're on the march. The empire's on the run. Alex Jones and the GCN Radio Network.
[3:30:22.000 --> 3:30:29.000]  How do we remove that power from Washington to our local communities to the individual? That is the ultimate concern.
[3:30:29.000 --> 3:30:35.000]  The concentration of power, the excess of power, was always the chief concern of the founders of this country.
[3:30:35.000 --> 3:30:42.000]  It was why the anti-Federalists opposed the Constitution. They believed they put safeguards in the Constitution to abuse that concentration of power,
[3:30:42.000 --> 3:30:46.000]  but as James Madison also pointed out, knowledge will forever govern ignorance.
[3:30:46.000 --> 3:30:52.000]  People who mean to be their own governors must arm themselves with the power that knowledge gives.
[3:30:52.000 --> 3:30:57.000]  Arm yourself with the information of what your rulers are doing, of what the real constraints upon them are.
[3:30:57.000 --> 3:31:01.000]  Only then will you have the courage to nullify their actions.
[3:31:01.000 --> 3:31:17.000]  From ForWars.com, I'm David Knight.
[3:31:32.000 --> 3:31:39.000]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[3:31:39.000 --> 3:31:46.000]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[3:31:46.000 --> 3:31:50.000]  Dropped by the site today, order a bag or two, and I don't think you're going to be disappointed.
[3:31:50.000 --> 3:32:00.000]  Available in original or with our immune support infusion blend, you will be supporting a free press all the while enjoying a truly great tasting cup of my favorite coffee.
[3:32:00.000 --> 3:32:03.000]  Available at InfowarsLife.com
[3:32:30.000 --> 3:32:39.000]  Added to the food and water, and to the lining of plastics that destroy our vitality, turn off our hormones, and accelerate our journey towards death.
[3:32:39.000 --> 3:32:42.000]  I personally counter this onslaught with Anthroplex.
[3:32:42.000 --> 3:32:53.000]  Anthroplex is designed with known, organic, concentrated herbs to create the basic foundation to normal metabolic activity inside the human body.
[3:32:53.000 --> 3:33:03.000]  Discover why Anthroplex has turned so many heads today. It's time for us to take our bodies back into our own hands, and it starts at infowarslife.com with Anthroplex.
[3:33:24.000 --> 3:33:33.000]  Welcome back. I'm Roger Stone, sitting in now for Alex Jones, and we're going to go to your calls, because I think this is one of the best things on Infowars.
[3:33:33.000 --> 3:33:43.000]  I like the back and forth from patriots who want to call in and ask questions or make a point, and this dialogue I think is very important for activists to have.
[3:33:43.000 --> 3:33:50.000]  So why don't we start with Alyssa in Oregon. You've been holding Alyssa. What's on your mind?
[3:33:50.000 --> 3:33:55.000]  Hi, Roger. It's an honor to be on the phone with you, sir.
[3:33:55.000 --> 3:34:03.000]  Now, I don't know how much contact you are able to have with the Trump White House. I know you have high-level sources.
[3:34:03.000 --> 3:34:12.000]  But has Donald Trump been able to sit down with Jeff Sessions at all and kind of put pressure on him to start pushing indictments?
[3:34:12.000 --> 3:34:25.000]  Because it seems like Jeff Sessions is kind of not really doing a whole lot. I mean, it's been months of this. You know, we have known criminals just running their mouths that the list of crimes goes on and on and on,
[3:34:25.000 --> 3:34:34.000]  and we have people like Linda Starstor actively acting with tradition against the White House, and nothing happens to these people.
[3:34:34.000 --> 3:34:36.000]  You raised an excellent point.
[3:34:36.000 --> 3:34:51.000]  I think you raised an excellent point, Alyssa. I would like the Attorney General, who I think is fundamentally a good man, to stop worrying about the 29 states that have legalized marijuana in some form and start worrying about
[3:34:51.000 --> 3:34:56.000]  treason at the highest levels of the Obama-Clinton administration.
[3:34:56.000 --> 3:35:12.000]  We now have definitive proof, backed up by the FISA court, that tens of thousands, maybe hundreds of thousands, because it's redacted, of Americans were under active surveillance and that the FBI under James Comey abused that information.
[3:35:12.000 --> 3:35:22.000]  This is a criminal indictment waiting to happen. What did Comey know? What did Rice know? What did Clapper know? What did Brennan know?
