whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[03:01:58.020 --> 03:02:13.020]   "Zoochie Moochie," now, here's the flyer, "LGBTQ History Month at Michelle Obama Neighborhood Library." Why do you think Michelle Obama's having this at her library, folks? It's transsexual.
[03:02:14.020 --> 03:02:36.020]   Okay, that's a man. Or it was a man. No, it is a man. Michael Obama. So, Michael Obama, now Michelle Obama, hosts LGBTQ History Month at her library because that's the community that her and her husband are a part of, there's nothing wrong with that.
[03:02:37.020 --> 03:02:52.020]   If Barack and Michelle are in that community, that's perfectly fine, I have no problem with that. But to bring this, they even call it, look at this, "Drag Queen Story Hour Featuring Zoochie Moochie."
[03:02:57.020 --> 03:03:16.020]   "Zoochie Moochie," where do you find Zoochie Moochie? Zoochie Moochie, the drag queen who dressed as a demon, posted the same photo to his, her, her, his Instagram account and commented on Twitter about the event.
[03:03:17.020 --> 03:03:26.020]   The bio reads, "Attention Earthlings, this is Zoochie Moochie, your resident killer clown from outer space. I dress up in drag and love tacos."
[03:03:30.020 --> 03:03:47.020]   Okay, Zoochie Moochie tweeted, "I got to read to the children today and it was one of the best experiences I've been given as a," what, killer clown? And then someone tweets, "Viva La Ames," I think I follow her on Twitter.
[03:03:47.020 --> 03:03:56.020]   "Yeah, that wouldn't give kids nightmares," Zoochie Moochie responds, "You should have been there. The excitement in the children's eyes was everything." And then a kissy face.
[03:03:57.020 --> 03:04:03.020]   Church of Satan, hail Satan. That's nice.
[03:04:03.020 --> 03:04:18.020]   Omar Navarro, he's running against Maxine Waters in California, tweets out, "In response to the Zoochie Moochie demon, what are we teaching kids in school? Demonic teachings alive in Long Beach. I'm outraged they would allow this."
[03:04:19.020 --> 03:04:33.020]   Well, yeah, I mean, anybody left with a brain would be outraged they allow this. Pull up Zoochie Moochie's Twitter real quick, guys. Or pull up Michelle Obama's codpiece. Either one. It really doesn't matter. This is all you need to know.
[03:04:34.020 --> 03:04:51.020]   Okay, Michelle Obama hosting the LGBTQ day because she's part of that community as a transsexual and then has a cross-dressing demon speak to kids at her library. Why do you have a cross-dressing demon speaking to kids? Is that normal?
[03:04:53.020 --> 03:05:04.020]   Choose to take control of your chemistry with Survival Shield X2 and BioTrue Selenium. This powerful combo is perfect for supporting your thyroid and health.
[03:05:05.020 --> 03:05:20.020]   Survival Shield Selenium's formula is far from synthetic and is made from a source of 100% organic mustard seed. Our super high quality nascent iodine is an essential mineral sourced of 99.99% ultra pure deep earth iodine crystals.
[03:05:21.020 --> 03:05:35.020]   This essential mineral is necessary in order to produce thyroid hormones which influence every cell, tissue and organ in the body. With inadequate thyroid hormones you may experience slow metabolism, lethargy, weight gain and overall brain fog.
[03:05:36.020 --> 03:05:52.020]   Survival Shield X2 and BioTrue Selenium work together to support the systems in your body. Take control of your chemistry today with this super combo. Discover the power of Survival Shield X2 and BioTrue Selenium at InfoWarsLife.com.
[03:05:54.020 --> 03:06:21.020]   [Music]
[03:06:21.020 --> 03:06:33.020]   Coming back here live, big fourth hour Alex Jones show here on InfoWars, Jack Posobiec sitting in. We have so much we want to break down. There's so much that I want to get into.
[03:06:33.020 --> 03:06:46.020]   But first things first is that I understand that back at our flagship, see I'm coming out live from Washington D.C. but back at the flagship of the mothership in Austin, Owen Schroer is still there. Owen, you still there buddy?
[03:06:47.020 --> 03:06:56.020]   Yeah, I'm trying to figure out why Michael, excuse me Michelle Obama had a cross dressing demon speak to kids at her library today. I'm a little confused.
[03:06:56.020 --> 03:07:09.020]   Yeah, I'm not sure because see the last time that I came down to Austin you were down in Rio so I wasn't sure if that was something that you brought back with you. You may have summoned that from Carnival and had that demon follow you back into the country.
[03:07:09.020 --> 03:07:15.020]   No, no I was not at Carnival. That is yet to happen down there in Brazil. A little bit of culture for the people.
[03:07:16.020 --> 03:07:17.020]   News?
[03:07:17.020 --> 03:07:32.020]   Well, you know, it's just ridiculous because that's something that they would say, oh look at the crazy rhetoric that comes out of InfoWars. They're claiming a satanic drag queen dressed like a demon is speaking to kids. Like, oh that's just some crazed rhetoric.
[03:07:32.020 --> 03:07:40.020]   No, the Long Beach Public Library, Michelle Obama's library put it on Facebook themselves. So they're proud of this.
[03:07:41.020 --> 03:07:51.020]   Yeah, see I'm not going to lie. When I first saw that I thought, surely this is some kind of Halloween costume kind of thing and it has something to do with that.
[03:07:51.020 --> 03:08:03.020]   And then as I read I said, oh this is being considered as normal. This is considered normalized for children that they should attend and view someone like this in front of our kids.
[03:08:04.020 --> 03:08:17.020]   And again, nobody's saying that it's necessarily illegal or anything like that, but should we be raising our kids with this type of thing being put in their faces every day instead of like, you know, actually just promoting literacy.
[03:08:17.020 --> 03:08:24.020]   I mean, I remember reading like Curious George and, you know, well we can't read that Dr. Seuss anymore, right?
[03:08:24.020 --> 03:08:29.020]   So they took away Dr. Seuss and they've replaced Dr. Seuss with what is, is their name again?
[03:08:30.020 --> 03:08:34.020]   Who's she? Who's she? Who's she?
[03:08:34.020 --> 03:08:38.020]   Let's get this right here. Zuchi Muchi.
[03:08:38.020 --> 03:08:41.020]   Zuchi Muchi. Okay, so.
[03:08:41.020 --> 03:08:43.020]   There she is. He is. Whatever.
[03:08:43.020 --> 03:08:52.020]   Yeah, no more Dr. Seuss, but we've replaced Dr. Seuss with Zuchi Muchi for our children. And this is how kids want to get, they want to get raised in our country.
[03:08:52.020 --> 03:08:56.020]   She only has 866 followers. Oh, that's too bad. That's too bad.
[03:08:57.020 --> 03:09:04.020]   But here again, because I'm a libertarian. I don't care whatever you want to do with yourself, you know, whatever you want to do when you're consenting.
[03:09:04.020 --> 03:09:12.020]   Don't get me wrong. But we have to just ask ourselves the question, why are we having drag queen story hour at the Michelle Obama library?
[03:09:12.020 --> 03:09:19.020]   And then why is she clearly dressing up as a demon and trying to corrupt these, these young children's minds?
[03:09:20.020 --> 03:09:31.020]   Yeah, this is the type of thing that really begs a lot of questions, you know, and it's crazy because people will call Alex and call ourselves conspiracy theorists and every name under the sun for talking about how this stuff goes on.
[03:09:31.020 --> 03:09:40.020]   And I'm going to talk to a guest coming up here at 330 about the Hollywood culture and about how we have been talking about these things for years at this point.
[03:09:41.020 --> 03:09:49.020]   And now when it all comes true, now that we have the power of social media, we can share these pictures and videos breaking as fast as it possible as it happens.
[03:09:49.020 --> 03:09:56.020]   They can't cover it up anymore. They can't cover up the crimes like Harvey Weinstein anymore. And this is one of those things we're saying it's an open secret. Everybody knew about it.
[03:09:56.020 --> 03:10:08.020]   Well, oh, and we've been the ones that have been sounding the bell since for years that this sort of stuff was going on in our country and in our culture because there's a second layer to all this stuff.
[03:10:09.020 --> 03:10:16.020]   And yet we're reporting it. We also want to ask the question. And that's why I love InfoWars is because InfoWars will ask the question, is this the right direction for our society?
[03:10:16.020 --> 03:10:23.020]   Yes, someone needs to at least bring this to the attention of parents that may be sending their kids to the library while this is going on.
[03:10:23.020 --> 03:10:32.020]   I mean, OK, do you want your kids to be sexualized by a drag queen and a transsexual? That depends if you want to follow Michelle Obama or not.
[03:10:33.020 --> 03:10:39.020]   But it's strange. Zuchi, Moochi. And again, it just it's just it lends to everything we've been talking about, how they want to sexualize the children.
[03:10:39.020 --> 03:10:49.020]   They want to bring this demonized culture, like literally satanic culture into the mainstream, have it at public libraries and just pass it off as normal, accepted. This is just the norm now.
[03:10:49.020 --> 03:10:55.020]   Yeah. You look what they do. And you look at how they go after our institutions and our traditions. They go after things like Dr. Seuss.
[03:10:56.020 --> 03:11:03.020]   They go after things like standing up for the American for the American flag and showing patriotism at an NFL games. They go after our sports.
[03:11:03.020 --> 03:11:10.020]   They go after our, you know, our athletics. They look to take down everything that makes America America.
[03:11:10.020 --> 03:11:16.020]   And then you see the type of things that they want to replace it with, the type of stuff that they want to supplant it with.
[03:11:16.020 --> 03:11:24.020]   And they also know that by using something that's so admittedly triggering to a lot of people is that there's going to be discussion about it.
[03:11:25.020 --> 03:11:33.020]   And they're going to come out and say, if anybody says there's something wrong with it, they're going to decry you as transphobic or not being tolerant of alternate lifestyle choices.
[03:11:33.020 --> 03:11:43.020]   When nobody's saying anything like that, what we're saying is, is this really the best sociological decision for raising our children and for teaching kids literacy?
[03:11:43.020 --> 03:11:51.020]   And that's the point of. Oh, right, right. No, no, no. Going to the library isn't about reading. Just look at the new Obama library. There's no books.
[03:11:52.020 --> 03:11:55.020]   So, yeah, it's not about teaching you how to read. It's about teaching you how to be a sexual deviant.
[03:11:55.020 --> 03:11:59.020]   But regardless, I have I have no problem personally with Zucchi Mucci. I don't know of him.
[03:11:59.020 --> 03:12:05.020]   So here's what I'm going to say as Jack Posobiec is about to take over the fourth hour. And I always tell my crew to do this. And I hope they follow through.
[03:12:05.020 --> 03:12:13.020]   Try to get Zucchi Mucci on. I want to interview. Let's get Zucchi Mucci on the show. I want to interview Zucchi Mucci. Let's reach out to Zucchi Mucci.
[03:12:14.020 --> 03:12:22.020]   Try to get Zucchi Mucci on the show. Let's talk to them about whatever, you know, this this this whole drag queen story hour is about.
[03:12:22.020 --> 03:12:29.020]   And let's just get to the bottom of it. So reach out to Zucchi Mucci crew. Somebody reach out. And look, I know that they usually don't respond and don't come on.
[03:12:29.020 --> 03:12:33.020]   I get it. But we can't say we reached out unless we actually do it. So reach out.
[03:12:34.020 --> 03:12:42.020]   It will not be a gotcha interview. No, no, like a combative kind of edited thing. Where are your demonic headdress? I don't care.
[03:12:42.020 --> 03:12:50.020]   And we will we will give you a platform to explain what your what your background is and who you are to to the people.
[03:12:50.020 --> 03:12:54.020]   Well, Jack, you're about to take over some parting stories. I'll leave in your lap.
[03:12:55.020 --> 03:13:04.020]   Austrian vote paves way for nationalist party to enter government. A 31 year old Sebastian Kurz wins in Austria.
[03:13:04.020 --> 03:13:10.020]   So you've had the Brexit, the Catalonian independence, Trump and now a right wing Austrian.
[03:13:10.020 --> 03:13:19.020]   So you see the and the youth angle of that is important. The youth angle of that shows people that this is where the young that people wanted to discount millennials.
[03:13:20.020 --> 03:13:26.020]   They wanted to discount anyone born in the 80s. But when it comes down to it, people realize that, no, we're actually very good at this.
[03:13:26.020 --> 03:13:32.020]   And we're planning on moving aside these old failed political institutions and getting involved.
[03:13:32.020 --> 03:13:36.020]   That's why people like I mean, oh, and you and I are not old guys. Right.
[03:13:36.020 --> 03:13:48.020]   We're we're doing this when when most people our age are, you know, are going out and just like working regular jobs or with a lot of people stuck in college and then grad school and then the next school and then the next school and they never leave campus.
[03:13:49.020 --> 03:13:54.020]   Whereas we're actually getting involved in news, we're getting involved in our community. And that's what this guy over in Austria is doing.
[03:13:54.020 --> 03:14:01.020]   I think that our generation, certainly on people who are not on the globalist side, are going to be much more engaged than we've ever seen before.
[03:14:01.020 --> 03:14:06.020]   And there was always a demonization against the millennials. And I'm speaking for myself here.
[03:14:06.020 --> 03:14:15.020]   But I always felt that just as bad as whatever segment, half whatever portion of millennials were, the other side was that strong.
[03:14:16.020 --> 03:14:22.020]   You know, myself included and other millennials that I speak to, you know, we got Millie, we got a lot of young people that work here, you know, Omar Navarro running against Maxine Waters.
[03:14:22.020 --> 03:14:26.020]   So I think that there's also a lot of good that can come from our generation.
[03:14:26.020 --> 03:14:33.020]   Final story that I'll leave Jack with. AI implants will allow us to control our homes with our thoughts within 20 years.
[03:14:33.020 --> 03:14:43.020]   A government report claims John McNamara, who works at IBM Hursley Innovation Center in Hampshire, submitted evidence to the House of Lords Artificial Intelligence Committee,
[03:14:44.020 --> 03:14:47.020]   which is considering the economic, ethical and social implications of AI.
[03:14:47.020 --> 03:14:52.020]   Yeah, you know, just turn into an AI, you know, put a nice little chip in yourself.
[03:14:52.020 --> 03:14:56.020]   So they're actually talking about putting intelligent chips into your own brain.
[03:14:56.020 --> 03:15:01.020]   Yeah, because your brain isn't good enough, Jack. Come on, you're just a mere human. You evolved from a monkey.
[03:15:01.020 --> 03:15:06.020]   We need the AI chips, right. We need the AI chips. Right. We evolved from monkeys. That's all we are, baser instincts.
[03:15:06.020 --> 03:15:12.020]   And we need the AI chips or else we're not going to be able to. How would we be able to live?
[03:15:13.020 --> 03:15:23.020]   No, no, no, no, no. I figured it out. See, Jack, you you have been awfully intolerant of the LGBTQ History Month at the Michael Obama Neighborhood Library.
[03:15:23.020 --> 03:15:27.020]   You've been very intolerant from the drag queen story hour.
[03:15:27.020 --> 03:15:31.020]   So what we're going to do is we're going to put a little chip in your brain. We're going to fix that intolerance.
[03:15:31.020 --> 03:15:34.020]   Jack, we're going to fix that. We're going to fix that. We're going to fix that.
[03:15:34.020 --> 03:15:40.020]   We don't do the lobotomies anymore, so we'll just put a little chip in you to control your brains.
[03:15:41.020 --> 03:15:44.020]   And when the episodic takes over, I sign off. This is the fourth hour of the Alex Jones Show.
[03:15:44.020 --> 03:15:47.020]   Great guests coming up as well. Don't go anywhere.
[03:15:47.020 --> 03:15:57.020]   You've heard the phrase you are what you eat. Not true. Actually, you are what you can absorb.
[03:15:57.020 --> 03:16:01.020]   So if the vitamins and supplements you now take are not being absorbed, what good are they?
[03:16:01.020 --> 03:16:08.020]   Introducing Protovite, proprietary liquid system that allows premium quality nutrients to positively affect the blood in an astonishing five minutes.
[03:16:08.020 --> 03:16:12.020]   Watch our amazing two minute live blood cell video at TrueHealthFacts.com.
[03:16:13.020 --> 03:16:21.020]   Then call 502-410-3411. Protovite is nutrition you can feel. Protovite is nutrition that gets in.
[03:16:21.020 --> 03:16:28.020]   Fully cooked, ready to eat bacon. I'm talking thick, meaty, center cut, presidential bacon. Savory and delicious.
[03:16:28.020 --> 03:16:34.020]   I buy some, I use some, I store some. Awesome. No refrigeration needed with a 10 year shelf life.
[03:16:34.020 --> 03:16:42.020]   NASA PAC technology. Bacon. Fully cooked, fully hydrated, ready to eat right from the pack bacon. Or warm and served.
[03:16:42.020 --> 03:16:51.020]   Life saving, ready to eat bacon. 10 year shelf life bacon. Ships free at FullyCookedBacon.com.
[03:16:51.020 --> 03:16:58.020]   Water is the single most important thing your body needs. So you want to be sure it's the best for you and your family.
[03:16:58.020 --> 03:17:02.020]   Since 2005, thousands have depended on Berkey Purified Water.
[03:17:02.020 --> 03:17:07.020]   The Berkey guy provides the lowest price filtration systems in every size.
[03:17:08.020 --> 03:17:21.020]   Get incredibly delicious water now and in an emergency. Get to GoBerkey.com or call 877-886-3653. 877-886-3653. GoBerkey.com.
[03:17:21.020 --> 03:17:25.020]   Hunters, anglers, campers and survivalists. Get back to nature.
[03:17:25.020 --> 03:17:32.020]   Expand your horizons with the highest quality, most versatile, unique slingshots and sling bows on the market at Slingbow.com.
[03:17:33.020 --> 03:17:39.020]   Slingbow products are compact and models start from just $17.98. They're perfect for your bug out bag or storing in your vehicle.
[03:17:39.020 --> 03:17:43.020]   Give yourself and your loved ones the excitement and tradition of Slingbow.
[03:17:43.020 --> 03:17:51.020]   A new frontier in archery and truly modern twist on this primitive survival tool. Feel the thrill only at Slingbow.com.
[03:17:51.020 --> 03:18:02.020]   Hey, did you know that you can now preserve your own food for up to 25 years and still maintain its nutrition and flavor?
[03:18:02.020 --> 03:18:07.020]   That's right. Now's the time to build your own food storage with Harvest Rites freeze dryers.
[03:18:07.020 --> 03:18:14.020]   Go to Infowarsstore.com to learn more and check out this innovative and smart technology that's easy to use.
[03:18:14.020 --> 03:18:21.020]   And let me tell you something, it is perfect for freeze drying fruits, vegetables, meats, dairy products, desserts and entire meals.
[03:18:21.020 --> 03:18:23.020]   Woo, that's what I'm talking about.
[03:18:23.020 --> 03:18:30.020]   And when compared to traditional methods of preservation like canning or dehydrating, you know, like what you get at the grocery store,
[03:18:31.020 --> 03:18:41.020]   there is no comparison. Harvest Rite freeze dryers retain 97% of the food's taste, color and nutritional value and have a shelf life of up to 25 years.
[03:18:41.020 --> 03:18:45.020]   Now that's what I call the miracle of food preservation.
[03:18:45.020 --> 03:18:49.020]   Harvest Rite is truly the world's best, most affordable freeze dryer.
[03:18:49.020 --> 03:18:53.020]   So what are you waiting for? Check it out right now at Infowarsstore.com.
[03:18:53.020 --> 03:19:00.020]   You know, someone very profoundly once said many years ago that if fascism ever comes to America, it'll come in the name of liberalism.
[03:19:00.020 --> 03:19:03.020]   You're a white man! You're a white man!
[03:19:04.020 --> 03:19:11.020]   Welcome to The War Room, the latest expansion in Infowars live broadcasting.
[03:19:11.020 --> 03:19:20.020]   We are live weekdays from 3 to 6 p.m. Central at Infowars.com/show and this YouTube channel right here that you've landed on.
[03:19:20.020 --> 03:19:27.020]   Please subscribe to the channel for updates and notifications. You can follow us on Twitter @WarRoomShow.
[03:19:28.020 --> 03:19:35.020]   We are going to have the most powerful guests, the most powerful hosts. We'll be hearing from Alex Jones regularly as well as taking your phone calls.
[03:19:35.020 --> 03:19:42.020]   The liberal establishment media has controlled the narrative for too long. The silent majority is no longer silent.
[03:19:42.020 --> 03:19:44.020]   This is The War Room.
[03:19:55.020 --> 03:19:58.020]   You're listening to The Alex Jones Show.
[03:20:24.020 --> 03:20:29.020]   Crashing through the lies and disinformation, it's Alex Jones.
[03:20:29.020 --> 03:20:38.020]   Jack Posobiec sitting in. Big, big fourth hour that we've got today.
[03:20:38.020 --> 03:20:44.020]   We're talking just recently about some of the ways that they're going after our children. They're changing the way they're educated.
[03:20:44.020 --> 03:20:49.020]   Public libraries, you have to watch out what's going on in the public libraries now apparently.
[03:20:50.020 --> 03:20:55.020]   I'm a public library, but we're breaking down so much news today and I've got some hard stories I want to talk about.
[03:20:55.020 --> 03:21:01.020]   What's going on in the White House? What's going on here in D.C. where I sit? We're going to have a great guest coming up in about 10 minutes.
[03:21:01.020 --> 03:21:08.020]   But before I do all that, we're doing so much here at Infowars. I want to direct you guys to the Infowars store.
[03:21:08.020 --> 03:21:13.020]   I want to tell you about some of the big products that we have coming up right now.
[03:21:14.020 --> 03:21:20.020]   Especially the Caveman True Paleo chocolate or strawberry. It is so important to have this stuff.
[03:21:20.020 --> 03:21:27.020]   Now myself, I work out quite frequently. I do a lot of weight lifts with the Caveman True Paleo.
[03:21:27.020 --> 03:21:34.020]   When you're using that high intensity training, you're going for those heavy weights, you've got to replenish when you're done those weights.
[03:21:34.020 --> 03:21:43.020]   You've got to replenish. You've got to let that Paleo formula, that protein hit your bloodstream immediately after.
[03:21:43.020 --> 03:21:51.020]   So what I'll do is I'll make up basically a shake right after it. I'll make it up before I start working out so I can take it immediately when I'm done.
[03:21:51.020 --> 03:21:56.020]   Usually within the first 20, 15, 20 minutes. And I'm telling you guys, it really does taste like Ovaltine.
[03:21:56.020 --> 03:22:03.020]   It's just like the commercial says and it's so amazing. The bone broth that goes in it, you can use almond milk.
[03:22:03.020 --> 03:22:07.020]   The reviews have been completely incredible going in with this.
[03:22:08.020 --> 03:22:13.020]   Now another piece is that if you guys, if you're feeling like you're starting to slack off a little bit,
[03:22:13.020 --> 03:22:21.020]   you're having one of those days where you just can't quite keep going with your next thing, you want to turn over, try Brain Force.
[03:22:21.020 --> 03:22:27.020]   When you start to get a little bit more sleepy, when you start to feel a little more tired, I do a lot of reading at night.
[03:22:27.020 --> 03:22:32.020]   I'm doing my reading, I'm doing my research. So much news these days, it's coming out the night before.
[03:22:33.020 --> 03:22:38.020]   So you've got to be ready for early in the morning. That's why I'm reading at night. Pop a Brain Force.
[03:22:38.020 --> 03:22:46.020]   And it is so good because it doesn't leave you feeling jittery. It doesn't make you with like a caffeinated drink or like one of those energy drinks does.
[03:22:46.020 --> 03:22:53.020]   It's now, it's going to be on sale. It's actually just $19.99. It's normally, $19.96, excuse me.
[03:22:53.020 --> 03:22:59.020]   It's normally almost $40, cut down to $19.99. I have no idea. So that's a 50% savings.
[03:23:00.020 --> 03:23:05.020]   I have no idea how long they're going to allow this for. Probably not much longer, but it depends on how stores go.
[03:23:05.020 --> 03:23:10.020]   If it sells, I absolutely implore you guys, try this stuff. You'll feel good.
[03:23:10.020 --> 03:23:19.020]   And by the way, if once you take it, once you're ready to go to sleep, you'll actually be able to fall right asleep as well because it's not going to keep you wired the same way that caffeine would.
[03:23:19.020 --> 03:23:24.020]   And that's why it is so good. It's just an enhancement. It's enhancing what you're doing.
[03:23:25.020 --> 03:23:31.020]   Now, I want to talk about chief of staff of the White House, John Kelly.
[03:23:31.020 --> 03:23:43.020]   So last week on Thursday, Kelly actually made a surprise appearance at the White House at a surprise hearing, went to the podium, went up there himself.
[03:23:43.020 --> 03:23:47.020]   Sarah Sanders was there and then she brought out John Kelly. Now, he doesn't usually appear at these things.
[03:23:47.020 --> 03:23:51.020]   He doesn't usually make his own statements and kind of held his own impromptu briefing.
[03:23:52.020 --> 03:23:57.020]   One of the things that he said was, is, oh, I don't plan on quitting or being fired today.
[03:23:57.020 --> 03:24:00.020]   And he said, I have time, you know, unless anything's changed.
[03:24:00.020 --> 03:24:06.020]   So a lot of people in the media were trying to figure out, well, why is John Kelly talking about this today?
[03:24:06.020 --> 03:24:16.020]   Why did this come up? And then there were some tweets the night before that President Trump had put up saying that fake news is saying that John Kelly is going to be fired.
[03:24:16.020 --> 03:24:18.020]   It couldn't be further from the truth.
[03:24:19.020 --> 03:24:27.020]   And the media was scratching their heads because they said, wait a minute, nobody wrote any articles that we heard about talking about John Kelly leaving the White House.
[03:24:27.020 --> 03:24:37.020]   Well, some people actually went through and combed down through Twitter, through the Internet, and they found that the reason that they didn't read it, find it, was because they weren't reading Jack Posobiec.
[03:24:38.020 --> 03:24:50.020]   And they had written the story that John Kelly, weeks prior to all of this, had actually drafted a letter of resignation that he was going to hand in to the president.
[03:24:50.020 --> 03:24:53.020]   He talked to him about it. He discussed the possibility of resigning.
[03:24:53.020 --> 03:25:00.020]   And then the president, instead of accepting the resignation, he decided to have him on.
[03:25:00.020 --> 03:25:04.020]   He said, please stay longer. I think you're doing a great job. I want you to stay.
[03:25:05.020 --> 03:25:12.020]   And then more importantly, he didn't want to see anyone leaving the White House right now, as there's been a lot of turmoil lately.
[03:25:12.020 --> 03:25:14.020]   So this was the scoop. We've got it up here on the screen.
[03:25:14.020 --> 03:25:17.020]   Kelly resigned a few weeks ago. Trump.
[03:25:17.020 --> 03:25:24.020]   Now, this one, I actually announced that he said that he would accept it, but when the time is right to announce it.
[03:25:24.020 --> 03:25:29.020]   So there's been a lot of reports of mutual frustration that they've had for between one and another.
[03:25:29.020 --> 03:25:31.020]   So this really doesn't come as any surprise.
[03:25:32.020 --> 03:25:35.020]   Now, John Kelly, of course, he's a four-star Marine general.
[03:25:35.020 --> 03:25:39.020]   That is the kind of guy, he's very tight-lipped, he's very buttoned up.
[03:25:39.020 --> 03:25:42.020]   He does a lot by the book. That is the kind of man he is.
[03:25:42.020 --> 03:25:49.020]   And when it comes down to it, he sides more with people that are on the globalist Democrat side.
[03:25:49.020 --> 03:25:52.020]   Those are the people that he's still friends with in the Pentagon.
[03:25:52.020 --> 03:25:55.020]   Those are people that he's still friends with in the Beltway.
[03:25:55.020 --> 03:25:58.020]   Those are the people that he's made a career with.
[03:25:59.020 --> 03:26:02.020]   They're not the type of people that propelled Donald J. Trump to the White House.
[03:26:02.020 --> 03:26:04.020]   They're not the kind of people that worked on the campaign.
[03:26:04.020 --> 03:26:08.020]   They're not the kind of people that understood why it was time for President Trump to win,
[03:26:08.020 --> 03:26:11.020]   because they are the Beltway elite.
[03:26:11.020 --> 03:26:14.020]   Now, this is something that I didn't quite understand as well before,
[03:26:14.020 --> 03:26:22.020]   that the U.S. generals tied in with the Pentagon were going to be so much against this populist wave.
[03:26:22.020 --> 03:26:26.020]   But that's what we're seeing, and we're seeing a lot of pushback between his style,
[03:26:27.020 --> 03:26:30.020]   the President's style, between where he is on other things and where Trump is.
[03:26:30.020 --> 03:26:36.020]   My reporting on John Kelly has been confirmed again and again and again.
[03:26:36.020 --> 03:26:40.020]   I'll put out something, and then someone will confirm it, or he'll come out publicly and state it.
[03:26:40.020 --> 03:26:45.020]   I was the first person to broke the story that he was censoring InfoWars, Reitbart,
[03:26:45.020 --> 03:26:49.020]   and other conservative publications from being handed to the President.
[03:26:49.020 --> 03:26:53.020]   Trump likes to read InfoWars. He likes to read a lot of sources.
[03:26:54.020 --> 03:26:59.020]   He didn't like that because that was giving him information that he didn't want the President to see.
[03:26:59.020 --> 03:27:02.020]   So he shut it down. I was the first person to report that.
[03:27:02.020 --> 03:27:07.020]   Now everyone's reporting it. It's been completely confirmed every single time.
[03:27:07.020 --> 03:27:12.020]   Secondly, I was the one that reported that Kelly was for DACA.
[03:27:12.020 --> 03:27:17.020]   He was for this allowing the Dreamers to stay.
[03:27:17.020 --> 03:27:22.020]   He actually said that he was for it during his time as Secretary of Homeland Security,
[03:27:23.020 --> 03:27:26.020]   and in his hearings he was saying that I think that we should find a way for them to stay,
[03:27:26.020 --> 03:27:30.020]   only that he was against Obama's executive order for DACA.
[03:27:30.020 --> 03:27:34.020]   So when Trump put out those tweets that had everybody really scratching their heads about it,
[03:27:34.020 --> 03:27:39.020]   and saying they were very confused about what was going on, was the President supportive of DACA or not,
[03:27:39.020 --> 03:27:43.020]   it was really John Kelly that was driving that.
[03:27:43.020 --> 03:27:45.020]   H.R. McMaster was a huge part of it as well.
[03:27:45.020 --> 03:27:49.020]   And a lot of people don't understand there is a strong working relationship between,
[03:27:50.020 --> 03:27:53.020]   what's called the Generals, the triumvirate of Generals.
[03:27:53.020 --> 03:28:00.020]   It's Kelly, McMaster, and Mattis who are all working together to push their policies,
[03:28:00.020 --> 03:28:05.020]   rather than the policies that President Trump was campaigning on,
[03:28:05.020 --> 03:28:10.020]   the policies that people brought him together and won the election.
[03:28:10.020 --> 03:28:14.020]   So, Chief of Staff Kelly, General Kelly, I think he's a good man,
[03:28:14.020 --> 03:28:17.020]   but I don't know if he's the right person to stay as Chief of Staff.
[03:28:18.020 --> 03:28:20.020]   If he does want to resign, I would welcome the resignation,
[03:28:20.020 --> 03:28:25.020]   and we should find someone who's more of a Trumpian, and a populist, to replace him.
[03:28:25.020 --> 03:28:28.020]   Let's get him on the show if we can. Let's get him on the show if we can get him here.
[03:28:28.020 --> 03:28:33.020]   So we have a quick break here, then we're going to come back with independent journalist Jacob Wall.
[03:28:33.020 --> 03:28:36.020]   We're going to talk about what's going on in Hollywood.
[03:28:36.020 --> 03:28:42.020]   Is that Jenga stack of House of Cards about to topple over? It looks like it is.
[03:28:43.020 --> 03:28:48.020]   What does it all mean, and what other people are being covered up by Hollywood as we speak?
[03:28:48.020 --> 03:28:52.020]   Are there more Harvey Weinsteins? We'll get to the bottom of this coming up in the next half hour.
[03:28:54.020 --> 03:28:55.020]   Hello, Mr. Anderson.
[03:28:55.020 --> 03:28:59.020]   The NSA has noticed how much time you spend on conservative news sites.
[03:28:59.020 --> 03:29:02.020]   We have no choice but to consider you a domestic terrorist.
[03:29:02.020 --> 03:29:05.020]   Tired of your internet activity being monitored by Big Brother?
[03:29:05.020 --> 03:29:09.020]   Get VirtualShield.com, the world's easiest to use virtual private network.
[03:29:09.020 --> 03:29:13.020]   Browse the web anonymously, leaving pesky advertisers and spies in the dust.
[03:29:13.020 --> 03:29:15.020]   Get started today at VirtualShield.com.
[03:29:15.020 --> 03:29:17.020]   Take advantage of our free 30-day trial.
[03:29:17.020 --> 03:29:21.020]   VirtualShield.com. You have the right to remain private.
[03:29:21.020 --> 03:29:25.020]   North Korea openly threatens the U.S. and launches a new missile every other week.
[03:29:25.020 --> 03:29:28.020]   Their warhead of choice? Electromagnetic pulse.
[03:29:28.020 --> 03:29:32.020]   Such an event would cripple the U.S. power grid for years and leave millions in the dark.
[03:29:32.020 --> 03:29:36.020]   Are you ready? You can be with a Solark EMP-hardened solar generator.
[03:29:36.020 --> 03:29:39.020]   Solark works day in and day out to keep your essentials protected.
[03:29:39.020 --> 03:29:43.020]   You can have peace of mind knowing your power will be there when you most need it.
