[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[1:21:40.640 --> 1:21:46.120]  always hope, come on, I'm not going to pull up a 1973 New York Times article praising
[1:21:46.120 --> 1:21:51.800]  Mao Zedong for killing people by David Rockefeller, and the microfish would scan over to the
[1:21:51.800 --> 1:21:54.960]  date, I'd pull it up, and there it would be.
[1:21:54.960 --> 1:22:00.160]  These are the experiences of horror that I had over and over again.
[1:22:00.160 --> 1:22:04.240]  People tell me about Skull and Bones 15 years ago, I didn't believe it, that it was on ABC
[1:22:04.240 --> 1:22:10.640]  News, you know, I mean the truth is a lot stranger than fiction, but the head environmentalist,
[1:22:10.640 --> 1:22:15.320]  people like Ted Turner, Prince Philip, Prince Charles, Jacques Cousteau, you'll all talk
[1:22:15.320 --> 1:22:21.680]  about killing the majority of the population, Dr. Eric Pianca, UT, you know, made headlines,
[1:22:21.680 --> 1:22:27.680]  Peter Singer at Princeton, and this is what they really believe, and they say they picked
[1:22:27.680 --> 1:22:33.480]  carbon dioxide as something to tax, so they could cut off our economy and, quote, destroy
[1:22:33.480 --> 1:22:35.440]  our industrial society.
[1:22:35.440 --> 1:22:39.480]  Now you've seen the White House scientists are admit that, you've seen NASA say that's
[1:22:39.480 --> 1:22:43.160]  their policy, their head climatologist.
[1:22:43.160 --> 1:22:48.080]  This is about getting full control over your life, well now for the 1010 project funded
[1:22:48.080 --> 1:22:53.400]  by the UN, Soros, and others, this is a big global initiative, they put a four-minute
[1:22:53.400 --> 1:22:57.720]  TV piece together, they'll play the audio here, it's very graphic if you're a prison
[1:22:57.720 --> 1:23:03.320]  planet.tv viewer, where it shows the school teacher, it starts with a bunch of students
[1:23:03.320 --> 1:23:08.080]  in dress clothes and, you know, ties, it's like a private school, and she says, will
[1:23:08.080 --> 1:23:11.080]  you cut carbon for the earth, will you do something good?
[1:23:11.080 --> 1:23:15.720]  And those that say no, she goes, okay, that's your choice, and she hits a red button, and
[1:23:15.720 --> 1:23:21.960]  they explode with chunks of blood and flesh flying, and then it cuts to a corporation
[1:23:21.960 --> 1:23:26.560]  with a corporate chief standing above people in a common area saying, okay, will you cut
[1:23:26.560 --> 1:23:27.560]  carbon?
[1:23:27.560 --> 1:23:31.520]  And if they say no, he hits a red button and kills them, then it shows popular footballers
[1:23:31.520 --> 1:23:37.200]  in England being killed because they say no, then it shows a talk show host being killed,
[1:23:37.200 --> 1:23:42.480]  and they've pulled this video since then, but the issue here is they've had a whole
[1:23:42.480 --> 1:23:47.520]  bunch of top eco-fascists come out and call it eco-fascism in the last month and say we
[1:23:47.520 --> 1:23:52.400]  need a global authoritarian system, the Financial Times of London said this last year in a headline
[1:23:52.400 --> 1:23:56.720]  and now for world government, that was the headline, they said, yes, it's authoritarian,
[1:23:56.720 --> 1:24:01.120]  we kept it secret for your own good, we're going to save the earth by killing people.
[1:24:01.120 --> 1:24:04.920]  And so the message here is if you don't do what we tell you, we're going to kill you.
[1:24:04.920 --> 1:24:09.040]  I played another video a few weeks ago where it's a young kid saying, no more Mr. Nice
[1:24:09.040 --> 1:24:12.400]  Guy, if you don't cut your carbon, we're coming after you.
[1:24:12.400 --> 1:24:18.240]  So this is like Mal's Youth Brigade, but it has nothing to do with the environment, everything
[1:24:18.240 --> 1:24:20.360]  to do with controlling resources.
[1:24:20.360 --> 1:24:22.760]  So let's go ahead and go to this video.
[1:24:22.760 --> 1:24:23.760]  Here it is.
[1:24:23.760 --> 1:24:27.480]  Right kids, just before you go, there's a brilliant idea in the air that I'd like to
[1:24:27.480 --> 1:24:28.480]  run by you.
[1:24:28.480 --> 1:24:30.680]  Now it's called 1010.
[1:24:30.680 --> 1:24:37.080]  The idea is everyone starts cutting their carbon emissions by 10%, thus keeping the
[1:24:37.080 --> 1:24:39.040]  planet safe for everyone eventually.
[1:24:39.040 --> 1:24:44.840]  Now this hasn't got to be a huge thing, but I would love it if you and your families would
[1:24:44.840 --> 1:24:46.400]  think about doing something.
[1:24:46.400 --> 1:24:47.400]  What sort of thing, Miss?
[1:24:47.400 --> 1:24:54.440]  Well, like getting your dad to insulate the loft, or taking your next holiday by train
[1:24:54.440 --> 1:24:55.440]  instead of flying.
[1:24:55.440 --> 1:25:00.800]  See, it always sounds reasonable, take a holiday by train, but they're going to make you or
[1:25:00.800 --> 1:25:05.120]  insulate your house under the greenhouse gas emission law they've tried to pass.
[1:25:05.120 --> 1:25:08.840]  You get federal inspections, if you don't fix your house in one week, they take it.
[1:25:08.840 --> 1:25:10.320]  That means federal zoning.
[1:25:10.320 --> 1:25:13.920]  All this sounds, oh, let us tell you what type of light bulb, what type of toilet, what
[1:25:13.920 --> 1:25:18.800]  type of washer and dryer, what type of, how much water you can use.
[1:25:18.800 --> 1:25:20.800]  It's all about creating artificial scarcity.
[1:25:20.800 --> 1:25:22.320]  All right, let's continue.
[1:25:22.320 --> 1:25:24.560]  She's about to kill the children who don't agree.
[1:25:24.560 --> 1:25:25.560]  Here it is.
[1:25:25.560 --> 1:25:28.240]  I think energy saving light bulbs.
[1:25:28.240 --> 1:25:29.680]  We're thinking of using our car less.
[1:25:29.680 --> 1:25:31.080]  I'm going to cycle school.
[1:25:31.080 --> 1:25:33.200]  That's fantastic, Jemima.
[1:25:33.200 --> 1:25:37.120]  Now, no pressure at all, but it'd be great to get a sense of how many of you might do
[1:25:37.120 --> 1:25:39.240]  this, just a rough percentage.
[1:25:39.240 --> 1:25:44.840]  That's fantastic, and there's not.
[1:25:44.840 --> 1:25:48.280]  Philip and Tracy, fine, that's absolutely fine.
[1:25:48.280 --> 1:25:49.280]  Your own choice.
[1:25:49.280 --> 1:25:53.880]  Okay class, thank you so much for today, and I will see you all tomorrow.
[1:25:53.880 --> 1:26:01.440]  Oh, just before you go, I just need to press this little button here.
[1:26:01.440 --> 1:26:05.280]  Your heads blow off.
[1:26:05.280 --> 1:26:09.120]  Now, everybody, please remember to read chapters five and six.
[1:26:09.120 --> 1:26:11.400]  There's blood all over the children.
[1:26:11.400 --> 1:26:13.800]  The teacher's wiping blood off herself.
[1:26:13.800 --> 1:26:17.320]  Right, just want to check on that 10-10 thing.
[1:26:17.320 --> 1:26:18.800]  Had some brilliant ideas.
[1:26:18.800 --> 1:26:23.320]  And the message here is, if you don't do this, we're going to kill you.
[1:26:23.320 --> 1:26:26.400]  If you don't do what we tell you, we're going to kill you.
[1:26:26.400 --> 1:26:30.400]  And the message is, if you are good and go with the peer pressure and go around nagging
[1:26:30.400 --> 1:26:33.800]  everybody and being a control freak, you're good, you're going to live.
[1:26:33.800 --> 1:26:37.400]  If you don't do what we tell you, we're going to hit a red button and blow your body into
[1:26:37.400 --> 1:26:38.960]  a pile of blood.
[1:26:38.960 --> 1:26:39.960]  Continue.
[1:26:39.960 --> 1:26:45.560]  By 10%, just a quick show of hands, everyone who wants to get involved.
[1:26:45.560 --> 1:26:54.080]  Great, that's nearly everybody, and yeah, just for the record, no pressure.
[1:26:54.080 --> 1:27:01.360]  Those who aren't quite convinced by it yet, cool, it's no problem.
[1:27:01.360 --> 1:27:02.360]  Your choice.
[1:27:02.360 --> 1:27:08.160]  Okay, so those of you planning something here at home should probably get working on it.
[1:27:08.160 --> 1:27:10.280]  And oh, gorgeous.
[1:27:10.280 --> 1:27:15.120]  Those of you who aren't, kill them.
[1:27:15.120 --> 1:27:18.440]  There's blood all over everybody.
[1:27:18.440 --> 1:27:22.880]  Great weekend, everyone.
[1:27:22.880 --> 1:27:24.680]  Now here's the deal.
[1:27:24.680 --> 1:27:25.680]  That's enough.
[1:27:25.680 --> 1:27:29.920]  Now they kill football players, soccer players, then they kill a talk show host, and then
[1:27:29.920 --> 1:27:31.880]  they say at the end, 10-10's coming up.
[1:27:31.880 --> 1:27:33.720]  You better cut your carbon footprint.
[1:27:33.720 --> 1:27:35.200]  You better pay Al Gore taxes.
[1:27:35.200 --> 1:27:40.800]  You better get this legislation passed, or we're going to kill you.
[1:27:40.800 --> 1:27:42.280]  But see, these are cowards.
[1:27:42.280 --> 1:27:43.520]  These are little control freaks.
[1:27:43.520 --> 1:27:49.600]  They don't kill you by putting a bomb in you, a plastic explosive bomb.
[1:27:49.600 --> 1:27:55.400]  They kill you by putting cancer viruses in the vaccines, key hormones in tetanus shots,
[1:27:55.400 --> 1:27:58.200]  syphilis, polio.
[1:27:58.200 --> 1:28:03.760]  I mean, I've got stacks of mainstream news here where they admit the government's doing
[1:28:03.760 --> 1:28:04.760]  this right now.
[1:28:04.760 --> 1:28:07.520]  Okay, I mean, I have the Rockefeller Foundation.
[1:28:07.520 --> 1:28:11.520]  I've been covering this the last month, and I have article after article at infowars.com,
[1:28:11.520 --> 1:28:17.160]  linked directly to the Rockefeller Foundation website, where they developed the very sterilants
[1:28:17.160 --> 1:28:20.520]  that then the UN gets caught giving people.
[1:28:20.520 --> 1:28:24.480]  You know, 50 years ago, Africans would run up, Asians and Asian countries would run up.
[1:28:24.480 --> 1:28:27.120]  People in Latin America, oh, please give me free government healthcare when the truck
[1:28:27.120 --> 1:28:28.120]  came by.
[1:28:28.120 --> 1:28:29.360]  They don't want to run to the woods.
[1:28:29.360 --> 1:28:30.360]  It's all over the news.
[1:28:30.360 --> 1:28:32.920]  They run because they go, it makes me have miscarriage.
[1:28:32.920 --> 1:28:34.040]  I don't want it.
[1:28:34.040 --> 1:28:35.360]  It makes me die.
[1:28:35.360 --> 1:28:36.360]  No.
[1:28:36.360 --> 1:28:40.640]  They give, I mean, ladies and gentlemen, they're doing this out in the open.
[1:28:40.640 --> 1:28:45.040]  So they sneak up on you and tell you it's for your health, and they're going to take
[1:28:45.040 --> 1:28:46.960]  good care of you.
[1:28:46.960 --> 1:28:50.080]  And they've been caught adding stuff to all these different compounds.
[1:28:50.080 --> 1:28:55.120]  Okay, it's not just syphilis and Guatemala with the US government shooting people up.
[1:28:55.120 --> 1:28:56.880]  They're shooting you up with this stuff.
[1:28:56.880 --> 1:29:00.600]  You understand that?
[1:29:00.600 --> 1:29:01.600]  Listen up, friends.
[1:29:01.600 --> 1:29:03.560]  This is Alex Jones with key information.
[1:29:03.560 --> 1:29:07.480]  The mainstream media is now admitting that we're going into a depression.
[1:29:07.480 --> 1:29:10.280]  Don't be dependent on the government for you and your family.
[1:29:10.280 --> 1:29:15.680]  You need to get your own supply of high quality, storable foods from eFoodsDirect.com.
[1:29:15.680 --> 1:29:17.360]  They're the best company out there.
[1:29:17.360 --> 1:29:21.600]  The longest continually operating with a ton of great food to choose from.
[1:29:21.600 --> 1:29:24.000]  It's all fresh and made on a monthly basis.
[1:29:24.000 --> 1:29:27.280]  Get some old credit food they're selling you like some of the other guys.
[1:29:27.280 --> 1:29:31.720]  Try their new evacuation pack, a two week supply of delicious, easy to fix food.
[1:29:31.720 --> 1:29:34.200]  It comes with all the equipment you need to prepare it.
[1:29:34.200 --> 1:29:38.600]  With open talk of a strike on Iran the next three months, the crisis in the Gulf, and
[1:29:38.600 --> 1:29:42.440]  possible evacuations, get yourself and your family ready today.
[1:29:42.440 --> 1:29:44.840]  The place to go is eFoodsDirect.com.
[1:29:44.840 --> 1:29:52.520]  Go to their website online right now, eFoodsDirect.com forward slash Alex, or call 800-409-5633.
[1:29:52.520 --> 1:30:00.200]  Again on the web, eFoodsDirect.com forward slash Alex, or give them a call at 800-409-5633.
[1:30:00.200 --> 1:30:04.480]  You may be arrested and or subject to other police action.
[1:30:04.480 --> 1:30:05.760]  tyranny is here.
[1:30:05.760 --> 1:30:09.680]  The grim future foretold in 1984 has become reality.
[1:30:09.680 --> 1:30:12.080]  It really says that the state is God.
[1:30:12.080 --> 1:30:16.680]  The United States is now recognized globally as one of the most impressive police states
[1:30:16.680 --> 1:30:17.800]  on earth.
[1:30:17.800 --> 1:30:22.280]  This film conclusively proves the existence of a secret network of FEMA camps.
[1:30:22.280 --> 1:30:27.280]  Now being expanded nationwide, this documentary exposes how the continuity of government
[1:30:27.280 --> 1:30:30.640]  program has established an old powerful shadow state.
[1:30:30.640 --> 1:30:35.080]  Police State 4 chronicles the sickening depths to which our republic has fallen.
[1:30:35.080 --> 1:30:39.120]  Prepare to enter the secret of world of emergency dictatorship.
[1:30:39.120 --> 1:30:44.960]  Body scanners, sound cameras, citizen spies, stage terror and cameras on every street corner.
[1:30:44.960 --> 1:30:48.480]  It's only the beginning of the New World Order's hellish plan.
[1:30:48.480 --> 1:30:50.520]  The police state isn't coming.
[1:30:50.520 --> 1:30:51.520]  It's here.
[1:30:51.520 --> 1:30:58.520]  Secure your copy today at infowars.com or see it online in the highest quality at prismplanet.tv.
[1:31:21.520 --> 1:31:42.720]  As founder and owner for over 63 years, people keep asking me, how's business?
[1:31:42.720 --> 1:31:52.560]  I'm happy to say our business is going down the drain, call us at 1-800-340-7091, or visit
[1:31:52.560 --> 1:31:58.960]  our website 5starsdope.com for buying a one to two month soap sampler.
[1:31:58.960 --> 1:32:00.960]  Thank you.
[1:32:00.960 --> 1:32:05.120]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system
[1:32:05.120 --> 1:32:08.120]  with your self-produced colloidal silver solutions.
[1:32:08.120 --> 1:32:11.520]  Yet many are unaware of the entire function of the Silver Lungs System and how it has
[1:32:11.520 --> 1:32:16.400]  been designed to deliver your silver solutions anywhere in or on the body.
[1:32:16.400 --> 1:32:21.160]  My name is Mario Safaldi and I'm the developer of the Silver Lungs Generator.
[1:32:21.160 --> 1:32:25.760]  Not only does the Silver Lungs System produce endless colloidal and ionic silver solutions,
[1:32:25.760 --> 1:32:30.400]  it also comes equipped with the proper applicators and devices needed to deliver your silver
[1:32:30.400 --> 1:32:33.920]  solutions directly to key target areas.
[1:32:33.920 --> 1:32:40.160]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the
[1:32:40.160 --> 1:32:41.800]  digestive system.
[1:32:41.800 --> 1:32:49.080]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.silverlungs.com
[1:32:49.080 --> 1:32:52.160]  to learn more about how the Silver Lungs System works.
[1:32:52.160 --> 1:33:13.160]  As well, we are always ready to answer any questions you may have, that's www.silverlungs.com.
[1:33:13.160 --> 1:33:30.840]  Thank you very much for watching this video and don't forget to like, share, and subscribe
[1:33:30.840 --> 1:33:31.840]  to our channel.
[1:33:31.840 --> 1:33:49.720]  Thank you very much for watching this video and don't forget to like, share, and subscribe
[1:33:49.720 --> 1:34:06.720]  to the Silver Lungs System at www.silverlungs.com to learn more about how the Silver Lungs System
[1:34:06.720 --> 1:34:07.720]  works.
[1:34:07.720 --> 1:34:24.720]  Thank you very much for watching this video and don't forget to like, share, and subscribe
[1:34:24.720 --> 1:34:25.720]  to our channel.
[1:34:25.720 --> 1:34:34.720]  Thank you very much for watching this video and don't forget to like, share, and subscribe
[1:34:34.720 --> 1:34:41.720]  to our channel.
[1:35:04.720 --> 1:35:24.720]  Thank you very much for watching this video and don't forget to like, share, and subscribe
[1:35:24.720 --> 1:35:25.720]  to our channel.
[1:35:25.720 --> 1:35:30.720]  Thank you very much for watching this video and don't forget to like, share, and subscribe
[1:35:30.720 --> 1:35:31.720]  to our channel.
[1:35:31.720 --> 1:35:39.720]  Thank you very much for watching this video and don't forget to like, share, and subscribe
[1:35:39.720 --> 1:35:40.720]  to our channel.
[1:35:40.720 --> 1:35:46.720]  Thank you very much for watching this video and don't forget to like, share, and subscribe
[1:35:46.720 --> 1:35:47.720]  to our channel.
[1:35:47.720 --> 1:35:50.440]  Thank you very much for watching this video and don't forget to like, share, and subscribe
[1:35:50.440 --> 1:35:51.440]  to our channel.
[1:35:51.440 --> 1:35:56.280]  that they put out, and this integrates with the Pentagon coming out two weeks ago and
[1:35:56.280 --> 1:36:00.640]  saying they're worried about total collapse, but only martial law will fix it.
[1:36:00.640 --> 1:36:02.200]  The British government's saying the same thing.
[1:36:02.200 --> 1:36:07.800]  In fact, Google this, guys, the UN on what Thursday, UN worried about global unrest.
[1:36:07.800 --> 1:36:13.040]  And well, no kidding, there's riots all over Europe as they raise taxes but start stealing
[1:36:13.040 --> 1:36:15.560]  people's pensions and taxing their pensions.
[1:36:15.560 --> 1:36:19.560]  The federal government's starting to inch towards that here in the United States as
[1:36:19.560 --> 1:36:20.560]  well.
[1:36:20.560 --> 1:36:24.240]  So Ted, in your 30 plus years, have you ever seen a gold market like this?
[1:36:24.240 --> 1:36:29.240]  No, actually, this is getting more strong than we had back in 1980.
[1:36:29.240 --> 1:36:34.440]  It is definitely the, it's a gold market that's never been seen before.
[1:36:34.440 --> 1:36:35.840]  Same as true for silver.
[1:36:35.840 --> 1:36:39.840]  And actually, if you take a look at the gold prices today, Alex, the Asian markets right
[1:36:39.840 --> 1:36:45.960]  now are driving the prices up even higher than they were on Friday's close in New York.
[1:36:45.960 --> 1:36:49.840]  So get ready before Monday, it looks like it's going to be a good day for gold.
[1:36:49.840 --> 1:36:53.600]  So wait a minute, it was 1320 on Friday's close.
[1:36:53.600 --> 1:36:54.600]  Where is it now?
[1:36:54.600 --> 1:36:58.800]  Well, currently right now we're at $1.10 higher over the Friday's close.
[1:36:58.800 --> 1:37:01.680]  So we're up in the 1320 70s.
[1:37:01.680 --> 1:37:04.360]  So it's actually climbing in the Asian markets right now.
[1:37:04.360 --> 1:37:07.360]  So they're saying that gold even go up even higher.
[1:37:07.360 --> 1:37:11.240]  And this is the second highest level silver's ever seen, correct?
[1:37:11.240 --> 1:37:12.240]  It is.
[1:37:12.240 --> 1:37:15.560]  The only time that silver was higher was back in 1980 when the Hunt brothers are getting
[1:37:15.560 --> 1:37:16.560]  involved with silver.
[1:37:16.560 --> 1:37:22.040]  So it was at $50 an ounce back then we're at a 30 year high right now presently silver
[1:37:22.040 --> 1:37:24.880]  is trading currently at 2221.
[1:37:24.880 --> 1:37:28.000]  So yeah, that's a real strong price for silver as well.
[1:37:28.000 --> 1:37:33.400]  Now Ted, you've got brokers there seven days a week up in Minneapolis, St. Paul there at
[1:37:33.400 --> 1:37:38.840]  the Genesis Midas headquarters and I called you Saturday and said, look, I think I've
[1:37:38.840 --> 1:37:41.400]  only had you once before on the Sunday show.
[1:37:41.400 --> 1:37:42.400]  We have you routinely.
[1:37:42.400 --> 1:37:44.360]  I'll give us updates on the weekday show.
[1:37:44.360 --> 1:37:49.400]  Tell us about that government report you've got that breaks this down for people that
[1:37:49.400 --> 1:37:51.080]  you'll send out to folks for free.
[1:37:51.080 --> 1:37:52.080]  Yeah, sure.
[1:37:52.080 --> 1:37:53.080]  We'll send it out for free.
[1:37:53.080 --> 1:37:57.640]  It's the called the federal debt and the risk of financial crises document.
[1:37:57.640 --> 1:38:02.840]  And it was prepared by Jonathan Huntley of the CBO, which is the Congressional Budget
[1:38:02.840 --> 1:38:03.840]  Office.
[1:38:03.840 --> 1:38:04.840]  This was for Congress.
[1:38:04.840 --> 1:38:09.600]  They brought the they produced this document July 27, 2010.
[1:38:09.600 --> 1:38:13.080]  And it's it makes your hair stand on end when you read this thing.
[1:38:13.080 --> 1:38:17.200]  And you can see what they do is they they have this chart that compares the United States
[1:38:17.200 --> 1:38:21.440]  debt to the productivity that this country has to GDP.
[1:38:21.440 --> 1:38:26.400]  And it just goes crazy after 1913 when the Federal Reserve System was issued.
[1:38:26.400 --> 1:38:30.640]  And we are now reaching points where we are spending more money.
[1:38:30.640 --> 1:38:34.720]  We have more debt to our GDP than we had in World War Two.
[1:38:34.720 --> 1:38:38.120]  We'll see the bankers, the private Federal Reserve that issues all of this, they get
[1:38:38.120 --> 1:38:44.120]  to have the value up front, then they pass on the deflation in the value of the currency
[1:38:44.120 --> 1:38:45.120]  to us.
[1:38:45.120 --> 1:38:46.760]  And we've got to pay it back in taxes.
[1:38:46.760 --> 1:38:54.960]  So folks can call 800-686-2237 and get a free copy 800-686-2237.
[1:38:54.960 --> 1:39:00.520]  You also give them a free copy of the latest international forecaster either in digital
[1:39:00.520 --> 1:39:06.280]  or in hard copy if they call 800-686-2237.
[1:39:06.280 --> 1:39:12.920]  And also you've got silver rounds that you've got at what, $10.50 but that ends tonight so
[1:39:12.920 --> 1:39:15.200]  people need to call at $10.50.
[1:39:15.200 --> 1:39:20.680]  Everywhere else these silver half dollars are above $12 a piece.
[1:39:20.680 --> 1:39:25.920]  And you've also got a deal where people can get one gold franc at below and anybody else
[1:39:25.920 --> 1:39:26.920]  has got them.
[1:39:26.920 --> 1:39:32.480]  And you give them a free subscription for a year to the international forecaster 800-686-2237.
[1:39:32.480 --> 1:39:36.040]  Ted, what are you expecting to see in the markets next week?
[1:39:36.040 --> 1:39:40.880]  Well, I'm expecting to see a lot of positive movement, especially with the Asian markets
[1:39:40.880 --> 1:39:43.120]  showing that things are moving forward.
[1:39:43.120 --> 1:39:44.920]  The unemployment figure has just went up.
[1:39:44.920 --> 1:39:49.640]  They're expecting the Federal Reserve system to step in and ease more, which means more
[1:39:49.640 --> 1:39:54.000]  disaster for the United States Federal Reserve note or the currency.
[1:39:54.000 --> 1:39:58.600]  It's causing the market to drop in the U.S. dollar and that's why you're seeing gold go
[1:39:58.600 --> 1:39:59.600]  up like we are.
[1:39:59.600 --> 1:40:01.080]  I don't think that trend is going to continue.
[1:40:01.080 --> 1:40:04.120]  I think it's going to be accelerating this week.
[1:40:04.120 --> 1:40:09.400]  All right, Ted, 800-686-2237.
[1:40:09.400 --> 1:40:12.240]  You can give them some key information on investing in gold.
[1:40:12.240 --> 1:40:15.840]  I don't buy gold and silver as an investment, even though I bought most of my gold when
[1:40:15.840 --> 1:40:19.000]  it was 260, 300, 400, 500, 600.
[1:40:19.000 --> 1:40:22.120]  I never sold it when it hit 1,000 or 1,200 or 1,300.
[1:40:22.120 --> 1:40:26.720]  It's an emergency backup for depression and that's why central banks are buying it.
[1:40:26.720 --> 1:40:28.320]  Some of the wealthiest people in the world are buying it.
[1:40:28.320 --> 1:40:32.120]  We've only got one to two percent, depending on which number you look at of the general
[1:40:32.120 --> 1:40:36.360]  public actually buying gold right now.
[1:40:36.360 --> 1:40:40.280]  But as the general public moves towards buying gold, that's why you're seeing the price go
[1:40:40.280 --> 1:40:45.800]  up so much because they're mining less gold every year from the numbers I've seen than
[1:40:45.800 --> 1:40:47.040]  what they're actually selling.
[1:40:47.040 --> 1:40:50.040]  So they're selling out of the reserves right now.
[1:40:50.040 --> 1:40:53.600]  So I don't buy gold and silver as an investment, though it's been the best investment out
[1:40:53.600 --> 1:40:56.280]  there in the last decade.
[1:40:56.280 --> 1:40:58.400]  Silver has quadrupled.
[1:40:58.400 --> 1:41:02.880]  Gold is right at quadrupling, 260 to 1,300 plus.
[1:41:02.880 --> 1:41:04.360]  That's a quadrupling, isn't it, Ted?
[1:41:04.360 --> 1:41:05.360]  Sure is.
[1:41:05.360 --> 1:41:08.440]  Yeah, it's definitely quadrupled, Alex, and the dollar continues to drop.
[1:41:08.440 --> 1:41:13.520]  I mean, we're at the lowest level it spends since January and the foreigners are saying,
[1:41:13.520 --> 1:41:17.920]  hey, we don't want to have this fiat money that the United States has because as the
[1:41:17.920 --> 1:41:21.920]  government tries to bail out, they're turning on the printing press, driving the value of
[1:41:21.920 --> 1:41:23.400]  the currency down.
[1:41:23.400 --> 1:41:26.160]  And that's going to be reflected in gold and silver prices.
[1:41:26.160 --> 1:41:29.480]  It's not so much that the gold and silver prices are rising.
[1:41:29.480 --> 1:41:33.160]  It's that the United States dollar's falling, and it's falling faster than other currencies
[1:41:33.160 --> 1:41:37.280]  are falling, and all the countries in the world right now are trying to inflate.
[1:41:37.280 --> 1:41:38.280]  So you know.
[1:41:38.280 --> 1:41:39.280]  Absolutely, folks.
[1:41:39.280 --> 1:41:43.160]  It's time to not wait till the really big gold rush begins and to get involved in my
[1:41:43.160 --> 1:41:44.160]  opinion.
[1:41:44.160 --> 1:41:48.240]  We had Max Kaiser, who's had a lot of incredible predictions come true.
[1:41:48.240 --> 1:41:54.960]  Same thing with countless other people like Gerald Salente, Bob Chapman, Dr. Paul Craig
[1:41:54.960 --> 1:41:59.000]  Roberts, former head of policy at the Treasury, father of ergonomics.
[1:41:59.000 --> 1:42:03.480]  But Kaiser has said that he believes it's still in a bear market that we haven't even
[1:42:03.480 --> 1:42:04.960]  seen the bull.
[1:42:04.960 --> 1:42:10.600]  He believes the bull begins at around $2,500 because that's the 1980 adjusted for inflation.
[1:42:10.600 --> 1:42:11.600]  One more time.
[1:42:11.600 --> 1:42:12.600]  Here's the number.
[1:42:12.600 --> 1:42:14.800]  If you want one of those free reports or to learn more about gold and silver or to take
[1:42:14.800 --> 1:42:19.400]  advantage of that silver deal that's about to end, 800-686-2237.
[1:42:19.400 --> 1:42:23.360]  How late will the brokers be there before you end the 1050 silver and it goes up tomorrow?
[1:42:23.360 --> 1:42:28.520]  We will be holding it till midnight central time and that 1050 price is old and the only
[1:42:28.520 --> 1:42:32.880]  reason why I haven't raised it is because I promised I'd do it through Sunday and it's
[1:42:32.880 --> 1:42:34.920]  going to go up because silver's gone up so much.
[1:42:34.920 --> 1:42:36.840]  Yeah, that's a silver half dollar for 1050.
[1:42:36.840 --> 1:42:37.840]  Do the math, folks.
[1:42:37.840 --> 1:42:39.480]  It's over $22 an ounce right now.
[1:42:39.480 --> 1:42:40.480]  800-686-2237.
[1:42:40.480 --> 1:42:43.920]  Ted Anderson, thank you so much for being on with us.
[1:42:43.920 --> 1:42:45.440]  Yeah, thanks for having me up, Alex.
[1:42:45.440 --> 1:42:49.080]  A visit with Ted to look at metals because a lot of folks are really interested in that
[1:42:49.080 --> 1:42:52.600]  right now, obviously, with gold trading at an all-time record.
[1:42:52.600 --> 1:42:56.320]  We're going to rampage through your calls Liz, Tim, Luke, Kit, Dustin, Ronnie, and others
[1:42:56.320 --> 1:43:00.640]  on the other side, stay with us.
[1:43:00.640 --> 1:43:05.280]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[1:43:05.280 --> 1:43:09.600]  Number one, new climate legislation could easily double or triple your electric bill.
[1:43:09.600 --> 1:43:13.920]  Number two, our new energies are wants to control how much power your electric company
[1:43:13.920 --> 1:43:15.240]  allows you to have.
[1:43:15.240 --> 1:43:16.240]  It's true.
[1:43:16.240 --> 1:43:20.940]  Total government control of electricity in the name of smart grid technology is coming.
[1:43:20.940 --> 1:43:25.280]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[1:43:25.280 --> 1:43:29.280]  And now, new socialist legislation is only compounding the problem.
[1:43:29.280 --> 1:43:32.760]  Number four, dangerous weather is always a threat to local grids.
[1:43:32.760 --> 1:43:36.480]  Every year, thousands of families lose their power from weather-related onages.
[1:43:36.480 --> 1:43:41.400]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[1:43:41.400 --> 1:43:45.000]  Folks, I really believe in the solar power generators offered by Solutions from Science,
[1:43:45.000 --> 1:43:46.400]  one of my old sponsors.
[1:43:46.400 --> 1:43:52.360]  You can get more information at www.mysolarbackup.com, that's mysolarbackup.com.
[1:43:52.360 --> 1:44:00.360]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[1:44:00.360 --> 1:44:01.360]  Listen up, friends.
[1:44:01.360 --> 1:44:03.440]  This is Alex Jones with key information.
[1:44:03.440 --> 1:44:07.400]  The mainstream media is now admitting that we're going into a depression.
[1:44:07.400 --> 1:44:10.160]  Don't be dependent on the government for you and your family.
[1:44:10.160 --> 1:44:15.560]  You need to get your own supply of high-quality, storable foods from eFoodsDirect.com.
[1:44:15.560 --> 1:44:19.980]  They're the best company out there, the longest continually operating, with a ton of great
[1:44:19.980 --> 1:44:21.480]  food to choose from.
[1:44:21.480 --> 1:44:25.440]  It's all fresh and made on a monthly basis, not some old, cruddy food they're selling
[1:44:25.440 --> 1:44:27.160]  you like some of the other guys.
