[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[01:19:10.600 --> 01:19:16.040]  and what you can do to prepare, featuring Dr. Paul Craig Roberts, Joseph Farrah, David
[01:19:16.040 --> 01:19:23.560]  Ike, Naomi Wolf, G. Edward Griffin, Doug McIntyre, Mark Crispin Miller, Mickey Z, Doug Casey,
[01:19:23.560 --> 01:19:29.280]  David McElvaney and myself Alex Jones, protect yourself and get the tools you need to protect
[01:19:29.280 --> 01:19:38.440]  your family from these difficult times, the fall of America and the western world at www.thefallofamerica.net
[01:19:38.440 --> 01:19:46.960]  or click on the banners at infowars.com and prisonplanet.com, again that website www.thefallofamerica.net
[01:19:46.960 --> 01:20:08.680]  or call 800-655-1577, prepare yourself and the ones you love today, fallofamerica.net
[01:20:17.960 --> 01:20:22.800]  I'm going to get you at least the calls that are on the board today, we've got about a
[01:20:22.800 --> 01:20:28.240]  10 minute report coming up in the next segment from Toronto at the G20, your private global
[01:20:28.240 --> 01:20:35.840]  criminal banker heads along with the G8, $1.2 billion for their security over 3 days, that's
[01:20:35.840 --> 01:20:42.800]  near the entire budget of the city in 3 days, the city's budget for a year and then you
[01:20:42.800 --> 01:20:47.360]  go research the security firms and the funds, most of that city money and federal money
[01:20:47.360 --> 01:20:54.000]  in Canada goes back to companies owned by these filthy offshore banks, so next time
[01:20:54.000 --> 01:20:58.800]  it'll be $10 trillion, how about $100 trillion for their security, how about we just give
[01:20:58.800 --> 01:21:04.760]  everything to the bankers, oh thank you Madoff, you go to prison for $150 billion or so in
[01:21:04.760 --> 01:21:10.760]  derivatives but your cohorts, you set up the New York Stock Exchange, the modern NASDAQ,
[01:21:10.760 --> 01:21:16.560]  oh they made $600 trillion, oh we'll just let you take everything over then, I'm sorry
[01:21:16.560 --> 01:21:21.160]  I said I'm going to your calls, I just, I'm having trouble handling it and then you find
[01:21:21.160 --> 01:21:24.600]  out these big banks are funding all these eugenics movements, then you find out they're
[01:21:24.600 --> 01:21:29.560]  the ones funding spiking your water so you're so drugged out and brain damaged you can't
[01:21:29.560 --> 01:21:35.520]  get angry, that's what fluoride does, we're living in the twilight zone, Wilson in Florida
[01:21:35.520 --> 01:21:36.520]  you're on the air.
[01:21:36.520 --> 01:21:42.960]  Yes, good afternoon Alex, it's great to speak to you this evening, I was watching PBS over
[01:21:42.960 --> 01:21:50.880]  the weekend and I've seen, so Tavis Smiley and he was speaking with a guy Spencer Wells
[01:21:50.880 --> 01:21:56.640]  and it was just kind of crazy because he was speaking so intelligently and he was speaking,
[01:21:56.640 --> 01:22:03.000]  he's a population geneticist and he was speaking about the population getting out of control
[01:22:03.000 --> 01:22:10.160]  and it was just so crazy because he was, it just felt so smooth and it was almost like
[01:22:10.160 --> 01:22:12.160]  I believed in what he said but it wasn't like that.
[01:22:12.160 --> 01:22:16.280]  Oh no, they're not upset, they're trained to speak real soft and we've got some things
[01:22:16.280 --> 01:22:21.160]  to fix it, there's too many people and you can argue that there are a lot of humans and
[01:22:21.160 --> 01:22:26.000]  humans do cause some problems, the point is you don't have a covert program to brain damage
[01:22:26.000 --> 01:22:32.800]  us all and so yes they're everywhere, they're all over the news, they teach kids that we've
[01:22:32.800 --> 01:22:36.920]  got to reduce world population but the point is it's all going on covertly and we have
[01:22:36.920 --> 01:22:40.160]  all the government documents, this is admitted this is going on.
[01:22:40.160 --> 01:22:48.360]  Yes, and I'm just glad to say that, like you said I like alternate sources of media information,
[01:22:48.360 --> 01:22:52.560]  you know I learned a little from him but it's always good to know the truth and also I've
[01:22:52.560 --> 01:22:59.040]  seen the documentary about William Consular who was a lawyer, I'm pretty sure you're
[01:22:59.040 --> 01:23:02.680]  probably familiar with him, I was just curious why you never incorporated him in none of
[01:23:02.680 --> 01:23:08.200]  your documentaries because some of the things he said is like hand-in-hand with what you
[01:23:08.200 --> 01:23:11.360]  stand for and what we stand for so I was just curious why you never...
[01:23:11.360 --> 01:23:15.800]  Well sir, there have been so many great patriots, so many wonderful people and I have read some
[01:23:15.800 --> 01:23:20.640]  of his quotes, I'm aware of some of his work but I mean I rarely cover one-tenth of what
[01:23:20.640 --> 01:23:24.720]  I want to get to and then get very angry at myself but send me some more of his material
[01:23:24.720 --> 01:23:29.280]  I'll try to cover it, good points Wilson, yeah no I mean the propaganda, the humans are
[01:23:29.280 --> 01:23:33.760]  bad, humans are evil, is everywhere but then it's the elite that's selling you that you're
[01:23:33.760 --> 01:23:38.400]  bad so you have this guilt, so the ruling class has an excuse to come in and further
[01:23:38.400 --> 01:23:44.240]  enslave you and then meanwhile they're engaged in the genetic engineering and the rest of
[01:23:44.240 --> 01:23:50.280]  the stuff that's really vandalizing the biosphere of this planet and detonating nuclear weapons
[01:23:50.280 --> 01:23:55.080]  and all the rest of it, they could care less about the earth, they sell you on this idea
[01:23:55.080 --> 01:24:00.040]  that you've got to crawl away and do a hole and die so they can have the planet for themselves
[01:24:00.040 --> 01:24:04.000]  and all these yuppies who say well there are too many people Alex, we do have to reduce
[01:24:04.000 --> 01:24:07.880]  numbers, they feel like they're part of the elite because they were taught this in anthropology
[01:24:07.880 --> 01:24:13.360]  and sociology and college, that's all that's basically taught but don't they understand
[01:24:13.360 --> 01:24:18.320]  there's a covert operation by the higher level acolytes who were given the same information
[01:24:18.320 --> 01:24:22.520]  they were given to take into a higher level and were taught that eugenics was the official
[01:24:22.520 --> 01:24:29.120]  state religion and that's what they say it is and that they were brought into the higher
[01:24:29.120 --> 01:24:34.160]  level where they're not compartmentalized and know what's going on because they do believe
[01:24:34.160 --> 01:24:39.080]  in poisoning the water, they do believe in GMO modification with crops that reduce your
[01:24:39.080 --> 01:24:44.440]  fertility and cause cancer, I mean you're being soft killed, a slow way to kill you
[01:24:44.440 --> 01:24:49.680]  where you don't notice it, where it's degenerative, where it takes decades, where it reduces
[01:24:49.680 --> 01:24:53.800]  most people's fertility, where some people can still have kids and the doctors aren't
[01:24:53.800 --> 01:24:58.120]  taught why it's happening but then other people still can.
[01:24:58.120 --> 01:25:03.440]  Let's go back to the calls here, let's talk to Comal in Florida, you're on the air Comal.
[01:25:03.440 --> 01:25:04.440]  Hello?
[01:25:04.440 --> 01:25:05.440]  Yes, go ahead.
[01:25:05.440 --> 01:25:06.440]  Yeah, how are you doing Alex?
[01:25:06.440 --> 01:25:07.440]  Good to see you again.
[01:25:07.440 --> 01:25:13.480]  Sir, your phone is breaking up, you'll have to call me back on other phone, Demaris in
[01:25:13.480 --> 01:25:15.440]  New York, you're on the air, go ahead.
[01:25:15.440 --> 01:25:18.160]  Hello, hi, good afternoon Alex, how are you?
[01:25:18.160 --> 01:25:19.160]  Good, I'm fine, welcome.
[01:25:19.160 --> 01:25:25.200]  I have two quick questions for you, one of them is that do you think that a 10 month
[01:25:25.200 --> 01:25:30.080]  baby is free to learn about everything that's happening with the government and everything?
[01:25:30.080 --> 01:25:34.280]  No, because the government is going to scare your child as soon as they can get them and
[01:25:34.280 --> 01:25:39.920]  turn them against you and the government is going to take, I mean it's normal for humans
[01:25:39.920 --> 01:25:44.360]  to tell their year old child, two year old child, don't go to the mouth of the cave or
[01:25:44.360 --> 01:25:47.880]  a saber tooth tiger may get you, you're supposed to scare them.
[01:25:47.880 --> 01:25:54.360]  Or you know the government isn't good like it was in the past and some police are good
[01:25:54.360 --> 01:25:59.560]  but others aren't and you know you shouldn't talk to government people and you should never
[01:25:59.560 --> 01:26:04.360]  answer their questions because you know they might use you for medical experiments because
[01:26:04.360 --> 01:26:05.360]  they do.
[01:26:05.360 --> 01:26:09.400]  I mean it's now come out in mainstream news in England, I had British reporters here last
[01:26:09.400 --> 01:26:14.960]  Thursday and they said have you seen the one in Telegraph, top you know reports confirming
[01:26:14.960 --> 01:26:21.440]  the government has quotas for kids and rich families wanting kids so they go target good
[01:26:21.440 --> 01:26:26.600]  looking blonde haired blue eyed people, that was in the article basically, who are young
[01:26:26.600 --> 01:26:30.880]  and about to have a kid and they trump up reasons to take their kid at birth, that because
[01:26:30.880 --> 01:26:33.840]  rich families, rich white people want that white baby.
[01:26:33.840 --> 01:26:38.520]  It's much worse than that and you know just like my dad told me when I was 15 don't sign
[01:26:38.520 --> 01:26:43.480]  the organ donor card, statistically the hospitals won't give you the right care in some facilities
[01:26:43.480 --> 01:26:48.520]  they want your organs and then I rolled my eyes but still didn't sign the card and then
[01:26:48.520 --> 01:26:52.280]  later found out that it was true, it came out on 16 minutes that a lot of hospitals
[01:26:52.280 --> 01:26:57.960]  were killing people for their organs and now Israel's had to admit they're killing Palestinians
[01:26:57.960 --> 01:26:58.960]  for their organs.
[01:26:58.960 --> 01:27:02.520]  Remember a year ago they got all mad at the Dutch news and others were reporting and then
[01:27:02.520 --> 01:27:05.160]  later they had to admit okay we are doing that.
[01:27:05.160 --> 01:27:11.520]  All these big governments, the Chinese government, our government, I'm ranting ma'am go ahead
[01:27:11.520 --> 01:27:13.760]  and finish your point.
[01:27:13.760 --> 01:27:14.760]  Okay, okay.
[01:27:14.760 --> 01:27:21.520]  The other question is, is there any vaccines that have no mercury in them in the past though?
[01:27:21.520 --> 01:27:26.600]  Yes, and vaccines from the science I've seen, the doctors I've talked to, could be a good
[01:27:26.600 --> 01:27:31.960]  idea in some cases if there was not liability protection for the makers, if there wasn't
[01:27:31.960 --> 01:27:37.060]  a history of eugenics firms running the vaccine companies, if there wasn't a history of so
[01:27:37.060 --> 01:27:40.440]  much death and destruction associated with them.
[01:27:40.440 --> 01:27:45.920]  The other issue is about six, seven years ago they had a new lie that mercury had been
[01:27:45.920 --> 01:27:47.640]  taken out of the vaccines.
[01:27:47.640 --> 01:27:53.560]  No, small lots were made that were mercury free, the Marisol free, but other vaccines
[01:27:53.560 --> 01:27:59.040]  like the flu shots and others quadrupled the amount of mercury in them, but the mercury
[01:27:59.040 --> 01:28:01.360]  is the least of your problems in a vaccine.
[01:28:01.360 --> 01:28:06.080]  It's the RNA, the viruses, the other viruses they're adding.
[01:28:06.080 --> 01:28:11.240]  I mean, I have an article here today out of ABC News where they're promoting that kids
[01:28:11.240 --> 01:28:17.800]  need two H1N1 shots this next year again, and it's not even going to be a new mutated
[01:28:17.800 --> 01:28:20.880]  virus, a new vaccine, they're saying take the old one.
[01:28:20.880 --> 01:28:25.400]  When there's no reason to take the old one, even if you believe the H1N1 was deadly, and
[01:28:25.400 --> 01:28:30.920]  it's come out from the British Medical Journal and the UN and Wolfgang Wudar, Dr. Wudar who
[01:28:30.920 --> 01:28:36.480]  we had on, the EU Commission, that they premeditatedally lied, that the vaccine's deadly, and it was
[01:28:36.480 --> 01:28:37.480]  all a giant hoax.
[01:28:37.480 --> 01:28:42.040]  I had that editor of the British Medical Journal on two weeks ago, three weeks ago before
[01:28:42.040 --> 01:28:43.880]  it was national news, now it is.
[01:28:43.880 --> 01:28:45.400]  It's all a fraud.
[01:28:45.400 --> 01:28:51.000]  These companies, Bayer Pharmaceutical was caught in court five years ago knowingly putting
[01:28:51.000 --> 01:28:53.520]  the HIV in the factory.
[01:28:53.520 --> 01:28:56.760]  They knew it, they did it on purpose, do you understand?
[01:28:56.760 --> 01:29:00.760]  These are eugenics companies, they're Nazis.
[01:29:00.760 --> 01:29:04.840]  Let me tell you a little bit about one of our great sponsors, HomeGain.com.
[01:29:04.840 --> 01:29:08.840]  This is the place to get you started buying or selling a home, finding a realtor, and
[01:29:08.840 --> 01:29:10.760]  getting any real estate questions answered.
[01:29:10.760 --> 01:29:14.960]  Go to HomeGain.com and see what I'm talking about.
[01:29:14.960 --> 01:29:19.800]  All you need to do is type in your home address and you will get an instant free estimate of
[01:29:19.800 --> 01:29:21.720]  your home's value online.
[01:29:21.720 --> 01:29:26.360]  This is a great way to be able to monitor the value of your home, and again, it's absolutely
[01:29:26.360 --> 01:29:27.360]  free.
[01:29:27.360 --> 01:29:29.160]  There are tons of tools to help you.
[01:29:29.160 --> 01:29:32.920]  For instance, if you want to remodel your home, go to HomeGain.com.
[01:29:32.920 --> 01:29:36.920]  Use their home sale maximizer to help you determine which home improvements and most
[01:29:36.920 --> 01:29:39.760]  increase your home's value before you put it on the market.
[01:29:39.760 --> 01:29:43.240]  For 10 years, these folks have been helping home sellers and buyers.
[01:29:43.240 --> 01:29:45.720]  Visit their link at Infowars.com.
[01:29:45.720 --> 01:29:50.160]  Look for Max, the orange home game gorilla, to help you with any real estate needs you
[01:29:50.160 --> 01:29:51.160]  might have.
[01:29:51.160 --> 01:29:56.920]  You'll love this site, it's HomeGain.com, H-O-M-E-G-A-I-N.com.
[01:29:56.920 --> 01:30:00.320]  Let's check them out today.
[01:30:00.320 --> 01:30:02.680]  They helped to create a new world order.
[01:30:02.680 --> 01:30:08.640]  We are part of a new world order, a new world order based upon collective action.
[01:30:08.640 --> 01:30:12.360]  Invisible Empire is a damning indictment of the globalists through their own words and
[01:30:12.360 --> 01:30:13.360]  documents.
[01:30:13.360 --> 01:30:17.800]  The new world order really is a tool for addressing a new world of possibilities.
[01:30:17.800 --> 01:30:20.280]  It means all the world under their control.
[01:30:20.280 --> 01:30:23.040]  The United Nations would take over America.
[01:30:23.040 --> 01:30:26.360]  The Trilateral Commission would control the world.
[01:30:26.360 --> 01:30:31.280]  Invisible Empire chronicles how men of power and influence have worked in stealth for centuries
[01:30:31.280 --> 01:30:33.760]  to establish an oppressive world government.
[01:30:33.760 --> 01:30:38.240]  I believe first of all that we now need nothing short of a world constitution for the global
[01:30:38.240 --> 01:30:39.240]  financial system.
[01:30:39.240 --> 01:30:42.160]  Global governance with the establishment of the G20.
[01:30:42.160 --> 01:30:45.840]  So it's going to be an inner ruling elite and then everyone else.
[01:30:45.840 --> 01:30:47.000]  And I got news for you.
[01:30:47.000 --> 01:30:48.680]  You're everyone else.
[01:30:48.680 --> 01:30:49.680]  Invisible Empire.
[01:30:49.680 --> 01:30:56.320]  Secure your copy today at Infowars.com or PrisonPlanet.com or watch it online in the highest quality
[01:30:56.320 --> 01:31:00.200]  at PrisonPlanet.tv.
[01:31:00.200 --> 01:31:01.640]  Hello friends, this is Alex Jones.
[01:31:01.640 --> 01:31:05.320]  You've heard me talk about Calvin 5 Star Soaps for years.
[01:31:05.320 --> 01:31:09.600]  This is an American made product of the highest quality and compares to nothing you will find
[01:31:09.600 --> 01:31:10.600]  in stores.
[01:31:10.600 --> 01:31:14.000]  You can buy factory direct shipped via UPS right to your door.
[01:31:14.000 --> 01:31:20.560]  Check them out on the web at 5starsoap.com or call 800-340-7091.
[01:31:20.560 --> 01:31:21.560]  Take my word for it.
[01:31:21.560 --> 01:31:24.280]  Once you've used Pure Soap, you won't buy anything else.
[01:31:24.280 --> 01:31:29.280]  This 1947 Calvin Soap Company has been showing consumers that soap can be tough on dirt and
[01:31:29.280 --> 01:31:30.720]  gentle on the environment.
[01:31:30.720 --> 01:31:32.240]  Buy American and stay clean.
[01:31:32.240 --> 01:31:38.720]  As well as support Infowars, visit 5starsoap.com today or call 1-800-340-7091.
[01:31:38.720 --> 01:31:40.440]  Well Marty, what do you have to say?
[01:31:40.440 --> 01:31:48.440]  As founder and owner for over 63 years, satisfaction is guaranteed on W-Dirtback.
[01:31:48.440 --> 01:31:58.440]  Call us at 1-800-340-7091 for a free catalog or visit our website, 5starsoap.com.
[01:31:58.440 --> 01:32:00.040]  Thank you.
[01:32:00.040 --> 01:32:05.040]  The question is where should the American people draw their line in the sand?
[01:32:05.040 --> 01:32:06.040]  What have we got?
[01:32:06.040 --> 01:32:08.320]  A republic or a monarchy?
[01:32:08.320 --> 01:32:12.240]  A republic is based on a constitution which protects minority rights.
[01:32:12.240 --> 01:32:16.440]  Not democracy, not mob rule, two wolves and a sheep voting on what's for dinner.
[01:32:16.440 --> 01:32:21.080]  Well they think they own our land, they think they own our water, children, our education,
[01:32:21.080 --> 01:32:22.080]  our money.
[01:32:22.080 --> 01:32:26.160]  We have to define who we are and what we will tolerate.
[01:32:26.160 --> 01:32:29.680]  Somebody's going to ask you what you did during the Patriot Uprising.
[01:32:29.680 --> 01:32:30.680]  You'll have been warned.
[01:32:30.680 --> 01:32:34.640]  We have the facts, we have the constitution, we have the Bill of Rights, we have common
[01:32:34.640 --> 01:32:35.640]  law.
[01:32:35.640 --> 01:32:39.440]  Knowledge is power, ladies and gentlemen, and I'm so excited to be able to offer you.
[01:32:39.440 --> 01:32:40.440]  Don't tread on me.
[01:32:40.440 --> 01:32:41.440]  Rise of the Republic.
[01:32:41.440 --> 01:32:46.160]  No tyranny is upon us, but liberty and the sleeping giant that is the American people is rising.
[01:32:46.160 --> 01:32:47.960]  A new tool in the Info War.
[01:32:47.960 --> 01:32:48.960]  Don't tread on me.
[01:32:48.960 --> 01:32:57.080]  Order it at infowars.com or prisonplanet.com or call toll-free 888-253-3139 and support
[01:32:57.080 --> 01:33:01.440]  independent patriotic liberty films.
[01:33:01.440 --> 01:33:05.160]  Coast to coast, direct from Austin.
[01:33:05.160 --> 01:33:12.160]  We're listening to the Alex Jones Broadcasting Network.
[01:33:12.160 --> 01:33:15.440]  We've got our guests on for one segment.
[01:33:15.440 --> 01:33:20.960]  In the last segment, I'm going to go to Forrest, Mark, Lance, Adam, Jeff, Jonathan, Moses,
[01:33:20.960 --> 01:33:21.960]  but just be ready, folks.
[01:33:21.960 --> 01:33:24.960]  I'm going to go to you, give you about a minute, and then that's it because the show's almost
[01:33:24.960 --> 01:33:25.960]  over.
[01:33:25.960 --> 01:33:28.640]  And I've got this other news I'll cover tomorrow.
[01:33:28.640 --> 01:33:34.480]  Oil Insider and CFR member predicts Gulf evacuation of tens of millions, and now the
[01:33:34.480 --> 01:33:39.120]  EPA is talking about it, and I've got internal word in the Marines that they are training
[01:33:39.120 --> 01:33:40.120]  for it.
[01:33:40.120 --> 01:33:42.960]  And this is in the Washington Post, so this is getting serious.
[01:33:42.960 --> 01:33:46.960]  This could be Obama's excuse to nationalize oil and a lot more, so I'll be covering that
[01:33:46.960 --> 01:33:48.600]  tomorrow at 11 a.m. to 3 p.m. central.
[01:33:48.600 --> 01:33:52.840]  If you don't have an a.m. and f.m. in your area, infowars.com, prisonplanet.com, the
[01:33:52.840 --> 01:33:55.920]  free podcast, it's all there online.
[01:33:55.920 --> 01:34:02.320]  For the rest of this segment, Dan Dick, suppressfortruth.ca, great activist up there, great
[01:34:02.320 --> 01:34:05.960]  reporter, and, of course, a Charlie Veach of the Love Police.
[01:34:05.960 --> 01:34:06.960]  He is with us again.
[01:34:06.960 --> 01:34:09.360]  He made headlines being arrested for no reason.
[01:34:09.360 --> 01:34:15.160]  And here's the star, Toronto star, G20 law gives police sweeping powers to arrest people.
[01:34:15.160 --> 01:34:19.720]  They've been caught in the past hiring provocateurs, so the police have an excuse to attack crowds
[01:34:19.720 --> 01:34:24.440]  in Ottawa, in Toronto, and surrounding areas, and it was in the news last week that it looked
[01:34:24.440 --> 01:34:27.120]  like police were preparing for this again.
[01:34:27.120 --> 01:34:31.120]  They always call anyone who protests the bankers, communists, and give attention to the 10
[01:34:31.120 --> 01:34:32.800]  to 15 communists.
[01:34:32.800 --> 01:34:35.480]  What about people that don't want to pay off these fake debts to the banks?
[01:34:35.480 --> 01:34:36.480]  We're not communists.
[01:34:36.480 --> 01:34:38.000]  In fact, we're capitalists.
[01:34:38.000 --> 01:34:40.120]  These bankers, I mean, it's made off a capitalist.
[01:34:40.120 --> 01:34:44.400]  If I'm against made off or Ken Lay, am I against capitalism?
[01:34:44.400 --> 01:34:49.560]  So to give us a report on what happened, we got about four minutes with each of you.
[01:34:49.560 --> 01:34:52.600]  Charlie Veach, tell us what you've witnessed there now.
[01:34:52.600 --> 01:34:57.240]  Well, yeah, here we are in day two, the final day of the actual summit, because they made
[01:34:57.240 --> 01:34:58.960]  so many arrests yesterday.
[01:34:58.960 --> 01:35:03.760]  I heard a report of 500 people getting arrested in one go and taken out to that Guantanamo-based
[01:35:03.760 --> 01:35:05.520]  style warehouse.
[01:35:05.520 --> 01:35:08.560]  The streets of Toronto are eerily quiet.
[01:35:08.560 --> 01:35:11.880]  We watched around for about an hour today trying to find something, and all we could
[01:35:11.880 --> 01:35:17.600]  find was a group of about 500 to 1,000 people with about as many police.
[01:35:17.600 --> 01:35:23.120]  We did start a march walking through the centre of Toronto, outside the old city hall, and
[01:35:23.120 --> 01:35:27.240]  the police were stopping the march every 100 metres, just for no reason.
[01:35:27.240 --> 01:35:29.640]  So there is no way to get around the city.
[01:35:29.640 --> 01:35:34.120]  It does feel like the not-too-distant future, as if this is how they are going to be treating
[01:35:34.120 --> 01:35:37.520]  cities once things get worse for us.
[01:35:37.520 --> 01:35:42.960]  So we are actually seeing much more mainstream media on the streets than actual protesters.
[01:35:42.960 --> 01:35:45.480]  The mainstream media are obviously allowed everywhere.
[01:35:45.480 --> 01:35:50.240]  But interestingly enough, we have identified a few people in plain clothes walking around
[01:35:50.240 --> 01:35:55.200]  the crowd who then suddenly are able to walk behind the police lines, and they look like
[01:35:55.200 --> 01:35:56.800]  police as well, Alex.
[01:35:56.800 --> 01:35:57.920]  And we have caught them in Denver.
[01:35:57.920 --> 01:35:58.920]  We have caught them in Ottawa.
[01:35:58.920 --> 01:36:02.520]  We have caught them everywhere, attacking crowds, and that is what looks like from the
[01:36:02.520 --> 01:36:03.520]  sources.
[01:36:03.520 --> 01:36:06.680]  We have got happened with a few anarchists knocking a few things over.
[01:36:06.680 --> 01:36:09.840]  That was then used as a pretext to move in on the real protesters.
[01:36:09.840 --> 01:36:10.840]  And they have done a good job.
[01:36:10.840 --> 01:36:16.040]  We have gone from 20, 30,000 back in the 90s at demonstrations to a few thousand now.
[01:36:16.040 --> 01:36:22.400]  They used police dogs on people at the G20 last year, even old women coming out of grocery
[01:36:22.400 --> 01:36:23.400]  stores.
[01:36:23.400 --> 01:36:29.200]  That has caused a billion, two hundred million dollars for three days, basically the budget
[01:36:29.200 --> 01:36:31.080]  of Toronto for a year.
[01:36:31.080 --> 01:36:33.000]  So we are really being taught who God is.
[01:36:33.000 --> 01:36:38.200]  I mean, when God comes to town, the entire city shuts down and a billion plus dollars
[01:36:38.200 --> 01:36:39.920]  is given to the bankers.
[01:36:39.920 --> 01:36:41.240]  Let's talk to Dan Dix.
[01:36:41.240 --> 01:36:44.280]  Dan, what have you been witnessing?
[01:36:44.280 --> 01:36:46.000]  Just absolute madness around here.
[01:36:46.000 --> 01:36:47.440]  It is completely unprecedented.
[01:36:47.440 --> 01:36:53.160]  I never could have imagined I would see this in my own city, in the city of Toronto.
[01:36:53.160 --> 01:37:00.960]  I am just blown away really, I am just shocked at what I have been witnessing.
[01:37:00.960 --> 01:37:04.960]  They have arrested, like Charlie said, upwards of five hundred people now who are staying
[01:37:04.960 --> 01:37:10.080]  down in the Toronto film studios that they are using as a temporary holding facility.
[01:37:10.080 --> 01:37:11.080]  And Charlie was in there.
[01:37:11.080 --> 01:37:15.200]  He described cameras above the toilets, the way they humiliated them, that it was like
[01:37:15.200 --> 01:37:17.200]  something out of a science fiction movie.
[01:37:17.200 --> 01:37:18.200]  Yeah, absolutely.
[01:37:18.200 --> 01:37:24.480]  You know, Toronto used to pride itself on the fact that it has never used tear gas in
[01:37:24.480 --> 01:37:26.840]  any kind of a protest before.
[01:37:26.840 --> 01:37:31.800]  But that has recently changed for the first time ever, tear gas has been deployed on the
[01:37:31.800 --> 01:37:34.000]  people of Toronto.
[01:37:34.000 --> 01:37:37.320]  So it is unbelievable what is happening right now.
[01:37:37.320 --> 01:37:41.480]  I haven't had a whole lot of sleep, we have been working hard covering this for the last
[01:37:41.480 --> 01:37:44.960]  three days and I am just blown away, Alex.
[01:37:44.960 --> 01:37:50.920]  And cveach.org is Charlie Veach's excellent love police side, they try to go up and lovingly
[01:37:50.920 --> 01:37:55.960]  speak to the police and for doing that he was arrested, they taught him that, hey, one
[01:37:55.960 --> 01:38:01.920]  point two billion to the bankers for this security, I mean it is just amazing that this
[01:38:01.920 --> 01:38:02.920]  is going on.
[01:38:02.920 --> 01:38:07.360]  I mean here are the criminals that should be arrested, but instead I saw this AP photo
[01:38:07.360 --> 01:38:15.160]  of Sarkozy and Cameron and Obama just all laughing it up together, instead of going
[01:38:15.160 --> 01:38:18.360]  to prison like Madoff they got even more power.
[01:38:18.360 --> 01:38:24.680]  Yeah, Alex, it is a very sad state of affairs, we have seen people get pushed around here
[01:38:24.680 --> 01:38:29.760]  and we saw a 12 year old boy yesterday get hogtied with those plastic zipper things and
[01:38:29.760 --> 01:38:34.640]  thrown in the back of a van and this 12 year old boy was crying, this is just after the
[01:38:34.640 --> 01:38:39.720]  tear gas the crowd, so you really don't feel like you are walking around the civilized
[01:38:39.720 --> 01:38:44.560]  western world city, you really feel like you are walking around some city after an apocalypse
[01:38:44.560 --> 01:38:45.720]  or a nuclear attack.
[01:38:45.720 --> 01:38:50.760]  And you said the police relished arresting you for no reason and relished the petty power
[01:38:50.760 --> 01:38:53.720]  and relished looking at you while you went potty.
[01:38:53.720 --> 01:38:58.680]  Yes, they certainly did, it wasn't just rattling the cage, the sergeant who arrested me, he
[01:38:58.680 --> 01:39:05.120]  had one of those US Marine crew cuts and those piercing right wing nasty eyes and when I had
[01:39:05.120 --> 01:39:10.000]  to get my photograph taken, I had to hold up this board saying veech on it and he was
[01:39:10.000 --> 01:39:16.680]  saying I feel like I am here with a prized fish, I caught one of these high profile protesters,
[01:39:16.680 --> 01:39:17.680]  so they are enjoying it.
[01:39:17.680 --> 01:39:21.400]  Well, he will enjoy having his pension fun taken, he will enjoy being diagnosed with
[01:39:21.400 --> 01:39:27.320]  bone cancer at 47 or he will be happy when his 2 year old dies of the vaccines he gives
[01:39:27.320 --> 01:39:30.360]  them and they get lowered into the ground, he will find out what side he was really
[01:39:30.360 --> 01:39:31.360]  on.
[01:39:31.360 --> 01:39:35.520]  You know, I think that is the important message here is I get angry at these police, I get
[01:39:35.520 --> 01:39:40.280]  angry at them being thugs and enjoying their petty power and arresting my cameraman, we
[01:39:40.280 --> 01:39:45.480]  have the footage of it at the G20 last year or not just a few months ago, doing nothing
[01:39:45.480 --> 01:39:51.960]  and beating up people and then torturing them once they got to the military facility.
[01:39:51.960 --> 01:39:56.600]  But let's just remember they are under mind control and they have been told we are terrorists
[01:39:56.600 --> 01:40:01.240]  and we are communists and all of this, they don't understand that these bankers are criminals,
[01:40:01.240 --> 01:40:03.480]  they probably think made off is good.
[01:40:03.480 --> 01:40:10.120]  Yeah, and just to add, Dan and I, because Dan lives right here in downtown Toronto right
[01:40:10.120 --> 01:40:15.800]  next to the security fence, we got searched 3 times in 30 minutes and had our IDs checked
[01:40:15.800 --> 01:40:19.920]  and radioed in, so they are definitely on to us and it is funny, every time Dan and
[01:40:19.920 --> 01:40:24.200]  I walk anywhere, if it is not for his Spartan beard or my megaphone, they are keeping a
[01:40:24.200 --> 01:40:28.280]  very close eye on us and it is a very scary feeling Alex, when you cross the street and
[01:40:28.280 --> 01:40:32.800]  there are 30 police officers following you and Dan and I have been filmed by police
[01:40:32.800 --> 01:40:37.560]  probably about 5 or 6 times today, they have got these super expensive semi-professional
[01:40:37.560 --> 01:40:41.560]  cameras, probably $10,000 cameras that obviously the Canadian tax pay is paying.
[01:40:41.560 --> 01:40:45.600]  Hey, there is plenty of money for the bankers, none for the slaves, but here is the issue,
[01:40:45.600 --> 01:40:51.080]  you know at the end of the day with all of these guys, this is all a drill on total
[01:40:51.080 --> 01:40:55.560]  martial law, that is why they have these G20 events all over the world, now every few
[01:40:55.560 --> 01:41:01.200]  months costing billions wherever they go is to practice local governments going under
[01:41:01.200 --> 01:41:06.800]  banker control, I mean this is foreign bankers come in and the city just literally attacks
[01:41:06.800 --> 01:41:11.040]  you, the blood bag, I mean you are only there to supply blood to them.
