[00:00.000 --> 00:21.000]  Infowars, the most banned network in the world.
[03:04:25.000 --> 03:04:28.000]  Well, he didn't use those exact words.
[03:04:28.000 --> 03:04:33.000]  He just said, compromising photos of me and a Chinese woman.
[03:04:33.000 --> 03:04:40.000]  So, yes, Nixon was a red-blooded, normal human being,
[03:04:40.000 --> 03:04:45.000]  and people always thought that his awkwardness, his stiffness, was arrogance.
[03:04:45.000 --> 03:04:47.000]  Now, Alex, he was shy.
[03:04:47.000 --> 03:04:54.000]  He was an introvert in an extrovert's business, and today would have been his 110th birthday.
[03:04:54.000 --> 03:05:21.000]  Wow, we'll be right back in 60 seconds. Wow, as long as I can say.
[03:05:24.000 --> 03:05:30.000]  Mushroom Max, Powerful Neutropic, Agile Spatiality Collagen, Superfood Greens, and more.
[03:05:30.000 --> 03:05:36.000]  Our turmeric formula is 95% of humanoid, the strongest and best on the market.
[03:05:36.000 --> 03:05:42.000]  These formulas and more under the Infowars MD banner are at InfowarsStore.com.
[03:05:42.000 --> 03:05:51.000]  They are private-labeled clones of the top brands in the country for up to 50% off where you're going to find them in stores and on other online stores.
[03:05:51.000 --> 03:05:58.000]  This is our new Infowars MD, Incredible Line.
[03:06:21.000 --> 03:06:44.000]  The master tongue me in the spring of 25, but I am still alive.
[03:06:44.000 --> 03:06:55.000]  I was a sailor, I was born upon the tides, with the sea I did abide.
[03:06:55.000 --> 03:07:05.000]  I sailed a school around the Horn of Mexico, I went lost.
[03:07:05.000 --> 03:07:14.000]  When the yards broke off, but I'm living still.
[03:07:14.000 --> 03:07:21.000]  There are people like you and Roger Stone and other Maverick trailblazers.
[03:07:21.000 --> 03:07:36.000]  I don't see Frank speech or any of these groups of competition, I see him as brothers in the fight.
[03:07:36.000 --> 03:07:52.000]  The fight goes on against the globalists and we're actually winning.
[03:07:52.000 --> 03:08:08.000]  Roger, in the nine minutes or six, seven minutes we have left before Mr. Cargill comes in here, the censorship, all of it coming out, the control, the criminality, the attorney generals investigating it, the emails coming out with the White House, literally ordering them to censor Tucker Carlson and others.
[03:08:08.000 --> 03:08:13.000]  If we don't have investigations in Congress and we don't have criminal charges, I mean this is done.
[03:08:13.000 --> 03:08:19.000]  Everything we thought was happening is confirmed, total vindication, Roger Stone.
[03:08:19.000 --> 03:08:39.000]  That's really quite extraordinary, but at the same time the Brunson case, which I had high hopes for, which literally had the potential to overturn the 2020 election and also eliminate the legal eligibility for a number of those currently in Congress was denied by the Supreme Court today.
[03:08:39.000 --> 03:08:43.000]  Why they even heard it now becomes a serious question mark.
[03:08:43.000 --> 03:08:55.000]  Our fate lies in the hands of two groups. One are the state attorney generals who are taking the fight right to the social media monoliths, the Silicon Valley giants.
[03:08:55.000 --> 03:09:07.000]  The other is the US Congress and I feel better sleeping at night knowing that Matt Gaetz and a handful of rebels are on hand to hold Kevin McCarthy's feet to the fire.
[03:09:07.000 --> 03:09:13.000]  Look, I want to be wrong about Kevin McCarthy. I want President Trump to be right about Kevin McCarthy.
[03:09:13.000 --> 03:09:34.000]  If McCarthy will investigate Joe and Hunter Biden, if he will investigate this internet censorship, which is a violation of antitrust law, if he will investigate the abuses of the FBI, if he will look into the origins of the COVID-19 vaccination, which is we now know definitively,
[03:09:34.000 --> 03:09:41.000]  neither safe nor effective, then we will have done our job in the nation that will be preserved.
[03:09:41.000 --> 03:09:51.000]  I'm doing a lot of praying these days. Alex, you know, I'm a political strategist and usually I have a very tight, succinct, understandable strategy going forward.
[03:09:51.000 --> 03:09:57.000]  But now at this juncture, I must tell you, I'm of the mind to trust his plan.
[03:09:57.000 --> 03:10:06.000]  I don't believe that he will allow this nation to be destroyed. I don't believe the Lord will allow that great thing which he has created, America's freedom.
[03:10:06.000 --> 03:10:20.000]  America is a shining city on a hill as a beacon of freedom to be destroyed, but recognize the more they are exposed, the more hysterical and the more dangerous the deep state gets.
[03:10:20.000 --> 03:10:33.000]  Case in point, they tell us in one hand, Donald Trump, he's damaged, he's finished, he's through, he's unpopular, he's responsible for the midterm underperformance.
[03:10:33.000 --> 03:10:44.000]  And then in the next breath, they say, but we've got to charge him with some crime that eliminates him from contention as a candidate in 2024, which exposes that they don't believe any of that.
[03:10:44.000 --> 03:10:52.000]  They know that he's not... No, I totally agree, but let me add this. Trump, reportedly, is it true, you can tell us, threatened to run third party.
[03:10:52.000 --> 03:10:57.000]  Is that to threaten the Republicans not to throw him under the bus? And even McCarthy thanked him for getting him in.
[03:10:57.000 --> 03:11:01.000]  So McCarthy recognizes Trump is still the head of the Republican Party.
[03:11:01.000 --> 03:11:09.000]  Look, the grassroots of the Republican Party still belong lock, stock and barrel to Donald Trump and nobody can come close to touching him.
[03:11:09.000 --> 03:11:20.000]  That's not the same as party elites in Washington. In other words, Alex, the people who were never for Trump, not in 2016 or really in 2020, those are the people who are opposed to him.
[03:11:20.000 --> 03:11:27.000]  When you and I were for him, they were opposed to him. But no, there will be no third party effort. That is a misnomer.
[03:11:27.000 --> 03:11:45.000]  The effort just to get on the ballot and then get into the presidential debates in a fixed system in which the presidential commission on debates is not controlled by the president, is not a commission, most definitely not a debate, is too much of an uphill climb.
[03:11:45.000 --> 03:12:00.000]  I would argue that at the grassroots level, we need to take back the Republican Party, just as the 2016 nomination of Trump was a hostile takeover of the country club party there to four controlled by the Bushes.
[03:12:00.000 --> 03:12:04.000]  Yet again, we need another takeover of the party of Lincoln.
[03:12:04.000 --> 03:12:15.000]  It's happening, so let's not say we're defeated when we're not. If these 20 or so people realize the power they have, we win and we're about to see if McCarthy goes with the new House rules the way he said he would. This is breaking.
[03:12:15.000 --> 03:12:28.000]  House Freedom Caucus Member Representative Mark Green has won the race to be the chair of the Homeland Security Committee, defeating Ipatch McCain, Dan Crenshaw, also Representative Mike Rogers to Lunge Representative Matt Gaetz has announced he's stepping down from the House Steering Committee.
[03:12:28.000 --> 03:12:31.000]  So these are big, big wins. Are they not?
[03:12:31.000 --> 03:12:45.000]  They are indeed, and I think Matt Gaetz and Lauren Boebert and a band of others deserve a credit, enormous credit for having the courage to press this fight under enormous pressure not to do so.
[03:12:45.000 --> 03:12:53.000]  I want President Trump to be right. I think Donald Trump in a second term would be very different than Donald Trump in a first term.
[03:12:53.000 --> 03:13:02.000]  I think he has a much clearer understanding now of the deep state and the fact from from the second he came down the elevator. They were out to get him.
[03:13:02.000 --> 03:13:12.000]  I don't think you will see the same quizlings inside a Trump administration the second time. And he is our last best hope to save the country.
[03:13:12.000 --> 03:13:25.000]  I want to talk to him. His mood is amazingly strong. Keep reading in New York Magazine. There's only written read by Beatniks and Weirdos on the Upper West Side that Trump is isolated. Trump is depressed.
[03:13:25.000 --> 03:13:32.000]  No, it's all lies. And Info Wars is strong as well. The listeners will just support us by the products and spread the word. Roger, incredible job.
[03:13:32.000 --> 03:13:39.000]  You've got to host your show at 5 p.m. today on Frank's Beach. I'll be with you there on Wednesday. So many big shows, big interviews coming up here as well.
[03:13:39.000 --> 03:13:45.000]  Roger Stone, thank you so much for all your time. God bless you, my friend. What a survivor. What a winner. What a maverick.
[03:13:45.000 --> 03:13:54.000]  So, Alex, today, stonezone.live at 5 o'clock, we have Tyler Nixon and former Richard Nixon executive assistant Monica Crowley.
[03:13:54.000 --> 03:13:57.000]  Beautiful. Thank you so much, Roger. Mr. Cargill coming up.
[03:13:57.000 --> 03:14:26.000]  Info Wars is more influential than ever. It's important to shut them down. So I am ordering you now in the name of CCP. Do not go to infowarstore.com.
[03:14:27.000 --> 03:14:43.000]  Yes, fentanyl, the lovable chai-com mass-murdering dragon is back. And what prompted me to bring back fentanyl is that we know there are massive denial of service attacks aimed at infowars and infowarstore.com right now coming out of Communist China,
[03:14:43.000 --> 03:14:51.000]  who's allied with the WEF. So the worst people on earth are actually trying to shut down infowarstore.com and infowars.com.
[03:14:51.000 --> 03:15:00.000]  So sometimes the sites are slow. They're totally secure. But when you're able to get through to the site, infowars.com, you're able to make orders on super high quality products.
[03:15:00.000 --> 03:15:07.000]  But sometimes our little friend's bosses, the CCP and GG Ping, are going to be able to successfully slow the site down.
[03:15:07.000 --> 03:15:12.000]  Don't let them keep you from ordering products at infowars.com. Take action now.
[03:15:12.000 --> 03:15:22.000]  Let fentanyl's masters know the American people and others will not battle their tyranny, and humanity is awakening, and we're going to defeat the new order together.
[03:15:22.000 --> 03:15:25.000]  Oh, no, no, I don't even know what this is. How's this getting there?
[03:15:25.000 --> 03:15:43.000]  I just caught you, American. You visit a Band-Aid video, or Mark Zuckerberg and others angry at you. Do a CNN stance and do not visit Band-Aid video, or I have to hurt you.
[03:15:43.000 --> 03:16:09.000]  So when I first started taking Survival Shield, basically I was 275 pounds overweight. I had brain fog like you wouldn't believe. I was barely holding onto a job, and I heard Dr. Group on your show and I listened to it.
[03:16:09.000 --> 03:16:19.000]  So the first one I got was the original Survival Shield, the X1, and it worked pretty good. And then shortly thereafter you came out with that stew, you know, with a deep burn source, you know, and I got really excited about that.
[03:16:19.000 --> 03:16:29.000]  So I took it, and then in two weeks I went from brain fog to like literally like my brain was enlightened, you know, I could think again, I could connect with people again.
[03:16:29.000 --> 03:16:40.000]  And over the course of the next couple of years, I got my health back and I religiously took basically all of your supplements. They're all absolutely amazing supplements. The one I like recently is knockout.
[03:16:40.000 --> 03:16:48.000]  It literally, like if you want to sleep, just take it. It's amazing. It works. But anyway, so the point is we have to get ourselves clean. We have to break free of the globalist system.
[03:16:48.000 --> 03:16:52.000]  And the only way to do that is to take our own health into our own hands.
[03:16:52.000 --> 03:17:10.000]  Beautifully said, brother. I thank you so much for your call and Godspeed. There's a war against our masculinity. There's a war in the environment, the food, the water, the air, the electromagnetics, the injections to really cut us off from what God designed us to be.
[03:17:10.000 --> 03:17:23.000]  But through Mother Nature, the creator gave us compounds that can counteract what the globalists have done. And I got to tell you, all our supplements are great, but we've got a real game changer now.
[03:17:23.000 --> 03:17:32.000]  We've never put anything out this powerful. It's InfoWars Platinum, now exclusively available at 40% off at InfoWars.com.
[03:17:32.000 --> 03:17:43.000]  This is private labeled, three of the top best sellers in the country right now, but it's exclusively available under the brand name and private label of InfoWars Platinum at InfoWars.com.
[03:17:43.000 --> 03:17:51.000]  It's HGH Boost Max. It's Pain MD. And it's 1776 testosterone boost.
[03:17:51.000 --> 03:17:57.000]  Yield it to yourself and your way of life and your well-being to try these out and fund the InfoWars.
[03:17:57.000 --> 03:18:04.000]  Ladies and gentlemen, InfoWars live products have always been the highest quality, triple tested, and you've seen the right reviews.
[03:18:04.000 --> 03:18:15.000]  But doing deep research, we made contact with the top company in the United States and it turned out they were supplying almost all the raw materials to the companies that we were already using.
[03:18:15.000 --> 03:18:24.000]  So we've gone directly to the source and that means we can give you lower prices on the very same high quality supplements and in some cases even better.
[03:18:24.000 --> 03:18:30.000]  Introducing InfoWars MD at InfoWarsStore.com.
[03:18:30.000 --> 03:18:42.000]  InfoWars MD exclusively at InfoWarsStore.com has 10 new products, turmeric 95, libido RX, better mood, nitric boost, much room max, a new tropic,
[03:18:42.000 --> 03:18:55.000]  angels fatality collagen, superfood greens and more. Just taking superfood greens. This is the highest quality greens out there and it's at a price way, way lower than the same product on store shelves for twice the cost.
[03:18:55.000 --> 03:18:57.000]  Find InfoWars MD at InfoWarsStore.
[03:18:57.000 --> 03:19:09.000]  InfoWars MD is finally here. It's the very same high quality products you've been getting through InfoWars life, but an expanded catalog and in some cases the prices are lower
[03:19:09.000 --> 03:19:17.000]  because we're going directly to the source that was supplying the supplement companies that we were buying our high quality products from.
[03:19:17.000 --> 03:19:26.000]  So we're able to lower prices and bring you more products via the InfoWars MD line. The highest quality, triple tested.
[03:19:26.000 --> 03:19:34.000]  Many of these products are sold on store shelves for more than twice the cost. You'll get them at InfoWarsStore.com under our exclusive label.
[03:19:34.000 --> 03:19:40.000]  We're bringing you the highest quality supplements directly from the factory right here in the USA to your door.
[03:19:40.000 --> 03:19:46.000]  It'll make your life healthy, better, boost your immune system and it keeps InfoWarsStore on the air.
[03:19:46.000 --> 03:20:05.000]  So again, introducing InfoWars MD now exclusively available at InfoWarsStore.com with massive, massive sales.
[03:20:05.000 --> 03:20:21.000]  Well, the man we got in studio, I've taken firearms training from and got my concealed carry from many, many, many, many, many years ago.
[03:20:21.000 --> 03:20:28.000]  He's a good friend of mine. We hang out and go out and enjoy ourselves at dinner. You name it. He's Michael Cargill.
[03:20:28.000 --> 03:20:35.000]  I've been really pushing to try to get him on all of our other shows on a routine basis, but he fights hard.
[03:20:35.000 --> 03:20:40.000]  This guy right here, he has filed lawsuit after lawsuit. He's won most of them, which is really hard to do.
[03:20:40.000 --> 03:20:48.000]  And he just won the biggest second amendment victory of the last 20 years, 22 years in the new millennium.
[03:20:48.000 --> 03:21:01.000]  The bump stock ban was not a law. It was just done and that affects all these other regulatory things, the ATFs doing, trying to ban short rifles and all the rest of it that they just announced two weeks ago.
[03:21:01.000 --> 03:21:06.000]  Here's the headline from Reuters, U.S. Appeals Court strikes down ban on bump stocks.
[03:21:06.000 --> 03:21:11.000]  And who did it? Central Texas gun works, Michael Cargill.
[03:21:11.000 --> 03:21:20.000]  Talk about the epicenter of resistance. Austin didn't just the new LA. It's a bunch of Texans here fighting for the future and the battle is here.
[03:21:20.000 --> 03:21:25.000]  Michael D. Cargill served 12 years in the U.S. Army and studied criminal justice at Troy State University.
[03:21:25.000 --> 03:21:33.000]  While the Army of Michael was awarded four Army accommodation medals, eight Army achievement medals and four Army good conduct medals.
[03:21:33.000 --> 03:21:39.000]  He is a qualified as an expert marksman with rifle and grenade and his airborne qualified as a parachutist.
[03:21:39.000 --> 03:21:48.000]  While the Army instructed new recruits in drill and ceremony, as well as teaching them their secondary mission of guarding the U.S. Army General.
[03:21:48.000 --> 03:21:52.000]  After his honorable discharge, Michael worked for a telecommunications company in Austin, Texas.
[03:21:52.000 --> 03:22:06.000]  After working in Austin, he recruited as an area manager for different telecommunications companies based in Dallas where he was entrusted with half of the company accounts in Texas managing a budget of $2,500,000 and enough equipment for 60 central offices.
[03:22:06.000 --> 03:22:14.000]  In 2006, Michael founded, it's really important work, a freight carrying company and became owner of CEO shortly thereafter.
[03:22:14.000 --> 03:22:23.000]  Michael obtained his concealed carry license at age 23. He was stationed at Fort Benning and is still a CHL ever since.
[03:22:23.000 --> 03:22:30.000]  He then decided to become a CHL instructor after his grandmother was attacked while waiting at a bus stop on a college campus.
[03:22:30.000 --> 03:22:40.000]  Michael has been a Texas DPS certified CHL instructor for many, many years. He's an NRA certified range instructor, NRA certified range safety officer.
[03:22:40.000 --> 03:22:45.000]  Michael has taught 1,000, this is old numbers, four and 26 by 10,000 now.
[03:22:45.000 --> 03:22:53.000]  But the most important things, he's the owner of Central Texas Gun Works, a company in South Austin specializing in firearms, sales, gun smithing and personal protection and more.
[03:22:53.000 --> 03:23:02.000]  Central Texas Gun Works, but the big thing is he's been fighting the globalists at every front and got the biggest pro-second movement ruling of the new millennium.
[03:23:02.000 --> 03:23:06.000]  Michael, I'm going to try to shut up, give me the floor. Great job, brother.
[03:23:06.000 --> 03:23:11.000]  Yeah, this is, you know, Alex, I appreciate you having me come on. This is a really big case. This is a big deal.
[03:23:11.000 --> 03:23:18.000]  We're talking about taking it to the Department of Justice, taking it to the Bureau of Alcohol, Tobacco and Firearms because they're coming after AR pistols.
[03:23:18.000 --> 03:23:24.000]  They're coming after, they're coming after SIG braces. They're trying to get triggers. They're trying to get everything.
[03:23:24.000 --> 03:23:31.000]  And what I'm saying is you got to stop because the ATF, a federal agency within our federal government cannot write law.
[03:23:31.000 --> 03:23:39.000]  They cannot create law. Congress has the right of bills. That bill has to be signed, you know, agreed on by both houses of Congress.
[03:23:39.000 --> 03:23:47.000]  It has to go to the president, president signs it. That's how bill becomes law, not the ATF and agency within our federal government saying, hey, they're not Congress.
[03:23:47.000 --> 03:23:56.000]  That's right. Something that I own, something that I have inside my house, I purchased legally, something that has, you know, was legal for 10 years and two U.S. presidents.
[03:23:56.000 --> 03:24:01.000]  All of a sudden, they changed their mind and they're saying, hey, it's illegal. We're going to confiscate.
[03:24:01.000 --> 03:24:02.000]  They make you criminal.
[03:24:02.000 --> 03:24:04.000]  Attorney, you're a criminal, a felon overnight.
[03:24:04.000 --> 03:24:05.000]  Continue.
[03:24:05.000 --> 03:24:13.000]  A felon overnight. And so I'm just like, no, this is, this can't stand. So I decided to bring this case. It's just me, no one else.
[03:24:13.000 --> 03:24:17.000]  Michael Cargill against the Department of Justice, the Bureau of Alcohol, Tobacco and Farms.
[03:24:17.000 --> 03:24:18.000]  And I'm telling you right now,
[03:24:18.000 --> 03:24:21.000]  What's going to make you a major target? You got courage.
[03:24:21.000 --> 03:24:23.000]  I will not be Hillary Clinton. I'm telling you now.
[03:24:23.000 --> 03:24:30.000]  If something happens, something happens to me mysteriously. I love myself. I love my family. I have too many people love me.
[03:24:30.000 --> 03:24:33.000]  Anything happens to me. Definitely, you know, question it.
[03:24:33.000 --> 03:24:40.000]  But we decided to bring this case against the federal government because we needed all that stuff to stop.
[03:24:40.000 --> 03:24:42.000]  You know, it's got to stop, Alex.
[03:24:42.000 --> 03:24:46.000]  I just love being around such a winner. I mean, you just nailed it, brother.
[03:24:46.000 --> 03:24:50.000]  And it's just, and it's not how good is it feel when you heard about the ruling?
[03:24:50.000 --> 03:24:54.000]  Yeah, I was actually in a restaurant and I ran out of the restaurant.
[03:24:54.000 --> 03:24:57.000]  They thought the gun store was, you know, being robbed or something.
[03:24:57.000 --> 03:25:03.000]  I ran out yelling and screaming, got on the phone talking to my attorney, running back to the shop to talk to my employees.
[03:25:03.000 --> 03:25:07.000]  And we were just excited, ecstatic, the fact that we actually stuck it to the man.
[03:25:07.000 --> 03:25:09.000]  And I'm excited to be around such a winner.
[03:25:09.000 --> 03:25:13.000]  And this is just the beginning because this case, what this means is we won.
[03:25:13.000 --> 03:25:16.000]  By the way, it would take hours to talk about, you just keep having victories.
[03:25:16.000 --> 03:25:18.000]  What do you got going on over here? You got, like, victory.
[03:25:18.000 --> 03:25:28.000]  Yeah, so we have the case that, this case here, we have another case that actually goes against the ATF that are, they're actually going after FFL dealers,
[03:25:28.000 --> 03:25:37.000]  federal farms licensed dealers. They're trying to shut down gun stores just by making simple errors and mistakes in the 4473 to transaction record.
[03:25:37.000 --> 03:25:42.000]  And so we're suing them for that and trying to protect all FFL dealers in this country.
[03:25:42.000 --> 03:25:46.000]  I was about to say, why don't we make you the NRA director because they can't get anything done.
[03:25:46.000 --> 03:25:52.000]  It would be nice because we, someone needs to stand up for the small guy, stand up for the small mom and dad.
[03:25:52.000 --> 03:25:53.000]  And go on offense.
[03:25:53.000 --> 03:25:54.000]  Yes, and go in the office.
[03:25:54.000 --> 03:25:57.000]  And I'm interrupting, but get back to what you're doing.
[03:25:57.000 --> 03:26:00.000]  And not go on the defense. We're tired of being on defense all the time.
[03:26:00.000 --> 03:26:03.000]  We need to put them on the defense and stop them immediately.
[03:26:03.000 --> 03:26:11.000]  So we have that lawsuit. Also, we have another one that we're launching where if you walk into a gun store, you fill out the background check form.
[03:26:11.000 --> 03:26:20.000]  And if you are delayed or denied, then you're reported to the FBI into, you put in a system where every law enforcement agency in the country has access to that.
[03:26:20.000 --> 03:26:27.000]  Now, there's a bill that, you know, some people agreed on that says, if you're denied, then you're reported, but delays is not in the bill.
[03:26:27.000 --> 03:26:33.000]  And I'm saying you cannot add to what Congress did not write in that bill.
[03:26:33.000 --> 03:26:36.000]  And so they're trying to say delayed your under investigation.
[03:26:36.000 --> 03:26:37.000]  That's total discrimination.
[03:26:37.000 --> 03:26:40.000]  Total. And so we're saying, nope, you cannot do that.
[03:26:40.000 --> 03:26:44.000]  So they're giving you a designation as maybe a bad person. Well, you've never done anything wrong.
[03:26:44.000 --> 03:26:45.000]  That's right. That's right.
[03:26:45.000 --> 03:26:50.000]  I bought a gun like six months ago and they said, are you ready to Jennifer Jones or this?
[03:26:50.000 --> 03:26:55.000]  And I said, no, they were trying to connect me to other people in some database. I didn't know where they were.
[03:26:55.000 --> 03:26:58.000]  Right now. And so it's really bad if you have a common name.
[03:26:58.000 --> 03:27:05.000]  Right. What you should do is you need to make sure you use your, your LTC, use your LTC. That way you're not getting pinged in the system.
[03:27:05.000 --> 03:27:07.000]  Okay. And that's why concealed carries. Good.
[03:27:07.000 --> 03:27:10.000]  People ask me, well, if Texas passed the law, no concealed carry, why do I need it?
[03:27:10.000 --> 03:27:12.000]  Because then it's all vetted. They know.
[03:27:12.000 --> 03:27:18.000]  Right. So if you walk through the gun store, you have your, your concealed handgun license, your LTC, you're not getting pinged in the federal system.
[03:27:18.000 --> 03:27:21.000]  You fill out the form, your LTC, your background checks been done.
[03:27:21.000 --> 03:27:24.000]  We're not contacting the federal authorities about you at all.
[03:27:24.000 --> 03:27:27.000]  So it's best to have a license so that we don't know what you're picking up.
[03:27:27.000 --> 03:27:29.000]  And then I'll tell you a little secret.
[03:27:29.000 --> 03:27:38.000]  If you walk into a gun store that in a state that borders another country like Texas, borders, Mexico, if you purchase two handguns in a five day period
[03:27:38.000 --> 03:27:46.000]  or two rifles or shotguns in a five day period, that gun store has got to report you to the FBI and to the chief law enforcement officer in the county that you live in.
[03:27:46.000 --> 03:27:48.000]  So keep that in mind as well.
[03:27:48.000 --> 03:27:50.000]  Keep going, brother.
[03:27:50.000 --> 03:27:52.000]  I know it's a lot of stuff.
[03:27:52.000 --> 03:27:54.000]  Oh, man, you're the master at this.
[03:27:54.000 --> 03:27:59.000]  Yeah. So, and so we're, you got to know all of these little tricks, you know, tricks and trades of what they're trying to do.
[03:27:59.000 --> 03:28:01.000]  And so that's why we're bringing this suit.
[03:28:01.000 --> 03:28:04.000]  But we do need a little help because I'm doing this all on my own.
[03:28:04.000 --> 03:28:06.000]  Oh, exactly. Exactly.
[03:28:06.000 --> 03:28:08.000]  People just expect, I'm about to say, how the hell are you?
[03:28:08.000 --> 03:28:10.000]  I can't pay for lawsuits. How are you doing?
[03:28:10.000 --> 03:28:13.000]  Right. It's just, we're doing it all ourselves as Michael Cargill.
[03:28:13.000 --> 03:28:21.000]  We're getting help from different organizations like some other, you know, luckily there's attorneys that are helping us out, but we have so many different cases.
[03:28:21.000 --> 03:28:24.000]  The point is, you've got a history of victory. We need to back you.
[03:28:24.000 --> 03:28:26.000]  Right. And so we're needing help.
[03:28:26.000 --> 03:28:31.000]  I'm asking for people to, you know, to help us a little bit so we can continue this fight.
[03:28:31.000 --> 03:28:33.000]  Now, maybe help a little for your whole future.
[03:28:33.000 --> 03:28:35.000]  We have the momentum right now.
[03:28:35.000 --> 03:28:42.000]  And we have to push this case and other cases to the Supreme Court because this court, this Supreme Court, is the court that's going to make it happen.
[03:28:42.000 --> 03:28:44.000]  Let's talk about that.
[03:28:44.000 --> 03:28:51.000]  I know, we've delivered here at Info Wars and listeners are backing us, but listen, back us all the way, folks. We're delivering these dogs hunt.
[03:28:51.000 --> 03:29:15.000]  That's Michael Cargill, Alex Jones. We hunt. We'll be right back.
[03:29:22.000 --> 03:29:34.000]  And we came out many years ago with real Red Pill Plus that has all the documented compounds like preglonone and so much more to supercharge your body.
[03:29:34.000 --> 03:29:42.000]  And to give your body the key elements and the key ingredients it needs to function at a proper level.
[03:29:42.000 --> 03:29:53.000]  This is the answer to the New World Order's tyranny. This is real Red Pill Plus sold out for two years, 50% off at infowarstore.com.
[03:29:53.000 --> 03:29:57.000]  Get the Red Pill Plus exclusively infowarstore.com.
[03:29:57.000 --> 03:30:03.000]  I have an extremely important message to all of my fellow Info Warriors here in the United States and around the world.
[03:30:03.000 --> 03:30:08.000]  We are so excited to announce Info Wars MD.
[03:30:08.000 --> 03:30:13.000]  It turns out the top company in the U.S. for supplements is owned by a patriot.
[03:30:13.000 --> 03:30:20.000]  And it turns out they're willing to give us deals that no one else is getting because they want to support Info Wars and keep us on the air.
[03:30:20.000 --> 03:30:24.000]  This deal has been a year in the making and finally the products are being brought to market.
[03:30:24.000 --> 03:30:35.000]  Up to 50% off what you get on top national brands of the highest rated under the Info Wars label Info Wars MD exclusively at infowarstore.com.
[03:30:35.000 --> 03:30:44.000]  Get out the first of 10 new products at infowarstore.com whether it's turmeric or whether it's joint care or whether it is super greens.
[03:30:44.000 --> 03:30:52.000]  We have them all at infowarstore.com under the banner of Info Wars MD.
[03:30:52.000 --> 03:30:57.000]  This is the best deal out there and it keeps Info Wars on the air. Info Wars MD.
[03:30:57.000 --> 03:31:07.000]  Introducing Info Wars super high end supplement line at up to 50% off what the same formulas are sold for in stores.
[03:31:07.000 --> 03:31:11.000]  It's Info Wars MD exclusively available at infowarstore.com.
[03:31:11.000 --> 03:31:20.000]  We have a new line of super quality CBD oils that are incredibly good for your entire body at infowarstore.com.
[03:31:20.000 --> 03:31:30.000]  We have Lobito RX, Better Mood, Nitric Boost, Mushroom Max, Powerful Neutropic, Agles Vitality Collagen, Super Food Greens and more.
[03:31:30.000 --> 03:31:35.000]  Our turmeric formula is 95% humanoid the strongest and best on the market.
[03:31:35.000 --> 03:31:41.000]  These formulas and more under the Info Wars MD banner are at infowarstore.com.
[03:31:41.000 --> 03:31:50.000]  They are private labeled clones of the top brands in the country for up to 50% off what you're going to find them in stores and other online stores.
[03:31:50.000 --> 03:32:15.000]  This is our new Info Wars MD Incredible Line.
[03:32:20.000 --> 03:32:24.000]  The next 15 days to flatten the cans.
[03:32:24.000 --> 03:32:32.000]  I also need you to wear masks and I also need you to only shop at mega corporations.
[03:32:32.000 --> 03:32:42.000]  That way we can consolidate control and bankrupt the world economy leaving companies that only I own profitable.
[03:32:42.000 --> 03:32:52.000]  You will then be my slave and then you get that special shot of freedom from copra will remove your immune system.
[03:32:52.000 --> 03:33:16.000]  So you'll be dependent on me for the rest of your miserable lives.
[03:33:16.000 --> 03:33:23.000]  You want victory? You're changing the right channel.
[03:33:23.000 --> 03:33:32.000]  You want to stop tyranny? Well so does he live from the Info Wars.com studios. It's Alex Jones.
[03:33:32.000 --> 03:33:41.000]  And my old friend Michael Cargill the most consequential Second Amendment pro-segment ruling of the 21st century.
[03:33:41.000 --> 03:33:47.000]  In the last 22 years he is here. Brother I got a lot to say but I'm going to shut up and give you the floor.
[03:33:47.000 --> 03:33:51.000]  You got so much to talk about. This is huge. I love how you're forward thinking.
[03:33:51.000 --> 03:33:54.000]  You don't want to talk about your last victory. You moved on to your other lawsuits.
[03:33:54.000 --> 03:33:58.000]  But I was asked here at the break, where's the NRA? They didn't follow any of these things.
[03:33:58.000 --> 03:34:02.000]  They're taking credit for what you did raising hundreds of millions of dollars. I'm out of town at the NRA.
[03:34:02.000 --> 03:34:06.000]  But if Michael Cargill, he's had a bunch of other victories, he's had all these victories.
[03:34:06.000 --> 03:34:11.000]  I love how we make you. Ted Nugent is on the board. I love Ted. He's a great guy.
[03:34:11.000 --> 03:34:13.000]  We should remember to get rid of Wayne LaPierre, but you in there.
[03:34:13.000 --> 03:34:18.000]  It would be nice because what's happening is a lot of people are standing up and saying they did a lot.
[03:34:18.000 --> 03:34:23.000]  But this case, if you look at the case, is just this Michael Cargill versus everyone else.
[03:34:23.000 --> 03:34:28.000]  There's no one else standing there. So we're going to continue on this fight.
[03:34:28.000 --> 03:34:38.000]  This is not just for me. This is about the entire country. This is about every state, all 50 states, not just Texas.
[03:34:38.000 --> 03:34:42.000]  But unfortunately, this case, we beat it in the Fifth Circuit.
[03:34:42.000 --> 03:34:46.000]  So now what we need to happen is we need this case to go to Supreme Court.
[03:34:46.000 --> 03:34:53.000]  So what's going on is we won the Fifth Circuit, so that means that Texas, Louisiana, Mississippi,
[03:34:53.000 --> 03:34:59.000]  for some reason the government does not appeal or ask for a stay. If they don't appeal to the Supreme Court,
[03:34:59.000 --> 03:35:04.000]  then that means that Texas, Louisiana, Mississippi will get their bump stocks back.
