[00:00.000 --> 00:14.200]  Certainly, for some, Alex Jones can be scary and abrasive, but if you can get through all
[03:10:12.240 --> 03:10:18.240]  neighbor, your friend, your boss, your employees, your church on Facebook, on Twitter, but in
[03:10:18.240 --> 03:10:19.240]  person in full wars.com.
[03:10:19.240 --> 03:10:20.240]  It is the verboten.
[03:10:20.240 --> 03:10:21.240]  It is the hidden.
[03:10:21.240 --> 03:10:23.240]  It is what they're attacking.
[03:10:23.240 --> 03:10:29.240]  The power of you outside of cyberspace, the establishment's betting everything on by word
[03:10:29.240 --> 03:10:34.240]  of mouth saying in full wars.com news wars.com or sharing the videos on our own platforms.
[03:10:34.240 --> 03:10:39.240]  You know, they brag and go, Oh, all they've got is real video now and we're going to shut
[03:10:39.240 --> 03:10:40.240]  it down.
[03:10:40.240 --> 03:10:43.240]  You know, we already had real video getting set up knowing this was coming.
[03:10:43.240 --> 03:10:45.240]  Didn't mean we wanted to happen.
[03:10:45.240 --> 03:10:47.240]  And you know, my average video on there has like 5000 views.
[03:10:47.240 --> 03:10:49.240]  Is that my average 100,000 on YouTube?
[03:10:49.240 --> 03:10:51.240]  No, but it doesn't matter.
[03:10:51.240 --> 03:10:53.240]  It's the truth.
[03:10:53.240 --> 03:10:55.240]  And we're on hundreds of other platforms.
[03:10:55.240 --> 03:11:00.240]  So, you know, Joe Rogan, then I'll hand the baton to our guest host.
[03:11:00.240 --> 03:11:05.240]  He did this video that I want to respond to later because I know Joe so well since like
[03:11:05.240 --> 03:11:07.240]  the late nineties.
[03:11:07.240 --> 03:11:10.240]  He's like, well, since Alex is in litigation, we're not going to have him on till he's out
[03:11:10.240 --> 03:11:12.240]  of litigation.
[03:11:12.240 --> 03:11:18.240]  When all, when Anna Betty and Obama and all these people are in litigation, you just don't
[03:11:18.240 --> 03:11:20.240]  have me on about the litigation, but that cop out.
[03:11:20.240 --> 03:11:25.240]  Joe Rogan says, I'm not having you on my show because he's afraid of being de-platformed
[03:11:25.240 --> 03:11:28.240]  off of one of these things like iTunes or Google.
[03:11:28.240 --> 03:11:32.240]  That's the real message is you shut up about America and free market.
[03:11:32.240 --> 03:11:36.240]  You sit there in the dirt and you let us steal the election and you roll over or we'll
[03:11:36.240 --> 03:11:37.240]  de-platform you.
[03:11:37.240 --> 03:11:43.240]  You be good little lap dogs and you sit there saying here what we want on the news and you
[03:11:43.240 --> 03:11:47.240]  go along with this and you go along with all the tyranny and you go along with the open
[03:11:47.240 --> 03:11:53.240]  borders and you go along with all of it and we'll let you still be on iTunes.
[03:11:53.240 --> 03:11:57.240]  And that's why Joe's got one of the biggest podcasts on iTunes or YouTube because they
[03:11:57.240 --> 03:11:59.240]  don't shadow ban him.
[03:11:59.240 --> 03:12:02.240]  I mean, hell, Joe has a video with 5 million, he thinks it's big.
[03:12:02.240 --> 03:12:06.240]  We had videos during the election with 35, 40, 50 million views.
[03:12:06.240 --> 03:12:08.240]  And then they shadow banned our ass.
[03:12:08.240 --> 03:12:12.240]  So see, I was already 400 laps ahead of Joe.
[03:12:12.240 --> 03:12:14.240]  Not that I count that as something.
[03:12:14.240 --> 03:12:20.240]  So Joe thinks though, well, if he compromises with the system, he'll get to be in pole position.
[03:12:20.240 --> 03:12:24.240]  But if you're in a race car race and the best people aren't driving, you didn't really win
[03:12:24.240 --> 03:12:25.240]  the trophy.
[03:12:25.240 --> 03:12:29.240]  You don't really get the champagne.
[03:12:29.240 --> 03:12:31.240]  And again, I'm not mad at Joe.
[03:12:31.240 --> 03:12:33.240]  It's not an attack on Joe.
[03:12:33.240 --> 03:12:37.240]  So the Sutter Jennings interview, I got called by one of his best friends and told, yeah,
[03:12:37.240 --> 03:12:40.240]  Joe's family got threatened not to have you on like a year ago.
[03:12:40.240 --> 03:12:44.240]  I said, I heard Joe's family got threatened and Joe goes, well, Joe's lied and said that
[03:12:44.240 --> 03:12:46.240]  I found a threat when it wasn't.
[03:12:46.240 --> 03:12:51.240]  Well, no, I was told by one of your best friends that and then when you said it wasn't true,
[03:12:51.240 --> 03:12:52.240]  I said, okay, it's not true.
[03:12:52.240 --> 03:12:54.240]  But whatever, Joe, your family wasn't threatened.
[03:12:54.240 --> 03:12:55.240]  Your views were threatened.
[03:12:55.240 --> 03:13:00.240]  So if you're not a threat, they're just going to stick you up there on everything and you
[03:13:00.240 --> 03:13:02.240]  can be what they force feed to everybody.
[03:13:02.240 --> 03:13:07.240]  And but then the comments are almost all against you, which is just sad because I think I've
[03:13:07.240 --> 03:13:08.240]  bet on humanity.
[03:13:08.240 --> 03:13:12.240]  I think I bet on the winners like Trump has, I think the prosperity and the freedom and
[03:13:12.240 --> 03:13:17.240]  people are going to see past all this globalism and see past Mueller and all his fake indictments
[03:13:17.240 --> 03:13:18.240]  and all the persecution.
[03:13:18.240 --> 03:13:19.240]  I'm believing in humanity.
[03:13:19.240 --> 03:13:22.240]  And Joe, you're this blue color guy from Boston, you know, former Taekwondo champion,
[03:13:22.240 --> 03:13:24.240]  you're a tough guy on your own, right?
[03:13:24.240 --> 03:13:28.240]  But at 50 something years old, I mean, I think you're trying to bet on the safe horse.
[03:13:28.240 --> 03:13:31.240]  But I think that leads towards stagnation, Joe.
[03:13:31.240 --> 03:13:33.240]  I'm not going to play the clips.
[03:13:33.240 --> 03:13:36.240]  Maybe at the end of this, I'm going to let Joe Gilbert take over.
[03:13:36.240 --> 03:13:40.240]  Maybe at the end of this live piece, we'll put a few clips, you know, of Joe.
[03:13:40.240 --> 03:13:42.240]  Got to bleep it a lot with Shooter Jennings who stood up for me.
[03:13:42.240 --> 03:13:43.240]  I appreciate Shooter.
[03:13:43.240 --> 03:13:46.240]  I've had a shooter on the years when you get him back on.
[03:13:46.240 --> 03:13:48.240]  And it's just, it's just watching that.
[03:13:48.240 --> 03:13:50.240]  When I'd already told Joe, look, I don't need to come on.
[03:13:50.240 --> 03:13:51.240]  It's fine.
[03:13:51.240 --> 03:13:53.240]  I understand you're afraid of getting de-platformed.
[03:13:53.240 --> 03:13:54.240]  Other people aren't.
[03:13:54.240 --> 03:13:57.240]  This is the hill people should die on because if they get away with this, they're going
[03:13:57.240 --> 03:13:58.240]  to share everybody down.
[03:13:58.240 --> 03:13:59.240]  PewDiePie gets it.
[03:13:59.240 --> 03:14:00.240]  Everybody gets it.
[03:14:00.240 --> 03:14:02.240]  Why don't you mean PewDiePie is the number one podcaster?
[03:14:02.240 --> 03:14:04.240]  He's got 20 million views on YouTube.
[03:14:04.240 --> 03:14:05.240]  He's got 65 million subscribers.
[03:14:05.240 --> 03:14:07.240]  He's number one.
[03:14:07.240 --> 03:14:09.240]  And we're talking to him.
[03:14:09.240 --> 03:14:14.240]  And, you know, because he understands this is, this is, this is a thing that's coming
[03:14:14.240 --> 03:14:15.240]  for all of us.
[03:14:15.240 --> 03:14:20.240]  So just seeing that, no, no, Joe, I didn't lie about your best friend telling me that
[03:14:20.240 --> 03:14:21.240]  you said you were threatened.
[03:14:21.240 --> 03:14:24.240]  And so you couldn't have me on the air anymore.
[03:14:24.240 --> 03:14:28.240]  It's not like I turned down a bunch of radio interviews and turned on national TV interviews
[03:14:28.240 --> 03:14:30.240]  with tens of millions of viewers.
[03:14:30.240 --> 03:14:33.240]  But I did want to come on there because you're my friend and I did want to set the record
[03:14:33.240 --> 03:14:35.240]  straight because I keep hearing you repeat.
[03:14:35.240 --> 03:14:38.240]  Jones says nobody died at Sandy Hook and Jones says this.
[03:14:38.240 --> 03:14:41.240]  I'm like, Joe, for years, I haven't said that before I didn't.
[03:14:41.240 --> 03:14:42.240]  It's out of context.
[03:14:42.240 --> 03:14:43.240]  I'd like to clarify.
[03:14:43.240 --> 03:14:46.240]  Hey, Joe, you know, I'm not really saying that, but Joe keeps repeating it.
[03:14:46.240 --> 03:14:48.240]  So Joe knows that's not what I'm saying.
[03:14:48.240 --> 03:14:49.240]  But I get it.
[03:14:49.240 --> 03:14:51.240]  It's the party line.
[03:14:51.240 --> 03:14:54.240]  It's the party line of Jones did this, Jones did that.
[03:14:54.240 --> 03:14:55.240]  So Jones can't be on air.
[03:14:55.240 --> 03:14:56.240]  All these U.S.
[03:14:56.240 --> 03:15:01.240]  senators threatening the Democrats, threatening the big tech get behind us and censorship
[03:15:01.240 --> 03:15:04.240]  or will nationalize you when Trump loses.
[03:15:04.240 --> 03:15:05.240]  This is really un-American.
[03:15:05.240 --> 03:15:06.240]  It's really, really dangerous.
[03:15:06.240 --> 03:15:09.240]  And that's why news wars.com and info wars.com.
[03:15:09.240 --> 03:15:15.240]  And what we do at info wars.com forward slash show, we can hear real information are not going to compromise because that's the plan.
[03:15:15.240 --> 03:15:21.240]  We're going to go to break and come back with Joel Gilbert, but info wars.com forward slash app.
[03:15:21.240 --> 03:15:22.240]  They put that story on screen.
[03:15:22.240 --> 03:15:28.240]  Put it back up from Reason magazine three weeks ago that the Democrat plan to totally censor the web.
[03:15:28.240 --> 03:15:33.240]  Now it's a public plan and most people see that and they go, well, let me be yellow belly.
[03:15:33.240 --> 03:15:36.240]  Let me roll over and piss myself immediately.
[03:15:36.240 --> 03:15:39.240]  And but I'll tell you this, Stephen Crowder didn't piss himself.
[03:15:39.240 --> 03:15:41.240]  He's been defending me and saying what happened to me is wrong.
[03:15:41.240 --> 03:15:45.240]  So good job to Paul Watson and Stephen Crowder and Matt Rudge and others into Joe.
[03:15:45.240 --> 03:15:48.240]  Hey, you've chosen the side you're on.
[03:15:48.240 --> 03:15:49.240]  I say enjoy yourself.
[03:15:49.240 --> 03:16:03.240]  Enjoy George Soros health care reform is confusing, but whether it's finding an affordable insurance plan, keeping your doctor or being able to afford needed prescriptions, navigating the health care system has become a challenge.
[03:16:03.240 --> 03:16:07.240]  Control your own health care costs and choices with Liberty Health Share.
[03:16:07.240 --> 03:16:09.240]  Liberty Health Share is not insurance.
[03:16:09.240 --> 03:16:15.240]  It is an association of self pay patients who unite with like minded people to share the cost of each other's medical needs.
[03:16:15.240 --> 03:16:16.240]  Neighbor helping neighbor.
[03:16:16.240 --> 03:16:19.240]  Learn more now by going to libertyoncall.org.
[03:16:19.240 --> 03:16:48.240]  That's libertyoncall.org.
[03:16:49.240 --> 03:16:52.240]  Feel the thrill only at slingbow.com.
[03:17:19.240 --> 03:17:21.240]  Hey, I'm Dan Pilla.
[03:17:21.240 --> 03:17:25.240]  I started fighting the IRS over 40 years ago when they tried to seize my mother's house.
[03:17:25.240 --> 03:17:26.240]  I sued the IRS in one.
[03:17:26.240 --> 03:17:29.240]  I beat the IRS then and I've been beating them ever since.
[03:17:29.240 --> 03:17:35.240]  I wrote the book on tax debt settlement and I've helped thousands of people deal with tax problems they thought might never be solved.
[03:17:35.240 --> 03:17:36.240]  I can help you too.
[03:17:36.240 --> 03:17:38.240]  If you owe taxes, you can't pay.
[03:17:38.240 --> 03:17:39.240]  Don't wait another day.
[03:17:39.240 --> 03:17:41.240]  There's no such thing as a hopeless tax case.
[03:17:41.240 --> 03:17:46.240]  Call 800-34-no-tax or go to my website, danpilla.com.
[03:17:46.240 --> 03:17:54.240]  That's danpilla.com, danpilla.com.
[03:17:54.240 --> 03:17:58.240]  Living in volcano may sound more dramatic than it really is.
[03:17:58.240 --> 03:18:01.240]  The real drama can be found here in Leilani Estates.
[03:18:01.240 --> 03:18:07.240]  But a lot of us on the big island rely on rainwater and we need to be concerned about ash and acid rain.
[03:18:07.240 --> 03:18:15.240]  Volcanic ash may contain heavy metal particles and acid rain could lower the pH of the water to unhealthy levels.
[03:18:15.240 --> 03:18:21.240]  To find out, we employed a series of tests for heavy metals, alkalinity and pH.
[03:18:21.240 --> 03:18:27.240]  What we learned was that there was in fact unhealthy levels of heavy metals and acidity in the rainwater.
[03:18:27.240 --> 03:18:31.240]  Next, we tested the water from our Alexa pure gravity filter.
[03:18:31.240 --> 03:18:38.240]  And not only were the heavy metal levels within safe measure, but the pH was also restored to optimal levels.
[03:18:38.240 --> 03:18:43.240]  As it turns out, the filter on the Alexa pure raises the pH of the water.
[03:18:43.240 --> 03:18:49.240]  So what we've learned is that volcanic ash and acid rain can contaminate a rainwater supply.
[03:18:49.240 --> 03:19:14.240]  But more importantly, a good water filtration system will purify it.
[03:19:20.240 --> 03:19:23.240]  This is the formula that I personally have been taking for over a year.
[03:19:23.240 --> 03:19:29.240]  And now we believe we have come as close to perfection when it comes to a detoxifier as you can possibly get.
[03:19:29.240 --> 03:19:34.240]  You owe it to yourself, you owe it to your family, and you owe it to the future of this country in the world
[03:19:34.240 --> 03:19:39.240]  that patriots stay as healthy and as clean and as focused as you can be
[03:19:39.240 --> 03:19:44.240]  because we need you, the remnant of America, to reignite those brush fires the next level
[03:19:44.240 --> 03:19:46.240]  and to be healthy and as focused as you can be.
[03:19:46.240 --> 03:19:49.240]  Thanks to your support and your prayers together, we're changing the world.
[03:19:49.240 --> 03:20:17.240]  Now it's time to change our bodies with Z-Shield and ForesLive.com.
[03:20:17.240 --> 03:20:25.240]  The world is a dangerous place, not because of evil, but because of those who look on and do nothing.
[03:20:25.240 --> 03:20:30.240]  If you are receiving this transmission, you are the resistance.
[03:20:30.240 --> 03:20:34.240]  We now take you live to the Central Texas Command Center.
[03:20:34.240 --> 03:20:36.240]  It's Alex Jones.
[03:20:36.240 --> 03:20:49.240]  Welcome back to the Alex Jones Show. I'm Joel Gilbert, your host for this hour.
[03:20:49.240 --> 03:20:54.240]  Coming to you from the People's Republic of California, you know me as a frequent guest of Alex.
[03:20:54.240 --> 03:21:02.240]  Also, don't forget to get my latest film, Trump, the Art of the Insult in the Alex Jones store, Support Alex Jones.
[03:21:02.240 --> 03:21:08.240]  My guest this hour is the, first of all, we'll have Kevin Jackson up in the last segment,
[03:21:08.240 --> 03:21:10.240]  but we're going to start with Jack Cashhill.
[03:21:10.240 --> 03:21:20.240]  Jack is a journalist who's written many fascinating books, including Deconstructing Obama, Ron Brown's Body, Silence, TWA 800,
[03:21:20.240 --> 03:21:25.240]  and If I Had a Son, Guns, Railroading of George Zimmerman.
[03:21:25.240 --> 03:21:28.240]  It's all about Trayvon Martin's case.
[03:21:28.240 --> 03:21:37.240]  Now, we'll be taking your calls at 877-789-2539. That's 877-789-Alex.
[03:21:37.240 --> 03:21:41.240]  So let me go ahead and welcome Jack Cashhill. Jack, are you with us?
[03:21:41.240 --> 03:21:46.240]  Yes, I am. Thanks, Joel, for having me on the show. I always appreciate it.
[03:21:46.240 --> 03:21:51.240]  Fantastic. Well, Jack, you've seen Big Tech censored Alex Jones,
[03:21:51.240 --> 03:21:57.240]  and you wrote a fantastic piece for American Thinker called First Day Came for Alex Jones.
[03:21:57.240 --> 03:22:01.240]  Now, within days, they came for David Horowitz and his Freedom Center.
[03:22:01.240 --> 03:22:08.240]  They took him off of a Visa and Mastercard, and we've seen this phenomenon where,
[03:22:08.240 --> 03:22:13.240]  during the Obama years, we had government censorship, where they used the tools of state.
[03:22:13.240 --> 03:22:20.240]  The IRS was used to decimate the Tea Party, break up the Tea Party movement so they could win the 2012 election.
[03:22:20.240 --> 03:22:29.240]  The FEC, Federal Election Commission, was used against me, yours truly. They investigated me for the film Dreams for My Real Father.
[03:22:29.240 --> 03:22:38.240]  Now, we've seen that the government leftist control has shifted to the leftist agenda in the private sector
[03:22:38.240 --> 03:22:43.240]  to try to gain censorship, starting with, of course, Alex Jones.
[03:22:43.240 --> 03:22:46.240]  Why does the left need to censor their opposition?
[03:22:46.240 --> 03:22:53.240]  Why don't they just make their superior arguments that socialism is a better organizing force for society?
[03:22:53.240 --> 03:22:57.240]  Well, if they had superior arguments, they can make them, but as you know, they don't.
[03:22:57.240 --> 03:23:03.240]  And, you know, we've seen cases in my own, just in my own experience, Joel,
[03:23:03.240 --> 03:23:09.240]  because I've worked with various people who've been punished by the government for reporting the truth.
[03:23:09.240 --> 03:23:12.240]  And this goes back some time. As I mentioned in the article,
[03:23:12.240 --> 03:23:17.240]  I, you know, I first started working with James Sanders on the TWA Flight 800 investigation
[03:23:17.240 --> 03:23:25.240]  after I met his wife, who was a really, you know, sweet, pretty, Filipino TWA trainer
[03:23:25.240 --> 03:23:30.240]  who was arrested and convicted of conspiracy for introducing her husband,
[03:23:30.240 --> 03:23:37.240]  who was an investigative reporter, to the 747 manager working on the 800 investigation.
[03:23:37.240 --> 03:23:42.240]  This was a crash off Coastal Island in 1996.
[03:23:42.240 --> 03:23:45.240]  And all three of them were arrested by the FBI.
[03:23:45.240 --> 03:23:50.240]  The Sanders were convicted, sent, you know, they didn't want to send them to prison.
[03:23:50.240 --> 03:23:55.240]  That would be too obvious. So they just silenced them by giving Jim an investigative reporter
[03:23:55.240 --> 03:23:57.240]  five years of probation as wife three.
[03:23:57.240 --> 03:23:59.240]  That's just where it started.
[03:23:59.240 --> 03:24:05.240]  A more recent case was David Delightin of the Center for Medical Progress.
[03:24:05.240 --> 03:24:13.240]  In 2015, after a couple years of work, he and his partners surfaced these videos,
[03:24:13.240 --> 03:24:19.240]  undercover videos of Planned Parenthood selling, marketing, baby parts.
[03:24:19.240 --> 03:24:24.240]  It was grotesque. The videos were undeniable.
[03:24:24.240 --> 03:24:29.240]  Hillary Clinton found them disturbing, you know, she admitted that.
[03:24:29.240 --> 03:24:32.240]  They could not allow to be out there.
[03:24:32.240 --> 03:24:38.240]  So those are cases when the left, when Obama was in control.
[03:24:38.240 --> 03:24:43.240]  What about this phenomenon of big tech, the private sector, Visa, MasterCard, Twitter,
[03:24:43.240 --> 03:24:47.240]  now taking on that leftist mantra for censorship?
[03:24:47.240 --> 03:24:50.240]  Tell us about this phenomenon. How is that happening?
[03:24:50.240 --> 03:24:54.240]  Well, you know, it's interesting because one of the people I've gotten to know and I've worked with
[03:24:54.240 --> 03:24:58.240]  who was also arrested, James O'Keeve, for Project Firmitas.
[03:24:58.240 --> 03:25:03.240]  He exposed this about nine months ago where they went undercover at Twitter
[03:25:03.240 --> 03:25:06.240]  and they had all these people bragging on camera
[03:25:06.240 --> 03:25:09.240]  how they could use Twitter to basically censor the right.
[03:25:09.240 --> 03:25:11.240]  And they were doing it.
[03:25:11.240 --> 03:25:15.240]  That was the time, first time we heard about the phrase shadow banning.
[03:25:15.240 --> 03:25:20.240]  And now they've gotten more, you know, aggressive with it, as we saw in the case of Alex Jones,
[03:25:20.240 --> 03:25:26.240]  where they openly colluded, you know, Spotify, YouTube, whoever else was involved, Facebook,
[03:25:26.240 --> 03:25:28.240]  to take them off.
[03:25:28.240 --> 03:25:33.240]  And they couldn't use the fact that the argument, they couldn't use the argument that
[03:25:33.240 --> 03:25:37.240]  he was a white supremacist or, you know, a hate monger.
[03:25:37.240 --> 03:25:40.240]  So they had to say that he was a conspiracy theorist.
[03:25:40.240 --> 03:25:46.240]  But today, conspiracy theorist is the word that we used to use for journalists 30 years ago.
[03:25:46.240 --> 03:25:49.240]  A conspiracy theorist today is the one who tells the truth.
[03:25:49.240 --> 03:25:51.240]  It's a really dangerous precedent.
[03:25:51.240 --> 03:25:54.240]  They can argue that their private concerns, blah, blah, blah.
[03:25:54.240 --> 03:25:56.240]  But that doesn't really carry water anymore.
[03:25:56.240 --> 03:25:58.240]  They are very close to a public utility.
[03:25:58.240 --> 03:26:03.240]  I don't think they should be regulated, but they should be protested mightily.
[03:26:03.240 --> 03:26:06.240]  And the people on the right should stand up.
[03:26:06.240 --> 03:26:09.240]  I don't care if they like Alex Jones or not, because they can be next.
[03:26:09.240 --> 03:26:15.240]  David Harwitz, you just mentioned, David Harwitz is utterly inoffensive on racial grounds.
[03:26:15.240 --> 03:26:20.240]  I don't know what pretext they use to take him down, but it's appalling.
[03:26:20.240 --> 03:26:26.240]  And partly because David Harwitz knows more about the communist conspiracy in America than anyone,
[03:26:26.240 --> 03:26:29.240]  which is probably the reason he had to be silent.
[03:26:29.240 --> 03:26:33.240]  Well, what they did, of course, they rely on the Southern Poverty Law Center,
[03:26:33.240 --> 03:26:40.240]  which has almost become a hate group to finger everyone who doesn't agree with the leftist agenda
[03:26:40.240 --> 03:26:43.240]  and calling them a hate group.
[03:26:43.240 --> 03:26:51.240]  What about how they've all colluded really to destroy Trump through their endless propaganda?
[03:26:51.240 --> 03:26:57.240]  Not to mention that if you just look at the public's response to that,
[03:26:57.240 --> 03:27:00.240]  they've kind of, in the media, they've kind of cheered it on.
[03:27:00.240 --> 03:27:05.240]  We even saw Bill Mayer actually defend Alex Jones the other day on his show,
[03:27:05.240 --> 03:27:08.240]  and the audience didn't appreciate that very much.
[03:27:08.240 --> 03:27:11.240]  What's happening with just the general population?
[03:27:11.240 --> 03:27:17.240]  I guess the Democrats that seem to support anti-First Amendment behavior.
[03:27:17.240 --> 03:27:25.240]  Obviously, we know they wouldn't be supporting it if it were not in their, seemingly, in their best interest.
[03:27:25.240 --> 03:27:33.240]  I thought the scariest part of the Bill Mayer exposure and credit to Bill Mayer for bringing this up.
[03:27:33.240 --> 03:27:36.240]  He said, liberals are supposed to be in favor of freedom of speech.
[03:27:36.240 --> 03:27:40.240]  This isn't a First Amendment issue with Twitter, but it is a freedom of speech issue.
[03:27:40.240 --> 03:27:47.240]  Jennifer Granholm, former governor of Michigan, when Marr says that Alex Jones was banned,
[03:27:47.240 --> 03:27:49.240]  she goes, thank God.
[03:27:49.240 --> 03:27:52.240]  This is a government official at the highest level.
[03:27:52.240 --> 03:27:56.240]  Thank God that we took someone's free speech away.
[03:27:56.240 --> 03:28:04.240]  It's a scary trend, Joel, and I thought we had played itself out, but it hasn't.
[03:28:04.240 --> 03:28:09.240]  It will become more obvious and more dramatic, I think, in the weeks and months to come.
[03:28:09.240 --> 03:28:14.240]  Yeah, look, I think it's another attempt to influence the midterm election.
[03:28:14.240 --> 03:28:21.240]  They think if they prevent other voices from exposing some of these trends that they'll be better off.
[03:28:21.240 --> 03:28:28.240]  We'll see how the people respond and we'll see how much voter fraud they use to make it happen.
[03:28:28.240 --> 03:28:31.240]  We're going to come back next segment with Jack Cachill.
[03:28:31.240 --> 03:28:36.240]  He's wrote a series of articles about the Trayvon Martin film made by Jay-Z,
[03:28:36.240 --> 03:28:40.240]  conveniently coming out before the midterms on BET.
[03:28:40.240 --> 03:28:42.240]  There's a whole series and we're going to get into that.
[03:28:42.240 --> 03:28:44.240]  He wrote the book called If I Had a Son.
[03:28:44.240 --> 03:28:48.240]  We'll be right back with Jack Cachill after the break.
[03:28:52.240 --> 03:28:56.240]  I tried other brands, but I came back to my sunshine.
[03:28:56.240 --> 03:29:01.240]  For the best hot or cold pain relief, get the best. Get a sunny-bay heating pad.
[03:29:01.240 --> 03:29:06.240]  Sometimes life can be a pain in the neck or back or shoulder.
[03:29:06.240 --> 03:29:09.240]  And the best relief for that pain is a sunny-bay heating pad.
[03:29:09.240 --> 03:29:15.240]  Did you know that the American College of Physicians said that one of the best ways to treat muscle pain is heat therapy?
[03:29:15.240 --> 03:29:20.240]  Sunny-bay heating pads are handmade with high quality, can be used at home or at work,
[03:29:20.240 --> 03:29:25.240]  and have a lifetime 100% positive rating on both Amazon and Etsy.
[03:29:25.240 --> 03:29:26.240]  Why take another pill?
[03:29:26.240 --> 03:29:31.240]  Many people use our sunny-bay heating pads alone and got rid of the neck pain.
[03:29:31.240 --> 03:29:35.240]  Long distance travel or long hours in front of a computer can take its toll on your body.
[03:29:35.240 --> 03:29:38.240]  Our homegrown small business tries to help people just like us.
[03:29:38.240 --> 03:29:44.240]  That's why we design and test our handmade products with great care before we introduce them to the public.
[03:29:44.240 --> 03:29:47.240]  You can easily find Sunny-bay heating pads on Amazon.
[03:29:47.240 --> 03:29:51.240]  Just go to Amazon.com and search for Sunny-bay heating pads.
[03:29:51.240 --> 03:29:56.240]  I want to plow into all of this.
[03:29:56.240 --> 03:30:02.240]  I'm going to spend a few minutes here first, just encouraging listeners to understand that
[03:30:02.240 --> 03:30:12.240]  when you buy t-shirts or water filtration systems or books or videos or other material from infowarstore.com,
[03:30:12.240 --> 03:30:14.240]  you are funding the revolution.
[03:30:14.240 --> 03:30:16.240]  I cannot say it any clearer.
[03:30:16.240 --> 03:30:21.240]  It is essential that you purchase the products at infowarstore.com.
[03:30:21.240 --> 03:30:27.240]  We've got the best fluoride-free toothpaste with colloidal silver and high-quality atomic iodine.
[03:30:27.240 --> 03:30:29.240]  You cannot beat that for children and adults.
[03:30:29.240 --> 03:30:32.240]  We've got the best mouthwash designed by Dr. Jones.
[03:30:32.240 --> 03:30:34.240]  That's my dad with colloidal silver and iodine as well.
[03:30:34.240 --> 03:30:39.240]  Infowarslife.com or AAA-253-3139.
[03:30:39.240 --> 03:30:43.240]  Your purchase of the products stands with us, stands with America, stands with Trump,
[03:30:43.240 --> 03:30:46.240]  stands against the globalists and their satanic pedophile armies.
[03:30:46.240 --> 03:30:49.240]  And that's who they are, and they know we know who they are,
[03:30:49.240 --> 03:31:14.240]  and they're coming back against us so we need your support.
[03:31:19.240 --> 03:31:23.240]  In which they want to strangle our first amendment rights.
[03:31:49.240 --> 03:31:54.240]  And with your help spreading it, and with your help downloading it, we are unstoppable.
[03:32:19.240 --> 03:32:40.240]  It's also critical to go to infowars.com.
[03:32:40.240 --> 03:32:44.240]  But whatever you do, tell folks about Infowars.com.
[03:32:44.240 --> 03:32:49.240]  How they can download the free Android and iPhone apps, and how they can then reach out to others
[03:32:49.240 --> 03:32:51.240]  with the information and coin out.
[03:32:51.240 --> 03:33:20.240]  This is what they don't want you to see.
[03:33:21.240 --> 03:33:30.240]  Dr. Jones' show, Joel Gilbert bringing this show to you from the People's Republic of California.
[03:33:30.240 --> 03:33:33.240]  We have with us writer Jack Cashell.
[03:33:33.240 --> 03:33:39.240]  He wrote the seminal book on the George Zimmerman Trayvon Martin trial called If I Had a Son.
[03:33:39.240 --> 03:33:42.240]  He attended the trial almost gavel to gavel.
[03:33:42.240 --> 03:33:49.240]  And Paramount Network and BET are showing a series called Rest in Power about the death of Trayvon Martin
[03:33:49.240 --> 03:33:56.240]  with Jay-Z as the producer, the big Obama and frequent, you know, big Obama pal and White House guest.
[03:33:56.240 --> 03:34:04.240]  Of course his wife Beyonce was famous for actually lip-syncing the national anthem at Obama's second inauguration.
[03:34:04.240 --> 03:34:11.240]  Let's take a quick look at part of the trailer of Rest in Power which is still showing every Monday night.
[03:34:11.240 --> 03:34:40.240]  Okay, those are all the scenes that we all remember from the trial and from the case.
[03:34:40.240 --> 03:34:46.240]  Look, Benjamin Crump, of course, the attorney for the Martin family called it the Skittles case.
[03:34:46.240 --> 03:34:52.240]  And it spurred Black Lives Matter and it divided the nation between those who looked at the evidence
[03:34:52.240 --> 03:34:55.240]  and those who just seemed to not even care.
[03:34:55.240 --> 03:35:04.240]  So, you know, Jack Cashell, why did Jay-Z put his name to this miniseries and why is he doing it just before the midterm elections?
[03:35:04.240 --> 03:35:15.240]  Well, that raises the question of why did this incident become a national, international phenomenon in a battleground state
[03:35:15.240 --> 03:35:17.240]  just before the 2012 election.
[03:35:17.240 --> 03:35:21.240]  And the reason is the same and that is you want to influence votes.
[03:35:21.240 --> 03:35:23.240]  You want to stir up the base.
[03:35:23.240 --> 03:35:27.240]  They're afraid with, especially with Kanye West wandering off the reservation.
[03:35:27.240 --> 03:35:34.240]  They've got to be afraid that if the Democrats lose 20% of the Black vote, the Democratic Party is over.
[03:35:34.240 --> 03:35:38.240]  I mean, they won't have enough votes to win anything anymore.
[03:35:38.240 --> 03:35:42.240]  And they can't, they have to keep reinforcing this theme.
[03:35:42.240 --> 03:35:50.240]  You know, it's interesting, Joel, because I had lunch with George Zimmerman not too long ago and with his parents and a friend.
[03:35:50.240 --> 03:35:55.240]  And we, and I said to him, I said, you know, George was named after his uncle Jorge.
[03:35:55.240 --> 03:35:57.240]  His mother is Afro-Peruvian.
