[00:00.000 --> 00:25.000]  The
[2:38:51.000 --> 2:38:54.000]  To see you call that bluff, that was amazing.
[2:38:54.000 --> 2:39:02.000]  Well, you know, Donald Trump gave the state of Illinois a wonderful gift when he commuted the sentence of Rod Blagojevich.
[2:39:02.000 --> 2:39:09.000]  And it was sort of a foregone conclusion in my mind that the GOP in Illinois would, you know, jump on that.
[2:39:09.000 --> 2:39:18.000]  Here you have President Trump who says, OK, we're going to let this guy out of prison, this guy, you know, one of the members of the corruption in Illinois,
[2:39:18.000 --> 2:39:27.000]  one of the people who continued to perpetuate it, now he's free, he's reformed, and because of President Trump, I thought the Illinois GOP would take advantage of that
[2:39:27.000 --> 2:39:33.000]  because we have so much corruption here in the state, and they always talk about, oh, we got to get rid of this corruption.
[2:39:33.000 --> 2:39:39.000]  So I said to myself, well, let's have an event, let's bring Rod Blagojevich on.
[2:39:39.000 --> 2:39:46.000]  Let's bring a friend of mine who's running for office, his name is Tom McCullough, he's a state senator, and let's have a fundraiser.
[2:39:46.000 --> 2:39:53.000]  Let's watch President Trump. Let's celebrate his nomination for the Republican Party presidential nomination.
[2:39:53.000 --> 2:40:00.000]  And we didn't realize exactly what was going to happen, but the Illinois GOP was very upset by this.
[2:40:00.000 --> 2:40:05.000]  And they put out a tweet condemning the event. They said it's a bad idea.
[2:40:05.000 --> 2:40:10.000]  But meanwhile, the grassroots around the state are actually, they are praising Tom.
[2:40:10.000 --> 2:40:18.000]  They are recognizing his leadership and participating in an event because we have the corruption in Illinois that needs to be put down.
[2:40:18.000 --> 2:40:23.000]  And Rod Blagojevich, I believe, is the mechanism to help us restore the state.
[2:40:23.000 --> 2:40:25.000]  Well, let's go back for folks that don't know.
[2:40:25.000 --> 2:40:34.000]  Why were Obama and his handlers so scared of Rod Blagojevich because the corruption he was involved in didn't even look like it was even low level.
[2:40:34.000 --> 2:40:39.000]  So getting Trump to pardon him means he'll expose the real corruption, right?
[2:40:39.000 --> 2:40:48.000]  So the same actors who took out Blagojevich were talking about Comey, were talking about Mueller, all these individuals.
[2:40:48.000 --> 2:40:52.000]  They used Blagojevich. He was sort of like their guinea pig, right?
[2:40:52.000 --> 2:41:01.000]  Let's first let's take out this governor and we'll go ahead and establish that he's trying to sell a seat when, in fact, nothing was ever sold.
[2:41:01.000 --> 2:41:03.000]  There was no victim. There was no crime.
[2:41:03.000 --> 2:41:10.000]  And the only conversation was caught on tape was discussing political horse trading favors. Nothing monetary was ever done.
[2:41:10.000 --> 2:41:16.000]  I mean, I'm not even defending it, but literally that's not illegal to say, OK, I'm politically helping you when you're new for me.
[2:41:16.000 --> 2:41:18.000]  That's not a...
[2:41:18.000 --> 2:41:21.000]  Anybody that doesn't think that goes on is insane.
[2:41:21.000 --> 2:41:24.000]  Right. So they basically prosecuted him for that.
[2:41:24.000 --> 2:41:31.000]  But that's when once Mueller and Comey and that whole team realized they could get away with something like that,
[2:41:31.000 --> 2:41:33.000]  they moved on to President Trump and tried to...
[2:41:33.000 --> 2:41:36.000]  He was the baited test. Take down a governor and we can move on.
[2:41:36.000 --> 2:41:40.000]  Yeah. And that's exactly what they did. President Trump then, of course, commuting the sentence.
[2:41:40.000 --> 2:41:45.000]  And now we have Blagojevich. He'll be here in my studio tomorrow.
[2:41:45.000 --> 2:41:54.000]  We're going to be talking with Tom as well regarding what are the practical next steps that we can take so that we can defeat corruption in the state of Illinois.
[2:41:54.000 --> 2:41:58.000]  But the corruption is just... Illinois is the center of the country.
[2:41:58.000 --> 2:42:05.000]  If we can defeat the corruption here, we can take that model and we can move it towards the rest of the country.
[2:42:05.000 --> 2:42:12.000]  I mean, if you sit there and look at the Clintons getting $4 billion from foreign governments to sell us out, paper play in the emails,
[2:42:12.000 --> 2:42:19.000]  and you've got Obama and the Muslim Brotherhood and all this, all I'm saying is Blagojevich ought to point all that corruption out.
[2:42:19.000 --> 2:42:20.000]  Instead of...
[2:42:20.000 --> 2:42:21.000]  Well, we're going to find out.
[2:42:21.000 --> 2:42:28.000]  You see, you give us this vacant seat and you're going to say, well, what do I get? I mean, you can say, maybe it's a little seedy, but that's politics.
[2:42:28.000 --> 2:42:34.000]  He's not like saying, give me this cash and I'll vote this way. He's saying, I'm going to control the party. Give me something for political control.
[2:42:34.000 --> 2:42:36.000]  I mean, that's just crazy.
[2:42:36.000 --> 2:42:38.000]  Well, that's what we're going to try to get.
[2:42:38.000 --> 2:42:40.000]  I think that's why Trump pardoned him, is Trump realizes that.
[2:42:40.000 --> 2:42:46.000]  But what do you think Trump thought he would get out of that, getting Blagojevich to expose the Clintons, right? Or the Obamas?
[2:42:46.000 --> 2:42:50.000]  Well, I mean, I think that there's multiple layers to the reasoning.
[2:42:50.000 --> 2:42:55.000]  One was basically a jab back at Comey, a jab back at Mueller.
[2:42:55.000 --> 2:42:58.000]  Sure, the same group that had wrongfully tried to set up Trump.
[2:42:58.000 --> 2:43:00.000]  Trump's like, screw you.
[2:43:00.000 --> 2:43:02.000]  Yeah, so President Trump has the authority.
[2:43:02.000 --> 2:43:05.000]  So he's undoing a lot of those actions by that group.
[2:43:05.000 --> 2:43:07.000]  So why did they choose Blagojevich?
[2:43:07.000 --> 2:43:12.000]  Because he wasn't like deep in on these guys. He was part of it. Why did they burn their own guy?
[2:43:12.000 --> 2:43:15.000]  Well, I think it was because Blagojevich wouldn't play ball.
[2:43:15.000 --> 2:43:21.000]  Blagojevich would not tithe to Madigan. Michael Madigan is the speaker of the House in Illinois.
[2:43:21.000 --> 2:43:23.000]  He controls all the legislation.
[2:43:23.000 --> 2:43:28.000]  And if you don't tithe to him, as Blagojevich says, then you're not going to get on either legislation pass.
[2:43:28.000 --> 2:43:30.000]  And that's what Pritzker is doing now.
[2:43:30.000 --> 2:43:33.000]  So he tried to have his own power. He tried to have his own power.
[2:43:33.000 --> 2:43:37.000]  Yeah, Blagojevich said, I'm not going to play ball. I'm not going to tithe to you.
[2:43:37.000 --> 2:43:41.000]  And I'm going to work for the people of Illinois. I'm not going to work for you, Michael Madigan.
[2:43:41.000 --> 2:43:47.000]  And of course, Madigan and Obama and Pritzker, they all had their own choice for who would be in that Senate seat.
[2:43:47.000 --> 2:43:54.000]  And because Blagojevich wasn't playing ball, wasn't going to pick their horse, they went after him.
[2:43:54.000 --> 2:43:57.000]  Well, sure. I mean, I remember watching the media celebrate it, seeing him celebrate it.
[2:43:57.000 --> 2:44:02.000]  Like, he's on the phone saying, if I give you a vacant seat, what do I get politically?
[2:44:02.000 --> 2:44:07.000]  That's just what goes on in politics. I mean...
[2:44:07.000 --> 2:44:13.000]  Yeah, well, thankfully, we have Mark Vargas, who was instrumental in working with Patti Blagojevich
[2:44:13.000 --> 2:44:20.000]  to set the stage for the commutation, bringing it to Jared Kushner, putting it on the table in front of President Trump.
[2:44:20.000 --> 2:44:28.000]  But taking it back to the event that we hosted, we need to use Blagojevich. He's reformed.
[2:44:28.000 --> 2:44:33.000]  We need to use the knowledge he has to chip away at the corruption in the state of Illinois.
[2:44:33.000 --> 2:44:37.000]  You know, we have our own swamp here. I totally agree. I mean, I'm just saying on a scale of one to ten,
[2:44:37.000 --> 2:44:43.000]  it's not even one half of one percent to say, OK, if I give you an open seat, what do I politically get for support?
[2:44:43.000 --> 2:44:49.000]  That's just normal talk versus selling us out of the communist Chinese. I mean, that's like a ten.
[2:44:49.000 --> 2:44:59.000]  Yeah, exactly. Yeah, what Blagojevich did was doesn't even compare to what we're seeing at the national level of the Democrat Party.
[2:44:59.000 --> 2:45:06.000]  I mean, Joe Biden and his son Hunter, the stuff they're doing with the billions of dollars in China and then laundering all that money through the Ukraine.
[2:45:06.000 --> 2:45:15.000]  I mean, everything, it blows my mind when you really think about how corrupt these people are.
[2:45:15.000 --> 2:45:25.000]  That's my final statement is they sit there and they openly say that it's Trump's fault, but China's behind it all.
[2:45:25.000 --> 2:45:30.000]  And China publicly, Pelosi comes up and says, we do what China says.
[2:45:30.000 --> 2:45:35.000]  And then Biden says, oh, China should call every shot.
[2:45:35.000 --> 2:45:41.000]  And it's just like, why don't Americans choose for their own interest when clearly China's been set up to take all of our wealth away?
[2:45:41.000 --> 2:45:45.000]  Why don't Americans just get behind Trump? There's no brainer.
[2:45:45.000 --> 2:45:48.000]  Well, a lot of people are getting behind Trump.
[2:45:48.000 --> 2:45:55.000]  The silent majority is real, taking a look at all that. I mean, just boat parades every weekend with thousands of boats.
[2:45:55.000 --> 2:45:59.000]  Joe Biden, he can't get 10 cars in a parking lot in Las Vegas.
[2:45:59.000 --> 2:46:03.000]  That's right. Trump had 5,000 cars for Latinos for Trump in Miami.
[2:46:03.000 --> 2:46:05.000]  Biden couldn't get five cars.
[2:46:05.000 --> 2:46:11.000]  Yeah. So the support that you see for Biden is completely manufactured.
[2:46:11.000 --> 2:46:15.000]  It's fake, just like his use of the teleprompter, just like his use of an earbud.
[2:46:15.000 --> 2:46:20.000]  He's got people whispering in his ear. He's a scripted puppet candidate.
[2:46:20.000 --> 2:46:21.000]  That's why he's the perfect candidate.
[2:46:21.000 --> 2:46:24.000]  Who is he, a placeholder for? Hillary or Pelosi?
[2:46:24.000 --> 2:46:26.000]  I mean, are they going to put Kamala Harris as the president?
[2:46:26.000 --> 2:46:32.000]  She's already, as you know, calling herself the Kamala's, the Harris administration.
[2:46:32.000 --> 2:46:38.000]  Yeah. She said that Freudian slip. She knows what's next because Biden cannot last.
[2:46:38.000 --> 2:46:41.000]  He is rapidly decaying in front of the American public.
[2:46:41.000 --> 2:46:47.000]  He can't even string words together to make sentences. That's why they have to give him a teleprompter and an earbud.
[2:46:47.000 --> 2:46:53.000]  So eventually, my fear, and I hope that it never happens, of course, that Biden does not get into office.
[2:46:53.000 --> 2:47:01.000]  But in the event that there is some massive voter fraud, and he does, then he'll probably last maybe a year.
[2:47:01.000 --> 2:47:07.000]  His cognitive decline will accelerate, and then you'll all of a sudden have Kamala Harris installed as the president.
[2:47:07.000 --> 2:47:12.000]  And then the radical left agenda could just be pushed right into the wide opening.
[2:47:12.000 --> 2:47:16.000]  I totally agree. And if you imagine the fight, the Democratic Party over power.
[2:47:16.000 --> 2:47:22.000]  Oh, it'll be insane. It will be absolutely insane. And Kamala Harris, oh, she's, she's a terrifying figure.
[2:47:22.000 --> 2:47:23.000]  Terrifying figure to consider.
[2:47:23.000 --> 2:47:30.000]  She is totally empty. So, Gary Franchi, you're amazing. Next news network. Gary, thank you so much. Join us again soon.
[2:47:30.000 --> 2:47:35.000]  I hope so. I hope I can. I look forward to it. And I thank you for having me on now.
[2:47:35.000 --> 2:47:38.000]  Thank you. I'll be watching your shows. I watch them all the time.
[2:47:38.000 --> 2:47:43.000]  All right, there goes Gary Franchi. Find him at Next News Network on YouTube and Twitter and support it and promote it.
[2:47:43.000 --> 2:47:47.000]  Who knows if we'll work with Gary and package an hour a day to put out for our satellites for TV stations.
[2:47:47.000 --> 2:47:51.000]  That show needs to be seen on TV stations. We really appreciate Gary Franchi.
[2:47:51.000 --> 2:47:58.000]  All right, we've got coming up our next guest host, John Rappaport, then Owen Troyer in the war room.
[2:47:58.000 --> 2:48:06.000]  And then we've got Deanna Lorraine doing the election countdown, 7 to 9 to 9. Only way that show reaches new people is you.
[2:48:06.000 --> 2:48:12.000]  But you're spreading the word. Let's have a huge effect. Share the live links, infowars.com.
[2:48:12.000 --> 2:48:18.000]  And of course, please don't forget, we got a big special going right now on the historical foods and all the supplements and things at infowars.com.
[2:48:18.000 --> 2:48:22.000]  And as much as there are tax on this operation, you'll notice how long we'll be here.
[2:48:22.000 --> 2:48:29.000]  So, going in for our t-shirt mount now might be the time to get it. All right, thanks to crew. Great job. Stay with us.
[2:48:52.000 --> 2:48:57.000]  And they helped run the death camps at Nazi Germany. That's what the tattoos were on the slaves' arms.
[2:48:57.000 --> 2:49:05.000]  They would decide who lived and who died. So from the beginning, it's been about creating monopolies, cornering markets and making humans obsolete.
[2:49:05.000 --> 2:49:10.000]  The same people brought us baby formula that doesn't have enough protein fat in it to make your child's brain small.
[2:49:10.000 --> 2:49:16.000]  The same people that said put babies in cribs separate from their mothers. The lower IQs about 20 points on average as well.
[2:49:16.000 --> 2:49:24.000]  These are hardcore eugenicists. Survival of the fittest. Social Darwinists. Grow up world. Admit the truth. Quit being soft as much.
[2:49:24.000 --> 2:49:31.000]  Letting these loveless run your lives. They are your mortal enemies. They want you dead. Do you understand that?
[2:49:33.000 --> 2:49:42.000]  It sounds over the top when I go on air. And I explain that the controllers of the planet want to carry out the extermination of the entire human population.
[2:49:42.000 --> 2:49:49.000]  Except for a few of what they call their new transcendent silicon gods. But that's really what they're now externalizing.
[2:49:49.000 --> 2:49:55.000]  They're now taking what was in their textbooks and white papers 30 years ago and actually openly announcing it everywhere.
[2:49:55.000 --> 2:50:02.000]  They're going from beta to operation. And think about all these major corporations. They tell you humans are horrible. They tell you humans are a parasite.
[2:50:02.000 --> 2:50:09.000]  They tell you that we've all got to be gotten rid of. And then they want people to see their old folks in nursing homes and then ship in COVID to kill them.
[2:50:09.000 --> 2:50:21.000]  That's all organizing as a beta test for larger operations. And everything is a microcosm and a laboratory test of larger scalability of what they are now beginning to roll out.
[2:50:21.000 --> 2:50:28.000]  Look at how they're banning medical doctors from promoting therapeutics. They're absolutely essential to stop viral infections like COVID-19.
[2:50:28.000 --> 2:50:40.000]  This is all absolute information control. This is beyond 1904.
[2:50:59.000 --> 2:51:06.000]  And now your host John Rappaport.
[2:51:06.000 --> 2:51:14.000]  Good afternoon folks. John Rappaport here. Our weekly confab.
[2:51:14.000 --> 2:51:31.000]  Big stories today. Very big stories. Let's start with yet another rally in the United States. Bandamere Speedway in Jefferson County, Colorado of all places.
[2:51:31.000 --> 2:51:50.000]  Now this is a place as far as I can tell the Speedway Bandamere that is actually owned by somebody. I mean, wow, a business that is owned by an identifiable human.
[2:51:50.000 --> 2:52:08.000]  Not the government, not some ruling council, not a private public partnership, not whatever, whatever, whatever, but a family business, Bandamere Speedway.
[2:52:08.000 --> 2:52:21.000]  And from what I can gather, they had been negotiating with the authorities, the officials on, you know, going back to work here.
[2:52:21.000 --> 2:52:30.000]  But no, couldn't do it, had to be shut down, et cetera, et cetera. We're talking about months of negotiation that went nowhere.
[2:52:30.000 --> 2:52:44.000]  And the owner appeared on the news and said, you know, finally we were down to pleading, and that didn't work. He said, so, enough is enough.
[2:52:44.000 --> 2:52:52.000]  This is what I like to hear. Enough is enough. So they had a rally.
[2:52:52.000 --> 2:53:06.000]  And as far as I can tell, this was not a race with cars, et cetera, et cetera. This was people showing up, a whole lot of people, thousands of people at the Speedway.
[2:53:06.000 --> 2:53:22.000]  With flags, smiling, no masks, sitting in the stands, walking around, showing that they too had had enough, and they didn't like what was going on.
[2:53:22.000 --> 2:53:42.000]  Of course, then the news had to go to a public health official, and she was a little bit disturbed, and they were actually asking her, apparently, about what would be the difference between these people showing up at Bandamere Speedway
[2:53:42.000 --> 2:53:52.000]  and some kind of a protest where people were not wearing masks? Could you have one allowed and not the other?
[2:53:52.000 --> 2:54:14.000]  Well, you know, it was a warning, and whenever people gather, and so on, and it could be dangerous, and the virus and mobile jumble, and PCR tests, and transmission, and testing, tracing, and I mean, yeah, yeah, yeah, yeah, yeah, yeah, yeah.
[2:54:14.000 --> 2:54:18.000]  And that was it.
[2:54:18.000 --> 2:54:25.000]  But nevertheless, the people showed up. A lot of people showed up.
[2:54:25.000 --> 2:54:44.000]  We need more. We need Berlin. There's the guy who owns it. We need Berlin. We need a million people in the streets. We need 460,000 bikers coming into Sturgis, South Dakota.
[2:54:44.000 --> 2:54:58.000]  Christy Noom, the governor of South Dakota, of course, has not locked down her state and never has, which makes her unique a hero.
[2:54:58.000 --> 2:55:05.000]  Christy, governor of South Dakota, hasn't locked down.
[2:55:05.000 --> 2:55:15.000]  They're after her now. She's taking the heat. Oh, we have to do more testing. And as we knew more testing, of course, we get more positive tests and blah, blah, blah.
[2:55:15.000 --> 2:55:24.000]  That means infection. That means disease. That means death. That means this. Doesn't mean anything of the kind whatsoever, not even close.
[2:55:24.000 --> 2:55:28.000]  But this is what they're attacking her with.
[2:55:28.000 --> 2:55:39.000]  So my suggestion to her is if it gets too bad as we go to break here, Christy, just call back all the 460,000 bikers and they will show up.
[2:55:39.000 --> 2:55:41.000]  See you after the break, gentlemen.
[2:55:41.000 --> 2:55:48.000]  You've always had a pledge for me and it's that I'll come to you with the truth, at least as good as my human temporal truth can get.
[2:55:48.000 --> 2:55:58.000]  Because as the Bible says, we all see through a rose-colored, darkly, kind of a foggy lens that distorts what we actually can perceive so that everything we do is actually a fallen sin.
[2:55:58.000 --> 2:56:01.000]  Everything we do is actually a twisted distortion of God's will.
[2:56:01.000 --> 2:56:06.000]  So when I tell you I'm telling you the truth, it's the best truth this fallen creature's got.
[2:56:06.000 --> 2:56:08.000]  But I'll tell you, it's all I got.
[2:56:08.000 --> 2:56:15.000]  And when I tell you, if this country and the world is under a major satanic threat, you don't need me to tell you that.
[2:56:15.000 --> 2:56:20.000]  You can look out the window, you can look into your own family, you can turn on the news, you can see it.
[2:56:20.000 --> 2:56:22.000]  But you've got this commitment.
[2:56:22.000 --> 2:56:24.000]  I do recognize the truth of God, and so do you.
[2:56:24.000 --> 2:56:26.000]  We're going to win this fight, but it's going to be hard.
[2:56:26.000 --> 2:56:32.000]  And I want to keep M4 Wars in the main position to fight, and it only happens when you support what you've been doing.
[2:56:32.000 --> 2:56:39.000]  So again, I thank you, but go to m4warstore.com, buy the product, spread the word, because that's how we're going to win.
[2:56:39.000 --> 2:56:53.000]  And I thank you all.
[2:56:53.000 --> 2:56:58.000]  News, analysis, reports. It's the Alex Jones show.
[2:56:58.000 --> 2:57:05.000]  And now, your host, John Rappaport.
[2:57:05.000 --> 2:57:12.000]  We're back. Okay, let's get to the gigantic legal stuff here.
[2:57:12.000 --> 2:57:17.000]  Been writing at No More Fake News about two cases.
[2:57:17.000 --> 2:57:42.000]  One in Pennsylvania, where a federal judge has just ruled that the lockdowns, the containment measures of the governor, Wolf, for the virus are unconstitutional. Unconstitutional. Bang.
[2:57:42.000 --> 2:57:49.000]  Lawsuits had been filed months crawling through courts, not successful.
[2:57:49.000 --> 2:58:05.000]  I'm assuming they appealed of the plaintiffs up higher and the federal judge has finally ruled that the containment measures are unconstitutional because they restrict freedom.
[2:58:05.000 --> 2:58:16.000]  Now, what's great about this ruling is that the judge is saying and writing,
[2:58:16.000 --> 2:58:25.000]  there is no emergency so great that you can cancel the Constitution.
[2:58:25.000 --> 2:58:43.000]  There is no emergency that is so great that it permits you to cancel the Constitution and the rights implied in the Constitution, which of course are derived from natural rights.
[2:58:43.000 --> 2:58:47.000]  So that was the decision.
[2:58:47.000 --> 2:58:57.000]  A major blow to the forces of evil Judge William Stickman IV.
[2:58:57.000 --> 2:59:04.000]  A major blow. Of course, the governor is saying, well, of course, we're going to appeal.
[2:59:04.000 --> 2:59:09.000]  So this could go all the way to the Supreme Court. We'll see.
[2:59:09.000 --> 2:59:20.000]  The governor is trying to, oh, yes, well, I will appeal and so on and so forth. No, it's not. Oh, yes, it's you've been smashed, smashed.
[2:59:20.000 --> 2:59:38.000]  Now, it's up to the people of Pennsylvania to parlay this into a major, major victory by showing up, by going outside, by coming out into the open, by going back to work, by opening businesses,
[2:59:38.000 --> 2:59:50.000]  by taking off those frigging masks, by being free as stated by the judge.
[2:59:50.000 --> 2:59:56.000]  You didn't need a judge to tell you that, but he did anyway.
[2:59:56.000 --> 3:00:05.000]  So it's up to the people of Pennsylvania, which is a divided state in terms of red and blue and so on and so forth.
[3:00:05.000 --> 3:00:27.000]  And what I'm hoping is, and if you have friends there or people you know to spread the word and to encourage, get out there, open, open wide, gather, gather in numbers.
[3:00:27.000 --> 3:00:32.000]  How can I emphasize this too strongly? I can't.
[3:00:32.000 --> 3:00:43.000]  Once we've got an opening, we've got to take it and make it happen and make it work that liberty and freedom are not to be trampled.
[3:00:43.000 --> 3:00:50.000]  They're not to be toyed with and played with and used in some kind of perverted game.
[3:00:50.000 --> 3:01:02.000]  Oh, you see the state of emergency means that we must do the following things in order to protect everybody and ensure everybody's safety and we're looking out for you.
[3:01:02.000 --> 3:01:09.000]  And so you have to look out for us and it's all one big happy family and we're all in this together.
[3:01:09.000 --> 3:01:17.000]  And that is all a crock designed to enslave.
[3:01:17.000 --> 3:01:25.000]  It's the nice version of slavery at first.
[3:01:25.000 --> 3:01:32.000]  So Stickman has ruled, uh-uh, no good cannot do will never fly.
[3:01:32.000 --> 3:01:40.000]  This is not the way the Constitution works because you see if it did work that way.
[3:01:40.000 --> 3:01:48.000]  In other words, if a governor could say, well, we have a state of emergency and so we have to do the following things.
[3:01:48.000 --> 3:01:52.000]  You can't go outside. You can't open your businesses. You have to go bankrupt.
[3:01:52.000 --> 3:01:58.000]  You have to lose your money. You have to commit suicide. You have to become an alcoholic, etc.
[3:01:58.000 --> 3:02:06.000]  You have to wear a mask. You can't have gatherings. You can't open churches, etc.
[3:02:06.000 --> 3:02:20.000]  If a governor, in other words, a lunatic criminal can issue states of emergency like that, then the law means nothing.
[3:02:20.000 --> 3:02:29.000]  We're back in the era of kings and monarchs who issue edicts and the Constitution is destroyed.
[3:02:29.000 --> 3:02:37.000]  And the foundation of law in this country has originally set up and expanded, is also shut down and destroyed.
[3:02:37.000 --> 3:02:43.000]  Because then it's a whim. It's a glance. It's a let's do this.
[3:02:43.000 --> 3:02:48.000]  This is what we can get away with. It's less enslave everybody.
[3:02:48.000 --> 3:02:57.000]  It's let's cook up a fake emergency and then declare a state of emergency, etc., etc., etc.
[3:02:57.000 --> 3:03:12.000]  You see where that goes because you see what's happened to not only the country but the world on just this basis that I'm describing.
[3:03:12.000 --> 3:03:24.000]  Where arbitrarily governments declare these states of emergency and all of the restrictive measures that flow from those states.
[3:03:24.000 --> 3:03:40.000]  Declaration is the word we declare, we announce, we enforce, we rule, we issue edicts, we command, we order.
[3:03:40.000 --> 3:03:53.000]  We look like we share and care. We look like we're just one of you people and oh yes, and we really love you and so on and so forth.
[3:03:53.000 --> 3:03:59.000]  But we're psychos. Hi, I'm a psycho. I'm a governor.
[3:03:59.000 --> 3:04:06.000]  I'm ordering you to lock down because we have a germ and you're going to obey.
[3:04:06.000 --> 3:04:15.000]  So I'm canceling the Constitution and the Bill of Rights and all the laws of the land and what the founders intended.
[3:04:15.000 --> 3:04:26.000]  And what was expanded to mean freedom and liberty for everybody after centuries of struggle and blood and war.
[3:04:26.000 --> 3:04:35.000]  We're going to shove all that away and instead of that, we're going to have a collective.
[3:04:35.000 --> 3:04:53.000]  You see, and in this collective, you're all the cheese in the middle of the sandwich and I, the governor, am ordering you to glob together and suffer because I decided.
[3:04:53.000 --> 3:04:59.000]  That there's an emergency and I'm declaring a state of emergency.
[3:04:59.000 --> 3:05:14.000]  That's how this works. That's how you cancel freedom to which the people must say no and one avenue of recourse is legal.
[3:05:14.000 --> 3:05:27.000]  Yeah, I know how corrupt the system is. Yeah, I'm not naive, but we do have a foundation of law in this country and in other countries.
[3:05:27.000 --> 3:05:44.000]  And if you think that you can just cancel it because it doesn't matter because it's applied so unevenly and you would prefer living it back in the 13th century.
[3:05:44.000 --> 3:05:51.000]  Have a go and see how you really like it. I don't think you will.
[3:05:51.000 --> 3:06:10.000]  What's happening here now is nothing compared to the way it was when the kings claim they had the divine right to rule and therefore at their whim, they could simply make an announcement on the spur of the moment to outlaw this and say you can't do that.
[3:06:10.000 --> 3:06:19.000]  And you must show up here and you have to shut your mouth there, et cetera, et cetera, or you'll be thrown in jail, executed, whatever.
[3:06:19.000 --> 3:06:36.000]  No. There is this thing called basic law and this federal judge has just affirmed that in Pennsylvania and said that no emergency confirms cancelling of the Constitution.
[3:06:36.000 --> 3:06:39.000]  We'll be back after the break. Stay with us here.
[3:06:39.000 --> 3:06:59.000]  The trick that social engineers use is very, very simple. They just teach us that the architecture of civilization, that the trajectory of a species is designed by these ever-knowing, loving liberal technocrats and that if we just sit back and enjoy the ride, everything will be great.
[3:06:59.000 --> 3:07:15.000]  They tell us that humans are obsolete, not essential, and we're bad for the earth and we need to be phased out. So they're very open about what they're doing and they count on us just being very passive living in the matrix-like system that they're building.
[3:07:15.000 --> 3:07:32.000]  But what defines humans more than anything from the rest of the, quote, animal kingdom is that we control our environment. We build our own environments. We create our own systems. We really geo-engineer and terraform the planet and its systems towards our aims.
[3:07:32.000 --> 3:07:39.000]  But instead we're acting like animals, and the globalists play the part of humans and us as cattle. And that's the trick.
[3:07:39.000 --> 3:07:52.000]  A little more than a decade ago it happened in Salt Lake City, Utah. The public came out on a very clear day, looked up more than 60,000 feet, and saw what they thought was a giant UFO.
[3:07:52.000 --> 3:08:03.000]  It was actually a large, garpa government surveillance blimp. There were thousands of phone calls made in the police departments, newspapers, TV stations, thinking it was an alien craft.
[3:08:03.000 --> 3:08:12.000]  The public's told that it was a blimp. They didn't want to believe it. You see, they had already told themselves it was a UFO, so they had cognitive distance.
[3:08:12.000 --> 3:08:21.000]  It's kind of like the fact that COVID-19 is hundreds of times weaker than the flu, but people still want to live in fear and wear a mask outside, even in their cars, even in their houses.
[3:08:21.000 --> 3:08:30.000]  Well, what happened in Yenover, New Jersey yesterday, the Goodyear blimp was out there with a big gumbo-tron, TV screen on the side of it, had flashing lights on, just like an airplane.
[3:08:30.000 --> 3:08:39.000]  The public thought it was a UFO, and now the public still believes it was a UFO, and now they're told it wasn't. You see, that's called a highly-sangestible group of slaves.
[3:09:01.000 --> 3:09:15.000]  We're back. Let me tell you about another legal case that's now in progress. This is a monster in Ohio. This is quite fantastic.
[3:09:15.000 --> 3:09:40.000]  This should have all your support. The lawyer is Tom Renz, R-E-N-Z. On behalf of plaintiffs, he's filed a suit against Governor DeWine and the state of Ohio, again, for their declared state of emergency,
[3:09:40.000 --> 3:09:50.000]  and all the restrictive measures that flowed from it, the lockdowns, the closures of businesses, et cetera, et cetera, et cetera.
[3:09:50.000 --> 3:10:12.000]  Now, in his court filing, which I've read completely, about 96 pages, you see that this is a two-pronged attack on all of the constitutional issues that I brought up in the last segment. Absolutely, yes, you bet.
[3:10:12.000 --> 3:10:38.000]  But also, on the fact and science behind these states of emergency and the lockdowns, as in fake science, as in, is this real? As in, if you're going to declare a state of emergency, you've got to justify it.
[3:10:38.000 --> 3:10:54.000]  I mean, come on. This is kindergarten stuff. In court, you've got to prove that you've got reasons for declaring the state of emergency and all of the restrictive measures.
[3:10:54.000 --> 3:11:21.000]  So what this now gets into is the virus, the PCR test, are the case numbers real, are the death numbers real, what's the CDC actually doing, what's Fauci been doing and saying, is this really a pandemic, et cetera, et cetera, et cetera.
[3:11:21.000 --> 3:11:47.000]  All these issues of fact are now being raised in this Ohio court filing by Tom Renz and his team against Governor DeWine and the state of Ohio, saying, not only are you violating the Constitution and freedom,
[3:11:47.000 --> 3:12:10.000]  but also, we are setting out to prove that on the science and the fact, you have been misleading the public enormously, which I've been writing about in a couple hundred articles for the past six months.
[3:12:10.000 --> 3:12:33.000]  On every single scientific issue having to do with the pandemic. And chapter inverse in this court filing of Tom Renz, you see all the questions being raised about the science.
[3:12:33.000 --> 3:12:53.000]  Now, what does this mean? Well, for one thing, it means that upon green light from the judge in the case, and this is big, pay attention, the discovery process would begin.
[3:12:53.000 --> 3:13:20.000]  What is discovery? Well, from Renz's side, for example, who's filing on behalf of plaintiffs, what it means is that he can now subpoena witnesses and sit there with these witnesses under oath and question them, grill them in great detail about issues of fact and science.
[3:13:20.000 --> 3:13:46.000]  Again, the virus, the PCR test, the antibody test, how case numbers are really derived, how death numbers are really derived, how they're being fiddled and fixed and rigged and elevated to make it look like there is a pandemic, etc, etc, etc.
[3:13:46.000 --> 3:13:53.000]  All of these issues in discovery are now on the table.
