[00:00.000 --> 00:14.200]  Big Brother mainstream media government cover-ups you want answers well so does he he's Alex Jones
[2:34:08.400 --> 2:34:15.400]  So it's megacorporations with government, with an apathetic public equals the perfect storm.
[2:34:15.400 --> 2:34:21.400]  Fascism is one of the better ways to describe it, but it's even beyond that.
[2:34:21.400 --> 2:34:27.400]  And the left is controlled by it because they think socialism will get them out of this.
[2:34:27.400 --> 2:34:31.400]  But the bankers want their own model of socialism, but only to keep you dependent.
[2:34:31.400 --> 2:34:33.400]  A chicken feeds socialism.
[2:34:33.400 --> 2:34:38.400]  And again, I'm getting off into political points here.
[2:34:38.400 --> 2:34:44.400]  No one can deny that Eisenhower warned us about this, the military industrial complex run by a technocratic elite.
[2:34:44.400 --> 2:34:45.400]  That was the part they always cut out.
[2:34:45.400 --> 2:34:46.400]  Look it up.
[2:34:46.400 --> 2:34:50.400]  The full addresses on YouTube of President Eisenhower's farewell address.
[2:34:50.400 --> 2:34:52.400]  We should play that whole thing sometime here.
[2:34:52.400 --> 2:34:55.400]  It's not like 10 minutes long or 12 minutes long.
[2:34:55.400 --> 2:34:58.400]  This is what we're dealing with here.
[2:34:58.400 --> 2:35:05.400]  And, you know, while Dan's talking, I'm sitting here having to just hold my mouth so I don't jump in with points backing up what he's saying.
[2:35:05.400 --> 2:35:15.400]  When I sent Rob do Jason Burma's, who was it Aaron Dykes went to, I know three of our crew went up to Pittsburgh for the G 20.
[2:35:15.400 --> 2:35:18.400]  They were going to have you military all over the streets.
[2:35:18.400 --> 2:35:20.400]  So when we got there, we called.
[2:35:20.400 --> 2:35:24.400]  They had regular army and National Guard police from all over the country there for this training.
[2:35:24.400 --> 2:35:25.400]  That's what it was.
[2:35:25.400 --> 2:35:26.400]  It was a laboratory.
[2:35:26.400 --> 2:35:30.400]  And they said, yeah, come by and talk to our public information officers.
[2:35:30.400 --> 2:35:35.400]  They pull up at the warehouses where they were staying and come up and there's troops at the, you know, stand at the front.
[2:35:35.400 --> 2:35:39.400]  They're like, hi, I'm Rob do the Alex Jones info wars of Austin.
[2:35:39.400 --> 2:35:41.400]  We're here to talk to a public information officer.
[2:35:41.400 --> 2:35:45.400]  The troops act all paranoid and come back and say, who are you again?
[2:35:45.400 --> 2:35:46.400]  And we said who we are.
[2:35:46.400 --> 2:35:50.400]  I mean, it's all in the police state for rise of FEMA film.
[2:35:50.400 --> 2:35:52.400]  We're real polite to him.
[2:35:52.400 --> 2:35:53.400]  We played it here.
[2:35:53.400 --> 2:35:57.400]  And they say, sorry, we can't talk to you.
[2:35:57.400 --> 2:36:02.400]  Now this isn't even on a military basis, just pulling up where they were at these warehouses.
[2:36:02.400 --> 2:36:06.400]  So they leave, go to their hotel, the police call and they say, we're coming to arrest you.
[2:36:06.400 --> 2:36:12.400]  We know your terrorists that wanted to blow up the, wanted to blow up the military.
[2:36:12.400 --> 2:36:15.400]  And Rob do is like, are you joking?
[2:36:15.400 --> 2:36:20.400]  And the guys know I've called the rent car place and I know who you are and we're coming to get you right now.
[2:36:20.400 --> 2:36:21.400]  And it was like a captain.
[2:36:21.400 --> 2:36:27.400]  So they do call them goes, yeah, here's this guy and I'd be working like that night.
[2:36:27.400 --> 2:36:29.400]  So I did an emergency internet, you know, stream video only show people saw it.
[2:36:29.400 --> 2:36:35.400]  And I called up this captain and I said, this Alex Jones talk radio host out to Texas.
[2:36:35.400 --> 2:36:37.400]  Yeah, I know you are.
[2:36:37.400 --> 2:36:40.400]  I said, is this a joke?
[2:36:40.400 --> 2:36:42.400]  My guys have all this on video.
[2:36:42.400 --> 2:36:43.400]  They politely called up now.
[2:36:43.400 --> 2:36:47.400]  Now you're saying the military says they wanted to blow them up.
[2:36:47.400 --> 2:36:50.400]  And he goes, yeah, that's what they said.
[2:36:50.400 --> 2:36:53.400]  And I, and I forget the whole story of it.
[2:36:53.400 --> 2:36:55.400]  It was like how we were terrorists all this.
[2:36:55.400 --> 2:36:59.400]  And I said, man, do you really want your kids growing up in a country like this?
[2:36:59.400 --> 2:37:01.400]  He's like, oh, now you're bringing my family into it.
[2:37:01.400 --> 2:37:02.400]  And I said, don't play games.
[2:37:02.400 --> 2:37:03.400]  You're the one that's in the wrong.
[2:37:03.400 --> 2:37:05.400]  I said, knock it off right now and don't act like a crook.
[2:37:05.400 --> 2:37:08.400]  Don't act like some authoritarian scumbag.
[2:37:08.400 --> 2:37:11.400]  All of a sudden he goes, well, we're just trying to keep everybody safe.
[2:37:11.400 --> 2:37:15.400]  I said, man, you're, you're nuts is what you are.
[2:37:15.400 --> 2:37:18.400]  What you are is nuts.
[2:37:18.400 --> 2:37:21.400]  You're dangerous and you're crazy.
[2:37:21.400 --> 2:37:25.400]  Now they left them alone, but the point is there's no real terrorist folks.
[2:37:25.400 --> 2:37:26.400]  That's all manufactured.
[2:37:26.400 --> 2:37:28.400]  Amar al-Aliqi at the Pentagon, all of it.
[2:37:28.400 --> 2:37:29.400]  That's all come out.
[2:37:29.400 --> 2:37:30.400]  They run al-Qaeda overseas.
[2:37:30.400 --> 2:37:31.400]  It's all manufactured.
[2:37:31.400 --> 2:37:35.400]  There's some small low intensity, angry Palestinians that do kill people and stuff,
[2:37:35.400 --> 2:37:37.400]  but that's asymmetrical warfare.
[2:37:37.400 --> 2:37:39.400]  It doesn't exist.
[2:37:39.400 --> 2:37:42.400]  The 72 Olympics in Munich were staged.
[2:37:42.400 --> 2:37:47.400]  They have an Academy Award winning movie where at the end they just add that as a footnote.
[2:37:47.400 --> 2:37:53.400]  But one day in September, you watch the whole movie and then at the end,
[2:37:53.400 --> 2:37:56.400]  they admit it was all staged and that they stage hijackings with the terrorists.
[2:37:56.400 --> 2:38:00.400]  I mean, you know, German and the former head of German intelligence is laughing.
[2:38:00.400 --> 2:38:02.400]  See, this is all psychological inoculation.
[2:38:02.400 --> 2:38:04.400]  It's funny to them.
[2:38:04.400 --> 2:38:07.400]  By the way, the cops shutting down the highway with the bus.
[2:38:07.400 --> 2:38:11.400]  It was diplomatic training, which my dad's been in the third world.
[2:38:11.400 --> 2:38:13.400]  Down there do charity work.
[2:38:13.400 --> 2:38:16.400]  They give them diplomatic, you know, trucks and helicopters.
[2:38:16.400 --> 2:38:19.400]  They talk about status in a third world collapsed country.
[2:38:19.400 --> 2:38:22.400]  So what Dan said is absolutely on target.
[2:38:22.400 --> 2:38:27.400]  They have these national security events like G20 and stuff where they do army snatch and grabs.
[2:38:27.400 --> 2:38:30.400]  And we showed guys in army uniforms grabbing protesters.
[2:38:30.400 --> 2:38:31.400]  And I said, you know what?
[2:38:31.400 --> 2:38:34.400]  I've seen that in Canada and in England and at G20.
[2:38:34.400 --> 2:38:35.400]  That's staged.
[2:38:35.400 --> 2:38:42.400]  That's a drill to acclimate the media to the image of people being grabbed and disappearing into black vans.
[2:38:42.400 --> 2:38:45.400]  Turned out later it was.
[2:38:45.400 --> 2:38:48.400]  G20 security contacted us and said, that is not the military.
[2:38:48.400 --> 2:38:50.400]  We've gotten some heat over it.
[2:38:50.400 --> 2:38:51.400]  That's us.
[2:38:51.400 --> 2:38:52.400]  And that was a drill.
[2:38:52.400 --> 2:39:02.400]  So they show you being arrested and disappeared to a camp in simulation to acclimate and test their enemy, the media and the general public.
[2:39:02.400 --> 2:39:06.400]  All of this is a probing of the enemy, us in this foreign banking takeover.
[2:39:06.400 --> 2:39:10.400]  And I'm going back to my guest, but I wanted to back up what he was saying right there.
[2:39:10.400 --> 2:39:20.400]  Because if the military was ready, when my guys are on tape, totally polite to say, arrest them, they're terrorists.
[2:39:20.400 --> 2:39:22.400]  They wanted to blow us up.
[2:39:22.400 --> 2:39:24.400]  Folks, they're ready to come arrest you at your house and take you away.
[2:39:24.400 --> 2:39:27.400]  And the average military person or cop, I've noticed, is not a bad person.
[2:39:27.400 --> 2:39:32.400]  But when they get in mob psychology, they're dressed up and nowhere to go.
[2:39:32.400 --> 2:39:33.400]  There's no real terrorists.
[2:39:33.400 --> 2:39:36.400]  So it's like sitting in a deer blind with their no deer.
[2:39:36.400 --> 2:39:38.400]  You're going to start imagining deer.
[2:39:38.400 --> 2:39:41.400]  Or you're going to go ahead and just shoot a 20 bird sitting in a tree for something to do.
[2:39:41.400 --> 2:39:44.400]  Believe me, I've done it.
[2:39:44.400 --> 2:39:45.400]  And so that's it.
[2:39:45.400 --> 2:39:46.400]  You just hype terrorists.
[2:39:46.400 --> 2:39:47.400]  They're in all the movies.
[2:39:47.400 --> 2:39:49.400]  It doesn't really even exist.
[2:39:49.400 --> 2:39:56.400]  But they're going to find them just like garbage collectors train in spot terrorists before RNC.
[2:39:56.400 --> 2:39:57.400]  That's only a special event.
[2:39:57.400 --> 2:39:58.400]  No, it's not nationwide.
[2:39:58.400 --> 2:40:02.400]  They're training the garbage collectors to do this.
[2:40:02.400 --> 2:40:03.400]  I've talked to the companies.
[2:40:03.400 --> 2:40:04.400]  It's on the news nationwide.
[2:40:04.400 --> 2:40:06.400]  They're training the cable person to spy on you.
[2:40:06.400 --> 2:40:07.400]  Think about it.
[2:40:07.400 --> 2:40:12.400]  You've got, you're paying for a service and they're in your house spying on you.
[2:40:12.400 --> 2:40:17.400]  And the head of the CIA says, yeah, all the new appliances have Trojan horse stuff you pay for.
[2:40:17.400 --> 2:40:20.400]  He laughed about it, spying on you.
[2:40:20.400 --> 2:40:23.400]  Homeland security just hacked itself and announced it.
[2:40:23.400 --> 2:40:26.400]  They used Stuxnet they launched to call for taking our rights.
[2:40:26.400 --> 2:40:28.400]  They're terrorists.
[2:40:28.400 --> 2:40:29.400]  They did 9-11.
[2:40:29.400 --> 2:40:32.400]  The information is incontrovertible.
[2:40:32.400 --> 2:40:36.400]  If you want to know how evil the folks are running things, they did 9-11.
[2:40:36.400 --> 2:40:40.400]  The foreign corporate crooks that run things did 9-11.
[2:40:40.400 --> 2:40:44.400]  They had NORAD stand down, ran drills of the exact targets being hit.
[2:40:44.400 --> 2:40:45.400]  I'm ranting, Dan.
[2:40:45.400 --> 2:40:49.400]  I wanted to just back up what you were saying about all that because these national level
[2:40:49.400 --> 2:40:53.400]  exercises, after they do them, they then it just stays in place.
[2:40:53.400 --> 2:40:56.400]  This is the training that, oh, it's only special.
[2:40:56.400 --> 2:40:57.400]  We're suspending your rights.
[2:40:57.400 --> 2:40:59.400]  And then it becomes permanent.
[2:40:59.400 --> 2:41:04.400]  Go ahead and continue with your research and the latest here on the stuff that you've got
[2:41:04.400 --> 2:41:07.400]  up on your site and the others about the flu.
[2:41:07.400 --> 2:41:13.400]  Because they said at the SPP in 2006 that leaked, we got sued and they got it, in 2007
[2:41:13.400 --> 2:41:19.400]  they would use the flu, terrorism, economic collapse to merge North America by stealth.
[2:41:19.400 --> 2:41:22.400]  And the number one agenda was keep it secret from the public.
[2:41:22.400 --> 2:41:23.400]  So that fits into it.
[2:41:23.400 --> 2:41:25.400]  Tell us about other research.
[2:41:25.400 --> 2:41:26.400]  Yeah.
[2:41:26.400 --> 2:41:31.400]  I just want to throw into my Skype connection stay smooth here that when we were at the
[2:41:31.400 --> 2:41:36.400]  G20 in Pittsburgh, we came very, very close to getting rated on the very first morning.
[2:41:36.400 --> 2:41:41.400]  It was only through basically a stroke of luck that we didn't get rated and all detained
[2:41:41.400 --> 2:41:42.400]  right off the bat.
[2:41:42.400 --> 2:41:48.400]  So, you know, we were, they definitely treat journalists as targeted individuals during
[2:41:48.400 --> 2:41:49.400]  these things.
[2:41:49.400 --> 2:41:53.400]  And once you kind of get used to that, it's a real strange environment and can be really
[2:41:53.400 --> 2:41:54.400]  disconcerting.
[2:41:54.400 --> 2:42:00.400]  I think one interesting aspect, again, so US Northern Command Northcom has these series
[2:42:00.400 --> 2:42:02.400]  of plans called con plans.
[2:42:02.400 --> 2:42:07.400]  And again, public intelligence.net is probably one of the best places to go look for this
[2:42:07.400 --> 2:42:08.400]  stuff.
[2:42:08.400 --> 2:42:14.400]  So one of these plans is called con plan 3591 pandemic influenza regional.
[2:42:14.400 --> 2:42:20.400]  And it is heavily redacted in the large file that they did release under FOIA.
[2:42:20.400 --> 2:42:24.400]  And it's very interesting that like, you know, things like public affairs structures, for
[2:42:24.400 --> 2:42:29.400]  example, are classified and you say, well, why does that need to be withheld from the
[2:42:29.400 --> 2:42:30.400]  American public?
[2:42:30.400 --> 2:42:32.400]  It's very strange.
[2:42:32.400 --> 2:42:37.400]  And obviously there's this, you know, creepy sort of bio defense industry that's like spreading
[2:42:37.400 --> 2:42:41.400]  out there, you know, reengineering every pathogen you can imagine.
[2:42:41.400 --> 2:42:42.400]  It's all very unregulated.
[2:42:42.400 --> 2:42:48.400]  It's a bio weapons program under the name of defense.
[2:42:48.400 --> 2:42:51.400]  And we've actually reverse engineered the domestic thing.
[2:42:51.400 --> 2:42:56.400]  They're going to take over cities, counties and state houses that don't submit.
[2:42:56.400 --> 2:42:58.400]  It's really in the John Warren Defense Authorization Act.
[2:42:58.400 --> 2:43:00.400]  That's why that's classified.
[2:43:00.400 --> 2:43:01.400]  Yeah, it's very concerning.
[2:43:01.400 --> 2:43:06.400]  And, you know, unfortunately, the reality is that, you know, it's just a little bit better,
[2:43:06.400 --> 2:43:07.400]  you know, work with public health.
[2:43:07.400 --> 2:43:12.400]  And people took a little more, you know, things like vitamin D, for example, a lot of the
[2:43:12.400 --> 2:43:15.400]  risk of these types of things would be really minimized.
[2:43:15.400 --> 2:43:19.400]  It's very cheap to just take vitamin D instead of like injecting people with untested vaccines
[2:43:19.400 --> 2:43:20.400]  all the time.
[2:43:20.400 --> 2:43:25.400]  And these are the kind, we could have all these different alternatives to this kind of thing
[2:43:25.400 --> 2:43:26.400]  going on.
[2:43:26.400 --> 2:43:30.400]  Another interesting too about national special security events is it's a good opportunity
[2:43:30.400 --> 2:43:35.400]  to observe different loopholes in the system at kind of the main area where they're all
[2:43:35.400 --> 2:43:36.400]  set up.
[2:43:36.400 --> 2:43:39.400]  All these trailers get brought in with all these different agencies that are involved.
[2:43:39.400 --> 2:43:44.400]  An important one to factor in is called the National Geospatial Intelligence Agency,
[2:43:44.400 --> 2:43:46.400]  which has many, many employees.
[2:43:46.400 --> 2:43:48.400]  And they actually set up at NSSEs.
[2:43:48.400 --> 2:43:53.400]  They set up a special domestic intelligence gathering waiver because they are a unit of
[2:43:53.400 --> 2:43:59.400]  their Pentagon Intelligence Agency, but they have a loophole that they set at NSSEs to do
[2:43:59.400 --> 2:44:00.400]  domestic intelligence gathering.
[2:44:00.400 --> 2:44:04.400]  That includes satellites breaking into everything that has backdoors.
[2:44:04.400 --> 2:44:06.400]  Absolute big brother criminality.
[2:44:06.400 --> 2:44:07.400]  Yeah.
[2:44:07.400 --> 2:44:08.400]  Yeah.
[2:44:08.400 --> 2:44:13.400]  And also too with NSSEs, there's kind of like a number of different riot control squads around
[2:44:13.400 --> 2:44:18.400]  the country that are paid by the federal government to get a bunch of equipment and come to these
[2:44:18.400 --> 2:44:19.400]  things.
[2:44:19.400 --> 2:44:22.400]  You know, Miami-Dade County is a major example.
[2:44:22.400 --> 2:44:26.400]  There's one from Illinois called the Illinois Law Enforcement Alert System.
[2:44:26.400 --> 2:44:30.400]  And so you can kind of go around and start documenting these things, looking at their
[2:44:30.400 --> 2:44:32.400]  different types of weaponry and stuff.
[2:44:32.400 --> 2:44:35.400]  And then you'll tend to see these guys popping up over and over again.
[2:44:35.400 --> 2:44:41.400]  I mentioned earlier that Homeland Security underneath ICE has created a new agency called
[2:44:41.400 --> 2:44:46.400]  Homeland Security Investigations, which has these giant kind of battle trucks and black
[2:44:46.400 --> 2:44:48.400]  helicopters, you name it, going on.
[2:44:48.400 --> 2:44:50.400]  And they're building out really fast too.
[2:44:50.400 --> 2:44:53.400]  And that's a snatch and grab operation.
[2:44:53.400 --> 2:44:54.400]  Yeah.
[2:44:54.400 --> 2:44:55.400]  Right.
[2:44:55.400 --> 2:44:56.400]  And yeah.
[2:44:56.400 --> 2:45:00.400]  And then one thing about them is that they're also kind of like the backup people underneath
[2:45:00.400 --> 2:45:02.400]  the secret service at NSSEs.
[2:45:02.400 --> 2:45:06.400]  So I would expect more of those guys to be showing up real soon.
[2:45:06.400 --> 2:45:11.400]  You know, so I think if you start looking carefully at national special security events, you start
[2:45:11.400 --> 2:45:16.400]  to see how they're sort of used to kind of run through the basis of these plans, kind of
[2:45:16.400 --> 2:45:17.400]  acclimate people to that.
[2:45:17.400 --> 2:45:24.400]  But then outside NSSEs, you know, for example, the National Guard here in Minnesota under
[2:45:24.400 --> 2:45:31.400]  a declaration from Governor Dayton and previously Governor Palenti, they delegate little National
[2:45:31.400 --> 2:45:34.400]  Guard officers into local police departments.
[2:45:34.400 --> 2:45:39.400]  And in one case, we went to like an award ceremony where I think her name was Nicole Hughes,
[2:45:39.400 --> 2:45:46.400]  was getting an award for doing network analysis that led to, you know, solving a murder investigation.
[2:45:46.400 --> 2:45:48.400]  But that's the example of the mission creep.
[2:45:48.400 --> 2:45:52.400]  It's like, well, we could just have the correct resources in police departments to do this
[2:45:52.400 --> 2:45:53.400]  thing.
[2:45:53.400 --> 2:45:56.400]  But instead, they're normalizing having the National Guard.
[2:45:56.400 --> 2:45:59.400]  It's the feds signed on to international treaties.
[2:45:59.400 --> 2:46:04.400]  Have you, I'm sure if you're looking at NLE documents, you notice all the foreign governments
[2:46:04.400 --> 2:46:09.400]  that come in and are involved in helping track the domestic uproar, they're training foreign
[2:46:09.400 --> 2:46:11.400]  troops for domestic operations.
[2:46:11.400 --> 2:46:13.400]  Because I mean, that's all in these documents.
[2:46:13.400 --> 2:46:14.400]  Have you seen that?
[2:46:14.400 --> 2:46:19.400]  Well, I mean, you know, and I think you guys did a really good job documenting the foreign
[2:46:19.400 --> 2:46:24.400]  troops that came into Chicago a while ago at that exercise that was there.
[2:46:24.400 --> 2:46:27.400]  I haven't seen too much in the way of foreign troops.
[2:46:27.400 --> 2:46:34.400]  But although there is a plan and Northcon released it that links with the U.S. with
[2:46:34.400 --> 2:46:35.400]  Canada, like there's definitely-
[2:46:35.400 --> 2:46:37.400]  Yeah, and the Mexican troops, yeah.
[2:46:37.400 --> 2:46:39.400]  And again, those are mainly tabletop.
[2:46:39.400 --> 2:46:43.400]  But the point is they're bringing them in and preparing to use troops from 15 different
[2:46:43.400 --> 2:46:46.400]  nations in all three countries.
[2:46:46.400 --> 2:46:47.400]  Yeah.
[2:46:47.400 --> 2:46:51.400]  I think, and then one with Canada, I think it was the acronym was CAP, like a civil
[2:46:51.400 --> 2:46:52.400]  assistance plan or something.
[2:46:52.400 --> 2:46:53.400]  Yeah.
[2:46:53.400 --> 2:46:54.400]  Yeah.
[2:46:54.400 --> 2:46:55.400]  A Northcon Canadian plan going on there.
[2:46:55.400 --> 2:46:56.400]  Well, the foreign troops are going to help us.
[2:46:56.400 --> 2:46:57.400]  I mean, that's a good thing.
[2:46:57.400 --> 2:46:58.400]  Yeah, right.
[2:46:58.400 --> 2:46:59.400]  Yeah.
[2:46:59.400 --> 2:47:02.400]  I mean, we live in a border state here in Minnesota and like Homeland Security wants
[2:47:02.400 --> 2:47:05.400]  to start, you know, flying all these drones around from North Dakota and stuff.
[2:47:05.400 --> 2:47:10.400]  And we had a recent exercise in Princeton, Minnesota of troops on the streets in much
[2:47:10.400 --> 2:47:13.400]  the same way as they were recently in St. Louis.
[2:47:13.400 --> 2:47:16.400]  So we got to, you know, keep an eye on these trends and then start asking the questions
[2:47:16.400 --> 2:47:19.400]  like, okay, are you guys running through this U.S.
[2:47:19.400 --> 2:47:22.400]  Northcon, Conplan 3501, Defense Support of Civil Authorities?
[2:47:22.400 --> 2:47:26.400]  Are you practicing for Conplan 3502, Civil Disturbance Operations?
[2:47:26.400 --> 2:47:30.400]  Getting a grip on that, getting a grip on these different frameworks.
[2:47:30.400 --> 2:47:31.400]  Yeah.
[2:47:31.400 --> 2:47:35.400]  Like the Domestic Operational Law Handbook lays out in Chapter 5, Civil Disturbance
[2:47:35.400 --> 2:47:40.400]  Operations, Title 10, Title 32, Dual Status Task Forces.
[2:47:40.400 --> 2:47:45.400]  We saw during the Deepwater Horizon disaster in the way that that was handled in a way
[2:47:45.400 --> 2:47:50.400]  that was incredibly friendly to BP and very corporatized in its setup.
[2:47:50.400 --> 2:47:57.400]  That was, I think, a pretty good example of how a Conplan 3501, DSCA, Defense Support
[2:47:57.400 --> 2:48:03.400]  of Civil Authorities Task Force, is organized and it matched pretty closely in its structure
[2:48:03.400 --> 2:48:09.400]  with the documents that I found from the NLE 2011 New Madrid exercise.
[2:48:09.400 --> 2:48:13.400]  So, you know, all of those things really fit together.
[2:48:13.400 --> 2:48:17.400]  And, you know, I just want to say, though, as things have escalated, we've seen, you know,
[2:48:17.400 --> 2:48:22.400]  the militarization of these tactics in so many different localities.
[2:48:22.400 --> 2:48:27.400]  And I would say that if nothing else, I think that the Occupy Movement sort of essentially
[2:48:27.400 --> 2:48:31.400]  kind of trolled the New World Order into, like, coming out in the open, sort of, like,
[2:48:31.400 --> 2:48:37.400]  sort of prompting a crackdown, because they just couldn't tolerate the image of all these
[2:48:37.400 --> 2:48:39.400]  people rising up and, you know...
[2:48:39.400 --> 2:48:40.400]  Exactly.
[2:48:40.400 --> 2:48:46.400]  We saw Homeland Security in, like, dozens of cities and 30-plus cities ordering the police
[2:48:46.400 --> 2:48:50.400]  to raid on certain nights, showing it's totally federalized.
[2:48:50.400 --> 2:48:54.400]  That should be the city, the county, the state, even if you are going to kick people off the
[2:48:54.400 --> 2:48:56.400]  street, which is bad enough.
[2:48:56.400 --> 2:48:57.400]  Yeah.
[2:48:57.400 --> 2:49:01.400]  So, there were definitely documents released about the federal protective service taking
[2:49:01.400 --> 2:49:03.400]  action in different places.
[2:49:03.400 --> 2:49:09.400]  And there was at least one pickup that happened to a friend of mine by Homeland Security here
[2:49:09.400 --> 2:49:13.400]  in Minneapolis, you know, right here in South Minneapolis.
[2:49:13.400 --> 2:49:17.400]  So, I think, you know, getting these things out in the open, I guess, so that, like, the
[2:49:17.400 --> 2:49:21.400]  whole country could see, like, you know, this is the trend that things are going on.
[2:49:21.400 --> 2:49:25.400]  This isn't just something that, you know, happens to, you know...
[2:49:25.400 --> 2:49:29.400]  For example, minority neighborhoods that get a lot of, like, state violence imposed on
[2:49:29.400 --> 2:49:30.400]  them.
[2:49:30.400 --> 2:49:32.400]  This isn't just something that happens at, like, Pittsburgh during the G20.
[2:49:32.400 --> 2:49:34.400]  This is going to happen in your city.
[2:49:34.400 --> 2:49:37.400]  They're going to break out, you know, the riot control instruments.
[2:49:37.400 --> 2:49:41.400]  They're going to take direction from the FBI to do everything at night when the media is
[2:49:41.400 --> 2:49:43.400]  not around and so forth.
[2:49:43.400 --> 2:49:48.400]  And, you know, here is one thing, a very interesting source, right?
[2:49:48.400 --> 2:49:50.400]  Kind of at the peak of the Occupy stuff.
[2:49:50.400 --> 2:49:56.400]  The first half of October when I was out in New York, a source told me that he had essentially
[2:49:56.400 --> 2:50:02.400]  been detained by an FBI office because they felt that he was starting to leak something
[2:50:02.400 --> 2:50:03.400]  out.
[2:50:03.400 --> 2:50:09.400]  And in his view, what he had been told by this insider was that the FBI had had four days
[2:50:09.400 --> 2:50:14.400]  of meetings and headquarters in Washington and that they were preparing for some kind
[2:50:14.400 --> 2:50:18.400]  of contingency aspect for mass detention domestically.
[2:50:18.400 --> 2:50:22.400]  And that this plan was being circulated only in writing, not really electronically.
[2:50:22.400 --> 2:50:24.400]  And it was called a 01.
[2:50:24.400 --> 2:50:27.400]  And so I thought that was fairly interesting.
[2:50:27.400 --> 2:50:30.400]  Obviously, it was very difficult to try to even confirm something like that.
[2:50:30.400 --> 2:50:34.400]  So we had to put it out there as being unconfirmed, but that there was a risk of this type of
[2:50:34.400 --> 2:50:36.400]  thing happening.
[2:50:36.400 --> 2:50:37.400]  Incredible.
[2:50:37.400 --> 2:50:38.400]  Stay there.
[2:50:38.400 --> 2:50:39.400]  One more segment on that.
[2:50:39.400 --> 2:50:40.400]  Yeah.
[2:50:40.400 --> 2:50:44.400]  And I'm aware of 01 Operation Black Star others.
[2:50:44.400 --> 2:50:48.400]  A little bit the NSA computer is going crazy.
[2:50:48.400 --> 2:50:50.400]  Operation Black Star.
[2:50:50.400 --> 2:50:53.400]  Anyways, a lot of this is admitted, though.
[2:50:53.400 --> 2:50:56.400]  I mean, they've got the reeducation camp document.
[2:50:56.400 --> 2:50:58.400]  And of course, they're planning to arrest people.
[2:50:58.400 --> 2:50:59.400]  They're criminals.
[2:50:59.400 --> 2:51:24.400]  Hi, this is Alex Jones.
[2:51:24.400 --> 2:51:32.400]  And here's the best part.
[2:51:32.400 --> 2:51:35.400]  These seeds have not been genetically modified in any way.
[2:51:35.400 --> 2:51:39.400]  And you actually get enough seeds to plant a full acre crisis garden.
[2:51:39.400 --> 2:51:42.400]  So visit them today at survivalseedbank.com.
[2:51:42.400 --> 2:51:44.400]  That's survivalseedbank.com.
[2:51:44.400 --> 2:51:49.400]  Or give them a call at 877-327-0365.
[2:51:49.400 --> 2:51:53.400]  That's 877-327-0365.
[2:51:53.400 --> 2:51:56.400]  Remember, in a real crisis, non-hybrid seeds are the ultimate
[2:51:56.400 --> 2:51:57.400]  barter item.
[2:51:57.400 --> 2:52:00.400]  This is Alex Jones for survivalseedbank.com.
[2:52:00.400 --> 2:52:03.400]  Hello, this is Ty Bollinger, author of the best-selling book,
[2:52:03.400 --> 2:52:05.400]  Cancer Step Outside the Box.
[2:52:05.400 --> 2:52:08.400]  I want you to know some very important information.
[2:52:08.400 --> 2:52:12.400]  In 1985, President Ronald Reagan requested that Carnivora be sent
[2:52:12.400 --> 2:52:15.400]  directly to the White House at a time when only the president
[2:52:15.400 --> 2:52:17.400]  could obtain this world-class healer.
[2:52:17.400 --> 2:52:21.400]  Now, 27 years later, Carnivore capsules are used around the world
[2:52:21.400 --> 2:52:22.400]  to keep people healthy.
[2:52:22.400 --> 2:52:26.400]  Now, you can protect yourself and your loved ones in this age of
[2:52:26.400 --> 2:52:30.400]  superbugs with 17 naturally occurring compounds that instinctively
[2:52:30.400 --> 2:52:34.400]  respond to abnormal cells only without harming a single normal cell.
[2:52:34.400 --> 2:52:37.400]  If you want to stay healthy, now's your chance to literally wake up
[2:52:37.400 --> 2:52:40.400]  your critical immune cells to attack harmful invaders that don't
[2:52:40.400 --> 2:52:42.400]  belong in your body.
[2:52:42.400 --> 2:52:46.400]  Call 1-866-VENUS-FLY or order from Carnivora.com.
[2:52:46.400 --> 2:52:49.400]  That's C-A-R-N-I-V-O-R-A.com.
[2:52:49.400 --> 2:52:56.400]  That's 1-866-836-8735, 1-866-VENUS-FLY or visit Carnivora.com.
[2:52:56.400 --> 2:52:58.400]  Protect your immune system.
[2:52:58.400 --> 2:53:20.400]  It's the only one you've got.
[2:53:33.400 --> 2:53:37.400]  Save over $700 plus get a free CataDine Hiker Water Filter,
[2:53:37.400 --> 2:53:39.400]  a $75 value.
[2:53:39.400 --> 2:53:42.400]  More details and more hot July savings at BePrepared.com
[2:53:42.400 --> 2:53:44.400]  now through July 31.
[2:53:44.400 --> 2:53:48.400]  Call 800-999-1863 to experience exceptional customer service
[2:53:48.400 --> 2:53:51.400]  and BePrepared.com's low price guarantee.
[2:53:51.400 --> 2:53:54.400]  That's 800-999-1863.
[2:53:54.400 --> 2:53:55.400]  The choice is clear.
[2:53:55.400 --> 2:53:58.400]  Be unprepared or BePrepared.com.
[2:53:58.400 --> 2:54:00.400]  BePrepared.com.
[2:54:28.400 --> 2:54:30.400]  Our country was founded to try to block this,
[2:54:30.400 --> 2:54:32.400]  but it's happening here.
[2:54:32.400 --> 2:54:35.400]  Criminal special interests want to secure and expand
[2:54:35.400 --> 2:54:38.400]  their criminal illegitimate gains.
