[00:00:00.069 --> 00:00:01.591]  I don't think so.
[03:08:23.617 --> 03:08:25.938]  So I apologize if people are trying to call in.
[03:08:27.543 --> 03:08:52.092]  We're not taking phone calls, but we are waiting to be rejoined by Alex Jones here coming up shortly on the Alex Jones Show and he'll be sticking around hosting some of the War Room as well with Tom Pappert live from the great grocery store there in Florida, Oats Seed to Table.
[03:08:55.109 --> 03:09:03.237]  Where it's a revolutionary act to promote freedom and freedom of choice and breathe air.
[03:09:03.237 --> 03:09:06.120]  Yes, it's a revolutionary act down there apparently.
[03:09:06.120 --> 03:09:14.128]  And it is interesting as you're watching the live stream there where Alex will be joining us momentarily.
[03:09:14.128 --> 03:09:17.351]  Some people are still wearing their masks and that's fine.
[03:09:17.351 --> 03:09:18.072]  Others are not.
[03:09:18.072 --> 03:09:18.893]  The workers are not.
[03:09:20.652 --> 03:09:26.977]  But we're about to really face this dichotomy now in Texas.
[03:09:26.977 --> 03:09:39.386]  And it's going to be happening at a political level, and it's going to be happening at a street level as well, where Abbott, with an unelected doctor, say that, no, you have to wear the mask forever, Austin.
[03:09:39.386 --> 03:09:42.068]  You're not free.
[03:09:42.068 --> 03:09:43.609]  I don't know anybody that likes Adler, by the way.
[03:09:43.609 --> 03:09:46.492]  It's kind of like a Biden deal.
[03:09:46.492 --> 03:09:48.333]  Somehow gets in office, but nobody votes for him.
[03:09:49.474 --> 03:09:53.216]  But he says, no, you're going to have to wear the mask forever.
[03:09:53.216 --> 03:09:57.458]  And I've got this doctor here that you've never heard of and you never elected, but he's now in charge of you.
[03:09:57.458 --> 03:09:59.840]  He's now in charge of you and your life and your body.
[03:09:59.840 --> 03:10:03.902]  So wear the mask, even though Texas just said, no, we're not wearing the mask.
[03:10:03.902 --> 03:10:09.745]  But but but don't worry, they're going to pass Texas HB3 and they'll they'll force you to take a vaccine and wear a mask eventually anyway.
[03:10:09.745 --> 03:10:11.746]  So just be ready for that.
[03:10:11.746 --> 03:10:14.948]  They'll pass that tomorrow is my guess.
[03:10:14.948 --> 03:10:18.190]  I pray they don't, but it will be introduced tomorrow.
[03:10:21.420 --> 03:10:31.107]  But you're going to see now, and I already saw it this morning, just running some errands, and I'm going to be doing more observation tonight and over the course of the rest of this week and weekend.
[03:10:31.107 --> 03:10:39.954]  Are people going to comply with the alien takeover, put the face mask on, breathe their own carbon emissions?
[03:10:39.954 --> 03:10:44.097]  Or are they going to embrace freedom here in Austin, Texas?
[03:10:46.320 --> 03:10:50.862]  But see, the pressure, I think people are over Adler and nobody likes the guy.
[03:10:50.862 --> 03:10:53.082]  So it's not going to be Adler that puts on the pressure.
[03:10:53.082 --> 03:10:54.883]  It's going to be liberals.
[03:10:54.883 --> 03:10:57.664]  OK, that's who it's going to be.
[03:10:57.664 --> 03:11:03.366]  And.
[03:11:03.366 --> 03:11:08.188]  Well, I'll just say this, where I go work out.
[03:11:08.188 --> 03:11:10.588]  It's been a struggle.
[03:11:10.588 --> 03:11:14.570]  Because everyone hates the masks, but.
[03:11:14.570 --> 03:11:15.010]  They have.
[03:11:15.757 --> 03:11:23.323]  Democrats that work out at this gym and whenever they see somebody not wearing a mask, they call corporate and they go complain to the general manager.
[03:11:23.323 --> 03:11:26.947]  I'm not kidding you.
[03:11:26.947 --> 03:11:28.328]  In fact, I mean, I'll just say it.
[03:11:28.328 --> 03:11:31.951]  I just don't want to give away too many details.
[03:11:31.951 --> 03:11:33.932]  I mean, we got a group up there.
[03:11:33.932 --> 03:11:36.374]  We play basketball regularly.
[03:11:36.374 --> 03:11:38.656]  And folks, I'm not even kidding you.
[03:11:38.656 --> 03:11:40.318]  It started up about
[03:11:40.951 --> 03:11:51.462]  Two or three months ago, whenever they reopened the courts and were letting guys play, and we would go out there and we'd be playing ball, and it would always be women.
[03:11:51.462 --> 03:11:55.667]  And they'd come into the gym and they would start filming us.
[03:11:55.667 --> 03:11:57.829]  And so nobody really knew what was going on.
[03:11:57.829 --> 03:12:03.375]  I always have the instinct as, oh, is somebody trying to dox me or say this is where he works out, come attack him.
[03:12:04.634 --> 03:12:07.535]  Or is this somebody who just wants to be like, hey, look, guys are playing ball at the gym?
[03:12:07.535 --> 03:12:08.975]  Or, you know, I don't know.
[03:12:08.975 --> 03:12:10.636]  But it kept happening over and over.
[03:12:10.636 --> 03:12:13.676]  And then we caught on.
[03:12:13.676 --> 03:12:21.158]  Because after it happened, every time a general manager or a worker would come over and either shut us down or tell us to put masks on.
[03:12:21.158 --> 03:12:23.419]  And so then we put two and two together.
[03:12:23.419 --> 03:12:30.520]  So liberal Democrats would see guys in this is a totally separate building, by the way, doors, everything.
[03:12:30.520 --> 03:12:32.641]  And they would come into the gym.
[03:12:34.116 --> 03:12:44.082]  To film us playing basketball and then they would send the video to corporate and show the video to the front desk and say, look, they're not wearing masks.
[03:12:44.082 --> 03:12:51.906]  Oh, but you're such a you're so afraid you come into the different building where we're at.
[03:12:51.906 --> 03:12:55.868]  And so there was a little pushback, a little back and forth.
[03:12:55.868 --> 03:12:58.249]  We won in the long run.
[03:12:58.249 --> 03:13:02.732]  But still, to this day, every time we're in there playing basketball,
[03:13:03.331 --> 03:13:08.975]  By the way, running up and down the court, the CDC even says not to wear a mask while you're working out.
[03:13:08.975 --> 03:13:18.601]  It's, you know, because breathing in your own carbon dioxide emissions are bad, and you need increased oxygen levels when you have heavy exercise and your heart is pumping the blood.
[03:13:18.601 --> 03:13:21.103]  It's science, but, you know, don't tell the Democrats.
[03:13:21.103 --> 03:13:29.468]  Still to this day, every time we play ball, somebody comes in and films us so they can complain to corporate.
[03:13:31.093 --> 03:13:36.874]  That's how pathetic our liberal counterparts are.
[03:13:36.874 --> 03:13:38.815]  See, these people are totalitarians.
[03:13:38.815 --> 03:13:40.675]  It was never about a virus.
[03:13:40.675 --> 03:13:42.455]  It was never about a face mask.
[03:13:42.455 --> 03:13:45.796]  It was never about saving grandma or this or that or the other thing.
[03:13:45.796 --> 03:13:48.017]  It was always about control.
[03:13:48.017 --> 03:13:52.598]  It was always about forcing their will on you and forcing you to join their cult.
[03:13:52.598 --> 03:13:54.218]  That's what it's always been about.
[03:13:54.218 --> 03:13:55.998]  That's what it's always going to be about.
[03:13:55.998 --> 03:13:58.679]  And that's why the average liberal is the most dishonest,
[03:13:59.568 --> 03:14:05.471]  Faux intellectual person that you will ever meet in your life.
[03:14:05.471 --> 03:14:06.651]  And yeah, I'll sit here and say it.
[03:14:06.651 --> 03:14:07.071]  Not all.
[03:14:07.071 --> 03:14:07.992]  Of course not all.
[03:14:07.992 --> 03:14:08.872]  I have friends that are liberals.
[03:14:08.872 --> 03:14:10.033]  They'll have real conversations.
[03:14:10.033 --> 03:14:12.293]  We'll disagree on stuff, and that's fine.
[03:14:12.293 --> 03:14:14.334]  Not these people.
[03:14:14.334 --> 03:14:17.796]  Not the people in the liberal death cult.
[03:14:17.796 --> 03:14:23.538]  Walking around wearing two masks, three masks now, because it's all a virtue signal.
[03:14:23.538 --> 03:14:24.959]  And so I saw it in Austin today.
[03:14:26.691 --> 03:14:28.713]  Oh, the libs are wearing their masks.
[03:14:28.713 --> 03:14:35.339]  They're wearing three masks, four masks, and they have their chest pumped out because they're making their statement.
[03:14:35.339 --> 03:14:37.260]  They're making their statement now.
[03:14:37.260 --> 03:14:45.427]  And then some fat ass will come up to you weighing 400 pounds and tell you, you're making things dangerous for me.
[03:14:45.427 --> 03:14:47.489]  Hey, here's an idea.
[03:14:47.489 --> 03:14:52.594]  Go run a lap.
[03:14:52.594 --> 03:14:53.594]  Oh, and it comes out.
[03:14:53.594 --> 03:14:54.175]  I mean, think about it.
[03:14:55.447 --> 03:14:56.228]  Yeah, the science.
[03:14:56.228 --> 03:14:57.769]  Let me tell you about the science.
[03:14:57.769 --> 03:14:58.309]  The data.
[03:14:58.309 --> 03:15:01.351]  Let me tell you about the data.
[03:15:01.351 --> 03:15:10.818]  Over 70% of COVID deaths came from people who were obese.
[03:15:10.818 --> 03:15:15.541]  Over 70% of COVID deaths had comorbidities.
[03:15:15.541 --> 03:15:20.745]  So folks, it's literally people showing up weighing 400 pounds with cancer that die and they say it's COVID.
[03:15:24.321 --> 03:15:36.410]  It's a blanket statement, but it's diabetes, it's cancer, it's old age, it's all this other stuff, and they just say, oh, it's COVID.
[03:15:36.410 --> 03:15:47.317]  Yeah, you're 400 pounds, and your body has to heat up and fight a virus, and your white blood cells are basically worthless because you're so unhealthy.
[03:15:47.317 --> 03:15:52.281]  Yeah, that virus could kill you, especially if you don't get your right vitamin D, vitamin E, and the rest of it.
[03:15:53.314 --> 03:15:59.739]  But hey, don't let that get in the way of a good Democrat tyrannical takeover.
[03:15:59.739 --> 03:16:05.123]  So I'm really looking forward to all the Libtards that are going to be telling me to wear a mask.
[03:16:05.123 --> 03:16:08.486]  I'm telling you, because now they're making their statement.
[03:16:08.486 --> 03:16:11.769]  I'm now going to be making my statement.
[03:16:11.769 --> 03:16:17.854]  I've been, I mean, I've posted videos of some confrontations I've had, but for the most part, I've not wanted to be too confrontational.
[03:16:17.854 --> 03:16:20.716]  I'll wear it to walk in and then pull it down and then nobody says anything to me.
[03:16:21.423 --> 03:16:25.084]  Uh, I'm not even going to give them that anymore.
[03:16:25.084 --> 03:16:30.826]  And they will be hearing from me if they want to get in my face about a mask.
[03:16:30.826 --> 03:16:40.288]  And by the way, you know that one, there was a video from, I think it was New Jersey, this one girl who gets in an Uber car, and she got a little physical with him, probably a mistake, which she did admit to, but you know what?
[03:16:40.288 --> 03:16:41.889]  She had a little follow-up to that, and you know what?
[03:16:41.889 --> 03:16:43.449]  She's actually, she's kind of right.
[03:16:43.449 --> 03:16:46.910]  I mean, I feel bad for the driver, he gets coughed in the face, but it's a fake pandemic anyway, but
[03:16:47.905 --> 03:16:53.191]  Uh, the girl made a point, I mean, he wanted to drop her off in the middle of a road and then talk about a mask.
[03:16:53.191 --> 03:16:57.516]  You know, listeners call into the show and they thank me, and it makes me feel pathetic.
[03:16:58.311 --> 03:17:00.993]  Because I sit there and I beg you for support.
[03:17:00.993 --> 03:17:02.253]  Constantly.
[03:17:02.253 --> 03:17:05.576]  For prayer, for financial support, and for word of mouth.
[03:17:05.576 --> 03:17:07.036]  And we're all in this together.
[03:17:07.036 --> 03:17:12.380]  And it gets old having to come to you and say, hey, I got great products, please buy them or we won't be here on air.
[03:17:12.380 --> 03:17:13.080]  But it's true.
[03:17:13.080 --> 03:17:19.724]  We're the only media organization in the United States that promotes liberty at this level that is not beholden to big corporate sponsors.
[03:17:19.724 --> 03:17:21.786]  And they've harassed and almost shut down everybody else.
[03:17:21.786 --> 03:17:23.547]  They've crippled all the other groups.
[03:17:23.547 --> 03:17:24.427]  And we're still here.
[03:17:24.427 --> 03:17:27.029]  And as this whole New World Order comes out in the open,
[03:17:27.669 --> 03:17:28.830]  Our credibility's going up.
[03:17:28.830 --> 03:17:30.470]  That's why we've got to be taken off air.
[03:17:30.470 --> 03:17:32.591]  That's why America has got to be taken down.
[03:17:32.591 --> 03:17:36.973]  You can't have all these other nations enslaved and America still quasi-free.
[03:17:36.973 --> 03:17:38.094]  You can't have InfoWars.
[03:17:38.094 --> 03:17:42.135]  It's been proven right being on air with all the craziness that's about to unfold.
[03:17:42.135 --> 03:17:44.196]  Because if you think stuff's bad now, just get ready.
[03:17:44.196 --> 03:17:45.517]  So thank you all.
[03:17:45.517 --> 03:17:46.858]  And get into InfoWarsTore.com.
[03:17:46.858 --> 03:17:50.359]  Get some great 2020 election shirts, supplements, and so much more.
[03:17:50.359 --> 03:17:52.120]  They're wonderful products, and they support the InfoWars.
[03:17:52.120 --> 03:17:52.360]  Thank you.
[03:17:53.806 --> 03:17:57.428]  Humanity has been domesticated by and large.
[03:17:57.428 --> 03:18:01.991]  The population has been trained to submit, do what you're told, and it's all going to pass.
[03:18:01.991 --> 03:18:11.196]  But if you study authoritarians, if you study the globalists, you understand that they reach a point where all the training is just beta, and you go into the point of being culled, being totally enslaved.
[03:18:11.196 --> 03:18:15.659]  And because the globalists see us as weak and see us as stupid, they are now making that move.
[03:18:15.659 --> 03:18:22.963]  And they are collapsing the third world with their economic weapons to then flood us with a third world that the UN will use as a weapon
[03:18:23.363 --> 03:18:33.788]  To then have us, under such a crisis, under such a load, capitulate to the UN, whatever agreements they want us to sign, hoping that they will stop the flood of tens of millions of refugees.
[03:18:33.788 --> 03:18:49.155]  Not fleeing COVID or climate change, as the UN and Klaus Schwab are saying, and Bill Gates is saying, but fleeing the year-long lockdowns that the UN and Bill Gates ordered them to institute, or they wouldn't get more IMF and World Bank money.
[03:18:49.175 --> 03:18:49.955]  We're good to go.
[03:19:12.740 --> 03:19:19.023]  Vitamins are made up of all these tissues and all these systems that die without essential vitamins and minerals.
[03:19:19.023 --> 03:19:22.184]  And that's why they don't want you to know about essential vitamins and minerals.
[03:19:22.184 --> 03:19:23.144]  Because it's so simple.
[03:19:23.144 --> 03:19:25.285]  Because you won't be under their control anymore.
[03:19:25.285 --> 03:19:34.169]  Well, the Vitamin Mineral Fusion, the highest quality Vitamin Mineral Fusion system out there in a liquid vitamin form, is now back in stock at InfoWareStore.com.
[03:19:34.169 --> 03:19:36.470]  And it's not just an incredible formula at a great price.
[03:19:36.470 --> 03:19:39.631]  It funds the InfoWare at the same time.
[03:19:39.631 --> 03:19:41.492]  No other product you can buy does that.
[03:19:41.912 --> 03:19:43.833]  You know, it's crazy to get to this point.
[03:19:43.833 --> 03:19:44.893]  It's very bittersweet.
[03:19:44.893 --> 03:19:47.054]  Everything we've talked about has happened just like we said it would.
[03:19:47.054 --> 03:19:48.055]  And now we have a lot of credibility.
[03:19:48.055 --> 03:19:49.515]  But I don't care about that.
[03:19:49.515 --> 03:19:50.756]  I care about beating the new world order.
[03:20:04.787 --> 03:20:09.473]  And it's because we have so much credibility, they can't allow us to stay on air much longer.
[03:20:09.473 --> 03:20:12.157]  And I don't have time to tell you all the stuff they're doing to us.
[03:20:12.157 --> 03:20:14.360]  For a lot of reasons, I can't tell you what's going on.
[03:20:14.360 --> 03:20:15.541]  But let's just say this.
[03:20:15.541 --> 03:20:16.863]  We're going to see this through to the end.
[03:20:16.863 --> 03:20:19.327]  We're going to stay on air as long as we can.
[03:20:19.947 --> 03:20:23.588]  So please pray for us and please buy the products at mfulworthstore.com.
[03:20:23.588 --> 03:20:26.149]  They're great products, plus they fund the operation.
[03:20:26.149 --> 03:20:29.350]  So you know, unlike other products you can buy, they're still great.
[03:20:29.350 --> 03:20:30.190]  Do they fund freedom?
[03:20:30.190 --> 03:20:31.311]  No, a lot of them don't.
[03:20:31.311 --> 03:20:37.753]  These are great products that fund freedom and fund justice when the whole world's waking up and looking for truth.
[03:20:37.753 --> 03:20:39.473]  That's why the globalists are censoring.
[03:20:39.473 --> 03:20:42.314]  They can't bring in all this tyranny and leave people like us on the air.
[03:20:42.894 --> 03:20:46.017]  So while you're at it, don't just financially support us and spread the word.
[03:20:46.017 --> 03:20:56.448]  Download everything we've done you can find and save it, because who knows how long we're going to be on the air and the enemy is trying to destroy everything we ever said.
[03:20:56.448 --> 03:20:59.071]  You're listening to the Alex Jones Show.
[03:21:16.693 --> 03:21:21.995]  Well, I tell you, a lot of the folks at this packed grocery store can't hear the music.
[03:21:21.995 --> 03:21:23.796]  We're piping them, but they can hear my voice.
[03:21:23.796 --> 03:21:28.018]  I'm listening to Andy Griffith and the theme song from the Andy Griffith Show.
[03:21:28.018 --> 03:21:34.281]  Let me tell you, Oak Farm's Seed to Table is as close to Mayberry RFV as you could get.
[03:21:34.281 --> 03:21:37.323]  People aren't wearing the cult mask in here.
[03:21:37.323 --> 03:21:38.943]  People are awake.
[03:21:38.943 --> 03:21:39.924]  They know what's going on.
[03:21:39.924 --> 03:21:42.145]  And America is popular.
[03:21:42.145 --> 03:21:44.666]  And I am so proud of Texas and the people of Texas.
[03:21:45.305 --> 03:21:51.949]  There's a lot of the great people around the country, whether they're from New Jersey or even California, there's a lot of good people.
[03:21:51.949 --> 03:21:54.991]  But I gotta give credit where credit's due.
[03:21:54.991 --> 03:22:06.038]  Florida, with its people and its governor, has been, and people like Matt Gaetz, Florida is the first to make it criminal for big tech to censor people now they're taking action.
[03:22:06.038 --> 03:22:09.120]  Florida is the first to come out and say the mask are garbage.
[03:22:09.120 --> 03:22:12.763]  Florida is the first this whole damn time to be bucking the system
[03:22:13.662 --> 03:22:17.623]  And now your governor is continuing to lead the way.
[03:22:17.623 --> 03:22:21.484]  And so I just want to say that we salute Florida.
[03:22:21.484 --> 03:22:31.027]  And as soon as our fake Texas governor, Greg Abbott, saw all the incredible things that DeSantis and others are doing here, he began to file a suit.
[03:22:31.027 --> 03:22:32.587]  And his approval rating went back up, by the way.
[03:22:32.587 --> 03:22:33.467]  So who knew?
[03:22:33.467 --> 03:22:34.388]  Freedom was popular.
[03:22:34.388 --> 03:22:38.169]  I was just listening to Owen Schroeder, my great co-host of my show, the Alex Jones Show.
[03:22:38.169 --> 03:22:39.649]  He's the main host of The War Room.
[03:22:40.768 --> 03:22:44.270]  He was talking about now the leftists are wearing three or four masks.
[03:22:44.270 --> 03:22:49.112]  They're doing it all over L.A., all over New York, all over Austin, Texas.
[03:22:49.112 --> 03:22:57.276]  So, a lot of the New Yorkers are fleeing, collapsing New York, but they're actually trying to leave what made New York bad.
[03:22:57.276 --> 03:22:59.857]  Californians, for some reason, are bringing all their problems to Texas.
[03:23:00.561 --> 03:23:02.343]  And acting just like they did there.
[03:23:02.343 --> 03:23:03.985]  What is their problem?
[03:23:03.985 --> 03:23:05.827]  Owen Schroeder, I've got a lot to cover here today.
[03:23:05.827 --> 03:23:07.288]  A lot to go over with you.
[03:23:07.288 --> 03:23:09.471]  Alfie Oaks is going to be here a little bit later.
[03:23:09.471 --> 03:23:11.233]  Probably in the last hour with us.
[03:23:11.233 --> 03:23:12.114]  I'm going to do a tour here.
[03:23:12.114 --> 03:23:14.716]  But I had to come see this piece of Americana.
[03:23:14.716 --> 03:23:15.898]  I know you're a big fan of it.
[03:23:15.898 --> 03:23:16.859]  I know you've checked it out.
[03:23:17.439 --> 03:23:20.442]  I know that some of the other crew has checked it out, and they're big fans.
[03:23:20.442 --> 03:23:28.989]  I tell you, this needs to be duplicated all over the country, and it's starting to as people don to the fact that they're never going to take the mask off.
[03:23:28.989 --> 03:23:31.791]  It's a symbol of humans being evil and world government in the Great Reset.
[03:23:32.381 --> 03:23:40.263]  And almost nobody I see even in Naples is wearing the damn things except for some of the tourists that are visiting.
[03:23:40.263 --> 03:23:43.044]  And they're getting deprogrammed really, really quickly.
[03:23:43.044 --> 03:23:44.185]  But don't worry about it.
[03:23:44.185 --> 03:23:46.405]  There are real viruses that will kill you better than a hammer.
[03:23:46.405 --> 03:23:47.486]  And I'm not even the healthiest.
[03:23:47.486 --> 03:23:49.886]  I work around the clock and do a lot of stuff.
[03:23:49.886 --> 03:23:52.807]  But I know how to be healthy and I know why I never really get sick.
[03:23:52.807 --> 03:23:57.109]  And that is vitamins and minerals you get from fresh fruit and vegetables and also from supplementation.
[03:23:57.109 --> 03:23:57.849]  So we want people to think
[03:23:58.881 --> 03:24:05.345]  You know, although there is an issue, but like Owen was saying, if you're obese, and I'm starting to get there just from the stress, I'll lose weight, don't worry.
[03:24:05.345 --> 03:24:08.667]  That puts you up there, but if you don't have vitamins and minerals, you're a dead duck.
[03:24:08.667 --> 03:24:11.188]  That's the number one thing, but they don't want you to know that.
[03:24:11.188 --> 03:24:15.671]  All these Antifa folks that look like they've been hiding in a cave somewhere for 10,000 years.
[03:24:15.671 --> 03:24:17.172]  Owen Schroeder, what do you make of all this?
[03:24:17.853 --> 03:24:26.022]  Well, I'm going to be observing very closely over the next course of the five days or over the weekend, Alex, to see what it looks like in society out here in Austin.
[03:24:26.022 --> 03:24:34.611]  I will tell you just from a couple errands I ran this morning, the mask enforcement, I did not receive any enforcement and usually I would.
[03:24:35.191 --> 03:24:39.814]  Just to walk into a store, I'll put the mask on, then I take it off and they don't harass me or the gym or something like that.
[03:24:39.814 --> 03:24:41.414]  Well, I'm not doing that anymore.
[03:24:41.414 --> 03:24:43.876]  I'm not capitulating 1% anymore.
[03:24:43.876 --> 03:24:45.336]  I'm not going to put it around my head.
[03:24:45.336 --> 03:24:46.637]  You're not even going to see it.
[03:24:46.637 --> 03:24:49.559]  And if they want to get bold with me, I'm going to take my stand now.
[03:24:49.559 --> 03:24:50.679]  Because this is it, Alex.
[03:24:50.679 --> 03:24:52.500]  This is where we have to take our stand.
[03:24:52.500 --> 03:24:54.721]  This is the culture war happening right now.
[03:24:54.721 --> 03:24:59.504]  And if we take a knee, if we step back right now, then we're going to be masked up forever.
[03:25:00.164 --> 03:25:04.547]  And you know, like I said though, they're wearing two, three masks to make their statement, Alex.
[03:25:04.547 --> 03:25:06.609]  They're virtue signaling harder than ever.
[03:25:06.609 --> 03:25:13.814]  So we have to go with the truth harder than ever and let them know, hey, you say carbon dioxide emissions are killing the planet.
[03:25:13.814 --> 03:25:16.436]  You're sucking them in at dangerous levels right now.
[03:25:16.436 --> 03:25:18.938]  You're going to die from that by your own logic.
[03:25:18.938 --> 03:25:20.659]  Why are you wearing that mask?
[03:25:20.659 --> 03:25:24.602]  But see, by their own logic, they're telling us that we're dirty, we're evil, we're the Great Reef, so we need to die.
[03:25:24.602 --> 03:25:26.083]  That's actually what they're doing.
[03:25:26.083 --> 03:25:28.725]  And the funny thing about most leftists is they know they're part of a death cult.
[03:25:29.341 --> 03:25:34.162]  And they see this as all of us submitting to them and going down with the ship.
[03:25:34.162 --> 03:25:38.403]  So I guess we're actually here in the last hour of the Alex Jones Show.
[03:25:38.403 --> 03:25:41.684]  We've got the War Room coming up.
[03:25:41.684 --> 03:25:47.365]  I get all my time zones mixed up here, Owen, but there's so much to get into.
[03:25:47.365 --> 03:25:54.487]  But I started the broadcast today and then I went and did a very interesting talk with somebody that I'll get to later once we're able to release information about it.
[03:25:54.487 --> 03:25:56.248]  Very, very exciting things happening here in Florida.
[03:25:56.248 --> 03:25:56.808]  I'll leave it at that.
[03:25:58.336 --> 03:26:10.624]  What do you make of the Wall Street Journal saying, oh, are you calling for violence when you say they're doing secret experimentation on us and offensive biological attack and that we have to start having a discussion about defending ourselves?
[03:26:10.624 --> 03:26:11.385]  Yes.
[03:26:11.385 --> 03:26:21.652]  When the state comes and injects a bunch of newborn babies with an experimental illegal vaccine that they admit and scientists say shouldn't be given to them and they die, grand juries need to indict
[03:26:22.515 --> 03:26:28.039]  The hospital workers that give that to newborn babies if they get sick or die and they need to send them to prison.
[03:26:28.039 --> 03:26:31.842]  I don't care if the federal government gives liability protection to vaccine makers.
[03:26:31.842 --> 03:26:38.588]  They're trying to send it to medical workers just like the governor of Virginia said a few years ago, keep baby comfortable.
[03:26:39.268 --> 03:26:41.549]  And they keep babies alive and harvest their organs.
[03:26:41.549 --> 03:26:43.330]  This is dehumanization.
[03:26:43.330 --> 03:26:46.011]  They don't want to just kill our great old people or unborn babies.
[03:26:46.011 --> 03:26:47.212]  They want us all.
[03:26:47.212 --> 03:26:48.893]  They want us to be a commodity.
[03:26:48.893 --> 03:26:51.134]  They don't want us to stand together for human life.
[03:26:51.134 --> 03:26:52.835]  We need to be territorial about human life.
[03:26:52.835 --> 03:26:56.897]  We need to stand together and say to the globalists, we know about your plan.
[03:26:56.897 --> 03:26:58.677]  We're aware of your criminal activity.
[03:26:58.677 --> 03:27:00.338]  And we know you're assaulting us.
[03:27:00.338 --> 03:27:02.819]  And you are on notice to cease and desist.
[03:27:02.819 --> 03:27:03.740]  You're a new world order.
[03:27:03.740 --> 03:27:04.960]  Take over now!
[03:27:04.960 --> 03:27:06.181]  Yeah!
[03:27:08.971 --> 03:27:10.772]  I love the remote setting, Alex.
[03:27:10.772 --> 03:27:12.752]  That brings me back to my old days in radio.
[03:27:12.752 --> 03:27:15.613]  It's really a classic thing, the remote radio broadcast.
[03:27:15.613 --> 03:27:27.297]  You know, you've been saying something for years though, Alex, is that, and it's just basic psychology, you know, we project our intentions or our goodness onto others, so I get maybe 10% of the media inquiries, probably less, but
[03:27:27.957 --> 03:27:37.247]  And so, when I would have people ask me about, hey, what do you think about this and January 6th and that, or back in the day, I would always respond thinking that they had good intentions.
[03:27:37.247 --> 03:27:38.609]  They wanted to write the real story.
[03:27:38.609 --> 03:27:40.451]  They actually used my quotes.
[03:27:40.451 --> 03:27:41.071]  Every.
[03:27:41.071 --> 03:27:41.692]  Damn.
[03:27:41.692 --> 03:27:42.493]  Time.
[03:27:42.493 --> 03:27:45.576]  Unless it's, you know, the Gateway Pundit or National File or something like that.
[03:27:45.576 --> 03:27:47.598]  Every damn time it's a hit piece.
[03:27:47.598 --> 03:27:50.321]  Every damn time they take my words out of context or cut them up.
[03:27:50.501 --> 03:27:51.561]  Every time without fail.
[03:27:51.561 --> 03:27:54.742]  So it's to the point now, Alex, I don't take any media inquiries.
[03:27:54.742 --> 03:27:57.042]  I don't even respond to these people.
[03:27:57.042 --> 03:27:59.583]  Because all they do is lie and twist and contort.
[03:27:59.583 --> 03:28:00.203]  And it's sad.
[03:28:00.203 --> 03:28:04.224]  It's sad that that's where we're at now in society, where, hey, you're going to write about me.
[03:28:04.224 --> 03:28:05.844]  Here's what I say about it.
[03:28:05.844 --> 03:28:14.785]  But now it's safer for me to just step back and say, I'm not going to comment on the story you're writing about me, because you're just going to lie and deceive and twist.
[03:28:14.785 --> 03:28:15.326]  Well, that's right.
[03:28:15.326 --> 03:28:17.806]  Now when I respond to mainstream media, I will do it on air.
[03:28:18.979 --> 03:28:22.500]  And that way, their name is out there, and it's on record what I really said.
[03:28:22.500 --> 03:28:26.982]  Because he sends me all these clips about, oh, are you calling for violence?
[03:28:26.982 --> 03:28:32.885]  And no, I said, they're assaulting us, violating the Nuremberg Code, violating the Geneva Convention.
[03:28:32.885 --> 03:28:34.225]  I'm against offensive violence.
[03:28:34.225 --> 03:28:41.068]  But they're coming with violence with these poison vaccines and secret experimentation and illegal activity, and they're banning these mRNA vaccines.
[03:28:41.588 --> 03:28:47.112]  From South Africa to Switzerland to India, and then you go, hey, you're calling for violence.
[03:28:47.112 --> 03:28:49.334]  No, you are assaulting us.
[03:28:49.334 --> 03:28:50.935]  You're telling us we're not essential.
[03:28:50.935 --> 03:28:57.860]  You're saying our businesses aren't essential, but your big tech is, as China makes more billionaires than all the other billionaires combined in one year.
[03:28:57.860 --> 03:29:06.166]  This is an authoritarian globalist takeover, and ground zero fighting it is Oak Farm's seed to table in Naples, Florida.
[03:29:06.166 --> 03:29:09.188]  Let them hear you, Florida!
[03:29:11.252 --> 03:29:12.654]  Florida!
[03:29:12.654 --> 03:29:14.036]  Florida!
[03:29:14.036 --> 03:29:16.559]  Florida!
[03:29:16.559 --> 03:29:17.860]  Is leading the way for USA!
[03:29:17.860 --> 03:29:18.241]  USA!
[03:29:18.241 --> 03:29:18.401]  USA!
[03:29:18.401 --> 03:29:18.661]  USA!
[03:29:23.914 --> 03:29:42.138]  And I'll tell you, Southern America's perfect, but compared to Communist Chinese, the EU, the old New World Order, it's the idea that's a hell of a lot better than tyranny, and we're fighting for it against the globalists, and that's why we salute all the veterans and all the patriots who've stood up against tyranny so this republic still exists.
[03:29:44.548 --> 03:29:45.909]  Yeah, big tip of the hat.
[03:29:45.909 --> 03:29:48.591]  You gotta love what's going on in Florida, Alex.
[03:29:48.591 --> 03:29:52.073]  Missouri, South Dakota, North Dakota, some of the Midwest states.
[03:29:52.073 --> 03:29:58.137]  And I hope that Texas, culturally and politically, fights to take the lead role in this.
[03:29:58.137 --> 03:30:00.639]  And Adler, I don't know if you heard this... That's right, this is Texas's fight!
[03:30:00.959 --> 03:30:05.003]  Under the UN, CHICOM, California, commie invasion.
