[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[1:37:32.660 --> 1:37:37.980]  polishes it up and makes it look really pretty, and the thing I'm going to ask you is, do
[1:37:37.980 --> 1:37:44.820]  you think there's any remote chance that you could get him on your show, or do an interview
[1:37:44.820 --> 1:37:45.820]  with him?
[1:37:45.820 --> 1:37:49.940]  Listen, I appreciate your call, Glenn Beck doesn't want to elevate me, but I don't need
[1:37:49.940 --> 1:37:53.900]  to be elevated by Glenn Beck, okay?
[1:37:53.900 --> 1:37:58.340]  My information will stand 10 years from now.
[1:37:58.340 --> 1:38:04.140]  Look, here's the deal with Glenn Beck, okay?
[1:38:04.140 --> 1:38:10.060]  I happen to know people that know Glenn Beck and work with him, and he absolutely hates
[1:38:10.060 --> 1:38:15.740]  my guts, he's got at least five people watching everything we do, listening, making a show.
[1:38:15.740 --> 1:38:21.740]  I mean, it's confirmed that this is what programs his TV show, but then he twists it.
[1:38:21.740 --> 1:38:24.860]  He gets everybody's confidence talking about the New World Order.
[1:38:24.860 --> 1:38:29.580]  Again, Fox News, not it existed, now they have to admit it exists.
[1:38:29.580 --> 1:38:33.620]  And then I got it from another source who was with Rick Perry, who was a household name
[1:38:33.620 --> 1:38:38.540]  earlier in the week on Wednesday, that Rick Perry's worried about three people and so
[1:38:38.540 --> 1:38:42.420]  are the Republicans nationally, Alex Jones, Ron Paul, and Debra Medina.
[1:38:42.420 --> 1:38:46.780]  Now Medina, because if she wins, that sends a message of the type of Republicans that
[1:38:46.780 --> 1:38:50.460]  are going to get elected that are real conservatives, true anti-war.
[1:38:50.460 --> 1:38:55.220]  They hate Ron Paul because he's anti-war and a real conservative and will end the private
[1:38:55.220 --> 1:38:59.180]  Federal Reserve that finances the neocons.
[1:38:59.180 --> 1:39:02.620]  And they're mad at me because I'm the future of the media.
[1:39:02.620 --> 1:39:07.820]  And this comes directly from the highest levels, a household name called me to warn me about
[1:39:07.820 --> 1:39:08.820]  this.
[1:39:08.820 --> 1:39:09.820]  And they're coming after us.
[1:39:09.820 --> 1:39:12.060]  Now, I said, I go back to your calls.
[1:39:12.060 --> 1:39:23.020]  This is a big subject, a big issue.
[1:39:23.020 --> 1:39:26.340]  Folks, all I do is research this information.
[1:39:26.340 --> 1:39:32.100]  You'll take somebody on Fox who's really a good guy and consistent and a true constitutionalist
[1:39:32.100 --> 1:39:35.900]  like Judge Andrew Napolitano.
[1:39:35.900 --> 1:39:37.180]  We have him on all the time.
[1:39:37.180 --> 1:39:38.980]  He's a big fan of our show.
[1:39:38.980 --> 1:39:40.740]  He wants to come down and be in studio soon.
[1:39:40.740 --> 1:39:42.740]  That's great.
[1:39:42.740 --> 1:39:43.740]  He's consistent.
[1:39:43.740 --> 1:39:45.620]  I support him in his national show.
[1:39:45.620 --> 1:39:50.580]  I'm not after Beck because he has the biggest national show and is starting to eclipse Rush
[1:39:50.580 --> 1:39:51.740]  Limbaugh.
[1:39:51.740 --> 1:39:52.740]  It's not about that.
[1:39:52.740 --> 1:39:59.580]  I'm mad at him because he was nothing but a fake vulgar shock jock doing potty humor.
[1:39:59.580 --> 1:40:04.940]  And in 2002, he started mimicking what I do, but twisting it.
[1:40:04.940 --> 1:40:09.500]  And at key points saying arrest Ron Paul, you know, use anti-terror forces on him.
[1:40:09.500 --> 1:40:10.500]  His people are violent.
[1:40:10.500 --> 1:40:18.980]  Don't vote for him when Ron Paul had a chance of winning the Republican nomination.
[1:40:18.980 --> 1:40:20.260]  He supported the banker bailout.
[1:40:20.260 --> 1:40:24.860]  He supports a value added tax and sales tax with the income tax to pay the bankers.
[1:40:24.860 --> 1:40:29.380]  He said the bailout wasn't big enough and then lied about it six months ago and said
[1:40:29.380 --> 1:40:30.380]  he was against it.
[1:40:30.380 --> 1:40:33.140]  So people pointed it out and now he's apologized.
[1:40:33.140 --> 1:40:36.860]  I mean, this guy is a joke, but I don't want to talk about Glenn Beck anymore.
[1:40:36.860 --> 1:40:42.780]  I mean, I'm thinking about making a documentary online, a free one that just exposes him.
[1:40:42.780 --> 1:40:45.100]  But if I do it, I want to do it right and really exposing.
[1:40:45.100 --> 1:40:51.180]  I mean, the guy, look, I don't want to sit here and fight with clear channel folks, but
[1:40:51.180 --> 1:40:52.420]  they're attacking us.
[1:40:52.420 --> 1:40:53.500]  So I have to stand up.
[1:40:53.500 --> 1:40:58.260]  It turns out that the guy that heads clear channel gave $500,000, you know, the biggest
[1:40:58.260 --> 1:40:59.820]  contributor to Rick Perry.
[1:40:59.820 --> 1:41:04.740]  They staged that whole thing and say Deborah Medina is this 9-11 truth or cutter my cough.
[1:41:04.740 --> 1:41:08.540]  And then it turns out that Sarah Palin, it was interviewed by a we are changer in Ohio
[1:41:08.540 --> 1:41:11.180]  and says she wants to do a 9-11 investigation.
[1:41:11.180 --> 1:41:12.180]  And he said, Oh, that's it.
[1:41:12.180 --> 1:41:14.220]  She's dead politically trying to stop her from winning.
[1:41:14.220 --> 1:41:19.340]  I mean, at key points, he's Benedict Arnold, pull up Benedict Arnold in the encyclopedia.
[1:41:19.340 --> 1:41:23.020]  I want to read to people who've been at Arnold was one of the top generals, the number two
[1:41:23.020 --> 1:41:27.260]  general and the most successful after Washington, British agent the whole time.
[1:41:27.260 --> 1:41:31.940]  I mean, I know what Glenn Beck is.
[1:41:31.940 --> 1:41:36.260]  And I don't want to make my radio show about him, but folks, we were in here Thursday night
[1:41:36.260 --> 1:41:39.900]  and he was on the TV in the control room and we're watching it.
[1:41:39.900 --> 1:41:44.860]  And he said, he put Deborah Medina up at the top where the bad guy area was on the chalkboard
[1:41:44.860 --> 1:41:46.100]  by Van Jones.
[1:41:46.100 --> 1:41:50.460]  And then a couple of the weatherman bombers and said, these people hate America and pointed
[1:41:50.460 --> 1:41:51.460]  at her.
[1:41:51.460 --> 1:41:54.780]  And that's the kind of stuff I'm talking about here.
[1:41:54.780 --> 1:41:57.140]  I mean, it's just a lie and I'm sick of it.
[1:41:57.140 --> 1:41:59.260]  I want real freedom.
[1:41:59.260 --> 1:42:02.900]  George Bush and Barack Obama worked for the same big banks.
[1:42:02.900 --> 1:42:05.220]  There was flawless integration between that.
[1:42:05.220 --> 1:42:09.940]  If we've forgotten what the Republicans did, if you want real change, folks, it's not coming
[1:42:09.940 --> 1:42:14.740]  from the Democratic Party and it's not coming from the Republican Party outside Ron Paul
[1:42:14.740 --> 1:42:17.340]  and I privately begged him to run again.
[1:42:17.340 --> 1:42:18.340]  Here it is.
[1:42:18.340 --> 1:42:23.620]  Fox News, Ron Paul wins presidential straw poll at CPAC.
[1:42:23.620 --> 1:42:27.180]  Ron Paul, Republican Congress from Texas, known for his libertarian views, ran for president
[1:42:27.180 --> 1:42:31.860]  in 08, but was never a serious contender for the GOP nomination because they said he wasn't
[1:42:31.860 --> 1:42:32.860]  serious.
[1:42:32.860 --> 1:42:34.980]  See, it's a mind trick.
[1:42:34.980 --> 1:42:39.540]  Ron Paul has ended Mitt Romney's three year run as conservatives favorite for president,
[1:42:39.540 --> 1:42:45.420]  taking 31% of the vote in a conservative political action conference.
[1:42:45.420 --> 1:42:48.660]  His biggest competition got 22%.
[1:42:48.660 --> 1:42:54.860]  People want a pro sovereignty, anti-war, real conservative.
[1:42:54.860 --> 1:42:58.820]  And that's why they're setting Glenn back up to try to bring Ron Paul down.
[1:42:58.820 --> 1:42:59.820]  Watch.
[1:42:59.820 --> 1:43:04.100]  Hello, this is Alex Jones with some important questions.
[1:43:04.100 --> 1:43:08.460]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition
[1:43:08.460 --> 1:43:09.460]  do you want?
[1:43:09.460 --> 1:43:11.460]  My answer would be all I can get.
[1:43:11.460 --> 1:43:16.460]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[1:43:16.460 --> 1:43:17.700]  How much do you want?
[1:43:17.700 --> 1:43:18.780]  When do you want it?
[1:43:18.780 --> 1:43:20.740]  Now or after the battle starts?
[1:43:20.740 --> 1:43:21.860]  When will you need it?
[1:43:21.860 --> 1:43:23.980]  Can you buy it without proper identification?
[1:43:23.980 --> 1:43:25.340]  Will there be any food?
[1:43:25.340 --> 1:43:26.780]  Will it make your children sick?
[1:43:26.780 --> 1:43:30.940]  If there's a quarantine and you can't feed yourself, will you go to the gathering center
[1:43:30.940 --> 1:43:32.100]  and be immunized?
[1:43:32.100 --> 1:43:35.860]  You wipe out all these problems if you have a good food supply.
[1:43:35.860 --> 1:43:39.460]  Food is your ammunition to fight for your freedom and your life.
[1:43:39.460 --> 1:43:40.700]  How much will you need?
[1:43:40.700 --> 1:43:41.700]  We don't know.
[1:43:41.700 --> 1:43:42.700]  How much do you want?
[1:43:42.700 --> 1:43:43.700]  All you can get.
[1:43:43.700 --> 1:43:44.700]  I'm Alex Jones.
[1:43:44.700 --> 1:43:47.700]  I want all of you good guys to live to fight another day.
[1:43:47.700 --> 1:43:55.220]  Call 1-800-409-5633 or check it out on the web at eFoodsDirect.com.
[1:43:55.220 --> 1:44:00.140]  Again, that number, 1-800-409-5633.
[1:44:00.140 --> 1:44:04.060]  This is Alex Jones and I want to tell you about the Acola Blue Atmospheric Water Generator
[1:44:04.060 --> 1:44:06.980]  that produces pure drinking water right from the humidity in the air.
[1:44:06.980 --> 1:44:08.380]  No, this isn't science fiction.
[1:44:08.380 --> 1:44:09.380]  It's very real.
[1:44:09.380 --> 1:44:12.980]  I know because I use one every day in my own home and it's available right now to you
[1:44:12.980 --> 1:44:16.780]  because you know exactly where your water comes from with Acola Blue, you'll know what's
[1:44:16.780 --> 1:44:17.780]  in your cup.
[1:44:17.780 --> 1:44:19.860]  Clean, great tasting water without all the pollutants.
[1:44:19.860 --> 1:44:24.740]  Get your family off the grid today by ordering your own Acola Blue Atmospheric Water Generator
[1:44:24.740 --> 1:44:26.180]  for your home or business.
[1:44:26.180 --> 1:44:30.900]  Their best seller, the Acola Blue 28, produces up to 7 gallons of water every day.
[1:44:30.900 --> 1:44:34.060]  The Acola Blue 28 is easy to use and economical.
[1:44:34.060 --> 1:44:36.500]  Generate your own pure water from the humidity in the air.
[1:44:36.500 --> 1:44:40.420]  This system is free of chemicals and uses a multi-stage filtration system including
[1:44:40.420 --> 1:44:44.000]  reverse osmosis, carbon filters, and ultraviolet lights.
[1:44:44.000 --> 1:44:50.380]  Order now and claim your water independence today by calling Acola Blue at 1-800-691-6043.
[1:44:50.380 --> 1:44:59.860]  That's 1-800-691-6043 or visit Acola Blue on the web at www.ecoloblu.com today.
[1:44:59.860 --> 1:45:04.500]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[1:45:04.500 --> 1:45:08.820]  Number one, new climate legislation could easily double or triple your electric bill.
[1:45:08.820 --> 1:45:13.140]  Number two, our new energy czar wants to control how much power your electric company
[1:45:13.140 --> 1:45:14.140]  allows you to have.
[1:45:14.140 --> 1:45:20.180]  It's true, total government control of electricity in the name of smart grid technology is coming.
[1:45:20.180 --> 1:45:24.500]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[1:45:24.500 --> 1:45:28.500]  And now, new socialist legislation is only compounding the problem.
[1:45:28.500 --> 1:45:31.980]  Number four, dangerous weather is always a threat to local grids.
[1:45:31.980 --> 1:45:35.700]  Every year, thousands of families lose their power from weather-related onages.
[1:45:35.700 --> 1:45:40.380]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[1:45:40.380 --> 1:45:44.220]  Folks, I really believe in the solar power generators offered by Solutions from Science,
[1:45:44.220 --> 1:45:45.620]  one of my oldest sponsors.
[1:45:45.620 --> 1:45:49.860]  You can get more information at www.mysolarbackup.com.
[1:45:49.860 --> 1:45:51.420]  That's mysolarbackup.com.
[1:45:51.420 --> 1:45:59.420]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[1:45:59.420 --> 1:46:05.460]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[1:46:05.460 --> 1:46:10.140]  Now you can produce pure and endless colloidal silver and deliver the solution directly
[1:46:10.140 --> 1:46:14.300]  into the bloodstream by breathing the solution through the lungs.
[1:46:14.300 --> 1:46:18.620]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[1:46:18.620 --> 1:46:24.180]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver
[1:46:24.180 --> 1:46:30.460]  solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[1:46:30.460 --> 1:46:34.780]  With continued legislation threatening the sale of nano-silver products, you can now
[1:46:34.780 --> 1:46:40.060]  produce pure and endless colloidal silver with the Silver Lungs Generator.
[1:46:40.060 --> 1:46:45.340]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[1:46:45.340 --> 1:46:51.300]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the
[1:46:51.300 --> 1:46:52.900]  Silver Lungs Generator.
[1:46:52.900 --> 1:47:01.260]  That's www.silverlungs.com.
[1:47:01.260 --> 1:47:18.700]  We are back live, I'm going to run through some news, try to jam in Patrick, Chris, Tony,
[1:47:18.700 --> 1:47:20.740]  Mike and Herman and others' calls.
[1:47:20.740 --> 1:47:23.180]  Stay with us.
[1:47:23.180 --> 1:47:31.060]  Benedict Arnold was a general during the American Revolutionary War.
[1:47:31.060 --> 1:47:35.580]  When they began the war in Continental Army, while he was still a general on the American
[1:47:35.580 --> 1:47:40.380]  side, he obtained command of the fort at West Point, New York, and plotted unsuccessfully
[1:47:40.380 --> 1:47:41.980]  to surrender it to the British.
[1:47:41.980 --> 1:47:45.620]  After the plot failed, he served in the British military.
[1:47:45.620 --> 1:47:50.700]  Benedict Beck, I mean, I don't need to see any more proof.
[1:47:50.700 --> 1:47:55.460]  I already know over and over again, this is what I do professionally is understand this
[1:47:55.460 --> 1:47:56.460]  stuff.
[1:47:56.460 --> 1:48:02.420]  Shifting gears, whatever really happened with Joe Stack in Austin, we're going to talk
[1:48:02.420 --> 1:48:03.420]  about that in a moment.
[1:48:03.420 --> 1:48:06.580]  What happened was wrong.
[1:48:06.580 --> 1:48:10.500]  But it does show the anger of the American people if he supposedly did it on his own.
[1:48:10.500 --> 1:48:11.500]  It's very suspicious.
[1:48:11.500 --> 1:48:18.100]  But I wanted to play this little short CNN clip, we got this guy coming up on Tuesday.
[1:48:18.100 --> 1:48:21.860]  He actually owns the house, built it, but they're saying because there's a lien on the
[1:48:21.860 --> 1:48:25.500]  home from the IRS, they're going to take it.
[1:48:25.500 --> 1:48:27.540]  And so he bulldozed his house.
[1:48:27.540 --> 1:48:31.820]  That's how you send a message that's nonviolent.
[1:48:31.820 --> 1:48:34.340]  Let's go ahead and play that clip.
[1:48:34.340 --> 1:48:36.420]  Took three years and eight months to build it.
[1:48:36.420 --> 1:48:37.580]  It only took two hours.
[1:48:37.580 --> 1:48:38.580]  Take it down.
[1:48:38.580 --> 1:48:43.020]  You're looking at a home valued at well over a quarter million dollars in Claremont County.
[1:48:43.020 --> 1:48:44.860]  This is how it looked until two weeks ago.
[1:48:44.860 --> 1:48:48.740]  Me two million in Austin is a pile of rubble covered by snow.
[1:48:48.740 --> 1:48:56.220]  When I see that I owe $160,000 on almost a $350,000 home and somebody decides they want
[1:48:56.220 --> 1:48:59.140]  to take it, I wasn't going to stand for that.
[1:48:59.140 --> 1:49:00.340]  So I took it down.
[1:49:00.340 --> 1:49:01.540]  You heard him right.
[1:49:01.540 --> 1:49:03.620]  He bulldozed his home.
[1:49:03.620 --> 1:49:07.420]  To say Terry Hoskins knows how to make a point is an understatement.
[1:49:07.420 --> 1:49:12.820]  IRS liens on Hoskins' carpet store and other properties led to River Hills Bank and New
[1:49:12.820 --> 1:49:15.900]  Richmond eventually coming after his home.
[1:49:15.900 --> 1:49:18.060]  What you might find strange is.
[1:49:18.060 --> 1:49:23.860]  They stated even though Mr. Hoskins has never missed a payment on his house, it's cross
[1:49:23.860 --> 1:49:26.860]  collateral so we can take that also.
[1:49:26.860 --> 1:49:32.300]  Why on earth would someone bulldoze a $350,000 home?
[1:49:32.300 --> 1:49:35.340]  He tells me it's to send a message.
[1:49:35.340 --> 1:49:40.940]  And hopefully from this people will stand up and maybe you know call their bank and tell
[1:49:40.940 --> 1:49:46.940]  them, hey listen, you know what, I'm not going to let you do this to me.
[1:49:46.940 --> 1:49:49.820]  All right, now that's how you do it.
[1:49:49.820 --> 1:49:53.580]  That's how you send a message to these criminals who don't work through due process of the
[1:49:53.580 --> 1:49:54.580]  courts.
[1:49:54.580 --> 1:49:56.220]  We didn't have it until 1913.
[1:49:56.220 --> 1:50:00.180]  The average American didn't pay until the mid 50s.
[1:50:00.180 --> 1:50:02.940]  Kennedy cut taxes by 50% and revenues doubled.
[1:50:02.940 --> 1:50:05.980]  The government knows when they cut taxes, there's more money.
[1:50:05.980 --> 1:50:07.480]  They want to control your life.
[1:50:07.480 --> 1:50:08.480]  That's the program.
[1:50:08.480 --> 1:50:09.480]  It's about control.
[1:50:09.480 --> 1:50:10.780]  It's about monopolies.
[1:50:10.780 --> 1:50:13.380]  Now the Joe Stack situation is very suspicious.
[1:50:13.380 --> 1:50:14.940]  I predicted a false flag in Austin.
[1:50:14.940 --> 1:50:17.180]  I don't know if this is it.
[1:50:17.180 --> 1:50:19.820]  We know the government does these, so we have to look at that.
[1:50:19.820 --> 1:50:25.540]  KXAN and other TV stations reported the emergency equipment was there before the strike, before
[1:50:25.540 --> 1:50:26.540]  the attack.
[1:50:26.540 --> 1:50:30.860]  The family told the Associated Press that they, and this is up on PrismPlanet.com.
[1:50:30.860 --> 1:50:35.060]  We have a link to it if you want to find the article easily, that they don't believe he
[1:50:35.060 --> 1:50:37.660]  wrote it and it said nothing about this to anyone.
[1:50:37.660 --> 1:50:40.940]  So that's in the Associated Press, but he could have acted alone.
[1:50:40.940 --> 1:50:45.220]  Right, multiple witnesses said they saw no pilot in the plane, you know, they kill the
[1:50:45.220 --> 1:50:48.140]  guy, bury him, have it take off, flying by remote control.
[1:50:48.140 --> 1:50:52.220]  That's in the declassified Operation Northwoods document.
[1:50:52.220 --> 1:50:56.020]  And now up on PrismPlanet.com, we have a link.
[1:50:56.020 --> 1:50:59.420]  We have a great article here, nine months before Operation Northwoods, U.S. government
[1:50:59.420 --> 1:51:02.740]  plan to terrorize U.S. cities, protect for war.
[1:51:02.740 --> 1:51:06.460]  Government leaders suggested false flag terror attack in Dominican Republic.
[1:51:06.460 --> 1:51:07.940]  They wanted to overthrow the Dominican Republic.
[1:51:07.940 --> 1:51:13.740]  They said, we'll put aircraft carriers and troops off their coast, bomb a U.S. embassy.
[1:51:13.740 --> 1:51:17.900]  But then the Bay of Pigs got launched and they didn't do that.
[1:51:17.900 --> 1:51:19.340]  And Bobby Kennedy was involved.
[1:51:19.340 --> 1:51:20.580]  Here's the State Department.
[1:51:20.580 --> 1:51:21.580]  Now declassified.
[1:51:21.580 --> 1:51:24.660]  Give me a close shot of that for PrismPlanet.tv viewers.
[1:51:24.660 --> 1:51:28.180]  For those that doubt governments can do something like this, and I have another big article
[1:51:28.180 --> 1:51:33.860]  up on the site with scores of examples of declassified reports where our government admits attacks
[1:51:33.860 --> 1:51:37.940]  they did carry out.
[1:51:37.940 --> 1:51:44.340]  Now on the subject of Joe Stack and the Kamikaze attack, 75% of Americans angry at government's
[1:51:44.340 --> 1:51:49.980]  current policies and other Rasmussen, only 21% say government has consent of the government.
[1:51:49.980 --> 1:51:51.180]  It obviously doesn't.
[1:51:51.180 --> 1:51:52.460]  The banks are looting us.
[1:51:52.460 --> 1:51:54.200]  Our government is lawless.
[1:51:54.200 --> 1:51:58.340]  We need to get it back and take the states back with people like Deborah Medina.
[1:51:58.340 --> 1:52:00.580]  If she wins, that sends a message nationwide.
[1:52:00.580 --> 1:52:05.460]  The number she's gotten, it sends a message for true libertarians, constitutionalist patriots
[1:52:05.460 --> 1:52:10.260]  to run and take over the states and say no to the feds under the 9th and 10th Amendment.
[1:52:10.260 --> 1:52:11.820]  Read the Bill of Rights of Constitution.
[1:52:11.820 --> 1:52:12.820]  It's there.
[1:52:12.820 --> 1:52:14.660]  It's our right to do this.
[1:52:14.660 --> 1:52:18.460]  Now that said, look at these headlines.
[1:52:18.460 --> 1:52:23.100]  Does Austin Plain crash pilots rambling suicide notes on a lot like Alex Jones?
[1:52:23.100 --> 1:52:25.140]  True slant.
[1:52:25.140 --> 1:52:29.700]  Austin American statesman implies that I supported him with no evidence and no quotes.
[1:52:29.700 --> 1:52:34.540]  In another disgusting article, New York Daily News, Kamikaze pilot Joe Stack, who crashed
[1:52:34.540 --> 1:52:38.700]  Plain into Austin Building hailed by anti-government groups, then it mentions my name, never hailed
[1:52:38.700 --> 1:52:39.700]  it.
[1:52:39.700 --> 1:52:42.700]  But hey, they don't stop there.
[1:52:42.700 --> 1:52:47.060]  Misleading headlines claim Scott Brown, the guy that just won in Massachusetts, sympathized
[1:52:47.060 --> 1:52:49.340]  with Austin, Texas, Kamikaze pilot.
[1:52:49.340 --> 1:52:51.420]  So Scott Brown, he's for it now.
[1:52:51.420 --> 1:52:55.940]  Not true, but Ross Dory doesn't care.
[1:52:55.940 --> 1:52:58.100]  Now it turns out he was not part of the Tea Party.
[1:52:58.100 --> 1:53:00.420]  So that's, that's disappointed the Obamanoids.
[1:53:00.420 --> 1:53:06.220]  But here's the Guardian biggest paper in England, Austin, Texas, paranoid politics, central
[1:53:06.220 --> 1:53:10.900]  Joseph Stax views don't fit neatly into a partisan politics of the US, but central Texas
[1:53:10.900 --> 1:53:13.500]  where conspiracy theories take root.
[1:53:13.500 --> 1:53:22.220]  And the article mentions my name five times, six times, and says it's all my fault.
[1:53:22.220 --> 1:53:27.340]  I did this, not the IRS abusing people, not the government out of control.
[1:53:27.340 --> 1:53:31.380]  And the larger question is, is it ever right to fight back against the government?
[1:53:31.380 --> 1:53:36.260]  And the government would say, no, you don't fight back against Hitler, Stalin, Pol Pot,
[1:53:36.260 --> 1:53:38.060]  Genghis Khan, you lay down.
[1:53:38.060 --> 1:53:42.420]  Well, we are the government in the United States and I am for defending ourselves, but
[1:53:42.420 --> 1:53:46.300]  I am not for offensively going out without a judge, jury or whatever.
[1:53:46.300 --> 1:53:47.580]  I want to take our states back.
[1:53:47.580 --> 1:53:49.660]  I want to start prosecuting criminals and government.
[1:53:49.660 --> 1:53:54.260]  I want to cut the size of government, but it is leading towards a violent confrontation.
[1:53:54.260 --> 1:54:00.820]  More and more people by the incredible mainstream media comments and reports and emails and
[1:54:00.820 --> 1:54:05.740]  talk radio calls I've heard supporting this, I was at the gun show and half the people
[1:54:05.740 --> 1:54:09.260]  that came up to me, hundreds and hundreds yesterday said, you know, people are mad.
[1:54:09.260 --> 1:54:12.820]  People are getting ready to do more and they want to believe stack really did it and they
[1:54:12.820 --> 1:54:13.820]  think it's great.
[1:54:13.820 --> 1:54:14.980]  A lot of them.
[1:54:14.980 --> 1:54:20.380]  And this is dangerous, ladies and gentlemen, the globalist want to have violence, the internal
[1:54:20.380 --> 1:54:26.020]  homeland security and my reports that we received from law enforcement beginning of 2009 stated
[1:54:26.020 --> 1:54:29.980]  homeland security is really set up for the American people to suppress us so the foreign
[1:54:29.980 --> 1:54:30.980]  banks can rob us.
[1:54:30.980 --> 1:54:35.460]  They want this to happen, but I'll tell Homeland Security and the other people, these illegitimate
[1:54:35.460 --> 1:54:40.180]  unconstitutional groups who admit in the John Warren Defense Authorization Act, this whole
[1:54:40.180 --> 1:54:44.100]  thing set up to suppress the states going for legitimate states rights, not succession
[1:54:44.100 --> 1:54:51.060]  like Perry says to mischaracterize us, but for ninth and 10th amendment, the states created
[1:54:51.060 --> 1:54:52.620]  the federal government, not the other way around.
[1:54:52.620 --> 1:54:58.500]  We're not just slaves to a federal government run by offshore interest.
[1:54:58.500 --> 1:55:01.300]  And so we need to take our states back peacefully, but they don't want that.
[1:55:01.300 --> 1:55:06.180]  They want to get a violent revolution going, unemployment's well over 20% in real numbers.
[1:55:06.180 --> 1:55:07.460]  Things are very, very serious.
[1:55:07.460 --> 1:55:10.940]  We're in a lot of trouble as a society.
[1:55:10.940 --> 1:55:15.420]  If people want to know the full story, visit infowars.com and prisonplanet.com and the books,
[1:55:15.420 --> 1:55:16.420]  the videos, the materials.
[1:55:16.420 --> 1:55:21.700]  We've got Jesse Ventura's new book in discounted at infowars.com, all the other great films
[1:55:21.700 --> 1:55:22.700]  and books.
[1:55:22.700 --> 1:55:26.380]  Your purchases and financial support make what we do here possible, and these are materials
[1:55:26.380 --> 1:55:27.540]  that can wake other people up.
[1:55:27.540 --> 1:55:28.540]  We're almost out of time.
[1:55:28.540 --> 1:55:29.940]  Let's jam in Patrick in Canada.
[1:55:29.940 --> 1:55:30.940]  Patrick, you're on the air.
[1:55:30.940 --> 1:55:31.940]  Hi, Alex.
[1:55:31.940 --> 1:55:37.500]  I just want to let you know that you're a hero up here in Vancouver, everybody here knows
[1:55:37.500 --> 1:55:38.500]  what's going on.
[1:55:38.500 --> 1:55:41.260]  We know about all these dirty tricks, the false flag tricks.
[1:55:41.260 --> 1:55:44.700]  We know about what events that like Darren Austin happen.
[1:55:44.700 --> 1:55:46.780]  The counterfeits like Glenn Beck.
[1:55:46.780 --> 1:55:47.780]  Yeah.
[1:55:47.780 --> 1:55:49.340]  Oh, we know about Glenn Beck.
[1:55:49.340 --> 1:55:52.100]  Glenn Beck, in my opinion, is just a piece of trash.
[1:55:52.100 --> 1:55:54.100]  Everybody up here can see through them.
[1:55:54.100 --> 1:55:55.100]  You really inspired me.
[1:55:55.100 --> 1:55:56.580]  I've gotten off the bench for the big win.
[1:55:56.580 --> 1:56:00.780]  I started my own webpage at www.infowarheroes.com.
[1:56:00.780 --> 1:56:03.780]  I'm telling everybody about it and people are loving it.
[1:56:03.780 --> 1:56:04.780]  They love it.
[1:56:04.780 --> 1:56:05.780]  They love your documentaries.
[1:56:05.780 --> 1:56:06.780]  They love the movies.
[1:56:06.780 --> 1:56:10.180]  They love the information, and you've gotten us really fired up up here to try anything
[1:56:10.180 --> 1:56:11.180]  up here in Vancouver.
[1:56:11.180 --> 1:56:12.180]  We know what's going on.
[1:56:12.180 --> 1:56:13.980]  They're not going to get away with anything anymore.
[1:56:13.980 --> 1:56:14.980]  God bless you, Patrick.
[1:56:14.980 --> 1:56:15.980]  I've seen the site.
[1:56:15.980 --> 1:56:16.980]  Looks good.
[1:56:16.980 --> 1:56:18.980]  Chris in Kentucky, quickly, Chris.
[1:56:18.980 --> 1:56:19.980]  Okay, Alex.
[1:56:19.980 --> 1:56:24.180]  I just want to say that I wanted to tell you that I was listening to Info Wars for a lot
[1:56:24.180 --> 1:56:25.180]  of time, and you're so.
[1:56:25.180 --> 1:56:29.060]  I was a volunteer firefighter, and I want to tell you something about fire behavior.
[1:56:29.060 --> 1:56:33.260]  The World Trade Center, those were oxygen-starred fires.
[1:56:33.260 --> 1:56:35.780]  That type of fire does not melt steel.
[1:56:35.780 --> 1:56:40.020]  Well, Building 7 wasn't hit by a plane, but it fell on 9-11.
[1:56:40.020 --> 1:56:42.340]  Why didn't the echelon building fall in Austin?
[1:56:42.340 --> 1:56:43.620]  And, by the way, it was on the news.
[1:56:43.620 --> 1:56:46.460]  They were telling them it's going to fall because there's a fire in a building.
[1:56:46.460 --> 1:56:47.780]  It falls now.
[1:56:47.780 --> 1:56:48.780]  Exactly.
[1:56:48.780 --> 1:56:50.260]  And, you know, that's what it is.
[1:56:50.260 --> 1:56:55.420]  They know all the, let's say, Philadelphia, Venezuela, those structures stood.
[1:56:55.420 --> 1:56:56.420]  But you know what?
[1:56:56.420 --> 1:56:59.460]  On 9-11, those are explosives of thermate.
[1:56:59.460 --> 1:57:01.180]  God bless you.
[1:57:01.180 --> 1:57:02.180]  We're out of time.
