[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[01:16:48.200 --> 01:16:49.200]  They've got it.
[01:16:49.200 --> 01:16:50.200]  Just get it.
[01:16:50.200 --> 01:16:55.200]  Go to eFoodsDirect.com slash summer or 800-409-5633.
[01:16:55.200 --> 01:17:00.200]  eFoodsDirect.com slash summer or 800-409-5633.
[01:17:00.200 --> 01:17:05.400]  You may be arrested and or subjected to other police action.
[01:17:05.400 --> 01:17:06.400]  Tyranny is here.
[01:17:06.400 --> 01:17:10.200]  The grim future foretold in 1984 has become reality.
[01:17:10.200 --> 01:17:12.960]  It really says that the state is God.
[01:17:12.960 --> 01:17:17.480]  The United States is now recognized globally as one of the most oppressive police states
[01:17:17.480 --> 01:17:18.720]  on earth.
[01:17:18.720 --> 01:17:23.560]  This film conclusively proves the existence of a secret network of FEMA camps, now being
[01:17:23.560 --> 01:17:25.400]  expanded nationwide.
[01:17:25.400 --> 01:17:29.680]  This documentary exposes how the continuity of government program has established an old
[01:17:29.680 --> 01:17:31.280]  powerful shadow state.
[01:17:31.280 --> 01:17:35.480]  Police State 4 chronicles the sickening depths to which our republic has fallen.
[01:17:35.480 --> 01:17:39.960]  Prepare to enter the secretive world of emergency dictatorship.
[01:17:39.960 --> 01:17:45.760]  Body scanners, sound cameras, citizen spies, staged terror and cameras on every street corner.
[01:17:45.760 --> 01:17:49.280]  It's only the beginning of the New World Order's hellish plan.
[01:17:49.280 --> 01:17:51.320]  The police state isn't coming.
[01:17:51.320 --> 01:17:52.320]  It's here.
[01:17:52.320 --> 01:17:59.240]  Secure your copy today at infowars.com or see it online in the highest quality at PrismPlanet.tv.
[01:17:59.240 --> 01:18:06.920]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[01:18:06.920 --> 01:18:11.600]  Now you can produce pure and endless colloidal silver and deliver the solution directly
[01:18:11.600 --> 01:18:15.740]  into the bloodstream by breathing the solution through the lungs.
[01:18:15.740 --> 01:18:20.040]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[01:18:20.040 --> 01:18:25.640]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver
[01:18:25.640 --> 01:18:31.880]  solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[01:18:31.880 --> 01:18:36.200]  With continued legislation threatening the sale of nano-silver products, you can now
[01:18:36.200 --> 01:18:41.520]  produce pure and endless colloidal silver with the Silver Lungs Generator.
[01:18:41.520 --> 01:18:46.800]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[01:18:46.800 --> 01:18:53.040]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver
[01:18:53.040 --> 01:18:57.240]  Lungs Generator, that's www.silverlungs.com.
[01:18:57.240 --> 01:19:05.360]  Alex Jones here with urgent information concerning trendsresearch.com.
[01:19:05.360 --> 01:19:10.040]  The Trends Journal distills the voluminous ongoing research of the Trends Research Institute
[01:19:10.040 --> 01:19:12.840]  into a concise, readily accessible form.
[01:19:12.840 --> 01:19:18.280]  By tracking 300 separately defined domestic international trends, the Trends Journal establishes
[01:19:18.280 --> 01:19:21.400]  the connections that others fail to see or misinterpret.
[01:19:21.400 --> 01:19:27.200]  Gerald Solente's Trends Journal allows you to anticipate change, recognize the implications,
[01:19:27.200 --> 01:19:29.680]  and take protective strategies.
[01:19:29.680 --> 01:19:34.200]  Individual readers from every walk of life can put the Trends Journal Trends forecast
[01:19:34.200 --> 01:19:37.000]  and Trends analysis to practical use.
[01:19:37.000 --> 01:19:40.840]  Extra information to keep you well informed throughout the year, when any current event
[01:19:40.840 --> 01:19:45.880]  of major social-economic or political significance occurs, Trends Journal notifies its subscribers
[01:19:45.880 --> 01:19:47.480]  of their implications.
[01:19:47.480 --> 01:19:51.840]  When you subscribe to the Trends Journal, you'll also receive Trends Alerts.
[01:19:51.840 --> 01:19:58.640]  Visit TrendsResearch.com today, that's TrendsResearch.com, subscribe to the Trends Journal, this information
[01:19:58.640 --> 01:20:01.680]  is too important to wait.
[01:20:01.680 --> 01:20:08.680]  Coast to coast, direct from Austin, you're listening to the Alex Jones Broadcasting Network.
[01:20:31.680 --> 01:20:37.880]  Google Trends, going back three years, the name Alex Jones, a year and a half, the term
[01:20:37.880 --> 01:20:43.880]  Obama Deception, Dwarf, Sean Hannity, Keith Oberman, Rush Limbaugh, you name it.
[01:20:43.880 --> 01:20:50.400]  Now, the Google is a public NSA interface, it lets you see what the NSA already sees,
[01:20:50.400 --> 01:20:51.400]  and we'll put that up on screen.
[01:20:51.400 --> 01:20:55.880]  In fact, I have a document cam shot of this for PrisonPlanet.tv viewers.
[01:20:55.880 --> 01:21:00.880]  That is 2010, that is the last three months.
[01:21:00.880 --> 01:21:04.520]  Look at that, you combine Keith Oberman, Sean Hannity, you can put Limbaugh in there too.
[01:21:04.520 --> 01:21:11.000]  I dwarf them all, orders of magnitude bigger than the name Alex Jones.
[01:21:11.000 --> 01:21:14.600]  Orders of magnitude, they're not even in the same league.
[01:21:14.600 --> 01:21:18.080]  You can go back to last year with the Obama Deception, the Obama Deception is on there
[01:21:18.080 --> 01:21:22.160]  as well in green, it's down there right at the same level as Keith Oberman and Sean Hannity
[01:21:22.160 --> 01:21:23.160]  and others.
[01:21:23.160 --> 01:21:25.960]  If you go back a year ago when we first launched it, look how it shoots above the name Alex
[01:21:25.960 --> 01:21:30.840]  Jones, Sean Hannity, Keith Oberman, all of them, you can put Limbaugh in there.
[01:21:30.840 --> 01:21:35.600]  Look at that as well, there's the Obama Deception spiking above them all, that's when it came
[01:21:35.600 --> 01:21:37.960]  out of March of last year.
[01:21:37.960 --> 01:21:40.720]  That's what we're talking about, that's why they're coming after us, that's why they've
[01:21:40.720 --> 01:21:46.200]  got Co and Tel Pro posing as patriots attacking me all over the web saying, continual new
[01:21:46.200 --> 01:21:51.160]  lies about us because they know we're a focal point of the resistance.
[01:21:51.160 --> 01:21:56.680]  The globalists tap my phones folks, they know I'm real, they know what we're doing is effective.
[01:21:56.680 --> 01:22:00.520]  They have all these statistics, and I never really get up here and toot my horn, I just
[01:22:00.520 --> 01:22:03.400]  tell you we're having a big effect folks, we're having a big effect, we're having a
[01:22:03.400 --> 01:22:07.960]  big effect, and now they've gone in and hacked and taken down my film, the Obama Deception,
[01:22:07.960 --> 01:22:11.460]  the one that had the biggest views and was the top link under the name Obama when you
[01:22:11.460 --> 01:22:12.460]  searched his name.
[01:22:12.460 --> 01:22:16.120]  You think the White House liked when they searched the name Barack Obama or President
[01:22:16.120 --> 01:22:20.720]  Obama or Obama that a video exposing him as a traitorist globalist was the number one
[01:22:20.720 --> 01:22:25.000]  link in the last month or the number one search term in the last two days?
[01:22:25.000 --> 01:22:29.080]  Let's not let them stop us, let's search the term follow the republic, my newest film
[01:22:29.080 --> 01:22:30.440]  on the globalist.
[01:22:30.440 --> 01:22:34.080]  Let's search the term police state for the rise of FEMA that they also erased, police
[01:22:34.080 --> 01:22:35.320]  state for the rise of FEMA.
[01:22:35.320 --> 01:22:37.420]  Let's search the term info wars.com.
[01:22:37.420 --> 01:22:40.720]  Let's jam them all into there so we can't be stopped.
[01:22:40.720 --> 01:22:43.960]  Stuart, Antonio, John, Mark, Doug, Jared, we're gonna get to all of you, the toll free
[01:22:43.960 --> 01:22:46.920]  number to join us, 888-201-2244.
[01:22:46.920 --> 01:22:50.000]  Let's talk to Stuart in Michigan and my voice sounds different, I was yelling and screaming
[01:22:50.000 --> 01:22:51.920]  last hour, I blew my voice out.
[01:22:51.920 --> 01:22:54.480]  Let's go ahead and talk to Stuart in Michigan, you're on the air.
[01:22:54.480 --> 01:22:56.520]  Hey Alex, how are you doing today?
[01:22:56.520 --> 01:23:00.720]  I am fired up and I'm glad they're attacking us, it lets me know I'm hitting them hard.
[01:23:00.720 --> 01:23:06.600]  Yeah, I'm mad as hell too and I ain't gonna take it no more, yeah I noticed every time
[01:23:06.600 --> 01:23:14.000]  I linked to your video on Facebook, the Obama deception, my link wouldn't show up in the
[01:23:14.000 --> 01:23:15.440]  home feed.
[01:23:15.440 --> 01:23:17.840]  Same thing with MySpace, yes sir.
[01:23:17.840 --> 01:23:23.080]  Yeah man, and you know, it ain't right, they don't have the right to censor us, you know.
[01:23:23.080 --> 01:23:26.760]  Well, they don't even tell you you're breaking one of the rules, they just censor you.
[01:23:26.760 --> 01:23:31.280]  We have a copy from MySpace three years ago saying you're not allowed to send your bulletins
[01:23:31.280 --> 01:23:33.520]  out, Alex Jones is blocked.
[01:23:33.520 --> 01:23:38.440]  Google won't let me sell the Obama deception on a Google shopping cart that we bought in
[01:23:38.440 --> 01:23:42.840]  God because they say it's racist to criticize a black man.
[01:23:42.840 --> 01:23:47.200]  They put him in power because he's black so they can make it about race.
[01:23:47.200 --> 01:23:50.720]  What is not wanting government healthcare have to do with race?
[01:23:50.720 --> 01:23:53.040]  What is wanting to secure our borders have to do?
[01:23:53.040 --> 01:23:56.440]  Nothing, they just use it as a political weapon.
[01:23:56.440 --> 01:24:01.360]  Look what the NAACP is doing right now, Google won't even let me sell this on their shopping
[01:24:01.360 --> 01:24:02.360]  cart.
[01:24:02.360 --> 01:24:04.200]  They don't want you to see this.
[01:24:04.200 --> 01:24:13.000]  This is got Obama on the cover, hell man, I swear you know, I thought marijuana would
[01:24:13.000 --> 01:24:16.560]  be legal before we'd see a black president but I guess I was wrong.
[01:24:16.560 --> 01:24:19.920]  Well you know what, I mean, I said at the time when he got elected, oh at least it's
[01:24:19.920 --> 01:24:23.320]  good we can have racial unity and how naive I was.
[01:24:23.320 --> 01:24:28.320]  This was meant to create racial division to control us where I don't want to turn my
[01:24:28.320 --> 01:24:33.040]  guns in, I don't want open borders, I don't want government healthcare, I don't want tax
[01:24:33.040 --> 01:24:37.120]  increases, I don't want trillions to foreign banks, shut up, racist, Stuart, I appreciate
[01:24:37.120 --> 01:24:38.120]  your call.
[01:24:38.120 --> 01:24:40.280]  Antonio in New York, you're on the air.
[01:24:40.280 --> 01:24:43.160]  Hi Alex, it's Antonio, how are you?
[01:24:43.160 --> 01:24:45.280]  I'm doing all right, I'm fired up today man.
[01:24:45.280 --> 01:24:50.040]  Yeah, you're definitely making a head lead if you have them on the run.
[01:24:50.040 --> 01:24:56.000]  Just to let you know, I'm kind of near your site, I do, westernyorktruthers.org, I like
[01:24:56.000 --> 01:25:01.240]  to say thank you to Kurt, he posted a couple of my stories and gave me some traffic.
[01:25:01.240 --> 01:25:07.400]  But ever since the Obama deception came off the air, I've been getting hit hard over here.
[01:25:07.400 --> 01:25:10.920]  I had to restore my site 17 times since Saturday afternoon.
[01:25:10.920 --> 01:25:15.560]  No, no, the Pentagon, and when we have these articles linked in the video that I produced
[01:25:15.560 --> 01:25:20.440]  about this last night, I came in to shoot this video, they admit the Pentagon is going
[01:25:20.440 --> 01:25:24.680]  to hack and attack sites quote critical of the national security.
[01:25:24.680 --> 01:25:28.320]  That means if you try to save America and take the government back, the foreign banks
[01:25:28.320 --> 01:25:30.120]  that run our government are going to attack you.
[01:25:30.120 --> 01:25:34.960]  They took down 73,000 blogs Thursday.
[01:25:34.960 --> 01:25:36.680]  They are hitting sites everywhere.
[01:25:36.680 --> 01:25:41.960]  Listen, the fellow that works for us that runs the Alex Jones channel that is my channel.
[01:25:41.960 --> 01:25:43.800]  He had fake attacks this week.
[01:25:43.800 --> 01:25:45.600]  He had people trying to get his passcode.
[01:25:45.600 --> 01:25:49.640]  He kept getting emails saying, oh, you run successful in changing your passcode.
[01:25:49.640 --> 01:25:51.960]  Somebody was trying to change it and get in there.
[01:25:51.960 --> 01:25:56.640]  And so they're trying to, I mean, folks, we better appreciate the internet and this tool
[01:25:56.640 --> 01:25:58.920]  to reach out to the people while it's here.
[01:25:58.920 --> 01:26:04.160]  They're openly saying they may shut it off during a war to protect the web.
[01:26:04.160 --> 01:26:09.360]  They're saying they may restrict free speech and criticism of our savior, Barry Sitaro,
[01:26:09.360 --> 01:26:10.360]  aka Barack Obama.
[01:26:10.360 --> 01:26:12.160]  I mean, how obvious does this have to get?
[01:26:12.160 --> 01:26:13.960]  So you're saying your side is getting hit as well?
[01:26:13.960 --> 01:26:19.000]  Yeah, I had to restore it 17 times since Saturday and what's odd about it is I launched it last
[01:26:19.000 --> 01:26:23.520]  February in 09 and had not had a single problem and I have pretty good traffic.
[01:26:23.520 --> 01:26:24.520]  No, no, no.
[01:26:24.520 --> 01:26:30.280]  Listen, the NSA and the government admittedly have built back doors in Google, YouTube, Windows.
[01:26:30.280 --> 01:26:31.280]  They run everything.
[01:26:31.280 --> 01:26:34.880]  The NSA, DARPA, created the internet.
[01:26:34.880 --> 01:26:36.600]  So it's their system.
[01:26:36.600 --> 01:26:40.520]  And now they thought we would, they thought we'd buy into Hollywood hype and Lindsay
[01:26:40.520 --> 01:26:42.640]  Lohan and Mel Gibson diversions.
[01:26:42.640 --> 01:26:45.880]  They never thought we'd use the web to save America and the planet.
[01:26:45.880 --> 01:26:50.560]  And so they're coming in now and that's the, look, Facebook banned not one, our official
[01:26:50.560 --> 01:26:53.800]  Facebook account, but another fan Facebook account.
[01:26:53.800 --> 01:26:56.280]  And now we've got Intel, they're banning the rest of them.
[01:26:56.280 --> 01:27:00.600]  They're banning our Facebook accounts right now and telling us because we have a Gadsden
[01:27:00.600 --> 01:27:01.800]  flag on it.
[01:27:01.800 --> 01:27:07.280]  They're shutting me down because I am ticking their butt because of you taking action and
[01:27:07.280 --> 01:27:08.800]  getting no word out.
[01:27:08.800 --> 01:27:10.960]  These scumbags can't fight fair.
[01:27:10.960 --> 01:27:11.960]  You understand that?
[01:27:11.960 --> 01:27:12.960]  Well, definitely.
[01:27:12.960 --> 01:27:16.040]  What did they have a face?
[01:27:16.040 --> 01:27:17.280]  What did they have a Facebook?
[01:27:17.280 --> 01:27:24.320]  It came out a few months ago, say he said these effing suckers, it was all over the news.
[01:27:24.320 --> 01:27:27.400]  They, that was a quote, they think they can trust me.
[01:27:27.400 --> 01:27:28.400]  Ha, ha, ha.
[01:27:28.400 --> 01:27:30.520]  He gives all your data to everybody.
[01:27:30.520 --> 01:27:35.520]  I mean, I remember that just amazing how it's happening all on the same weekend.
[01:27:35.520 --> 01:27:36.520]  Well this is a test.
[01:27:36.520 --> 01:27:38.360]  You better believe this is a test.
[01:27:38.360 --> 01:27:41.480]  They are hitting everybody and the reports are just pouring in.
[01:27:41.480 --> 01:27:45.720]  They are hitting everybody right now as a test because the bottom fell out of Obama.
[01:27:45.720 --> 01:27:48.360]  He is their front man, their messianic savior.
[01:27:48.360 --> 01:27:52.400]  He was supposed to bring us into the world government and it didn't working, is it?
[01:27:52.400 --> 01:27:53.600]  So we ought to be happy.
[01:27:53.600 --> 01:27:54.600]  We ought to be happy.
[01:27:54.600 --> 01:27:56.960]  And it just lets me know the effect we're having.
[01:27:56.960 --> 01:27:59.040]  So what are we going to do about it, Antonio?
[01:27:59.040 --> 01:28:04.120]  Are you going to send everybody the links to the Obama deceptions that are still online?
[01:28:04.120 --> 01:28:06.080]  Are you going to make copies of the DVDs?
[01:28:06.080 --> 01:28:10.520]  Are you going to go and search the term infowars.com to drive it into the top of the trends?
[01:28:10.520 --> 01:28:13.600]  Yeah, they're only making us mad to do it more.
[01:28:13.600 --> 01:28:15.640]  Antonio, great job.
[01:28:15.640 --> 01:28:16.640]  Anything else?
[01:28:16.640 --> 01:28:17.640]  No, sir.
[01:28:17.640 --> 01:28:18.640]  All right, good to hear from you.
[01:28:18.640 --> 01:28:21.640]  I'm going to come back and go to John, Mark, Doug, Jared and others that we're going to
[01:28:21.640 --> 01:28:22.640]  open the phone system up again.
[01:28:22.640 --> 01:28:23.880]  We have a computerized phone system.
[01:28:23.880 --> 01:28:26.480]  We open it for five seconds and get an average of about 15 calls.
[01:28:26.480 --> 01:28:30.160]  When we open it for five seconds, we're going to open it right now for about five seconds
[01:28:30.160 --> 01:28:37.360]  for you to call into, because if we don't, hundreds come in, 888-201-2244, 888-201-2244.
[01:28:37.360 --> 01:28:41.360]  We're opening the gate right now for you to be able to get through, I guess, if you win
[01:28:41.360 --> 01:28:42.360]  the lottery and get on the show.
[01:28:42.360 --> 01:28:48.360]  I know no other talk show then get 100 calls in five seconds, but 888-201-2244.
[01:28:48.360 --> 01:28:52.560]  The mainstream media is dying, so they openly are teaming up with the government to try
[01:28:52.560 --> 01:28:56.920]  to shut down the alternative media, and then only mainstream garbage will be on the web,
[01:28:56.920 --> 01:28:58.560]  and they want to start censoring talk radio.
[01:28:58.560 --> 01:29:00.720]  We've got to stand together.
[01:29:00.720 --> 01:29:05.360]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:29:05.360 --> 01:29:09.680]  Number one, new climate legislation could easily double or triple your electric bill.
[01:29:09.680 --> 01:29:14.000]  Number two, our new energy czar wants to control how much power your electric company
[01:29:14.000 --> 01:29:15.320]  allows you to have.
[01:29:15.320 --> 01:29:16.320]  It's true.
[01:29:16.320 --> 01:29:21.040]  Total government control of electricity in the name of smart grid technology is coming.
[01:29:21.040 --> 01:29:25.360]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[01:29:25.360 --> 01:29:29.360]  And now, new socialist legislation is only compounding the problem.
[01:29:29.360 --> 01:29:32.840]  Number four, dangerous weather is always a threat to local grids.
[01:29:32.840 --> 01:29:36.560]  Every year, thousands of families lose their power from weather-related onages.
[01:29:36.560 --> 01:29:41.320]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[01:29:41.320 --> 01:29:44.720]  Folks, I really believe in the solar power generators offered by Solutions from Science,
[01:29:44.720 --> 01:29:46.480]  one of my oldest sponsors.
[01:29:46.480 --> 01:29:52.440]  You can get more information at www.mysolarbackup.com, that's mysolarbackup.com.
[01:29:52.440 --> 01:30:00.440]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[01:30:00.440 --> 01:30:04.800]  Hi folks, this is Alex Jones asking you for a minute of your time to tell you about soap.
[01:30:04.800 --> 01:30:09.400]  Not detergents, but good old-fashioned pure soap made by the Calvin Soap Company, a family-owned
[01:30:09.400 --> 01:30:11.080]  and operated American company.
[01:30:11.080 --> 01:30:15.880]  My family, staff, friends, and radio listeners are constantly telling me how much they love
[01:30:15.880 --> 01:30:18.560]  these products for bath, air, laundry, and dishes.
[01:30:18.560 --> 01:30:22.560]  There is nothing like these factory-direct, big-money-saving triple-concentrated soaps
[01:30:22.560 --> 01:30:23.560]  anywhere.
[01:30:23.560 --> 01:30:32.120]  Get a free, detailed catalog by calling 800-340-7091, or see them online at 5starsoap.com or infowars.com.
[01:30:32.120 --> 01:30:36.160]  Let's talk to the owner of 5star soap, Marty Schachter, and see what he has to say.
[01:30:36.160 --> 01:30:42.920]  As powder and owner for over 63 years, people keep asking me, how's business?
[01:30:42.920 --> 01:30:47.000]  I'm happy to say our business is going down the drain.
[01:30:47.000 --> 01:30:58.360]  Call us at 1-800-340-7091 to visit our website, 5starsoap.com, for buying a 1-2 month soap
[01:30:58.360 --> 01:30:59.360]  sampler.
[01:30:59.360 --> 01:31:00.520]  Thank you.
[01:31:00.520 --> 01:31:04.600]  Let me tell you a little bit about one of our great sponsors, HomeGain.com.
[01:31:04.600 --> 01:31:08.600]  This is the place to get you started buying or selling a home, finding a realtor, and
[01:31:08.600 --> 01:31:10.560]  getting any real estate questions answered.
[01:31:10.560 --> 01:31:14.760]  Go to HomeGain.com and see what I'm talking about.
[01:31:14.760 --> 01:31:19.600]  All you need to do is type in your home address, and you will get an instant free estimate of
[01:31:19.600 --> 01:31:21.520]  your home's value online.
[01:31:21.520 --> 01:31:26.160]  This is a great way to be able to monitor the value of your home, and again, it's absolutely
[01:31:26.160 --> 01:31:27.160]  free.
[01:31:27.160 --> 01:31:28.960]  There are tons of tools to help you.
[01:31:28.960 --> 01:31:33.320]  For instance, if you want to remodel your home, go to HomeGain.com, use their home sale
[01:31:33.320 --> 01:31:37.400]  maximizer to help you determine which home improvements can most increase your home's
[01:31:37.400 --> 01:31:39.560]  value before you put it on the market.
[01:31:39.560 --> 01:31:43.240]  For 10 years, these folks have been helping home sellers and buyers.
[01:31:43.240 --> 01:31:45.520]  Visit their link at infowars.com.
[01:31:45.520 --> 01:31:49.960]  Look for Max, the orange home-gain gorilla, to help you with any real estate needs you
[01:31:49.960 --> 01:31:50.960]  might have.
[01:31:50.960 --> 01:31:56.760]  You'll love this site, it's homegain.com, H-O-M-E-G-A-I-N.com.
[01:31:56.760 --> 01:31:59.960]  Check them out today.
[01:31:59.960 --> 01:32:02.120]  Hi folks, it's time to play.
[01:32:02.120 --> 01:32:04.320]  Good food makes everything you do fun.
[01:32:04.320 --> 01:32:08.760]  On eFoodsDirect.com, you're going to find a summer outdoor special that gets you the
[01:32:08.760 --> 01:32:13.840]  most delicious, easy to fix, most portable, best food on the planet for your exciting
[01:32:13.840 --> 01:32:15.000]  fun in the sun.
[01:32:15.000 --> 01:32:19.440]  With each order of a three-month responder pack, you'll get a free grab-and-go accessory
[01:32:19.440 --> 01:32:23.120]  kit, with the backpacker's water purifier, stove, and carry bag.
[01:32:23.120 --> 01:32:28.680]  You'll also get a free camper's bakery pack with pancakes, biscuits, and cornbread muffins.
[01:32:28.680 --> 01:32:34.440]  All this delicious food can be easily prepared stovetop at home or in a pan over a campfire.
[01:32:34.440 --> 01:32:42.360]  Go to eFoodsDirect.com slash summer or call 800-409-5633 for information and ordering.
[01:32:42.360 --> 01:32:45.920]  Summer fun with food just doesn't get any better than this, folks.
[01:32:45.920 --> 01:32:46.920]  You need it.
[01:32:46.920 --> 01:32:47.920]  They've got it.
[01:32:47.920 --> 01:32:48.920]  Just get it.
[01:32:48.920 --> 01:32:53.920]  eFoodsDirect.com slash summer or 800-409-5633.
[01:32:53.920 --> 01:33:05.440]  eFoodsDirect.com slash summer or 800-409-5633.
[01:33:05.440 --> 01:33:24.560]  eFoodsDirect.com slash summer or 800-409-5633.
[01:33:24.560 --> 01:33:40.120]  eFoodsDirect.com slash summer or 800-409-5633.
[01:33:40.120 --> 01:33:44.320]  I'm going to blitzkrieg through calls into the last 10 minutes or so, hit some bunch
[01:33:44.320 --> 01:33:49.560]  of important news, but the attack on free speech worldwide is now admitted.
[01:33:49.560 --> 01:33:53.200]  You've got a lot of mega corporations that are bigger than governments, have more wealth
[01:33:53.200 --> 01:33:54.440]  than most nations.
[01:33:54.440 --> 01:33:55.720]  And they want tyranny.
[01:33:55.720 --> 01:34:00.120]  They want to come in, pay off your politicians, and raise taxes to then pay corporate welfare
[01:34:00.120 --> 01:34:01.120]  to themselves.
[01:34:01.120 --> 01:34:03.920]  That's what banker bailouts and all this is.
[01:34:03.920 --> 01:34:07.720]  And if you sit around and only care about football and baseball and make that what's
[01:34:07.720 --> 01:34:12.920]  important in your life and make that the issue that you're informed about and not history
[01:34:12.920 --> 01:34:16.920]  in the Bill of Rights and Constitution, you're going to be destroyed.
[01:34:16.920 --> 01:34:18.160]  You're going to be enslaved.
[01:34:18.160 --> 01:34:19.160]  And this is slavery.
[01:34:19.160 --> 01:34:24.000]  We're going into a depression right now.
[01:34:24.000 --> 01:34:26.720]  But there's no reason this has to happen.
[01:34:26.720 --> 01:34:27.920]  We can beat these people.
[01:34:27.920 --> 01:34:33.080]  What they're doing is so outrageous, so unconstitutional, so criminal, that if we just say no, they're
[01:34:33.080 --> 01:34:34.080]  going to fall.
[01:34:34.080 --> 01:34:38.960]  I mean, last Thursday, the House and Senate, the Senate passed, the House had already passed
[01:34:38.960 --> 01:34:40.920]  it, the Banker Takeover Bill.
[01:34:40.920 --> 01:34:44.520]  And I've had Ron Paul, Judge Andrew de Paulitano on.
[01:34:44.520 --> 01:34:48.560]  I've read the Washington Post admitting that it gives unlimited power to the Federal Reserve
[01:34:48.560 --> 01:34:50.480]  over the entire economy.
[01:34:50.480 --> 01:34:54.240]  That's how they're punished for engineering the collapse and the derivatives and the Ponzi
[01:34:54.240 --> 01:34:59.320]  scheme is more power over even your debit card and your credit card and your bank account
[01:34:59.320 --> 01:35:01.800]  and local banks that are doing a good job.
[01:35:01.800 --> 01:35:05.120]  I'm proud of the Texas Banking Association three months ago, writing a big editorial,
[01:35:05.120 --> 01:35:09.600]  the President of it and saying, this is a foreign banking takeover of America.
[01:35:09.600 --> 01:35:12.240]  This is a takeover of all of our good banks.
[01:35:12.240 --> 01:35:19.120]  It's six big global banks that are doing this, six of them, Goldman Sachs, JPMorgan Chase,
[01:35:19.120 --> 01:35:24.000]  Bank of America, Wells Fargo, Bank of England's involved.
[01:35:24.000 --> 01:35:25.120]  This is the enemy.
[01:35:25.120 --> 01:35:27.600]  They're not free market.
[01:35:27.600 --> 01:35:28.960]  Is their employee part of this?
[01:35:28.960 --> 01:35:33.480]  No, but the people at the top, they've created 600 trillion conservatively.
[01:35:33.480 --> 01:35:39.920]  Our numbers are 1.5 trillion, 1.1500 trillion or 1.5 quadrillion.
[01:35:39.920 --> 01:35:42.640]  But Washington Post said 600 trillion.
[01:35:42.640 --> 01:35:47.360]  They created 600 trillion fake digital dollars for them to buy everything up and they're
[01:35:47.360 --> 01:35:51.840]  telling us whenever their stuff falls through the floor that we've got to pay for it.
[01:35:51.840 --> 01:35:53.080]  I'm going to blitz through your calls now.
[01:35:53.080 --> 01:35:56.040]  I'm going to blitz through your calls, have your points ready because I want to talk to
[01:35:56.040 --> 01:35:57.040]  you.
[01:35:57.040 --> 01:35:58.040]  Let's talk to John in Illinois.
[01:35:58.040 --> 01:35:59.520]  You're on the air.
[01:35:59.520 --> 01:36:04.360]  Alex, you're going viral on the alternative financial news.
[01:36:04.360 --> 01:36:09.520]  Your name has come up for the past three or four weeks on financial sense online.
[01:36:09.520 --> 01:36:15.640]  And someone, a caller left a message on their queue line suggesting you debate Matt Simmons
[01:36:15.640 --> 01:36:17.560]  on financial sense online.
[01:36:17.560 --> 01:36:19.800]  I don't know who these people are.
[01:36:19.800 --> 01:36:21.600]  Again, I'm not bragging.
[01:36:21.600 --> 01:36:23.120]  It scares me.
[01:36:23.120 --> 01:36:26.440]  We are number one on all the trends and it's been going on forever.
[01:36:26.440 --> 01:36:31.600]  It's just accelerating and it's because of you, the listeners, spreading the articles,
[01:36:31.600 --> 01:36:35.280]  the videos, the audio files of this show.
[01:36:35.280 --> 01:36:40.240]  They've contacted your office and asked you to be online, but this past Saturday on the
[01:36:40.240 --> 01:36:45.240]  webcast from financial sense online, Jim Poplava, who is the proprietor, said that
[01:36:45.240 --> 01:36:47.600]  your office hasn't gotten back to him yet.
[01:36:47.600 --> 01:36:49.400]  Well, here's another issue.
[01:36:49.400 --> 01:36:54.080]  I've done an hour and 36 minutes and spent about 30 seconds plugging the films.
[01:36:54.080 --> 01:36:58.040]  We have sponsors and video and t-shirt and book sales at Fundus.
[01:36:58.040 --> 01:37:00.840]  I've got three guys come in here on Sunday.
[01:37:00.840 --> 01:37:06.760]  They work during the week here as well and I turn down probably 10, 15 interviews a day.
[01:37:06.760 --> 01:37:11.280]  I can't do them all physically and I know there's a lot of big sites that want to have
[01:37:11.280 --> 01:37:12.280]  me on.
[01:37:12.280 --> 01:37:13.600]  I've tried to recruit other people.
[01:37:13.600 --> 01:37:14.760]  I've tried to find other hosts.
[01:37:14.760 --> 01:37:15.760]  I could promote.
[01:37:15.760 --> 01:37:18.640]  They usually turn into egomaniacs and have mental problems.
[01:37:18.640 --> 01:37:23.640]  They can't handle the power and so I can't do it all as my problem.
[01:37:23.640 --> 01:37:27.640]  I understand you're busier than a one-armed paper hanger, but in closing here, there was
[01:37:27.640 --> 01:37:29.600]  a man that came on, Eric.
[01:37:29.600 --> 01:37:35.080]  He left a message on the queue line, Eric from Hong Kong disparaging you and the producer
