[00:00.000 --> 00:14.280]  Big Brother mainstream media government cover-ups you want answers well so does he he's Alex Jones
[02:28:22.640 --> 02:28:25.640]  We don't know why, never mind that
[02:28:25.640 --> 02:28:27.640]  Angelina Jolie loves kids
[02:28:27.640 --> 02:28:29.640]  Look, here's a video of her feeding them
[02:28:29.640 --> 02:28:30.640]  I mean, come on
[02:28:30.640 --> 02:28:32.640]  And she calls for all these wars too
[02:28:32.640 --> 02:28:35.640]  Isn't she a nice lady when she's not doing weird rituals
[02:28:35.640 --> 02:28:38.640]  With blood and emitting it, wearing blood ampoules around her neck
[02:28:38.640 --> 02:28:40.640]  With satanic runes all over her body
[02:28:40.640 --> 02:28:42.640]  And admits she's into weird death cults
[02:28:42.640 --> 02:28:44.640]  Making movies about the Illuminati
[02:28:44.640 --> 02:28:46.640]  And constantly playing the part of witches
[02:28:46.640 --> 02:28:48.640]  And she's a good person
[02:28:48.640 --> 02:28:51.640]  Who went over there to help those little black kids
[02:28:51.640 --> 02:28:53.640]  Because she's a nice person
[02:28:53.640 --> 02:28:55.640]  I can look right into her and see what she is
[02:28:55.640 --> 02:28:57.640]  But I don't just go off that
[02:28:57.640 --> 02:28:59.640]  I then go actually do the research
[02:28:59.640 --> 02:29:01.640]  And she is a abomination
[02:29:01.640 --> 02:29:03.640]  And yes, I mean it when I say arrest her
[02:29:07.640 --> 02:29:08.640]  Unbelievable
[02:29:08.640 --> 02:29:10.640]  See, I'm done playing games with these people
[02:29:10.640 --> 02:29:11.640]  I'm done
[02:29:11.640 --> 02:29:13.640]  And I know you're done
[02:29:13.640 --> 02:29:16.640]  Now, when I come back, I gotta move even quicker through news here
[02:29:16.640 --> 02:29:19.640]  Gun shops cite Obama re-election fears as sales surge
[02:29:19.640 --> 02:29:21.640]  There's also major studies showing
[02:29:21.640 --> 02:29:23.640]  The public believes that, quote, major catastrophe
[02:29:23.640 --> 02:29:25.640]  Or collapse is imminent
[02:29:25.640 --> 02:29:26.640]  I don't think that's the case
[02:29:26.640 --> 02:29:28.640]  It's gonna be just a slow unraveling
[02:29:28.640 --> 02:29:31.640]  But there could be some bigger potholes on the way
[02:29:31.640 --> 02:29:34.640]  And that they don't trust the government
[02:29:34.640 --> 02:29:37.640]  Yes, the previous records have been doubled
[02:29:37.640 --> 02:29:39.640]  And then doubled again and then doubled again
[02:29:39.640 --> 02:29:41.640]  There's just, I mean, I've gone to gun stores
[02:29:41.640 --> 02:29:42.640]  They're almost out of everything
[02:29:42.640 --> 02:29:43.640]  There's just snatching, ammo's gone
[02:29:43.640 --> 02:29:45.640]  People are just, ah, what happens to government evil?
[02:29:45.640 --> 02:29:48.640]  It's like because deep down the human survival instinct
[02:29:48.640 --> 02:29:50.640]  Knows we're in deep trouble
[02:29:50.640 --> 02:29:53.640]  Here on the march, the empire's on the run
[02:29:53.640 --> 02:30:21.640]  Alex Jones and the GCN Radio Network
[02:30:23.640 --> 02:30:25.640]  The power grid is dangerously overloaded
[02:30:25.640 --> 02:30:27.640]  And now, new socialist legislation
[02:30:27.640 --> 02:30:29.640]  Is only compounding the problem
[02:30:29.640 --> 02:30:30.640]  Number 4
[02:30:30.640 --> 02:30:32.640]  Dangerous weather is always a threat to local grids
[02:30:32.640 --> 02:30:35.640]  Every year, thousands of families lose their power
[02:30:35.640 --> 02:30:36.640]  From weather-related onages
[02:30:36.640 --> 02:30:37.640]  Number 5
[02:30:37.640 --> 02:30:40.640]  A solar power generator provides powerful backup insurance
[02:30:40.640 --> 02:30:41.640]  And peace of mind
[02:30:41.640 --> 02:30:43.640]  Folks, I really believe in the solar power generators
[02:30:43.640 --> 02:30:45.640]  Offered by Solutions from Science
[02:30:45.640 --> 02:30:46.640]  One of my old sponsors
[02:30:46.640 --> 02:30:50.640]  You can get more information at www.mysolarbackup.com
[02:30:50.640 --> 02:30:52.640]  That's mysolarbackup.com
[02:30:52.640 --> 02:30:54.640]  Remember, the government doesn't own the sun
[02:30:54.640 --> 02:30:56.640]  So go to mysolarbackup.com
[02:30:56.640 --> 02:31:02.640]  Or call 1-877-327-0365
[02:31:02.640 --> 02:31:03.640]  Hi folks, this is Alex Jones
[02:31:03.640 --> 02:31:06.640]  And I want to tell you about the Silver Lungs Generator
[02:31:06.640 --> 02:31:09.640]  Now you can produce pure and endless colloidal silver
[02:31:09.640 --> 02:31:12.640]  And deliver the solution directly into the bloodstream
[02:31:12.640 --> 02:31:15.640]  By breathing the solution through the lungs
[02:31:15.640 --> 02:31:17.640]  The respiratory system is the first line of defense
[02:31:17.640 --> 02:31:19.640]  For airborne pathogens and viruses
[02:31:19.640 --> 02:31:23.640]  The Silver Lungs Generator infuses the respiratory system
[02:31:23.640 --> 02:31:26.640]  With your self-produced nano-silver solutions
[02:31:26.640 --> 02:31:29.640]  And also delivers the silver nanoparticles
[02:31:29.640 --> 02:31:31.640]  Instantly into the bloodstream
[02:31:31.640 --> 02:31:33.640]  With continued legislation threatening the sale
[02:31:33.640 --> 02:31:35.640]  Of nano-silver products
[02:31:35.640 --> 02:31:38.640]  You can now produce pure and endless colloidal silver
[02:31:38.640 --> 02:31:40.640]  With the Silver Lungs Generator
[02:31:40.640 --> 02:31:42.640]  Very easy to follow
[02:31:42.640 --> 02:31:44.640]  Step-by-step instructions are provided
[02:31:44.640 --> 02:31:46.640]  Making production fast and simple
[02:31:46.640 --> 02:31:50.640]  Go to www.silverlungs.com today
[02:31:50.640 --> 02:31:52.640]  And learn more about the breakthrough technology
[02:31:52.640 --> 02:31:54.640]  Of the Silver Lungs Generator
[02:31:54.640 --> 02:32:18.640]  www.silverlungs.com
[02:32:24.640 --> 02:32:30.640]  You have helped me lose 37 pounds in just two months
[02:32:30.640 --> 02:32:35.640]  Products like Beyond Tangy Tangerine, Holland Burst and Rebound
[02:32:35.640 --> 02:32:38.640]  When I started taking the Tangy Tangerine and other products every day
[02:32:38.640 --> 02:32:41.640]  I lost more than 37 pounds in just two months
[02:32:41.640 --> 02:32:43.640]  Now that's results
[02:32:43.640 --> 02:32:47.640]  I want to challenge my listeners to go to www.infowarseteam.com
[02:32:47.640 --> 02:32:50.640]  And to order just three of their products
[02:32:50.640 --> 02:32:53.640]  And you will see the changes in the way you look, feel
[02:32:53.640 --> 02:32:55.640]  And compete almost immediately
[02:32:55.640 --> 02:32:58.640]  Start your journey to health and wellness today
[02:32:58.640 --> 02:33:27.640]  www.infowarseteam.com
[02:33:27.640 --> 02:33:31.640]  Once the horse leaves the barn on World War III
[02:33:31.640 --> 02:33:33.640]  Open World Government
[02:33:33.640 --> 02:33:36.640]  Once the AI gets out of the bottle
[02:33:36.640 --> 02:33:38.640]  Once that genie is out
[02:33:38.640 --> 02:33:42.640]  Once they test an antimatter weapon and things don't go right
[02:33:42.640 --> 02:33:44.640]  Which the Air Force admits they've had for a decade
[02:33:44.640 --> 02:33:47.640]  But the details remain classified
[02:33:47.640 --> 02:33:49.640]  It's always the tales are classified
[02:33:49.640 --> 02:33:53.640]  They want everybody to know they've got it
[02:33:53.640 --> 02:33:55.640]  And I look at how the elite spent all their time
[02:33:55.640 --> 02:34:00.640]  Trying to dumb down and poison and hurt the general public
[02:34:00.640 --> 02:34:04.640]  Instead of being in control of what they're doing
[02:34:04.640 --> 02:34:06.640]  It just shows that, again, it's a paradox
[02:34:06.640 --> 02:34:08.640]  They're in control to a great extent
[02:34:08.640 --> 02:34:11.640]  They're trying to set up World Government
[02:34:11.640 --> 02:34:13.640]  But they're not even in control of themselves
[02:34:13.640 --> 02:34:17.640]  And all the evil they're doing is blowing back on them
[02:34:17.640 --> 02:34:23.640]  Because they're not in full control
[02:34:23.640 --> 02:34:28.640]  They're control freaks who are actually endangering everybody
[02:34:28.640 --> 02:34:30.640]  And lusting after every power that's out there
[02:34:30.640 --> 02:34:34.640]  So they haphazardly test and try to develop
[02:34:34.640 --> 02:34:41.640]  Every weapon system you can imagine
[02:34:41.640 --> 02:34:44.640]  So that nobody else gets it first
[02:34:44.640 --> 02:34:48.640]  But then they're endangering everyone by doing that
[02:34:48.640 --> 02:34:53.640]  I mean, what a disgusting, pathetic elite
[02:34:53.640 --> 02:34:56.640]  That wants to put poison in the food and water
[02:34:56.640 --> 02:34:59.640]  To give people all sorts of degenerative diseases
[02:34:59.640 --> 02:35:01.640]  And kill people early
[02:35:01.640 --> 02:35:06.640]  And wanting to dumb down people in the schools on record
[02:35:06.640 --> 02:35:10.640]  Just so you can control everybody
[02:35:10.640 --> 02:35:14.640]  I mean, wrap your mind around how pathetic that is
[02:35:14.640 --> 02:35:16.640]  But then I think about the general public
[02:35:16.640 --> 02:35:20.640]  A good 30% of people I run into
[02:35:20.640 --> 02:35:23.640]  Are mad when anybody else does well
[02:35:23.640 --> 02:35:25.640]  Hate people that are good looking
[02:35:25.640 --> 02:35:30.640]  Hate people that have a talent
[02:35:30.640 --> 02:35:34.640]  Are totally materialistic
[02:35:34.640 --> 02:35:37.640]  And are just really bad news
[02:35:37.640 --> 02:35:44.640]  And that's where the globalists get their minions from
[02:35:44.640 --> 02:35:49.640]  We gotta realize, folks, good people need to start learning to fight
[02:35:49.640 --> 02:35:51.640]  I know a lot of good people are like, well, just ignore it
[02:35:51.640 --> 02:35:53.640]  Move along, that scum isn't worth it
[02:35:53.640 --> 02:35:57.640]  No, you gotta route out the scum
[02:35:57.640 --> 02:36:05.640]  You gotta show them their place
[02:36:05.640 --> 02:36:06.640]  Let me mention a few other headlines
[02:36:06.640 --> 02:36:10.640]  I'm gonna go to your phone calls
[02:36:10.640 --> 02:36:11.640]  Look at the gun news
[02:36:11.640 --> 02:36:12.640]  Record gun sales everywhere
[02:36:12.640 --> 02:36:14.640]  And I saw a couple articles this week
[02:36:14.640 --> 02:36:16.640]  I never got to
[02:36:16.640 --> 02:36:17.640]  Where there are resting people again
[02:36:17.640 --> 02:36:21.640]  That draw guns in art class
[02:36:21.640 --> 02:36:22.640]  They don't say, oh, I'm drawing a gun
[02:36:22.640 --> 02:36:23.640]  Like I have at home, I'm gonna come kill you
[02:36:23.640 --> 02:36:26.640]  No, just, oh, look, I drew a picture of a superhero with a gun
[02:36:26.640 --> 02:36:27.640]  I mean, what's all over TV?
[02:36:27.640 --> 02:36:33.640]  What do we all draw as children?
[02:36:33.640 --> 02:36:34.640]  I actually dug up some drawings
[02:36:34.640 --> 02:36:35.640]  One of my uncles did
[02:36:35.640 --> 02:36:36.640]  I've got them framed out here
[02:36:36.640 --> 02:36:39.640]  It's like soldiers on a battlefield shooting at each other
[02:36:39.640 --> 02:36:40.640]  It's funny
[02:36:40.640 --> 02:36:42.640]  That's what all little boys draw
[02:36:42.640 --> 02:36:43.640]  Well, now you go to jail for that
[02:36:43.640 --> 02:36:48.640]  Well, it goes one further in the thought crime
[02:36:48.640 --> 02:36:53.640]  John Wilkes Booth, Bobbleheads, pulled from Gettysburg gift shop
[02:36:53.640 --> 02:36:55.640]  Because he had a pistol in his hand
[02:36:55.640 --> 02:36:58.640]  And that's not appropriate
[02:36:58.640 --> 02:37:04.640]  At a national park for someone to be sold with a gun in their hand
[02:37:04.640 --> 02:37:09.640]  And the park service is very apologetic
[02:37:09.640 --> 02:37:10.640]  Not making that up
[02:37:10.640 --> 02:37:11.640]  Here it is
[02:37:11.640 --> 02:37:14.640]  John Wilkes Booth, Bobblehead, pulled from Gettysburg shop
[02:37:14.640 --> 02:37:16.640]  I think I've been to the Gettysburg gift shop
[02:37:16.640 --> 02:37:17.640]  In fact, I have
[02:37:17.640 --> 02:37:21.640]  I think my mother got me a little gold-colored bronze
[02:37:21.640 --> 02:37:23.640]  She did pencil sharpener
[02:37:23.640 --> 02:37:24.640]  That's a cannon
[02:37:24.640 --> 02:37:25.640]  I guess you can't have that
[02:37:25.640 --> 02:37:27.640]  In fact, where is that?
[02:37:27.640 --> 02:37:33.640]  I saw that a few years ago in the garage
[02:37:33.640 --> 02:37:35.640]  I mean, every one of those Civil War parks I've been to
[02:37:35.640 --> 02:37:40.640]  They got cannons
[02:37:40.640 --> 02:37:44.640]  See, there's no lobby to protect the image of a gun
[02:37:44.640 --> 02:37:46.640]  So they're banning that
[02:37:46.640 --> 02:37:48.640]  And when you can ban the image
[02:37:48.640 --> 02:37:49.640]  You can then ban the real thing
[02:37:49.640 --> 02:37:51.640]  See how they do that?
[02:37:51.640 --> 02:37:53.640]  And they are coming after the ammo too
[02:37:53.640 --> 02:37:56.640]  That's a big, big, big problem we face
[02:37:56.640 --> 02:37:59.640]  Remember last year, the Energy Secretary said
[02:37:59.640 --> 02:38:03.640]  We are going to shut down massive numbers of coal power plants
[02:38:03.640 --> 02:38:05.640]  That aren't owned by the insiders
[02:38:05.640 --> 02:38:07.640]  Increase your prices
[02:38:07.640 --> 02:38:08.640]  Well, he then also said
[02:38:08.640 --> 02:38:10.640]  We like higher gas prices
[02:38:10.640 --> 02:38:12.640]  That's good for the environment
[02:38:12.640 --> 02:38:14.640]  And they said, this recession is good
[02:38:14.640 --> 02:38:15.640]  Lowers carbon footprint
[02:38:15.640 --> 02:38:17.640]  In fact, guys, just type in
[02:38:17.640 --> 02:38:19.640]  Recession good or depression good
[02:38:19.640 --> 02:38:21.640]  To lower carbon footprint
[02:38:21.640 --> 02:38:23.640]  You forget that we can show folks watching on
[02:38:23.640 --> 02:38:25.640]  PrisonPlanet.tv or if you're a radio listener
[02:38:25.640 --> 02:38:27.640]  Just go search engine it
[02:38:27.640 --> 02:38:31.640]  But now he's been questioned in Congress
[02:38:31.640 --> 02:38:33.640]  Senator Mike Lee about it
[02:38:33.640 --> 02:38:35.640]  And he said, since I walked in the door
[02:38:35.640 --> 02:38:36.640]  Secretary of Energy
[02:38:36.640 --> 02:38:38.640]  I've been doing everything in our power
[02:38:38.640 --> 02:38:39.640]  In our powers
[02:38:39.640 --> 02:38:42.640]  To do what we can to reduce gas prices
[02:38:42.640 --> 02:38:46.640]  Senator Chu told the Senate hearing
[02:38:46.640 --> 02:38:47.640]  They went on to say
[02:38:47.640 --> 02:38:49.640]  So you no longer share the view about
[02:38:49.640 --> 02:38:50.640]  It's good for the earth
[02:38:50.640 --> 02:38:51.640]  And it goes on
[02:38:51.640 --> 02:38:53.640]  See, they just call it good for the earth
[02:38:53.640 --> 02:38:55.640]  I mean, I remember the city council
[02:38:55.640 --> 02:38:56.640]  A few months ago said, yeah
[02:38:56.640 --> 02:38:58.640]  There'll be a 20 to 80% increase
[02:38:58.640 --> 02:39:00.640]  Depending on what type of residential
[02:39:00.640 --> 02:39:01.640]  User you are
[02:39:01.640 --> 02:39:04.640]  Or non-profit user like churches
[02:39:04.640 --> 02:39:08.640]  Of course, energy is cheaper
[02:39:08.640 --> 02:39:09.640]  Than never been in Texas
[02:39:09.640 --> 02:39:10.640]  All these power plants
[02:39:10.640 --> 02:39:12.640]  And they got on the news
[02:39:12.640 --> 02:39:13.640]  And they said, yeah
[02:39:13.640 --> 02:39:15.640]  We're going to charge you 80% more for the earth
[02:39:15.640 --> 02:39:17.640]  No, it's for multinationals
[02:39:17.640 --> 02:39:18.640]  Ripping us off
[02:39:18.640 --> 02:39:20.640]  That's who it's for
[02:39:20.640 --> 02:39:22.640]  But it's like the Goldman Sachs
[02:39:22.640 --> 02:39:23.640]  Emails and memos are out
[02:39:23.640 --> 02:39:24.640]  Where they call their customers
[02:39:24.640 --> 02:39:25.640]  Scum idiots
[02:39:25.640 --> 02:39:26.640]  Let's rip them off
[02:39:26.640 --> 02:39:27.640]  The highest levels
[02:39:27.640 --> 02:39:28.640]  I mean, it's like
[02:39:28.640 --> 02:39:30.640]  We're going to rip them off
[02:39:30.640 --> 02:39:31.640]  And double and triple their water
[02:39:31.640 --> 02:39:32.640]  And power prices like we've done
[02:39:32.640 --> 02:39:33.640]  In the third world
[02:39:33.640 --> 02:39:34.640]  What do we call it?
[02:39:34.640 --> 02:39:35.640]  Tell them it's for the earth
[02:39:35.640 --> 02:39:36.640]  And they tell the trendies
[02:39:36.640 --> 02:39:37.640]  How the trendies go, rip me off
[02:39:37.640 --> 02:39:39.640]  I mean, it's just like
[02:39:39.640 --> 02:39:41.640]  Because they get into it
[02:39:41.640 --> 02:39:42.640]  You can tell a trend
[02:39:42.640 --> 02:39:43.640]  Here they are ripping you off
[02:39:43.640 --> 02:39:44.640]  And they get this glazed look
[02:39:44.640 --> 02:39:45.640]  Do this little
[02:39:45.640 --> 02:39:46.640]  I don't want to say effeminate
[02:39:46.640 --> 02:39:47.640]  It's not fair to women
[02:39:47.640 --> 02:39:49.640]  But these men do like this little
[02:39:49.640 --> 02:39:50.640]  I can't even do it
[02:39:50.640 --> 02:39:51.640]  It's like a nilly little thing
[02:39:51.640 --> 02:39:53.640]  And they go, say
[02:39:53.640 --> 02:39:54.640]  In fact, guys, queue it up
[02:39:54.640 --> 02:39:55.640]  I told you
[02:39:55.640 --> 02:39:56.640]  I wanted it
[02:39:56.640 --> 02:39:57.640]  Then you got it
[02:39:57.640 --> 02:39:58.640]  This is it
[02:39:58.640 --> 02:40:00.640]  The county 2012
[02:40:00.640 --> 02:40:02.640]  Do a screening in your area video
[02:40:02.640 --> 02:40:03.640]  Now, if you're a radio listener
[02:40:03.640 --> 02:40:04.640]  And then I'm going to your calls
[02:40:04.640 --> 02:40:06.640]  You cannot understand the magnitude
[02:40:06.640 --> 02:40:07.640]  This is not the main
[02:40:07.640 --> 02:40:08.640]  The county 2012
[02:40:08.640 --> 02:40:09.640]  With hundreds of millions of views
[02:40:09.640 --> 02:40:11.640]  Or whatever, total
[02:40:11.640 --> 02:40:13.640]  This is one of their promo ones
[02:40:13.640 --> 02:40:14.640]  Before they launched it
[02:40:14.640 --> 02:40:16.640]  This is all, again, government run
[02:40:16.640 --> 02:40:17.640]  It's now coming out
[02:40:17.640 --> 02:40:18.640]  As we knew
[02:40:18.640 --> 02:40:19.640]  I mean, I've watched it
[02:40:19.640 --> 02:40:20.640]  Until it was government run
[02:40:20.640 --> 02:40:21.640]  Now, it's adults
[02:40:21.640 --> 02:40:23.640]  Who look for about 30 years old
[02:40:23.640 --> 02:40:25.640]  Acting like they're five
[02:40:25.640 --> 02:40:26.640]  Talking to college students
[02:40:26.640 --> 02:40:27.640]  Because it's a new thing
[02:40:27.640 --> 02:40:29.640]  Not just being in a narcoleptic state
[02:40:29.640 --> 02:40:30.640]  Or being cowardly
[02:40:30.640 --> 02:40:32.640]  Or having a potbelly
[02:40:32.640 --> 02:40:33.640]  I mean, the average trend
[02:40:33.640 --> 02:40:34.640]  It resembles a pedophile
[02:40:34.640 --> 02:40:35.640]  It's like the style
[02:40:35.640 --> 02:40:38.640]  Not only is that what's going on
[02:40:38.640 --> 02:40:40.640]  Chicken-necked weakness
[02:40:40.640 --> 02:40:42.640]  It's like a god now
[02:40:42.640 --> 02:40:44.640]  And being totally passive
[02:40:44.640 --> 02:40:45.640]  Of being a huge jellyfish
[02:40:45.640 --> 02:40:46.640]  Slacker
[02:40:46.640 --> 02:40:47.640]  Who looks like a fried egg
[02:40:47.640 --> 02:40:48.640]  And a chair
[02:40:48.640 --> 02:40:50.640]  That is the culture of this, okay
[02:40:50.640 --> 02:40:52.640]  The worship of being destroyed
[02:40:52.640 --> 02:40:53.640]  Literally, I've now discovered
[02:40:53.640 --> 02:40:55.640]  The secrets of it
[02:40:55.640 --> 02:40:56.640]  And it's a cult everywhere
[02:40:56.640 --> 02:40:57.640]  It's south by southwest
[02:40:57.640 --> 02:40:59.640]  They're just hordes of these people
[02:40:59.640 --> 02:41:01.640]  They look like adults in diapers
[02:41:01.640 --> 02:41:02.640]  Or something, you know
[02:41:02.640 --> 02:41:03.640]  Just toddling along
[02:41:03.640 --> 02:41:08.640]  I mean, spiritually, it's a side issue
[02:41:08.640 --> 02:41:11.640]  It's incredibly evil, though
[02:41:11.640 --> 02:41:17.640]  Again, if you're a radio listener
[02:41:17.640 --> 02:41:18.640]  In fact, what's the title of it?
[02:41:18.640 --> 02:41:19.640]  I forget, it's something like
[02:41:19.640 --> 02:41:23.640]  Did it have a county 2012 screening?
[02:41:23.640 --> 02:41:25.640]  Book of screening for county 2012
[02:41:25.640 --> 02:41:26.640]  It's on YouTube
[02:41:26.640 --> 02:41:28.640]  And if you're a radio listener
[02:41:28.640 --> 02:41:29.640]  You'll just hear the voices
[02:41:29.640 --> 02:41:30.640]  But if you're a TV viewer
[02:41:30.640 --> 02:41:32.640]  At prismplanet.tv
[02:41:32.640 --> 02:41:35.640]  They actually jump up and down
[02:41:35.640 --> 02:41:38.640]  And go, oh my gosh, so trendy
[02:41:38.640 --> 02:41:41.640]  And we're gonna get conny
[02:41:41.640 --> 02:41:42.640]  Gonna get conny
[02:41:42.640 --> 02:41:44.640]  And you can tell they're government operatives
[02:41:44.640 --> 02:41:45.640]  They've got like evil in their eyes
[02:41:45.640 --> 02:41:46.640]  You know, hardcore
[02:41:46.640 --> 02:41:47.640]  I mean, the real spirit is
[02:41:47.640 --> 02:41:54.640]  Murderous invasion force
[02:41:54.640 --> 02:41:56.640]  Release us
[02:41:56.640 --> 02:41:57.640]  But on the surface
[02:41:57.640 --> 02:42:02.640]  And just cutting this room full of
[02:42:02.640 --> 02:42:04.640]  Trendy's old swarming around
[02:42:04.640 --> 02:42:05.640]  Like piranhas
[02:42:05.640 --> 02:42:07.640]  But again, it's that cover
[02:42:07.640 --> 02:42:08.640]  Of the armored warmock
[02:42:08.640 --> 02:42:09.640]  It has this cover
[02:42:09.640 --> 02:42:11.640]  If I'm friendly, I'm nice
[02:42:11.640 --> 02:42:15.640]  And it's going after the young people
[02:42:15.640 --> 02:42:17.640]  Who were in a narcoleptic state
[02:42:17.640 --> 02:42:19.640]  Are attracted like maws to flame
[02:42:19.640 --> 02:42:22.640]  To someone going, ah, ah, ah, ah, ah
[02:42:22.640 --> 02:42:24.640]  War, trendy, invade, ah
[02:42:24.640 --> 02:42:27.640]  Help the children, ah, ah, ah
[02:42:27.640 --> 02:42:28.640]  And I mean, and I'm like
[02:42:28.640 --> 02:42:29.640]  And that's where we're watching
[02:42:29.640 --> 02:42:30.640]  More of their videos
[02:42:30.640 --> 02:42:31.640]  And it gets worse
[02:42:31.640 --> 02:42:34.640]  I mean, I'm not joking folks
[02:42:34.640 --> 02:42:38.640]  I mean, and everyone's wearing like
[02:42:38.640 --> 02:42:39.640]  Pink and little green
[02:42:39.640 --> 02:42:40.640]  Non-threatening, you know, colors
[02:42:40.640 --> 02:42:42.640]  I'll, ooh, ooh, ooh
[02:42:42.640 --> 02:42:44.640]  And this is what we face
[02:42:44.640 --> 02:42:47.640]  So this is for college students
[02:42:47.640 --> 02:42:48.640]  And this is what college
[02:42:48.640 --> 02:42:50.640]  This is what men look like now
[02:42:50.640 --> 02:42:51.640]  On average
[02:42:51.640 --> 02:42:53.640]  In fact, now I used to bash men
[02:42:53.640 --> 02:42:54.640]  That are all into being big
[02:42:54.640 --> 02:42:55.640]  And muscular with tattoos
[02:42:55.640 --> 02:42:57.640]  And black on and going, ah, ah, ah
[02:42:57.640 --> 02:42:58.640]  Now I get it
[02:42:58.640 --> 02:43:00.640]  You don't want to be like these people
[02:43:00.640 --> 02:43:02.640]  Okay, I used to get mad at guys
[02:43:02.640 --> 02:43:03.640]  Trying to act tough
[02:43:03.640 --> 02:43:04.640]  No, no, that's good
[02:43:04.640 --> 02:43:05.640]  Do that
[02:43:05.640 --> 02:43:06.640]  In fact, I think I'm going to
[02:43:06.640 --> 02:43:08.640]  Just go all out with cut off sleeves
[02:43:08.640 --> 02:43:09.640]  And drive a big fast car
[02:43:09.640 --> 02:43:11.640]  And be like, ah, ah, because
[02:43:11.640 --> 02:43:12.640]  I mean, I'm starting to get it
[02:43:12.640 --> 02:43:14.640]  Men are running to that
[02:43:14.640 --> 02:43:16.640]  Because they see the armies
[02:43:16.640 --> 02:43:17.640]  At South by Southwest
[02:43:17.640 --> 02:43:18.640]  You go down there
[02:43:18.640 --> 02:43:20.640]  It's literally men in pastels
[02:43:20.640 --> 02:43:22.640]  And part of the effeminate thing
[02:43:22.640 --> 02:43:23.640]  Is they have these little
[02:43:23.640 --> 02:43:24.640]  Whispy beards and like bandanas
[02:43:24.640 --> 02:43:25.640]  And they're all walking around
[02:43:25.640 --> 02:43:26.640]  Bending their wrists
[02:43:26.640 --> 02:43:28.640]  Going, ah, ah, ah, ah, ah
[02:43:28.640 --> 02:43:30.640]  I mean, I don't know what it is
[02:43:30.640 --> 02:43:31.640]  Now there's men everywhere
[02:43:31.640 --> 02:43:32.640]  Wearing dresses
[02:43:32.640 --> 02:43:33.640]  I'm telling you
[02:43:33.640 --> 02:43:34.640]  It's like, they're just like
[02:43:34.640 --> 02:43:36.640]  Neural orders, slaughter me please
[02:43:36.640 --> 02:43:37.640]  Neural orders like
[02:43:37.640 --> 02:43:39.640]  Act like a jellyfish coward
[02:43:39.640 --> 02:43:40.640]  And giggle at all reality
[02:43:40.640 --> 02:43:42.640]  They're like, yes, yes
[02:43:42.640 --> 02:43:44.640]  Anyways
[02:43:44.640 --> 02:43:49.640]  Anyways, but the controller level ones
[02:43:49.640 --> 02:43:50.640]  Are just like
[02:43:50.640 --> 02:43:51.640]  Know what they're doing
[02:43:51.640 --> 02:43:52.640]  Alright, let's, again
[02:43:52.640 --> 02:43:53.640]  If you can't see the video
[02:43:53.640 --> 02:43:54.640]  I was already a listener
[02:43:54.640 --> 02:43:55.640]  He doesn't have the same effect
[02:43:55.640 --> 02:43:57.640]  Go ahead and roll it
[02:43:59.640 --> 02:44:00.640]  Now listen to me
[02:44:04.640 --> 02:44:05.640]  Ladies and gentlemen
[02:44:05.640 --> 02:44:06.640]  And babies of 2012
[02:44:06.640 --> 02:44:07.640]  I don't know if you've heard
[02:44:07.640 --> 02:44:09.640]  But this is the year this war
[02:44:09.640 --> 02:44:11.640]  Has to come to an end
[02:44:11.640 --> 02:44:12.640]  You're watching this
[02:44:12.640 --> 02:44:13.640]  Because you've heard of Kony
[02:44:13.640 --> 02:44:14.640]  And you're wondering
[02:44:14.640 --> 02:44:15.640]  What you can do
[02:44:15.640 --> 02:44:16.640]  To help finally
[02:44:16.640 --> 02:44:17.640]  Bring this war to an end
[02:44:17.640 --> 02:44:19.640]  Oh my gosh, oh my gosh
[02:44:19.640 --> 02:44:22.640]  Look, 1,500 screenings
[02:44:22.640 --> 02:44:23.640]  Ah, ah
[02:44:23.640 --> 02:44:24.640]  Zero, zero
[02:44:24.640 --> 02:44:25.640]  That's how many
[02:44:25.640 --> 02:44:27.640]  Be sure to do the rest
[02:44:27.640 --> 02:44:28.640]  We need you
[02:44:28.640 --> 02:44:29.640]  To look at him
[02:44:29.640 --> 02:44:30.640]  Oh, ah
[02:44:30.640 --> 02:44:31.640]  Hearing my voice
[02:44:31.640 --> 02:44:32.640]  Full of screening
[02:44:32.640 --> 02:44:33.640]  The higher year of 2012
[02:44:33.640 --> 02:44:34.640]  It's gonna be about
[02:44:34.640 --> 02:44:35.640]  No, watch right here
[02:44:35.640 --> 02:44:36.640]  Making sure people
[02:44:36.640 --> 02:44:37.640]  He starts hopping around
[02:44:37.640 --> 02:44:38.640]  His infamy
[02:44:38.640 --> 02:44:41.640]  Know that he is the world's worst
[02:44:41.640 --> 02:44:42.640]  Adolf Hitler
[02:44:42.640 --> 02:44:43.640]  Osama bin Laden
[02:44:43.640 --> 02:44:44.640]  Joseph Kony
[02:44:44.640 --> 02:44:46.640]  If we can start with the work
[02:44:46.640 --> 02:44:48.640]  We have been working
[02:44:48.640 --> 02:44:49.640]  Around the clock
[02:44:49.640 --> 02:44:50.640]  To bring you a movie
[02:44:50.640 --> 02:44:51.640]  It's a show
[02:44:51.640 --> 02:44:52.640]  Oh my gosh
[02:44:52.640 --> 02:44:53.640]  You're a place of worship
[02:44:53.640 --> 02:44:54.640]  In your classroom
