[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[01:36:17.000 --> 01:36:24.000]  They just went through the tour and they said, okay, what type of psych drugs you're on,
[01:36:24.000 --> 01:36:28.000]  and they just wrote them down and there you go, you know, we'll just keep refilling you.
[01:36:28.000 --> 01:36:35.000]  But these people would have breakdowns, they would crack up, they would be involved in incidents,
[01:36:35.000 --> 01:36:43.000]  and this went on and on, and suicides over there too, which is hard to do with an M16 or an M4 rifle.
[01:36:43.000 --> 01:36:47.000]  You literally have to almost use your toes to pull the trigger.
[01:36:47.000 --> 01:36:53.000]  And a lot of these deaths were under very, very mysterious circumstances.
[01:36:53.000 --> 01:36:59.000]  Like we had an attempted suicide and a suicide at the same time,
[01:36:59.000 --> 01:37:05.000]  and one was in finance where they were missing millions and millions of dollars,
[01:37:05.000 --> 01:37:10.000]  and as soon as this person turned up dead, they said it was suicide.
[01:37:10.000 --> 01:37:14.000]  You're not to say a lot of these suicides are actually fraggings
[01:37:14.000 --> 01:37:18.000]  because there have been hundreds of deaths where fraud investigators from the Army,
[01:37:18.000 --> 01:37:23.000]  the Marines show up at a base and then get killed in the trailer
[01:37:23.000 --> 01:37:29.000]  where they're running their accounting operation, and you're saying that you were around some of that as well.
[01:37:29.000 --> 01:37:34.000]  Exactly. These people, they called everything over there was suicide,
[01:37:34.000 --> 01:37:39.000]  even though there were some that they actually had to say was murder,
[01:37:39.000 --> 01:37:43.000]  but they had troops murdering each other, which was a real shock.
[01:37:43.000 --> 01:37:49.000]  A lot of that didn't go on in the other wars, but there's a lot of it going on in Iraq and Afghanistan,
[01:37:49.000 --> 01:37:56.000]  troops murdering each other, and then the suicides, and then the mysterious deaths on top of everything.
[01:37:56.000 --> 01:38:02.000]  And I was concerned with all the drugs, the people that are walking around with loaded weapons
[01:38:02.000 --> 01:38:06.000]  on three and four psych drugs, let alone just one psych drug.
[01:38:06.000 --> 01:38:10.000]  You remember five years ago hearing about Blackwater, now XZ,
[01:38:10.000 --> 01:38:14.000]  on cocaine running around naked, shooting up families for fun,
[01:38:14.000 --> 01:38:21.000]  and I thought it was left-wing propaganda or something until it came out years later in federal court.
[01:38:21.000 --> 01:38:24.000]  It was going on, reportedly mountains of cocaine.
[01:38:24.000 --> 01:38:28.000]  So if that's going on there, imagine what's happening on the other side.
[01:38:28.000 --> 01:38:33.000]  We are just an immoral nation on average, and it's going to manifest in the military,
[01:38:33.000 --> 01:38:38.000]  but you've got the officers like royalty flying around with their camp followers,
[01:38:38.000 --> 01:38:41.000]  and they're basically paid prostitutes.
[01:38:41.000 --> 01:38:48.000]  And then you've got the troops in Weiss infested aircraft C-130s flying back to Iraq, defecating in buckets.
[01:38:48.000 --> 01:38:50.000]  That's come out in the nose.
[01:38:50.000 --> 01:38:54.000]  It's just a system coming off the rails on more and more fronts.
[01:38:54.000 --> 01:38:57.000]  Do you concur with what I just said?
[01:38:57.000 --> 01:39:04.000]  Oh, yeah, I was there. I've been in the bottom of some of them 1C-130s, 135s, and nasty,
[01:39:04.000 --> 01:39:08.000]  and the bathrooms don't work, and the conditions over there are deplorable.
[01:39:08.000 --> 01:39:13.000]  People would say, well, you know, that's just, most of these people are just depressed
[01:39:13.000 --> 01:39:16.000]  from the conditions that the soldiers have to be in.
[01:39:16.000 --> 01:39:23.000]  Boxes, literally in Iraq, they literally lived in railroad boxes during the summer
[01:39:23.000 --> 01:39:28.000]  with 120 degrees heat in Iraq. You're living inside a metal box.
[01:39:28.000 --> 01:39:33.000]  While in the green zone, there are hookers lined up around the block and everything else.
[01:39:33.000 --> 01:39:36.000]  And there's so much illegal drugs over there.
[01:39:36.000 --> 01:39:41.000]  I mean, I have pictures from Afghanistan where, you know, the troops would just bring back,
[01:39:41.000 --> 01:39:45.000]  they'd take pictures of the marijuana fields and bring back samples and stuff.
[01:39:45.000 --> 01:39:49.000]  So much of it floating around. It's just beyond.
[01:39:49.000 --> 01:39:54.000]  You heard about the 60-something billion in pallets of cash where they would give privates 30 grand,
[01:39:54.000 --> 01:40:00.000]  they would give captains 100 grand, colonels 200, 300 grand, generals a couple million.
[01:40:00.000 --> 01:40:04.000]  That was to corrupt them, just like they bought off the local warlords.
[01:40:04.000 --> 01:40:07.000]  And, you know, I've talked to family about it who was in Iraq, and they go,
[01:40:07.000 --> 01:40:10.000]  I'm not going to talk about it. No one asked me about it.
[01:40:10.000 --> 01:40:13.000]  And it's like, yeah, right, I like that new truck and that new house.
[01:40:13.000 --> 01:40:18.000]  I mean, that's what's going on. It's just the total seduction of our military
[01:40:18.000 --> 01:40:22.000]  and, but, but I believe the psych drugs are the number one cause,
[01:40:22.000 --> 01:40:27.000]  because the insert says massively increases suicide, megalomania, mass murder.
[01:40:27.000 --> 01:40:32.000]  And you're saying as a medical worker, what a nurse that you concur with that.
[01:40:32.000 --> 01:40:38.000]  I mean, yes, here in the civilian life, that's bad enough being on these type of drugs
[01:40:38.000 --> 01:40:42.000]  that will trigger suicide, but you take that person and you put them in a stressful situation
[01:40:42.000 --> 01:40:45.000]  or a combat situation, duh.
[01:40:45.000 --> 01:40:50.000]  Well, again, what psychotrobics do is they take away the inhibition and the anxiety.
[01:40:50.000 --> 01:40:53.000]  And so normally you have a feeling you want to kill somebody.
[01:40:53.000 --> 01:40:57.000]  It's just a feeling. And let's be honest, everybody's had the feeling of,
[01:40:57.000 --> 01:41:01.000]  of just a compulsion of choking somebody or, or, or, you know, something like that.
[01:41:01.000 --> 01:41:04.000]  I mean, somebody tells you they have it, they're lying.
[01:41:04.000 --> 01:41:07.000]  You take one of these drugs, well, you have the compulsion, you just do it.
[01:41:07.000 --> 01:41:11.000]  It takes away the inhibition. Anything else you'd like to add, ma'am?
[01:41:11.000 --> 01:41:13.000]  Very powerful call.
[01:41:13.000 --> 01:41:18.000]  People need to be concerned about the, the vaccines.
[01:41:18.000 --> 01:41:23.000]  When we went over to Afghanistan, everybody got the live vaccine, which is the nasal vaccine.
[01:41:23.000 --> 01:41:28.000]  And they went around and made us hold our head back and they counted to like 20 or whatever.
[01:41:28.000 --> 01:41:32.000]  By the way, that's illegal to give in the U.S. That's got live viruses in it.
[01:41:32.000 --> 01:41:33.000]  That's right.
[01:41:33.000 --> 01:41:34.000]  By the way, they gave you, they gave you...
[01:41:34.000 --> 01:41:35.000]  All the troops going over there.
[01:41:35.000 --> 01:41:37.000]  That strain has asked me for you.
[01:41:37.000 --> 01:41:39.000]  It has cancer virus in it. Go ahead.
[01:41:39.000 --> 01:41:46.000]  I came back with exotic diseases that even as a nurse, I had barely heard of.
[01:41:46.000 --> 01:41:48.000]  I came back after the live vaccine.
[01:41:48.000 --> 01:41:55.000]  I came back from a one year tour in Afghanistan with Hashimoto autoimmune thyroid disease,
[01:41:55.000 --> 01:42:02.000]  renal disease, vitiligo, which is a skin autoimmune disease.
[01:42:02.000 --> 01:42:03.000]  Yeah, no, they're using...
[01:42:03.000 --> 01:42:08.000]  Look, look, it's been, they shot up gay men in New York and other areas with the hepatitis
[01:42:08.000 --> 01:42:09.000]  vaccine with HIV.
[01:42:09.000 --> 01:42:12.000]  That's come on congressional reports in the late seventies.
[01:42:12.000 --> 01:42:15.000]  They use the troops as the vectors now.
[01:42:15.000 --> 01:42:16.000]  You're a nurse.
[01:42:16.000 --> 01:42:20.000]  You know what that means, but they shoot people up to then come back and bring it back there.
[01:42:20.000 --> 01:42:25.000]  And just like the atomic soldiers, the DU, all the guinea pigging, the black men in syphilis,
[01:42:25.000 --> 01:42:27.000]  they're using you.
[01:42:27.000 --> 01:42:31.000]  And while saying they love you, would you rather be patted on the head of the Super Bowl
[01:42:31.000 --> 01:42:34.000]  or would you rather not be given all these diseases?
[01:42:34.000 --> 01:42:39.000]  You know, I'd rather not have the diseases and everybody I know, I go to the VA hospital
[01:42:39.000 --> 01:42:41.000]  and we're all dying of cancer.
[01:42:41.000 --> 01:42:43.000]  Lottie, dotty, everybody.
[01:42:43.000 --> 01:42:50.000]  Well, ma'am, ma'am, the nasal vaccine you were given, was it a polio vaccine or a flu vaccine?
[01:42:50.000 --> 01:42:53.000]  No, it's supposed to have been a flu.
[01:42:53.000 --> 01:42:55.000]  Yeah, no, cancer virus city.
[01:42:55.000 --> 01:42:58.000]  I mean, folks, more of your calls coming up.
[01:42:58.000 --> 01:42:59.000]  This is unbelievable.
[01:42:59.000 --> 01:43:06.000]  God bless you looking back on 2012 I know personally I'm thinking God that my family and I made it through the year
[01:43:06.000 --> 01:43:13.000]  from natural disasters like Hurricane Sandy and the devastating summer drought to the family hardships brought on by a disastrous economy.
[01:43:13.000 --> 01:43:15.000]  Our hearts go out to those that have lost everything.
[01:43:15.000 --> 01:43:22.000]  My friends at eFoods Direct hear from customers every day that are fortunate to weather life's storm by having a supply of food on hand.
[01:43:22.000 --> 01:43:25.000]  Danny from New York City wrote in following Hurricane Sandy and said,
[01:43:25.000 --> 01:43:31.000]  Almost all the grocery stores are closed and I managed to get my eFoods just in time to be able to help my sister and my niece.
[01:43:31.000 --> 01:43:35.000]  Bottom line, it's better to be prepared 10 years too early than one day too late.
[01:43:35.000 --> 01:43:38.000]  Feed Common Sense's warning and do what I've done.
[01:43:38.000 --> 01:43:43.000]  Call 800-409-5633 today or go to eFoodsDirect.com forward slash Alex.
[01:43:43.000 --> 01:43:46.000]  They have the best tasting long term storeable food on the planet.
[01:43:46.000 --> 01:43:54.000]  Call 800-409-5633 and ask about the Alex Jones special or go to eFoodsDirect.com forward slash Alex.
[01:43:54.000 --> 01:44:01.000]  Get self-sufficient today. Call 800-409-5633 or eFoodsDirect.com forward slash Alex.
[01:44:01.000 --> 01:44:08.000]  Now that we have moved into the winter season, there is an increased need to support our immunity and health.
[01:44:08.000 --> 01:44:14.000]  At Silver Lungs, we are committed to meeting your needs by providing a full selection of silver based products.
[01:44:14.000 --> 01:44:20.000]  Our most popular silver based products are the 32 ounce nano silver solutions,
[01:44:20.000 --> 01:44:25.000]  two ounce nano silver nasal applicators as well as our all natural silver soaps.
[01:44:25.000 --> 01:44:29.000]  Just released is our 100% natural silver gel.
[01:44:29.000 --> 01:44:36.000]  Our new silver gel is not based on synthetic gelling agents which quickly evaporate and leave the silver at the surface.
[01:44:36.000 --> 01:44:42.000]  But rather, we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera
[01:44:42.000 --> 01:44:47.000]  to quickly penetrate and nourish the skin while delivering the silver more effectively.
[01:44:47.000 --> 01:44:56.000]  Visit www.silverlungs.com and click on our store page to find what silver based products are best for you.
[01:44:56.000 --> 01:45:18.000]  That's www.silverlungs.com.
[01:45:27.000 --> 01:45:34.000]  It is the only one that does it and out of the gates, we have it discounted at 10% off with promo code water.
[01:45:34.000 --> 01:45:41.000]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines,
[01:45:41.000 --> 01:45:51.000]  ammonia and chlorine, hydrofluorosilic acid, the most common form of fluoride not covered by other fluoride filter brands and sodium hexafluorosilicate.
[01:45:51.000 --> 01:46:00.000]  Get your pro pure with a new pro one filter today at mfolwarstore.com or by calling 888-253-3139.
[01:46:00.000 --> 01:46:07.000]  It's no secret that pathogens such as bacteria, viruses, moles and fungus can inflict severe damage in the human body.
[01:46:07.000 --> 01:46:12.000]  Fortunately, a new and vastly improved silver solution has been developed.
[01:46:12.000 --> 01:46:23.000]  Supernatural silver is a revolutionary broad spectrum antibacterial, antiviral, antifungal solution that can be used inside the body as well as on the skin.
[01:46:23.000 --> 01:46:32.000]  Supernatural silver is unique and superior to colloidal and ionic silvers using a patented technology that is highly effective against colds,
[01:46:32.000 --> 01:46:46.000]  flus, infections, food poisoning and yeast in addition to many other pathogens. Supernatural silver is scientifically supported, extremely safe and is the number one choice of thousands of people for immune system support.
[01:46:46.000 --> 01:46:55.000]  Find out how Supernatural silver could change your life. Go to supernaturalsilver.com and use the promo code healthy for 20% off.
[01:46:55.000 --> 01:47:02.000]  Visit supernaturalsilver.com and like us on Facebook.
[01:47:26.000 --> 01:47:35.000]  On the weekday show is three hours tomorrow 11am central, 12 noon eastern, 9am pacific, 10am mountain.
[01:47:35.000 --> 01:47:43.000]  Websites mfolwarstore.com, presentplanet.com. China eclipses US's biggest trading nation measured in goods.
[01:47:43.000 --> 01:47:56.000]  We've got an article up at mfolwarstore.com, top banker, drops bombshell. Let me give you the actual headline up at mfolwarstore.com. I'm just going from memory on that.
[01:47:56.000 --> 01:48:13.000]  Again, you guys punch up mfolwarstore.com so I can give them that James Wolftonson headline. It's very, very important. But I'm not going to be able to get to that right now because I promise to go to your phone calls and I want to hear from people that have lost friends, family or others from suicide and what they believe caused it.
[01:48:13.000 --> 01:48:26.000]  And there it is. World banker makes stunning confession. And that's James Wolftonson, former head of the World Bank saying you're going to be poor. They're going to get rid of the middle class in the United States and Europe.
[01:48:26.000 --> 01:48:35.000]  But he doesn't tell you it's by design. They script the whole thing like, gee, this is happening. And again, it's the ultra rich getting rid of the middle class and the Nuva Arish.
[01:48:35.000 --> 01:48:53.000]  And knowing about this is the way to stop it. Here are some of the headlines. China eclipses US's biggest trading nation. Feds holding of US debt, that means private fellow reserve. It's a record 1.696 trillion, 16 plus drill, almost 17 drill.
[01:48:53.000 --> 01:49:06.000]  The feds bail out of European countries with record 237 billion injection into foreign banks in the past month. It's not the countries. They're giving a blood transfusion to the vampires, the same private banks that run this country who aren't free market.
[01:49:06.000 --> 01:49:19.000]  How Obama is wielding executive power on the second term, yeah, turning into a dictator. Obama proposed spending to boost jobs in state of the union. He's doing everything he can to get rid of jobs.
[01:49:19.000 --> 01:49:29.000]  He knew when he increased taxes on people, it would shut down jobs. That's just some of it. Matt in Michigan, tell us your story, sir.
[01:49:29.000 --> 01:49:51.000]  My story is about my uncle and the signs to look for when they tried to go cold turkey and just quit taking them. I was 16 at the time. I'm 30 now. And I had seen him on a Wednesday and he seemed like his mind was really racing. And he kept asking me, is anything wrong? Can I help you with anything?
[01:49:51.000 --> 01:50:00.000]  And I was not wise enough at the time to understand that something was wrong with him. So I'm again on the Friday, same thing. I knew something was wrong with him.
[01:50:00.000 --> 01:50:16.000]  To be clear, you're saying he went off serotonin re-uptake inhibitors. He was not in the military, but he went off of them and then killed himself. Yeah, they'll make you commit suicide, but going cold turkey, boy, that's when they really, people really kill themselves then.
[01:50:16.000 --> 01:50:32.000]  Well, absolutely. And the reason for my call is that if anybody sees these signs, they can interject and maybe stop this from happening at the time I was so young that I didn't understand it myself. Now if it happened and I saw it again, I would take action to help divert this.
[01:50:32.000 --> 01:50:36.000]  Real fast. Tell folks what he was doing. Talking real fast. Having anxiety.
[01:50:36.000 --> 01:50:49.000]  He was super passionate about, you know, can I help you with anything? What's wrong with you? And his mind was racing. Almost like maybe somebody that was on Crystal Master or something like that.
[01:50:49.000 --> 01:50:52.000]  Yeah, no, it has a speed effect also on a hallucinogenic effect.
[01:50:52.000 --> 01:51:07.000]  Sure. And then it came to a Sunday and that's when his trigger just flipped on him and he did some things that were pretty wild. When the police showed up, he ran to the bull barn and he took a 30 out of six and he ended it.
[01:51:07.000 --> 01:51:16.000]  And this was somebody that was super good looking, super charismatic. This was way beyond anything that he would normally do.
[01:51:16.000 --> 01:51:24.000]  He had a great life, but they put him on these drugs for whatever reason. Like it's always no big deal. Everybody's on him when they're in the hallucinogen class.
[01:51:24.000 --> 01:51:39.000]  God bless you. I appreciate your call. You know, a few months ago, four or five months ago, a police officer responded at Walmart to a man walking around the aisles with a gun and it turned out he was on an anti-depressive, anti-psychotic drug and mixed alcohol with it.
[01:51:39.000 --> 01:51:47.000]  I mean, the cops just shoot him for no reason. The guy didn't even know who he was. You know, the Sergeant Bales, who went and killed 18 innocent Afghans, was on psychotropic.
[01:51:47.000 --> 01:51:59.000]  I mean, it's just, you see this over and over again and I'm not saying it's okay what they did, but I mean, you know, you don't put somebody on something in the hallucinogen family and then when they go out and do something crazy, put them in jail.
[01:51:59.000 --> 01:52:07.000]  I mean, the drugs get the blame and they get the blame because we need to get these drugs out of there. And the psychiatric system is running the Pentagon.
[01:52:07.000 --> 01:52:15.000]  And they are just putting the troops on this stuff. Ten years ago, they wouldn't hire you for the military if you'd ever been under psychiatric care or even been on Ritalin.
[01:52:15.000 --> 01:52:26.000]  And it's in the emphatomine class, not even the hallucinogen class. I mean, emphatomines are nothing compared to hallucinogens, comparatively when the violence, if you look at the statistics, and they wouldn't take you ten years.
[01:52:26.000 --> 01:52:39.000]  Now they just take you the last ten years. And it is a crazy, crazy, crazy, crazy what they've done. Let's go to James in Arkansas.
[01:52:39.000 --> 01:52:51.000]  Before I go to James, I want to put him on hold and say this briefly. I'm so sick of hearing mainline neocon fake conservative talk show host on radio and on TV and all the rest of it.
[01:52:51.000 --> 01:53:01.000]  Oh, I love the troops. Oh, they say the troops. When they say that, they mean the agenda of the globalist. They just wrap that with the troops.
[01:53:01.000 --> 01:53:10.000]  But they never talk about how they're used as guinea pigs for drugs and vaccines. They never talk about the five, six, seven, eight tours. They never talk about the drugs.
[01:53:10.000 --> 01:53:24.000]  And I care about everybody, foreigners, troops, police, myself, my family. I have empathy. I'm a regular human. I'm on team human. I'm on team America as well because we've got the best bullet rights in Constitution.
[01:53:24.000 --> 01:53:33.000]  I'm an American going back to its founding. And I love this country and I'm angry about what's happening. And I want everybody to get a fair shake.
[01:53:33.000 --> 01:53:41.000]  You know, so many people, I saw some video criticizing me going, Alex didn't know you can buy stock in the new world order and these companies and get ahead.
[01:53:41.000 --> 01:53:51.000]  I know you can do that, but you're not going to have any future buying into the evil thinking you've got a power trip. Let's go to James and Arkansas. James, what's your report, sir?
[01:53:51.000 --> 01:53:56.000]  Yeah, we're taking my call, Alex. It's a pleasure speaking to you. I'm a first time caller.
[01:53:56.000 --> 01:53:57.000]  Welcome, sir.
[01:53:57.000 --> 01:54:12.000]  Yeah, I was in Airborne Rangers and I had a friend that he went to a different company that wasn't so good. And the corrupters, those that were in the evil and so forth just kept harassing them and stressed them out and so forth.
[01:54:12.000 --> 01:54:26.000]  And I got to speak to him before Block leave and he was definitely into a hypnotic state. And during Block leave, it turns out he supposedly played Russian roulette. He shot himself.
[01:54:26.000 --> 01:54:39.000]  And it's all to do with this like the spiritual and psychological warfare. If you're good or decent at all, I'll just a good godly warrior.
[01:54:39.000 --> 01:54:53.000]  And there's any evil corrupt or bad folks in there, then they want to come after you, stress you out, harass you and try to infect you with the dark side of another world.
[01:54:53.000 --> 01:55:05.000]  No, that's exactly what they do. I've experienced it, not in the military, but politically and even growing up, I've been running into that. And absolutely, they're trafficking in souls and they want your psyche.
[01:55:05.000 --> 01:55:08.000]  They want you to join them or they'll come after you.
[01:55:08.000 --> 01:55:17.000]  Yes. And what's really helped me out a lot. I was in a parachute accident and so forth. But I, you know, I made Sergeant in two years and so on.
[01:55:17.000 --> 01:55:29.000]  But I got a hold of this. Sorry to plug something, but it's helped me out so much and I'm not on any pain meds anymore. And, you know, I'm not doing a good job, sir.
[01:55:29.000 --> 01:55:38.000]  They want to get you on drugs so they can take your rights from you and say you're bad. They want to get you on drugs to say you're a bad person like you're a convict.
[01:55:38.000 --> 01:55:45.000]  That's their plan to take your constitutional rights by inducting you into a psychiatric system or a penal system.
[01:55:45.000 --> 01:55:53.000]  Let's go to Rick in Oregon. Last caller. We have time for apologize to the others, David and England and others who had incredible stories tomorrow. We'll cover this as well.
[01:55:53.000 --> 01:55:55.000]  Rick in Oregon. Last caller. Go ahead.
[01:55:55.000 --> 01:56:08.000]  Yeah, there's a couple of things I want to touch on here. One, I did have a friend that took his life. I'm a veteran myself and I was actually out of the military and going to the VA and trying to seek help.
[01:56:08.000 --> 01:56:18.000]  And they were telling me, what are your issues? I have anxiety, depression. I can't sleep. I'm hyper-vigilant. Okay. Well, this is what's wrong with you. You have post-traumatic stress symptoms.
[01:56:18.000 --> 01:56:30.000]  This is what's wrong with you. You're a man. You're supposed to be kicking butt, running businesses, standing up for yourself. That's normal. You're supposed to be hyper-vigilant. That's how I feel. Go ahead. I'm sorry.
[01:56:30.000 --> 01:56:42.000]  Well, they're telling me that these issues that I were having needed to be handled through this medication. So I was willing to take the medication because I was definitely suffering.
[01:56:42.000 --> 01:56:55.000]  Within a short amount of time, I realized that these drugs that I was taking were hurting me, not helping me. Within a month, I had a friend that was coming back. We crossed paths. He was relieving my unit that was there.
[01:56:55.000 --> 01:57:05.000]  He was complaining about depression while he was there. They sent him home. I know he was on medication as well. They actually, because we were reservists, just sent him home after two weeks.
[01:57:05.000 --> 01:57:08.000]  Sure. What happened to him? We're almost out of time. What happened?
[01:57:08.000 --> 01:57:19.000]  He wound up taking his own life. He took his life. I thought about taking my life. I've had friends that have thought about taking their life. I know many people, including myself, that have put together that.
[01:57:19.000 --> 01:57:28.000]  Don't do that. Help the poor. Get a relationship with God. Spiritual systems can help you. God bless you, and I appreciate your call.
[01:57:28.000 --> 01:57:37.000]  Call me back tomorrow. I feel terrible having callers like that left on hold from Arkansas, Oregon, Colorado, Alabama, England. You name it. That's it for The Sunday Show.
[01:57:37.000 --> 01:57:49.000]  But you heard it. The drugs. The drugs are killing them. Guys, just, man, go out and help others. That will help you. That's what's happened to you. God can heal you.
