[00:00.000 --> 00:02.000]  We've got it.
[01:30:22.060 --> 01:30:28.060]  day five i always have access to high quality and delicious food number four e-foods products
[01:30:28.060 --> 01:30:33.860]  don't spoil so i never waste any food three e-foods uses only safe healthy ingredients
[01:30:33.860 --> 01:30:38.700]  number two i have my own food supply and don't depend on the grocery store and the number
[01:30:38.700 --> 01:30:44.440]  one reason i promote e-foods direct is they build special offers just for my listeners
[01:30:44.440 --> 01:30:49.580]  folks don't wait get prepared now we all need to be self-sufficient call e-foods direct
[01:30:49.580 --> 01:30:57.260]  at 800-409-5633 and ask for the alex jones special call e-foods direct at 800-409-5633
[01:30:57.260 --> 01:31:02.060]  or e-foods direct dot com forward slash alex this is alex jones with five good reasons
[01:31:02.060 --> 01:31:07.180]  you should consider buying a solar power generator number one new climate legislation could easily
[01:31:07.180 --> 01:31:11.740]  double or triple your electric bill number two our new energies are wants to control
[01:31:11.740 --> 01:31:16.580]  how much power your electric company allows you to have it's true total government control
[01:31:16.580 --> 01:31:21.980]  of electricity in the name of smart grid technology is coming number three in some areas of the
[01:31:21.980 --> 01:31:27.340]  country the power grid is dangerously overloaded and now new socialist legislation is only
[01:31:27.340 --> 01:31:32.140]  compounding the problem number four dangerous weather is always a threat to local grids
[01:31:32.140 --> 01:31:36.620]  every year thousands of families lose their power from weather related onages number five
[01:31:36.620 --> 01:31:41.260]  a solar power generator provides powerful backup insurance and peace of mind folks i really
[01:31:41.260 --> 01:31:45.100]  believe in the solar power generators offered by solutions from science one of my oldest
[01:31:45.100 --> 01:31:50.700]  sponsors you can get more information at www dot my solar backup dot com that's my solar
[01:31:50.700 --> 01:31:55.980]  backup dot com remember the government doesn't own the sun so go to my solar backup dot com
[01:31:55.980 --> 01:32:04.540]  or call 1-877-327-0365 hi folks this is alex jones and i want to tell you about the silver
[01:32:04.540 --> 01:32:09.980]  lungs generator now you can produce pure and endless colloidal silver and deliver the solution
[01:32:09.980 --> 01:32:15.580]  directly into the bloodstream by breathing the solution through the lungs the respiratory system
[01:32:15.580 --> 01:32:20.620]  is the first line of defense for airborne pathogens and viruses the silver lungs generator
[01:32:20.620 --> 01:32:26.940]  infuses the respiratory system with yourself produced nano silver solutions and also delivers
[01:32:26.940 --> 01:32:32.460]  the silver nano particles instantly into the bloodstream with continued legislation threatening
[01:32:32.460 --> 01:32:38.300]  the sale of nano silver products you can now produce pure and endless colloidal silver with
[01:32:38.300 --> 01:32:43.740]  the silver lungs generator very easy to follow step by step instructions are provided making
[01:32:43.740 --> 01:32:50.460]  production fast and simple go to www dot silver lungs dot com today and learn more about the
[01:32:50.460 --> 01:32:55.820]  breakthrough technology of the silver lungs generator that's www dot silver lungs dot com
[01:32:55.820 --> 01:33:09.260]  coast to coast direct from austin you're listening to the alex jones broadcasting network network
[01:33:26.140 --> 01:33:33.740]  okay we're back i'm gonna go to calls in these two segments i appreciate everybody holding we've
[01:33:33.740 --> 01:33:40.380]  got 12 callers there on hold from the 30 seconds we open the phone system up chris to matt will run
[01:33:40.380 --> 01:33:43.660]  the gamut and make sure we get to every one of you give you at least a minute and a half or so
[01:33:43.660 --> 01:33:48.060]  a piece i just want to enclose and we put a bunch of graphics together and a bunch of research and
[01:33:48.060 --> 01:33:54.060]  i won't get to it fully here tonight so i'll get to it tomorrow or the next day uh but um
[01:33:54.060 --> 01:34:00.460]  um if you're a radio listener you're going graphics yeah prison planet dot tv but also numbers i give
[01:34:00.460 --> 01:34:06.620]  out on air but we like to show it to you from the centers for disease control uh world almanac
[01:34:06.620 --> 01:34:13.340]  and others and scientific american uh we have the number one cause of deaths down to the least
[01:34:13.340 --> 01:34:21.420]  likely and terrorism depending on which gradient you look at uh is way way way down the line in
[01:34:21.420 --> 01:34:29.500]  the 30s honey bees deer jumping out in front of you they kill more people uh than uh terrorist
[01:34:30.300 --> 01:34:37.260]  and no one can deny so let's just say the terrorists are real okay uh should we give up our whole way
[01:34:37.260 --> 01:34:43.020]  of life and have people grabbing our genitals to get on airplanes and confiscating gold out of our
[01:34:44.140 --> 01:34:50.380]  i saw it like i think i sent it to you john or maybe i sent it to watson for an article there was
[01:34:50.380 --> 01:34:58.220]  something like eight tsa people arrested just in one day stealing out of bags and then i saw some
[01:34:58.220 --> 01:35:01.980]  other crazy number where it's like hundreds and hundreds of them are getting caught and they're
[01:35:01.980 --> 01:35:07.180]  like raping people in parking lots and pedophilia and i mean it's it's like on a daily basis
[01:35:07.180 --> 01:35:12.620]  they're getting caught and busted i mean just type in tsa into a search engine click news
[01:35:12.620 --> 01:35:19.260]  and it was just in fact do it right now it was just type tsa and then click news on the evil google
[01:35:19.260 --> 01:35:25.980]  and right there it's just wall to wall with the crimes they're committing and pleading guilty to
[01:35:25.980 --> 01:35:31.740]  and robbing people i mean who protects us from the protectors we'll see our bill of rights and
[01:35:31.740 --> 01:35:37.020]  constitution does because the founders knew statistically in history look at all those
[01:35:37.020 --> 01:35:42.140]  articles there's hundreds of them they knew statistically that government always uses the
[01:35:42.140 --> 01:35:47.580]  excuse of keeping you safe and always becomes the great abuser it's the great danger governments killed
[01:35:47.580 --> 01:35:53.980]  over 250 million people in the 20th century alone it's the number one cause of unnatural death
[01:35:55.340 --> 01:35:59.820]  but they've got you scared of something that kills less people than champagne courts that's
[01:35:59.820 --> 01:36:06.380]  what i'm saying any way you slice it it's not a real threat it's destroying our bill of rights
[01:36:06.380 --> 01:36:11.100]  and constitution it's being used to overthrow our republic and all over the world is being used to
[01:36:11.100 --> 01:36:19.980]  take liberties it is a hoax and a scam now there it is average number of deaths per year in the us
[01:36:19.980 --> 01:36:28.380]  being washed 53 dogs 31 spiders 6.5 rattlesnake 5.5 mountain lion one alligator 0.3 bear 0.5
[01:36:28.380 --> 01:36:34.860]  scorpion 0.5 we just go through the numbers oh boy you just go look at the numbers for yourself
[01:36:34.860 --> 01:36:42.060]  but every movie i try to rent is about terrorist science fiction current whatever tv shows it's
[01:36:42.060 --> 01:36:47.820]  all brainwashing all right let's go to your calls christen um maryland you're on the air go ahead
[01:36:50.140 --> 01:36:54.620]  finally yes sir i've only got a minute so i'll try to make this brief but just to let you know
[01:36:54.620 --> 01:36:58.060]  that i've learned so much from you throughout all the years and i try to apply it every day
[01:36:58.060 --> 01:37:03.740]  day to day but it's so hard the work that you've got to do it's like i feel for you every day
[01:37:03.740 --> 01:37:08.300]  you've got to get up there and just steer the herd or they're just so mentally immediate
[01:37:08.300 --> 01:37:12.860]  decided drones it's just almost impossible but they're brain damage victims from chemical and
[01:37:12.860 --> 01:37:17.900]  psychological warfare and biological warfare on record and you don't need to feel for me brother
[01:37:17.900 --> 01:37:23.180]  i'm trying to survive just like you are this is not a heroic deed it's a survival mechanism deed
[01:37:23.180 --> 01:37:29.100]  but remember think how far we've come how many people are waking up now uh incredible things
[01:37:29.100 --> 01:37:34.220]  are happening but people are in a trance it's up to us to wake them up go ahead i know i don't
[01:37:34.220 --> 01:37:38.780]  mean we go through this redundantly daily but what it comes down to that when you finally do
[01:37:38.780 --> 01:37:43.580]  engage them and you catch them on something then they look at you like they have this split second
[01:37:43.580 --> 01:37:50.460]  glare in their eye like it's true but i can't believe it so well there's such cowards that
[01:37:50.460 --> 01:37:56.220]  they can't believe it's happening that's why almost all women when a guy comes up with a gunner and
[01:37:56.220 --> 01:38:01.340]  knifes is getting my car even though statistically they're dead and they know they're dead they get
[01:38:01.340 --> 01:38:06.380]  in the car just like people in nazi germany ran into those pits to be shot they'd watch one group
[01:38:06.380 --> 01:38:11.580]  run in with their kids and be shot and they'd do it themselves and even even hold their hat and and
[01:38:11.580 --> 01:38:16.380]  curtsy to the nazi because it was just like i'm going to be polite about this i'm going to submit
[01:38:16.380 --> 01:38:22.220]  to authority well here's the deal i'm not doing it i see it and i'm warning the people and it
[01:38:22.220 --> 01:38:26.620]  doesn't take a majority to beat this scum we're trying to fix things peacefully but we're not
[01:38:26.620 --> 01:38:30.860]  going to their death camps people can't laugh about that now they're on record saying they'll
[01:38:30.860 --> 01:38:36.540]  arrest citizens and kill us whenever they want no judge no jury the government is lawless and
[01:38:36.540 --> 01:38:42.540]  treason filled go ahead well it's just like you've been as you've painstakingly delineated
[01:38:42.540 --> 01:38:47.500]  meticulously i mean ten years ago even i probably would have to all right because i've always been
[01:38:47.500 --> 01:38:54.220]  prone to the conspiracy theories quote unquote i mean questioning known liars being conspiracy
[01:38:54.220 --> 01:38:58.540]  theorist is that they brought a stake out and it was totally pink and uncooked you said that's not
[01:38:58.540 --> 01:39:03.420]  been cooked i wanted it medium and they say sir it's been cooked and it's raw with maggots coming
[01:39:03.420 --> 01:39:10.620]  out exactly thinking thinking is conspiracy theory now okay sorry go ahead you come out
[01:39:10.620 --> 01:39:15.580]  ten years later i mean it's like either you are either a prophet or you just saw the writing on
[01:39:15.580 --> 01:39:20.460]  a wall so well you interpret it it's just beyond no i told you there'd be military on the streets
[01:39:20.460 --> 01:39:24.300]  that they'd be saying they'd secretly arrest citizens i told you how they'd censor the internet
[01:39:24.300 --> 01:39:29.180]  with a cocktail of systems and it's not because i'm smart sir they all wrote white papers i've got
[01:39:29.180 --> 01:39:35.980]  ran corporation brookings and cfr all saying what they're going to do boy a terror attack would
[01:39:35.980 --> 01:39:42.700]  sure be nice we'll say low right wing groups work with al qaeda and arrest them all boy president
[01:39:42.700 --> 01:39:49.020]  it's your help if that would happen alex has gone to the point where and i don't need to tell you
[01:39:49.020 --> 01:39:53.500]  you know you know you're you're you're head and shoulders above of anyone else but i'm even concerned
[01:39:53.500 --> 01:39:57.820]  about making this phone call to you in a way i hear you and i appreciate your call chris listen
[01:39:57.820 --> 01:40:02.780]  you got to get through that fear yes they're announcing the censorship and the secret arrest
[01:40:02.780 --> 01:40:08.140]  to try to scare those of us that are awake and further dumb down those that aren't the look look
[01:40:08.140 --> 01:40:14.220]  the military the police are waking up okay and and and you know what you just got to stop caring
[01:40:14.220 --> 01:40:23.660]  the answer to 1984 is 1776 our four bearers were rag tag three percent of the population
[01:40:23.660 --> 01:40:30.540]  on record were anti redcoat and anti abuse by the end of the war they were five percent okay
[01:40:30.540 --> 01:40:37.820]  three percent and they and they and they said you know what we're standing up against an army
[01:40:37.820 --> 01:40:44.300]  who the french and the spanish and the russians and the arabs nobody'd ever beat the british
[01:40:44.300 --> 01:40:50.940]  military okay until they ran into the wild british of the colonies mixed in with the germans
[01:40:50.940 --> 01:40:55.340]  and everybody else and the point is is they and they got their butt kicked over seven years
[01:40:55.340 --> 01:41:01.900]  because we didn't give up okay the minute we lose is when we're afraid fear is the enemy
[01:41:01.900 --> 01:41:07.820]  commit to destroying the new world order in the endfall war commit fully and the victory is yours
[01:41:08.380 --> 01:41:11.900]  there's no other way to go because they're the other ways eugenics and death
[01:41:11.900 --> 01:41:18.220]  okay uh austin in oregon you're on the air go ahead hey alex great show god bless go ahead uh
[01:41:18.940 --> 01:41:24.460]  i remember a while back reading uh tom clancy's rainbow six around the time you looked me up to
[01:41:24.460 --> 01:41:29.980]  the whole global death cult thing uh what do you thought about that kind of scenario happening at
[01:41:29.980 --> 01:41:36.700]  like the olympics of london or any kind of bio attack really i mean it seems like it's kind of in
[01:41:36.700 --> 01:41:41.820]  the cards still and uh you can write about a lot of other kind of false flag things going on but
[01:41:41.820 --> 01:41:46.220]  what do you think about that kind of bio attack happening well here's the deal by exposing a
[01:41:46.220 --> 01:41:51.740]  massive bio attack and then it's in the cards that can back them off just like they've said war with
[01:41:51.740 --> 01:41:56.140]  iran is imminent for a year but now a hundred thousand us troops are massing the missiles are
[01:41:56.140 --> 01:42:00.060]  getting in place and now the secretary defense said yeah israel's getting ready to hit them
[01:42:00.060 --> 01:42:04.940]  in the next four months but then when we're anti-war they say be quiet conspiracy theorist
[01:42:04.940 --> 01:42:10.140]  there's no plan to hit iran kind of like last week obama came out and said yeah my drones are
[01:42:10.140 --> 01:42:14.220]  killing people and they said that's classified don't talk about it it's well known the drones
[01:42:14.220 --> 01:42:19.820]  are doing that they mean it's classified three speeches classified don't talk about it as if
[01:42:19.820 --> 01:42:25.020]  the president is some kept minion and that's what the system's trying to do is train people that you
[01:42:25.020 --> 01:42:28.780]  have no free speech to even speak out against the drones because that's national security
[01:42:30.060 --> 01:42:35.980]  but but but but here here's what concerns me all over the place brother they're hyping the the
[01:42:35.980 --> 01:42:41.580]  airborne abola the airborne mouse pox stuff that kills over 90 of those that come in contact with it
[01:42:41.580 --> 01:42:46.860]  and admitting that governments our own governments produced it so they're kind of introducing the
[01:42:46.860 --> 01:42:53.420]  attack to people and they always do that ahead of releasing it so they're already bio attacking us
[01:42:53.420 --> 01:42:57.260]  at small levels but they could go with a hot bio attack that kills billions
[01:43:01.900 --> 01:43:07.500]  hundreds of nations have fallen to tyranny in the last century alone this is our last chance
[01:43:07.500 --> 01:43:12.700]  to not relive history as we're finishing off this agenda that we're pulling the rug from
[01:43:12.700 --> 01:43:18.860]  underneath the Americans at home have tremendous influence on our president in congress and they
[01:43:18.860 --> 01:43:25.580]  really are calling the shots i think it's incumbent upon all of us as american citizens to pay attention
[01:43:25.580 --> 01:43:31.420]  full of the republic identifies the enemies of our nation the criminal offshore cartel hell
[01:43:31.420 --> 01:43:36.460]  bent on destroying sovereignty and on its ashes constructing world government tim geithner
[01:43:36.460 --> 01:43:41.180]  Bernanke the arsonists they're asking for more matches and the congress is saying who do we make
[01:43:41.180 --> 01:43:47.020]  the check out to today seems like nobody does care and right now in washington dc we have seen
[01:43:47.660 --> 01:43:54.300]  a fall of the republic yet your copy of fall of the republic on dvd at info wars dot com
[01:43:54.300 --> 01:44:01.500]  we're watching online right now in super high quality at prison planet dot tv hi this is alex
[01:44:01.500 --> 01:44:06.300]  jones did you know that the global elite are now storing non-hybrid seeds and secret storage vaults
[01:44:06.300 --> 01:44:10.540]  near the arctic circle did you know that in a real meltdown non-hybrid seeds could become
[01:44:10.540 --> 01:44:15.020]  more valuable than silver or gold it's true seeds have all performed even golden silver before in
[01:44:15.020 --> 01:44:19.580]  this country and it's possible that could even happen again so our friends at solutions from
[01:44:19.580 --> 01:44:25.500]  science have put together the perfect mix of non-hybrid seeds they call it a survival seed bank
[01:44:25.500 --> 01:44:30.700]  and it can produce an endless supply of nutrient dense food for you and your family and here's
[01:44:30.700 --> 01:44:35.580]  the best part these seeds have not been genetically modified in any way and you actually get enough
[01:44:35.580 --> 01:44:41.340]  seeds to plant a full acre crisis garden so visit them today at survival seed bank dot com
[01:44:41.340 --> 01:44:46.860]  that's survival seed bank dot com or give them a call at eight seven seven three two seven zero
[01:44:46.860 --> 01:44:53.820]  three six five that's eight seven seven three two seven zero three six five remember in a real
[01:44:53.820 --> 01:44:59.260]  crisis non-hybrid seeds are the ultimate barter item this is alex jones for survival seed bank
[01:44:59.260 --> 01:45:05.500]  dot com i've been telling you about e-foods direct for a while now here are my top 10 reasons to stock up
[01:45:05.500 --> 01:45:10.940]  on food for me foods direct number 10 the food i get from e-foods direct taste great number nine
[01:45:10.940 --> 01:45:16.460]  the e-foods meals are easy to prepare eight e-foods direct delivers the food right to my front door
[01:45:16.460 --> 01:45:22.060]  seven most of these meals cost less than two dollars six with their large variety i can eat it every
[01:45:22.060 --> 01:45:28.060]  day five i always have access to high quality and delicious food number four e-foods products
[01:45:28.060 --> 01:45:34.700]  don't spoil so i never waste any food three e-foods uses only safe healthy ingredients number two i
[01:45:34.700 --> 01:45:40.140]  have my own food supply and don't depend on the grocery store and the number one reason i promote
[01:45:40.140 --> 01:45:46.540]  e-foods direct is they build special offers just for my listeners folks don't wait get prepared now
[01:45:46.540 --> 01:45:53.180]  we all need to be self-sufficient call e-foods direct at 800 409 5633 and ask for the alex jones
[01:45:53.180 --> 01:46:00.940]  special call e-foods direct at 800 409 5633 or e-foods direct dot com forward slash alex when you're
[01:46:00.940 --> 01:46:09.100]  out on the road the last place you want to be is on the road but if the unfortunate happens you'll
[01:46:09.100 --> 01:46:17.180]  be glad you were wearing diamond gussets there's a place down at Tennessee where they make blue
[01:46:17.180 --> 01:46:27.420]  diamond gusset jeans they so pride in every stitch guarantee you love the way they fit
[01:46:29.340 --> 01:46:36.940]  they put a diamond gusset in the crotch where you need it most blue diamond gussets got it
[01:46:37.900 --> 01:46:45.100]  others don't we turn jeans inside out diamond gusset jeans made in the usa with unparalleled
[01:46:45.100 --> 01:46:50.460]  quality our defender motorcycle jeans combine gusset comfort with kevlar protection so you
[01:46:50.460 --> 01:46:58.140]  can ride all day with confidence order yours at gusset dot com diamond gusset jeans got it others
[01:46:58.140 --> 01:47:08.780]  don't coast to coast direct from austin you're listening to the alex jones broadcasting network
[01:47:08.780 --> 01:47:19.820]  network from the front lines of the information war it's alex jones all right here's the deal
[01:47:19.820 --> 01:47:25.020]  i got like 20 phone calls and 10 11 minutes to get to them i want to talk to everybody so i'm
[01:47:25.020 --> 01:47:29.980]  going to try to shut up and just have you talk maybe give a 10 second comment ellen michael bill
[01:47:29.980 --> 01:47:36.540]  john joe brandon kenny dusty and matt i'll try to at least get to those ellen in colorada thanks for
[01:47:36.540 --> 01:47:42.700]  holding you're on the air yes thank you alex for taking my call before i launch into my question
[01:47:42.700 --> 01:47:49.980]  for you i would just like to reach out to all colorado listeners and you know encourage everyone
[01:47:50.540 --> 01:47:56.780]  to caucus Tuesday night for ron paul yes if you don't know where your caucus location is
[01:47:57.340 --> 01:48:04.140]  just google your county republican party website and they'll have all the information there in terms
[01:48:04.140 --> 01:48:10.380]  of how to you know find put your address in and get your precinct number and then the address of the
[01:48:10.380 --> 01:48:19.340]  caucus okay so that having been said the driver behind my calling today alex is that i generally
[01:48:19.340 --> 01:48:26.620]  listen to your show on my cell phone in the car i've got a bluetooth and yesterday i was driving
[01:48:26.620 --> 01:48:36.780]  around doing errands all day and the number to your telephone you know call to listen to your
[01:48:36.780 --> 01:48:42.700]  telephone call was jammed well i know there's a bunch of systems where we have people can call
[01:48:42.700 --> 01:48:47.500]  and listen to it to numbers i know we've got that it might have been down yesterday and i appreciate
[01:48:47.500 --> 01:48:54.380]  your call but we also have the free um uh droid and iphone apps that are at the listen section
[01:48:54.380 --> 01:48:58.460]  of info wars.com so we'll have to look into that it might not have been jammed it might have just
[01:48:58.460 --> 01:49:02.540]  been a technical difficulty but they're openly calling for censorship and twitter and google are
[01:49:02.540 --> 01:49:08.060]  now saying they'll censor under any government request no judge no jury it's very serious so
[01:49:08.060 --> 01:49:13.420]  thank you so much for the call michael in texas no michelle in texas go ahead you're on the air
[01:49:15.580 --> 01:49:22.540]  oh hi alex can you hear me yes i can welcome hi um well i just want to ask you what do you think
[01:49:22.540 --> 01:49:27.660]  about the nevada caucuses last night i mean they haven't even reported all the votes yet
[01:49:28.700 --> 01:49:32.620]  yeah there was a fraud in iowa fraud in south carolina certified and confirmed
[01:49:33.260 --> 01:49:39.500]  and ron paul many polls was in first place there and there is massive election fraud i told people
[01:49:39.500 --> 01:49:42.860]  just because he wins all the straw polls and in many national polls is number one they're
[01:49:42.860 --> 01:49:47.260]  going to try to steal it people say well then why should ron paul run because he's injecting real
[01:49:47.260 --> 01:49:52.460]  ideas and it's it's building the movement for liberty but i mean we're in deep deep trouble look
[01:49:52.460 --> 01:49:56.780]  at how they gave him least time in the debates look at how they said he can't win i mean they're
[01:49:56.780 --> 01:50:03.820]  engaged in every trick they can uh and uh yeah i mean we haven't gotten the proof yet in nevada
[01:50:03.820 --> 01:50:11.340]  of fraud but we got it in iowa and south carolina yeah i mean i basically sat here on the cnn
[01:50:11.340 --> 01:50:19.820]  website and i watched that last late night caucus and 183 votes went to ron paul and
[01:50:19.820 --> 01:50:25.580]  i'm just me and all the other people on facebook page we blow it we blow it up we repost all the
[01:50:25.580 --> 01:50:30.460]  pictures every day we're doing the money bombs like we're doing everything we can and it just
[01:50:30.460 --> 01:50:37.500]  blows my mind that that one caucus that many people showed up i mean imagine the other counties
[01:50:37.500 --> 01:50:43.020]  and precinct i mean i'm sorry imagine all the other precincts that had that type of turnout for
[01:50:43.020 --> 01:50:48.860]  ron well look i mean here's the deal election fraud has been caught all over the country
[01:50:48.860 --> 01:50:54.060]  the voting machine systems are built where you can't find out and and prove anything
[01:50:54.060 --> 01:50:58.780]  they're designed for fraud that's come out in congressional testimony and people have to wake
[01:50:58.780 --> 01:51:03.820]  up to just how bad this is and get paper ballots back that are counted precinct by precinct and
[01:51:03.820 --> 01:51:10.300]  then tallyed properly but even iowa had that and they admittedly cheated on that and have now
[01:51:10.300 --> 01:51:15.660]  nullified the iowa caucuses and say we don't know who won we're going to give it to santorum
[01:51:15.660 --> 01:51:20.700]  and and that's hidden in plain view we're just trained to accept anything these days it's it's
[01:51:20.700 --> 01:51:25.100]  it's crazy i appreciate your call we have a private fellow reserve that controls our money
[01:51:25.100 --> 01:51:31.820]  we didn't have it till 1913 uh let's talk to bill in georgia you're on the air bill oh yeah good
[01:51:31.820 --> 01:51:37.900]  evening hi how you doing good man good good um hey kudos to you i really appreciate everything
[01:51:37.900 --> 01:51:42.540]  you're doing i appreciate you brother i appreciate you calling and caring about liberty when the
[01:51:42.540 --> 01:51:49.020]  almighty uh steroid bowl is going they're like the other color faith not fair that's what we need
[01:51:49.020 --> 01:51:54.860]  to have more of and um you know i was wondering what were you thinking about that uh obama
[01:51:54.860 --> 01:52:01.820]  disqualification of disqualification trial here in uh lana well i mean he's in contempt he does
[01:52:01.820 --> 01:52:06.220]  have a fake social security number that's been proven the kenyan government says that there's
[01:52:06.220 --> 01:52:10.860]  a record of him being born there but it was removed it's cut out of the book i mean george
[01:52:10.860 --> 01:52:16.220]  w bush in the election had the secret service go over there and that's been confirmed and it
[01:52:16.220 --> 01:52:22.060]  wasn't public it took a foyer request to get that i mean uh the state department ruled his dad was
[01:52:22.060 --> 01:52:27.820]  not his dad and kicked him out of the country his dad looked nothing like him i mean yeah no obama
[01:52:27.820 --> 01:52:32.860]  is an enigma wrapped in a riddle who reads off a teleprompter i appreciate your call uh let's go
[01:52:32.860 --> 01:52:39.740]  ahead and talk to john in texas moving quick here john welcome hello alex hey buddy hey good to talk
[01:52:39.740 --> 01:52:46.460]  to you i just wanted to thank you for waking up as many people as you have you know i paid a high
[01:52:46.460 --> 01:52:55.340]  price for being awakened and um i've been ostracized from my family uh because of that and that's
[01:52:55.340 --> 01:52:58.940]  unfortunate wow i don't believe in freedom and debate in the first amendment i thought they
[01:52:58.940 --> 01:53:04.220]  were americans oh they're they're they're agricultural people but they are so totally brainwashed
[01:53:04.860 --> 01:53:09.900]  that they just don't get it well you know they call that uh well there's a couple different
[01:53:09.900 --> 01:53:16.620]  syndromes but it's the stock home syndrome and uh it happens in every culture people really get
[01:53:16.620 --> 01:53:21.900]  comfortable and think the governments they're sweet daddy that loves them and and i would just
[01:53:21.900 --> 01:53:27.740]  keep working on your family well i'm vocally passionate about good science a healthy environment
[01:53:27.740 --> 01:53:33.980]  responsible informed educators non-gmo food production oh they love gmo why don't you give
[01:53:33.980 --> 01:53:39.660]  them all the thousands of studies it sterilizes every rat they feed it to i had i had an argument
[01:53:39.660 --> 01:53:48.220]  that's two thanksgivings ago with a phd and a phd candidate about gmo's and i was basically told
[01:53:48.220 --> 01:53:55.500]  to leave oh i know they get on listen they get on pattle good then don't let them
[01:53:55.500 --> 01:54:00.380]  door hit them on the rear end i mean look find people that are your spiritual family
[01:54:00.380 --> 01:54:05.820]  who are awake i mean this happened in nazi germany this happened in 1776 here in the us
[01:54:05.820 --> 01:54:11.500]  this is going to happen again and uh you know people especially salesmen will tell you families
[01:54:11.500 --> 01:54:16.540]  the hardest to sell on anything you could be selling snow cones in hell and people wouldn't
[01:54:16.540 --> 01:54:22.700]  buy it if you were family so don't feel bad brother and i support you i bought your tapes
[01:54:22.700 --> 01:54:28.860]  and i'm a member and hang in there and i know i'm preaching to the choir all i can say is we
[01:54:28.860 --> 01:54:33.260]  need to organize to the point where we can be effective no i hear you but you're not just
[01:54:33.260 --> 01:54:38.700]  talking to the choir we know we have our regular listeners we've got computer systems and analytics
[01:54:38.700 --> 01:54:45.740]  and numbers and breakdowns we got 15 million listeners or website visitors total views and
[01:54:45.740 --> 01:54:53.660]  listens a week now growing now three four months it'll be like 18 million but the point is about
[01:54:53.660 --> 01:55:00.060]  35 percent of that is new every week they come through most of them never come back again
[01:55:00.060 --> 01:55:05.980]  but a you know a small percent i think it's like six percent or so each month seven percent
[01:55:05.980 --> 01:55:11.740]  that sticks so 35 new every month and we just keep getting bigger they do they come by
[01:55:12.540 --> 01:55:18.620]  they don't you know that they listen they check it out they leave but some stay and so that's
[01:55:18.620 --> 01:55:23.820]  how it works i mean that look look look look when the depression continues when the breakdown of
[01:55:23.820 --> 01:55:30.220]  society happens when all this accelerates they'll remember what you said who's up next here
[01:55:32.940 --> 01:55:34.860]  john in texas you're on the air go ahead
[01:55:39.260 --> 01:55:43.980]  hello yeah i knew we already talked to john joe joe and idaho you're on the air go ahead
[01:55:43.980 --> 01:55:47.820]  i don't want to call stays up there hold on one second bro i don't want to call stays up there
[01:55:47.820 --> 01:55:53.180]  and then it comes back go ahead joe okay well alex i'm up here in north idaho near spokane
[01:55:53.180 --> 01:55:59.740]  and cordelain uh we have uh oh metropolitan area about 500 000 people we're uh between
[01:56:00.300 --> 01:56:05.740]  seattle and minnesota we're the biggest metropolitan area and uh i listen to you through gcn live on
[01:56:05.740 --> 01:56:09.740]  the internet and we'd like to get you here on a local station that's been trying to get a hold of
[01:56:09.740 --> 01:56:14.220]  you i've been corresponding with the owner of the station and i'd like to find out how we can get
[01:56:14.220 --> 01:56:22.700]  you on on this station the owner is trying to get a hold of us in camp yeah um yeah well let us
[01:56:22.700 --> 01:56:27.500]  the affiliate relations department at genesis has gotten better over time but uh you know they are
[01:56:27.500 --> 01:56:34.860]  handling now 1000 plus affiliates and so you know uh i am the most popular show on the network but
[01:56:34.860 --> 01:56:39.500]  they've got a lot of a lot of stuff to handle ted should probably have about 10 people on affiliate
[01:56:39.500 --> 01:56:47.260]  relations he's got one uh but uh we'll put you on hold here and i will give you uh a phone number
[01:56:47.260 --> 01:56:52.140]  for you to call and you can also email us here but they you know i mean has the has the station
[01:56:52.140 --> 01:56:56.780]  tried to contact the gcn radio network gcnlive.com i don't know if they have i think they tried to
[01:56:56.780 --> 01:57:01.340]  contact you directly yeah i don't really handle affiliate relations but we're starting to get
[01:57:01.340 --> 01:57:06.060]  into that a little bit just because the stations want it well i tell you i first time a first
[01:57:06.060 --> 01:57:11.020]  time caller long-time listener woke up about 20 years ago after reading a book called gary cos uh
[01:57:11.020 --> 01:57:15.020]  en route to global occupation you might have heard of it excellent book that's what's happening
[01:57:15.020 --> 01:57:19.900]  en route to global occupation private corporations setting up a world government they're competing
[01:57:19.900 --> 01:57:26.460]  against the family against natural food against everything well you're awesome joe we will love
[01:57:26.460 --> 01:57:32.220]  we'll put you on hold right now and to give you a contact number and then you to contact gcnlive.com
[01:57:32.220 --> 01:57:37.420]  that's the radio network or uh i can i can i can do it for him but guess we like to be on your
[01:57:37.420 --> 01:57:42.780]  local station we're gaining a lot of affiliates every week it's very very exciting look i promised
[01:57:42.780 --> 01:57:48.140]  to brandon kenny dusty and matt and others tune in tomorrow 11 a.m call in first i'll go to you
[01:57:48.140 --> 01:57:52.860]  first god bless you all
