[00:00:01.000 --> 00:00:16.000]  Intro
[03:21:12.520 --> 03:21:17.160]  United Nations Declaration of Rights on Indigenous Peoples.
[03:21:17.160 --> 03:21:23.400]  And they wanted to say that this that was based, this Doctrine of Discovery, and let
[03:21:23.400 --> 03:21:27.480]  me describe what this is, because your biggest question should be, why are they ending this
[03:21:27.480 --> 03:21:29.080]  now?
[03:21:29.080 --> 03:21:34.880]  The 500-year Catholic decree encouraged colonization.
[03:21:34.880 --> 03:21:40.800]  So what began as a religious decree in the 1400s then became the basis for legal concept
[03:21:40.800 --> 03:21:42.320]  in the United States.
[03:21:42.320 --> 03:21:48.120]  When the Doctrine of Discovery was invoked in a 1923, just after the inception of the
[03:21:48.120 --> 03:21:54.800]  country, US Supreme Court ruling that indigenous people had only rights of occupancy, not ownership
[03:21:54.800 --> 03:21:57.240]  over lands that they had long lived on.
[03:21:57.400 --> 03:22:04.000]  Now I just read that from something that is sort of spun a little bit, to paint the white
[03:22:04.000 --> 03:22:10.480]  Christian Bible-carrying person as the person that is the most evil person in the world
[03:22:10.480 --> 03:22:16.720]  that came in, and on this Doctrine of Discovery that started and originated with the Catholic
[03:22:16.720 --> 03:22:22.920]  Church, that this was the grounds for the taking of property in this country.
[03:22:22.920 --> 03:22:27.320]  Now what you probably should be thinking right now is, why did the Catholic Church
[03:22:27.320 --> 03:22:30.080]  just finally revoke this?
[03:22:30.080 --> 03:22:31.120]  What's going on?
[03:22:31.120 --> 03:22:32.440]  And what does it lead to?
[03:22:32.440 --> 03:22:33.440]  What's been going on?
[03:22:33.440 --> 03:22:39.040]  And I just said, over the last two years, there's been really interesting preoccupation,
[03:22:39.040 --> 03:22:44.720]  especially with this fake administration, on tribal, everything tribal.
[03:22:44.720 --> 03:22:52.880]  In fact, just in two years' time, they have written over 70 executive orders.
[03:22:52.880 --> 03:22:58.160]  It was one of the first ones they did in January, if you recall, one of their top priorities,
[03:22:58.160 --> 03:23:05.240]  memorandums and declarations on tribal, and talking about their sovereignty, and talking
[03:23:05.240 --> 03:23:12.840]  about how we need to open this up, and give them more land, and all kinds of things.
[03:23:12.840 --> 03:23:16.600]  Now what I really think is going on here is, I think the Native Americans are about
[03:23:16.600 --> 03:23:20.040]  to be used in a really big way, and I don't want to see that happen.
[03:23:20.040 --> 03:23:22.320]  And this is why I'm bringing it up.
[03:23:22.320 --> 03:23:24.720]  This is why I'm talking about this today.
[03:23:24.720 --> 03:23:29.320]  Because when it landed in the United States Supreme Court as part of a decision, the judge
[03:23:29.320 --> 03:23:36.440]  was about to lose property if he didn't go with the Doctrine of Discovery on the origins
[03:23:36.440 --> 03:23:38.620]  of the founding of the country.
[03:23:38.620 --> 03:23:43.980]  So what they're saying is, is all over, but especially in the United States, all we did
[03:23:43.980 --> 03:23:50.140]  was murder and pillage, and we took land from people whose land it is, and that this needs
[03:23:50.140 --> 03:23:54.420]  to have redress, and it needs to be given back.
[03:23:54.420 --> 03:23:58.580]  Very very strange language coming from Obama.
[03:23:58.580 --> 03:24:05.660]  In all of his eight years, he did 77 executive orders, directives, and memorandums.
[03:24:05.660 --> 03:24:09.900]  If you want to know what Trump did, Trump only did 19.
[03:24:09.900 --> 03:24:16.140]  Obama did 77, but in the last two years, the fake Biden-King fraud-a-lot administration
[03:24:16.140 --> 03:24:20.980]  has almost matched Biden's eight years in office with 70 of them.
[03:24:20.980 --> 03:24:21.980]  That's a lot.
[03:24:21.980 --> 03:24:22.980]  That's a lot.
[03:24:22.980 --> 03:24:23.980]  So what are they doing?
[03:24:23.980 --> 03:24:24.980]  What is the fascination?
[03:24:24.980 --> 03:24:26.100]  What's going on?
[03:24:26.100 --> 03:24:32.340]  So this goes back to 15th century, and it's the foundation of some of our property law
[03:24:32.340 --> 03:24:33.620]  today.
[03:24:33.620 --> 03:24:38.900]  And what's been going on in Canada lately, in the last year and a half, I'm going to
[03:24:38.900 --> 03:24:44.340]  talk about that, because you need to know what they're doing as a blueprint for, I think,
[03:24:44.340 --> 03:24:46.260]  what we're about to do too.
[03:24:46.260 --> 03:24:51.100]  So the Vatican renounces the 500-year-old doctrine, and I don't think, I think the timing
[03:24:51.100 --> 03:24:54.700]  is right on par for what they're about to do.
[03:24:54.700 --> 03:25:01.700]  I also want to say that in 2005, Ginsburg was noting on a case going back to the same
[03:25:01.700 --> 03:25:02.780]  exact doctrine.
[03:25:02.940 --> 03:25:07.220]  So this doctrine is integral in the formation of the United States.
[03:25:07.220 --> 03:25:09.660]  Are they going after the United States in order to gut it?
[03:25:09.700 --> 03:25:18.340]  So, let me say this, in 2007, the U.N. made a declaration for indigenous peoples that
[03:25:18.340 --> 03:25:22.580]  they wanted to see incorporated into international law, even here, even Canada.
[03:25:22.580 --> 03:25:23.580]  Okay?
[03:25:23.580 --> 03:25:25.340]  It was a big, huge push in 2007.
[03:25:25.340 --> 03:25:31.620]  Well, in 2010, they did a framework of dominance, this U.N. preliminary study on the doctrine
[03:25:31.620 --> 03:25:33.300]  of discovery.
[03:25:33.300 --> 03:25:40.300]  And this came out, and it really enforced the indigenous people need their land back,
[03:25:40.300 --> 03:25:46.840]  and we're going to even have to go to the lengths of undoing constitutions to get them
[03:25:46.840 --> 03:25:48.500]  their land back.
[03:25:48.500 --> 03:25:54.140]  It was a really, really strange, strange type of a document.
[03:25:54.140 --> 03:26:01.860]  It really painted the white, wealthy, especially white, white, wealthy Christian as the most
[03:26:01.860 --> 03:26:03.660]  harmful person on the planet.
[03:26:03.660 --> 03:26:10.340]  So a lot of this has to go to really kind of demonizing Christianity at the same time,
[03:26:10.340 --> 03:26:13.940]  because they are hell-bent on focusing on America.
[03:26:13.940 --> 03:26:20.940]  I guess no other nation conquered another nation in the history of us, right?
[03:26:20.940 --> 03:26:24.420]  But they don't talk about the European nations that conquered one another.
[03:26:24.420 --> 03:26:26.540]  They don't talk about all the others.
[03:26:26.540 --> 03:26:28.080]  They talk about us.
[03:26:28.080 --> 03:26:30.560]  We are their preoccupation.
[03:26:30.560 --> 03:26:41.920]  And the article, the study talks about this insane just zeal for making sure that things
[03:26:41.920 --> 03:26:43.840]  are undone from the very beginning.
[03:26:43.840 --> 03:26:50.760]  So Obama comes out, and he talks about indigenous recognition, and he did this a lot, a lot
[03:26:50.760 --> 03:26:54.080]  more than Bush, let's say, okay?
[03:26:54.080 --> 03:26:58.200]  And Bush was not all for making any sort of international law.
[03:26:58.200 --> 03:27:01.520]  I don't agree with a lot of the things Bush did, but they weren't, United States wasn't
[03:27:01.520 --> 03:27:02.520]  voting on it.
[03:27:02.520 --> 03:27:04.040]  They voted against it.
[03:27:04.040 --> 03:27:09.000]  But then Obama came along, and he did the protection of Native American lands and environment.
[03:27:09.000 --> 03:27:10.000]  This is key.
[03:27:10.000 --> 03:27:11.000]  Remember this.
[03:27:11.000 --> 03:27:13.080]  And environment and redress.
[03:27:13.080 --> 03:27:19.160]  And he said that we were such a terrible nation, we stole and stole and murdered and murdered,
[03:27:19.160 --> 03:27:25.400]  and we took this land, and it was going to be up to him to make sure that we had full,
[03:27:25.400 --> 03:27:31.200]  that they got full recognition of the lands, territories, ownership, occupation that otherwise
[03:27:31.200 --> 03:27:32.760]  they would have acquired.
[03:27:32.760 --> 03:27:38.640]  And that this declaration that Obama made further called upon the states to give back
[03:27:38.640 --> 03:27:42.480]  traditional lands, territories, and natural resources.
[03:27:42.480 --> 03:27:43.640]  Remember that too.
[03:27:43.640 --> 03:27:48.240]  Because as I come into the next segment, I want to talk about something people missed
[03:27:48.240 --> 03:27:51.840]  when Biden-Harris were running for office.
[03:27:51.840 --> 03:27:57.720]  They listed so many items that I don't think people really reported on at the time, but
[03:27:57.720 --> 03:28:02.320]  they were really sort of out there with, this is what we're going to do and why.
[03:28:02.320 --> 03:28:07.480]  So the natural resource rights are a really, really important key here.
[03:28:07.480 --> 03:28:13.920]  And they, and Obama said, under US law, they needed to function properly and facilitate,
[03:28:13.920 --> 03:28:20.760]  as appropriate, access, not only access, but giving their lands back.
[03:28:20.800 --> 03:28:26.800]  This was a really big priority for the Obama administration, but an even bigger one now.
[03:28:26.800 --> 03:28:32.520]  Was the timing of the doctrine of discovery, the ending of that after 500 years, why would
[03:28:32.520 --> 03:28:33.960]  you pick now?
[03:28:33.960 --> 03:28:38.560]  In the year 2023, that there is a definite reason for it.
[03:28:38.560 --> 03:28:40.480]  And I'll get to that in just a moment.
[03:28:40.480 --> 03:28:46.040]  But I want to talk about what Biden-Harris did in their proclamation for the presidency
[03:28:46.040 --> 03:28:47.040]  and what they were about to do.
[03:28:47.040 --> 03:28:48.960]  I'll be right back on the Alex Jones Show.
[03:28:49.160 --> 03:28:51.160]  I'm Kate Daly, your guest host.
[03:28:51.160 --> 03:28:52.160]  Stay with me on this.
[03:29:19.160 --> 03:29:23.520]  They went out, hired engineers, reverse engineered the fancy, best water filter system out there
[03:29:23.520 --> 03:29:28.720]  that sells for twice the price, and they made it as good in all the studies.
[03:29:28.720 --> 03:29:32.400]  It reduces things to non-detectable levels, thousands of chemicals, but you can go pay
[03:29:32.400 --> 03:29:33.400]  two or three times.
[03:29:33.400 --> 03:29:36.280]  There's four or five other filters out there that are just as good.
[03:29:36.280 --> 03:29:40.680]  We sell the very best, highest grade water filtration system for half the price of leading
[03:29:40.680 --> 03:29:46.480]  competitor and the media says we're bad and a cult for telling you you should filter
[03:29:46.480 --> 03:29:47.480]  your water.
[03:29:47.480 --> 03:29:48.680]  You should also filter your shower water.
[03:29:48.680 --> 03:29:51.720]  That's another way you absorb this crap, but I'm done talking about that.
[03:29:51.720 --> 03:29:54.200]  The point is, you can get the filters at Infowarstore.com.
[03:29:54.200 --> 03:29:55.200]  They're discounted right now.
[03:29:55.200 --> 03:29:56.200]  Finally back in stock.
[03:29:56.200 --> 03:30:00.200]  The most banned man in America, Alex Jones.
[03:30:05.200 --> 03:30:08.200]  I want you all to know something, Alex Jones was right.
[03:30:08.200 --> 03:30:11.200]  Alex is right about far more than he's wrong.
[03:30:11.200 --> 03:30:14.200]  Alex has been right on for over a decade.
[03:30:14.200 --> 03:30:18.200]  I don't care how you slice it, dice it, flip it up or rub it down.
[03:30:18.720 --> 03:30:20.720]  Alex Jones was right.
[03:30:20.720 --> 03:30:24.720]  Think about how frustrated we are if you've been awake for a year or two.
[03:30:24.720 --> 03:30:28.720]  Imagine being like an Alex Jones or those guys who've been awake for like decades.
[03:30:28.720 --> 03:30:31.720]  Alex Jones called this years ago, years ago.
[03:30:31.720 --> 03:30:35.720]  Alex Jones never bought the Russia hoax, not for a second.
[03:30:35.720 --> 03:30:38.720]  You are one of the great thinkers of this.
[03:30:38.720 --> 03:30:41.720]  You are a martyr to the First Amendment.
[03:30:41.720 --> 03:30:44.720]  The government fears Alex Jones.
[03:30:44.720 --> 03:30:49.720]  The reason why the globalists hate me is because I'm exposing their corporate worldwide tyranny.
[03:30:58.720 --> 03:31:01.720]  Humanity is in a fight for its very life.
[03:31:01.720 --> 03:31:07.720]  And Infowars for decades has been at the very forefront of the fight for a pro-human future.
[03:31:07.720 --> 03:31:09.720]  We can't stay on air without your help.
[03:31:09.720 --> 03:31:11.720]  And I want to thank you all for your past support.
[03:31:11.720 --> 03:31:14.720]  And I want to encourage those of you that have never bought products at infowarsstore.com
[03:31:14.720 --> 03:31:18.720]  to go there and experience how amazing these products really are.
[03:31:18.720 --> 03:31:22.720]  Ultimate Bone Broth, finally sold out for over two years, back in stock.
[03:31:22.720 --> 03:31:25.720]  Real Red Pill Plus, simply amazing.
[03:31:25.720 --> 03:31:27.720]  Nitric boosts what it does for your heart.
[03:31:27.720 --> 03:31:29.720]  Cardiovascular, critical.
[03:31:29.720 --> 03:31:33.720]  All these products, like Ultimate Krill Oil, Ultimate Fish Oil, Supermelt Vitality,
[03:31:33.720 --> 03:31:37.720]  they're all available and in stock, ready to ship to you right now at infowarsstore.com.
[03:31:37.720 --> 03:31:42.720]  And the final 1,200 signed copies of my book, The Great Reset and the War for the World,
[03:31:42.720 --> 03:31:46.720]  and I'm not going to sign any more after that, are exclusively available at infowarsstore.com as well.
[03:31:46.720 --> 03:31:49.720]  In the last month, I got a little busy, so I didn't sign the books.
[03:31:49.720 --> 03:31:50.720]  We didn't have them for sale.
[03:31:50.720 --> 03:31:52.720]  But now, I signed the last books. You can get them right now.
[03:31:56.720 --> 03:32:03.720]  If Alex Jones runs for president in the Republican Party, he has a chance of winning.
[03:32:04.720 --> 03:32:11.720]  If you just tuned in, you may be noticing I'm wearing an Alex Jones for president 2024 shirt.
[03:32:11.720 --> 03:32:14.720]  I am not seriously planning to run for president.
[03:32:14.720 --> 03:32:18.720]  This is an idea the crew had, to have a triggering shirt, kind of next level.
[03:32:18.720 --> 03:32:19.720]  Alex Jones was right.
[03:32:19.720 --> 03:32:23.720]  There's infowars.com on the back, Alex Jones for president 2024 on the front.
[03:32:23.720 --> 03:32:25.720]  It's a fundraiser shirt.
[03:32:25.720 --> 03:32:26.720]  It's made out of really nice fabric.
[03:32:26.720 --> 03:32:27.720]  It's high quality.
[03:32:27.720 --> 03:32:30.720]  And it is an exclusive shirt to infowarsstore.com.
[03:32:31.720 --> 03:32:33.720]  And when the shirts are gone, they're gone.
[03:32:33.720 --> 03:32:38.720]  We're doing one run of Alex Jones for president 2024 shirts.
[03:32:38.720 --> 03:32:43.720]  And we'll have a historic memento, be able to spread the word, meet a lot of like-minded people.
[03:32:43.720 --> 03:32:45.720]  And you'll be able to keep us on the air.
[03:32:45.720 --> 03:32:48.720]  No way. No way. That's a bridge too far.
[03:32:48.720 --> 03:32:50.720]  That's no, it can't be.
[03:32:50.720 --> 03:32:52.720]  And I said on national television that he was going to win.
[03:32:52.720 --> 03:32:55.720]  At infowarsstore.com.
[03:32:56.720 --> 03:33:01.720]  Leading a frontal assault on the lies of the new world order.
[03:33:01.720 --> 03:33:03.720]  It's Alex Jones.
[03:33:06.100 --> 03:33:17.340]  Welcome to the Alex Jones Show, so happy to be with you.
[03:33:17.340 --> 03:33:23.020]  So the Doctrine of Discovery as it was written up in 1823 U.S. Supreme Court opinion that
[03:33:23.020 --> 03:33:27.580]  basically backed it and said the principle was that, this is what John Marshall wrote
[03:33:27.580 --> 03:33:31.440]  of the Supreme Court, the principle was that discovery gave title to the government by
[03:33:31.440 --> 03:33:36.880]  whose subjects and by whose authority it was made against all other European governments,
[03:33:36.880 --> 03:33:42.120]  which title might be consummated by possession, see that's what we're talking about here,
[03:33:42.120 --> 03:33:43.840]  by possession.
[03:33:43.840 --> 03:33:49.080]  And the exclusion of all other Europeans necessarily gave to the nation making the
[03:33:49.080 --> 03:33:54.480]  discovery of the sole right of acquiring the soil from the natives and establishing settlements
[03:33:54.480 --> 03:33:55.560]  upon it.
[03:33:55.560 --> 03:34:00.360]  Right now the big spin is to say, we walked in with Bibles and we said all the Native
[03:34:00.360 --> 03:34:06.080]  Americans weren't Christian and we conquered them, because that's really what it's about.
[03:34:06.080 --> 03:34:09.760]  And that, I would like to know if we interviewed everybody because I'm pretty sure Native
[03:34:09.760 --> 03:34:14.800]  Americans are Christian, but anyway, so they did it in a way that said that it was the
[03:34:14.800 --> 03:34:20.000]  white Christian male that came in with its Bible to massacre and that this Doctrine of
[03:34:20.000 --> 03:34:25.080]  Discovery gave them the right to do it and then consummate and possess the land.
[03:34:25.080 --> 03:34:33.000]  So Obama signed in 2010 at the same time actually saying, yes, the United Nations,
[03:34:33.000 --> 03:34:39.680]  we declare that their Indigenous Peoples Act, this is a wonderful thing, put out an executive
[03:34:39.680 --> 03:34:43.480]  order and I know you guys probably remember this, Stewardship of the Ocean, Our Coast
[03:34:43.480 --> 03:34:45.160]  and Great Lakes.
[03:34:45.160 --> 03:34:50.600]  And it said, drafted with substantial input from tribes, which established a governance
[03:34:50.600 --> 03:34:55.480]  coordination committee with three tribal representatives.
[03:34:55.480 --> 03:35:00.440]  And so they said their special interest priorities were going to be Arctic and developing coastal
[03:35:00.440 --> 03:35:05.200]  and marine plans and all kinds of things, but they definitely wanted them on board.
[03:35:05.200 --> 03:35:09.800]  Then millions of dollars in like, let's say the Department of Agriculture, Rural Development
[03:35:09.800 --> 03:35:15.640]  Office, all kinds of things were done in the Recovery Acts, millions upon millions upon
[03:35:15.640 --> 03:35:23.600]  millions of dollars given to secure Indian Reservation Roads Program.
[03:35:23.600 --> 03:35:29.360]  To me, it seemed like a lot of pandering, but the fake Biden administration, the deep
[03:35:29.360 --> 03:35:33.760]  state behind Biden, we know Biden doesn't really do anything, but it is amazing to see
[03:35:33.760 --> 03:35:35.560]  the amount in the last two years.
[03:35:35.560 --> 03:35:40.200]  And I know you might've noticed it in the news and maybe wondered what was going on.
[03:35:40.200 --> 03:35:41.960]  A lot of attention.
[03:35:41.960 --> 03:35:47.600]  The ACLU said support for the declaration is essential to upholding U.S. obligations
[03:35:47.600 --> 03:35:48.840]  under international law.
[03:35:48.840 --> 03:35:51.640]  A lot of articles have been written, lots of things.
[03:35:51.640 --> 03:35:57.400]  So two weeks ago when the Catholic Church revoked, renounced this, it was a really, really big
[03:35:57.400 --> 03:35:58.400]  deal.
[03:35:58.400 --> 03:36:02.680]  You guys remember I was, when we were talking about Indigenous People's Day, right?
[03:36:02.680 --> 03:36:06.480]  King Fratelli decided that he was going to do Indigenous People's Day instead of Columbus
[03:36:06.480 --> 03:36:07.480]  Day.
[03:36:07.480 --> 03:36:11.200]  There was much more to this than people really actually realized, I think.
[03:36:11.200 --> 03:36:15.360]  I remember just sort of making fun of it because it just sounds really, what's wrong
[03:36:15.360 --> 03:36:17.560]  with Columbus Day?
[03:36:17.560 --> 03:36:23.560]  But anyway, he did this proclamation and in it he said, we also recommit to supporting
[03:36:23.560 --> 03:36:28.640]  a new, brighter future of promise and equity for tribal nations, a future grounded in tribal
[03:36:28.640 --> 03:36:33.720]  sovereignty and respect for the human rights of the Indigenous People of the Americas and
[03:36:33.720 --> 03:36:35.600]  around the world.
[03:36:35.600 --> 03:36:41.160]  Not only do we have open borders with Indigenous People, claiming to be Indigenous People flooding
[03:36:41.160 --> 03:36:48.880]  in, we also have this onslaught of talking about sovereignty and talking about human
[03:36:48.880 --> 03:36:54.560]  rights, which is the two key words the UN loves, and also Indigenous People, right?
[03:36:54.560 --> 03:36:57.800]  And so everybody thinks, well, you know, they're just giving them something back.
[03:36:57.800 --> 03:36:59.360]  They're doing something for them.
[03:36:59.360 --> 03:37:04.400]  But in all these declarations, they're acting like they don't have anything and now we are
[03:37:04.400 --> 03:37:05.840]  here to give them something.
[03:37:05.840 --> 03:37:08.440]  It's really, really strange, right?
[03:37:08.440 --> 03:37:15.200]  This preoccupation with making us think that they're finally giving them what they're due,
[03:37:15.200 --> 03:37:16.600]  but it's not about that.
[03:37:16.600 --> 03:37:17.600]  It's not about that.
[03:37:17.600 --> 03:37:19.200]  I actually think they're getting used.
[03:37:19.200 --> 03:37:27.040]  So Biden put in this Indigenous Days People thing, the federal government has a solemn
[03:37:27.040 --> 03:37:31.320]  obligation to lift up and invest in the future of Indigenous People, and we're only talking
[03:37:31.320 --> 03:37:38.020]  about 3 million people, 8 million that claim partly to be Indian, but about 3 million people.
[03:37:38.020 --> 03:37:40.660]  That's a really small group, right?
[03:37:40.660 --> 03:37:44.580]  But man, there's a lot of concern over this, for this administration.
[03:37:44.580 --> 03:37:47.940]  So tribal nations, they said, are going to govern their own communities, make their own
[03:37:47.940 --> 03:37:48.940]  decisions.
[03:37:48.940 --> 03:37:49.940]  They already do.
[03:37:49.940 --> 03:37:54.780]  Anyway, it said, we must never forget the centuries-long campaign of violence, displacement,
[03:37:54.780 --> 03:37:59.020]  and terror wrought upon the Native communities and tribal nations.
[03:37:59.020 --> 03:38:02.620]  They're still going on and on with this lie.
[03:38:03.580 --> 03:38:08.940]  So they said, today we acknowledge the significant sacrifices made by Native American people
[03:38:08.940 --> 03:38:11.820]  and their ongoing contributions, blah, blah, blah.
[03:38:11.820 --> 03:38:15.860]  But here's the Biden-Harris plan for tribal nations, and I don't think anyone was really
[03:38:15.860 --> 03:38:17.980]  talking about this.
[03:38:17.980 --> 03:38:24.040]  They basically made this proclamation for equality for all, but the emphasis was going
[03:38:24.040 --> 03:38:26.180]  to be on Native Americans.
[03:38:26.180 --> 03:38:30.860]  And this was their own bullet points from their own website talking about what they were about
[03:38:30.860 --> 03:38:31.860]  to do.
[03:38:32.100 --> 03:38:38.300]  They were going to strengthen nation-to-nation relationships, provide reliable, affordable,
[03:38:38.300 --> 03:38:42.020]  quality health care, and address health disparities.
[03:38:42.020 --> 03:38:48.580]  Right now, they claim that the Native Americans are completely 100% boosted and vaccinated
[03:38:48.580 --> 03:38:50.660]  more than any other group.
[03:38:50.660 --> 03:38:51.660]  Isn't that strange?
[03:38:51.660 --> 03:38:57.500]  They made sure that these people were living in fear, and then they also made sure that
[03:38:57.500 --> 03:39:00.020]  they were getting all of these shots.
[03:39:00.020 --> 03:39:02.420]  That's a whole other thing I want to comment on.
[03:39:02.420 --> 03:39:09.660]  But going back to this document from the Biden-Harris, restore tribal lands, address climate change.
[03:39:09.660 --> 03:39:12.260]  See how those go in the same sentence, go hand in hand?
[03:39:12.260 --> 03:39:15.700]  And safeguard natural and cultural resources.
[03:39:15.700 --> 03:39:17.620]  There's a lot more to that.
[03:39:17.620 --> 03:39:22.060]  Ensure Native communities are safer and tackle the crisis of violence.
[03:39:22.060 --> 03:39:23.060]  That's a red herring.
[03:39:23.060 --> 03:39:27.300]  It really has nothing to do with that, but it looks like they're giving them something,
[03:39:27.300 --> 03:39:28.300]  right?
[03:39:28.300 --> 03:39:34.740]  Expand economic opportunity, but then they talked about elevating the number of judges
[03:39:34.740 --> 03:39:40.980]  that understand tribal lands, that understand tribal sovereignty in our court system, in
[03:39:40.980 --> 03:39:43.060]  the federal court system.
[03:39:43.060 --> 03:39:50.060]  They actually vowed to Biden and Harris to increase the amount of judgeships.
[03:39:50.060 --> 03:39:56.300]  They also vowed to put more Native Americans than ever at the heads of departments or in
[03:39:56.300 --> 03:40:02.340]  the Department of Interior or anything having to do with climate change, with lands, all
[03:40:02.340 --> 03:40:03.740]  of these things.
[03:40:03.740 --> 03:40:05.940]  It's really, really strange.
[03:40:05.940 --> 03:40:14.500]  So they made this declaration, and then Biden came out and said that 30% of the water and
[03:40:14.500 --> 03:40:19.740]  the lands in America would basically be theirs, right?
[03:40:19.740 --> 03:40:21.220]  Would basically be theirs.
[03:40:21.220 --> 03:40:25.620]  And it's really interesting because it's really about a land grab.
[03:40:25.620 --> 03:40:30.460]  So they wrote, we're going to nominate judges who understand federal Indian law, respect
[03:40:30.460 --> 03:40:33.740]  tribal sovereignty.
[03:40:33.740 --> 03:40:35.100]  Now think about this for a moment.
[03:40:35.100 --> 03:40:37.100]  They never did this before.
[03:40:37.100 --> 03:40:39.500]  Why now?
[03:40:39.500 --> 03:40:40.500]  Why now?
[03:40:40.500 --> 03:40:44.420]  Why in this two years is this becoming so important?
[03:40:44.420 --> 03:40:49.700]  And they also talked about how many roles they were going to put Native Americans in
[03:40:49.700 --> 03:40:51.120]  that understood.
[03:40:51.120 --> 03:40:56.400]  And they basically kept saying five, you know, Obama administration recognized and
[03:40:56.400 --> 03:41:02.000]  took 542,000 acres of land in trust for tribes.
[03:41:02.000 --> 03:41:08.320]  And when we talk about agenda 30, we talk about the future of America, if 30% or more,
[03:41:08.320 --> 03:41:12.360]  because I think that was a low calculation on their part so that people wouldn't talk
[03:41:12.360 --> 03:41:13.360]  about it.
[03:41:13.360 --> 03:41:18.200]  But he did declare we would lose 30% more land and waters to the feds.
[03:41:18.280 --> 03:41:21.320]  The feds are partnering up with the tribal nations.
[03:41:21.320 --> 03:41:27.040]  And that's what I'm worried about is that they're partnering up to take more lands
[03:41:27.040 --> 03:41:29.200]  in lieu of climate change.
[03:41:29.200 --> 03:41:33.080]  And so what they're doing is it looks like they're giving something to the Native Americans.
[03:41:33.080 --> 03:41:36.720]  It looks like they're preoccupied with them and really want to give back.
[03:41:36.720 --> 03:41:41.600]  But there's one thing I know about these people in these leftist loonies.
[03:41:41.600 --> 03:41:43.360]  It's always a bait and switch.
[03:41:43.360 --> 03:41:45.800]  It is never about true caring.
[03:41:45.800 --> 03:41:47.080]  It really is not.
[03:41:47.080 --> 03:41:48.800]  There's always a bait and switch.
[03:41:48.800 --> 03:41:54.600]  So their biggest objectives were Biden-Harris, protect natural and cultural treasures, and
[03:41:54.600 --> 03:41:58.600]  make sure and put as much land as they could under these things, respect land sovereignty
[03:41:58.600 --> 03:42:02.440]  and tribal rights, and protect Native homelands.
[03:42:02.440 --> 03:42:03.880]  It was this really big push.
[03:42:03.880 --> 03:42:07.320]  Now you're probably thinking to yourself, they've already done this.
[03:42:07.320 --> 03:42:08.320]  This was already done.
[03:42:08.320 --> 03:42:11.040]  Native Americans have their tribal lands.
[03:42:11.040 --> 03:42:12.520]  What is going on?
[03:42:12.520 --> 03:42:16.920]  When I come back, I want to tell you what Canada just did, because it's a really important
[03:42:16.920 --> 03:42:20.680]  sad state of affairs move on their part.
[03:42:20.680 --> 03:42:24.920]  And they keep talking about this bill that passed a year and a half ago and how they
[03:42:24.920 --> 03:42:29.840]  might have to change their constitution to accommodate the new international law from
[03:42:29.840 --> 03:42:32.360]  the UN on indigenous peoples.
[03:42:32.360 --> 03:42:34.080]  I'll come back and talk about that.
[03:42:34.080 --> 03:42:38.960]  But this, I tell you, there's way more to this than people are recognizing.
[03:42:38.960 --> 03:42:42.440]  These tracks are being laid and it looks like they're giving them something, but I think
[03:42:42.440 --> 03:42:43.440]  they're using them.
[03:42:43.600 --> 03:42:48.680]  And I think they're taking it for climate change in the name of of tribal nations.
[03:42:48.680 --> 03:42:49.680]  I'll be right back.
[03:42:49.680 --> 03:42:51.680]  I'm Kate Daly for the Alex Jones Show.
[03:42:56.880 --> 03:43:01.680]  They decided to not perp walking, not put him in handcuffs, not do a mugshot because
[03:43:01.680 --> 03:43:03.200]  they knew that that would help Trump.
[03:43:03.200 --> 03:43:05.480]  Didn't they know this would backfire?
[03:43:05.480 --> 03:43:06.980]  We were waiting for the mugshot.
[03:43:06.980 --> 03:43:08.200]  We learned today they wouldn't have it.
[03:43:08.200 --> 03:43:09.400]  So we've made our own.
[03:43:09.640 --> 03:43:14.520]  And it says political prisoner with an image of President Trump.
[03:43:14.520 --> 03:43:17.000]  The shirt is being printed now in Texas.
[03:43:17.000 --> 03:43:19.560]  It'll be shipping out to you in one week.
[03:43:19.560 --> 03:43:25.760]  Political prisoner with Trump on the front there in a mugshot jail background.
[03:43:25.760 --> 03:43:26.760]  It's a fundraiser shirt.
[03:43:26.760 --> 03:43:30.920]  It says InfoWars.com on the back of the shirt.
[03:43:30.920 --> 03:43:32.240]  We also have Alex Jones for president.
[03:43:32.240 --> 03:43:33.560]  No, I'm not running for president.
[03:43:33.560 --> 03:43:36.000]  It's a really nice navy blue, high quality shirt.
[03:43:36.000 --> 03:43:37.000]  Red, white and blue.
[03:43:37.000 --> 03:43:38.000]  Alex Jones for president.
[03:43:38.600 --> 03:43:41.120]  It's a fun conversational piece and a limited edition shirt.
[03:43:41.120 --> 03:43:43.000]  Great way to fund the operation.
[03:43:43.000 --> 03:43:51.360]  So get your Alex Jones for president and Trump mugshot shirts at InfoWars.com or by
[03:43:51.360 --> 03:43:55.320]  calling toll free triple eight two five three three one three nine.
[03:44:01.760 --> 03:44:03.240]  I want to say brain force is great.
[03:44:03.240 --> 03:44:05.080]  I want to say turbo force is amazing.
[03:44:05.080 --> 03:44:05.760]  It is.
[03:44:05.800 --> 03:44:10.680]  But if you took it with fish oil, it's like the fish oil is it.
[03:44:10.680 --> 03:44:12.000]  The fish oil is better than it.
[03:44:12.000 --> 03:44:13.800]  And that's an example of what I'm talking about.
