whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:53:31.000 --> 02:53:37.000]   Those who listened had a chance to save themselves, but this has nothing to do with the stock market.
[02:53:37.000 --> 02:53:38.000]   This will affect us all.
[02:53:38.000 --> 02:53:43.000]   I've posted a free video at dollardanger.com.
[02:53:43.000 --> 02:53:50.000]   Maybe you'll disagree with my conclusions, but first, you need to watch this video and see the facts for yourself.
[02:53:50.000 --> 02:53:56.000]   You can watch the video for free right now by going to dollardanger.com.
[02:53:56.000 --> 02:53:59.000]   Again, that's dollardanger.com.
[02:53:59.000 --> 02:54:07.000]   Welcome back. I'm going to do this segment and one more, and then Anthony Guggiardi takes over.
[02:54:07.000 --> 02:54:17.000]   You know, this report is so big on 9/11 and other things that are happening, I'm tempted to fly Wayne Madsen here next week, next Wednesday if he can do it,
[02:54:17.000 --> 02:54:23.000]   to be in studio with us and also plan out some of the other investigative reports he wants to go out and engage in.
[02:54:23.000 --> 02:54:25.000]   So we'll see if that can happen.
[02:54:25.000 --> 02:54:30.000]   And again, I've gotten better about not talking over host or guest.
[02:54:30.000 --> 02:54:32.000]   I've gotten a lot better. Everybody's noticed.
[02:54:32.000 --> 02:54:39.000]   The problem is you talk about 9/11 with me or carbon taxes or Agenda 21 or whatever the stuff I'm really informed on,
[02:54:39.000 --> 02:54:43.000]   I get a headache. I want to just tell everybody thousands of points.
[02:54:43.000 --> 02:54:45.000]   I'm talking thousands of points.
[02:54:45.000 --> 02:54:50.000]   9/11 is such a ridiculous fraud that it's insane.
[02:54:50.000 --> 02:54:59.000]   It's like finding 20 dead bodies in the back of somebody's pickup truck, and you don't know exactly where the guy driving it got it.
[02:54:59.000 --> 02:55:06.000]   He won't tell you what he did, but you go to his house and there's all these chainsaws and blood and bodies and then videos of him with the dead bodies.
[02:55:06.000 --> 02:55:08.000]   And you're like, buddy, we know you're involved.
[02:55:08.000 --> 02:55:14.000]   We don't know exactly how you did it or where you got all these people, but you are the suspect.
[02:55:14.000 --> 02:55:17.000]   And we can tell you did it.
[02:55:17.000 --> 02:55:21.000]   And then you got the motive to take our freedoms. It makes me sick.
[02:55:21.000 --> 02:55:27.000]   Now, I want to shift gears, take a few calls for Wayne Madsen from Eric, Damian, John, Chad, Nick and others.
[02:55:27.000 --> 02:55:29.000]   I appreciate folks holding.
[02:55:29.000 --> 02:55:35.000]   But Wayne, separately with this heat up of war with Russia, obviously, Russia's got its own problems.
[02:55:35.000 --> 02:55:38.000]   We're not saying it's perfect, but the West is starting war with them.
[02:55:38.000 --> 02:55:42.000]   I'm a kid hearing about Russian subs on US cables in the Atlantic.
[02:55:42.000 --> 02:55:48.000]   You know, when I was watching CBS News with Dan Rather, while my mom cooked dinner in the kitchen.
[02:55:48.000 --> 02:55:54.000]   Do you think the Russians really are putting submersible vehicles down on the cables that they don't say they cut them?
[02:55:54.000 --> 02:55:58.000]   Or is this just hype? What do you think's going on?
[02:55:58.000 --> 02:56:06.000]   So submarine that does the same type of thing, it's the USS Jimmy Carter, specially configured submarine for those same kinds of operations.
[02:56:06.000 --> 02:56:11.000]   So obviously, the Russians are conducting drills like we conduct drills.
[02:56:11.000 --> 02:56:14.000]   The Israelis have submarines that have done the same thing.
[02:56:14.000 --> 02:56:25.000]   And a few years ago, if you recall, there was there were massive submarine cable cuts in the eastern Mediterranean that were reportedly done by the Israeli submarines.
[02:56:25.000 --> 02:56:34.000]   Because they basically cut off all the communications to Iran, Pakistan, all the way to Southeast Asia.
[02:56:34.000 --> 02:56:37.000]   So these are the types of things that are done.
[02:56:37.000 --> 02:56:42.000]   When I worked in the Navy, we had something called the sound surveillance system, SOSUS.
[02:56:42.000 --> 02:56:49.000]   And after a few disclosures, thanks to the spy John Walker and the capture by North Korea, the Pueblo,
[02:56:49.000 --> 02:56:56.000]   the Russians would routinely send their submarines around our hydrophone arrays to let us know that they knew what we had there.
[02:56:56.000 --> 02:57:07.000]   And then, you know, they'd rev up their engines and, you know, cause all kinds of acoustic anomalies for the ocean systems technicians that were listening.
[02:57:07.000 --> 02:57:12.000]   So that's the equivalent of a teenager burning out his tires from a hamburger place.
[02:57:12.000 --> 02:57:18.000]   Yeah, pretty much. This is these are these the Russians are letting us know that they know.
[02:57:18.000 --> 02:57:20.000]   Look, everybody knows where these cables are anyway.
[02:57:20.000 --> 02:57:26.000]   There's maps of them and and some of the Snowden documents released.
[02:57:26.000 --> 02:57:31.000]   Obviously, the NSA knows exactly where all the submarine has their own taps on them.
[02:57:31.000 --> 02:57:34.000]   They're tapping them. Exactly right.
[02:57:34.000 --> 02:57:39.000]   Well, that's what's crazy is they take normal military drills by other countries and act like it's acts of war,
[02:57:39.000 --> 02:57:45.000]   while the West are the ones moving weaponry up against other countries' borders.
[02:57:45.000 --> 02:57:50.000]   Right. Right now, we're supposedly supporting the Syrian Kurds against their enemies.
[02:57:50.000 --> 02:57:54.000]   And and the Turks are now said to be bombing the same people.
[02:57:54.000 --> 02:57:58.000]   Turkey, our NATO ally. What kind of policy is this?
[02:57:58.000 --> 02:58:05.000]   Either we support the Kurds, the Russians are supporting the Syrian Kurds, but we're going to allow the Turks to bomb.
[02:58:05.000 --> 02:58:08.000]   It's total schizophrenia. Stay there. We're back in a minute and a half.
[02:58:08.000 --> 02:58:11.000]   We're going to take a few calls and let you get out of here. Wayne Matson report dot com.
[02:58:11.000 --> 02:58:17.000]   Briefly, before I end this hour and come back in the fourth hour that a lot of stations are starting to pick up that we've added it.
[02:58:17.000 --> 02:58:22.000]   We've got a lot of specials running now that end on the 31st or on the first.
[02:58:22.000 --> 02:58:28.000]   Free shipping, 10 percent off storable foods, Infowarsstore.com, Infowarsselect.com.
[02:58:28.000 --> 02:58:32.000]   Free shipping, 10 percent off on water filtration systems like the new Alexa Pure Pro.
[02:58:32.000 --> 02:58:40.000]   And we've got 25 percent off the liver cleanse, gallbladder cleanse, oxy powder package at Infowarslife.com.
[02:58:40.000 --> 02:58:44.000]   Your purchase makes it all possible. So thank you. We'll be back.
[02:58:44.000 --> 02:58:47.000]   Visit GCNlive.com today.
[02:58:47.000 --> 02:58:53.000]   I want more candy. I want more video games. Mine, mine, mine.
[02:58:53.000 --> 02:59:03.000]   And it's that type of behavior that spurred me to do the research to develop a true nutraceutical formula that was designed to smooth out and help children focus.
[02:59:03.000 --> 02:59:09.000]   All of our children are hit with modern mind control. Television, music, fast food, GMOs, sugars, you name it.
[02:59:09.000 --> 02:59:15.000]   Young humans have not yet developed their nervous system and are being hammered daily by globulous concoctions.
[02:59:15.000 --> 02:59:20.000]   It's no wonder they can't focus and calm down and then are put on dangerous psychotropic drugs.
[02:59:20.000 --> 02:59:27.000]   Working with my team, we set out to find the best formula with the highest quality ingredients that children would actually like and take.
[02:59:27.000 --> 02:59:34.000]   We worked with the leading manufacturer in nutritional supplements that are safe for children to bring you the most affordable and powerful calming formula out there.
[02:59:34.000 --> 02:59:42.000]   Introducing ChildEase with herbs and calming extracts like chamomile and lemon balm and essential nutrients that taste great.
[02:59:42.000 --> 02:59:49.000]   Obtain your ChildEase today at Infowarslife.com. That's ChildEase exclusively at Infowarslife.com.
[02:59:49.000 --> 02:59:55.000]   You're listening to The Alex Jones Show.
[03:00:01.000 --> 03:00:06.000]   The Genesis Communications Radio Network proudly presents The Alex Jones Show.
[03:00:06.000 --> 03:00:09.000]   Because there's a war on for your mind.
[03:00:09.000 --> 03:00:16.000]   A global surveillance blimp crashed. Joe Biggs has got a report coming up. Anthony Gucciardi will have highlights of the debate.
[03:00:16.000 --> 03:00:18.000]   The skewed questions, it was pretty sick.
[03:00:18.000 --> 03:00:24.000]   Wayne, I want to take a few calls on that subject and anybody else we don't get to will have to hold and they'll get to them throughout the hour.
[03:00:24.000 --> 03:00:25.000]   We appreciate the callers.
[03:00:27.000 --> 03:00:31.000]   But what did you think of the debate? I don't know if you watched it. We don't script these interviews.
[03:00:31.000 --> 03:00:38.000]   Last night, I mean the questions were some of the most attack dog I've ever seen and it really blew up in the media's face.
[03:00:38.000 --> 03:00:49.000]   Well, I just wish they would go back to the original debate formats of years past where you actually had a debate rather than a joint news conference.
[03:00:49.000 --> 03:00:51.000]   League of Women Voters did a good job.
[03:00:51.000 --> 03:01:07.000]   They sure did. Going back to the Kennedy-Nixon debate of 1960. They were only thrown out of the process after the RNC and the DNC got together and created like this Presidential Debate Commission which is a monopoly.
[03:01:07.000 --> 03:01:17.000]   Well, a duopoly of power. That's why you don't get a Ralph Nader's or Ross Perot had to fight tooth and nail to get into the one in '92.
[03:01:17.000 --> 03:01:21.000]   And that wouldn't have happened unless his poll numbers were so high at the time.
[03:01:21.000 --> 03:01:27.000]   So, it would be nice to see the League of Women Voters and then see the League if they were in charge.
[03:01:27.000 --> 03:01:35.000]   They could say, "Look, if you don't have a certain threshold, you're not going to be Bobby Jindal. You're not going to have the kiddie table debate or the undercard debate.
[03:01:35.000 --> 03:01:41.000]   You're only going to have debates between those who are commanding and not from these phony polls either."
[03:01:41.000 --> 03:01:47.000]   You see, the media runs their own polls so they can determine who they're going to put on the stage.
[03:01:47.000 --> 03:01:50.000]   Sure. From the wide spectrum, who do you think is still in the lead Republican-wise?
[03:01:50.000 --> 03:01:55.000]   Do you think it's Trump and on the Democrat side, is it Clinton or is it Sanders?
[03:01:55.000 --> 03:01:59.000]   Oh, I think it's clearly Hillary Clinton on the Democratic side.
[03:01:59.000 --> 03:02:03.000]   And I think it's still Trump on the Republican side.
[03:02:03.000 --> 03:02:13.000]   I mean, Ben Carson did not really do himself any favors when he, you know, he's flip-flopping on a lot of issues now.
[03:02:13.000 --> 03:02:16.000]   And I think Jeb Bush is the big surprise.
[03:02:16.000 --> 03:02:21.000]   Everybody thought it was going to be Bush v. Clinton again in 2016.
[03:02:21.000 --> 03:02:27.000]   His temper tantrums, like the little spoiled Bush he is, are not doing him any favors.
[03:02:27.000 --> 03:02:35.000]   So his decrease in popularity has caused Marco Rubio to basically pick up some of his strength.
[03:02:35.000 --> 03:02:36.000]   Sure.
[03:02:36.000 --> 03:02:50.000]   Of course, that's why Bush launched into the attack on his old mentor, I should say his apprentice, Rubio, for high absenteeism in the Senate.
[03:02:50.000 --> 03:02:52.000]   Let's jam in some calls here.
[03:02:52.000 --> 03:02:57.000]   And we'll get to everybody, but I'm leaving because Gucci Artie is taking over.
[03:02:57.000 --> 03:02:59.000]   Got a nice fresh horse ready to lead the charge here coming up.
[03:02:59.000 --> 03:03:02.000]   Let's go ahead and go to John in FEMA Region 5, then Eric.
[03:03:02.000 --> 03:03:03.000]   Go ahead, sir.
[03:03:03.000 --> 03:03:04.000]   Thanks for holding.
[03:03:04.000 --> 03:03:06.000]   Yeah, Alex, how you been?
[03:03:06.000 --> 03:03:07.000]   Good, brother.
[03:03:07.000 --> 03:03:09.000]   Hey, I hope you enjoyed your time off.
[03:03:09.000 --> 03:03:11.000]   You probably used to more.
[03:03:11.000 --> 03:03:12.000]   I loved it, yeah.
[03:03:12.000 --> 03:03:26.000]   My cable system here where I lived in does not even have CNBC on it, so I had to go to the source and watch it on InfoWars last night.
[03:03:26.000 --> 03:03:34.000]   And some of the questions were just -- I mean, it was just totally ridiculous the way they were asking the questions.
[03:03:34.000 --> 03:03:43.000]   And they were going back to the same people to avoid going to the frontrunners, basically.
[03:03:43.000 --> 03:03:48.000]   I did notice they were trying to give more time to folks that weren't frontrunners this time.
[03:03:48.000 --> 03:03:52.000]   And in the past, it was supposedly whoever was the frontrunner got more time.
[03:03:52.000 --> 03:03:55.000]   I would just rather have equal time, but it's kind of hard to control.
[03:03:55.000 --> 03:04:04.000]   And, yes, we do live coverage of these debates with our reporters there in live time analyzing the propaganda via fair use.
[03:04:04.000 --> 03:04:09.000]   What's your take on that, Wayne Madsen, on why they were giving some people more time?
[03:04:09.000 --> 03:04:14.000]   Well, because I think the media clearly shows favorites in all these debates.
[03:04:14.000 --> 03:04:22.000]   That's why there should be a neutral group that handles the debate, the questions.
[03:04:22.000 --> 03:04:33.000]   In other words, you could have a member of the media asking the questions, but the questions should be developed by some neutral -- like the League of Women Voters.
[03:04:33.000 --> 03:04:41.000]   I mean, the League of Women Voters came up with the questions in 1960, and Howard K. Smith posed the questions to Kennedy and Nixon.
[03:04:41.000 --> 03:04:43.000]   So that's what we need to go back to.
[03:04:43.000 --> 03:04:55.000]   But you got them to -- look, this is -- the reason why Trump is doing as well as he is, the media has turned this entire process into a reality TV show, and he's the king of reality.
[03:04:55.000 --> 03:04:59.000]   That's right. Great job, Wayne. We'll talk to you soon. Anthony Guacciardi coming up.
[03:04:59.000 --> 03:05:08.000]   While many restaurants are cracking down on patrons who pack heat, one restaurant is giving discounts to concealed carriers following a robbery.
[03:05:08.000 --> 03:05:16.000]   Paparoo owner Art Bouvier announced on Facebook Saturday night that an armed robber had walked in, threatened his employees, and stolen money.
[03:05:16.000 --> 03:05:20.000]   "I have a gun, and I'm going to need all the money out of your registers," the robber said.
[03:05:20.000 --> 03:05:31.000]   After the thief had made off with the money, the owner took to social media to announce that until further notice, your concealed carry license earns you 25% off your meal when you dine in.
[03:05:31.000 --> 03:05:38.000]   He went on to say, "These folks are our extended family, and I do not take kindly to them being harassed in this manner."
[03:05:38.000 --> 03:05:47.000]   Hoping to thwart future robberies, Bouvier stated that he would use every trick he knows to protect his extended family, and reiterated the decision is his to make.
[03:05:47.000 --> 03:05:53.000]   He was quoted stating, "My restaurant, my wall, my business. I can give discounts to whomever I please."
[03:05:53.000 --> 03:05:58.000]   You can find more reports on InfoWars.com.
[03:05:59.000 --> 03:06:03.000]   When cells become toxic, they die early, and aging sets in.
[03:06:03.000 --> 03:06:11.000]   No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[03:06:11.000 --> 03:06:16.000]   Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[03:06:16.000 --> 03:06:19.000]   You want the best that's out there at the lowest price anywhere?
[03:06:19.000 --> 03:06:21.000]   We now have the synergistic solution.
[03:06:21.000 --> 03:06:28.000]   Secure your DNA force today at InfoWarsLife.com or call toll free 888-253-3139.
[03:06:29.000 --> 03:06:30.000]   Brain force is here.
[03:06:30.000 --> 03:06:32.000]   Ladies and gentlemen, I've been on this the last few months.
[03:06:32.000 --> 03:06:37.000]   You probably noticed I've been more focused, less brain fog, more energy, and it's because of brain force.
[03:06:37.000 --> 03:06:41.000]   There's always hidden additives in your food, even organic food has hidden additives.
[03:06:41.000 --> 03:06:44.000]   Staring at the computer all day, working, doing good, you're still damaging your brain.
[03:06:44.000 --> 03:06:46.000]   Ultimately, we've all been dumbed down to some degree.
[03:06:46.000 --> 03:06:48.000]   It doesn't have stimulants, it doesn't have garbage in it.
[03:06:48.000 --> 03:06:50.000]   It has natural things that do it clean.
[03:06:50.000 --> 03:06:57.000]   You will find brain force and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[03:06:59.000 --> 03:07:01.000]   Clean, pure drinking water.
[03:07:01.000 --> 03:07:02.000]   You can't survive without it.
[03:07:02.000 --> 03:07:03.000]   But where do you get it?
[03:07:03.000 --> 03:07:09.000]   Alexa Pure Pro is a brand new, ground-breaking, gravity-fed water filtration system that is like no other.
[03:07:09.000 --> 03:07:15.000]   The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[03:07:15.000 --> 03:07:21.000]   Pairing the unprecedented super filtration power of an all-new gravity block core with a hybrid chromatic shell,
[03:07:21.000 --> 03:07:32.000]   it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[03:07:32.000 --> 03:07:35.000]   Filter capacity up to 5,000 gallons.
[03:07:35.000 --> 03:07:36.000]   Stainless steel construction.
[03:07:36.000 --> 03:07:37.000]   Easy assembly.
[03:07:37.000 --> 03:07:38.000]   Low maintenance.
[03:07:38.000 --> 03:07:40.000]   Replacement filters are simple to install.
[03:07:40.000 --> 03:07:48.000]   And now, as part of an exclusive, limited-time introductory offer, you can save $20 off a retail price and get free shipping.
[03:07:48.000 --> 03:07:53.000]   This is a limited-time offer, so order your unit today and receive free shipping and $20 off.
[03:07:53.000 --> 03:07:59.000]   Go to InfoWarsStore.com or call 888-253-3139.
[03:07:59.000 --> 03:08:09.000]   From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[03:08:09.000 --> 03:08:13.000]   It's Alex Jones and the GCN Radio Network.
[03:08:16.000 --> 03:08:20.000]   Welcome to the fourth hour of Overdrive of the Alex Jones Show.
[03:08:20.000 --> 03:08:23.000]   I'm Anthony Gucciardi, your host for the rest of the hour.
[03:08:23.000 --> 03:08:31.000]   We have got a stack of news, as well as some key election coverage from last night from InfoWars Nightly News
[03:08:31.000 --> 03:08:37.000]   and a special report by Joe Biggs on a runaway blimp and what the government isn't telling you about it.
[03:08:37.000 --> 03:08:46.000]   But first and foremost, 14 million people last night witnessed the trend of the establishment media failing once again.
[03:08:46.000 --> 03:08:51.000]   And you notice that there's one central theme we keep seeing over and over again,
[03:08:51.000 --> 03:08:59.000]   whether it's the Gallup polls or it's the consumer reports or it's actually now the presidential candidates.
[03:08:59.000 --> 03:09:03.000]   The theme is that we are tired of the mainstream media.
[03:09:03.000 --> 03:09:08.000]   And you could argue, sure, it's some establishment groups arguing with other establishment groups,
[03:09:08.000 --> 03:09:13.000]   CNBC versus Fox versus CNN, so on and so forth.
[03:09:13.000 --> 03:09:19.000]   But there is one key notion that we cannot seem to escape, and that is an utter truth,
[03:09:19.000 --> 03:09:21.000]   that we're sick of the mainstream media.
[03:09:21.000 --> 03:09:28.000]   It's time for the rise of independent media, and it's time for the rise of the Internet age in which we're all our own media.
[03:09:28.000 --> 03:09:43.000]   So this report on CNBC's Republican debate notches 14 million viewers to me turns into 14 million people reaffirming the reality that the mainstream media is pretty much completely dead.
[03:09:43.000 --> 03:09:55.000]   And the fact that we keep seeing news like this, police use terror powers to seize BBC journalist's laptop, shows this is a worldwide phenomenon.
[03:09:55.000 --> 03:09:59.000]   People are tired of this establishment system sucking us dry.
[03:09:59.000 --> 03:10:07.000]   And basically what happened is this BBC reporter was interviewing some "ISIS sympathizers", right?
[03:10:07.000 --> 03:10:13.000]   And what that really means is he was putting together a piece of report for BBC.
[03:10:13.000 --> 03:10:15.000]   The government comes in and says, well, that laptop is ours now.
[03:10:15.000 --> 03:10:17.000]   You don't have any rights as a journalist.
[03:10:17.000 --> 03:10:21.000]   We're going to steal everything you have, and all of your research is ours.
[03:10:21.000 --> 03:10:25.000]   And it gets more and more ridiculous.
[03:10:25.000 --> 03:10:31.000]   90-year-old woman told to remove blouse and bra during TSA search.
[03:10:31.000 --> 03:10:39.000]   Portland, Oregon, the TSA says it's investigating an incident where a 90-year-old woman was forced to strip after setting off body scanners.
[03:10:39.000 --> 03:10:47.000]   Alan Sharnie told ABC affiliate that his mother Harriet went through the full body scanner at Portland International Airport when the alarm went off.
[03:10:47.000 --> 03:10:51.000]   TSA agents quickly pulled her aside, stripped her naked.
[03:10:51.000 --> 03:10:54.000]   Wow, 90-year-old woman.
[03:10:54.000 --> 03:10:57.000]   And why do I reference these two articles together?
[03:10:57.000 --> 03:11:07.000]   Because it coincides with the collapse of both the establishment media and the idea that the establishment and the loving government are just our friends trying to help us.
[03:11:07.000 --> 03:11:10.000]   And this debate for me signifies a big change.
[03:11:10.000 --> 03:11:25.000]   Because if you look at the central theme, as Alex played in the videos earlier, and I'm sure you've already heard, Ted Cruz, Trump, Marco Rubio, even Jeb Bush, trashing CNBC's BS media style.
[03:11:25.000 --> 03:11:28.000]   And that's really what it is. It's a BS media style.
[03:11:28.000 --> 03:11:31.000]   The media used to be around to inform us.
[03:11:31.000 --> 03:11:39.000]   It used to be around to tell us about events that actually mattered instead of ad hominem attacks, fantasy football.
[03:11:39.000 --> 03:11:43.000]   And making it all about these personalities.
[03:11:43.000 --> 03:11:47.000]   We aren't even talking about policy, the future of this country.
[03:11:47.000 --> 03:11:54.000]   I like to talk about things like the future of humanity, the evolution of thinking, the evolution of humanity, the evolution of society.
[03:11:54.000 --> 03:11:56.000]   Where are we going to be in 20, 30 years?
[03:11:56.000 --> 03:11:58.000]   Where's the technology progressing?
[03:11:58.000 --> 03:12:00.000]   How are these things working?
[03:12:00.000 --> 03:12:03.000]   What are we doing to actually fix the systems that are broken inside the United States?
[03:12:03.000 --> 03:12:06.000]   Well, who cares? Who cares? Who cares?
[03:12:06.000 --> 03:12:09.000]   It's all about fantasy football.
[03:12:09.000 --> 03:12:13.000]   And if Trump is an evil comic book character, it's a complete and utter joke.
[03:12:13.000 --> 03:12:15.000]   And it's laughable.
[03:12:15.000 --> 03:12:20.000]   Now, I do want to go to this report by Joe Biggs on this runaway blimp.
[03:12:20.000 --> 03:12:23.000]   Because it just also coincides with the craziness going on with the establishment.
[03:12:23.000 --> 03:12:27.000]   It's runaway blimp, what the government isn't telling you.
[03:12:27.000 --> 03:12:29.000]   Let's go ahead and check out this report.
[03:12:30.000 --> 03:12:34.000]   [intro music]
[03:12:34.000 --> 03:12:40.000]   This is Joe Biggs with Infowars.com with some breaking news.
[03:12:40.000 --> 03:12:45.000]   A blimp that NORAD has, has become untethered.
[03:12:45.000 --> 03:12:51.000]   Now, it says a blimp associated with NORAD surveillance of the East Coast has become untethered from its area in Maryland.
[03:12:51.000 --> 03:12:53.000]   It's now flying over Pennsylvania.
[03:12:53.000 --> 03:12:57.000]   Now, it's also dragging the cables that it came untethered from the ground from.
[03:12:57.000 --> 03:13:02.000]   They're around 1,600 feet long and they are now dragging across Pennsylvania.
[03:13:02.000 --> 03:13:09.000]   Now, it says that there are approximately about 18,000 people without power in Bloomsburg, Pennsylvania.
[03:13:09.000 --> 03:13:17.000]   And NORAD has tweeted out that they want anybody to take footage and kind of give whereabouts of where they see that so they can help contain this blimp.
[03:13:17.000 --> 03:13:24.000]   Now, the military has already scrambled two F-16 fighter jets to kind of keep an eye on the situation as it unfolds.
[03:13:24.000 --> 03:13:33.000]   Now, what we're going to do though is we're actually going to cut to some footage where Alex Jones actually predicted that this kind of equipment would be used.
[03:13:33.000 --> 03:13:36.000]   Now, why do we need equipment like this?
[03:13:36.000 --> 03:13:43.000]   Well, ever since 9/11, our government has continued its profiling, its spying on American citizens.
[03:13:43.000 --> 03:13:51.000]   American citizens who have committed zero crimes all in the name of looking for terrorism and trying to stop these terrorist threats.
[03:13:51.000 --> 03:14:04.000]   And time and time again, we've seen reports where none of the interrogations that have been used at Guantanamo have ever led to one tangible piece of hardcore intelligence that have actually led to anything being stopped.
[03:14:04.000 --> 03:14:07.000]   And instead, we're torturing people.
[03:14:07.000 --> 03:14:12.000]   We're spying on American citizens via Facebook, through our cell phones, through our TVs, through microwaves.
[03:14:12.000 --> 03:14:14.000]   And they're using this to profile you.
[03:14:14.000 --> 03:14:16.000]   They're taking pictures of your face.
[03:14:16.000 --> 03:14:18.000]   They're finding out your patterns of what you look at.
[03:14:18.000 --> 03:14:23.000]   And they put this in a large database to see whether or not you're going to commit a crime.
[03:14:23.000 --> 03:14:25.000]   It's almost like watching the movie Minority Report.
[03:14:25.000 --> 03:14:27.000]   It's actually happening right now.
[03:14:27.000 --> 03:14:36.000]   And over 10 years ago, Alex Jones himself here, the leader of Infowars.com, predicted that this kind of technology would be implemented.
[03:14:36.000 --> 03:14:43.000]   And now, this blimp has been set up over the East Coast to keep an eye on certain things that could possibly happen.
[03:14:43.000 --> 03:14:55.000]   Now, let's go to the footage from the martial law 9/11 rise of the police state footage of Alex Jones, where he actually breaks down these blimps, what they can do, and really what it all means.
[03:14:55.000 --> 03:15:01.000]   And then after that, we'll go to some CNN footage where there's a high-ranking military official talking about this exact same thing.
[03:15:01.000 --> 03:15:11.000]   Straight out of the running, man, right here in New York, we have police state surveillance blimps that are sponsored by Fujifilm.
[03:15:11.000 --> 03:15:13.000]   This is only the beginning.
[03:15:13.000 --> 03:15:24.000]   In the future, every major city will have a high-altitude blimp tethered to a cable with ground-penetrating radar that looks right through your walls and gives the government a black-and-white image of the inside of your home.
[03:15:24.000 --> 03:15:33.000]   This entire war on terror is truly a pretext to launch a military-industrial complex takeover of the entire society.
[03:15:33.000 --> 03:15:37.000]   Everything is now going to shift into prisons and surveillance and security.
[03:15:37.000 --> 03:15:41.000]   We're going out of the free-market economy into the fascist economy.
[03:15:41.000 --> 03:15:44.000]   The elite has used socialism to consolidate the people's wealth.
[03:15:44.000 --> 03:15:51.000]   Now that it's under their control, they're going to phase out all of the programs for the population, and it's all going to corporate welfare.
[03:15:51.000 --> 03:15:57.000]   This is the new America. Sound weapons. Police in black ski masks with automatic machine guns.
[03:15:57.000 --> 03:16:03.000]   And, yes, helicopters swarming around surveillance blimps right here in New York City.
[03:16:03.000 --> 03:16:14.000]   And only in the new corporate fascist America would we have a blimp for police state purposes that is sponsored by a major company.
[03:16:14.000 --> 03:16:18.000]   And we found out that Fuji gave free bikes to all the police, and guess why?
[03:16:18.000 --> 03:16:28.000]   They sold the U.S. government, a bunch of different city governments, or trying to sell other city governments these high-tech imaging systems, these face-scanning systems to recognize who we are.
[03:16:28.000 --> 03:16:34.000]   And that face becomes a national ID card, and Fuji is on the cutting edge of that.
[03:16:34.000 --> 03:16:37.000]   In the past, football teams had sponsors or baseball teams.
[03:16:37.000 --> 03:16:42.000]   Then it was named stadiums after phone companies. Southwestern Bell, Nextel.
[03:16:42.000 --> 03:16:49.000]   Now we have the Fuji-sponsored NYPD blimp.
[03:16:49.000 --> 03:16:57.000]   As we've been talking to people who've spotted this blimp, as you can see, this is the first bit of video, it is losing altitude.
[03:16:57.000 --> 03:17:07.000]   So they're hoping perhaps it can land somewhere rural and the local authorities can get whatever intelligence and sensitive material that lies within this blimp.
[03:17:07.000 --> 03:17:15.000]   That said, General Mark Hertling, who is joining me now, who can talk a little bit more about what this blimp is, its uses.
[03:17:15.000 --> 03:17:22.000]   General, this is an aerostat blimp, and you're familiar with these because of, what, using them overseas?
[03:17:22.000 --> 03:17:29.000]   Yeah, we've used these in Iraq and Afghanistan, Brooke, over the last couple of years.
[03:17:29.000 --> 03:17:33.000]   They are a great piece of kit. It's called an aerostat.
[03:17:33.000 --> 03:17:41.000]   JLENS, which you heard the individual from NORAD say before, stands for Joint Land Elevated Network Sensor.
[03:17:41.000 --> 03:17:49.000]   Well, as you can see, Alex Jones pretty much nailed it. He called this over 10 years ago in the video "Martial Law 9/11 Rise of the Police State."
[03:17:49.000 --> 03:17:53.000]   Now, this leads to the question, what's going to happen next?
[03:17:53.000 --> 03:18:02.000]   What kind of technologies are going to pop up that are going to be used to spy on us, citizens who are just doing the right thing?
[03:18:02.000 --> 03:18:15.000]   It's sickening to know that we're always being watched, and our government is more scared of its citizens, law-abiding citizens mostly, than they are actual terrorist threats that are out there.
[03:18:15.000 --> 03:18:29.000]   Unlike the ISIS threats that we've made up, the ones that we're helping along to arm, giving them the money, the power to do what it is they need to help overthrow governments that our government, quite frankly, couldn't get the clearance to go do.
[03:18:29.000 --> 03:18:38.000]   ISIS is bred from the Obama administration trying to go in and take out the Assad regime, and now we have ISIS out there doing that work for them.
[03:18:38.000 --> 03:18:40.000]   What else is going to happen?
[03:18:40.000 --> 03:18:56.000]   Well, if you want to find out what's going to happen in the future, continue to watch InfoWars.com because every day we're breaking new stories and letting you, the people, the American people, the people around the world, know what's going to happen, what's coming up, and what to look for.
[03:18:56.000 --> 03:19:00.000]   Because there's a lot of people out there that are going to see this and go, "Oh my God, that blimp sounds so neat."
[03:19:00.000 --> 03:19:07.000]   We'll be able to spot terrorists, things like that, not even thinking about the fact that they themselves are being spied on.
[03:19:07.000 --> 03:19:11.000]   So stay tuned for more reports at InfoWars.com.
[03:19:11.000 --> 03:19:12.000]   I'm Joe Biggs.
