[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[01:26:26.000 --> 01:26:28.000]  Let's talk to Scott in Denver, Colorado.
[01:26:28.000 --> 01:26:32.000]  You're on the air, Scott, side of Obama's little visitation.
[01:26:32.000 --> 01:26:34.000]  How are you doing today?
[01:26:34.000 --> 01:26:40.000]  I'm doing well, other than the fact that we have a dictator in chief named Barack Hussein Obama.
[01:26:40.000 --> 01:26:42.000]  He might as well be the anti-gross.
[01:26:42.000 --> 01:26:43.000]  Let me ask you a question.
[01:26:43.000 --> 01:26:48.000]  What do you think about all the Republican leaders coming out and say ban all guns, basically, except a single shot?
[01:26:48.000 --> 01:26:53.000]  It doesn't surprise me at all because when I went after Mike Kaufman, I ran as a wrongful delegate.
[01:26:53.000 --> 01:26:54.000]  I went straight to his face.
[01:26:54.000 --> 01:26:56.000]  I shook his uneasy hand.
[01:26:56.000 --> 01:27:00.000]  I asked him why he isn't going after Barack Hussein Obama's birth certificate.
[01:27:00.000 --> 01:27:04.000]  And he said, oh, is Sheriff Joe Arpaio done with his investigation?
[01:27:04.000 --> 01:27:06.000]  And I said, no, he's being stoned.
[01:27:06.000 --> 01:27:10.000]  Well, I'll tell you, I mean, I mean, again, you know, it's fun to bash Democrats all day,
[01:27:10.000 --> 01:27:13.000]  but why are all these Republican leaders saying, yeah, it's time to ban guns?
[01:27:13.000 --> 01:27:14.000]  It's no big deal.
[01:27:14.000 --> 01:27:18.000]  I mean, and they've got a bill introduced to ban basically all semi-auto.
[01:27:18.000 --> 01:27:21.000]  You know, that's the Hill newspaper, and no one even cares.
[01:27:21.000 --> 01:27:24.000]  Because, oh, they're telling us that we won the gun control.
[01:27:24.000 --> 01:27:26.000]  But they're playing possum.
[01:27:26.000 --> 01:27:28.000]  The Empire is striking back.
[01:27:28.000 --> 01:27:31.000]  We have been sold out to the United Nations interests.
[01:27:31.000 --> 01:27:35.000]  Right now we need to ask for forgiveness to the Lord Jesus Christ.
[01:27:35.000 --> 01:27:39.000]  We need to get down on our knees and we as a nation need to repent for our sins.
[01:27:39.000 --> 01:27:47.000]  I mean, I lost it today because I mean, thinking of the Statue of Liberty and how it actually ties into some kind of a revelations.
[01:27:47.000 --> 01:27:48.000]  I'm not going to go into...
[01:27:48.000 --> 01:27:50.000]  Well, the Statue of Liberty is a man in drag.
[01:27:50.000 --> 01:27:51.000]  That's on record.
[01:27:51.000 --> 01:27:52.000]  The Frenchman was a top mason.
[01:27:52.000 --> 01:27:53.000]  It is.
[01:27:53.000 --> 01:27:55.000]  It is not even a woman.
[01:27:55.000 --> 01:27:56.000]  You're right.
[01:27:56.000 --> 01:27:57.000]  I appreciate your call.
[01:27:57.000 --> 01:27:58.000]  People aren't ready.
[01:27:58.000 --> 01:27:59.000]  I'd like to see you get Steve Quayle back on.
[01:27:59.000 --> 01:28:01.000]  I've asked Steve back on it.
[01:28:01.000 --> 01:28:02.000]  I think he's been busy.
[01:28:02.000 --> 01:28:03.000]  We'll try to get him back on.
[01:28:03.000 --> 01:28:04.000]  Call him again, Chris.
[01:28:04.000 --> 01:28:05.000]  We're going to go to break here.
[01:28:05.000 --> 01:28:08.000]  I got to come back and go quickly to calls now.
[01:28:08.000 --> 01:28:12.000]  Bob and everybody else, we're going to just race through your calls.
[01:28:12.000 --> 01:28:16.000]  When we come back from this break, right at the start of the segment, there's all this other news.
[01:28:16.000 --> 01:28:18.000]  I mean, the drugs report has our story.
[01:28:18.000 --> 01:28:23.000]  At least last time I checked, we put that up for people watching at prisonplanet.tv.
[01:28:23.000 --> 01:28:30.000]  DrudgeReport.com has our story, top story, right above Scalia, you know, once you're guns.
[01:28:30.000 --> 01:28:32.000]  I mean, you know, they're allowed to ban them.
[01:28:32.000 --> 01:28:33.000]  I mean, you got a right to turn them in.
[01:28:33.000 --> 01:28:35.000]  That's what the Second Amendment means.
[01:28:35.000 --> 01:28:39.000]  And if you go up to the Drudge Report, they've got the article about Big Sis says, yeah,
[01:28:39.000 --> 01:28:43.000]  they're going to use the drones to weaponize them and don't keep you safe.
[01:28:43.000 --> 01:28:46.000]  I mean, you know, I mean, she's a good lady.
[01:28:46.000 --> 01:28:50.000]  Big Sis deeply, deeply cares about us all.
[01:28:50.000 --> 01:28:54.000]  Scalia warns guns may be regulated.
[01:28:54.000 --> 01:28:57.000]  And then we'll click on our little linky right there.
[01:28:57.000 --> 01:29:26.000]  Growns to be used for public safety.
[01:29:28.000 --> 01:29:29.000]  Easy to set up and use.
[01:29:29.000 --> 01:29:31.000]  Doesn't require electricity.
[01:29:31.000 --> 01:29:34.000]  Purify water from lake streams, ponds and wells.
[01:29:34.000 --> 01:29:37.000]  This filter system leaves in beneficial minerals, which is key.
[01:29:37.000 --> 01:29:41.000]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[01:29:41.000 --> 01:29:44.000]  Propure is the best gravity-fed filter out there.
[01:29:44.000 --> 01:29:46.000]  It's what my family uses.
[01:29:46.000 --> 01:29:49.000]  Infowars.com already has the lowest price on propure.
[01:29:49.000 --> 01:29:55.000]  But if you add the promo code WATER at checkout, you get an additional 10% off at infowars.com.
[01:29:55.000 --> 01:30:00.000]  You can also call to order 888-253-3139.
[01:30:00.000 --> 01:30:03.000]  Alex Jones here with a message to fellow freedom lovers.
[01:30:03.000 --> 01:30:08.000]  The prognosis for the entire planetary economic system runs from bad to worse.
[01:30:08.000 --> 01:30:15.000]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[01:30:15.000 --> 01:30:21.000]  That's why we've assembled the most vital and important preparedness items at infowarsshop.com.
[01:30:21.000 --> 01:30:25.000]  These are items that I did research on that I personally use.
[01:30:25.000 --> 01:30:30.000]  You've got the life straw so you can turn fetid water into safe water anywhere you go.
[01:30:30.000 --> 01:30:35.000]  The K-Tor hand crank generator to charge up key equipment during power outages or out in the field.
[01:30:35.000 --> 01:30:38.000]  Strategic relocation third edition by Joel Scowsen.
[01:30:38.000 --> 01:30:41.000]  When disaster strikes by Matthew Stein.
[01:30:41.000 --> 01:30:46.000]  TheraSafe used by Homeland Security to protect yourself during any radiological event.
[01:30:46.000 --> 01:30:48.000]  Hand crank shortwave AMFM radios.
[01:30:48.000 --> 01:30:53.000]  Everything that we've researched and found to be the best is available at infowarsshop.com
[01:30:53.000 --> 01:30:56.000]  and your purchase makes our info war possible.
[01:30:56.000 --> 01:31:00.000]  We're getting prepared. Are you infowarsshop.com?
[01:31:02.000 --> 01:31:07.000]  If you want an American company with American products made by Americans,
[01:31:07.000 --> 01:31:10.000]  here is the Cal Bend Soap Company.
[01:31:10.000 --> 01:31:14.000]  Alex and his staff have used these pure soap products for years.
[01:31:14.000 --> 01:31:19.000]  These all natural soaps are made from the highest quality vegetable and coconut oils
[01:31:19.000 --> 01:31:21.000]  that are earth friendly and safe.
[01:31:21.000 --> 01:31:29.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:31:29.000 --> 01:31:35.000]  Buy the one to two month sample package and enjoy soaps that are twice as good as what you're using now.
[01:31:35.000 --> 01:31:40.000]  Or save big with a one to two year supply of soaps for all your cleaning needs.
[01:31:40.000 --> 01:31:42.000]  This is an amazing deal.
[01:31:42.000 --> 01:31:47.000]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:31:47.000 --> 01:32:16.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:32:17.000 --> 01:32:22.000]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[01:32:22.000 --> 01:32:29.000]  They call it a survival seed bank and it can produce an endless supply of nutrient dense food for you and your family.
[01:32:29.000 --> 01:32:33.000]  And here's the best part. These seeds have not been genetically modified in any way
[01:32:33.000 --> 01:32:37.000]  and you actually get enough seeds to plant a full acre crisis garden.
[01:32:37.000 --> 01:32:47.000]  So visit them today at survivalseedbank.com or give them a call at 877-327-0365.
[01:32:47.000 --> 01:32:56.000]  That's 877-327-0365. Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:32:56.000 --> 01:32:59.000]  This is Alex Jones for survivalseedbank.com.
[01:33:01.000 --> 01:33:04.000]  Coast to coast, direct from Austin.
[01:33:04.000 --> 01:33:08.000]  You're listening to the Alex Jones Broadcasting Network.
[01:33:21.000 --> 01:33:25.000]  Alright, after I take your calls in this segment and part of the next,
[01:33:25.000 --> 01:33:28.000]  I'm going to get to a news blitz, a bunch of headlines we haven't gotten to yet.
[01:33:28.000 --> 01:33:37.000]  But right now, there is a whole parcel of news at infowars.com that is so important when it comes to the Second Amendment.
[01:33:37.000 --> 01:33:41.000]  So I'm begging everyone to go there and get these articles with links to all the proof.
[01:33:41.000 --> 01:33:50.000]  Bill introduced as a writer in major legislation to basically ban almost all guns in this country, all semi-autos.
[01:33:50.000 --> 01:33:56.000]  Ban possession, not sale, folks. Just incredible sneak attack.
[01:33:56.000 --> 01:33:59.000]  United Nations small arms treaty is not dead.
[01:33:59.000 --> 01:34:02.000]  Establishment media circles the wagons on gun control.
[01:34:02.000 --> 01:34:04.000]  CIA manages drug trade.
[01:34:04.000 --> 01:34:08.000]  Mexican official says, no, bears don't go to the bathroom in the woods.
[01:34:08.000 --> 01:34:14.000]  U.S. presents Netanyahu with a contingency plan for Iran's strike.
[01:34:14.000 --> 01:34:18.000]  Record number of coal-fired generators will be shut down in 2012.
[01:34:18.000 --> 01:34:20.000]  Get ready for your power prices.
[01:34:20.000 --> 01:34:21.000]  The skyrocket even more.
[01:34:21.000 --> 01:34:24.000]  That's just some of what's up there right now.
[01:34:24.000 --> 01:34:27.000]  Speaking of right now, let's go to your calls quickly here.
[01:34:27.000 --> 01:34:35.000]  What do you think all the Republican leadership, a whole bunch of them, are saying, let's ban all semi-autos.
[01:34:35.000 --> 01:34:37.000]  You don't need those for hunting.
[01:34:37.000 --> 01:34:43.000]  Whether it's Rupert Murdoch or Mr. Crystal or Mitt Romney back when he was actually a governor,
[01:34:43.000 --> 01:34:47.000]  they're all coming out saying, turn those guns in.
[01:34:47.000 --> 01:34:48.000]  You don't need that for Duck Hunt.
[01:34:48.000 --> 01:34:53.000]  Gee, I didn't think it was for Duck Hunt while the government arms of the teeth against us, the so-called government.
[01:34:53.000 --> 01:34:56.000]  Bob in Missouri, you're on the air.
[01:34:56.000 --> 01:34:58.000]  Hey, Alex.
[01:34:58.000 --> 01:35:01.000]  Yeah, I think Republican is calling for gun controls.
[01:35:01.000 --> 01:35:03.000]  Probably got some skeletons in the closet.
[01:35:03.000 --> 01:35:07.000]  They're probably involved in the old Joe Paterno saying dusty thing.
[01:35:07.000 --> 01:35:15.000]  Yeah, we did have a Republican senator on 15 years ago who said that the Penn State program was selling little kids.
[01:35:15.000 --> 01:35:18.000]  His name was John DeCamp and boy, it all came out.
[01:35:18.000 --> 01:35:24.000]  Yeah, they say that they got a bunch of Republicans in there doing the Sandusky, yeah.
[01:35:24.000 --> 01:35:28.000]  Right, and you mentioned Fareed Zakaria.
[01:35:28.000 --> 01:35:33.000]  My girlfriend just happened to turn on CNN today and the thing that I heard is,
[01:35:33.000 --> 01:35:36.000]  well, America needs to rethink about their gun laws.
[01:35:36.000 --> 01:35:39.000]  So I'm going to send him and Pierce Morgan a couple of hate emails.
[01:35:39.000 --> 01:35:41.000]  No, listen, here's the deal.
[01:35:41.000 --> 01:35:44.000]  I have nothing against people from Pakistan or England.
[01:35:44.000 --> 01:35:47.000]  Why is CNN's whole lineup not from the U.S.?
[01:35:47.000 --> 01:35:50.000]  Can I not be lectured by another British twit voice?
[01:35:50.000 --> 01:35:53.000]  And again, we got Watson, who's a great patriot from England, his brother.
[01:35:53.000 --> 01:35:55.000]  I mean, Britain's a great place.
[01:35:55.000 --> 01:35:57.000]  My last name's Jones, proud of my heritage.
[01:35:57.000 --> 01:36:01.000]  But I mean, you know, can the U.S. just not have a bunch of communist,
[01:36:01.000 --> 01:36:05.000]  new world order trash on every channel telling the world governments the answer
[01:36:05.000 --> 01:36:08.000]  and I got to turn my guns in because they won't take good care of me?
[01:36:08.000 --> 01:36:12.000]  No, they're a bunch of authoritarian pigs that want to make me their slave.
[01:36:12.000 --> 01:36:13.000]  And you know what?
[01:36:13.000 --> 01:36:16.000]  I'm aware of it and America's aware of it.
[01:36:16.000 --> 01:36:17.000]  Go ahead, I'm sorry.
[01:36:17.000 --> 01:36:18.000]  Right.
[01:36:18.000 --> 01:36:21.000]  And Zechariah's CFR through and through.
[01:36:21.000 --> 01:36:23.000]  No, no, that's worse than that.
[01:36:23.000 --> 01:36:24.000]  He's Bilderberg, man.
[01:36:24.000 --> 01:36:25.000]  He's even above those.
[01:36:25.000 --> 01:36:26.000]  Right.
[01:36:26.000 --> 01:36:27.000]  Yeah.
[01:36:27.000 --> 01:36:29.000]  And then Bill Crystal, project for a new American Century.
[01:36:29.000 --> 01:36:32.000]  This guy's got the blood of the 9-11 victims all on his hand.
[01:36:32.000 --> 01:36:33.000]  Yes.
[01:36:33.000 --> 01:36:38.000]  His dad was the heir of Trotsky, a top communist.
[01:36:38.000 --> 01:36:44.000]  Hey, and Jeff, have you heard Howard Stern calling for the banning of semi-autos?
[01:36:44.000 --> 01:36:46.000]  I just heard that on another show today.
[01:36:46.000 --> 01:36:47.000]  Yeah, yeah.
[01:36:47.000 --> 01:36:50.000]  Hey, Howard Stern, how about you give up your bodyguards?
[01:36:50.000 --> 01:36:53.000]  Or if you don't like America, go to North Korea where the citizens don't have guns.
[01:36:53.000 --> 01:36:55.000]  Get out of my country.
[01:36:55.000 --> 01:36:56.000]  Get out.
[01:36:56.000 --> 01:36:57.000]  Get out.
[01:36:57.000 --> 01:36:59.000]  Hey, check this out, Alex.
[01:36:59.000 --> 01:37:04.000]  The reason I think they're going to pull this whole Civil War deal is the Obamacare
[01:37:04.000 --> 01:37:09.000]  legislation, March 23rd, 2013, they want a RFID chip.
[01:37:09.000 --> 01:37:10.000]  It's all over the...
[01:37:10.000 --> 01:37:14.000]  No, it says it funds them and it's very nebulous.
[01:37:14.000 --> 01:37:18.000]  I appreciate your call, but it does have that factor in there and it leaves it open.
[01:37:18.000 --> 01:37:20.000]  Look, here's the deal.
[01:37:20.000 --> 01:37:22.000]  Okay, it's very, very simple what's happening here.
[01:37:22.000 --> 01:37:26.000]  We've been overrun by criminals who know they've committed all these crimes and they
[01:37:26.000 --> 01:37:27.000]  want us disarmed now.
[01:37:27.000 --> 01:37:29.000]  It's very, very elementary.
[01:37:29.000 --> 01:37:31.000]  Again, they would ship guns to Mexico.
[01:37:31.000 --> 01:37:34.000]  The memos came out to blame the Second Amendment.
[01:37:34.000 --> 01:37:36.000]  Again, that's a false flag.
[01:37:36.000 --> 01:37:38.000]  These people are dangerous.
[01:37:38.000 --> 01:37:43.000]  I'm risking my life because I want there to be a future.
[01:37:43.000 --> 01:37:47.000]  That's what you're supposed to do because if you don't risk your life, you're a slave.
[01:37:47.000 --> 01:37:49.000]  I mean, it's elementary.
[01:37:49.000 --> 01:37:52.000]  I was 11, 12 years old, got beat up every week by bullies.
[01:37:52.000 --> 01:37:56.000]  I finally learned the joy of fighting back.
[01:37:56.000 --> 01:37:58.000]  Okay, and it's real simple.
[01:37:58.000 --> 01:38:00.000]  I will live on my feet.
[01:38:00.000 --> 01:38:02.000]  I will not live on my knees.
[01:38:02.000 --> 01:38:05.000]  I will die on my feet, not on my knees.
[01:38:05.000 --> 01:38:06.000]  Okay, it's very simple.
[01:38:06.000 --> 01:38:11.000]  Let's talk to JT Coyote calling from Colorado.
[01:38:11.000 --> 01:38:14.000]  If this is the real JT, I'll recognize his voice.
[01:38:14.000 --> 01:38:16.000]  He's an infowars.com writer.
[01:38:16.000 --> 01:38:22.000]  JT, what do you make, my friend, of suddenly they know the tipping points come in the polls,
[01:38:22.000 --> 01:38:28.000]  they stage a shooting, pro gun numbers go up, sales double, they panic and have all the
[01:38:28.000 --> 01:38:32.000]  Republicans come out and say, it's no big deal to ban all the semi-autos and turn them in.
[01:38:32.000 --> 01:38:34.000]  Let's do that.
[01:38:34.000 --> 01:38:43.000]  That absolutely proves, Alex, that the Republicans and the Democrats are in the same bed in the same camp
[01:38:43.000 --> 01:38:46.000]  and they are against us.
[01:38:46.000 --> 01:38:48.000]  And this is JT Coyote.
[01:38:48.000 --> 01:38:49.000]  I recognize the voice.
[01:38:49.000 --> 01:38:54.000]  You're the evil guy a few years ago who was selling his house and you had guns in your
[01:38:54.000 --> 01:38:58.000]  basement, so the realtor called police on you thinking they were illegal because they've
[01:38:58.000 --> 01:38:59.000]  got billboards up.
[01:38:59.000 --> 01:39:04.000]  I saw one over in Lakeway the other day saying, report illegal guns with an image of a revolver
[01:39:04.000 --> 01:39:10.000]  and then a P-brains at your house and sees a revolver and a gun case and calls the cops on you.
[01:39:10.000 --> 01:39:12.000]  That's it.
[01:39:12.000 --> 01:39:16.000]  Same story and it's going to happen with the InfraGuard people.
[01:39:16.000 --> 01:39:18.000]  We've got them everywhere.
[01:39:18.000 --> 01:39:22.000]  InfraGuard tried to recruit two years ago.
[01:39:22.000 --> 01:39:27.000]  My dad came to me and he said, Homeland Security came to me and wanted to give me a card and pay me money
[01:39:27.000 --> 01:39:29.000]  and go to meetings to spy on my patients.
[01:39:29.000 --> 01:39:30.000]  That's illegal.
[01:39:30.000 --> 01:39:32.000]  That's, you know, a patient privilege.
[01:39:32.000 --> 01:39:35.000]  And I said, well, dad, don't even go infiltrate it to find out what's going on.
[01:39:35.000 --> 01:39:39.000]  I thought they might have been trying to, like, infiltrate him because they knew he was my dad.
[01:39:39.000 --> 01:39:42.000]  They were so dumb they didn't even know it later because he actually went and found out.
[01:39:42.000 --> 01:39:47.000]  And it turned out they'd gone to all the dentist he knew, but at their homes, folks, they hired
[01:39:47.000 --> 01:39:52.000]  everybody to, quote, spy on their neighbor when you should be spying on the one telling
[01:39:52.000 --> 01:39:53.000]  you to spy.
[01:39:53.000 --> 01:39:55.000]  That's the enemy right there.
[01:39:55.000 --> 01:39:58.000]  The one coming saying, spy on your patients.
[01:39:58.000 --> 01:40:00.000]  There's about to be a civil war.
[01:40:00.000 --> 01:40:01.000]  That's the enemy.
[01:40:01.000 --> 01:40:03.000]  They're the one right there.
[01:40:03.000 --> 01:40:04.000]  I'm sorry.
[01:40:04.000 --> 01:40:05.000]  Go ahead.
[01:40:05.000 --> 01:40:06.000]  Exactly.
[01:40:06.000 --> 01:40:09.000]  And, you know, they live in your community.
[01:40:09.000 --> 01:40:18.000]  You may not be in the same social circles they are, but to quote Thomas Jefferson, the strongest reason
[01:40:18.000 --> 01:40:26.000]  for the people to retain the right to keep and bear arms is as a last resort to protect
[01:40:26.000 --> 01:40:29.000]  themselves against tyranny in government.
[01:40:29.000 --> 01:40:36.000]  In other words, when the government has the guns aimed at us, when they are using legislation
[01:40:36.000 --> 01:40:40.000]  and the color of law because none of this is constitutional.
[01:40:40.000 --> 01:40:46.000]  If you get a North Korean type leadership or a Mexican type leadership or a Redcoat
[01:40:46.000 --> 01:40:50.000]  leadership who's coming to Bernie on a house and home, you got to have guns.
[01:40:50.000 --> 01:40:53.000]  You're not happy about it, but it's time to stand up.
[01:40:53.000 --> 01:40:58.000]  Because somebody's got to be, no matter how many drones and tanks and garbage, it all comes down
[01:40:58.000 --> 01:41:04.000]  to America, even if they had all our guns magically gone tomorrow, you could take everything
[01:41:04.000 --> 01:41:07.000]  back with butcher knives in an hour.
[01:41:07.000 --> 01:41:09.000]  Righteousness cannot be stopped, ladies and gentlemen.
[01:41:09.000 --> 01:41:11.000]  We're not going to be stopped.
[01:41:11.000 --> 01:41:15.000]  I can get all the guns I wanted in five minutes with a butcher knife.
[01:41:15.000 --> 01:41:16.000]  You're willing to use it.
[01:41:16.000 --> 01:41:17.000]  You got the power.
[01:41:17.000 --> 01:41:19.000]  These evil people are cowards.
[01:41:19.000 --> 01:41:21.000]  That's why they've all got bodyguards and weapons.
[01:41:21.000 --> 01:41:22.000]  They are scared of us.
[01:41:22.000 --> 01:41:26.000]  They are scared of us because they know we're willing to die.
[01:41:26.000 --> 01:41:27.000]  I've seen FEMA training videos.
[01:41:27.000 --> 01:41:31.000]  I've shown it to you in Road Attorney where they get back and talk trash about the founding
[01:41:31.000 --> 01:41:34.000]  fathers and all this stuff and say, these patriots are dangerous.
[01:41:34.000 --> 01:41:35.000]  They're not going to back off.
[01:41:35.000 --> 01:41:36.000]  Yeah, you got the message.
[01:41:36.000 --> 01:41:38.000]  We're not backing off.
[01:41:38.000 --> 01:41:39.000]  Okay.
[01:41:39.000 --> 01:41:41.000]  Crush me where I stand.
[01:41:41.000 --> 01:41:43.000]  10,000 more will stand right back up.
[01:41:43.000 --> 01:41:44.000]  That's the only reason I'm still alive.
[01:41:44.000 --> 01:41:45.000]  They know that.
[01:41:45.000 --> 01:41:46.000]  They know.
[01:41:46.000 --> 01:41:47.000]  They know who I am spiritually.
[01:41:47.000 --> 01:41:50.000]  They know who you are spiritually, ladies and gentlemen.
[01:41:50.000 --> 01:41:51.000]  Let's go to another call.
[01:41:51.000 --> 01:41:53.000]  Rick in Massachusetts.
[01:41:53.000 --> 01:41:55.000]  Go ahead, sir.
[01:41:55.000 --> 01:41:58.000]  Alex, first time caller, longtime listener.
[01:41:58.000 --> 01:41:59.000]  I love you.
[01:41:59.000 --> 01:42:00.000]  Thank you so much for everything you're doing.
[01:42:00.000 --> 01:42:02.000]  I love you, brother.
[01:42:02.000 --> 01:42:03.000]  Thank you.
[01:42:03.000 --> 01:42:04.000]  Listen, a couple of things.
[01:42:04.000 --> 01:42:10.000]  One is, you know, your question about what do I think about the Republicans standing behind
[01:42:10.000 --> 01:42:12.000]  the attack of the Second Amendment?
[01:42:12.000 --> 01:42:16.000]  Your grandmother had a saying, what do you expect from a pig but a grunt?
[01:42:16.000 --> 01:42:18.000]  And that's exactly what we're getting.
[01:42:18.000 --> 01:42:20.000]  Obviously, you know, you know what's going on.
[01:42:20.000 --> 01:42:23.000]  We have to expect this from these people.
[01:42:23.000 --> 01:42:25.000]  They're all in cahoots.
[01:42:25.000 --> 01:42:31.000]  And then the second thing, Alex, is I was thinking after Colorado, we need to see more
[01:42:31.000 --> 01:42:36.000]  information about good guys that have guns and that stop perpetrators and stand up for
[01:42:36.000 --> 01:42:37.000]  liberty like that.
[01:42:37.000 --> 01:42:41.000]  Oh, I mean, every day there's four or five articles where some guys stabbing people in
[01:42:41.000 --> 01:42:44.000]  a Walmart and somebody takes them out.
[01:42:44.000 --> 01:42:46.000]  That just happened in Salt Lake.
[01:42:46.000 --> 01:42:49.000]  I mean, listen, 21 times on average, it varies year to year.
[01:42:49.000 --> 01:42:52.000]  For every crime committed with a gun, 21 crimes are stopped.
[01:42:52.000 --> 01:42:54.000]  This system knows.
[01:42:54.000 --> 01:42:56.000]  The average cop knows that.
[01:42:56.000 --> 01:42:58.000]  Okay, we'll be right back.
[01:42:58.000 --> 01:43:13.000]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with
[01:43:13.000 --> 01:43:17.000]  your self-produced colloidal silver solutions, yet many are unaware of the entire function
[01:43:17.000 --> 01:43:21.000]  of the Silver Lungs System and how it has been designed to deliver your silver solutions
[01:43:21.000 --> 01:43:23.000]  anywhere in or on the body.
[01:43:23.000 --> 01:43:28.000]  My name is Mario Safaldi and I'm the developer of the Silver Lungs Generator.
[01:43:28.000 --> 01:43:33.000]  Not only does the Silver Lungs System produce endless colloidal and ionic silver solutions,
[01:43:33.000 --> 01:43:38.000]  it also comes equipped with the proper applicators and devices needed to deliver your silver
[01:43:38.000 --> 01:43:41.000]  solutions directly to key target areas.
[01:43:41.000 --> 01:43:47.000]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the
[01:43:47.000 --> 01:43:49.000]  digestive system.
[01:43:49.000 --> 01:43:56.000]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.silverlungs.com
[01:43:56.000 --> 01:43:59.000]  to learn more about how the Silver Lungs System works.
[01:43:59.000 --> 01:44:03.000]  As well, we are always ready to answer any questions you may have.
[01:44:03.000 --> 01:44:32.000]  That's www.silverlungs.com.
[01:44:33.000 --> 01:44:59.000]  Thank you very much.
[01:44:59.000 --> 01:45:28.000]  Thank you very much.
[01:45:29.000 --> 01:45:58.000]  Thank you very much.
[01:45:59.000 --> 01:46:28.000]  Thank you very much.
[01:46:29.000 --> 01:46:56.000]  Thank you very much.
[01:46:56.000 --> 01:47:23.000]  Thank you very much.
[01:47:23.000 --> 01:47:50.000]  Thank you very much.
[01:47:50.000 --> 01:48:19.000]  Thank you very much.
[01:48:20.000 --> 01:48:47.000]  Thank you very much.
[01:48:47.000 --> 01:49:12.000]  Thank you very much.
[01:49:12.000 --> 01:49:38.000]  Thank you very much.
[01:49:38.000 --> 01:50:07.000]  Thank you very much.
[01:50:07.000 --> 01:50:35.000]  Thank you very much.
[01:50:35.000 --> 01:51:04.000]  Thank you very much.
[01:51:05.000 --> 01:51:32.000]  Thank you very much.
[01:51:32.000 --> 01:52:01.000]  Thank you very much.
[01:52:02.000 --> 01:52:31.000]  Thank you very much.
[01:52:31.000 --> 01:52:58.000]  Thank you very much.
[01:52:58.000 --> 01:53:26.000]  Thank you very much.
[01:53:26.000 --> 01:53:55.000]  Thank you very much.
[01:53:56.000 --> 01:54:23.000]  Thank you very much.
[01:54:23.000 --> 01:54:50.000]  Thank you very much.
[01:54:50.000 --> 01:55:19.000]  Thank you very much.
[01:55:20.000 --> 01:55:43.000]  Thank you very much.
[01:55:43.000 --> 01:56:07.000]  Thank you very much.
[01:56:07.000 --> 01:56:36.000]  Thank you very much.
[01:56:37.000 --> 01:57:04.000]  Thank you very much.
[01:57:04.000 --> 01:57:31.000]  Thank you very much.
[01:57:31.000 --> 01:57:50.000]  Thank you very much.
