[00:00.000 --> 00:18.400]  Infowars, tomorrow's news, today.
[3:01:06.920 --> 3:01:13.920]  I mean, you talk about watching the establishment destroy themselves. I don't see how they're going to get away with this, doctor.
[3:01:13.920 --> 3:01:21.920]  Yeah, it's just a matter of how much you can convince people and gas like them and get them to not communicate with each other.
[3:01:21.920 --> 3:01:28.920]  And when you do that, you have an ideal setup for the ability to manipulate people and get them to do whatever you want.
[3:01:28.920 --> 3:01:36.920]  And it's pretty clear that a lot of people got very concerned, very stressed, and they got vaccinated because they were concerned about family members.
[3:01:36.920 --> 3:01:40.920]  They didn't want to make somebody else sick that they loved and cared about.
[3:01:40.920 --> 3:01:53.920]  And that type of manipulative type of, I think, is part of the most disgusting part of this, which is the manipulation of not only Americans, but people around the world to sell them on the concept that if they didn't get vaccinated,
[3:01:53.920 --> 3:01:56.920]  they were putting somebody that they loved their life at risk.
[3:01:56.920 --> 3:02:03.920]  Vaccines have never prevented people from getting infected and they have never prevented people from spreading infection.
[3:02:03.920 --> 3:02:14.920]  That's not how it works. And anybody who remembers or has studied that and has that basic understanding realizes that it's designed to expose you to what you're going to see,
[3:02:14.920 --> 3:02:19.920]  so that when you become infected or sick, you recover faster.
[3:02:19.920 --> 3:02:28.920]  But we've always done it intelligently. We've always taken all the variants and all the different types and all the parts so that once we injected that into you,
[3:02:28.920 --> 3:02:37.920]  your body had a fighting chance to see everything so that no matter what variant came into you or what part of a variant came into you, you had an immune response.
[3:02:37.920 --> 3:02:49.920]  What they have demonstrated very clearly is that if you select out just a part of it, you can force the virus into the direction that this virus has been forced into,
[3:02:49.920 --> 3:02:54.920]  which is the further it is from what you started with, the more likely it's going to survive.
[3:02:54.920 --> 3:03:02.920]  With antibiotic resistant bacteria, you don't keep hitting people with antibiotics, you'll kill the patient.
[3:03:02.920 --> 3:03:11.920]  What you do is you stop doing what's causing the problem. This hasn't changed in medicine, it doesn't change in science, it doesn't change in anything.
[3:03:11.920 --> 3:03:19.920]  If you run through a red light and you hit people, the next time you come to a red light, you don't say, I think I'll run the red light.
[3:03:19.920 --> 3:03:27.920]  You kind of go, well, I think I'm supposed to stop. That's how we don't keep hitting and ending up with the same bad outcomes.
[3:03:27.920 --> 3:03:33.920]  This is repeating the same bad behavior, expecting somehow to have a different outcome.
[3:03:33.920 --> 3:03:40.920]  Like Einstein and so many other people have said, insanity is doing the same thing over and over again.
[3:03:40.920 --> 3:03:48.920]  Unless your insanity is being a mass murderer and you're like Bill Gates that wants to remove people's immune systems before you release something later.
[3:03:48.920 --> 3:03:55.920]  If that's your intention, then you're certainly going down the right track. But let me make one comment.
[3:03:55.920 --> 3:04:03.920]  Anthony Fauci does not represent science. I find it offensive that he represents himself as science.
[3:04:03.920 --> 3:04:09.920]  He has prostituted science and he's become a major pimp for anti-science.
[3:04:09.920 --> 3:04:19.920]  Science is done by people who are methodical and are looking at the outcomes and when the outcomes are bad, they say it's time to stop this bad behavior.
[3:04:19.920 --> 3:04:29.920]  The drug research project known as these vaccines have demonstrated a dismal failure and an intelligent scientist would pull it back and say, stop what we're doing.
[3:04:29.920 --> 3:04:31.920]  Let's figure out what they have.
[3:04:31.920 --> 3:04:38.920]  Even the main UK's advisory group said yellow card it and pull it a month ago. Sir, thank you so much.
[3:04:38.920 --> 3:04:46.920]  This headline is not a joke. This is America in September of 2020.
[3:04:46.920 --> 3:04:54.920]  DC court sends man to jail for watching conspiracy theory videos online.
[3:04:54.920 --> 3:05:11.920]  Yes, it says the police today spot check for quote compliance at his home and found him in his garage watching rumble social media site, which they say is a conspiracy site.
[3:05:11.920 --> 3:05:25.920]  Also, he admitted to watching Mike Lindell's three day cyber symposium. Yes, it was part of the conditions of his bail. The judge said he could not look at any videos questioning the election. No joke.
[3:05:25.920 --> 3:05:31.920]  And so they sent the stars into his house and caught him doing it. So now he's going into solitary confinement.
[3:05:31.920 --> 3:05:59.920]  Communism has come to America. The Republic has fallen.
[3:05:59.920 --> 3:06:09.920]  You won't get what you're after until you get on your knees and take the Holy Spirit.
[3:06:09.920 --> 3:06:15.920]  Not true. I love the hood, but it just didn't true.
[3:06:15.920 --> 3:06:23.920]  All right, we have a very special guest host is doing a great job hosting once a week Kate that dally show.com Kate dally.
[3:06:23.920 --> 3:06:37.920]  She's had a lot to cover and always great guess she's taken over just a few minutes. But I got to just tell you the video from an hour and a half ago. It's now live at info wars.com and free world news.TV and it's big news.
[3:06:37.920 --> 3:06:46.920]  And Roger authorized me to say it. He just isn't going to say it himself. He meets with Trump every week and they talk on the phone almost every day and Trump was not going to run a month ago.
[3:06:46.920 --> 3:06:57.920]  And he saw Afghanistan and he saw the open borders and he saw them destroy the economy. And now Trump's going to travel all of the country to try to win the midterms for other people, which he does when he gets behind people.
[3:06:57.920 --> 3:07:10.920]  And now he's really close to coming out against the vaccine. The stuff you did see him say, you know, on TV shows about yeah, this triple shot Pfizer runs everything and yeah, it looks like a scam to me and you shouldn't be made to take the vaccine.
[3:07:10.920 --> 3:07:22.920]  That's all Roger talking to him. Okay. And so he told Roger he said, look, I'm going to run. I'm going to run. I'm going to get you know, he's lost like 30 pounds. He looks like he's 10 years younger or more.
[3:07:22.920 --> 3:07:30.920]  So the exclusive interview Roger Stone confirms Trump will run for president 2024. And usually Trump doesn't change his mind. He's a guy that does it.
[3:07:30.920 --> 3:07:41.920]  So he's not perfect. Nobody is, but he's a hell of a lot better than the rest of the Republican field. And should his running mate be Rand Paul? Should his running mate be DeSantis?
[3:07:41.920 --> 3:07:51.920]  I know the two are kind of got a rivalry going. As much as I like DeSantis, I think Trump will trounce him. So that's the exclusive news. That's a big story.
[3:07:51.920 --> 3:08:01.920]  And you know, Roger told me a week ago, he goes, no, Trump's going to run. He's happy now. He's, he's, he's doing it. But don't tell anybody I'm not ready yet. And then like more and then now Trump's telling other people.
[3:08:01.920 --> 3:08:10.920]  And so Roger's not going to get completely, you know, scooped here on this. So I don't usually agree with CNN, but when CNN says Trump plan to run, that is accurate.
[3:08:10.920 --> 3:08:22.920]  Okay. We're about to go to our special guest host. But I told you last hour, never got to it. Get to it now. The good second amendment news. White House to withdraw town hall reports.
[3:08:22.920 --> 3:08:31.920]  It's also in the Associated Press shipment nomination. This is the guy that helps slaughter everybody at Waco. And he's an anti gunner and said that 50 Cal shot down helicopters.
[3:08:31.920 --> 3:08:39.920]  No helicopters were hit by bullets. He is a damn liar and oversaw the barbecuing of those children.
[3:08:39.920 --> 3:08:48.920]  That's some bad news. Lying on an ATF form 4473 is a federal violation and can lead to severe penalties and jail time. Even if you get one number wrong on your address.
[3:08:48.920 --> 3:08:54.920]  Don't lie and buy, but Hunter Biden specifically lied on his. So he's allowed to.
[3:08:54.920 --> 3:09:05.920]  And then continuing the bad news, Biden admin aims to sign UN gun regulation, registration treaty to register all guns on earth for confiscation.
[3:09:05.920 --> 3:09:13.920]  That is bad news on that front with the UN more and more running our society and running our country.
[3:09:13.920 --> 3:09:20.920]  Finally, it's a catch 22. We got our new incredible, clean, focused energy with all the herbs and the rest of it.
[3:09:20.920 --> 3:09:26.920]  Brain force ultra in. We're sold out of brain force plus. It's excellent as well, but half as strong as this.
[3:09:26.920 --> 3:09:32.920]  It's sold out. There's a few bottles left. It's crazy. We ordered such a small amount because we don't have the money to buy out.
[3:09:32.920 --> 3:09:37.920]  So I'm selling my house to make sure we can buy all the product we need so you can fund us. You want to fund us.
[3:09:37.920 --> 3:09:46.920]  My problem is I'm in this like hamster wheel of, you know, never having enough product because of the shutdowns and the breakdown and the supply chain and then money issues from that and money to buy the product.
[3:09:46.920 --> 3:09:55.920]  So go to info war store.com. We got so many great products, books, films, t shirts, vitamin, refusion and current sales rates will sell out by early next week.
[3:09:55.920 --> 3:10:02.920]  I'm leaving it sale at 33% off. Got a new black and white shirt with a bunch of my goofy face on it. People requested. Sorry if somebody took a bunch of photos of me.
[3:10:02.920 --> 3:10:09.920]  It's the best seller Amazon. So I said, why don't we just make a similar shirt? And we also got the activated charcoal toothpaste and mouthwash. It's amazing.
[3:10:09.920 --> 3:10:14.920]  We've got the hair and beard formula. It's also good for women's skin and hair. It's really just a powerful multivitamin mineral.
[3:10:14.920 --> 3:10:25.920]  We got knockout sleep aid back in stock ultimate turmeric liquid formula and so much more ultra 12s back in stock. The highest quality B 12 50% off. That's our big sale right now.
[3:10:25.920 --> 3:10:41.920]  So thank you all for your support. Kate Daly is a cutting edge. Nancy recognized radio host. She is a nationally syndicated multiple markets live in Chicago and red state talk radio drive time in the world's largest political online 24 hour station one million listeners.
[3:10:41.920 --> 3:10:53.920]  All of their online outlets as well and listeners from around the globe listen and stream her three hour political talk show first for Utah topics and then the two hour nationally syndicated show.
[3:10:53.920 --> 3:11:02.920]  Kate Daly just went through fighting the CDC COVID-19 protocols in Southern Utah Hospital when her husband was admitted for pneumonia and she battled them and saved his life.
[3:11:02.920 --> 3:11:10.920]  That's key because most hospitals won't give you the treatments. They give you nothing. Kate Daly show.com. Thank you so much. Take over beautiful.
[3:11:10.920 --> 3:11:20.920]  Hey how are you. Thank you Alex. I really appreciate this and you know what there's so much information to go over. I don't even know where to start. Do you feel like that every day. Do you feel a little exhausted.
[3:11:20.920 --> 3:11:30.920]  I feel a little beaten up. I really do. Overwhelming. I mean one of these stories would be you could talk about it for a month and there's hundreds of it's insane. It's insane.
[3:11:30.920 --> 3:11:39.920]  Oh my gosh. I'm getting emails from all over the country and guess what Alex the story is the same. It's the same everywhere in the hospitals. People are fighting for their loved ones.
[3:11:39.920 --> 3:11:50.920]  And this Kevorkian protocol is not working. It's killing people and people need to know this. I can't. I was appalled at what I saw and if we can really kind of get a handle on that too.
[3:11:50.920 --> 3:12:02.920]  I'm going to be talking about Afghanistan and a little bit about gosh everything. The shot everything today but I'm horrified at what's going on in our hospitals. I really am.
[3:12:02.920 --> 3:12:13.920]  All right. Let's let's start here. Red or Pasaki. I don't know what to call her. What do you call her Nimrod. I don't know. It's tough to pick one.
[3:12:13.920 --> 3:12:24.920]  Pasaki comes on and says you know it depends on if you're vaccinated or not our new steps that we're going to be doing the new things we're going to introduce to you.
[3:12:24.920 --> 3:12:36.920]  Whether you get a life whether you don't whether you I don't know get to have any freedom at all. It's all up to us. The powerful and we've got you know Biden in the background.
[3:12:36.920 --> 3:12:46.920]  Little Mr. Puppeteer and we have decided that we are going to protect the kids in school by making them wear bacterial cloths on their face you know to breathe in all their toxins.
[3:12:46.920 --> 3:12:57.920]  And so we have the sake of promising us new dictates from the king. I always love it. I always love to know we got a king and they're in charge and they're just going to take over our lives.
[3:12:57.920 --> 3:13:06.920]  So that's just beautiful isn't it. You know what though. Let me just give you the good news first. The good news is people are fighting and when I say fighting I mean fighting.
[3:13:06.920 --> 3:13:16.920]  I put together a real that I will post on the Kate Dally show site Kate Dally radio dot com. And it's a real of protests going on in the United States right now.
[3:13:16.920 --> 3:13:29.920]  Fireman policeman last week I talked to a fireman on this show. And let me just tell you we have such a situation with protests and hospitable with hospital jobs 70% they say are pulled.
[3:13:29.920 --> 3:13:39.920]  Now I don't really believe the polls all that much. But they did say 70% of the unvaccinated will lose their job. They said we'll walk away. You can fire us.
[3:13:39.920 --> 3:13:48.920]  And you know what it's better to be fired than walk away. Make them fire you because then you'll have a suit to do this.
[3:13:48.920 --> 3:13:54.920]  That that's probably the biggest advice that comes from Chris Ann Hall of constitutional attorney. She says make them fire you.
[3:13:54.920 --> 3:14:03.920]  Don't just walk away. But we have so many things to talk about when we come back. I want to talk about Dr. Michael McDowell bringing forward three smoking guns.
[3:14:03.920 --> 3:14:16.920]  I also want to talk about Rem well I call it Rem Death of Year Rem Death of Year is the drug that was approved by Fauci and right before all of this came about in 2020.
[3:14:16.920 --> 3:14:26.920]  Right. Right as it was just launching and said this is the drug of choice and Dr. Brian artist did some great pieces on this and some great exposing on this too.
[3:14:26.920 --> 3:14:41.920]  So I definitely want to tackle that. And I also spoke to somebody on the ground in Afghanistan a woman actually a woman who is just a medical person and she kind of tells she tells from her perspective what is going on.
[3:14:41.920 --> 3:14:47.920]  And I like this because I want to hear from people on the ground. I want to know what is our news media feeding us. I don't trust our news media at all.
[3:14:47.920 --> 3:14:57.920]  I don't trust the talking heads. They have nice teeth and nice hair and that's about it. And I want to get down to the right kinds of stories the right kinds of things that you know that are actually happening.
[3:14:57.920 --> 3:15:11.920]  So we'll we'll I'll talk about this at the end of the hour. But I do want to go through some clips with you. And I even want to play a claus Schwab. I know he gives me the chills with that German accent every time he comes on the screen.
[3:15:11.920 --> 3:15:20.920]  But he's more in charge of our of what happens to us than you think. So I'll be right back. Of course on the Alex Jones show. This is Kate Daly Kate Daly radio dot com.
[3:15:20.920 --> 3:15:30.920]  I will be right back and we have a lot to talk about. I want to talk about some scandals in the past. Let's introduce some history into this too. I always want to bring history in the back story. All right.
[3:15:50.920 --> 3:16:16.920]  Hey everybody confused about staying healthy in a crazy covid culture. Me too. But listen after all the research all the conflicting studies after all the squabbling there's one thing almost everyone agrees on.
[3:16:16.920 --> 3:16:33.920]  It's that immune system health can literally be the difference between life and death. You probably already believe that I certainly do. So here's the thing. I wanted to get past the craziness and find out which plant based substances actually have studies that demonstrate some efficacy in immune support.
[3:16:33.920 --> 3:16:48.920]  Now you'll have to sign a waiver but you can check out what I've discovered at stronger defense dot com. No cures or treatments there. Instead little known but shocking immune system research and a breakthrough immune support product based on that research called
[3:16:48.920 --> 3:17:04.920]  immune 10x. In the best part you can go to the stronger defense website right now and claim your own supply of immune 10x without paying anything today. Crazy right. Learn more about this unusual limited time offer at stronger defense dot com.
[3:17:04.920 --> 3:17:19.920]  Hi I'm Dan Pilla. I started fighting the IRS over 40 years ago when they tried to seize my mother's house. I sued the IRS in one. I beat the IRS then and I've been beating them ever since. I wrote the book on tax debt settlement and I've helped thousands of people deal with tax problems they thought might never be solved.
[3:17:19.920 --> 3:17:35.920]  I can help you too. If you owe taxes you can't pay. Don't wait another day. There's no such thing as a hopeless tax case. Call 800 34 no tax or go to my website Dan Pilla dot com. That's Dan Pilla dot com Dan Pilla dot com.
[3:17:35.920 --> 3:17:50.920]  Just a week ago we got a new shipment of vitamin and mineral fusion back in stock and it was only half of the order we wanted to get. But because we won't cut corners on the quality of what goes into it. The factory can only get limited supplies. So again it was half the order we wanted.
[3:17:50.920 --> 3:18:03.920]  But despite that I'm still offering it for 33% off so everybody on the fence will get it. It's critical for your immune system and your whole body. All the essential vitamins all the essential minerals and a bunch of key amino acids and info or store dot com.
[3:18:03.920 --> 3:18:17.920]  So while supplies last until it runs out we're selling it for 33% off and it'll be months till more comes in. So get yours today and info or store dot com because it's not just a great product we need those funds to keep operating as well.
[3:18:17.920 --> 3:18:31.920]  We're all in a cash 22. But we have another great product hair and beard formula that's really a great multivitamin mineral system. That's one of the best multivitamin mineral systems out there. It's just called hair and beard. So get that as well for your immune system.
[3:18:31.920 --> 3:18:40.920]  It's great for women great for children but it's designed for men info or store dot com. The purpose of fear is to call us into action and there is plenty to be afraid of today.
[3:18:40.920 --> 3:18:50.920]  Half the population has lined up for an untested deadly and debilitating experimental injection because they were told to be afraid of an invisible asymptomatic disease.
[3:18:50.920 --> 3:19:00.920]  The perpetrators of all this have clearly stated their goal of having 80% of the population hooked up to an artificial intelligence hive mind in less than nine years.
[3:19:00.920 --> 3:19:12.920]  For those of us who have awoken from the spell we know this is all really happening and it's unbelievably unsettling to see. But there is only two things to do. We continue sounding the alarm because it's a numbers game.
[3:19:12.920 --> 3:19:21.920]  If enough people awaken from the cold spell then we win. But even when we win and we eventually will the days of convenience are soon coming to an end.
[3:19:21.920 --> 3:19:34.920]  And so we must prepare get up to a year's worth of storable foods, water filtration, survival gear, seeds, shortwave radios and life saving knowledge at info or store dot com.
[3:19:51.920 --> 3:20:00.920]  Hi there. I'm Kate Daly from the Kate Daly show and happy to be guest hosting today for Alex Jones.
[3:20:00.920 --> 3:20:15.920]  Okay, I want to get to some clips. I want to show you some things because this is kind of a mind blowing hour if you will because this is going to talk about the shot, what they found, some smoking guns and also the drug they're using in the hospital that was exposed by Dr.
[3:20:15.920 --> 3:20:26.920]  Brian Artis. I love that guy. All right. So first of all, is the shot a bio weapon? Well, I think the next several clips here, the next three clips here are going to really tell the tale of that.
[3:20:26.920 --> 3:20:37.920]  Is it a bio weapon? That's what everybody wants to know. Okay, let's talk about this. Dr. Michael McDowell. So we have him on video and let's play his first clip. This is going to be a quote from Dr.
[3:20:37.920 --> 3:20:47.920]  Francis Boyle, author of the Anti Terrorism Act in 1987. And this was quoted in February 2020.
[3:20:47.920 --> 3:21:09.920]  Francis Boyle, the framer of the Anti Terrorism Act says this, international law expert, bio weapons expert, SARS-CoV-2 is an offensive biological warfare agent made in a lab and engineered with gain of function properties. He said that in February 2020. I have quoted this in a documentary I did.
[3:21:09.920 --> 3:21:20.920]  It's on YouTube called Watch When What of the Night Part 1, where I spelled this out very clearly. And he has come to the conclusion, and this is going to shock you. Put on your seatbelts, this is going to shock you.
[3:21:20.920 --> 3:21:40.920]  He has come to the conclusion that SARS-CoV-2 is a tripartite chimera. And it is composed of one SARS, the original SARS. And he says SARS is already weaponized. And then that SARS virus was enhanced by gain of function properties.
[3:21:40.920 --> 3:21:51.920]  And step three, they were all then genetically recombined with an HIV virus. That's the virus that causes AIDS. So a tripartite chimera.
[3:21:51.920 --> 3:22:20.920]  If you think I am kidding, I have some notes here that I can refer to. And I've called them Smoking Gun 1, 2, and 3. Francis Boyle, quoting from an article called Antiviral Research, February 10, 2020, written by three French scientists and one Canadian scientist from Montreal, said the Wuhan coronavirus genetic analysis may provide a gain of function to 2019 novel coronavirus.
[3:22:20.920 --> 3:22:38.920]  So the Wuhan coronavirus genetic analysis may provide a gain of function to 2019 novel coronavirus for efficient spreading in human population compared to other beta coronaviruses. He says that is a smoking gun.
[3:22:38.920 --> 3:22:45.920]  It was genetically engineered for efficient spreading in human population. Wow. That's recorded.
[3:22:45.920 --> 3:23:00.920]  Wow. Wow is right. So the second smoking gun he had was the North Carolina team, Dr. Jing Lei Shi from Wuhan Institute of Urology. And they received a grant, of course, the labs at Fort Detrick.
[3:23:00.920 --> 3:23:10.920]  And this is a big story, too. This is about a minute clip. This is the second or the next smoking gun that Dr. Michael McDowell had.
[3:23:10.920 --> 3:23:30.920]  Don't be surprised. The University of North Carolina Labs at Chapel Hill brought a team together to do an experiment. And part of the North Carolina University team was, they were joined by a gentleman from China called Dr. Zeng Li Shi.
[3:23:30.920 --> 3:23:45.920]  He was from the Wuhan Institute of Virology and the Chinese Academy of Sciences. And in fact, Wuhan gave a grant to the University of North Carolina so that scientists could be involved in this experiment.
[3:23:45.920 --> 3:24:00.920]  They imported SARS cells, SARS viruses from the Fort Detrick labs. For those of you who know geopolitics and covert geopolitics, very necessary for any Bible prophecy teacher or any pastor in the state to know.
[3:24:00.920 --> 3:24:23.920]  The Fort Detrick labs are the U.S.'s main BSL4 labs where they research, stockpile and test genetic bioweapons. And so this team, given a grant by China, were working on increasing the pathogenicity of the SARS samples that they got from Fort Detrick.
[3:24:23.920 --> 3:24:38.920]  All right. I don't know if you can ignore this. Can you? Can anyone? So the next clip is about 45 seconds. And this is the Australia Health Lab and Wuhan Experimental, the weaponization of SARS.
[3:24:38.920 --> 3:24:48.920]  The weaponization of SARS, when you heard gain of function, gain of function was really kind of to accelerate the results of said, you know, bioweapon.
[3:24:48.920 --> 3:24:53.920]  So here we go. This is clip three and Dr. Michael McDell. Here we go.
[3:24:53.920 --> 3:25:19.920]  Smoking gun number three. Research at the Australian Animal Health Lab was funded by the Chinese Ministry of Science and Technology, along with the other two I mentioned, the Wuhan Institute and the Academy of Sciences from China.
[3:25:19.920 --> 3:25:32.920]  And then coalesced genetically to an HIV virus, therefore forming the tripartite chimera. And so I'm listening to you where these experiments took place. Let me go a little further.
[3:25:32.920 --> 3:25:43.920]  Wow. All right. Fourth one. This is an India lab and they found HIV in the virus because they use the mRNA delivery system to get this in the cell.
[3:25:43.920 --> 3:25:52.920]  Just like Dr. Judy Mykovitz said, just like all the frontline doctors have been saying, and it actually can change your DNA, this is clip four.
[3:25:52.920 --> 3:26:06.920]  Indian scientists did an analysis on the SARS-CoV-2 virus and they said they've definitely found elements of the HIV virus in the genomic sequencing.
[3:26:06.920 --> 3:26:18.920]  So this was confirmed by a team from India. And let me mention to you that HIV is a retrovirus. Retroviruses use mRNA to inject their stuff into the cell.
[3:26:18.920 --> 3:26:29.920]  And when the mRNA is injected into the cell, there is something called retrointegration that takes place. And that means that the mRNA.
[3:26:29.920 --> 3:26:40.920]  Wow. You know, I don't know that somebody can not take all that in and feel like, what? Wait a minute, what's in the shot?
[3:26:40.920 --> 3:26:47.920]  These are all documented, all of the things he mentioned. He is actually a doctor of theology bringing these things out.
[3:26:47.920 --> 3:26:56.920]  And I don't mind who the whistleblower is or the credentials they have when they're bringing forth something that lays it out so succinctly, just like he did.
[3:26:56.920 --> 3:27:03.920]  And in the order he did, I loved it. And I wanted to share that with you because you need to know that we are dealing with a bio weapon.
[3:27:03.920 --> 3:27:13.920]  This is something that is a DNA changer. And he said, you know, they'll keep telling you it can't do anything to your DNA, but it can. It can.
[3:27:13.920 --> 3:27:20.920]  And so when we come back, they obviously, well, they obviously want us to take the shot. Let's just lay this out. They want us to take the shot.
[3:27:20.920 --> 3:27:27.920]  But how do they get a populace moved to take the shot? How do they get them emotionally invested to go around and save everybody else?
[3:27:27.920 --> 3:27:33.920]  Right? I'm going to wear a bandaid because you might get cut, you know, that kind of thinking.
[3:27:33.920 --> 3:27:45.920]  So what do they do? Well, if people do start actually dying in the hospitals and maybe something is making that happen, that would be one way to provoke fear,
[3:27:45.920 --> 3:27:50.920]  to get people to take a shot because they have to have this in everybody, right? Mandatory.
[3:27:50.920 --> 3:28:00.920]  And so when we come back, I want to talk about the big exposing. I exposed the protocol. I exposed that in the hospital because it actually happened to my husband.
[3:28:00.920 --> 3:28:14.920]  My husband, they said, had COVID pneumonia. And I tell the tale of what happened there that Dr. Brian Artist does a fantastic job at saying which drug is the drug of choice for our country?
[3:28:14.920 --> 3:28:23.920]  Which drug was installed into all of our hospitals with horrific studies behind it? And I mean horrific. Just wait till you hear this.
[3:28:23.920 --> 3:28:25.920]  And I'll play it when we get right back to the break.
[3:28:25.920 --> 3:28:45.920]  Kate Dolly, Kate Dolly Show dot com.
[3:28:55.920 --> 3:29:10.920]  We're still here and as this whole new world order comes out in the open, our credibility is going up. That's why we've got to be taken off there.
[3:29:10.920 --> 3:29:16.920]  That's why America has got to be taken down. You can't have all these other nations enslaved and America still quasi free.
[3:29:16.920 --> 3:29:25.920]  You can't have Info Wars has been proven right. Be on air with all the craziness that's about to unfold. Because if you think stuff's bad now, just get ready.
[3:29:25.920 --> 3:29:33.920]  So thank you all and get an infowarstore.com. Get some great 2020 election shirts, supplements and so much more. They're wonderful products and they support the Info War. Thank you.
[3:29:33.920 --> 3:29:49.920]  In late August, Info War saw an explosion of orders because our audience understands that the globalists are destabilizing the planet by design and are attempting to cause an economic and financial collapse worldwide.
[3:29:49.920 --> 3:30:00.920]  Now, ladies and gentlemen, storable food has always been something that's important to have. It's a checkbox that everybody needs to have taken care of right along with water filtration, self defense and a relationship with God.
[3:30:00.920 --> 3:30:11.920]  But now more than ever, you need to get your storeable food orders in now. We're ready to ship to you within 24 hours of your order. It's high quality. It's very, very low cost at infowarstore.com.
[3:30:11.920 --> 3:30:18.920]  Because in the future, you're going to see more food supply shortages and you're going to see food supply price increases that are already taking place.
[3:30:18.920 --> 3:30:29.920]  So lock in your storeable food now at a lower price and fund the Info War at infowarstore.com. That's how you fight the great reset is by being self sufficient and not under their control.
[3:30:29.920 --> 3:30:33.920]  So get prepared now at infowarstore.com.
[3:30:59.920 --> 3:31:12.920]  This is just really gorgeous, actually. People think I'm 55 years old. And I was already taking your other supplements, but I thought, you know, well, maybe that's what I need to do because I just thought it was a hopeless situation.
[3:31:12.920 --> 3:31:23.920]  But when I started taking it, I mean, it doesn't happen immediately. But, you know, over a period of time, I started noticing, okay, you know, this is a ticket. This is working. This is wonderful.
[3:31:23.920 --> 3:31:32.920]  Now I don't, I don't have to put on derma blend anymore, you know. So anyway, it worked wonderfully and it really has totally cleared up my skin.
[3:31:53.920 --> 3:32:08.920]  The banks that basically control the planet will penalize and target any academics that look into say the Anglo American establishment, the founder of the Bilderberg group, the trilateral commission, the United Nations, the whole project of the Rothschilds and the Rockefellers.
[3:32:08.920 --> 3:32:14.920]  Until 10 years ago, the media said the control corporate media of the Bilderberg group didn't exist.
[3:32:14.920 --> 3:32:23.920]  So now the Bilderberg group is public in its former head, still on the steering committee, is Klaus Schwab, and he has set up the great reset in global government.
[3:32:23.920 --> 3:32:32.920]  And if, as a Liberty movement worldwide, we don't address the globalist head on about the fact that they are worldwide authoritarian corporate takeover, we don't have a shot.
[3:32:32.920 --> 3:32:51.920]  You're listening to the Alex Jones show.
[3:32:51.920 --> 3:32:59.920]  Hi there. I'm Kate Daly from the Kate Daly show. Happy to be with you today and bringing you some very, very important information that you really need to know.
[3:32:59.920 --> 3:33:12.920]  You know, they're so desperate to get this shot in you. They're willing to kill you. They're willing to put a drug on the market that they know will most likely kill you.
[3:33:12.920 --> 3:33:23.920]  You're just collateral damage, guys. We're all just collateral damage. And the unfortunate ones that die, that's how they're looking at it. Well, too bad. We want this shot.
[3:33:23.920 --> 3:33:33.920]  So the shot better. Well, it must be pretty damn important, right? It has to be. So we're learning what's in it. And this is really important.
[3:33:33.920 --> 3:33:47.920]  I want to play Klaus Schwab, Schwab. I swear. Who is this guy? It's hard to nail down his exact history. Every time I hear him speak, I'm thinking, papers please, you know.
[3:33:47.920 --> 3:33:59.920]  And let's hear from Klaus Schwab talking about DNA changing 2015. Listen very carefully to what this man says.
[3:33:59.920 --> 3:34:09.920]  The difference of this forced industrial revolution is it doesn't change what you are doing. It changes you if you take a genetic editing.
[3:34:09.920 --> 3:34:22.920]  Just as an example, it's you who are changed. And of course this has a big impact on your identity. And offers certain kinds of possibilities that have to be careful about.
[3:34:22.920 --> 3:34:29.920]  You know, when you begin to do that kind of gene editing, some people worry that you are changing what it means to be human.
[3:34:29.920 --> 3:34:46.920]  That's the problem. Of course, the new industrial revolution offers us many opportunities, but it raises many full questions on the ethical, but even legal implications.
[3:34:46.920 --> 3:34:51.920]  And we have to be prepared for it. And that's what we want to do in Davos next year.
[3:34:51.920 --> 3:35:01.920]  Talk about. Wow. What is he? Hitler's son. Anyway. Yeah. It gives you the creeps, right? He's almost like he's almost like got saliva dripping down his face.
[3:35:01.920 --> 3:35:14.920]  He's so excited. You know, so excited about this. So let's let's I want you to hear a Dr. Brian artist because his his clip is very, very important on telling you what's going on in the hospital.
[3:35:14.920 --> 3:35:22.920]  They want the shot very bad. Good old Klaus there is really excited to do this DNA changing thing.
[3:35:22.920 --> 3:35:30.920]  And so let's hear what they're willing to do in the hospitals to make this happen. This is Dr. Brian artists.
[3:35:30.920 --> 3:35:37.920]  They are still doing it today. And they are there. I'm telling you right now, anybody who's got a loved one in ICU, please listen to me.
[3:35:37.920 --> 3:35:44.920]  Anybody who's got COVID-19, you're going to be threatened with death if you go into a hospital.
[3:35:44.920 --> 3:35:53.920]  They have set this up where they're going to use remdesivir 31% of people treated with for COVID-19 will have acute kidney failure.
[3:35:53.920 --> 3:36:01.920]  Their lungs will fill with fluid. Right now they're adding dexamethasone, which has 4% reported kidney failure for all those who get it.
[3:36:01.920 --> 3:36:10.920]  So now you're up to 35%. If anyone listening to this has a loved one in a hospital and they have added to that protocol, a drug called vancomycin,
[3:36:10.920 --> 3:36:21.920]  which is an antibiotic. Antibiotics don't treat viruses, by the way. If they put them on there upwards of 10% of all of those individuals will experience even worse and acute kidney failure.
[3:36:21.920 --> 3:36:27.920]  It will stop their heart pressure on their heart, make them go into a coma and make them unconscious and they will die.
