[00:00.000 --> 00:29.640]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[1:35:54.640 --> 1:35:59.640]  You know, 262,000 blacks have killed each other, FBI's numbers since 1976.
[1:35:59.640 --> 1:36:06.640]  I mean, this is genocide and 52% of blacks being aborted before they're born and black people, you know, the black leaders not caring.
[1:36:06.640 --> 1:36:12.640]  My issue is I've read the letters in the 20s by Margaret Singer and the Rockefeller Foundation.
[1:36:12.640 --> 1:36:18.640]  People can pull these up in university archives, what Missouri have them, where she said, we're going to pose as liberals.
[1:36:18.640 --> 1:36:20.640]  We're going to break up their families.
[1:36:20.640 --> 1:36:22.640]  We'll kill these weeds.
[1:36:22.640 --> 1:36:25.640]  So you see the byproduct and just say, hey, this has been terrible.
[1:36:25.640 --> 1:36:27.640]  And you're saying another way, whatever.
[1:36:27.640 --> 1:36:29.640]  Regardless, it's been done.
[1:36:29.640 --> 1:36:36.640]  And the anti male, anti family, you know, Alex, you're right.
[1:36:36.640 --> 1:36:39.640]  And all has been done and it's working effectively.
[1:36:39.640 --> 1:36:40.640]  It is genocide.
[1:36:40.640 --> 1:36:43.640]  It's a disaster beyond disaster.
[1:36:43.640 --> 1:36:48.640]  What happened in the community, but I have or at least would like to suggest a remedy to that.
[1:36:48.640 --> 1:36:55.640]  And I think we're talking particularly in the black community, while I recognize all of us are as Americans and respect that greatly.
[1:36:55.640 --> 1:37:02.640]  But when you talk about the black community, you talk about Margaret Singer and what's happening with the abortions and the homicide rates, the killing rates of one another.
[1:37:02.640 --> 1:37:08.640]  My solution is this, Alex, is that black people need to come together.
[1:37:08.640 --> 1:37:17.640]  And I'm suggesting that we as a nation of people stop our hatred for this nation and God's blessings upon it.
[1:37:17.640 --> 1:37:23.640]  Stop our hating for the Constitution and the laws that have built this nation and made it the great nation that it is.
[1:37:23.640 --> 1:37:32.640]  And doing that, we should go to a place that's symbolic, like Gettysburg, where 600,000 people, where 60,000 people died in one day there at Gettysburg.
[1:37:32.640 --> 1:37:41.640]  But the Civil War produced the deaths of 600,000 Americans fighting that contest over slavery as an issue.
[1:37:41.640 --> 1:37:52.640]  Black people, I believe, were there to make the commitment to go there and put aside their continual blaming of slavery and oppression and blaming white people for all this wrong and deals with them.
[1:37:52.640 --> 1:37:59.640]  And we embrace America. We want to be Americans. We want to live in this nation. We want to contribute to this nation.
[1:37:59.640 --> 1:38:04.640]  We're no longer going to blame white people for everything that's wrong with us.
[1:38:04.640 --> 1:38:10.640]  We're going to put aside this talk about slavery. We want to bless America as a nation and as a people.
[1:38:10.640 --> 1:38:18.640]  I am convinced, if they confess that and did that, you see a great change in race relationships in America.
[1:38:18.640 --> 1:38:25.640]  You see this nation come together. And I believe, Alex, that black people can contribute to this nation in ways they've never done before.
[1:38:25.640 --> 1:38:31.640]  Right now, we've got a lot of basketball players. You're going to hear from Charles Barkley in a few moments who's become sort of a spokesperson.
[1:38:31.640 --> 1:38:38.640]  But I'm convinced, Alex, beyond a shadow without, if black people would simply confess that America is a great nation,
[1:38:38.640 --> 1:38:44.640]  we're willing to participate, we're going to put aside all of our hatred and all of the things that have made us divided us,
[1:38:44.640 --> 1:38:51.640]  and we want to participate that black people can then begin to contribute in ways in which I'm talking about business.
[1:38:51.640 --> 1:38:58.640]  Well, that's exactly what Ted Nugent said on this show Wednesday, and he's been attacked in more than 20 newspapers for what he said on my show,
[1:38:58.640 --> 1:39:00.640]  but he said exactly that.
[1:39:00.640 --> 1:39:04.640]  Well, that's the truth. I mean, that is the core of the problem. You asked me earlier,
[1:39:04.640 --> 1:39:10.640]  what would I have done when I have led the civil rights movement? Well, I can't go back there, and I really don't know what I would have done,
[1:39:10.640 --> 1:39:14.640]  but that has already taken place, and it has brought absolute destruction.
[1:39:14.640 --> 1:39:20.640]  Alex, I see the civil rights movement as destructive as Margaret Sanger and the abortion movement in America.
[1:39:20.640 --> 1:39:26.640]  Sure, but you've got to admire somebody like, listen, I get needless rebellion being bad,
[1:39:26.640 --> 1:39:31.640]  but if the government's been taken over by foreign interest and is in rebellion against the Republic,
[1:39:31.640 --> 1:39:36.640]  I'm not in rebellion trying to stop their revolution against the Republic.
[1:39:36.640 --> 1:39:42.640]  I get called a revolutionary. I'm a restorationist, and I get, look, when people attack me and try to hold me down,
[1:39:42.640 --> 1:39:48.640]  I work 10 times harder. I don't let somebody go, well, you've tilted the tables against me, so I'm going to give up.
[1:39:48.640 --> 1:39:56.640]  I get how psychologically and spiritually how bad it is. I know the left are actually a bunch of racist trying to keep black people down.
[1:39:56.640 --> 1:39:59.640]  My point is, they know what they're doing.
[1:39:59.640 --> 1:40:06.640]  The thing about it, Alex, is that you're absolutely right about that, but you're right. You work twice as hard or 10 times as hard to overcome that,
[1:40:06.640 --> 1:40:12.640]  and that's the mantra that must be picked up by social group or racial groups such as black people.
[1:40:12.640 --> 1:40:16.640]  They must work not necessarily in confrontation to try to overturn it,
[1:40:16.640 --> 1:40:20.640]  but they must work at the principles that are fundamental that build great communities,
[1:40:20.640 --> 1:40:24.640]  and that way, the same way you overcome the obstacles, I do the same thing, Alex.
[1:40:24.640 --> 1:40:31.640]  You know I get attacked all day long at 10 times on Sunday, but I work very hard on the principles, the fundamental things.
[1:40:31.640 --> 1:40:39.640]  I believe that would demonstrate what my integrity is all about and would put all my adversaries and my enemies to shame.
[1:40:39.640 --> 1:40:41.640]  Black people need to do that as well.
[1:40:41.640 --> 1:40:48.640]  Well, I'll say this. The social engineers in Divide and Conquer on CNN, MSNBC and PR, they know full well, Pastor Manning,
[1:40:48.640 --> 1:40:56.640]  that when they sit there and invoke race, race, race, I was watching CNN during the break in the coffee room, and they were talking about black, this, black, that,
[1:40:56.640 --> 1:41:00.640]  they want you to be about what color you are instead of about what you stand for,
[1:41:00.640 --> 1:41:06.640]  really the opposite of what Martin Luther King talked about, about the character of our deeds, which I fully endorse.
[1:41:06.640 --> 1:41:16.640]  So I get what you're saying. It all becomes about the blackness, which then the media defines, so you're becoming a slave of the social engineers.
[1:41:16.640 --> 1:41:24.640]  I used the phrase a few moments ago, I said I'm black because I wanted to reference, you were talking about my southern upbringing in my New York now living,
[1:41:24.640 --> 1:41:30.640]  but I don't call myself black, Alex. I don't call myself an African American and I get angry if someone refers to me as such.
[1:41:30.640 --> 1:41:36.640]  I'm an American. I'm an American. I don't want to be identified as black, and I think we need to drop these racial...
[1:41:36.640 --> 1:41:40.640]  No, no, I agree. You don't want to be a hyphenated American like John Wayne.
[1:41:40.640 --> 1:41:46.640]  Look, I'll assure you, folks, if somebody can do a job and is smart and talented, they will excel.
[1:41:46.640 --> 1:41:50.640]  And the media acts like that any of us can only be famous if we're a movie star or football player,
[1:41:50.640 --> 1:41:54.640]  because the globalists don't want you competing with them in all the real things that matter,
[1:41:54.640 --> 1:41:58.640]  culturally getting people to be individuals and to do the right thing and to stand up.
[1:41:58.640 --> 1:42:03.640]  Pastor Manning, in closing, where do you think this whole Trayvon Martin thing is going?
[1:42:03.640 --> 1:42:07.640]  I think Obama has used it as a distraction from his terrible record.
[1:42:07.640 --> 1:42:14.640]  Well, Obama's statement, I would have had hope that perhaps that Sabrina Fulton could have put an end to this last week
[1:42:14.640 --> 1:42:19.640]  after the verdict was rendered. It was a just verdict. It was a verdict based on the information.
[1:42:19.640 --> 1:42:23.640]  It was a verdict based on the morals and the character of both of the men.
[1:42:23.640 --> 1:42:29.640]  Trayvon Martin was a young bug that had been kicked out of Miami High School, pot smoking,
[1:42:29.640 --> 1:42:34.640]  fighting everywhere, kicked out of his own mother's home because she could no longer contend with him,
[1:42:34.640 --> 1:42:38.640]  and sent him to his father there in Sanford. Hold on, we can't cut this off.
[1:42:38.640 --> 1:42:42.640]  Finish your statement on Trayvon. I agree with Jimmy Carter.
[1:42:42.640 --> 1:42:47.640]  I mean, they can't get Zimmerman on premeditated murder, so he had to go.
[1:42:47.640 --> 1:42:51.640]  It's like OJ can't totally prove it, must acquit, and they knew that.
[1:42:51.640 --> 1:42:55.640]  I want to get your take on this and finish up on Trayvon Martin with Pastor Manning.
[1:42:55.640 --> 1:43:00.640]  They knew when they went for that he would get off, so they wanted this as a diversion.
[1:43:00.640 --> 1:43:05.640]  Protecting your home with a security system is a must, but when it comes to protecting your family,
[1:43:05.640 --> 1:43:09.640]  your home, and belongings, there's no need to sign a long-term contract.
[1:43:09.640 --> 1:43:16.640]  Listen, there is some real scum in the alarm business cashing in by locking you into long punishing contracts,
[1:43:16.640 --> 1:43:20.640]  not with Simply Safe Home Security. They're the good guys.
[1:43:20.640 --> 1:43:23.640]  You can trust Simply Safe to protect your family.
[1:43:23.640 --> 1:43:27.640]  Simply Safe was created by a Harvard Business School engineer, and it's revolutionary.
[1:43:27.640 --> 1:43:31.640]  You'll get 24-hour protection for just $14.99 a month.
[1:43:31.640 --> 1:43:34.640]  There are no hidden fees and no contracts.
[1:43:34.640 --> 1:43:38.640]  You'll save thousands, plus you're protected by their 100% money-back guarantee.
[1:43:38.640 --> 1:43:42.640]  Protect yourself against home invasions and break-ins.
[1:43:42.640 --> 1:43:48.640]  Order your Simply Safe system now and receive a wireless keychain remote, a $25 gift, free.
[1:43:48.640 --> 1:43:51.640]  So don't waste your time dealing with scum.
[1:43:51.640 --> 1:43:59.640]  Visit GetSimplySafe.com
[1:43:59.640 --> 1:44:04.640]  What does freedom mean to you? How about the freedom to take control of your own future?
[1:44:04.640 --> 1:44:08.640]  At eFoodsDirect, we're again celebrating Food Freedom Month.
[1:44:08.640 --> 1:44:14.640]  In July, for every $329 you spend on our highly nutritious, great-tasting food,
[1:44:14.640 --> 1:44:17.640]  you will receive a $190 dollar Patriot Pack, free.
[1:44:17.640 --> 1:44:22.640]  For example, purchase a six-month supply and get three Patriot Packs, free.
[1:44:22.640 --> 1:44:30.640]  The Patriot Pack is a 24-day supply of eFoods' quick-fix, easy-to-store food, plus stove, fuel, and cook pot,
[1:44:30.640 --> 1:44:32.640]  all in an easy-to-carry bucket.
[1:44:32.640 --> 1:44:37.640]  Patriot Packs are the ideal grab-and-go emergency kit for your car, or to have by the back door.
[1:44:37.640 --> 1:44:43.640]  Perfect for your cabin or capping trip this summer, or even simply to add more food to your supply, free.
[1:44:43.640 --> 1:44:51.640]  Call 800-409-5633 or go to eFoodsDirect.com slash Alex, and get your free Patriot Pack with purchase.
[1:44:51.640 --> 1:44:59.640]  Call 800-409-5633 or eFoodsDirect.com slash Alex, and remember, free shipping every day.
[1:44:59.640 --> 1:45:04.640]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[1:45:04.640 --> 1:45:12.640]  Why do we have the highest cancer rates on the planet, the highest rates of diabetes, autism, and every other major disease?
[1:45:12.640 --> 1:45:16.640]  It all comes down to one thing. We are what we eat.
[1:45:16.640 --> 1:45:21.640]  Our food is devoid of nutrition and processed with poisons and additives.
[1:45:21.640 --> 1:45:25.640]  Our water is filled with toxic poisons and big pharma runoff.
[1:45:25.640 --> 1:45:28.640]  All of this has been engineered by design.
[1:45:28.640 --> 1:45:34.640]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[1:45:34.640 --> 1:45:44.640]  To learn more, visit infowarshealth.com. The site is literally packed with audio and video featuring top health professionals who don't bow down to big pharma.
[1:45:44.640 --> 1:45:52.640]  The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese when you visit infowarshealth.com.
[1:45:52.640 --> 1:45:59.640]  Be sure and check out the catalog with nearly 400 life-changing products, and get free shipping when you sign up for auto-ship.
[1:45:59.640 --> 1:46:03.640]  Are we choosing our own destiny, or has it been pre-selected for us?
[1:46:03.640 --> 1:46:09.640]  As we've moved through history, every great leader has had to understand the potential of information.
[1:46:09.640 --> 1:46:16.640]  Billions of dollars have been spent privately and publicly looking at how to tap into your psyche.
[1:46:16.640 --> 1:46:26.640]  From compulsory state education to the Hollywood media brainwashing machine, we are kept in perpetual bondage to the ideas that shape our actions.
[1:46:26.640 --> 1:46:33.640]  When somebody obscures that feedback loop between you observing and testing it out and verifying it, they can take total control of your awareness.
[1:46:33.640 --> 1:46:36.640]  All of this is happening so fast, you need to be ahead of the game.
[1:46:36.640 --> 1:46:43.640]  How to engineer the opinion of the American people so that they would not only endorse but demand a war.
[1:46:43.640 --> 1:46:57.640]  Out of another one, another plane to stay.
[1:47:13.640 --> 1:47:28.640]  We are on the march. The empire is on the run. Alex Jones and the GCN Radio Network.
[1:47:28.640 --> 1:47:43.640]  Akhla.org is the church site and also news site that Baster Manning runs. He's very eloquent in a lot of subjects, supports the Second Amendment, resists the globalist, he's been visited by the CIA, FBI, you name it.
[1:47:43.640 --> 1:47:52.640]  We're simply speaking out against it, he's defended myself and I'm on Piers Morgan in places, and we know the fruits of what's been done has been a disaster.
[1:47:52.640 --> 1:48:01.640]  And the establishment's answer is more of the same, more of what they've done. We're going to just get a few comments from him and then go to some other news.
[1:48:01.640 --> 1:48:08.640]  I haven't covered yet, but first off, I've been mentioning it. Here's what Charles Barkley, the famous basketball player, had to say.
[1:48:08.640 --> 1:48:14.640]  And it's similar to what Jimmy Carter had to say. Anybody who actually followed the trial knows they were trying to frame Zimmerman.
[1:48:14.640 --> 1:48:20.640]  I mean, even if he was guilty, which I don't think the evidence points towards, you got to let somebody go if they're trying to frame him.
[1:48:20.640 --> 1:48:22.640]  Let's go ahead and go to this clip.
[1:48:22.640 --> 1:48:28.640]  There are very few people who have a pure heart when it comes to race. Racism is wrong in any shape or form.
[1:48:28.640 --> 1:48:33.640]  Not a lot of black people are racist, too. I think sometimes when people talk about race, they act like only white people are racist.
[1:48:33.640 --> 1:48:39.640]  There are a lot of black people who are racist. And I don't like when it gets out there in the media, because I don't think the media has clean hands.
[1:48:39.640 --> 1:48:42.640]  I think you're right. I'm glad you made that point.
[1:48:42.640 --> 1:48:47.640]  I don't think the media has clean hands. And like I said, I feel sorry that young kid got killed.
[1:48:47.640 --> 1:48:48.640]  Absolutely.
[1:48:48.640 --> 1:48:53.640]  Judging by the evidence, I don't think that guy should have went to jail for the rest of his life, but something happened bad that night, obviously.
[1:48:53.640 --> 1:49:01.640]  Absolutely. All right, let's go back to Pastor Manning. Look, look, I mean, when I was a teenager, I wasn't a thug or a hood, but I got fights and stuff.
[1:49:01.640 --> 1:49:07.640]  And, you know, stole beer out of golf carts on the golf course where I grew up. We all did it, you know, grab some beer.
[1:49:07.640 --> 1:49:13.640]  I don't even know if he did that, but burglary tools, a photo of a gun on his phone that got suppressed.
[1:49:13.640 --> 1:49:19.640]  The witnesses all say he climbed on top of Zimmerman. The NBC editing the tape that we covered last year.
[1:49:19.640 --> 1:49:24.640]  It's finally getting attention because of the lawsuit to try to invoke race.
[1:49:24.640 --> 1:49:29.640]  Pastor Manning, wasn't this really about diverting off of all the other big issues?
[1:49:29.640 --> 1:49:36.640]  The Justice Department sent people down there to get the protesting going.
[1:49:36.640 --> 1:49:40.640]  I mean, isn't this about race politics? I mean, what do you think shifting gears?
[1:49:40.640 --> 1:49:43.640]  Why do you think the Justice Department was so involved in this?
[1:49:43.640 --> 1:49:46.640]  And what do you have to say about Trayvon Martin's family now?
[1:49:46.640 --> 1:49:48.640]  And I feel sorry for their son being dead.
[1:49:48.640 --> 1:49:56.640]  But I mean, my goodness, outleading demonstrations and talk of boycotting Florida as if Florida did something.
[1:49:56.640 --> 1:49:57.640]  I mean, this is crazy.
[1:49:57.640 --> 1:50:08.640]  Well, as far as the Justice Department is concerned, the version from what's going on in our government, one of the things that I would defer to would be your information of what's presently happening.
[1:50:08.640 --> 1:50:10.640]  I mean, we still got the big gods that you've had.
[1:50:10.640 --> 1:50:19.640]  We don't know really what's happening in Syria with Al Qaeda being the primary forces against the government over in Syria and how the Obama administration is having this.
[1:50:19.640 --> 1:50:23.640]  What's happening with Edward Snowden and what's going on with all of that.
[1:50:23.640 --> 1:50:32.640]  All of those things have been wiped off of the front page completely and how the Obama administration is now able to operate in the dark while this Trayvon Martin,
[1:50:32.640 --> 1:50:41.640]  some of the trials is going forward and everybody's paying attention to that. I really don't know exactly how effective it is, but I can tell you just from my own personal observation, it's very effective.
[1:50:41.640 --> 1:50:47.640]  But the matter of Trayvon Martin's family, I pray to Sabrina Folton would go ahead and put an end to this.
[1:50:47.640 --> 1:50:49.640]  Stop Al Sharpe and tell them to sit down.
[1:50:49.640 --> 1:50:51.640]  Stop Eric Holder.
[1:50:51.640 --> 1:50:52.640]  Stop the NAACP.
[1:50:52.640 --> 1:50:53.640]  Stop all these race-baters.
[1:50:53.640 --> 1:50:54.640]  Stop CNN.
[1:50:54.640 --> 1:50:58.640]  Stop MSNBC from profiteering from this matter.
[1:50:58.640 --> 1:51:02.640]  Listen, I'm the last person to judge someone about character as a youth.
[1:51:02.640 --> 1:51:04.640]  I messed up royally, Alex.
[1:51:04.640 --> 1:51:05.640]  I did.
[1:51:05.640 --> 1:51:07.640]  And every day I ask God to forgive me.
[1:51:07.640 --> 1:51:11.640]  There's not a day that goes by that I don't think about the things that I did when I was a youth.
[1:51:11.640 --> 1:51:18.640]  But having said that, with a clean heart, not a repetitive heart, listen, Trayvon Martin was a bug.
[1:51:18.640 --> 1:51:20.640]  And that's just all there is to it.
[1:51:20.640 --> 1:51:23.640]  They need to give George Zimmerman back his life.
[1:51:23.640 --> 1:51:30.640]  The man was innocent. He was a neighborhood watch person. We don't really have any evidence that he actually followed Trayvon Martin.
[1:51:30.640 --> 1:51:32.640]  Well, there's a lot of calls to kill him.
[1:51:32.640 --> 1:51:34.640]  What's going to happen if Zimmerman ends up getting killed?
[1:51:34.640 --> 1:51:36.640]  Well, it's highly possible.
[1:51:36.640 --> 1:51:44.640]  And if he does, that blood will be laid at the hands of CNN, Anderson Cooper, and Sabrina Folton, Al Sharpe, and all that crowd.
[1:51:44.640 --> 1:51:51.640]  And I will raise my voice to high heaven if a man, if a hair on George Zimmerman's head is touched.
[1:51:51.640 --> 1:51:55.640]  I will raise my voice and they will not be able to shut me up in this nation.
[1:51:55.640 --> 1:52:03.640]  Well, I think if Zimmerman was anything as he was a busybody and maybe a good busybody, he did stuff like file complaints on cops for racial profiling of black people.
[1:52:03.640 --> 1:52:11.640]  I mean, the truth is, he's not the guy they said he was. They just manufactured who he was to get his whole fighting with each other.
[1:52:11.640 --> 1:52:16.640]  Why can't he have his life back? Why can't he have his life? His family doesn't have their life.
[1:52:16.640 --> 1:52:21.640]  His father, Robert Zimmerman, and Gladys Zimmerman. I mean, the court has spoken.
[1:52:21.640 --> 1:52:26.640]  The evidence, anybody that followed the trial realizes that it was indeed self-defense.
[1:52:26.640 --> 1:52:34.640]  Give the man his life back and go to Chicago and investigate all the deaths that are happening in Chicago right now while you and I are speaking.
[1:52:34.640 --> 1:52:38.640]  See if you can put a stop to the suffering of the people in Chicago rather than continue.
[1:52:38.640 --> 1:52:44.640]  Sure. You're talking about real numbers versus emotion, and that's the propaganda we've got to deal with.
[1:52:44.640 --> 1:52:49.640]  I look forward to having you back on soonotla.org. Pastor Manning, thank you for spending Sunday with us.
[1:52:49.640 --> 1:52:50.640]  Thank you, Alex, for having me.
[1:52:50.640 --> 1:52:53.640]  All right, there goes Pastor Manning. And again, I'm going to be back tomorrow.
[1:52:53.640 --> 1:53:04.640]  I've still got some news I'm going to cover. 11 a.m. Central, 12 noon Eastern, station listings and free audio, podcast, iPhone apps, droid apps, all free infowars.com.
[1:53:04.640 --> 1:53:06.640]  And the listen page or infowars.com.
[1:53:06.640 --> 1:53:15.640]  Or prisonplanet.com and the nightly news, of course, prisonplanet.tv, 7 o'clock weeknights. Let me shift gears out of this.
[1:53:15.640 --> 1:53:19.640]  I mean, I've had to cover it just to show the diversions and the distractions that are going on.
[1:53:19.640 --> 1:53:23.640]  And I like to bring Pastor Manning on because he brings in a different perspective.
[1:53:23.640 --> 1:53:27.640]  But let's shift gears to this article right here separately, okay?
[1:53:27.640 --> 1:53:30.640]  This is out of London Independent. It was also on CNN.
[1:53:30.640 --> 1:53:37.640]  Inside Google HQ, what does the future hold for the company whose visionary plans include in planning a chip in our brains?
[1:53:37.640 --> 1:53:40.640]  The Google Plex. Everything basically run by Google.
[1:53:40.640 --> 1:53:44.640]  Well, Google is DARPA, NSA, Incutel, CIA.
[1:53:44.640 --> 1:53:46.640]  Look it up. Just gave you all the terms.
[1:53:46.640 --> 1:53:51.640]  Okay, I mean, we were the first a decade ago to have CIA operatives on.
[1:53:51.640 --> 1:53:53.640]  One guy got death threats.
[1:53:53.640 --> 1:53:56.640]  Mr. Stee... I mean, just all sorts of stuff when they came on.
[1:53:56.640 --> 1:53:59.640]  We broke this. Now it's mainstream news.
[1:53:59.640 --> 1:54:06.640]  And I remember reading a declassified 2001 from 1977 Pentagon plan that actually reclassified.
[1:54:06.640 --> 1:54:09.640]  That rarely happens. It was already out there.
[1:54:09.640 --> 1:54:18.640]  Where in 77 DARPA said the ultimate goal is that we will all live in water tanks and our own heat will power the computers.
[1:54:18.640 --> 1:54:23.640]  And we will all have brain ships first before we're put in the hive mind tanks.
[1:54:23.640 --> 1:54:26.640]  And my book that's on prisonplanet.tv, it's now out of print.
[1:54:26.640 --> 1:54:30.640]  It actually shows that plan. By the way, you probably heard of that.
[1:54:30.640 --> 1:54:32.640]  It's called The Matrix.
[1:54:32.640 --> 1:54:38.640]  Drones run by computers that are autonomous, SkyNet.
[1:54:38.640 --> 1:54:44.640]  Oh, that's a movie. Those are movies imitating life, not life imitating art.
[1:54:44.640 --> 1:54:46.640]  It doesn't mean it's going to happen.
[1:54:46.640 --> 1:54:51.640]  I'm not the one saying all this, folks. This is CNN London Independent.
[1:54:51.640 --> 1:54:58.640]  Your plan is to put a chip in your brain. The military's already been getting chips.
[1:54:58.640 --> 1:55:02.640]  That's classified, but special forces have been getting them for 20 years.
[1:55:02.640 --> 1:55:05.640]  Let's continue here. Here's an article from 2008.
[1:55:05.640 --> 1:55:09.640]  Professor calls for Google type brain chip implants.
[1:55:09.640 --> 1:55:12.640]  That's from infowars.com and infowars.net.
[1:55:12.640 --> 1:55:15.640]  In 2008, I just want to show you we were already on top of this.
[1:55:15.640 --> 1:55:17.640]  Here's another one.
[1:55:17.640 --> 1:55:23.640]  This is a successful implant chip that controls the brain. Again, all sounds good on the surface,
[1:55:23.640 --> 1:55:27.640]  but the globalists run this system. Here's another one.
[1:55:27.640 --> 1:55:35.640]  NPR, high-end stores use facial recognition tools to spot VIPs, license plate readers,
[1:55:35.640 --> 1:55:39.640]  face scanners. They've been up for at least 15 years, folks, all over the country.
[1:55:39.640 --> 1:55:44.640]  And now folks are trying to subpoena this for court to prove they're innocent.
[1:55:44.640 --> 1:55:50.640]  They want to pick and choose what crime to go after because the globalists run the government.
[1:55:50.640 --> 1:55:54.640]  You understand that, folks? It's a technocracy. Now, let's show some police state news.
[1:55:54.640 --> 1:55:59.640]  Here's the Wall Street Journal saying the police have turned into military and military fights enemies,
[1:55:59.640 --> 1:56:02.640]  and that's why the police more and more are treating us like enemies.
[1:56:02.640 --> 1:56:05.640]  And all over the country, two new articles just the last few days,
[1:56:05.640 --> 1:56:10.640]  they arrest people that refuse to let cops in randomly without warrants into houses.
[1:56:10.640 --> 1:56:15.640]  Look at this article. Off-duty Tucson Cop accused as the headline.
[1:56:15.640 --> 1:56:19.640]  No, there's clear video, and he's been fired walking in with his buddy,
[1:56:19.640 --> 1:56:25.640]  wearing nothing but a bulletproof vest, aiming guns at the clerk just to laugh and have fun.
[1:56:25.640 --> 1:56:30.640]  A couple of wannabe Rambo nutcases. That's the kind of guys they want to hire now.
[1:56:30.640 --> 1:56:35.640]  This is the type of stuff that's being pushed and the type of things that are being engaged in.
[1:56:35.640 --> 1:56:38.640]  Here's another one. Police arrest woman after request to see warrant.
[1:56:38.640 --> 1:56:41.640]  They just randomly came to her house in Lubbock. Boom.
[1:56:41.640 --> 1:56:45.640]  Came in and arrested her and took her to jail for asking for a warrant.
[1:56:45.640 --> 1:56:49.640]  Florida nurse terrorized by U.S. Marshals in warrantless raid.
[1:56:49.640 --> 1:56:53.640]  Wasn't even the right apartment complex her house. So what? Boom.
[1:56:53.640 --> 1:56:58.640]  Came in. Everything else. That's in the papers there in Florida.
[1:56:58.640 --> 1:57:01.640]  Let me see who covered that first. I have a link to it here.
[1:57:01.640 --> 1:57:04.640]  Let me just give you the source on that.
[1:57:04.640 --> 1:57:08.640]  Infowars.com did a story. I read this article this weekend,
[1:57:08.640 --> 1:57:12.640]  but there's a link there in the story of the local newspaper if you want to go find that.
[1:57:12.640 --> 1:57:17.640]  So there you go. This is the, oh, U.S. military drone surveillance is expanding to hotspots
[1:57:17.640 --> 1:57:21.640]  beyond declared combat zones, including America, national security.
[1:57:21.640 --> 1:57:25.640]  It just goes on and on and on. This is designed and aimed at us.
[1:57:25.640 --> 1:57:29.640]  We have due process and a bill of rights and constitution for a reason
[1:57:29.640 --> 1:57:34.640]  because every time you get rid of checks and balances, corrupt elements take over and run wild.
[1:57:34.640 --> 1:57:38.640]  And when corruption gets into government, it is the almighty danger.
[1:57:38.640 --> 1:57:41.640]  Government is the number one cause of death in worldwide history.
[1:57:41.640 --> 1:57:45.640]  Non-natural death. 262 million killed the last 100 years by government.
[1:57:45.640 --> 1:58:00.640]  Call DemoSide, infowars.com.
