[00:00.000 --> 00:10.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:52:00.000 --> 01:52:03.000]  They just do it because they're paid to do it.
[01:52:03.000 --> 01:52:06.000]  Everything is about getting government to do things that are wrong.
[01:52:06.000 --> 01:52:13.000]  It's a revolution against America, a revolution against due process, a revolution against law.
[01:52:13.000 --> 01:52:18.000]  Obama becoming a dictator. It's like not even in the news.
[01:52:18.000 --> 01:52:21.000]  So I hear you. They are, listen, veterans everywhere.
[01:52:21.000 --> 01:52:28.000]  I know veterans. I know an NFL player and I know a famous UT football player who both personally, in person, told me
[01:52:28.000 --> 01:52:30.000]  they have no criminal records.
[01:52:30.000 --> 01:52:35.000]  And when they both went, this is really weird because I ran into them separately over the last two years,
[01:52:35.000 --> 01:52:40.000]  when they went to buy their grandsons rifles, they hadn't bought guns in a long time.
[01:52:40.000 --> 01:52:42.000]  You know, you buy guns, you got plenty of guns. That's it.
[01:52:42.000 --> 01:52:47.000]  They were told, sorry, something in your medical record. They never even had PTSD.
[01:52:47.000 --> 01:52:49.000]  Both these guys are Vietnam veterans.
[01:52:49.000 --> 01:52:55.000]  I mean, and I don't know why one guys have retired NFL. The other guy was a UT guy.
[01:52:55.000 --> 01:52:59.000]  But I mean, they are persecuting veterans unbelievably right now.
[01:52:59.000 --> 01:53:04.000]  And again, it's not in the news. So it's like no big deal. God bless you. Appreciate your call.
[01:53:04.000 --> 01:53:10.000]  Listen, all these West Point training drills, all these Texas A&M training drills.
[01:53:10.000 --> 01:53:15.000]  Folks, if they can get away at Texas A&M with teaching there's no Bill of Rights and no Second Amendment,
[01:53:15.000 --> 01:53:19.000]  and it's going to be repealed, they can do anything.
[01:53:19.000 --> 01:53:24.000]  That's what they do. They just put all the professors in to say, we're going to kill gun owners.
[01:53:24.000 --> 01:53:29.000]  Esquire actually says, you don't turn them in. We're going to cold dead hand you.
[01:53:29.000 --> 01:53:34.000]  Okay, you want to die? We're coming. I mean, it's like, I can't even believe they're publishing it.
[01:53:34.000 --> 01:53:38.000]  And it tells me they're getting ready to, like you just said, as a military man, you get it.
[01:53:38.000 --> 01:53:42.000]  What are they going to pull? They're going to pull out a big terror attack.
[01:53:42.000 --> 01:53:47.000]  They're going to blame it on us, folks. There it is. Texas A&M law professor, Constitution is obsolete.
[01:53:47.000 --> 01:53:53.000]  Second Amendment must be repealed. There's the article. Man, it blows me away.
[01:53:53.000 --> 01:53:59.000]  Look, look, when stuff's even crazier than I thought it would be, you know you're in trouble.
[01:53:59.000 --> 01:54:03.000]  That's the thing. I know why the public denies this stuff, because I can't believe it.
[01:54:03.000 --> 01:54:07.000]  But it's all happening just like it did everywhere else.
[01:54:07.000 --> 01:54:11.000]  And if we don't recognize it and get really aggressive, peacefully.
[01:54:11.000 --> 01:54:15.000]  Peacefully is the key, but aggressively.
[01:54:15.000 --> 01:54:18.000]  Because you can't just sit around getting your guns ready, folks.
[01:54:18.000 --> 01:54:26.000]  You've got to get offensively in the Info War. So even if it goes physical, we've got our info out there ahead of the game, okay?
[01:54:26.000 --> 01:54:30.000]  And listen, they started and started turning around folks up.
[01:54:30.000 --> 01:54:34.000]  Believe me, folks, I'm not a pushover, but I'm only one man physically.
[01:54:34.000 --> 01:54:37.000]  In an Info War, I'm more effective.
[01:54:37.000 --> 01:54:41.000]  But I'm not going to a FEMA camp. I'm not even afraid.
[01:54:41.000 --> 01:54:46.000]  I'm actually just sad for the morons that are to come up against me. Real sad for them.
[01:54:46.000 --> 01:54:48.000]  But I'll do what I got to do. Won't you?
[01:54:48.000 --> 01:54:51.000]  Scott in Arizona, you're on the air. Go ahead.
[01:54:51.000 --> 01:54:55.000]  Hey, Alex. So I'm first time caller, long-time listener.
[01:54:55.000 --> 01:55:04.000]  And somehow I was able to put down my NFL remote and wrestle myself away from the gladiatorial games to talk with you today somehow.
[01:55:04.000 --> 01:55:09.000]  Just real quick in 2008, I saw a bumper sticker, said Info Wars.
[01:55:09.000 --> 01:55:12.000]  I loved the term. It intrigued me.
[01:55:12.000 --> 01:55:16.000]  And that's what turned me on to you. And I just want everybody out there.
[01:55:16.000 --> 01:55:18.000]  Those bumper stickers really work.
[01:55:18.000 --> 01:55:22.000]  And I've worn a shirt around and people ask me all the time about it.
[01:55:22.000 --> 01:55:25.000]  And in fact, I put it on my license plate. I've got Info Wars on my license plate.
[01:55:25.000 --> 01:55:27.000]  People will ask me about it.
[01:55:27.000 --> 01:55:32.000]  And that brightens my day because I know I'm talking to just one person.
[01:55:32.000 --> 01:55:36.000]  And I whip out my phone. I show them Build-A-Bird. I'll just Wikipedia it right on my phone.
[01:55:36.000 --> 01:55:40.000]  Hey, this is the real news. This is Build-A-Bird. And I'll show them.
[01:55:40.000 --> 01:55:44.000]  And when I can see them getting through to them, inevitably they'll ask,
[01:55:44.000 --> 01:55:47.000]  Well, what can I do? Because I can see them getting overwhelmed.
[01:55:47.000 --> 01:55:49.000]  Well, what can I do about it?
[01:55:49.000 --> 01:55:53.000]  I tell them, just spread the word. Wake other people up.
[01:55:53.000 --> 01:55:56.000]  Educate yourself. That's what you can do.
[01:55:56.000 --> 01:55:58.000]  One other quick point.
[01:55:58.000 --> 01:56:05.000]  My son came home. I don't know if you've ever heard of this play called The Goat or Who Is Sylvia.
[01:56:05.000 --> 01:56:07.000]  It is a play about bestiality.
[01:56:07.000 --> 01:56:10.000]  It was performed on Broadway in, I believe, 2008.
[01:56:10.000 --> 01:56:13.000]  Yeah, aren't they trying to teach that in school?
[01:56:13.000 --> 01:56:14.000]  Yeah, yeah.
[01:56:14.000 --> 01:56:17.000]  Well, how dare you be racist against goat sex?
[01:56:17.000 --> 01:56:21.000]  It's normal to have government teach goat sex in school.
[01:56:21.000 --> 01:56:23.000]  You would have thought it. And you know, my son came and said,
[01:56:23.000 --> 01:56:25.000]  I didn't know about it. None of the parents knew about it.
[01:56:25.000 --> 01:56:28.000]  My son came to dad. I want to talk to you.
[01:56:28.000 --> 01:56:30.000]  And, you know, we're doing this play.
[01:56:30.000 --> 01:56:32.000]  And I don't feel comfortable and stuff.
[01:56:32.000 --> 01:56:34.000]  The effort and all this other stuff in it.
[01:56:34.000 --> 01:56:39.000]  And there's infest and I'm supposed to kiss a guy in the play and blah, blah, blah.
[01:56:39.000 --> 01:56:41.000]  And I thought, I mean, I thought he was kidding.
[01:56:41.000 --> 01:56:43.000]  I thought he was kind of guy.
[01:56:43.000 --> 01:56:46.000]  You know, I don't remember the full story, but I remember seeing in the news like a year ago,
[01:56:46.000 --> 01:56:48.000]  they're teaching bestiality.
[01:56:48.000 --> 01:56:50.000]  Yeah.
[01:56:50.000 --> 01:56:54.000]  Actually, they're actually teaching it at Fort Hood, but also in public schools.
[01:56:54.000 --> 01:56:56.000]  Well, sir, why are you bigoted against goat sex?
[01:56:56.000 --> 01:56:58.000]  I mean, that shows you're close-minded.
[01:56:58.000 --> 01:57:01.000]  Well, of course I am. And you would have thought I was because, you know,
[01:57:01.000 --> 01:57:05.000]  I called the school board immediately that weekend and they were all aghast.
[01:57:05.000 --> 01:57:08.000]  They proclaimed, you know, everyone of them was, are you kidding?
[01:57:08.000 --> 01:57:12.000]  And what I did is I read the lines from the play, which if anybody goes and looks up this play,
[01:57:12.000 --> 01:57:14.000]  you'll see out unbelievably dirty.
[01:57:14.000 --> 01:57:16.000]  What's the name of it? I'll do a story on it.
[01:57:16.000 --> 01:57:18.000]  I remember hearing about it. I forgot the name.
[01:57:18.000 --> 01:57:22.000]  It's unbelievable. It's called the goat or who is Sylvia?
[01:57:22.000 --> 01:57:25.000]  It's called Obama's...
[01:57:25.000 --> 01:57:27.000]  Yeah.
[01:57:27.000 --> 01:57:29.000]  All right, brother. I'll look into it. Listen, God bless you.
[01:57:29.000 --> 01:57:32.000]  I'm going to do some overdrive, which is Internet Only and infowars.com
[01:57:32.000 --> 01:57:37.000]  on the audio and video streams at infowars.com or slash show to finish up these calls.
[01:57:37.000 --> 01:57:41.000]  I promise to go to Chris and Tim and Kevin and Chuck.
[01:57:41.000 --> 01:57:46.000]  But then that's it until tomorrow, 11 a.m. Central with the weekday show.
[01:57:46.000 --> 01:57:50.000]  God bless you all, folks. They're attacking us. What are you going to do?
[01:57:50.000 --> 01:57:57.000]  Strategic relocation is a systematic way to think strategically in the future about how do I safeguard?
[01:57:57.000 --> 01:58:00.000]  Renowned author and expert, Joel Scowzen.
[01:58:00.000 --> 01:58:04.000]  The U.S. isn't building huge underground bases and bunkers because of some terrorist threat.
[01:58:04.000 --> 01:58:09.000]  They know that a massive nuclear attack is coming. They want that attack to come.
[01:58:09.000 --> 01:58:15.000]  Joel Scowzen is renowned as one of the world's foremost experts in strategic relocation and the securing of your home.
[01:58:15.000 --> 01:58:20.000]  What I tell people is that you do have time. We talk about natural disasters.
[01:58:20.000 --> 01:58:23.000]  The health environment. We talk about pollution, the water quality.
[01:58:23.000 --> 01:58:29.000]  My personal experience about being in every one of these states, most people won't even be ready and won't be able to get out of town
[01:58:29.000 --> 01:58:31.000]  because there will be absolute panic.
[01:58:31.000 --> 01:58:36.000]  There is no preparedness without strategy. This Christmas, give the gift of preparedness.
[01:58:36.000 --> 01:58:41.000]  Strategic relocation film with Joel Scowzen and Alex Jones.
[01:58:41.000 --> 01:58:53.000]  Available only at infowarshop.com or by calling 888-253-3139.
[01:59:12.000 --> 01:59:15.000]  It's the good halogen on the periodic table.
[01:59:15.000 --> 01:59:18.000]  And the results are on record, reports documented.
[01:59:18.000 --> 01:59:23.000]  A 15-point IQ increase in areas that had previously been deficient in iodine.
[01:59:23.000 --> 01:59:25.000]  Bottom line, iodine is important.
[01:59:25.000 --> 01:59:32.000]  Unbound, clean, in a glycerin base, nascent iodine was the answer for myself and my family.
[01:59:32.000 --> 01:59:37.000]  You will find Survival Shield nascent iodine exclusively at infowarslife.com.
[01:59:37.000 --> 01:59:42.000]  Infowars Life Survival Shield nascent iodine isn't just for emergencies.
[01:59:42.000 --> 02:00:11.000]  I take it every day that infowarslife.com or call toll-free 888-253-3139.
[02:00:11.000 --> 02:00:16.000]  You are listening to an infowars.com frontline report.
[02:00:16.000 --> 02:00:21.000]  If you are receiving this transmission, you are the resistance.
[02:00:21.000 --> 02:00:29.000]  Riders on the storm.
[02:00:29.000 --> 02:00:34.000]  Riders on the storm.
[02:00:34.000 --> 02:00:37.000]  Riders on the storm.
[02:00:37.000 --> 02:00:41.000]  Into this world we're born.
[02:00:41.000 --> 02:00:46.000]  Into this world we're thrown.
[02:00:46.000 --> 02:00:49.000]  One new adventure. God bless my parents.
[02:00:49.000 --> 02:00:53.000]  Like a dog without a bone and a hatter out of a wall.
[02:00:53.000 --> 02:00:55.000]  Riders on the storm.
[02:00:55.000 --> 02:00:57.000]  There's a killer on the road.
[02:00:57.000 --> 02:01:00.000]  There's a killer on the road.
[02:01:00.000 --> 02:01:02.000]  Let's hear from him a little bit more. What a poet.
[02:01:02.000 --> 02:01:05.000]  His brain is squirming like a toad.
[02:01:05.000 --> 02:01:07.000]  Take a long holiday.
[02:01:07.000 --> 02:01:09.000]  Take a long holiday.
[02:01:09.000 --> 02:01:12.000]  Got many.
[02:01:12.000 --> 02:01:15.000]  Let your children play.
[02:01:15.000 --> 02:01:17.000]  If you give this man a ride.
[02:01:17.000 --> 02:01:19.000]  If you give this man a ride.
[02:01:19.000 --> 02:01:21.000]  Sweet memory time.
[02:01:21.000 --> 02:01:23.000]  I think we gave the devil a ride.
[02:01:23.000 --> 02:01:25.000]  We're on the road.
[02:01:25.000 --> 02:01:27.000]  Yeah.
[02:01:27.000 --> 02:01:30.000]  All right, let's go to your phone calls, as promised.
[02:01:30.000 --> 02:01:33.000]  By the way, yeah, The Goat or Who is Sylvia?
[02:01:33.000 --> 02:01:35.000]  And here are the news articles.
[02:01:35.000 --> 02:01:37.000]  Remember hearing about this.
[02:01:37.000 --> 02:01:39.000]  Arizona school teaching children how to have sexual goats?
[02:01:39.000 --> 02:01:42.000]  Well, I mean, folks, that's just being close-minded
[02:01:42.000 --> 02:01:44.000]  and racist against goats.
[02:01:44.000 --> 02:01:46.000]  I mean, if you don't want your seven-year-olds
[02:01:46.000 --> 02:01:48.000]  taught how to have sex with goats,
[02:01:48.000 --> 02:01:50.000]  you're racist against goats.
[02:01:50.000 --> 02:01:52.000]  I mean, if you don't like moley
[02:01:52.000 --> 02:01:54.000]  on your enchiladas, you're against black people.
[02:01:54.000 --> 02:01:57.000]  I love moley, by the way, but that's because I'm not racist.
[02:01:57.000 --> 02:02:00.000]  They want you just taught to just have no opinion and go,
[02:02:00.000 --> 02:02:04.000]  I'm not scared of being who I am. It's just total mind control.
[02:02:04.000 --> 02:02:08.000]  We're in overdrive at 6.02, five seconds, six seconds,
[02:02:08.000 --> 02:02:10.000]  central standard time, broadcasting worldwide.
[02:02:10.000 --> 02:02:12.000]  I've got crew coming up here right now,
[02:02:12.000 --> 02:02:15.000]  meetings on the new website for info wars in prison,
[02:02:15.000 --> 02:02:17.000]  and new graphics for everything.
[02:02:17.000 --> 02:02:19.000]  So I'm going to be working tonight. Don't worry.
[02:02:19.000 --> 02:02:21.000]  I'm not lazy. I've only worked half a day today on Sunday.
[02:02:21.000 --> 02:02:24.000]  We will continue working for many hours after the show ends.
[02:02:24.000 --> 02:02:26.000]  But right now, let's go to your phone calls.
[02:02:26.000 --> 02:02:29.000]  Chris in Indiana, thank you for holding your on-the-ear serve.
[02:02:29.000 --> 02:02:34.000]  Hey, Alex, to that Colonel Bateman,
[02:02:34.000 --> 02:02:37.000]  I just want him to know that I'm cleaning my guns,
[02:02:37.000 --> 02:02:39.000]  and that's not a threat.
[02:02:39.000 --> 02:02:42.000]  That's what I'm just saying, because he said he wants to take them all,
[02:02:42.000 --> 02:02:48.000]  and I'm not going to be in that crowd that gives them over very easily.
[02:02:48.000 --> 02:02:52.000]  Hey, I listen religiously, and thank you for going overdrive today,
[02:02:52.000 --> 02:02:54.000]  so you can pick my call.
[02:02:54.000 --> 02:02:56.000]  I was listening the other day when you were talking about Eric Blair
[02:02:56.000 --> 02:03:00.000]  or George Orwell when he got shot through the neck.
[02:03:00.000 --> 02:03:04.000]  I've read all of his writings, including if I say this like you.
[02:03:04.000 --> 02:03:07.000]  How much to Catalonia, the Spanish Civil War,
[02:03:07.000 --> 02:03:10.000]  that nonfiction book, and it was funny because ironically,
[02:03:10.000 --> 02:03:13.000]  as I'm cleaning my guns, it was very funny.
[02:03:13.000 --> 02:03:16.000]  He's almost a comedian in a way,
[02:03:16.000 --> 02:03:20.000]  because the stories he tells are so fascinating.
[02:03:20.000 --> 02:03:25.000]  They said, or he said they would sometimes clean the rifles
[02:03:25.000 --> 02:03:31.000]  with bacon fat, that the supplies were so short,
[02:03:31.000 --> 02:03:33.000]  they used to clean the rifles with bacon fat.
[02:03:33.000 --> 02:03:36.000]  And he describes how they could have beaten the fascist,
[02:03:36.000 --> 02:03:40.000]  but the Communist leaders were just such criminals, bank robber types,
[02:03:40.000 --> 02:03:42.000]  that they would kill anyone who was successful
[02:03:42.000 --> 02:03:44.000]  because they saw him as competition.
[02:03:44.000 --> 02:03:46.000]  He describes the Communist secret police
[02:03:46.000 --> 02:03:52.000]  and how government was just a conduit for evil to do whatever they wanted to.
[02:03:52.000 --> 02:03:59.000]  Also, he also mentioned how Britain, who he basically said,
[02:03:59.000 --> 02:04:03.000]  he summed it up saying Britain was supportive of fascism,
[02:04:03.000 --> 02:04:05.000]  because if Britain wanted to,
[02:04:05.000 --> 02:04:12.000]  if they basically wanted to conquer the fascists in Spain,
[02:04:12.000 --> 02:04:15.000]  that they would just basically give to all the rifles
[02:04:15.000 --> 02:04:18.000]  and finance all the Communists that were fighting.
[02:04:18.000 --> 02:04:24.000]  They were busy enabling Hitler with the financing,
[02:04:24.000 --> 02:04:26.000]  telling him, you can have Europe, we love you,
[02:04:26.000 --> 02:04:28.000]  the king is going to be your Nazi leader.
[02:04:28.000 --> 02:04:30.000]  They totally set Hitler up.
[02:04:30.000 --> 02:04:32.000]  People go, how dare you defend Hitler?
[02:04:32.000 --> 02:04:33.000]  That's how mindless they are.
[02:04:33.000 --> 02:04:36.000]  No, we're talking about how the British intelligence
[02:04:36.000 --> 02:04:38.000]  helped Hitler get in on record
[02:04:38.000 --> 02:04:40.000]  and then told him to start World War II.
[02:04:40.000 --> 02:04:44.000]  That's why Neville Chamberlain enabled Hitler.
[02:04:44.000 --> 02:04:47.000]  It was all a setup to then blow Europe to hell.
[02:04:47.000 --> 02:04:55.000]  One thing I want your take on is that Bitcoin plunged to about $700,
[02:04:55.000 --> 02:05:00.000]  and then also, I'm sure because I heard your analysis
[02:05:00.000 --> 02:05:02.000]  on the new Hunger Games catching fire,
[02:05:02.000 --> 02:05:04.000]  and unless you got there late,
[02:05:04.000 --> 02:05:08.000]  you probably saw a preview beforehand of the new Divergent series,
[02:05:08.000 --> 02:05:11.000]  which I've read all the books,
[02:05:11.000 --> 02:05:15.000]  and it is total Agenda 21 predictive programming
[02:05:15.000 --> 02:05:19.000]  versus a patriot, which is Veronica Roth who wrote the books,
[02:05:19.000 --> 02:05:21.000]  and same thing like Suzanne Collins.
[02:05:21.000 --> 02:05:24.000]  I'm not sure if she's a patriot or if she's someone
[02:05:24.000 --> 02:05:26.000]  that's trying to do a predictive programming thing
[02:05:26.000 --> 02:05:30.000]  because in these books, it's total 100% divide and conquer.
[02:05:30.000 --> 02:05:32.000]  They are brain scanning people.
[02:05:32.000 --> 02:05:34.000]  Government is telling you how to think,
[02:05:34.000 --> 02:05:38.000]  and there's two stems, death stems, memory stems,
[02:05:38.000 --> 02:05:39.000]  like vaccines.
[02:05:39.000 --> 02:05:42.000]  Exactly, and now they've been on the movies,
[02:05:42.000 --> 02:05:44.000]  the vaccine will program your brain.
[02:05:44.000 --> 02:05:46.000]  That's been going on for 20 years.
[02:05:46.000 --> 02:05:48.000]  That's why so much of the public, look,
[02:05:48.000 --> 02:05:51.000]  the big secret here is, and I don't want to demoralize people,
[02:05:51.000 --> 02:05:55.000]  it's clear the four years ago, the H1N1 had a bunch of weird stuff
[02:05:55.000 --> 02:05:58.000]  scientists found, it's got microplasms,
[02:05:58.000 --> 02:06:02.000]  basically already genetically existing,
[02:06:02.000 --> 02:06:06.000]  many bacteria and viruses that they programmed as carriers
[02:06:06.000 --> 02:06:10.000]  and that they're already basically putting out,
[02:06:10.000 --> 02:06:13.000]  basically lobotomizers.
[02:06:13.000 --> 02:06:16.000]  And so a lot of the public, and now it's going to food and sprays,
[02:06:16.000 --> 02:06:18.000]  that's why we just got to get our heart right soon.
[02:06:18.000 --> 02:06:20.000]  There may come a day where I wake up one day after being sick
[02:06:20.000 --> 02:06:23.000]  for a week, and I can't get upset anymore.
[02:06:23.000 --> 02:06:25.000]  I mean, it's the end of free will.
[02:06:25.000 --> 02:06:28.000]  I mean, we're already so deep into the matrix
[02:06:28.000 --> 02:06:31.000]  that the only reason they haven't released more of it
[02:06:31.000 --> 02:06:36.000]  is that they don't want to infect themselves
[02:06:36.000 --> 02:06:38.000]  and they're not sure they've got the cures for it
[02:06:38.000 --> 02:06:40.000]  or countermeasures.
[02:06:40.000 --> 02:06:44.000]  Yeah, you've hit the deep level here and it's real sad.
[02:06:44.000 --> 02:06:48.000]  That's why, if I really wanted to,
[02:06:48.000 --> 02:06:52.000]  I would run to the most remote area there is immediately,
[02:06:52.000 --> 02:06:55.000]  because this is not a game.
[02:06:55.000 --> 02:06:58.000]  It's all like, God bless you, I appreciate you calling.
[02:06:58.000 --> 02:07:00.000]  I got to go quick here.
[02:07:00.000 --> 02:07:02.000]  Let's go to the next caller, who's up next here?
[02:07:02.000 --> 02:07:03.000]  Tim and Maine.
[02:07:03.000 --> 02:07:05.000]  Tim, you're on the air, go ahead.
[02:07:05.000 --> 02:07:06.000]  Good afternoon, Alex.
[02:07:06.000 --> 02:07:07.000]  It's an honor to talk to you.
[02:07:07.000 --> 02:07:08.000]  You're a great guy.
[02:07:08.000 --> 02:07:09.000]  No, honor to talk to you, brother.
[02:07:09.000 --> 02:07:12.000]  You are running on rocket fuel, a couple of quick things.
[02:07:12.000 --> 02:07:14.000]  We've got the Google barges up here
[02:07:14.000 --> 02:07:16.000]  and I'm getting some high-res photos of these barges.
[02:07:16.000 --> 02:07:20.000]  I'm keeping track of them and I'll keep those posted for you
[02:07:20.000 --> 02:07:22.000]  just to keep an eye on what's going on with that.
[02:07:22.000 --> 02:07:25.000]  Just take your shot and you won't be upset anymore.
[02:07:25.000 --> 02:07:27.000]  Take the flu shot.
[02:07:27.000 --> 02:07:31.000]  We'll give you a 20% discount at CVS because we love you.
[02:07:31.000 --> 02:07:34.000]  It's okay, it's okay, Tim.
[02:07:34.000 --> 02:07:37.000]  Yeah, these people are all sick.
[02:07:37.000 --> 02:07:39.000]  No, no.
[02:07:39.000 --> 02:07:42.000]  They're going to be a better world once you're dead.
[02:07:42.000 --> 02:07:44.000]  Oh, boy, you know what?
[02:07:44.000 --> 02:07:46.000]  You sound like people at our city council meetings here.
[02:07:46.000 --> 02:07:49.000]  I reached the point where I call my representatives
[02:07:49.000 --> 02:07:51.000]  and I write them and they don't listen.
[02:07:51.000 --> 02:07:53.000]  Just turn your guns in like Bateman's Ted
[02:07:53.000 --> 02:07:55.000]  or we'll have to kill you.
[02:07:55.000 --> 02:07:57.000]  We're really liberal, huh?
[02:07:57.000 --> 02:08:00.000]  Oh, yeah, you sound just like them, too.
[02:08:00.000 --> 02:08:02.000]  Just like them.
[02:08:02.000 --> 02:08:05.000]  The last month, I had five people download your app.
[02:08:05.000 --> 02:08:07.000]  I didn't want to get your app.
[02:08:07.000 --> 02:08:11.000]  Let me plunge this dagger into your heart of your racist.
[02:08:11.000 --> 02:08:14.000]  Do you mind, Tim, if I stab you in the heart of your racist?
[02:08:14.000 --> 02:08:16.000]  Yeah, actually I do.
[02:08:16.000 --> 02:08:18.000]  Okay, racist, go ahead and make your point.
[02:08:18.000 --> 02:08:19.000]  I'm sorry.
[02:08:19.000 --> 02:08:20.000]  That's all right.
[02:08:20.000 --> 02:08:24.000]  I videotaped one of our navigators here doing the healthcare law.
[02:08:24.000 --> 02:08:26.000]  One of the commissar helpers?
[02:08:26.000 --> 02:08:28.000]  Oh, my gosh, Alex.
[02:08:28.000 --> 02:08:29.000]  I take the whole thing.
[02:08:29.000 --> 02:08:31.000]  I have the whole thing and eventually I'm going to post it.
[02:08:31.000 --> 02:08:34.000]  I'll post the link, but this country is going down the tubes.
[02:08:34.000 --> 02:08:35.000]  Oh, no.
[02:08:35.000 --> 02:08:37.000]  The helping is here.
[02:08:37.000 --> 02:08:38.000]  Yeah, yeah.
[02:08:38.000 --> 02:08:39.000]  No, it's not.
[02:08:39.000 --> 02:08:42.000]  Never mind all the statistics that everywhere everything's plunging.
[02:08:42.000 --> 02:08:44.000]  That's the freedom coming.
[02:08:44.000 --> 02:08:45.000]  Slit your wrist.
[02:08:45.000 --> 02:08:47.000]  Feel the freedom.
[02:08:47.000 --> 02:08:48.000]  Government loves you.
[02:08:48.000 --> 02:08:49.000]  I'm sorry.
[02:08:49.000 --> 02:08:50.000]  Go ahead.
[02:08:50.000 --> 02:08:51.000]  No, you're absolutely right.
[02:08:51.000 --> 02:08:52.000]  And you said it, too.
[02:08:52.000 --> 02:08:54.000]  These people, they don't think they're part of the plane
[02:08:54.000 --> 02:08:55.000]  and they are going to be part of that.
[02:08:55.000 --> 02:08:56.000]  They're not a cult of evil.
[02:08:56.000 --> 02:08:58.000]  They're the winners.
[02:08:58.000 --> 02:08:59.000]  Oh, yeah.
[02:08:59.000 --> 02:09:01.000]  They'll be the losers right along with us.
[02:09:01.000 --> 02:09:04.000]  Oh, there they are last season's losers make no mistake,
[02:09:04.000 --> 02:09:06.000]  but that matter because perceptions reality.
[02:09:06.000 --> 02:09:08.000]  They're the winners.
[02:09:08.000 --> 02:09:10.000]  Well, that's the old era.
[02:09:10.000 --> 02:09:11.000]  They're so off balance.
[02:09:11.000 --> 02:09:12.000]  And it's, you know, it affects me.
[02:09:12.000 --> 02:09:14.000]  That's what that's when I have an issue with it.
[02:09:14.000 --> 02:09:16.000]  You've got a lot of great stuff out there.
[02:09:16.000 --> 02:09:18.000]  I was wondering, I do some stuff with public actors.
[02:09:18.000 --> 02:09:20.000]  Are we allowed to show any of your videos on public action?
[02:09:20.000 --> 02:09:21.000]  You are not allowed.
[02:09:21.000 --> 02:09:22.000]  You are compelled.
[02:09:22.000 --> 02:09:26.000]  Everything is copyright open for nonprofit educational purposes.
[02:09:26.000 --> 02:09:29.000]  My problem is I should say just everything's open.
[02:09:29.000 --> 02:09:31.000]  Say, well, I own info wars and I'm suing you.
[02:09:31.000 --> 02:09:32.000]  I own the name.
[02:09:32.000 --> 02:09:35.000]  So, you know, when you have no copyright to come after you,
[02:09:35.000 --> 02:09:38.000]  everything's wide open for nonprofit educational purposes.
[02:09:38.000 --> 02:09:39.000]  Fantastic, Alex.
[02:09:39.000 --> 02:09:40.000]  That is, that is great.
[02:09:40.000 --> 02:09:41.000]  And one last question.
[02:09:41.000 --> 02:09:44.000]  If we are looking at Obama, we're looking at our representatives.
[02:09:44.000 --> 02:09:45.000]  They are not following the rules.
[02:09:45.000 --> 02:09:46.000]  There's no rule.
[02:09:46.000 --> 02:09:50.000]  No, these are enemy agents, which if you just lay down and die,
[02:09:50.000 --> 02:09:53.000]  Jim, there'll be more land for them.
[02:09:53.000 --> 02:09:54.000]  They're the experts.
[02:09:54.000 --> 02:09:55.000]  They deserve everything.
[02:09:55.000 --> 02:09:57.000]  They never worked today in their life,
[02:09:57.000 --> 02:09:58.000]  but they know how to grovel the government.
[02:09:58.000 --> 02:10:00.000]  The system's going to reward them.
[02:10:00.000 --> 02:10:02.000]  Of course, they're not going to reward it.
[02:10:02.000 --> 02:10:04.000]  They're the first to be exterminated.
[02:10:04.000 --> 02:10:05.000]  It doesn't matter.
[02:10:05.000 --> 02:10:06.000]  Go ahead.
[02:10:06.000 --> 02:10:07.000]  I'm sorry.
[02:10:07.000 --> 02:10:09.000]  Well, Alex, can you make a great point?
[02:10:09.000 --> 02:10:10.000]  That's how they think.
[02:10:10.000 --> 02:10:12.000]  And it's going to be right after us when it's done.
[02:10:12.000 --> 02:10:14.000]  But, you know, I'm not going down a lot of fight.
[02:10:14.000 --> 02:10:15.000]  That's part of a lot of people who...
[02:10:15.000 --> 02:10:17.000]  Well, that sounds terrorist, sir.
[02:10:17.000 --> 02:10:18.000]  Yeah.
[02:10:18.000 --> 02:10:20.000]  Well, you know, they're listening now so they can come and get at me.
[02:10:20.000 --> 02:10:24.000]  But the thing is, what do we do with these people have no rule of law?
[02:10:24.000 --> 02:10:26.000]  We have no place to go.
[02:10:26.000 --> 02:10:29.000]  Let me tell you, you got hardcore instincts.
[02:10:29.000 --> 02:10:31.000]  God gave you that will annihilate these enemies.
[02:10:31.000 --> 02:10:34.000]  You recognize they're the enemy and just say,
[02:10:34.000 --> 02:10:35.000]  God, I'm weak.
[02:10:35.000 --> 02:10:36.000]  I'm just your vessel.
[02:10:36.000 --> 02:10:37.000]  This is the enemy.
[02:10:37.000 --> 02:10:38.000]  Show me what to do.
[02:10:38.000 --> 02:10:41.000]  You will literally wake up with dreams at night of how to go after them.
[02:10:41.000 --> 02:10:45.000]  Just like I did 20 years ago, wanting to just discovering this.
[02:10:45.000 --> 02:10:47.000]  And I mean, they can attack me with that, but it's true.
[02:10:47.000 --> 02:10:50.000]  I literally would say prayers to God to help me fight them.
[02:10:50.000 --> 02:10:53.000]  And God has directed me the entire time how to fight the enemy.
[02:10:53.000 --> 02:10:54.000]  We're going to beat them.
[02:10:54.000 --> 02:10:57.000]  Every weapon they form against us will only backfire.
