[00:00:01.070 --> 00:00:07.722]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:15:33.553 --> 01:15:37.475]  Well, I said many years ago, the last few years of Clinton in August, that he's a puppet.
[01:15:37.475 --> 01:15:39.736]  I'm not going to make my whole show about how he's a puppet.
[01:15:39.736 --> 01:15:40.397]  He's a minion.
[01:15:40.397 --> 01:15:41.778]  He's not running anything.
[01:15:41.778 --> 01:15:43.799]  He's meant to drag us to the mud.
[01:15:43.799 --> 01:15:48.741]  He's meant to get caught doing all of this to condition us, to acclimate us, to accept corruption.
[01:15:48.741 --> 01:15:50.102]  Yep.
[01:15:50.102 --> 01:15:50.803]  That's right.
[01:15:50.803 --> 01:15:52.463]  All right.
[01:15:52.463 --> 01:15:54.865]  Russia preparing for nuclear attacks on the U.S.
[01:15:54.865 --> 01:15:55.305]  and Britain.
[01:15:55.305 --> 01:16:00.268]  Newsmax reports Russia will launch a mock nuclear attack against the U.S.
[01:16:00.268 --> 01:16:02.329]  and Britain during military exercises over the week.
[01:16:03.314 --> 01:16:05.015]  Uh, and they're supposedly our big buddies.
[01:16:05.015 --> 01:16:06.537]  What do you think of that?
[01:16:06.537 --> 01:16:13.862]  Uh, once again, the plan was that if the Communist threat were greatly abated, the West would lose whatever incentive it had for world government, end quote.
[01:16:13.862 --> 01:16:18.046]  Lincoln Bloomfield's DFR under the Rhodes Scholar Dean Rusk in the early 60s
[01:16:18.826 --> 01:16:25.629]  You have to keep this massive potential threat in the psyche of Americans to make them compliant.
[01:16:25.629 --> 01:16:28.231]  And that's why Clinton gives supercomputers to China.
[01:16:28.231 --> 01:16:28.751]  It's bad.
[01:16:28.751 --> 01:16:30.171]  Bush takes all the controls off.
[01:16:30.171 --> 01:16:31.072]  It's good.
[01:16:31.072 --> 01:16:33.053]  That's why you give reactors in North Korea.
[01:16:33.053 --> 01:16:35.194]  You've got to build up that threat.
[01:16:35.194 --> 01:16:35.554]  That's right.
[01:16:36.884 --> 01:16:37.505]  Here's another one.
[01:16:37.505 --> 01:16:39.647]  Big Brother tracking you without a warrant.
[01:16:39.647 --> 01:16:43.951]  James Banford in the New York Times admitting that we're totally surveilled by the Pentagon.
[01:16:43.951 --> 01:16:45.974]  The Total Information Awareness Network.
[01:16:45.974 --> 01:16:47.615]  Isn't this about a chilling effect, though?
[01:16:47.615 --> 01:16:53.401]  Because they don't have the personnel to go listen to all that or do anything with it, even with keyword software.
[01:16:53.401 --> 01:16:57.145]  But isn't announcing we're being surveilled about creating a chilling effect?
[01:16:57.145 --> 01:16:57.806]  Isn't that part of it?
[01:16:58.447 --> 01:17:08.299]  Sure, the psychological impact is probably more important than, you know, Iridium or Echelon finding out if you used the word bomb at some point.
[01:17:09.445 --> 01:17:15.028]  Yeah, and imagine billions of phone calls, billions of faxes, emails, even with keyword stuff.
[01:17:15.028 --> 01:17:18.569]  It's like coming home and having 10,000 phone messages a day.
[01:17:18.569 --> 01:17:23.291]  Even if you could listen to them, they can't track it down, they can't do anything with it.
[01:17:23.291 --> 01:17:28.193]  They're telling you they're spying on you while leaving the borders open to train you except not having a Fourth Amendment.
[01:17:28.933 --> 01:17:31.854]  Yeah, but they will also get a little bit bolder.
[01:17:31.854 --> 01:17:38.155]  You may eventually have two-way television viewing in your home and so forth, unbeknownst to you.
[01:17:38.155 --> 01:17:38.635]  Well, hold on.
[01:17:38.635 --> 01:17:43.016]  Did you know that the new AMBER Alert system is really the FEMA EAS takeover system?
[01:17:43.016 --> 01:17:46.597]  I've had the FCC on about this years ago.
[01:17:46.597 --> 01:17:49.977]  And the new digital table boxes don't watch you physically.
[01:17:49.977 --> 01:17:57.479]  They create digital psychological algorithm databases, very detailed, a lot more than that psychological test they did for you in The Globalist.
[01:17:58.395 --> 01:18:01.118]  Uh, off your viewing habits.
[01:18:01.118 --> 01:18:04.662]  So, did you know the digital cable boxes are already literally watching your mind?
[01:18:04.662 --> 01:18:13.131]  Uh, at the very least, as I said back in the mid-70s, they could alter your brain waves remotely.
[01:18:13.131 --> 01:18:15.434]  Most people think that you have to play an electrode.
[01:18:15.434 --> 01:18:15.974]  No, no.
[01:18:15.974 --> 01:18:17.236]  Remotely, they can alter.
[01:18:17.236 --> 01:18:18.017]  Well, that was patented in 1954.
[01:18:20.207 --> 01:18:22.189]  Uh, I think in the mid-70s.
[01:18:22.189 --> 01:18:25.731]  Well, there was a device that could project audio into the head.
[01:18:25.731 --> 01:18:28.593]  In 1954, it was patented.
[01:18:28.593 --> 01:18:29.613]  Uh, okay, that one.
[01:18:29.613 --> 01:18:33.436]  But remote by satellite, they can alter your brainwaves.
[01:18:33.436 --> 01:18:34.336]  Sure.
[01:18:34.336 --> 01:18:37.639]  Now, I have a guy on who was in MSNBC last year, the CEO.
[01:18:37.639 --> 01:18:39.060]  They're already going in.
[01:18:39.060 --> 01:18:41.801]  Coke machines that beam an audio beam into your mind.
[01:18:41.801 --> 01:18:42.822]  Have you heard about that?
[01:18:42.822 --> 01:18:44.323]  Uh, no.
[01:18:44.323 --> 01:18:45.784]  Those are going to be in stores very soon.
[01:18:46.773 --> 01:18:51.396]  Well, prior to that, like I said, there was always a step-by-step process.
[01:18:51.396 --> 01:19:00.801]  I may have mentioned it before, there's a psychological meaning behind the new ads, rather than your cognitive, here are the five reasons to buy Nike or whatever.
[01:19:01.434 --> 01:19:10.443]  They create an image of flashing lights, swirling motions that are not ordinarily seen so that your brain changes from thinking to just receiving.
[01:19:10.443 --> 01:19:23.256]  So you're being, you're receiving constantly during a 30-second commercial images of a particular product, not just once on your mind, but many times so that your mind, when you come to buy sneakers, will buy that product.
[01:19:24.264 --> 01:19:26.645]  Switching off the thinking process.
[01:19:26.645 --> 01:19:29.747]  And by being conscious of it, that's a big part of the battle, isn't it?
[01:19:29.747 --> 01:19:30.407]  Uh, yeah.
[01:19:30.407 --> 01:19:38.490]  And this has been, I mean, the Hindus thousands of years ago used fast flickering candles for the same hypnotic effect.
[01:19:38.490 --> 01:19:41.752]  Well, that's where you get the flashing scrub lighter to the swinging watch.
[01:19:42.597 --> 01:19:45.258]  We got somebody lulled into a subconscious state.
[01:19:45.258 --> 01:19:53.482]  Yeah, and it's really for our own good, according to the current show called The Agency.
[01:19:53.482 --> 01:19:55.322]  You may have seen it about the CIA.
[01:19:55.322 --> 01:19:59.684]  Yeah, torture is good, mind control through TV is good, this is all good for us.
[01:19:59.684 --> 01:20:03.346]  The fellow on there is Mr. Quinn, the bald-headed guy.
[01:20:03.986 --> 01:20:11.729]  Well, back in 1980, there was a movie called The Agency, and the guy's name was Mr. Quinn, played by, I think, Robert Mitchum.
[01:20:11.729 --> 01:20:13.990]  And he says, oh yeah, the people want to be controlled.
[01:20:13.990 --> 01:20:15.231]  They want to be manipulated.
[01:20:15.231 --> 01:20:18.633]  And here's how we're going to psychologically do it.
[01:20:18.633 --> 01:20:19.473]  Well, in your face.
[01:20:20.323 --> 01:20:22.685]  Bilderberg convenes in Versailles.
[01:20:22.685 --> 01:20:26.068]  The annual meeting of the global elite kicked off mid-May in secrecy.
[01:20:26.068 --> 01:20:36.315]  However, two resourceful AFP correspondents were there to greet them, unveiling the world, what goes on behind closed doors when the world's most powerful meet, discuss pressing issues of the day.
[01:20:36.315 --> 01:20:44.862]  Tucker said on my show in January of last year, he said he was getting it from inside their meetings, that it would be an attack in mid-February or into March.
[01:20:45.535 --> 01:20:48.896]  He said it wouldn't be in 2002 like the media was saying.
[01:20:48.896 --> 01:20:49.616]  That was accurate.
[01:20:49.616 --> 01:20:51.657]  He's been very accurate in the past.
[01:20:51.657 --> 01:20:55.478]  He's saying the rift between America and European Bilderberg participants is widening over both the U.S.
[01:20:55.478 --> 01:20:59.999]  invasion of Iraq and blind, blank-check support of Israel's aggression against Palestinians.
[01:20:59.999 --> 01:21:01.820]  Scott, I don't really... Tucker's saying that.
[01:21:01.820 --> 01:21:04.501]  I think, you know, that's all just surface stuff.
[01:21:04.501 --> 01:21:06.481]  These are hotly debated topics at Bilderberg.
[01:21:09.037 --> 01:21:12.321]  Filling the posh Palace Hotel, May 14th.
[01:21:12.321 --> 01:21:16.465]  Another issue on the Humboldt-Burger agenda is the proposed European Union army independent of NATO.
[01:21:16.465 --> 01:21:20.870]  Unlike the other two major issues, there's not a confrontation between Americans and Europeans.
[01:21:20.870 --> 01:21:24.313]  All Americans oppose the EU army, but so do many Europeans.
[01:21:24.313 --> 01:21:29.399]  Leading in the anti-army Euro faction is Lord George Robertson, Secretary General of NATO.
[01:21:29.399 --> 01:21:30.320]  What do you think about that?
[01:21:31.789 --> 01:21:35.912]  Yeah, Robertson and Sutherland.
[01:21:35.912 --> 01:21:44.378]  In fact, Sutherland is one that was with Rumsfeld as part of the board of that ABB, selling the nuclear reactors to North Korea.
[01:21:44.378 --> 01:21:48.281]  So they have their people going all over the place over the years.
[01:21:48.281 --> 01:21:51.003]  Robert Mueller was Assistant Secretary General of the UN.
[01:21:51.704 --> 01:21:52.405]  What's he doing?
[01:21:52.405 --> 01:22:02.259]  Now we've set up not only the University of Peace, but many schools around the country, including Arlington, Texas, based on Alice Bailey's teachings first published by Lucifer.
[01:22:02.259 --> 01:22:06.004]  And so there are these key individuals, whether it's Robertson or
[01:22:07.526 --> 01:22:14.629]  And by the way, every time you track them back, they're not Germans, they're not Jews, they're not Chinese.
[01:22:14.629 --> 01:22:17.891]  They're Luciferian Satanists.
[01:22:17.891 --> 01:22:20.833]  This is public information.
[01:22:20.833 --> 01:22:23.514]  How do they... I mean, this has even been in the news.
[01:22:23.514 --> 01:22:27.876]  MSNBC and USA Today have said, oh yeah, they do occult rituals.
[01:22:27.876 --> 01:22:30.898]  How do they get away with doing that and calling themselves Christian conservatives?
[01:22:31.942 --> 01:22:35.063]  Because the public lets them.
[01:22:35.063 --> 01:22:37.103]  Well, that's not really entirely true.
[01:22:37.103 --> 01:22:52.727]  The public has been conditioned, but there was a process to get us to this stage, like the frog in the boiling water gradually put to a particular temperature so you don't notice it until it's too late.
[01:22:52.727 --> 01:22:58.548]  So what they do is, as I said, Cecil Rhodes not only wanted economic, educational, and political
[01:22:59.088 --> 01:22:59.629]  That's a big lie.
[01:23:19.071 --> 01:23:19.572]  All right.
[01:23:19.572 --> 01:23:23.736]  Well, Dr. Cuddy, I really appreciate you coming on the show today, and Godspeed.
[01:23:23.736 --> 01:23:27.659]  I appreciate all the time, and we look forward to having you back on in the future.
[01:23:27.659 --> 01:23:28.040]  Okay.
[01:23:28.040 --> 01:23:28.860]  Thanks for having me.
[01:23:28.860 --> 01:23:29.961]  Take care.
[01:23:29.961 --> 01:23:33.184]  Final segment, I've got a little news blitz for you.
[01:23:33.184 --> 01:23:36.007]  About 10 stories I'm going to hit on real quick.
[01:23:36.007 --> 01:23:39.831]  Wrap up this live edition of the Alex Jones Show.
[01:23:40.774 --> 01:23:43.578]  So stay with me, stay the course, we'll be right back.
[01:23:43.578 --> 01:23:49.286]  The websites are InfoWars.com, InfoWars.net, and PrisonPlanet.com.
[01:23:49.286 --> 01:23:50.267]  We'll be right back, stay with me.
