[00:00:01.000 --> 00:00:16.000]  Intro
[02:56:45.500 --> 02:56:46.500]  but she refused.
[02:56:46.500 --> 02:56:51.500]  That's the only way they get Joe Biden to do anything, folks, is they tempt him with ice cream and little children.
[02:56:51.500 --> 02:56:53.500]  You think I'm kidding? I'm not.
[02:56:53.500 --> 02:56:58.500]  The only way they get Joe Biden to leave the White House is with little children and ice cream.
[02:56:58.500 --> 02:57:02.500]  And yes, he's now probably a dozen times in the last three years
[02:57:02.500 --> 02:57:07.500]  invited minors to go into his back room or have private meetings with him.
[02:57:07.500 --> 02:57:09.500]  What the hell is that?
[02:57:09.500 --> 02:57:15.500]  And then there's Kamala Harris, who's just an embarrassment every time she opens her mouth.
[02:57:15.500 --> 02:57:21.500]  Kamala Harris cites Squid Game as an example of intertwined history of U.S. and South Korea.
[02:57:21.500 --> 02:57:23.500]  Folks, this is so pathetic.
[02:57:23.500 --> 02:57:29.500]  The Squid Game was a popular TV show from a couple of years ago that came out of South Korea that was popular here in America.
[02:57:29.500 --> 02:57:34.500]  And that's what Kamala Harris says we have in common with South Korea?
[02:57:34.500 --> 02:57:43.500]  My goodness, if you thought she was ignorant before, it has been totally confirmed now.
[02:57:46.500 --> 02:57:54.500]  Just weeks ago, I warned the world that the Globalists were going to move against Tucker Carlson and take him off the air.
[02:57:54.500 --> 02:57:56.500]  People said, no way, he's the most powerful thing that ever happened.
[02:57:56.500 --> 02:57:58.500]  They've got quadrillions of stolen money.
[02:57:58.500 --> 02:58:01.500]  They only had Tucker Carlson on the air because they believed they could control him.
[02:58:01.500 --> 02:58:04.500]  But as soon as they figured out they couldn't, he was taken off the air.
[02:58:04.500 --> 02:58:06.500]  It's the same thing with Infowars.
[02:58:06.500 --> 02:58:13.500]  But Infowars is not owned by Fox, or controlled by George Soros, or owned by Spotify like Joe Rogan.
[02:58:13.500 --> 02:58:16.500]  We are only beholden to our viewers and our listeners.
[02:58:16.500 --> 02:58:19.500]  And when you support us, we're unstoppable.
[02:58:19.500 --> 02:58:23.500]  I'm not underwritten by Rupert Murdoch or by George Soros.
[02:58:23.500 --> 02:58:27.500]  I'm underwritten by you, which is we the people.
[02:58:27.500 --> 02:58:30.500]  So I want to thank you for your support and encourage viewers and listeners to understand.
[02:58:30.500 --> 02:58:33.500]  Please don't take Infowars for granted.
[02:58:33.500 --> 02:58:34.500]  We're barely hanging on.
[02:58:34.500 --> 02:58:40.500]  We need your word of mouth, your prayer, your financial support, while getting great products at the same time at infowarsstore.com.
[02:58:40.500 --> 02:58:41.500]  So don't procrastinate.
[02:58:41.500 --> 02:58:47.500]  Go to infowarsstore.com, get amazing products that keep us on the air, and never submit to these tyrants.
[02:58:55.500 --> 02:59:04.500]  You need to get coordinated with not only your food, but also your health supplements, because it's going to be a matter of life and death.
[02:59:04.500 --> 02:59:06.500]  So support Infowars Store.
[02:59:07.500 --> 02:59:11.500]  Listen, you need to put it as a priority, because you don't know.
[02:59:11.500 --> 02:59:12.500]  I don't know.
[02:59:12.500 --> 02:59:15.500]  Alex and I are telling you how late it is before midnight strikes.
[02:59:15.500 --> 02:59:20.500]  And again, magnesium is critical for your muscles and everything.
[02:59:20.500 --> 02:59:21.500]  Krill oil.
[02:59:21.500 --> 02:59:28.500]  What I'm watching right before my eyes is a composite overview of nutritional supplements that will keep you alive.
[02:59:28.500 --> 02:59:30.500]  And I would urge everyone.
[02:59:30.500 --> 02:59:31.500]  Maybe you don't take vitamins.
[02:59:31.500 --> 02:59:33.500]  Maybe you don't take nutritional supplements.
[02:59:33.500 --> 02:59:34.500]  But the day will come.
[02:59:34.500 --> 02:59:37.500]  Vitamin C and zinc, absolutely imperative for the cold.
[02:59:37.500 --> 02:59:39.500]  DNA force, absolutely imperative.
[02:59:39.500 --> 02:59:41.500]  Mineral fusion, absolutely.
[02:59:41.500 --> 02:59:44.500]  As you're drinking filtered water, a lot of it will become demineralized.
[02:59:44.500 --> 02:59:47.500]  You have to have these products.
[02:59:50.500 --> 02:59:55.500]  If you are receiving this transmission, you are the resistance.
[02:59:55.500 --> 03:00:04.500]  Welcome back to the Alex Jones Show.
[03:00:04.500 --> 03:00:08.500]  I am your guest host, Jay Dyer of Jay's Analysis.
[03:00:08.500 --> 03:00:13.500]  And I've been doing a lot of reading lately into Huxley's works.
[03:00:13.500 --> 03:00:18.500]  We just covered last fourth hour that I hosted a couple weeks ago, Brave New World.
[03:00:18.500 --> 03:00:21.500]  I read another one of Huxley's books this week.
[03:00:21.500 --> 03:00:24.500]  I read The Doors of Perception.
[03:00:25.500 --> 03:00:30.500]  And this is a fascinating text because it's one of the early texts that really popularized,
[03:00:30.500 --> 03:00:37.500]  far before the 1960s counterculture revolution, the idea of experimentation with hallucinogens,
[03:00:37.500 --> 03:00:42.500]  not just for breakthrough experiences in terms of consciousness and creativity,
[03:00:42.500 --> 03:00:45.500]  but for breakthrough experiences in a religious way.
[03:00:45.500 --> 03:00:52.500]  And so The Doors of Perception, as you may know, that would be the basis for the rock band The Doors,
[03:00:52.500 --> 03:00:57.500]  Jim Morrison's The Doors, to title their band.
[03:00:57.500 --> 03:01:00.500]  And also, if you didn't know, Jim Morrison and The Doors,
[03:01:00.500 --> 03:01:03.500]  they come out of a scene called the Laurel Canyon scene.
[03:01:03.500 --> 03:01:10.500]  The Laurel Canyon scene was, in my view, a heavily influenced and co-opted scene.
[03:01:10.500 --> 03:01:15.500]  In other words, it had a lot of deep state military intelligence background to it.
[03:01:15.500 --> 03:01:20.500]  And in my view, it's one of the key elements that we can look to to see that the counterculture
[03:01:20.500 --> 03:01:22.500]  is something engineered and co-opted.
[03:01:22.500 --> 03:01:26.500]  And we're going to be looking at that today because when Huxley wrote The Doors of Perception,
[03:01:26.500 --> 03:01:29.500]  he wrote this in 1954.
[03:01:29.500 --> 03:01:34.500]  So this is several years before the 1960s and even the Laurel Canyon scene,
[03:01:34.500 --> 03:01:37.500]  far before that in terms of the Haight-Ashbury district,
[03:01:37.500 --> 03:01:41.500]  when we typically think of the beginning of the 1960s counterculture.
[03:01:41.500 --> 03:01:44.500]  By the way, if you didn't know, Jim Morrison's dad was Admiral Morrison,
[03:01:44.500 --> 03:01:49.500]  who was involved in the Gulf of Tonkin accident, which was a false flag.
[03:01:49.500 --> 03:01:53.500]  One of the most famous false flags, and that was his dad.
[03:01:53.500 --> 03:01:55.500]  There's some weird things about Jim Morrison.
[03:01:55.500 --> 03:02:00.500]  Did you know that he went through a blood-drinking witchcraft initiation
[03:02:00.500 --> 03:02:02.500]  when he was dating a witch at one point?
[03:02:02.500 --> 03:02:05.500]  That's actually in the Oliver Stone film with Val Kilmer.
[03:02:05.500 --> 03:02:06.500]  Great film.
[03:02:06.500 --> 03:02:10.500]  And they actually include that scene if you've never seen it.
[03:02:10.500 --> 03:02:14.500]  I recommend you go and watch it.
[03:02:15.500 --> 03:02:19.500]  The Doors of Perception deals with a trip that he took to Hollywood.
[03:02:19.500 --> 03:02:22.500]  I didn't actually know because I had not yet read this book.
[03:02:22.500 --> 03:02:23.500]  It's famous.
[03:02:23.500 --> 03:02:26.500]  I had heard of it, but I'd never gotten through it until recently.
[03:02:26.500 --> 03:02:31.500]  He talks about that he took this trip to Hollywood in the 1950s
[03:02:31.500 --> 03:02:35.500]  for an American Psychiatric Association meeting.
[03:02:35.500 --> 03:02:39.500]  While he was at the hotel and hanging out in the Hollywood area,
[03:02:39.500 --> 03:02:42.500]  he decided to try mescaline.
[03:02:42.500 --> 03:02:45.500]  He recorded the experience and wrote down a lot of his ideas as a result of this,
[03:02:45.500 --> 03:02:48.500]  and this becomes the book The Doors of Perception.
[03:02:48.500 --> 03:02:53.500]  It also comes from a William Blake title about cleansing the doors of perception,
[03:02:53.500 --> 03:02:57.500]  which deals with the artist's perception of true reality and true being
[03:02:57.500 --> 03:02:59.500]  and inspiration and creativity.
[03:02:59.500 --> 03:03:01.500]  Now, if you don't know, of course, William Blake was very influenced
[03:03:01.500 --> 03:03:05.500]  by Hermeticism and alchemy, and he includes a lot of that
[03:03:05.500 --> 03:03:08.500]  in his paintings and in his poetry.
[03:03:08.500 --> 03:03:11.500]  And so that's where Huxley is pulling from.
[03:03:11.500 --> 03:03:16.500]  But the reason this is so important is not because of wannabe shamans out there
[03:03:16.500 --> 03:03:20.500]  and brujos and people that want to go to Peru and,
[03:03:20.500 --> 03:03:24.500]  yeah, I want to go meet a shaman in Peru, man, and go on a vision quest.
[03:03:24.500 --> 03:03:26.500]  That's not the point.
[03:03:26.500 --> 03:03:30.500]  The point is that this would become part of MKUltra.
[03:03:30.500 --> 03:03:35.500]  This was a key element, a key time period when MKUltra was just kicking off.
[03:03:36.500 --> 03:03:42.500]  And as you know, MKUltra comes out of the Tavistock and British versions
[03:03:42.500 --> 03:03:45.500]  of Shellshock Experimentation and Mind Control.
[03:03:45.500 --> 03:03:47.500]  Now, on my channel, if you go to YouTube,
[03:03:47.500 --> 03:03:52.500]  I just lectured through the first half of Dr. John Coleman's very rare,
[03:03:52.500 --> 03:03:55.500]  very hard-to-get Tavistock book.
[03:03:55.500 --> 03:03:58.500]  In the past, we've covered Daniel Estelin's Tavistock book.
[03:03:58.500 --> 03:04:00.500]  This is a different Tavistock book.
[03:04:00.500 --> 03:04:05.500]  This is one of the first written on Tavistock in the year 2005.
[03:04:05.500 --> 03:04:09.500]  And at that time, it was right before, I think, Dr. John Coleman passed away,
[03:04:09.500 --> 03:04:14.500]  the purported MI5, MI6 whistleblower who went into the details of how British
[03:04:14.500 --> 03:04:18.500]  intelligence was really behind the 60s counterculture and a lot of this stuff.
[03:04:18.500 --> 03:04:20.500]  We're going to find a lot of overlap.
[03:04:20.500 --> 03:04:23.500]  And he speaks heavily of the Fabian socialists.
[03:04:23.500 --> 03:04:26.500]  And I'm going to make that tie-in and get into some of that work.
[03:04:27.500 --> 03:04:32.500]  But a key figure in this architecture from Tavistock and the Estelin Institute
[03:04:32.500 --> 03:04:34.500]  is the figure of Huxley.
[03:04:34.500 --> 03:04:40.500]  And Huxley is crucial for the popularization and the mass initiation
[03:04:40.500 --> 03:04:47.500]  through the counterculture drug culture of LSD and all the other hallucinogens.
[03:04:47.500 --> 03:04:49.500]  So we're going to get to that in a moment.
[03:04:49.500 --> 03:04:50.500]  Don't go anywhere.
[03:04:50.500 --> 03:04:52.500]  This is The Alex Jones Show, and I'm your guest host,
[03:04:52.500 --> 03:04:54.500]  Jay Dyer of Jay's Analysis.
[03:04:54.500 --> 03:04:56.500]  More Infowars in the store right now.
[03:04:57.500 --> 03:05:01.500]  The most banned man in America, Alex Jones.
[03:05:05.500 --> 03:05:08.500]  I want you all to know something. Alex Jones was right.
[03:05:08.500 --> 03:05:12.500]  Alex is right about far more than he's wrong.
[03:05:12.500 --> 03:05:15.500]  Alex has been right on for over a decade.
[03:05:15.500 --> 03:05:19.500]  I don't care how you slice it, dice it, flip it up, or rub it down.
[03:05:19.500 --> 03:05:21.500]  Alex Jones was right.
[03:05:21.500 --> 03:05:25.500]  Think about how frustrated we are if you've been awake for a year or two.
[03:05:25.500 --> 03:05:28.500]  Imagine being like an Alex Jones or those guys who've been awake for decades.
[03:05:28.500 --> 03:05:32.500]  Alex Jones called this years ago. Years ago.
[03:05:32.500 --> 03:05:36.500]  Alex Jones never bought the Russia hoax. Not for a second.
[03:05:36.500 --> 03:05:39.500]  You are one of the great thinkers of this.
[03:05:39.500 --> 03:05:41.500]  You are a martyr to the First Amendment.
[03:05:41.500 --> 03:05:44.500]  The government fears Alex Jones.
[03:05:44.500 --> 03:05:49.500]  That's why the globalists hate me is because I'm exposing their corporate worldwide tyranny.
[03:05:56.000 --> 03:06:05.280]  One, two, three.
[03:06:05.280 --> 03:06:06.280]  Welcome back to the Alex Jones Show.
[03:06:06.280 --> 03:06:11.060]  I'm your guest host, Jay Dyer of Jay's Analysis, and we are talking about other texts that
[03:06:11.060 --> 03:06:17.360]  Aldous Huxley wrote, one of those key formative figures preparing the way for the mass initiation
[03:06:17.360 --> 03:06:23.160]  that would occur in the 1960s and up until today, bringing us into the phase of the final
[03:06:23.160 --> 03:06:26.760]  revolution that Aldous and his brother Julian wrote about.
[03:06:26.760 --> 03:06:29.000]  Julian has a book about the final revolution.
[03:06:29.000 --> 03:06:31.600]  Aldous writes about the final revolution in many, many places.
[03:06:31.600 --> 03:06:36.400]  Of course, we know Brave New World, the dystopian novel that we covered two weeks ago in the
[03:06:36.400 --> 03:06:42.680]  fourth hour, deals with the mass drugging of the population, and they're being initiated
[03:06:42.680 --> 03:06:48.880]  into a kind of weird new world religion of sex magic, drugs, and orgies.
[03:06:48.880 --> 03:06:49.880]  That's in the novel.
[03:06:49.880 --> 03:06:52.000]  And we're already kind of on the cusp of that now.
[03:06:52.000 --> 03:06:56.880]  All of the weird inversions that you see and everything going crazy in society, it's not
[03:06:56.880 --> 03:07:03.280]  primarily something that's just an organic revolution or counterculture revolution.
[03:07:03.280 --> 03:07:10.080]  All the counterculture stuff, especially of the 20th century and today, is largely manufactured,
[03:07:10.080 --> 03:07:17.720]  created, and steered by social engineers, particularly the premier engine of which is
[03:07:17.720 --> 03:07:21.360]  the Tavistock Institute, the Tavistock Clinic.
[03:07:21.400 --> 03:07:22.400]  Where does this come from?
[03:07:22.400 --> 03:07:26.560]  Well, you've heard of Edward Bernays' classic book, Propaganda.
[03:07:26.560 --> 03:07:30.960]  And on my channel, of course, as you know, we lecture through dozens of these global
[03:07:30.960 --> 03:07:34.920]  elite texts, and we've done it for years now, going on six, seven years.
[03:07:34.920 --> 03:07:40.520]  We've been through probably 60 now, maybe 70 white papers, key texts of the elite.
[03:07:41.600 --> 03:07:45.600]  And we did Bernays this propaganda many years ago.
[03:07:45.600 --> 03:07:48.600]  And if you recall, there's a curious statement on the very first page.
[03:07:48.600 --> 03:07:50.600]  Do you remember what it is?
[03:07:50.600 --> 03:07:51.600]  The famous quote.
[03:07:51.600 --> 03:07:53.600]  He says, we are governed.
[03:07:53.600 --> 03:07:54.600]  Our minds are molded.
[03:07:54.600 --> 03:07:55.600]  Our tastes are formed.
[03:07:55.600 --> 03:07:59.600]  All of our ideas are suggested largely by men that we have never heard of.
[03:07:59.600 --> 03:08:04.600]  But it is the logical result of the way in which this democratic society,
[03:08:04.600 --> 03:08:07.600]  it's a fraud, democratic society is organized.
[03:08:07.600 --> 03:08:12.600]  Vast numbers of human beings must cooperate in this if they're to live together.
[03:08:12.600 --> 03:08:16.600]  Our invisible governors are unaware.
[03:08:16.600 --> 03:08:20.600]  We are unaware of the identity and this leadership.
[03:08:20.600 --> 03:08:23.600]  He says that they control through social engineering.
[03:08:23.600 --> 03:08:26.600]  It is a conscious manipulation, he says,
[03:08:26.600 --> 03:08:31.600]  by intelligent individuals to control this democratic society.
[03:08:31.600 --> 03:08:34.600]  They constitute an invisible government.
[03:08:34.600 --> 03:08:37.600]  And that is the true ruling power of this country.
[03:08:37.600 --> 03:08:39.600]  He's talking about America.
[03:08:39.600 --> 03:08:43.600]  Edward Bernays, father of modern propaganda, advertising, all that.
[03:08:43.600 --> 03:08:46.600]  Relative of Sigmund Freud.
[03:08:46.600 --> 03:08:49.600]  Do you know what institution he's talking about?
[03:08:49.600 --> 03:08:52.600]  He's talking about the Tavistock Institute.
[03:08:52.600 --> 03:08:53.600]  Why is that so important?
[03:08:53.600 --> 03:08:54.600]  Where does that come from?
[03:08:54.600 --> 03:08:55.600]  Who cooked this up?
[03:08:55.600 --> 03:08:56.600]  Well, guess what?
[03:08:56.600 --> 03:09:02.600]  It's cooked up by all the same Fabian socialists that I've lectured on for the last six months, a year.
[03:09:02.600 --> 03:09:07.600]  The Lord Milner, the Lord Rothschild, the Cecil Rhodes circles,
[03:09:07.600 --> 03:09:12.600]  they came up with the Tavistock Clinic, the Tavistock Institute.
[03:09:12.600 --> 03:09:15.600]  And what's the history of this?
[03:09:15.600 --> 03:09:18.600]  Well, around the time of World War I,
[03:09:18.600 --> 03:09:21.600]  there was an institution founded by British intelligence at that time,
[03:09:21.600 --> 03:09:23.600]  known as Wellington House.
[03:09:23.600 --> 03:09:29.600]  And Wellington House was creative in its propaganda right before World War I.
[03:09:29.600 --> 03:09:33.600]  They were really part of getting the U.S. involved in World War I.
[03:09:33.600 --> 03:09:38.600]  And one of the ways they did was they came up with a weaponized term called isolationist.
[03:09:38.600 --> 03:09:42.600]  You remember this was used when Ron Paul was running back in the day.
[03:09:42.600 --> 03:09:44.600]  Oh, Ron Paul's an isolationist.
[03:09:44.600 --> 03:09:47.600]  He doesn't want us involved in foreign entanglements.
[03:09:47.600 --> 03:09:52.600]  That's the classical American decentralized approach of states' rights.
[03:09:52.600 --> 03:09:54.600]  That's the classic American approach.
[03:09:54.600 --> 03:09:57.600]  Decentralization, we don't want a giant federal government
[03:09:57.600 --> 03:10:01.600]  that tells us we have to be involved in every European foreign conflict.
[03:10:01.600 --> 03:10:07.600]  Now, the World War I and World War II events themselves were the means by which
[03:10:07.600 --> 03:10:12.600]  this secret inner core that Bernays is talking about out of Tavistock,
[03:10:12.600 --> 03:10:14.600]  run by British intelligence,
[03:10:14.600 --> 03:10:20.600]  that was the means by which they got the United States into global policing
[03:10:20.600 --> 03:10:23.600]  and the vehicle for global governance.
[03:10:23.600 --> 03:10:27.600]  That's what Dr. Carol Quigley writes about in his gigantic tome, Tragedy and Hope.
[03:10:27.600 --> 03:10:32.600]  But the means that they used to achieve this were the perfecting of the scientific technique
[03:10:32.600 --> 03:10:37.600]  of social engineering, social control, and public opinion making.
[03:10:37.600 --> 03:10:41.600]  One of the early Tavistock luminaries was Walter Lippmann,
[03:10:41.600 --> 03:10:46.600]  who wrote the famous book in, I think, 1920, Public Opinion.
[03:10:46.600 --> 03:10:49.600]  Just like this book, Propaganda.
[03:10:49.600 --> 03:10:55.600]  And so they perfected the technique at Wellington House of coming up with weaponized terms
[03:10:55.600 --> 03:10:59.600]  that were then used by the Woodrow Wilson administration
[03:10:59.600 --> 03:11:02.600]  because he was an agent of these people.
[03:11:02.600 --> 03:11:06.600]  He had a handler called Colonel Edwin Mandel House.
[03:11:06.600 --> 03:11:10.600]  And that's how the Federal Reserve and all of that got pushed and set up.
[03:11:10.600 --> 03:11:12.600]  That's how there was the 14 freedoms
[03:11:12.600 --> 03:11:16.600]  and the idea that America would now be an engine for these people,
[03:11:16.600 --> 03:11:20.600]  Tavistock and the Fabians and the Royal Society.
[03:11:21.400 --> 03:11:28.400]  They wrote at this time the idea that America could be a manifesto of justice.
[03:11:28.400 --> 03:11:30.400]  And this was something that Woodrow Wilson put forward.
[03:11:30.400 --> 03:11:35.400]  You could almost see the beginnings of social justice warriors here with Woodrow Wilson maybe.
[03:11:35.400 --> 03:11:40.400]  And they came up with the idea of demonizing the Kaiser for World War I
[03:11:40.400 --> 03:11:42.400]  and why we needed to be involved in World War I.
[03:11:42.400 --> 03:11:44.400]  And they called him the butcher.
[03:11:44.400 --> 03:11:48.400]  Guess what? They used the exact same propaganda for Saddam.
[03:11:48.400 --> 03:11:51.400]  The butcher of Baghdad.
[03:11:51.400 --> 03:11:52.400]  Same propaganda.
[03:11:52.400 --> 03:11:54.400]  Putin is Hitler.
[03:11:54.400 --> 03:11:59.400]  Even though Russia fought Nazis, Putin is Hitler.
[03:11:59.400 --> 03:12:04.400]  So Wellington House, this intelligence wartime warfare apparatus around World War I
[03:12:04.400 --> 03:12:08.400]  that influences Woodrow Wilson and the American structure,
[03:12:08.400 --> 03:12:15.400]  evolves into the Tavistock Clinic, the Tavistock Institute for Social Engineering.
[03:12:15.400 --> 03:12:20.400]  And it evolved out of the 1936 text by Oswald Spengler.
[03:12:20.400 --> 03:12:22.400]  Now I'm not saying Spengler was involved in this.
[03:12:22.400 --> 03:12:30.400]  But the British intelligentsia read Spengler, the famous theorist of history
[03:12:30.400 --> 03:12:35.400]  who theorized that history and its empires have civilizational cycles.
[03:12:35.400 --> 03:12:44.400]  Civilizations have a birth, an ascent, an apogee, and then a decline and a collapse.
[03:12:44.400 --> 03:12:47.400]  And then it gives way to a new form, a new civilization.
[03:12:47.400 --> 03:12:49.400]  And you can never repeat the old civilizations.
[03:12:49.400 --> 03:12:52.400]  There's always a new form.
[03:12:52.400 --> 03:12:56.400]  And so Spengler's decline of the West,
[03:12:56.400 --> 03:13:00.400]  which was his theory about how as a result of the past patterns of history,
[03:13:00.400 --> 03:13:03.400]  Western civilization would collapse and decline.
[03:13:03.400 --> 03:13:08.400]  They read that, these Wellington House strategists like Arnold Toynbee and others,
[03:13:08.400 --> 03:13:10.400]  and they said, hey, we could actually weaponize that.
[03:13:10.400 --> 03:13:17.400]  Let's take the track of how Spengler describes the decline and let's weaponize it
[03:13:17.400 --> 03:13:24.400]  and turn it into an actual way to accelerate the decline and collapse of Western civilization.
[03:13:24.400 --> 03:13:28.400]  Because, as we've said, the Tavistock social engineers and the Fabian socialists
[03:13:28.400 --> 03:13:34.400]  behind all this already had in place at that time, back then,
[03:13:34.400 --> 03:13:38.400]  the technocratic government that they wanted to bring in, the global technocracy.
[03:13:38.400 --> 03:13:46.400]  In fact, Lord Halford Mackinder, the famous British theorist of heartland theory, rimland theory,
[03:13:46.400 --> 03:13:48.400]  which we've lectured on many times,
[03:13:48.400 --> 03:13:54.400]  Lord Halford Mackinder said, we must have global governance now at all costs, no matter what.
[03:13:54.400 --> 03:13:59.400]  Even if it was required a socialist dictatorship, we will have it, no matter what.
[03:13:59.600 --> 03:14:15.600]  And he wrote about that and theorized and strategized that in the 1920s and 30s, way, way early on together with Toynbee and HG Wells and all the same characters you always hear me talk about, because all of these people wrote books and it's all public.
[03:14:17.000 --> 03:14:26.320]  But another thing they wanted to do was study how to master perception, perception management,
[03:14:26.320 --> 03:14:27.480]  perception control.
[03:14:27.500 --> 03:14:35.100]  Don Draper, Mad Men, same stuff because the same people behind that show or what that
[03:14:35.100 --> 03:14:41.540]  show is about, the Mad Men, the Ad Men, that's talking about these people, Lipman, Bernays,
[03:14:41.540 --> 03:14:41.900]  these people.
[03:14:43.000 --> 03:14:45.000]  How do we make public opinion?
[03:14:45.000 --> 03:14:51.000]  Well, one way they figured out how to make it and to master it was through wartime operations.
[03:14:51.000 --> 03:14:53.000]  Wartime psychological operations.
[03:14:53.000 --> 03:15:00.000]  Not just against the enemy, but how to get the people in the homeland, your people, the West,
[03:15:00.000 --> 03:15:03.000]  on board with all of the wars and the entanglements.
[03:15:03.000 --> 03:15:06.000]  Simplest way to do it, create a villain.
[03:15:07.000 --> 03:15:09.000]  Saddam's the butcher of Baghdad.
[03:15:09.000 --> 03:15:11.000]  Osama bin Laden.
[03:15:11.000 --> 03:15:14.000]  Within a few minutes of the World Trade Center towers.
[03:15:14.000 --> 03:15:15.000]  Osama bin Laden.
[03:15:15.000 --> 03:15:17.000]  We must invade Afghanistan.
[03:15:19.000 --> 03:15:23.000]  Stuff that had nothing to do with 9-11.
[03:15:23.000 --> 03:15:26.000]  It becomes the pretext for everything else.
[03:15:26.000 --> 03:15:32.000]  All of the global imperium and the loss of liberties, etc, etc.
[03:15:33.000 --> 03:15:37.000]  That's all mastered at Tavistock and Rand Corporation.
[03:15:37.000 --> 03:15:41.000]  A lot of the Tavistock people also worked at the Rand Corporation.
[03:15:41.000 --> 03:15:42.000]  Cross-pollination.
[03:15:42.000 --> 03:15:44.000]  Dr. Kurt Lewin.
[03:15:44.000 --> 03:15:45.000]  Spent time in MIT.
[03:15:45.000 --> 03:15:47.000]  Spent time doing stuff at Rand.
[03:15:47.000 --> 03:15:49.000]  One of the famous Tavistock guys.
[03:15:49.000 --> 03:15:50.000]  This is the Alex Jones Show.
[03:15:50.000 --> 03:15:51.000]  Don't go anywhere.
[03:15:51.000 --> 03:15:52.000]  I'm your guest host, Jay Dyer.
[03:15:52.000 --> 03:15:53.000]  Jay's analysis.
[03:15:53.000 --> 03:15:55.000]  And go to the Infowars store and get those products now.
[03:15:55.000 --> 03:15:56.000]  I dare you.
[03:15:57.000 --> 03:15:59.000]  Every time I talk to you, you're either on the border.
[03:15:59.000 --> 03:16:01.000]  Exposing the cartels.
[03:16:01.000 --> 03:16:02.000]  Coming under fire.
[03:16:02.000 --> 03:16:04.000]  Or you're on the streets of some American city.
[03:16:04.000 --> 03:16:06.000]  Hanging out with drug addicts and criminals.
[03:16:06.000 --> 03:16:09.000]  And now you've gone to ground zero of a massive chemical spill.
[03:16:09.000 --> 03:16:11.000]  Are you addicted to the danger, Savannah?
[03:16:11.000 --> 03:16:13.000]  Have you ever considered that for a second?
[03:16:13.000 --> 03:16:16.000]  No, I'm addicted to helping my fellow Americans.
[03:16:16.000 --> 03:16:18.000]  I'm addicted to spreading the truth.
[03:16:18.000 --> 03:16:20.000]  And again, I have Infowars to thank for that.
[03:16:20.000 --> 03:16:24.000]  Looking back on the day, I was able to ask President Donald Trump two questions.
[03:16:24.000 --> 03:16:30.000]  I was so grateful because, you know, I truly was classically trained under Alex Jones and under the Infowars team.
[03:16:30.000 --> 03:16:35.000]  And I really do credit that as to why I'm able to, you know, get these types of clips.
[03:16:35.000 --> 03:16:39.000]  Because Alex's whole mentality was, you know, go where the story is.
[03:16:39.000 --> 03:16:42.000]  Go where the mainstream media refuses to.
[03:16:42.000 --> 03:16:44.000]  So, it's not that I'm addicted to the insanity.
[03:16:44.000 --> 03:16:47.000]  I'm just addicted to telling the truth and helping the American people.
[03:16:47.000 --> 03:16:52.000]  And I really do credit Alex for, you know, really instilling that within me early on in my career.
[03:16:55.000 --> 03:16:59.000]  I talk a lot about the great successes Infowars has had.
[03:16:59.000 --> 03:17:01.000]  I don't think anybody can deny it.
[03:17:01.000 --> 03:17:05.000]  And it is because of listeners and viewers supporting us.
[03:17:05.000 --> 03:17:14.000]  When we talk about the crew at Infowars, people behind the scenes, the researchers, the writers, they really have been the MVPs in this fight.
[03:17:14.000 --> 03:17:21.000]  And we look at Harrison Smith and Owen Schroer and the hard work they engage in every day, five, six, seven days a week.
[03:17:22.000 --> 03:17:24.000]  It's really just incredible.
[03:17:24.000 --> 03:17:28.000]  So, for myself and the whole Infowars crew, I thank you for your past support.
[03:17:28.000 --> 03:17:33.000]  I only encourage you now to realize that Infowars cannot stay on air if you do not support us.
[03:17:33.000 --> 03:17:35.000]  I know you spread the word.
[03:17:35.000 --> 03:17:36.000]  I know you pray for us.
[03:17:36.000 --> 03:17:37.000]  And that's wonderful.
[03:17:37.000 --> 03:17:38.000]  Keep doing it.
[03:17:38.000 --> 03:17:41.000]  But most viewers and listeners never go to InfowarsStore.com.
[03:17:41.000 --> 03:17:44.000]  And you never buy great products that enrich and empower your life.
[03:17:44.000 --> 03:17:46.000]  All at the same time, keep us on air.
[03:17:46.000 --> 03:17:50.000]  I know that less than 1% of our listeners actually go buy products at InfowarsStore.com.
[03:17:50.000 --> 03:17:55.000]  If just 1% more of you took action and went to InfowarsStore.com, our funding problems will be over.
[03:17:55.000 --> 03:17:57.000]  Please take action now.
[03:17:57.000 --> 03:18:09.000]  Right now, I'm not talking to the viewers and listeners that have gone to InfowarsStore.com and gotten the great products that enrich your life, that empower your immune system and your body, and keep us on air.
[03:18:09.000 --> 03:18:17.000]  I am humbly, hand in hand, talking to the viewers and listeners that have tuned in, many of you for years, and never gone to InfowarsStore.com.
[03:18:18.000 --> 03:18:26.000]  We know the vast, vast, vast, vast majority of you never actually go to InfowarsStore.com and never experienced these great products and never found the operation.
[03:18:26.000 --> 03:18:27.000]  Sure, you share a link.
[03:18:27.000 --> 03:18:28.000]  You share an article.
[03:18:28.000 --> 03:18:29.000]  You tell folks about the show.
[03:18:29.000 --> 03:18:31.000]  That's great, and I thank you.
[03:18:31.000 --> 03:18:32.000]  But we need funds to operate.
