[00:00.000 --> 00:21.100]  I'm sorry, didn't know you were watching, dumb Americans, did you enjoy the fentanyl
[00:21.100 --> 00:38.460]  show, I'm sorry, did you enjoy the fentanyl show, I'm sorry, didn't know you were watching,
[00:38.460 --> 01:04.420]  did you enjoy the fentanyl show, I'm sorry, did you enjoy the fentanyl show, I'm sorry,
[3:45:12.180 --> 3:45:17.900]  Trump out of office but regardless the mainstream media will not tell you about natural compounds
[3:45:17.900 --> 3:45:23.460]  that are known to be extremely antiviral like zinc so I don't care where you get zinc for
[3:45:23.460 --> 3:45:28.060]  yourself your parents and grandparents your children please go out and research zinc and
[3:45:28.060 --> 3:45:32.940]  then know that we have three different formulas that have zinc in them at a very nice dosage
[3:45:32.940 --> 3:45:38.700]  level real red pill real red pill plus and vitamin mineral fusion and all of these products
[3:45:38.700 --> 3:45:43.740]  are 40 and 50% off right now at info wars store dot com even though we're very very close
[3:45:43.740 --> 3:45:49.300]  to selling them out you ship within 24 hours to secure yours today and boost your defense
[3:45:49.300 --> 3:46:00.100]  at info or store dot com the globalist and the enemy of the people corporate media have
[3:46:00.100 --> 3:46:06.860]  worked overtime like the devil to destroy all independent pro america truth-based media
[3:46:06.860 --> 3:46:11.180]  and chief amongst their enemy has been info wars but thanks to you spreading the word
[3:46:11.180 --> 3:46:15.660]  that thanks to you supporting info wars we are still on the air and have actually expanded
[3:46:15.660 --> 3:46:20.180]  in the face of their tyranny it is now more critical than ever that you take this opportunity
[3:46:20.180 --> 3:46:25.220]  to share band on video info wars dot com and the articles and reports that are so critical
[3:46:25.220 --> 3:46:29.860]  because the world is waking up and needs this information now more than ever for myself and
[3:46:29.860 --> 3:46:36.500]  the info wars crew you have our undying pledge and commitment to fight these tyrants harder
[3:46:36.500 --> 3:46:42.100]  than we ever have before and to defend basic freedom and justice and the american way of
[3:46:42.100 --> 3:46:48.020]  life this is the crossroads america and the planet in the balance whatever you do please
[3:46:48.020 --> 3:46:58.500]  take action and spread the word god bless and good luck you're listening to the alex
[3:46:58.500 --> 3:47:13.380]  jones show big brother mainstream media government cover-ups you want answers well so does he
[3:47:13.380 --> 3:47:21.180]  it's mike adams our final segment for today here on the alex jones show i'm gonna rapid
[3:47:21.180 --> 3:47:26.940]  fire some hot button issues here so much to cover kaiser permanent a and this was covered
[3:47:26.940 --> 3:47:32.900]  by the intercept we also covered it at natural news has threatened to fire nurses for wearing
[3:47:32.900 --> 3:47:39.740]  their own n95 masks as they are treating coronavirus infected patients and the healthcare workers
[3:47:39.740 --> 3:47:45.860]  unions are up in arms over this obviously this is an attempt in my opinion by kaiser permanent
[3:47:45.860 --> 3:47:51.780]  a to spread the virus why on earth would you tell nurses to not wear masks so that there
[3:47:51.780 --> 3:47:56.460]  have been efforts in california to deliberately spread the virus to make it worse the cdc
[3:47:56.460 --> 3:48:00.980]  of of course withheld testing kits from the entire nation for almost four weeks back in
[3:48:00.980 --> 3:48:08.300]  february and we've had what sacramento county in california announced an end to all quarantines
[3:48:08.300 --> 3:48:12.540]  and isolation just letting letting everybody just interact with the public in order to
[3:48:12.540 --> 3:48:18.220]  spread it more aggressively and then i think two days ago los angeles county told doctors
[3:48:18.220 --> 3:48:22.540]  to stop testing for the virus they said it's it's over we surrendered to the virus we're
[3:48:22.540 --> 3:48:28.060]  not even going to test anybody anymore just going to let it spread and hope we can deal
[3:48:28.060 --> 3:48:33.940]  with the infections in the hospitals that is a that that's like a suicide pact for california
[3:48:33.940 --> 3:48:38.620]  but it's all an attempt to make it worse i think probably to embarrass trump to have
[3:48:38.620 --> 3:48:43.620]  a bigger crisis to have a bigger crash this is how the democrats are using exploiting
[3:48:43.620 --> 3:48:49.260]  this crisis to make things worse for america tucker carlson is correct when he says that
[3:48:49.260 --> 3:48:54.900]  big tech censorship is in the way here of people getting access to good information
[3:48:54.900 --> 3:48:59.180]  about how to prevent the spread of this and even natural cures the kinds of things that
[3:48:59.180 --> 3:49:04.580]  i talk about a lot we're censored everywhere if trump should issue any executive order
[3:49:04.580 --> 3:49:09.220]  right now it should be to end the censorship at least during the pandemic you know you
[3:49:09.220 --> 3:49:15.660]  can re-censor us after the pandemic but right now stop the censorship of voices that are
[3:49:15.660 --> 3:49:20.260]  trying to help america get ahead of this and stop the infections but you know of course
[3:49:20.260 --> 3:49:26.300]  jack dorsi at twitter they will gladly allow beijing to push their communist chinese propaganda
[3:49:26.300 --> 3:49:32.820]  on twitter but an american patriot like myself can't tell people to take vitamin c that's
[3:49:32.820 --> 3:49:38.740]  banned so so twitter is nothing but a communist chinese front now and google is the same thing
[3:49:38.740 --> 3:49:42.500]  and facebook is the same thing youtube is the same thing so it's time to stop that it's
[3:49:42.500 --> 3:49:48.740]  time to end that in fact it's time for america to end any reliance on communist china and
[3:49:48.740 --> 3:49:53.540]  i hope that some one of the silver linings of all of this is that maybe there's a wake
[3:49:53.540 --> 3:49:57.980]  up call that we need industry here in america that we need to stop allowing china to buy
[3:49:57.980 --> 3:50:03.580]  off universities and buy off senators like feinstein who of course sold millions of dollars
[3:50:03.580 --> 3:50:09.300]  worth of stocks reportedly after that that classified briefing right remember that briefing
[3:50:09.300 --> 3:50:13.700]  back in january when they got information from the cdco then and some republican senators
[3:50:13.700 --> 3:50:17.060]  too they also sold millions of dollars worth of stocks while they were telling the public
[3:50:17.060 --> 3:50:26.020]  everything was fine okay i also believe that trump should recommend healthy living advice
[3:50:26.020 --> 3:50:29.820]  for the american people for the reasons i just spoke about in the last segment that high
[3:50:29.820 --> 3:50:34.420]  blood pressure is the number one comorbidity factor in this and if you have high blood
[3:50:34.420 --> 3:50:39.620]  pressure you can start healing that today but it takes nutrition it takes eating better
[3:50:39.620 --> 3:50:43.940]  fresh fruits and vegetables maybe some nutritional supplements or nutraceuticals can help as
[3:50:43.940 --> 3:50:48.760]  well but getting off the junk food getting off the canned soups from from camels getting
[3:50:48.760 --> 3:50:52.900]  off the high sodium food and so even those of you who are eating stored food during this
[3:50:52.900 --> 3:50:57.180]  will watch your sodium intake as well and i know the stored food is important but you
[3:50:57.180 --> 3:51:02.580]  might drink more water for example you know or you might even exercise on a treadmill in
[3:51:02.580 --> 3:51:08.260]  your lockdown home or apartment so you can sweat out excess sodium which will also help
[3:51:08.260 --> 3:51:14.860]  lower your blood pressure the number of deaths in italy is declining because italy is just
[3:51:14.860 --> 3:51:20.260]  about to get over the hump of new infections there's a lag time behind the time when they
[3:51:20.260 --> 3:51:26.940]  had that very aggressive lockdown and so that lockdown is producing results for italy and
[3:51:26.940 --> 3:51:31.540]  they're going to start to see a more accelerated decline in the number of deaths it's already
[3:51:31.540 --> 3:51:35.940]  begun and it will continue the question is how do they exit the lockdown there's a lot
[3:51:35.940 --> 3:51:39.700]  of talk about there about the exit strategies how do we end these lockdowns and get people
[3:51:39.700 --> 3:51:44.300]  back to work but without reintroducing new infections back into the population where
[3:51:44.300 --> 3:51:49.060]  we end up with a another repeated lockdown which we absolutely want to avoid i don't
[3:51:49.060 --> 3:51:54.020]  have the answers for all that right now but it's something that's being talked about also
[3:51:54.020 --> 3:51:59.460]  an important note because so many people chose to treat their high blood pressure with pharmaceuticals
[3:51:59.460 --> 3:52:04.500]  rather than having healthy lifestyles we now have a situation where i believe big pharma
[3:52:04.500 --> 3:52:10.940]  will be killing more americans than the corona virus it's people's reliance on the drugs
[3:52:10.940 --> 3:52:16.900]  that has given them a cover for their health symptoms rather than treating the underlying
[3:52:16.900 --> 3:52:21.900]  condition which is hey you're eating junk foods you have a sedentary lifestyle you need
[3:52:21.900 --> 3:52:26.980]  to exercise more even in mild ways just walking you need to eat healthier instead of telling
[3:52:26.980 --> 3:52:32.260]  people to do that all the doctors across america told people not just take these drugs just
[3:52:32.260 --> 3:52:35.620]  take this pill here's a statin drug here's a blood pressure drug here's an Alzheimer's
[3:52:35.620 --> 3:52:40.700]  drug here's a depression drug here's an erectile dysfunction drug so people live it on drugs
[3:52:40.700 --> 3:52:45.840]  which allowed them to pretend like they weren't sick but they are sick they're still sick they're
[3:52:45.840 --> 3:52:49.940]  relying on big pharma that's what's going to get them killed because the corona virus
[3:52:49.940 --> 3:52:55.900]  kills people who have underlying health conditions so we are a big pharma nation more americans
[3:52:55.900 --> 3:53:00.940]  are on more drugs than any other nation any other population in the world and that i
[3:53:00.940 --> 3:53:05.620]  believe is going to result in a very high case fatality rate in america maybe matching
[3:53:05.620 --> 3:53:11.060]  that of italy possibly we'll see we'll see where this goes but maybe the lesson from
[3:53:11.060 --> 3:53:17.860]  this is don't hook your population on pharmaceuticals when you should be recommending even doctors
[3:53:17.860 --> 3:53:22.700]  should be recommending eat healthier folks eat healthier have an apple every once in
[3:53:22.700 --> 3:53:27.660]  a while instead of just cookies and fried chicken nuggets and everything all the time
[3:53:27.660 --> 3:53:31.740]  have a freaking apple eat a chunk of celery with peanut butter on it there's nothing wrong
[3:53:31.740 --> 3:53:37.260]  with that you know be healthier and you won't die that's that's a very important message
[3:53:37.260 --> 3:53:42.620]  another important point currently there's no testing of asymptomatic carriers in the
[3:53:42.620 --> 3:53:48.060]  united states and senator ran paul mentioned this as well he did not qualify for testing
[3:53:48.060 --> 3:53:52.660]  under normal circumstances he would never have been tested well i have a big warning
[3:53:52.660 --> 3:53:59.380]  on this for all of america and even for president trump if you don't test the asymptomatic carriers
[3:53:59.380 --> 3:54:04.500]  you will never identify those who are spreading the infections you will never be able to really
[3:54:04.500 --> 3:54:09.500]  lock this down so you're going to have to sooner or later expand the testing to people
[3:54:09.500 --> 3:54:14.220]  who have no symptoms you can't just test the people who are symptomatic you'll never find
[3:54:14.220 --> 3:54:19.940]  all the cases and so the spread of this across america is going to continue and it's going
[3:54:19.940 --> 3:54:27.660]  to accelerate and one one of my big concerns is that texas for example will become more
[3:54:27.660 --> 3:54:33.180]  like new york at some point certain cities in texas now rural america is going to be
[3:54:33.180 --> 3:54:38.180]  in relatively good shape you've got the low population densities you've got people having
[3:54:38.180 --> 3:54:43.060]  more outdoors time and frankly people are healthier in rural america at least those
[3:54:43.060 --> 3:54:47.860]  who live on farms and and grow some of their own food they're way healthier so rural america
[3:54:47.860 --> 3:54:51.860]  will never i don't think will be subjected to these harsh draconian lockdowns but the
[3:54:51.860 --> 3:54:56.340]  cities which is where most people live the cities are going to be really death zones
[3:54:56.340 --> 3:55:02.220]  and you'll see what i'm talking about in about three to four weeks it's going to happen across
[3:55:02.220 --> 3:55:07.100]  america because of big pharma because of of the underlying health conditions and because
[3:55:07.100 --> 3:55:13.700]  of the lack of testing of asymptomatic carriers so with that said i think that i know that
[3:55:13.700 --> 3:55:18.820]  opinions vary among all the different guests here on info wars dot com and i think you
[3:55:18.820 --> 3:55:26.220]  know where i stand on this this is a very real pandemic it's going to kill if it kills
[3:55:26.220 --> 3:55:30.620]  less than 100 000 americans at the end of all this i'll be amazed i'm convinced it's
[3:55:30.620 --> 3:55:35.260]  going to kill at least 100 000 americans although it may take some time and and and hopefully
[3:55:35.260 --> 3:55:40.900]  we can slow that maybe there's going to be a miracle drug maybe a miracle vaccine i doubt
[3:55:40.900 --> 3:55:46.100]  it the vaccine will probably be more dangerous than the epidemic but things could change
[3:55:46.100 --> 3:55:50.660]  and it also depends on how we as a nation respond to this but my advice right now to
[3:55:50.660 --> 3:55:57.820]  anyone watching and listening is get healthy get prepared because we're only just beginning
[3:55:57.820 --> 3:56:03.020]  this in america right now but also get out of the dollar because eventually the dollar
[3:56:03.020 --> 3:56:08.300]  is going to crater the the banks will eventually some of them will go down and if you don't
[3:56:08.300 --> 3:56:12.540]  convert your dollars into things like gold and silver and land and firearms and ammo
[3:56:12.540 --> 3:56:17.420]  and things that hold value you're going to lose everything you're going to lose your
[3:56:17.420 --> 3:56:20.620]  money you're going to lose your pensions you're going to if you don't convert to things other
[3:56:20.620 --> 3:56:25.020]  than the dollar now the dollar will spike in the short term as more economic failures
[3:56:25.020 --> 3:56:29.620]  in other countries lead people to rush into the dollar as a safe haven but that's only
[3:56:29.620 --> 3:56:34.500]  temporary a few months later the dollar will crater and with all this bailout money out
[3:56:34.500 --> 3:56:40.860]  there the dollar is going to lose purchasing power by the day so the long term strategy
[3:56:40.860 --> 3:56:45.740]  for you to survive is get healthy get out of the dollar and get out of the cities and
[3:56:45.740 --> 3:56:50.220]  that's it that's that's my best advice right now for today and that's those are things
[3:56:50.220 --> 3:56:53.820]  that i have done and those are things i'm recommending to everybody i know and those
[3:56:53.820 --> 3:56:59.580]  are things that will keep you alive and will help you have some assets still under your
[3:56:59.580 --> 3:57:04.460]  ownership when all this is said and done now whether we have any liberty left is another
[3:57:04.460 --> 3:57:09.140]  conversation i don't know but i'll tell you what i'm not giving up my guns and i'm going
[3:57:09.140 --> 3:57:13.620]  to demand my first amendment rights of course my second amendment rights as well and i don't
[3:57:13.620 --> 3:57:17.700]  want to be surveilled by the government and i'm going to fight for liberty but in order
[3:57:17.700 --> 3:57:22.180]  to do that we have to stay alive and we have to have assets so there's a lot of priorities
[3:57:22.180 --> 3:57:27.260]  right now if you do all this right we can get through this together thank you for watching
[3:57:27.260 --> 3:57:31.420]  mike Adams here the health ranger for the alex jones show i'll join you again in a week
[3:57:31.420 --> 3:57:57.780]  with more information take care
