[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[01:26:42.000 --> 01:26:45.000]  300 and something thousand people die every year from bad drug interactions?
[01:26:45.000 --> 01:26:48.000]  Over 200,000 from hospital infections?
[01:26:48.000 --> 01:26:52.000]  There are a lot of problems with our health care system, ladies and gentlemen.
[01:26:52.000 --> 01:26:54.000]  A lot of problems.
[01:26:54.000 --> 01:26:58.000]  But it's been the best in the world and government getting involved is what's ruined it.
[01:26:58.000 --> 01:27:00.000]  And it's only going to get worse.
[01:27:00.000 --> 01:27:02.000]  But that's common sense.
[01:27:02.000 --> 01:27:05.000]  That's why 70 plus percent of Americans are against it.
[01:27:05.000 --> 01:27:08.000]  But this criminal lawless government doesn't care.
[01:27:08.000 --> 01:27:10.000]  They know it's unconstitutional.
[01:27:10.000 --> 01:27:12.000]  They know it's an overthrow of the Republic.
[01:27:12.000 --> 01:27:15.000]  They know it's illegal, but they want to run your life.
[01:27:15.000 --> 01:27:17.000]  They want you dependent on them.
[01:27:17.000 --> 01:27:19.000]  Mark, thanks for the call.
[01:27:19.000 --> 01:27:21.000]  Q in North Carolina, you're on the air.
[01:27:21.000 --> 01:27:23.000]  Hey, Alex, how's it going?
[01:27:23.000 --> 01:27:25.000]  Thanks for working with me back in 2003.
[01:27:25.000 --> 01:27:27.000]  Your phone's breaking up. Make a quick point.
[01:27:27.000 --> 01:27:30.000]  Well, just have to tell you, I don't argue with people.
[01:27:30.000 --> 01:27:32.000]  I got to let you go. Sorry, Q.
[01:27:32.000 --> 01:27:35.000]  Let's talk to Chuck in North Carolina. Chuck, you're on the air.
[01:27:35.000 --> 01:27:37.000]  Hey, Alex, how you doing?
[01:27:37.000 --> 01:27:39.000]  Good.
[01:27:39.000 --> 01:27:41.000]  I got two quick things for you.
[01:27:41.000 --> 01:27:43.000]  A petition and a question.
[01:27:43.000 --> 01:27:47.000]  A petition is that you please release one or both of the new films
[01:27:47.000 --> 01:27:49.000]  before the Tea Party.
[01:27:49.000 --> 01:27:52.000]  That way we can get them out there to the Tea Partyers.
[01:27:52.000 --> 01:27:55.000]  I'm releasing police state for Rise of FEMA
[01:27:55.000 --> 01:28:01.000]  and Invisible Empire as fast as I can, April 15th and April 21st.
[01:28:01.000 --> 01:28:04.000]  Very good. I got one more question for you.
[01:28:04.000 --> 01:28:10.000]  How does brave love of constitutional knowledge sound?
[01:28:10.000 --> 01:28:12.000]  Say that again.
[01:28:12.000 --> 01:28:16.000]  Brave love of constitutional knowledge
[01:28:16.000 --> 01:28:20.000]  and the acronym of whatever you call it would be block.
[01:28:20.000 --> 01:28:22.000]  As in block parties.
[01:28:22.000 --> 01:28:26.000]  Block parties to block the coffee and the Tea Parties.
[01:28:26.000 --> 01:28:29.000]  Listen, I appreciate your call.
[01:28:29.000 --> 01:28:32.000]  We're going to have to have the American people, if we want to fix this,
[01:28:32.000 --> 01:28:37.000]  stop only caring about football and cosmetics and American Idol
[01:28:37.000 --> 01:28:41.000]  and start learning about what big government does in every case in history.
[01:28:41.000 --> 01:28:47.000]  In every case of history, corrupt interests create a big government to rob people.
[01:28:47.000 --> 01:28:50.000]  A government big enough to give you everything you want
[01:28:50.000 --> 01:28:53.000]  is big enough to take everything you've got.
[01:28:53.000 --> 01:28:55.000]  And in every case, that's what happens.
[01:28:55.000 --> 01:28:57.000]  Cut the government so it can't rape us.
[01:28:57.000 --> 01:29:23.000]  We'll be back. Stay with us.
[01:29:27.000 --> 01:29:30.000]  Endless supply of nutrient-dense food for you and your family.
[01:29:30.000 --> 01:29:31.000]  And here's the best part.
[01:29:31.000 --> 01:29:34.000]  These seeds have not been genetically modified in any way
[01:29:34.000 --> 01:29:38.000]  and you actually get enough seeds to plant a full acre crisis garden.
[01:29:38.000 --> 01:29:41.000]  So visit them today at survivalseedbank.com.
[01:29:41.000 --> 01:29:43.000]  That's survivalseedbank.com
[01:29:43.000 --> 01:29:48.000]  or give them a call at 877-327-0365.
[01:29:48.000 --> 01:29:52.000]  That's 877-327-0365.
[01:29:52.000 --> 01:29:57.000]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:29:57.000 --> 01:30:26.000]  This is Alex Jones for survivalseedbank.com.
[01:30:27.000 --> 01:30:29.000]  Then select the best realtor for you.
[01:30:29.000 --> 01:30:32.000]  Go to homegain.com and get an instant home value estimate.
[01:30:32.000 --> 01:30:35.000]  You comparable homes and check out street views.
[01:30:35.000 --> 01:30:38.000]  Homegain.com has an A-plus rating with a better business bureau
[01:30:38.000 --> 01:30:40.000]  and contains a wealth of information,
[01:30:40.000 --> 01:30:42.000]  like their home improvement tool that helps you determine
[01:30:42.000 --> 01:30:45.000]  which home improvements to make to increase your home's value.
[01:30:45.000 --> 01:30:48.000]  See the top 12 home improvements right now at homegain.com.
[01:30:48.000 --> 01:30:51.000]  That's H-O-M-E-G-A-I-N.com.
[01:30:51.000 --> 01:30:53.000]  Look for Max, the orange homegain gorilla
[01:30:53.000 --> 01:30:56.000]  to help you find a realtor or with any other real estate needs
[01:30:56.000 --> 01:30:58.000]  you might have at homegain.com.
[01:30:58.000 --> 01:31:27.000]  For Real Estate Connection
[01:31:29.000 --> 01:31:33.000]  The following week, they'll produce huge runs of the pre-ordered food,
[01:31:33.000 --> 01:31:37.000]  passing the savings to you in this buy three get one free program.
[01:31:37.000 --> 01:31:40.000]  Folks, this is the best chance to stock up you'll ever see.
[01:31:40.000 --> 01:31:44.000]  Another example, buy nine months worth of food and get three months free.
[01:31:44.000 --> 01:31:50.000]  You've got to go to eFoodsDirect.com slash Alex for the food buy of a lifetime.
[01:31:50.000 --> 01:32:00.000]  Or call 800-409-5633 go to eFoodsDirect.com slash Alex or 800-409-5633.
[01:32:00.000 --> 01:32:07.000]  When you're out on the road, the last place you want to be is on the road.
[01:32:07.000 --> 01:32:12.000]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[01:32:12.000 --> 01:32:21.000]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[01:32:21.000 --> 01:32:29.000]  They so pride in every stitch guarantee you love the way they fit.
[01:32:29.000 --> 01:32:34.000]  They put a diamond gusset in the crotch where you need it most.
[01:32:34.000 --> 01:32:39.000]  Blue diamond gussets got it, others don't.
[01:32:39.000 --> 01:32:46.000]  We turn jeans inside out, diamond gusset jeans made in the USA with unparalleled quality.
[01:32:46.000 --> 01:32:50.000]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection
[01:32:50.000 --> 01:32:55.000]  so you can ride all day with confidence. Order yours at gusset.com.
[01:32:55.000 --> 01:33:10.000]  Diamond gusset jeans got it, others don't.
[01:33:26.000 --> 01:33:29.000]  They want you on welfare.
[01:33:29.000 --> 01:33:33.000]  They want to use misdemeanors to bar your second amendment.
[01:33:33.000 --> 01:33:37.000]  A total control grid nanny state is going into place.
[01:33:37.000 --> 01:33:44.000]  This unconstitutional illegal takeover of healthcare is only the beginning.
[01:33:44.000 --> 01:33:48.000]  And they're set to vote on it tonight or at the latest tomorrow.
[01:33:48.000 --> 01:33:51.000]  They're bold. They're criminal.
[01:33:51.000 --> 01:33:58.000]  The good news is they tried to pass it without a house vote, which is absolutely illegal.
[01:33:58.000 --> 01:34:04.000]  They backed off of that, showing that public pressure can deter these criminals.
[01:34:04.000 --> 01:34:07.000]  But remember, the Republicans are parties to this.
[01:34:07.000 --> 01:34:09.000]  It's not just the unconstitutional health bill.
[01:34:09.000 --> 01:34:11.000]  It's all the other things they're doing.
[01:34:11.000 --> 01:34:14.000]  Now, I'm going to go to your calls, but callers are all over the map here.
[01:34:14.000 --> 01:34:18.000]  I want to hear what you have to say about healthcare and about the police state.
[01:34:18.000 --> 01:34:21.000]  I want to give each caller just a little bit of time because I want to get to the next person.
[01:34:21.000 --> 01:34:25.000]  So, please, if you ask me how I'm doing, I'm not doing well.
[01:34:25.000 --> 01:34:27.000]  The country's going to hell in a handbasket. I love this nation.
[01:34:27.000 --> 01:34:32.000]  I have three children and a lovely wife, and we have no future of this tyranny continues.
[01:34:32.000 --> 01:34:34.000]  I'm not doing well if you ask me.
[01:34:34.000 --> 01:34:37.000]  Okay? But maybe this is a wake-up call to people.
[01:34:37.000 --> 01:34:39.000]  I want to hear what you have to say.
[01:34:39.000 --> 01:34:43.000]  The weekday show has about two million listeners throughout the show.
[01:34:43.000 --> 01:34:45.000]  The weekend Sunday show is not as old as it's been growing.
[01:34:45.000 --> 01:34:47.000]  It has over a million.
[01:34:47.000 --> 01:34:48.000]  People.
[01:34:48.000 --> 01:34:53.000]  Not counting the hundreds of thousands on the podcast and YouTube and prisonplanet.tv.
[01:34:53.000 --> 01:34:56.000]  A million people want to hear what you have to say.
[01:34:56.000 --> 01:34:57.000]  Let's go to your calls.
[01:34:57.000 --> 01:34:59.000]  Ronnie in Texas.
[01:34:59.000 --> 01:35:01.000]  Thank you, sir.
[01:35:01.000 --> 01:35:04.000]  Alternative medicine and to support our troops by design.
[01:35:04.000 --> 01:35:14.000]  From the start, this Sotero stealth scamology says no to medicinal marijuana by fully forcing down our collectivist's throats.
[01:35:14.000 --> 01:35:17.000]  This big farmer's thugopoly.
[01:35:17.000 --> 01:35:19.000]  Ronnie, I appreciate your call.
[01:35:19.000 --> 01:35:21.000]  Obama claimed he was pro-medical marijuana.
[01:35:21.000 --> 01:35:26.000]  He's actually been blocking it in the 14 states, violating 10th Amendment and 9th Amendment rights.
[01:35:26.000 --> 01:35:30.000]  You want to end the fake drug war, end the government monopoly on drugs.
[01:35:30.000 --> 01:35:33.000]  They pushed deadly pharmaceuticals while going after marijuana.
[01:35:33.000 --> 01:35:37.000]  And now they're moving with the McCain bill to restrict vitamins and minerals.
[01:35:37.000 --> 01:35:38.000]  Great point.
[01:35:38.000 --> 01:35:40.000]  Randy in Texas, go ahead.
[01:35:40.000 --> 01:35:41.000]  Hello, Alex.
[01:35:41.000 --> 01:35:43.000]  Thanks for taking my call.
[01:35:43.000 --> 01:35:44.000]  Thank you.
[01:35:44.000 --> 01:35:47.000]  Questions and then an observation.
[01:35:47.000 --> 01:35:52.000]  Will there be forced vaccination under the preventative measures of the bill?
[01:35:52.000 --> 01:35:56.000]  And will there be a federal medical ID card?
[01:35:56.000 --> 01:36:04.000]  And the point I wanted to make was that I noticed that they're having an immigration march in Washington today.
[01:36:04.000 --> 01:36:06.000]  Coincidence?
[01:36:06.000 --> 01:36:08.000]  I appreciate your call.
[01:36:08.000 --> 01:36:10.000]  Let's take it from the last question.
[01:36:10.000 --> 01:36:17.000]  The coffee party, we had the idea two and a half months ago to have a coffee party to wake up the tea party to the Republican takeover.
[01:36:17.000 --> 01:36:25.000]  The Democrats with Obama operative started the coffee party and all their rallies have had a few hundred people and it's illegal aliens.
[01:36:25.000 --> 01:36:27.000]  So it's the illegal alien party.
[01:36:27.000 --> 01:36:33.000]  And it's disgusting that the government's using this group they've brought in as an attack dog against America.
[01:36:33.000 --> 01:36:36.000]  That's part of the vulcanization, the divide and conquer.
[01:36:36.000 --> 01:36:38.000]  Now, going back to your other questions.
[01:36:38.000 --> 01:36:48.000]  Yes, it gives blanket power to demand through federal medicine, federal control, that you have an RFID chip implanted for medical care.
[01:36:48.000 --> 01:36:49.000]  It funds that.
[01:36:49.000 --> 01:36:55.000]  And yes, it pushes for a medical ID and gives the federal government the power to later mandate that.
[01:36:55.000 --> 01:36:57.000]  Thank you, Randy in Texas.
[01:36:57.000 --> 01:36:58.000]  Great points.
[01:36:58.000 --> 01:37:01.000]  Eddie in New Hampshire, you're on the air.
[01:37:01.000 --> 01:37:03.000]  Good afternoon, Alex.
[01:37:03.000 --> 01:37:12.000]  I just had a quick question. If the health plan passes and is signed into law, what recourse if any will Americans have then?
[01:37:12.000 --> 01:37:14.000]  Well, it's an excellent question, Eddie.
[01:37:14.000 --> 01:37:25.000]  Thirty eight attorney generals have stated that the Commerce Clause gives the government no power to come into the states and order people to buy something from a private interest.
[01:37:25.000 --> 01:37:29.000]  It's just outrageously illegal on its face.
[01:37:29.000 --> 01:37:33.000]  But more than that, you have the way the votes were bought with political money to certain states.
[01:37:33.000 --> 01:37:42.000]  You have the way unions are exempt from the health care taxes and from the Cadillac plan taxes.
[01:37:42.000 --> 01:37:45.000]  So it's unjust weights and measures.
[01:37:45.000 --> 01:37:48.000]  This is taxation without representation.
[01:37:48.000 --> 01:37:53.000]  There are scores of new taxes that are unfairly apportioned.
[01:37:53.000 --> 01:38:02.000]  So we need to have the state legislatures, not just the attorney generals pass laws saying in our state, it's illegal to implement this.
[01:38:02.000 --> 01:38:06.000]  And that is what the Tenth Amendment and Ninth Amendment are all about.
[01:38:06.000 --> 01:38:09.000]  Mark and Oregon, you're on the air.
[01:38:09.000 --> 01:38:10.000]  Hey, Alex.
[01:38:10.000 --> 01:38:12.000]  Welcome.
[01:38:12.000 --> 01:38:23.000]  A bit of classified information. My grandfather's brother's dying of Alzheimer's or he has already died.
[01:38:23.000 --> 01:38:39.000]  He told me he sat off the Taiwanese coast with a nuke bomb under a fabulous plane and was waiting for orders after MacArthur had been fired for wanting to drop 26 across North Korea.
[01:38:39.000 --> 01:38:49.000]  He was a Navy military man for his whole life and he was so distraught at the way this was going.
[01:38:49.000 --> 01:38:51.000]  And you can tell I am just...
[01:38:51.000 --> 01:38:53.000]  You're talking about Korea?
[01:38:53.000 --> 01:38:55.000]  Yeah, I'm talking about...
[01:38:55.000 --> 01:38:58.000]  I'm going to let you go because we're talking about health care.
[01:38:58.000 --> 01:39:01.000]  You're welcome to call back during the wakeday show and we have more time.
[01:39:01.000 --> 01:39:12.000]  But it is true that MacArthur was going to drop a bombs on the Communist Chinese when they came across that main line and that he was ordered not to.
[01:39:12.000 --> 01:39:14.000]  So that's on record.
[01:39:14.000 --> 01:39:19.000]  And I do know they had nukes in theater, so I have no doubt that your story is true because that's already on record.
[01:39:19.000 --> 01:39:21.000]  But thank you so much, Mark.
[01:39:21.000 --> 01:39:24.000]  Don't mean to cut you off, but if I'm going to get callers on, I got to move quick here.
[01:39:24.000 --> 01:39:27.000]  Ray in Colorado, you're on the air.
[01:39:27.000 --> 01:39:28.000]  Hi, Alex.
[01:39:28.000 --> 01:39:32.000]  I'm upset about this health care thing, too, because it's not about health care.
[01:39:32.000 --> 01:39:34.000]  I'm so sick of that phrase.
[01:39:34.000 --> 01:39:36.000]  It's a lie, lie, lie.
[01:39:36.000 --> 01:39:39.000]  There is a gun grab in it, isn't there?
[01:39:39.000 --> 01:39:50.000]  Well, they already have this under federal regulations, but it codifies it to another level that they make pediatricians and other doctors ask you about firearms in the home.
[01:39:50.000 --> 01:40:01.000]  And they ask your children when they've got them behind closed doors at the doctor's visit, give mommy and daddy on firearms, then they report you to CPS as if the guns are illegal when they're not.
[01:40:01.000 --> 01:40:08.000]  So it turns doctors and others into secret police, and there is more funding under the preventative measure along that line.
[01:40:08.000 --> 01:40:17.000]  Well, I just wanted to let you know in yesterday, March 20th, in the Denver Metro area, there was a gun show called Tanner Gun Show.
[01:40:17.000 --> 01:40:25.000]  And there was a loaded pistol on a dealer's table, and someone picked it up and it discharged and shot another attendee.
[01:40:25.000 --> 01:40:26.000]  Sounds nice.
[01:40:26.000 --> 01:40:32.000]  Yeah, that's what I thought, too, because the news made a big deal about, oh, how can this happen?
[01:40:32.000 --> 01:40:35.000]  This has never happened before, and we're going to investigate.
[01:40:35.000 --> 01:40:41.000]  I looked in the Denver Post today, the Sunday issue, not one word about this discharged pistol.
[01:40:41.000 --> 01:40:44.000]  So I think it's a false flag thing.
[01:40:44.000 --> 01:40:45.000]  I think it's a stage thing.
[01:40:45.000 --> 01:40:47.000]  Well, we know they did fake arrest here in Austin.
[01:40:47.000 --> 01:40:49.000]  I just think it would be more and more of that kind of stuff.
[01:40:49.000 --> 01:40:53.000]  We know they did fake arrest at the gun show here, and it turned out it was fake with the cops for the media.
[01:40:53.000 --> 01:40:54.000]  I appreciate your call.
[01:40:54.000 --> 01:41:09.000]  Look, bottom line, and there's a lot of other criminality and unconstitutionality and discrimination in the bill, but bottom line, they didn't release this bill until yesterday.
[01:41:09.000 --> 01:41:16.000]  They didn't release the 2,700 pages in full until yesterday. Why? They didn't want you to have a chance to read it.
[01:41:16.000 --> 01:41:22.000]  And so after it passes, we'll learn even more about the 2,700 pages.
[01:41:22.000 --> 01:41:34.000]  We'll learn even more about what's going on and happening, but the bill, according to Reuters, none of it kicks in for three years, 2013.
[01:41:34.000 --> 01:41:39.000]  Part of it 2015, the rest 2018. So there is no free health care.
[01:41:39.000 --> 01:41:45.000]  All it is is a wealth redistribution to the big banks, to the government, more money.
[01:41:45.000 --> 01:41:48.000]  The government's run by offshore banks. They want more money.
[01:41:48.000 --> 01:41:56.000]  More and more of your tax money goes for interest on the debt, just like Greece has to give up its islands and land to the banks through the scam.
[01:41:56.000 --> 01:42:01.000]  That's all this is. It's a new tax sold as health care for the people.
[01:42:01.000 --> 01:42:04.000]  Let's go to George in Connecticut. George, you're on the air.
[01:42:04.000 --> 01:42:09.000]  Hi, Alex. I'm just wondering, there's two points I want to make quickly.
[01:42:09.000 --> 01:42:15.000]  One, why can't we use his phony, what is it, executive order as a means to show look?
[01:42:15.000 --> 01:42:22.000]  If it's not legal when he does this bill, then all his executive orders are garbage and that they're unconstitutional.
[01:42:22.000 --> 01:42:27.000]  The second point is, why can't we go after they get really organized?
[01:42:27.000 --> 01:42:31.000]  You know, let's use something like meetup.com, Facebook, things like that.
[01:42:31.000 --> 01:42:39.000]  If it's a stupid coffee party, you get together, even if it's small groups, hope it, and get the school kids educated from top to bottom.
[01:42:39.000 --> 01:42:45.000]  I hear you. Great points, George. Let me comment on that when we come back after this break.
[01:42:45.000 --> 01:42:50.000]  Look, the executive order, Obama can selectively enforce an executive order.
[01:42:50.000 --> 01:42:56.000]  Congress lets him do that. He can order the bureaucracy not to have the paid-for abortions.
[01:42:56.000 --> 01:43:00.000]  The law trumps it, so he's going to claim an executive order, but then not enforce it.
[01:43:02.000 --> 01:43:06.000]  Hundreds of nations have fallen to tyranny in the last century alone.
[01:43:06.000 --> 01:43:09.000]  This is our last chance to not relive history.
[01:43:09.000 --> 01:43:14.000]  As we're finishing off this agenda, they'll be pulling the rug from underneath the Americans at home.
[01:43:14.000 --> 01:43:20.000]  We have tremendous influence on our president and Congress, and they really are calling the shots.
[01:43:20.000 --> 01:43:25.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[01:43:25.000 --> 01:43:28.000]  Fall of the Republic identifies the enemies of our nation.
[01:43:28.000 --> 01:43:35.000]  The criminal offshore cartel held bent on destroying sovereignty and on its ashes constructing world government.
[01:43:35.000 --> 01:43:42.000]  Tim Geithner, Bernanke, they're arsonists. They're asking for more matches, and the Congress is saying, who do we make the checkout to?
[01:43:42.000 --> 01:43:49.000]  Today seems like nobody does care, and right now in Washington, D.C., we have seen a fall of the Republic.
[01:43:49.000 --> 01:44:00.000]  Get your copy of Fall of the Republic on DVD at infowars.com, or watch it online right now at superhighqualityatprisonplanet.tv.
[01:44:02.000 --> 01:44:06.000]  Hi folks, this is Alex Jones, and I want to tell you about the Silver Lungs Generator.
[01:44:06.000 --> 01:44:15.000]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[01:44:15.000 --> 01:44:19.000]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[01:44:19.000 --> 01:44:31.000]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[01:44:31.000 --> 01:44:40.000]  With continued legislation threatening the sale of nano-silver products, you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[01:44:40.000 --> 01:44:46.000]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[01:44:46.000 --> 01:44:53.000]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[01:44:53.000 --> 01:45:18.000]  That's www.silverlungs.com.
[01:45:18.000 --> 01:45:23.000]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[01:45:23.000 --> 01:45:30.000]  They call it a survival seed bank, and it can produce an endless supply of nutrient-dense food for you and your family.
[01:45:30.000 --> 01:45:38.000]  And here's the best part, these seeds have not been genetically modified in any way, and you actually get enough seeds to plant a full acre crisis garden.
[01:45:38.000 --> 01:45:48.000]  So visit them today at survivalseedbank.com. That's survivalseedbank.com, or give them a call at 877-327-0365.
[01:45:48.000 --> 01:45:57.000]  That's 877-327-0365. Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:45:57.000 --> 01:46:00.000]  This is Alex Jones for survivalseedbank.com.
[01:46:00.000 --> 01:46:09.000]  Hi, Alex has been encouraging you to get food. Well, here's an unbelievable chance for you to jumpstart your food savings plan from eFoodsDirect.com.
[01:46:09.000 --> 01:46:17.000]  Anyone placing food orders on the large volume production run scheduled for the week of March 22nd can get a lot of food for very little cost.
[01:46:17.000 --> 01:46:24.000]  For example, with each pre-production order of three seven-day responders, they'll ship a fourth week of food free.
[01:46:24.000 --> 01:46:33.000]  That's buy three, get one free. They'll take orders from now until March 22nd. The following week, they'll produce huge runs of the pre-ordered food,
[01:46:33.000 --> 01:46:40.000]  passing the savings to you in this buy three, get one free program. Folks, this is the best chance to stock up you'll ever see.
[01:46:40.000 --> 01:46:50.000]  Another example, buy nine months worth of food and get three months free. You've got to go to eFoodsDirect.com slash Alex for the food buy of a lifetime.
[01:46:50.000 --> 01:47:00.000]  Or call 800-409-5633. Go to eFoodsDirect.com slash Alex or 800-409-5633.
[01:47:20.000 --> 01:47:32.000]  And understanding the bigger picture, big Fortune 100 corporations run the government. They use the government to take your tax money to control your life and expand their power.
[01:47:32.000 --> 01:47:40.000]  Look at this, body scans eventually mandatory TSA official says Chicago Tribune. Of course they're going to be mandatory.
[01:47:40.000 --> 01:47:47.000]  They've got mobile trucks they're going to have out on the streets. Look at this, bill automatically allows power company to regulate your home temperature.
[01:47:47.000 --> 01:47:54.000]  These are going in nationwide. That's out of Salt Lake City, KCL-TV. Here's another one.
[01:47:54.000 --> 01:48:08.000]  Bill would track sales of cold meds in the name of stopping methamphetamine. It's just everything surveilling you, all illegal, all violations of law, by a criminal government.
[01:48:08.000 --> 01:48:13.000]  But before I take a few final calls, I want to play this trailer for PrisonPlanet.tv viewers and for radio listeners.
[01:48:13.000 --> 01:48:18.000]  You can watch the trailer for Police State for the Rise of FEMA up at infowars.com.
[01:48:18.000 --> 01:48:24.000]  We put out Friday and Jason Bermas' new film, Invisible Empire, a new order defined.
[01:48:24.000 --> 01:48:31.000]  This explains the globalists who were determined to destroy this nation. Here it is.
[01:48:31.000 --> 01:48:46.000]  You know, there is such a thing as insidious influence. Does it involve bribery? Does it involve some sort of psychological domination of individuals?
[01:48:46.000 --> 01:48:50.000]  What does a new world order mean for countries like ours?
[01:48:50.000 --> 01:48:51.000]  A new world order.
[01:48:51.000 --> 01:48:57.000]  No world order that elevates one nation or group of people over another will succeed.
[01:48:57.000 --> 01:49:01.000]  It's a phrase that I often use myself that we needed a new world order.
[01:49:01.000 --> 01:49:08.000]  So it's going to be an inner ruling elite and then everyone else. And I got news for you. You're everyone else.
[01:49:08.000 --> 01:49:14.000]  The whole concept of new world order is something else. It really says that the state is God.
[01:49:14.000 --> 01:49:23.000]  You take the roots of that organization and you find out that they created in all of the British defendants, what they call round table groups.
[01:49:23.000 --> 01:49:27.000]  Then around those little round table groups they created front groups.
[01:49:27.000 --> 01:49:33.000]  We're getting to two levels of government here. One level of government where we have checks and balances.
[01:49:33.000 --> 01:49:40.000]  And a higher level of COG government where the constitutional authorities are not allowed to go.
[01:49:40.000 --> 01:49:46.000]  Back then it wasn't politically wise to be aligned with what his party's right wing considered a shadow world government.
[01:49:46.000 --> 01:49:50.000]  The new world order really is a tool for addressing a new world of possibilities.
[01:49:50.000 --> 01:49:53.000]  This is the third leg of the new world order.
[01:49:53.000 --> 01:50:22.000]  That's why it's important that people running this country are determined to destroy it.
[01:50:22.000 --> 01:50:30.000]  But continuing, the government is taking over the internet openly saying the president can shut it down or restrict free speech.
[01:50:30.000 --> 01:50:35.000]  They're taking over all of our industry selectively enforced however the president wants.
[01:50:35.000 --> 01:50:39.000]  The Congress won't pass the bill. He just says the bureaucracy is going to do it.
[01:50:39.000 --> 01:50:46.000]  They're taking over the auto industry. They're taking over the local police federalizing them with the hate crime bill they passed last year.
[01:50:46.000 --> 01:50:48.000]  This is what's happening.
[01:50:48.000 --> 01:50:52.000]  And I'll take some final calls, but in closing I'll cover this more next week.
[01:50:52.000 --> 01:50:59.000]  This broke on Friday. Associated Press Raw Story, you name it, revealed.
[01:50:59.000 --> 01:51:01.000]  Give me a document cam shot of this.
[01:51:01.000 --> 01:51:07.000]  Ashcroft tenant Rumsfeld warned 9-11 Commission about lying not to cross that they were not.
[01:51:07.000 --> 01:51:12.000]  This is a commission appointed by Bush not allowed to investigate the attacks themselves.
[01:51:12.000 --> 01:51:15.000]  And six of the ten have said it's a criminal cover-up.
[01:51:15.000 --> 01:51:18.000]  It's even been here and there in the Washington Post in New York Times.
[01:51:18.000 --> 01:51:20.000]  That's why we have 9-11 Truth.
[01:51:20.000 --> 01:51:24.000]  This was used to launch the wars to set up the police state.
[01:51:24.000 --> 01:51:30.000]  We have the internal Homeland Security documents we got over a year ago from law enforcement that broke nationally when we put them out.
[01:51:30.000 --> 01:51:36.000]  Confirmed that American people, gun owners, conservatives, you are the target of the police state.
[01:51:36.000 --> 01:51:42.000]  Not CIA-run Arabs, al-Qaeda over in Afghanistan.
[01:51:42.000 --> 01:51:49.000]  And here is the actual White House document from the Vice President to the Commission saying you will not look at any of this.
[01:51:49.000 --> 01:51:51.000]  Do you understand?
[01:51:51.000 --> 01:51:56.000]  You will simply call for a big, fat police state.
[01:51:56.000 --> 01:52:00.000]  You Republicans out there that love torture in the Patriot Act and fake wars,
[01:52:00.000 --> 01:52:04.000]  if the globalist will kill a million Iraqis for some weapons sales and oil,
[01:52:04.000 --> 01:52:08.000]  you don't think they won't screw you, won't rob you, won't nail your butt to the wall?
[01:52:08.000 --> 01:52:11.000]  You think you're protected from tyranny?
[01:52:11.000 --> 01:52:14.000]  You can take somebody else's rights and not have your rights taken?
[01:52:14.000 --> 01:52:16.000]  You like military tribunals?
[01:52:16.000 --> 01:52:18.000]  They're made for you.
[01:52:18.000 --> 01:52:21.000]  Animal ID, premise society to take your ranches and farms.
[01:52:21.000 --> 01:52:23.000]  This is the reality.
[01:52:23.000 --> 01:52:26.000]  Chris in Kentucky, you're on the year.
[01:52:26.000 --> 01:52:27.000]  Hey Alex.
[01:52:27.000 --> 01:52:28.000]  Welcome.
[01:52:28.000 --> 01:52:29.000]  Alex.
[01:52:29.000 --> 01:52:30.000]  Yes.
[01:52:30.000 --> 01:52:31.000]  I'm just outraged.
[01:52:31.000 --> 01:52:32.000]  I'm absolutely outraged.
[01:52:32.000 --> 01:52:35.000]  This healthcare bill is going to go further than that.
[01:52:35.000 --> 01:52:41.000]  I believe in the government training camps with all the health care benefits they can do to the states and federalizes,
[01:52:41.000 --> 01:52:45.000]  they're going to create a new disease and they're going to get those mercury infested shots to your children.
[01:52:45.000 --> 01:52:46.000]  Oh, they've got it.
[01:52:46.000 --> 01:52:49.000]  They've tried forts and oculations in multiple states and the feds tried it,
[01:52:49.000 --> 01:52:54.000]  and they've been taking everybody's blood under international treaty since 1973.
[01:52:54.000 --> 01:52:56.000]  I told people that 14 years ago.
[01:52:56.000 --> 01:52:57.000]  Now it's mainstream news.
[01:52:57.000 --> 01:52:59.000]  It's a lawless criminal group.
[01:52:59.000 --> 01:53:03.000]  They got laptops watching kids at home that the government gives them.
[01:53:03.000 --> 01:53:05.000]  It's just wall-to-wall, Chris.
