[00:00.000 --> 00:13.680]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[3:14:01.880 --> 3:14:02.880]  There you go.
[3:14:02.880 --> 3:14:03.880]  That's your evidence.
[3:14:03.880 --> 3:14:08.880]  Boy, we'll tell you what, we have got people in the intelligence agency that are really sharp, don't we?
[3:14:08.880 --> 3:14:11.880]  They may not know how to protect their own secrets.
[3:14:11.880 --> 3:14:19.880]  They may not know how to keep Hillary Clinton from giving all of the top secret and above top secret intelligence that they have to everybody else.
[3:14:19.880 --> 3:14:22.880]  But boy, they can really discern who did this, can't they?
[3:14:22.880 --> 3:14:23.880]  Remember Guccifer?
[3:14:23.880 --> 3:14:27.880]  Remember the guy that was brought to the United States who tried to get an interview with him?
[3:14:27.880 --> 3:14:29.880]  They wouldn't let us talk to him.
[3:14:29.880 --> 3:14:41.880]  They kept him under lock and key because they didn't want that coming out as they were pushing this narrative that only state intelligence could have gotten this information from the DNC and yet even here in this report,
[3:14:41.880 --> 3:14:48.880]  they say U.S. intelligence identified go-betweens who allegedly handed over stolen Democrat party emails to WikiLeaks.
[3:14:48.880 --> 3:14:50.880]  Well, it's a public record.
[3:14:50.880 --> 3:15:00.880]  We've had both the current ambassador to the United States from Great Britain and a previous ambassador to British ambassador, not to this country but to another country,
[3:15:00.880 --> 3:15:08.880]  saying that firstly British ambassador to the U.S. said, I had people meet with me at a party in Washington and said, I handed over that information.
[3:15:08.880 --> 3:15:10.880]  And he said, they were Americans.
[3:15:10.880 --> 3:15:26.880]  And then we had a former British ambassador who works with WikiLeaks who said, I came to the United States and was handed the DNC information in a park by someone who was a whistleblower within the DNC angry about the corruption in that organization
[3:15:26.880 --> 3:15:30.880]  as they moved against Bernie Sanders.
[3:15:30.880 --> 3:15:37.880]  And when you look at Guccifer, how did he get in and get the information that was George Bush's emails?
[3:15:37.880 --> 3:15:45.880]  He got Colin Powell's emails, he got Tony Blair's emails where they're talking back and forth about Bohemian Grove, things like that.
[3:15:45.880 --> 3:15:47.880]  Thoroughly embarrassed them.
[3:15:47.880 --> 3:15:50.880]  He got into all of their accounts by guessing their password.
[3:15:50.880 --> 3:15:51.880]  Guess what?
[3:15:51.880 --> 3:15:53.880]  Podesta's password-wise was reported.
[3:15:53.880 --> 3:15:55.880]  His password was password.
[3:15:55.880 --> 3:15:59.880]  You don't need Russian intelligence to get in there.
[3:15:59.880 --> 3:16:05.880]  You don't even need even human intelligence of more than a double digit IQ to get in and get that email.
[3:16:05.880 --> 3:16:08.880]  Remember, Guccifer was not even a computer guy.
[3:16:08.880 --> 3:16:17.880]  He was just somebody who sat there and went to their account and put out Hillary Clinton's emails were on a website called ClintonEmails.com.
[3:16:17.880 --> 3:16:21.880]  So this idiot, she's not only a criminal, but she's an idiot.
[3:16:21.880 --> 3:16:30.880]  She puts all this stuff that's not protected, all this classified information on a site that says ClintonEmails.com.
[3:16:30.880 --> 3:16:40.880]  It's like putting a big neon sign saying, come and get it, everybody, friend, foe, anyone, China, Russia, anybody can get that stuff from Hillary Clinton.
[3:16:40.880 --> 3:16:45.880]  And yet, they go through this whole thing saying, it's a Russian hack, a Russian hack.
[3:16:45.880 --> 3:16:48.880]  Of course, all the intelligence agencies are hacking each other.
[3:16:48.880 --> 3:16:50.880]  They didn't need to do it for this.
[3:16:50.880 --> 3:16:58.880]  And as we've pointed out over and over again, nobody is saying that anyone got into their voting machines or electronic voting machines and flipped the stuff.
[3:16:58.880 --> 3:17:00.880]  That's not even what they're alleging.
[3:17:00.880 --> 3:17:02.880]  Now, I'm concerned about that.
[3:17:02.880 --> 3:17:04.880]  I wouldn't be surprised if that happened on either side.
[3:17:04.880 --> 3:17:10.880]  And we ought to take this opportunity to say, we're going to make sure that our elections aren't hacked.
[3:17:10.880 --> 3:17:14.880]  We're going to get rid of electronic voting machines and we're going to go back to paper ballots.
[3:17:14.880 --> 3:17:16.880]  But that's not even what this is about.
[3:17:16.880 --> 3:17:27.880]  Everybody realizes at this point, I think, that this is a red herring, but it is very interesting, I think, that the CIA handed this stuff over to NBC and others.
[3:17:27.880 --> 3:17:29.880]  The CNN, the Washington Post.
[3:17:29.880 --> 3:17:33.880]  Remember when we had Obamacare that was being sold to us?
[3:17:33.880 --> 3:17:42.880]  Remember how NBC broadcasts for a week from the White House with Obama, where they were talking about the necessity for government-controlled healthcare?
[3:17:42.880 --> 3:17:52.880]  And do you remember how the Republicans said, well, we want to have some equal time to talk about our point of view, why we don't want to have Obamacare?
[3:17:52.880 --> 3:17:56.880]  Remember, NBC said, no, we're not going to give you equal time.
[3:17:56.880 --> 3:18:06.880]  And so then they came out and they said, well, all right, we'd like to buy some ads on the NBC Nightly News in the time slots where Obama is, where you're doing this dog and pony show with Obama.
[3:18:06.880 --> 3:18:08.880]  And they said, no, we're not going to sell you any ads.
[3:18:08.880 --> 3:18:09.880]  Remember that?
[3:18:09.880 --> 3:18:13.880]  See, that's your unbiased news media.
[3:18:13.880 --> 3:18:16.880]  They are putting this stuff out there.
[3:18:16.880 --> 3:18:25.880]  Anybody that questions the stories that come out of the official establishment media, anyone who questions the official story from the government,
[3:18:25.880 --> 3:18:28.880]  is immediately dismissed as a conspiracy theorist.
[3:18:28.880 --> 3:18:33.880]  You're not serious if you question the government narrative.
[3:18:33.880 --> 3:18:41.880]  And so what they're doing, and Donald Trump called them on it, they're creating and crafting a narrative, continuing down this absurd lane.
[3:18:41.880 --> 3:18:45.880]  And I just, I can't understand what they think they're going to win with this.
[3:18:45.880 --> 3:18:58.880]  Of course, Obama, during his eight years, has lost over 1,000 seats in state legislatures in terms of governorships and everything else, Congress, Senate.
[3:18:58.880 --> 3:19:01.880]  Over 1,000 seats have been lost by the Democrat Party.
[3:19:01.880 --> 3:19:06.880]  It's a record low in terms of the number of seats that have been held by the Democrat Party.
[3:19:06.880 --> 3:19:11.880]  That is the legacy of Obama's tactics in the Democrat Party.
[3:19:11.880 --> 3:19:15.880]  And yet they continue to double down.
[3:19:15.880 --> 3:19:17.880]  There's the article right there, Democrats lost over 1,000.
[3:19:17.880 --> 3:19:20.880]  I think the actual number is 1,030.
[3:19:20.880 --> 3:19:24.880]  And yet they continue to go down this failed tactic, this failed strategy.
[3:19:24.880 --> 3:19:26.880]  He's going to remain in Washington.
[3:19:26.880 --> 3:19:28.880]  That's why he's getting a house there, putting a wall around it.
[3:19:28.880 --> 3:19:30.880]  I mean, that's interesting.
[3:19:30.880 --> 3:19:38.880]  But he's the first president, says Woodrow Wilson, and I think the only president to remain in Washington after leaving the presidency.
[3:19:38.880 --> 3:19:41.880]  And he's going to stay in politics.
[3:19:41.880 --> 3:19:50.880]  He's going to use Eric Holders, already started in California, to sue in court to try to overturn redistricting that was lost to Republicans.
[3:19:50.880 --> 3:20:09.880]  That's what they're going to do. Stay with us, we'll be right back.
[3:20:21.880 --> 3:20:24.880]  That's right, no paperwork whatsoever.
[3:20:24.880 --> 3:20:30.880]  Your cash will hit your bank account as soon as tomorrow as our lenders have millions of dollars to lend, regardless of your credit history.
[3:20:30.880 --> 3:20:35.880]  Visit 45cash.com and you can have up to $5,000 in no time.
[3:20:35.880 --> 3:20:40.880]  Just have a checking account and a regular source of income, and you can get the loan you need now.
[3:20:40.880 --> 3:20:46.880]  Regardless of your credit, go to 45cash.com from your smartphone or computer to get the cash you need.
[3:20:46.880 --> 3:20:53.880]  Visit 45cash.com, type www.45cash.com directly into the address bar.
[3:20:53.880 --> 3:20:58.880]  That's 45cash.com, 45cash.com.
[3:20:58.880 --> 3:21:02.880]  In a crisis, your number one need is food, but not just any food.
[3:21:02.880 --> 3:21:09.880]  Experts say everyone needs to have non-perishable, good for 25 years, survival food on hand in case of an emergency.
[3:21:09.880 --> 3:21:17.880]  Well, right now, in what is truly an unprecedented move, 72-hour survival food kits are being given away to listeners while supplies last.
[3:21:17.880 --> 3:21:23.880]  Survival food is more important today than ever before, explains Frank Pates, a spokesman for the company.
[3:21:23.880 --> 3:21:29.880]  Natural disasters, terrorist attacks, and other threats can make obtaining sufficient food impossible in an emergency.
[3:21:29.880 --> 3:21:35.880]  This 72-hour survival kit has 16 servings of delicious food rated for 25 years of storage.
[3:21:35.880 --> 3:21:43.880]  It sells to the general public for $27 plus shipping, and it's been rated four and a half out of five stars by customers who paid full price.
[3:21:43.880 --> 3:21:48.880]  But listeners who act quickly can get it free, just cover $9.95 shipping.
[3:21:48.880 --> 3:21:53.880]  Go to freefood2.com right now. Supplies are limited, and the program may end at any time.
[3:21:53.880 --> 3:21:58.880]  Go to freefood2.com now. That's freefood2.com.
[3:21:58.880 --> 3:22:05.880]  You ever wonder what happened to America? Because of what we did on this day, change has come to America.
[3:22:05.880 --> 3:22:10.880]  Something's wrong, and we all know it. I'm Charlie Daniels, and I'm here to tell you about it.
[3:22:10.880 --> 3:22:16.880]  The nation has been hijacked by international forces, bent on global governance.
[3:22:16.880 --> 3:22:28.880]  When I was a boy, it was okay to be proud of the flag, heritage, mom and apple pie. God was in school, morality had a future, and beef was for supper.
[3:22:28.880 --> 3:22:31.880]  Revelation, dawn of global government.
[3:22:31.880 --> 3:22:35.880]  We're the solution. Americans, ain't nothing more to it than that.
[3:22:35.880 --> 3:22:47.880]  Starring Alex Jones, Charlie Daniels, and Special Ops General, Jerry Boykin, theatrical screens on demand, DVDs now available.
[3:22:47.880 --> 3:23:05.880]  The following statements have not been evaluated by the FDA. This product is not intended to diagnose, treat, cure, or prevent any disease.
[3:23:05.880 --> 3:23:09.880]  Something shocking just happened in a Coast Guard unit in San Diego.
[3:23:09.880 --> 3:23:17.880]  The old guys in the unit have turned the tables and are now destroying the young bucks and head-to-head fitness tests. How is this even possible?
[3:23:17.880 --> 3:23:24.880]  Turns out, the old guys in this unit have been part of a special test group for a doctor-formulated fountain of youth drink called Patriot Power Greens.
[3:23:24.880 --> 3:23:31.880]  Patriot Power Greens has been so effective for many of the older soldiers that it's made their achy joints, stiff muscles, and lack of energy a thing of the past.
[3:23:31.880 --> 3:23:35.880]  Previously, this drink was only available to elite military units.
[3:23:35.880 --> 3:23:42.880]  At a time, the creator of Patriot Power Greens has set aside a small number of free samples specifically for our conservative friends.
[3:23:42.880 --> 3:23:45.880]  All they ask is that you chip in a few bucks to cover shipping.
[3:23:45.880 --> 3:23:53.880]  To claim your free samples of Patriot Power Greens, go to Green75.com. That's Green75.com.
[3:23:53.880 --> 3:24:09.880]  Green75.com.
[3:24:09.880 --> 3:24:13.880]  Welcome back to the Alex Jones Show. I'm David Knight, your host.
[3:24:13.880 --> 3:24:20.880]  We're following this tragedy in Fort Lauderdale, the random shooting of a lot of people at the luggage collection area.
[3:24:20.880 --> 3:24:24.880]  A lot of people at least are dead, but we are waiting to get more information as it unfolds.
[3:24:24.880 --> 3:24:29.880]  But it has now been declared by local law enforcement as a terrorist act.
[3:24:29.880 --> 3:24:37.880]  As I look at that, I'm thinking about this new product that Alex introduced just last week, nanotechnology body armor.
[3:24:37.880 --> 3:24:41.880]  This is something you didn't have to be a rocket scientist to see this coming.
[3:24:41.880 --> 3:24:49.880]  We now live, thanks to Obama, thanks to people like Angela Merkel and Hillary Clinton, we now live in a world of terrorism.
[3:24:49.880 --> 3:24:52.880]  Events are coming at an escalating frequency.
[3:24:52.880 --> 3:25:00.880]  You never know when you're going to have a situation where there's some idiot, some maniac, pulls out a gun and starts shooting people.
[3:25:00.880 --> 3:25:09.880]  If you have something like this, and I'm going to talk, you can wear a vest, but also a very key thing they were talking about was putting this in a backpack.
[3:25:09.880 --> 3:25:12.880]  I mean, here these people are in the luggage area.
[3:25:12.880 --> 3:25:18.880]  If they had a backpack, carry on luggage, they could at least have some kind of a shield that they and their children could hide behind.
[3:25:18.880 --> 3:25:21.880]  Your children, if you put this in their backpack, it's very lightweight.
[3:25:21.880 --> 3:25:22.880]  It's incredibly lightweight.
[3:25:22.880 --> 3:25:26.880]  This is a patented form of carbon nanotube technology.
[3:25:26.880 --> 3:25:31.880]  It's the lightest, strongest, most flexible body armor on the market.
[3:25:31.880 --> 3:25:38.880]  Even though it's only a quarter inch thick, the body armor is field tested and confirmed to stop one of the most powerful pistol rounds in production.
[3:25:38.880 --> 3:25:46.880]  They did this with the highest packing, the P++ armor as cartridges as well as the calibers.
[3:25:46.880 --> 3:25:48.880]  It's waterproof, it's super lightweight.
[3:25:48.880 --> 3:25:49.880]  It's made in the USA.
[3:25:49.880 --> 3:25:51.880]  It comes with a 20-year warranty.
[3:25:51.880 --> 3:25:53.880]  Go to infowarstore.com.
[3:25:53.880 --> 3:26:01.880]  Look at this exclusive line of tactical nanotechnology body armor that was previously only available to the U.S. military and law enforcement.
[3:26:01.880 --> 3:26:12.880]  You need to take a look at this because in a situation like this at the airport where you're unarmed, but you do have luggage, this is something that you can use to protect yourself.
[3:26:12.880 --> 3:26:16.880]  And the TSA folks is not going to protect you.
[3:26:16.880 --> 3:26:29.880]  All the security things that they do at the airport, as many people have talked about, it only bunching people up into lines at certain areas so they can go through and do their non-effective screening.
[3:26:29.880 --> 3:26:40.880]  And we know it's non-effective because we have had reports where they intentionally send people through with weapons just to test the screeners to see if they're effective and we know they're not.
[3:26:40.880 --> 3:26:46.880]  And it's also an idiotic idea to bunch everybody up at the entrance to an airport.
[3:26:46.880 --> 3:26:48.880]  All it does is make you a vulnerable target.
[3:26:48.880 --> 3:26:51.880]  So do something to protect yourself, to protect your family.
[3:26:51.880 --> 3:26:53.880]  That's a very easy thing to do.
[3:26:53.880 --> 3:26:54.880]  Get one of these things.
[3:26:54.880 --> 3:26:55.880]  Put it in a backpack.
[3:26:55.880 --> 3:26:57.880]  Use it as your carry-on luggage.
[3:26:57.880 --> 3:27:00.880]  You'll have a shield with you even if you don't get a vest.
[3:27:00.880 --> 3:27:01.880]  But the vests are not heavy.
[3:27:01.880 --> 3:27:06.880]  We used to plug some vests that had heavy armor plates in them.
[3:27:06.880 --> 3:27:07.880]  This is not like that.
[3:27:07.880 --> 3:27:12.880]  This is incredibly lightweight nanotechnology.
[3:27:12.880 --> 3:27:13.880]  All right.
[3:27:13.880 --> 3:27:14.880]  I want to get back to the news here.
[3:27:14.880 --> 3:27:15.880]  There was an amazing...
[3:27:15.880 --> 3:27:19.880]  Of course, there's a huge storm that is coming across the nation.
[3:27:19.880 --> 3:27:26.880]  And as this snowstorm approaches Washington, D.C., a place that I hate to...
[3:27:26.880 --> 3:27:30.880]  We used to live not that far from Washington, D.C., three or four hours away.
[3:27:30.880 --> 3:27:37.880]  And I remember going up there once to see the Holocaust Museum and just giving up in frustration because of the traffic, the parking situation.
[3:27:37.880 --> 3:27:41.880]  And it was kind of the straw that broke the camel's back.
[3:27:41.880 --> 3:27:44.880]  Every time we would go to Washington, D.C., it seemed like the traffic was worse and everything.
[3:27:44.880 --> 3:27:51.880]  Well, now they got a snowstorm coming and they are charging people on these toll roads up to $30 an hour.
[3:27:51.880 --> 3:27:57.880]  Now, what they don't tell you in this story from Fox News in Washington, D.C.
[3:27:57.880 --> 3:28:01.880]  is that the company that's doing this, Transurban, is guess what?
[3:28:01.880 --> 3:28:03.880]  They're from Australia.
[3:28:03.880 --> 3:28:09.880]  The only place in the United States where Transurban runs toll roads is right there in the Virginia area.
[3:28:09.880 --> 3:28:13.880]  All the rest of their stuff are toll roads in Australia.
[3:28:13.880 --> 3:28:19.880]  The toll roads here in Texas, the one that just went bankrupt, that's owned by a Spanish company.
[3:28:19.880 --> 3:28:23.880]  They're trying to put a toll road in North Carolina.
[3:28:23.880 --> 3:28:28.880]  Same way, North Carolina really hasn't had any toll roads and neither has Texas until just a couple of years ago.
[3:28:28.880 --> 3:28:31.880]  Now they are multiplying. Why is that?
[3:28:31.880 --> 3:28:36.880]  Because these multinational corporations want to own our infrastructure.
[3:28:36.880 --> 3:28:43.880]  They want to turn you into renters, into serfs, into sharecroppers where you don't own anything.
[3:28:43.880 --> 3:28:46.880]  You don't own your car, you're not going to own your home.
[3:28:46.880 --> 3:28:51.880]  You're going to rent everything from them and they're going to raise the rate as they see fit.
[3:28:51.880 --> 3:28:54.880]  They're talking about this and they came in their defense.
[3:28:54.880 --> 3:28:56.880]  Transurban said, well, these can vary quite a bit.
[3:28:56.880 --> 3:29:00.880]  They can go from 20 cents a mile to over a dollar a mile as we see fit.
[3:29:00.880 --> 3:29:03.880]  We have an algorithm that changes this as it goes along.
[3:29:03.880 --> 3:29:07.880]  They said a 36-minute trip would cost over $45.
[3:29:07.880 --> 3:29:09.880]  That's what they're saying in this report.
[3:29:09.880 --> 3:29:11.880]  How is that?
[3:29:11.880 --> 3:29:16.880]  Do you really want these people to have that kind of power, to do that kind of monopoly pricing?
[3:29:16.880 --> 3:29:19.880]  They say sensors along the road monitor traffic levels and speed.
[3:29:19.880 --> 3:29:26.880]  Poll prices adjust to maintain free-flowing conditions on the lanes to provide value to our customers.
[3:29:26.880 --> 3:29:34.880]  This is the same thing the International Monetary Fund did when they started loaning money to third-world countries.
[3:29:34.880 --> 3:29:36.880]  They were accused of rent-seeking.
[3:29:36.880 --> 3:29:37.880]  That's what they wanted.
[3:29:37.880 --> 3:29:45.880]  They want to take ownership away from you in every aspect of your life and then follow you and track you everywhere you go after they've taxed you.
[3:29:45.880 --> 3:29:48.880]  Stay with us. We'll be right back with Owen Schroyer.
[3:29:48.880 --> 3:29:52.880]  We're on the march. The Empire's on the run.
[3:29:52.880 --> 3:30:18.880]  Alex Jones and the GCN Radio Network.
[3:30:23.880 --> 3:30:27.880]  And we need the intelligence community. We don't know what's going on.
[3:30:27.880 --> 3:30:29.880]  Look at the Russian hacking.
[3:30:29.880 --> 3:30:32.880]  Without the intelligence community, we wouldn't have discovered it.
[3:30:32.880 --> 3:30:36.880]  Yes, this Donald Trump, he threatens my world power.
[3:30:36.880 --> 3:30:39.880]  He threatens my monopoly on information.
[3:30:39.880 --> 3:30:42.880]  He won't buy into World War III with Russia.
[3:30:42.880 --> 3:30:44.880]  He's so hostile.
[3:30:44.880 --> 3:30:46.880]  I mean, this form of taunting hostility.
[3:30:46.880 --> 3:30:53.880]  By the way, you're a super liberal Democrat or a very conservative Republican. You should be against dismantling the intelligence community.
[3:30:53.880 --> 3:30:55.880]  This is Owen Schroyer for Infowars.com.
[3:30:55.880 --> 3:30:57.880]  Godspeed, Donald Trump.
[3:30:57.880 --> 3:31:17.880]  Godspeed.
[3:31:28.880 --> 3:31:41.880]  And you're looking for a convenient, easy way to incorporate nutritional raw materials into your day-to-day lives to guarantee that your body is getting the fundamental nutrients, the 90 essential vitamins, minerals, fats, and amino acids it needs to do its healing work.
[3:31:41.880 --> 3:31:45.880]  You need to check out InfowarsTeam.com.
[3:31:45.880 --> 3:31:51.880]  Give your body the gift of good nutrition. Head over to InfowarsTeam.com. Your body will be very grateful.
[3:31:51.880 --> 3:31:58.880]  On the web at InfowarsTeam.com. That's InfowarsTeam.com.
[3:32:22.880 --> 3:32:26.880]  Sign up to get our email alerts at infowars.com forward slash newsletter.
[3:32:26.880 --> 3:32:33.880]  And finally, we have launched our new free app at infowars.com forward slash app. You can download it on iPhone and Android.
[3:32:33.880 --> 3:32:40.880]  Once you've downloaded the free app at infowars.com forward slash app, you can then, if you choose, pay $495 a month to get Infowars Prime.
[3:32:40.880 --> 3:32:48.880]  We produce documentaries, special reports, live events, and so much more on a daily and weekly basis just for Prime members.
[3:32:48.880 --> 3:32:53.880]  We also have daily specials, sometimes as much as 50% off for members of Infowars Prime.
[3:32:53.880 --> 3:32:58.880]  Infowars has come a long way, and Infowars Prime is just one more weapon in the fight for liberty.
[3:33:01.880 --> 3:33:09.880]  These arrogant globalists thought they defeated humanity. The truth is, whether it's Obama or George Soros, they're losers.
[3:33:09.880 --> 3:33:13.880]  Everything they had, everything they threw against us, failed.
[3:33:13.880 --> 3:33:19.880]  Now, just because we defeated these tyrants for now, doesn't mean we've won the war.
[3:33:19.880 --> 3:33:23.880]  The war has happened within our hearts, within our souls and our minds.
[3:33:23.880 --> 3:33:29.880]  We have to be good. We have to be pure. We have to be strong. We have to build prosperity.
[3:33:29.880 --> 3:33:39.880]  We have to bring every one of every race, color, and creed together if we're going to truly defeat these tyrants who believe we were going to fail, who believe their divide and conquer would work.
[3:33:39.880 --> 3:33:48.880]  Yes, we've won the first phase, but the battle for the soul of humanity has just begun.
[3:33:48.880 --> 3:33:55.880]  But Obama and Hillary and Soros, you were losers from the day you were born.
[3:33:55.880 --> 3:34:02.880]  This is the heart of 1776. You're going to bite me!
[3:34:02.880 --> 3:34:07.880]  It's also what happens when you listen to the radio host, Alex Jones.
[3:34:07.880 --> 3:34:11.880]  Move, bitch! Get out of the way!
[3:34:11.880 --> 3:34:21.880]  We pledge allegiance to one flag, to one flag, to one flag, to one flag, to one flag, to one flag, to one flag!
[3:34:21.880 --> 3:34:28.880]  We pledge allegiance to one flag, and that flag is the American flag.
[3:34:28.880 --> 3:34:32.880]  Info wars help to feel the rumor that President Obama is in ISIS support.
[3:34:32.880 --> 3:34:36.880]  It's been a cozy relationship from the beginning.
[3:34:36.880 --> 3:34:42.880]  I will not let you down. You'll be very, very impressed by home, and I think we'll be speaking a lot.
[3:34:42.880 --> 3:34:44.880]  Donald Trump and Alex Jones.
[3:34:44.880 --> 3:34:50.880]  This means that Donald Trump will be the 45th President of the United States.
[3:34:50.880 --> 3:34:55.880]  Waging war on corruption is Alex Jones.
[3:35:20.880 --> 3:35:24.880]  I think it's kind of interesting to look at the attitude of these people.
[3:35:24.880 --> 3:35:27.880]  They don't want the vote that you put out there.
[3:35:27.880 --> 3:35:32.880]  They're trying to come out and offer any kind of a justification to shut this down.
[3:35:32.880 --> 3:35:36.880]  We've heard over and over again from people in the UK after the Brexit vote.
[3:35:36.880 --> 3:35:39.880]  I've heard people interviewed on the BBC saying,
[3:35:39.880 --> 3:35:42.880]  well, the idiots who voted for this just don't know what they're doing,
[3:35:42.880 --> 3:35:44.880]  and we need to find some way to shut this down.
[3:35:44.880 --> 3:35:49.880]  We need to find some kind of parliamentary procedure, some kind of a legal loophole to get us out of this,
[3:35:49.880 --> 3:35:51.880]  or to have another vote so we can shut this down.
[3:35:51.880 --> 3:35:54.880]  But we can't let these people who don't know anything have this decision,
[3:35:54.880 --> 3:35:58.880]  and we've got people within the European Union saying that as well.
[3:35:58.880 --> 3:35:59.880]  A story on the New American.
[3:35:59.880 --> 3:36:05.880]  A EU boss said that citizens should not get to vote on important issues.
[3:36:05.880 --> 3:36:08.880]  On his way out of office, the rotating head of the European Union Council
[3:36:08.880 --> 3:36:13.880]  called on EU leaders to stop letting citizens vote on important issues.
[3:36:13.880 --> 3:36:16.880]  He cited recent anti-establishment votes in Britain and Italy.
[3:36:16.880 --> 3:36:20.880]  The EU Council boss blasted the, quote, unquote, adventures.
[3:36:20.880 --> 3:36:21.880]  The adventure.
[3:36:21.880 --> 3:36:26.880]  We've got to stop this adventure of letting citizens decide the fate of their own nation in a referendum.
[3:36:26.880 --> 3:36:32.880]  He said, I'm asking EU leaders to stop with adventures like the British and Italian referendums on domestic issues.
[3:36:32.880 --> 3:36:34.880]  They pose a threat to the EU.
[3:36:34.880 --> 3:36:37.880]  So the EU must be preserved no matter what.
[3:36:37.880 --> 3:36:42.880]  And we don't want these stupid citizens having a say so in their own destiny.
[3:36:42.880 --> 3:36:46.880]  This is the Slovak Prime Minister and EU Council boss, Robert Fiko.
[3:36:46.880 --> 3:36:49.880]  He passed the reigns of the EU to the next leader.
[3:36:49.880 --> 3:36:51.880]  This is back on January the 2nd.
[3:36:51.880 --> 3:36:59.880]  You know, Owen, when they did this with Greece, they just took out the democratically elected Prime Minister president there.
[3:36:59.880 --> 3:37:01.880]  I forget what their office was.
[3:37:01.880 --> 3:37:03.880]  Removed him and put a Goldman Sachs banker in.
[3:37:03.880 --> 3:37:10.880]  And that was one of the times famously that we had Nigel Farage stand up and say, who are you?
[3:37:10.880 --> 3:37:15.880]  You know, you've got the demeanor of a third rank bank clerk and you are in the seat of democracy.
[3:37:15.880 --> 3:37:21.880]  You're going to overrule the people and put in a banker and throw out the person who was elected.
[3:37:21.880 --> 3:37:22.880]  And now they're doubling down on it.
[3:37:22.880 --> 3:37:27.880]  So we've got to stop with this adventure of letting people actually have votes.
[3:37:27.880 --> 3:37:29.880]  And that's really what's going on here in America.
[3:37:29.880 --> 3:37:35.880]  They don't like the result of the election and they're going to do whatever they can to try to stop this.
[3:37:35.880 --> 3:37:36.880]  Absolutely amazing.
[3:37:36.880 --> 3:37:42.880]  Well, I get the feeling that this EU leader would change his tone if the citizens agreed with him.
[3:37:42.880 --> 3:37:51.880]  What's going on is that the citizens no longer agree with their leaders because they're sick of leaders lying to them with agendas that aren't to their best interest.
[3:37:51.880 --> 3:37:58.880]  So if the citizens that he's a constituents of would have gone along with his policies, gone along with his agenda,
[3:37:58.880 --> 3:38:01.880]  he wouldn't be coming out saying citizens should not vote on important issues.
[3:38:01.880 --> 3:38:06.880]  He'd be saying, oh, the citizens get the issues right, but because the citizens are going against him,
[3:38:06.880 --> 3:38:08.880]  well now the citizens can't have a vote.
[3:38:08.880 --> 3:38:13.880]  See, the policies of globalism that they're reacting to, they're not about to change those policies.
[3:38:13.880 --> 3:38:14.880]  Exactly.
[3:38:14.880 --> 3:38:15.880]  No, we're going to go ahead with globalism.
[3:38:15.880 --> 3:38:18.880]  What we've got to do is we've got to roll back democracy.
[3:38:18.880 --> 3:38:20.880]  We've got to roll back republics.
[3:38:20.880 --> 3:38:21.880]  We've got to roll back sovereign nations.
[3:38:21.880 --> 3:38:26.880]  We've got to roll back any say so in these people when they know that they're getting screwed by these policies.
[3:38:26.880 --> 3:38:28.880]  We're not going to let them do anything about it.
[3:38:28.880 --> 3:38:34.880]  But you talk about what's happening in America, that same dynamic is happening except it's happening with the president of the United States.
[3:38:34.880 --> 3:38:36.880]  They don't want him to vote.
[3:38:36.880 --> 3:38:38.880]  They don't want him to have an opinion.
[3:38:38.880 --> 3:38:44.880]  They're trying to completely delegitimize Donald Trump's would be platform as the president of the United States
[3:38:44.880 --> 3:38:49.880]  before he even gets into office for the exact same reason that this EU boss says that citizens can't vote
[3:38:49.880 --> 3:38:52.880]  because we don't want to go along with their agenda.
[3:38:52.880 --> 3:38:56.880]  That is point blank why the EU boss doesn't want citizens to vote.
[3:38:56.880 --> 3:38:59.880]  That is why they're trying to delegitimize Donald Trump before he becomes president.
[3:38:59.880 --> 3:39:01.880]  They want to shut him down and it's absolutely amazing.
[3:39:01.880 --> 3:39:02.880]  He was angry about it.
[3:39:02.880 --> 3:39:09.880]  The fact that you would have this ridiculous dog and pony show trying to sell this patently false narrative that somehow the Russians
[3:39:09.880 --> 3:39:12.880]  act our election by telling us the truth about Hillary Clinton.
[3:39:12.880 --> 3:39:18.880]  Whoever put that information out there, if it was the Russians, I stand up and applaud you just like you stood up and applauded
[3:39:18.880 --> 3:39:22.880]  when we said we don't want somebody that's going to bring us into a new Cold War with you.
[3:39:22.880 --> 3:39:26.880]  Let's talk about our Peace Prize president as he's about to go out.
[3:39:26.880 --> 3:39:31.880]  One of the first things that happened with Barack Obama, people look at the difference eight years ago.
[3:39:31.880 --> 3:39:37.880]  They were so excited about Barack Obama coming in that they gave him a Nobel Peace Prize before he had done anything.
[3:39:37.880 --> 3:39:38.880]  Before he'd done anything.
[3:39:38.880 --> 3:39:42.880]  And now, before Donald Trump has done anything, they've declared him to be Adolf Hitler.
[3:39:42.880 --> 3:39:46.880]  And they have come out in every way possible against Donald Trump.
[3:39:46.880 --> 3:39:50.880]  But let's take a look at, for example, foreign wars.
[3:39:50.880 --> 3:39:53.880]  Okay, we've had twice the number of wars nearly.
[3:39:53.880 --> 3:39:55.880]  We've had four wars.
[3:39:55.880 --> 3:39:59.880]  We were at war with four different groups of people bombing them during the Bush administration.
