[00:00.000 --> 00:02.000]  We've got it.
[01:18:23.340 --> 01:18:26.700]  And even if you say no and push them back this time, they see it as conditioning to
[01:18:26.700 --> 01:18:28.480]  normalize you for it.
[01:18:28.480 --> 01:18:31.140]  You've got to decide you're not backing off.
[01:18:31.140 --> 01:18:34.320]  And the good news is this is blowing up in their face at many levels.
[01:18:34.320 --> 01:18:36.580]  The bad news is they don't care.
[01:18:36.580 --> 01:18:40.380]  They have that arrogance that so many corrupt groups have had before where they just keep
[01:18:40.380 --> 01:18:41.380]  going forward.
[01:18:41.380 --> 01:18:46.580]  So that's just the way it is, but we'll cover it all at Infowars.com and on the radio show
[01:18:46.580 --> 01:18:48.300]  and back tomorrow 11 AM central.
[01:18:48.300 --> 01:18:51.740]  If you don't have a local AM or FM in your area, a lot of them carry the Sunday show
[01:18:51.740 --> 01:18:55.860]  and not the weekday show, tell them to carry it or listen to the free podcast or the free
[01:18:55.860 --> 01:19:01.780]  iPhone apps or the free Android apps at Infowars.com and the listen page has them all right there
[01:19:01.780 --> 01:19:02.780]  for you.
[01:19:02.780 --> 01:19:06.620]  Sam in Wisconsin, then William, Sam, you're on the air, welcome.
[01:19:06.620 --> 01:19:11.860]  Hi, I'm listening to the show, I like the show a lot, thanks for the bumper stickers,
[01:19:11.860 --> 01:19:13.500]  I got those.
[01:19:13.500 --> 01:19:20.220]  And I don't know, it's pretty crazy things that are going on, the government, you know.
[01:19:20.220 --> 01:19:22.740]  Why do you think the government wants to start a civil war?
[01:19:22.740 --> 01:19:23.740]  Why?
[01:19:23.740 --> 01:19:24.740]  Yeah.
[01:19:24.740 --> 01:19:29.740]  Just because they're corrupt, the NWO, they want to control.
[01:19:29.740 --> 01:19:34.060]  Yeah, they know it's going to be cops and military dying, why do they care?
[01:19:34.060 --> 01:19:35.620]  They'll make money off the war.
[01:19:35.620 --> 01:19:37.900]  They'll make money off the economy falling apart.
[01:19:37.900 --> 01:19:41.300]  They'll set off shore in Europe while we kill each other, so what, yeah.
[01:19:41.300 --> 01:19:43.500]  Yeah, it's too bad.
[01:19:43.500 --> 01:19:47.900]  Well, after this is all said and done, we need to make sure the real criminals go to
[01:19:47.900 --> 01:19:48.900]  jail.
[01:19:48.900 --> 01:19:49.900]  Go ahead, what's your comment?
[01:19:49.900 --> 01:19:55.980]  My question is to you, I'm going to get some banners made up, Infowars.com banners, maybe
[01:19:55.980 --> 01:19:59.940]  some yard signs, vehicle wraps, anything like that we can do maybe?
[01:19:59.940 --> 01:20:04.620]  Brother, anything, you can put any Infowars, you don't have to ask permission, go for it.
[01:20:04.620 --> 01:20:08.900]  That's why I just mailed out 150,000 bumper stickers for free for anybody that asked for
[01:20:08.900 --> 01:20:10.660]  them, shipping included.
[01:20:10.660 --> 01:20:12.940]  That's what the guy's talking about, thank you, Sam.
[01:20:12.940 --> 01:20:18.340]  William in Tennessee, you're on the air, I'm all in, folks, I'm going 110%, William, you're
[01:20:18.340 --> 01:20:19.340]  on the air, welcome.
[01:20:19.340 --> 01:20:20.340]  Well, thank you, Alex.
[01:20:20.340 --> 01:20:21.340]  Long time listener, first time caller.
[01:20:21.340 --> 01:20:22.340]  Well, bless you, go ahead.
[01:20:22.340 --> 01:20:23.340]  Alex, recently I just attended a second amendment meeting in my hometown.
[01:20:23.340 --> 01:20:24.340]  I'm a former Marine.
[01:20:24.340 --> 01:20:39.220]  I've been preaching this to everybody I've known for years, to work with, to be ready,
[01:20:39.220 --> 01:20:40.220]  be prepared.
[01:20:40.220 --> 01:20:47.540]  I get to my second amendment meeting and I find out there's no body from my local law
[01:20:47.540 --> 01:20:51.580]  enforcement there attending in my county.
[01:20:51.580 --> 01:20:52.580]  This really worries me, Alex.
[01:20:52.580 --> 01:20:53.580]  Oh, it's bad, yeah.
[01:20:53.580 --> 01:20:58.640]  To get this out in the open where I'm at.
[01:20:58.640 --> 01:21:02.740]  You send them video clips of all the other sheriffs on TV saying they're gonna stand
[01:21:02.740 --> 01:21:04.380]  with America.
[01:21:04.380 --> 01:21:07.980]  And you tell them they need to say which side they're on.
[01:21:07.980 --> 01:21:10.700]  And if they won't say which side they're on, you know you're in trouble.
[01:21:10.700 --> 01:21:14.460]  Let me tell you, you know why so many sheriffs and police are waking up?
[01:21:14.460 --> 01:21:17.780]  Cuz they're in the DOJ training where they're talking about the gun confiscation, that's
[01:21:17.780 --> 01:21:18.780]  on record.
[01:21:18.780 --> 01:21:21.780]  And that'll wake police up who aren't total traitors real quick.
[01:21:21.780 --> 01:21:23.780]  Wait, you are gonna do all this?
[01:21:23.780 --> 01:21:25.420]  You are demonizing the founding fathers?
[01:21:25.420 --> 01:21:27.620]  Well, I'm not with you.
[01:21:27.620 --> 01:21:30.620]  And so that's how it always is in history, and it's biblical.
[01:21:30.620 --> 01:21:33.980]  The evil, when it gets down to the line, it becomes real clear.
[01:21:33.980 --> 01:21:36.660]  And people are given their choice, who are they gonna serve?
[01:21:36.660 --> 01:21:40.340]  You gonna sign on to these foreign bankers who could care less about you?
[01:21:40.340 --> 01:21:42.420]  Or you gonna sign on to liberty and honor?
[01:21:42.420 --> 01:21:45.980]  Let me tell you, it's exciting to have a chance to face this evil.
[01:21:45.980 --> 01:21:47.940]  It's exciting to be in danger.
[01:21:47.940 --> 01:21:49.580]  It's exciting to be real.
[01:21:49.580 --> 01:21:51.500]  It's exciting to not be a sellout.
[01:21:51.500 --> 01:21:53.220]  It's exciting to be doing the right thing.
[01:21:53.220 --> 01:21:57.260]  I mean, I feel blessed to be on the front lines of this thing.
[01:21:57.260 --> 01:21:58.260]  I'm not scared.
[01:21:58.260 --> 01:22:00.260]  I'm scared of these people winning, William.
[01:22:00.260 --> 01:22:02.940]  Well, Alex, I wear my colors all the time.
[01:22:02.940 --> 01:22:07.860]  There's a lady saying that most people who wear camouflage are a lot like the enemy.
[01:22:07.860 --> 01:22:11.020]  I wear my camouflage with my Marine Corps colors all the time.
[01:22:11.020 --> 01:22:13.540]  She just didn't understand.
[01:22:13.540 --> 01:22:19.560]  She just meant that she would think of someone else wearing the camouflage of another government.
[01:22:19.560 --> 01:22:24.300]  My point is they're trying to now make the military wage war against us, but all that's
[01:22:24.300 --> 01:22:26.100]  doing is waking the military up.
[01:22:26.100 --> 01:22:31.140]  I think the ruling establishment's gone crazy, but that doesn't mean that they won't try
[01:22:31.140 --> 01:22:32.140]  something.
[01:22:32.140 --> 01:22:35.700]  Hitler, nobody ever beat the Russians and Napoleon hadn't.
[01:22:35.700 --> 01:22:40.120]  He still turned east and went and fought ten times his number of military.
[01:22:40.120 --> 01:22:42.740]  And these people are, look at Dianne Feinstein.
[01:22:42.740 --> 01:22:43.740]  Look at Obama.
[01:22:43.740 --> 01:22:47.180]  They're all insulated with everybody wiping their hind end and all this stuff.
[01:22:47.180 --> 01:22:50.820]  I mean, they really think they're gonna take us, William, they're crazy.
[01:22:50.820 --> 01:22:55.700]  Well, Alex, like I said, I'm a long time listener.
[01:22:55.700 --> 01:23:00.300]  Listened to you about the Bohemian Grove, all this and the past.
[01:23:00.300 --> 01:23:08.420]  I've listened to you now, Alex, for about 10, 15 years and got a lot of your videos.
[01:23:08.420 --> 01:23:13.580]  Have you got anything that you can send me, Alex, to help wake up my community?
[01:23:13.580 --> 01:23:14.580]  You know what?
[01:23:14.580 --> 01:23:18.940]  People aren't awake right now, they may never wake up, but there are people who are awake
[01:23:18.940 --> 01:23:19.940]  in your area.
[01:23:19.940 --> 01:23:20.940]  God bless you.
[01:23:20.940 --> 01:23:21.940]  I appreciate your call.
[01:23:21.940 --> 01:23:28.180]  It's just that being someone whose face is now known, anywhere I go, anywhere in the
[01:23:28.180 --> 01:23:29.860]  country people walk up.
[01:23:29.860 --> 01:23:35.220]  Sometimes the whole restaurant, as happened in Wimberley yesterday, everyone in the restaurant,
[01:23:35.220 --> 01:23:39.300]  everyone in the hour while I was in Wimberley, Texas came over to the point of I couldn't
[01:23:39.300 --> 01:23:40.300]  even eat.
[01:23:40.300 --> 01:23:41.300]  And I'm not bragging.
[01:23:41.300 --> 01:23:44.540]  I'm saying that shows there's a wake up happening.
[01:23:44.540 --> 01:23:46.780]  But people who aren't known feel like they're all alone.
[01:23:46.780 --> 01:23:47.780]  Do you see what I'm saying?
[01:23:47.780 --> 01:23:49.660]  Because no one recognizes you.
[01:23:49.660 --> 01:23:53.820]  That's why you should wear an infoawards.com hat or a T-shirt.
[01:23:53.820 --> 01:23:58.280]  You'll find the Patriots in your area and then work with them to wake up others.
[01:23:58.280 --> 01:23:59.280]  Thank you, William.
[01:23:59.280 --> 01:24:02.620]  Don in Michigan, you're on the air, Don, go ahead.
[01:24:02.620 --> 01:24:06.740]  Okay, Don, are you there, buddy?
[01:24:06.740 --> 01:24:08.780]  Okay, Don's gone.
[01:24:08.780 --> 01:24:11.140]  Tony in Illinois, I'm gonna go to Tony now.
[01:24:11.140 --> 01:24:12.700]  Tony in Illinois, you're on the air.
[01:24:12.700 --> 01:24:13.700]  Go ahead, Tony.
[01:24:13.700 --> 01:24:15.180]  Yeah, it's good to talk to you.
[01:24:15.180 --> 01:24:16.180]  I'll keep it quick.
[01:24:16.180 --> 01:24:19.420]  Here in Chicago, land of the free, home of the crooks.
[01:24:19.420 --> 01:24:21.820]  We're talking about how they're coming after our guns.
[01:24:21.820 --> 01:24:28.820]  There's a Congresswoman here who she lines herself with Obama, and her whole MO is getting
[01:24:28.820 --> 01:24:30.160]  rid of the guns.
[01:24:30.160 --> 01:24:34.220]  And if you hear her commercial, she stays saying they're deadly assault weapons.
[01:24:34.220 --> 01:24:35.220]  That's what they wanna hear.
[01:24:35.220 --> 01:24:36.900]  Does she not get rid of the guns for the government?
[01:24:36.900 --> 01:24:38.340]  No, no, no, no, no.
[01:24:38.340 --> 01:24:40.300]  They're all for checkpoints and control.
[01:24:40.300 --> 01:24:42.980]  She wants our guns.
[01:24:42.980 --> 01:24:44.540]  And it's the verbiage they'll use.
[01:24:44.540 --> 01:24:46.260]  They'll put that deadly in there.
[01:24:46.260 --> 01:24:50.420]  And the weak-minded are the ones that, my God, she's right, I'm gonna vote for her.
[01:24:50.420 --> 01:24:56.620]  And this is how it keeps going, is these, I'm gonna call them the role-minded people.
[01:24:56.620 --> 01:25:00.900]  They don't want to listen to reason, and they want to just believe what they are told by
[01:25:00.900 --> 01:25:01.900]  the mainstream media.
[01:25:01.900 --> 01:25:03.620]  So that's the bad part about that.
[01:25:03.620 --> 01:25:05.180]  Well, listen, here's the deal.
[01:25:05.180 --> 01:25:08.400]  They've been told by the people that give them campaign money that are foreign banks
[01:25:08.400 --> 01:25:10.820]  have taken the country over, you do this.
[01:25:10.820 --> 01:25:13.700]  That's why they're doing it, and they're not gonna stop, and they're not gonna listen to
[01:25:13.700 --> 01:25:16.420]  reason because they're bought and paid for.
[01:25:16.420 --> 01:25:17.420]  God bless you, sir.
[01:25:17.420 --> 01:25:22.420]  Before I go to Gandalf, Kay, and Jimmy, last callers we have time for, look at this article
[01:25:22.420 --> 01:25:25.500]  at info-wars.com, now in the featured archive.
[01:25:25.500 --> 01:25:30.880]  Communist propaganda poster, comrades, turn in your weapons, from 1918, shows the public
[01:25:30.880 --> 01:25:36.120]  turning in their knives and guns, and then the government killed them en masse, okay?
[01:25:36.120 --> 01:25:37.520]  That's what gun control's about.
[01:25:37.520 --> 01:25:39.740]  Get that article, get it out to everybody you know.
[01:25:39.740 --> 01:25:45.780]  Gandalf, from Middle Earth, joining us from a space-time continuum, you're on the air,
[01:25:45.780 --> 01:25:46.780]  go ahead.
[01:25:46.780 --> 01:25:49.460]  Oh, it's such a pleasure to talk to you.
[01:25:49.460 --> 01:25:53.460]  Diddos, I have 10 years on you, you won't be up two years ago, but I just wanna say
[01:25:53.460 --> 01:25:54.460]  you're ahead of your time.
[01:25:54.460 --> 01:25:58.220]  I know you don't like that, so I'm gonna go to my question.
[01:25:58.220 --> 01:26:01.920]  These people have the bureaucracy to go against you, okay?
[01:26:01.920 --> 01:26:08.700]  So my question is, they have your bank account, they have the TSA, the DEA, the FBI, the ATF,
[01:26:08.700 --> 01:26:11.940]  the DMV, to get you on the road.
[01:26:11.940 --> 01:26:12.940]  And-
[01:26:12.940 --> 01:26:14.940]  So did every other tyranny in history.
[01:26:14.940 --> 01:26:15.940]  Once they lose the support-
[01:26:15.940 --> 01:26:16.940]  Well, how do you resist that?
[01:26:16.940 --> 01:26:17.940]  How do you resist that?
[01:26:17.940 --> 01:26:22.620]  That, because they don't have to come and swat team you, that's easy to resist.
[01:26:22.620 --> 01:26:27.500]  If they get you from the bureaucracy and they take you away to an NDAA prison in a FEMA
[01:26:27.500 --> 01:26:29.300]  camp, what do you do?
[01:26:29.300 --> 01:26:32.900]  Well, number one, they always need to tell us they love us, they care about us, they're
[01:26:32.900 --> 01:26:35.240]  good because they need the moral authority.
[01:26:35.240 --> 01:26:39.980]  You call the bluff, you start a YouTube channel, you start a local radio show, you get active
[01:26:39.980 --> 01:26:42.860]  at least an hour a day, you speak to people.
[01:26:42.860 --> 01:26:45.980]  And look, the government already has a 9% approval rating.
[01:26:45.980 --> 01:26:48.780]  Most police and military I know are already waking up.
[01:26:48.780 --> 01:26:51.660]  This is a gamble the tyrant's trying to take over like this.
[01:26:51.660 --> 01:26:56.340]  It could backfire on them if we resist them, politically it will.
[01:26:56.340 --> 01:27:00.140]  But as Churchill said, there may come a time when we just gotta fight cuz there's no other
[01:27:00.140 --> 01:27:03.140]  choice, they're coming to put us in a camp.
[01:27:03.140 --> 01:27:08.080]  And then it's what Alexander Schultz and needs and talked about, one of every time the secret
[01:27:08.080 --> 01:27:10.700]  police went out to grab people, folks resisted them.
[01:27:10.700 --> 01:27:13.380]  I mean, there comes a time where you just don't bend over.
[01:27:13.380 --> 01:27:16.180]  You're like, you know what bully, I don't know how this is gonna end, but you wanna
[01:27:16.180 --> 01:27:17.180]  beat me up.
[01:27:17.180 --> 01:27:20.380]  You know, when I was like 10, 11, 12 years old, I got beat up by bullies almost every
[01:27:20.380 --> 01:27:21.380]  week.
[01:27:21.380 --> 01:27:24.340]  And my dad was the type of guy who just said, well, learn how to fight them, fight them.
[01:27:24.340 --> 01:27:26.300]  I guess he was old school.
[01:27:26.300 --> 01:27:29.420]  And you know what, it was really fun when I learned how to beat up the bullies.
[01:27:29.420 --> 01:27:33.740]  And it just learned, you know what, I'm gonna absolutely attack you back full power.
[01:27:33.740 --> 01:27:37.920]  And even if sometimes they were five years older than me and a lot tougher than I was,
[01:27:37.920 --> 01:27:41.220]  they didn't mess with me next time even if they kicked my butt cuz I ended up hurting
[01:27:41.220 --> 01:27:42.220]  them.
[01:27:42.220 --> 01:27:44.300]  And if they got on top of me in a dog pile, I'd start biting them.
[01:27:44.300 --> 01:27:50.120]  And I was like 12 years old, big bloody chunks out of them, they backed off real quick, okay?
[01:27:50.120 --> 01:27:53.860]  And then years later, I went a little overboard, I'd find those bullies and stomp their brains
[01:27:53.860 --> 01:27:54.860]  out, okay?
[01:27:54.860 --> 01:27:56.820]  I'm not kidding around here.
[01:27:56.820 --> 01:27:58.580]  Let's go ahead and jam in, we're out of time.
[01:27:58.580 --> 01:28:00.340]  I'm sorry to Kay and Jimmy.
[01:28:00.340 --> 01:28:02.620]  We're out of time, ladies and gentlemen.
[01:28:02.620 --> 01:28:05.340]  Find your humanity, find your manhood.
[01:28:05.340 --> 01:28:07.420]  Learn to spit at the enemy, learn to hate them.
[01:28:07.420 --> 01:28:10.380]  Learn to see the occupation for what it is of foreign banks.
[01:28:10.380 --> 01:28:13.980]  And all the other talk show hosts and people out there, admit I was right.
[01:28:13.980 --> 01:28:14.980]  Admit we're in trouble.
[01:28:14.980 --> 01:28:17.140]  Half measures won't counter this.
[01:28:17.140 --> 01:28:19.580]  Call the tyranny out for what it is.
[01:28:19.580 --> 01:28:21.660]  Decide which side you're on.
[01:28:21.660 --> 01:28:24.360]  Spread the word about beacons like infoawars.com.
[01:28:24.360 --> 01:28:28.620]  Alex Jones signing off until tomorrow, 11 a.m. Central.
