[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[01:39:30.000 --> 01:39:32.000]  Merry Christmas.
[01:39:32.000 --> 01:39:39.000]  All right, ladies and gentlemen, now I can't even make jokes with Santa Claus, not knowing that the guy was a listener.
[01:39:39.000 --> 01:39:47.000]  I thought I would stop and hear at the local shopping mall and get him to make a comment about Bin Laden not being real.
[01:39:47.000 --> 01:39:58.000]  And lo and behold, the guy was a listener. So Alex Jones signing off for infowars.com.
[01:39:58.000 --> 01:40:06.000]  Okay. We've got our final segment coming up. I'm not going to have time to air the Mark Moreno highlights of an extended interview.
[01:40:06.000 --> 01:40:21.000]  Zachari Jackson did with him on Friday, but I will air that tomorrow on the weekday show. Also, I've known Joe Rogan since about 1998, accomplished comic and a very interesting person.
[01:40:21.000 --> 01:40:30.000]  And I've known Joe really well for a long time. He invited me out to see a show last night, sold out here in Austin at the Moody Theater at the W.
[01:40:30.000 --> 01:40:43.000]  And I did my best interview ever with Joe. We got about 45-minute interview conducted at the start and at the end of his routine, and he gets into the New World Order, everything.
[01:40:43.000 --> 01:40:49.000]  That's going to air, I think, in pieces this week on the weekday show.
[01:40:49.000 --> 01:41:00.000]  And we're going to be talking about the nature of the media so much more with Joe Rogan, a UFC commentator, a host of Fear Factor, so many other shows, news radio, but really interesting person.
[01:41:00.000 --> 01:41:15.000]  And it's an example of how he's more successful now with three day a week video audio podcast with now about a million people tuning in each time, conservatively, than, you know, Howard Stern's been on the Internet.
[01:41:15.000 --> 01:41:28.000]  And it's really an example of what I've been able to do. It just shows how big dominant corporate media cannot contend with somebody that is not wearing blinders, somebody that's not going through a filter.
[01:41:28.000 --> 01:41:38.000]  And let me tell you, folks, it is quite a responsibility to know there's nobody out there to stop what I can say on the radio.
[01:41:38.000 --> 01:41:45.000]  There's no gatekeepers, there's nobody controlling me, but my own conscience and the fact that I need to have responsibility in what I cover.
[01:41:45.000 --> 01:41:50.000]  And I know a lot of this stuff sounds absolutely insane. It's because the elites are insane.
[01:41:50.000 --> 01:41:57.000]  I mean, if you look at elites throughout history, it's rare when they're not megalomaniacs and out of control.
[01:41:57.000 --> 01:42:04.000]  And it's time for those of us that want to live in a free society and don't want to be slaves to step up because good people don't crave power.
[01:42:04.000 --> 01:42:12.000]  Sickos crave power, so they tend to get in power over and over again. And it's time for us to step up and say no to the New World Order.
[01:42:12.000 --> 01:42:21.000]  Also, now that I have a bunch of extra editors and reporters, we've really got them in prime shape now.
[01:42:21.000 --> 01:42:29.000]  And we are just going to churn out some bombshell reports this week, bombshell stuff this week on the weekday radio show.
[01:42:29.000 --> 01:42:38.000]  That's all I'm going to say. Bombshell. Bombshell. Bombshell with Ron Paul. Bombshell with Joe Rogan.
[01:42:38.000 --> 01:42:45.000]  Bombshell with some other stuff I'm not going to even mention here on air. It's going to be a bombshell week coming up.
[01:42:45.000 --> 01:42:52.000]  And when we come back, I go after J.P. Morgan Chase. Stay with us. I'm Alex Jones, your host.
[01:42:52.000 --> 01:43:00.000]  We're streaming video at prismplanet.tv. Stay with us.
[01:43:23.000 --> 01:43:31.000]  You can have the peace of mind knowing that you can create endless supply of silver anytime, anywhere for any application.
[01:43:31.000 --> 01:43:38.000]  The Silver Lungs Generator is a one-time purchase that requires no maintenance nor replacement parts for the life of the unit.
[01:43:38.000 --> 01:43:43.000]  This product was designed to be an invaluable part of your vital preparations.
[01:43:43.000 --> 01:43:53.000]  Detailed report on the differences between ionic silver, colloidal silver, and what most silver solution manufacturers are producing.
[01:43:53.000 --> 01:44:14.000]  For more information on why you should be producing your own silver solutions right from your home forever.
[01:44:24.000 --> 01:44:33.000]  It is time to purify our family's water. The ProPure filtration system with added fluoride filters is the best system for my research to protect you and your family.
[01:44:33.000 --> 01:44:38.000]  Infowarsstore.com already has the lowest prices on ProPure water filtration.
[01:44:38.000 --> 01:44:44.000]  But until December 10th, we are going to offer 15% off the already lowest price.
[01:44:44.000 --> 01:44:54.000]  I know what I'm giving my family this Christmas. ProPure, go to infowarsstore.com and get 15% off the already lowest price out there with the code water15.
[01:44:54.000 --> 01:45:18.000]  Water15 and you get 15% off at infowarsstore.com.
[01:45:25.000 --> 01:45:29.000]  Run some pumps, shortwave radios, computers, and even keep your food from spoiling.
[01:45:29.000 --> 01:45:35.000]  Whether it's hurricanes, ice storms, brownouts, or blackouts, you'll never suffer through painful power outages again.
[01:45:35.000 --> 01:45:43.000]  And here's the best news. A remarkable fall truckload sale is going on right now that gets you $1,700 in bonuses when you buy a solar generator.
[01:45:43.000 --> 01:45:51.000]  To find out why these solar generators are the best generators and get $1,700 in bonuses for doing so, go to falltruckloadsale.com.
[01:45:51.000 --> 01:46:01.000]  That's falltruckloadsale.com. Generate your own supply of electricity. Go to falltruckloadsale.com. That's falltruckloadsale.com.
[01:46:01.000 --> 01:46:07.000]  We have witnessed two terrible storms in the east, but we are still in the eye of the perfect storm.
[01:46:07.000 --> 01:46:13.000]  The most devastating economic conditions since the Great Depression. America's worst drought in agricultural history.
[01:46:13.000 --> 01:46:19.000]  And now the economic results of the presidential election. This perfect storm is a huge threat to everyone's food supply.
[01:46:19.000 --> 01:46:24.000]  I just doubled down and got even more supplies from EatFoodsDirect, and I recommend you do the same.
[01:46:24.000 --> 01:46:30.000]  It's time to get your own supply from EatFoodsDirect. I know I won't be standing in a bread line trading my freedom for food.
[01:46:30.000 --> 01:46:35.000]  I'm taking control of my future, and you're nuts if you don't do the same.
[01:46:35.000 --> 01:46:43.000]  Go to eatfoodsdirect.com forward slash alex to find the specials, and you can start with a holiday gift pack that's normally $80, now under $50.
[01:46:43.000 --> 01:46:51.000]  Remember, I can warn you, but I can't feed you. Call 800-409-5633 or eatfoodsdirect.com forward slash alex.
[01:46:51.000 --> 01:46:55.000]  Would you rather prepare six months too early or one day too late?
[01:46:55.000 --> 01:47:01.000]  409-5633 or eatfoodsdirect.com forward slash alex.
[01:47:01.000 --> 01:47:09.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:47:09.000 --> 01:47:16.000]  From the front lines of the Information War, it's Alex Jones.
[01:47:16.000 --> 01:47:23.000]  Alright, I'm going to get into this piece on JPMorgan Chase. The biggest shareholder of the Private Fellow Reserve.
[01:47:23.000 --> 01:47:30.000]  It is originally financed by the Rothschilds. If you're a radio listener, when we play this report, we have video.
[01:47:30.000 --> 01:47:36.000]  When I say the Rothschilds and Rockefellers have merged their banks and their family fortunes, we show mainstream news.
[01:47:36.000 --> 01:47:43.000]  When I make a claim, we show it. This is radio with the documentation.
[01:47:43.000 --> 01:47:50.000]  If radio listeners want to see the video, it's posted in a red link at infowars.com.
[01:47:50.000 --> 01:47:55.000]  The report is titled, The Destruction of America, brought to you by JPMorgan Chase.
[01:47:55.000 --> 01:48:02.000]  Here is this special report. I want to be clear, the people that work for the big mega banks are not bad people.
[01:48:02.000 --> 01:48:07.000]  Even a lot of the mid-level folks are not bad, and they have real divisions that do real things.
[01:48:07.000 --> 01:48:15.000]  But at its top, it is a predatory group engineering the controlled takeover of this country.
[01:48:15.000 --> 01:48:22.000]  This is the foreign group that has conquered our republic and wants to run it into the ground into receivership
[01:48:22.000 --> 01:48:25.000]  so they can buy everything up for pennies on the dollar. Here is that report.
[01:48:25.000 --> 01:48:32.000]  Alex Jones here to report on one of the most sickening displays of high-tech propaganda I have ever witnessed.
[01:48:32.000 --> 01:48:44.000]  Since the week of Thanksgiving, the airwaves have been bombarded with a commercial paid for and produced by JPMorgan Chase,
[01:48:44.000 --> 01:48:53.000]  showing iconic images of soldiers returning home and the 9-11 attacks and people toasting each other over turkeys.
[01:48:53.000 --> 01:48:58.000]  The very essence of Americana looks like it was directed by Steven Spielberg.
[01:48:58.000 --> 01:49:04.000]  Let's analyze and break down this sickening piece of propaganda.
[01:49:04.000 --> 01:49:13.000]  Let's give thanks for an idea, a grand idea called America.
[01:49:13.000 --> 01:49:18.000]  Deathly conjuring an image that only existed in Norman Rockwell's America.
[01:49:18.000 --> 01:49:27.000]  We are then told finally that this image of a beautiful and strong America is brought to you by JPMorgan Chase,
[01:49:27.000 --> 01:49:32.000]  the very authors of our decline and eventual collapse.
[01:49:32.000 --> 01:49:40.000]  It is incredibly painful to see them putting out this pro-family, pro-America image
[01:49:40.000 --> 01:49:45.000]  so that they can brand themselves to it, so they can tie themselves to it
[01:49:45.000 --> 01:49:51.000]  when they are at the heart of destroying our republic and taking this country into debt bondage.
[01:49:51.000 --> 01:49:53.000]  Let's analyze this piece a little bit further.
[01:49:53.000 --> 01:49:58.000]  Imagine the cold-blooded calculation that when you're all sitting around watching the football game
[01:49:58.000 --> 01:50:04.000]  after enjoying the turkey with your family, Grandma's there, the grandchildren are there, the fire's going,
[01:50:04.000 --> 01:50:09.000]  and you're bombarded every 10 minutes because I was watching football with family as well
[01:50:09.000 --> 01:50:16.000]  with JPMorgan Chase, JPMorgan Chase, they bring you America, they bring you prosperity,
[01:50:16.000 --> 01:50:21.000]  they bring you freedom when they are steering this country towards economic collapse
[01:50:21.000 --> 01:50:26.000]  because that's how they conquer you is by economic fraud.
[01:50:26.000 --> 01:50:34.000]  They want you in debt to them for nothing but zeros and ones that they created fraudulently on their derivative sheet.
[01:50:34.000 --> 01:50:41.000]  In his farewell address to Congress, Ron Paul pointed out who the real enemy is, the megabanks.
[01:50:41.000 --> 01:50:45.000]  He called them authoritarian psychopaths.
[01:50:45.000 --> 01:50:51.000]  Psychopathic authoritarians endorse government-initiated force to change the world.
[01:50:51.000 --> 01:50:58.000]  He went on to point out the fact that when Americans lost their homes, Goldman Sachs, JPMorgan,
[01:50:58.000 --> 01:51:03.000]  Bank of America, Wells Fargo, and others got bailed out.
[01:51:03.000 --> 01:51:08.000]  They did the big banks, the large corporations, and foreign banks and foreign central banks
[01:51:08.000 --> 01:51:13.000]  get bailed out in 2008 and the middle class lost their jobs and their homes.
[01:51:13.000 --> 01:51:21.000]  The megabanks led by JPMorgan Chase over the last few decades put their operatives into all the major regulatory positions.
[01:51:21.000 --> 01:51:27.000]  I think the truth is that Wall Street regulates the Congress.
[01:51:27.000 --> 01:51:33.000]  They have untold, unlimited amounts of money, money which they use, by the way, to get the deregulation.
[01:51:33.000 --> 01:51:43.000]  Then they implode the economy in 2008, threaten martial law if the government doesn't shine on to their too big to fail derivatives.
[01:51:43.000 --> 01:51:45.000]  And they did the same thing in Europe.
[01:51:45.000 --> 01:51:49.000]  Three bailouts later, the people are more poor than ever.
[01:51:49.000 --> 01:51:55.000]  The taxes are sky high and the tax money is going to Goldman Sachs, JPMorgan, and others
[01:51:55.000 --> 01:51:58.000]  who again brag that they've conquered the world.
[01:51:58.000 --> 01:52:01.000]  Aren't we all just living and dying for what the central banks do?
[01:52:01.000 --> 01:52:05.000]  To answer your question, we are absolutely slaves to central banks.
[01:52:05.000 --> 01:52:09.000]  We'd love to be slaves of the economy, but the economic numbers continue to do nothing but trade.
[01:52:09.000 --> 01:52:14.000]  Is this global governance at last? Is it one world? The central bank is in charge.
[01:52:14.000 --> 01:52:19.000]  If authoritarianism leads to poverty and war and less freedom for all individuals
[01:52:19.000 --> 01:52:24.000]  and is controlled by rich special interests, the people should be begging for liberty.
[01:52:24.000 --> 01:52:29.000]  I think it's important to also note that they say America is about being a free market.
[01:52:29.000 --> 01:52:35.000]  How to free markets, free enterprise, and free refills.
[01:52:35.000 --> 01:52:46.000]  So JPMorgan Chase implies that they are free market when their entire business model is designed around government bailouts and government contracts.
[01:52:46.000 --> 01:52:54.000]  And when Goldman Sachs and JPMorgan are at the core of pushing planned economies via Agenda 21,
[01:52:54.000 --> 01:52:59.000]  their business model is shutting down their competition using government regulation
[01:52:59.000 --> 01:53:04.000]  and then exempting themselves from those regulations while becoming bloated
[01:53:04.000 --> 01:53:09.000]  on the blood, sweat, and tears of the American people via corporate welfare.
[01:53:09.000 --> 01:53:14.000]  The circumstances surrounding JPMorgan is how big an opportunity is this right now?
[01:53:14.000 --> 01:53:18.000]  The American people are angry at Wall Street. You know what they want?
[01:53:18.000 --> 01:53:22.000]  They want our financial institutions to invest in the real economy.
[01:53:22.000 --> 01:53:25.000]  They want Wall Street to be lending money to businesses.
[01:53:25.000 --> 01:53:32.000]  JPMorgan claims they want to get America moving in this ad, but they want to see that entrepreneurial spirit thrive.
[01:53:32.000 --> 01:53:39.000]  While making investments in China where they have no carbon tax, JPMorgan is at the center of driving a program
[01:53:39.000 --> 01:53:44.000]  to shut down the majority of power plants in the country and, quote, bankrupt coal,
[01:53:44.000 --> 01:53:47.000]  which is projected to more than double the price of electricity.
[01:53:47.000 --> 01:53:54.000]  JPMorgan Chase and the other five megabanks are diametrically opposed to a real free market
[01:53:54.000 --> 01:53:57.000]  and a true system of competition and private property.
[01:53:57.000 --> 01:54:03.000]  They can only exist via a government license to operate their private federal reserve.
[01:54:03.000 --> 01:54:09.000]  People like Jamie Dimon, who they're now pushing to be the new Treasury Secretary,
[01:54:09.000 --> 01:54:17.000]  sits on the highest levels of the private federal reserve board while he sits as the head of JPMorgan Chase,
[01:54:17.000 --> 01:54:22.000]  giving trillions of dollars of free credit to himself and his shareholders.
[01:54:22.000 --> 01:54:28.000]  That gives new meaning to conflict of interest and Fox guarding the henhouse.
[01:54:28.000 --> 01:54:30.000]  And who owns the private federal reserve?
[01:54:30.000 --> 01:54:34.000]  The Rockefellers and the Rothschilds. 12 years ago, they merged their banks.
[01:54:34.000 --> 01:54:38.000]  In 2012, they publicly merged their family fortunes.
[01:54:38.000 --> 01:54:42.000]  I'm not just talking to people in the United States. I'm talking to humans worldwide.
[01:54:42.000 --> 01:54:48.000]  We are under bankster occupation. They think you're stupid. They think you don't understand finance.
[01:54:48.000 --> 01:54:51.000]  They think you don't understand what fraud is.
[01:54:51.000 --> 01:54:57.000]  This is a criminal takeover by a group of globalists that have given themselves unlimited capital
[01:54:57.000 --> 01:55:00.000]  through fiat fraudulent derivatives.
[01:55:00.000 --> 01:55:06.000]  I want to close with a quote by one of our greatest founding fathers, Thomas Jefferson,
[01:55:06.000 --> 01:55:10.000]  because he understood who the enemy was 230 plus years ago.
[01:55:10.000 --> 01:55:13.000]  We need to understand who the enemy is today.
[01:55:13.000 --> 01:55:18.000]  If the American people ever allow private banks to control the issue of their currency,
[01:55:18.000 --> 01:55:23.000]  first by inflation, then by deflation, the banks and corporations that will grow up around them
[01:55:23.000 --> 01:55:28.000]  will deprive the people of all property until their children wake up homeless
[01:55:28.000 --> 01:55:30.000]  on the continent their fathers conquered.
[01:55:30.000 --> 01:55:35.000]  I believe that banking institutions are more dangerous to our liberties than standing armies.
[01:55:35.000 --> 01:55:43.000]  The issuing power should be taken from the banks and restored to the people to whom it properly belongs.
[01:55:43.000 --> 01:55:50.000]  Thomas Jefferson, the issuing power, they can issue unlimited fraudulent derivatives paper
[01:55:50.000 --> 01:55:58.000]  and then have government sign on to the fraud they created and declare us their dead slaves.
[01:55:58.000 --> 01:56:00.000]  I'm Alex Jones for infowars.com.
[01:56:00.000 --> 01:56:07.000]  And if you are watching this transmission, remember, you are the resistance.
[01:56:07.000 --> 01:56:12.000]  All right, there is that report, and it's only the tip of the iceberg, but here's the Hill newspaper.
[01:56:12.000 --> 01:56:15.000]  Senator Hatch, Obama fiscal proposal, classic bait and switch.
[01:56:15.000 --> 01:56:17.000]  Well, it's a lot worse than that.
[01:56:17.000 --> 01:56:24.000]  I mean, when scum like Hatch is saying Obama's bad, look out, because, I mean, you know, what he's saying is true.
[01:56:24.000 --> 01:56:29.000]  He says, what Obama proposed this week was a classic bait and switch on the American people.
[01:56:29.000 --> 01:56:33.000]  A tax increase double the size of what he campaigned on.
[01:56:33.000 --> 01:56:36.000]  Billions of dollars in new stimulus spending to be given to their friends, I would add.
[01:56:36.000 --> 01:56:44.000]  And an unlimited, this is his quote, unchecked authority to borrow from the Chinese Senator Orrin Hatch.
[01:56:44.000 --> 01:56:52.000]  You see, the globalist made a deal decades ago back in the 70s to let China leverage out all competition
[01:56:52.000 --> 01:57:00.000]  because nobody can compete with slave labor and suicide nets and forced abortions at the Apple Foxcom factories.
[01:57:00.000 --> 01:57:05.000]  And just like we can't compete with 30 million illegal aliens, it'll work for less and they get welfare.
[01:57:05.000 --> 01:57:08.000]  It's designed to make everybody poor except for the ultra rich.
[01:57:08.000 --> 01:57:10.000]  And that's the system that we're facing here.
[01:57:10.000 --> 01:57:15.000]  This is the system we're dealing with in Goldman Sachs, JP Morgan, the two biggest contributors to Obama.
[01:57:15.000 --> 01:57:16.000]  They were also to Romney.
[01:57:16.000 --> 01:57:18.000]  They want him to get us further into debt.
[01:57:18.000 --> 01:57:20.000]  It's all zeros and ones. They loan us.
[01:57:20.000 --> 01:57:26.000]  And then when we go belly up with the increased taxes and the rest of it that stalls the economy,
[01:57:26.000 --> 01:57:33.000]  they'll come in and pose as the saviors again with a VAT and a carbon tax to, quote, get the country going again.
[01:57:33.000 --> 01:57:36.000]  The power to tax is the power to destroy.
[01:57:36.000 --> 01:57:37.000]  Understand it.
[01:57:37.000 --> 01:57:40.000]  We either stand against this or America is dead.
[01:57:40.000 --> 01:57:41.000]  This is a new dark age.
[01:57:41.000 --> 01:57:42.000]  The globalist reforming.
[01:57:42.000 --> 01:57:43.000]  Great job of the crew.
[01:57:43.000 --> 01:57:44.000]  God bless you all.
[01:57:44.000 --> 01:57:45.000]  See you back tomorrow.
[01:57:45.000 --> 01:58:07.000]  Thanks for watching.
