[00:00.000 --> 00:10.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:26:47.000 --> 01:26:56.000]  2000 times normal radiation found in Tokyo playground officials deny any link to Fukushima.
[01:26:56.000 --> 01:27:07.000]  Discovery that oil, excuse me, that soil below a slide was contaminated, fans' fears for children.
[01:27:07.000 --> 01:27:15.000]  That's because they're just hauling off dirt miles away where fuel rods and stuff got blasted and it's getting mixed in to everything else in the country.
[01:27:15.000 --> 01:27:21.000]  When a specially designed robot dies in three hours of being exposed in Fukushima's radiation two weeks ago,
[01:27:21.000 --> 01:27:25.000]  it's clear something's not quite as propagandized in Japan.
[01:27:25.000 --> 01:27:32.000]  And today the SCMP reports extremely high levels of radiation have been discovered in children's playground in Tokyo
[01:27:32.000 --> 01:27:37.000]  while two hours of exposure to a child would be the equivalent to a maximum dose of elbow in a year.
[01:27:37.000 --> 01:27:42.000]  Japanese officials say they do not think it's connected to disaster at Fukushima.
[01:27:42.000 --> 01:27:47.000]  Kind of like if I hit you in the head with a ball peen hammer, it's not connected to my arm.
[01:27:47.000 --> 01:27:51.000]  We are not sure whether this is supposed to reassure or terrorize locals.
[01:27:51.000 --> 01:27:57.000]  Well, that's like, when this all happened four years ago, they caught tuna off the coast of the U.S. with high levels
[01:27:57.000 --> 01:28:02.000]  and it was found in the milk and everywhere else is bio-accumulation of the plants and they just had the EPA come out and say,
[01:28:02.000 --> 01:28:05.000]  we're just going to raise the levels and say it's safe.
[01:28:05.000 --> 01:28:07.000]  They don't care anymore.
[01:28:07.000 --> 01:28:11.000]  Used to they did at least care. They'd upkeep the reactors.
[01:28:11.000 --> 01:28:16.000]  90-plus percent of reactors worldwide are leaking. They just don't care anymore.
[01:28:16.000 --> 01:28:24.000]  What's going on, whether it's hypothetical demons or space aliens doing this or us, it's happening.
[01:28:24.000 --> 01:28:30.000]  It's going on. It's insane. It's crazy. It's nuts. It's wild.
[01:28:30.000 --> 01:28:34.000]  And meanwhile, we have a new life form, artificially intelligent computers.
[01:28:34.000 --> 01:28:36.000]  You say, well, they're not really artificially intelligent.
[01:28:36.000 --> 01:28:41.000]  Well, they're autonomous. They've had autonomous drones for a decade that he classified last year out of England that they have them.
[01:28:41.000 --> 01:28:47.000]  Of course, the tyrannous drone, the tyranny drone. Yes, they actually give them names like that.
[01:28:47.000 --> 01:28:50.000]  Let's just talk about flaunting it.
[01:28:50.000 --> 01:28:53.000]  And the general public is just in a trance.
[01:28:53.000 --> 01:28:57.000]  We're going to come back and hammer all the rest of the news. Stay with us.
[01:29:23.000 --> 01:29:29.000]  I transformed from looking like a white Bruce Lee to looking like a job of the hut.
[01:29:29.000 --> 01:29:34.000]  So I began a journey five years ago to shed the almost 100 pounds.
[01:29:34.000 --> 01:29:39.000]  I started taking super male vitality and saw dramatic results in just a few weeks.
[01:29:39.000 --> 01:29:47.000]  When I added to the mix the key products developed by Dr. Groot for infowarslife.com, the results were incredible.
[01:29:47.000 --> 01:29:53.000]  Check the infowarslife.com challenge today at infowarslife.com or give our crew a call.
[01:29:53.000 --> 01:30:18.000]  If you have any questions or tell you about any of the specials at 888-253-3139.
[01:30:24.000 --> 01:30:28.000]  Now 14.95 down from 29.95.
[01:30:28.000 --> 01:30:33.000]  You cannot beat this deal. 50% off on silver, bullock, loyal silver and free shipping.
[01:30:33.000 --> 01:30:36.000]  Now you know that's going to anger the control freaks.
[01:30:36.000 --> 01:30:39.000]  We've also launched the Alex Jones challenge pack.
[01:30:39.000 --> 01:30:43.000]  The three infowarslife products that help take me to the next level.
[01:30:43.000 --> 01:30:46.000]  Oxy powder to flush out the upper and lower intestines.
[01:30:46.000 --> 01:30:49.000]  Survival shield, nasa and iodine X2 and super male vitality.
[01:30:49.000 --> 01:30:53.000]  Fused together have given me and many others amazing results.
[01:30:53.000 --> 01:31:21.000]  Discover the groundbreaking powerfully simple products at infowarslife.com.
[01:31:21.000 --> 01:31:29.000]  Secure your revolutionary secret 12 formula right now at infowarslife.com or call 888-253-3139.
[01:31:29.000 --> 01:31:30.000]  Alex Jones here.
[01:31:30.000 --> 01:31:35.000]  For the last two years I've been working with top doctors, nutritionist and chemist to design a
[01:31:35.000 --> 01:31:52.000]  nutraceutical formulation that has truly life changing health benefits.
[01:31:52.000 --> 01:31:57.000]  Visit infowarslife.com or call 1-888-253-3139.
[01:31:57.000 --> 01:31:59.000]  That's infowarslife.com.
[01:31:59.000 --> 01:32:01.000]  Another major health threat.
[01:32:01.000 --> 01:32:06.000]  In Toledo, Ohio where everybody in the entire city has been told not to drink the water.
[01:32:06.000 --> 01:32:08.000]  Ohio's governor declaring a state of emergency.
[01:32:08.000 --> 01:32:15.000]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[01:32:15.000 --> 01:32:18.000]  If there's a water emergency, will you be prepared?
[01:32:18.000 --> 01:32:21.000]  Panicked residents forming long lines throughout the day.
[01:32:21.000 --> 01:32:23.000]  We're here at a supermarket in Toledo.
[01:32:23.000 --> 01:32:26.000]  You can see the shelves empty where water once was.
[01:32:26.000 --> 01:32:32.000]  To stay safe and healthy during a crisis, you must have access to safe clean water.
[01:32:32.000 --> 01:32:35.000]  Water which will not be available at your local grocery store.
[01:32:35.000 --> 01:32:38.000]  There's a mad dash on right now to stock up on supplies.
[01:32:38.000 --> 01:32:45.000]  The Pro Pure Pro 1 G2.0 water filtration system is a must have for every modern independently minded household.
[01:32:45.000 --> 01:32:49.000]  Protect your family's safety during an emergency.
[01:32:49.000 --> 01:32:55.000]  Go to infowarsstore.com today to purchase your Pro Pure Pro 1 G2.0 water filtration system
[01:32:55.000 --> 01:32:59.000]  or call 1-88-253-3139.
[01:33:25.000 --> 01:33:31.000]  Rallying Patriots Worldwide.
[01:33:31.000 --> 01:33:36.000]  You're listening to the Alex Jones Show.
[01:33:36.000 --> 01:33:41.000]  In the 17th, 18th, 19th and 20th century, powerful combines,
[01:33:41.000 --> 01:33:47.000]  global corporate systems and empires struggled for planetary domination.
[01:33:47.000 --> 01:33:54.000]  Systems of scientific control were developed to contend with the different powers.
[01:33:54.000 --> 01:34:04.000]  By the first years of the 20th century, the Robber Baron elite who had already consolidated power
[01:34:04.000 --> 01:34:09.000]  began a mop-up operation against the individual itself.
[01:34:09.000 --> 01:34:15.000]  To carry out that plan, they turned the most dark forces ever known on the globe.
[01:34:15.000 --> 01:34:21.000]  They turned towards using scientific systems to dismantle common sense
[01:34:21.000 --> 01:34:28.000]  and the human species and psychological spiritual propulsion system itself.
[01:34:28.000 --> 01:34:34.000]  Now, in the 21st century, a struggling desperate humanity begins to rest itself
[01:34:34.000 --> 01:34:37.000]  from the clutches of the vampire globalist.
[01:34:37.000 --> 01:34:41.000]  You are a soldier on the front lines of that fight.
[01:34:41.000 --> 01:34:43.000]  You have a free sentient soul.
[01:34:43.000 --> 01:34:45.000]  You have free will.
[01:34:45.000 --> 01:34:47.000]  Choose widely.
[01:34:47.000 --> 01:34:54.000]  Choose wisely because the great battle for humanity is now upon us.
[01:34:54.000 --> 01:35:02.000]  Choose whether you wish to be conscious or submit to the technocracy.
[01:35:02.000 --> 01:35:04.000]  We are broadcasting worldwide.
[01:35:04.000 --> 01:35:07.000]  Thank you so much, my friends, for being here with us today.
[01:35:07.000 --> 01:35:10.000]  I usually take calls almost always on the Sunday broadcast,
[01:35:10.000 --> 01:35:14.000]  but today I've decided to just try to cover most of what's in my stack.
[01:35:14.000 --> 01:35:18.000]  I've covered probably 70, 80 articles so far,
[01:35:18.000 --> 01:35:22.000]  and now I've got another 30 or so I want to hit.
[01:35:22.000 --> 01:35:26.000]  Again, tomorrow on the weekday transmission, I will be taking your phone calls.
[01:35:26.000 --> 01:35:29.000]  I have a lot of very informative guests coming up this week.
[01:35:29.000 --> 01:35:32.000]  11 a.m. to 2 p.m. Central, 12 noon to 3 p.m. Eastern.
[01:35:32.000 --> 01:35:35.000]  That's 9 a.m. to noon Pacific.
[01:35:35.000 --> 01:35:40.000]  That's 10 to 1 a.m. if you are Montana time.
[01:35:40.000 --> 01:35:44.000]  Mountain time or what we call Tony Montana time.
[01:35:44.000 --> 01:35:46.000]  We're always on Tony Montana time here.
[01:35:46.000 --> 01:35:50.000]  No women, no kids. You'll think I'm a worm. You'll think I'm like you.
[01:35:50.000 --> 01:35:52.000]  Never.
[01:35:52.000 --> 01:35:56.000]  That's why he's such a good hero character because he's so bad and worldly.
[01:35:56.000 --> 01:35:59.000]  But at the end of the day, he's only in the system he grew up in,
[01:35:59.000 --> 01:36:02.000]  and in the end he chooses not to sell out humanity
[01:36:02.000 --> 01:36:05.000]  and not to kill innocent children and women.
[01:36:05.000 --> 01:36:07.000]  And that's why he's the hero.
[01:36:07.000 --> 01:36:10.000]  Because the hero isn't the fake person who's never been in the arena.
[01:36:10.000 --> 01:36:13.000]  The hero is the person that goes through life,
[01:36:13.000 --> 01:36:17.000]  but in the end makes the final decision whose soul is pointed
[01:36:17.000 --> 01:36:20.000]  like a ship to the North Star to God.
[01:36:20.000 --> 01:36:22.000]  And that's where I hope you're going to be.
[01:36:22.000 --> 01:36:24.000]  That's where I hope I'm going to be.
[01:36:24.000 --> 01:36:27.000]  Because I'm an upright person. Doesn't mean I'm perfect.
[01:36:27.000 --> 01:36:30.000]  Doesn't mean I'm on a high horse. The opposite.
[01:36:30.000 --> 01:36:33.000]  I am an upright person, meaning I know good from evil.
[01:36:33.000 --> 01:36:36.000]  I want to be good. I want to be free.
[01:36:36.000 --> 01:36:41.000]  I want you to be free. I've got good will towards you.
[01:36:41.000 --> 01:36:44.000]  The enemy has the enmity and bad will.
[01:36:44.000 --> 01:36:46.000]  They enjoy seeing your failure.
[01:36:46.000 --> 01:36:49.000]  They enjoy seeing you stumble and fall.
[01:36:49.000 --> 01:36:51.000]  I never want to be with those people.
[01:36:51.000 --> 01:36:54.000]  And they come from every race, color, creed, and religion on this planet,
[01:36:54.000 --> 01:36:56.000]  and they're a scourge.
[01:36:56.000 --> 01:36:58.000]  They're weak.
[01:36:58.000 --> 01:37:02.000]  But they have the understanding and the knowledge of how humans operate,
[01:37:02.000 --> 01:37:07.000]  and they use that to sabotage us just like they were a species from a different star.
[01:37:07.000 --> 01:37:10.000]  And I use that allegory every day now,
[01:37:10.000 --> 01:37:14.000]  because it's the only way to get people to cut and dry, understand.
[01:37:14.000 --> 01:37:20.000]  The parasites that use anthropology, sociology, and psychology to enslave
[01:37:20.000 --> 01:37:22.000]  instead of to empower.
[01:37:22.000 --> 01:37:27.000]  Those that want to keep us in a childlike mode of believing the magician is real
[01:37:27.000 --> 01:37:30.000]  when he's only engaged in sleight of hand.
[01:37:30.000 --> 01:37:34.000]  They want to keep you in a dumb level so they can control you.
[01:37:34.000 --> 01:37:36.000]  And I stand against that.
[01:37:36.000 --> 01:37:41.000]  Put it on my tombstone. I'm for free will. I believe in humanity.
[01:37:41.000 --> 01:37:45.000]  And I'm desperately trying to make sure that everything our ancestors did
[01:37:45.000 --> 01:37:49.000]  through the incredible struggles they went through
[01:37:49.000 --> 01:37:51.000]  isn't done in vain.
[01:37:51.000 --> 01:37:55.000]  So a bunch of globalists that think they're invincible blow the planet up in a thermal nuclear war
[01:37:55.000 --> 01:37:58.000]  or some GMO blight Armageddon.
[01:37:58.000 --> 01:38:03.000]  By the way, you see the film interstellar where there's a global blight of fungus.
[01:38:03.000 --> 01:38:08.000]  They're actually worried about GMO fungus getting out that actually do that
[01:38:08.000 --> 01:38:11.000]  and eat the oxygen and fill the atmosphere.
[01:38:11.000 --> 01:38:13.000]  And guess what? You can look this up.
[01:38:13.000 --> 01:38:17.000]  I remember it was in the San Francisco Chronicle about 14 years ago, 15 years ago,
[01:38:17.000 --> 01:38:22.000]  but then I looked into the actual reports and I need to do a breakdown on that.
[01:38:22.000 --> 01:38:28.000]  And they talked about bio weapon funguses to fill the atmosphere and kill everything.
[01:38:28.000 --> 01:38:32.000]  What type of governments work on such things?
[01:38:32.000 --> 01:38:35.000]  Planet bombs? Why would you have a planet bomb?
[01:38:35.000 --> 01:38:38.000]  It kills everybody.
[01:38:38.000 --> 01:38:46.000]  You don't want a weaponized fungus that eats everything.
[01:38:46.000 --> 01:38:49.000]  People are like, man, this guy's really nuts or man, this guy's really a hero.
[01:38:49.000 --> 01:38:55.000]  I'm no hero. I don't want to die.
[01:38:55.000 --> 01:38:57.000]  I don't want my seed to die.
[01:38:57.000 --> 01:38:59.000]  It's a great line.
[01:38:59.000 --> 01:39:02.000]  It's a novel, a fiction novel, but it's a composite.
[01:39:02.000 --> 01:39:03.000]  It's a historical novel.
[01:39:03.000 --> 01:39:04.000]  It's the word they use.
[01:39:04.000 --> 01:39:05.000]  A lot of it's true.
[01:39:05.000 --> 01:39:06.000]  It actually happened.
[01:39:06.000 --> 01:39:07.000]  In fact, most of it actually happened.
[01:39:07.000 --> 01:39:09.000]  Last, the Mohicans.
[01:39:09.000 --> 01:39:12.000]  And you got the corrupt native chasing the other native.
[01:39:12.000 --> 01:39:13.000]  That's the guide.
[01:39:13.000 --> 01:39:14.000]  They're trying to get away.
[01:39:14.000 --> 01:39:16.000]  They don't want to be in the war period.
[01:39:16.000 --> 01:39:19.000]  But he's there and works for the French, I guess.
[01:39:19.000 --> 01:39:24.000]  And he says, now I'm going to kill you, and then I'm going to kill your seed.
[01:39:24.000 --> 01:39:29.000]  Knowing that that's the last of the Mohicans, two of them.
[01:39:29.000 --> 01:39:34.000]  And then when you get down to fighting the enemy, you realize that they want to hurt the earth's seed.
[01:39:34.000 --> 01:39:36.000]  They want to play God.
[01:39:36.000 --> 01:39:39.000]  The globalists are demons out of some dimension of hell.
[01:39:39.000 --> 01:39:44.000]  I don't think it's the way some of the New Ages think it's aliens or something, but it really is demonic.
[01:39:44.000 --> 01:39:46.000]  It's an earth-killing virus.
[01:39:46.000 --> 01:39:53.000]  They want to butcher the earth, the water, the genetic seed of the planet, the human seed, everything.
[01:39:53.000 --> 01:39:54.000]  San Francisco Gate.
[01:39:54.000 --> 01:39:59.000]  When the U.S. attacked itself, government tested germs, drugs, and unsuspecting citizens.
[01:39:59.000 --> 01:40:01.000]  Yeah, that's another one you guys found.
[01:40:01.000 --> 01:40:03.000]  But that's what I mean.
[01:40:03.000 --> 01:40:05.000]  You could just search anything I say.
[01:40:05.000 --> 01:40:07.000]  You'll find stuff worse than what I just said.
[01:40:07.000 --> 01:40:09.000]  I mean, people think I'm exaggerating.
[01:40:09.000 --> 01:40:10.000]  It's the opposite.
[01:40:10.000 --> 01:40:14.000]  I mean, this is such a freak show, stuff so over the top.
[01:40:14.000 --> 01:40:18.000]  I have to look at this every day, seven days a week.
[01:40:18.000 --> 01:40:27.000]  I mean, I've got a six-minute report with documents that came out in international lawsuits with GlaxoSmithKline admitting they know it gives kids autism.
[01:40:27.000 --> 01:40:32.000]  They've got former top head of GlaxoSmithKline, of their science divisions, gone public.
[01:40:32.000 --> 01:40:41.000]  They have the former head of the vaccine program at the FDA went public last year saying it's all fraud.
[01:40:41.000 --> 01:40:50.000]  And I've got to sit here and try to explain to people that, oh, it's my opinion that vaccines might be dangerous.
[01:40:50.000 --> 01:40:51.000]  And then they build straw men.
[01:40:51.000 --> 01:40:52.000]  They don't attack what I actually say.
[01:40:52.000 --> 01:40:59.000]  They go, Jones doesn't believe in the science of learned immunity through inoxylation.
[01:40:59.000 --> 01:41:04.000]  No, I know you get the smallpox and then get an immunity if you don't die from it.
[01:41:04.000 --> 01:41:08.000]  I know you get a certain flu and then beat it and then get an immunity to it.
[01:41:08.000 --> 01:41:10.000]  We never said there wasn't a real science.
[01:41:10.000 --> 01:41:20.000]  We said it's the precedent for this crazy government caught in tens of thousands of different secret and declassified tests.
[01:41:20.000 --> 01:41:25.000]  Many of them lethal to forcibly put vaccines in your body when they're not me again.
[01:41:25.000 --> 01:41:26.000]  Everything's a lie.
[01:41:26.000 --> 01:41:27.000]  They call them vaccines.
[01:41:27.000 --> 01:41:29.000]  There's hundreds of new things out there.
[01:41:29.000 --> 01:41:36.000]  Gene therapies, added recombinant DNAs, live viruses that destroy brain tissues.
[01:41:36.000 --> 01:41:40.000]  I mean, it's Buck Rogers, baby.
[01:41:40.000 --> 01:41:48.000]  And everything this elite does is to shudder our consciousness, shudder our compassion, shudder our humanity.
[01:41:48.000 --> 01:41:50.000]  I'll talk about Rand Paul.
[01:41:50.000 --> 01:41:56.000]  I'm going to go to break and come back with economic news and some really interesting science news.
[01:41:56.000 --> 01:42:00.000]  This is the Hill, Rand Paul, tired of GOP retreating on abortion.
[01:42:00.000 --> 01:42:02.000]  And again, I've watched the Psyop.
[01:42:02.000 --> 01:42:04.000]  They'll come out and say he's for abortion.
[01:42:04.000 --> 01:42:07.000]  Then they'll say he wants to ban all abortion when he's very clear.
[01:42:07.000 --> 01:42:09.000]  It's a state issue, but he's pro-life.
[01:42:09.000 --> 01:42:12.000]  Partial birth should be banned immediately.
[01:42:12.000 --> 01:42:15.000]  He knows he can win that, win what you can get right now.
[01:42:15.000 --> 01:42:20.000]  So then they spin it to conservative audiences on CNN that he's pro-abortion.
[01:42:20.000 --> 01:42:22.000]  Then the liberal audiences, he wants to ban it all.
[01:42:22.000 --> 01:42:26.000]  Again, just pure outright lying.
[01:42:26.000 --> 01:42:30.000]  Listen, if we can kill 55 million babies and I'm not saying they're humans,
[01:42:30.000 --> 01:42:34.000]  just as an afterthought, like that's carrying out garbage,
[01:42:34.000 --> 01:42:38.000]  we're going to kill old people, we're going to kill veterans, we're going to kill your pension funds.
[01:42:38.000 --> 01:42:40.000]  People are like, well, I make more money when we kill old people.
[01:42:40.000 --> 01:42:41.000]  No, you don't.
[01:42:41.000 --> 01:42:45.000]  You take care of old people, you build an economy around taking care of them.
[01:42:45.000 --> 01:42:49.000]  You don't get cheaper food at McDonald's carrying out the trash yourself.
[01:42:49.000 --> 01:42:54.000]  You degrade the service, the whole place is dirty, and then they can actuary it to charge you more.
[01:42:54.000 --> 01:42:58.000]  You don't get a better price on gas having someone not pump it for you.
[01:42:58.000 --> 01:43:27.000]  The lower service.
[01:43:28.000 --> 01:43:33.000]  I'm sick and tired of this stuff, and I hope that some of you people out there are sick and tired too,
[01:43:33.000 --> 01:43:40.000]  and will show up at 9 a.m. at the county commissioner's court meeting on 804 Pecan Street, 2nd floor.
[01:43:40.000 --> 01:43:43.000]  The meeting starts at 9 a.m. It is open to the public.
[01:43:43.000 --> 01:43:49.000]  I want to encourage each and every one of you patrons, Americans who actually give a damn about this country
[01:43:49.000 --> 01:43:53.000]  to get off your butt, get off your couch, put the keys in the ignition.
[01:43:53.000 --> 01:43:57.000]  This is something that I want to see people show up to in mass numbers.
[01:43:57.000 --> 01:43:59.000]  The county commissioner's courtroom in Bastrop.
[01:44:27.000 --> 01:44:32.000]  You stand at the heart of InfoWars.
[01:44:32.000 --> 01:44:37.000]  That's why in the month of April we're offering some of the biggest specials yet to introduce listeners
[01:44:37.000 --> 01:44:40.000]  to these high quality nutraceuticals at InfoWarsLive.com.
[01:44:40.000 --> 01:44:45.000]  50% off high quality colloidal silver bullet.
[01:44:45.000 --> 01:44:51.000]  Buy two X2 nascent iodine to get one fluoride shield absolutely free and free shipping.
[01:44:51.000 --> 01:44:53.000]  50% off silver bullet.
[01:44:53.000 --> 01:45:00.000]  Free shipping. Free bottles of fluoride shield detoxer. Find the specials at InfoWarsLive.com.
[01:45:00.000 --> 01:45:02.000]  In the near future.
[01:45:02.000 --> 01:45:06.000]  When you realize how fake it all is, the football, the basketball.
[01:45:06.000 --> 01:45:09.000]  Security, alert. This is Homeland Security.
[01:45:09.000 --> 01:45:13.000]  Analysis, InfoWars building independent media operations.
[01:45:13.000 --> 01:45:18.000]  You let the worst people get controlled and tell us that we are the ones responsible.
[01:45:18.000 --> 01:45:21.000]  Prime directed discredit Alex Jones.
[01:45:21.000 --> 01:45:24.000]  This is the wildly popular conspiracy theory.
[01:45:24.000 --> 01:45:27.000]  A popular conspiracy theory talk show called InfoWars.
[01:45:27.000 --> 01:45:29.000]  Alex Jones is now in an Austin jail.
[01:45:29.000 --> 01:45:31.000]  These people are assaulting us.
[01:45:31.000 --> 01:45:33.000]  Chargating of patriots engaged.
[01:45:33.000 --> 01:45:39.000]  They are never going to stop. They're never going to deviate from their program until we stop them.
[01:45:39.000 --> 01:45:43.000]  Block free iPhone app at InfoWars.com.
[01:45:43.000 --> 01:45:48.000]  Block free podcast and video feed Imperatives.
[01:45:48.000 --> 01:45:51.000]  You gotta set your eye on the enemy.
[01:45:51.000 --> 01:45:54.000]  Not worry about what propaganda they put out.
[01:45:54.000 --> 01:45:58.000]  Electrally it's begun. You can fail it.
[01:45:58.000 --> 01:46:02.000]  I want more candy. I want more video games. Why, why, why?
[01:46:02.000 --> 01:46:08.000]  And it's that type of behavior that spurred me to do the research to develop a true nutraceutical formula
[01:46:08.000 --> 01:46:11.000]  that was designed to smooth out and help children focus.
[01:46:11.000 --> 01:46:14.000]  All of our children are hit with modern mind control.
[01:46:14.000 --> 01:46:18.000]  Television, music, fast food, GMOs, sugars you name it.
[01:46:18.000 --> 01:46:24.000]  Young humans have not yet developed their nervous system and are being hammered daily by globalist concoctions.
[01:46:24.000 --> 01:46:29.000]  It's no wonder they can't focus and calm down and then are put on dangerous psychotropic drugs.
[01:46:29.000 --> 01:46:36.000]  Working with my team we set out to find the best formula with the highest quality ingredients that children would actually like and take.
[01:46:36.000 --> 01:46:40.000]  We worked with the leading manufacturer in nutritional supplements that are safe for children
[01:46:40.000 --> 01:46:43.000]  to bring you the most affordable and powerful calming formula out there.
[01:46:43.000 --> 01:46:51.000]  Introducing Child Ease with herbs and calming extracts like chamomile and lemon balm and essential nutrients that taste great.
[01:46:51.000 --> 01:46:55.000]  Obtain your Child Ease today at InfowarsLife.com.
[01:46:55.000 --> 01:46:58.000]  That's Child Ease exclusively at InfowarsLife.com.
[01:47:02.000 --> 01:47:05.000]  You're listening to the Alex Jones show.
[01:47:05.000 --> 01:47:08.000]  Final segment. Let's get as much intel out as possible.
[01:47:08.000 --> 01:47:10.000]  Big Brother.
[01:47:12.000 --> 01:47:14.000]  Big Brother.
[01:47:16.000 --> 01:47:18.000]  Mainstream media.
[01:47:20.000 --> 01:47:22.000]  Government cover-ups.
[01:47:22.000 --> 01:47:24.000]  You want answers?
[01:47:24.000 --> 01:47:26.000]  Well, so does he.
[01:47:26.000 --> 01:47:31.000]  Live from Austin, Texas. Broadcasting worldwide.
[01:47:31.000 --> 01:47:33.000]  It's Alex Jones.
[01:47:33.000 --> 01:47:38.000]  Well, I've been watching and I've been waiting.
[01:47:42.000 --> 01:47:46.000]  We are the organic response to tyranny.
[01:47:46.000 --> 01:47:51.000]  And I know that once we activate the human spirit to the threat that's taking place,
[01:47:51.000 --> 01:47:55.000]  we've got the people, we've got the intel, we've got the motivation to turn the tide.
[01:47:55.000 --> 01:47:59.000]  We're having so many victories we cover here on air constantly.
[01:47:59.000 --> 01:48:03.000]  So the leaders trying to act confident, they're trying to act invincible,
[01:48:03.000 --> 01:48:05.000]  they're trying to act like they've got it all in the bag,
[01:48:05.000 --> 01:48:09.000]  but they're accelerating their program because they are behind schedule.
[01:48:09.000 --> 01:48:15.000]  I want to hit the economic news and some other science news that I mentioned,
[01:48:15.000 --> 01:48:19.000]  but before I go any further, this entire transmission is listed supported.
[01:48:19.000 --> 01:48:22.000]  When you spread the word, when you support our local sponsors,
[01:48:22.000 --> 01:48:25.000]  when you become a local sponsor of our wonderful AMNFM affiliates,
[01:48:25.000 --> 01:48:29.000]  when you buy the books, the videos, the Patriot apparel,
[01:48:29.000 --> 01:48:35.000]  theproguninfowars.com, Molan Labe shirts for men and women,
[01:48:35.000 --> 01:48:38.000]  and infowarsstore.com.
[01:48:38.000 --> 01:48:41.000]  It made in 1776.com.
[01:48:41.000 --> 01:48:46.000]  You fund the operation, but you also get high quality clothing and you meet like-minded people.
[01:48:46.000 --> 01:48:49.000]  You're a walking billboard for freedom.
[01:48:49.000 --> 01:48:53.000]  When you go to infowarslife.com, we're running some of the biggest specials ever.
[01:48:53.000 --> 01:48:55.000]  We've never offered a special close to this.
[01:48:55.000 --> 01:48:58.000]  The highest quality, 30 parts per million colloidal silver,
[01:48:58.000 --> 01:49:02.000]  with all of its known amazing uses.
[01:49:02.000 --> 01:49:05.000]  I said a sore throat, banged it out the bottom of that.
[01:49:05.000 --> 01:49:07.000]  Consult your physician first. It's not a game. It's not a joke.
[01:49:07.000 --> 01:49:09.000]  It can be toxic in high levels.
[01:49:09.000 --> 01:49:12.000]  Check all the facts out at infowarslife.com.
[01:49:12.000 --> 01:49:15.000]  You can get 50% off, $14.95,
[01:49:15.000 --> 01:49:19.000]  and the leading competitor has the exact same stuff in Whole Foods.
[01:49:19.000 --> 01:49:21.000]  We just private label it for $25 to $30.
[01:49:21.000 --> 01:49:26.000]  So it's $14.95, usually $20 to $24.95.
[01:49:26.000 --> 01:49:29.000]  It's $14.95 right now at infowarslife.com,
[01:49:29.000 --> 01:49:33.000]  and you can get free shipping on top of it.
[01:49:33.000 --> 01:49:35.000]  You can get two bottles of silver bullet,
[01:49:35.000 --> 01:49:37.000]  and it stores for a long time,
[01:49:37.000 --> 01:49:40.000]  and you get a free bottle of fluoride shield and free shipping.
[01:49:40.000 --> 01:49:43.000]  So half off free shipping and a free bottle of fluoride shield,
[01:49:43.000 --> 01:49:45.000]  but fluoride shield is about to sell out.
[01:49:45.000 --> 01:49:47.000]  So this deal was supposed to go to the end of April.
[01:49:47.000 --> 01:49:50.000]  It may end in just three, four days of current sales rates.
[01:49:50.000 --> 01:49:52.000]  I want to thank you all for your support,
[01:49:52.000 --> 01:49:54.000]  but selling stuff at this price,
[01:49:54.000 --> 01:49:56.000]  our profits are not as large,
[01:49:56.000 --> 01:49:58.000]  so it's hard to fund the operation.
[01:49:58.000 --> 01:50:00.000]  So please take advantage of the 10% off
[01:50:00.000 --> 01:50:02.000]  on all the high-quality water filtration systems.
[01:50:02.000 --> 01:50:04.000]  We have a side-by-side comparisons
[01:50:04.000 --> 01:50:06.000]  of the pro-pure G2 systems and others,
[01:50:06.000 --> 01:50:08.000]  the leading competitors.
[01:50:08.000 --> 01:50:10.000]  The votes can claim they got better filters.
[01:50:10.000 --> 01:50:12.000]  I'd sell them if they were better.
[01:50:12.000 --> 01:50:15.000]  I have to morally sell from the studies and tests
[01:50:15.000 --> 01:50:18.000]  what is the best, and then give you the best price.
[01:50:18.000 --> 01:50:20.000]  I have to win-win.
[01:50:20.000 --> 01:50:22.000]  I'm 100% about report you so.
[01:50:22.000 --> 01:50:24.000]  Karma, whatever you call it.
[01:50:24.000 --> 01:50:26.000]  And again, it's basic programming.
[01:50:26.000 --> 01:50:28.000]  It's not that I don't do bad stuff
[01:50:28.000 --> 01:50:30.000]  because I know it'll come back on me.
[01:50:30.000 --> 01:50:32.000]  I know that too.
[01:50:32.000 --> 01:50:34.000]  It's that I don't do it because I love doing the right thing.
[01:50:34.000 --> 01:50:36.000]  I'm a cult member.
[01:50:36.000 --> 01:50:38.000]  And I'll go further.
[01:50:38.000 --> 01:50:40.000]  I'm in the cult to tell them the truth
[01:50:40.000 --> 01:50:42.000]  and not being a coward.
[01:50:42.000 --> 01:50:44.000]  That's what made civilization, folks,
[01:50:44.000 --> 01:50:46.000]  is I will not screw people over.
[01:50:46.000 --> 01:50:48.000]  I will not
[01:50:48.000 --> 01:50:50.000]  not tip the waiter even if I'm out of town
[01:50:50.000 --> 01:50:52.000]  and never see the waiter again.
[01:50:52.000 --> 01:50:54.000]  I will not cheat my competitors
[01:50:54.000 --> 01:50:56.000]  even when they're lying about me.
[01:50:56.000 --> 01:50:58.000]  In fact, I can have stuff that can bring people down.
[01:50:58.000 --> 01:51:00.000]  I cannot bring myself to even report it or do it
