[00:00.000 --> 00:08.880]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[03:11:11.960 --> 03:11:13.960]  They have paused it for now.
[03:11:13.960 --> 03:11:17.960]  But the other one, they continue to implement how all this will end?
[03:11:17.960 --> 03:11:19.960]  I do not know.
[03:11:19.960 --> 03:11:23.960]  But I know for sure that we will be forced to respond and defend ourselves.
[03:11:23.960 --> 03:11:28.960]  But I can see it already that they will be accusing us, yet again, of aggressive behavior,
[03:11:28.960 --> 03:11:31.960]  even though it is only a response on our part.
[03:11:31.960 --> 03:11:35.960]  Is it not obvious that we must guarantee the safety of our people?
[03:11:35.960 --> 03:11:39.960]  But not only our people, but also we are very concerned with providing the
[03:11:39.960 --> 03:11:43.960]  necessary strategic balance of power in the world, which is what I started with
[03:11:43.960 --> 03:11:46.960]  and will reiterate once again.
[03:11:46.960 --> 03:11:51.960]  It was precisely this balance of power that guaranteed planetary peace
[03:11:51.960 --> 03:11:57.960]  and safeguarded us from major global conflicts over the past 70 years.
[03:11:57.960 --> 03:12:02.960]  And it is a blessing, even though it is rooted in this mutual threat.
[03:12:02.960 --> 03:12:07.960]  But nevertheless, the mutual threat is what provided us with global peace for dozens of years.
[03:12:07.960 --> 03:12:09.960]  How could one dare to destroy it?
[03:12:09.960 --> 03:12:10.960]  I do not know.
[03:12:10.960 --> 03:12:12.960]  I think this is very dangerous.
[03:12:12.960 --> 03:12:15.960]  I not only think, I know it is.
[03:12:15.960 --> 03:12:16.960]  All right.
[03:12:16.960 --> 03:12:20.960]  So for those that don't know, they're moving cruise missiles in against the Russian border.
[03:12:20.960 --> 03:12:24.960]  They're announcing, oh, we're going to have ballistic missiles that go up into space
[03:12:24.960 --> 03:12:27.960]  and back down to deliver regular payloads.
[03:12:27.960 --> 03:12:30.960]  You'd never do that.
[03:12:30.960 --> 03:12:32.960]  It's just we study military science.
[03:12:32.960 --> 03:12:33.960]  This is so crazy.
[03:12:33.960 --> 03:12:37.960]  So they want to tell the Russians, we're going to be shooting ballistic missiles up into space,
[03:12:37.960 --> 03:12:39.960]  but just don't worry about that.
[03:12:39.960 --> 03:12:43.960]  Even though Japan's about to go to war with North Korea over not even shooting ballistic missiles,
[03:12:43.960 --> 03:12:46.960]  just missiles into the South China Sea.
[03:12:46.960 --> 03:12:49.960]  Everything's escalating with China right now.
[03:12:49.960 --> 03:12:53.960]  The whole world's on edge and the average trendy just goes, look, I got a beard.
[03:12:53.960 --> 03:12:56.960]  I got a pink sock and a green sock.
[03:12:56.960 --> 03:12:58.960]  That's the equivalent of intellectual Valhalla.
[03:12:58.960 --> 03:13:02.960]  I'm like, look, I don't give a damn if you got tattoos and pink socks and green socks.
[03:13:02.960 --> 03:13:03.960]  I mean, that's great.
[03:13:03.960 --> 03:13:06.960]  I think I like your socks.
[03:13:06.960 --> 03:13:13.960]  It's just that you're like supporting, taking my guns and raising taxes and letting bankers be exempt.
[03:13:13.960 --> 03:13:15.960]  You're an intellectual retard.
[03:13:15.960 --> 03:13:20.960]  And they just look at me and they just go, how do you deal with that?
[03:13:20.960 --> 03:13:25.960]  And how do you deal with an elite that is doing things that are incredibly dangerous
[03:13:25.960 --> 03:13:32.960]  and seem to be disconnected from reality with Peter Thiel running around talking about children's blood and how he wants it?
[03:13:32.960 --> 03:13:34.960]  I mean, it just seems like our elite's gone insane.
[03:13:34.960 --> 03:13:37.960]  What do we do to stop them from blowing the planet up, Anthony?
[03:13:37.960 --> 03:13:44.960]  I don't know about what we do to stop them, but you do think about it like it's like a, there's a real life pool and then there's the kids pool.
[03:13:44.960 --> 03:13:51.960]  And the kids pool is everyone's running around arguing about safe spaces and if someone's offended and like just complete baloney.
[03:13:51.960 --> 03:13:55.960]  And then in the real pool, it's this watching nuclear war.
[03:13:55.960 --> 03:13:59.960]  And look how Putin, by the way, Putin, if you want to be proper, right?
[03:13:59.960 --> 03:14:01.960]  But he's sitting there and he's not reading a teleprompter.
[03:14:01.960 --> 03:14:05.960]  That's really, really scary to a lot of people in the United States because you look at Obama.
[03:14:05.960 --> 03:14:08.960]  Oh, this guy's actually intellectual. He's actually talking to us.
[03:14:08.960 --> 03:14:09.960]  He's sitting there speaking his mind.
[03:14:09.960 --> 03:14:10.960]  I have this.
[03:14:10.960 --> 03:14:14.960]  He doesn't have, he's not even looking, he's not reading his notes like this, like, oh, blah, blah, blah.
[03:14:14.960 --> 03:14:18.960]  He's just sitting there telling the truth and it's really, really freaky.
[03:14:18.960 --> 03:14:19.960]  I mean, look at it.
[03:14:19.960 --> 03:14:22.960]  By the way, it is the truth. It's not like I've never been to Russia.
[03:14:22.960 --> 03:14:28.960]  Oh, Alex Jones and Trump are Russian spies because they don't have nuclear war.
[03:14:28.960 --> 03:14:30.960]  No, we don't want to die.
[03:14:30.960 --> 03:14:32.960]  Russia's not in our face.
[03:14:32.960 --> 03:14:35.960]  If Russia was in our business, I'd be on their ass.
[03:14:35.960 --> 03:14:37.960]  The Chinese government is.
[03:14:37.960 --> 03:14:41.960]  They are running the show here.
[03:14:41.960 --> 03:14:43.960]  They are killing political dissidents.
[03:14:43.960 --> 03:14:47.960]  They are selling their organs and every goddamn fake liberals out there promoting it.
[03:14:47.960 --> 03:14:51.960]  You people are not liberals. You are sycophantic traitors.
[03:14:51.960 --> 03:14:53.960]  Yeah, and Russia's not perfect. There's deep corruption there.
[03:14:53.960 --> 03:14:55.960]  You know, Putin's involved with all the corruption.
[03:14:55.960 --> 03:14:59.960]  But hey, he's sitting there speaking freely, not reading a teleprompter.
[03:14:59.960 --> 03:15:02.960]  And if you watch the video on YouTube with him with Sanjay Gupta,
[03:15:02.960 --> 03:15:05.960]  they set him up at this economic forum or World Forum
[03:15:05.960 --> 03:15:07.960]  and they start asking him these.
[03:15:07.960 --> 03:15:08.960]  Fareed Zakaria.
[03:15:08.960 --> 03:15:09.960]  Fareed Zakaria, sorry.
[03:15:09.960 --> 03:15:13.960]  And they start asking him, you know, these questions are supposed to be tough
[03:15:13.960 --> 03:15:16.960]  and he just destroys them. He just destroys them.
[03:15:16.960 --> 03:15:21.960]  In fact, speaking of that, speaking of El Diablo, let's play almost trying to correct you.
[03:15:21.960 --> 03:15:22.960]  No, you're correct. It's Fareed Zakaria.
[03:15:22.960 --> 03:15:25.960]  No, I'm that powerful. Let's go ahead. I'm joking.
[03:15:25.960 --> 03:15:29.960]  Let's go ahead and go to him talking about controlled U.S. elections.
[03:15:29.960 --> 03:15:34.960]  That's the Donald Trump on U.S. elections here at us.
[03:15:34.960 --> 03:15:42.960]  Let me ask you, Mr. President, you said that Donald Trump of the Republican Party,
[03:15:42.960 --> 03:15:46.960]  you said that he's a brilliant, talented and smart candidate.
[03:15:46.960 --> 03:15:50.960]  Everyone was talking about this. This is what I want to know.
[03:15:50.960 --> 03:15:54.960]  What is it exactly about this person that made you say this?
[03:15:54.960 --> 03:15:59.960]  And do you still have these views? Are you sure?
[03:15:59.960 --> 03:16:03.960]  Okay, well.
[03:16:03.960 --> 03:16:07.960]  Trump is a genius. No, not a genius. This is not suicidal.
[03:16:07.960 --> 03:16:11.960]  You are a very famous person in our country. You personally.
[03:16:11.960 --> 03:16:23.960]  And not only as a host on a major media corporation, but also as an intellectual, an academic.
[03:16:23.960 --> 03:16:28.960]  Why are you twisting my words?
[03:16:28.960 --> 03:16:34.960]  Your yellow journalist side is prevailing over your objective analytic side.
[03:16:34.960 --> 03:16:39.960]  Let's see what I actually said. I said in passing that Trump is a striking person.
[03:16:39.960 --> 03:16:46.960]  Why do you not find him to be so? I do.
[03:16:46.960 --> 03:16:50.960]  I did not give him any other characteristics.
[03:16:50.960 --> 03:16:55.960]  But what I do pay attention to, and what I most certainly welcome,
[03:16:55.960 --> 03:16:58.960]  and don't see anything bad in that, but on the contrary,
[03:16:58.960 --> 03:17:04.960]  that Mr. Trump declared that he's ready to restore full cooperative relations with Russia.
[03:17:04.960 --> 03:17:05.960]  How horrible is that?
[03:17:05.960 --> 03:17:17.960]  What's so bad about that? We all welcome that. Do you not?
[03:17:17.960 --> 03:17:23.960]  However, we never interfere into the internal political processes of other countries,
[03:17:23.960 --> 03:17:26.960]  especially the United States.
[03:17:26.960 --> 03:17:32.960]  But we will work with whichever individually American people vote for.
[03:17:32.960 --> 03:17:39.960]  Although I don't think, see, America teaches everybody how to live in, quote, democracy.
[03:17:39.960 --> 03:17:44.960]  But what? You actually believe that they have democratic elections there?
[03:17:44.960 --> 03:17:50.960]  This is the truth. Look, twice in the U.S. history,
[03:17:50.960 --> 03:17:59.960]  the president was chosen not by the majority, voters, but by the superdelegates.
[03:17:59.960 --> 03:18:04.960]  Is that democratic?
[03:18:04.960 --> 03:18:09.960]  And when we try to discuss this with our U.S. colleagues,
[03:18:09.960 --> 03:18:13.960]  and we do not criticize, but merely have a discussion,
[03:18:13.960 --> 03:18:17.960]  they say, mind your own business, this is how we do it.
[03:18:17.960 --> 03:18:20.960]  And why are you interfering in our business?
[03:18:20.960 --> 03:18:23.960]  Don't meddle in our business, sort out your own issues first.
[03:18:23.960 --> 03:18:27.960]  But I repeat again, it is, in fact, not our business.
[03:18:27.960 --> 03:18:30.960]  What's going on in U.S. elections?
[03:18:30.960 --> 03:18:38.960]  In fact, there are reports even of prosecuting attorneys not allowing international observers into U.S. polling stations.
[03:18:38.960 --> 03:18:41.960]  And they threaten with jail time.
[03:18:41.960 --> 03:18:44.960]  But that's their problem to sort out.
[03:18:44.960 --> 03:18:47.960]  They do it, they like it that way.
[03:18:47.960 --> 03:18:55.960]  America is a great superpower, perhaps the only superpower of present time.
[03:18:55.960 --> 03:18:58.960]  We accept this.
[03:18:58.960 --> 03:19:03.960]  We want to cooperate with the United States.
[03:19:03.960 --> 03:19:13.960]  No matter how their elections go, there will be a new head of state who will have great powers.
[03:19:13.960 --> 03:19:19.960]  America is undergoing difficult internal political and economic challenges.
[03:19:19.960 --> 03:19:27.960]  The world does need a strong superpower country such as that, and we need it too.
[03:19:27.960 --> 03:19:34.960]  We just don't need for them to constantly meddle in our business, telling us how to live,
[03:19:34.960 --> 03:19:40.960]  and throwing a wedge between us and Europe.
[03:19:40.960 --> 03:19:48.960]  For example, these sanctions that you mentioned, do they affect the U.S.? Not at all.
[03:19:48.960 --> 03:19:58.960]  They can care less about these sanctions, because our reactionary measures in response to these sanctions do not affect them at all.
[03:19:58.960 --> 03:20:03.960]  But who do they affect? Europe, but not in the least the United States.
[03:20:03.960 --> 03:20:07.960]  But they do tell their European counterparts, hang in there.
[03:20:07.960 --> 03:20:12.960]  I don't know why the Europeans should put up with this, but if they want to, sure, let them hang in there.
[03:20:12.960 --> 03:20:18.960]  Mateo, why should you suffer this? Mateo will explain to us in a second why he should hang in there.
[03:20:18.960 --> 03:20:21.960]  He's a great orator.
[03:20:21.960 --> 03:20:24.960]  This speech was striking.
[03:20:24.960 --> 03:20:28.960]  Let's explain this. It's globalist corporations.
[03:20:28.960 --> 03:20:30.960]  We don't think of being conquered by corporations. That's what this is.
[03:20:30.960 --> 03:20:40.960]  It's not that Russia's good or bad. It's that Russia's trying to reestablish itself so the globalists think, oh, we own you, like we own America, like we own all these other countries.
[03:20:40.960 --> 03:20:42.960]  And here's Putin.
[03:20:42.960 --> 03:20:46.960]  I mean, I'll be honest. I do go like every few days.
[03:20:46.960 --> 03:20:50.960]  Instead of watching TV or a movie, I'll get on the computer and let's go here.
[03:20:50.960 --> 03:20:55.960]  Putin talked to media for two hours with no teleprompter and everything he says is true.
[03:20:55.960 --> 03:21:01.960]  So it's not like I'm some fan of Putin, but I am because it's all true. And the guy is like dialed into what's going on.
[03:21:01.960 --> 03:21:06.960]  He goes, oh, Russia's incredibly corrupt. We're horrible. The mafia. We got to fix it.
[03:21:06.960 --> 03:21:11.960]  He's trying to, the fucking, excuse me, the Russian mafia is after him.
[03:21:11.960 --> 03:21:16.960]  I'm not trying to lionize the guy. It's just he promotes Christianity. He promotes family. He does all this stuff.
[03:21:16.960 --> 03:21:22.960]  And then we've got our media saying mother and father is bad pushing all this crap.
[03:21:22.960 --> 03:21:29.960]  And it's just so obvious. We're run by multinationals. We've been conquered just like Russia was by oligarchs.
[03:21:29.960 --> 03:21:40.960]  We should understand Russia's been through what we've been through and understand that these oligarchs will start a major war to stay in power and that Russia is not expanding.
[03:21:40.960 --> 03:21:46.960]  They're not taking one thing off our dinner table. They're not pissing on our face. They're very respectful.
[03:21:46.960 --> 03:21:53.960]  China is taking everything over allied with the elite. I don't want to fight with them either, but it's just so clear.
[03:21:53.960 --> 03:21:57.960]  Everywhere you hear war with Russia, war with Russia, it is the total scapegoat.
[03:21:57.960 --> 03:22:03.960]  Our own military doesn't want this. They see through it, Anthony. I think our elite has gone too far.
[03:22:03.960 --> 03:22:13.960]  They hijacked American power. They hijacked American gravitas. They hijacked America's proper response to communism that did crush the Soviet Union.
[03:22:13.960 --> 03:22:20.960]  But they don't understand that that spiritual power being in the right providence. God's providence is not over this country now.
[03:22:20.960 --> 03:22:31.960]  We are now a cursed nation and attacking Russia does nothing. So I think the elite need to understand they're not executing these plans anymore in a vacuum.
[03:22:31.960 --> 03:22:36.960]  You know, it's interesting. You look at the juxtaposition, the contrast.
[03:22:36.960 --> 03:22:43.960]  That video is a perfect example of the mainstream media in the United States and the failure of it because he asks an emotionally charged...
[03:22:43.960 --> 03:22:46.960]  This should be all over our news, whether he's wrong or right.
[03:22:46.960 --> 03:22:52.960]  Zachariah asked them, though, a charged question about Trump trying to pin him up against the wall and say something, right?
[03:22:52.960 --> 03:22:56.960]  But Putin, regardless of what you think about him, he's not playing that game.
[03:22:56.960 --> 03:22:59.960]  So instead of going, oh, I'm so sorry I said that. I didn't mean it like that.
[03:22:59.960 --> 03:23:00.960]  He transcends it.
[03:23:00.960 --> 03:23:02.960]  He actually talks about stuff that no one else will talk about.
[03:23:02.960 --> 03:23:07.960]  It's like when I was seeing in, and I'm bragging, this is the answer to all of it. You're a fake. You want our guns?
[03:23:07.960 --> 03:23:09.960]  I'm not having a fake debate. I transcends you.
[03:23:09.960 --> 03:23:13.960]  And you talked about how Prozac was one of their advertisers or antidepressants or whatever.
[03:23:13.960 --> 03:23:15.960]  And they were like, whoa, wait a minute.
[03:23:15.960 --> 03:23:18.960]  You're not allowed to go that far. But Putin went that far anyway.
[03:23:18.960 --> 03:23:24.960]  He didn't use a teleprompter. He sat there talking about the rigged elections and he's like, look, I don't get involved with your stuff.
[03:23:24.960 --> 03:23:30.960]  You guys have a huge situation. You have numerous investigations proving this is happening, but we're not going to get involved.
[03:23:30.960 --> 03:23:34.960]  So how dare you even ask me about a comment I made about Trump, which he said he was a color.
[03:23:34.960 --> 03:23:37.960]  Meanwhile, they're spending $10 billion a year to owe us for the Russian government.
[03:23:37.960 --> 03:23:44.960]  Of course. And also, meanwhile, U.S. approves $1.15 billion tank weapons sale to Saudi Arabia.
[03:23:44.960 --> 03:23:48.960]  So it's hilarious. They sit up there and act like, you have to be tolerant.
[03:23:48.960 --> 03:23:51.960]  You know, we are against this radical Islam and blah, blah, blah.
[03:23:51.960 --> 03:23:56.960]  Oh, we're going to give $1.1 billion of tanks and weapons to Saudi Arabia,
[03:23:56.960 --> 03:24:02.960]  just one of the most absurd, oppressive, terrible countries in the world.
[03:24:02.960 --> 03:24:04.960]  And it's the human's right to watch.
[03:24:04.960 --> 03:24:05.960]  The pedophiles.
[03:24:05.960 --> 03:24:07.960]  They kicked it off, but they've paid them off and it's all corrupt.
[03:24:07.960 --> 03:24:11.960]  They had to put them back and they actually had one of the human rights watch committees, of course, right?
[03:24:11.960 --> 03:24:15.960]  Yeah, they had the U.N. Committee on Human Rights. It's all like comedy.
[03:24:15.960 --> 03:24:21.960]  It's all a joke and the only people that don't get it are the ones that completely buy into the bill.
[03:24:21.960 --> 03:24:26.960]  Well, I'll tell you this, there's a full-on assault on Trump and it can be demoralizing at certain points.
[03:24:26.960 --> 03:24:30.960]  But I look at who they've got on TV. They look demoralized. They know it's all a joke.
[03:24:30.960 --> 03:24:33.960]  Trump's way ahead of the polls. If they steal it, that's their issue.
[03:24:33.960 --> 03:24:36.960]  But the elite are really burning down right now, Anthony.
[03:24:36.960 --> 03:24:39.960]  I think they're burning so hard at both ends.
[03:24:39.960 --> 03:24:43.960]  Look at CNN. Its ratings are going down over and over again. It just lost the third today.
[03:24:43.960 --> 03:24:50.960]  They're killing themselves to deliver this twitching witch that wears a giant diaper.
[03:24:50.960 --> 03:24:51.960]  They'll do anything.
[03:24:51.960 --> 03:24:53.960]  Hillary Clinton is a giant diaper.
[03:24:53.960 --> 03:24:54.960]  She's just a giant diaper.
[03:24:54.960 --> 03:24:56.960]  Pull up 25 gallons of guacamole.
[03:24:56.960 --> 03:25:01.960]  They will do anything to kamikaze Americana as much as they possibly can.
[03:25:01.960 --> 03:25:06.960]  Because they're losers. They hate it. They hate power. They hate success. They're pieces of crap.
[03:25:06.960 --> 03:25:09.960]  That's the good news. You losers are always going to fail.
[03:25:09.960 --> 03:25:11.960]  I just hope they can start a nuclear war.
[03:25:11.960 --> 03:25:15.960]  Because let me tell you, I mean, Napoleon Hill were smarter compared to these guys. They were bad guys.
[03:25:15.960 --> 03:25:20.960]  It's creepy to watch a bunch of weird women in like super suits and like jewelry going,
[03:25:20.960 --> 03:25:25.960]  are we going to eff you up, Russia? It's like, really? It's just getting weird.
[03:25:25.960 --> 03:25:28.960]  It's just not real life anymore. I mean, turn on the television.
[03:25:28.960 --> 03:25:31.960]  It's like going to a restaurant and find the biggest guy in the restaurant and start to fight for no reason.
[03:25:31.960 --> 03:25:33.960]  And you're a midget.
[03:25:33.960 --> 03:25:34.960]  Yeah.
[03:25:34.960 --> 03:25:37.960]  Well, you think about it. Where is the riskiest place to go?
[03:25:37.960 --> 03:25:39.960]  You know, it's never around intellectual.
[03:25:39.960 --> 03:25:43.960]  If you go to really intellectual, intelligent, successful people that care about their life
[03:25:43.960 --> 03:25:47.960]  and care about their country and we hang out with people like that, you know, we're not afraid they're going to kill us.
[03:25:47.960 --> 03:25:49.960]  You know, we're not afraid they're going to do something terrible to us.
[03:25:49.960 --> 03:25:56.960]  It's when you go out and you join the really mad, like angsty, angry people that like couldn't do it
[03:25:56.960 --> 03:25:59.960]  and they don't like success and they hate people that try to have success.
[03:25:59.960 --> 03:26:02.960]  They have something to prove and they believe in all this BS.
[03:26:02.960 --> 03:26:05.960]  And those are the people that are fueling it all and the other people.
[03:26:05.960 --> 03:26:11.960]  And what's weird is they're running the superpower and they've got something to prove because they robbed it.
[03:26:11.960 --> 03:26:13.960]  They're frauds.
[03:26:13.960 --> 03:26:15.960]  They're frauds and they'll use anything they can to get up to the top.
[03:26:15.960 --> 03:26:20.960]  So that means filing, you know, fake stuff against people, blackmailing, screwing people over.
[03:26:20.960 --> 03:26:23.960]  Those are the people that will climb because the good people refuse to do it.
[03:26:23.960 --> 03:26:25.960]  And they say, no way, I'm not going to do that.
[03:26:25.960 --> 03:26:27.960]  And the good people say, hey, I can't, I can't handle this.
[03:26:27.960 --> 03:26:30.960]  This is energetically draining to me dealing, being with all these vipers.
[03:26:30.960 --> 03:26:31.960]  You know what I mean?
[03:26:31.960 --> 03:26:36.960]  And they'll talk about this all day long, but no one talks about the real news course besides...
[03:26:36.960 --> 03:26:38.960]  Well, you've got it coming up. I'm going to turn the...
[03:26:38.960 --> 03:26:40.960]  No, I'm not even trying to get to the news.
[03:26:40.960 --> 03:26:45.960]  The idea, though, is that no one wants to talk about the stuff that's going on like a once in a while.
[03:26:45.960 --> 03:26:47.960]  Have you ever said, Charles?
[03:26:47.960 --> 03:26:48.960]  It was good.
[03:26:48.960 --> 03:26:49.960]  I love him.
[03:26:49.960 --> 03:26:51.960]  That's bad. That's very, very bad these days.
[03:26:51.960 --> 03:26:55.960]  I don't love him because he was a movie star. He was so real. The opposite of an Aryan bastard.
[03:26:55.960 --> 03:26:56.960]  He was on the show how many times?
[03:26:56.960 --> 03:26:57.960]  Only twice.
[03:26:57.960 --> 03:26:58.960]  Twice?
[03:26:58.960 --> 03:27:00.960]  I didn't really... I didn't really harass him to come on.
[03:27:00.960 --> 03:27:01.960]  Play it again.
[03:27:01.960 --> 03:27:04.960]  No, he's like, oh, call me anytime and talk about strategy and everything.
[03:27:04.960 --> 03:27:08.960]  And I call... It was just... It was amazing because he was a real guy.
[03:27:08.960 --> 03:27:14.960]  It's just like... It's amazing how many people actually want to come on and end up happening until something bad happens.
[03:27:14.960 --> 03:27:19.960]  Like that Gary guy, that one movie, he was exposing everything, the drug traffic.
[03:27:19.960 --> 03:27:23.960]  He came on the show at one point. Remember, we couldn't find the tapes?
[03:27:23.960 --> 03:27:26.960]  Oh, yeah. Killed the messenger. That's the movie. Remember that?
[03:27:26.960 --> 03:27:28.960]  Yeah.
[03:27:28.960 --> 03:27:29.960]  That was Gary Webb.
[03:27:29.960 --> 03:27:30.960]  Gary Webb, yeah.
[03:27:30.960 --> 03:27:34.960]  No, he was like, put up my website. No one will help me. I've got all this proof. My book's coming out.
[03:27:34.960 --> 03:27:38.960]  These guys are breaking into my house. They're trying to kill me and then they kill him.
[03:27:38.960 --> 03:27:41.960]  And then right after it happens, all these attacks happen.
[03:27:41.960 --> 03:27:43.960]  When Joan says he was killed, he's a kook.
[03:27:43.960 --> 03:27:45.960]  The guy was telling me they were breaking into this house.
[03:27:45.960 --> 03:27:49.960]  And then I had like his friends going, yeah, they were breaking into this house every day.
[03:27:49.960 --> 03:27:52.960]  They're trying to kill him. They stole his motorcycle.
[03:27:52.960 --> 03:27:54.960]  The good news is, is at least the movie came out.
[03:27:54.960 --> 03:27:58.960]  Then the movie shows it all happening, you know, but you were crazy then.
[03:27:58.960 --> 03:27:59.960]  Just like they killed him.
[03:27:59.960 --> 03:28:02.960]  I tell you, I got nauseated during that movie. It was like a documentary.
[03:28:02.960 --> 03:28:05.960]  It was like real. It's like, oh my God, this guy was a patriot.
[03:28:05.960 --> 03:28:06.960]  Yeah.
[03:28:06.960 --> 03:28:07.960]  They killed him.
[03:28:07.960 --> 03:28:08.960]  They killed him.
[03:28:08.960 --> 03:28:11.960]  But it's just like the guy, the Democrat guy that he got robbed though.
[03:28:11.960 --> 03:28:12.960]  He took nothing, right?
[03:28:12.960 --> 03:28:13.960]  The guy that shot him four times.
[03:28:13.960 --> 03:28:14.960]  Like WikiLeaks.
[03:28:14.960 --> 03:28:17.960]  Oh, just kill him. He was on the way to the FBI, but he just, he got robbed.
[03:28:17.960 --> 03:28:18.960]  It reminds me.
[03:28:18.960 --> 03:28:21.960]  I mean, how do these people think they're going to go on forever?
[03:28:21.960 --> 03:28:23.960]  They're going to start a fight with us.
[03:28:23.960 --> 03:28:25.960]  And in the end, we're not going to be able to back down.
[03:28:25.960 --> 03:28:27.960]  And we're going to totally kick your ass.
[03:28:27.960 --> 03:28:30.960]  We're going to dig you out of your hole just like Hitler and Berlin.
[03:28:30.960 --> 03:28:33.960]  I mean, you are going to get it. You understand?
[03:28:33.960 --> 03:28:37.960]  I just imagined the police chief that had to say that was like something out of Sin City.
[03:28:37.960 --> 03:28:40.960]  I haven't looked this person up yet, but imagine, you know, the Sin City people,
[03:28:40.960 --> 03:28:42.960]  they have like weird heads and like misinformed and stuff.
[03:28:42.960 --> 03:28:44.960]  And they're like, uh, it was a burglary.
[03:28:44.960 --> 03:28:46.960]  You know, like that's what I imagined.
[03:28:46.960 --> 03:28:49.960]  They can't possibly come out and honestly say, oh, it was a burglary.
[03:28:49.960 --> 03:28:50.960]  They took nothing.
[03:28:50.960 --> 03:28:53.960]  They shot him much times after he supplied information to WikiLeaks.
[03:28:53.960 --> 03:28:54.960]  He's on the way to the FBI.
[03:28:54.960 --> 03:28:57.960]  Like, uh, you know, we looked into the evidence, the forensic show.
[03:28:57.960 --> 03:28:59.960]  It was just a burglary.
[03:28:59.960 --> 03:29:01.960]  A suspect got away. Case closed.
[03:29:01.960 --> 03:29:06.960]  Well, you're going to come back and take over and maybe take some calls from all the folks that are patiently holding.
[03:29:06.960 --> 03:29:08.960]  But I'd say it is a crazy world.
[03:29:08.960 --> 03:29:10.960]  We'll be back with a Friday edition tomorrow.
[03:29:10.960 --> 03:29:13.960]  Nightly news, seven o'clock central tonight.
[03:29:13.960 --> 03:29:17.960]  And then briefly, we got 50% off Coil Silver, which everybody should have a stockpile of.
[03:29:17.960 --> 03:29:19.960]  And 4% off Anthropolis. That's still going, right?
[03:29:19.960 --> 03:29:19.960]  Yeah.
[03:29:19.960 --> 03:29:20.960]  And a lot of other stuff.
[03:29:20.960 --> 03:29:22.960]  And it's your funding funds this operation.
[03:29:22.960 --> 03:29:23.960]  I'm just taking plug and stuff.
[03:29:23.960 --> 03:29:25.960]  We got great products. Everybody needs.
[03:29:25.960 --> 03:29:27.960]  We need the money to fund the operation.
[03:29:27.960 --> 03:29:30.960]  If you, uh, my voice is shot today for screaming earlier.
[03:29:30.960 --> 03:29:31.960]  Yeah, I can tell it's all right.
[03:29:31.960 --> 03:29:33.960]  What headline do we give that brand?
[03:29:33.960 --> 03:29:34.960]  As you can hear it.
[03:29:34.960 --> 03:29:35.960]  I heard it.
[03:29:36.960 --> 03:29:38.960]  Anyways, anything you see already takes over.
[03:29:38.960 --> 03:29:39.960]  We love you all.
[03:29:39.960 --> 03:29:42.960]  InfoWars.com. Do not promote that website.
[03:29:42.960 --> 03:29:44.960]  There's no censorship going on.
[03:29:44.960 --> 03:29:45.960]  You shouldn't fight back.
[03:29:45.960 --> 03:29:47.960]  Hillary loves you. Just submit her.
[03:29:47.960 --> 03:29:51.960]  We're on the march. The Empire's on the run.
[03:29:51.960 --> 03:29:58.960]  Alex Jones and the GCN radio network.
[03:29:58.960 --> 03:30:06.960]  In 2016, the American education system has gone from Blacks only dorms at Harvard to this article.
[03:30:06.960 --> 03:30:10.960]  Illinois College defends Blacks only course offerings.
[03:30:10.960 --> 03:30:17.960]  And Illinois College has restricted certain sections of a mandatory introductory course to Black students only.
[03:30:17.960 --> 03:30:27.960]  Moraine Valley Community College maintains that the state-sponsored segregated classes are intended to help students feel more, quote, comfortable.
[03:30:27.960 --> 03:30:33.960]  The spokeswoman also noted that it offers courses specifically for veterans and older students.
[03:30:33.960 --> 03:30:40.960]  The recent Supreme Court ruling in Fisher versus the University of Texas, number 14981,
[03:30:40.960 --> 03:30:43.960]  essentially legalized racial discrimination,
[03:30:43.960 --> 03:30:47.960]  harkening back to the days of Plessy versus Ferguson.
[03:30:47.960 --> 03:30:52.960]  Yet another example of how progressives are actually regressing in the name of diversity.
[03:30:52.960 --> 03:30:55.960]  This is Ashley Beckford for infowars.com.
[03:30:55.960 --> 03:31:21.960]  Stay tuned for more special reports.
[03:31:21.960 --> 03:31:27.960]  In the history of infowars life, we've brought out a lot of amazing products like Survival Shield X2,
[03:31:27.960 --> 03:31:29.960]  SuperMell Vitality and so many others.
[03:31:29.960 --> 03:31:33.960]  But I am most proud of the product we're now launching today,
[03:31:33.960 --> 03:31:39.960]  with its unique delivery system and proprietary manufacturing process designed for maximized effects.
[03:31:39.960 --> 03:31:43.960]  This formula is the platinum standard of multivitamin mineral products.
[03:31:43.960 --> 03:31:50.960]  The ingredients in vitamin mineral fusion are either plant derived or of the highest quality lab standard.
[03:31:50.960 --> 03:31:53.960]  That means it's clean. That means it's pure.
[03:31:53.960 --> 03:31:56.960]  That's infowarslife.com and vitamin mineral fusion.
[03:31:56.960 --> 03:31:58.960]  Take action now before we sell out.
[03:31:58.960 --> 03:32:04.960]  We're selling a product, DNA Force, that is the very best nutraceutical that we can produce.
[03:32:04.960 --> 03:32:07.960]  Dr. Griff, you took years for you to develop DNA Force for us.
[03:32:07.960 --> 03:32:13.960]  It's been something that I've been working on for a long time, Alex, because I think it's very, very important.
