[00:00.000 --> 00:18.640]  The
[3:18:48.040 --> 3:18:52.760]  Jim Jones' cult had an exo-theology space component, a lot of people don't know this,
[3:18:52.760 --> 3:18:58.240]  but actually Jim Jones said that the universe was part of this big space opera, and if people
[3:18:58.240 --> 3:19:04.400]  followed his cult and they followed his dictates, they would be led into the heavenly vaults,
[3:19:04.400 --> 3:19:07.680]  the many mansions, right, so they take these verses in the Bible, and the many mansions,
[3:19:07.680 --> 3:19:10.640]  that means space brothers, that means aliens, right?
[3:19:10.640 --> 3:19:12.240]  But the pattern is always the same, right?
[3:19:12.240 --> 3:19:16.960]  We see intelligence agencies in the background, deep state people, and it's not surprising
[3:19:16.960 --> 3:19:21.600]  because where does the alien mythos in the 20th century actually come from?
[3:19:21.600 --> 3:19:26.960]  Does it come from people who saw strange unexplained phenomena, which definitely exists?
[3:19:26.960 --> 3:19:33.240]  Sure, there's a lot of inexplicable stellar spatial phenomena, but does it follow from
[3:19:33.240 --> 3:19:38.080]  that, that it's therefore space brothers or extra-biological ETs?
[3:19:38.080 --> 3:19:42.600]  No, that's a non-sequitur, right, and largely that's a, no, it doesn't follow.
[3:19:42.600 --> 3:19:48.160]  So the fact that there's inexplicable phenomena doesn't automatically lead to the conclusion
[3:19:48.160 --> 3:19:52.640]  that it's beings from other planets who are biological entities who evolved like us or
[3:19:52.640 --> 3:19:53.640]  something.
[3:19:53.640 --> 3:19:55.400]  But why does so many people think that it does?
[3:19:55.400 --> 3:20:01.320]  Why does so many people think that strange aerial phenomenon automatically leads to extra-biological
[3:20:01.320 --> 3:20:02.320]  entities?
[3:20:02.320 --> 3:20:04.600]  What is the role that Hollywood played?
[3:20:04.600 --> 3:20:09.080]  This is the role that the science fiction machine played.
[3:20:09.080 --> 3:20:11.600]  Where does the science fiction machine derive its origins?
[3:20:11.600 --> 3:20:16.280]  Well, for us in the 20th century, there's no other figure more important than H.G.
[3:20:16.280 --> 3:20:17.280]  Wells.
[3:20:17.280 --> 3:20:23.920]  So I've been going back and reading some of these fiction works by Wells, Orwell, Huxley,
[3:20:23.920 --> 3:20:28.000]  and it's amazing at the multifunction level that these books played, right?
[3:20:28.000 --> 3:20:31.440]  So they're not just kind of telling you at one level what's going on.
[3:20:31.440 --> 3:20:37.640]  They're really setting the stage for the inculcation of a new paradigm, a new worldview.
[3:20:37.640 --> 3:20:42.000]  Just as that Brookings Institute document said, we'll institute a new paradigm, a new
[3:20:42.000 --> 3:20:46.760]  worldview based around an alien mythology.
[3:20:46.760 --> 3:20:48.040]  Aliens seeded us here.
[3:20:48.040 --> 3:20:52.480]  We're just the creation of alien engineers, right, like out of Ridley Scott's Prometheus,
[3:20:52.480 --> 3:20:53.480]  literally.
[3:20:53.480 --> 3:20:59.040]  So Ridley Scott's Prometheus is literally based on the ideas of Watson, Crick, even
[3:20:59.040 --> 3:21:00.040]  Isaac Newton, right?
[3:21:00.040 --> 3:21:04.080]  Or they believed in the notion of panspermia that we were seeded here by some other planet
[3:21:04.080 --> 3:21:09.680]  or perhaps by intelligent Archon engineers, right?
[3:21:09.680 --> 3:21:14.040]  And all of that is relevant because it doesn't matter so much whether it's true or false
[3:21:14.040 --> 3:21:15.280]  or to what degree it's true or false.
[3:21:15.280 --> 3:21:19.560]  I mean, I believe it is, but the point, it falls, but the point is that if they can get
[3:21:19.560 --> 3:21:25.440]  the majority of the population to believe this, then it can be used as a strategic social
[3:21:25.440 --> 3:21:30.560]  engineering tool to just further funnel people into the world government.
[3:21:30.560 --> 3:21:37.400]  The alien space religion has a very good chance of being used by the elite to be part of the
[3:21:37.400 --> 3:21:38.400]  global religion.
[3:21:38.400 --> 3:21:41.080]  The global government will need a global religion.
[3:21:41.080 --> 3:21:42.640]  The H.E. Wells even said that.
[3:21:42.640 --> 3:21:43.640]  Don't go anywhere.
[3:21:43.640 --> 3:21:44.640]  We'll be right back.
[3:21:44.640 --> 3:21:48.160]  This is the Alex Jones show and I'm Jay Dyer of Jay's Analysis.
[3:21:48.160 --> 3:21:53.160]  You know, listeners call into the cell where they thank me and it makes me feel pathetic
[3:21:53.160 --> 3:21:58.880]  because I sit there and I beg you for support constantly, for prayer, for financial support,
[3:21:58.880 --> 3:22:02.040]  and for word of mouth, and we're all in this together.
[3:22:02.040 --> 3:22:05.800]  You know, it gets old having to come to you and say, hey, I've got great products, please
[3:22:05.800 --> 3:22:07.360]  buy them or we won't be here on air.
[3:22:07.360 --> 3:22:08.360]  But it's true.
[3:22:08.360 --> 3:22:12.120]  We're the only media organization in the United States that promotes liberty at this level
[3:22:12.120 --> 3:22:16.400]  that is not beholden to big corporate sponsors and they've harassed and almost shut down everybody
[3:22:16.400 --> 3:22:17.400]  else.
[3:22:17.400 --> 3:22:21.040]  They crippled all the other groups and we're still here and as this whole new world order
[3:22:21.040 --> 3:22:23.920]  comes out and we open, our credibility is going up.
[3:22:23.920 --> 3:22:25.440]  That's why we've got to be taken off air.
[3:22:25.440 --> 3:22:27.560]  That's why America has got to be taken down.
[3:22:27.560 --> 3:22:31.040]  You can't have all these other nations enslaved and America is still quasi-free.
[3:22:31.040 --> 3:22:35.880]  You can't have info wars has been proven right, being on air with all the craziness that's
[3:22:35.880 --> 3:22:36.880]  about to unfold.
[3:22:36.880 --> 3:22:39.160]  Because if you think stuff's bad now, just get ready.
[3:22:39.160 --> 3:22:44.280]  So thank you all and get in the infowarstore.com, get some great 2020 election shirts, supplements
[3:22:44.280 --> 3:22:45.280]  and so much more.
[3:22:45.280 --> 3:22:46.920]  They're wonderful products and they support the info.
[3:22:46.920 --> 3:22:47.920]  We're thanking you.
[3:22:47.920 --> 3:22:54.000]  What are Champions made of.
[3:22:54.000 --> 3:22:57.280]  Here's a man who can show you.
[3:22:57.280 --> 3:22:59.280]  AAAAHHHHHH
[3:22:59.480 --> 3:23:01.160]  AAAAHHHHH
[3:23:01.380 --> 3:23:03.040]  Truplate 2533139
[3:23:03.080 --> 3:23:04.820]  Truplate 2533139
[3:23:04.860 --> 3:23:06.160]  Truplate 2533139
[3:23:06.260 --> 3:23:08.280]  is the infower-store hotline
[3:23:08.360 --> 3:23:09.340]  Truplate 253139
[3:23:09.380 --> 3:23:11.140]  Truplate 2533139
[3:23:11.260 --> 3:23:12.760]  Truplate 2533139
[3:23:12.880 --> 3:23:14.740]  is the infower-store hotline
[3:23:14.820 --> 3:23:16.220]  Truplate 2533139
[3:23:16.340 --> 3:23:18.040]  is the infower-store hotline
[3:23:18.160 --> 3:23:19.480]  Truplate 2533139
[3:23:19.580 --> 3:23:21.520]  is the infower-store hotline
[3:23:21.620 --> 3:23:22.800]  Truplate 2533139
[3:23:22.940 --> 3:23:24.540]  is the infower-store hotline
[3:23:24.660 --> 3:23:26.160]  Truplate 2533139
[3:23:56.160 --> 3:23:59.600]  Chemical then dominated two major industries,
[3:23:59.600 --> 3:24:01.440]  plastics and drugs.
[3:24:01.440 --> 3:24:05.000]  Companies began synthesizing patented versions
[3:24:05.000 --> 3:24:07.040]  of naturally sourced drugs.
[3:24:07.040 --> 3:24:09.880]  The natural sources were then made illegal.
[3:24:09.880 --> 3:24:12.680]  Pharmaceuticals became medicine.
[3:24:12.680 --> 3:24:15.880]  And the sicker people got, the more their industry grew.
[3:24:15.880 --> 3:24:19.600]  It's a death cult and it's up to the individual to escape.
[3:24:19.600 --> 3:24:22.840]  Good health begins with a healthy immune system,
[3:24:22.840 --> 3:24:25.720]  which needs the proper nutrients to thrive.
[3:24:25.720 --> 3:24:29.680]  Nutrients we cannot readily get from our food today.
[3:24:29.680 --> 3:24:33.040]  The combinations of vitamin C and zinc and vitamin D3
[3:24:33.040 --> 3:24:36.200]  with calcium have been proven to be what we need
[3:24:36.200 --> 3:24:39.040]  to maintain a healthy immune system.
[3:24:39.040 --> 3:24:41.760]  Go to infowarstore.com and start supporting
[3:24:41.760 --> 3:24:43.760]  your natural immune system now
[3:24:43.760 --> 3:24:47.360]  with the Mega Immune Support Pack, now 40% off.
[3:24:48.440 --> 3:24:50.360]  Gerald and South Carolina, go ahead,
[3:24:50.360 --> 3:24:51.560]  you're on the air, trying to move quicker.
[3:24:51.560 --> 3:24:52.800]  Hey Alex, welcome.
[3:24:52.800 --> 3:24:54.280]  Would like to say first off,
[3:24:54.280 --> 3:24:56.160]  thanks for being the voice of reason
[3:24:56.160 --> 3:24:57.960]  and amongst all this stupidity.
[3:24:57.960 --> 3:24:58.960]  Wanted to warn people,
[3:24:58.960 --> 3:25:00.760]  I've been trying to get ahold of you for a year.
[3:25:00.760 --> 3:25:02.760]  Okay, I'm a double amputee
[3:25:02.760 --> 3:25:06.360]  and I have bacteria infection on my lung
[3:25:06.360 --> 3:25:07.760]  that'll never go away.
[3:25:07.760 --> 3:25:09.440]  Living defense saved my life.
[3:25:09.440 --> 3:25:12.400]  They had me on antibiotics for two years
[3:25:12.400 --> 3:25:13.560]  that almost killed me.
[3:25:13.560 --> 3:25:15.280]  Living defense brought me back.
[3:25:15.280 --> 3:25:17.880]  I wanted to just quote from the Bible,
[3:25:17.880 --> 3:25:20.880]  Jesus is saying as to where we are right now.
[3:25:20.880 --> 3:25:23.280]  This is Matthew 24, verse nine.
[3:25:23.280 --> 3:25:26.960]  Then they shall deliver you up to be afflicted
[3:25:26.960 --> 3:25:30.000]  and shall kill you and ye shall be hated
[3:25:30.000 --> 3:25:32.520]  of all nations for my name's sake.
[3:25:32.520 --> 3:25:34.760]  And then shall many be offended
[3:25:34.760 --> 3:25:38.120]  and shall betray one another and shall hate one another.
[3:25:38.120 --> 3:25:39.720]  That's right where we're at brother.
[3:25:39.720 --> 3:25:42.360]  And that's because God's name is on the founding
[3:25:42.360 --> 3:25:44.160]  of this country, no matter what they say.
[3:25:44.160 --> 3:25:45.480]  And that's why the enemy hates it
[3:25:45.480 --> 3:25:47.480]  because God created this country.
[3:25:47.480 --> 3:25:52.480]  You're listening to the Alex Jones show.
[3:26:00.040 --> 3:26:05.040]  Welcome back to the Alex Jones show.
[3:26:05.160 --> 3:26:07.160]  I guess those did our analysis.
[3:26:07.160 --> 3:26:09.160]  We were caught off guard.
[3:26:09.160 --> 3:26:11.160]  We were caught off guard.
[3:26:11.160 --> 3:26:13.160]  We were caught off guard.
[3:26:13.160 --> 3:26:15.160]  We were caught off guard.
[3:26:15.160 --> 3:26:20.160]  We were covering the story of alien deception,
[3:26:22.080 --> 3:26:24.960]  propaganda, how it's being used.
[3:26:24.960 --> 3:26:27.000]  And an important thing to remember
[3:26:27.000 --> 3:26:29.600]  is that there were several key movies
[3:26:29.600 --> 3:26:32.160]  back in the 40s and 50s that came out.
[3:26:32.160 --> 3:26:34.080]  They really promoted this idea.
[3:26:34.080 --> 3:26:35.880]  One of the most famous of which of course
[3:26:35.880 --> 3:26:38.680]  was The Day the Earth Stood Still.
[3:26:38.680 --> 3:26:41.040]  And if you go back and watch that film,
[3:26:41.040 --> 3:26:44.240]  it's amazing the level of overt propaganda in that film.
[3:26:44.240 --> 3:26:46.800]  In fact, the Klaatu character, right?
[3:26:46.800 --> 3:26:48.280]  Everybody knows who this alien is.
[3:26:48.280 --> 3:26:50.080]  He comes and he threatens to destroy Earth
[3:26:50.080 --> 3:26:52.800]  because Earth is unevolved and the humans are violent
[3:26:52.800 --> 3:26:53.640]  or whatever.
[3:26:53.640 --> 3:26:57.040]  So the irony of course is he's going to kill everybody
[3:26:57.040 --> 3:26:57.880]  because humans are violent.
[3:26:57.880 --> 3:26:59.640]  Well, it's not an action of violence, right?
[3:26:59.640 --> 3:27:01.560]  So it's like it's kind of defeats the purpose
[3:27:01.560 --> 3:27:02.840]  of what he says he's here to do.
[3:27:02.840 --> 3:27:07.840]  But you'll notice that the motivations and justifications
[3:27:09.120 --> 3:27:11.560]  that the aliens often give in the movies
[3:27:11.560 --> 3:27:14.720]  just happens to coincide with the Malthusian attitude
[3:27:14.720 --> 3:27:16.920]  of the global elite, right?
[3:27:16.920 --> 3:27:20.680]  That, oh, we have to solve the problem of humanity
[3:27:20.680 --> 3:27:22.040]  by getting rid of humanity, right?
[3:27:22.040 --> 3:27:23.760]  If we become post-human,
[3:27:23.760 --> 3:27:26.440]  that will solve the problem of what it is to the human.
[3:27:26.440 --> 3:27:28.080]  We'll just get rid of the humans, right?
[3:27:28.080 --> 3:27:31.600]  And this character Klaatu was intentionally intended
[3:27:31.600 --> 3:27:35.120]  to be a replacement to Jesus' character, right?
[3:27:35.120 --> 3:27:38.280]  So the background to this is in 1949,
[3:27:38.280 --> 3:27:41.160]  there was a scientist named Dr. James Lipp
[3:27:41.160 --> 3:27:44.440]  and he wrote this report called Project Sine.
[3:27:44.440 --> 3:27:47.760]  And Project Sine went into what would be the plot
[3:27:47.760 --> 3:27:50.320]  of Day the Earth Stood Still.
[3:27:50.320 --> 3:27:52.800]  There's a famous figure involved in the production
[3:27:52.800 --> 3:27:54.280]  of the Day the Earth Stood Still,
[3:27:54.280 --> 3:27:58.680]  a famous CIA psychological warfare figure named CD Jackson.
[3:27:58.680 --> 3:27:59.840]  You may have heard of him.
[3:27:59.840 --> 3:28:03.320]  He's the guy behind the doctrinal warfare program
[3:28:03.320 --> 3:28:06.040]  where the CIA, as we know from the Wim Hofbeck book,
[3:28:06.040 --> 3:28:08.400]  attempted to co-opt and did successfully co-opt
[3:28:08.400 --> 3:28:11.720]  the Roman Catholic Church during the Cold War.
[3:28:11.720 --> 3:28:16.720]  Now, this project was intended to create a CIA or an OSS
[3:28:17.040 --> 3:28:21.000]  last CIA narrative that would be used to socially engineer
[3:28:21.000 --> 3:28:24.920]  the notion of science, progress, right?
[3:28:24.920 --> 3:28:27.560]  Denuclearization, all these kinds of ideas
[3:28:27.560 --> 3:28:30.280]  that were so-called progressive at the time.
[3:28:30.280 --> 3:28:31.800]  And another way we know this is the case
[3:28:31.800 --> 3:28:34.360]  is that the head of 20th Century Fox at that time,
[3:28:34.360 --> 3:28:36.600]  Darrell Zanuck, actually went to the office
[3:28:36.600 --> 3:28:39.480]  of wartime intelligence and told the ODI,
[3:28:39.480 --> 3:28:42.320]  you can have 20th Century Fox to do whatever you want
[3:28:42.320 --> 3:28:43.760]  in terms of propaganda.
[3:28:43.760 --> 3:28:46.160]  So again, all the way back in the 40s and 50s,
[3:28:46.160 --> 3:28:49.440]  the very beginning of the OSS and CIA,
[3:28:49.440 --> 3:28:52.880]  you had the immediate usage of Hollywood for propaganda.
[3:28:52.880 --> 3:28:55.800]  Now, of course, Hollywood was being used prior to that.
[3:28:55.800 --> 3:28:57.280]  But these are just great examples.
[3:28:57.280 --> 3:29:00.320]  And another key documentary I would recommend people see
[3:29:00.320 --> 3:29:02.520]  if they haven't seen it, it's called Mirage Men.
[3:29:02.520 --> 3:29:04.000]  Mirage Men, I think it's free on YouTube.
[3:29:04.000 --> 3:29:08.840]  It's just a investigation into how the alien UFO narrative
[3:29:08.840 --> 3:29:12.840]  was used in several instances of psychological warfare
[3:29:12.840 --> 3:29:14.400]  and disinformation.
[3:29:14.400 --> 3:29:16.880]  So again, I'm not claiming that it's all fake
[3:29:16.880 --> 3:29:18.800]  or that there's no unexplained phenomenon
[3:29:18.800 --> 3:29:20.920]  or that there's no spiritual component or dimension.
[3:29:20.920 --> 3:29:21.760]  I'm not saying that.
[3:29:21.760 --> 3:29:24.760]  I'm just saying that one important aspect or angle
[3:29:24.760 --> 3:29:28.080]  is the disinformation psychological warfare angle.
[3:29:28.080 --> 3:29:29.440]  And in fact, in that documentary,
[3:29:29.440 --> 3:29:32.760]  they interviewed multiple counterintelligence operatives,
[3:29:32.760 --> 3:29:35.080]  including Richard Doty, who talks about how, yes,
[3:29:35.080 --> 3:29:38.920]  we would just pick narcissistic kind of self-involved,
[3:29:38.920 --> 3:29:42.840]  self-important individuals who we would give this runaround
[3:29:42.840 --> 3:29:46.040]  that, oh, let's go meet General So-and-So at a base.
[3:29:46.040 --> 3:29:47.680]  He's got some important things to tell you.
[3:29:47.680 --> 3:29:49.480]  And General So-and-So brings them in
[3:29:49.480 --> 3:29:52.240]  and he pops a tape into the VCR and says,
[3:29:52.240 --> 3:29:55.400]  Son, we've chosen you to be the disinformation outlet
[3:29:55.400 --> 3:29:58.040]  for the dissemination of our covenant that we've made
[3:29:58.040 --> 3:29:59.000]  with the space beings.
[3:29:59.000 --> 3:30:00.680]  And by the way, here's this fuzzy,
[3:30:00.680 --> 3:30:04.520]  brand new VHS tape of the alien ship taken off
[3:30:04.520 --> 3:30:05.360]  at the airport's base.
[3:30:05.360 --> 3:30:08.160]  And all it was was literally a video created by a guy
[3:30:08.160 --> 3:30:11.680]  who made Star Trek next generation special effects.
[3:30:11.680 --> 3:30:14.840]  They interview all the people in the documentary.
[3:30:14.840 --> 3:30:19.440]  So this is a key thing to see through this obvious deception.
[3:30:19.440 --> 3:30:24.440]  Now, it's not just old, 60s, 50s, CIA narratives
[3:30:25.760 --> 3:30:27.800]  or science fiction narratives that promoted this.
[3:30:27.800 --> 3:30:30.560]  There was also Black Ops groups in the aviary.
[3:30:30.560 --> 3:30:34.760]  There was also Black operations that were done
[3:30:34.760 --> 3:30:39.040]  to use alien and cryptozoological narratives.
[3:30:39.040 --> 3:30:42.200]  I'm not joking, by the CIA to dupe people
[3:30:42.200 --> 3:30:43.080]  during the Cold War.
[3:30:43.080 --> 3:30:45.880]  There are famous cases of this in Latin and South America
[3:30:45.880 --> 3:30:49.600]  where they would actually use Marion apparitions,
[3:30:49.600 --> 3:30:52.160]  literally in Latin and South America to say,
[3:30:52.160 --> 3:30:55.280]  oh, look, Mary has appeared and she's telling everybody
[3:30:55.280 --> 3:30:59.840]  that you need to go fight in this XYZ warfare operation,
[3:30:59.840 --> 3:31:01.320]  this guerrilla operation, whatever.
[3:31:01.320 --> 3:31:04.000]  Don't listen to the opposition there of the devil
[3:31:04.000 --> 3:31:05.880]  and Mary says it, right?
[3:31:05.880 --> 3:31:09.080]  Again, we can begin to see how this might be
[3:31:09.080 --> 3:31:11.520]  the explanation for other events like this.
[3:31:11.520 --> 3:31:14.880]  In fact, even some Catholic analysts
[3:31:14.880 --> 3:31:17.600]  and traditional Catholic theologians have opined
[3:31:17.600 --> 3:31:21.440]  that the Megagory apparitions perhaps could fit
[3:31:21.440 --> 3:31:25.000]  into this Cold War narrative of Mary suddenly appearing
[3:31:25.000 --> 3:31:28.440]  and giving the messages that just happened
[3:31:28.440 --> 3:31:32.320]  to back up the CIA's narrative in the Cold War.
[3:31:32.320 --> 3:31:34.480]  I'm not saying that that makes the Soviets good, right?
[3:31:34.480 --> 3:31:36.280]  So both sides of the Cold War engaged
[3:31:36.280 --> 3:31:38.320]  in these kinds of deceptions.
[3:31:38.320 --> 3:31:40.840]  It's including the Soviets, including the West.
[3:31:40.840 --> 3:31:42.080]  But I'm just saying that we have
[3:31:42.080 --> 3:31:44.400]  its specific documented instances.
[3:31:44.400 --> 3:31:46.960]  In fact, Victor Marchetti in his book,
[3:31:46.960 --> 3:31:48.680]  believe it's CIA and Cult of Intelligence,
[3:31:48.680 --> 3:31:49.920]  or it's one of his books.
[3:31:49.920 --> 3:31:52.840]  He talks about them using in the Philippines
[3:31:52.840 --> 3:31:55.440]  the mythology of a local vampire myth, right?
[3:31:55.440 --> 3:31:58.800]  And basically staging vampire events, right?
[3:31:58.800 --> 3:32:01.800]  To utilize the psychology of fear
[3:32:01.800 --> 3:32:04.640]  during some CIA black operation.
[3:32:04.640 --> 3:32:06.760]  So we have documented instances
[3:32:06.760 --> 3:32:08.880]  of different intelligence operations
[3:32:08.880 --> 3:32:10.240]  and networks using cults.
[3:32:10.240 --> 3:32:12.160]  In fact, let's not forget one
[3:32:12.160 --> 3:32:14.320]  of the greatest examples, Alistair Crowley himself.
[3:32:14.320 --> 3:32:17.760]  Crowley was an agent, an asset for MI5.
[3:32:17.760 --> 3:32:20.000]  This has been well documented in the book,
[3:32:20.000 --> 3:32:22.920]  Secret Agent 666 by Dr. Richard Spence.
[3:32:22.920 --> 3:32:26.320]  And we know that Crowley was being used to send messages
[3:32:26.320 --> 3:32:27.840]  out to different people who respected
[3:32:27.840 --> 3:32:31.200]  his esoteric so-called analysis
[3:32:31.200 --> 3:32:32.960]  to basically bait people
[3:32:32.960 --> 3:32:34.720]  like Rudolph has to fly into Scotland.
[3:32:34.720 --> 3:32:37.320]  That was actually a British intelligence operation.
[3:32:41.680 --> 3:32:44.480]  Ian Fleming was involved in sort of being part
[3:32:44.480 --> 3:32:46.720]  of that operation to get has to fly into Scotland.
[3:32:46.720 --> 3:32:47.840]  That was a British intelligence.
[3:32:47.840 --> 3:32:49.560]  And so they used Crowley to do this, right?
[3:32:49.560 --> 3:32:51.840]  Well, Crowley also is one of the founders
[3:32:51.840 --> 3:32:53.480]  of the modern alien mythos
[3:32:53.480 --> 3:32:55.280]  because he claimed that the entities
[3:32:55.280 --> 3:32:58.080]  that he was interacting with and channeling
[3:32:58.080 --> 3:33:02.400]  and all this stuff were beings that he drew pictures of,
[3:33:02.400 --> 3:33:03.560]  one of which is called lamb.
[3:33:03.560 --> 3:33:05.440]  And lamb just happens to look exactly
[3:33:05.440 --> 3:33:07.560]  like the modern grays, right?
[3:33:07.560 --> 3:33:09.800]  He looks just like the description of an alien.
[3:33:09.800 --> 3:33:12.920]  And in fact, today, people who follow the Crowley
[3:33:12.920 --> 3:33:17.640]  and route of his satanic invocations,
[3:33:17.640 --> 3:33:18.840]  they will actually say,
[3:33:18.840 --> 3:33:20.960]  we're doing nothing else than interacting
[3:33:20.960 --> 3:33:23.000]  with interdimensional entities
[3:33:23.000 --> 3:33:24.880]  or what other people call aliens.
[3:33:24.880 --> 3:33:26.480]  In fact, people from Hollywood
[3:33:26.480 --> 3:33:29.080]  who claimed to have been involved in Crowley Colt
[3:33:29.080 --> 3:33:30.760]  will say, yeah, we're just talking to the aliens.
[3:33:30.760 --> 3:33:33.840]  Yeah, there you go, there's lamb, right?
[3:33:33.840 --> 3:33:35.600]  The aliens are the same things
[3:33:35.600 --> 3:33:38.040]  that we're invoking in our ceremonial rituals
[3:33:38.040 --> 3:33:41.440]  in our trance states or when we're doing high doses of LSD
[3:33:41.440 --> 3:33:43.160]  or when we're doing DMT or whatever,
[3:33:43.160 --> 3:33:44.840]  it's the same entities.
[3:33:44.840 --> 3:33:46.280]  And why is it that the entities
[3:33:46.280 --> 3:33:47.680]  always have the same message?
[3:33:47.680 --> 3:33:50.040]  Again, they always tell people,
[3:33:50.040 --> 3:33:52.360]  bro, just set up a global government dude
[3:33:52.360 --> 3:33:54.080]  and everybody would be happy
[3:33:54.080 --> 3:33:57.720]  and everybody could just be watching Pornhub all day
[3:33:57.720 --> 3:33:58.960]  and we could all could just be like
[3:33:58.960 --> 3:34:00.760]  Coomers in space or whatever,
[3:34:00.760 --> 3:34:02.480]  it'll be awesome or whatever, right?
[3:34:02.480 --> 3:34:05.440]  That's the narrative that all of the aliens
[3:34:05.440 --> 3:34:07.200]  and the DMT clockwork else tell everybody
[3:34:07.200 --> 3:34:10.000]  that goes into those dimensions
[3:34:10.000 --> 3:34:11.080]  and it's not accidental.
[3:34:11.080 --> 3:34:13.480]  So that's the demonic component to this, right?
[3:34:13.480 --> 3:34:16.720]  And then there's the deep state dark component to this,
[3:34:16.720 --> 3:34:17.840]  the black ops component,
[3:34:17.840 --> 3:34:20.800]  which no better example than the figure of,
[3:34:20.800 --> 3:34:24.400]  who was by the way, a devotee of Crowley, Michael Aquino.
[3:34:24.400 --> 3:34:27.680]  Colonel Michael Aquino was instrumental
[3:34:27.680 --> 3:34:29.960]  in formulating the modern army's
[3:34:29.960 --> 3:34:31.720]  psychological warfare doctrine.
[3:34:31.720 --> 3:34:34.920]  He wrote a famous essay, I think it's Mine War to Cy War.
[3:34:34.920 --> 3:34:36.120]  And at the end of that document,
[3:34:36.120 --> 3:34:38.640]  he says that we're gonna have to geo engineer,
[3:34:38.640 --> 3:34:40.120]  we're gonna have to change the atmosphere.
[3:34:40.120 --> 3:34:43.200]  He says, human cells operate like antennae.
[3:34:43.200 --> 3:34:45.440]  We're gonna have to mutate man, right?
[3:34:45.440 --> 3:34:48.520]  And basically blast him with different frequencies.
[3:34:48.520 --> 3:34:52.480]  This is in the footnotes of his famous army document.
[3:34:52.480 --> 3:34:54.120]  And then thereby we can mutate man.
[3:34:54.120 --> 3:34:55.480]  Now, who was Michael Aquino?
[3:34:55.480 --> 3:34:57.480]  Well, he's not just a famous satanist,
[3:34:57.480 --> 3:35:00.840]  he also started a satanic cult called the Temple of Set.
[3:35:00.840 --> 3:35:05.280]  He studied under Levet for a while
[3:35:05.280 --> 3:35:06.600]  and was a devotee of Crowley
[3:35:06.600 --> 3:35:09.080]  before going on to start his own cult.
[3:35:09.080 --> 3:35:12.280]  But he was also one of the key researchers
[3:35:12.280 --> 3:35:14.480]  at Spacecom for many years.
[3:35:14.480 --> 3:35:17.560]  And then he went on to do deep intense research
[3:35:17.560 --> 3:35:21.360]  in MK Ultra and MK Naomi, MK Search.
[3:35:21.360 --> 3:35:24.600]  So Michael Aquino, who studied the UFO phenomenon
[3:35:24.600 --> 3:35:27.200]  at Spacecom, who studies MK Ultra,
[3:35:27.200 --> 3:35:29.160]  who then writes the armies,
[3:35:29.160 --> 3:35:32.080]  part of the army's psychological warfare doctrine, right?
[3:35:32.080 --> 3:35:34.600]  Is it any surprise that we see so many parallels
[3:35:34.600 --> 3:35:36.680]  to the UFO phenomenon
[3:35:36.680 --> 3:35:39.320]  and the satanic ritual abuse phenomenon, right?
[3:35:39.320 --> 3:35:41.240]  And the mind control MK Ultra phenomenon.
[3:35:41.240 --> 3:35:43.440]  They're all connected because it's the same people
[3:35:43.440 --> 3:35:45.240]  who run these scams.
[3:35:45.240 --> 3:35:47.480]  So J. Dyer, Jason Alsis, we'll be back in a moment.
[3:35:47.480 --> 3:35:49.880]  We here at Info Wars are proud to announce
[3:35:49.880 --> 3:35:52.480]  the first ever Kava Kava root supplement
[3:35:52.480 --> 3:35:55.960]  that is now available at infowarstore.com.
[3:35:55.960 --> 3:35:58.320]  Kava is one of the hottest new breakthroughs
[3:35:58.320 --> 3:36:00.280]  in the natural health world today,
[3:36:00.280 --> 3:36:02.360]  though it has been used for hundreds of years
[3:36:02.360 --> 3:36:04.840]  in the Pacific Islands for its relaxation
[3:36:04.840 --> 3:36:06.440]  and euphoric effects.
[3:36:06.440 --> 3:36:08.360]  According to ancient Samoan legend,
[3:36:08.360 --> 3:36:12.200]  Kava was given as a gift by the sun god Tagaloa,
[3:36:12.200 --> 3:36:14.680]  who they considered to be the supreme ruler
[3:36:14.680 --> 3:36:16.480]  and creator of the universe.
[3:36:16.480 --> 3:36:18.400]  The Samoan people would drink Kava tea
[3:36:18.400 --> 3:36:21.200]  during social gatherings and sacred ceremonies
[3:36:21.200 --> 3:36:22.400]  to loosen up a little.
[3:36:22.400 --> 3:36:24.680]  Nowadays, Kava is used around the world
[3:36:24.680 --> 3:36:27.280]  by many who enjoy its serious benefits.
[3:36:27.280 --> 3:36:29.840]  The new Kava Chill by Dr. Jones Naturals
[3:36:29.840 --> 3:36:32.920]  contains a full blend of not only Kava Kava,
[3:36:32.920 --> 3:36:35.880]  but other herbs including, but not limited to,
[3:36:35.880 --> 3:36:39.960]  German Kama Mill, Organic Skull Cap, and Balarian root.
[3:36:39.960 --> 3:36:42.680]  We do expect to sell this new product quickly,
[3:36:42.680 --> 3:36:47.680]  so be sure to secure yours by visiting infowarstore.com.
[3:36:47.680 --> 3:36:49.160]  I don't like coming to you
[3:36:49.160 --> 3:36:51.480]  and saying this could be our last broadcast.
[3:36:51.480 --> 3:36:52.960]  Hell, I've been on there 27 years,
[3:36:52.960 --> 3:36:55.240]  and only the last year or so have I said that.
[3:36:55.240 --> 3:36:56.880]  But let me tell you, the new world orders
