[00:00.000 --> 00:07.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[1:36:05.000 --> 1:36:11.000]  They say, oh, the FDA just now says that melamine's good for you. Mercury's good for you.
[1:36:11.000 --> 1:36:15.000]  This is about a scientific dictatorship that does what it wants, when it wants.
[1:36:15.000 --> 1:36:25.000]  Now, when I got on air 14 years ago, I guess I really got on air in 1995, so I guess almost 15 years ago,
[1:36:25.000 --> 1:36:31.000]  I was sent documents by concerned people in Austin who were in the health department, names not listed,
[1:36:31.000 --> 1:36:36.000]  that did you know we take blood from everybody at birth and it's sent to the Pentagon? And I'd covered it.
[1:36:36.000 --> 1:36:42.000]  Since then, it's all over the news. Just like it's all over the news, they're using laptops the government gives your kids to watch you at home.
[1:36:42.000 --> 1:36:47.000]  The schools openly admit it. They put cameras in the showers. This is more than Orwellian.
[1:36:47.000 --> 1:36:52.000]  They just think you're total idiots that will accept anything. If we're going to accept this, what comes next?
[1:36:52.000 --> 1:37:01.000]  Oh, they've got a bill to ban salt, $1,000 fines for salted food. New York. That's out of New York Daily News.
[1:37:01.000 --> 1:37:15.000]  Total control. Prison time for light bulbs that aren't the new government approved time. Just total control to net the general public into their system.
[1:37:15.000 --> 1:37:23.000]  Here's the deal. We're under the same management global corporate system as Europe, as much of Asia.
[1:37:23.000 --> 1:37:35.000]  So whatever's happening there happens here. And in England, if they pull you over for speeding, they take a cheek swab because those are large, easily scraped off cells out of the inside of the mouth.
[1:37:35.000 --> 1:37:42.000]  Now they're saying they're going to take blood. And that's why multiple states have been funded by the federal government to pass laws.
[1:37:42.000 --> 1:37:49.000]  Texas did it where they can take blood without a warrant at checkpoints. No fourth amendment. Just absolute police state.
[1:37:49.000 --> 1:37:56.000]  Meanwhile, the illegal aliens are allowed to drunk drive and are about the law. Again, that's Arizona Republic.
[1:37:56.000 --> 1:38:04.000]  So what's going on? They're taking your blood and putting it in databases and they're training the cops to take blood. And that's now admitted.
[1:38:04.000 --> 1:38:18.000]  But they have Walsh on from America's most wanted and they get him on and he meets with the president and they talk for five minutes.
[1:38:18.000 --> 1:38:21.000]  You can watch the full clip up at infowars.com. We don't have to play the whole thing.
[1:38:21.000 --> 1:38:27.000]  The articles Obama supports national DNA database and they talk about child molesters and stopping them.
[1:38:27.000 --> 1:38:38.000]  The government actually releases and then they shift into a national DNA database for everyone where it sounds like if you're not for national DNA databases,
[1:38:38.000 --> 1:38:42.000]  then you must be for pedophiles when it has nothing to do with it.
[1:38:42.000 --> 1:38:48.000]  And Obama talks about England's got it. We need it. Here's the deal. They've already got most people's blood. Most people's DNA.
[1:38:48.000 --> 1:38:56.000]  They want to use this in court. Kind of like the NSA for decades has been spying on people without warrants for industrial espionage,
[1:38:56.000 --> 1:39:03.000]  political control, you name it. Then they got laws passed where they could do without warrants decades after they did it.
[1:39:03.000 --> 1:39:09.000]  They're now mainlining this where it's just out in the open.
[1:39:09.000 --> 1:39:23.000]  And they want to take everyone's blood or tissue out of your cheek when you get arrested, not convicted for anything, including not wearing seatbelts.
[1:39:23.000 --> 1:39:32.000]  This is the medical tyranny. They tried in Massachusetts and New York state under federal support to have forced inoculations that failed.
[1:39:32.000 --> 1:39:41.000]  So they're always pushing, pushing, pushing, pushing, pushing. They run these big hoaxes saying it's the law to have a job or be in a university or go to public school to have inoculations.
[1:39:41.000 --> 1:39:49.000]  There is no law. It's just a regulation. They have to give you the waiver form. It's all about fraud and corruption and deceit.
[1:39:49.000 --> 1:40:00.000]  So let's go ahead and play a clip of Obama talking to the America's most wanted individual, and he goes out of pedophiles into everybody being in a DNA database.
[1:40:00.000 --> 1:40:01.000]  Here it is.
[1:40:01.000 --> 1:40:19.000]  I had some support for things like DNA testing at the state levels. A lot of these local law enforcement officials are just strapped for some of the basic resources, getting the databases set up. Those are all areas where I think we can provide a lot of help.
[1:40:19.000 --> 1:40:29.000]  And my expectation is that we're going to get bipartisan support from Congress on this issue because it's so important to every family across America, and there are just too many horror stories that remind us that we're not doing enough.
[1:40:29.000 --> 1:40:47.000]  Well, I have always been impressed by your knowledge of this problem. You're absolutely right. The Marshals have done an outstanding job. The FBI has done an outstanding job with the Internet crime portion of it, with over 100,000 non-compliant, level three sex offenders.
[1:40:47.000 --> 1:40:56.000]  We're not talking about the guy who peed at Mardi Gras, the 18-year-old kid who had consensual sex with a 16-year-old girl. These are the bad guys. These are the guys that have...
[1:40:56.000 --> 1:41:05.000]  Oh, yeah, stop right there. Then he goes back into a national DNA database. It has nothing to do with this.
[1:41:05.000 --> 1:41:16.000]  He's talking about level three sexual offenders who are already out there. They take their DNA by law, but they're mixing it in in deception for the average person watching.
[1:41:16.000 --> 1:41:26.000]  This is like, hell, yeah, I want a DNA database to stop pitfalls. We need it right now. Why don't we have that?
[1:41:26.000 --> 1:41:35.000]  Hey, they already took your blood. If you're 37 years old or younger, they just are getting you ready for it. Blood checkpoints, you name it.
[1:41:35.000 --> 1:41:51.000]  Bill Clinton signed an executive order in 1994. It's in my first film, America Destroyed by Design from 1997, 13 years ago. I went down to the DMV, handed out the flyers with the executive order on it, where it states, and I got arrested.
[1:41:51.000 --> 1:42:03.000]  That's on the film, where it states that they're going to take blood from everyone to get a driver's license. That is already on the books. They're just getting you ready for the enforcement.
[1:42:03.000 --> 1:42:23.000]  Obama's talking about going to Congress to get the money for the states to carry this out. You're going to roll your sleeve up and the cops are going to jab needles in your arms to get a driver's license, ladies and gentlemen.
[1:42:23.000 --> 1:42:35.000]  I guess that's to get people above the age of 37. I was born 36 years ago in Parkland Hospital. I went and looked at the documents. They took my blood and gave it to the Pentagon. Here's Alex Jones' blood. Do whatever you want with it.
[1:42:35.000 --> 1:42:46.000]  He's a slave. We own this slave. Here's the slave's blood. And I've got a CBS News report. Pull it up. Cancer patients learn they don't own their own DNA.
[1:42:46.000 --> 1:43:00.000]  They've had federal courts rule that they take your blood secretly, patent the different DNA and amino acids, and then later when you want to get a genome therapy, no, no, no, no, no, no.
[1:43:00.000 --> 1:43:08.000]  One major world crisis away from having a totalitarian type of system. The main event is the wholesale destruction of the world.
[1:43:08.000 --> 1:43:13.000]  The push for every nation on the globe to identify and number all of its citizens.
[1:43:13.000 --> 1:43:21.000]  Friends, I hope that you will order Shadow Government from infowars.com. We also have some specials when you get some of our other films at half price.
[1:43:21.000 --> 1:43:34.000]  When you order Shadow Government, a new level in production quality and in information exposes how a casual society surveillance beast grid of total control is being put into place.
[1:43:34.000 --> 1:43:43.000]  This film needs to be seen. Everybody needs to get it. So order yours today. Show it to your friends, your family, your church, your neighbors, your boss, your employees.
[1:43:43.000 --> 1:43:51.000]  Shadow Government, ladies and gentlemen, get your copy at infowars.com today. Shadow Government. It gives big brother a black eye.
[1:43:51.000 --> 1:43:59.000]  Available at infowars.com or by calling toll-free 888-253-3139.
[1:43:59.000 --> 1:44:04.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[1:44:04.000 --> 1:44:08.000]  Number one, new climate legislation could easily double or triple your electric bill.
[1:44:08.000 --> 1:44:15.000]  Number two, our new energy czar wants to control how much power your electric company allows you to have. It's true.
[1:44:15.000 --> 1:44:20.000]  Total government control of electricity in the name of smart grid technology is coming.
[1:44:20.000 --> 1:44:24.000]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[1:44:24.000 --> 1:44:31.000]  And now, new socialist legislation is only compounding the problem. Number four, dangerous weather is always a threat to local grids.
[1:44:31.000 --> 1:44:35.000]  Every year, thousands of families lose their power from weather-related onages.
[1:44:35.000 --> 1:44:40.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[1:44:40.000 --> 1:44:45.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[1:44:45.000 --> 1:44:51.000]  You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[1:44:51.000 --> 1:44:59.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[1:45:22.000 --> 1:45:28.000]  You can compare realtors anonymously, receive customized proposals, see consumer reviews, then select the best realtor for you.
[1:45:28.000 --> 1:45:31.000]  Go to homegain.com and get an instant home value estimate.
[1:45:31.000 --> 1:45:34.000]  You comparable homes and check out street views.
[1:45:34.000 --> 1:45:39.000]  Homegain.com has an A-plus rating with a better business bureau and contains a wealth of information,
[1:45:39.000 --> 1:45:44.000]  like their home improvement tool that helps you determine which home improvements to make to increase your home's value.
[1:45:44.000 --> 1:45:47.000]  See the top 12 home improvements right now at homegain.com.
[1:45:47.000 --> 1:45:53.000]  That's H-O-M-E-G-A-I-N.com. Look for Max, the orange home-gain gorilla to help you find a realtor
[1:45:53.000 --> 1:45:59.000]  or with any other real estate needs you might have at homegain.com. Your real estate connection.
[1:45:59.000 --> 1:46:02.000]  Hi, Alex has been encouraging you to get food.
[1:46:02.000 --> 1:46:08.000]  Well, here's an unbelievable chance for you to jumpstart your food savings plan from eFoodsDirect.com.
[1:46:08.000 --> 1:46:14.000]  Anyone placing food orders on the large volume production run scheduled for the week of March 22nd
[1:46:14.000 --> 1:46:17.000]  can get a lot of food for very little cost.
[1:46:17.000 --> 1:46:21.000]  For example, with each pre-production order of three seven-day responders,
[1:46:21.000 --> 1:46:25.000]  they'll ship a fourth week of food free. That's buy three, get one free.
[1:46:25.000 --> 1:46:28.000]  They'll take orders from now until March 22nd.
[1:46:28.000 --> 1:46:32.000]  The following week, they'll produce huge runs of the pre-ordered food
[1:46:32.000 --> 1:46:36.000]  passing the savings to you in this buy three, get one free program.
[1:46:36.000 --> 1:46:39.000]  Folks, this is the best chance to stock up you'll ever see.
[1:46:39.000 --> 1:46:44.000]  Another example, buy nine months worth of food and get three months free.
[1:46:44.000 --> 1:46:49.000]  You've got to go to eFoodsDirect.com slash Alex for the food buy of a lifetime.
[1:46:49.000 --> 1:47:10.000]  Or call 800-409-5633. Go to eFoodsDirect.com slash Alex or 800-409-5633.
[1:47:10.000 --> 1:47:21.000]  You are in a controlled reality. You are being propagandized. You are being brainwashed.
[1:47:21.000 --> 1:47:27.000]  People are accepting classic evil as if it's good.
[1:47:27.000 --> 1:47:32.000]  Knowledge is power and the establishment has been able to carry out what they're doing
[1:47:32.000 --> 1:47:35.000]  because the people are not knowledgeable.
[1:47:35.000 --> 1:47:40.000]  They're knowledgeable about baseball and football scores and how to apply makeup
[1:47:40.000 --> 1:47:45.000]  and how to act tough, but not how to truly be free.
[1:47:45.000 --> 1:47:50.000]  And I want to go to your calls here in the final segment and finish up with a blitz of calls,
[1:47:50.000 --> 1:47:55.000]  but the government moving $1,000 fines if you salt your food,
[1:47:55.000 --> 1:47:58.000]  remote control thermostats going in all over the country.
[1:47:58.000 --> 1:48:01.000]  The government says they're going to control how hot or cold your house can be.
[1:48:01.000 --> 1:48:06.000]  That's San Francisco Chronicle. Warrantless roadside.
[1:48:06.000 --> 1:48:12.000]  Everyone is tested for alcohol. That's in the national post.
[1:48:12.000 --> 1:48:14.000]  And look at this story out of business week.
[1:48:14.000 --> 1:48:18.000]  Second mistrial declared in case of New Jersey blogger.
[1:48:18.000 --> 1:48:24.000]  Hal Turner, radio host, who attacked me constantly called to kill feds and things.
[1:48:24.000 --> 1:48:26.000]  I told you years ago that guy was a fed.
[1:48:26.000 --> 1:48:31.000]  It's come out most of these white supremacist leaders, their main job is attacking yours truly
[1:48:31.000 --> 1:48:33.000]  because they want to make the patriot movement about race.
[1:48:33.000 --> 1:48:35.000]  So it's not palpable the general public.
[1:48:35.000 --> 1:48:38.000]  They want to radicalize it. They're a bunch of feds.
[1:48:38.000 --> 1:48:45.000]  And it turns out in federal court, the FBI said he is the highest level national security FBI asset.
[1:48:45.000 --> 1:48:54.000]  And he's going to get off when he said kill state judges.
[1:48:54.000 --> 1:48:59.000]  The case stems from an Illinois appeals court decision upholding the dismissal of lawsuits
[1:48:59.000 --> 1:49:02.000]  challenging handgun bans in Chicago and Oak Park, Illinois.
[1:49:02.000 --> 1:49:09.000]  The same day the 47 year old North Bergen, New Jersey man wrote on his blog that the judges must die.
[1:49:09.000 --> 1:49:13.000]  The judges all testified at the trial and said they felt threatened.
[1:49:13.000 --> 1:49:20.000]  Turner took the stand to say his rants were an FBI sanctioned ruse to flush out dangerous members of the audience.
[1:49:20.000 --> 1:49:24.000]  Now we got the text of the trial with the FBI testifying he was.
[1:49:24.000 --> 1:49:26.000]  That's up on infowars.com.
[1:49:26.000 --> 1:49:31.000]  Here's Hugo Chavez calling for Internet censorship controls Reuters.
[1:49:31.000 --> 1:49:35.000]  Meanwhile, our own government's calling for the very thing Chavez is calling for.
[1:49:35.000 --> 1:49:37.000]  What dictators are calling for.
[1:49:37.000 --> 1:49:39.000]  And here's Yahoo Reuters news.
[1:49:39.000 --> 1:49:42.000]  China calls U.S. Hippocratic over human rights.
[1:49:42.000 --> 1:49:48.000]  Our country supports secret arrest, torture, censorship, or just as bad as China.
[1:49:48.000 --> 1:49:53.000]  And finally, Texas conservatives win curriculum change.
[1:49:53.000 --> 1:49:56.000]  How are these called conservatives?
[1:49:56.000 --> 1:50:05.000]  I agree the state should control what's in the books, not the feds, but they had Thomas Jefferson yanked saying he was a liberal.
[1:50:05.000 --> 1:50:09.000]  Thomas Jefferson did say separation of church and state.
[1:50:09.000 --> 1:50:12.000]  That means the government can't say what religion you've got to be.
[1:50:12.000 --> 1:50:17.000]  They misinterpret that to say that people can't have their own religious beliefs in government or in school.
[1:50:17.000 --> 1:50:21.000]  So these fools that have yanked Thomas Jefferson out don't even know what they're part of.
[1:50:21.000 --> 1:50:26.000]  They also didn't allow any mention of the founders of Texas being Hispanic.
[1:50:26.000 --> 1:50:30.000]  That the guy that wrote that the state constitution was Hispanic.
[1:50:30.000 --> 1:50:32.000]  That over a third of the fighters were Hispanic.
[1:50:32.000 --> 1:50:36.000]  I mean, this is just political idiocy.
[1:50:36.000 --> 1:50:41.000]  This is how they demonize conservatives, ladies and gentlemen.
[1:50:41.000 --> 1:50:43.000]  I'm out of time here.
[1:50:43.000 --> 1:50:45.000]  Let's just take calls like I promised to do.
[1:50:45.000 --> 1:50:47.000]  Texas, you're on the air.
[1:50:47.000 --> 1:50:48.000]  Hello, Alex.
[1:50:48.000 --> 1:50:50.000]  Thank you for having me.
[1:50:50.000 --> 1:50:53.000]  I live 300 miles south of Austin in the Rio Grande Valley.
[1:50:53.000 --> 1:50:59.000]  And I have a neighbor who I've been neighbors with and friends with for over 20 years.
[1:50:59.000 --> 1:51:01.000]  And he works for the ATF.
[1:51:01.000 --> 1:51:03.000]  He got drunk with me the other night.
[1:51:03.000 --> 1:51:10.000]  And he told me that he was being sent into Rainosa pretending to be a cartel member.
[1:51:10.000 --> 1:51:17.000]  In order for them to be able to take over the cartels and build a new highway,
[1:51:17.000 --> 1:51:21.000]  the Anzalduas Bridge, which they just finished building last year.
[1:51:21.000 --> 1:51:25.000]  Well, let me tell you, we got Mexican troops shooting at people, taking over.
[1:51:25.000 --> 1:51:31.000]  And the drug war is U.S. military forces with the Mexican government trying to knock out their competition.
[1:51:31.000 --> 1:51:33.000]  That's actually come out in the news.
[1:51:33.000 --> 1:51:35.000]  So what he was telling you is true.
[1:51:35.000 --> 1:51:38.000]  The government drug war is about putting people in prison at the ground level.
[1:51:38.000 --> 1:51:43.000]  At the highest levels, it's about controlling the $500 billion a year.
[1:51:43.000 --> 1:51:45.000]  Yeah, nobody, nobody's covering.
[1:51:45.000 --> 1:51:47.000]  They're not really covering.
[1:51:47.000 --> 1:51:52.000]  It's like the CIA is trying to make the news station not cover any of it because they're scared.
[1:51:52.000 --> 1:51:54.000]  They're just scared to.
[1:51:54.000 --> 1:51:58.000]  And our government's arming the cartels that work for them with weapons
[1:51:58.000 --> 1:52:02.000]  and then calling to take our second amendment because of all the violence.
[1:52:02.000 --> 1:52:04.000]  Mexico has a total gun ban on citizens.
[1:52:04.000 --> 1:52:06.000]  And then they have all this crime.
[1:52:06.000 --> 1:52:08.000]  They're building new bridges.
[1:52:08.000 --> 1:52:09.000]  They're building new roads.
[1:52:09.000 --> 1:52:14.000]  They got X-rays on the highways in Mexico because I've been traveling over there.
[1:52:14.000 --> 1:52:16.000]  They have X-ray machines that they've never had before.
[1:52:16.000 --> 1:52:18.000]  And it's just crazy.
[1:52:18.000 --> 1:52:21.000]  And that's to stop people shipping drugs in and haven't paid their cut.
[1:52:21.000 --> 1:52:23.000]  Manny, I appreciate your call.
[1:52:23.000 --> 1:52:25.000]  Chris in Florida, you're on the air.
[1:52:25.000 --> 1:52:27.000]  Go ahead.
[1:52:27.000 --> 1:52:32.000]  Well, Alex, I don't know if there are any industrial units of water ionizers,
[1:52:32.000 --> 1:52:34.000]  but from what I've been reading.
[1:52:34.000 --> 1:52:37.000]  An ionizer will not knock out fluoride.
[1:52:37.000 --> 1:52:43.000]  An ionizer will kill bacteria because ionization and oxygen does purify,
[1:52:43.000 --> 1:52:47.000]  but it will not knock out fluoride.
[1:52:47.000 --> 1:52:53.000]  You can drop a nuclear bomb on a hill of fluoride and it doesn't destroy it.
[1:52:53.000 --> 1:52:54.000]  Right.
[1:52:54.000 --> 1:52:57.000]  Yeah, it won't remove all the fluorides or fluorines,
[1:52:57.000 --> 1:53:00.000]  but it'll take out some of the heavy metals.
[1:53:00.000 --> 1:53:02.000]  It would be good for the people.
[1:53:02.000 --> 1:53:05.000]  I appreciate your call, Chris.
[1:53:05.000 --> 1:53:08.000]  That's not true.
[1:53:08.000 --> 1:53:13.000]  Ionization and oxygenation will destroy my, I appreciate your call,
[1:53:13.000 --> 1:53:15.000]  will destroy microbes.
[1:53:15.000 --> 1:53:17.000]  I'm not mad at you, Chris.
[1:53:17.000 --> 1:53:22.000]  I just, I just, it's not, I see, I see people promoting ionization and things.
[1:53:22.000 --> 1:53:26.000]  Oh, just, you can put a block of lead out on the mountaintop
[1:53:26.000 --> 1:53:28.000]  and in a thousand years it's still going to be lead.
[1:53:28.000 --> 1:53:31.000]  It's out in the oxygen.
[1:53:31.000 --> 1:53:34.000]  Can it eat through steel and then disperse it?
[1:53:34.000 --> 1:53:35.000]  Yes.
[1:53:35.000 --> 1:53:40.000]  Tom in Connecticut, you're on the air.
[1:53:40.000 --> 1:53:42.000]  Go ahead, Tom.
[1:53:42.000 --> 1:53:43.000]  Hey, how you doing?
[1:53:43.000 --> 1:53:45.000]  Good, go ahead.
[1:53:45.000 --> 1:53:46.000]  Oh, thank you very much.
[1:53:46.000 --> 1:53:54.000]  Listen now, I just wanted to let you know that we just got a video emailed to us from Greece.
[1:53:54.000 --> 1:53:58.000]  All the airports are shut down, rioting everywhere,
[1:53:58.000 --> 1:54:00.000]  Goldman Sachs openly running the country,
[1:54:00.000 --> 1:54:04.000]  Zealand run by Goldman Sachs, Chile, all the countries they're sucking drive.
[1:54:04.000 --> 1:54:06.000]  Go ahead, tell us the video.
[1:54:06.000 --> 1:54:08.000]  Oh, yeah, it was, it was your video.
[1:54:08.000 --> 1:54:09.000]  It was your video.
[1:54:09.000 --> 1:54:14.000]  Some people that we know in Greece have sent us a video of Alex Jones
[1:54:14.000 --> 1:54:18.000]  and asking us to let them know if we knew about a guy named Alex Jones.
[1:54:18.000 --> 1:54:20.000]  I just want you to know that you're making an impact in the world
[1:54:20.000 --> 1:54:22.000]  and we want to thank you for that.
[1:54:22.000 --> 1:54:23.000]  Well, God bless you, Tom.
[1:54:23.000 --> 1:54:24.000]  I appreciate your calling.
[1:54:24.000 --> 1:54:26.000]  Anything else?
[1:54:26.000 --> 1:54:31.000]  Listen, when you speak with Bob Chapman sometimes you just talk more about the Illuminati.
[1:54:31.000 --> 1:54:33.000]  I'm trying to understand more about the subject of the Illuminati.
[1:54:33.000 --> 1:54:37.000]  When you hear the Illuminati, that just means secret, powerful groups
[1:54:37.000 --> 1:54:40.000]  working behind the scenes and espionage and control.
[1:54:40.000 --> 1:54:41.000]  I appreciate your call.
[1:54:41.000 --> 1:54:43.000]  Let's talk to Scott in Arizona.
[1:54:43.000 --> 1:54:45.000]  Scott, you're on the air.
[1:54:45.000 --> 1:54:48.000]  Hey, Alex, I got a few points and if you let me just run through them,
[1:54:48.000 --> 1:54:50.000]  I can get through all this in less than a minute, I think,
[1:54:50.000 --> 1:54:54.000]  and then just go, go, go, go, go, go, go, go.
[1:54:54.000 --> 1:54:58.000]  Smart leaders in Phoenix and the sub-highline suburbs, we got them.
[1:54:58.000 --> 1:55:03.000]  DNA, yes, you can run PCR reactions, take that DNA,
[1:55:03.000 --> 1:55:08.000]  reproduce it and plant it on crime scenes and frame people.
[1:55:08.000 --> 1:55:11.000]  The guy that called about the taxes, actually,
[1:55:11.000 --> 1:55:15.000]  they came out as part of the stimulus package to give you a boost by withholding less,
[1:55:15.000 --> 1:55:17.000]  even though you still pay the same.
[1:55:17.000 --> 1:55:22.000]  The John McCain bill, what's her name?
[1:55:22.000 --> 1:55:27.000]  Remalepo is warning to watch for that to be actually inserted inside of the food bill
[1:55:27.000 --> 1:55:30.000]  where they want to, you know, take a look in your backyard.
[1:55:30.000 --> 1:55:32.000]  Restrict vitamins and minerals, yeah.
[1:55:32.000 --> 1:55:36.000]  The fluoride definitely is a major issue,
[1:55:36.000 --> 1:55:41.000]  and I think actually the USDA organic designation needs to have a lookover
[1:55:41.000 --> 1:55:44.000]  because of the chemicals they do allow in that designation.
[1:55:44.000 --> 1:55:49.000]  And furthermore, maybe we do need an organic water designation because of all the garbage in it,
[1:55:49.000 --> 1:55:53.000]  because the water is not pure any longer that comes into...
[1:55:53.000 --> 1:55:55.000]  I hear you, we're out of time, Scott.
[1:55:55.000 --> 1:55:56.000]  Let me just say this.
[1:55:56.000 --> 1:56:02.000]  Jews are 2% of the population, but they want kosher, certain, clean foods,
[1:56:02.000 --> 1:56:06.000]  and so every major food item, bottle of ketchup, you name it, has the kosher symbol on it.
[1:56:06.000 --> 1:56:09.000]  People that don't want fluoride are probably 30%, 40% of the population.
[1:56:09.000 --> 1:56:12.000]  How about we start calling food manufacturers and saying,
[1:56:12.000 --> 1:56:15.000]  we want a fluoride-free seal on your food?
[1:56:15.000 --> 1:56:18.000]  Another thing, it's not just the additives in the water and food.
[1:56:18.000 --> 1:56:21.000]  Things like cigarettes have hundreds of chemicals they're allowed to put in.
[1:56:21.000 --> 1:56:24.000]  Under patent protection, they're deadly poisonous.
[1:56:24.000 --> 1:56:26.000]  It's everywhere. We're being killed.
[1:56:26.000 --> 1:56:30.000]  I'm sorry I cut some callers off, but we got to move quick.
[1:56:30.000 --> 1:56:33.000]  I don't have time to go to Tom, Mike, Adam, John, Dabb, Tom, and others,
[1:56:33.000 --> 1:56:35.000]  but I'll be back tomorrow at 11 a.m. Central.
[1:56:35.000 --> 1:56:37.000]  If you don't have a local AM and FM, infowars.com.
[1:56:37.000 --> 1:56:41.000]  Don't forget our free iPhone app, even if you don't have an iPhone.
[1:56:41.000 --> 1:56:45.000]  More than 30,000 people in the last four weeks have downloaded it for free at infowars.com.
[1:56:45.000 --> 1:56:48.000]  There's a big banner on the right-hand side.
[1:56:48.000 --> 1:56:50.000]  You have friends and family that have iPhones.
[1:56:50.000 --> 1:56:53.000]  They'll get that free link for the free download at the Apple Store.
[1:56:53.000 --> 1:56:56.000]  Send it to your friends and family and say, tune into this show,
[1:56:56.000 --> 1:56:58.000]  and I'll wake them up for you.
[1:56:58.000 --> 1:57:01.000]  All my films are free online, but if you want to support us,
[1:57:01.000 --> 1:57:06.000]  buy them in high quality on DVD, Endgame, Terror Storm, Fall of the Republic,
[1:57:06.000 --> 1:57:09.000]  pre-order Jason Bermas' new film so you get it first.
[1:57:09.000 --> 1:57:12.000]  We'll ship them out in the order that they're received.
[1:57:12.000 --> 1:57:15.000]  Invisible Empire, ladies and gentlemen, a new order to find.
[1:57:15.000 --> 1:57:22.000]  Pre-orders now at infowars.com or by calling toll-free 888-253-3139.
[1:57:22.000 --> 1:57:25.000]  But most importantly, spread the word about this radio show.
[1:57:25.000 --> 1:57:31.000]  That's how we're reaching people worldwide so the population knows the true eugenics threat,
[1:57:31.000 --> 1:57:34.000]  the true Nazi global new world order threat.
[1:57:34.000 --> 1:57:37.000]  The Nazis of the 21st century don't have a little mustache.
[1:57:37.000 --> 1:57:41.000]  They act like fake-loving liberals, but they're here,
[1:57:41.000 --> 1:57:43.000]  and they must be defeated.
[1:57:43.000 --> 1:57:45.000]  Great job, crew, ladies and gentlemen.
[1:57:45.000 --> 1:58:14.000]  Jason Bermas coming up in three hours at infowars.com.
