whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[03:15:42.720 --> 03:15:46.120]   And they have really organized a group of criminals
[03:15:46.120 --> 03:15:49.080]   at every level of society to take over
[03:15:49.080 --> 03:15:53.260]   and force delusion on us and then just do horrible things,
[03:15:53.260 --> 03:15:56.360]   really despicable things.
[03:16:00.060 --> 03:16:02.600]   I mean, it takes Bill Clinton a lot of will and nerve
[03:16:02.600 --> 03:16:06.280]   to show up in Haiti for an hour off of a helicopter,
[03:16:06.280 --> 03:16:09.680]   shake a bunch of people's hands with Chelsea.
[03:16:09.680 --> 03:16:11.760]   Gotta put that article back up on screen.
[03:16:11.760 --> 03:16:12.720]   But Chelsea actually looks,
[03:16:12.720 --> 03:16:14.000]   I'm not trying to lionize Chelsea,
[03:16:14.000 --> 03:16:16.720]   but she actually looks concerned and upset.
[03:16:16.720 --> 03:16:18.120]   Bill's, "Oh, how you doing?"
[03:16:18.120 --> 03:16:20.960]   Shaking people's hands, leaves, steals billions of dollars,
[03:16:20.960 --> 03:16:23.040]   gives basically nothing back,
[03:16:23.040 --> 03:16:26.080]   and then feels like a good guy.
[03:16:26.080 --> 03:16:29.920]   I mean, I would not be able to get out of bed
[03:16:29.920 --> 03:16:32.480]   in the morning if I had stolen money from children.
[03:16:32.480 --> 03:16:35.580]   And again, Bill Clinton would call me weak.
[03:16:35.580 --> 03:16:36.940]   Hillary would call me weak.
[03:16:36.940 --> 03:16:41.500]   No, I'm alive, you people are dead inside.
[03:16:41.500 --> 03:16:46.440]   And I know they intimidate the FBI, different agencies,
[03:16:46.440 --> 03:16:47.740]   they hire a lot of crooks and stuff,
[03:16:47.740 --> 03:16:49.340]   so people are afraid to speak out,
[03:16:49.340 --> 03:16:51.000]   and if you do, you get killed, they come after you.
[03:16:51.000 --> 03:16:52.480]   They can't stop us all.
[03:16:52.480 --> 03:16:56.760]   And folks in media, it's the same thing.
[03:16:56.760 --> 03:16:58.740]   People get fired out of the media for telling the truth,
[03:16:58.740 --> 03:16:59.980]   like the CBS reporter did.
[03:16:59.980 --> 03:17:01.300]   She went and started her own media operations.
[03:17:01.300 --> 03:17:02.380]   She's more successful.
[03:17:02.380 --> 03:17:05.420]   Forget her name, don't have a teleprompter.
[03:17:05.420 --> 03:17:08.140]   You just gotta do the right thing,
[03:17:08.140 --> 03:17:09.900]   and just say, "Whatever happens, happens.
[03:17:09.900 --> 03:17:11.340]   "I'm doing the right thing."
[03:17:11.340 --> 03:17:13.540]   And then you build a good world,
[03:17:13.540 --> 03:17:15.820]   when almost everybody lies down
[03:17:15.820 --> 03:17:17.460]   and acts like a bunch of cowards.
[03:17:17.460 --> 03:17:24.960]   It really is a frightening prospect of the future,
[03:17:24.960 --> 03:17:27.340]   because evil takes over.
[03:17:27.340 --> 03:17:30.620]   You're not safe laying down to evil, you're in danger.
[03:17:30.620 --> 03:17:32.740]   And I see these controversy,
[03:17:32.740 --> 03:17:34.740]   people not wanting to stand up during the national anthem,
[03:17:34.740 --> 03:17:35.780]   and hey, I'm all into free speech.
[03:17:35.780 --> 03:17:37.460]   If you don't wanna do that, that's your issue.
[03:17:37.460 --> 03:17:39.620]   But then they go forward to bash America
[03:17:39.620 --> 03:17:42.460]   and say it's the worst, and bitch and gripe on top of it,
[03:17:42.460 --> 03:17:45.580]   and say how great George Soros is and Obama is,
[03:17:45.580 --> 03:17:47.500]   when they're big warmongering criminals
[03:17:47.500 --> 03:17:48.780]   launching all these wars.
[03:17:48.780 --> 03:17:53.540]   Now, the corporate media makes it popular to bash America.
[03:17:53.540 --> 03:17:55.740]   They either want empty, fake patriotism,
[03:17:55.740 --> 03:17:59.020]   or they want this big, fake, empty attack patriotism,
[03:17:59.020 --> 03:18:00.300]   but to support globalism.
[03:18:00.300 --> 03:18:04.060]   And quite frankly, when I was a teenager,
[03:18:04.060 --> 03:18:05.620]   I was studying fascism and things,
[03:18:05.620 --> 03:18:08.580]   and I didn't particularly like getting up
[03:18:08.580 --> 03:18:12.120]   to do the Pledge of Allegiance in school,
[03:18:12.120 --> 03:18:14.900]   because I realized it was an autocratic control system.
[03:18:14.900 --> 03:18:16.900]   Not that I didn't wanna pledge allegiance to the Republic,
[03:18:16.900 --> 03:18:21.100]   but that I got that this government wasn't America.
[03:18:21.100 --> 03:18:24.500]   Already by that point, that somebody captured the country,
[03:18:24.500 --> 03:18:29.500]   and so I was really saluting them, not the Republic.
[03:18:29.500 --> 03:18:33.820]   And I live here, so I should be saluting it.
[03:18:33.820 --> 03:18:35.780]   Or I shouldn't be, so everybody can know
[03:18:35.780 --> 03:18:36.960]   I'm not part of this.
[03:18:36.960 --> 03:18:40.260]   And see, America's got a horrible past
[03:18:40.260 --> 03:18:41.140]   and done a lot of bad things,
[03:18:41.140 --> 03:18:42.700]   but compared to other countries,
[03:18:42.700 --> 03:18:44.900]   from every other historical perspective,
[03:18:44.900 --> 03:18:46.660]   the Japanese, French, you name it,
[03:18:46.660 --> 03:18:50.220]   we were special and amazing and had amazing innovations,
[03:18:50.220 --> 03:18:52.900]   because we were about the little people being important,
[03:18:52.900 --> 03:18:54.300]   and the little people having ideas,
[03:18:54.300 --> 03:18:56.980]   and little people being able to compete,
[03:18:56.980 --> 03:18:58.500]   so the poorest person could end up,
[03:18:58.500 --> 03:19:01.100]   you know, be the head of the Navy or the top inventor,
[03:19:01.100 --> 03:19:03.360]   or an artist.
[03:19:03.360 --> 03:19:08.220]   And so it was that idea of what you stood for
[03:19:08.220 --> 03:19:10.220]   and what you did, not where you came from
[03:19:10.220 --> 03:19:11.460]   or what you look like,
[03:19:11.460 --> 03:19:13.180]   that Martin Luther King continued with.
[03:19:13.180 --> 03:19:14.880]   That's Americana, folks.
[03:19:14.880 --> 03:19:21.680]   And now you see the complete opposite of that.
[03:19:23.160 --> 03:19:26.600]   It's cultic, it's stupid, it's gangsterish,
[03:19:26.600 --> 03:19:29.680]   it's tribal, it's mindless, it's bad news.
[03:19:29.680 --> 03:19:32.960]   And so I remember also growing up
[03:19:32.960 --> 03:19:34.720]   and hearing how great Texas was,
[03:19:34.720 --> 03:19:36.680]   let's skip this break, guys,
[03:19:36.680 --> 03:19:40.400]   how great Texas was and how,
[03:19:40.400 --> 03:19:41.360]   we were the best and all this,
[03:19:41.360 --> 03:19:43.240]   and I would just roll my eyes and just think,
[03:19:43.240 --> 03:19:44.840]   my God, you should always do that to parents
[03:19:44.840 --> 03:19:47.640]   and grandparents, please quit talking about this and that,
[03:19:47.640 --> 03:19:49.160]   please stop.
[03:19:49.160 --> 03:19:50.960]   Then as I got older and I traveled the country
[03:19:50.960 --> 03:19:53.060]   and the world, and Texas isn't perfect,
[03:19:53.060 --> 03:19:58.060]   but real old Texas was just the end of chivalry.
[03:19:58.060 --> 03:20:03.040]   It was kind of the last frontier of men still being men
[03:20:03.040 --> 03:20:04.580]   or just that idea,
[03:20:04.580 --> 03:20:08.200]   like a Americana holdout.
[03:20:08.200 --> 03:20:09.440]   And then I understood.
[03:20:09.440 --> 03:20:19.060]   It's not that America is that good or Texas is that good,
[03:20:19.060 --> 03:20:22.120]   it's that everything else is so much worse.
[03:20:23.540 --> 03:20:25.500]   And we've turned our back on all of it.
[03:20:25.500 --> 03:20:31.060]   And they say you judge a tree by its fruits.
[03:20:31.060 --> 03:20:33.580]   Look at how many people fighting the new world order
[03:20:33.580 --> 03:20:34.700]   come from Texas,
[03:20:34.700 --> 03:20:38.580]   because of those ideals and believing in something.
[03:20:38.580 --> 03:20:40.500]   You all say, yeah, look at George Bush coming from it.
[03:20:40.500 --> 03:20:44.200]   No, that's people coming from Kenny Buckport, Maine,
[03:20:44.200 --> 03:20:48.060]   and I'm not bashing folks up in Maine or Connecticut.
[03:20:48.060 --> 03:20:49.420]   The point is those are the blue bloods
[03:20:49.420 --> 03:20:53.080]   that infest that area coming down here to rob us
[03:20:53.080 --> 03:20:54.960]   and then take on the mantle of Texas
[03:20:54.960 --> 03:20:57.280]   when they're the opposite of it.
[03:20:57.280 --> 03:20:59.720]   A hat and cowboy boots does not make you a Texan.
[03:20:59.720 --> 03:21:01.920]   And I don't wanna even sit there
[03:21:01.920 --> 03:21:03.560]   and lionize America or Texas.
[03:21:03.560 --> 03:21:06.880]   It's just that when people are pissing on the flag
[03:21:06.880 --> 03:21:09.400]   and pissing on the Star-Stangled Banner
[03:21:09.400 --> 03:21:10.800]   and the Pledge of Allegiance,
[03:21:10.800 --> 03:21:14.520]   they're pissing on what gave them $100 million contracts
[03:21:14.520 --> 03:21:16.640]   and jets and mansions and everything.
[03:21:16.640 --> 03:21:18.200]   Not that that's the best thing in the world,
[03:21:18.200 --> 03:21:20.940]   it's just that the byproduct of a little bit of freedom
[03:21:20.940 --> 03:21:25.740]   is fabulous wealth, medicine, culture, opportunities, ideas,
[03:21:25.740 --> 03:21:28.940]   and to watch a bunch of spoiled, rotten brats
[03:21:28.940 --> 03:21:31.220]   run around with political correctness
[03:21:31.220 --> 03:21:33.420]   and talk about everything that's good
[03:21:33.420 --> 03:21:37.460]   as if it's the worst thing in the world makes me really
[03:21:37.460 --> 03:21:42.860]   wanna involve myself in an Atlas Shrug type operation
[03:21:42.860 --> 03:21:45.420]   and just start pulling back and not caring.
[03:21:45.420 --> 03:21:47.600]   But that's what the elite did.
[03:21:47.600 --> 03:21:49.900]   They have that attitude the public is a bunch of scum
[03:21:49.900 --> 03:21:51.300]   and then they end up just going ahead
[03:21:51.300 --> 03:21:52.700]   and treating them like scum
[03:21:52.700 --> 03:21:54.460]   and so then it makes them act like scum
[03:21:54.460 --> 03:21:55.860]   and it's a self-fulfilling prophecy.
[03:21:55.860 --> 03:21:59.300]   I will not lower myself to the level of the elite
[03:21:59.300 --> 03:22:00.500]   or the general public.
[03:22:00.500 --> 03:22:01.900]   I will not be part of it.
[03:22:01.900 --> 03:22:05.500]   And it's not because I'm some perfect person,
[03:22:05.500 --> 03:22:07.520]   it's because I can't do it.
[03:22:07.520 --> 03:22:12.100]   When I even start thinking like the establishment thinks,
[03:22:12.100 --> 03:22:13.340]   I get a chill up my spine
[03:22:15.900 --> 03:22:20.400]   because that's turning myself over to this spirit
[03:22:20.400 --> 03:22:24.440]   that I'm not gonna be part of
[03:22:24.440 --> 03:22:26.200]   and no matter how many concerns I've got
[03:22:26.200 --> 03:22:27.920]   or no matter what the danger is,
[03:22:27.920 --> 03:22:30.600]   my soul is in charge and it says,
[03:22:30.600 --> 03:22:33.660]   you are not going to join this ever.
[03:22:33.660 --> 03:22:37.080]   And it's that simple decision.
[03:22:37.080 --> 03:22:38.360]   Where does your soul lie?
[03:22:38.360 --> 03:22:39.320]   You don't have to go to some church
[03:22:39.320 --> 03:22:42.040]   with some jackass devil worshiping preacher.
[03:22:42.040 --> 03:22:44.700]   Half those sons of bitches are devil worshipers.
[03:22:44.700 --> 03:22:47.320]   You don't need to go to these big whore churches to find God.
[03:22:47.320 --> 03:22:48.720]   That's where you find the devil.
[03:22:48.720 --> 03:22:50.120]   You've got to make a decision in your heart
[03:22:50.120 --> 03:22:51.160]   who you stand for.
[03:22:51.160 --> 03:22:54.600]   Those Pharisees will tell you your bag
[03:22:54.600 --> 03:22:55.440]   as you drink a beer,
[03:22:55.440 --> 03:22:57.360]   you think God's creation, a woman's beautiful
[03:22:57.360 --> 03:22:59.240]   and Lord knows that can get out of hand.
[03:22:59.240 --> 03:23:02.120]   But the point is they want to make you feel guilty
[03:23:02.120 --> 03:23:04.520]   so you think you've got to go through them to find God.
[03:23:04.520 --> 03:23:06.880]   They're there to make sure you don't find God.
[03:23:06.880 --> 03:23:09.120]   Let me tell you something,
[03:23:09.120 --> 03:23:10.040]   in my 40 something years,
[03:23:10.040 --> 03:23:11.920]   I found God and I found the devil
[03:23:11.920 --> 03:23:13.400]   and I'm going with God all the way.
[03:23:13.400 --> 03:23:14.860]   Here's a special report on Haiti.
[03:23:14.860 --> 03:23:16.960]   We'll go to break, come back with Anthony Guggioretti.
[03:23:16.960 --> 03:23:19.540]   (upbeat music)
[03:23:19.540 --> 03:23:22.860]   - If you love black people,
[03:23:22.860 --> 03:23:25.060]   why are you destroying Haiti?
[03:23:25.060 --> 03:23:27.260]   Why did you, Mr. Clinton,
[03:23:27.260 --> 03:23:31.380]   stop them from the rice that they were producing
[03:23:31.380 --> 03:23:33.740]   in Haiti to feed themselves?
[03:23:33.740 --> 03:23:35.940]   - In this environment,
[03:23:35.940 --> 03:23:38.020]   the most important thing all the rest of us can do
[03:23:38.020 --> 03:23:41.140]   is give even small amounts of cash
[03:23:41.140 --> 03:23:44.560]   for food, medicine, water, and shelter.
[03:23:44.560 --> 03:23:46.360]   - You've got like the head of the Senate saying
[03:23:46.360 --> 03:23:47.560]   that the Clintons tried to bribe him.
[03:23:47.560 --> 03:23:49.360]   You've got local leaders saying
[03:23:49.360 --> 03:23:51.280]   how they think the Clintons do nothing,
[03:23:51.280 --> 03:23:53.360]   how they just collect all the money
[03:23:53.360 --> 03:23:54.360]   and it just breaks home.
[03:23:54.360 --> 03:23:56.240]   These people are damn evil.
[03:23:56.240 --> 03:23:59.000]   (dramatic music)
[03:23:59.000 --> 03:24:06.440]   - Young boy here with a severe injury.
[03:24:06.440 --> 03:24:08.000]   We're his only way out of here.
[03:24:08.000 --> 03:24:10.600]   And we're about to put him on our plane.
[03:24:10.600 --> 03:24:13.120]   The UN helicopter taken off is empty
[03:24:13.120 --> 03:24:14.840]   because they don't do evac.
[03:24:14.840 --> 03:24:16.640]   This is what's so frustrating here.
[03:24:16.640 --> 03:24:17.560]   No government help.
[03:24:17.560 --> 03:24:19.280]   They'll all bring in some food,
[03:24:19.280 --> 03:24:21.080]   but they won't do anything interesting
[03:24:21.080 --> 03:24:22.520]   like helping the individual.
[03:24:22.520 --> 03:24:25.240]   So we're getting him out of here.
[03:24:25.240 --> 03:24:28.360]   An old man on a stretcher with a spinal cord injury.
[03:24:28.360 --> 03:24:31.580]   And America needs to know what's going on here.
[03:24:31.580 --> 03:24:33.800]   This is an absolute disaster.
[03:24:33.800 --> 03:24:36.520]   And Obama sent in six or seven helicopters.
[03:24:36.520 --> 03:24:38.360]   They're all going home in a few days.
[03:24:38.360 --> 03:24:39.960]   And people are starving.
[03:24:39.960 --> 03:24:41.520]   They don't have no water.
[03:24:41.520 --> 03:24:42.360]   There's injuries.
[03:24:42.360 --> 03:24:43.640]   This person was injured in a hurricane,
[03:24:43.640 --> 03:24:45.440]   which was seven or eight days ago.
[03:24:45.440 --> 03:24:47.320]   And we're just now getting him to a hospital.
[03:24:47.320 --> 03:24:49.880]   So anybody who cares about this,
[03:24:49.880 --> 03:24:52.120]   cares about the Haitian people,
[03:24:52.120 --> 03:24:54.400]   you need to call your congressman.
[03:24:54.400 --> 03:24:55.320]   You need to call your media
[03:24:55.320 --> 03:24:57.360]   because this is a completely ignored story.
[03:24:57.360 --> 03:25:01.440]   A million people on this peninsula in Western Haiti
[03:25:01.440 --> 03:25:04.120]   without water, without food, without medical care.
[03:25:04.120 --> 03:25:07.280]   And very, very little was done,
[03:25:07.280 --> 03:25:10.360]   being done by the international community
[03:25:10.360 --> 03:25:12.720]   and by the American government.
[03:25:12.720 --> 03:25:15.760]   And so I saw only four stories in the entire media
[03:25:15.760 --> 03:25:17.680]   yesterday on the Haitian program.
[03:25:17.680 --> 03:25:19.920]   There's a million people in distress.
[03:25:19.920 --> 03:25:21.000]   This is important.
[03:25:21.000 --> 03:25:22.480]   - You've got the Clinton Foundation here,
[03:25:22.480 --> 03:25:23.440]   but guess where they're at?
[03:25:23.440 --> 03:25:24.720]   In Port-au-Prince,
[03:25:24.720 --> 03:25:27.080]   willing and dealing at the Marriott,
[03:25:27.080 --> 03:25:28.780]   trying to put money in their own pockets.
[03:25:28.780 --> 03:25:31.040]   Meanwhile, you got people here with their legs snapped,
[03:25:31.040 --> 03:25:32.920]   fractured backs, trying to get help,
[03:25:32.920 --> 03:25:33.760]   trying to get out of here,
[03:25:33.760 --> 03:25:35.360]   trying to seek the medical attention they deserve
[03:25:35.360 --> 03:25:36.500]   and they should have.
[03:25:36.500 --> 03:25:37.720]   And these people are more concerned
[03:25:37.720 --> 03:25:39.280]   with putting money in their own pockets
[03:25:39.280 --> 03:25:41.080]   and benefiting their lives and their families
[03:25:41.080 --> 03:25:41.920]   later on down the road.
[03:25:41.920 --> 03:25:43.160]   When you have people here.
[03:25:43.160 --> 03:25:44.920]   - Let me say, this guy's an EMT
[03:25:44.920 --> 03:25:46.960]   and he's been doing this for quite a while.
[03:25:46.960 --> 03:25:48.520]   How much Clinton fund money
[03:25:48.520 --> 03:25:51.240]   have you seen actually put into the hands of Haitians?
[03:25:51.240 --> 03:25:52.880]   - Absolutely nothing right now.
[03:25:52.880 --> 03:25:54.680]   'Cause we've been here since what?
[03:25:54.680 --> 03:25:55.600]   Last Wednesday?
[03:25:55.600 --> 03:25:56.440]   - Yep.
[03:25:56.440 --> 03:25:57.760]   - We haven't seen nothing yet.
[03:25:57.760 --> 03:26:00.280]   - Most of the Haitians consider Hillary Clinton a thief.
[03:26:00.280 --> 03:26:02.680]   Would that be an accurate description?
[03:26:02.680 --> 03:26:03.760]   - I would say yes.
[03:26:03.760 --> 03:26:04.600]   - Yeah.
[03:26:04.600 --> 03:26:05.440]   - 'Cause that's what they, I mean,
[03:26:05.440 --> 03:26:08.820]   it's been going on for quite a while.
[03:26:08.820 --> 03:26:10.820]   - So January of 2010.
[03:26:10.820 --> 03:26:11.660]   - Yep.
[03:26:11.660 --> 03:26:12.480]   - Yeah.
[03:26:12.480 --> 03:26:13.320]   - And before that.
[03:26:13.320 --> 03:26:14.280]   - So this is it.
[03:26:14.280 --> 03:26:16.220]   - They're already digging their fingers in Haiti
[03:26:16.220 --> 03:26:17.060]   before it happened.
[03:26:17.060 --> 03:26:19.240]   And then when that catastrophic event took place,
[03:26:19.240 --> 03:26:21.180]   they seized it, jumped in here,
[03:26:21.180 --> 03:26:23.900]   and then took a hold of that natural disaster
[03:26:23.900 --> 03:26:25.580]   and then used it as a way to benefit themselves.
[03:26:25.580 --> 03:26:27.180]   And that's what they always do.
[03:26:27.180 --> 03:26:29.300]   - And we have absolute proof
[03:26:29.300 --> 03:26:31.860]   that the Clintons have put nothing into Haiti
[03:26:31.860 --> 03:26:35.040]   other than getting a gold mine for Hillary's brother
[03:26:35.040 --> 03:26:37.700]   and their rich friends.
[03:26:37.700 --> 03:26:39.740]   - I don't see major organizations down here.
[03:26:39.740 --> 03:26:41.900]   I don't see major organizations out in that area.
[03:26:41.900 --> 03:26:43.420]   We're the only ones out there.
[03:26:43.420 --> 03:26:45.620]   HERO is literally the only one out there
[03:26:45.620 --> 03:26:47.020]   in Danmuri doing this work.
[03:26:47.020 --> 03:26:49.440]   And Danmuri is one of the most affected areas
[03:26:49.440 --> 03:26:50.980]   where the hurricane went through
[03:26:50.980 --> 03:26:53.300]   and devastated the entire town.
[03:26:53.300 --> 03:26:54.740]   So we have a bunch of people without homes,
[03:26:54.740 --> 03:26:56.680]   without food, without shelter,
[03:26:56.680 --> 03:26:58.500]   and in need of medical assistance.
[03:26:58.500 --> 03:27:02.380]   So that in itself should be screaming out to the world
[03:27:02.380 --> 03:27:04.940]   that yes, we need eyes back on Haiti
[03:27:04.940 --> 03:27:06.820]   because we can't do it alone.
[03:27:06.820 --> 03:27:08.820]   We desperately need help.
[03:27:08.820 --> 03:27:10.540]   - You know, what's amazing,
[03:27:10.540 --> 03:27:15.540]   aside from some small-scale US military aid
[03:27:15.540 --> 03:27:19.220]   and some other Christian organizations,
[03:27:19.220 --> 03:27:21.220]   you know, I mean, yesterday I looked around,
[03:27:21.220 --> 03:27:23.380]   I thought, I wonder where the religion of peace is at.
[03:27:23.380 --> 03:27:24.220]   You know what?
[03:27:24.220 --> 03:27:26.540]   Why aren't these guys down here helping out?
[03:27:26.540 --> 03:27:27.780]   Where's the Clinton Foundation
[03:27:27.780 --> 03:27:30.060]   that's collected hundreds of millions of dollars
[03:27:30.060 --> 03:27:33.140]   for the earthquake and dispensed,
[03:27:33.140 --> 03:27:34.860]   you know, if these Haitian people were lucky,
[03:27:34.860 --> 03:27:37.180]   they got 10 cents on the dollar out of that.
[03:27:37.180 --> 03:27:38.980]   You know, there's just,
[03:27:38.980 --> 03:27:40.900]   and I think the large part of it
[03:27:40.900 --> 03:27:42.180]   is really the blame on the media.
[03:27:42.180 --> 03:27:44.300]   The media hasn't covered the story.
[03:27:44.300 --> 03:27:46.340]   I mean, this country's devastated.
[03:27:46.340 --> 03:27:48.500]   - Haiti Air Ambulance, a great organization
[03:27:48.500 --> 03:27:50.520]   with a beautiful helicopter,
[03:27:50.520 --> 03:27:56.100]   ambulance staff wants to come here and take our patients,
[03:27:56.100 --> 03:28:00.180]   but they can't go round trip on one tank of gas, okay?
[03:28:00.180 --> 03:28:02.580]   The only people they can get gas from out here
[03:28:02.580 --> 03:28:04.300]   is do this stuff, do this stuff.
[03:28:04.300 --> 03:28:06.300]   And they won't sell them gas,
[03:28:06.300 --> 03:28:08.540]   and because they need it for their operation.
[03:28:08.540 --> 03:28:12.380]   They won't let us do medevacs on U.N. planes.
[03:28:12.380 --> 03:28:17.380]   They won't let us do medevacs on the Army planes.
[03:28:17.380 --> 03:28:20.500]   - The Army won't let you do medevacs, right?
[03:28:20.500 --> 03:28:21.340]   - The Army won't let it.
[03:28:21.340 --> 03:28:22.580]   They won't come here and take our people.
[03:28:22.580 --> 03:28:24.940]   - Tell us what the Clinton Foundation's done for you.
[03:28:24.940 --> 03:28:27.300]   (laughing)
[03:28:27.300 --> 03:28:29.220]   - Where's the Clinton Foundation?
[03:28:29.220 --> 03:28:30.420]   - Where's everybody?
[03:28:30.420 --> 03:28:32.300]   - Gary and Diana have been down here
[03:28:32.300 --> 03:28:34.300]   with their own caravans.
[03:28:34.300 --> 03:28:36.460]   They came down with three planes,
[03:28:36.460 --> 03:28:39.620]   and we've been providing help to Dan-Marie,
[03:28:39.620 --> 03:28:42.380]   Le-Kai, and Jeremy.
[03:28:42.380 --> 03:28:46.420]   They have been the only ones able to distribute
[03:28:46.420 --> 03:28:51.420]   to about 3,000 people, basically food, water, oil,
[03:28:51.420 --> 03:28:56.580]   the basic needs for any human being.
[03:28:56.580 --> 03:28:58.660]   We don't see the Red Cross.
[03:28:58.660 --> 03:29:01.300]   We haven't seen the Clinton Foundation
[03:29:01.300 --> 03:29:02.700]   doing anything in Haiti.
[03:29:02.700 --> 03:29:08.660]   We are the only ones medevac-ing those trauma people,
[03:29:08.660 --> 03:29:12.220]   and Dan-Marie, we're the only flights landing there,
[03:29:12.220 --> 03:29:14.820]   getting people out that need to be medevac-ed.
[03:29:14.820 --> 03:29:18.140]   - My friends, we're gonna upload this video.
[03:29:18.140 --> 03:29:19.220]   There's a few more minutes left to it.
[03:29:19.220 --> 03:29:21.660]   The next hour at InfoWars.com.
[03:29:21.660 --> 03:29:22.580]   Please get it out to everybody.
[03:29:22.580 --> 03:29:24.420]   Anthony Gucciardi is about to take over,
[03:29:24.420 --> 03:29:26.540]   and then I'm gonna be here with the rest of the crew,
[03:29:26.540 --> 03:29:29.500]   popping in and out right through past midnight tonight.
[03:29:29.500 --> 03:29:31.700]   So thank you all for your support.
[03:29:31.700 --> 03:29:34.660]   InfoWars.com/store.
[03:29:34.660 --> 03:29:37.740]   If you want to support the broadcast
[03:29:37.740 --> 03:29:40.260]   by checking out the products, or InfoWarsStore.com.
[03:29:40.260 --> 03:29:41.700]   We've got free shipping running right now.
[03:29:41.700 --> 03:29:43.820]   It's a special that ends tomorrow,
[03:29:43.820 --> 03:29:45.020]   so take advantage of that.
[03:29:45.020 --> 03:29:45.940]   Please support the broadcast.
[03:29:45.940 --> 03:29:47.780]   25% off on Brand Force as well.
[03:29:47.780 --> 03:29:50.740]   - We're on the march.
[03:29:50.740 --> 03:29:53.220]   The Empire's on the run.
[03:29:53.220 --> 03:29:56.220]   Alex Jones and the GCN Radio Network.
[03:29:56.820 --> 03:29:59.980]   (electronic whirring)
[03:29:59.980 --> 03:30:04.500]   - There's an article up on our website on InfoWars.com
[03:30:04.500 --> 03:30:06.060]   written by Clifford Cunningham
[03:30:06.060 --> 03:30:08.940]   that addresses one anonymous Navy official
[03:30:08.940 --> 03:30:11.300]   telling Alaskans, "Prepare for war."
[03:30:11.300 --> 03:30:14.260]   This official suggests that Russia is preparing an invasion
[03:30:14.260 --> 03:30:15.940]   in response to US strikes.
[03:30:15.940 --> 03:30:18.860]   He's unnamed, but he's warned the residents of Alaska
[03:30:18.860 --> 03:30:21.060]   to prepare for an invasion in the event of war
[03:30:21.060 --> 03:30:22.660]   between the US and Russia.
[03:30:22.660 --> 03:30:23.660]   This is what he said.
[03:30:23.660 --> 03:30:26.260]   "We're on the verge of being invaded from Alaska
[03:30:26.260 --> 03:30:27.740]   "all the way down into Canada
[03:30:27.740 --> 03:30:29.420]   "and eventually to the Northwest."
[03:30:29.420 --> 03:30:32.300]   He said the invasion will begin via submarine
[03:30:32.300 --> 03:30:33.740]   near the city of Wasilla,
[03:30:33.740 --> 03:30:36.740]   approximately 43 miles northeast of Anchorage.
[03:30:36.740 --> 03:30:40.020]   Wasilla is located along the coast of Nick Arm,
[03:30:40.020 --> 03:30:42.740]   a body of water that branches into the Cook Inlet,
[03:30:42.740 --> 03:30:45.020]   which flows west into the Gulf of Alaska.
[03:30:45.020 --> 03:30:47.100]   He goes on to say, "Our feeling in the Navy
[03:30:47.100 --> 03:30:50.660]   "was that Obama has turned Alaska into a defenseless area
[03:30:50.660 --> 03:30:53.100]   "that will serve as a forward base of operations
[03:30:53.100 --> 03:30:54.820]   "when World War III begins."
[03:30:54.820 --> 03:30:58.100]   I'm Margaret Hall reporting for InfoWars.com.
[03:30:58.100 --> 03:31:01.500]   - InfoWars is proud to announce
[03:31:01.500 --> 03:31:03.460]   the official InfoWars Live app,
[03:31:03.460 --> 03:31:05.700]   available now for iPhone and Android.
[03:31:05.700 --> 03:31:07.780]   InfoWars Live allows you to watch a live,
[03:31:07.780 --> 03:31:11.020]   high-definition feed of "The Alex Jones Show" 24/7
[03:31:11.020 --> 03:31:13.060]   and get the latest breaking InfoWars reports
[03:31:13.060 --> 03:31:14.140]   straight to your phone.
[03:31:14.140 --> 03:31:17.180]   Wanna read the latest exclusives on InfoWars.com?
[03:31:17.180 --> 03:31:18.980]   Or do you wanna catch up on world news?
[03:31:18.980 --> 03:31:22.140]   Now you can do so with InfoWars Live anywhere you go.
[03:31:22.140 --> 03:31:24.420]   You can browse the news, share content, and more.
[03:31:24.420 --> 03:31:27.620]   And best of all, it's free to download at InfoWars.com.
[03:31:27.620 --> 03:31:29.020]   The app is brand new.
[03:31:29.020 --> 03:31:30.260]   This is the first release,
[03:31:30.260 --> 03:31:32.580]   and it was completely built from the ground up.
[03:31:32.580 --> 03:31:34.220]   We've seen example after example
[03:31:34.220 --> 03:31:36.420]   of cable news networks attempting to deceive you.
[03:31:36.420 --> 03:31:38.740]   In short, the mainstream media is being covertly manipulated
[03:31:38.740 --> 03:31:40.300]   by well-financed political forces
[03:31:40.300 --> 03:31:41.820]   who are trying to sway public opinion
[03:31:41.820 --> 03:31:43.140]   and in a natural direction
[03:31:43.140 --> 03:31:45.300]   that only serves establishment agendas.
[03:31:45.300 --> 03:31:48.340]   But InfoWars Live is the solution to the controlled press
[03:31:48.340 --> 03:31:50.300]   that is rapidly losing influence.
[03:31:50.300 --> 03:31:54.020]   So download InfoWars Live today at InfoWars.com
[03:31:54.020 --> 03:31:55.340]   and learn what's really going on
[03:31:55.340 --> 03:31:58.140]   instead of being spoon-fed lies by the mainstream media.
[03:31:58.140 --> 03:31:59.940]   (upbeat music)
