[00:00:00.683 --> 00:00:04.754]  Infowars.com is tomorrow's news.
[03:10:02.692 --> 03:10:12.276]  They are losing and we are so close to the midterms, things could not be going better for the right and for the base, the voting base on the right.
[03:10:12.276 --> 03:10:14.157]  And what we see is with the count on
[03:10:14.757 --> 03:10:15.678]  Chaos.
[03:10:15.678 --> 03:10:21.663]  We saw that this has energized not only the left but absolutely energized the right.
[03:10:21.663 --> 03:10:34.974]  We see that these attacks and this political violence continues to increase and the hypocrisy continues to be so blinding that it is pushing people towards the conservative viewpoints.
[03:10:34.974 --> 03:10:37.696]  At least I believe so coming up into these midterms.
[03:10:37.696 --> 03:10:40.358]  And the Republicans have not had a better opportunity
[03:10:42.372 --> 03:10:45.294]  To really stamp their approval.
[03:11:13.041 --> 03:11:15.042]  I do not see a blue wave.
[03:11:15.042 --> 03:11:18.404]  And even some of the more skewed polling is starting to pick up on this.
[03:11:18.404 --> 03:11:37.332]  When you look at RealClearPolitics polling, which they don't do a great job of, and ever since the 2016 election everybody understands how bad the mainstream media polls really are, but they say, according to them, that it looks like the GOP is going to pick up three seats in the Senate when it comes to the House.
[03:11:37.332 --> 03:11:38.833]  They say that it looks like
[03:11:39.597 --> 03:11:41.438]  The Democrats are going to pick up seven.
[03:11:41.438 --> 03:11:43.598]  But that number has been changing over the last few weeks.
[03:11:43.598 --> 03:11:50.280]  And we see that the two weeks ago, it said the Democrats were going to gain one in the Senate.
[03:11:50.280 --> 03:11:52.160]  Now it's up to three for the Republicans.
[03:11:52.160 --> 03:11:59.822]  If we continue with this momentum, and if we get the voter turnout that we are hoping for, it should be a landslide.
[03:11:59.822 --> 03:12:05.064]  And what we are voting for is not just this is not just a referendum on Trump.
[03:12:05.064 --> 03:12:05.524]  This is a
[03:12:07.026 --> 03:12:10.408]  Plan of action against the ideology of the left.
[03:12:10.408 --> 03:12:22.454]  I watched an old episode of X-Files yesterday, and they talked about communism, the most evil ideology that our country and the world has ever seen.
[03:12:22.454 --> 03:12:23.415]  And I was thinking about that.
[03:12:23.415 --> 03:12:24.295]  This was on 20, 25 years ago.
[03:12:26.784 --> 03:12:29.585]  Could you see something like that said on TV today?
[03:12:29.585 --> 03:12:30.705]  Absolutely not.
[03:12:30.705 --> 03:12:36.686]  The show would be kicked off the air and, you know, the people who created it would be censored into oblivion.
[03:12:36.686 --> 03:12:39.286]  And be reformed as the Conners.
[03:12:39.286 --> 03:12:43.047]  There we go.
[03:12:43.047 --> 03:12:45.387]  Thanks Joe for doing this.
[03:12:45.387 --> 03:12:50.828]  I finally got the kinks fixed out of this audio system here.
[03:12:50.828 --> 03:12:53.989]  Doug Hagman, thehagmanreport.com as well, Joe Hagman of course.
[03:12:54.569 --> 03:12:55.010]  We're good
[03:13:15.129 --> 03:13:16.410]  No, you're good.
[03:13:16.410 --> 03:13:23.136]  But look, you know, as we go down this road that we're going down, we need to stick together.
[03:13:23.136 --> 03:13:29.761]  And of course, that's how we do it, by supporting Enforce, supporting Enforce Storage, supporting all of us out there in the media.
[03:13:29.761 --> 03:13:33.564]  But what you were saying, though, you were tossing out numbers.
[03:13:33.564 --> 03:13:36.166]  Conversationally here, look, here's what I think.
[03:13:36.166 --> 03:13:38.348]  I think right now that the left is so
[03:13:40.635 --> 03:13:43.916]  Absolutely, incredibly afraid right now.
[03:13:43.916 --> 03:13:46.777]  They're skewing the poll numbers.
[03:13:46.777 --> 03:14:05.384]  And I'll say this, in the next segment we're going to talk about this, but your investigative infiltration into the backdrop of the organizations who are paying the money, you saw this in DC, you saw this in our own hometown of Erie, Pennsylvania, where Millie Weaver was here.
[03:14:06.844 --> 03:14:08.245]  Did you see the caravan?
[03:14:08.245 --> 03:14:11.967]  The payments to the people in the caravan that was just in the headlines today.
[03:14:11.967 --> 03:14:17.530]  Cash payments being made to women and children to join the caravan to march towards the U.S.
[03:14:18.446 --> 03:14:20.367]  And I will make an assertive statement here.
[03:14:20.367 --> 03:14:23.709]  Based on everything I've been able to come up with, I can trace this.
[03:14:23.709 --> 03:14:32.034]  Now, you've done the groundwork, the legwork, the infiltration, the behind-the-scenes work, and us old guys, okay?
[03:14:32.034 --> 03:14:34.475]  So, you know, I can do the desk work.
[03:14:34.475 --> 03:14:40.299]  And what I've seen is basically this looking at this and tracing the funds.
[03:14:41.500 --> 03:14:47.005]  Once you have one account number or one identifying number, you can go backwards with that.
[03:14:47.005 --> 03:14:57.014]  When I'm seeing this, it leads all the way to Organizing for Action, which of course is the 2013 organization founded by Obama.
[03:14:57.014 --> 03:15:03.559]  Of course, it's the second or third iteration of Organizing for America, and then it became Organizing for Action.
[03:15:06.782 --> 03:15:21.980]  What we're seeing with respect to the politics, the caravan, especially the caravan too, because I think this is their October attempt to derail the elections by having an optical
[03:15:23.743 --> 03:15:23.983]  Yeah.
[03:15:23.983 --> 03:15:24.543]  I'm blustering.
[03:15:24.543 --> 03:15:25.804]  Go ahead.
[03:15:25.804 --> 03:15:26.404]  You got the clock.
[03:15:26.404 --> 03:15:27.924]  And then that with the censorship.
[03:15:27.924 --> 03:15:30.285]  No, I just want to say this in the last 20 seconds.
[03:15:30.285 --> 03:15:34.886]  I just got to the studio like a half hour ago and just got out of the shower, got to the studio.
[03:15:34.886 --> 03:15:38.727]  And my dad, he must be turning into an old lady because it's like a sauna down here.
[03:15:38.727 --> 03:15:41.428]  95 degrees.
[03:15:41.428 --> 03:15:43.109]  90% humidity.
[03:15:43.109 --> 03:15:45.169]  Nice and temperatures all right.
[03:15:45.169 --> 03:15:46.129]  I walked in the studio.
[03:15:46.129 --> 03:15:47.730]  It's like I walked into a sauna.
[03:15:47.730 --> 03:15:49.070]  But anyways, we're right up against the break.
[03:15:49.070 --> 03:15:50.231]  We'll be right back after this.
[03:15:50.231 --> 03:15:51.271]  Info wars don't go anywhere.
[03:15:52.054 --> 03:15:53.916]  Healthcare reform is confusing.
[03:15:53.916 --> 03:16:02.522]  But whether it's finding an affordable insurance plan, keeping your doctor, or being able to afford needed prescriptions, navigating the healthcare system has become a challenge.
[03:16:02.522 --> 03:16:06.225]  Control your own healthcare costs and choices with Liberty HealthShare.
[03:16:06.225 --> 03:16:08.187]  Liberty HealthShare is not insurance.
[03:16:08.187 --> 03:16:14.231]  It is an association of self-paid patients who unite with like-minded people to share the cost of each other's medical needs.
[03:16:14.231 --> 03:16:15.733]  Neighbor helping neighbor.
[03:16:15.733 --> 03:16:18.295]  Learn more now by going to libertyoncall.org.
[03:16:18.295 --> 03:16:19.836]  That's libertyoncall.org.
[03:16:21.497 --> 03:16:22.678]  Bacon lovers.
[03:16:22.678 --> 03:16:24.219]  We ship free.
[03:16:24.219 --> 03:16:26.040]  Try our amazing bacon.
[03:16:26.040 --> 03:16:28.041]  No refrigeration required.
[03:16:28.041 --> 03:16:37.668]  Proprietary value-added packaging provides 10-year shelf life and protects the leanest, thickest, center-cut, fully cooked bacon in America today.
[03:16:37.668 --> 03:16:41.110]  Ready to eat right from the pouch or warm and serve.
[03:16:41.110 --> 03:16:42.971]  Savory and delicious.
[03:16:42.971 --> 03:16:45.933]  Wholesale price for your everyday use.
[03:16:45.933 --> 03:16:48.835]  Order today at ReadyToEatBacon.com.
[03:16:48.835 --> 03:16:50.136]  ReadyToEatBacon.com.
[03:16:51.577 --> 03:16:52.797]  Hi, I'm Dan Pilla.
[03:16:52.797 --> 03:16:56.718]  I started fighting the IRS over 40 years ago when they tried to seize my mother's house.
[03:16:56.718 --> 03:16:58.259]  I sued the IRS and won.
[03:16:58.259 --> 03:17:01.219]  I beat the IRS then, and I've been beating them ever since.
[03:17:01.219 --> 03:17:06.781]  I wrote the book on tax debt settlement, and I've helped thousands of people deal with tax problems they thought might never be solved.
[03:17:06.781 --> 03:17:07.981]  I can help you, too.
[03:17:07.981 --> 03:17:10.922]  If you owe taxes you can't pay, don't wait another day.
[03:17:10.922 --> 03:17:13.142]  There's no such thing as a hopeless tax case.
[03:17:13.142 --> 03:17:17.583]  Call 800-34-NO-TAX, or go to my website, danpilla.com.
[03:17:17.583 --> 03:17:19.864]  That's danpilla.com, danpilla.com.
[03:17:21.184 --> 03:17:25.046]  Most of you know that heart disease is the number one silent killer in the U.S.
[03:17:25.046 --> 03:17:30.029]  What if I told you for just $54.95 a month you could fight against heart disease naturally?
[03:17:30.029 --> 03:17:34.851]  At Heart and Body Extract, we've been helping thousands of people get back to a healthier heart.
[03:17:34.851 --> 03:17:36.212]  Don't just take my word for it.
[03:17:36.212 --> 03:17:39.974]  Check out all of the success stories at HBExtract.com.
[03:17:39.974 --> 03:17:40.974]  Or to order, call 866-295-5305.
[03:17:40.974 --> 03:17:41.334]  That's 866-295-5305.
[03:17:41.334 --> 03:17:41.895]  HBExtract.com.
[03:17:41.895 --> 03:17:44.196]  Don't risk it when you can take charge of it.
[03:17:52.830 --> 03:18:00.317]  Whether you're looking to boost the benefits of our fish oil formula or just want an alternative, InfoWars Life has the formula for you.
[03:18:00.317 --> 03:18:09.565]  Ultimate Krill Oil is a powerhouse formula that takes advantages of the EPA, DHA, and Omega-3s found in our high-quality, ultra-pure krill oil concentrate.
[03:18:09.565 --> 03:18:18.633]  Containing powerful antioxidants such as astaxanthin and Omega-3s, Ultimate Krill Oil can help you experience the benefits of fish oil with less required DHA and EPA.
[03:18:19.574 --> 03:18:31.027]  This incredible formula can help your body in many ways, including supporting heart health, joint health, and cognitive health, aiding and regulating fat metabolism, helping to maintain cognitive function, and more.
[03:18:31.027 --> 03:18:40.138]  And while other krill oil formulas may chemically modify their formulas, we're giving you the benefits of a simple formula that contains unmodified, high-quality krill oil concentrate.
[03:18:40.578 --> 03:18:43.320]  Paired with our Ultimate Fish Oil or used separately.
[03:18:43.320 --> 03:18:46.982]  It's time to see what Krill Oil can do for you with Ultimate Krill Oil.
[03:18:46.982 --> 03:18:49.124]  Now available at InfoWarsStore.com.
[03:18:52.475 --> 03:19:01.018]  It's really hard to have the energy at the end of the day to still get to the gym, or to go for a run, or go to the park, or heck, even take your dog for a walk.
[03:19:01.018 --> 03:19:02.478]  Believe me, I know.
[03:19:02.478 --> 03:19:07.179]  I spend hours in front of a screen, and then hours in front of bright lights every day.
[03:19:07.179 --> 03:19:12.161]  But thanks to super male vitality at Infowarstore.com, I still have that energy.
[03:19:12.401 --> 03:19:32.584]  There's no way I could have the energy at the end of a long day to fight back against the chemicals in the food and water, to fight back against the modern day lifestyle with the screen time and the extended hours, to still have the stamina and endurance, energy and drive to get to the gym, get to the park, and get exercise that you need for your health.
[03:19:33.064 --> 03:19:37.067]  So go to Infowarsstore.com and get Supermail Vitality before it's gone.
[03:19:37.067 --> 03:19:40.729]  This is actually our last run of Supermail Vitality.
[03:19:40.729 --> 03:19:45.733]  So I want you to experience Supermail Vitality before it's too late.
[03:19:45.733 --> 03:19:48.475]  Unleash the Supermail in you.
[03:19:48.475 --> 03:19:56.440]  Supermail Vitality from Infowarsstore.com.
[03:19:56.440 --> 03:19:59.062]  You're listening to the Alex Jones Show.
[03:20:14.210 --> 03:20:18.464]  Live from the Infowars.com studios, it's Alex Jones!
[03:20:23.721 --> 03:20:30.287]  And welcome back to this fourth hour of InfoWars today on this Thursday, October 18th, 2018.
[03:20:30.287 --> 03:20:33.790]  Unbelievable how fast this month has just been flying by.
[03:20:33.790 --> 03:20:45.400]  Before the break we were talking about a number of issues from the caravan to the censorship, the political violence, the increased rhetoric of hatred, the communist infiltration.
[03:20:45.400 --> 03:20:49.504]  This at its core is a spiritual problem that we have in our country.
[03:20:50.246 --> 03:20:52.487]  And it is manifesting in the physical.
[03:20:52.487 --> 03:21:01.913]  When you see these people who are espousing this communist ideology, and they are, as I said earlier, about 20 years ago, you know, you could never get away with that.
[03:21:01.913 --> 03:21:07.717]  You would be labeled an enemy of the country, but today you are somehow, you know, I guess,
[03:21:08.655 --> 03:21:09.055]  We're good to go.
[03:21:32.601 --> 03:21:33.201]  We're good.
[03:21:48.271 --> 03:21:51.132]  I guess the topic of the day, and the political violence.
[03:21:51.132 --> 03:21:58.334]  I mean, we see conservatives are being attacked, and then when they go to try to talk about their ideas, they are censored.
[03:21:58.334 --> 03:22:05.096]  And it is okay, the media even encourages the violence, which is something that we've never seen before in this country.
[03:22:05.096 --> 03:22:07.017]  And this is not going to end well.
[03:22:07.017 --> 03:22:07.377]  Not at all.
[03:22:08.300 --> 03:22:13.743]  You know, if I can jump in here, Joe, and I just want to apologize to the public and to InfoWars as well.
[03:22:13.743 --> 03:22:23.428]  Before you got here, I didn't even bother you with this because of the investigative stuff you're doing, but just to let people know, and just to let everyone know, and you know too,
[03:22:24.248 --> 03:22:30.791]  The reason it's warm in here is all of the equipment is running, it's humming, it's just going at full speed.
[03:22:30.791 --> 03:22:33.913]  We are attempting to push out bandwidth.
[03:22:33.913 --> 03:22:50.340]  Just to explain to people, and I don't want to attribute mechanical malfunctions to attacks, but we went through all of the steps to make sure our equipment was operable for this particular segment, bottom line.
[03:22:51.241 --> 03:22:52.602]  We can't push anything out.
[03:22:52.602 --> 03:23:01.710]  I can't even send the images from the investigation you had done that we had done last week to enforce.
[03:23:01.710 --> 03:23:08.757]  And the Skype, the changes aside, and we know what we're doing, or at least our tech does.
[03:23:08.757 --> 03:23:15.664]  The reason I brought that up is because in addition to the censorship or segueing from censorship into direct attacks on
[03:23:16.484 --> 03:23:43.637]  Our platforms this is what we're saying and this is what we're fighting against and this is what we've got to you know We people I don't think a lot of people really understand how critical of a time this is to our 19 days before the midterm elections Joe 19 days about three weeks less than three weeks and and the numbers of conservative accounts being hacked like these are being chopped at social networking levels and
[03:23:44.237 --> 03:23:49.458]  The Facebook accounts being removed and deleted.
[03:23:49.458 --> 03:23:58.100]  And that leads to self-censorship, which leads to a critical mass, I believe, with conservatives.
[03:23:58.100 --> 03:24:05.982]  So that, in addition to what we see the left gearing up and, you know, if you don't mind, I really would like you to address your investigative findings.
[03:24:06.883 --> 03:24:19.623]  With respect which you saw not in DC, but in our own hometown and then apply it to You know the caravan because you've you've got that you've got the documentation All right, so we were
[03:24:20.872 --> 03:24:29.937]  We had President Trump here a week ago yesterday on the 10th of October for a rally here in Erie, Pennsylvania, and we attended the rally.
[03:24:29.937 --> 03:24:34.659]  We went early, we documented the crowd size, we documented the protesters.
[03:24:34.659 --> 03:24:41.202]  As we found earlier in the day, there was a listing for $100 being offered to those who would stand in line at the Trump rally.
[03:24:41.202 --> 03:24:46.085]  Well, when you went through and called the number, it wasn't just to stand in line, it was to protest.
[03:24:46.545 --> 03:24:49.886]  Now, Erie's a relatively small town, 110,000 people.
[03:24:49.886 --> 03:24:51.367]  You don't get much protesters here.
[03:24:51.367 --> 03:24:55.549]  I mean, if there were riots in New York and Chicago, I wouldn't expect anything to change here.
[03:24:55.549 --> 03:24:58.910]  It's a very mild and low-key kind of town.
[03:24:58.910 --> 03:25:02.591]  But at this rally, you had thousands and thousands of people who were attending.
[03:25:02.591 --> 03:25:03.472]  They were lining up since 4 a.m.
[03:25:04.672 --> 03:25:08.695]  And I'd say probably 10 to 20,000 people were there.
[03:25:08.695 --> 03:25:10.456]  Now, you had protesters.
[03:25:10.456 --> 03:25:14.820]  I'd say about 10 were organic, and you had maybe 200 to 300 that weren't.
[03:25:14.820 --> 03:25:17.161]  Now, we had the documentation of this.
[03:25:17.161 --> 03:25:22.445]  I guess I didn't capture it on the audio, but we did get verbal confirmation that the protesters were paid.
[03:25:22.445 --> 03:25:30.671]  They even admitted it, saying, yes, we were all paid, and one protester in particular said, but I would still be here without the payment because of my hatred for Donald Trump.
[03:25:31.576 --> 03:25:33.618]  Excuse me, Millie Weaver was there also.
[03:25:33.618 --> 03:25:36.280]  And she interviewed some of the protesters who were there.
[03:25:36.280 --> 03:25:39.222]  And it's interesting to see that video.
[03:25:39.222 --> 03:25:47.769]  Because these people are just, I don't even think they, especially the paid protesters, some of them, they, you know, did it for the money.
[03:25:47.769 --> 03:25:50.832]  They don't really have a dog in the fight.
[03:25:50.832 --> 03:25:52.493]  They don't care either way.
[03:25:52.493 --> 03:25:59.599]  And it is interesting to see them with the NPC memes that we're talking about with Paul Joseph Watson did the video on that yesterday.
[03:25:59.599 --> 03:26:00.120]  It really
[03:26:01.260 --> 03:26:02.141]  It's true.
[03:26:02.141 --> 03:26:06.183]  It really identifies what these people are like.
[03:26:06.183 --> 03:26:09.965]  This collective hive, satanic mind that they follow.
[03:26:09.965 --> 03:26:15.829]  And it is unbelievable that these people have no care in the world.
[03:26:15.829 --> 03:26:22.373]  They just want their money and the left wants the optics to make it look like there's this big backlash against President Trump.
[03:26:22.373 --> 03:26:23.433]  But none of it's organic.
[03:26:23.433 --> 03:26:28.816]  From the Kavanaugh protest, to some of the people in the caravan, to the protesters at these rallies.
[03:26:28.816 --> 03:26:29.757]  All is paid for.
[03:26:30.501 --> 03:26:34.404]  Minus a few people.
[03:26:34.404 --> 03:26:37.127]  Yeah, you're exactly right in that.
[03:26:37.127 --> 03:26:44.113]  And the number of protesters, by the way, the turnout, even with the payments, it was dismal.
[03:26:44.113 --> 03:26:52.980]  I think you counted, we counted collectively maybe, under 100 versus I would estimate 10 to 11,000, even though the venue holds 8,000 maybe, 8,200 at that max.
[03:26:59.065 --> 03:26:59.285]  Yeah.
[03:26:59.285 --> 03:26:59.805]  All right.
[03:26:59.805 --> 03:27:06.909]  So, okay, 10,000 with the standing room and you had thousands outside watching the screens, as you mentioned.
[03:27:06.909 --> 03:27:15.573]  So, you had a very limited, well, and of course, Millie, as you mentioned, Millie Weaver showed this, but very limited in terms of turnout.
[03:27:15.573 --> 03:27:17.815]  So, apply that to the midterms.
[03:27:17.815 --> 03:27:20.176]  I don't think we're going to see this blue wave.
[03:27:20.176 --> 03:27:24.418]  Now, that doesn't mean that we can stay home or we can afford not to keep pushing on this.
[03:27:25.098 --> 03:27:48.311]  But the other thing I think is very interesting, it's amazing too, how we see the people jumping on the weaponization, again, of the social media, the networks, and how the left is weaponizing everything at their disposal in order to keep us down, and to take Donald Trump out.
[03:27:48.311 --> 03:27:52.294]  And as you mentioned, to impeach Kavanaugh, which is one of their stated objectives, even
[03:27:53.334 --> 03:27:56.936]  You know, you saw that, you talked to people about that.
[03:27:56.936 --> 03:28:04.839]  So the bottom line here is we are at war and this is not going to end well.
[03:28:04.839 --> 03:28:11.882]  If they win seats and they regain power, their intent is to destroy America.
[03:28:11.882 --> 03:28:19.686]  If they lose and we win, if they don't regain power, their intent is to destroy America.
[03:28:19.686 --> 03:28:20.586]  It's very simple.
[03:28:20.586 --> 03:28:21.126]  It's a plan.
[03:28:21.126 --> 03:28:22.507]  They're going to destroy America either way.
[03:28:23.749 --> 03:28:26.111]  Yeah, they are, and they have no ideas of their own.
[03:28:26.111 --> 03:28:38.361]  They have nothing in terms of solutions, in terms of ideas to better the economy, better the jobs, to continue what President Trump has started in moving us in the right direction.
[03:28:38.361 --> 03:28:43.966]  They want to, you know, put us back in the Trans-Pacific Partnership, put us back in the Paris Climate Accord.
[03:28:43.966 --> 03:28:49.631]  I mean, if they had their way, how many people saw the UN's report where they gave us another warning?
[03:28:49.631 --> 03:28:50.752]  Twelve years until
[03:28:51.943 --> 03:28:55.505]  Pain in my neck, back, and shoulders has really gotten worse.
[03:28:55.505 --> 03:28:59.086]  Relief for body pain is here with Sunny Bay Heating Pads.
[03:28:59.086 --> 03:29:01.207]  Well, the last thing I want is to take another pill.
[03:29:01.207 --> 03:29:03.248]  So what's so good about Sunny Bay Heating Pads?
[03:29:03.248 --> 03:29:08.991]  Sunny Bay Heating Pads, made by Biomed DB Design, right here in the USA, come in all sizes.
[03:29:08.991 --> 03:29:15.634]  Our extra large, microwavable heating pad for back pain is designed to be large enough to cover your entire back.
[03:29:15.634 --> 03:29:19.195]  It's also perfect to wrap around your legs, knees, or shoulder and neck.
[03:29:19.195 --> 03:29:20.736]  But I need to know they're good quality.
[03:29:20.996 --> 03:29:25.177]  Of course, Sunny Bay Heating Pads and Pillows are often an Amazon choice.
[03:29:25.177 --> 03:29:31.659]  And it's easy and most affordable when you purchase your Sunny Bay Heating Pads right from our website, sunshinepillows.com.
[03:29:31.659 --> 03:29:34.840]  Or call us, 2-5-3-6-7-8-1-3-6-1.
[03:29:34.840 --> 03:29:38.921]  Hey, a Sunny Bay Heating Pad would make a great gift, right?
[03:29:39.161 --> 03:29:43.364]  Yes, and they start at just $19.99 and free shipping is available.
[03:29:43.364 --> 03:29:53.149]  So call 2-5-3-6-7-8-1-3-6-1 or shop for your Sunny Bay Heating Pad at SunshinePillows.com.
[03:29:53.149 --> 03:29:56.231]  Our grandparents, the great-grandparents, knew that they canned food.
[03:29:56.231 --> 03:29:59.113]  During the fall, so you have it during the winter.
[03:29:59.113 --> 03:30:02.095]  And that's what I'm talking about at MFootwearStore.com.
[03:30:02.095 --> 03:30:06.217]  With MFootwear Select, it's the full spectrum of MyPatriot Supply.
[03:30:06.217 --> 03:30:06.678]  We're the top
[03:30:07.702 --> 03:30:16.845]  Most respected companies out there, but because I private label it, I'm able to go below cost on contracts that all their other distributors aren't able to do.
[03:30:16.845 --> 03:30:22.186]  But I want to be a market leader, and I want you to have storable food, so it's a total win-win.
[03:30:22.186 --> 03:30:24.467]  We have those incredible sell prices back.
[03:30:24.467 --> 03:30:27.988]  InfoWareStore.com on InfoWare Select storable foods.
[03:30:27.988 --> 03:30:29.469]  They've got special diet foods.
[03:30:29.469 --> 03:30:33.450]  They've got three-month supplies, year supplies, week emergency supplies.
[03:30:33.450 --> 03:30:35.691]  They've got so many great products there.
[03:30:35.691 --> 03:30:36.751]  Have you got a three-year supply?
[03:30:37.211 --> 03:30:39.194]  If stuff happens, you can feed your whole block.
[03:30:39.194 --> 03:30:41.737]  It's up to us to be self-sufficient.
[03:30:41.737 --> 03:30:46.742]  You're buying War Bonds, bringing you great products, and together, with God's help, we are unstoppable.
[03:30:46.742 --> 03:30:52.129]  InfoWareStore.com and InfoWare Select, high-quality, storable foods powered by my Patriot Supply.
[03:30:52.674 --> 03:31:03.282]  We've taken thousands of years of known research and put it together with our own four years of seeking and testing to find the very best systems that God gave us through Mother Nature to detoxify the body.
[03:31:03.282 --> 03:31:05.324]  That's why I'm introducing Z-SHIELD.
[03:31:05.324 --> 03:31:08.206]  Toxic Metal and Chemical Defense Support.
[03:31:08.206 --> 03:31:09.687]  It's made in the USA.
[03:31:09.687 --> 03:31:12.830]  It's filled with known compounds from nature that are
[03:31:13.050 --> 03:31:16.512]  Absolutely associated with detoxifying the body and it supports the info war.
[03:31:16.512 --> 03:31:18.594]  It is a classical 360 win.
[03:31:18.594 --> 03:31:28.300]  This is the formula that I personally have been taking for over a year and now we believe we have come as close to perfection when it comes to a detoxifier as you can possibly get.
[03:31:28.300 --> 03:31:40.869]  You owe it to yourself, you owe it to your family, and you owe it to the future of this country and the world that patriots stay as healthy and as clean and as focused as you can be because we need you, the remnant of America, to
[03:31:41.049 --> 03:31:43.270]  Words cannot describe how big the stakes are for the future of humanity right now.
[03:31:57.751 --> 03:32:06.454]  InfoWars is being openly targeted by the Democratic Party, leftist CIA operatives, the corrupt Justice Department, and the entire Soros crime syndicate.
[03:32:06.454 --> 03:32:08.415]  People say, why would you start a fight with them?
[03:32:08.415 --> 03:32:11.876]  Because they were already dominating and running America into the ground.
[03:32:11.876 --> 03:32:14.497]  And I knew we had no future if we didn't do this.
[03:32:14.497 --> 03:32:16.778]  So we've already had incredible success.
[03:32:16.778 --> 03:32:23.741]  But if you will simply realize how epic this is, and understand how real this fight is, and why we've been made the main target,
[03:32:24.281 --> 03:32:34.064]  And if you financially support us, and if you spread the word about our articles and videos at InfoWars.com, we won't just continue to stand up against these brutal scumbags.
[03:32:34.064 --> 03:32:35.265]  We'll win.
[03:32:35.265 --> 03:32:37.585]  We have huge sales at InfoWarsStore.com right now.
[03:32:37.585 --> 03:32:45.328]  And we're still able to operate the shopping cart and get stuff shipped out to you, despite the fact that we're trying to block our commerce and your right to the market.
[03:32:45.328 --> 03:32:49.009]  But if you don't stand up and support us financially, Soros the Globalist may win.
[03:32:49.009 --> 03:32:50.570]  This is InfoWars Darkest Hour.
[03:32:50.570 --> 03:32:51.430]  We need your support.
[03:32:51.430 --> 03:32:51.970]  I'm counting on you.
[03:32:55.795 --> 03:33:06.565]  You're listening to the Alex Jones Show.
[03:33:06.565 --> 03:33:09.267]  Waging war on corruption.
[03:33:09.267 --> 03:33:14.392]  It's Alex Jones, coming to you live from the front lines of the Infowar.
[03:33:18.743 --> 03:33:22.906]  Welcome back to the fourth hour of InfoWars here on Thursday, October 18th.
[03:33:22.906 --> 03:33:26.629]  Joe Hagman here, the co-host of The Hagman Report with my father, Doug Hagman.
[03:33:26.629 --> 03:33:28.751]  We are live 7 to 10 p.m.
[03:33:28.751 --> 03:33:29.592]  Eastern Time.
[03:33:29.592 --> 03:33:33.475]  Go to HagmanReport.com and also our new website, HagmanReportLive.
[03:33:33.475 --> 03:33:40.781]  There you can watch and listen to not only our flagship show, The Hagman Report, but our individual shows, The Doug Hagman Radio Show and The Dispatch.
[03:33:41.403 --> 03:33:54.054]  You know, if I can jump in here, Joe, I've got to tell you, tonight Diana West, the author of American Betrayal and the Death of a Grown-Up, is going to be interviewed by Peter Barry Chalka tonight.
[03:33:54.054 --> 03:34:03.502]  The reason I mention this is because it fits nicely in the identification of the traitors, the people that are engaged in sedition.
[03:34:04.362 --> 03:34:07.423]  against us here today that we're talking about.
[03:34:07.423 --> 03:34:11.685]  Whether it's Obama and his Marxist Stalinist principles and Maoist principles.
[03:34:11.685 --> 03:34:14.826]  And Alex Jones has talked about this and Owen and David Knight.
[03:34:14.826 --> 03:34:27.812]  They've all spoken about this and by the way we've met Owen and David in Branson and we're going to see them and we're going to see Owen I think in Washington for the walk away march by the way walkawaymarch.com.
[03:34:27.812 --> 03:34:33.794]  I would urge everyone to to really take part in that because look this is these people are walking away from the
[03:34:33.814 --> 03:34:34.354]  We're good to go.
[03:34:59.807 --> 03:35:04.332]  If I took my shirt off right now like Alex Jones, I could show you a ripped six-pack abs.
[03:35:04.332 --> 03:35:08.596]  Probably an eight-pack.
[03:35:08.596 --> 03:35:13.081]  It'd be more like a dump truck.
[03:35:13.081 --> 03:35:18.647]  I say that in jest, but really I feel a lot better after taking a number of products from the Infowars store.
[03:35:19.668 --> 03:35:20.869]  InfoWarsStore.com.
[03:35:20.869 --> 03:35:27.413]  There you've got 50% off on all InfoWars Life products.
[03:35:27.413 --> 03:35:30.175]  It's a super sale with free shipping, unprecedented.
[03:35:30.175 --> 03:35:32.156]  This has never been done before.
[03:35:32.156 --> 03:35:36.198]  It's Christmas, Black Friday, Cyber Monday all rolled into one.
[03:35:36.198 --> 03:35:37.139]  BrainForce Plus.
[03:35:37.139 --> 03:35:38.800]  And they need the support.
[03:35:38.800 --> 03:35:39.981]  Yeah, now more than ever.
[03:35:40.741 --> 03:35:49.090]  But as I joked about my six-pack abs, which obviously I'm joking about it, but the fact is the mental acuity, it's raised with Brain Force Plus.
[03:35:49.090 --> 03:35:52.033]  You feel better with the super male vitality.
[03:35:52.033 --> 03:35:54.375]  Folks, enjoy the sales.
[03:35:54.375 --> 03:35:56.537]  Take advantage of the sales and get them right now.
[03:35:56.537 --> 03:35:57.498]  Infowarsstore.com.
[03:35:57.498 --> 03:35:59.440]  But as you said, they need the support.
[03:35:59.440 --> 03:36:00.701]  We need the support.
[03:36:00.701 --> 03:36:04.565]  We don't get anything from this, but we all stick together and we fight these global
[03:36:06.776 --> 03:36:07.356]  That's right.
[03:36:07.356 --> 03:36:08.797]  And you mentioned the walk-away movement.
[03:36:08.797 --> 03:36:12.458]  Let's talk about this a little bit, because this is the answer.
[03:36:12.458 --> 03:36:14.339]  This is how we respond to the censorship.
[03:36:14.339 --> 03:36:16.700]  This is how we respond and let our voices heard.
