[00:00.000 --> 00:29.840]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[1:25:27.840 --> 1:25:37.840]  But like you said, this indoctrination, the stuff that they're teaching our kids, you know, the things that my daughter, when she's old enough to go into school here pretty soon, is going to start, they're going to start teaching these crazy things.
[1:25:37.840 --> 1:25:45.840]  And, you know, it's going to be one of those things at home where you got to sit down and you got to reverse engineer this crap that they're trying to teach you or to teach your kids and stuff.
[1:25:45.840 --> 1:25:51.840]  And I mean, I saw that video that Paul Joseph Watson did about that where they're teaching these kids that, you know, white people are bad.
[1:25:51.840 --> 1:25:52.840]  That's horrible.
[1:25:52.840 --> 1:25:54.840]  And that's what I'm saying in about 10, 15 years.
[1:25:54.840 --> 1:25:59.840]  This is when we're really going to see a lot of clashes and a lot of, just a lot of.
[1:25:59.840 --> 1:26:00.840]  Well, that's it.
[1:26:00.840 --> 1:26:03.840]  I mean, the left has tested and tested and we've put up with it.
[1:26:03.840 --> 1:26:05.840]  So now they're talking about the KKK.
[1:26:05.840 --> 1:26:06.840]  That's a bunch of losers.
[1:26:06.840 --> 1:26:10.840]  This is real powerful groups in public schools on YouTube.
[1:26:10.840 --> 1:26:12.840]  They're teaching this type of stuff.
[1:26:12.840 --> 1:26:17.840]  And it's just, it's just disgusting.
[1:26:17.840 --> 1:26:24.840]  And so Joe, you know, we talk about 15 years, 10 years from now.
[1:26:24.840 --> 1:26:27.840]  And we talk about fighting it and telling our kids this is wrong.
[1:26:27.840 --> 1:26:30.840]  And I'm the same way I'm busy and my kids picked this stuff up.
[1:26:30.840 --> 1:26:32.840]  Even though I'm Alex Jones, they still pick up the BS.
[1:26:32.840 --> 1:26:35.840]  So I'm not like high and mighty or going, hey, we have a dip in the bud.
[1:26:35.840 --> 1:26:40.840]  But what about what Lou Dobbs talked about a few weeks ago that almost got abandoned?
[1:26:40.840 --> 1:26:45.840]  Hey, the UN gets State Department money to fund these migrant wards, cut the funding.
[1:26:45.840 --> 1:26:49.840]  Or, hey, cut the funding to schools that teach this instead of fighting the propaganda.
[1:26:49.840 --> 1:26:53.840]  How about we say as taxpayers, you don't get the funding to do all this crap?
[1:26:53.840 --> 1:26:55.840]  I think that's the answer.
[1:26:55.840 --> 1:26:58.840]  Yeah, it's a good way to cut the money off and then they can't do that.
[1:26:58.840 --> 1:27:04.840]  They can't continue to grow and they can't continue to push up that propaganda and that left wing extreme rhetoric that they're doing.
[1:27:04.840 --> 1:27:06.840]  You know, it's intense now.
[1:27:06.840 --> 1:27:11.840]  I mean, here I used to live in Florida, I joined the Army in Florida in 2003.
[1:27:11.840 --> 1:27:14.840]  And this is really my first time back in, you know, a long time.
[1:27:14.840 --> 1:27:15.840]  And boy, it's Florida changed.
[1:27:15.840 --> 1:27:18.840]  I mean, this used to be a pretty red state.
[1:27:18.840 --> 1:27:21.840]  And I mean, it's on that purple scale right now.
[1:27:21.840 --> 1:27:24.840]  You know, it's hard to walk out in public, even with political shirts on,
[1:27:24.840 --> 1:27:29.840]  without people wanting to jump down your throat and scream and become, you know, physically.
[1:27:29.840 --> 1:27:30.840]  It's a bullying.
[1:27:30.840 --> 1:27:31.840]  The left is like we're in Cuba.
[1:27:31.840 --> 1:27:35.840]  They just, they take like you're not allowed to be wearing a pro-gun shirt.
[1:27:35.840 --> 1:27:38.840]  And so now I catch myself doing it every day.
[1:27:38.840 --> 1:27:40.840]  I didn't used to, but now I'm going to.
[1:27:40.840 --> 1:27:42.840]  Yeah, it's insane.
[1:27:42.840 --> 1:27:49.840]  I mean, I like I last night, I decided to test the waters and I wore one of my shirts that says make Democrats cry again.
[1:27:49.840 --> 1:27:51.840]  And this guy goes, what does that mean?
[1:27:51.840 --> 1:27:52.840]  What does that mean?
[1:27:52.840 --> 1:27:53.840]  Does that mean that you like Trump?
[1:27:53.840 --> 1:27:56.840]  Do you think that it's funny that he's destroying our country?
[1:27:56.840 --> 1:27:57.840]  I go destroying our country.
[1:27:57.840 --> 1:27:59.840]  We have a booming economy.
[1:27:59.840 --> 1:28:01.840]  Unemployment, you know, through the roof.
[1:28:01.840 --> 1:28:03.840]  I mean, we're doing so good right now.
[1:28:03.840 --> 1:28:05.840]  Well, they're the ones that want to destroy it.
[1:28:05.840 --> 1:28:12.840]  These are conquerors and those that were with them are camp followers who are, look, it's true, Joe.
[1:28:12.840 --> 1:28:14.840]  Democrats are not Americans.
[1:28:14.840 --> 1:28:15.840]  America's never been great.
[1:28:15.840 --> 1:28:16.840]  It'll never be that great.
[1:28:16.840 --> 1:28:23.840]  Cuomo, they literally have signed on to globalism and we want to go, oh, free market, open ideas, free speech.
[1:28:23.840 --> 1:28:26.840]  Hey, they have their free speech, but they're not Americans.
[1:28:26.840 --> 1:28:28.840]  When I say that, folks, that's so profound.
[1:28:28.840 --> 1:28:31.840]  Diane Feinstein and Michael Moore on Americans, they're globalists.
[1:28:31.840 --> 1:28:33.840]  Obama hates America.
[1:28:33.840 --> 1:28:38.840]  We'll come out with Joe Biggs and talk about what do we do about a good 30% of the public?
[1:28:38.840 --> 1:28:44.840]  Actually, their, their modus operandi, their operating system, their ethos is hating America.
[1:28:44.840 --> 1:28:46.840]  What do we do?
[1:28:46.840 --> 1:28:49.840]  We better take action or they're going to win.
[1:28:49.840 --> 1:28:51.840]  We're down the line right now.
[1:28:55.840 --> 1:29:00.840]  Words cannot describe how big the stakes are for the future of humanity right now.
[1:29:00.840 --> 1:29:03.840]  InfoWords is being openly targeted by the Democratic Party.
[1:29:03.840 --> 1:29:09.840]  Leftist CIA operatives, the corrupt justice department, and the entire Soros crime syndicate.
[1:29:09.840 --> 1:29:11.840]  People say, why would you start a fight with them?
[1:29:11.840 --> 1:29:14.840]  Because they were already dominating and running America into the ground.
[1:29:14.840 --> 1:29:17.840]  And I knew we had no future if we didn't do this.
[1:29:17.840 --> 1:29:19.840]  So we've already had incredible success.
[1:29:19.840 --> 1:29:27.840]  But if you will simply realize how epic this is and understand how real this fight is and why we've been made the main target.
[1:29:27.840 --> 1:29:33.840]  And if you financially support us and if you spread the word about our articles and videos at infowords.com,
[1:29:33.840 --> 1:29:37.840]  we won't just continue to stand up against these brutal scumbags.
[1:29:37.840 --> 1:29:38.840]  We'll win.
[1:29:38.840 --> 1:29:41.840]  We have huge sales at infowords.com right now.
[1:29:41.840 --> 1:29:44.840]  And we're still able to operate the shopping cart and get stuff shipped out to you,
[1:29:44.840 --> 1:29:48.840]  despite the fact that we're trying to block our commerce and you're right to the market.
[1:29:48.840 --> 1:29:52.840]  But if you don't stand up and support us financially, Soros and Globalist may win.
[1:29:52.840 --> 1:29:53.840]  This is InfoWords Darker Tower.
[1:29:53.840 --> 1:29:57.840]  With your support, I'm counting on you.
[1:30:24.840 --> 1:30:30.840]  I want to be troublesome and pesky.
[1:30:30.840 --> 1:30:31.840]  I want to keep going.
[1:30:31.840 --> 1:30:35.840]  I want to make them do the ultimate, not just destroy us financially.
[1:30:35.840 --> 1:30:37.840]  I want to push all the way.
[1:30:37.840 --> 1:30:38.840]  I've committed to do that.
[1:30:38.840 --> 1:30:39.840]  I've prayed for that.
[1:30:39.840 --> 1:30:41.840]  And I've been told that's going to happen.
[1:30:41.840 --> 1:30:44.840]  But you've got to back us and I promise you this.
[1:30:44.840 --> 1:30:45.840]  I will never falter.
[1:30:45.840 --> 1:30:47.840]  I will never waver at a spiritual level.
[1:30:47.840 --> 1:30:48.840]  I physically will.
[1:30:48.840 --> 1:30:53.840]  But I give you my commitment if you financially support us at infowords.com
[1:30:53.840 --> 1:30:56.840]  to give you my absolute total commitment.
[1:30:56.840 --> 1:30:58.840]  InfoWords Life is launching its newest product.
[1:30:58.840 --> 1:31:00.840]  We're really, really proud of it.
[1:31:00.840 --> 1:31:04.840]  It's a best source prebiotic fiber.
[1:31:04.840 --> 1:31:09.840]  And it's got the very best concentrated fibers from berries and fruits
[1:31:09.840 --> 1:31:13.840]  and other compounds that have been known to be the very best for your body
[1:31:13.840 --> 1:31:15.840]  and for regularity and so much more.
[1:31:15.840 --> 1:31:19.840]  And it synergistically works with our 50 billion live, active culture,
[1:31:19.840 --> 1:31:23.840]  floral life, as well as MycoZX that targets the yeast, the mold,
[1:31:23.840 --> 1:31:25.840]  and the funguses in the gut.
[1:31:25.840 --> 1:31:29.840]  So this is the time to take advantage of getting this new incredible fiber product
[1:31:29.840 --> 1:31:31.840]  and these other products.
[1:31:31.840 --> 1:31:34.840]  You get them separately or together and make really, really big savings
[1:31:34.840 --> 1:31:36.840]  and get high quality products at the same time.
[1:31:36.840 --> 1:31:38.840]  And I'm doing this to introduce these products to you.
[1:31:38.840 --> 1:31:41.840]  Bodies sold out in a month.
[1:31:41.840 --> 1:31:45.840]  Strongest concentrated turmeric formula we can come up with.
[1:31:45.840 --> 1:31:47.840]  It's sold out for another month and a half.
[1:31:47.840 --> 1:31:50.840]  We sold it at 50% off till it's sold out.
[1:31:50.840 --> 1:31:53.840]  And I think it's going to be the same way with this fiber.
[1:31:53.840 --> 1:31:56.840]  Get yours today, infowordslife.com.
[1:31:56.840 --> 1:31:59.840]  InfoWords Life is bringing you a breakthrough in modern medicine.
[1:31:59.840 --> 1:32:01.840]  Introducing pollen block.
[1:32:01.840 --> 1:32:06.840]  We have found an extraordinary new, natural way to alleviate seasonal distress symptoms,
[1:32:06.840 --> 1:32:10.840]  including promoting clear nasal and sinus passageways,
[1:32:10.840 --> 1:32:13.840]  eye comfort, and respiratory function.
[1:32:13.840 --> 1:32:18.840]  In the 1960s, researchers in France noticed that people who ate certain quail eggs
[1:32:18.840 --> 1:32:22.840]  experienced less seasonal immune and inflammatory responses.
[1:32:22.840 --> 1:32:25.840]  They began studying this effect in published trials
[1:32:25.840 --> 1:32:28.840]  and decades later, we now have the fruit of this research,
[1:32:28.840 --> 1:32:33.840]  a fast-acting, chewable tablet that helps alleviate seasonal distress symptoms.
[1:32:33.840 --> 1:32:36.840]  Pollen block is natural and effective.
[1:32:36.840 --> 1:32:38.840]  It is not an antihistamine.
[1:32:38.840 --> 1:32:43.840]  In fact, current research has found that it actually acts by blocking the activity of triptase,
[1:32:43.840 --> 1:32:48.840]  which is an enzyme that amplifies immune and inflammatory responses in the body.
[1:32:48.840 --> 1:32:51.840]  Go outside and enjoy the air you breathe.
[1:32:51.840 --> 1:33:09.840]  Get your infowordslife.com and grab a pack of our pollen block chewable tablets.
[1:33:22.840 --> 1:33:28.840]  You know, I don't want to defend Trump like I do,
[1:33:28.840 --> 1:33:32.840]  because I don't want to be so completely committed to somebody.
[1:33:32.840 --> 1:33:36.840]  But always, he's right.
[1:33:36.840 --> 1:33:40.840]  And always, the mainstream media represents what he's saying or doing.
[1:33:40.840 --> 1:33:42.840]  He says, build fire breaks.
[1:33:42.840 --> 1:33:44.840]  They got rid of the policy 30 years ago.
[1:33:44.840 --> 1:33:46.840]  It's burning down the West.
[1:33:46.840 --> 1:33:50.840]  And all the firefighter associations say he's right.
[1:33:50.840 --> 1:33:52.840]  He says, we got to have a border with Mexico.
[1:33:52.840 --> 1:33:53.840]  There's a lot of criminals coming in.
[1:33:53.840 --> 1:33:57.840]  They say he hates all Mexicans, never said it.
[1:33:57.840 --> 1:34:05.840]  And then I look at what they're currently doing in our own media,
[1:34:05.840 --> 1:34:10.840]  sides with communist China against America.
[1:34:10.840 --> 1:34:19.840]  And I look at how the left, when you tune into what they're writing or saying in public schools or college,
[1:34:19.840 --> 1:34:23.840]  it is the most Nazi.
[1:34:23.840 --> 1:34:25.840]  They call us Nazis all day.
[1:34:25.840 --> 1:34:26.840]  And I thought, that's dumb.
[1:34:26.840 --> 1:34:27.840]  They call us Nazis.
[1:34:27.840 --> 1:34:28.840]  They know that's not true.
[1:34:28.840 --> 1:34:32.840]  That's because they're the Nazis.
[1:34:32.840 --> 1:34:38.840]  I mean, I have a long time family friend going back to when I was a little kid.
[1:34:38.840 --> 1:34:40.840]  But my best friend died about 10 years ago.
[1:34:40.840 --> 1:34:43.840]  But my best friend's mom, the big family friend,
[1:34:43.840 --> 1:34:52.840]  went on all these trips with us and one of her granddaughters was part African-American or whatever.
[1:34:52.840 --> 1:34:53.840]  And I'm good friends with her.
[1:34:53.840 --> 1:34:57.840]  And she went to Southwest Texas University the last few years.
[1:34:57.840 --> 1:34:59.840]  She's graduating right now.
[1:34:59.840 --> 1:35:04.840]  And they literally come into class and say, Alex Jones is a white supremacist.
[1:35:04.840 --> 1:35:07.840]  And Alex Jones is a Nazi.
[1:35:07.840 --> 1:35:08.840]  And Alex Jones is fake news.
[1:35:08.840 --> 1:35:13.840]  And she's known me her whole life and camped out with me and been on boats with me and
[1:35:13.840 --> 1:35:14.840]  eaten dinner with me probably 50 times.
[1:35:14.840 --> 1:35:18.840]  And she got pissed and they said, listen, you shut your ass up.
[1:35:18.840 --> 1:35:19.840]  You get your loser degree.
[1:35:19.840 --> 1:35:26.840]  Well, that took her from being a liberal for the good things liberals claim to absolutely
[1:35:26.840 --> 1:35:27.840]  being against them.
[1:35:27.840 --> 1:35:28.840]  I'm not going to say her name.
[1:35:28.840 --> 1:35:31.840]  She's a beautiful young woman.
[1:35:31.840 --> 1:35:32.840]  But that's the thing.
[1:35:32.840 --> 1:35:34.840]  She's like, I know Alex Jones.
[1:35:34.840 --> 1:35:39.840]  That professor said, a white woman, you shut your ass up right now.
[1:35:39.840 --> 1:35:40.840]  He's a Nazi.
[1:35:40.840 --> 1:35:42.840]  She said, no, he's not.
[1:35:42.840 --> 1:35:44.840]  What you just said about him is a lie.
[1:35:44.840 --> 1:35:50.840]  And that's why they want to censor us and silence us so they can say whatever they want about
[1:35:50.840 --> 1:35:53.840]  us and not be challenged.
[1:35:53.840 --> 1:36:01.840]  You know, Joe Biggs, taking our guns is a big deal because slaves are disarmed.
[1:36:01.840 --> 1:36:04.840]  It's always the sign of organics.
[1:36:04.840 --> 1:36:11.840]  But the taking of the First Amendment and the way they've targeted conservatives and
[1:36:11.840 --> 1:36:16.840]  nationalists that becomes a campaign contribution of the Democrats.
[1:36:16.840 --> 1:36:19.840]  This is the only reason the Republicans didn't keep the House.
[1:36:19.840 --> 1:36:21.840]  They kept the Senate, which is historic.
[1:36:21.840 --> 1:36:22.840]  And we have to take action.
[1:36:22.840 --> 1:36:26.840]  And that's our biggest deficit is the average Republican doesn't know how this cyber stuff
[1:36:26.840 --> 1:36:27.840]  works.
[1:36:27.840 --> 1:36:33.840]  They won't even take Republican ads on Facebook or Twitter, on most of them for Congress people.
[1:36:33.840 --> 1:36:34.840]  But they'll take Democrats.
[1:36:34.840 --> 1:36:37.840]  The fact that they let them do that is total discrimination.
[1:36:37.840 --> 1:36:39.840]  They go, oh, it's a private company.
[1:36:39.840 --> 1:36:41.840]  So newspapers won't take Republican ads either.
[1:36:41.840 --> 1:36:44.840]  Or if you're black, you can't rent a hotel room.
[1:36:44.840 --> 1:36:46.840]  This is so fundamental.
[1:36:46.840 --> 1:36:52.840]  And we've been free so long, the average conservative wants to play the part of kind of like worthy
[1:36:52.840 --> 1:36:53.840]  establishment.
[1:36:53.840 --> 1:36:54.840]  We're not.
[1:36:54.840 --> 1:36:55.840]  We're the underdog.
[1:36:55.840 --> 1:36:57.840]  You better start acting like a Joe.
[1:36:57.840 --> 1:37:01.840]  Yeah, I mean, you got to look at the entire political spectrum right now.
[1:37:01.840 --> 1:37:03.840]  It's all changed after we elected Trump.
[1:37:03.840 --> 1:37:09.840]  I mean, you know, the typical boring total line, you know, Christian, I'm married and
[1:37:09.840 --> 1:37:13.840]  I have a wife, you know, and I've got a dog and three kids and I was a vet.
[1:37:13.840 --> 1:37:18.840]  Like that same kind of mentality of these politicians to use in all their videos doesn't
[1:37:18.840 --> 1:37:19.840]  work anymore.
[1:37:19.840 --> 1:37:24.840]  You know, you know, people in the right need to realize that it's all shifting and changing.
[1:37:24.840 --> 1:37:28.840]  If you really want to reach some of these younger people that are in college right now
[1:37:28.840 --> 1:37:31.840]  and they're being brainwashed to go left and there's many of them that are starting to
[1:37:31.840 --> 1:37:34.840]  think to themselves and they're going, I want to go right, but it looks boring.
[1:37:34.840 --> 1:37:38.840]  I mean, Republicans at the end of the day are milk toast most of the time.
[1:37:38.840 --> 1:37:41.840]  They're so boring, but you see a guy like Trump, man.
[1:37:41.840 --> 1:37:42.840]  He's so different.
[1:37:42.840 --> 1:37:43.840]  He's so energetic.
[1:37:43.840 --> 1:37:46.840]  A friend of mine, the other day populist, he's not, you know, no, exactly.
[1:37:46.840 --> 1:37:50.840]  There's nothing more boring than liberals obsessed of what Halloween costume you're
[1:37:50.840 --> 1:37:51.840]  wearing.
[1:37:51.840 --> 1:37:53.840]  Why are we letting them be the cool people?
[1:37:53.840 --> 1:37:55.840]  You're super uncool.
[1:37:55.840 --> 1:37:56.840]  Yeah, exactly.
[1:37:56.840 --> 1:37:59.840]  I mean, we need to really rethink our approach to politics.
[1:37:59.840 --> 1:38:05.840]  We need to really rethink our approach to how we push out our messages as conservatives,
[1:38:05.840 --> 1:38:08.840]  as Republicans, as right wingers, whatever you are.
[1:38:08.840 --> 1:38:12.840]  We've really got to change that narrative and we need to come out there attacking hearts.
[1:38:12.840 --> 1:38:14.840]  I mean, look at Brian Kim's ads.
[1:38:14.840 --> 1:38:20.840]  He is the only right wing person that I saw the guy that ran for governor in Georgia and
[1:38:20.840 --> 1:38:21.840]  finally won.
[1:38:21.840 --> 1:38:23.840]  His ads were amazing.
[1:38:23.840 --> 1:38:24.840]  They were hilarious.
[1:38:24.840 --> 1:38:26.840]  You could relate to it at the end of the day.
[1:38:26.840 --> 1:38:30.840]  I mean, I thought about the ads throughout the day and I live in Florida and I'm thinking
[1:38:30.840 --> 1:38:35.840]  about, you know, this guy that's running for governor in Georgia because his ads really
[1:38:35.840 --> 1:38:36.840]  hit home.
[1:38:36.840 --> 1:38:40.340]  You know, he's like, yeah, I got a gun because when my daughter starts dating, I want to make
[1:38:40.340 --> 1:38:44.840]  sure that there's a good guy coming around or I drive a truck because at least, you know,
[1:38:44.840 --> 1:38:48.840]  in case I come up around, you know, a bunch of migrants that are illegals, I can take them
[1:38:48.840 --> 1:38:51.840]  to the border patrol station and have them deported or whatever like that.
[1:38:51.840 --> 1:38:53.840]  You know, he's using these current events.
[1:38:53.840 --> 1:38:58.840]  He took the fake political correctness that obviously we're not doing that and made it
[1:38:58.840 --> 1:38:59.840]  a joke.
[1:38:59.840 --> 1:39:00.840]  Yeah, exactly.
[1:39:00.840 --> 1:39:01.840]  And that's good.
[1:39:01.840 --> 1:39:03.840]  And that's what people on the ride are going to have to start doing.
[1:39:03.840 --> 1:39:04.840]  Everyone's like, we have to be in the high ground.
[1:39:04.840 --> 1:39:05.840]  We have to take the high ground.
[1:39:05.840 --> 1:39:06.840]  Well, there's a war going on.
[1:39:06.840 --> 1:39:10.840]  There's people in the trenches and the only ones that are coming out right now, the ones
[1:39:10.840 --> 1:39:13.840]  that are, you know, taking control are the ones willing to get down there and get dirty.
[1:39:13.840 --> 1:39:18.840]  I totally agree, the whole blue blood thing, which was why I used to be neutral politically.
[1:39:18.840 --> 1:39:23.840]  The Republican blue bloods are the nastiest dump and they're beyond racist.
[1:39:23.840 --> 1:39:26.840]  If you don't know their granddaddy's granddaddy, you aren't in the club.
[1:39:26.840 --> 1:39:27.840]  They're classists.
[1:39:27.840 --> 1:39:29.840]  And that's not what America is about.
[1:39:29.840 --> 1:39:32.840]  Well, Joe, the people just joined us.
[1:39:32.840 --> 1:39:34.840]  And the last few minutes we've got left you in this segment.
[1:39:34.840 --> 1:39:36.840]  I got some big news coming next segment.
[1:39:36.840 --> 1:39:40.840]  You challenged Eric Schwal as well.
[1:39:40.840 --> 1:39:43.840]  And he said, I'll nuke your ass if you don't turn your guns in.
[1:39:43.840 --> 1:39:45.840]  This is one of the defining moments in America.
[1:39:45.840 --> 1:39:47.840]  There's a lot of stuff out there, but I agree.
[1:39:47.840 --> 1:39:49.840]  This is one of the dumbest tweets ever.
[1:39:49.840 --> 1:39:51.840]  This is really gone viral.
[1:39:51.840 --> 1:39:55.840]  So I congratulate you on, on reaching out to him and getting him to arrogantly say that.
[1:39:55.840 --> 1:39:58.840]  What do you think chapter two is of this?
[1:39:58.840 --> 1:40:02.840]  Well, I'm actually trying to reach out to him and see if he'll have a sit down and talk.
[1:40:02.840 --> 1:40:07.840]  I'd like to really pick his brain and wonder why or kind of get to understand why he thinks
[1:40:07.840 --> 1:40:12.840]  that that's a, you know, a correct response to this.
[1:40:12.840 --> 1:40:15.840]  And really find out if he truly does believe in the Constitution,
[1:40:15.840 --> 1:40:17.840]  if it's something he's really going to uphold,
[1:40:17.840 --> 1:40:21.840]  or is he just going to be a radical new leftist that's going to come in and try to reshape
[1:40:21.840 --> 1:40:23.840]  what this great country was founded on.
[1:40:23.840 --> 1:40:26.840]  And by the way, for those that just tuned in,
[1:40:26.840 --> 1:40:30.840]  he says he'll use nuclear weapons on those that don't turn their guns in,
[1:40:30.840 --> 1:40:32.840]  which militarily all of it's pure bull.
[1:40:32.840 --> 1:40:34.840]  But he's, oh, it's a joke.
[1:40:34.840 --> 1:40:35.840]  No, it's not a joke.
[1:40:35.840 --> 1:40:37.840]  It's about they've got the weapons.
[1:40:37.840 --> 1:40:38.840]  We don't.
[1:40:38.840 --> 1:40:40.840]  It illustrates everything.
[1:40:40.840 --> 1:40:43.840]  This is totally crystal clear.
[1:40:43.840 --> 1:40:46.840]  Yeah, it's just, it's something that needs to be talked about.
[1:40:46.840 --> 1:40:50.840]  And a guy like that quite frankly shouldn't even have the job that he has right now
[1:40:50.840 --> 1:40:51.840]  making a statement like that.
[1:40:51.840 --> 1:40:53.840]  Think about if Donald Trump said that,
[1:40:53.840 --> 1:40:57.840]  if Donald Trump even joked about using nuclear weapons against dissidents,
[1:40:57.840 --> 1:41:00.840]  against people who didn't like him against fake news,
[1:41:00.840 --> 1:41:03.840]  he would, as soon as they took control of the house, he'd be gone.
[1:41:03.840 --> 1:41:06.840]  They'd be like impeach, impeach, impeach, impeach, impeach, impeach, impeach.
[1:41:06.840 --> 1:41:07.840]  And it'd be done.
[1:41:07.840 --> 1:41:09.840]  And wouldn't be one of those things that's kind of on the back burner
[1:41:09.840 --> 1:41:10.840]  where they're scared to do it.
[1:41:10.840 --> 1:41:14.840]  And that's just that double standard that we see continuing to happen
[1:41:14.840 --> 1:41:15.840]  between the left and the right.
[1:41:15.840 --> 1:41:17.840]  If you're in the left, you can beat your wife.
[1:41:17.840 --> 1:41:19.840]  You can be a rapist.
[1:41:19.840 --> 1:41:22.840]  You can collude with Russia.
[1:41:22.840 --> 1:41:24.840]  You can illegally spy on American citizens.
[1:41:24.840 --> 1:41:25.840]  That's okay.
[1:41:25.840 --> 1:41:28.840]  But if you're on the right and you do anything at all,
[1:41:28.840 --> 1:41:31.840]  you're guilty without having your time in court.
[1:41:31.840 --> 1:41:33.840]  And it's just ridiculous.
[1:41:33.840 --> 1:41:34.840]  You lose your job.
[1:41:34.840 --> 1:41:35.840]  You lose your TV show.
[1:41:35.840 --> 1:41:38.840]  You can lose everything, you know, your social media accounts.
[1:41:38.840 --> 1:41:39.840]  Well, that's it.
[1:41:39.840 --> 1:41:40.840]  I mean, they're tying everybody.
[1:41:40.840 --> 1:41:41.840]  Join us.
[1:41:41.840 --> 1:41:42.840]  Don't have Alex Jones on.
[1:41:42.840 --> 1:41:43.840]  Don't have Joe Biggs on.
[1:41:43.840 --> 1:41:46.840]  Don't talk about Trump being good or we'll attack you.
[1:41:46.840 --> 1:41:47.840]  This is pure bullying.
[1:41:47.840 --> 1:41:49.840]  And Americans have their line of the sand.
[1:41:49.840 --> 1:41:50.840]  They should say no to it.
[1:41:50.840 --> 1:41:52.840]  AmericanTriggerPullers.com.
[1:41:52.840 --> 1:41:53.840]  Joe Biggs.
[1:41:53.840 --> 1:41:55.840]  How do folks find you on Twitter?
[1:41:55.840 --> 1:41:59.840]  At Rambo Biggs, R-A-M-B-O-B-I-G-G-S.
[1:41:59.840 --> 1:42:00.840]  All right.
[1:42:00.840 --> 1:42:02.840]  Thanks for spending so much time with us.
[1:42:02.840 --> 1:42:05.840]  And really great to see you to get Swallows well.
[1:42:05.840 --> 1:42:08.840]  Eric Swallows well to come out and say,
[1:42:08.840 --> 1:42:09.840]  we're going to take your guns,
[1:42:09.840 --> 1:42:12.840]  because this is the futile tournament we're going to nuke you.
[1:42:12.840 --> 1:42:13.840]  What an incredible moment.
[1:42:13.840 --> 1:42:14.840]  Thanks, Joe.
[1:42:14.840 --> 1:42:16.840]  Got a beard now.
[1:42:16.840 --> 1:42:18.840]  You like my beard?
[1:42:18.840 --> 1:42:19.840]  Yeah.
[1:42:19.840 --> 1:42:21.840]  I take mine off and you grow one.
[1:42:21.840 --> 1:42:24.840]  No, my son, you know, Rex, we were in Hawaii like eight months ago.
[1:42:24.840 --> 1:42:28.840]  And he goes, dad, he goes, can you grow a beard?
[1:42:28.840 --> 1:42:30.840]  Yeah, son, I'll grow a beard.
[1:42:30.840 --> 1:42:32.840]  And now, I got a wife.
[1:42:32.840 --> 1:42:35.840]  I love her, but the ladies like it so much, I can't stop.
[1:42:35.840 --> 1:42:36.840]  I'm sorry.
[1:42:36.840 --> 1:42:37.840]  I had no idea.
[1:42:37.840 --> 1:42:38.840]  Like, I'm in a beard cold now.
[1:42:38.840 --> 1:42:39.840]  I apologize.
[1:42:39.840 --> 1:42:40.840]  I grow a big, long giant.
[1:42:40.840 --> 1:42:41.840]  I'm like Santa Claus.
[1:42:41.840 --> 1:42:42.840]  Thanks, Joe Biggs.
[1:42:42.840 --> 1:42:43.840]  All right.
[1:42:43.840 --> 1:42:46.840]  When we come back, we are going to hit,
[1:42:46.840 --> 1:42:49.840]  except that the intel is not covered yet.
[1:42:49.840 --> 1:42:50.840]  Tomorrow's new today.
[1:42:50.840 --> 1:42:51.840]  In full war.
[1:42:51.840 --> 1:42:58.840]  Whether you're looking to boost the benefits of our fish oil formula,
[1:42:58.840 --> 1:43:00.840]  or just want an alternative,
[1:43:00.840 --> 1:43:02.840]  in full war's life has the formula for you.
[1:43:02.840 --> 1:43:06.840]  Ultimate Crill Oil is a powerhouse formula that takes advantages of the EPA,
[1:43:06.840 --> 1:43:08.840]  DHA, and Omega-3,
[1:43:08.840 --> 1:43:11.840]  found in our high quality, ultra pure Crill Oil concentrate.
[1:43:11.840 --> 1:43:15.840]  Containing powerful antioxidants, such as Azazanthin and Omega-3,
[1:43:15.840 --> 1:43:21.840]  Ultimate Crill Oil can help you experience the benefits of fish oil with less required DHA and EPA.
[1:43:21.840 --> 1:43:24.840]  This incredible formula can help your body in many ways,
[1:43:24.840 --> 1:43:28.840]  including supporting heart health, joint health, and cognitive health,
[1:43:28.840 --> 1:43:30.840]  aiding and regulating fat metabolism,
[1:43:30.840 --> 1:43:33.840]  helping to maintain cognitive function, and more.
[1:43:33.840 --> 1:43:37.840]  And while other Crill Oil formulas may chemically modify their formulas,
[1:43:37.840 --> 1:43:39.840]  we're giving you the benefits of a simple formula
[1:43:39.840 --> 1:43:42.840]  that contains unmodified, high quality Crill Oil concentrate.
[1:43:42.840 --> 1:43:45.840]  Paired with our ultimate fish oil, or used separately,
[1:43:45.840 --> 1:43:49.840]  it's time to see what Crill Oil can do for you with Ultimate Crill Oil,
[1:43:49.840 --> 1:44:13.840]  now available at InfowarsStore.com.
[1:44:20.840 --> 1:44:23.840]  And now, because of their intensifying censorship,
[1:44:23.840 --> 1:44:28.840]  it's more important than ever that everyone go to Infowars.com forward slash newsletter
[1:44:28.840 --> 1:44:32.840]  and sign up via email so there's no way the censors can get between us
[1:44:32.840 --> 1:44:36.840]  with critical videos, articles, breaking news, intel, you name it.
[1:44:36.840 --> 1:44:40.840]  And so now I ask you more than ever to share the Infowars.com articles,
