[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[1:31:30.000 --> 1:31:37.000]  The Silver Lungs Generator is a one-time purchase that requires no maintenance nor replacement parts for the life of the unit.
[1:31:37.000 --> 1:31:42.000]  This product was designed to be an invaluable part of your vital preparations.
[1:31:42.000 --> 1:31:54.000]  For a detailed report on the differences between ionic silver, colloidal silver, and what most silver solution manufacturers are producing, please visit our website at www.silverlungs.com.
[1:31:54.000 --> 1:32:20.000]  For more information on why you should be producing your own silver solutions right from your home forever.
[1:32:24.000 --> 1:32:34.000]  Optional fluoride filters can reduce fluoride up to 95%. Easy to set up and use. Doesn't require electricity. Purify water from lake streams, ponds, and wells.
[1:32:34.000 --> 1:32:41.000]  This filter system leaves in beneficial minerals, which is key. Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[1:32:41.000 --> 1:32:46.000]  Propure is the best gravity-fed filter out there. It's what my family uses.
[1:32:46.000 --> 1:32:55.000]  InfoWars.com already has the lowest price on Propure, but if you add the promo code WATER at checkout, you get an additional 10% off at infowars.com.
[1:32:55.000 --> 1:33:23.000]  You can also call to order 888-253-3139.
[1:33:23.000 --> 1:33:43.000]  For more information on the program, please visit our website at www.silverlungs.com.
[1:33:43.000 --> 1:33:54.000]  He's given us the first one tomorrow noon. Jesse Ventura has been turning down CNN, Fox, you name it, but I talked to him Friday.
[1:33:54.000 --> 1:34:03.000]  He's coming on the broadcast tomorrow in the second hour talking about a bunch of stuff. Some of it will be breaking news.
[1:34:03.000 --> 1:34:08.000]  A bunch of it, he told me. I can't repeat on air. I'm like, why are you telling me all this, but I can't say it on air?
[1:34:08.000 --> 1:34:12.000]  Who knows what he'll say tomorrow. The point is, is Jesse Ventura, former Minnesota governor,
[1:34:12.000 --> 1:34:17.000]  he'll be joining us tomorrow. I had a bunch of other big guests throughout the week. I'm just going to leave it at that.
[1:34:17.000 --> 1:34:21.000]  It is my distinct pleasure to be on air and be able to talk to all you great people.
[1:34:21.000 --> 1:34:26.000]  I feel horrible trying to go to the calls like I'm being rude. Hurry up, hurry up, because I just want to get to more people,
[1:34:26.000 --> 1:34:30.000]  but I'll try to jam in some of the folks that are holding right at the end of the broadcast.
[1:34:30.000 --> 1:34:35.000]  The guy we've got on has been on a few times in the past, need to have him back, and so he's here.
[1:34:35.000 --> 1:34:38.000]  We're going to be talking to Scott Stevens in a moment.
[1:34:38.000 --> 1:34:45.000]  Speaking of waking people up like Stuart Rhodes was just saying, Internet kills switch this, the Info Wars magazine.
[1:34:45.000 --> 1:34:53.000]  You can buy them in groups of 10 up to 100 at cost. We're talking, you know, 10 color, now glossy magazines,
[1:34:53.000 --> 1:35:00.000]  very high quality, full of powerful info and factoids. These are like little books for a dollar and change of piece.
[1:35:00.000 --> 1:35:04.000]  $14.95 you can get. I think that includes the shipping.
[1:35:04.000 --> 1:35:10.000]  You can get them at cost at infowarstore.com. And the reason I hype them so much is that I just love waking people up.
[1:35:10.000 --> 1:35:17.000]  I go to public places here in Austin and drop them off all over. So Info Wars also put $70,000 on the streets now.
[1:35:17.000 --> 1:35:19.000]  That's kind of what I'm into.
[1:35:19.000 --> 1:35:24.000]  Anyways, but I personally dropped these off and had them out to be probably handed out 100 today myself.
[1:35:24.000 --> 1:35:28.000]  I go to the store, I go to the gym, I go to the hike and bike trail.
[1:35:28.000 --> 1:35:33.000]  Oh, Santa Claus is coming to town because it's so good to engage people at point blank range.
[1:35:33.000 --> 1:35:38.000]  So again, ladies and gentlemen, Info Wars magazine, infowarshop.com.
[1:35:38.000 --> 1:35:42.000]  You can get 12 issues sent to your friends and family's door.
[1:35:42.000 --> 1:35:46.000]  Shippings included in the price you see there at infowarstore.com, not just buy them in bulk.
[1:35:46.000 --> 1:35:53.000]  And then your friends and family will get 12 torpedoes of truth to shatter the lies, mail to them over and over again.
[1:35:53.000 --> 1:35:57.000]  The police station, give them a subscription. Your preacher, give them a subscription.
[1:35:57.000 --> 1:36:03.000]  Get aggressive in the Info War and get the new film, strategic relocation, safe places to live.
[1:36:03.000 --> 1:36:06.000]  Even micro areas around your town or major city.
[1:36:06.000 --> 1:36:11.000]  Just all sorts of unbelievable data, the new film along with the book available at infowarshop.com.
[1:36:11.000 --> 1:36:18.000]  Okay, Scott Stevens is an award-winning television weatherman who a decade ago began investigating claims
[1:36:18.000 --> 1:36:23.000]  with Lieutenant Colonel Tom Bearden that North America was being subjected to full-time weather modification.
[1:36:23.000 --> 1:36:28.000]  Now the White House science are admits they're doing it. During the course of the personal investigation,
[1:36:28.000 --> 1:36:34.000]  he was the first to discover the primary reason for the now global chemtrail phenomenon.
[1:36:34.000 --> 1:36:40.000]  Scott co-hosted a weekly radio program and he also joins us right now.
[1:36:40.000 --> 1:36:44.000]  Now, since he talked about this 10 years ago and Bob Pletcher 20 years ago and all this,
[1:36:44.000 --> 1:36:46.000]  and even back then I'm like, hey, I don't know.
[1:36:46.000 --> 1:36:51.000]  Now it's like, hey, the Saudi Arabians, people in Dubai, they're making it rain with these antenna farms.
[1:36:51.000 --> 1:36:55.000]  Cloud seeding is the old way to do it. The harp and all of this.
[1:36:55.000 --> 1:37:02.000]  So he joins us because Hurricane Sandy, well, first off, I want to ask him as a meteorologist, as a weatherman,
[1:37:02.000 --> 1:37:07.000]  isn't going to be as bad as they're saying, A, with three storms coming together, Frankenstorm.
[1:37:07.000 --> 1:37:13.000]  And then B, does it look like it's been manipulated because weather wars,
[1:37:13.000 --> 1:37:16.000]  weather weapons, foreign governments, our own government?
[1:37:16.000 --> 1:37:21.000]  I mean, this made postpone the election. Hey, Stanford Research Institute, Ben Livingston,
[1:37:21.000 --> 1:37:26.000]  certified 1967, the government could create and steer hurricanes.
[1:37:26.000 --> 1:37:32.000]  That's Fox News, AP Reuters. Scott Stevens, my friend, tell us what you think's going on right now.
[1:37:32.000 --> 1:37:35.000]  I think it'll not be as bad as everybody's hyping it up to be.
[1:37:35.000 --> 1:37:36.000]  Good.
[1:37:36.000 --> 1:37:41.000]  Storm after storm after storm, you know, they've prepped, they shut down cities.
[1:37:41.000 --> 1:37:44.000]  They do all of these things and it shows up. Yes, we have power lines down.
[1:37:44.000 --> 1:37:46.000]  Yes, we have trees down. Yes, we have flooding.
[1:37:46.000 --> 1:37:50.000]  But as far as the Katrina-like damage, I don't see that happening.
[1:37:50.000 --> 1:37:54.000]  The wind speeds are not there for that to happen.
[1:37:54.000 --> 1:38:00.000]  Now, what it has been curious, as I'm in the West, I've relocated myself to the states,
[1:38:00.000 --> 1:38:06.000]  down to Southern Colorado, about 8,000 feet in a small, self-sustainable community.
[1:38:06.000 --> 1:38:10.000]  What we have seen here is intense engineering.
[1:38:10.000 --> 1:38:16.000]  And what they are doing is digging this trough out west to fold Sandy back in along the coast.
[1:38:16.000 --> 1:38:21.000]  Earlier in the weekend, actually, like Thursday, Friday, it was going to be a New York City landfall,
[1:38:21.000 --> 1:38:24.000]  maybe Bridgeport, Connecticut. Now it's Southern Jersey.
[1:38:24.000 --> 1:38:27.000]  I wouldn't be surprised if it's the Delmarva Peninsula.
[1:38:27.000 --> 1:38:31.000]  And so they're just slowly pulling this thing a little bit farther south.
[1:38:31.000 --> 1:38:34.000]  So you scare the holy bejesus out of the New Yorkers.
[1:38:34.000 --> 1:38:36.000]  They shut down their transit system.
[1:38:36.000 --> 1:38:40.000]  And in hindsight, they'll see that that was unnecessary.
[1:38:40.000 --> 1:38:47.000]  But the water that's going to come out of this thing from Jersey, Delaware, Maryland, Southern Pennsylvania,
[1:38:47.000 --> 1:38:52.000]  D.C., Northern Virginia, and then eventually the New York State will be monumental.
[1:38:52.000 --> 1:38:54.000]  And that's going to be the thing.
[1:38:54.000 --> 1:38:58.000]  It's going to be the downed trees that are still full of foliage, power lines down.
[1:38:58.000 --> 1:39:01.000]  There may be locations that are two weeks without power.
[1:39:01.000 --> 1:39:06.000]  Weatherman meteorologist Scott Stevens joins us.
[1:39:06.000 --> 1:39:08.000]  Obviously, they admit there's programs, but they're secret.
[1:39:08.000 --> 1:39:10.000]  Weather modification.
[1:39:10.000 --> 1:39:12.000]  Mainstream news admits that.
[1:39:12.000 --> 1:39:18.000]  You're saying you're seeing them use that trough to pull the hurricane down towards the south.
[1:39:18.000 --> 1:39:20.000]  Absolutely. Everything is connected out.
[1:39:20.000 --> 1:39:22.000]  Everything is connected.
[1:39:22.000 --> 1:39:29.000]  The same time they're digging this trough out west, then they're pumping up a ridge to block the movement of Sandy
[1:39:29.000 --> 1:39:33.000]  and once she becomes extra tropical, once she's trapped over land,
[1:39:33.000 --> 1:39:40.000]  then a ridge is amplifying off into the western Atlantic so she has nowhere to go.
[1:39:40.000 --> 1:39:42.000]  And so she is boxed in.
[1:39:42.000 --> 1:39:45.000]  And she'll rain, and she'll rain, and she'll rain.
[1:39:45.000 --> 1:39:49.000]  Rain and water is going to be the problem with this thing.
[1:39:49.000 --> 1:39:54.000]  Once we deal with the downwind, she kind of spins down in her corp,
[1:39:54.000 --> 1:39:58.000]  with wind speed velocity, it's going to be the monumental water that comes out of the storm.
[1:39:58.000 --> 1:40:03.000]  Because the cold air, we had places in northwestern Canada, the northwestern territories,
[1:40:03.000 --> 1:40:07.000]  that were zero to 15 below this morning and yesterday morning.
[1:40:07.000 --> 1:40:13.000]  It's that cold, dry air that is going to bomb this storm out of the next 24 to 48 hours.
[1:40:13.000 --> 1:40:15.000]  And so she will get energized.
[1:40:15.000 --> 1:40:19.000]  Even as we look at her spinning down as a tropical entity,
[1:40:19.000 --> 1:40:25.000]  it will be reborn as this extra tropical, perfect storm across Maryland, Pennsylvania.
[1:40:25.000 --> 1:40:29.000]  And that is going to impact people's ability to get around,
[1:40:29.000 --> 1:40:34.000]  not so much by election day, but in the immediate several days.
[1:40:34.000 --> 1:40:36.000]  And so it's all about the rebuilding.
[1:40:36.000 --> 1:40:39.000]  It's all about spending the money afterwards.
[1:40:39.000 --> 1:40:42.000]  And that's where you can't get Congress to budge on stimulus.
[1:40:42.000 --> 1:40:47.000]  It's all about having to do it because we have a disaster to clean up afterwards
[1:40:47.000 --> 1:40:49.000]  than the people demand it.
[1:40:49.000 --> 1:40:52.000]  And by the way, as you know, they now have on the Chicago Mercantile
[1:40:52.000 --> 1:40:56.000]  weather modification exchanges where they bet on the weather.
[1:40:56.000 --> 1:41:00.000]  You can literally pull up, no exaggeration, thousands of articles admitting
[1:41:00.000 --> 1:41:03.000]  all the other governments that are controlling their weather.
[1:41:03.000 --> 1:41:05.000]  But then they say, oh, but we're not doing it.
[1:41:05.000 --> 1:41:08.000]  But they admit they've got programs, but that it's just secret.
[1:41:08.000 --> 1:41:10.000]  How much weather modification is going on?
[1:41:10.000 --> 1:41:15.000]  How does the persistent condensation trails known as chemtrails, how does that tie into it?
[1:41:15.000 --> 1:41:19.000]  I think they are used, I know they are used as markers.
[1:41:19.000 --> 1:41:24.000]  When you're going to lay down an energetic change, whether you're using heart, whether you're using scatter,
[1:41:24.000 --> 1:41:28.000]  whether you're using your work on energy, I don't care what tool you're going to use.
[1:41:28.000 --> 1:41:33.000]  You need to gauge the efficacy of whatever button you've pushed.
[1:41:33.000 --> 1:41:37.000]  And so once you've pushed the button, you need to know what that zone, what that's like.
[1:41:37.000 --> 1:41:43.000]  So it's like when they put an ink into your vein to track where blood's going in your body
[1:41:43.000 --> 1:41:47.000]  or when they put a radioactive substance in to have markers on tumors.
[1:41:47.000 --> 1:41:52.000]  Exactly. It's like laying a light wire or a string across a stream of water that's flowing.
[1:41:52.000 --> 1:41:54.000]  Then you can see how that stream undulates.
[1:41:54.000 --> 1:41:57.000]  Then you can gauge where the eddies, where the currents are.
[1:41:57.000 --> 1:41:59.000]  And these are powders.
[1:41:59.000 --> 1:42:06.000]  So it's gun sights. They're using the aluminum dioxide barium salts as gun sights basically for their antenna arrays.
[1:42:06.000 --> 1:42:15.000]  And then once you sighted the gun, you pull the trigger, you see how those chemtrails respond to that addition of the energy.
[1:42:15.000 --> 1:42:22.000]  You lay down the grid, apply your electromagnetic solution, observe, and then you go out and re-measure.
[1:42:22.000 --> 1:42:25.000]  So it is a continual program.
[1:42:25.000 --> 1:42:28.000]  Once they began in the 60s, it's never ended.
[1:42:28.000 --> 1:42:31.000]  And people are so excited that chemtrails are a recent thing.
[1:42:31.000 --> 1:42:34.000]  All middle 90s, they exploded. That's crap.
[1:42:34.000 --> 1:42:36.000]  It's been going on since the 60s.
[1:42:36.000 --> 1:42:40.000]  The earliest pictures I've got are 1976.
[1:42:40.000 --> 1:42:46.000]  Well, I agree with you, but it did explode in the 90s, though. I mean, it went from testing to full operational.
[1:42:46.000 --> 1:42:50.000]  I think they were fully operational even before that.
[1:42:50.000 --> 1:42:55.000]  Well, I've had Ben Livingston on. I mean, he was flying into Typhoons in World War II, the father of weather weapons.
[1:42:55.000 --> 1:43:21.000]  That's what he says. He just says it's classified. We'll be right back.
[1:43:26.000 --> 1:43:35.000]  Even today, Japanese eat miso, Africans eat fermented porges, Koreans eat kamichi, and in India, fermented milk is a staple for healthy living.
[1:43:35.000 --> 1:43:36.000]  But here's some good news.
[1:43:36.000 --> 1:43:43.000]  South Reliant Americans can now discover the secrets to making these amazing fermented foods legally and privately in their own homes.
[1:43:43.000 --> 1:43:46.000]  Since it's still legal to make these foods as long as you can make them yourself.
[1:43:46.000 --> 1:43:49.000]  For more information, check out fermentationfactor.com.
[1:43:49.000 --> 1:43:51.000]  That's fermentationfactor.com.
[1:43:51.000 --> 1:43:57.000]  It's easy to create your own powerful fermented foods, and you can do it by going to www.fermentationfactor.com.
[1:43:57.000 --> 1:44:21.000]  That's www.fermentationfactor.com.
[1:44:21.000 --> 1:44:29.000]  Silver salt technology is safe enough to consume every day while powerful enough to destroy the causes of many serious diseases like strep throat,
[1:44:29.000 --> 1:44:33.000]  staph, pneumonia, colds, flus, and other harmful pathogens.
[1:44:33.000 --> 1:44:46.000]  This new technology is much more effective than colloidal or ionic silvers and has the ability to terminate entire colonies of harmful bacteria at several hundred times the effectiveness of older solutions.
[1:44:46.000 --> 1:44:50.000]  Supernatural silver is what you need for any emergency.
[1:44:50.000 --> 1:44:59.000]  Go to www.supernaturalsilver.com today and use the promo code ALEKSES for twenty percent off and like us on Facebook.
[1:45:20.000 --> 1:45:27.000]  The strategy to counter this is to freeze your food cost at today's prices by getting your own supply of foods from e-foods direct now.
[1:45:27.000 --> 1:45:31.000]  As the price of raw ingredients increases, e-foods will have to raise prices too.
[1:45:31.000 --> 1:45:33.000]  Now is the time to get your supply.
[1:45:33.000 --> 1:45:37.000]  I recently increased my supply from e-foods direct because we've all known this was coming.
[1:45:37.000 --> 1:45:40.000]  You know about their delicious long-term storable foods.
[1:45:40.000 --> 1:45:47.000]  The fact is you can eat at any time to save money today, and because it stores for twenty five years, you're locking in today's prices and avoiding the rising food cost.
[1:45:47.000 --> 1:45:53.000]  Don't wait. Call 800-409-5633 or go to e-foodsdirect.com forward slash alex.
[1:45:53.000 --> 1:45:59.000]  Call 800-409-5633 or e-foodsdirect.com forward slash alex. You can bet your life on e-foods direct.
[1:45:59.000 --> 1:46:03.000]  Sick of the globalist eugenesis control freaks adding poison to your water?
[1:46:03.000 --> 1:46:05.000]  And laughing as you get sick and die?
[1:46:05.000 --> 1:46:07.000]  Start purifying your water with ProPure.
[1:46:07.000 --> 1:46:13.000]  My friends, I've done a lot of research and the best gravity filter out there, Bar Nun, is ProPure.
[1:46:13.000 --> 1:46:20.000]  And it's available discounted at infowars.com. Its filters are silver and pregnant to prevent bacterial growth.
[1:46:20.000 --> 1:46:27.000]  There's no priming required. It's NSF-42 certified. Optional fluoride filters can reduce fluoride up to 95%.
[1:46:27.000 --> 1:46:30.000]  Easy to set up and use. Doesn't require electricity.
[1:46:30.000 --> 1:46:33.000]  Purify water from lake streams, ponds and wells.
[1:46:33.000 --> 1:46:37.000]  This filter system leaves in beneficial minerals, which is key.
[1:46:37.000 --> 1:46:41.000]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[1:46:41.000 --> 1:46:44.000]  ProPure is the best gravity-fed filter out there.
[1:46:44.000 --> 1:46:49.000]  It's what my family uses. Infowars.com already has the lowest price on ProPure.
[1:46:49.000 --> 1:46:55.000]  But if you add the promo code WATER at checkout, you get an additional 10% off at infowars.com.
[1:46:55.000 --> 1:47:11.000]  You can also call to order 888-253-3139.
[1:47:26.000 --> 1:47:28.000]  Well, so does he.
[1:47:28.000 --> 1:47:35.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[1:47:35.000 --> 1:47:55.000]  I've been watching, boy. I tell you, if you just type in Weather Modification,
[1:47:55.000 --> 1:47:59.000]  Geoengineering, Bill Gates is doing it, says he can control hurricanes,
[1:47:59.000 --> 1:48:06.000]  of course they can, but then you bring this up, oh, there's no way that they're trying to make the hurricane bad for the election.
[1:48:06.000 --> 1:48:10.000]  Then we have a weatherman on, breaking down the fact that, yes, he looks like it's manipulation.
[1:48:10.000 --> 1:48:14.000]  And I've got all these clips of local meteorologists all over the country saying,
[1:48:14.000 --> 1:48:17.000]  this is not normal, they're spraying something here.
[1:48:17.000 --> 1:48:24.000]  Since you started talking 10 years ago, as a meteorologist looking at this,
[1:48:24.000 --> 1:48:30.000]  it's really opened up now when the White House scientists are, three and a half years ago, the first speech John P. Holdren gave,
[1:48:30.000 --> 1:48:34.000]  was to the AP, gave a speech to the AP, they videoed it.
[1:48:34.000 --> 1:48:37.000]  They talked about geoengineering and how they've been testing it.
[1:48:37.000 --> 1:48:44.000]  So everything's testing because under US Code Title 50, Chapter 32, Subsection 1520A, Paragraph B,
[1:48:44.000 --> 1:48:48.000]  they can do any testing, including lethal stuff, if they call it research.
[1:48:48.000 --> 1:48:53.000]  Go ahead, meteorologist Scott Stevens of weatherwars.info.
[1:48:53.000 --> 1:48:55.000]  That's been the situation.
[1:48:55.000 --> 1:48:59.000]  It took me a while to get on board with this, Alex.
[1:48:59.000 --> 1:49:04.000]  I had come across research right around 98, 99, come across the term chemtrail,
[1:49:04.000 --> 1:49:08.000]  and I decided I need to figure out what this word was.
[1:49:08.000 --> 1:49:12.000]  I was always an alternative media kind of guy, being in mainstream,
[1:49:12.000 --> 1:49:15.000]  and like how little information actually gets to the end user.
[1:49:15.000 --> 1:49:17.000]  And so I needed to figure this out.
[1:49:17.000 --> 1:49:24.000]  And so it was a couple of years before I figured out how the chemtrails played into this grand game
[1:49:24.000 --> 1:49:28.000]  of weather manipulation, but they go hand in hand.
[1:49:28.000 --> 1:49:31.000]  Not so much that the chemicals impact the storms,
[1:49:31.000 --> 1:49:37.000]  but that they are needed there to guide and to gauge the efficiency,
[1:49:37.000 --> 1:49:40.000]  the efficacy of the technologies.
[1:49:40.000 --> 1:49:44.000]  Because even the best computer models can't accurately predict from what other meteorologists have said,
[1:49:44.000 --> 1:49:49.000]  because it's so complex, they've got to just test what's going on and manipulate that.
[1:49:49.000 --> 1:49:52.000]  And I think part of that is crap.
[1:49:52.000 --> 1:49:56.000]  I think the models are messed up because there's some piece of data.
[1:49:56.000 --> 1:49:59.000]  There's some input that they're not getting.
[1:49:59.000 --> 1:50:04.000]  Oh, you're saying it's messed up because they don't want anybody to be able to tell what's going on?
[1:50:04.000 --> 1:50:09.000]  Because they're not including the weather modification data in the weather models.
[1:50:09.000 --> 1:50:15.000]  If that data was included in the models, then we would have an exceedingly accurate forecast.
[1:50:15.000 --> 1:50:18.000]  You can have your forecast for next Friday.
[1:50:18.000 --> 1:50:23.000]  Email to you on your iPad or your phone and have it so accurate it would be stunning.
[1:50:23.000 --> 1:50:26.000]  But they're manipulating it so you can't.
[1:50:26.000 --> 1:50:30.000]  No, they're saying they can't do it now, but it's because of this modification.
[1:50:30.000 --> 1:50:37.000]  So even today in 2012, whether they are no more accurate than they were in 1980, that's what's disturbing.
[1:50:37.000 --> 1:50:42.000]  And that's what had me deep in this research and willing to go down this rabbit hole
[1:50:42.000 --> 1:50:47.000]  because I did not like getting up in front of an audience and having to apologize for a busted forecast.
[1:50:47.000 --> 1:50:51.000]  And I needed to know why these forecasts were wrong time and time again.
[1:50:51.000 --> 1:50:55.000]  Why in the heck were the guys in DC flubbing it up?
[1:50:55.000 --> 1:50:57.000]  Well, let me just stop you for a minute.
[1:50:57.000 --> 1:50:59.000]  We've got a London Guardian article up from July.
[1:50:59.000 --> 1:51:03.000]  It says, U.S. Geoengineers Esprit Sun Reflecting Chemicals from Balloon.
[1:51:03.000 --> 1:51:09.000]  Experiment in Mexico will try to establish the possibility of cooling the planet by dispersing sulfate aerosols.
[1:51:09.000 --> 1:51:14.000]  So now they're introducing it in literally hundreds of articles a month like they're just now inventing it.
[1:51:14.000 --> 1:51:21.000]  When it was 67 certified by the U.S. government, declassified in 2006, they could create hurricanes with only about 10 aircraft.
[1:51:21.000 --> 1:51:28.000]  But punching it back up, they show that corona around the sun that we see when they're chemtrailing constantly.
[1:51:28.000 --> 1:51:29.000]  There it is.
[1:51:29.000 --> 1:51:32.000]  So we're back to problem reaction solution.
[1:51:32.000 --> 1:51:35.000]  Problem is global warming, problem is climate change.
[1:51:35.000 --> 1:51:37.000]  Reaction is we have to do something about it.
[1:51:37.000 --> 1:51:39.000]  First of all, it was CO2.
[1:51:39.000 --> 1:51:41.000]  They did get that shut down our throat.
[1:51:41.000 --> 1:51:46.000]  So three is the disasters have to be so bad that we have to do something active.
[1:51:46.000 --> 1:51:51.000]  We have to alter the chemistry of the atmosphere to get things changed.
[1:51:51.000 --> 1:51:55.000]  So this is where they're going to lay this gently out in front of the people.
[1:51:55.000 --> 1:51:57.000]  This agenda has been laid out.
[1:51:57.000 --> 1:52:07.000]  Just with you, Alex, I believe they are flabbergasted that they've been able to do this blatantly and implore for four decades without us being in on the wiser.
[1:52:07.000 --> 1:52:15.000]  Sir, they're now putting cameras all over the place in the new street lights where I live and no one cares.
[1:52:15.000 --> 1:52:18.000]  I mean, most people care, but they believe they have no power.
[1:52:18.000 --> 1:52:25.000]  And we've confirmed data mining in S.A. bases in Austin where I live, not just the giant one in San Antonio.
[1:52:25.000 --> 1:52:28.000]  They're openly watching everything we do criminally.
[1:52:28.000 --> 1:52:35.000]  Sir, every major vaccine when it gets tested has all these cancer viruses in it and no one wonders why cancer is exploding.
[1:52:35.000 --> 1:52:38.000]  You're right, they just do it all in plain view.
[1:52:38.000 --> 1:52:47.000]  And they have to tell us they're doing it because, comically, it would be horrific for them on the other side if they weren't honest with us and they are honest.
[1:52:47.000 --> 1:52:51.000]  That's right, they have these weird metaphysical rules, whatever you want to call it.
[1:52:51.000 --> 1:52:52.000]  Look at this article.
[1:52:52.000 --> 1:53:02.000]  National Institutes of Health, saccharine and aspartame compare with sucralose, induce greater weight gain, adult, waster rats, and similar total caloric intake.
[1:53:02.000 --> 1:53:03.000]  I mean, they've always known aspartamins.
[1:53:03.000 --> 1:53:06.000]  So how many skinny people do you see drinking diet sodas?
[1:53:06.000 --> 1:53:08.000]  You don't. You see giant fat people.
[1:53:08.000 --> 1:53:09.000]  Yeah.
[1:53:09.000 --> 1:53:10.000]  And there's a reason.
[1:53:10.000 --> 1:53:12.000]  But my point is they're killing us.
[1:53:12.000 --> 1:53:13.000]  It's sick.
[1:53:13.000 --> 1:53:22.000]  Well, and I don't think this is the kill shot, again, because, comically, metaphysically, the cost is too great for them for the thousands of lifetimes afterwards.
[1:53:22.000 --> 1:53:25.000]  They will wait for the planet to do it.
[1:53:25.000 --> 1:53:27.000]  I believe there is a kill shot coming.
[1:53:27.000 --> 1:53:28.000]  You know, it's funny.
[1:53:28.000 --> 1:53:32.000]  I don't believe in all that, but the globalists, it's funny you say that Ted Turner and others.
[1:53:32.000 --> 1:53:33.000]  They do.
[1:53:33.000 --> 1:53:35.000]  They're obsessed with it.
[1:53:35.000 --> 1:53:40.000]  You have to understand how they think so you can see how they play the game.
[1:53:40.000 --> 1:53:46.000]  And once you understand that, then you see that they will weaken the population, but they won't pull the trigger.
[1:53:46.000 --> 1:53:49.000]  They'll let some external energy pull the trigger.
[1:53:49.000 --> 1:54:02.000]  And then worse though, disconnected from our environment, disconnected from our family, disconnected from ourselves, that when the kill shot happens, that we're left like worms in the hot sun.
[1:54:02.000 --> 1:54:08.000]  We're unable to find our way into a stable, suitable, and healthy environment.
[1:54:08.000 --> 1:54:13.000]  That's right. And then they always get to be the saviors, though, from whatever problem they've lined up.
[1:54:13.000 --> 1:54:17.000]  They tee up the ball, but then let something else hit it.
[1:54:17.000 --> 1:54:18.000]  Exactly.
[1:54:18.000 --> 1:54:19.000]  Exactly.
[1:54:19.000 --> 1:54:24.000]  They set the stage and what we're not going to like is the last act in the play.
[1:54:24.000 --> 1:54:32.000]  Well, I agree with you that they're using weather weapons to create extreme weather to then sell this global government that you pay carbon taxes to to save you from it.
[1:54:32.000 --> 1:54:33.000]  They even brag about that.
[1:54:33.000 --> 1:54:35.000]  I mean, it makes perfect sense.
[1:54:35.000 --> 1:54:39.000]  And you're saying as a meteorologist, you're seeing evidence of this hurricane being manipulated.
[1:54:39.000 --> 1:54:41.000]  It has been from the get go.
[1:54:41.000 --> 1:54:46.000]  Alex, there's not one square mile in the northern hemisphere that isn't managed.
[1:54:46.000 --> 1:54:48.000]  Not one square mile.
[1:54:48.000 --> 1:54:52.000]  What I what I'm dealing with is how far back that control goes.
[1:54:52.000 --> 1:54:56.000]  And it's at least 15 years and it may be 20 years.
[1:54:56.000 --> 1:55:12.000]  This was this was my whole view to change the 2004 when I had this epiphany. And this is why Michael Murphy is why the world of the spring is so important, even though the reasons and the reasons why the chemtrails were there were not very clearly articulated in that movie.
[1:55:12.000 --> 1:55:13.000]  Sure. Sure.
[1:55:13.000 --> 1:55:18.000]  Well, we sell what in the world are they spring and we've got why in the world are they spring and in full wars store.com.
[1:55:18.000 --> 1:55:29.000]  I mean, I sort of make it a chemtrail film five years ago and there was so much evidence and so many patents and so many admissions under scientific names that I never even got it done because it was just ridiculous.
[1:55:29.000 --> 1:55:30.000]  That was me.
[1:55:30.000 --> 1:55:34.000]  That was me. I started in 2008 and there was just so much to do.
[1:55:34.000 --> 1:55:49.000]  And I had made some investments in the metals and then when when the whole economy went to toy that 2008, they crashed the metals prices. I wasn't able to leverage what should have been a bonanza, you know, into this industry film.
[1:55:49.000 --> 1:55:58.000]  Well, listen, we're we're basically out of time. I want to get you back on in the near future to, you know, break down more as a meteorologist what you see coming up.
[1:55:58.000 --> 1:56:00.000]  Alex, we've got so much to talk about.
[1:56:00.000 --> 1:56:08.000]  But we've got about a minute or so left here, Scott Stevens. You're saying it is being manipulated and controlled.
[1:56:08.000 --> 1:56:12.000]  But that it's going to be some flooding but not that bad. It's just another way to soak the economy.
[1:56:12.000 --> 1:56:16.000]  It's another way to soak the economy and we're bankrupt. So how are we going to repair it?
[1:56:16.000 --> 1:56:25.000]  That's really what the big disasters that are immediately down the road are. We're going to be faced with this. How do we fix this? What do we have no money?
[1:56:25.000 --> 1:56:31.000]  And we're under agenda 21 meant to shut down our industry. But I am seeing people starting to wake up. Are you saying that?
[1:56:31.000 --> 1:56:35.000]  It's happening. It's happening. Subscribe to the Weather Wars on YouTube.
[1:56:35.000 --> 1:56:41.000]  Find me on Facebook and we'll get this to go viral so we finally have a global discussion.
[1:56:41.000 --> 1:56:44.000]  Weather Wars.info is a great site.
[1:56:44.000 --> 1:56:45.000]  There we go.
[1:56:45.000 --> 1:56:48.000]  All right. Thank you so much. Thank you. We'll talk to you soon. There he goes.
[1:56:48.000 --> 1:56:55.000]  Okay. I'll be back tomorrow, folks. Lord willing, 11 a.m. Central, 12 noon Eastern with the big three hour weekday show.
[1:56:55.000 --> 1:57:02.000]  If your local station isn't carrying it, they give them a ring. A lot of stations pick up the Sunday show and end up picking up the weekday show.
