[00:00:00.009 --> 00:00:00.990]  We're good.
[03:14:56.870 --> 03:14:57.550]  I'm an officer.
[03:14:57.550 --> 03:14:58.470]  They love me.
[03:14:58.470 --> 03:14:59.771]  Oh, I'm a good doctor.
[03:14:59.771 --> 03:15:00.371]  I help people.
[03:15:00.371 --> 03:15:02.132]  I follow the AMA guidelines.
[03:15:02.132 --> 03:15:04.212]  Of course, the doctor's not involved in that.
[03:15:04.212 --> 03:15:09.414]  They don't know the Rockefellers in the 20s spent hundreds of millions of dollars studying where cancer came from.
[03:15:09.414 --> 03:15:15.916]  I mean, I remember getting on the air 12 years ago and saying, most cancer is viral and having top scientists on.
[03:15:18.061 --> 03:15:19.422]  And people wouldn't believe me.
[03:15:19.422 --> 03:15:31.273]  Now they're teaching you, yo, most cancer is viral, but we have vaccines that will protect you, and then you find out that actually the cancer vaccine massively increases getting cancer.
[03:15:31.273 --> 03:15:34.776]  It says on the insert, but they'll never read that.
[03:15:34.776 --> 03:15:40.622]  Yes, and also if you go into CBC, that's the Canadian Broadcasting Corporation archives,
[03:15:42.035 --> 03:15:45.398]  That's org.org.ca.
[03:15:45.398 --> 03:15:49.141]  Look at the special report that was done on Dr. Salk.
[03:15:49.141 --> 03:16:07.598]  It's old footage they showed on television a few years ago, and in the footage, Dr. Salk says, oh yeah, we knew that the Simian-40 virus and many other cancer-causing viruses were in each shot of polio, but we outweighed the risks and went ahead anyway, so it was worth it.
[03:16:08.098 --> 03:16:12.221]  And by the way, he's the inventor of the polio vaccine, which we know was a government bioweapon itself.
[03:16:12.221 --> 03:16:13.242]  That's now been admitted.
[03:16:23.750 --> 03:16:28.854]  And he was also the top eugenicist for the whole American and British Association.
[03:16:28.854 --> 03:16:38.100]  He was the man who was writing books before the polio vaccine on the necessity to bring down the population by any means possible, and he comes out as the savior.
[03:16:38.100 --> 03:16:39.281]  Well, that's what I was going to say.
[03:16:39.281 --> 03:16:40.642]  It's funny you mention that.
[03:16:40.642 --> 03:16:45.805]  We actually played that clip from the CBC last week on the show, and he's laughing.
[03:16:45.805 --> 03:16:47.967]  He's going, hundreds of viruses.
[03:16:48.807 --> 03:16:50.328]  And he goes, you know what we did?
[03:16:50.328 --> 03:16:55.051]  We took the monkeys from the bioweapons labs and then we grew the vaccine from them.
[03:16:55.051 --> 03:16:58.293]  And he starts laughing and the people with him go, ha ha ha ha!
[03:16:58.293 --> 03:16:59.794]  And they all start laughing.
[03:16:59.794 --> 03:17:03.057]  Oh, it's because, hey, having a big house is in power.
[03:17:03.057 --> 03:17:05.078]  Having a fancy car is in power.
[03:17:05.078 --> 03:17:06.619]  Killing all those people.
[03:17:06.619 --> 03:17:07.199]  Ooh, ooh.
[03:17:07.199 --> 03:17:12.323]  You know, I'll never forget a PBS documentary, probably, it'll be 14 years ago.
[03:17:12.323 --> 03:17:14.084]  I wasn't even on air yet.
[03:17:14.084 --> 03:17:15.505]  And I'm visiting over my parents' house.
[03:17:16.550 --> 03:17:17.811]  This is longer than that.
[03:17:17.811 --> 03:17:27.077]  So I was in college, that had to be 15 years ago, and I'm over at their house, PBS is on, and it's a show about Jack Kevorkian before he went to jail.
[03:17:27.077 --> 03:17:30.800]  And it was him in New York at an art showing.
[03:17:30.800 --> 03:17:32.141]  And I wish somebody would find this tape.
[03:17:33.118 --> 03:17:57.590]  And, uh, it said Tom Cruise was there, and it showed all these supermodels, and these beautiful women were walking up going, oh my, oh, giggling and like rubbing on his jacket, and he was like a rock star, and they were looking at his paintings, and he was saying, I painted this in my own blood, this is oil, this is blood, and it was demons eating babies as they came out of women's wombs, and it was shocking art, it made me step back, I mean, it was, it was very powerful art, and they were all going, ooh,
[03:17:58.811 --> 03:17:59.912]  It's just amazing.
[03:18:19.370 --> 03:18:25.333]  And also, it's a resurgence of the art that was shown in the 1930s.
[03:18:25.333 --> 03:18:27.154]  It was called the New Man.
[03:18:27.154 --> 03:18:36.778]  And all the Western countries, including Germany, were part of that, and they were pushing what they called the New Man at that time, the Man to Come, the Superman.
[03:18:36.778 --> 03:18:37.998]  And it didn't start in Germany.
[03:18:37.998 --> 03:18:41.560]  It started, actually, in England and in the United States.
[03:18:42.288 --> 03:18:47.070]  And there's an art exhibition coming up in Ottawa in June to show you all of this art.
[03:18:47.070 --> 03:18:48.611]  And that's exactly what it looks like.
[03:18:48.611 --> 03:18:59.555]  You have these characters with the, like, big gladiators with demons hanging on to them and so on, and even giving birth from their own wombs.
[03:18:59.555 --> 03:19:07.698]  Because the new man, by the way, the kind that they're going to bring in the future is going to be self-replicating, a form of hermaphrodite.
[03:19:08.278 --> 03:19:16.101]  And oddly enough, I was reading in the paper just today that some scientists have just done that very thing.
[03:19:16.101 --> 03:19:21.423]  They've actually created a hermaphroditic embryo and have been told to destroy it.
[03:19:21.423 --> 03:19:22.844]  Stay there, stay there, stay there.
[03:19:22.844 --> 03:19:25.105]  We're going to do a segment during the break right now.
[03:19:25.105 --> 03:19:29.026]  If you're listening on TheInfoWars.com, streams to all of our affiliates.
[03:19:29.026 --> 03:19:30.547]  Everybody else will be right back.
[03:19:30.547 --> 03:19:31.267]  Appreciate everybody.
[03:19:31.947 --> 03:19:35.288]  Uh, and your phone calls are coming up as well at 512-646-5400.
[03:19:35.288 --> 03:19:35.408]  512-646-5400.
[03:19:35.408 --> 03:19:36.389]  We'll be right back.
[03:19:36.389 --> 03:19:37.349]  It is a big idea.
[03:19:37.349 --> 03:19:38.890]  A new world order.
[03:19:38.890 --> 03:19:42.251]  In the near future, Earth is dominated by a powerful world government.
[03:19:54.639 --> 03:19:57.441]  It's known as the Builder Bird.
[03:19:57.441 --> 03:20:00.242]  Put their objective to be world domination.
[03:20:00.242 --> 03:20:03.404]  For thousands of years, their dark order grew.
[03:20:03.404 --> 03:20:10.729]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[03:20:13.766 --> 03:20:19.210]  For the first time in history, the elite's plan for world government is blown wide open.
[03:20:19.210 --> 03:20:23.072]  You will learn the secret that drives the entire New World Order agenda.
[03:20:23.072 --> 03:20:25.634]  Build America is making great progress toward a world government.
[03:20:25.634 --> 03:20:26.815]  Most people have no idea.
[03:20:26.815 --> 03:20:27.595]  They're not after money.
[03:20:27.595 --> 03:20:28.876]  They have all the money they need.
[03:20:28.876 --> 03:20:29.857]  They're after power.
[03:20:29.857 --> 03:20:30.998]  That's their aphrodisiac.
[03:20:30.998 --> 03:20:35.761]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[03:20:35.761 --> 03:20:39.723]  Or watch it online right now at PrisonPlanet.tv.
[03:20:39.723 --> 03:20:40.504]  Endgame.
[03:20:40.504 --> 03:20:42.525]  Blueprint for global enslaving.
[03:20:42.525 --> 03:20:43.626]  You have been warned.
[03:20:43.746 --> 03:20:44.647]  Yeah.
[03:20:44.647 --> 03:20:47.749]  Are you concerned about the high cost of prescription drugs?
[03:20:47.749 --> 03:20:54.294]  Since January of 2006, RxDrugCard.com members have saved an average of $33 per prescription filled.
[03:20:54.294 --> 03:20:56.635]  That's over 46% savings!
[03:20:56.635 --> 03:20:59.898]  The average savings for generic drugs was over 71%.
[03:20:59.898 --> 03:21:05.582]  RxDrugCard.com is the only major discount prescription drug plan that offers a price lookup page.
[03:21:05.822 --> 03:21:09.545]  So you can get an idea of your discounted price before you enroll.
[03:21:09.545 --> 03:21:13.027]  RxDrugCard.com is for anyone who pays for their own prescriptions.
[03:21:13.027 --> 03:21:17.850]  There are no age restrictions, all prescriptions are covered, and 95% of all pharmacies in the U.S.
[03:21:17.850 --> 03:21:21.893]  participate, including Walmart, Walgreens, CVS Pharmacy, and many more.
[03:21:22.273 --> 03:21:27.097]  With RxDrugCard.com, you will save immediately with no messy forms or paperwork.
[03:21:27.097 --> 03:21:33.361]  Membership fees start at only $4.50 per month and include a 30-day unconditional money-back guarantee.
[03:21:33.361 --> 03:21:37.604]  Visit us at www.RxDrugCard.com or call us at 888-216-2461.
[03:21:37.604 --> 03:21:37.824]  That's 888-216-2461.
[03:21:37.824 --> 03:21:38.465]  Do it today!
[03:21:44.656 --> 03:21:57.806]  Now from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[03:21:57.806 --> 03:22:01.629]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation.
[03:22:01.989 --> 03:22:08.875]  In which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[03:22:08.875 --> 03:22:12.278]  Loose Change Final Cut is the ultimate 9-11 expose.
[03:22:12.278 --> 03:22:20.185]  From hijackers being trained at US military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[03:22:20.185 --> 03:22:27.351]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com while you're visiting the online video store.
[03:22:27.631 --> 03:22:35.795]  Be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[03:22:35.795 --> 03:22:38.436]  We're in a no-holds-barred information war.
[03:22:38.436 --> 03:22:43.739]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[03:22:46.013 --> 03:22:47.374]  I'm Harold Williams.
[03:22:47.374 --> 03:22:49.456]  I know about martial law.
[03:22:49.456 --> 03:22:51.358]  I want to teach you how to survive it.
[03:22:51.358 --> 03:23:00.305]  America has 10 telling signs of martial law, so use the short time left to learn to protect your family with the vital information in this book.
[03:23:00.305 --> 03:23:03.068]  Find the book at survivemartiallaw.com.
[03:23:03.068 --> 03:23:06.531]  I will tell you what you need to know to prepare for martial law.
[03:23:06.531 --> 03:23:07.812]  Things are changing fast.
[03:23:08.092 --> 03:23:10.915]  We even email you a free weekly update.
[03:23:10.915 --> 03:23:18.323]  I teach you how to act around troops, where to put supplies, how to be safe during the worst part of martial law, which is in the beginning.
[03:23:18.323 --> 03:23:22.367]  Surviving this major life transition can be difficult, but possible.
[03:23:22.367 --> 03:23:27.312]  Arm yourself with the knowledge, as this is the only weapon you will have to protect your family.
[03:23:27.472 --> 03:23:29.233]  Go to SurviveMartialLaw.com or call 866-644-1933.
[03:23:29.233 --> 03:23:30.773]  Act today as there will be no warning.
[03:23:30.773 --> 03:23:30.873]  866-644-1933.
[03:23:30.873 --> 03:23:32.594]  Find the book at SurviveMartialLaw.com.
[03:23:32.594 --> 03:23:33.114]  Protect your family.
[03:24:06.912 --> 03:24:08.373]  Ain't no sin.
[03:24:08.373 --> 03:24:11.976]  Got the feel of fortune.
[03:24:11.976 --> 03:24:15.079]  Deal me in.
[03:24:15.079 --> 03:24:23.887]  Coming straight on for you.
[03:24:23.887 --> 03:24:28.390]  You made my mind.
[03:24:28.390 --> 03:24:31.293]  Now I'm strong, now I'm a girl.
[03:24:35.211 --> 03:24:37.393]  Your phone call's coming up at 512-646-5400 and 1-800-259-9231.
[03:24:37.393 --> 03:24:52.444]  Allen brought up, uh, how they're brainwashing the young, how they're training them for law enforcement in school.
[03:24:52.444 --> 03:24:54.066]  It starts with betraying your parents.
[03:24:54.066 --> 03:24:55.247]  I have it on video.
[03:24:55.247 --> 03:24:57.828]  What's in mommy and daddy's cabinet?
[03:24:57.828 --> 03:24:59.230]  Medicine cabinet.
[03:24:59.230 --> 03:25:01.011]  What do the guns look like?
[03:25:01.011 --> 03:25:04.914]  Right as... I mean, parents send your children to a predatory demon government.
[03:25:06.063 --> 03:25:11.106]  And the cops think it's normal now to do that, but the Soviets were bad 20 years ago because they did, right?
[03:25:11.106 --> 03:25:24.374]  Charter School will focus on Homeland Security, the first high school dedicated to preparing students for the front lines, the front lines, and the nation's homeland security has gone from theory to planning.
[03:25:24.374 --> 03:25:32.178]  In Wilmington, the project manager for the Delaware Academy of Public Safety and Security, Newcastle, Anthony
[03:25:33.456 --> 03:25:41.142]  Thomas Little signed a contract with Innovative Schools, a professional firm which will coordinate the mechanisms preparing the school for its eventual opening.
[03:25:41.142 --> 03:25:53.352]  Now, before 9-11, they already had SecureCorps, Division of AmeriCorps, training the kids with M-16s, weapons, everything in public schools in Philadelphia to, quote, do warrant service, roundups.
[03:25:53.352 --> 03:25:54.313]  That was in the news.
[03:25:54.953 --> 03:25:58.077]  So, they always tell the town, you're the first to do this.
[03:25:58.077 --> 03:26:00.119]  There's also that feeling of elitism.
[03:26:00.119 --> 03:26:09.668]  I would go to town after town that had Delta Force there, bribing them and getting them ready for martial law, and I'd go into the SWAT team commander and say, let me guess, they gave you your card and said you were the first, right?
[03:26:09.668 --> 03:26:11.650]  Well, here's a video of them ten years ago.
[03:26:11.650 --> 03:26:14.313]  And that would really freak them out that I knew everything they told them.
[03:26:14.313 --> 03:26:16.475]  Because they talk to you like little children.
[03:26:16.475 --> 03:26:16.936]  Alan Watt,
[03:26:17.890 --> 03:26:18.611]  Oh, they do.
[03:26:18.611 --> 03:26:19.912]  They do talk to us about children.
[03:26:19.912 --> 03:26:23.915]  They're giving lectures on what to say to the public.
[03:26:23.915 --> 03:26:29.119]  Every division of every governmental department today has a PR team.
[03:26:29.119 --> 03:26:37.206]  And their job is to soften everything in a childlike fashion and decide how much you will be told and what you will not be told.
[03:26:37.206 --> 03:26:38.767]  And that goes for even for your local police.
[03:26:38.767 --> 03:26:40.969]  Everyone goes through PR spokesmen today.
[03:26:41.838 --> 03:26:43.759]  They're basically lawyers.
[03:26:43.759 --> 03:26:44.560]  Well, here's an example.
[03:26:44.560 --> 03:26:51.443]  I went down to the SWAT team's office, because I'd already been at the County Commissioners, and they had one of their guys come in and threaten me, so I'd set a cowering.
[03:26:51.443 --> 03:26:53.504]  I went right to the commander and said, don't do that.
[03:26:53.504 --> 03:26:54.725]  I'm allowed to come in here and speak.
[03:26:54.725 --> 03:26:55.865]  I'm not intimidated.
[03:26:55.865 --> 03:26:57.806]  And he said, oh, look, we're all good guys.
[03:26:57.806 --> 03:26:58.747]  I'm a Vietnam vet.
[03:26:58.747 --> 03:27:02.028]  And he had Oklahoma City bombing video on the shelf behind him.
[03:27:02.028 --> 03:27:06.131]  And I said, Delta Force will be here soon for a martial law takeover drill.
[03:27:06.131 --> 03:27:07.711]  They want to co-opt you and give you money.
[03:27:07.711 --> 03:27:08.912]  And he said, no, they're not.
[03:27:08.912 --> 03:27:10.733]  That's illegal, and laughed at me.
[03:27:11.093 --> 03:27:15.082]  Two years later he calls me in his office and says, here's their card, everything you said is true.
[03:27:15.082 --> 03:27:15.823]  Guess what?
[03:27:15.823 --> 03:27:17.687]  They had him bugged or something.
[03:27:17.687 --> 03:27:19.471]  He was fired two weeks later.
[03:27:19.471 --> 03:27:20.133]  Yes, oh yeah.
[03:27:20.834 --> 03:27:22.095]  And that's a standard, too.
[03:27:22.095 --> 03:27:33.122]  You see, you'll find that the Club of Rome, one of the big think tanks to the mix-up policy for the future, they're the guys who dreamed up the global warming scam and admitted it in their own book, The First Global Revolution.
[03:27:33.122 --> 03:27:41.108]  Oh yeah, they just republished that, though, two months ago, where Haas says it's all fake, but we use it to, quote, make humans the enemy.
[03:27:41.701 --> 03:27:43.263]  Yes, that's correct.
[03:27:43.263 --> 03:27:46.065]  And so mankind is the enemy to the environment.
[03:27:46.065 --> 03:27:52.531]  And they said during warfare, people do with their tolls, they're more cohesive, and we can get our agenda through then.
[03:27:52.531 --> 03:27:58.436]  We work together in a wartime situation, so that they get a global type war going.
[03:27:58.436 --> 03:28:00.118]  So they use these techniques for sure.
[03:28:00.898 --> 03:28:04.260]  And it never really fails the way it's put over.
[03:28:04.260 --> 03:28:11.804]  They use Madison Avenue, they use the big marketing companies to market ideas via the news, via news clips and so on.
[03:28:11.804 --> 03:28:18.147]  They even pay newspapers to write proactive, as they call them, talks or pieces.
[03:28:18.147 --> 03:28:20.228]  Oh yeah, they take our money.
[03:28:20.228 --> 03:28:22.769]  They take hundreds of billions a year and put it into fake news.
[03:28:23.499 --> 03:28:27.740]  Oh yes, it's softened everything and they must tell it to the public.
[03:28:27.740 --> 03:28:36.783]  They've just been told, in fact, from Bush to start writing positive success stories on NAFTA and integration of the Americas.
[03:28:36.783 --> 03:28:38.824]  So find the good few stories.
[03:28:38.824 --> 03:28:39.945]  There is a problem though.
[03:28:41.958 --> 03:28:48.703]  Uh, and that's that the public isn't sophisticated and doesn't know how they're being lied to, but they all know the government's criminal.
[03:28:48.703 --> 03:28:50.144]  They all know it's dangerous.
[03:28:50.144 --> 03:28:51.685]  Everybody has this feeling of danger.
[03:28:51.685 --> 03:28:57.849]  The psychological warfare experts know that we have a sixth sense, and so an instinctive survival mechanism.
[03:28:57.849 --> 03:29:07.255]  Everybody knows we're in danger, so they try to put in front of that and say, you feel upset because of Al-Qaeda, and people feel the fear, and they go, yeah, there's something real.
[03:29:07.255 --> 03:29:09.677]  What they don't understand is their fear is of the globalists.
[03:29:09.677 --> 03:29:10.638]  You understand what I'm saying, Alan?
[03:29:12.038 --> 03:29:12.479]  Stay there.
[03:29:12.479 --> 03:29:22.643]  I want to know about transference during the break, and then I promise, your phone calls, Will, David, and many others, on the other side of this quick break, 1-800-259-9231, 512-646-5400, InfoWars.com is the website.
[03:29:22.643 --> 03:29:23.064]  Stay with us.
[03:29:23.064 --> 03:29:23.584]  We're on the march.
[03:29:23.584 --> 03:29:24.684]  The Empire's on the run.
[03:29:39.176 --> 03:29:45.159]  Alex Jones and the GCN Radio Network.
[03:29:45.159 --> 03:29:50.502]  The Federal Trade Commission estimates that 9 million Americans are victims of identity theft each year.
[03:29:50.502 --> 03:29:55.385]  The crime of identity theft occurs every 3.5 seconds, costing the victims an average of $8,000.
[03:29:55.385 --> 03:30:03.369]  If you own a PC, passwords are a common form of authentication, and often the only protection between a hacker and your personal information.
[03:30:03.689 --> 03:30:12.672]  Passwords that are stored in a spreadsheet, text file, data file, or any other file that is not encrypted and password protected are vulnerable to malicious theft and misuse.
[03:30:12.672 --> 03:30:17.633]  With PasswordSafe Pro, your passwords can be secured in an encrypted database within minutes.
[03:30:17.633 --> 03:30:24.616]  PasswordSafe Pro utilizes secure 160-bit encryption and comes complete with a strong password generation tool.
[03:30:24.616 --> 03:30:31.618]  For secure password protection and peace of mind, get your free PasswordSafe Pro today at www.passwordsafepro.com.
[03:30:32.518 --> 03:30:38.564]  Again, get your free Password Safe Pro at www.passwordsafepro.com.
[03:30:38.564 --> 03:30:42.408]  Secure password protection and peace of mind is one click away.
[03:30:42.408 --> 03:30:44.590]  Trust the Pro Password Safe Pro.
[03:30:45.543 --> 03:30:49.324]  Hi, this is Alex Jones, and I want to talk to you about the high price of gasoline.
[03:30:49.324 --> 03:30:54.025]  It's no secret that gasoline quality is poor, even though we're paying record prices at the pump.
[03:30:54.025 --> 03:30:59.325]  I have run across a company called SFR, who has developed two products that improve gas mileage.
[03:30:59.325 --> 03:31:10.548]  Instead of paying a mechanic as much as $300 to clean your injection system, Protecta Complete Fuel System Treatment cleans to 95% of new engine condition, improving mileage in only one tank full.
[03:31:10.548 --> 03:31:12.908]  Protecta Engine Treatment not only reduces friction,
[03:31:13.328 --> 03:31:15.368]  But it extends the life of your engine.
[03:31:15.368 --> 03:31:16.269]  Let's face it.
[03:31:16.269 --> 03:31:19.109]  With the high price of gasoline, it's time to take action.
[03:31:19.109 --> 03:31:27.130]  Purchase a protective fuel system treatment for only $9.95 and receive a free engine treatment which is a $12.95 value free.
[03:31:27.130 --> 03:31:29.411]  Call 888-USE-SFR1.
[03:31:29.411 --> 03:31:32.531]  That number again is 888-USE-SFR1.
[03:31:32.531 --> 03:31:36.612]  Or check them out online at oilcompanysecret.com.
[03:31:36.612 --> 03:31:38.773]  That's oilcompanysecret.com.
[03:31:38.773 --> 03:31:41.133]  Satisfaction is guaranteed or your money back.
[03:31:41.613 --> 03:31:43.260]  And it's safe for all cars.
[03:31:43.260 --> 03:31:43.581]  Act now.
[03:31:48.015 --> 03:31:51.397]  Imagine walking down the street and hearing footsteps behind you.
[03:31:51.397 --> 03:31:56.239]  They get closer and closer, and suddenly you have a sense something bad is going to happen.
[03:31:56.239 --> 03:31:58.741]  What are you going to do to defend yourself?
[03:31:58.741 --> 03:32:03.423]  Tebowtech specializes in non-lethal self-defense products for you and your family.
[03:32:03.423 --> 03:32:11.528]  With everything from stun guns and tasers to personal alarms and pepper spray, Tebowtech will arm you with the most advanced non-lethal products anywhere on the net.
[03:32:12.248 --> 03:32:13.609]  Not sure where to start?
[03:32:13.609 --> 03:32:17.512]  The Tebowtech Essentials Package is great for you or to share with your family.
[03:32:17.512 --> 03:32:28.881]  It comes with a 950,000 volt cell phone stun gun, a multi-pack of pepper sprays, an extremely loud personal alarm, and a how-to book for defending yourself with pepper spray all at a low price.
[03:32:28.881 --> 03:32:34.946]  With these or any of Tebowtech's products, you have the tools to defend yourself against an attack and get yourself to safety.
[03:32:35.626 --> 03:32:36.829]  Don't be a victim.
[03:32:36.829 --> 03:32:38.093]  Be a victor.
[03:32:38.093 --> 03:32:39.156]  Stock up now.
[03:32:39.156 --> 03:32:42.885]  tbotech.com That's t-b-o-t-e-c-h dot com.
[03:33:00.410 --> 03:33:04.172]  There might still be time, folks, to turn this around.
[03:33:04.172 --> 03:33:05.393]  I'm begging you.
[03:33:05.393 --> 03:33:05.913]  Wake up.
[03:33:05.913 --> 03:33:11.956]  For those of us that aren't psychopaths, it's very painful to watch him tear children
[03:33:30.370 --> 03:33:32.651]  Out of people's arms.
[03:33:32.651 --> 03:33:41.793]  It's very painful to know they've given each and every one of us the DNA implantations that will give us cancer.
[03:33:41.793 --> 03:33:47.875]  It's very painful to know that they've robbed me of my innocence.
[03:33:47.875 --> 03:33:52.176]  And I'm here to rob you of yours.
[03:33:52.176 --> 03:33:58.898]  Because if you continue to be in denial, they're going to be able to have their way with you.
[03:34:01.328 --> 03:34:04.969]  So I'm sorry that childhood is now ending.
[03:34:04.969 --> 03:34:07.509]  But I need you to consciously break your conditioning now.
[03:34:07.509 --> 03:34:17.231]  I need you to consciously realize that very serious people have you in their crosshairs.
[03:34:17.231 --> 03:34:22.792]  I'm tired of all the autistic children having their lives ruined.
[03:34:22.792 --> 03:34:26.213]  I'm tired of watching the globalists have their way with us.
[03:34:26.213 --> 03:34:27.053]  I want to change it.
[03:34:27.053 --> 03:34:28.173]  That's why I'm risking my life.
[03:34:29.710 --> 03:34:31.595]  This isn't about having my name being known.
[03:34:31.595 --> 03:34:33.860]  It's not about being a big shot.
[03:34:37.637 --> 03:34:38.998]  It's not about being a filmmaker.
[03:34:38.998 --> 03:34:40.039]  It's about survival.
[03:34:40.039 --> 03:34:53.408]  It's about me being a natural human being that resists tyranny and an attack on my species and an attack to alter my species and to experiment on my species by a malfunctioning subgroup who are like a cancer.
[03:34:53.408 --> 03:34:54.729]  They are a cancer.
[03:34:54.729 --> 03:35:00.714]  They think they're dominant, they're controlling because they're willing to take over, dominate societies, feed on societies.
[03:35:00.714 --> 03:35:03.436]  They think it's their right to rule us.
[03:35:03.436 --> 03:35:06.458]  They think they're the elite because they can race through the body politic
[03:35:07.205 --> 03:35:08.886]  No, it's because they're malfunctioning.
[03:35:08.886 --> 03:35:18.854]  It's because they are psychopathic that they're able to do this, because the rest of us have default switches against doing what they do, because we're part of the species, not this aberrant malfunction.
[03:35:18.854 --> 03:35:21.836]  Alan Watt, and I'm going to go back to Will and others.
[03:35:21.836 --> 03:35:22.177]  Yes.
[03:35:22.177 --> 03:35:23.378]  Well, it's true.
[03:35:23.378 --> 03:35:24.559]  There's no doubt about it.
[03:35:26.830 --> 03:35:32.873]  This is one of the things that Davenport put in charge of this particular Cold Spring Harbor investigation.
[03:35:32.873 --> 03:35:46.938]  He said, until we deal with the eradication of inferior types, he said, unless we do this, they will eventually take over and they will take control of the world and we shall lose control.
[03:35:46.938 --> 03:35:48.779]  That's what he said in his own writings.
[03:35:48.779 --> 03:35:53.881]  And Dr. Watson, the head of the Human Genome, just had to leave for making similar comments.
[03:35:54.577 --> 03:36:03.744]  There's no doubt, they're all part, they've never changed, never ever changed any of their thinking on this whole agenda and the reasons why they think they must do it.
[03:36:03.744 --> 03:36:06.546]  There's not one part of it where they've softened at all.
[03:36:06.546 --> 03:36:07.707]  I want to go back to the calls.
[03:36:07.707 --> 03:36:08.908]  Will, you had another comment.
[03:36:08.908 --> 03:36:10.529]  Go ahead, then we're going to go to AJ.
[03:36:10.529 --> 03:36:10.969]  Go ahead.
[03:36:10.969 --> 03:36:23.779]  Yes, in the recent book that's been published called Dr. Mary's Monkeys, Dr. Mary Sherman was the cancer research scientist in the 60s that was working on, apparently working on a
[03:36:24.822 --> 03:36:41.975]  Uh, they were using a particle accelerator somewhere in New Orleans to make this fast acting monkey virus cancer formula cocktail that they wanted to supposedly use on Castro at that time.
[03:36:41.975 --> 03:36:50.722]  And she was mysteriously murdered and found in her apartment with her arm burned off.
[03:36:50.722 --> 03:36:51.723]  And, uh, well,
[03:36:52.105 --> 03:36:56.328]  Anyway, the book is very interesting, gives a lot of theory and a lot of information.
[03:36:56.328 --> 03:37:02.593]  They talked about the monkey viruses that were used in the Salk and the Sabine vaccine.
[03:37:03.618 --> 03:37:07.682]  The author makes it sound like, you know, by accident, because it's sloppy research.
[03:37:07.682 --> 03:37:27.522]  Yeah, hundreds of millions of Americans accidentally got SV40, but when you listen to Salk and read the research, and I see the studies, like all the time you'll hear, oh, a vaccine was contaminated, and that's because it, you know, would accidentally go ahead and just kill you, or make you have a convulsion, ooh, it was too obvious, they recall it, then you can read the rundown on what the regulators said was in there,
[03:37:27.842 --> 03:37:27.982]  Yeah.
[03:37:27.982 --> 03:37:28.983]  That isn't bad at all about this.
[03:37:52.586 --> 03:38:04.402]  As I say, during World War II, they had so many of these particular viruses perfected, they could grow them in an hour from scratch and introduce them in various means.
[03:38:05.114 --> 03:38:14.001]  And they also could target when, in your age group, that would eventually come out and manifest in you, depending on your hormonal level, etc.
[03:38:14.001 --> 03:38:21.186]  So if they want you to die at 40, as soon as your hormones start to decline, this would kick in and take over.
[03:38:21.186 --> 03:38:24.769]  So that actually had them time-released to an extent, according to your physiology.
[03:38:24.949 --> 03:38:50.725]  Yeah, by the way, I've played clips of Dr. Salk and all of this, and people want quote evidence, just Google it, start searching it, but I remember reading, uh, six, seven years ago when I really researched this, I'd always heard it and seen pieces, where the Rockefeller Foundation in the 20s and 30s cornered, uh, a cancer treatment, and then literally isolated it was viruses, and then had them spread, had them put in the vaccines, had them put in water supplies.
[03:38:50.725 --> 03:38:52.226]  I mean, these are bastards, folks.
[03:38:53.112 --> 03:39:09.256]  It's even worse than that, because I was going through the history of the Rothschild family, and the two children at the beginning, the turn of 1900, both had written small booklets on the ways to spread contagious diseases amongst the poor.
[03:39:09.256 --> 03:39:16.538]  They were fascinated by how disease could be transmitted by parasites and so on, like lice and all that.
[03:39:16.538 --> 03:39:21.779]  And here's two children, 12 years old and 10 years old, writing books on this.
[03:39:22.359 --> 03:39:23.920]  And they just happened to be Rothschilds.
[03:39:23.920 --> 03:39:25.600]  Now, what was the fascination?
[03:39:25.600 --> 03:39:28.461]  Until you go into understanding, these are the economists of the world.
[03:39:28.461 --> 03:39:29.482]  They're not just bankers.
[03:39:29.482 --> 03:39:32.783]  They project the future many generations into the future.
[03:39:32.783 --> 03:39:34.004]  They're the great architects.
[03:39:34.004 --> 03:39:35.164]  They are the architects.
[03:39:35.164 --> 03:39:37.425]  They design the whole hell world we live in.
[03:39:38.021 --> 03:39:46.206]  Yeah, they look upon the whole human herd, and that's what they call it, the human herd, as a farmer looks upon his cattle.
[03:39:46.206 --> 03:39:49.628]  That's why I want the police to know you are the biggest joke to them.
[03:39:49.628 --> 03:39:50.528]  They hate you.
[03:39:50.528 --> 03:39:51.829]  They don't care about you.
[03:39:51.829 --> 03:39:52.810]  The military.
