[00:00.000 --> 00:27.700]  Infowars, tomorrow's news, today.
[03:09:26.300 --> 03:09:33.300]  And people just don't realize it because they've synthetically tried to prop it up with the emergency petroleum reserves being released.
[03:09:33.300 --> 03:09:41.300]  All of these tax holidays, you know, oh, we're going to give you free money for college tuition and all this other BS.
[03:09:41.300 --> 03:09:52.300]  It's all been synthetic. And I'm afraid that we're about to get the reality, the dose of reality soon with how bad the economy actually is under Joe Biden.
[03:09:52.300 --> 03:10:01.300]  All right, Owen, great, great job last night. And today you'll be on in about 50 minutes at info wars.com, four slash show stations across the country.
[03:10:01.300 --> 03:10:04.300]  Owen Troy and the Orem. Thank you so much, Owen.
[03:10:04.300 --> 03:10:05.300]  Thank you.
[03:10:05.300 --> 03:10:10.300]  All right. I got to hit this. I'm going to throw the baton to Kate Dolly.
[03:10:10.300 --> 03:10:13.300]  It was about to take over and she's loaded for bear.
[03:10:13.300 --> 03:10:18.300]  With all the latest developments.
[03:10:18.300 --> 03:10:23.300]  King Charles, the third is at the head of the new world order.
[03:10:23.300 --> 03:10:26.300]  He is a depopulationist. He is a globalist.
[03:10:26.300 --> 03:10:31.300]  He literally says we need to kill, like his dad said, at least 80% of the world population.
[03:10:31.300 --> 03:10:32.300]  Look it up.
[03:10:32.300 --> 03:10:37.300]  Prince Charles calls for the depopulation. Prince Philip calls depopulation.
[03:10:37.300 --> 03:10:42.300]  Viruses to kill 80% of us, but he wants to take a shot because he loves you.
[03:10:42.300 --> 03:10:46.300]  And so here we are at this crossroads right now.
[03:10:46.300 --> 03:10:51.300]  And the media is like, oh, you're in a Walgreens, you're in a Walmart, you're in a wherever.
[03:10:51.300 --> 03:10:56.300]  There's just nothing but royalty magazines at the checkout.
[03:10:56.300 --> 03:10:59.300]  Our country was founded in not being part of this.
[03:10:59.300 --> 03:11:01.300]  They're not even British. They don't represent England.
[03:11:01.300 --> 03:11:05.300]  They are the highest levels of the spiders web.
[03:11:05.300 --> 03:11:10.300]  And so the videos on info wars.com is a bunch of different angles.
[03:11:10.300 --> 03:11:16.300]  You're the clips. Watch King Charles Pelted with eggs. One man detained.
[03:11:16.300 --> 03:11:22.300]  And people are like, oh, how dare you be mean to the king?
[03:11:22.300 --> 03:11:26.300]  And you know, this eggs are missing him or not and hitting him.
[03:11:26.300 --> 03:11:31.300]  But the whole point is this guy wants to depopulate you.
[03:11:31.300 --> 03:11:34.300]  He wants to cut off your resources.
[03:11:34.300 --> 03:11:36.300]  And now they're acting like it's a terrorist attack.
[03:11:36.300 --> 03:11:39.300]  But somebody threw eggs at him.
[03:11:39.300 --> 03:11:43.300]  We have to realize that these people are not our friends.
[03:11:43.300 --> 03:11:49.300]  And they need to know they're not going to lead comfortable lives and not be exposed while they're trying to do this to us.
[03:11:49.300 --> 03:11:53.300]  They have this nice affected, you know, British accent.
[03:11:53.300 --> 03:11:57.300]  And gentlemenly, they are psycho psychos.
[03:11:57.300 --> 03:12:10.300]  Here's a few of the clubs.
[03:12:10.300 --> 03:12:29.300]  I think this is, we're doing the story here.
[03:12:29.300 --> 03:12:31.300]  Beyond sycophantic.
[03:12:31.300 --> 03:12:36.300]  And the media is acting like this is asteroids hitting the earth and killing all of us.
[03:12:36.300 --> 03:12:40.300]  All right, Kate Daly, syndicated talk show host, ready to take over.
[03:12:40.300 --> 03:12:43.300]  She's got all the latest developments. Thank you so much, Kate.
[03:12:43.300 --> 03:12:47.300]  Thanks so much, Alex. Such a great point about the little stubby fingers, Charles.
[03:12:47.300 --> 03:12:54.300]  So we're being trolled in this nation with how amazing royalty is every five seconds.
[03:12:54.300 --> 03:12:56.300]  I love that great point.
[03:12:56.300 --> 03:12:59.300]  Wouldn't we all like to pelton with tomatoes?
[03:12:59.300 --> 03:13:10.300]  Okay, look, I was super excited to, to basically end democracy as Biden put it and democracy last night.
[03:13:10.300 --> 03:13:13.300]  Super excited because we know we live in a republic. That's why.
[03:13:13.300 --> 03:13:15.300]  And that's not what happened.
[03:13:15.300 --> 03:13:26.300]  And I want to have a real, real conversation with you about this and give you some thoughts of mine because I'm seeing I'm seeing this whole thing.
[03:13:26.300 --> 03:13:30.300]  Well, yesterday I talked about, I talked about what would happen.
[03:13:30.300 --> 03:13:34.300]  I said they're going to rig the selection. They're going to do it.
[03:13:34.300 --> 03:13:38.300]  And whether they do it for the reflection of the real votes.
[03:13:38.300 --> 03:13:44.300]  Okay, they actually show you that or they do it for the leftist progressive globalist.
[03:13:44.300 --> 03:13:47.300]  Okay, they're going to do it, but there's a reason why.
[03:13:47.300 --> 03:13:51.300]  And I'll get to that in just a moment for sure in the next segment.
[03:13:51.300 --> 03:14:00.300]  But I feel like we're all sitting around waiting for, I don't know, it's like waiting for a divorce court so we can see who gets custody of us.
[03:14:00.300 --> 03:14:02.300]  Don't you feel like that right now?
[03:14:02.300 --> 03:14:06.300]  That is never how we were ever supposed to feel in this country.
[03:14:06.300 --> 03:14:09.300]  Because we're not King Charles.
[03:14:09.300 --> 03:14:11.300]  What a doink.
[03:14:11.300 --> 03:14:15.300]  Anyways, we're not, we're not Britain. We're not supposed to be anyway.
[03:14:15.300 --> 03:14:18.300]  We got a lot of ties to Britain, unfortunately.
[03:14:18.300 --> 03:14:21.300]  But we're not supposed to be them.
[03:14:21.300 --> 03:14:23.300]  And there were reasons for that.
[03:14:23.300 --> 03:14:26.300]  We fought a revolution to get this republic. We did.
[03:14:26.300 --> 03:14:30.300]  So I want to talk to you about some of the things that happened.
[03:14:30.300 --> 03:14:42.300]  And in our discussion today, we need to talk about the fact that if you can have a guy like Sling-Blade when in Pennsylvania,
[03:14:42.300 --> 03:14:47.300]  he reminds me of Sling-Blade, sorry, the character of Sling-Blade, the movie.
[03:14:47.300 --> 03:14:52.300]  If you can have a guy that resembles Sling-Blade,
[03:14:52.300 --> 03:14:59.300]  then that means that you're intentionally wanting to pretty much mock us and put somebody in like that.
[03:14:59.300 --> 03:15:03.300]  He was inserted. You and I both know it. We all know it.
[03:15:03.300 --> 03:15:06.300]  Right? This is a joke, right?
[03:15:06.300 --> 03:15:13.300]  So when you're looking at somebody like this and the left is all slobbering all over him
[03:15:13.300 --> 03:15:17.300]  and he can't utter a single sentence, fracking. I love fracking.
[03:15:17.300 --> 03:15:20.300]  Fracking's good. Fracking's good. Good night, everybody.
[03:15:20.300 --> 03:15:28.300]  I mean, when we look at somebody like this getting in, then you know there's no doubt in our minds that we were robbed.
[03:15:28.300 --> 03:15:32.300]  But it's much more than being robbed is what I want to talk about.
[03:15:32.300 --> 03:15:36.300]  Because I think there's a plan, you know, obviously at stake here.
[03:15:36.300 --> 03:15:39.300]  I'll be right back on the Alex Jones show and Kate Daly, your guest host.
[03:15:39.300 --> 03:15:47.300]  But let me just tell you, there's a lot to talk about here. Why did they not give the Red the chance?
[03:15:47.300 --> 03:15:49.300]  Why did they not do it?
[03:15:49.300 --> 03:16:13.300]  When we come back, I want to share some thoughts with you. Be right back.
[03:16:20.300 --> 03:16:25.300]  So I want to ask all of you today to help keep me on the air.
[03:16:25.300 --> 03:16:28.300]  In my decades on air, I've never asked for personal donations.
[03:16:28.300 --> 03:16:34.300]  But I've been forced by the bankruptcy court to pay for 40% of the legal fees and I can't fund those myself.
[03:16:34.300 --> 03:16:40.300]  It's unsustainable. So please visit saveinfowars.com.
[03:16:40.300 --> 03:16:46.300]  Saveinfowars.com where you can make straight donations, 5, 10, $50, $100, whatever you can,
[03:16:46.300 --> 03:16:51.300]  so that I can continue to persevere. I'll never give up. I'll never give in, but I could give out.
[03:16:51.300 --> 03:16:55.300]  Thank you for your support. Wouldn't be without you. Saveinfowars.com.
[03:16:55.300 --> 03:17:01.300]  I am extremely honored to be seen by the globalists as their number one enemy.
[03:17:01.300 --> 03:17:10.300]  I am blessed to know that our information is so hardcore that the enemies of humanity are obsessed with silencing us.
[03:17:10.300 --> 03:17:14.300]  They know the truth about their globalist operations is exposed.
[03:17:14.300 --> 03:17:20.300]  And all over the planet, humanity is awakening and peacefully fighting back.
[03:17:20.300 --> 03:17:25.300]  And our main tool is free speech and the truth we promote using free speech.
[03:17:25.300 --> 03:17:31.300]  That's why when you share articles and videos from man.video or infowars.com or newswars.com, it changes the world.
[03:17:31.300 --> 03:17:38.300]  And that's why when you go to infowars.com and get amazing products that empower you and your body and your immune system
[03:17:38.300 --> 03:17:43.300]  and that of your family, you're also empowering the tip of the spear in the fight against the globalist.
[03:17:43.300 --> 03:17:49.300]  The fight starts at infowars.com and the support of the fight starts at infowars.com.
[03:17:49.300 --> 03:17:52.300]  God bless and thank you all for your support.
[03:17:57.300 --> 03:18:01.300]  The biggest sale of 2022 is running right now at infowars.com.
[03:18:01.300 --> 03:18:06.300]  Incredible products like X3 and Vitamin Refusion, DNA Force Plus.
[03:18:06.300 --> 03:18:11.300]  If you want to boost your body's energy, your stamina, your libido, particularly your immune system,
[03:18:11.300 --> 03:18:15.300]  these are the products and they're all 40 to 50% off.
[03:18:15.300 --> 03:18:21.300]  But when you use promo code 17761776 at checkout,
[03:18:21.300 --> 03:18:26.300]  you get an additional 10% off and double Patriot points on your next order.
[03:18:26.300 --> 03:18:30.300]  So please visit infowars.com today and experience X3,
[03:18:30.300 --> 03:18:35.300]  experience Vitamin Refusion, experience DNA Force Plus and so many other great products
[03:18:35.300 --> 03:18:37.300]  and know you're keeping the tip of the spear on air.
[03:18:37.300 --> 03:18:44.300]  So again, 1776 is the promo code at infowars.com for an additional 10% off.
[03:18:44.300 --> 03:18:47.300]  I want to thank you all for your support because these products aren't just amazing,
[03:18:47.300 --> 03:18:50.300]  they also fund the info war, a 360 win.
[03:18:50.300 --> 03:18:54.300]  Again, thanks for your support. It's a critical fight. Visit infowars.com right now.
[03:18:54.300 --> 03:18:58.300]  Once a tragedy reaches a level of national significance,
[03:18:58.300 --> 03:19:06.300]  American citizens should be allowed to basically question that event in any way that they deem fit.
[03:19:06.300 --> 03:19:09.300]  The First Amendment is unique in the world. That's what they want to take away,
[03:19:09.300 --> 03:19:11.300]  your ability to speak freely.
[03:19:11.300 --> 03:19:14.300]  So they're going to go for Mike Lindell next, or they're going to go for Steve Bannon,
[03:19:14.300 --> 03:19:37.300]  or they're going to go for Tucker Carlson.
[03:19:44.300 --> 03:19:55.300]  Welcome back to the Alex Jones Show and Kate Dolly, the guest host.
[03:19:55.300 --> 03:20:14.300]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[03:20:14.300 --> 03:20:25.300]  Let me just tell you, we have a lot to talk about when it comes to elections.
[03:20:25.300 --> 03:20:28.300]  Yesterday I said they were going to rig the election and I meant it.
[03:20:28.300 --> 03:20:32.300]  You know they're going to. Did we all think we were going to show up at the same exact machines
[03:20:32.300 --> 03:20:39.300]  in the same exact voting manner in the same exact way and get anything like some kind of magical different result?
[03:20:39.300 --> 03:20:42.300]  Of course not. It was never going to happen.
[03:20:42.300 --> 03:20:45.300]  So what are the reasons? That's what I want to talk about with you.
[03:20:45.300 --> 03:20:48.300]  What are the reasons they're doing this? What's the bigger picture?
[03:20:48.300 --> 03:20:52.300]  So I also wanted to talk to you before I get there about the races.
[03:20:52.300 --> 03:20:54.300]  Everything is razor tight right now.
[03:20:54.300 --> 03:20:57.300]  I mean it couldn't be tighter. I mean like what is it?
[03:20:57.300 --> 03:21:01.300]  Like 10,000 votes, 5,000 votes is ridiculous.
[03:21:01.300 --> 03:21:04.300]  Now we have a conservative majority in the country.
[03:21:04.300 --> 03:21:08.300]  So when you're looking at state races and when you're looking at federal races,
[03:21:08.300 --> 03:21:11.300]  there is no way that can happen. There's just no way that can happen.
[03:21:11.300 --> 03:21:15.300]  It's statistically mathematically impossible.
[03:21:15.300 --> 03:21:18.300]  But they've been doing this for quite a long time.
[03:21:18.300 --> 03:21:22.300]  Quite a few decades in telling us that, oh man it was tight.
[03:21:22.300 --> 03:21:24.300]  You just need to work harder next time.
[03:21:24.300 --> 03:21:28.300]  You just need to convince a few more people next time and then you'll win.
[03:21:28.300 --> 03:21:32.300]  So the whole thing is ridiculous. The whole thing is played and it's pathetic.
[03:21:32.300 --> 03:21:34.300]  But let's talk about how and why.
[03:21:34.300 --> 03:21:37.300]  Kristi Noem they even said won in a landslide.
[03:21:37.300 --> 03:21:39.300]  She was the only landslide they talked about.
[03:21:39.300 --> 03:21:44.300]  And still when you look at her state, the state is mostly all red.
[03:21:44.300 --> 03:21:47.300]  The almost the entire thing is red.
[03:21:47.300 --> 03:21:49.300]  So they put her at 62%.
[03:21:49.300 --> 03:21:54.300]  That would be more like 80-85% if you were really looking at the state.
[03:21:54.300 --> 03:21:59.300]  So they put it at 62% and I actually believe that number was a lot higher.
[03:21:59.300 --> 03:22:02.300]  But that's the only landslides you're going to probably hear about today.
[03:22:02.300 --> 03:22:05.300]  And of course what were the headlines?
[03:22:05.300 --> 03:22:09.300]  Republicans in shock. House control. Disclose.
[03:22:09.300 --> 03:22:16.300]  Dems holding Senate and my favorite, toxic Trump in mega, MAGA meltdown.
[03:22:16.300 --> 03:22:22.300]  So we are now the MAGA Republicans as King Fraudalot has referred to over and over.
[03:22:22.300 --> 03:22:24.300]  Press is referring to it because they're told to.
[03:22:24.300 --> 03:22:27.300]  And now we're having this situation where we're shocked.
[03:22:27.300 --> 03:22:30.300]  No we're not shocked. I'm not shocked at all.
[03:22:30.300 --> 03:22:38.300]  Because I feel like the reason that they would swing it to, if they were going to swing it yesterday,
[03:22:38.300 --> 03:22:40.300]  they had two reasons, I think.
[03:22:40.300 --> 03:22:43.300]  Number one was if they were going to swing it to the Democrats.
[03:22:43.300 --> 03:22:47.300]  Okay, let's just say, you know, they swung it to the Democrats like they're doing right now.
[03:22:47.300 --> 03:22:50.300]  That would mean that they were ready for the great reset.
[03:22:50.300 --> 03:22:52.300]  It would mean that they were ready for more chaos.
[03:22:52.300 --> 03:22:56.300]  It would mean that the chaos is coming quickly.
[03:22:56.300 --> 03:23:01.300]  The food shortages quickly. More inflation quickly.
[03:23:01.300 --> 03:23:04.300]  That's what that means. It means they're more ready.
[03:23:04.300 --> 03:23:12.300]  It means we have enough satellites up. We have enough 5G up that they might be able to also get us into digital currency quickly.
[03:23:12.300 --> 03:23:15.300]  Okay, that means they're just more ready for it.
[03:23:15.300 --> 03:23:22.300]  If they were going to give us the red wave, which would have actually reflected what the country was feeling and thinking.
[03:23:22.300 --> 03:23:26.300]  Because you know it and I know it. Everyone knows it, right?
[03:23:26.300 --> 03:23:31.300]  If they were actually going to do that, what they would have done was they would be basically saying,
[03:23:31.300 --> 03:23:35.300]  well, we need a little bit more time. We need a little bit more time.
[03:23:35.300 --> 03:23:41.300]  We'll make you guys complacent. You'll think you've won. Okay, you'll think you've won a something.
[03:23:41.300 --> 03:23:45.300]  What did you win, Bob? A set of Gensu knives. That's what you won.
[03:23:45.300 --> 03:23:49.300]  Basically, we're getting a set of Gensu knives because we're not going to get any liberty back.
[03:23:49.300 --> 03:23:58.300]  I can assure you, so they would have had gridlock and they would have done these monstrous things to show you that nobody can get along
[03:23:58.300 --> 03:24:02.300]  and everybody just needs to be kind to each other, which you and I both know is total BS.
[03:24:02.300 --> 03:24:08.300]  Because what that means is be silent or no one's really fighting. It's like a fake fight.
[03:24:08.300 --> 03:24:11.300]  Gotta love fake fighting. It's like a fake wrestling match.
[03:24:11.300 --> 03:24:20.300]  So basically, they would have needed time. They would have needed some time and they obviously don't.
[03:24:20.300 --> 03:24:24.300]  Because you and I both know, look at the Kerry Lake race, okay?
[03:24:24.300 --> 03:24:32.300]  Kerry Lake was up in every single race. Katie Hobbs, that hot mess, didn't even come out of her little hole.
[03:24:32.300 --> 03:24:40.300]  She didn't even campaign. Nothing. You never saw her. She wasn't around. It was ridiculous. It was ridiculous.
[03:24:40.300 --> 03:24:44.300]  It reminds me of King Fry a lot right before the 2020, okay?
[03:24:44.300 --> 03:24:51.300]  So for her to win would have been Asinine, but they're going to carry her to a win.
[03:24:51.300 --> 03:24:58.300]  She already knew the race was fixed and what was she in charge of? Elections to make it even worse.
[03:24:58.300 --> 03:25:02.300]  Okay, so why are they doing this? Why are they putting Sling Blade in?
[03:25:02.300 --> 03:25:10.300]  Why are we seeing these races that you absolutely know that there is no way, there is absolutely no way they could have won?
[03:25:10.300 --> 03:25:19.300]  I think when they did the 2020 election, they were at a point where so much was already facilitated and ready to go,
[03:25:19.300 --> 03:25:26.300]  that they didn't care at that point. They were almost mocking you. They were basically mocking us. I should say that.
[03:25:26.300 --> 03:25:33.300]  Because they knew that Biden was a total troll and he was hated. They knew that he was aloof.
[03:25:33.300 --> 03:25:42.300]  He was like this thing that hung around Washington for 45 years and they knew that we would know that we would never vote for that guy.
[03:25:42.300 --> 03:25:46.300]  The nation was never on board with him. Nobody ever showed up to anything he ever did.
[03:25:46.300 --> 03:25:53.300]  And these leftist progressives have to use the screens to show you that they can't fill an arena.
[03:25:53.300 --> 03:25:58.300]  They've got to block it off, black screen, just to make it look like there's a crowd, right?
[03:25:58.300 --> 03:26:07.300]  So there's a lot of shenanigans that happen, but they wanted you to know that they were going to put in the doofiest, most trolliest,
[03:26:07.300 --> 03:26:18.300]  most pedophilish president of all time in a spot and then on top of it tell you that he got the most votes of any president in the entire nation.
[03:26:18.300 --> 03:26:26.300]  Wow. Now, that's going pretty far. So what this means to me is they're just not afraid anymore.
[03:26:26.300 --> 03:26:33.300]  They're not afraid of you believing in the elections, just like believing in currency, okay?
[03:26:33.300 --> 03:26:39.300]  Belief is what has carried us. Belief is what has carried the money, not actual gold.
[03:26:39.300 --> 03:26:48.300]  And in elections, they're finally at the point now where they will put and install a Federman in, a Biden in, a Hormala,
[03:26:48.300 --> 03:26:53.300]  I can't call her anything else, or a Hormala in, okay? They'll put these people in.
[03:26:53.300 --> 03:26:56.300]  Gretchen Wormwood, I just said that's what I call her.
[03:26:56.300 --> 03:27:03.300]  You know, she's a hot mess. Her state hates her. They really do, but they put her in.
[03:27:03.300 --> 03:27:11.300]  In my state, Utah, oh my gosh, we got a slime ball, a slime ball parading around as a conservative, completely liberal.
[03:27:11.300 --> 03:27:16.300]  I wish you'd come out of the liberal closet, right? Or any closet, whatever.
[03:27:16.300 --> 03:27:23.300]  But all I'm saying is, is they don't care if you believe it or they be on reproach.
[03:27:23.300 --> 03:27:32.300]  And what I want to talk about to today is what can we do because there is something we can do and it doesn't require a revolution.
[03:27:32.300 --> 03:27:40.300]  It actually requires a reclamation, and a reclamation is something very, very different, okay?
[03:27:40.300 --> 03:27:44.300]  But how are we going to do that? We don't need to fight a revolution. We already won the revolution.
[03:27:44.300 --> 03:27:48.300]  We already got our constitution, and it's still hanging by a thread.
[03:27:48.300 --> 03:27:57.300]  The problem is, is that they, and this is why they're pushing the article 5 con con, they want to change it to fit what they're doing now, or in the future.
[03:27:57.300 --> 03:28:06.300]  But the constitution still stands, which means that there is a way that we can fight this if you're willing to, if we were willing to.
[03:28:06.300 --> 03:28:15.300]  And it actually is really, really simple, but it's going to be, it's going to be having to really talk to people to get them on board to do it, though.
[03:28:15.300 --> 03:28:19.300]  And that's the hard part, is getting people to do something in mass, right?
[03:28:19.300 --> 03:28:27.300]  But even if we had a little bit of the mass working in our favor, it has never been the majority that's been away, because it's always been the minority.
[03:28:27.300 --> 03:28:32.300]  And we are part of that minority, and we need to strengthen the minority.
[03:28:32.300 --> 03:28:42.300]  Don't ever expect the masses to understand everything, or even want to, but the minority can, and the minority has always won out.
[03:28:42.300 --> 03:28:49.300]  So when I come back, I want to talk to you about what we can do, because they're obviously going to rig every election.
[03:28:49.300 --> 03:29:15.300]  And we better be ready for it. I'll be right back on The Alex Jones Show.
[03:29:15.300 --> 03:29:31.300]  That's why it's so essential today, now more than ever, to share links, rimpholwars.com, and to also financially support rimpholwars.com for the most critical time on our fight by using promo code 1776 at checkout to get additional 10% off.
[03:29:31.300 --> 03:29:37.300]  These people are coming for your birthright, they're coming for your First Amendment, they admit, once they've silenced us, they're coming for you.
[03:29:37.300 --> 03:29:45.300]  I am in your hands, and I'm asking of your support now, who have my commitment to never give up or back down, but I could give out without your support.
[03:29:45.300 --> 03:29:56.300]  Thank you for all your past support, and I'm encouraging you now to redouble your efforts at infowarsstore.com with promo code 1776 for an additional 10% off on the already big sales and huge discounts.
[03:29:56.300 --> 03:30:07.300]  I say tragedy reaches a level of national significance. American citizens should be allowed to basically question that event in any way that they deem fit.
[03:30:07.300 --> 03:30:12.300]  The First Amendment is unique in the world. That's what they want to take away, your ability to speak freely.
[03:30:12.300 --> 03:30:17.300]  So they're going to go for Mike Lindell next, or they're going to go for Steve Bannon, or they're going to go for Tucker Carlson.
[03:30:17.300 --> 03:30:26.300]  I started the globalist 30 years ago, but on their 28 years, and I knew they were planning all of this, and I warned the public as a modern Paul Revere, but I couldn't have done it without your support.
[03:30:26.300 --> 03:30:33.300]  And now, because we've been so successful warning the population of the planet, not just America, we're public enemy number one when it comes to the globalist agenda.
[03:30:33.300 --> 03:30:39.300]  That's why it's more important than ever to realize how successful info wars has been because of your past support.
[03:30:39.300 --> 03:30:48.300]  So I salute you, and I thank you, and I ask you now, the critical juncture of the battle, three double your efforts by visiting infowarstore.com and getting amazing products that keep us on air.
[03:30:48.300 --> 03:30:55.300]  1776, the promo code, the destination is infowarstore.com, and I thank you all for your support.
[03:30:55.300 --> 03:31:01.300]  It's our best seller. We first came out with it five years ago, and it was a moderate seller.
[03:31:01.300 --> 03:31:10.300]  But as folks tried vitamin mineral fusion and experienced the way it made them feel and how healthy it made them, it has become our number one overall best seller.
[03:31:10.300 --> 03:31:13.300]  And it's been sold out for a while, but it's finally back in stock.
[03:31:13.300 --> 03:31:20.300]  Vitamin mineral fusion doesn't just supercharge your immune system, but it helps every cellular function of the body.
[03:31:20.300 --> 03:31:27.300]  It has all the minerals, all the key amino acids, all of the essential vitamins that you need to live and be healthy.
[03:31:27.300 --> 03:31:33.300]  The essential means without these things, you die. And so much of the food is debased. There's so many chemicals in the environment.
[03:31:33.300 --> 03:31:37.300]  It is critical to bolster our bodies defenses with a product like this.
[03:31:37.300 --> 03:31:44.300]  Now, there are other great vitamin mineral products out there, but this is amongst the very best, and it's a low price, and it funds the info war.
[03:31:44.300 --> 03:31:55.300]  So the only way you lose is not taking action today, getting vitamin mineral fusion finally back in stock at infowarstore.com for 50% off vitamin mineral fusion back in stock infowarstore.com.
[03:31:55.300 --> 03:32:03.300]  It's November 2022, and that means our historic biggest sale of the year is now live at infowarstore.com.
[03:32:03.300 --> 03:32:13.300]  Up to 60% off on our best selling products when you use promo code 1776 or 1776 at checkout.
[03:32:13.300 --> 03:32:21.300]  Finally, back in stock our super high quality organic based multivitamin back in stock massively discounted at infowarstore.com.
[03:32:21.300 --> 03:32:26.300]  Vitamin mineral fusion incredible back in stock massively discounted infowarstore.com.
[03:32:26.300 --> 03:32:32.300]  The vitamin C zinc again organic vitamin C 1100% with the rose hips and zinc.
[03:32:32.300 --> 03:32:37.300]  This is the Linus Pauling formula. You want it infowarstore.com and the list goes on and on.
[03:32:37.300 --> 03:32:49.300]  DNA Force Plus, Brain Force Ultra, Super Mel Vitality, Physic Magnesium, all of it from 40 to 60% off when you use promo code 1776 at infowarstore.com.
[03:32:49.300 --> 03:32:55.300]  You're insane. All the stuff going on in this world. If you don't boost your immune system, plus it keeps us on air, a win-win.
[03:32:55.300 --> 03:33:05.300]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[03:33:05.300 --> 03:33:21.300]  Back here with you on the Alex Jones show in Kate Dally, your guest host. So here's the deal. They want to steer us to the right. You've detected that. I'm sure. Haven't you?
[03:33:21.300 --> 03:33:32.300]  That's why they're letting King Fraudalot's gaffes go in the news every day. If they wanted us to respect him, we would be taught to respect him. We're not.
[03:33:32.300 --> 03:33:41.300]  We're told these people are a joke. We talk about it. We see the gaffes. If they didn't want us to see it, they simply just would not show it to us.
[03:33:41.300 --> 03:33:53.300]  So really what's going on here is they're steering us to the right. You don't see anyone joining the party going from right to left. Why would you?
[03:33:53.300 --> 03:34:03.300]  The economy is a crap fest. The blue is the party of genital mutilation at five years old and censorship. Who would join that right now?
[03:34:03.300 --> 03:34:13.300]  And I know there's a lot of hard-core Democrats out there that are not on board with some of the leftist progressive stuff they're doing, but the party's been hijacked.
[03:34:13.300 --> 03:34:26.300]  So you'll get some blue, some Democrats going over to the right just to restore the economy. But why do they want to move us to the right? Why are they telling us to go to the right, basically?
[03:34:26.300 --> 03:34:39.300]  And I think it's for two reasons. Number one, it's to create such a fiasco with voting, and they are deliberately stealing it in order to bring on blockchain, voting by blockchain.
[03:34:39.300 --> 03:34:50.300]  The more open we are to blockchain, the more open we'll be to digital currency because it will provide transparency they'll tell us, but that's not actually what it's going to provide.
[03:34:50.300 --> 03:35:00.300]  It's just going to provide more control. But that's going to be the lie. So they're going to start ramping up blockchain because they know people out in the country are furious right now.
[03:35:00.300 --> 03:35:09.300]  And they used to just take team A and team B, we'll put in the Republicans for a while, then we'll put in the Democrats for a while, then the Republicans, right? That's how they do it.
[03:35:09.300 --> 03:35:18.300]  They swat us back and forth. Even in 08, they moved us toward Obama, didn't they? Oh, yeah, he's the guy for both sides.
[03:35:18.300 --> 03:35:24.300]  Remember how he talked about NSA Spine? He was going to end all of that. A lot of Republicans actually fell for it, right?
[03:35:24.300 --> 03:35:32.300]  So we're very easily manipulated, but they really want World War III, because there's a lot of rhinos that we're going to profit from that.
[03:35:32.300 --> 03:35:40.300]  And they really want blockchain for voting. It'll soften us up, butter us up for the rest of digital currency to happen.
[03:35:40.300 --> 03:35:46.300]  I truly believe that, that that's the track we're on right now, because they want you to be ticked off.
[03:35:46.300 --> 03:35:56.300]  They want you to know that Federman got in when I don't think he had the support at all. So they want you to think that Katie Hobbs won Arizona.
[03:35:56.300 --> 03:36:03.300]  They want you to think Brechen Wormwood won her state. They want you to think this. And there's always a reason why.
[03:36:03.300 --> 03:36:12.300]  And even when you look in history, there's been what, since 1906, three midterms in which the party and the president actually gained house seats, right?
[03:36:12.300 --> 03:36:23.300]  I think 34 and 98. There was 2002. But that wouldn't happen now, because things are even worse than they were in the recession.
[03:36:23.300 --> 03:36:35.300]  Oh, wait. Okay. So that wasn't going to happen. And we all knew it. There were Democrats seriously voting for anyone else, just because they wanted to put an end to this economy madness.
[03:36:35.300 --> 03:36:43.300]  And how sad? You get to the point where you're only voting for economy, not liberty. I mean, it's a joke, right?
[03:36:43.300 --> 03:36:52.300]  But they gave us some wins, Texas and Florida. And why did they do that? And of course, Evan McMuffin lost. I'm badly.
[03:36:52.300 --> 03:37:01.300]  But here's the deal, though. They do that because sometimes, and the first thing I thought when Evan McMuffin was running against Mike Lee was, oh, they're just trying to get money for the party.
[03:37:01.300 --> 03:37:12.300]  Because, you know, otherwise, you think it's a lock, right? In a conservative state like mine. But they run these people and then they make it look like, well, you got something.
[03:37:12.300 --> 03:37:21.300]  So you can leave the party feeling like, well, you got a party gift or a parting gift, whatever. Look, there's a couple of things we can do.
[03:37:21.300 --> 03:37:33.300]  They used to be able to, you know, swing this 30 to 35 percent if they felt like you believed in the result enough, okay, or believed that it was tight enough where they could pull that over the wool over your eyes.
[03:37:33.300 --> 03:37:47.300]  So now they're doing it deliberately. So now we have to do things more deliberately. I say that if there were millions of people out there that did paper ballots, that showed up and did actual paper ballots,
[03:37:47.300 --> 03:37:58.300]  there is no way they can't throw out legally a paper ballot. So if you had millions of people doing that, and they were really reflective of the rest of the country in voting,
[03:37:58.300 --> 03:38:05.300]  and we did not use their machines, because remember, they always tell us it's the machines, it's the machines, it's the machines. Well, of course it is. It's a software.
[03:38:05.300 --> 03:38:14.300]  And it's not about the vote going in. It's not about when you cast the vote. It's when the vote data is transferred on the back end, is where they hide the fraud.
