[00:01.000 --> 00:05.000]  You're listening to the Alex Jones show.
[03:01:48.000 --> 03:01:58.000]  You know, this very interesting BuzzFeed thing. We're going to check the products of InfoWars and see what's really there, and so on and so forth.
[03:01:58.000 --> 03:02:16.000]  Well, it appears that the ingredients that they've claimed are in them are actually, well, in them. So there are millions of you out there listening to the program all over the world.
[03:02:16.000 --> 03:02:33.000]  I have a little suggestion, just a little one. Maybe some of you want to go over there to BuzzFeed and take a gander at the products that they recommend highly here.
[03:02:33.000 --> 03:02:47.000]  Just look at them and see what you think, and go through them, and so look at this one. I wonder what that's all about. Track it down, take a look, investigate a little deeper.
[03:02:47.000 --> 03:02:59.000]  Maybe you'll find something. Who knows? Maybe you'll find that the buzzers should be buzzing about themselves. I don't know. I have no idea.
[03:02:59.000 --> 03:03:10.000]  Could be nothing at all. But on the other hand, you never know. You might find a product or two that interests you that you track it down. You say, wait a minute.
[03:03:10.000 --> 03:03:23.000]  What about this thing? What about that thing? Let's check this out. Let's see if it's everything it's cracked up to be. Let's see what's actually in the product.
[03:03:23.000 --> 03:03:41.000]  Have a little fun. Once in a while, I think we deserve to have a little bit of fun. Just a thought. Just a thought, but plant the thought. You never know what seeds will grow.
[03:03:41.000 --> 03:04:03.000]  Well, here's somebody that didn't have a lot of fun. Actually, she's extremely resilient and heroic. Her name is Polly Tommy, and she is one of the producers on the fantastic documentary film called Baxed,
[03:04:03.000 --> 03:04:12.000]  which I'm sure many of you know about. It's a documentary that was shut down at the Tribeca Film Festival by Robert De Niro.
[03:04:12.000 --> 03:04:24.000]  And then he said, well, people ought to really see the film because it's got some very important information about vaccines in it and so on blew up into a gigantic story.
[03:04:24.000 --> 03:04:47.000]  The people at Baxed, the producers and the crew, have been traveling all around the United States and in other countries on a kind of a big time tour, screening the film, having people there to take questions from the audience afterwards.
[03:04:47.000 --> 03:05:08.000]  And so Polly Tommy went to Australia recently to do this with Baxed. She had some extremely interesting experiences, extremely interesting experiences, which I'll tell you about in a minute.
[03:05:08.000 --> 03:05:19.000]  A staunch anti-Federalist, Patrick Henry was opposed to the Constitution fearing it would become a monster that would take over not only the sovereign states that had created it, but that it would become a tool to destroy individual liberty.
[03:05:19.000 --> 03:05:31.000]  His warnings, ignored, have now come to pass. He said, you're not to inquire how your trade may be increased, nor how you were to become a great and powerful people, but how your liberties can be secured.
[03:05:31.000 --> 03:05:42.000]  Your liberty ought to be the direct end of your government. Patrick Henry warned us, the liberties of a people never were nor ever will be secure when the transactions of their rulers may be concealed from them.
[03:05:42.000 --> 03:05:51.000]  Today, everything the government does at every level is concealed from us. We have trade deals to manage our economy that not even our elected representatives are allowed to see.
[03:05:51.000 --> 03:06:00.000]  Later in life, Patrick Henry looked back and said, when the American spirit was in its youth, the language of America was different. Liberty, sir, was the primary object.
[03:06:00.000 --> 03:06:05.000]  Today, our primary concern is safety and comfort when we should be demanding liberty.
[03:06:05.000 --> 03:06:34.000]  BrenfordWords.com, I'm David Knight.
[03:06:35.000 --> 03:06:46.000]  I'll just have concentrated bone broth from chicken, but seven other superfood ingredients known for cleansing and supercharging the body at the same time.
[03:06:46.000 --> 03:06:56.000]  Infowars isn't just fighting the globalist. We're getting results and we're expanding in the face of the complete media assault and winning because of your support.
[03:06:56.000 --> 03:07:08.000]  SaveMan is finally back at the Infowars store. You can get 25% off the regular price for a limited time only at infowarslife.com or by calling toll-free triple A 253 3139.
[03:07:27.000 --> 03:07:35.000]  This natural lotion contains 21% zinc oxide, which is the largest particle size used, and we do not use nanoparticles.
[03:07:35.000 --> 03:07:47.000]  The larger the particle, the safer it is for your body. The organic oils help hydrate the skin, leaving it nice and smooth, the truly natural fragrance-free sunscreen for the most sensitive skin.
[03:07:47.000 --> 03:07:58.000]  Emmerich's Essentials wants you to enjoy the sun and strives to bring you organic products to enhance your life. Naturally protect your skin with SPF 30 sunscreen lotion by Emmerich's Essentials.
[03:07:58.000 --> 03:08:18.000]  Stop exposing yourself and your family to toxic ingredients. Visit infowarsstore.com and learn more about the new SPF 30 sunscreen lotion.
[03:08:29.000 --> 03:08:45.000]  Okay, so before the break, I was talking about the explosive documentary on vaccines called Vaxt. And in case there are people out there who don't know the theme of the film, it focuses on one guy,
[03:08:45.000 --> 03:09:09.000]  Longtime Center for Disease Control CDC researcher William Thompson, who in 2014 went public on his lawyer's website with a confession that he and his colleagues at the CDC had manipulated and cooked the data in a scientific study on the safety of the MMR vaccine,
[03:09:09.000 --> 03:09:23.000]  measles, mumps, rubella vaccine. They had twisted the data to make it seem as if there was no increased risk for autism from the vaccine when indeed there was.
[03:09:23.000 --> 03:09:39.000]  This was a mind blowing scandal because William Thompson has worked at the CDC for over 15 years. His name appears on many studies. He's an insider. He's not somebody coming in there from the outside.
[03:09:39.000 --> 03:09:59.000]  And that was his confession. Concealed from professionals, doctors, the public, mothers of children, the risk for neurological brain damage, autism from the MMR vaccine.
[03:09:59.000 --> 03:10:09.000]  Major. That's what the film is about, see. So, it's gone worldwide, this documentary.
[03:10:09.000 --> 03:10:30.000]  Polly Tommy, one of the producers, was there in Australia recently for a tour. It was shown in screenings across the country in different venues. Lots of media babble about it. Don't see this film and whatever. So, of course, people lined up the block to see it, right?
[03:10:30.000 --> 03:10:46.000]  On her way out of the country to go to New Zealand, Polly is told by Customs and Immigration that her visa is cancelled. She can't come back and she's banned from Australia.
[03:10:46.000 --> 03:10:58.000]  According to Polly, that's for three years. Banned. You know, you're out. Canceling your visa. Amazing.
[03:10:58.000 --> 03:11:16.000]  Okay. And what does the Australian press do about this? What reason do they give? Why is she banned? Well, because she lied, you see, on her visa and said that, well, you know, she was there for other reasons other than business.
[03:11:16.000 --> 03:11:31.000]  Well, I got ahold of the documents, the actual government documents. This story is going to be coming quite soon to no more fake news. And the documents from the government don't say that at all.
[03:11:31.000 --> 03:11:44.000]  In fact, they say, well, she said she was there on business. Okay. But the real reason that they got rid of her was because she is, quote, an anti-vaccine activist from the United States of America.
[03:11:44.000 --> 03:12:03.000]  And she could cause an adverse reaction among some members of the Australian community. That's almost word for word. What? Which members? Who? What?
[03:12:03.000 --> 03:12:15.000]  You know, what is this like triggering snowflakes again? We're into this, you know, could cause an adverse reaction. What about the adverse reaction from the vaccine?
[03:12:15.000 --> 03:12:41.000]  This is why they got rid of her because they don't want the public to know what's in that film, because it's too true, too explosive, too horrendous, and too waking up, too unhypnotic, too anti-hypnotic, too anti-trance, too informative,
[03:12:41.000 --> 03:13:00.000]  too not fake. That's why the press is going crazy in Australia. You see all the medical bureaucrats and all government officials. This film is highly dangerous and nobody should see it. It's horrible because it could cause parents to not vaccinate their children and then everybody would die, you know, whatever,
[03:13:00.000 --> 03:13:16.000]  the usual kind of insanity, right? All you have to do is go to the Centers for Disease Control website and start looking at what's actually in these vaccines, vaccine by vaccine, all of them on the schedule.
[03:13:16.000 --> 03:13:33.000]  What's this aluminum? That's a neurotoxin, isn't it? Yes, yes. So we're injecting aluminum into the back, can't be good, into children. What's this other thing and still mercury and flu vaccine? Oh my God.
[03:13:33.000 --> 03:13:59.000]  And what's this thing, polysorbate 80 or another toxic ingredient? And then there's all kinds of germs, not just the germs intentionally planted in the vaccines, but indeed other germs that get in there as contaminants injected directly into the bodies of babies and children and all of the destruction that follows.
[03:13:59.000 --> 03:14:24.000]  Look it up. Research it for yourself. This is a blood boiling reality in our world that vaccination, which is promoted by the medical cartel as the highest and the greatest good is a method for disabling populations all over the world,
[03:14:24.000 --> 03:14:40.000]  incurring neurological and brain damage, disabling people so that they can't function, think straight, live their lives. It's destruction. It's destruction on behalf of top down control.
[03:14:40.000 --> 03:14:55.000]  Otherwise known as globalism. And if you really want to start going down the rabbit hole, just start looking at the history of modern pharmaceutical medicine and the promotion of same by the Rockefeller clan.
[03:14:55.000 --> 03:15:06.000]  The Rockefeller clan, the arch proponents at a very, very high level of what is called globalism.
[03:15:06.000 --> 03:15:11.000]  Go ahead. Have fun. Have fun with it.
[03:15:11.000 --> 03:15:25.000]  All right. 30 to 40% off talking about infowars, select storeable food at infowarstore.com for a limited time.
[03:15:25.000 --> 03:15:45.000]  Giving you 30 to 40 off on our info or select storeable food line infowarstore.com. All infowars select foods have a shelf life of 25 years made with super high quality ingredients in the USA.
[03:15:45.000 --> 03:16:02.000]  Get 30 to 40 off on all infowars, select storeable food at infowarstore.com until tonight only get it done.
[03:16:02.000 --> 03:16:15.000]  Vaccines, polychombie, faxed. The truest documentary that's come out in a long, long, long time.
[03:16:15.000 --> 03:16:27.000]  I wrote about this extensively at No More Fake News in August of 2014 when William Thompson, who still by the way works at the Centers for Disease Control, will not talk to the press.
[03:16:27.000 --> 03:16:35.000]  He says he's available to speak to Congress if there's a hearing. Never happened. Never happened.
[03:16:35.000 --> 03:16:44.000]  Nobody except Representative Bill Posey in Congress has been lifting a finger to have hearings, put this guy under oath and say,
[03:16:44.000 --> 03:16:59.000]  Dr. Thompson, tell us everything you know about the MMR vaccine, its autism risk, and let's talk about all the other vaccines. Let's talk about all the other ingredients.
[03:16:59.000 --> 03:17:18.000]  As an insider, tell us what you know. That would be a hearing to put on national television. That would be a way that all these fake news networks could actually recover some of their credibility for the public,
[03:17:18.000 --> 03:17:41.000]  but it ain't happening. I mean, as a reporter, let me tell you, when an insider at a prime, evil, fraudulent government agency like the CDC comes out in the open
[03:17:41.000 --> 03:17:54.000]  and an insider, a long-term researcher, and says, here's what he said, we sat in a room, I and my colleagues, doing this study on the MMR vaccine,
[03:17:54.000 --> 03:18:13.000]  and we brought in a garbage can and we disposed of many sheets of data that would have been incriminating to the accusatory, to the MMR vaccine.
[03:18:13.000 --> 03:18:28.000]  We got rid of all that. So we could conclude that the vaccine showed no increased risk for autism in children.
[03:18:28.000 --> 03:18:47.000]  Polycom, the producer of VAX, happens to be a parent with an autistic child. She knows, she knows, as many, many, many other parents, and especially mothers, know exactly what happened to their children after being vaccinated,
[03:18:47.000 --> 03:19:05.000]  how they turned away from the world from being happy, open children, full of life, neurological damage, never the same again, never the same again.
[03:19:05.000 --> 03:19:25.000]  And these puppets and these mongers and these disgusting specimens of anti-humanity, medical bureaucrats and government officials and mainstream, dupe reporters talking about in Australia and the United States and any country you want to go to,
[03:19:25.000 --> 03:19:37.000]  get up on their pedestal and say, oh, we know that vaccines are entirely safe and effective and have wiped out diseases and we wouldn't be here, we're not.
[03:19:37.000 --> 03:19:46.000]  And there's been an outbreak of one measles case. Yeah, one measles case.
[03:19:46.000 --> 03:20:07.000]  Death for all populations, one measles case. Stay with us, we'll be back after the break at Influor.
[03:20:07.000 --> 03:20:19.000]  It's been said, any society is only three missed meals away from chaos. Those times may be near. Think about it, our country faces multiple terrorist threats and aggressions from Russia and North Korea.
[03:20:19.000 --> 03:20:30.000]  Social unrest and violent marches yet again may lead to looting of stores and city shutdowns and a crumbling infrastructure leaves our power grid vulnerable to long-term outages from a single cyber attack.
[03:20:30.000 --> 03:20:40.000]  When the chaos from any one of these threats arises, the government knows it can't provide during a widespread national emergency. That's why you need your own plan for self-reliance.
[03:20:40.000 --> 03:21:00.000]  That's where my Patriot supply comes in. Get a four-week survival food supply for only $99. That includes breakfast, lunches and dinners. Order online at preparewithgcn.com. 99 bucks for four weeks of survival food that tastes like homemade cooking and lasts up to 25 years from my Patriot supply.
[03:21:00.000 --> 03:21:18.000]  That's where my Patriot supply comes in. Get a four-week survival food supply for only $99. That includes breakfast, lunch and dinners. Order online at preparewithgcn.com. 99 bucks for four weeks of survival food that tastes like homemade cooking and lasts up to 25 years from my Patriot supply.
[03:21:18.000 --> 03:21:31.000]  People are beating down our doors wanting to be able to resupply their Super Blue. Research across the board is clear. In fact, it's certified. When bacteria infect your gums, it can enter your bloodstream and even contribute to blood clots and heart attacks.
[03:21:31.000 --> 03:21:38.000]  That's why the Last Surgeon General's report on oral health warns that your oral health can have a serious impact on your entire body.
[03:21:38.000 --> 03:21:51.000]  Super Blue fluoride-free toothpaste is a groundbreaking new formula. It's loaded with good halogen iodine, some of the bad halogen fluoride. Super Blue contains natural oils and ingredients used since Biblical times to help wipe out bad bacteria and eliminate bad breath.
[03:21:51.000 --> 03:22:06.000]  Just some of the ingredients in Super Blue chosen by our dental experts include xylitol, peppermint oil, iodine, nano silver and more. Learn more about InfoWarsLife Super Blue toothpaste at infowarslife.com and support the InfoWars while you support healthy gums and teeth.
[03:22:21.000 --> 03:22:34.000]  Get a 12, 36 or 48 month supply or get items individually and still save big. You're getting soap products twice as good as what you're using now, earth friendly and natural soaps. Your family deserves the best.
[03:22:34.000 --> 03:22:46.000]  Happiness is 5starsoap.com. Why not put your money up the drain for a change? See them at 5starsoap.com or call 1-800-340-7091 for a catalog.
[03:22:46.000 --> 03:22:56.000]  Now Bend Soap Company can save you thousands of dollars and give you good old fashioned real soaps that are triple concentrated. Soaps made from vegetable and coconut oils.
[03:22:56.000 --> 03:23:17.000]  Get a full selection of soaps at 5starsoap.com or call 1-800-340-7091 for a catalog.
[03:23:27.000 --> 03:23:39.000]  We can help you by creating an effective radio advertising campaign for your company from script writing to producing your commercial just like the one you're listening to right now.
[03:23:39.000 --> 03:23:50.000]  No other network provides the level of customer service we do. When it comes to radio advertising, we are your one stop shop and no matter how big or small your business is, we can help.
[03:23:50.000 --> 03:24:00.000]  Email us at advertise at GCNLive.com and an experienced advertising executive will help you take the first step towards driving more customers to your business or website.
[03:24:00.000 --> 03:24:21.000]  Advertise at GCNLive.com. Easy, affordable, effective.
[03:24:21.000 --> 03:24:34.000]  Okay, we're back. Got enough support here sitting in for Alex in the fourth hour and for wars. I don't know how many of you heard about this, another fantastic story.
[03:24:34.000 --> 03:24:40.000]  This one has to do with California. Got a lot to say about California.
[03:24:40.000 --> 03:24:54.000]  But Judicial Watch, a watchdog group that gets documents out of the government. They do a lot more than that, but that's one thing they're able to do.
[03:24:54.000 --> 03:25:03.000]  Freedom of Information Act requests Freedom of Information Act lawsuits. They wrangle documents out of the government.
[03:25:03.000 --> 03:25:16.000]  And they've just found out some interesting things about California and the so-called vote fraud issue, which of course the mainstream is no, there's no vote fraud in California.
[03:25:16.000 --> 03:25:26.000]  I mean, ridiculous. This is just a trumped up Trump charge and trying to make it seem as if possibly Trump won the popular vote.
[03:25:26.000 --> 03:25:33.000]  And of course we know he didn't and Hillary won the popular vote and therefore she should be president. Why isn't she president? Let's get rid of Trump.
[03:25:33.000 --> 03:25:40.000]  Another thread that always somehow ends up at the same place, the same train station.
[03:25:40.000 --> 03:25:50.000]  With Hillary standing there alone in the night looking out saying, when is the presidential train coming for me?
[03:25:50.000 --> 03:26:02.000]  When am I going to get on the train and take it into the Oval Office? I'm waiting. I'm entitled. I am the president. What's wrong with you people?
[03:26:02.000 --> 03:26:29.000]  Okay, so in California Judicial Watch discovered that 11 counties at least have more registered voters than people of voting age.
[03:26:29.000 --> 03:26:42.000]  Let's put it that way. At least 11 counties have more registered voters than voters who are eligible to vote.
[03:26:42.000 --> 03:27:08.000]  And they discovered that in LA County, the registered voters are, get this, 144% of the people of voting age. I mean, in other words, there's way more people who are registered to vote in California than there are people of voting age.
[03:27:08.000 --> 03:27:24.000]  Hmm, that's a head scratcher. You would think that if you, for example, if you were the publisher or the editor of mainstream news network who was just looking for a good and true story, wouldn't you want to pounce on that one?
[03:27:24.000 --> 03:27:48.000]  Isn't that, doesn't that stink of enormous scandal? How can this be? 100, let's see, registered voters in LA County, biggest county in California, 144% of all the people in LA County who are of voting age.
[03:27:48.000 --> 03:27:58.000]  Yeah, let's run with that baby. Okay, run that baby. Yeah, let's put on a big headline and say, oh, wait a minute, we can't do that.
[03:27:58.000 --> 03:28:06.000]  That would be incorrect. That would give some people the idea, for example.
[03:28:06.000 --> 03:28:32.000]  And I hesitate to even mention this, you know, the publisher would say, I mean, does anybody, nobody's recording this, are they? But you see, if we ran the story, it might suggest to people that somehow immigrants or illegal immigrants are somehow being registered to vote illegally or beyond.
[03:28:32.000 --> 03:28:43.000]  Well, I don't even know how they could be registered. You know, they're not really on the books.
[03:28:43.000 --> 03:29:03.000]  Hmm. Yeah. Well, let me tell you how. In California, when an illegal immigrant gets a driver's license, and that is just as easy as walking into the Department of Motor Vehicles by rule, by rule, this is not clandestine. This is a California policy.
[03:29:03.000 --> 03:29:16.000]  When that happens, unless that illegal immigrant specifically opts out, he or she is registered to vote. Ding.
[03:29:16.000 --> 03:29:37.000]  So now we get into the whole question of all of these people who are illegal immigrants in California are registered to vote. Hmm. Could somehow all of that number be corralled in a vote fraud spectacle? Could that actually happen?
[03:29:37.000 --> 03:29:52.000]  Is that possible? Do we have history in California of any kind of electronic, for example, vote fraud? Well, it just so happens that I investigated that. Yes, indeed.
[03:29:52.000 --> 03:30:08.000]  And I'll tell you all about it after the break. Stay with us here at Info in the March.
[03:30:08.000 --> 03:30:24.000]  James Madison, the father of the Bill of Rights wrote, where an excess of power prevails property of no sort is duly respected. No man is safe in his opinions and his person and his faculties or in his possessions. Is there any question that we have an excess of power in Washington?
[03:30:24.000 --> 03:30:40.000]  The only question is how do we contain it? And how do we remove that power from Washington to our local communities to the individual? That is the ultimate concern. The concentration of power, the excess of power, was always the chief concern of the founders of this country.
[03:30:40.000 --> 03:30:57.000]  It was why the anti-fetalists opposed the Constitution. They believed they put safeguards in the Constitution to abuse that concentration of power, but as James Madison also pointed out, knowledge will forever govern ignorance. People who mean to be their own governors must arm themselves with the power that knowledge gives.
[03:30:57.000 --> 03:31:06.000]  Arm yourself with the information of what your rulers are doing, of what the real constraints upon them are. Only then will you have the courage to nullify their actions.
[03:31:06.000 --> 03:31:11.000]  Infowars.com, I'm David Knight.
[03:31:37.000 --> 03:31:47.000]  Woo, that's what I'm talking about. And when compared to traditional methods of preservation, like canning or dehydrating, you know, like what you get at the grocery store, there is no comparison.
[03:31:47.000 --> 03:31:56.000]  Harvestrite freeze dryers retain 97% of the food's taste, color, and nutritional value and have a shelf life of up to 25 years.
[03:31:56.000 --> 03:32:08.000]  Now that's what I call the miracle of food preservation. Harvestrite is truly the world's best, most affordable freeze dryer. So what are you waiting for? Check it out right now at infowarsstore.com.
[03:32:27.000 --> 03:32:39.000]  When bacteria infect your gums, it can enter your bloodstream and even contribute to blood clots and heart attacks. That's why the Last Surgeon General's report on oral health warns that your oral health can have a serious impact on your entire body.
[03:32:39.000 --> 03:32:59.000]  Super Blue Fluoride Free Toothpaste is a groundbreaking new formula that's loaded with good halogen iodide, some of the bad halogen fluoride. Super Blue contains natural oils and ingredients used its Biblical times to help wipe out bad bacteria and eliminate bad breath. Just some of the ingredients in Super Blue, chosen by our dental experts include xylitol, peppermint oil, iodine, nano silver, and more.
[03:32:59.000 --> 03:33:09.000]  Learn more about Infowars Life Super Blue toothpaste at InfowarsLife.com and support the Infowar while you support healthy gums and teeth.
[03:33:29.000 --> 03:33:35.000]  Welcome back to Infowars, who are talking about California and the vote fraud scandal.
[03:33:35.000 --> 03:33:44.000]  Giant story. Mainstream presses. Ah, we can't go with that. No, no, no, no, no, no. Do not touch that.
[03:33:44.000 --> 03:33:56.000]  Might suggest illegal immigrants, votes are being manipulated, that they are not the ones casting them.
[03:33:56.000 --> 03:34:16.000]  I did a study, you know, study means you read documents. In this case, there was a top to bottom review of voting machines in California that was ordered by the Secretary of State, State Government back in, I think it was 2007, 2008, right in there, to see what was happening.
[03:34:16.000 --> 03:34:28.000]  Because they had lots of voting machines and from different companies, right? And up until that time, they had been assuming that everything was wonderful in elections and the votes were being counted, great, and so on and so forth.
[03:34:28.000 --> 03:34:45.000]  Well, excuse me. It turned out that of the four companies, three of them, the first three were completely unreliable, and they were decertified, all the voting machines from those companies.
[03:34:45.000 --> 03:34:58.000]  And then quickly reinstated, hello, and the fourth company completely axed forever. That was the review.
[03:34:58.000 --> 03:35:08.000]  That threw into doubt everything about the voting system in California. So you put that together with what I'm talking about here.
[03:35:08.000 --> 03:35:26.000]  And all of a sudden, you've got a way to cast all kinds of extra votes in California. A way by manipulating voting machines, using these many, many, many illegal immigrants who are registered to vote as a kind of cover story,
[03:35:26.000 --> 03:35:39.000]  twining them all together and coming out with a gigantic popular vote for whoever you want to. Hillary Clinton, whoever. Jerry Brown.
[03:35:39.000 --> 03:35:47.000]  A story that mainstream outlet with all kinds of reporters could get in there and really investigate, but never happened.
[03:35:47.000 --> 03:35:53.000]  I'm telling you about it. Infowars is telling you about it. Look into it.
[03:35:53.000 --> 03:36:02.000]  In that review, by the way, that top to bottom review that the government ordered, there was tremendously interesting public commentary at the end.
[03:36:02.000 --> 03:36:14.000]  For example, how do we know that the source code for the software that's being used in California elections?
[03:36:14.000 --> 03:36:26.000]  How do we know that that source code actually belongs to that software? We see no evidence that anything like that has ever been proven.
[03:36:26.000 --> 03:36:40.000]  Are you kidding? Several vendors were selling voting machines to the state of California claiming these machines were manufactured by companies
[03:36:40.000 --> 03:36:45.000]  that the state of California had certified as being companies that they use,
[03:36:45.000 --> 03:36:53.000]  but whoops, turned out that some of these machines actually were not made by those companies at all.
[03:36:53.000 --> 03:37:00.000]  Who knows who they were made by and who knows how they counted the votes in California.
[03:37:00.000 --> 03:37:12.000]  California is, let's face it, folks, descending into utter madness. Utter madness. I'll tell you more about that in a minute.
[03:37:12.000 --> 03:37:23.000]  But first, new 1776 specials for August Infowars specials, while supplies last. Get this.
[03:37:23.000 --> 03:37:32.000]  I'm just going to read down a few. Alexa Pure Pro and Alexa Pure Breeze, 25 off of retail.
[03:37:32.000 --> 03:37:43.000]  Brainforce, $17.76. 55% off retail. Survival Shield X2, 55% off retail.
[03:37:43.000 --> 03:37:55.000]  Secret 12, 55% off retail. Oil of oregano, 40% off retail. Bio True Selenium, 29% off retail.
[03:37:55.000 --> 03:38:06.000]  11% off retail for super blue mouthwash. On and on it goes. 50% off of silver products special.
[03:38:06.000 --> 03:38:21.000]  Infowars, selectable, storable foods, 30 to 40% off. Get it? The 1776 specials at Infowars.com.
[03:38:21.000 --> 03:38:33.000]  InfowarsStore.com. So go there. Take advantage of these specials for August while supplies last, of course.
[03:38:33.000 --> 03:38:40.000]  All of these and more at InfowarsStore.com.
[03:38:40.000 --> 03:38:50.000]  Okay. The madness of California. As Alex was talking about in the last hour, Jerry Brown, oh, the meeting with the president of China.
[03:38:50.000 --> 03:38:56.000]  You're doing great things in China. All kinds of high speed trains and roads. It's just fabulous.
[03:38:56.000 --> 03:39:09.000]  What do we care about the fact that you're killing dissidents, political dissidents, putting them in jail, restricting access to the internet, free speech as a joke?
[03:39:09.000 --> 03:39:14.000]  Are you kidding? Et cetera, et cetera, et cetera.
[03:39:14.000 --> 03:39:22.000]  Nothing about that. See, that's now whitewashed in the so-called liberal press. We don't talk about that anymore.
[03:39:22.000 --> 03:39:32.000]  Tiananmen Square, nobody knows even what that was, who cares about tanks and students rioting in 1989.
[03:39:32.000 --> 03:39:42.000]  No, no, no, never happened. We don't care about that. China is fantastic because China is now picking up the sword for globalism.
[03:39:42.000 --> 03:39:51.000]  Yeah, that's the meme these days, folks. China is picking up the sword for globalism because Trump decided on nationalism.
[03:39:51.000 --> 03:39:57.000]  And of course, we all know how horrible nationalism is. Oh, yes, of course.
[03:39:57.000 --> 03:40:12.000]  I mean, for example, the idea, the very idea of getting companies to bring back jobs into the U.S. instead of exporting them to hell holes where people work as slave wages under horrendous environmental conditions
[03:40:12.000 --> 03:40:21.000]  and then exporting those products back into America with no tariffs, no taxes, thereby destroying other companies who sell those products in the U.S.
[03:40:21.000 --> 03:40:28.000]  because they can't compete with them, that is paradise, folks. That's called globalism-free trade.
[03:40:28.000 --> 03:40:33.000]  And that's wonderful. And China is picking up the sword. Well, why wouldn't they?
[03:40:33.000 --> 03:40:39.000]  Because they're exporting everything under the sun to the U.S. and all over the world.
[03:40:39.000 --> 03:40:51.000]  You think they want these products to sit there at ports while the Chinese have to pay out enormous tariffs that suddenly level the playing field?
[03:40:51.000 --> 03:40:57.000]  Do you get that? It's pretty straightforward there, right? That's why they're picking up the sword.
[03:40:57.000 --> 03:41:05.000]  But Jerry Brown is, oh, what a wonderful meeting and what wonderful things China is doing these days. Oh, yes, sure.
[03:41:05.000 --> 03:41:16.000]  Jerry, I have a suggestion for you, Governor of California. Take a trip to China and say, I want to see who's in the prisons.
[03:41:16.000 --> 03:41:26.000]  Okay? I mean, I'd just like to take a tour and see how you boys do it here because, you know, after all, we may want to do that in California eventually.
[03:41:26.000 --> 03:41:37.000]  So if you could just show me the prisons and have a, I've got my own translator here. We can talk to some of these fellows and women and find out why they're here and what they did.
[03:41:37.000 --> 03:41:44.000]  That would be okay, wouldn't it? Sure. Go ahead. Try that, Governor Brown. See what you can do.
[03:41:44.000 --> 03:41:50.000]  By the way, and Brown acknowledged this, but he doesn't talk about it very much.
[03:41:50.000 --> 03:42:05.000]  If you take in the actual debt of the state of California, not just talking about the government shortfall right now, but the, what's called the unfunded liabilities in the future.
[03:42:05.000 --> 03:42:15.000]  In other words, what California is committed to paying in pension funds and retirement funds and this funds and these funds and all of that, et cetera, et cetera.
[03:42:15.000 --> 03:42:29.000]  It comes to a tidy $444 billion. That's half a trillion dollars that California is underwater on, right?
[03:42:29.000 --> 03:42:40.000]  So they're talking about, oh, let's put some high speed trains in all over California. They'll just float in the air or something, whatever, you know, we'll have the latest people design them and so on.
[03:42:40.000 --> 03:42:50.000]  Yeah. You know, I don't know, five, six billion dollars with cost overruns that'll probably come to $40 or $50 billion. No problem. No problem.
[03:42:50.000 --> 03:43:01.000]  Oh, wait a minute. We can't do that because we have no money because not only don't we have any money, we have way less than no money.
[03:43:01.000 --> 03:43:07.000]  This is what's happening in California. Yeah, we want to provide for everybody.
[03:43:07.000 --> 03:43:23.000]  We want to make California a sanctuary state. We will never mention a ceiling limit on how many immigrants from all over the world we can take in because we are human and humane and so forth and we're just going to have to deal with it.
[03:43:23.000 --> 03:43:39.000]  So don't ask us how many. There is no limit. Millions upon millions upon millions that will automatically receive government benefits, which means more money, more debt, more underwater, more suffering, more pain.
[03:43:39.000 --> 03:43:56.000]  People who are on the margins living in California that want certain jobs will be overwhelmed with immigrants who'll come in and do those jobs for less money, et cetera, et cetera, crime, terrorism, all, you know, we don't care about any of that.
[03:43:56.000 --> 03:44:05.000]  Welcome to everybody. We are California because why? Because it feels good to say that. That's why.
[03:44:05.000 --> 03:44:19.000]  Just ask Paul Watson about that. He is the world's foremost expert and journalist and satirist on the issue of virtue signaling. He lays that out like nobody else.
[03:44:19.000 --> 03:44:25.000]  California is one gigantic horrendous virtue signal.
[03:44:25.000 --> 03:44:40.000]  They sent out to the rest of the world. Welcome everybody. We are good people. We are so good people. We are humble people. We grovel. We want to help everybody all the time.
[03:44:40.000 --> 03:45:02.000]  Of course, don't ask us to live, you know, in certain places in California and now the celebrities take over. No, no, no, no, no, no, no. We're building bunkers, baby, underground, fortresses around the house, security, arm details, 24-7, but we're good people.
[03:45:02.000 --> 03:45:17.000]  You can be sure of that. We love everybody. We want you to know, first and foremost, that we love everybody. Yes, indeed. That's California, one gigantic sinkhole of virtue signal.
[03:45:17.000 --> 03:45:28.000]  And they, by the way, of course, are leading the way in mandated enforced police state vaccination for all schoolchildren.
[03:45:28.000 --> 03:45:37.000]  I'm sure you know that. They now have the law, the law, the law, the law in California.
[03:45:37.000 --> 03:45:50.000]  I moved to California many, many moons ago. And when I moved to California to Santa Monica, I found a little place, tiny place, you know, just a young kid.
[03:45:50.000 --> 03:46:10.000]  Two blocks from the beach, 40 bucks a month in a house. Boom. The main street of Santa Monica, which is part of Los Angeles, at the time, you had many storefronts and actual kinds of garages, large garages with these doors you could pull up.
[03:46:10.000 --> 03:46:24.000]  You had carpenters, crafts people, machinists making parts for machines. You had architects, small offices of architects. You had a few shops and so on and so forth.
[03:46:24.000 --> 03:46:34.000]  It was small business capitalism. That's what it was. And it was doing okay. It was a quiet, nice town.
