[00:00.000 --> 00:18.000]  Infowars, tomorrow's news, today.
[2:59:38.240 --> 2:59:41.960]  It does for your bones. It's simply amazing and it helps funding info war
[2:59:41.960 --> 2:59:46.360]  This is really the best bone broth out there. So get yours at m4store.com today
[2:59:48.160 --> 2:59:53.920]  Leading a frontal assault on the lies of the New World Order. It's Alex Jones
[3:00:02.960 --> 3:00:04.880]  All right final segment with Jay Dyer
[3:00:04.880 --> 3:00:09.920]  I'll introduce our next guest coming up that I wanted to get to this news with him
[3:00:09.920 --> 3:00:13.760]  And I'll be covering this live tomorrow. He's gonna get the speech while we're on air
[3:00:13.760 --> 3:00:15.360]  I think it was the third hour
[3:00:15.360 --> 3:00:20.000]  Founder of the World Economic Forum also head of the Bilderberg group announces great narrative
[3:00:20.000 --> 3:00:25.760]  He's not gonna tell us he says until tomorrow, but we know what it is. It's the global greenhouse gas system
[3:00:25.760 --> 3:00:31.480]  It's use the lockdowns that we already had to quote save the earth further. It's a global carbon tax
[3:00:31.480 --> 3:00:35.640]  It's just their whole rollout that the world's terrible the world's ugly's bad
[3:00:35.640 --> 3:00:40.520]  It's because you've been bad and I've been bad and the rich have been bad
[3:00:40.520 --> 3:00:45.200]  But we're gonna give you all a world social credit score and a world rentee basic income
[3:00:45.200 --> 3:00:50.160]  If you just get behind us and the hundred and fifty trillion every decade in carbon taxes
[3:00:50.160 --> 3:00:57.120]  That's what he's gonna announce tomorrow. Jay Dyer. You want to speak to that got any predictions about what he's gonna say about the collaborative effort
[3:00:57.120 --> 3:00:59.120]  He's gonna unveil tomorrow
[3:00:59.320 --> 3:01:05.440]  Yeah, well in the fourth industrial revolution one of the elements I picked up on which I didn't expect was kind of odd was the
[3:01:05.440 --> 3:01:11.640]  Consistent usage of the idea of a new covenant and he was using this religious language was which I thought was a little odd
[3:01:11.640 --> 3:01:14.040]  But then you know more I thought about it the more it made sense
[3:01:14.040 --> 3:01:18.600]  I mean, I think Klaus is very aware of that to get the masses involved and on board
[3:01:18.720 --> 3:01:20.920]  It's much easier to have an engineered
[3:01:21.280 --> 3:01:28.680]  Steered religion right as the the ship that everybody jumps on to steer them into the portal that they want to take them down into
[3:01:28.680 --> 3:01:32.960]  Hell and you know Klaus said that this new covenant that will be again
[3:01:32.960 --> 3:01:40.320]  That's biblical language of the new covenant will be one where the new the new sins are confessing your eco crimes your carbon
[3:01:40.440 --> 3:01:45.440]  You know allotments going over your carbon allotments. That's the that's the new sin extinction rebellion type stuff
[3:01:45.440 --> 3:01:51.320]  So I think we can already postulate with quite a bit of certainty that this will be a religion rate based around
[3:01:52.080 --> 3:01:57.960]  Eco worship the green agenda and how really the problem for the planet is man himself
[3:01:57.960 --> 3:02:04.160]  And in order to save the planet right our saviors are going to have to you know massively reduce the population
[3:02:04.160 --> 3:02:08.440]  Which they're doing right now, so that's exactly what it'll be. That's right. They're going to pavlovian Lee
[3:02:08.920 --> 3:02:12.240]  Give people more on their social credit score and more on their universal income
[3:02:12.640 --> 3:02:18.640]  When they submit when they push propaganda when they get sterilized when they sterilize their children, they're going to be rock stars
[3:02:19.400 --> 3:02:25.160]  Doing this with all these different forms of human sacrifice with extinction rebellion always attacking blue-collar
[3:02:25.160 --> 3:02:30.380]  Trains and blue-collar highway areas and factories again attacking the general public
[3:02:31.160 --> 3:02:35.680]  This is the establishment and not wanting us to quote eat up their resources
[3:02:37.200 --> 3:02:39.800]  Yeah, somebody had sent me a clip where I think there was a
[3:02:40.800 --> 3:02:45.040]  To make an analogy here Travis Scott had told a fan one time who had climbed up a thing
[3:02:45.040 --> 3:02:49.600]  You know jump down and he jumped down and broke his leg or something like that
[3:02:49.600 --> 3:02:55.680]  I don't know exactly what this is what the case was but either the power of the system to just basically tell you to
[3:02:56.360 --> 3:02:58.840]  You know either risk your life or die for me
[3:02:59.400 --> 3:03:03.800]  Is the power that you know Klaus and these people love that's what they crave
[3:03:03.800 --> 3:03:06.960]  It's so they're literally pushing an entire system of death
[3:03:07.640 --> 3:03:14.320]  The new covenant a covenant of death actually is what Isaiah talks about that the wicked make a covenant with death thinking that they're
[3:03:14.320 --> 3:03:17.000]  Going to get life and then what do you know Satan tricks them?
[3:03:17.000 --> 3:03:22.920]  But all along right, you know saying has told you what he's going to do right? He's a liar. He's a he's a thief
[3:03:22.920 --> 3:03:25.560]  He comes to steal kill and destroy as Christ says so
[3:03:26.120 --> 3:03:29.160]  You know this whole new religion is really just
[3:03:29.920 --> 3:03:34.240]  Post-humanism and anti-anti natalism. That's the whole purpose of it. That's all it is
[3:03:34.240 --> 3:03:39.560]  And they'll do anything they can to convince you to not have kids to be sterile to
[3:03:40.440 --> 3:03:45.640]  Ultimately kill yourself. Yeah, just like false. I do you always use that analogy perfect analogy
[3:03:45.640 --> 3:03:47.640]  I come to me my child come come
[3:03:47.800 --> 3:03:54.280]  That's exactly what the system is doing on a macro scale and the pop stars just do it on a smaller scale
[3:03:56.360 --> 3:04:02.280]  Well well said Jay we really appreciate you and I'm glad that you're able to come on the broadcast and glad you host the 4th hour
[3:04:02.640 --> 3:04:06.520]  Sometime you need to come visit us in Austin soon. We got an open door for you and your wife
[3:04:06.800 --> 3:04:11.040]  And then we really appreciate all the fine work you're doing 30-second closing comment. I
[3:04:11.040 --> 3:04:16.200]  Would just remind people like you said that this is a scam. It's a trick. It's a tool
[3:04:16.200 --> 3:04:21.560]  It's obviously on the face of it evil, right? I mean evil doesn't benefit you in the long run
[3:04:21.560 --> 3:04:22.800]  There might be a short-term gain
[3:04:22.800 --> 3:04:26.320]  But you know you always have to pay the price and a lot of these people
[3:04:26.480 --> 3:04:32.720]  You know they're into forms of chaos magic chaos magic in terms of where it is now is about promoting transhumanism
[3:04:33.520 --> 3:04:39.400]  You know we just did an analysis of Manly P. Hall's book and the reason I bring him up is that he's one of these writers and occultists
[3:04:39.400 --> 3:04:43.760]  That they all look to and what's funny about Manly P. Hall is that he gives you all this esoteric stuff
[3:04:43.760 --> 3:04:46.800]  And then he ends it by saying by the way the solution is
[3:04:47.560 --> 3:04:53.600]  Socialist world government follow the UN so it's all just a tool for socialism and that's right just to get us out of the way
[3:04:53.600 --> 3:04:56.640]  It's a program to tell us. Thank you, Jay. I am cutting this announcement
[3:04:56.640 --> 3:05:00.400]  I'm cutting this announcement on the afternoon of Thursday November 4th
[3:05:00.880 --> 3:05:06.480]  2021 that means you've only got 10 days as of taping this to get store-wide free shipping double patriot points
[3:05:06.480 --> 3:05:11.520]  That was 60% off on our best-selling items. We have winter sun at 50% off so good for your body
[3:05:11.520 --> 3:05:16.640]  So good for immune system 50% off. We have ultra 12 at 60% off. That is the lowest
[3:05:16.640 --> 3:05:21.480]  We've ever gone. It is so good for your libido your stamina your immune system your whole body taking out of the tongue
[3:05:21.840 --> 3:05:27.520]  60% off we've got a bunch of products sold out for a long time like brain force plus back in stock 50% off
[3:05:27.520 --> 3:05:35.080]  And we have ultimate bone broth back in stock at info or store comm is down bone broth plus so it's all the bone broth plus
[3:05:35.080 --> 3:05:41.000]  20% off and it's even stronger than the last formula. We had it is amazing for your whole body
[3:05:41.240 --> 3:05:48.200]  Amazing for your joints amazing for inflammation and it funds the info or which is so important in the fight against the new order
[3:05:48.240 --> 3:05:51.520]  So thank you all for your support with supply chain breakdowns
[3:05:51.520 --> 3:06:05.880]  I recommend you here Christmas shopping done now and have it done and support the info or at info or store.com
[3:06:22.440 --> 3:06:24.440]  Oh
[3:06:28.680 --> 3:06:36.000]  Kate Daly's about to take over she always has amazing information to cover and a lot of amazing gate guest Kate Daly show daily show
[3:06:36.000 --> 3:06:41.040]  Dot com D a l l e y a dally coming up here in just a minute look
[3:06:41.040 --> 3:06:46.920]  I covered a lot of the news today. I didn't get to some of it and quite frankly this news is so big
[3:06:46.920 --> 3:06:54.640]  I'm gonna shoot a special report this afternoon. Maybe maybe even close with Owen Troyer because he's on in about 54 minutes from now
[3:06:55.160 --> 3:06:57.640]  Here with his weekday show three to six p.m.
[3:06:58.200 --> 3:07:01.960]  So much going on. I keep forgetting to put this out there
[3:07:02.560 --> 3:07:08.720]  Next week, we're gonna have a bunch of people in studio and I'm not gonna I'm not gonna say their names yet even though they're
[3:07:09.560 --> 3:07:11.560]  happy for me to say their names but
[3:07:11.560 --> 3:07:19.880]  Some of the biggest podcasters biggest talk show host in the country and not one not two, but three of them are
[3:07:20.360 --> 3:07:28.440]  Going to be in studio with us next week. So next week is going to be a big big week here at the info war
[3:07:29.320 --> 3:07:33.960]  Because well, let's just say a lot is happening. Here's an awesome American statesman article
[3:07:33.960 --> 3:07:37.520]  I didn't really ever get to I don't really care when I'm just in the news just to be in the news
[3:07:37.520 --> 3:07:42.960]  But it says is Austin a global free speech capital. Well, yes, it is but the left's trying
[3:07:44.320 --> 3:07:50.200]  To stop that and so we'll be talking about that coming up next week tomorrow
[3:07:50.200 --> 3:07:56.240]  I'll be covering Klaus Schwab and the announcement of world government and the world social credit score and the world
[3:07:56.960 --> 3:07:58.960]  universal basic income
[3:07:59.960 --> 3:08:04.120]  This is a big deal, we'll be breaking it down tomorrow separately
[3:08:04.120 --> 3:08:07.720]  I really appreciate you all supporting the broadcast
[3:08:07.720 --> 3:08:13.080]  But everything I sell is stuff that I personally use and I think you need to have and we've got the best
[3:08:13.880 --> 3:08:20.800]  Satellite phone company out there is 640 something dollar phone for free when you sign up for a year of service
[3:08:21.400 --> 3:08:25.680]  Unlimited calls to you for regular landline cell phones. You name it you get
[3:08:26.360 --> 3:08:31.560]  150 minutes each month for 9995. That's what you pay for and you sign up for a year
[3:08:31.560 --> 3:08:35.120]  It's a great deal works anywhere. You can see the sky
[3:08:35.120 --> 3:08:41.000]  You can buy inexpensive antennas and stuff to work in the car or the home and it's can't be tracked by the globalist
[3:08:41.080 --> 3:08:47.040]  So go to info wars phone calm info wars phone calm or 941 955 1020
[3:08:47.560 --> 3:08:52.560]  941 955 1020 and ask for the Alex Jones special info wars phone
[3:08:53.320 --> 3:08:59.240]  Com and we have store-wide free shipping and double Patriot points that ends on Tuesday an info war store calm
[3:08:59.240 --> 3:09:01.560]  And up to 60% off our best-selling products
[3:09:01.560 --> 3:09:06.560]  I really suggest if you want to understand the whole Luminati operation going on you get my film the order of death and
[3:09:06.720 --> 3:09:10.120]  Dark secrets of cyber hemi and grove both films are on the same DVD
[3:09:10.520 --> 3:09:18.040]  Order of death double feature. Okay. That's it for me. Kate Daly takes over right now. Kate. Let him have it
[3:09:19.280 --> 3:09:21.760]  Thank you, Alex. Great show by the way. Thank you
[3:09:23.200 --> 3:09:28.840]  Happy veterans date all of you and you know, I have a lot of family that are veterans
[3:09:28.840 --> 3:09:36.160]  And really appreciate all that you've done and I know this is breaking your heart because you know those crap politicians on both sides
[3:09:36.160 --> 3:09:37.520]  of the aisle
[3:09:37.520 --> 3:09:44.960]  Those guys put their hand over their heart and recite the pledge and tell you America's broken and they're here to fix it and
[3:09:45.520 --> 3:09:47.520]  Then they stab you in the back
[3:09:47.520 --> 3:09:50.520]  You know and repeatedly turn us into a Marisuela
[3:09:51.040 --> 3:09:54.160]  Well, you have to add doctors to those lists now
[3:09:54.160 --> 3:10:00.120]  There are some good doctors many horrid ones and I am telling you we're going to be talking today with Dr.
[3:10:00.120 --> 3:10:06.280]  Brian Artis. He's going to be talking about monoclonal antibodies. They are really shoving this down people's throats
[3:10:06.320 --> 3:10:11.520]  They're bringing the military in to teach them how to administer this to all of you
[3:10:12.360 --> 3:10:16.480]  They're going to set up special bays everywhere like they're doing right now even in my own city
[3:10:17.280 --> 3:10:20.080]  It's pretty horrific because they're not telling you
[3:10:20.760 --> 3:10:23.120]  What the truth about monoclonal antibodies are?
[3:10:23.120 --> 3:10:28.760]  They're trying to get you to take this just like what you're going to you're going to trust pharma now
[3:10:29.240 --> 3:10:34.160]  Anyway, we're going to talk about remdesivir. We're going to talk about the truth about monoclonal antibodies
[3:10:34.160 --> 3:10:36.800]  I'm getting a lot of questions about these even on my own show
[3:10:37.040 --> 3:10:42.960]  People are emailing me like crazy and saying what is the deal with these things? Is it safe? It sounds safe
[3:10:43.280 --> 3:10:48.960]  No, it's anything but and wait till you hear the death rate the death rate percentage on those and then also
[3:10:48.960 --> 3:10:52.400]  Uh, what is the death rate of Medicare patients?
[3:10:53.760 --> 3:10:59.840]  On remdesivir that are given this drug and why you know, I played a tape yesterday on my own show bill gates
[3:11:00.240 --> 3:11:08.160]  Uh, it was talking about this was several years back and he was talking about how he was just breathing over the biggest problem that he saw
[3:11:09.280 --> 3:11:15.280]  And his biggest problem and all the emails he said he was getting because everyone's so concerned about overpopulation
[3:11:15.280 --> 3:11:21.520]  Was that he thought what could I do about overpopulation? I must do something
[3:11:22.240 --> 3:11:27.200]  And so in this clip he said, you know, we've designed these new medicines Melinda and I
[3:11:27.600 --> 3:11:32.080]  We wanted to get together and design new medicines so that we could give you these medicines
[3:11:32.640 --> 3:11:39.040]  And get this so that healthy people would not want would not choose to have kids anymore, right?
[3:11:39.280 --> 3:11:41.280]  They'll choose to have less kids
[3:11:41.520 --> 3:11:43.520]  because they'll be healthy
[3:11:43.520 --> 3:11:46.800]  Bill Gates, that's not a thing. That's not even a fact
[3:11:47.360 --> 3:11:51.120]  That's just a statement. You pulled out of your rear end. That isn't true
[3:11:51.760 --> 3:11:58.880]  In fact, uh, in fact, you know, when he was saying this it was we're going to reduce the population with our brand new
[3:11:59.360 --> 3:12:03.600]  Wonderful medicines. I know you've heard these clips. I know alex has probably played that clip
[3:12:03.920 --> 3:12:09.600]  But I was hoping to hear it again to kind of understand what's behind this movement a little bit more
[3:12:09.600 --> 3:12:16.720]  Because we're not getting that everything they shove in our faces now as some sort of remedy cure that's experimental
[3:12:16.960 --> 3:12:24.480]  That just flew into the marketplace is suddenly somehow going to save us and I really do hope that we're not
[3:12:25.360 --> 3:12:29.360]  Buying in to any of this because here's the bottom line and then I'll bring on Dr.
[3:12:29.440 --> 3:12:33.600]  Artis and he'll be telling you the facts about what is going on in this country with
[3:12:34.000 --> 3:12:36.000]  Monoclonal antibodies and deaths and everything else
[3:12:36.000 --> 3:12:41.760]  Uh, because you need we all need to hear the truth, but here's the bottom line takeaway that's going on right now
[3:12:41.840 --> 3:12:44.960]  Let's just let's just recap. Shall we in a really quick way?
[3:12:45.840 --> 3:12:48.640]  They stole all the money from social security years ago
[3:12:49.440 --> 3:12:51.440]  They didn't want to expose it, right?
[3:12:52.000 --> 3:12:57.120]  So then they uh, part of the reason that they concocted the lie of 2020 was to hide that fact
[3:12:57.360 --> 3:13:00.640]  It was in the works for years. It's a label diagnosis
[3:13:00.640 --> 3:13:05.840]  And they call it a mystery for a reason so that they could assign it drugs that have never been used before
[3:13:06.080 --> 3:13:12.240]  Like deadly remdesivir and lab created monoclonal antibodies straight from the Rockefellers. The NIH knew they were deadly
[3:13:12.640 --> 3:13:14.640]  They knew they were experimental
[3:13:14.640 --> 3:13:17.600]  But it was an emergency so no one asked why they chose these
[3:13:18.080 --> 3:13:23.040]  They had already invented the shot way before 2020 so it was ready to go
[3:13:23.360 --> 3:13:26.640]  They had the cure before even naming it. How's that even possible?
[3:13:26.640 --> 3:13:30.560]  They were hoping you wouldn't notice and it too was new and experimental
[3:13:30.960 --> 3:13:37.760]  This entire made-up circus was concocted to treat you for a respiratory cold flu or pneumonia that is in fact
[3:13:38.160 --> 3:13:41.760]  Extremely easy to treat always has been but fear works
[3:13:42.640 --> 3:13:48.000]  They divert your attention to fear so that you don't ask why they came up with this insane treatment or shot
[3:13:48.400 --> 3:13:51.680]  You're supposed to think that all the death is happening because of covid is not
[3:13:51.680 --> 3:13:56.240]  The press has to do backflips in order to ignore the death and reactions in the millions
[3:13:57.040 --> 3:14:02.320]  If you get the shot, you're not counted in the group for 15 days after when has that ever happened in history?
[3:14:02.560 --> 3:14:05.520]  So that they don't have to explain your adverse reaction. That's why
[3:14:06.080 --> 3:14:06.800]  Or death
[3:14:07.280 --> 3:14:12.400]  Bottom line, they stole your money. They don't want you to storm the gates. So they just instilled fear
[3:14:12.880 --> 3:14:14.880]  And they and they convinced you
[3:14:15.280 --> 3:14:17.760]  That you were in a plague of epic proportions
[3:14:17.760 --> 3:14:21.280]  Even though you knew it and hasn't been going on because you're not witnessing it
[3:14:22.240 --> 3:14:25.760]  So that you would accept all the collateral damage of the deaths
[3:14:26.480 --> 3:14:32.720]  No one's actually dying from a cold or pneumonia. It's their treatment causing the deaths. It's their treatment
[3:14:33.680 --> 3:14:35.680]  It's the shot that's causing the deaths
[3:14:36.080 --> 3:14:39.040]  It's like cutting your arm off to solve an infection in your finger
[3:14:39.840 --> 3:14:44.160]  Respiratory for a hundred years is only treated two different ways bacterial or
[3:14:44.160 --> 3:14:47.600]  Or viral not rocket science easily treatable
[3:14:48.160 --> 3:14:52.720]  But they're convincing you it's new and deadly and scary. So they'll take their insane shot and insane treatment
[3:14:53.600 --> 3:14:58.560]  And getting rid of you is easier if you are voluntarily subjecting yourself
[3:14:59.280 --> 3:15:01.760]  For this then they'll never have to do it by force
[3:15:02.480 --> 3:15:04.480]  It's all about money and control. We all know this
[3:15:05.200 --> 3:15:09.360]  And there's way more to it because we know that a lot of our future is held in the
[3:15:09.360 --> 3:15:14.720]  Factor that they wanted in every arm. They're desperate. They're so beyond desperate that it's becoming pathetic
[3:15:15.760 --> 3:15:21.280]  Our tax dollars are being used to bribe everyone into shoring up this law or this lie
[3:15:21.840 --> 3:15:25.360]  And hospitals are being paid to buy into these laws. I mean life
[3:15:26.720 --> 3:15:31.360]  I can get it right. So I'm going to bring on Dr. Artis and let me just tell you
[3:15:32.080 --> 3:15:35.600]  There's so much to know about monoclonal antibodies. Stay away from
[3:15:35.600 --> 3:15:43.600]  Beware and this is the show to tell you about it. I'm really happy to be here. I'm kate daly your guest host kate daly radio dot com
[3:15:43.600 --> 3:15:50.240]  I'm live after this for three hours, and I'll be right back. I'll be right back. We'll be talking about this. You'll want to hear this
[3:15:51.200 --> 3:15:55.600]  Ultimate bone broth is if a hurricane is smashing into the gulf coast
[3:15:56.400 --> 3:15:58.400]  And I make the prediction
[3:15:58.960 --> 3:16:01.520]  But it's going to cause flooding. That's not a prediction
[3:16:01.520 --> 3:16:06.320]  But it's going to cause flooding. That's not a prediction. You know, it's a hurricane. You know, it's got a lot of water
[3:16:06.320 --> 3:16:08.320]  It's going to dump. It's going to cause flooding
[3:16:08.320 --> 3:16:14.320]  So it wasn't a prediction 20 months ago when I said the un order to lock down the world economy
[3:16:14.320 --> 3:16:17.920]  It's going to cause a chain reaction that's going to cause supply chain problems for years
[3:16:17.920 --> 3:16:24.320]  And it's going to starve tens of millions to death and now it all happened 25 million extra dead hundreds of millions on the verge of starvation
[3:16:24.320 --> 3:16:27.520]  And the un that ordered it's running around being the savior
[3:16:27.520 --> 3:16:32.720]  Listen when the first world collapses, the third world dies and now the first world's becoming the third world
[3:16:32.720 --> 3:16:36.320]  So listen to me now. We've got the highest quality storeable foods
[3:16:36.320 --> 3:16:41.520]  The lowest price you're going to find ready to ship to you right now at 10% off until november 15th
[3:16:41.520 --> 3:16:45.520]  But after that the prices are going up. We cannot suppress prices anymore
[3:16:45.520 --> 3:16:53.520]  So protect yourself get high quality storeable food. So you're self-sufficient and fund the info war today at 360 win at infowarstore.com
[3:16:53.520 --> 3:16:55.520]  It's time to get your food
[3:16:55.520 --> 3:16:59.520]  I never compromise the quality of ingredients we put in info war's live products
[3:16:59.520 --> 3:17:03.520]  And that's why for more than two years we've been sold out of ultimate bone broth
[3:17:03.520 --> 3:17:10.520]  And we could never get the ingredients again until now and we have reformulated and not just used the same ingredients
[3:17:10.520 --> 3:17:17.520]  We've boosted it and made them even stronger. So out of all the bone broths out there, I'm telling you this is next level
[3:17:17.520 --> 3:17:23.520]  Listen to what it's got in it. Cutting edge chicken bone broth protein isolate powder for better flavor and dissolvability
[3:17:23.520 --> 3:17:30.520]  It's got turmeric root chaga mushroom bee pollen goji berry alfalfa herb powder and a bunch of other amazing known berries
[3:17:30.520 --> 3:17:36.520]  The turbocharger body with antioxidants and then it's got a bunch of other incredible things like magnesium potassium and sodium added
[3:17:36.520 --> 3:17:39.520]  I mean this sucker has got everything for your electrolytes
[3:17:39.520 --> 3:17:46.520]  It's got real organic cocoa butter powder with natural chocolate flavor and a touch of sea salt and it just goes on and on
[3:17:46.520 --> 3:17:55.520]  It is now back in stock ultimate bone broth plus available at 20% off and free shipping out of the gates at infowarstore.com
[3:17:55.520 --> 3:18:04.520]  The CEO of Pfizer just came out and said that people talking bad about the vaccines are working for quote dark forces
[3:18:04.520 --> 3:18:11.520]  The FBI and CIA have been advising him on who these evil groups are
[3:18:11.520 --> 3:18:18.520]  They know that all over the world their poison shot is being banned by major governments and Moderna's in trouble as well
[3:18:18.520 --> 3:18:23.520]  They know that the people are starting to get wise this depopulation agenda
[3:18:23.520 --> 3:18:32.520]  In fact evidence is starting to mount that the shots were supposed to be soft kill weapons but they're so deadly they're killing a higher percentage up front
[3:18:32.520 --> 3:18:35.520]  And so people are waking up
[3:18:35.520 --> 3:18:38.520]  The weapons work a little too good
[3:18:38.520 --> 3:18:43.520]  They're supposed to be silent weapons for quiet wars but instead they're making too big of a noise
[3:18:43.520 --> 3:18:46.520]  But it's too late for a return back now
[3:18:46.520 --> 3:18:48.520]  They're coming after our children
[3:18:48.520 --> 3:18:53.520]  So it's up to us to protect our little children or God will not look favorably on us
[3:18:53.520 --> 3:18:56.520]  Remember God is watching
[3:18:56.520 --> 3:19:03.520]  I'm cutting this brief announcement on the afternoon of November 9th, 2021
[3:19:03.520 --> 3:19:09.520]  And I just want all the listeners and viewers to know that I've kept this show on the air that I am very very thankful to you
[3:19:09.520 --> 3:19:14.520]  Because my main drive is opposing these globalists and is standing against them
[3:19:14.520 --> 3:19:16.520]  I know that that's your main drive as well
[3:19:16.520 --> 3:19:23.520]  So I thank you for your moral support, your prayers, your word of mouth fighting for all of us and all of our children's futures
[3:19:23.520 --> 3:19:26.520]  And also your financial support at infowarstore.com
[3:19:26.520 --> 3:19:30.520]  And it isn't just funding the info war that you engage in when you buy the products
[3:19:30.520 --> 3:19:34.520]  You get amazing products that are so good for you and yourself and your family
[3:19:34.520 --> 3:19:39.520]  And right now until November 14th, we have Black Friday comes early
[3:19:39.520 --> 3:19:42.520]  Up to 60% off on our best-selling items
[3:19:42.520 --> 3:19:44.520]  Storewide for shipping and double-patriot points
[3:19:44.520 --> 3:19:46.520]  So again, thank you all for your support
[3:19:46.520 --> 3:19:51.520]  And get amazing products like Ultimate Bone Broth and Brain Force Plus and so many others
[3:19:51.520 --> 3:19:55.520]  Right now massively discounted at infowarstore.com
[3:19:55.520 --> 3:20:00.520]  You're listening to The Alex Jones Show
[3:20:11.520 --> 3:20:15.520]  Hi there, back with you, Kate Galley, your guest host from The Kate Galley Show
[3:20:15.520 --> 3:20:16.520]  So happy to be here
[3:20:16.520 --> 3:20:21.520]  And also, I just wanted to mention, I have Dr. Brian Artis, which I'm very happy about
[3:20:21.520 --> 3:20:25.520]  Because man, what a champion in bringing things to light
[3:20:25.520 --> 3:20:28.520]  And also letting people know about the treatment protocol
[3:20:28.520 --> 3:20:30.520]  He was the first doctor to do this
[3:20:30.520 --> 3:20:32.520]  And then also with Remdesivir, of course
[3:20:32.520 --> 3:20:36.520]  And then also, we're going to be talking about monoclonal antibodies
[3:20:36.520 --> 3:20:43.520]  Because this is the latest attempt to try to get everybody into this particular treatment
[3:20:43.520 --> 3:20:45.520]  As a curell, as a remedy
[3:20:45.520 --> 3:20:48.520]  And we're going to be talking to Dr. Brian Artis
[3:20:48.520 --> 3:20:51.520]  Dr. Artis, are you there?
[3:20:51.520 --> 3:20:52.520]  I'm here, how are you?
[3:20:52.520 --> 3:20:53.520]  Perfect
[3:20:53.520 --> 3:20:56.520]  I'm good, how are you doing?
[3:20:56.520 --> 3:20:57.520]  Excellent
[3:20:57.520 --> 3:20:58.520]  Doing very good
[3:20:58.520 --> 3:21:02.520]  I'm at the reawaken toward same clinic
[3:21:02.520 --> 3:21:03.520]  Perfect, I'm so glad
[3:21:03.520 --> 3:21:06.520]  We need to bring a lot of awareness and we need to wake a lot of people up out there
[3:21:06.520 --> 3:21:07.520]  And I'm glad you're doing it
[3:21:07.520 --> 3:21:09.520]  You're the right person to do this
[3:21:09.520 --> 3:21:13.520]  Tell us about monoclonal antibodies
[3:21:13.520 --> 3:21:18.520]  Yeah, so I've had concerns about monoclonal antibodies from the very beginning
[3:21:18.520 --> 3:21:24.520]  Even when they surfaced to start be suggested that they could be a cure for early treatment source for COVID-19
[3:21:24.520 --> 3:21:29.520]  And the reason being is most people know me because I blew the whistle on Remdesivir
[3:21:29.520 --> 3:21:38.520]  Being chosen as the experimental antiviral to be used on all 100% of Americans that were hospitalized for COVID-19
[3:21:38.520 --> 3:21:41.520]  And that's an extremely dangerous drug
[3:21:41.520 --> 3:21:49.520]  The whole reason why monoclonal antibodies is even being discussed is because in the same trial that Anthony Fauci said
[3:21:49.520 --> 3:21:54.520]  Monoclonal antibodies and Remdesivir were proven to be safe and effective against Ebola virus
[3:21:54.520 --> 3:21:56.520]  It was in an Ebola trial
[3:21:56.520 --> 3:22:01.520]  And it was Remdesivir compared to three different monoclonal antibodies
[3:22:01.520 --> 3:22:08.520]  It was Remdesivir, ZMAP, which was put in by our United States Department of Health and Human Services
[3:22:08.520 --> 3:22:13.520]  It was also MAB114 that was put in by DARPA
[3:22:13.520 --> 3:22:17.520]  And then the fourth monoclonal antibody is the one you're hearing the most about in the media
[3:22:17.520 --> 3:22:19.520]  And it's called Regeneron
[3:22:19.520 --> 3:22:25.520]  These are not brand new ideas or treatments, they are antibodies that were also used against Ebola
[3:22:25.520 --> 3:22:29.520]  And what they found, this is the disgusting part for me
[3:22:29.520 --> 3:22:34.520]  And the very hard rationale for me to why we would use them against coronavirus
[3:22:34.520 --> 3:22:42.520]  Kate, less than 1% of the entire world who was infected with SARS-CoV-2 ends up dying from COVID
[3:22:42.520 --> 3:22:45.520]  Now, that's less than 1% mortality
[3:22:45.520 --> 3:22:51.520]  In the Ebola virus trial, that is the supportive study for why we're using Remdesivir
[3:22:51.520 --> 3:22:55.520]  And why these monoclonal antibodies are being suggested
[3:22:55.520 --> 3:22:57.520]  My problem was this
[3:22:57.520 --> 3:23:01.520]  Remdesivir had a mortality rate of 54.1%
[3:23:01.520 --> 3:23:03.520]  Or 53.1%
[3:23:03.520 --> 3:23:08.520]  Each of the monoclonal antibodies in order had mortality rates in the Ebola trial
[3:23:08.520 --> 3:23:14.520]  Of 49.7% that was ZMAP, which was a triple monoclonal antibody
[3:23:14.520 --> 3:23:22.520]  The second was actually called MAB114 and it had a death rate of 35% of all Ebola virus patients treated
[3:23:22.520 --> 3:23:28.520]  The Regeneron triple monoclonal antibody put in by Regeneron Pharmaceuticals
[3:23:28.520 --> 3:23:33.520]  It had a death rate in the actual Ebola trial of 33%
[3:23:33.520 --> 3:23:41.520]  I don't understand why we are actually even looking at a study of any drugs that have a mortality rate
[3:23:41.520 --> 3:23:46.520]  Higher than the less than 1% that the virus is actually causing
[3:23:46.520 --> 3:23:48.520]  To me, it makes it zero sense
[3:23:48.520 --> 3:23:51.520]  I do have concerns with the monoclonal antibodies
[3:23:51.520 --> 3:23:55.520]  They do have mortality rates better than Remdesivir
[3:23:55.520 --> 3:24:00.520]  So if you had to just pick between those two evils, go with monoclonal antibodies
[3:24:00.520 --> 3:24:03.520]  I don't know if you know this, Kate, your audience should know
[3:24:03.520 --> 3:24:10.520]  There's actually five studies in which antibodies that are directed against the spike protein of SARS-CoV-2
[3:24:10.520 --> 3:24:14.520]  Or any of its variants, which is what monoclonal antibodies are
[3:24:14.520 --> 3:24:18.520]  They are linked to autoimmune diseases in the body
