[00:00:11.713 --> 00:00:12.834]  Well, here we are.
[02:53:36.437 --> 02:53:47.579]  But, you know, it's interesting what you're talking about here because there are... I don't think the Democrats have a chance to win because they don't have the money and they don't have the message.
[02:53:47.579 --> 02:53:51.380]  They're going to go with the same losing message they've been going with for years now, which is
[02:53:52.040 --> 02:53:54.162]  Trump bad, Trump bad, Trump bad.
[02:53:54.162 --> 02:54:01.288]  And now there's kind of an undertone to that that's becoming more prevalent that's anti-America, anti-America, anti-America.
[02:54:01.288 --> 02:54:03.410]  So they can't win an election with the message.
[02:54:03.410 --> 02:54:12.577]  They really don't have a chance to win back the House except, except what you just brought up, which is many Republicans stepping down.
[02:54:12.577 --> 02:54:14.519]  A lot of Republicans are resigning.
[02:54:14.519 --> 02:54:16.981]  And now I'm starting to wonder if there might be something else to that.
[02:54:18.211 --> 02:54:19.992]  And I'll just leave that right there for food for thought.
[02:54:19.992 --> 02:54:27.795]  But that's the only threat right now that the Republicans have is that so many Republicans are stepping down from their seat, so they lose that incumbent power.
[02:54:27.795 --> 02:54:38.200]  So that means it's even more important now for people to get educated in their local elections now that it's basically a lot of fresh faces coming in and a lot of Republican incumbents aren't running.
[02:54:38.200 --> 02:54:42.702]  So that is going to be very key if the Democrats get Congress in the midterms.
[02:54:43.382 --> 02:54:47.404]  I mean, they're going to go for impeachment, they're going to go for gun bans.
[02:54:47.404 --> 02:54:52.267]  I mean, it's going to be, honestly, it could honestly be civil war.
[02:54:52.267 --> 02:54:57.970]  If they go for Trump and the guns, it'll probably be civil war, and that's what the Democrats want, because that's what the globalists want.
[02:54:57.970 --> 02:55:02.472]  They have to bring America to its knees so that the global government can take over.
[02:55:02.472 --> 02:55:05.133]  Thank you for the call, Mimi.
[02:55:05.133 --> 02:55:09.576]  Let's go to Barry in Florida, who wants to talk about the shootings.
[02:55:09.576 --> 02:55:10.096]  Go ahead, Barry.
[02:55:13.985 --> 02:55:17.127]  Barry, are you there?
[02:55:17.127 --> 02:55:17.788]  Bueller.
[02:55:17.788 --> 02:55:18.328]  Bueller.
[02:55:18.328 --> 02:55:21.631]  If you have a couple of coincidences, you know, that's one thing.
[02:55:21.631 --> 02:55:25.194]  But when you have many, then to me it doesn't become a coincidence.
[02:55:25.194 --> 02:55:28.796]  February 14th was the 45th day of the year.
[02:55:28.796 --> 02:55:29.417]  What else is 45?
[02:55:29.417 --> 02:55:30.017]  Our president.
[02:55:31.913 --> 02:55:45.312]  Um, initially they said his middle name was DeJesus, and now they retracted that, so I think it's maybe Jacob, but it also... Jacob was on the official police report, and the reports that reported him as DeJesus could never be confirmed.
[02:55:46.731 --> 02:55:47.011]  Right.
[02:55:47.011 --> 02:55:50.834]  Well, it also, February 14th was Ash Wednesday.
[02:55:50.834 --> 02:55:54.136]  The sheriff's name is Israel.
[02:55:54.136 --> 02:56:05.963]  The name of the school, Marjorie Stoneman Douglas, as you probably reported, she was a very liberal conservative and she didn't want them draining the Everglades, which is how Florida has been built.
[02:56:05.963 --> 02:56:08.685]  So draining the Everglades is also known as a swamp.
[02:56:09.525 --> 02:56:20.031]  And lastly, the other crazy coincidence is the town is Parkland, which also happened to be the name of the hospital where JFK was brought after he was assassinated.
[02:56:20.031 --> 02:56:22.573]  These are crazy coincidences.
[02:56:22.573 --> 02:56:25.534]  Well, I can't deny the coincidences, if true.
[02:56:25.534 --> 02:56:29.156]  I mean, I'm not saying you're lying, but I can't deny the coincidences if true.
[02:56:29.156 --> 02:56:32.498]  But I mean, do you think... I mean, it's crazy.
[02:56:32.498 --> 02:56:34.660]  So what, you think this whole thing was manufactured?
[02:56:34.660 --> 02:56:37.661]  Or is that just an act of God trying to send us a message?
[02:56:37.661 --> 02:56:38.602]  Or I mean, what are you getting at here?
[02:56:39.366 --> 02:56:48.198]  Well, you know, we know that there's a deep state and, you know, we know that, you know, MKUltra and Mind Control has been around for decades.
[02:56:48.198 --> 02:56:51.603]  The shooter said that he heard demons telling him to shoot the school up.
[02:56:52.501 --> 02:56:54.622]  Exactly, so, who knows?
[02:56:54.622 --> 02:57:01.365]  I don't know, you know, I don't know, but these are so many coincidences, it's just kind of mind-boggling.
[02:57:01.365 --> 02:57:03.726]  You know, speaking of coincidences, thank you for the call, Barry.
[02:57:03.726 --> 02:57:11.870]  You notice the way that he spells Nicholas is actually in a Russian way with the K. I'm surprised they haven't come after this for Russia.
[02:57:11.870 --> 02:57:13.510]  Oh, Russian, Russian!
[02:57:13.510 --> 02:57:14.691]  Russian, Russian, Russian!
[02:57:14.691 --> 02:57:15.752]  Russians are bad!
[02:57:15.752 --> 02:57:16.452]  Russians are bad!
[02:57:17.995 --> 02:57:30.062]  No, the sad truth of it is this individual was probably soul-sucked and brainwashed by media, by the big pharmaceutical pills he was taking, and then he probably had a tough social time.
[02:57:30.062 --> 02:57:32.844]  You combine all that, you get the elements of a mass shooter.
[02:57:32.844 --> 02:57:35.326]  Now, were there other things going on?
[02:57:35.326 --> 02:57:43.531]  One has to wonder, considering the focused attack on the guns by the Democrats and the left since this has gone down.
[02:57:45.543 --> 02:58:05.516]  I want to plow into all of this, but I'm going to spend a few minutes here first, just encouraging listeners to understand that when you buy t-shirts, or water filtration systems, or books, or videos, or other material from InfoWarsTore.com, you are funding the revolution.
[02:58:05.516 --> 02:58:07.638]  I mean, I cannot say it any clearer.
[02:58:07.638 --> 02:58:11.640]  And so it is essential that you purchase the products at InfoWarsTore.com.
[02:58:11.640 --> 02:58:12.661]  I want to thank everybody that has.
[02:58:13.081 --> 02:58:21.267]  We've got the best fluoride-free toothpaste with colloidal silver and with high-quality atomic iodine, and you cannot beat that for children and adults.
[02:58:21.267 --> 02:58:26.690]  We've got the best mouthwash designed by Dr. Jones, that's my dad, with colloidal silver and iodine as well.
[02:58:26.690 --> 02:58:29.192]  Infowarslife.com or 888-253-3139.
[02:58:29.192 --> 02:58:38.398]  And your purchase of the products stands with us, stands with America, stands with Trump, stands against the globalists and their satanic pedophile armies.
[02:58:38.398 --> 02:58:42.841]  And that's who they are, and they know we know who they are, and they're coming back against us, so we need your support.
[02:58:42.961 --> 02:58:43.207]  We're good.
[02:58:47.563 --> 02:58:53.027]  New from Emmerich's Essentials, fragrance-free natural deodorant for your body care needs.
[02:58:53.027 --> 02:58:56.629]  Playing basketball in the dry summer heat really makes me sweat.
[02:58:56.629 --> 02:59:00.051]  To maintain my game, I need all the confidence I can get.
[02:59:00.051 --> 02:59:05.275]  That's why I use Emmerich's Essentials natural deodorant, made with organic ingredients.
[02:59:05.275 --> 02:59:11.939]  This deodorant combines mineral crystals with natural botanicals to ionize odor, keeping me fresh throughout the day.
[02:59:11.939 --> 02:59:17.123]  While shooting hoops, the last thing I want is sweaty armpits making my hands slippery and the ball whack.
[02:59:17.783 --> 02:59:21.784]  That's why I recommend Emmerich's Essentials Fragrance-Free Deodorant.
[02:59:21.784 --> 02:59:30.165]  Even though it's unscented, it's effective at combating strong body odor, and I don't have to worry about any unwanted allergic reactions to my sensitive skin.
[02:59:30.165 --> 02:59:34.846]  Whether you're a guy or gal, the last thing you want to be worried about is your deodorant.
[02:59:34.846 --> 02:59:39.087]  No petroleum-based ingredients, 100% natural and cruelty-free.
[02:59:39.087 --> 02:59:43.128]  Stay in the game with Emmerich's Essentials Fragrance-Free Natural Deodorant.
[02:59:43.128 --> 02:59:44.808]  Available at InfowarsStore.com.
[02:59:49.700 --> 02:59:52.294]  You're listening to The Alex Jones Show.
[03:00:03.952 --> 03:00:10.997]  Live from the Infowars.com studios, you're listening to the Alex Jones Show.
[03:00:10.997 --> 03:00:14.399]  And now, your host, Owen Troyer.
[03:00:14.399 --> 03:00:17.462]  Alright, Gerald Salenti's about to take over here.
[03:00:17.462 --> 03:00:19.043]  Last segment with me.
[03:00:19.043 --> 03:00:20.484]  So let me get another caller through here.
[03:00:20.484 --> 03:00:22.945]  Let's go to Scott calling in from Idaho.
[03:00:22.945 --> 03:00:28.909]  Go ahead, Scott.
[03:00:28.909 --> 03:00:31.071]  Hey guys, let's get Scott on air here.
[03:00:33.629 --> 03:00:34.830]  You're great.
[03:00:34.830 --> 03:00:35.931]  Go ahead, Scott.
[03:00:35.931 --> 03:00:42.095]  OK, I wanted to put a quick plug in for the Survival Shield X2 and the Secret 12.
[03:00:42.095 --> 03:00:43.656]  Great product.
[03:00:43.656 --> 03:00:46.978]  If I could afford more, I'd do it all the time.
[03:00:46.978 --> 03:00:51.281]  I've been doing Survival Shield X2 for the past five years.
[03:00:51.281 --> 03:00:53.423]  Long time listener.
[03:00:53.423 --> 03:00:56.145]  I love your products.
[03:00:56.145 --> 03:00:58.727]  OK, let's get to the point.
[03:00:58.727 --> 03:00:59.627]  The Dick Act of 1902.
[03:01:01.804 --> 03:01:15.528]  Also known as the Militia Bill, House Rule 11654, on June 28, 1902, invalidates all so-called gun control laws.
[03:01:15.528 --> 03:01:18.689]  It cannot be repealed.
[03:01:18.689 --> 03:01:21.930]  And here they are, trying to do it again.
[03:01:21.930 --> 03:01:25.011]  They can't do it, man.
[03:01:25.011 --> 03:01:28.112]  This act cannot be repealed.
[03:01:28.112 --> 03:01:30.133]  I say every caller
[03:01:30.936 --> 03:01:46.659]  Every info warrior needs to call the White House, leave a message for our great President Donald Trump, which I voted for, and remind him of the Dick Act.
[03:01:46.659 --> 03:01:50.920]  And don't take our guns away.
[03:01:50.920 --> 03:01:53.281]  That's about all I got to say, Owen.
[03:01:53.281 --> 03:01:56.202]  Well, thank you for the call and thank you for that history lesson, Scott.
[03:01:56.202 --> 03:01:57.762]  That's good stuff there.
[03:01:58.706 --> 03:02:02.368]  Reaffirming the Second Amendment there.
[03:02:02.368 --> 03:02:03.589]  Pull that up again, guys.
[03:02:03.589 --> 03:02:07.291]  He said it was the Dick Act, but I think that that was actually a nickname.
[03:02:07.291 --> 03:02:08.592]  The Militia Act of 1903.
[03:02:08.592 --> 03:02:11.334]  The Militia Act of 1903.
[03:02:11.334 --> 03:02:21.260]  Yeah, oddly enough, I believe there's also been legislation passed that says you cannot practice the religion of Islam in this country, too.
[03:02:22.441 --> 03:02:25.142]  Just another random factoid.
[03:02:25.142 --> 03:02:31.844]  And that's because they find that it's actually more of a political thing, and it's actually intolerant of other religions.
[03:02:31.844 --> 03:02:36.326]  When Islam gets involved, it takes over the government, and it doesn't tolerate other religions.
[03:02:36.326 --> 03:02:41.428]  That's why they wrote those laws years ago.
[03:02:41.428 --> 03:02:44.729]  This story is breaking at Infowars.com right now.
[03:02:44.729 --> 03:02:49.431]  Democrat teacher organizes anti-gun meeting for Florida shooting survivors.
[03:02:49.431 --> 03:02:49.691]  You know,
[03:02:51.115 --> 03:02:51.956]  Again, it's sad.
[03:02:51.956 --> 03:02:53.316]  I feel bad for these kids.
[03:02:53.316 --> 03:02:56.498]  I feel bad for the school.
[03:02:56.498 --> 03:03:09.346]  But you cannot let emotion dictate your decisions in such a perilous time like this because it tends to cloud your judgment and you can't really think clearly.
[03:03:09.346 --> 03:03:13.308]  But this is a different scenario because this is just a teacher with an agenda.
[03:03:15.302 --> 03:03:23.646]  This is just a teacher with an agenda who, like, I think it was Olinsky said, or someone said, never let a good crisis go to waste.
[03:03:23.646 --> 03:03:38.014]  So this Democrat teacher, like an average liberal these days, sees a moment of weakness in a moment of mourning and decides to push their political agenda in the middle of it because they don't care about people's feelings, they care about their agenda.
[03:03:38.014 --> 03:03:40.435]  That's what you find out about these Democrats.
[03:03:40.435 --> 03:03:43.437]  They always put their agenda first.
[03:03:43.437 --> 03:03:43.937]  Always.
[03:03:45.693 --> 03:03:46.954]  Always.
[03:03:46.954 --> 03:03:57.021]  So yes, this is a total leftist organized, leftist event, politicized event, taking advantage of a situation, taking advantage of morning students.
[03:03:57.021 --> 03:03:58.802]  It's honestly sick.
[03:03:58.802 --> 03:04:05.306]  It's honestly disgusting that this is the political left in America now, taking advantage of a bad situation.
[03:04:06.618 --> 03:04:09.159]  For an anti-American agenda.
[03:04:09.159 --> 03:04:11.920]  So that story is on InfoWars.com.
[03:04:11.920 --> 03:04:14.581]  Folks, you just heard the last caller, Scott, talking about our products.
[03:04:14.581 --> 03:04:15.302]  I did bad today.
[03:04:15.302 --> 03:04:17.483]  I think I only plugged like two or three times.
[03:04:17.483 --> 03:04:19.203]  That's not going to pay the bills for our expansion.
[03:04:19.203 --> 03:04:21.724]  So please go to InfoWarsStore.com.
[03:04:21.724 --> 03:04:23.905]  We are expanding InfoWars right now.
[03:04:23.905 --> 03:04:25.346]  We're putting up satellites.
[03:04:25.346 --> 03:04:27.167]  We're building new studios.
[03:04:27.167 --> 03:04:29.668]  And it's only possible with your support at InfoWarsStore.com.
[03:04:30.908 --> 03:04:32.389]  50% off all Super Blue products.
[03:04:32.389 --> 03:04:35.331]  That's the fluoride-free Super Blue toothpaste.
[03:04:35.331 --> 03:04:37.292]  It's about to be sold out.
[03:04:37.292 --> 03:04:38.453]  It's about to be sold out.
[03:04:38.453 --> 03:04:40.254]  Get to Infowarestore.com.
[03:04:40.254 --> 03:04:44.056]  Get your tube of Super Blue for 50% off before we're sold out.
[03:04:44.056 --> 03:04:45.497]  Owen Schroer signing off.
[03:04:45.497 --> 03:04:47.098]  Gerald Cilenti takes over in the fourth hour.
[03:04:47.098 --> 03:04:48.199]  You stay classy, Infowarriors.
[03:04:54.687 --> 03:05:04.114]  Following last week's mass shooting that left 17 dead at a Florida high school, lawmakers in various states have launched proposals to arm teachers.
[03:05:04.114 --> 03:05:12.501]  Adan Salazar reports that legislators in Florida are drafting an amendment to a bill which would legalize the carry of firearms on school grounds.
[03:05:12.501 --> 03:05:21.988]  If passed, the bill would let employees carry guns on campuses if they passed background checks and were certified with training created by the state's criminal justice standards.
[03:05:22.508 --> 03:05:34.018]  Florida joined several other states that are drafting legislation that would allow some public school teachers and administrators to receive firearms training and be authorized to carry concealed weapons during the school day.
[03:05:34.018 --> 03:05:46.529]  In a press release Thursday, Representative Will Ainsworth said, Our children are sitting ducks in gun-free schools, and as the parent of three public school students, I believe we must act now in order to prevent another tragedy.
[03:05:46.949 --> 03:05:51.531]  Currently, about one-third of states allow teachers to carry firearms on campus.
[03:05:51.531 --> 03:06:03.337]  Leanne McAdoo, InfoWars.com.
[03:06:03.337 --> 03:06:06.578]  Waging war on corruption.
[03:06:06.578 --> 03:06:13.542]  It's Alex Jones, coming to you live from the front lines of the InfoWars.
[03:06:25.629 --> 03:06:27.289]  Hey, how you doing?
[03:06:27.289 --> 03:06:28.470]  Ah, this isn't Alex Jones.
[03:06:28.470 --> 03:06:31.590]  It's me, Gerald Solenti.
[03:06:31.590 --> 03:06:35.731]  And thank you, Alex Jones and staff, for having me host this hour.
[03:06:35.731 --> 03:06:37.091]  It's great being here.
[03:06:37.091 --> 03:06:38.992]  And an honor and a privilege, I must say.
[03:06:38.992 --> 03:06:47.674]  Because I really enjoy InfoWars in the real news, in a world of... It's not even fake news, it's dumb news.
[03:06:47.674 --> 03:06:49.734]  It's the same garbage over and over again.
[03:06:50.469 --> 03:06:56.690]  And of course, the garbage that they've been selling since Trump's got elected, even before, is that the Russians are coming!
[03:06:56.690 --> 03:06:57.750]  The Russians are coming!
[03:06:57.750 --> 03:06:58.770]  Here come those Russians!
[03:06:58.770 --> 03:07:00.371]  Let's hate the Russians!
[03:07:00.371 --> 03:07:02.211]  Hey, remember how they taught us?
[03:07:02.211 --> 03:07:04.451]  I'm old enough, I'm Trump's age.
[03:07:04.451 --> 03:07:07.632]  They taught us how to hate those Vietnamese, remember?
[03:07:07.632 --> 03:07:11.273]  Those commies, those dirty commies.
[03:07:11.273 --> 03:07:14.593]  They killed over three and a half million of them.
[03:07:14.593 --> 03:07:15.953]  58,000 of our soldiers killed.
[03:07:15.953 --> 03:07:17.334]  250,000 wounded.
[03:07:20.060 --> 03:07:26.144]  Lives ruined by the millions, the horror that they lived over there, on a war based on lies.
[03:07:26.144 --> 03:07:28.545]  The Gulf of Tonkin incident never happened.
[03:07:28.545 --> 03:07:31.306]  But look how they taught us how to hate the Vietnamese.
[03:07:31.306 --> 03:07:32.727]  But not anymore!
[03:07:32.727 --> 03:07:33.528]  Not anymore!
[03:07:33.528 --> 03:07:34.848]  No.
[03:07:34.848 --> 03:07:40.912]  Matter of fact, when Bill Clinton, Slick Willie, appropriately named for his Slick Willie that he is,
[03:07:42.369 --> 03:07:45.572]  You know what he did as soon as he finished being president?
[03:07:45.572 --> 03:07:46.933]  Went over to Vietnam.
[03:07:46.933 --> 03:07:48.595]  And people don't remember this.
[03:07:48.595 --> 03:07:59.825]  He went over to Vietnam while there was a dispute about who won the Florida election between Al Gore and George W. Bush.
[03:07:59.825 --> 03:08:04.850]  So Clinton exited stage right and he went to Vietnam.
[03:08:04.850 --> 03:08:06.712]  But they taught us how to hate the Vietnamese.
[03:08:08.226 --> 03:08:10.488]  Those dominoes are gonna fall before you know it.
[03:08:10.488 --> 03:08:13.990]  Those commies will be on the coast of California.
[03:08:13.990 --> 03:08:14.611]  I'm not lying.
[03:08:14.611 --> 03:08:16.632]  That's the kind of garbage you used to make up.
[03:08:16.632 --> 03:08:18.093]  Propaganda.
[03:08:18.093 --> 03:08:20.635]  Hey, now we're doing business with the Vietnamese.
[03:08:20.635 --> 03:08:21.956]  It's okay.
[03:08:21.956 --> 03:08:23.057]  Yeah.
[03:08:23.057 --> 03:08:24.498]  Everything's fine now.
[03:08:24.498 --> 03:08:25.859]  Just like with them red Chinese.
[03:08:25.859 --> 03:08:28.260]  Remember when we were taught to hate them?
[03:08:28.260 --> 03:08:34.345]  Until the big corporations realized, hey, we could sell out America by bringing all our technology over there.
[03:08:35.171 --> 03:08:37.572]  Have them make our stuff really cheaply.
[03:08:37.572 --> 03:08:39.473]  And then sell it back over here.
[03:08:39.473 --> 03:08:41.253]  Hey, those Chinese are okay now.
[03:08:41.253 --> 03:08:45.575]  Hey, Communist Party, how come we're not bombing them?
[03:08:45.575 --> 03:08:46.995]  The sickness.
[03:08:46.995 --> 03:08:48.416]  The sickness of the media.
[03:08:48.416 --> 03:08:51.957]  And it never stops.
[03:08:51.957 --> 03:08:59.060]  Here's... Tracking trends is an understanding of where we are, how we got here, and where we're going.
[03:08:59.060 --> 03:09:04.342]  So as a trend forecaster, I have to read information all day long.
[03:09:05.248 --> 03:09:06.449]  Several hours a day.
[03:09:06.449 --> 03:09:11.673]  I get delivered the Financial Times, Wall Street Journal, New York Times.
[03:09:11.673 --> 03:09:12.894]  I gotta see what's going on.
[03:09:12.894 --> 03:09:14.855]  It's not what I like, what I want, what I wish for.
[03:09:14.855 --> 03:09:17.137]  I need to hear the whole story.
[03:09:17.137 --> 03:09:18.038]  And I look globally.
[03:09:18.038 --> 03:09:29.807]  You know, I go to Global Times, I go to People's Daily, I go to Al Jazeera, Fars News Agency, AdEx, Jerusalem Post, Arab News, you name it, I go through it.
[03:09:29.807 --> 03:09:31.268]  I just want to get the information.
[03:09:31.892 --> 03:09:34.033]  To see how it's being put out there.
[03:09:34.033 --> 03:09:42.977]  So today we're going to do a little trend tracking and how you can see the current events forming the future trends if you don't take a position on anything.
[03:09:42.977 --> 03:09:45.598]  I'm a political atheist.
[03:09:45.598 --> 03:09:49.160]  I don't believe in Democrats or Republicans.
[03:09:49.160 --> 03:09:53.822]  You know, I don't believe in fairy tales.
[03:09:53.822 --> 03:09:58.144]  I don't need somebody to tell me how to think because the motto is think for yourself.
[03:09:58.144 --> 03:09:59.044]  The trends journal.
[03:10:00.418 --> 03:10:02.659]  Here's a front page story here.
[03:10:02.659 --> 03:10:04.999]  Is he turning to paper of record?
[03:10:04.999 --> 03:10:08.120]  Or as they prefer to call themselves, the paper of record.
[03:10:08.120 --> 03:10:12.221]  And by the way, the New York Times circulation digitally is going up.
[03:10:12.221 --> 03:10:13.281]  And you know why?
[03:10:13.281 --> 03:10:17.263]  Because they're selling those sex stories over and over again.
[03:10:17.263 --> 03:10:19.243]  Yep, they know how to play it.
[03:10:19.243 --> 03:10:21.524]  And of course, let's hate Russia.
[03:10:21.524 --> 03:10:26.165]  How Russians exploited Webb in 16 meddling.
[03:10:26.823 --> 03:10:28.564]  Hosing his allies.
[03:10:28.564 --> 03:10:31.647]  Trolls spread dirty tricks.
[03:10:31.647 --> 03:10:34.690]  And they show they spent a couple of million bucks, right?
[03:10:34.690 --> 03:10:37.051]  How many billions of dollars?
[03:10:37.051 --> 03:10:47.480]  How many billions of dollars were spent by the people running campaigns?
[03:10:47.480 --> 03:10:53.185]  You got a couple of million bucks and a couple of trolls, and that's going to sway an election?
[03:10:53.185 --> 03:10:55.527]  A couple of bucks?
[03:10:56.485 --> 03:11:00.266]  Here, you want to see how elections are swayed?
[03:11:00.266 --> 03:11:03.467]  You want to know what the United States is doing?
[03:11:03.467 --> 03:11:07.227]  Oh, everybody has Attention Deficit Disorder.
[03:11:07.227 --> 03:11:11.368]  This is from December 13th, 2013.
[03:11:11.368 --> 03:11:22.911]  Our former Assistant Secretary of State, Victoria Nuland, at the Washington Press Club,
[03:11:23.706 --> 03:11:41.160]  Remember, this is in December 2013, and with the United States, and with their lies, and with their dough, they overthrew the democratically elected government of Ukraine.
[03:11:41.160 --> 03:11:42.321]  Here she is.
[03:11:42.321 --> 03:11:52.430]  Invested over $5 billion to assist Ukraine in these and other goals that will ensure a secure and prosperous and democratic Ukraine.
[03:11:53.510 --> 03:11:55.751]  Isn't that nice?
[03:11:55.751 --> 03:11:58.232]  Five billion bucks!
[03:11:58.232 --> 03:12:02.094]  Hey, isn't she generous with our dough?
[03:12:02.094 --> 03:12:04.355]  Isn't that great?
[03:12:04.355 --> 03:12:09.618]  How about the, when you add up those billions, they're into trillions.
[03:12:09.618 --> 03:12:13.140]  Hey, drinking the water over there yet in Flint, Michigan?
[03:12:13.140 --> 03:12:19.143]  Or the 10,000 other places in the United States with rotting water and rotting infrastructure?
[03:12:19.995 --> 03:12:22.256]  As they're overthrowing governments?
[03:12:22.256 --> 03:12:24.278]  Oh, and Victoria Nuland.
[03:12:24.278 --> 03:12:27.339]  She's a member of that neocon clan.
[03:12:27.339 --> 03:12:28.800]  Yeah, that's right.
[03:12:28.800 --> 03:12:31.142]  That group.
[03:12:31.142 --> 03:12:32.802]  Neocons.
[03:12:32.802 --> 03:12:36.244]  Let's stop using that whitewash language.
[03:12:36.244 --> 03:12:38.446]  You look at her, you listen to her.
[03:12:38.446 --> 03:12:41.748]  How about a mentally disturbed person?
[03:12:41.748 --> 03:12:45.590]  Oh, and by the way, look how she talks about peace.
[03:12:45.590 --> 03:12:49.112]  If only the women were in charge, we'd be hearing about peace and love.
[03:12:49.793 --> 03:12:52.494]  Again, it's not about men, it's not about women.
[03:12:52.494 --> 03:12:54.714]  It's not about race, creed or color.
[03:12:54.714 --> 03:12:57.834]  Good comes in all of them, and lousy does too.
[03:12:57.834 --> 03:13:02.815]  But they keep playing the card, so that you'll forget who's good and who's bad.
[03:13:02.815 --> 03:13:07.796]  So anyway, there you can see the setup of the overthrow of the Ukraine government.
[03:13:07.796 --> 03:13:16.078]  Five billion bucks, and they're talking about a couple of bucks and a few trolls by the Russians?
[03:13:16.078 --> 03:13:17.798]  What a load of baloney.
[03:13:18.942 --> 03:13:24.386]  The United States has been interfering in elections all over the world.
[03:13:24.386 --> 03:13:28.809]  Hey, isn't it wonderful what they did down there in Chile with Allende?
[03:13:28.809 --> 03:13:35.113]  Oh, how about over there in Indonesia when there was only a million people that got slaughtered?
[03:13:35.113 --> 03:13:41.077]  How about the United States' involvement in all these places with propaganda?
[03:13:41.077 --> 03:13:46.461]  Look at how the British keep saying that the Russians were responsible for Brexit.
[03:13:47.594 --> 03:13:50.275]  Hey, didn't Obama go over there?
[03:13:50.275 --> 03:13:53.395]  Folks, folks, well I'm glad he's not over there.
[03:13:53.395 --> 03:13:56.596]  He can't keep folking us anymore.
[03:13:56.596 --> 03:14:08.378]  So, he went to the UK and he talked about, oh, you gotta stay on with the EU, because if you don't, you're gonna get back in line, back in the queue.
[03:14:08.378 --> 03:14:09.759]  He played the English card.
[03:14:11.414 --> 03:14:20.722]  That's looking at some of the current events forming future trends, but I also want to talk about limited time sale on Cell Force by Infowars Life.
[03:14:20.722 --> 03:14:21.163]  53% off, $69.95.
[03:14:21.163 --> 03:14:22.984]  Several years ago, we teamed up with Dr. Group.
[03:14:29.727 --> 03:14:37.755]  To create DNA Force and other incredible InfoWars life formulas because they had outstanding standards.
[03:14:37.755 --> 03:14:50.887]  After a few years of delivering these powerful formulas, we wanted to improve on DNA Force and its Bio PQQ formula to help you get the best for less.
[03:14:50.887 --> 03:14:54.851]  We found a way to make a stronger and more affordable version
[03:14:55.802 --> 03:15:02.327]  But did not want to compete against Dr. Group and his amazing team.
[03:15:02.327 --> 03:15:06.450]  After consulting with his team, Group gave us the go-ahead.
[03:15:06.450 --> 03:15:16.677]  He only wants us to be able to provide our listeners with the greatest, highest quality, and most affordable products possible.
[03:15:16.677 --> 03:15:19.399]  And that's what InfoWars does.
[03:15:19.399 --> 03:15:23.742]  And again, if you want to keep hearing the truth, hearing different
[03:15:24.286 --> 03:15:32.316]  Analysis support info by their product.
[03:15:32.316 --> 03:15:34.219]  So.
[03:15:34.219 --> 03:15:37.763]  DNA 4.
[03:15:37.763 --> 03:15:38.904]  No better time to try.
[03:15:38.904 --> 03:15:40.526]  It's up.
[03:15:53.649 --> 03:15:58.773]  The answer to being in control of your own health care is freedom from insurance.
[03:15:58.773 --> 03:16:04.477]  Become part of a group of self-pay patients that come together to share in each other's medical expenses.
[03:16:04.477 --> 03:16:09.661]  Individual share amounts begin at $107 a month and $347 for families.
[03:16:09.661 --> 03:16:11.622]  Choose from three health sharing programs.
[03:16:11.622 --> 03:16:13.984]  Holistic treatments may be eligible for sharing.
[03:16:13.984 --> 03:16:14.944]  See guidelines.
[03:16:14.944 --> 03:16:18.227]  Discount programs available for dental, vision, and pharmacy.
[03:16:18.227 --> 03:16:20.188]  Go to LibertyOnCall.org.
[03:16:20.188 --> 03:16:22.009]  That's LibertyOnCall.org.
[03:16:23.450 --> 03:16:25.351]  Fully cooked, ready-to-eat bacon.
[03:16:25.351 --> 03:16:28.573]  I'm talking thick, meaty, center-cut, presidential bacon.
[03:16:28.573 --> 03:16:30.174]  Savory and delicious.
[03:16:30.174 --> 03:16:33.016]  I buy some, I use some, I store some.
[03:16:33.016 --> 03:16:33.676]  Awesome!
[03:16:33.676 --> 03:16:36.758]  No refrigeration needed with a 10-year shelf life.
[03:16:36.758 --> 03:16:38.319]  NASA PAC Technology.
[03:16:38.319 --> 03:16:38.939]  Bacon.
[03:16:38.939 --> 03:16:43.102]  Fully cooked, fully hydrated, ready-to-eat right from the pack bacon.
[03:16:43.102 --> 03:16:44.543]  Or warm and served.
[03:16:44.543 --> 03:16:46.584]  Life-saving, ready-to-eat bacon.
[03:16:46.584 --> 03:16:48.525]  10-year shelf life bacon.
[03:16:48.525 --> 03:16:51.307]  Ships free at FullyCookedBacon.com.
[03:16:51.307 --> 03:16:52.548]  FullyCookedBacon.com.
[03:16:53.328 --> 03:17:00.093]  Water is the single most important thing your body needs, so you want to be sure it's the best for you and your family.
[03:17:00.093 --> 03:17:04.376]  Since 2005, thousands have depended on Berkey Purified Water.
[03:17:04.376 --> 03:17:08.999]  The Berkey guy provides the lowest price filtration systems in every size.
[03:17:08.999 --> 03:17:14.563]  For incredibly delicious water now and in an emergency, get to GoBerkey.com or call 877-886-3653.
[03:17:14.563 --> 03:17:14.663]  877-886-3653.
[03:17:14.663 --> 03:17:15.023]  GoBerkey.com.
[03:17:23.129 --> 03:17:25.771]  Hunters, anglers, campers, and survivalists.
[03:17:25.771 --> 03:17:26.872]  Get back to nature.
[03:17:26.872 --> 03:17:34.197]  Expand your horizons with the highest quality, most versatile, unique slingshots and sling bows on the market at slingbow.com.
