whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:44:37.540 --> 01:44:38.540]   in the Constitution.
[01:44:38.540 --> 01:44:39.540]   I'm targeted because I believe
[01:44:39.540 --> 01:44:40.540]   in the Constitution.
[01:44:40.540 --> 01:44:41.540]   I'm targeted because I believe
[01:44:41.540 --> 01:44:42.540]   in the Constitution.
[01:44:42.540 --> 01:44:43.540]   I'm targeted because I believe
[01:44:43.540 --> 01:44:44.540]   in the Constitution.
[01:44:44.540 --> 01:44:45.540]   I'm targeted because I believe
[01:44:45.540 --> 01:44:46.540]   in the Constitution.
[01:44:46.540 --> 01:44:47.540]   I'm targeted because I believe
[01:44:47.540 --> 01:44:48.540]   in the Constitution.
[01:44:48.540 --> 01:44:49.540]   I'm targeted because I believe
[01:44:49.540 --> 01:44:50.540]   in the Constitution.
[01:44:50.540 --> 01:44:51.540]   I'm targeted because I believe
[01:44:51.540 --> 01:44:52.540]   in the Constitution.
[01:44:52.540 --> 01:44:53.540]   I'm targeted because I believe
[01:44:53.540 --> 01:44:54.540]   in the Constitution.
[01:44:54.540 --> 01:44:55.540]   I'm targeted because I believe
[01:44:55.540 --> 01:44:56.540]   in the Constitution.
[01:44:56.540 --> 01:44:57.540]   I'm targeted because I believe
[01:44:57.540 --> 01:44:58.540]   in the Constitution.
[01:44:58.540 --> 01:44:59.540]   I'm targeted because I believe
[01:44:59.540 --> 01:45:00.540]   in the Constitution.
[01:45:00.540 --> 01:45:01.540]   I'm targeted because I believe
[01:45:01.540 --> 01:45:02.540]   in the Constitution.
[01:45:02.540 --> 01:45:03.540]   I'm targeted because I believe
[01:45:03.540 --> 01:45:04.540]   in the Constitution.
[01:45:04.540 --> 01:45:05.540]   I'm targeted because I believe
[01:45:05.540 --> 01:45:06.540]   in the Constitution.
[01:45:06.540 --> 01:45:07.540]   I'm targeted because I believe
[01:45:07.540 --> 01:45:08.540]   in the Constitution.
[01:45:08.540 --> 01:45:09.540]   I'm targeted because I believe
[01:45:09.540 --> 01:45:10.540]   in the Constitution.
[01:45:10.540 --> 01:45:11.540]   I'm targeted because I believe
[01:45:11.540 --> 01:45:12.540]   in the Constitution.
[01:45:12.540 --> 01:45:13.540]   I'm targeted because I believe
[01:45:13.540 --> 01:45:14.540]   in the Constitution.
[01:45:14.540 --> 01:45:15.540]   I'm targeted because I believe
[01:45:15.540 --> 01:45:16.540]   in the Constitution.
[01:45:16.540 --> 01:45:17.540]   I'm targeted because I believe
[01:45:17.540 --> 01:45:18.540]   in the Constitution.
[01:45:18.540 --> 01:45:19.540]   I'm targeted because I believe
[01:45:19.540 --> 01:45:20.540]   in the Constitution.
[01:45:20.540 --> 01:45:21.540]   I'm targeted because I believe
[01:45:21.540 --> 01:45:22.540]   in the Constitution.
[01:45:22.540 --> 01:45:23.540]   I'm targeted because I believe
[01:45:23.540 --> 01:45:24.540]   in the Constitution.
[01:45:24.540 --> 01:45:25.540]   I'm targeted because I believe
[01:45:25.540 --> 01:45:26.540]   in the Constitution.
[01:45:26.540 --> 01:45:27.540]   I'm targeted because I believe
[01:45:27.540 --> 01:45:28.540]   in the Constitution.
[01:45:28.540 --> 01:45:29.540]   I'm targeted because I believe
[01:45:29.540 --> 01:45:30.540]   in the Constitution.
[01:45:30.540 --> 01:45:31.540]   I'm targeted because I believe
[01:45:31.540 --> 01:45:32.540]   in the Constitution.
[01:45:32.540 --> 01:45:33.540]   I'm targeted because I believe
[01:45:33.540 --> 01:45:34.540]   in the Constitution.
[01:45:34.540 --> 01:45:35.540]   I'm targeted because I believe
[01:45:35.540 --> 01:45:36.540]   in the Constitution.
[01:45:36.540 --> 01:45:37.540]   I'm targeted because I believe
[01:45:37.540 --> 01:45:38.540]   in the Constitution.
[01:45:38.540 --> 01:45:39.540]   I'm targeted because I believe
[01:45:39.540 --> 01:45:40.540]   in the Constitution.
[01:45:40.540 --> 01:45:41.540]   I'm targeted because I believe
[01:45:41.540 --> 01:45:42.540]   in the Constitution.
[01:45:42.540 --> 01:45:43.540]   I'm targeted because I believe
[01:45:43.540 --> 01:45:44.540]   in the Constitution.
[01:45:44.540 --> 01:45:45.540]   I'm targeted because I believe
[01:45:45.540 --> 01:45:46.540]   in the Constitution.
[01:45:46.540 --> 01:45:47.540]   I'm targeted because I believe
[01:45:47.540 --> 01:45:48.540]   in the Constitution.
[01:45:48.540 --> 01:45:49.540]   I'm targeted because I believe
[01:45:49.540 --> 01:45:50.540]   in the Constitution.
[01:45:50.540 --> 01:45:51.540]   I'm targeted because I believe
[01:45:51.540 --> 01:45:52.540]   in the Constitution.
[01:45:52.540 --> 01:45:53.540]   I'm targeted because I believe
[01:45:53.540 --> 01:45:54.540]   in the Constitution.
[01:45:54.540 --> 01:45:55.540]   I'm targeted because I believe
[01:45:55.540 --> 01:45:56.540]   in the Constitution.
[01:45:56.540 --> 01:45:57.540]   I'm targeted because I believe
[01:45:57.540 --> 01:45:58.540]   in the Constitution.
[01:45:58.540 --> 01:45:59.540]   I'm targeted because I believe
[01:45:59.540 --> 01:46:00.540]   in the Constitution.
[01:46:00.540 --> 01:46:01.540]   I'm targeted because I believe
[01:46:01.540 --> 01:46:02.540]   in the Constitution.
[01:46:02.540 --> 01:46:03.540]   I'm targeted because I believe
[01:46:03.540 --> 01:46:04.540]   in the Constitution.
[01:46:04.540 --> 01:46:05.540]   I'm targeted because I believe
[01:46:05.540 --> 01:46:06.540]   in the Constitution.
[01:46:06.540 --> 01:46:07.540]   I'm targeted because I believe
[01:46:07.540 --> 01:46:08.540]   in the Constitution.
[01:46:08.540 --> 01:46:09.540]   I'm targeted because I believe
[01:46:09.540 --> 01:46:10.540]   in the Constitution.
[01:46:10.540 --> 01:46:11.540]   I'm targeted because I believe
[01:46:11.540 --> 01:46:12.540]   in the Constitution.
[01:46:12.540 --> 01:46:13.540]   I'm targeted because I believe
[01:46:13.540 --> 01:46:14.540]   in the Constitution.
[01:46:14.540 --> 01:46:15.540]   I'm targeted because I believe
[01:46:15.540 --> 01:46:16.540]   in the Constitution.
[01:46:16.540 --> 01:46:17.540]   I'm targeted because I believe
[01:46:17.540 --> 01:46:18.540]   in the Constitution.
[01:46:18.540 --> 01:46:19.540]   I'm targeted because I believe
[01:46:19.540 --> 01:46:20.540]   in the Constitution.
[01:46:20.540 --> 01:46:21.540]   I'm targeted because I believe
[01:46:21.540 --> 01:46:22.540]   in the Constitution.
[01:46:22.540 --> 01:46:23.540]   I'm targeted because I believe
[01:46:23.540 --> 01:46:24.540]   in the Constitution.
[01:46:24.540 --> 01:46:25.540]   I'm targeted because I believe
[01:46:25.540 --> 01:46:26.540]   in the Constitution.
[01:46:26.540 --> 01:46:27.540]   I'm targeted because I believe
[01:46:27.540 --> 01:46:28.540]   in the Constitution.
[01:46:28.540 --> 01:46:29.540]   I'm targeted because I believe
[01:46:29.540 --> 01:46:30.540]   in the Constitution.
[01:46:30.540 --> 01:46:31.540]   I'm targeted because I believe
[01:46:31.540 --> 01:46:32.540]   in the Constitution.
[01:46:32.540 --> 01:46:33.540]   I'm targeted because I believe
[01:46:33.540 --> 01:46:34.540]   in the Constitution.
[01:46:34.540 --> 01:46:35.540]   I'm targeted because I believe
[01:46:35.540 --> 01:46:36.540]   in the Constitution.
[01:46:36.540 --> 01:46:37.540]   I'm targeted because I believe
[01:46:37.540 --> 01:46:38.540]   in the Constitution.
[01:46:38.540 --> 01:46:39.540]   I'm targeted because I believe
[01:46:39.540 --> 01:46:40.540]   in the Constitution.
[01:46:40.540 --> 01:46:41.540]   I'm targeted because I believe
[01:46:41.540 --> 01:46:42.540]   in the Constitution.
[01:46:42.540 --> 01:46:43.540]   I'm targeted because I believe
[01:46:43.540 --> 01:46:44.540]   in the Constitution.
[01:46:44.540 --> 01:46:45.540]   I'm targeted because I believe
[01:46:45.540 --> 01:46:46.540]   in the Constitution.
[01:46:46.540 --> 01:46:47.540]   I'm targeted because I believe
[01:46:47.540 --> 01:46:48.540]   in the Constitution.
[01:46:48.540 --> 01:46:49.540]   I'm targeted because I believe
[01:46:49.540 --> 01:46:50.540]   in the Constitution.
[01:46:50.540 --> 01:46:51.540]   I'm targeted because I believe
[01:46:51.540 --> 01:46:52.540]   in the Constitution.
[01:46:52.540 --> 01:46:53.540]   I'm targeted because I believe
[01:46:53.540 --> 01:46:54.540]   in the Constitution.
[01:46:54.540 --> 01:46:55.540]   I'm targeted because I believe
[01:46:55.540 --> 01:46:56.540]   in the Constitution.
[01:46:56.540 --> 01:46:57.540]   I'm targeted because I believe
[01:46:57.540 --> 01:46:58.540]   in the Constitution.
[01:46:58.540 --> 01:46:59.540]   I'm targeted because I believe
[01:46:59.540 --> 01:47:00.540]   in the Constitution.
[01:47:00.540 --> 01:47:01.540]   I'm targeted because I believe
[01:47:01.540 --> 01:47:02.540]   in the Constitution.
[01:47:02.540 --> 01:47:03.540]   I'm targeted because I believe
[01:47:03.540 --> 01:47:04.540]   in the Constitution.
[01:47:04.540 --> 01:47:05.540]   I'm targeted because I believe
[01:47:05.540 --> 01:47:06.540]   in the Constitution.
[01:47:06.540 --> 01:47:07.540]   I'm targeted because I believe
[01:47:07.540 --> 01:47:08.540]   in the Constitution.
[01:47:08.540 --> 01:47:09.540]   I'm targeted because I believe
[01:47:09.540 --> 01:47:10.540]   in the Constitution.
[01:47:10.540 --> 01:47:11.540]   I'm targeted because I believe
[01:47:11.540 --> 01:47:12.540]   in the Constitution.
[01:47:12.540 --> 01:47:13.540]   I'm targeted because I believe
[01:47:13.540 --> 01:47:14.540]   in the Constitution.
[01:47:14.540 --> 01:47:15.540]   I'm targeted because I believe
[01:47:15.540 --> 01:47:16.540]   in the Constitution.
[01:47:16.540 --> 01:47:17.540]   I'm targeted because I believe
[01:47:17.540 --> 01:47:18.540]   in the Constitution.
[01:47:18.540 --> 01:47:19.540]   I'm targeted because I believe
[01:47:19.540 --> 01:47:20.540]   in the Constitution.
[01:47:20.540 --> 01:47:21.540]   I'm targeted because I believe
[01:47:21.540 --> 01:47:22.540]   in the Constitution.
[01:47:22.540 --> 01:47:23.540]   I'm targeted because I believe
[01:47:23.540 --> 01:47:24.540]   in the Constitution.
[01:47:24.540 --> 01:47:25.540]   I'm targeted because I believe
[01:47:25.540 --> 01:47:26.540]   in the Constitution.
[01:47:26.540 --> 01:47:27.540]   I'm targeted because I believe
[01:47:27.540 --> 01:47:28.540]   in the Constitution.
[01:47:28.540 --> 01:47:29.540]   I'm targeted because I believe
[01:47:29.540 --> 01:47:30.540]   in the Constitution.
[01:47:30.540 --> 01:47:31.540]   I'm targeted because I believe
[01:47:31.540 --> 01:47:32.540]   in the Constitution.
[01:47:32.540 --> 01:47:33.540]   I'm targeted because I believe
[01:47:33.540 --> 01:47:34.540]   in the Constitution.
[01:47:34.540 --> 01:47:35.540]   I'm targeted because I believe
[01:47:35.540 --> 01:47:36.540]   in the Constitution.
[01:47:36.540 --> 01:47:37.540]   I'm targeted because I believe
[01:47:37.540 --> 01:47:38.540]   in the Constitution.
[01:47:38.540 --> 01:47:39.540]   I'm targeted because I believe
[01:47:39.540 --> 01:47:40.540]   in the Constitution.
[01:47:40.540 --> 01:47:41.540]   I'm targeted because I believe
[01:47:41.540 --> 01:47:42.540]   in the Constitution.
[01:47:42.540 --> 01:47:43.540]   I'm targeted because I believe
[01:47:43.540 --> 01:47:44.540]   in the Constitution.
[01:47:44.540 --> 01:47:45.540]   I'm targeted because I believe
[01:47:45.540 --> 01:47:46.540]   in the Constitution.
[01:47:46.540 --> 01:47:47.540]   I'm targeted because I believe
[01:47:47.540 --> 01:47:48.540]   in the Constitution.
[01:47:48.540 --> 01:47:49.540]   I'm targeted because I believe
[01:47:49.540 --> 01:47:50.540]   in the Constitution.
[01:47:50.540 --> 01:47:51.540]   I'm targeted because I believe
[01:47:51.540 --> 01:47:52.540]   in the Constitution.
[01:47:52.540 --> 01:47:53.540]   I'm targeted because I believe
[01:47:53.540 --> 01:47:54.540]   in the Constitution.
[01:47:54.540 --> 01:47:55.540]   I'm targeted because I believe
[01:47:55.540 --> 01:47:56.540]   in the Constitution.
[01:47:56.540 --> 01:47:57.540]   I'm targeted because I believe
[01:47:57.540 --> 01:47:58.540]   in the Constitution.
[01:47:58.540 --> 01:47:59.540]   I'm targeted because I believe
[01:47:59.540 --> 01:48:00.540]   in the Constitution.
[01:48:00.540 --> 01:48:01.540]   I'm targeted because I believe
[01:48:01.540 --> 01:48:02.540]   in the Constitution.
[01:48:02.540 --> 01:48:03.540]   I'm targeted because I believe
[01:48:03.540 --> 01:48:04.540]   in the Constitution.
[01:48:04.540 --> 01:48:05.540]   I'm targeted because I believe
[01:48:05.540 --> 01:48:06.540]   in the Constitution.
[01:48:06.540 --> 01:48:07.540]   I'm targeted because I believe
[01:48:07.540 --> 01:48:08.540]   in the Constitution.
[01:48:08.540 --> 01:48:09.540]   I'm targeted because I believe
[01:48:09.540 --> 01:48:10.540]   in the Constitution.
[01:48:10.540 --> 01:48:11.540]   I'm targeted because I believe
[01:48:11.540 --> 01:48:12.540]   in the Constitution.
[01:48:12.540 --> 01:48:13.540]   I'm targeted because I believe
[01:48:13.540 --> 01:48:14.540]   in the Constitution.
[01:48:14.540 --> 01:48:15.540]   I'm targeted because I believe
[01:48:15.540 --> 01:48:16.540]   in the Constitution.
[01:48:16.540 --> 01:48:17.540]   I'm targeted because I believe
[01:48:17.540 --> 01:48:18.540]   in the Constitution.
[01:48:18.540 --> 01:48:19.540]   I'm targeted because I believe
[01:48:19.540 --> 01:48:20.540]   in the Constitution.
[01:48:20.540 --> 01:48:21.540]   I'm targeted because I believe
[01:48:21.540 --> 01:48:22.540]   in the Constitution.
[01:48:22.540 --> 01:48:23.540]   I'm targeted because I believe
[01:48:23.540 --> 01:48:24.540]   in the Constitution.
[01:48:24.540 --> 01:48:25.540]   I'm targeted because I believe
[01:48:25.540 --> 01:48:26.540]   in the Constitution.
[01:48:26.540 --> 01:48:27.540]   I'm targeted because I believe
[01:48:27.540 --> 01:48:28.540]   in the Constitution.
[01:48:28.540 --> 01:48:29.540]   I'm targeted because I believe
[01:48:29.540 --> 01:48:30.540]   in the Constitution.
[01:48:30.540 --> 01:48:31.540]   I'm targeted because I believe
[01:48:31.540 --> 01:48:32.540]   in the Constitution.
[01:48:32.540 --> 01:48:33.540]   I'm targeted because I believe
[01:48:33.540 --> 01:48:34.540]   in the Constitution.
[01:48:34.540 --> 01:48:35.540]   I'm targeted because I believe
[01:48:35.540 --> 01:48:36.540]   in the Constitution.
[01:48:36.540 --> 01:48:37.540]   I'm targeted because I believe
[01:48:37.540 --> 01:48:38.540]   in the Constitution.
[01:48:38.540 --> 01:48:39.540]   I'm targeted because I believe
[01:48:39.540 --> 01:48:40.540]   in the Constitution.
[01:48:40.540 --> 01:48:41.540]   I'm targeted because I believe
[01:48:41.540 --> 01:48:42.540]   in the Constitution.
[01:48:42.540 --> 01:48:43.540]   I'm targeted because I believe
[01:48:43.540 --> 01:48:44.540]   in the Constitution.
[01:48:44.540 --> 01:48:45.540]   I'm targeted because I believe
[01:48:45.540 --> 01:48:46.540]   in the Constitution.
[01:48:46.540 --> 01:48:47.540]   I'm targeted because I believe
[01:48:47.540 --> 01:48:48.540]   in the Constitution.
[01:48:48.540 --> 01:48:49.540]   I'm targeted because I believe
[01:48:49.540 --> 01:48:50.540]   in the Constitution.
[01:48:50.540 --> 01:48:51.540]   I'm targeted because I believe
[01:48:51.540 --> 01:48:52.540]   in the Constitution.
[01:48:52.540 --> 01:48:53.540]   I'm targeted because I believe
[01:48:53.540 --> 01:48:54.540]   in the Constitution.
[01:48:54.540 --> 01:48:55.540]   I'm targeted because I believe
[01:48:55.540 --> 01:48:56.540]   in the Constitution.
[01:48:56.540 --> 01:48:57.540]   I'm targeted because I believe
[01:48:57.540 --> 01:48:58.540]   in the Constitution.
[01:48:58.540 --> 01:48:59.540]   I'm targeted because I believe
[01:48:59.540 --> 01:49:00.540]   in the Constitution.
[01:49:00.540 --> 01:49:01.540]   I'm targeted because I believe
[01:49:01.540 --> 01:49:02.540]   in the Constitution.
[01:49:02.540 --> 01:49:03.540]   I'm targeted because I believe
[01:49:03.540 --> 01:49:04.540]   in the Constitution.
[01:49:04.540 --> 01:49:05.540]   I'm targeted because I believe
[01:49:05.540 --> 01:49:06.540]   in the Constitution.
[01:49:06.540 --> 01:49:07.540]   I'm targeted because I believe
[01:49:07.540 --> 01:49:08.540]   in the Constitution.
[01:49:08.540 --> 01:49:09.540]   I'm targeted because I believe
[01:49:09.540 --> 01:49:10.540]   in the Constitution.
[01:49:10.540 --> 01:49:11.540]   I'm targeted because I believe
[01:49:11.540 --> 01:49:12.540]   in the Constitution.
[01:49:12.540 --> 01:49:13.540]   I'm targeted because I believe
[01:49:13.540 --> 01:49:14.540]   in the Constitution.
[01:49:14.540 --> 01:49:15.540]   I'm targeted because I believe
[01:49:15.540 --> 01:49:16.540]   in the Constitution.
[01:49:16.540 --> 01:49:17.540]   I'm targeted because I believe
[01:49:17.540 --> 01:49:18.540]   in the Constitution.
[01:49:18.540 --> 01:49:19.540]   I'm targeted because I believe
[01:49:19.540 --> 01:49:20.540]   in the Constitution.
[01:49:20.540 --> 01:49:21.540]   I'm targeted because I believe
[01:49:21.540 --> 01:49:22.540]   in the Constitution.
[01:49:22.540 --> 01:49:23.540]   I'm targeted because I believe
[01:49:23.540 --> 01:49:24.540]   in the Constitution.
[01:49:24.540 --> 01:49:25.540]   I'm targeted because I believe
[01:49:25.540 --> 01:49:26.540]   in the Constitution.
[01:49:26.540 --> 01:49:27.540]   I'm targeted because I believe
[01:49:27.540 --> 01:49:28.540]   in the Constitution.
[01:49:28.540 --> 01:49:29.540]   I'm targeted because I believe
[01:49:29.540 --> 01:49:30.540]   in the Constitution.
[01:49:30.540 --> 01:49:31.540]   I'm targeted because I believe
[01:49:31.540 --> 01:49:32.540]   in the Constitution.
[01:49:32.540 --> 01:49:33.540]   I'm targeted because I believe
[01:49:33.540 --> 01:49:34.540]   in the Constitution.
[01:49:34.540 --> 01:49:35.540]   I'm targeted because I believe
[01:49:35.540 --> 01:49:36.540]   in the Constitution.
[01:49:36.540 --> 01:49:37.540]   I'm targeted because I believe
[01:49:37.540 --> 01:49:38.540]   in the Constitution.
[01:49:38.540 --> 01:49:39.540]   I'm targeted because I believe
[01:49:39.540 --> 01:49:40.540]   in the Constitution.
[01:49:40.540 --> 01:49:41.540]   I'm targeted because I believe
[01:49:41.540 --> 01:49:42.540]   in the Constitution.
[01:49:42.540 --> 01:49:43.540]   I'm targeted because I believe
[01:49:43.540 --> 01:49:44.540]   in the Constitution.
[01:49:44.540 --> 01:49:45.540]   I'm targeted because I believe
[01:49:45.540 --> 01:49:46.540]   in the Constitution.
[01:49:46.540 --> 01:49:47.540]   I'm targeted because I believe
[01:49:47.540 --> 01:49:48.540]   in the Constitution.
[01:49:48.540 --> 01:49:49.540]   I'm targeted because I believe
[01:49:49.540 --> 01:49:50.540]   in the Constitution.
[01:49:50.540 --> 01:49:51.540]   I'm targeted because I believe
[01:49:51.540 --> 01:49:52.540]   in the Constitution.
[01:49:52.540 --> 01:49:53.540]   I'm targeted because I believe
[01:49:53.540 --> 01:49:54.540]   in the Constitution.
[01:49:54.540 --> 01:49:55.540]   I'm targeted because I believe
[01:49:55.540 --> 01:49:56.540]   in the Constitution.
[01:49:56.540 --> 01:49:57.540]   I'm targeted because I believe
[01:49:57.540 --> 01:49:58.540]   in the Constitution.
[01:49:58.540 --> 01:49:59.540]   I'm targeted because I believe
[01:49:59.540 --> 01:50:00.540]   in the Constitution.
[01:50:00.540 --> 01:50:01.540]   I'm targeted because I believe
[01:50:01.540 --> 01:50:02.540]   in the Constitution.
[01:50:02.540 --> 01:50:03.540]   I'm targeted because I believe
[01:50:03.540 --> 01:50:04.540]   in the Constitution.
[01:50:04.540 --> 01:50:05.540]   I'm targeted because I believe
[01:50:05.540 --> 01:50:06.540]   in the Constitution.
[01:50:06.540 --> 01:50:07.540]   I'm targeted because I believe
[01:50:07.540 --> 01:50:08.540]   in the Constitution.
[01:50:08.540 --> 01:50:09.540]   I'm targeted because I believe
[01:50:09.540 --> 01:50:10.540]   in the Constitution.
[01:50:10.540 --> 01:50:11.540]   I'm targeted because I believe
[01:50:11.540 --> 01:50:12.540]   in the Constitution.
[01:50:12.540 --> 01:50:13.540]   I'm targeted because I believe
[01:50:13.540 --> 01:50:14.540]   in the Constitution.
[01:50:14.540 --> 01:50:15.540]   I'm targeted because I believe
[01:50:15.540 --> 01:50:16.540]   in the Constitution.
[01:50:16.540 --> 01:50:17.540]   I'm targeted because I believe
[01:50:17.540 --> 01:50:18.540]   in the Constitution.
[01:50:18.540 --> 01:50:19.540]   I'm targeted because I believe
[01:50:19.540 --> 01:50:20.540]   in the Constitution.
[01:50:20.540 --> 01:50:21.540]   I'm targeted because I believe
[01:50:21.540 --> 01:50:22.540]   in the Constitution.
[01:50:22.540 --> 01:50:23.540]   I'm targeted because I believe
[01:50:23.540 --> 01:50:24.540]   in the Constitution.
[01:50:24.540 --> 01:50:25.540]   I'm targeted because I believe
[01:50:25.540 --> 01:50:26.540]   in the Constitution.
[01:50:26.540 --> 01:50:27.540]   I'm targeted because I believe
[01:50:27.540 --> 01:50:28.540]   in the Constitution.
[01:50:28.540 --> 01:50:29.540]   I'm targeted because I believe
[01:50:29.540 --> 01:50:30.540]   in the Constitution.
[01:50:30.540 --> 01:50:31.540]   I'm targeted because I believe
[01:50:31.540 --> 01:50:32.540]   in the Constitution.
[01:50:32.540 --> 01:50:33.540]   I'm targeted because I believe
[01:50:33.540 --> 01:50:34.540]   in the Constitution.
[01:50:34.540 --> 01:50:35.540]   I'm targeted because I believe
[01:50:35.540 --> 01:50:36.540]   in the Constitution.
[01:50:36.540 --> 01:50:37.540]   I'm targeted because I believe
[01:50:37.540 --> 01:50:38.540]   in the Constitution.
[01:50:38.540 --> 01:50:39.540]   I'm targeted because I believe
[01:50:39.540 --> 01:50:40.540]   in the Constitution.
[01:50:40.540 --> 01:50:41.540]   I'm targeted because I believe
[01:50:41.540 --> 01:50:42.540]   in the Constitution.
[01:50:42.540 --> 01:50:43.540]   I'm targeted because I believe
[01:50:43.540 --> 01:50:44.540]   in the Constitution.
[01:50:44.540 --> 01:50:45.540]   I'm targeted because I believe
[01:50:45.540 --> 01:50:46.540]   in the Constitution.
[01:50:46.540 --> 01:50:47.540]   I'm targeted because I believe
[01:50:47.540 --> 01:50:48.540]   in the Constitution.
[01:50:48.540 --> 01:50:49.540]   I'm targeted because I believe
[01:50:49.540 --> 01:50:50.540]   in the Constitution.
[01:50:50.540 --> 01:50:51.540]   I'm targeted because I believe
[01:50:51.540 --> 01:50:52.540]   in the Constitution.
[01:50:52.540 --> 01:50:53.540]   I'm targeted because I believe
[01:50:53.540 --> 01:50:54.540]   in the Constitution.
[01:50:54.540 --> 01:50:55.540]   I'm targeted because I believe
[01:50:55.540 --> 01:50:56.540]   in the Constitution.
[01:50:56.540 --> 01:50:57.540]   I'm targeted because I believe
[01:50:57.540 --> 01:50:58.540]   in the Constitution.
[01:50:58.540 --> 01:50:59.540]   I'm targeted because I believe
[01:50:59.540 --> 01:51:00.540]   in the Constitution.
[01:51:00.540 --> 01:51:01.540]   I'm targeted because I believe
[01:51:01.540 --> 01:51:02.540]   in the Constitution.
[01:51:02.540 --> 01:51:03.540]   I'm targeted because I believe
[01:51:03.540 --> 01:51:04.540]   in the Constitution.
[01:51:04.540 --> 01:51:05.540]   I'm targeted because I believe
[01:51:05.540 --> 01:51:06.540]   in the Constitution.
[01:51:06.540 --> 01:51:07.540]   I'm targeted because I believe
[01:51:07.540 --> 01:51:08.540]   in the Constitution.
[01:51:08.540 --> 01:51:09.540]   I'm targeted because I believe
[01:51:09.540 --> 01:51:10.540]   in the Constitution.
[01:51:10.540 --> 01:51:11.540]   I'm targeted because I believe
[01:51:11.540 --> 01:51:12.540]   in the Constitution.
[01:51:12.540 --> 01:51:13.540]   I'm targeted because I believe
[01:51:13.540 --> 01:51:14.540]   in the Constitution.
[01:51:14.540 --> 01:51:15.540]   I'm targeted because I believe
[01:51:15.540 --> 01:51:16.540]   in the Constitution.
[01:51:16.540 --> 01:51:17.540]   I'm targeted because I believe
[01:51:17.540 --> 01:51:18.540]   in the Constitution.
[01:51:18.540 --> 01:51:19.540]   I'm targeted because I believe
[01:51:19.540 --> 01:51:20.540]   in the Constitution.
[01:51:20.540 --> 01:51:21.540]   I'm targeted because I believe
[01:51:21.540 --> 01:51:22.540]   in the Constitution.
[01:51:22.540 --> 01:51:23.540]   I'm targeted because I believe
[01:51:23.540 --> 01:51:24.540]   in the Constitution.
[01:51:24.540 --> 01:51:25.540]   I'm targeted because I believe
[01:51:25.540 --> 01:51:26.540]   in the Constitution.
[01:51:26.540 --> 01:51:27.540]   I'm targeted because I believe
[01:51:27.540 --> 01:51:28.540]   in the Constitution.
[01:51:28.540 --> 01:51:29.540]   I'm targeted because I believe
[01:51:29.540 --> 01:51:30.540]   in the Constitution.
[01:51:30.540 --> 01:51:31.540]   I'm targeted because I believe
[01:51:31.540 --> 01:51:32.540]   in the Constitution.
[01:51:32.540 --> 01:51:33.540]   I'm targeted because I believe
[01:51:33.540 --> 01:51:34.540]   in the Constitution.
[01:51:34.540 --> 01:51:35.540]   I'm targeted because I believe
[01:51:35.540 --> 01:51:36.540]   in the Constitution.
[01:51:36.540 --> 01:51:37.540]   I'm targeted because I believe
[01:51:37.540 --> 01:51:38.540]   in the Constitution.
[01:51:38.540 --> 01:51:39.540]   I'm targeted because I believe
[01:51:39.540 --> 01:51:40.540]   in the Constitution.
[01:51:40.540 --> 01:51:41.540]   I'm targeted because I believe
[01:51:41.540 --> 01:51:42.540]   in the Constitution.
[01:51:42.540 --> 01:51:43.540]   I'm targeted because I believe
[01:51:43.540 --> 01:51:44.540]   in the Constitution.
[01:51:44.540 --> 01:51:45.540]   I'm targeted because I believe
[01:51:45.540 --> 01:51:46.540]   in the Constitution.
[01:51:46.540 --> 01:51:47.540]   I'm targeted because I believe
[01:51:47.540 --> 01:51:48.540]   in the Constitution.
[01:51:48.540 --> 01:51:49.540]   I'm targeted because I believe
[01:51:49.540 --> 01:51:50.540]   in the Constitution.
[01:51:50.540 --> 01:51:51.540]   I'm targeted because I believe
[01:51:51.540 --> 01:51:52.540]   in the Constitution.
[01:51:52.540 --> 01:51:53.540]   I'm targeted because I believe
[01:51:53.540 --> 01:51:54.540]   in the Constitution.
[01:51:54.540 --> 01:51:55.540]   I'm targeted because I believe
[01:51:55.540 --> 01:51:56.540]   in the Constitution.
[01:51:56.540 --> 01:51:57.540]   I'm targeted because I believe
[01:51:57.540 --> 01:51:58.540]   in the Constitution.
[01:51:58.540 --> 01:51:59.540]   I'm targeted because I believe
[01:51:59.540 --> 01:52:00.540]   in the Constitution.
[01:52:00.540 --> 01:52:01.540]   I'm targeted because I believe
[01:52:01.540 --> 01:52:02.540]   in the Constitution.
[01:52:02.540 --> 01:52:03.540]   I'm targeted because I believe
[01:52:03.540 --> 01:52:04.540]   in the Constitution.
[01:52:04.540 --> 01:52:05.540]   I'm targeted because I believe
[01:52:05.540 --> 01:52:06.540]   in the Constitution.
[01:52:06.540 --> 01:52:07.540]   I'm targeted because I believe
[01:52:07.540 --> 01:52:08.540]   in the Constitution.
[01:52:08.540 --> 01:52:09.540]   I'm targeted because I believe
[01:52:09.540 --> 01:52:10.540]   in the Constitution.
[01:52:10.540 --> 01:52:11.540]   I'm targeted because I believe
[01:52:11.540 --> 01:52:12.540]   in the Constitution.
[01:52:12.540 --> 01:52:13.540]   I'm targeted because I believe
[01:52:13.540 --> 01:52:14.540]   in the Constitution.
