[00:00.000 --> 00:10.000]  Waging War on Corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[01:31:25.000 --> 01:31:29.000]  with colloidal silver and with high-quality atomic iodine in it.
[01:31:29.000 --> 01:31:31.000]  You cannot beat that for children and adults.
[01:31:31.000 --> 01:31:34.000]  We've got the best mouthwash designed by Dr. Jones.
[01:31:34.000 --> 01:31:36.000]  That's my dad, the colloidal silver and iodine as well.
[01:31:36.000 --> 01:31:41.000]  infowarslife.com or triple-A-253-3139.
[01:31:41.000 --> 01:31:44.000]  The purchase of the products stands with us, stands with America,
[01:31:44.000 --> 01:31:48.000]  stands with Trump, stands against the globalists and their satanic pedophile armies.
[01:31:48.000 --> 01:31:50.000]  And that's who they are and they know we know who they are
[01:31:50.000 --> 01:32:12.000]  and they're coming back against us so we need your support.
[01:32:21.000 --> 01:32:25.000]  to fight back against the modern-day lifestyle with the screen time and the extended hours
[01:32:25.000 --> 01:32:29.000]  to still have the stamina and endurance, energy and drive
[01:32:29.000 --> 01:32:35.000]  to get to the gym, get to the park and get exercise that you need for your health.
[01:32:35.000 --> 01:32:39.000]  So go to infowarstore.com and get supermail vitality before it's gone.
[01:32:39.000 --> 01:32:43.000]  This is actually our last run of supermail vitality.
[01:32:43.000 --> 01:32:48.000]  So I want you to experience supermail vitality before it's too late.
[01:32:48.000 --> 01:32:58.000]  Unleash the supermail and use the supermail vitality from infowarstore.com.
[01:32:58.000 --> 01:33:07.000]  You're listening to the Alex Jones show.
[01:33:07.000 --> 01:33:26.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:33:26.000 --> 01:33:32.000]  Well, ladies and gentlemen, listeners, viewers,
[01:33:32.000 --> 01:33:37.000]  in-force family, I've got some really bad news for everybody.
[01:33:37.000 --> 01:33:47.000]  We've been hearing for three years that there's a rumored inward tape of President Trump using the inward.
[01:33:47.000 --> 01:33:52.000]  And world exclusive right now, we have the video, not just the audio,
[01:33:52.000 --> 01:33:56.000]  because, you know, they can fake audio. Video's a little bit harder.
[01:33:56.000 --> 01:34:10.000]  We have the world exclusive and it's with a rejoiceful heart that I give you this video.
[01:34:10.000 --> 01:34:18.000]  I'm actually very proud that Trump used the inward and CNN and MSNBC and others are trying to spin that it's a bad thing.
[01:34:18.000 --> 01:34:23.000]  But ladies and gentlemen, they're waging war on language.
[01:34:23.000 --> 01:34:27.000]  They're waging war on borders. They're waging war on sovereignty.
[01:34:27.000 --> 01:34:31.000]  And so once they get one word banned, they start banning them all.
[01:34:31.000 --> 01:34:36.000]  So Dr. Laura Schlesinger got banned off TV and radio for using an inward.
[01:34:36.000 --> 01:34:44.000]  And now the media is moving on to other inwards, inwards that I support.
[01:34:44.000 --> 01:34:49.000]  I don't support the one she used. I think she has the right to use it, but she walks into a trap.
[01:34:49.000 --> 01:34:55.000]  Trump used an inward that's the good inward. Here it is from last night.
[01:34:55.000 --> 01:35:05.000]  A globalist is a person that wants the globe to do well, frankly, not caring about our country so much.
[01:35:05.000 --> 01:35:10.000]  And you know what? We can't have that. You know, they have a word. It sort of became old fashioned.
[01:35:10.000 --> 01:35:15.000]  It's called a nationalist. And I say, really, we're not supposed to use that word.
[01:35:15.000 --> 01:35:19.000]  You know what I am? I'm a nationalist, okay? I'm a nationalist.
[01:35:19.000 --> 01:35:23.000]  Wow, the inward. Do you believe they used it?
[01:35:23.000 --> 01:35:31.000]  National. Nothing. Use that word. Use that word.
[01:35:31.000 --> 01:35:36.000]  Oh, even worse, they're chanting the inward over and over again, USA.
[01:35:36.000 --> 01:35:39.000]  So I'm being tongue-in-cheek here, except for the fact I'm not.
[01:35:39.000 --> 01:35:46.000]  Don Lemon, CNN, MSNBC, all the channels are just breathless. There's an article on infowords.com. You've got to see it.
[01:35:46.000 --> 01:35:53.000]  Trump declares himself a nationalist. CNN says it's racist.
[01:35:53.000 --> 01:36:01.000]  That's right. So they're now saying it is the inward and that globalism is anti-Semitic.
[01:36:01.000 --> 01:36:12.000]  Like I said earlier, Don, the dumbass Lemon, sits there and pauses after he plays the Trump clip you just saw.
[01:36:12.000 --> 01:36:19.000]  And then, wow. Man, did you hear that racism and anti-Semiticism? Did you hear that?
[01:36:19.000 --> 01:36:24.000]  So he's actually saying it's like the other inward.
[01:36:24.000 --> 01:36:33.000]  It sounds like the country, Niger or Nigeria, but isn't. That they first got banned.
[01:36:33.000 --> 01:36:39.000]  And then now, oh, mother, father, boy, girl, those are all a nationalist.
[01:36:39.000 --> 01:36:43.000]  You can see the war on language right out of 1984 is getting crazy.
[01:36:43.000 --> 01:36:46.000]  And I've already played this, Don Lemon, but it's so ridiculous.
[01:36:46.000 --> 01:36:59.000]  Here he is with the pregnant pause acting like Trump just endorsed HBO and Salon and Vice magazine's or Vice TV's promotion of pedophilia.
[01:36:59.000 --> 01:37:04.000]  But he didn't endorse pedophilia. He just said, we're a country. And I got to correct the president.
[01:37:04.000 --> 01:37:10.000]  He rarely says something with his patently false, but he was trying to be nice. Just don't be nice, sir.
[01:37:10.000 --> 01:37:18.000]  Globalism is a multinational system of the Fortune 100 set up by David Rockefeller and others publicly to set up a global technocracy.
[01:37:18.000 --> 01:37:23.000]  That means an authoritarianism of the technological elite over the nation state where their tax exempt.
[01:37:23.000 --> 01:37:29.000]  So globalism is not for the good of the world. And even the Financial Times of London says globalism has broken the rules.
[01:37:29.000 --> 01:37:31.000]  It's oppressive. People hate it.
[01:37:31.000 --> 01:37:36.000]  Elon Musk said, I'm nauseatingly pro-American. I would have come here from any country.
[01:37:36.000 --> 01:37:42.000]  The U.S. is where great things are possible.
[01:37:42.000 --> 01:37:45.000]  Well, that's more inward behavior than Elon Musk.
[01:37:45.000 --> 01:37:49.000]  So let's go to Don the Dum Dum Lemon. Here it is.
[01:37:49.000 --> 01:37:54.000]  I'm sorry.
[01:37:54.000 --> 01:37:56.000]  Wow.
[01:37:56.000 --> 01:37:58.000]  I'm a nationalist.
[01:37:58.000 --> 01:37:59.000]  We're a country. Wow.
[01:37:59.000 --> 01:38:00.000]  Nationalist.
[01:38:00.000 --> 01:38:01.000]  Wow.
[01:38:01.000 --> 01:38:05.000]  Use that word. We're going to talk about that word tonight. It is a favorite of the alt-right.
[01:38:05.000 --> 01:38:06.000]  Pause again.
[01:38:06.000 --> 01:38:08.000]  We're going to talk about that word.
[01:38:08.000 --> 01:38:11.000]  Another word we want to get rid of here in the Thought Police.
[01:38:11.000 --> 01:38:12.000]  Continue.
[01:38:12.000 --> 01:38:15.000]  Activists and racial undertones.
[01:38:15.000 --> 01:38:16.000]  And globalists?
[01:38:16.000 --> 01:38:20.000]  Well, globalists have been used as a slur of sorts.
[01:38:20.000 --> 01:38:25.000]  Sometimes even against those in the administration, often with anti-Semitic overtones,
[01:38:25.000 --> 01:38:33.000]  which has happened to make the president come right out and embrace nationalism openly and claim that mantle.
[01:38:33.000 --> 01:38:35.000]  What does that mean?
[01:38:35.000 --> 01:38:37.000]  Next, you'll embrace breathing oxygen.
[01:38:37.000 --> 01:38:39.000]  So the article is on inforwars.com.
[01:38:39.000 --> 01:38:46.000]  But oh, why do all these other folks waving their Honduran and their Guatemalan and their Venezuelan flags,
[01:38:46.000 --> 01:38:52.000]  burning American flags, shaying drums to the Antichrist, led by the U.N., led by the Annenberg Foundation,
[01:38:52.000 --> 01:38:56.000]  the Ford Foundation, they're all running around super angry at us.
[01:38:56.000 --> 01:39:01.000]  They're not getting rid of their country, so that's okay to wave their foreign flags.
[01:39:01.000 --> 01:39:09.000]  Networks cheer migrant caravans, quote, defying the president undeterred in their mission.
[01:39:09.000 --> 01:39:12.000]  They're almost all military-age men.
[01:39:12.000 --> 01:39:18.000]  Fox News, about 80% of migrant caravan are men under age of 35, say Mexican police.
[01:39:18.000 --> 01:39:22.000]  MS-13 gang members amongst migrant caravan.
[01:39:22.000 --> 01:39:24.000]  Folks that have already been deported.
[01:39:24.000 --> 01:39:27.000]  Infowars.com, Paul Joseph Watson.
[01:39:27.000 --> 01:39:30.000]  Lily Garment, perhaps Soros is funding caravan.
[01:39:30.000 --> 01:39:32.000]  Perhaps Bears, go to the bathroom in the woods.
[01:39:32.000 --> 01:39:34.000]  It's on record who's funding it.
[01:39:34.000 --> 01:39:40.000]  We have articles with links to the sites and groups bragging.
[01:39:40.000 --> 01:39:43.000]  But the groups have governmental power and treaties through the U.N.
[01:39:43.000 --> 01:39:45.000]  That's why Trump has to pull us out of the U.N.
[01:39:45.000 --> 01:39:51.000]  Trump thousands said as many trips as necessary to keep growing migrant caravan out as a new caravan joins it.
[01:39:51.000 --> 01:39:54.000]  It's now over 20,000.
[01:39:54.000 --> 01:39:56.000]  Remember, I told you it wasn't 200 on Friday.
[01:39:56.000 --> 01:39:58.000]  I told you it was 50,000.
[01:39:58.000 --> 01:40:01.000]  What are you telling you, 20,000? It was 14,000 last night.
[01:40:01.000 --> 01:40:03.000]  Folks, it's hundreds of thousands.
[01:40:03.000 --> 01:40:06.000]  They're going to break that border completely.
[01:40:06.000 --> 01:40:09.000]  They did the same thing to Europe six years ago.
[01:40:09.000 --> 01:40:13.000]  Migrant declares that Donald Trump is the antichrist as a caravan grows.
[01:40:13.000 --> 01:40:15.000]  40,000 people.
[01:40:15.000 --> 01:40:17.000]  Trump declares national emergency.
[01:40:17.000 --> 01:40:19.000]  You better believe it is.
[01:40:19.000 --> 01:40:23.000]  So that's just some of the news on that.
[01:40:23.000 --> 01:40:26.000]  Migrant caravan could prompt a wider confrontation between Mexico and U.S.
[01:40:26.000 --> 01:40:30.000]  Yeah, their president admitted three months ago he's actually helping set it up.
[01:40:30.000 --> 01:40:33.000]  A second migrant caravan said to the U.S.
[01:40:33.000 --> 01:40:35.000]  Following the first, who told you that?
[01:40:35.000 --> 01:40:36.000]  I've been telling you that for months.
[01:40:36.000 --> 01:40:37.000]  It's all a plan.
[01:40:37.000 --> 01:40:42.000]  They follow an exact scenario.
[01:40:42.000 --> 01:40:45.000]  The good news is China tried to plunge our stock market today,
[01:40:45.000 --> 01:40:51.000]  but the plunge protection team got in there and blocked the Federal Reserve and the rest of it for now
[01:40:51.000 --> 01:40:53.000]  so that they can't plunge the market ahead of the midterms,
[01:40:53.000 --> 01:41:01.000]  just like they did the same week, two weeks before, in 2008 to make sure Barack Obama got elected.
[01:41:01.000 --> 01:41:06.000]  And they're trying the exact same garbage yet again, aren't they?
[01:41:06.000 --> 01:41:08.000]  Now, I've been talking about it all day.
[01:41:08.000 --> 01:41:16.000]  And when we come back, photos, numbers at Trump rally, dwarf those at Obama event,
[01:41:16.000 --> 01:41:20.000]  Paul Joseph Watson, it's also on dredger4.com.
[01:41:20.000 --> 01:41:25.000]  And we're going to look at that versus Democrat claims they're about to win the House and maybe even the Senate.
[01:41:25.000 --> 01:41:31.000]  So evidence of that fraud coming up.
[01:41:31.000 --> 01:41:37.000]  Please, whatever you do realize, they were all getting punched drunk to the censorship.
[01:41:37.000 --> 01:41:41.000]  And you saw 18 Twitter accounts, they say affiliated with InfoWars.
[01:41:41.000 --> 01:41:47.000]  Yeah, some of them are like little side accounts they know we had like InfoWars store that just showed our products.
[01:41:47.000 --> 01:41:55.000]  I had almost no retweets, no traffic, but they just banned them all yesterday in punishment that I be at a Trump rally
[01:41:55.000 --> 01:41:57.000]  and be mobbed by all these folks that loved us.
[01:41:57.000 --> 01:42:03.000]  So those videos exclusively coming up next hour that are censored, they're also now posted to InfoWars.com.
[01:42:03.000 --> 01:42:11.000]  And then finally, your excitement about America, your excitement about this broadcast is what brought the country and the world back from the brink.
[01:42:11.000 --> 01:42:19.000]  But the globalists now want to target where the resistance came from so that we're not pesky in the future.
[01:42:19.000 --> 01:42:22.000]  I want to be troublesome and pesky.
[01:42:22.000 --> 01:42:23.000]  I want to keep going.
[01:42:23.000 --> 01:42:27.000]  I want to make them do the ultimate, not just destroy us financially.
[01:42:27.000 --> 01:42:30.000]  I want to push all the way.
[01:42:30.000 --> 01:42:31.000]  I've committed to do that.
[01:42:31.000 --> 01:42:32.000]  I've prayed for that.
[01:42:32.000 --> 01:42:34.000]  And I've been told that's going to happen.
[01:42:34.000 --> 01:42:40.000]  But you've got to back us and I promise you this, I will give the total sacrifice.
[01:42:40.000 --> 01:42:42.000]  I will never falter.
[01:42:42.000 --> 01:42:45.000]  I will never waver at the spiritual level.
[01:42:45.000 --> 01:42:46.000]  I physically will.
[01:42:46.000 --> 01:42:54.000]  But I give you my commitment if you financially support us at InfoWars.com to give you my absolute total commitment.
[01:42:54.000 --> 01:42:58.000]  Just like our information is game changing, our products are game changing.
[01:42:58.000 --> 01:43:00.000]  And Survival Still X2 is the pure eye and eye.
[01:43:00.000 --> 01:43:04.000]  No one else has this from deep earth crystals between 7 and 12,000 feet.
[01:43:04.000 --> 01:43:06.000]  It's very hard for me to get.
[01:43:06.000 --> 01:43:07.000]  It's the good halogens.
[01:43:07.000 --> 01:43:10.000]  But instead they hammer you with the bad halogens.
[01:43:10.000 --> 01:43:16.000]  Fluoride, chlorine, bromine, that literally fog you, fill all your cells, your thyroid, you name it.
[01:43:16.000 --> 01:43:19.000]  Bio-trusilinium goes with it like a horse of carriage.
[01:43:19.000 --> 01:43:21.000]  Silinium is an electrochemical.
[01:43:21.000 --> 01:43:27.000]  It's needed as well in all activity in the body, particularly neurons.
[01:43:27.000 --> 01:43:29.000]  So these go incredibly well together.
[01:43:29.000 --> 01:43:31.000]  We have a combo of those.
[01:43:31.000 --> 01:43:32.000]  Just experience it for yourself.
[01:43:32.000 --> 01:43:35.000]  Why do you think they fear me so much?
[01:43:35.000 --> 01:43:36.000]  Very simple stuff.
[01:43:36.000 --> 01:43:37.000]  Filter your water.
[01:43:37.000 --> 01:43:40.000]  Yeah, find myself some water filters.
[01:43:40.000 --> 01:43:41.000]  Best out there for the price.
[01:43:41.000 --> 01:43:45.000]  When I say it's the last run, I think it'll be six months a year until we get more.
[01:43:45.000 --> 01:43:46.000]  I hope we get more.
[01:43:46.000 --> 01:43:47.000]  This is the last run it looks like.
[01:43:47.000 --> 01:43:54.000]  Survival Still X2 at InfoWars.com, or InfoWarsLive.com, or AAA-253-3139.
[01:43:54.000 --> 01:44:01.000]  Nourish a probiotic-friendly environment in your gut with prebiotic fiber by InfoWars Life.
[01:44:01.000 --> 01:44:09.000]  Help the good bacteria thrive and support overall digestive health with our specially formulated prebiotic fiber,
[01:44:09.000 --> 01:44:14.000]  a mixture of clinically studied and organic acacia, fruit, and flax fiber.
[01:44:14.000 --> 01:44:20.000]  Prebiotic fiber is soluble fiber that ferments in the gut to help feed good bacteria,
[01:44:20.000 --> 01:44:25.000]  which helps you digest food, absorb nutrients, and even support your immune system.
[01:44:25.000 --> 01:44:32.000]  InfoWars Life's cutting-edge formula only brings you the highest quality, organic, and clinically studied ingredients.
[01:44:32.000 --> 01:44:37.000]  Cheap prebiotic fibers are used up only at the beginning of the colon,
[01:44:37.000 --> 01:44:47.000]  but our premium organic acacia fiber is slowly digested by the good bacteria throughout the entire colon for maximum prebiotic effect.
[01:44:47.000 --> 01:44:55.000]  Head to InfoWarsLife.com or call 1-888-253-3139.
[01:44:55.000 --> 01:45:02.000]  Whether you're looking to boost the benefits of our fish oil formula, or just want an alternative, InfoWars Life has the formula for you.
[01:45:02.000 --> 01:45:11.000]  Ultimate Crill Oil is a powerhouse formula that takes advantages of the EPA, DHA, and Omega-3s found in our high quality, ultra-pure Crill Oil concentrate.
[01:45:11.000 --> 01:45:21.000]  Containing powerful antioxidants such as Azazanthin and Omega-3s, Ultimate Crill Oil can help you experience the benefits of fish oil with less required DHA and EPA.
[01:45:21.000 --> 01:45:28.000]  This incredible formula can help your body in many ways, including supporting heart health, joint health, and cognitive health,
[01:45:28.000 --> 01:45:33.000]  aiding and regulating fat metabolism, helping to maintain cognitive function, and more.
[01:45:33.000 --> 01:45:37.000]  And while other Crill Oil formulas may chemically modify their formulas,
[01:45:37.000 --> 01:45:43.000]  we're giving you the benefits of a simple formula that contains unmodified high quality Crill Oil concentrate.
[01:45:43.000 --> 01:45:49.000]  Paired with our ultimate fish oil, or used separately, it's time to see what Crill Oil can do for you with Ultimate Crill Oil.
[01:45:49.000 --> 01:45:55.000]  Now available at InfoWarsStore.com.
[01:45:55.000 --> 01:46:04.000]  Stress is a natural part of life where family, friends, and everyday accidents can put a lot of strain on the body and your mood.
[01:46:04.000 --> 01:46:13.000]  Don't let life weigh you down. HAPPYS is a powerful mood and stress support formula that has your back against life's daily inconveniences.
[01:46:13.000 --> 01:46:19.000]  Made with ancient ingredients used for thousands of years, HAPPYS can help you take back the day.
[01:46:19.000 --> 01:46:25.000]  With our powerhouse formula, HAPPYS can be an important part of your daily supplement routine.
[01:46:25.000 --> 01:46:33.000]  With poor diet and the constant on and off of your work life, it's more important than ever to support your body in the fight against stress.
[01:46:33.000 --> 01:46:40.000]  With powerful ingredients combined to help support the mind and body, HAPPYS helps support during stress,
[01:46:40.000 --> 01:46:44.000]  promotes overall well-being, and helps support your mood.
[01:46:44.000 --> 01:46:46.000]  Don't let your life bogged down.
[01:46:46.000 --> 01:47:04.000]  Help your body overcome the effects of daily stress and pressure today with HAPPYS from InfoWarsStore.com.
[01:47:16.000 --> 01:47:22.000]  The Texas Command Center in the heart of the Resistance. It's Alex Jones.
[01:47:27.000 --> 01:47:33.000]  Well, the Democrats are trying to behave and act like they're going to win the midterms.
[01:47:33.000 --> 01:47:37.000]  And they are spinning their normal disinformation in fake polls.
[01:47:37.000 --> 01:47:43.000]  But a lot of evidence is mounting that they're going to lose even more seats in the house and maybe even some seats in the Senate.
[01:47:43.000 --> 01:47:49.000]  But they're putting on a confidence game so that their desperate loser supporters feel like they could be part of a big win.
[01:47:49.000 --> 01:47:55.000]  But if they think they're going to lose, they won't go vote. It's a true loser mentality.
[01:47:55.000 --> 01:47:58.000]  But here's some of the headlines we're going to be dealing with.
[01:47:58.000 --> 01:48:04.000]  Google, Facebook, and Twitter staff splurge on Democrats ahead of midterms.
[01:48:04.000 --> 01:48:12.000]  They also splurge on massive hysterical censorship of anyone right of Mao Zedong.
[01:48:12.000 --> 01:48:16.000]  But here's a big story up on DrudgeReport.com.
[01:48:16.000 --> 01:48:21.000]  Photos, number at Trump rally, dwarf those at Obama event.
[01:48:21.000 --> 01:48:25.000]  Let's pull that up in HD for TV viewers, all the Scrabbage radio listeners.
[01:48:25.000 --> 01:48:32.000]  20,000 people capacity at the Toyota Center, at least 50,000 outside, 100,000 tickets that people claimed.
[01:48:32.000 --> 01:48:38.000]  A lot of folks were coming and going, but I mean, I saw at least 70,000 people there at once.
[01:48:38.000 --> 01:48:47.000]  They reported yesterday that Donald Trump is very unpopular with foreign nations.
[01:48:47.000 --> 01:48:53.000]  He's one of the most unpopular presidents in the history of polling.
[01:48:53.000 --> 01:49:00.000]  And I said, no, I said, of course, I'm unpopular with foreign nations
[01:49:00.000 --> 01:49:08.000]  because we're not letting them rip us off anymore, folks.
[01:49:08.000 --> 01:49:10.000]  They meant it to be bad.
[01:49:10.000 --> 01:49:12.000]  When the fake news, they meant it to be bad.
[01:49:12.000 --> 01:49:15.000]  Donald Trump very unpopular with other nations.
[01:49:15.000 --> 01:49:17.000]  And you know what I had?
[01:49:17.000 --> 01:49:20.000]  It was 70% against and 30% for.
[01:49:20.000 --> 01:49:23.000]  I said, who is the 30%?
[01:49:23.000 --> 01:49:25.000]  Why would they ever want to vote for him?
[01:49:25.000 --> 01:49:28.000]  Because honestly, we're treating everybody good.
[01:49:28.000 --> 01:49:30.000]  We're helping people. We're protecting people.
[01:49:30.000 --> 01:49:34.000]  But you know, when we protect with our military, the greatest in the world,
[01:49:34.000 --> 01:49:38.000]  and now it's a lot better than it's ever been because of what we're doing,
[01:49:38.000 --> 01:49:41.000]  we have to be reimbursed for that protection.
[01:49:41.000 --> 01:49:43.000]  Okay, so let's stop right there.
[01:49:43.000 --> 01:49:50.000]  There is the capacity crowd, 20,000 inside, 50,000 or more outside.
[01:49:50.000 --> 01:49:53.000]  I was there.
[01:49:53.000 --> 01:49:55.000]  And then now let's look at Obama.
[01:49:55.000 --> 01:50:01.000]  First, they did a front shot with a tiny crowd of politicos all huddled together
[01:50:01.000 --> 01:50:04.000]  in front of him to make it look big.
[01:50:04.000 --> 01:50:06.000]  And then we're going to show you the back shot.
[01:50:06.000 --> 01:50:07.000]  Go ahead and go to it.
[01:50:07.000 --> 01:50:33.000]  So there you have them with tight shots on it.
[01:50:33.000 --> 01:50:45.000]  I mean, this looks like a smaller crowd than you'd have for seventh grade 4A girls basketball game.
[01:50:45.000 --> 01:50:51.000]  But National News shows you a front shot all cropped in to make it look like it's a big crowd.
[01:50:51.000 --> 01:50:53.000]  We all know those tricks.
[01:50:53.000 --> 01:50:58.000]  When Trump does these rallies, they would zoom in and he'd say, back those cameras up, show it.
[01:50:58.000 --> 01:51:02.000]  And because he was able to expose the fact they were doing that,
[01:51:02.000 --> 01:51:05.000]  it blew up in their face.
[01:51:05.000 --> 01:51:07.000]  So very, very exciting to see that unfolding.
[01:51:07.000 --> 01:51:10.000]  But let's get into some of these other articles.
[01:51:10.000 --> 01:51:17.000]  Bernie Burnout, Sanders rally crowds down 90% from 2016.
[01:51:17.000 --> 01:51:20.000]  I'd say that's being optimistic.
[01:51:20.000 --> 01:51:24.000]  You look at the photos in the article in infowars.com.
[01:51:24.000 --> 01:51:31.000]  I mean, they have it in a college lecture hall and it looks like maybe 60 people.
[01:51:31.000 --> 01:51:33.000]  You can go watch the video.
[01:51:33.000 --> 01:51:34.000]  It's on infowars.com.
[01:51:34.000 --> 01:51:36.000]  They do pull out there.
[01:51:36.000 --> 01:51:41.000]  And it's maybe 60 people, like 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12.
[01:51:41.000 --> 01:51:42.000]  You count it up.
[01:51:42.000 --> 01:51:44.000]  Maybe 60, maybe 70 people.
[01:51:44.000 --> 01:51:47.000]  But that it.
[01:51:47.000 --> 01:51:48.000]  But don't worry.
[01:51:48.000 --> 01:51:52.000]  Google, Facebook and Twitter staff splurge on Democrats ahead of midterms.
[01:51:52.000 --> 01:51:57.000]  And George Soros has just spent another 80 plus million dollars.
[01:51:57.000 --> 01:51:59.000]  That's our number.
[01:51:59.000 --> 01:52:04.000]  This is 78 million on ballot initiatives, not counting all the other money you're spending
[01:52:04.000 --> 01:52:06.000]  just on general elections.
[01:52:06.000 --> 01:52:08.000]  That's out of newsbusters.
[01:52:08.000 --> 01:52:09.000]  But it's okay.
[01:52:09.000 --> 01:52:14.000]  They're not just splurging on getting ballot initiatives or running candidates or spending
[01:52:14.000 --> 01:52:15.000]  all this money.
[01:52:15.000 --> 01:52:22.000]  They also got 18 more accounts linked to Alex Jones banned because we dare go to the Trump
[01:52:22.000 --> 01:52:29.000]  Party and show the love fest.
[01:52:29.000 --> 01:52:36.000]  But we're going to be showing that next hour in detail in some of these amazing interviews
[01:52:36.000 --> 01:52:37.000]  because they are powerful.
[01:52:37.000 --> 01:52:43.000]  We have another guest, though, joining us who will write a shot down with us as well,
[01:52:43.000 --> 01:52:44.000]  Ricky Berwick.
[01:52:44.000 --> 01:52:46.000]  I love the intensity of his videos.
[01:52:46.000 --> 01:52:49.000]  He's got millions of subscribers on YouTube.
[01:52:49.000 --> 01:52:54.000]  But most importantly, he's got the courage, unlike the other cops, to come on the big
[01:52:54.000 --> 01:52:58.000]  evil show where he might then get punished for doing that.
[01:52:58.000 --> 01:53:03.000]  In fact, let's play some audio of him from like a year ago talking about CNN doxing people
[01:53:03.000 --> 01:53:07.000]  that dared make joke memes about CNN and Trump body slamming.
[01:53:07.000 --> 01:53:08.000]  And here it is.
[01:53:08.000 --> 01:53:14.000]  The video shared by President Trump to his 33 million personal Twitter followers and then
[01:53:14.000 --> 01:53:20.000]  to 19 million more on his presidential account was apparently first posted by a Reddit user
[01:53:20.000 --> 01:53:25.000]  who goes by this online name and who has also laid claim to it.
[01:53:25.000 --> 01:53:29.000]  That user of Reddit's online message board reacted enthusiastically.
[01:53:29.000 --> 01:53:35.000]  Wow, I never expected my meme to be retweeted by the God Emperor himself.
[01:53:35.000 --> 01:53:36.000]  I am honored.
[01:53:36.000 --> 01:53:42.000]  But others are worried, including the Anti-Defamation League, which surveyed the user's post and
[01:53:42.000 --> 01:53:47.000]  found a consistent record of racism, anti-Semitism and bigotry.
[01:53:47.000 --> 01:53:52.000]  This individual traffics an online hatred and at times violent rhetoric.
[01:53:52.000 --> 01:53:57.000]  And the ADL seems to call out the president saying, when those on the fringes of society
[01:53:57.000 --> 01:54:01.000]  feel their messaging is getting mainstream attention, that should...
[01:54:01.000 --> 01:54:12.000]  Oh, CNN, you really messed up this time.
[01:54:12.000 --> 01:54:22.000]  What a bunch of black male bitches and fake news.
[01:54:22.000 --> 01:54:30.000]  CNN, that guy that made that meme, he's not the one that's supposed to be apologizing.
[01:54:30.000 --> 01:54:39.000]  It's you with your fake news and your blackmailing habits.
[01:54:39.000 --> 01:54:46.000]  If you don't stop, I will make you stop with my tongue.
[01:54:46.000 --> 01:54:54.000]  And trust me, that's worse than any weapon.
[01:54:54.000 --> 01:55:00.000]  So CNN, please stop, okay?
[01:55:00.000 --> 01:55:05.000]  And I apologize.
[01:55:05.000 --> 01:55:08.000]  Wow, that guy could be a big star in Hollywood.
[01:55:08.000 --> 01:55:10.000]  Pretty funny guy.
[01:55:10.000 --> 01:55:13.000]  He's going to be joining us coming up the next hour.
[01:55:13.000 --> 01:55:16.000]  And I'll open the phones up some too.
[01:55:16.000 --> 01:55:19.000]  And then we'll get to the news I have not covered yet.
[01:55:19.000 --> 01:55:26.000]  California company that hires protesters is accused of extortion.
[01:55:26.000 --> 01:55:29.000]  Paid protesters are real.
[01:55:29.000 --> 01:55:31.000]  But I thought they don't exist.
[01:55:31.000 --> 01:55:34.000]  I mean, I've said sometimes they stage events with protesters.
[01:55:34.000 --> 01:55:36.000]  A lot of antifar paid and hired.
[01:55:36.000 --> 01:55:39.000]  And then they then go, Jones says no one died at Parkland.
[01:55:39.000 --> 01:55:41.000]  No, I didn't say that.
[01:55:41.000 --> 01:55:43.000]  I talked about other cases.
[01:55:43.000 --> 01:55:45.000]  But now it's in the Sacramento Bee.
[01:55:45.000 --> 01:55:51.000]  So things aren't going too well in globalist land.
[01:55:51.000 --> 01:55:53.000]  Here's another one.
[01:55:53.000 --> 01:55:57.000]  Mike Pitt's Honduran president told me Venezuela funding migrant caravan.
[01:55:57.000 --> 01:56:16.000]  Yeah, I told you.
