[00:00:00.009 --> 00:00:01.370]  Welcome, my friends.
[02:12:40.766 --> 02:12:42.107]  The evil has come.
[02:12:42.107 --> 02:12:43.448]  The night has fallen.
[02:12:43.448 --> 02:12:44.988]  They are now among us.
[02:12:44.988 --> 02:12:47.089]  They are now running everything.
[02:12:47.089 --> 02:12:52.132]  Know that as they persecute you, their evil will now be exposed and it will save a lot of others.
[02:12:52.620 --> 02:12:57.882]  Well, exactly, because my understanding is that they're not going to try to help me.
[02:12:57.882 --> 02:13:00.623]  They lied to me from the get-go.
[02:13:00.623 --> 02:13:01.764]  There is no justice.
[02:13:01.764 --> 02:13:03.765]  The system is corrupt.
[02:13:03.765 --> 02:13:11.308]  I know that the government cannot be trusted to really help somebody else, and what I need to do is go forward with this.
[02:13:12.748 --> 02:13:19.730]  You know, I'm looking to do the rest of my life in jail for one mistake that I might have made in my life.
[02:13:19.730 --> 02:13:21.271]  But you didn't make a mistake.
[02:13:21.271 --> 02:13:26.853]  They interpreted, you know, they claim that you're not allowed to sell guns properly.
[02:13:26.853 --> 02:13:28.273]  You can sell your own collection.
[02:13:28.273 --> 02:13:39.837]  Well, if you're buying guns that are then part of your collection that you then resell, I mean, again, the gun laws are meant to persecute gun owners, not stop criminals.
[02:13:40.626 --> 02:13:49.878]  Exactly, you know, and it's just a shame that, you know, I've placed my life on the line many, many times for my country.
[02:13:51.471 --> 02:13:54.832]  I never thought that I would be fighting for my life now.
[02:13:54.832 --> 02:13:57.413]  And, you know, I still go out and protest the war.
[02:13:57.413 --> 02:14:04.716]  I still go out there and get involved with people for peace and justice.
[02:14:04.716 --> 02:14:09.377]  Hey, briefly tell us how they tried to set you up and get you killed in your last DEA operation.
[02:14:09.377 --> 02:14:13.439]  Well, it was a bus buy, as they say.
[02:14:13.439 --> 02:14:20.281]  You know, I was buying heroin and cocaine on the bus buy, and I gave the bus signal and nobody would come.
[02:14:21.130 --> 02:14:29.797]  I could see the agents sitting there, and the guys had guns with them, and they were gonna come, they were gonna, you know, kill me if I didn't show them the money.
[02:14:29.797 --> 02:14:43.649]  And at the very, very last minute, the guys just got arrested, but they gave them ample time to try to hurt me, because I didn't have a weapon with me, and they did.
[02:14:43.649 --> 02:14:49.234]  And that's how I knew that my career was over with the DEA, and that's why I left the DEA.
[02:14:50.004 --> 02:14:56.489]  When I'm sick leave for six months before I left the DEA because of what they were trying to do to me.
[02:14:56.489 --> 02:15:01.572]  And basically, I had threatened to call a press conference on the Iran-Contra investigation.
[02:15:01.572 --> 02:15:09.578]  That's where I contacted Lawrence Walsh, the spousal prosecutor for Iran-Contra, to let him know what the government was involved in.
[02:15:09.578 --> 02:15:15.101]  And those are the same files that George W. Bush sealed when he came into office.
[02:15:15.101 --> 02:15:17.283]  And those are going to be the same files that I'm going to need
[02:15:18.101 --> 02:15:21.542]  To defend myself in court.
[02:15:21.542 --> 02:15:22.322]  You're a hero.
[02:15:22.322 --> 02:15:24.163]  You're one of the main people cited.
[02:15:24.163 --> 02:15:29.545]  I mean, if it didn't work for Oliver Nord, you know, why can't it work for me?
[02:15:29.545 --> 02:15:36.947]  I mean, Oliver Nord cited national security and, of course, national security was not about to release those things.
[02:15:36.947 --> 02:15:40.928]  And then he got exonerated, although he was a convicted felon.
[02:15:40.928 --> 02:15:43.209]  But that's what he was able to get away with.
[02:15:45.170 --> 02:15:50.892]  You only get national security for shipping drugs into school children.
[02:15:50.892 --> 02:15:56.094]  For selling firearms to the American people, you get prison.
[02:15:56.094 --> 02:15:58.754]  You know, that's one of the things I told the ATF agents.
[02:15:58.754 --> 02:16:05.877]  I mean, what are you guys doing about all those M-16s that are being sold in the black market in Mexico that are a U.S.
[02:16:05.877 --> 02:16:06.677]  military issue?
[02:16:07.222 --> 02:16:07.402]  Yeah.
[02:16:24.585 --> 02:16:34.330]  Bush wants to give $48 billion to Mexico now, up from just $2 billion a year, and that is to build up the drug cartels they want to wage war on the other cartels.
[02:16:34.330 --> 02:16:38.172]  Briefly explain to people who Los Zetas works for and what's really going on.
[02:16:38.172 --> 02:16:39.152]  Well, it's the government.
[02:16:39.152 --> 02:16:53.159]  The military government that's run the cartels for several years now, and it's obvious that if you don't, they come in here into the borders of Texas and Mexico, the Mexican military,
[02:16:53.880 --> 02:16:58.442]  And that they took over the streets, and they took over everything.
[02:16:58.442 --> 02:17:02.263]  So there's no way, shape, or form that the cartels can fight the military.
[02:17:02.263 --> 02:17:06.285]  So who ends up running the drugs is going to be the military.
[02:17:06.285 --> 02:17:10.906]  Running the drugs, using the cartels as their gophers for it.
[02:17:10.906 --> 02:17:12.347]  Now let's be clear though.
[02:17:12.347 --> 02:17:17.389]  Our government, the U.S., is involved with Los Zetas.
[02:17:17.389 --> 02:17:18.369]  Talk about that.
[02:17:18.369 --> 02:17:20.029]  Yeah, well we trained the Zetas.
[02:17:21.980 --> 02:17:23.220]  We trained the Kibiles.
[02:17:23.220 --> 02:17:30.062]  I personally trained the Kibiles down in Latin America, in Guatemala, and all those death squads that we trained down there.
[02:17:30.062 --> 02:17:31.863]  That's going to be my defense, you know.
[02:17:31.863 --> 02:17:44.506]  I was part or instrumental in training this kind of people to come and do all kinds of shit, stuff to other governments, to those third world countries.
[02:17:44.506 --> 02:17:48.927]  And now the crime has spilled over into the U.S.
[02:17:50.032 --> 02:17:51.393]  Yeah, let's explain.
[02:17:51.393 --> 02:18:01.923]  The quote drug war is going in and blowing up villages and having planes spray one group of coca plants but not the others owned by the group that's backed by the right-wing military.
[02:18:01.923 --> 02:18:07.588]  Exactly, and that's how the paramilitaries get trained and that's why they're still around.
[02:18:07.588 --> 02:18:15.135]  They have not been taken out because they're part of the system that works for the military.
[02:18:15.135 --> 02:18:16.396]  As you see now today,
[02:18:17.094 --> 02:18:25.557]  Mexico has finally admitted that they do have a paramilitary group going on in Mexico.
[02:18:25.557 --> 02:18:32.979]  And let's be clear that right down in South Texas, don't say where is a liability, the CIA trains Los Santos right now.
[02:18:32.979 --> 02:18:37.761]  And they train them to wage war against the few small rival drug gangs.
[02:18:37.761 --> 02:18:40.082]  There is a drug war at the big scale
[02:18:41.198 --> 02:18:44.601]  But it's only about who controls the main conduits.
[02:18:44.601 --> 02:18:49.044]  Well, it's called the process of elimination, and that's basically what they have done with the cartels.
[02:18:49.044 --> 02:18:58.052]  And they come over and they've taken over, and the military will continue to run strike operations.
[02:18:59.648 --> 02:19:06.635]  And Bush's $46 billion for Mexico is to finally get a monopoly on the cocaine and heroin coming in.
[02:19:06.635 --> 02:19:09.398]  Yeah, well that's why Blackwater will not lose their license.
[02:19:09.398 --> 02:19:15.845]  Blackwater's on their way to Mexico right now to train the paramilitary groups in Mexico.
[02:19:15.845 --> 02:19:18.488]  And part of it will probably be here in the U.S.
[02:19:18.488 --> 02:19:18.728]  also.
[02:19:19.315 --> 02:19:28.697]  Yeah, it's all going to be just the drug dealers openly ruling everything, but then when your kid uses it, the very drug dealers will then take him to a private FEMA camp.
[02:19:28.697 --> 02:19:30.137]  Thank you so much, Shelly Costello.
[02:19:30.137 --> 02:19:36.699]  We'll stay in contact, and I'm going to have Trey call you right now and set you up for a day in studio next week, okay?
[02:19:36.699 --> 02:19:38.479]  Okay, thank you, Alex, for having me.
[02:19:38.479 --> 02:19:39.319]  Shelly, God bless you.
[02:19:39.319 --> 02:19:40.860]  I think you're going to get a lot of support.
[02:19:40.860 --> 02:19:41.600]  I know my listeners.
[02:19:41.600 --> 02:19:42.080]  Thank you, sir.
[02:19:48.280 --> 02:19:49.701]  It is a big idea.
[02:19:49.701 --> 02:19:52.503]  A New World Order.
[02:19:52.503 --> 02:19:57.407]  In the near future, Earth is dominated by a powerful world government.
[02:19:57.407 --> 02:20:00.249]  It's known as the Bilderberg Group.
[02:20:00.249 --> 02:20:03.031]  Could their objective be world domination?
[02:20:03.031 --> 02:20:06.213]  For thousands of years, their dark order grew.
[02:20:06.213 --> 02:20:13.539]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[02:20:16.570 --> 02:20:21.994]  For the first time in history, the elite's plan for world government is blown wide open.
[02:20:21.994 --> 02:20:25.876]  You will learn the secret that drives the entire New World Order agenda.
[02:20:25.876 --> 02:20:28.438]  Build America is making great progress toward a world government.
[02:20:28.438 --> 02:20:29.599]  Most people have no idea.
[02:20:29.599 --> 02:20:30.379]  They're not after money.
[02:20:30.379 --> 02:20:31.660]  They have all the money they need.
[02:20:31.660 --> 02:20:32.641]  They're after power.
[02:20:32.641 --> 02:20:33.802]  That's their aphrodisiac.
[02:20:33.802 --> 02:20:38.545]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[02:20:38.545 --> 02:20:42.507]  Or watch it online right now at PrisonPlanet.tv.
[02:20:42.507 --> 02:20:45.329]  Endgame, blueprint for global enslaving.
[02:20:45.329 --> 02:20:46.370]  You have been warned.
[02:20:47.571 --> 02:20:50.833]  The Road Warrior radio broadcast bringing you the quickening.
[02:20:50.833 --> 02:20:54.436]  Are you tired of talk shows that preach over you and talk over your head?
[02:20:54.436 --> 02:21:00.300]  Eric Arthur Blair, commonly known as George Orwell, said the great enemy of clear language is insincerity.
[02:21:01.050 --> 02:21:03.852]  Are you looking for a fresh, new voice in the fight for liberty?
[02:21:03.852 --> 02:21:14.819]  Then tune in to Road Warrior Radio, bringing you the quickening on the one and only GCN Network, live Sundays at 11 Pacific and 1 Central, or on demand at roadwarriorradio.com.
[02:21:14.819 --> 02:21:17.821]  The Road Warrior is a program dedicated to you, the listener.
[02:21:17.821 --> 02:21:19.902]  Are you tired of all the misinformation and lies?
[02:21:20.422 --> 02:21:22.823]  Are you hearing too much noise and not enough signal?
[02:21:22.823 --> 02:21:29.165]  The Road Warrior Radio unveils the truth and exposes the lies and disinfo that pervade society.
[02:21:29.165 --> 02:21:34.146]  Have you noticed all areas of American civics have slanted in to usher in the one world nation state?
[02:21:34.146 --> 02:21:38.627]  The Road Warrior Radio broadcast is dedicated to presenting the quickening at hand.
[02:21:38.627 --> 02:21:39.728]  Time is running out.
[02:21:39.728 --> 02:21:43.329]  Tune into the quickening on the Road Warrior Radio broadcast.
[02:21:43.329 --> 02:21:46.330]  Sponsored by Free From Mortgage Debt Now dot com.
[02:21:47.273 --> 02:21:49.274]  Our beloved Republic is on her knees.
[02:21:49.274 --> 02:21:52.875]  The forces of globalism are destroying national sovereignty worldwide.
[02:21:52.875 --> 02:21:55.255]  But in Liberty's darkest hour, there is hope.
[02:21:55.255 --> 02:21:58.416]  For the first time in modern history, the people are beginning to wake up.
[02:21:58.416 --> 02:22:04.198]  It is essential that Patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[02:22:04.198 --> 02:22:08.119]  We have a short time frame to fully awaken and energize the people to meet this threat.
[02:22:08.479 --> 02:22:13.682]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[02:22:13.682 --> 02:22:16.764]  PrisonPlanet.tv is a vault of forbidden information.
[02:22:16.764 --> 02:22:24.028]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[02:22:24.028 --> 02:22:30.052]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[02:22:30.052 --> 02:22:34.595]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[02:22:34.895 --> 02:22:37.758]  The Info War is waiting for you to set it free.
[02:22:37.758 --> 02:22:39.839]  Join PrisonPlanet.tv.
[02:22:39.839 --> 02:22:41.821]  Burn the info bombs to disk.
[02:22:41.821 --> 02:22:43.983]  Put them on the file sharing networks.
[02:22:43.983 --> 02:22:45.785]  Bring down the New World Order.
[02:22:45.785 --> 02:22:46.505]  PrisonPlanet.tv
[02:22:47.859 --> 02:22:53.847]  Attention GCN listeners, would you like to watch uncensored, unregulated, even banned TV on your computer?
[02:22:53.847 --> 02:23:05.323]  Well now you can watch satellite TV on your PC with an extremely simple hookup that allows computer owners to pick up more channels than any sane person can even watch without paying monthly cable or satellite fees.
[02:23:05.723 --> 02:23:06.864]  Here's the story.
[02:23:06.864 --> 02:23:15.030]  New video feed technology lets anyone with a high-speed internet connection gain instant access to an endless list of underground channels from all over the globe.
[02:23:15.030 --> 02:23:16.191]  And here's the best part.
[02:23:16.191 --> 02:23:17.873]  It's 100% legal.
[02:23:17.873 --> 02:23:20.895]  And it works at home, the office, or even in other countries to
[02:23:21.255 --> 02:23:21.875]  I think so.
[02:23:51.855 --> 02:23:55.956]  Everybody knows who brings the drugs in.
[02:23:55.956 --> 02:23:59.598]  Everybody knows that the day's unloaded.
[02:23:59.598 --> 02:24:05.140]  Everybody rolls with their fingers crossed.
[02:24:05.140 --> 02:24:09.782]  Everybody knows the war is over.
[02:24:09.782 --> 02:24:14.404]  Everybody knows the good guy's lost.
[02:24:14.404 --> 02:24:17.926]  Everybody knows the fight was fixed.
[02:24:18.666 --> 02:24:29.402]  The poor stay poor The rich get rich That's how it goes Everybody knows
[02:24:32.774 --> 02:24:37.358]  Everybody knows that the boat is leaking.
[02:24:37.358 --> 02:24:41.983]  Everybody knows the captain lied.
[02:24:41.983 --> 02:24:47.068]  Everybody got this broken feeling.
[02:24:47.068 --> 02:24:50.030]  Like their father or their dog just died.
[02:24:51.211 --> 02:24:55.815]  Everybody talkin' to their pockets.
[02:24:55.815 --> 02:25:02.120]  Everybody wants a box of chocolate in a non-stim room.
[02:25:02.120 --> 02:25:03.921]  Everybody knows.
[02:25:09.667 --> 02:25:14.210]  Everybody knows that you love me baby.
[02:25:14.210 --> 02:25:18.793]  Everybody knows that you really do.
[02:25:18.793 --> 02:25:24.017]  Everybody knows that you've been faithful.
[02:25:24.017 --> 02:25:26.899]  Could I give or take a night or two?
[02:25:29.159 --> 02:25:41.742]  Once a country goes corrupt, it's very hard to ever get it back.
[02:25:41.742 --> 02:25:43.562]  The U.S.
[02:25:43.562 --> 02:25:48.263]  now resembles a hyper-fascist third-world cesspit.
[02:25:48.263 --> 02:25:52.504]  There's only a few vestiges of liberty left.
[02:25:52.504 --> 02:25:53.264]  Everybody knows.
[02:25:56.027 --> 02:25:56.888]  It's so sad.
[02:25:56.888 --> 02:26:06.415]  We're going to take calls in the last 30 minutes of the show at 1-800-259-9231 on any of the issues I've raised.
[02:26:06.415 --> 02:26:11.078]  30 minutes of the main show, but then we go into turbo overdrive.
[02:26:11.078 --> 02:26:14.841]  Sudden death overtime in the fourth hour.
[02:26:14.841 --> 02:26:18.924]  Now, I have my cable TV show I did last week.
[02:26:18.924 --> 02:26:20.525]  This hasn't been seen yet.
[02:26:20.525 --> 02:26:23.247]  It hasn't been posted for PrisonPlanet.tv members yet.
[02:26:25.118 --> 02:26:26.759]  And it's only been seen by Austinites.
[02:26:26.759 --> 02:26:29.201]  We're going to air about 30-40 minutes of that.
[02:26:29.201 --> 02:26:44.132]  Then we got 20 minutes, never seen by anybody but me and the guys in this office, of some of the footage and clips and info that are going to be in the new JFK film I've been working on, on and off, for three years.
[02:26:44.132 --> 02:26:45.833]  I'm now working on it intensely.
[02:26:47.247 --> 02:26:51.830]  I'm getting a lot of other interviews and things, but this is some stuff you're definitely going to want to see.
[02:26:51.830 --> 02:27:06.898]  Later in the, I may even do it tomorrow, if not next week, I'm going to play some of the never-before-seen by anybody, E. Howard Hunt video talking about running the operation on Kennedy.
[02:27:06.898 --> 02:27:13.041]  So you're going to get a lot of exclusive stuff in this fourth hour.
[02:27:13.041 --> 02:27:15.883]  So that is coming up today.
[02:27:18.579 --> 02:27:21.040]  Huge news up on PrisonPlanet.com.
[02:27:21.040 --> 02:27:23.841]  It's actually an Infowars.net story.
[02:27:23.841 --> 02:27:24.101]  U.N.
[02:27:24.101 --> 02:27:26.762]  human rights official wants investigation into U.S.
[02:27:26.762 --> 02:27:29.303]  government role in 9-11.
[02:27:29.303 --> 02:27:31.844]  But just go to Prison Planet, you can link to it right at the main page.
[02:27:31.844 --> 02:27:33.665]  John Bolton!
[02:27:33.665 --> 02:27:37.406]  This is exactly why we voted against the new Human Rights Council.
[02:27:37.406 --> 02:27:39.227]  To stop a 9-11 investigation.
[02:27:39.227 --> 02:27:42.448]  So we're going to cover that after the break.
[02:27:42.448 --> 02:27:44.829]  Before I end this segment, I just want to tell you
[02:27:46.966 --> 02:27:51.348]  That if you don't have a PrisonPlanet.tv membership, you're out of your mind.
[02:27:51.348 --> 02:27:55.490]  You get the fourth hour that some days we go for two, three hours.
[02:27:55.490 --> 02:28:04.473]  You get the fourth hour of Overdrive and you get the video feed where we roll footage, video clips, document cam, two cameras on me.
[02:28:04.473 --> 02:28:07.515]  We've got George Humphries coming in Monday.
[02:28:07.515 --> 02:28:13.937]  He'll be with us in the first hour into the, I mean, in the third hour into the fourth Overdrive hour.
[02:28:13.937 --> 02:28:15.198]  We've got other guests coming in.
[02:28:16.803 --> 02:28:18.765]  They're going to be in studio for this hour.
[02:28:18.765 --> 02:28:29.834]  And then the great part about it is, for PrisonPlanet.tv members, within two hours, usually quicker, but the computer compresses it all, uploads it, and then the link goes live, already posted for you.
[02:28:29.834 --> 02:28:31.955]  So the second it goes live, you have it.
[02:28:31.955 --> 02:28:37.320]  Because when we shoot the TV show in high def, or films in, you know, high def or whatever, we've got to compress it down.
[02:28:37.320 --> 02:28:39.301]  It takes hours, sometimes days.
[02:28:39.301 --> 02:28:41.743]  Got to edit it all, cut it together.
[02:28:41.743 --> 02:28:42.644]  Not now, folks.
[02:28:42.644 --> 02:28:44.706]  The TV show and films are still that way, but with this,
[02:28:45.689 --> 02:28:49.212]  You know, it's in medium quality, so it's easier to upload, easier to get up.
[02:28:49.212 --> 02:28:52.756]  Just bam, bam, bam, bam, bam, bam, bam, bam.
[02:28:52.756 --> 02:28:55.238]  Five days a week, just churn out, churn out.
[02:28:55.238 --> 02:29:04.507]  Five hours of TV a week, on top of the weekly TV show, the in-studio interviews, the Sunday show we videotape, and air all of my films.
[02:29:04.507 --> 02:29:06.749]  We got better CDNs, better servers.
[02:29:06.749 --> 02:29:07.670]  It just gets better and better.
[02:29:08.655 --> 02:29:10.577]  PrisonPlanet.tv right now.
[02:29:10.577 --> 02:29:12.899]  15 cents a day.
[02:29:12.899 --> 02:29:14.901]  You can go sign up right now and get your passcode.
[02:29:14.901 --> 02:29:17.763]  It takes about a minute to sign up by PayPal or credit card.
[02:29:17.763 --> 02:29:19.825]  And then you've got to make your own passcode and username.
[02:29:19.825 --> 02:29:20.465]  Boom!
[02:29:20.465 --> 02:29:30.574]  You're on PrisonPlanet.tv and you'll be able to see the video coming up that we are going to, you know, the fourth hour of the TV show, really, at PrisonPlanet.tv.
[02:29:30.574 --> 02:29:33.117]  If not, you go to the InfoWars internet streams.
[02:29:33.117 --> 02:29:35.098]  You can listen free there to the audio.
[02:29:35.098 --> 02:29:35.659]  We'll be right back.
[02:29:38.277 --> 02:29:41.266]  We're on the march, the empire's on the run.
[02:29:41.266 --> 02:29:44.898]  Alex Jones and the GCN Radio Network.
[02:29:48.951 --> 02:29:49.672]  Alright, Dad.
[02:29:49.672 --> 02:29:50.973]  Let me get this straight.
[02:29:50.973 --> 02:29:53.136]  Uncivil Liberties takes place in the future, right?
[02:29:53.136 --> 02:29:54.157]  Like Star Wars?
[02:29:54.157 --> 02:29:54.998]  Yeah, that's right.
[02:29:54.998 --> 02:29:56.179]  Slightly in the future.
[02:29:56.179 --> 02:29:57.260]  Wait a second.
[02:29:57.260 --> 02:30:00.544]  I thought Star Wars took place a long, long time ago.
[02:30:00.544 --> 02:30:01.585]  Alright, Einstein.
[02:30:01.585 --> 02:30:03.767]  But it is kind of like Star Wars anyway.
[02:30:03.767 --> 02:30:10.395]  Just like Star Wars, there's an evil empire and some people have started an armed rebellion to fight the evil empire.
[02:30:10.675 --> 02:30:13.956]  Okay, so don't tell me, the government's the bad guys again?
[02:30:13.956 --> 02:30:15.056]  Yep, that's right.
[02:30:15.056 --> 02:30:17.777]  Oh, so your character's like Luke Skywalker?
[02:30:17.777 --> 02:30:18.837]  Not exactly.
[02:30:18.837 --> 02:30:20.957]  I know, you're Chewbacca!
[02:30:20.957 --> 02:30:30.039]  Not really, but my character does help the rebellion to stop the government's evil tracking system, which is happening now in the real world, just like in Uncivil Liberties.
[02:30:30.039 --> 02:30:33.180]  Wait a second, they can't track us, it's a free country!
[02:30:33.180 --> 02:30:33.720]  Exactly.
[02:30:34.739 --> 02:30:38.544]  Uncivil Liberties, a political thriller ripped from today's headlines.
[02:30:38.544 --> 02:30:44.532]  Go to uncivilliberties.com to receive your full-length feature on DVD for only $13.95.
[02:30:44.532 --> 02:30:48.758]  Purchase a copy today at uncivilliberties.com.
[02:30:48.758 --> 02:30:49.999]  I'm Dr. Bill Deagle, MD.
[02:30:49.999 --> 02:30:51.862]  I'm the new Dramatical Report here on Genesis.
[02:30:52.443 --> 02:30:55.504]  Allison's Natural Antibiotic from Allomax Nutraceuticals U.S.
[02:30:55.504 --> 02:30:56.244]  is a real thing.
[02:30:56.244 --> 02:31:03.246]  This amazing molecule is a stabilized antimicrobial antipathogenic killer from fresh, never-before-available garlic.
[02:31:03.246 --> 02:31:14.270]  Allison molecule is biologically active against all bacterial pathogens, viruses, fungi, parasites, TB, and it kills fleshy bacteria, MRSA, Acinetobacter infections that ravage our everyday health.
[02:31:14.270 --> 02:31:17.531]  Taken daily, it removes these stealth pathogens, clearing our bodies and
[02:31:17.691 --> 02:31:23.114]  Disease activators that cause chronic health issues and means a much higher level of wellness for you and your family.
[02:31:23.114 --> 02:31:35.520]  Order today for fighting disease, turning on your immune system, activating infection-fighting properties against sinus, lung, bowel, skin, Lyme disease, nail fungus, colds, flu, ringworm, gum disease, diarrhea, athlete's foot, and cholesterol.
[02:31:35.520 --> 02:31:39.982]  Secure online ordering is available at Nutramedical.com or call 888-212-8871.
[02:31:39.982 --> 02:31:47.226]  That number again, 888-212-8871 for the most powerful natural antimicrobial available.
[02:31:48.027 --> 02:31:48.727]  Greetings!
[02:31:48.727 --> 02:31:52.370]  I am Dr. Buell Von Scheidt with the White Paper Chronicles.
[02:31:52.370 --> 02:32:01.038]  Mr. Steve Schenck with this fearless radio program is correct when he says the solution to our difficult times is to store food and get healthy.
[02:32:01.038 --> 02:32:04.101]  My comrades and I of the media don't want you to panic.
[02:32:04.421 --> 02:32:13.666]  We, unlike Fearless Radio, try not to tell you about the food control legislation, Hurricane Katrina, the American Famine, families unable to buy food.
[02:32:13.666 --> 02:32:21.871]  If we told you the solution to all these problems is food, you'd panic and run out and buy a food before it disappeared, or you couldn't afford it.
[02:32:21.871 --> 02:32:28.374]  You'd completely mess up the perfect strategy for population control, and they'd kick us out of the Survivors Club.
[02:32:28.374 --> 02:32:33.377]  You are a sissy chicken if you call JMSEFoodsDirect.com and order food.
[02:32:33.817 --> 02:32:34.878]  This is Steve.
[02:32:34.878 --> 02:32:39.882]  Call 800-409-5633 on the web efoodsdirect.com.
[02:32:39.882 --> 02:32:40.423]  800-409-5633.
[02:32:40.423 --> 02:32:52.993]  You'd be considered a little bit crazy, but there's no such thing as a little bit dead.
[02:32:52.993 --> 02:32:55.375]  Waging war on corruption.
[02:32:55.375 --> 02:32:58.118]  Alex Jones on the GCN Radio Network.
[02:33:20.714 --> 02:33:35.465]  We are in process of developing a whole series of techniques which will enable the controlling oligarchy to get people actually to love their servitude.
[02:33:35.465 --> 02:33:45.033]  People can be made to enjoy a state of affairs which, by any decent standard, they ought not to enjoy.
[02:33:45.033 --> 02:33:46.834]  Perhaps you had better start from the beginning.
[02:33:57.030 --> 02:34:04.237]  Too many kids are what's making planet worse.
[02:34:04.237 --> 02:34:06.819]  A lot of these kids come from bad gene pools.
[02:34:06.819 --> 02:34:09.302]  They don't have stable parents making good decisions.
[02:34:11.460 --> 02:34:17.804]  Mercury-containing vaccines may help not harm kids, according to two new studies in the journal Pediatric.
[02:34:17.804 --> 02:34:24.707]  These new studies suggest that the opposite, that the preservatives may actually be associated with improved behavior and mental performance.
[02:34:24.707 --> 02:34:29.710]  Fluoride in water is supposed to fight tooth decay, but could it also cause cancer?
[02:34:29.710 --> 02:34:32.652]  Turns out the government had the right, under U.S.
[02:34:32.652 --> 02:34:36.974]  law, to conduct secret testing on the American public under specific conditions.
[02:34:36.974 --> 02:34:39.876]  I have to work with Darkseid, otherwise I'll spend time in the shadows.
[02:34:41.212 --> 02:34:45.275]  Any attempt to achieve world order must be the work of the devil.
[02:34:45.275 --> 02:34:46.516]  Well, join me.
[02:34:46.516 --> 02:34:48.917]  I'm glad to sit here at the right hand of Satan.
[02:34:48.917 --> 02:34:52.280]  There's a need for a new world order.
[02:34:52.280 --> 02:34:58.804]  Someday, in the next few years, a solution will emerge.
[02:35:14.409 --> 02:35:16.429]  It's here.
[02:35:16.429 --> 02:35:23.251]  The whole planet turned into a militarized slaughterhouse.
[02:35:23.251 --> 02:35:29.412]  They plan to release bioweapons in the final phase to kill almost every one of us.
[02:35:29.412 --> 02:35:36.633]  And for the few survivors, decades from now, if they launch the black ops and we're unable to stop them, you will cry and remember.
[02:35:36.633 --> 02:35:40.334]  You will remember we warned you.
[02:35:41.647 --> 02:35:48.669]  We tried to stop them as best we could, but you failed.
[02:35:48.669 --> 02:35:51.390]  That is one possible future.
[02:35:51.390 --> 02:35:59.652]  Or, we may be able to wrest control of the levers of the New World Order from these people and then break their system down.
[02:35:59.652 --> 02:36:08.155]  But they say of the ring of power, anyone that clutches the controls instantly is seized by the diabolic wickedness
[02:36:10.552 --> 02:36:14.701]  The New World Order is upon us, ladies and gentlemen.
[02:36:14.701 --> 02:36:17.126]  Huge story up on InfoWars.net.
[02:36:17.126 --> 02:36:17.307]  U.N.
[02:36:17.307 --> 02:36:19.973]  human rights official wants investigation into U.S.
[02:36:19.973 --> 02:36:20.854]  government role in 9-11.
[02:36:22.356 --> 02:36:27.699]  John Bolton, this is exactly why we voted against the new Human Rights Council.
[02:36:27.699 --> 02:36:38.844]  An official in the newly formed UN Human Rights Council has called for fresh investigation into the events of 9-11 in order to examine the possible role that neoconservatives may have played in the attacks.
[02:36:38.844 --> 02:36:46.908]  The New York Sun picked up the story today, explaining that Richard Falk, a professor of international law, who we're lining up, I should add, for the show Law Emeritus,
[02:36:47.228 --> 02:36:47.768]  We're good.
[02:37:05.721 --> 02:37:15.029]  I guess here on Genesis and spoke of how he is keen to see a fresh investigation to 9-11 in order to address inconsistencies in the official account of what happened.
[02:37:15.029 --> 02:37:28.121]  Mr. Falk told Barrett, it is possibly true that especially the neoconservatives, though there was a situation in the country and it would be something were to happen, it would make the American people.
[02:37:28.121 --> 02:37:29.002]  I kind of babbled through that.
[02:37:29.002 --> 02:37:29.542]  Let me read it again.
[02:37:29.542 --> 02:37:30.323]  I'm trying to hurry here.
[02:37:31.161 --> 02:37:41.065]  Mr. Faulk told Barrett, it is possibly true that especially the neoconservatives thought that there was a situation in the country and in the world where something had to happen to wake up the American people.
[02:37:41.065 --> 02:37:49.189]  Whether they are innocent about the condition and the contention that they made something happen or not, I don't think we can answer that definitively at this point.
[02:37:49.189 --> 02:37:52.250]  All we can say is there is a lot of grounds for suspicion.
[02:37:52.250 --> 02:37:58.673]  There should be an official investigation of the sort the 9-11 Commission did not engage in and the failure to do these things
[02:37:59.173 --> 02:38:08.835]  Is cheating the American people, and in some sense the people of the world, of a greater confidence in what really happened than they presently possess.
[02:38:08.835 --> 02:38:12.215]  Now some people say, oh forget a new investigation, it'll be a whiteout.
[02:38:12.215 --> 02:38:15.596]  A total whitewash.
[02:38:15.596 --> 02:38:21.237]  Well, if you... and that's what the big comedian... Oh, what's his name?
[02:38:21.237 --> 02:38:23.518]  He's in the new film we're putting out.
[02:38:23.518 --> 02:38:24.018]  I love him.
[02:38:24.018 --> 02:38:24.438]  He's funny.
[02:38:24.438 --> 02:38:25.358]  I don't care what he says.
