[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[01:17:27.000 --> 01:17:30.000]  This is Alex Jones for survivalseedbank.
[01:17:57.000 --> 01:18:00.000]  Your own silver solutions right from your home forever.
[01:18:27.000 --> 01:18:29.000]  Now, as the price of raw ingredients increases,
[01:18:29.000 --> 01:18:31.000]  eFoods will have to raise prices too.
[01:18:31.000 --> 01:18:33.000]  Now is the time to get your supply.
[01:18:33.000 --> 01:18:35.000]  I recently increased my supply from eFoods Direct
[01:18:35.000 --> 01:18:37.000]  because we have all known this was coming.
[01:18:37.000 --> 01:18:40.000]  You know about their delicious long-term storable foods.
[01:18:40.000 --> 01:18:43.000]  The fact is, you can eat it anytime to save money today.
[01:18:43.000 --> 01:18:45.000]  And because it stores for 25 years,
[01:18:45.000 --> 01:18:47.000]  you're locking in today's prices and avoiding the rising food cost.
[01:18:47.000 --> 01:18:50.000]  Don't wait. Call 800-409-5633.
[01:18:50.000 --> 01:18:53.000]  Or go to eFoodsDirect.com forward slash Alex.
[01:18:53.000 --> 01:18:55.000]  Call 800-409-5633.
[01:18:55.000 --> 01:18:57.000]  Or eFoodsDirect.com forward slash Alex.
[01:18:57.000 --> 01:19:26.000]  You can bet your life on eFoodsDirect.
[01:19:28.000 --> 01:19:31.000]  Easy to set up and use. Doesn't require electricity.
[01:19:31.000 --> 01:19:34.000]  Purify water from lake streams, ponds, and wells.
[01:19:34.000 --> 01:19:37.000]  This filter system leaves in beneficial minerals, which is key.
[01:19:37.000 --> 01:19:39.000]  Save money by not buying bottled water
[01:19:39.000 --> 01:19:41.000]  and avoid BPA that leaches from the plastic.
[01:19:41.000 --> 01:19:44.000]  ProPure is the best gravity-fed filter out there.
[01:19:44.000 --> 01:19:46.000]  It's what my family uses.
[01:19:46.000 --> 01:19:49.000]  infowars.com already has the lowest price on ProPure.
[01:19:49.000 --> 01:19:52.000]  But if you add the promo code WATER at checkout,
[01:19:52.000 --> 01:19:55.000]  you get an additional 10% off at infowars.com.
[01:19:55.000 --> 01:20:01.000]  You can also call to order 888-253-3139.
[01:20:01.000 --> 01:20:05.000]  Coast to coast. Direct from Austin.
[01:20:05.000 --> 01:20:10.000]  You're listening to the Alex Jones Broadcasting Network.
[01:20:10.000 --> 01:20:15.000]  Here's what drives me crazy.
[01:20:15.000 --> 01:20:18.000]  I've been awake for about 19 years.
[01:20:18.000 --> 01:20:20.000]  I've been on air for 17.
[01:20:20.000 --> 01:20:22.000]  I've been reading the Globalist documents that are public.
[01:20:22.000 --> 01:20:25.000]  They think you're stupid, so they just admit their whole plan.
[01:20:25.000 --> 01:20:27.000]  It is beyond wicked.
[01:20:27.000 --> 01:20:30.000]  It is so massive and calculated.
[01:20:30.000 --> 01:20:32.000]  It's just amazing.
[01:20:32.000 --> 01:20:41.000]  It is so massive and calculated and diabolical,
[01:20:41.000 --> 01:20:44.000]  and it manipulates and controls through corruption,
[01:20:44.000 --> 01:20:47.000]  through the unlimited currency and credit that the Globalist
[01:20:47.000 --> 01:20:52.000]  can create, all of it, fiat counterfeit garbage.
[01:20:52.000 --> 01:20:56.000]  It is an empire run by Larsonist conmen,
[01:20:56.000 --> 01:21:00.000]  waging war against reality and against independence.
[01:21:00.000 --> 01:21:02.000]  Because they're criminals.
[01:21:02.000 --> 01:21:05.000]  They want you living on their global plantation.
[01:21:05.000 --> 01:21:08.000]  They want neosurfdom.
[01:21:08.000 --> 01:21:11.000]  And there's just a lot of examples of this
[01:21:11.000 --> 01:21:15.000]  and a lot of different areas to this,
[01:21:15.000 --> 01:21:18.000]  but I remember growing up,
[01:21:18.000 --> 01:21:20.000]  but now every time I catch cartoons on television,
[01:21:20.000 --> 01:21:25.000]  whether it's stuff like Captain Planet, you name it,
[01:21:25.000 --> 01:21:29.000]  it's always the UN that defeats the aliens that are invading.
[01:21:29.000 --> 01:21:32.000]  It's always the global government on Star Trek.
[01:21:32.000 --> 01:21:35.000]  It's always the UN that are the good guys,
[01:21:35.000 --> 01:21:38.000]  and the evil Texan is the bad guys in a new ABC news show
[01:21:38.000 --> 01:21:41.000]  that they're developing called Founding Fathers,
[01:21:41.000 --> 01:21:45.000]  where the bad guys are evil gun owning veterans and Texans.
[01:21:45.000 --> 01:21:49.000]  And you turn on television and you see these messages.
[01:21:49.000 --> 01:21:51.000]  Miss America praises the UN.
[01:21:51.000 --> 01:21:53.000]  You got to win.
[01:21:53.000 --> 01:21:56.000]  All the toys, I've shown this over and over again.
[01:21:56.000 --> 01:21:58.000]  I've gone to the toy store and shown it and done reports,
[01:21:58.000 --> 01:22:01.000]  say UN peacekeeper, global peacekeeper.
[01:22:01.000 --> 01:22:04.000]  We're all just being prepared.
[01:22:04.000 --> 01:22:06.000]  Obama became the first sitting president
[01:22:06.000 --> 01:22:08.000]  to be the head of the UN Security Council.
[01:22:08.000 --> 01:22:13.000]  Violates article one, section nine of the Constitution.
[01:22:13.000 --> 01:22:14.000]  And it's everywhere.
[01:22:14.000 --> 01:22:19.000]  We're sold this idea that the UN is going to be our savior
[01:22:19.000 --> 01:22:21.000]  when really it was set up by the globalist
[01:22:21.000 --> 01:22:23.000]  to take over our sovereignty.
[01:22:23.000 --> 01:22:25.000]  And so there's all this conditioning.
[01:22:25.000 --> 01:22:29.000]  I remember learning 15 years ago from ROTC students,
[01:22:29.000 --> 01:22:33.000]  people that are training to be military officers in college,
[01:22:33.000 --> 01:22:37.000]  in San Antonio, that they were training to take on militias
[01:22:37.000 --> 01:22:40.000]  in their ROTC drills when they would go out in the woods
[01:22:40.000 --> 01:22:41.000]  and things.
[01:22:41.000 --> 01:22:42.000]  They weren't trained to fight al Qaeda.
[01:22:42.000 --> 01:22:45.000]  They weren't trained to fight the Ruskies or the Chikoms.
[01:22:45.000 --> 01:22:48.000]  They were trained to fight conservatives and libertarians.
[01:22:48.000 --> 01:22:50.000]  Well, now I've got the reports right here.
[01:22:50.000 --> 01:22:51.000]  We're going to cover them later.
[01:22:51.000 --> 01:22:52.000]  It's big national news.
[01:22:52.000 --> 01:22:56.000]  The army is training to take on the Tea Party.
[01:22:56.000 --> 01:23:01.000]  Well, yeah, I mean, I went to urban warfare drills 13 years ago.
[01:23:01.000 --> 01:23:03.000]  It's in my film, Police Day 2000.
[01:23:03.000 --> 01:23:07.000]  And there is the military, the Marines with foreign troops,
[01:23:07.000 --> 01:23:10.000]  with roleplayers, and they let me videotape it.
[01:23:10.000 --> 01:23:12.000]  And the roleplayers are where are you from?
[01:23:12.000 --> 01:23:13.000]  I'm from San Francisco.
[01:23:13.000 --> 01:23:17.000]  Where'd you get the gun at a gun shop?
[01:23:17.000 --> 01:23:21.000]  And then you saw the troops taking guns in Katrina,
[01:23:21.000 --> 01:23:24.000]  going into high and dry areas, people in their own homes
[01:23:24.000 --> 01:23:26.000]  with their own generators and taking them.
[01:23:26.000 --> 01:23:27.000]  This is the mission.
[01:23:27.000 --> 01:23:30.000]  Everywhere the globalists get control, they take the guns.
[01:23:30.000 --> 01:23:32.000]  This is happening.
[01:23:32.000 --> 01:23:36.000]  And now the trendies are like, I want the UN to run things out.
[01:23:36.000 --> 01:23:39.000]  Like, really, you know what the UN does worldwide?
[01:23:39.000 --> 01:23:43.000]  The trail of death and enslavement and child kidnapping
[01:23:43.000 --> 01:23:48.000]  that happens and sex slavery in the wake of the scum.
[01:23:48.000 --> 01:23:51.000]  I make it my business to study this 24-7.
[01:23:51.000 --> 01:23:53.000]  And they're taking over.
[01:23:53.000 --> 01:23:56.000]  Global government is taking place right now.
[01:23:56.000 --> 01:24:02.000]  It's admitted in our new magazine, in Fall Wars Magazine.
[01:24:02.000 --> 01:24:03.000]  We've got a big article in here.
[01:24:03.000 --> 01:24:04.000]  It's one of the cover stories.
[01:24:04.000 --> 01:24:09.000]  Bankers declare that they've captured America.
[01:24:09.000 --> 01:24:12.000]  And they admit they've engineered the economic collapse.
[01:24:12.000 --> 01:24:16.000]  That's what's so frustrating is they brag about all this.
[01:24:16.000 --> 01:24:19.000]  They think it's funny.
[01:24:19.000 --> 01:24:21.000]  They think you're idiots.
[01:24:21.000 --> 01:24:22.000]  They think you're morons.
[01:24:22.000 --> 01:24:23.000]  I'm going to go to your calls.
[01:24:23.000 --> 01:24:26.000]  I'm just trying to find that article.
[01:24:26.000 --> 01:24:30.000]  It goes over the whole thing.
[01:24:30.000 --> 01:24:35.000]  It's hard to be an awake person and have the globalists rubbing
[01:24:35.000 --> 01:24:38.000]  our face on it and then watching the general public poisoned
[01:24:38.000 --> 01:24:41.000]  on fluoride and aspartame and MSG running around,
[01:24:41.000 --> 01:24:43.000]  foaming at the mouth.
[01:24:43.000 --> 01:24:46.000]  It's hard to watch cancer rates 10,000-plus percent
[01:24:46.000 --> 01:24:50.000]  in children, diabetes up 3,000-plus percent type 2,
[01:24:50.000 --> 01:24:52.000]  general cancer up over 2,000 percent.
[01:24:52.000 --> 01:24:53.000]  I mean, they're killing us.
[01:24:53.000 --> 01:24:56.000]  And then to have the documents where they designed it all
[01:24:56.000 --> 01:24:59.000]  and to know that I see these fathers with their children
[01:24:59.000 --> 01:25:02.000]  who are all triathletes and Mr. Tough Guy
[01:25:02.000 --> 01:25:05.000]  or who are really good at business.
[01:25:05.000 --> 01:25:07.000]  But they're like, oh, I'm not getting into government corruption.
[01:25:07.000 --> 01:25:09.000]  That's not how you get ahead.
[01:25:09.000 --> 01:25:11.000]  There's no future because none of you
[01:25:11.000 --> 01:25:13.000]  do anything about this.
[01:25:13.000 --> 01:25:18.000]  You just want to go play golf and act cool and act mandaling.
[01:25:18.000 --> 01:25:22.000]  And so we have no future because you won't face it
[01:25:22.000 --> 01:25:23.000]  when it's in your face.
[01:25:23.000 --> 01:25:26.000]  But there are people like that county judge in Lubbock
[01:25:26.000 --> 01:25:31.000]  that knows what's going on are starting to figure it out.
[01:25:31.000 --> 01:25:33.000]  And so our only hope is as things get worse and worse,
[01:25:33.000 --> 01:25:35.000]  I wish they wouldn't get worse, but as they get worse,
[01:25:35.000 --> 01:25:38.000]  people are going to remember what we told them.
[01:25:38.000 --> 01:25:41.000]  Let's go to Alexander in Texas. You're on the air, Alexander.
[01:25:41.000 --> 01:25:42.000]  Thanks for holding.
[01:25:42.000 --> 01:25:44.000]  Hey, Alex, great show this afternoon.
[01:25:44.000 --> 01:25:47.000]  You know, those guys might have been great triathletes
[01:25:47.000 --> 01:25:49.000]  or very smart people, but could they hula hoop?
[01:25:49.000 --> 01:25:51.000]  That's the big question, I guess, to ask.
[01:25:51.000 --> 01:25:52.000]  Yes.
[01:25:52.000 --> 01:25:54.000]  I do have one to knock your socks off here today.
[01:25:54.000 --> 01:25:56.000]  And I literally fell out of my chair this afternoon
[01:25:56.000 --> 01:25:59.000]  at the bottom of your first hour of your transmission,
[01:25:59.000 --> 01:26:02.000]  the local affiliate cable J and Austin.
[01:26:02.000 --> 01:26:07.000]  When they went to local news, they covered a story on West Nile.
[01:26:07.000 --> 01:26:10.000]  And I was listening to the kind of halfway listening to the story
[01:26:10.000 --> 01:26:11.000]  as they were talking through it.
[01:26:11.000 --> 01:26:15.000]  Well, they start talking about how before the horse vaccine
[01:26:15.000 --> 01:26:19.000]  was brought in, they had, I think it was 17,000 cases last year
[01:26:19.000 --> 01:26:22.000]  or the year before West Nile and horses.
[01:26:22.000 --> 01:26:25.000]  And they said, once the vaccine was introduced,
[01:26:25.000 --> 01:26:27.000]  whenever it was last year, the year before,
[01:26:27.000 --> 01:26:30.000]  those cases dropped to 14 total.
[01:26:30.000 --> 01:26:32.000]  And I said, well, okay, no big deal, whatever.
[01:26:32.000 --> 01:26:35.000]  But it's like an advertisement for vaccines, yeah.
[01:26:35.000 --> 01:26:37.000]  Well, the story ends up with this,
[01:26:37.000 --> 01:26:39.000]  and this is what really knocked me out of my chair.
[01:26:39.000 --> 01:26:44.000]  It said research, oh, and the price of the vaccine was around $25.
[01:26:44.000 --> 01:26:46.000]  And they had a rancher on there interviewing.
[01:26:46.000 --> 01:26:48.000]  And then at the very, very tail end of the story,
[01:26:48.000 --> 01:26:51.000]  they say research on the human version of the vaccine
[01:26:51.000 --> 01:26:54.000]  was halted due to low profit margins.
[01:26:54.000 --> 01:26:57.000]  I said, what?
[01:26:57.000 --> 01:26:59.000]  Amazing, it's just amazing.
[01:26:59.000 --> 01:27:00.000]  You know what's crazy?
[01:27:00.000 --> 01:27:03.000]  A lot of these animal vaccines actually work
[01:27:03.000 --> 01:27:05.000]  because they're not designed to kill the animals.
[01:27:05.000 --> 01:27:07.000]  I mean, take veterinary medicine.
[01:27:07.000 --> 01:27:10.000]  They're there to get the animal well as quickly as possible.
[01:27:10.000 --> 01:27:12.000]  That's why it's all nutritional based.
[01:27:12.000 --> 01:27:16.000]  We're dealing with herd medicine, not pet medicine.
[01:27:16.000 --> 01:27:19.000]  That's all big scam where they charge you 5, 10 times
[01:27:19.000 --> 01:27:20.000]  what they should.
[01:27:20.000 --> 01:27:22.000]  Some of the wealthiest local people out there
[01:27:22.000 --> 01:27:25.000]  that I know are veterinarians that charge 10 times
[01:27:25.000 --> 01:27:26.000]  what they should.
[01:27:26.000 --> 01:27:29.000]  But people in herd medicine where I've worked,
[01:27:29.000 --> 01:27:31.000]  worked for a large animal that off and on
[01:27:31.000 --> 01:27:34.000]  over a three year period on the summers
[01:27:34.000 --> 01:27:36.000]  and then one time for part of a year.
[01:27:36.000 --> 01:27:40.000]  It's all about just getting them well as quickly as possible.
[01:27:40.000 --> 01:27:41.000]  Thank you so much.
[01:27:41.000 --> 01:27:43.000]  Good to hear from you, Alexander.
[01:27:43.000 --> 01:27:45.000]  Let's talk to John and Denver.
[01:27:45.000 --> 01:27:46.000]  John, you're on the air.
[01:27:46.000 --> 01:27:47.000]  Go ahead.
[01:27:47.000 --> 01:27:51.000]  Alex, it's an honor to speak with you.
[01:27:51.000 --> 01:27:53.000]  Honored to talk to you.
[01:27:53.000 --> 01:27:58.000]  As a man of faith, I actually think of you as a prophet.
[01:27:58.000 --> 01:28:00.000]  But that's not the reason I'm calling.
[01:28:00.000 --> 01:28:04.000]  The reason I'm calling is because I am from Chesterfield,
[01:28:04.000 --> 01:28:05.000]  Virginia.
[01:28:05.000 --> 01:28:12.000]  And I was scooped up as a veteran for cleaning a gun
[01:28:12.000 --> 01:28:13.000]  on my back porch.
[01:28:13.000 --> 01:28:18.000]  And the SWAT team of Chesterfield County came down on me.
[01:28:18.000 --> 01:28:22.000]  By the way, the Chesterfield County Police Department
[01:28:22.000 --> 01:28:27.000]  is probably as corrupt as the New York Police Department.
[01:28:27.000 --> 01:28:28.000]  Let me stop you right there.
[01:28:28.000 --> 01:28:29.000]  We're going to break.
[01:28:29.000 --> 01:28:32.000]  I'm going to come back and recap this.
[01:28:32.000 --> 01:28:35.000]  We have the case that made AP Reuters Fox News, you name it,
[01:28:35.000 --> 01:28:37.000]  that pretty much broke on this show.
[01:28:37.000 --> 01:28:38.000]  He is one of our listeners.
[01:28:38.000 --> 01:28:39.000]  We've had his lawyer on.
[01:28:39.000 --> 01:28:41.000]  He is going to be on next week.
[01:28:41.000 --> 01:28:43.000]  He's Brandon Robb, Marine Corps Sergeant,
[01:28:43.000 --> 01:28:47.000]  honorably discharged, no criminal record, no psych record.
[01:28:47.000 --> 01:28:49.000]  He said he didn't like Obama.
[01:28:49.000 --> 01:28:51.000]  So the Chesterfield Police Department came and arrested him,
[01:28:51.000 --> 01:28:54.000]  said they were going to commit him for life, basically,
[01:28:54.000 --> 01:28:55.000]  over his comments.
[01:28:55.000 --> 01:28:57.000]  But we're going to break that down.
[01:28:57.000 --> 01:29:00.000]  They're arresting veterans everywhere.
[01:29:00.000 --> 01:29:04.000]  Supernatural silver is not an ionic or a colloidal silver.
[01:29:04.000 --> 01:29:07.000]  It is a nano-catalytic silver-sal technology with superior
[01:29:07.000 --> 01:29:10.000]  benefits to the colloidal silvers of yesterday.
[01:29:10.000 --> 01:29:13.000]  This new molecular structure is permanently bonded to water.
[01:29:13.000 --> 01:29:17.000]  It is the only water-soluble silver that is 99% bioavailable
[01:29:17.000 --> 01:29:20.000]  and non-toxic with no known side effects.
[01:29:20.000 --> 01:29:24.000]  Silver-sal's patented technology has advanced antibacterial,
[01:29:24.000 --> 01:29:28.000]  antiviral, and antifungal properties with a 15-year shelf life.
[01:29:28.000 --> 01:29:31.000]  It can be used internally as well as topically and is one
[01:29:31.000 --> 01:29:34.000]  of the most important items needed in any emergency.
[01:29:34.000 --> 01:29:37.000]  Independent testing from universities, hospitals,
[01:29:37.000 --> 01:29:40.000]  military, and private labs make this the most proven product
[01:29:40.000 --> 01:29:41.000]  in the industry.
[01:29:41.000 --> 01:29:44.000]  No silver solution is better or safer.
[01:29:44.000 --> 01:29:47.000]  Protect yourself and your loved ones and be prepared.
[01:29:47.000 --> 01:29:51.000]  Go to www.supernaturalsilver.com and don't forget
[01:29:51.000 --> 01:29:54.000]  to use the promo code Alex says for 20% off.
[01:29:54.000 --> 01:29:59.000]  Go to www.supernaturalsilver.com today.
[01:30:02.000 --> 01:30:06.000]  If you want an American company with American products
[01:30:06.000 --> 01:30:10.000]  made by Americans, here is the Cow Bend Soap Company.
[01:30:10.000 --> 01:30:14.000]  Alex and his staff have used these pure soap products for years.
[01:30:14.000 --> 01:30:17.000]  These all-natural soaps are made from the highest quality
[01:30:17.000 --> 01:30:21.000]  vegetable and coconut oils that are earth-friendly and safe.
[01:30:21.000 --> 01:30:25.000]  See them on the web at www.5starsoap.com
[01:30:25.000 --> 01:30:29.000]  or call 800-340-7091 for a free catalog.
[01:30:29.000 --> 01:30:33.000]  Buy the one to two-month sample package and enjoy soaps
[01:30:33.000 --> 01:30:35.000]  that are twice as good as what you're using now.
[01:30:35.000 --> 01:30:39.000]  Or save big with a one to two-year supply of soaps
[01:30:39.000 --> 01:30:41.000]  for all your cleaning needs.
[01:30:41.000 --> 01:30:43.000]  This is an amazing deal.
[01:30:43.000 --> 01:30:46.000]  You can save thousands of dollars and you will love the way
[01:30:46.000 --> 01:30:48.000]  real soap makes you feel.
[01:30:48.000 --> 01:30:51.000]  See them on the web at www.5starsoap.com
[01:30:51.000 --> 01:31:17.000]  or call 800-340-7091 for a free catalog.
[01:31:21.000 --> 01:31:23.000]  All you have to do with this is to freeze your food cost
[01:31:23.000 --> 01:31:26.000]  at today's prices by getting your own supply of foods
[01:31:26.000 --> 01:31:28.000]  from E-Foods Direct now.
[01:31:28.000 --> 01:31:30.000]  As the price of raw ingredients increases,
[01:31:30.000 --> 01:31:32.000]  E-Foods will have to raise prices too.
[01:31:32.000 --> 01:31:34.000]  Now is the time to get your supply.
[01:31:34.000 --> 01:31:36.000]  I recently increased my supply from E-Foods Direct
[01:31:36.000 --> 01:31:38.000]  because we've all known this was coming.
[01:31:38.000 --> 01:31:40.000]  You know about their delicious long-term storeable foods.
[01:31:40.000 --> 01:31:43.000]  The fact is you can eat it anytime to save money today
[01:31:43.000 --> 01:31:45.000]  and because it stores for 25 years,
[01:31:45.000 --> 01:31:48.000]  you're locking in today's prices and avoiding the rising food cost.
[01:31:48.000 --> 01:31:53.000]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex.
[01:31:53.000 --> 01:31:58.000]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[01:31:58.000 --> 01:32:00.000]  You can bet your life on E-Foods Direct.
[01:32:00.000 --> 01:32:03.000]  Alex Jones here with a great way to beat the blackouts.
[01:32:03.000 --> 01:32:07.000]  Get off the grid and generate your own supply of electrical power.
[01:32:07.000 --> 01:32:09.000]  Folks, with what's been going on in this country,
[01:32:09.000 --> 01:32:11.000]  I don't have to tell you about the power grid
[01:32:11.000 --> 01:32:13.000]  and just how vulnerable it is.
[01:32:13.000 --> 01:32:15.000]  That's in the mainstream news every day.
[01:32:15.000 --> 01:32:17.000]  Millions of people have lost their power in the last few weeks.
[01:32:17.000 --> 01:32:20.000]  Because of dangerous storms and killer heat
[01:32:20.000 --> 01:32:22.000]  that's pushing the grid beyond its capacity.
[01:32:22.000 --> 01:32:26.000]  I've always said that every family needs to be ready for blackouts.
[01:32:26.000 --> 01:32:28.000]  And if you don't have a backup system in place,
[01:32:28.000 --> 01:32:30.000]  I've got a great opportunity for you.
[01:32:30.000 --> 01:32:33.000]  Right now, our good friends at Solutions from Science
[01:32:33.000 --> 01:32:37.000]  are offering huge savings on their best-selling power hub unit.
[01:32:37.000 --> 01:32:40.000]  In fact, I think it's the best deal I've ever seen them make.
[01:32:40.000 --> 01:32:43.000]  It's literally thousands of dollars in savings.
[01:32:43.000 --> 01:32:46.000]  Remember, these backup systems don't need gas
[01:32:46.000 --> 01:32:48.000]  because they're solar-powered.
[01:32:48.000 --> 01:32:50.000]  That means there's no dangerous fumes and no noise.
[01:32:50.000 --> 01:32:55.000]  InfoWars listeners can get all the details at beattheblackouts.com.
[01:32:55.000 --> 01:33:17.000]  That's beattheblackouts.com.
[01:33:26.000 --> 01:33:33.000]  Last Thursday, a Marine Corps veteran
[01:33:33.000 --> 01:33:38.000]  who was there in a county of Virginia
[01:33:38.000 --> 01:33:42.000]  was basically kidnapped extrajudicially.
[01:33:42.000 --> 01:33:44.000]  They just came and grabbed him in his house,
[01:33:44.000 --> 01:33:46.000]  took him to a mental institution,
[01:33:46.000 --> 01:33:48.000]  and said, we're going to take your guns
[01:33:48.000 --> 01:33:51.000]  and your freedom's over for criticizing the president.
[01:33:51.000 --> 01:33:53.000]  And we've played you clips from the news
[01:33:53.000 --> 01:33:55.000]  where they have police get on the news in Missouri
[01:33:55.000 --> 01:33:58.000]  and say, you will not criticize Obama or you will be arrested.
[01:33:58.000 --> 01:34:01.000]  That is lying about Obama to criticize him.
[01:34:01.000 --> 01:34:03.000]  If you're a new listener, I'm not kidding.
[01:34:03.000 --> 01:34:05.000]  I've played the clip 20 times. It's unbelievable.
[01:34:05.000 --> 01:34:08.000]  You just type in Obama truth squads
[01:34:08.000 --> 01:34:11.000]  and you'll see the newscast online.
[01:34:11.000 --> 01:34:13.000]  They have them all over the country.
[01:34:13.000 --> 01:34:15.000]  And it shows these are authoritarians.
[01:34:15.000 --> 01:34:17.000]  You've heard the school teacher tell the kids,
[01:34:17.000 --> 01:34:19.000]  you can't criticize Obama or you'll be arrested.
[01:34:19.000 --> 01:34:21.000]  And the school reinstated her.
[01:34:21.000 --> 01:34:23.000]  That's right. This is a good thing.
[01:34:23.000 --> 01:34:25.000]  I mean, that's who these people are.
[01:34:25.000 --> 01:34:28.000]  They're robbing everything and they want control of the society.
[01:34:28.000 --> 01:34:31.000]  Now, we had a caller who called in and said,
[01:34:31.000 --> 01:34:35.000]  he lived in the same county there in Virginia.
[01:34:35.000 --> 01:34:37.000]  And what's funny is I had the head of the
[01:34:37.000 --> 01:34:40.000]  Rutherford Institute, the lawyer of the Marine.
[01:34:40.000 --> 01:34:42.000]  I had him on Thursday and Friday
[01:34:42.000 --> 01:34:45.000]  and he said he talked to local newspaper in Chesterfield
[01:34:45.000 --> 01:34:48.000]  who was shocked and said, John Whitehead.
[01:34:48.000 --> 01:34:52.000]  And he said the reporter was blown away
[01:34:52.000 --> 01:34:57.000]  because he found out in the last month,
[01:34:57.000 --> 01:35:00.000]  20 people, a bunch of them veterans,
[01:35:00.000 --> 01:35:02.000]  had all been grabbed for no reason as well
[01:35:02.000 --> 01:35:04.000]  and thrown in the mental institution.
[01:35:04.000 --> 01:35:07.000]  And some of them disappeared.
[01:35:07.000 --> 01:35:10.000]  And folks, these are like veterans with no criminal record
[01:35:10.000 --> 01:35:13.000]  who never even had a file in the military.
[01:35:13.000 --> 01:35:17.000]  And now we've learned all over the country in Pennsylvania,
[01:35:17.000 --> 01:35:18.000]  you name it, it's happening.
[01:35:18.000 --> 01:35:22.000]  I had a talk show host on Wednesday who's popular,
[01:35:22.000 --> 01:35:24.000]  a Christian talk show who criticized and said,
[01:35:24.000 --> 01:35:27.000]  the government's collapsing things by design.
[01:35:27.000 --> 01:35:28.000]  We need to get ready.
[01:35:28.000 --> 01:35:30.000]  That's what the cover of my new magazine says.
[01:35:30.000 --> 01:35:31.000]  Am I going to be arrested?
[01:35:31.000 --> 01:35:33.000]  They came, took him, locked him up for weeks
[01:35:33.000 --> 01:35:36.000]  until he agreed to sign an agreement that he was mentally ill.
[01:35:36.000 --> 01:35:38.000]  Sounds like North Korean prison or something
[01:35:38.000 --> 01:35:40.000]  and would turn his guns in and never own one again.
[01:35:40.000 --> 01:35:43.000]  No judge, no jury, it's outside the system.
[01:35:43.000 --> 01:35:45.000]  And then this caller calls in and says,
[01:35:45.000 --> 01:35:47.000]  I was cleaning my gun on my porch.
[01:35:47.000 --> 01:35:49.000]  Folks, you clean your gun on your porch
[01:35:49.000 --> 01:35:51.000]  so that it doesn't get the house dirty.
[01:35:51.000 --> 01:35:54.000]  All over the nation, I'm a newshound.
[01:35:54.000 --> 01:35:57.000]  I have seen hundreds of reports in Massachusetts
[01:35:57.000 --> 01:36:01.000]  and places like that where even in rural areas,
[01:36:01.000 --> 01:36:04.000]  a guy will skin a buck in his backyard
[01:36:04.000 --> 01:36:06.000]  and the neighbors call the police
[01:36:06.000 --> 01:36:09.000]  so they go to jail for disorderly conduct.
[01:36:09.000 --> 01:36:11.000]  In an area that's on the edge of town
[01:36:11.000 --> 01:36:14.000]  that's been built up but still on the edge of town.
[01:36:14.000 --> 01:36:17.000]  People are getting arrested who live in counties
[01:36:17.000 --> 01:36:19.000]  where it's legal to shoot guns on their property.
[01:36:19.000 --> 01:36:21.000]  Their neighbors don't like it, cops come.
[01:36:21.000 --> 01:36:23.000]  But I see articles all the time, it's always the same.
[01:36:23.000 --> 01:36:25.000]  Man arrested for arsenal.
[01:36:25.000 --> 01:36:27.000]  And the state, I'll look it up
[01:36:27.000 --> 01:36:29.000]  and it doesn't have an arsenal law.
[01:36:29.000 --> 01:36:32.000]  Eleven guns and a thousand rounds of ammo
[01:36:32.000 --> 01:36:36.000]  were taken from Korean war veteran John Smith.
[01:36:36.000 --> 01:36:41.000]  And his guns were taken and he's being charged.
[01:36:41.000 --> 01:36:43.000]  You wonder what's he being charged with?
[01:36:43.000 --> 01:36:46.000]  And because the neighbors see them putting a rifle
[01:36:46.000 --> 01:36:48.000]  in their car to go to the range
[01:36:48.000 --> 01:36:50.000]  or cleaning a gun in their garage, it's always the same.
[01:36:50.000 --> 01:36:57.000]  Or the cable company repair person saw the cache of weapons.
[01:36:57.000 --> 01:37:02.000]  A JT coyote who writes for info wars.com.
[01:37:02.000 --> 01:37:05.000]  Real name's something Travis.
[01:37:05.000 --> 01:37:07.000]  The point is it was in the news.
[01:37:07.000 --> 01:37:09.000]  He was trying to sell his house.
[01:37:09.000 --> 01:37:11.000]  He had a reloading kit in his garage.
[01:37:11.000 --> 01:37:14.000]  The realtors thought it was bomb-making equipment
[01:37:14.000 --> 01:37:16.000]  and he got SWAT-teamed.
[01:37:16.000 --> 01:37:21.000]  So this is the new Stasi state we live in, okay?
[01:37:21.000 --> 01:37:23.000]  Where these weird jellyfish nobodies
[01:37:23.000 --> 01:37:26.000]  that literally couldn't fight their way out of a paper bag
[01:37:26.000 --> 01:37:29.000]  hate those of us that know how to use a gun,
[01:37:29.000 --> 01:37:30.000]  especially veterans.
[01:37:30.000 --> 01:37:31.000]  I mean, they hate you.
[01:37:31.000 --> 01:37:34.000]  That's why Homeland Security says you're the number one enemy.
[01:37:34.000 --> 01:37:37.000]  You are the new al-Qaeda, more dangerous than al-Qaeda.
[01:37:37.000 --> 01:37:39.000]  You are what Homeland Security's for
[01:37:39.000 --> 01:37:41.000]  because they know you're the only people
[01:37:41.000 --> 01:37:43.000]  that aren't in a jellyfish trance
[01:37:43.000 --> 01:37:45.000]  who won't go along with the world government.
