[00:00:00.069 --> 00:00:00.750]  Find out right now!
[02:23:50.484 --> 02:23:52.326]  The BioSolutions Frequency Instrument
[02:23:52.466 --> 02:23:53.026]  I think so.
[02:24:15.100 --> 02:24:16.262]  Eliminate the cause.
[02:24:16.262 --> 02:24:18.766]  For more information call BioSolutions toll free 1-866-885-6625.
[02:24:18.766 --> 02:24:19.187]  That's 1-866-885-6625.
[02:24:19.187 --> 02:24:19.247]  1-866-885-6625.
[02:24:32.975 --> 02:24:33.936]  Don't worry.
[02:24:33.936 --> 02:24:35.978]  This show is documented.
[02:24:35.978 --> 02:24:39.160]  Alex Jones on the GCN Radio Network.
[02:24:39.160 --> 02:24:43.083]  I fell into a burning ring of fire.
[02:24:43.083 --> 02:24:47.727]  I went down, down, down, and the flames went higher.
[02:24:47.727 --> 02:24:52.971]  And it burns, burns, burns, the ring of fire.
[02:24:52.971 --> 02:25:01.218]  In the interest of time, because the album and thing is like a ten minute clip, I'm just going to have John find the part.
[02:25:01.218 --> 02:25:02.039]  He has to watch it.
[02:25:04.192 --> 02:25:08.914]  And as soon as he finds it, just the part where he talks about this is all human sacrifice.
[02:25:08.914 --> 02:25:10.355]  Because I just want to play that part of the clip.
[02:25:10.355 --> 02:25:15.938]  You can go online, just type Keith Oberman sacrifice into Google and it's up on InfoWars and Prison Planet.
[02:25:15.938 --> 02:25:17.979]  It was up there last week.
[02:25:17.979 --> 02:25:20.400]  But I mean it really boils it all down.
[02:25:20.400 --> 02:25:22.001]  This is human sacrifice.
[02:25:22.001 --> 02:25:28.224]  The next clip I want to play cuts in, this is in the middle of a rant
[02:25:29.603 --> 02:25:57.237]  Of the two-part series we just put up for PrisonPlanet.tv members, and this cuts into me talking about staged wars between cousins in France and England, where I'm there in London, England beneath a big war memorial, and talking about sacrifice and how it's human sacrifice, and the goddess looks down on the big war memorial for 44,000 dead artillery troops in World War I, and it says, the sacrifice, the brotherhood of death.
[02:25:59.156 --> 02:26:08.163]  And then, all over London, anywhere you see a goddess, you'll be driving and see a big goddess, you'll go, I know there'll be a memorial right beneath her she's looking at.
[02:26:08.163 --> 02:26:11.465]  And it's the same thing in Canada, same thing in the U.S.
[02:26:11.465 --> 02:26:13.547]  It is religious.
[02:26:13.547 --> 02:26:20.672]  And they believe, and it'll even say, Order of Death, or the Glorious Death, it'll say a variant of that beneath them.
[02:26:20.672 --> 02:26:25.335]  Well, here's the audio.
[02:26:25.335 --> 02:26:26.076]  Do you have that clip?
[02:26:27.182 --> 02:26:33.206]  John, from when I was out there, are you feeding that to me?
[02:26:33.206 --> 02:26:34.587]  I just can't hear it.
[02:26:34.587 --> 02:26:35.027]  Okay, here it is.
[02:26:35.967 --> 02:26:36.808]  It's like all cousins.
[02:26:36.808 --> 02:26:37.988]  It's time for a war.
[02:26:37.988 --> 02:26:40.010]  I've got some rivals causing a problem.
[02:26:40.010 --> 02:26:42.451]  I'm going to deal with them immediately.
[02:26:42.451 --> 02:26:46.194]  Yes, that's a whip of a wall in for you there.
[02:26:46.194 --> 02:26:49.396]  Last time I took some of your areas.
[02:26:49.396 --> 02:26:50.576]  I'll be taking Brittany back.
[02:26:50.576 --> 02:26:51.557]  Well, there we are.
[02:26:51.557 --> 02:26:53.098]  We've had it for 25 years.
[02:26:53.098 --> 02:26:55.059]  It's your turn now.
[02:26:55.059 --> 02:26:56.200]  Well done then.
[02:26:56.200 --> 02:26:57.461]  This is how it works.
[02:26:57.461 --> 02:26:58.261]  And all of their
[02:27:00.134 --> 02:27:02.755]  Occultism there with the goddess.
[02:27:02.755 --> 02:27:05.135]  She's staring down on her sacrifice.
[02:27:05.135 --> 02:27:14.117]  46,000 dead just from the artillery corps in World War I. And look, a royal fellowship.
[02:27:14.117 --> 02:27:17.218]  And over here, of death.
[02:27:17.218 --> 02:27:20.679]  A royal fellowship of death.
[02:27:20.679 --> 02:27:23.299]  And she stares down all over the western world.
[02:27:23.299 --> 02:27:25.980]  You will see the goddess staring down on memorials.
[02:27:27.452 --> 02:27:30.433]  That are literally built to her as sacrifices.
[02:27:30.433 --> 02:27:32.935]  And right here, skull and bones.
[02:27:32.935 --> 02:27:33.975]  Order of Death.
[02:27:33.975 --> 02:27:34.876]  Order of the Deathshead.
[02:27:34.876 --> 02:27:36.296]  The Nazis.
[02:27:36.296 --> 02:27:39.198]  The Royal Fellowship of Death.
[02:27:39.198 --> 02:27:41.679]  And everywhere, the glorious dead.
[02:27:41.679 --> 02:27:43.520]  The glorious slaughter.
[02:27:43.520 --> 02:27:45.341]  The glorious bloodletting.
[02:27:45.341 --> 02:27:50.563]  That the Goddess demands.
[02:27:50.563 --> 02:27:54.305]  See, here's the Illuminati language hidden in plain view right in your face.
[02:27:59.218 --> 02:28:01.660]  Look at this statue of Achilles.
[02:28:01.660 --> 02:28:08.024]  Just more of the open, mystery-religion occultism of the City of London.
[02:28:08.024 --> 02:28:15.810]  Another war memorial, this time cast according to a Greek hero, or Greek demigod.
[02:28:21.488 --> 02:28:25.772]  Well, this is a Commonwealth nation, still part of the United Kingdom, really.
[02:28:25.772 --> 02:28:28.094]  And we've got this World War I, World War II memorial.
[02:28:28.094 --> 02:28:30.496]  It's very beautiful, but it's also very occultic.
[02:28:30.496 --> 02:28:45.529]  And just as it is in London, and all over the world where you have Commonwealth nations, you've got the goddess, actually two goddesses, with the torch up there and then the wreath of victory, over the victorious soldiers marching through a triumphant arch.
[02:28:45.529 --> 02:28:47.591]  Every facet of this is occultic.
[02:28:55.410 --> 02:28:58.533]  There is massive symbolism here.
[02:28:58.533 --> 02:29:01.655]  You have a star.
[02:29:01.655 --> 02:29:12.404]  You have two twin fillers with obelisk points pointing downwards to the east.
[02:29:12.404 --> 02:29:16.748]  This entire thing is just
[02:29:17.834 --> 02:29:19.775]  Unbelievably occult.
[02:29:19.775 --> 02:29:21.837]  Every facet of the layout.
[02:29:21.837 --> 02:29:34.506]  Again, most people who walk past this have no idea what they're even looking at.
[02:29:34.506 --> 02:29:36.727]  See, people call Texas the Lone Star.
[02:29:36.727 --> 02:29:38.489]  Not going to hell, but Texas is the Lone Star State.
[02:29:38.489 --> 02:29:39.629]  That's the capital.
[02:29:39.629 --> 02:29:46.054]  Which, I got the Russian media with me and I'm going, yes, this is a temple to Diana.
[02:29:48.735 --> 02:29:54.397]  And of course she has several names, and I'm going through all that with her, and she's like, oh no it's not.
[02:29:54.397 --> 02:30:02.160]  We walk in, there's a big plaque saying, this is a temple to the goddess.
[02:30:02.160 --> 02:30:06.361]  Right outside the Capitol, the Russian media's going, huh?
[02:30:06.361 --> 02:30:06.821]  What?
[02:30:06.821 --> 02:30:10.122]  I'm like, yeah, you just thought you were interviewing some kook.
[02:30:10.122 --> 02:30:15.644]  It's a hidden, I mean they got a plaque saying it's a Masonic temple to the goddess.
[02:30:15.644 --> 02:30:18.025]  She's up there holding a pentagram in her hand on top of the Capitol.
[02:30:20.389 --> 02:30:24.300]  We're on the march, the empire's on the run.
[02:30:24.300 --> 02:30:27.008]  Alex Jones and the GCN Radio Network.
[02:30:29.986 --> 02:30:34.251]  People who use Cardivite know about the pollutants in our body and want them out.
[02:30:34.251 --> 02:30:37.835]  For over five years, Cardivite has proven itself time-tested.
[02:30:37.835 --> 02:30:41.559]  Here's Dr. Matson, a naturopathic doctor's thoughts on Cardivite.
[02:30:41.559 --> 02:30:44.843]  In our mind, there isn't such a great big mystery to disease anymore.
[02:30:44.843 --> 02:30:50.229]  This basic tenet of yeast in the gut and metals in the liver covers at least 70-80% of the diseases that we see.
[02:30:50.469 --> 02:30:50.849]  We're good to go.
[02:31:07.270 --> 02:31:13.412]  If you'll find I think that it'll work more than just on heart problems and circulation problems, it'll work on other problems as well.
[02:31:13.412 --> 02:31:17.313]  For more information call 1-877-928-8822 or visit our website at www.heartdrop.com.
[02:31:17.313 --> 02:31:18.173]  That toll free number again 1-877-928-8822.
[02:31:29.705 --> 02:31:40.232]  Dead Anderson for minus January 23rd 2007 gold 642 ounce gold coins are 663 330 405 for half and 167 024 quarter-ounce coin set 663 330 405 and 167 02 1971 Nixon closes the gold window fiat currency 1920s the German market explodes from 75 to 23 trillion 1995 gold doubles against the Mexican peso 1997 gold increases 82% over the Indonesian rupee in 1998 gold jumps
[02:31:59.565 --> 02:32:00.085]  We're good to go.
[02:32:31.471 --> 02:32:35.833]  Hi, I'm Joyce Riley and many of you know that for years I was a cardiovascular heart transplant nurse.
[02:32:35.833 --> 02:32:39.194]  Since that time I've educated myself on the importance of preventative care.
[02:32:39.194 --> 02:32:43.496]  It all begins with providing your heart and vascular system with building blocks for good health.
[02:32:43.496 --> 02:32:47.518]  Strauss Heart Drops is the original formula that was copied by others but never duplicated.
[02:32:48.158 --> 02:32:53.745]  Strauss Heart Drops were developed by a master herbalist, Jim Strauss, after he suffered a heart attack in 1979.
[02:32:53.745 --> 02:32:56.949]  His doctor said he would only survive if he had heart bypass surgery.
[02:32:56.949 --> 02:32:58.190]  And Jim said no.
[02:32:58.190 --> 02:33:02.915]  He developed Strauss Heart Drops, the formula that has been copied by others, but never been surpassed.
[02:33:02.915 --> 02:33:05.438]  Get the original Strauss Heart Drops, 4-ounce bottle, for only $79.99.
[02:33:07.020 --> 02:33:10.323]  Call the Power Hour at 877-817-9829.
[02:33:10.323 --> 02:33:11.585]  877-817-9829.
[02:33:11.585 --> 02:33:17.170]  You've probably heard about the other products that have tried to copy the Strauss formula?
[02:33:17.170 --> 02:33:19.412]  Well, get the original Strauss Heart Drops by calling 877-817-9829.
[02:33:19.412 --> 02:33:19.713]  That's 877-817-9829.
[02:33:19.713 --> 02:33:22.456]  Now you can really do your heart right with Strauss Heart Drops.
[02:33:30.862 --> 02:33:34.123]  Thrashing through the lies and disinformation.
[02:33:34.123 --> 02:33:39.826]  It's Alex Jones, only on the GCN Radio Network.
[02:33:39.826 --> 02:33:53.632]  Federal law went into effect that you have to have an internal passport in the nation, and you also have to have, not just a passport, but the federal government has to decide if you can enter or leave, even if you're a U.S.
[02:33:53.632 --> 02:33:54.032]  citizen.
[02:33:56.329 --> 02:33:58.571]  This has never before happened in the U.S.
[02:33:58.571 --> 02:34:01.593]  The Soviet Union and only a few other countries had laws like this.
[02:34:01.593 --> 02:34:12.301]  I mean, obviously, if there's an APB out, or you're fleeing the law, obviously they swipe your passport, they grab you because there's a, you know, if they're going to arrest you or detain you, they've got to have a reason.
[02:34:12.301 --> 02:34:13.281]  No, no, no, no.
[02:34:13.281 --> 02:34:15.223]  You think no-fly lists are bad?
[02:34:15.223 --> 02:34:19.626]  This is so you can't leave without swiping that passport and they can stop you.
[02:34:19.626 --> 02:34:20.967]  So, we'll get into that.
[02:34:20.967 --> 02:34:21.267]  U.S.
[02:34:21.267 --> 02:34:25.070]  warns Iran to back down with carrier task force group threatening to attack.
[02:34:26.607 --> 02:34:28.168]  That's out of the Associated Press.
[02:34:28.168 --> 02:34:30.129]  This is getting really serious.
[02:34:30.129 --> 02:34:32.090]  And they don't care if the people don't want it.
[02:34:32.090 --> 02:34:33.190]  They don't care if it's a fraud.
[02:34:33.190 --> 02:34:35.351]  They'll probably go ahead and just attack them.
[02:34:35.351 --> 02:34:44.356]  We're getting very, very close to all of this just boiling over.
[02:34:44.356 --> 02:34:49.358]  Also in Africa, Reuters reports South Africa urged to isolate killer TB patients.
[02:34:49.358 --> 02:34:50.278]  Hey, do like the U.S.
[02:34:50.278 --> 02:34:50.518]  does.
[02:34:50.518 --> 02:34:53.600]  We have killer TB and drug-resistant, drug-immune everywhere.
[02:34:54.688 --> 02:35:12.341]  Man, they just put the kids with it right next to the other kids in the classes and nothing happens, but then they push all sorts of bizarre deadly mercury filled vaccines on the kids and try to make girls take stuff for cancer, cancer vaccines for cervical cancer caused by a virus.
[02:35:12.341 --> 02:35:13.622]  It's just so crazy.
[02:35:15.037 --> 02:35:15.577]  Get into that.
[02:35:15.577 --> 02:35:19.280]  Also, House may attach Section 220 to its lobbying ethics bill.
[02:35:19.280 --> 02:35:26.944]  That's the one that will make anybody who has a blog or a website or a posting site with over 500 visitors a year register as a lobbyist and be under federal law.
[02:35:26.944 --> 02:35:29.466]  No free speech, basically.
[02:35:29.466 --> 02:35:32.067]  Millions could see taxes up in Bush's new health plan.
[02:35:32.067 --> 02:35:34.349]  I'm going to mention all of this.
[02:35:34.349 --> 02:35:37.951]  An 81-year-old Pennsylvania man got a visit from the Secret Service for saying something
[02:35:39.231 --> 02:35:41.312]  Vaguely mean towards the President.
[02:35:41.312 --> 02:35:43.212]  Black Caucus says no whites allowed.
[02:35:43.212 --> 02:35:47.734]  I guess that's why it's the Black Caucus.
[02:35:47.734 --> 02:35:49.174]  United States and the U.N.
[02:35:49.174 --> 02:35:51.315]  drafts Holocaust Denial Resolution.
[02:35:51.315 --> 02:35:56.296]  And again, folks, it's about free speech.
[02:35:56.296 --> 02:36:01.098]  You can say 10 billion people died or millions died, and we know Hitler killed a lot of people.
[02:36:01.098 --> 02:36:04.479]  The point is, if somebody wants to say he was a nice person, that's their right to do it.
[02:36:07.006 --> 02:36:12.027]  So we'll break that down as well, because folks, they're not really wanting to take the Nazis' free speech.
[02:36:12.027 --> 02:36:13.568]  They're wanting to take our free speech.
[02:36:13.568 --> 02:36:17.089]  They're wanting to take people who are against the war's free speech.
[02:36:17.089 --> 02:36:20.110]  Either everybody's got free speech, or none of us have it.
[02:36:20.110 --> 02:36:26.992]  Marty Schachter, Schachten, hadn't been on with us in a few weeks, and I just love him to death, and I wanted to get him back up.
[02:36:26.992 --> 02:36:29.952]  He's got the five-star soap.
[02:36:29.952 --> 02:36:35.234]  It was organic back before they even had to call it organic, but he's certified by the state of California.
[02:36:36.426 --> 02:36:40.930]  It's no animal products, no tallow.
[02:36:40.930 --> 02:36:46.075]  It's just vegetable and fruit oils and extracts, and it's what we use in my home.
[02:36:46.075 --> 02:36:48.177]  It's what my staff uses.
[02:36:48.177 --> 02:36:50.979]  Listeners have gotten the little sampler pack.
[02:36:50.979 --> 02:36:52.861]  What is it, like 17 bucks?
[02:36:52.861 --> 02:36:57.145]  It's got a sample of everything they make, where you can get a six-month year supply, two-year supply.
[02:36:57.145 --> 02:37:00.508]  You'll save 85% off supermarket prices.
[02:37:01.500 --> 02:37:07.844]  And with their monopoly going, the oligopoly going, the cartel going with the big chemical companies, they make your soap chemicals.
[02:37:07.844 --> 02:37:08.564]  It's not really soap.
[02:37:08.564 --> 02:37:10.205]  It's not soap for your clothes.
[02:37:10.205 --> 02:37:13.066]  It's detergents that eat them.
[02:37:13.066 --> 02:37:16.348]  And because you get it direct from the manufacturer, three generations.
[02:37:16.348 --> 02:37:17.509]  Marty's father started it.
[02:37:17.509 --> 02:37:19.390]  His son now works with him.
[02:37:19.390 --> 02:37:23.172]  And they've been around for, what is it, 60 years?
[02:37:23.172 --> 02:37:25.953]  Since 1947.
[02:37:25.953 --> 02:37:27.854]  And they're out in Oakland, California.
[02:37:27.854 --> 02:37:28.855]  And folks,
[02:37:29.853 --> 02:37:45.818]  Bath Soap, Hair Soap, Dishwasher Soap, Clothes Washing Soap, Creams, Lotions, Bar Soap is the best with that Cherry Oil, or Almond Oil, just smells so good.
[02:37:45.818 --> 02:37:50.460]  And again, you leave Chemical Soap, Detergent under your arms, you get burned with just a drop or two.
[02:37:50.460 --> 02:37:53.241]  This stuff, you leave a little bit on you by accident, nothing happens.
[02:37:53.937 --> 02:37:55.538]  Because it's soap.
[02:37:55.538 --> 02:37:56.960]  Marty, good to talk to you, my friend.
[02:37:56.960 --> 02:37:58.461]  Pleasure talking to you.
[02:37:58.461 --> 02:38:01.043]  We're on Homeland Cleanliness.
[02:38:01.043 --> 02:38:01.643]  That's right.
[02:38:01.643 --> 02:38:04.806]  We all need to be clean in the new Homeland system.
[02:38:04.806 --> 02:38:12.132]  Tell folks why your soap is so good and why they need to call and get a free catalog or call and get the sampler pack or call and get a year's supply.
[02:38:12.717 --> 02:38:31.945]  Well, most of the people in our country, and this really aggravates me, have been hypnotized, brainwashed, uh, and controlled about the chemicals they're buying from the supermarket by the major billion-dollar corporations like Procter, Lever, and Colgate, and we counter that.
[02:38:31.945 --> 02:38:42.249]  We go direct to the home from our factory with pure soap products, not detergents, not caustic, not stuff that burns, harms, pollutes,
[02:38:42.765 --> 02:38:43.605]  We don't go for that.
[02:38:43.605 --> 02:38:44.345]  We don't need that.
[02:38:44.345 --> 02:38:49.346]  Perfumes, so-called fragrances, are very toxic.
[02:38:49.346 --> 02:38:53.047]  And it's a constant war with the chemical companies.
[02:38:53.047 --> 02:38:55.207]  Who's got the newest smell?
[02:38:55.207 --> 02:38:56.447]  The newest fragrance?
[02:38:56.447 --> 02:38:58.108]  The newest perfume?
[02:38:58.108 --> 02:38:59.648]  Well, those are all harmful.
[02:38:59.648 --> 02:39:00.548]  We don't use that.
[02:39:00.548 --> 02:39:10.250]  We use natural juices from almonds, from cherries, from lemons, from all these things that are harmless.
[02:39:10.615 --> 02:39:15.397]  Give a nice smell, but don't hurt, harm, or burn, or pollute.
[02:39:15.397 --> 02:39:25.823]  This is the difference between buying all natural, pure soaps from us, factory direct, save money, save the environment, save your skin.
[02:39:25.823 --> 02:39:26.743]  We make it.
[02:39:26.743 --> 02:39:39.490]  We've been doing it now, and this is the 60th year right now that my family, and we are a family owned and operated company, products are American, made right here,
[02:39:40.029 --> 02:39:49.058]  And we sell to Americans, and we want happiness in the home, once again, with cleanliness, which is better than anything.
[02:39:49.058 --> 02:39:51.400]  We gotta deprogram the people.
[02:39:51.400 --> 02:39:52.942]  And that's what you're doing, Alex.
[02:39:52.942 --> 02:39:58.968]  You're deprogramming them from the chemicals to pure soap, and we appreciate that very much.
[02:39:58.968 --> 02:40:00.789]  Well, you also save 85% off supermarket prices.
[02:40:03.217 --> 02:40:09.882]  By getting it directly from the factory, the family-owned factory there in Oakland, California, and I just love bringing my listeners a good deal.
[02:40:09.882 --> 02:40:15.847]  We don't push magic creams or magic machines or any of the quack stuff here.
[02:40:15.847 --> 02:40:25.175]  I'm endorsing this because I just fell into discovering it because you happened to send me some samples, a whole year of it when you were sponsoring just on Genesis.
[02:40:25.815 --> 02:40:28.056]  People know the story.
[02:40:28.056 --> 02:40:29.497]  My wife's like, what is this stuff?
[02:40:29.497 --> 02:40:33.038]  And it really is amazing and it's very inexpensive.
[02:40:33.038 --> 02:40:38.561]  So I want my listeners to save money and support the show and support you, an American company.
[02:40:38.561 --> 02:40:43.243]  I know it's unheard of, but a family owned company and it's totally organic.
[02:40:43.243 --> 02:40:45.904]  Marty, give them your phone number and give them your website.
[02:40:45.904 --> 02:40:52.007]  Our website is 5, it could be the letter, it could be the number, 5starsoap.com.
[02:40:52.623 --> 02:41:01.533]  FiveStarSoap.com, the letter or the number, and you can simply go there and order, or you can call toll-free.
[02:41:01.533 --> 02:41:02.394]  Give them that website.
[02:41:02.394 --> 02:41:02.535]  800-340-7091.
[02:41:02.535 --> 02:41:02.735]  That's 800-340-7091.
[02:41:13.072 --> 02:41:15.393]  Doesn't cost you a penny to call.
[02:41:15.393 --> 02:41:16.814]  Like a free catalog.
[02:41:16.814 --> 02:41:18.134]  You can get there right away.
[02:41:18.134 --> 02:41:20.576]  And this is a big, giant color catalog.
[02:41:20.576 --> 02:41:23.237]  I've got the 5 Star Gazer.
[02:41:23.237 --> 02:41:24.357]  That's the one you send out?
[02:41:24.357 --> 02:41:24.798]  Right.
[02:41:24.798 --> 02:41:27.479]  Everyone gets a 5 Star Gazer with an order.
[02:41:27.479 --> 02:41:30.740]  And we get a full catalog of all the details.
[02:41:30.740 --> 02:41:31.881]  All the pure silks.
[02:41:31.881 --> 02:41:33.982]  We're only talking 4 products here.
[02:41:33.982 --> 02:41:38.104]  Bath Soap, Air Soap, Dish Soap, and Laundry Soap.
[02:41:38.104 --> 02:41:40.805]  And this is what we put into our mini sampler.
[02:41:40.805 --> 02:41:42.306]  Which weighs out at 6 pounds.
[02:41:42.916 --> 02:41:44.316]  Generous supply.
[02:41:44.316 --> 02:41:45.056]  Here's the thing.
[02:41:45.056 --> 02:41:47.917]  I mean, over the years, I'd buy skin cream when it gets real dry in the winter.
[02:41:47.917 --> 02:41:50.778]  I don't really put cream on most of the year, but my skin starts cracking.
[02:41:50.778 --> 02:41:52.778]  You know, it happens to everybody.
[02:41:52.778 --> 02:41:56.679]  And in the past, you know, I'd buy stuff at the store and it would, like, burn on my skin.
[02:41:56.679 --> 02:41:58.139]  Your skin cream doesn't burn.
[02:41:58.139 --> 02:42:05.961]  No, because it's coconut oil, pure pharmaceutical grade cocoa butter that we use in our products.
[02:42:06.408 --> 02:42:10.530]  And it really replaces all that junk at the cosmetic counter.
[02:42:10.530 --> 02:42:14.212]  All those chemicals from those billion-dollar corporations.
[02:42:14.212 --> 02:42:15.812]  Don't need it anymore!
[02:42:15.812 --> 02:42:17.133]  Marty, give the web... Wake up!
[02:42:17.133 --> 02:42:17.673]  Wake up!
[02:42:17.673 --> 02:42:19.794]  Wake up your soap call!
[02:42:19.794 --> 02:42:23.376]  Give the number out and, uh, give the webshot out.
[02:42:23.376 --> 02:42:26.857]  Website is 5starsoap.com.
[02:42:26.857 --> 02:42:27.438]  Simple.
[02:42:27.438 --> 02:42:28.338]  Easy.
[02:42:28.338 --> 02:42:29.078]  A phone number.
[02:42:29.078 --> 02:42:29.178]  Free.
[02:42:29.178 --> 02:42:29.218]  800-340-7091.
[02:42:35.177 --> 02:42:36.057]  I'm here every day.
[02:42:36.057 --> 02:42:39.238]  You can speak to me about any cleaning problems you've got.
[02:42:39.238 --> 02:42:41.018]  I'll be happy to take care of you.
[02:42:41.018 --> 02:42:46.519]  We look forward to you joining our family of soaps for cleanliness.
[02:42:46.519 --> 02:42:51.780]  I've just got to take you out of coach and put you into first class.
[02:42:51.780 --> 02:42:53.621]  And at 85% off, folks.
[02:42:53.621 --> 02:42:54.301]  It's not hype.
[02:42:54.301 --> 02:42:54.781]  Check it out.
[02:42:54.781 --> 02:42:57.922]  Get the free catalog or buy the $17 sampler pack.
[02:42:57.922 --> 02:42:58.242]  Do it.
[02:42:58.242 --> 02:43:03.723]  You'll be happy and you'll save money and support a good patriotic, American-owned, family-owned company.
[02:43:03.723 --> 02:43:04.883]  The number one more time, Marty.
[02:43:05.572 --> 02:43:05.732]  800-340-7091.
[02:43:05.732 --> 02:43:12.456]  Get a free catalog.
[02:43:12.456 --> 02:43:15.597]  Get a free sampler for $16.
[02:43:15.597 --> 02:43:16.838]  It's all there.
[02:43:16.838 --> 02:43:18.759]  Guaranteed.
[02:43:18.759 --> 02:43:19.199]  100%.
[02:43:19.199 --> 02:43:20.880]  Okay, Marty, we'll talk to you soon.
[02:43:20.880 --> 02:43:24.022]  Give us your limerick.
[02:43:24.022 --> 02:43:26.423]  This is from 1870.
[02:43:26.423 --> 02:43:29.144]  Attributed to Abraham Lincoln.
[02:43:29.144 --> 02:43:32.366]  I'm not sure if it's so, but some say it is attributed.
[02:43:32.366 --> 02:43:33.566]  It goes like this.
[02:43:33.566 --> 02:43:34.467]  Drinking beer
[02:43:35.066 --> 02:43:38.769]  From a tomato can will never kill a man.
[02:43:38.769 --> 02:43:44.274]  Drinking beer won't kill a man, but an old tomato can.
[02:43:44.274 --> 02:43:45.274]  Take care, Marty.
[02:43:45.274 --> 02:43:46.535]  Thank you, Alex.
[02:43:46.535 --> 02:43:46.896]  You bet.
[02:43:46.896 --> 02:43:47.856]  What a character, folks.
[02:43:47.856 --> 02:43:49.077]  5starsub.com.
[02:43:49.077 --> 02:43:50.919]  We've got a big banner up on InfoWars.com.
[02:43:50.919 --> 02:43:54.922]  All right, let me run through the news here.
[02:43:54.922 --> 02:43:55.282]  U.S.
[02:43:55.282 --> 02:43:58.265]  warns Iran to back down, Associated Press.
[02:43:58.265 --> 02:43:59.226]  The second U.S.
[02:43:59.226 --> 02:44:00.987]  aircraft carrier strike group.
[02:44:00.987 --> 02:44:01.948]  There's four of them.
[02:44:02.808 --> 02:44:07.431]  The Foreign Press reports four, but it's those many carriers, so I guess it doesn't count.
[02:44:07.431 --> 02:44:11.554]  There's four task forces, okay, but two of the supercarriers.
[02:44:33.493 --> 02:44:38.655]  Between Washington and Tehran was not possible until Iran halts uranium enrichment.
[02:44:38.655 --> 02:44:42.396]  The Middle East isn't a region to be dominated by Iran.
[02:44:42.396 --> 02:44:45.457]  The Gulf isn't a body of water to be controlled by Iran.
[02:44:45.457 --> 02:44:49.999]  That's why we've seen United States Station 2 aircraft carrier battle groups in the region.
[02:44:49.999 --> 02:44:53.480]  Burns sent an address to the Dubai-based Gulf Region Center.
[02:44:54.790 --> 02:45:11.994]  And the BBC and the Korean Times reported on Sunday that there is a massive strike on hundreds of sites, and on their Navy, and on their missile forces, and their conventional forces, and even a possible invasion into the West, where most of their oil just so happens to be in that couple hundred mile swath.
[02:45:11.994 --> 02:45:18.276]  They're along the eastern border of Iraq, western border of Iran, bordering each other.
[02:45:19.941 --> 02:45:26.583]  Continuing here, millions could see taxes up in Bush's health plan.
[02:45:26.583 --> 02:45:32.384]  And what is Bush doing to give people universal health care, which is what the big banks want, to control all of us?
[02:45:32.384 --> 02:45:35.625]  It sounds great to give everybody health care.
[02:45:35.625 --> 02:45:39.446]  But it gives them control of health care.
[02:45:39.446 --> 02:45:42.347]  It socializes it.
[02:45:42.347 --> 02:45:46.728]  About 30 million Americans could face a tax hike under President George W. Bush's plan
[02:45:47.734 --> 02:45:52.718]  And I looked at Watchdog Ribs, they're saying more like 50 million Americans.
[02:45:52.718 --> 02:46:01.924]  And it says here that they plan to tax, later they admit, 47 million people.
[02:46:01.924 --> 02:46:05.667]  They want to give health insurance by taxing 50 million people.
[02:46:05.667 --> 02:46:12.952]  And it says that they're going to tax our insurance premiums.
[02:46:12.952 --> 02:46:15.293]  And it says here that
[02:46:17.933 --> 02:46:34.877]  Anyone who has employer-provided plans, and that's me, I'm one of the few talk shows that's actually an employee of Genesis and I've had, I guess for six years, health insurance with them.
[02:46:34.877 --> 02:46:39.439]  Oh, there'll be a tax, it says a hefty one, of $15,000
[02:46:46.067 --> 02:47:06.310]  for an average size family's insurance so the president's proposing this is incredible so they're talking about taxing some people's insurance policies and then giving tax deductions
[02:47:07.922 --> 02:47:10.404]  for families to get insurance.
[02:47:10.404 --> 02:47:12.045]  So you've got to love that.
[02:47:12.045 --> 02:47:13.987]  Talk about a deal for the insurance companies.
[02:47:13.987 --> 02:47:22.873]  Bush is going to take one group's money and give it to another group to then buy insurance from the same insurance companies.
[02:47:22.873 --> 02:47:25.635]  That is just incredible.
[02:47:25.635 --> 02:47:27.017]  I'm babbling through this a bit.
[02:47:27.017 --> 02:47:30.919]  Sometimes we don't print these in printer friendly and it cut off the last two words of each line.
[02:47:30.919 --> 02:47:32.661]  I'm trying to decipher this.
[02:47:32.661 --> 02:47:35.503]  Again, Bush is proposing to make
[02:47:36.503 --> 02:47:57.639]  Health insurance premiums, taxable income, with people who have employer program plans, a tax hike, and it says he's going to talk about this in the State of the Union tonight, so I guess we'll hear it directly from the horse's mouth.
[02:47:57.639 --> 02:48:03.083]  Oh, going back to that Keith Olbermann thing where he's... There's a problem with Keith Olbermann, though.
[02:48:03.832 --> 02:48:05.754]  He's implying that Bush is listening to no one.
[02:48:05.754 --> 02:48:06.934]  Bush is an idiot.
[02:48:06.934 --> 02:48:08.936]  Bush is running everything.
[02:48:08.936 --> 02:48:10.497]  The policy doesn't make sense.
[02:48:10.497 --> 02:48:12.158]  Oh my gosh, it's Bush, it's Bush.
[02:48:12.158 --> 02:48:13.139]  Bush runs nothing.
[02:48:13.139 --> 02:48:25.368]  James Baker and Henry Kissinger and those guys are the Rockefeller Rothschild agents that the Roman Emperors had that individual, their legates, that could go around acting as the Emperor in his voice.
