whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:42:46.000 --> 02:42:49.000]   And so it's just like Groundhog Day.
[02:42:49.000 --> 02:42:52.000]   And so every day you wake up just like Bill Murray.
[02:42:52.000 --> 02:42:55.000]   It doesn't matter that I've already lived Groundhog Day 500 times.
[02:42:55.000 --> 02:42:59.000]   It doesn't matter that I know literally every detail of this day.
[02:42:59.000 --> 02:43:00.000]   Doesn't matter.
[02:43:00.000 --> 02:43:02.000]   I know exactly the song on the radio.
[02:43:02.000 --> 02:43:04.000]   I know exactly when someone's going to knock on my door.
[02:43:04.000 --> 02:43:08.000]   It doesn't matter exactly when that potted plant is going to fall off the ledge.
[02:43:08.000 --> 02:43:09.000]   I've already seen it.
[02:43:09.000 --> 02:43:10.000]   I already know all of it.
[02:43:10.000 --> 02:43:11.000]   That's what this is like.
[02:43:11.000 --> 02:43:12.000]   It's like we've already done it.
[02:43:12.000 --> 02:43:14.000]   We've been through this day 500,000 times.
[02:43:14.000 --> 02:43:22.000]   But we just keep waking up in Groundhog Day, maddening.
[02:43:23.000 --> 02:43:35.000]   And so I guess, you know, just like Bill Murray's character in the movie, you've got to find a way to relieve some stress and to change things up a bit.
[02:43:35.000 --> 02:43:37.000]   Otherwise, you end up going crazy.
[02:43:37.000 --> 02:43:39.000]   But that's it.
[02:43:39.000 --> 02:43:41.000]   That's the story.
[02:43:41.000 --> 02:43:42.000]   That's the headline.
[02:43:42.000 --> 02:43:44.000]   Same thing every day.
[02:43:44.000 --> 02:43:47.000]   Coronavirus is a lie.
[02:43:47.000 --> 02:43:49.000]   It's a hoax.
[02:43:49.000 --> 02:43:52.000]   It's never been about a virus, folks.
[02:43:52.000 --> 02:43:54.000]   It's always been about politics.
[02:43:54.000 --> 02:43:56.000]   It's always been about control.
[02:43:56.000 --> 02:43:57.000]   It's always been about money.
[02:43:57.000 --> 02:43:59.000]   It's all it's ever been about.
[02:43:59.000 --> 02:44:06.000]   And to sit here and act like it's been anything different than that is pathetic.
[02:44:06.000 --> 02:44:13.000]   And so that's why I get frustrated with Trump because he's doing it too, but I understand he's got to make his measurements as the president.
[02:44:13.000 --> 02:44:20.000]   But you tune into the media all day long and you go to your local store and everybody's bought in.
[02:44:20.000 --> 02:44:23.000]   But, you know, here's the real thing.
[02:44:23.000 --> 02:44:26.000]   And I'm going to take a couple more of these callers before Jason Jones takes over.
[02:44:26.000 --> 02:44:30.000]   And then I'm going to host the first two segments of the war room and actually get into the news that I wanted to cover today.
[02:44:30.000 --> 02:44:35.000]   Here's what's really been exposed.
[02:44:35.000 --> 02:44:38.000]   We don't live in a free country, folks.
[02:44:38.000 --> 02:44:41.000]   There's no such thing as a free market in America anymore.
[02:44:41.000 --> 02:44:42.000]   There is no private industry.
[02:44:42.000 --> 02:44:43.000]   Why?
[02:44:44.000 --> 02:44:53.000]   Because you go to your local chiropractor or your local restaurant or bar or masseuse or hairstylist or any of this stuff.
[02:44:53.000 --> 02:44:55.000]   And they're not buying into it.
[02:44:55.000 --> 02:44:56.000]   They know it's all fake.
[02:44:56.000 --> 02:44:57.000]   But what?
[02:44:57.000 --> 02:44:58.000]   They still have to wear a mask.
[02:44:58.000 --> 02:45:00.000]   They still have to check your temperature.
[02:45:00.000 --> 02:45:01.000]   They still have to go through all this stuff.
[02:45:01.000 --> 02:45:02.000]   Why?
[02:45:02.000 --> 02:45:04.000]   Because they're owned by the government, folks.
[02:45:04.000 --> 02:45:10.000]   And the government says, we will take your license and put you out of business if you do not abide.
[02:45:10.000 --> 02:45:12.000]   That's not a free country.
[02:45:12.000 --> 02:45:14.000]   That's not a free market.
[02:45:14.000 --> 02:45:16.000]   That's not private industry.
[02:45:16.000 --> 02:45:23.000]   And so if there's anything to be learned from it that we're not talking about, that's it right there.
[02:45:23.000 --> 02:45:27.000]   And so you want a revolution, folks?
[02:45:27.000 --> 02:45:29.000]   Tear up your business license.
[02:45:29.000 --> 02:45:31.000]   Burn it.
[02:45:31.000 --> 02:45:32.000]   Make it a ceremony.
[02:45:32.000 --> 02:45:34.000]   Don't put on a mask.
[02:45:34.000 --> 02:45:38.000]   And then when they come and threaten to shut you down, tell them to F off.
[02:45:38.000 --> 02:45:41.000]   There's your revolution right there, folks.
[02:45:41.000 --> 02:45:43.000]   That's the revolution that's waiting.
[02:45:43.000 --> 02:45:48.000]   I don't know if it'll happen, but there you go.
[02:45:48.000 --> 02:45:49.000]   All right.
[02:45:49.000 --> 02:45:50.000]   Let me squeeze in a phone call here.
[02:45:50.000 --> 02:45:54.000]   Let's go to Michael in Ohio.
[02:45:54.000 --> 02:45:55.000]   Go ahead, Michael.
[02:45:55.000 --> 02:45:58.000]   Hey, Owen.
[02:45:58.000 --> 02:46:01.000]   Thank you for everything that you've been doing.
[02:46:01.000 --> 02:46:06.000]   I wanted to talk about kind of like an awakening that's happening.
[02:46:06.000 --> 02:46:09.000]   This thing has backfired.
[02:46:09.000 --> 02:46:11.000]   And I'll explain how.
[02:46:11.000 --> 02:46:14.000]   I work for an auto manufacturer in Marysville, Ohio.
[02:46:14.000 --> 02:46:21.000]   And me and a couple of my buddies at Listen, we've been talking about this for a long time.
[02:46:21.000 --> 02:46:25.000]   And since we've come back to work, people are like, "Oh my God.
[02:46:25.000 --> 02:46:26.000]   You guys are right.
[02:46:26.000 --> 02:46:28.000]   Did you hear about Bill Gates?"
[02:46:28.000 --> 02:46:29.000]   And it's kind of like--
[02:46:29.000 --> 02:46:35.000]   Well, and you know, the other thing too is like people are like fighting the new world order without even getting it just by not wearing a mask.
[02:46:35.000 --> 02:46:38.000]   Like I have friends that aren't even political, and they know I'm political.
[02:46:38.000 --> 02:46:42.000]   But like they send me a picture of them in the store without a mask, and they're like, "Yeah, I'm fighting the new world order."
[02:46:42.000 --> 02:46:44.000]   I'm like, "Well, that's like phase one, buddy.
[02:46:44.000 --> 02:46:46.000]   But hey, welcome to the team."
[02:46:46.000 --> 02:46:51.000]   It's crazy because people are listening now.
[02:46:51.000 --> 02:46:52.000]   I mean, we're shouting--
[02:46:52.000 --> 02:46:55.000]   You know, "What did you hear about that on the news?
[02:46:55.000 --> 02:46:56.000]   What was that?"
[02:46:56.000 --> 02:47:00.000]   And we're shouting it across the break room, Infowars.com, and just telling people.
[02:47:00.000 --> 02:47:02.000]   We're screaming it at people.
[02:47:02.000 --> 02:47:05.000]   I mean, people are actually listening to us now.
[02:47:05.000 --> 02:47:11.000]   It's like a big relief, and at the same time, it's scary because people are actually awake to what's going on.
[02:47:11.000 --> 02:47:23.000]   But if I could give a shout-out to all my buddies here at work that have been fighting this with me--my buddy Tom, Nico, Trevor, and Joe--you know, we have fought so hard.
[02:47:23.000 --> 02:47:24.000]   And people are actually listening.
[02:47:24.000 --> 02:47:27.000]   I mean, people are coming up to us on break and asking about this.
[02:47:27.000 --> 02:47:29.000]   They want to know what's actually going on.
[02:47:29.000 --> 02:47:32.000]   And I just keep telling them, "Go to Infowars.com.
[02:47:32.000 --> 02:47:34.000]   I can't give you all of the information."
[02:47:34.000 --> 02:47:35.000]   You know?
[02:47:35.000 --> 02:47:36.000]   Well, and that's the pressure, too.
[02:47:36.000 --> 02:47:38.000]   And believe me, I'm not complaining.
[02:47:38.000 --> 02:47:40.000]   But, you know, that's kind of the pressure, too.
[02:47:40.000 --> 02:47:43.000]   It's like where--believe me, I need to take time off.
[02:47:43.000 --> 02:47:44.000]   So does Alex Jones.
[02:47:44.000 --> 02:47:45.000]   He can't do it, folks.
[02:47:45.000 --> 02:47:50.000]   He literally cannot do it because every day is another battle in the Infowar.
[02:47:50.000 --> 02:47:58.000]   I mean, this whole thing has backfired, and all it took was everybody wearing a mask to turn on the news and actually see all the lies that are going on.
[02:47:58.000 --> 02:48:07.000]   Well, and that's kind of the biggest, boldest thing about this is that even though it's been totally disproven that this coronavirus is that deadly, they just keep going along with it.
[02:48:07.000 --> 02:48:09.000]   And, yeah, there's no doubt Americans are awakening.
[02:48:09.000 --> 02:48:10.000]   I mean, there's no doubt.
[02:48:10.000 --> 02:48:14.000]   But the question becomes what's the response?
[02:48:14.000 --> 02:48:17.000]   So we all know the tyranny is here.
[02:48:17.000 --> 02:48:18.000]   We all see the new world order.
[02:48:18.000 --> 02:48:21.000]   We all see the hoax of the coronavirus.
[02:48:21.000 --> 02:48:22.000]   But now what do we do about it?
[02:48:22.000 --> 02:48:23.000]   What are we going to do about it?
[02:48:23.000 --> 02:48:29.000]   Because right now we're just kind of going along with it, folks, and I'm not happy about it.
[02:48:29.000 --> 02:48:42.000]   This is the end, my friends, my only friends, the end of our elaborate plans, the end of everything that stands, the end.
[02:48:42.000 --> 02:48:51.000]   The safety, the delusion, it's all over, ladies and gentlemen, because it was only the mirage of safety.
[02:48:51.000 --> 02:48:57.000]   Movies and partying and living like children, ever growing up, never caring about other people.
[02:48:57.000 --> 02:49:04.000]   This delivered us into the hands of tyranny, just like the history books show us, just like the Bible states.
[02:49:04.000 --> 02:49:15.000]   Every time Israel became corrupt and evil and turned away from God, they were brought into captivity because their people sold out to special interest and were infiltrated by spies.
[02:49:15.000 --> 02:49:17.000]   And then they were enslaved.
[02:49:17.000 --> 02:49:25.000]   We are repeating that again today. Compliance and going along with this system leads to absolute bondage.
[02:49:25.000 --> 02:49:32.000]   Infowars has decided to fight for freedom. Infowars has had great victory thanks to your support and your prayers.
[02:49:32.000 --> 02:49:34.000]   Now it's official.
[02:49:34.000 --> 02:49:40.000]   The United Nations came out yesterday and said the COVID emergency will last five years.
[02:49:40.000 --> 02:49:48.000]   And the UK government said you must all carry cell phones outside or you'll be arrested because we have to track your social distancing.
[02:49:48.000 --> 02:49:52.000]   And you're only allowed to have a list of 10 people that you visit.
[02:49:52.000 --> 02:49:56.000]   And if you go outside that list of 10, you'll be permanently detained.
[02:49:56.000 --> 02:50:08.000]   Yes, ladies and gentlemen, this is the new world order where they let the criminals out of jail, the rapists, the child molesters, the murderers, and where you are now non-essential and a prisoner.
[02:50:08.000 --> 02:50:13.000]   From the beginning of my research, it was clear the globalists are an authoritarian anti-human group.
[02:50:13.000 --> 02:50:20.000]   They have to put this electronic straitjacket on us before they carry out their endgame, which is global depopulation.
[02:50:20.000 --> 02:50:24.000]   So you see, submitting to them is death.
[02:50:24.000 --> 02:50:31.000]   The only way to stop them is to expose them, to hate their guts and realize they are humanity's mortal enemy.
[02:50:31.000 --> 02:50:33.000]   Wake up or die.
[02:50:36.000 --> 02:50:39.000]   You're listening to The Alex Jones Show.
[02:50:39.000 --> 02:50:49.000]   All right, ladies and gentlemen, we're into the fourth hour of The Alex Jones Show.
[02:50:49.000 --> 02:50:59.000]   I'm about to hand over the reins to Jason Jones, who salute to Jason Jones, one of the first people on the front lines of fighting this hoax pandemic, folks.
[02:50:59.000 --> 02:51:02.000]   And now he's hosting the fourth hour of The Alex Jones Show.
[02:51:02.000 --> 02:51:03.000]   So that's how that goes.
[02:51:03.000 --> 02:51:07.000]   But, you know, I'm getting pictures and videos from my friends in Florida and Missouri.
[02:51:07.000 --> 02:51:08.000]   They're all laughing at me.
[02:51:08.000 --> 02:51:12.000]   They're going to bars and gyms and restaurants and beaches.
[02:51:12.000 --> 02:51:15.000]   They're like, hey, I thought Texas was free.
[02:51:15.000 --> 02:51:18.000]   I'm like, well, you know, you thought wrong.
[02:51:18.000 --> 02:51:20.000]   But Texas is slowly reopening.
[02:51:20.000 --> 02:51:21.000]   It's just a joke.
[02:51:21.000 --> 02:51:23.000]   The whole thing's been such a fake.
[02:51:23.000 --> 02:51:27.000]   I wanted to take one more call, though, before Jason took over, because there is a rally in Texas.
[02:51:27.000 --> 02:51:29.000]   Actually, there's rallies all over the nation, folks.
[02:51:29.000 --> 02:51:35.000]   And it's almost like overwhelming because it's like everybody expects me to be at their rallies and I can only be at one at a time.
[02:51:35.000 --> 02:51:38.000]   And I'm like I was speaking in the last segment.
[02:51:38.000 --> 02:51:44.000]   But there is a rally this weekend in Austin, Saturday at the Capitol at noon.
[02:51:44.000 --> 02:51:46.000]   So I will be there.
[02:51:46.000 --> 02:51:49.000]   But there's rallies happening in California, New York, everywhere.
[02:51:49.000 --> 02:51:51.000]   And I can't be a part of all of them.
[02:51:51.000 --> 02:51:57.000]   But I salute all the ralliers that, by the way, total proof that there's no damn spread.
[02:51:57.000 --> 02:52:00.000]   OK, 110 percent total proof.
[02:52:00.000 --> 02:52:02.000]   I don't know what else I can do.
[02:52:02.000 --> 02:52:05.000]   I was literally telling Alex, I was like, Alex, I'll go eat dirt on the Capitol.
[02:52:05.000 --> 02:52:06.000]   I'll go lick doorknobs.
[02:52:06.000 --> 02:52:09.000]   I'll do any I'll lick a doorknob at a hospital to prove this thing isn't real.
[02:52:09.000 --> 02:52:12.000]   You couldn't get coronavirus if you tried.
[02:52:12.000 --> 02:52:15.000]   But real quick, let me go to Ken in Nebraska who wants to talk about a rally.
[02:52:15.000 --> 02:52:17.000]   Go ahead, Ken.
[02:52:17.000 --> 02:52:25.000]   Yeah, we're having a freedom rally in Lincoln, Nebraska, at the Capitol on D-Day to launch the counter assault to take our freedom back.
[02:52:25.000 --> 02:52:32.000]   And we figured it'd be good if you come and spread the coronavirus so we could have a restart and spread the whole thing.
[02:52:32.000 --> 02:52:34.000]   Oh, yeah. So just one more time.
[02:52:34.000 --> 02:52:36.000]   It's in Lincoln, Nebraska.
[02:52:36.000 --> 02:52:39.000]   Coming up what time and where?
[02:52:39.000 --> 02:52:42.000]   It'll be D-Day starting 11 o'clock, 4 o'clock.
[02:52:42.000 --> 02:52:46.000]   We're going to have Patriot Redfield music, a bunch of guest speakers.
[02:52:46.000 --> 02:52:48.000]   Sheriff Mack's going to be there.
[02:52:48.000 --> 02:52:52.000]   I'd like to invite anybody from the N-4's crew that's interested in coming.
[02:52:52.000 --> 02:52:58.000]   We'd love to have you, put you up there and give you 2,500 watches where you can spread that virus.
[02:52:58.000 --> 02:53:01.000]   Yeah. Yeah. Maybe that's what we should turn these into.
[02:53:01.000 --> 02:53:10.000]   We should just not turn them into reopen rallies, but spread coronavirus rallies, because then there would be no spread and it would totally defeat the media propaganda.
[02:53:10.000 --> 02:53:12.000]   I'm not even kidding you, folks.
[02:53:12.000 --> 02:53:15.000]   You got to understand, like, I mean, I can go diabolical with these people.
[02:53:15.000 --> 02:53:22.000]   I just choose to stay straight and narrow because that's how you have the moral high ground and that's how you don't get caught with your hands tied.
[02:53:22.000 --> 02:53:25.000]   But, I mean, seriously, it's like we could play propaganda games with these people all the time.
[02:53:25.000 --> 02:53:26.000]   We just don't do it.
[02:53:26.000 --> 02:53:28.000]   But, Ken, thank you so much for the call.
[02:53:28.000 --> 02:53:29.000]   I hope people can make it to Nebraska.
[02:53:29.000 --> 02:53:32.000]   But seriously, Jason, I mean, think about it.
[02:53:32.000 --> 02:53:41.000]   If we just branded rallies like spread the coronavirus rally and we just had dozens of them and then there was no spread, what does the media do then?
[02:53:41.000 --> 02:53:43.000]   Yeah, I don't know.
[02:53:43.000 --> 02:53:45.000]   I think they'd have a heart attack.
[02:53:45.000 --> 02:53:47.000]   I think you might need to go diabolical with them.
[02:53:47.000 --> 02:53:48.000]   Maybe try it, Owen.
[02:53:48.000 --> 02:53:50.000]   Maybe that's what we do.
[02:53:50.000 --> 02:53:54.000]   Maybe it's time to just fight fire with fire and just go full propaganda on their ass.
[02:53:54.000 --> 02:53:56.000]   So, you know what?
[02:53:56.000 --> 02:53:57.000]   So, fine.
[02:53:57.000 --> 02:53:58.000]   OK.
[02:53:58.000 --> 02:53:59.000]   This weekend, here we go.
[02:53:59.000 --> 02:54:00.000]   Here's the live read.
[02:54:00.000 --> 02:54:11.000]   This weekend, weekend, weekend, rally, rally, rally, Austin, Texas, it's time to spread, spread, spread the COVID-19.
[02:54:11.000 --> 02:54:15.000]   Come on out to the Texas State Capitol building in Austin, Texas.
[02:54:15.000 --> 02:54:19.000]   Come to the front steps and get your coronavirus.
[02:54:19.000 --> 02:54:20.000]   That's right, ladies and gentlemen.
[02:54:20.000 --> 02:54:26.000]   We're looking for a super spread, a mega spread, a massive spread here in Austin, Texas.
[02:54:26.000 --> 02:54:28.000]   We don't want things reopened.
[02:54:28.000 --> 02:54:40.000]   So we're going to have a massive spread rally in Austin, Texas, this Saturday at the Texas State Capitol in Austin at 12 noon when the sun is at its peak so that we can spread this virus massively.
[02:54:40.000 --> 02:54:42.000]   You can take the virus home and spread it.
[02:54:42.000 --> 02:54:44.000]   I can take the virus home and spread it.
[02:54:44.000 --> 02:54:45.000]   And we can have a super spread.
[02:54:45.000 --> 02:54:47.000]   It starts this weekend in Austin, Texas.
[02:54:47.000 --> 02:54:50.000]   And when there isn't a spread, what's the media going to say?
[02:54:50.000 --> 02:54:52.000]   Are they going to admit that they were wrong?
[02:54:52.000 --> 02:54:53.000]   I doubt it.
[02:54:53.000 --> 02:54:54.000]   So let's have the super spread rally.
[02:54:54.000 --> 02:54:55.000]   I'll be there Saturday.
[02:54:55.000 --> 02:54:57.000]   I'm spreading that virus.
[02:54:57.000 --> 02:54:59.000]   Oh, I'm going to spread that virus, Jason.
[02:54:59.000 --> 02:55:03.000]   Owen, if you bring your grandma, you don't have to pay cover charge.
[02:55:03.000 --> 02:55:06.000]   Well, now they don't even let grandma leave the nursing home.
[02:55:06.000 --> 02:55:08.000]   They got them like locked in like prisoners now.
[02:55:08.000 --> 02:55:12.000]   Yeah, unless they have COVID, then Cuomo will send them back to the nursing home.
[02:55:12.000 --> 02:55:13.000]   That's true.
[02:55:13.000 --> 02:55:14.000]   Cuomo's like, wait a second.
[02:55:14.000 --> 02:55:18.000]   You got a you got a you got a person in your home that has COVID.
[02:55:18.000 --> 02:55:19.000]   I'll tell you what.
[02:55:19.000 --> 02:55:25.000]   We'll fly that person first class New York taxpayer dime to a nursing home in New York so she can spread that virus.
[02:55:25.000 --> 02:55:26.000]   Absolutely.
[02:55:26.000 --> 02:55:27.000]   All right.
[02:55:27.000 --> 02:55:33.000]   Jason Jones, what a I'll tell you, Jason, you've had quite an adventure the last three, four months of your life.
[02:55:33.000 --> 02:55:35.000]   So salute to you.
[02:55:35.000 --> 02:55:37.000]   Jason Jones takes over the Alex Jones show.
[02:55:37.000 --> 02:55:41.000]   If I didn't know any better, I think you were like a cousin or something.
[02:55:41.000 --> 02:55:51.000]   I'm cutting this ad on May 10th, 2020, and within a week or so, many of the best selling items that we're selling in Fort Worth store dot com will no longer be at 50 percent off.
[02:55:51.000 --> 02:55:58.000]   In fact, last year I said I can't be 50 percent off anymore because our market is just enough for us to get enough profit to operate this operation.
[02:55:58.000 --> 02:56:02.000]   But I want you to get the ultimate krill oil.
[02:56:02.000 --> 02:56:04.000]   I want you to get vaso beats.
[02:56:04.000 --> 02:56:06.000]   I want you to get DNA Force Plus.
[02:56:06.000 --> 02:56:08.000]   I want you to experience X2.
[02:56:08.000 --> 02:56:11.000]   I want you to get real red pill and real red pill.
[02:56:11.000 --> 02:56:16.000]   Plus, they're all in stock right now and they're 30 to 60 percent off.
[02:56:16.000 --> 02:56:20.000]   More than 20 items are 50 percent off right now.
[02:56:20.000 --> 02:56:29.000]   But we're going to have to end the sale on most items in about a week because a lot of the products are getting close to selling out like real red pill, real red pill plus and vaso beats.
[02:56:29.000 --> 02:56:30.000]   So take action.
[02:56:30.000 --> 02:56:31.000]   Be healthier.
[02:56:31.000 --> 02:56:34.000]   Boost your body's natural defenses and fund the info war.
[02:56:34.000 --> 02:56:36.000]   Get these great products at info war store dot com.
[02:56:36.000 --> 02:56:53.000]   Thank you, Sean.
[02:56:53.000 --> 02:56:54.000]   Aloha, everybody.
[02:56:54.000 --> 02:56:58.000]   Welcome to hour four of the Alex Jones show.
[02:56:58.000 --> 02:57:00.000]   And I'm fired up for this hour.
[02:57:00.000 --> 02:57:07.000]   It was I loved Alex wearing that non threatening pink sweater, the camouflage of the predator Bill Gates.
[02:57:07.000 --> 02:57:09.000]   And now I know what I'm going for is Halloween.
[02:57:09.000 --> 02:57:11.000]   I'm going to take notes.
[02:57:11.000 --> 02:57:13.000]   I'm going to put it in my calendar so I don't forget.
[02:57:13.000 --> 02:57:20.000]   And I'm going to hand out masks to everyone this Halloween dressed up as Bill Gates.
[02:57:20.000 --> 02:57:21.000]   I am fired up this week.
[02:57:21.000 --> 02:57:22.000]   There it is.
[02:57:22.000 --> 02:57:39.000]   I am. I was watching InfoWars a couple of days ago and Alex was so excited to talk, tell the story about how when Joe Rogan called him and announced that he was leaving YouTube and going to Spotify and how he has Alex Jones in his contract.
[02:57:39.000 --> 02:57:42.000]   He's going to be one of his first guests, maybe even said his first guest.
[02:57:42.000 --> 02:57:49.000]   And I thought, how do I get to be a part of this InfoWars thing out of the blue is, as Owen said, to get to be a part of your family.
[02:57:49.000 --> 02:57:56.000]   And the reason why Joe Rogan called Alex Jones first is because.
[02:57:56.000 --> 02:58:02.000]   Alex was the frog that they had to throw out of the water so they could bring it to a boil.
[02:58:02.000 --> 02:58:07.000]   They couldn't get the water to boil as long as Alex Jones and InfoWars was in the pot.
[02:58:07.000 --> 02:58:11.000]   So they threw Alex Jones out, kicked some other folks out.
[02:58:11.000 --> 02:58:15.000]   They started bringing the water to a boil and Joe Rogan saw what was going on.
[02:58:15.000 --> 02:58:16.000]   But he's a jujitsu guy.
[02:58:16.000 --> 02:58:19.000]   I wore the shirt for him and he's a jujitsu guy.
[02:58:19.000 --> 02:58:29.000]   And he knows that when you're mounted by these tech giants, when you're mounted by YouTube, you got to wait for them to start hitting you in the face.
[02:58:29.000 --> 02:58:31.000]   You have to wait for they go for a submission.
[02:58:31.000 --> 02:58:33.000]   Then you reverse the situation.
[02:58:33.000 --> 02:58:36.000]   And what a reversal of fortunes this week for us.
[02:58:36.000 --> 02:58:37.000]   This is big.
[02:58:37.000 --> 02:58:44.000]   And as I was thinking about Alex Jones and Joe Rogan, I think they're not in the same place on the political spectrum as this audience.
[02:58:44.000 --> 02:58:47.000]   Many of this audience is not in the same place in the political spectrum.
[02:58:47.000 --> 02:58:52.000]   But what everyone here shares in common is a commitment to freedom.
[02:58:52.000 --> 02:58:54.000]   We are part of different factions, different tribes.
[02:58:54.000 --> 02:58:57.000]   We have different political philosophies.
[02:58:57.000 --> 02:59:04.000]   But what we share in common is the idea that we're not going to use the power of the state to lord over others.
[02:59:04.000 --> 02:59:11.000]   We're not going to threaten or coerce or spy or snitch on our neighbors because they don't agree with us.
[02:59:11.000 --> 02:59:14.000]   Because we have prudential disagreements with them.
[02:59:14.000 --> 02:59:20.000]   It's a battle between those who love freedom and tyranny or, as I would say, liberalism and illiberalism.
[02:59:20.000 --> 02:59:22.000]   But that word liberals becomes so confused.
[02:59:22.000 --> 02:59:25.000]   Traditionally, it means liberal, means freedom.
[02:59:25.000 --> 02:59:31.000]   It means the founding documents, the Declaration, the Constitution, those federalist papers.
[02:59:31.000 --> 02:59:34.000]   And illiberalism is the belief against freedom.
[02:59:34.000 --> 02:59:41.000]   So now in America, we have the illiberal left and the illiberal right versus the liberal left and the liberal right.
[02:59:41.000 --> 02:59:45.000]   People like Dave Rubin, Joe Rogan, Alex Jones.
[02:59:45.000 --> 02:59:56.000]   What's beautiful about this battle is as the battle lines are being drawn, is I prefer people who like freedom, who don't even agree with all of my little political beliefs and values.
[02:59:56.000 --> 03:00:03.000]   I prefer them to people who share my values, my faith, but want to lord over other people.
[03:00:03.000 --> 03:00:05.000]   They want to use the power of the state over other people.
[03:00:05.000 --> 03:00:11.000]   So the way I see things going now is it's those who love freedom versus those who don't.
[03:00:11.000 --> 03:00:21.000]   It's a beautiful, humane, gracious, magnanimous tribe versus pettiness, viciousness, cruelty and statism.
[03:00:21.000 --> 03:00:25.000]   So this has been a big week for the forces of freedom, as Alex would say.
[03:00:25.000 --> 03:00:34.000]   Now, when you let me into a party, the first thing I do is bring my ask if I can bring my friends and if you can't, I'll sneak them in the back door.
[03:00:34.000 --> 03:00:40.000]   So being privileged to have our four, I have a lot of friends that have a lot of interesting things to say.
[03:00:40.000 --> 03:00:42.000]   And so I got to bring him on with me.
[03:00:42.000 --> 03:00:51.000]   And I for the first half hour, we have Taylor Marshall, who has one of the most one of my favorite podcasts in the world.
[03:00:51.000 --> 03:00:58.000]   And in the second half, we're going to have Father Frank Pavone talking about the FX documentary on Norma McCorvey.
[03:00:58.000 --> 03:01:03.000]   But, Taylor, you did a great you have a great course on the Book of Revelations.
[03:01:03.000 --> 03:01:07.000]   But this week, you scared me. You have me questioning myself.
[03:01:07.000 --> 03:01:13.000]   Have I already taken the mark of the beast? Have a lot of people watching InfoWars already taken the mark of the beast?
[03:01:13.000 --> 03:01:16.000]   You did this powerful episode in your podcast.
[03:01:16.000 --> 03:01:23.000]   And what is the mark of the beast? And by the time you were done, I think I might have already taken it.
[03:01:23.000 --> 03:01:27.000]   Taylor, tell us what is the mark of the beast?
[03:01:27.000 --> 03:01:33.000]   Well, there's been there's been this big run up because, you know, Bill Gates talked about a national tracking system.
[03:01:33.000 --> 03:01:37.000]   He even said a national tracking system like the one in South Korea.
[03:01:37.000 --> 03:01:49.000]   And the Gates Foundation has been promoting this quantum dye dot technology, which can be used as sort of like an invisible tattoo that doctors can scan and get your medical history.
[03:01:49.000 --> 03:01:52.000]   It's kind of scary. They've talked about digital certificates.
[03:01:52.000 --> 03:01:57.000]   Fowchee's talked about certificates of immunity, immunity, passports, all this.
[03:01:57.000 --> 03:02:02.000]   And so people are talking about implants and they're talking about could this be the mark of the beast?
[03:02:02.000 --> 03:02:15.000]   And so I did a show on the mark of the beast from the book of Revelation, chapter 13, what it is and how it relates to probably the most famous verse in the Old Testament for Jews.
[03:02:15.000 --> 03:02:20.000]   The most famous verse is Deuteronomy, chapter six, verses four through eight, called the Shema.
[03:02:20.000 --> 03:02:24.000]   All Jews learn this. It's one of the first things they learn. It's like their creed.
[03:02:24.000 --> 03:02:31.000]   Hero, Israel, the Lord God is one. Thou shalt love the Lord thy God with all your heart, with your soul and with your whole strength.
[03:02:31.000 --> 03:02:36.000]   Jesus Christ said this is the great commandment. So, of course, we Christians know it as well.
[03:02:36.000 --> 03:02:46.000]   But then he says, Moses says to the Jewish people, you shall take this and bind it upon your hand and upon your forehead.
[03:02:46.000 --> 03:02:50.000]   That's what Moses says. Put on your hand and put on your forehead.
[03:02:50.000 --> 03:03:02.000]   You actually see Jews in Jerusalem, they take this verse and they wrap it on their right hand and they actually put it in a little box and they put it on their forehead and you see him walking around.
[03:03:02.000 --> 03:03:05.000]   I don't think that's what Moses literally meant.
[03:03:05.000 --> 03:03:12.000]   But we see the same thing in the book of Revelation where the mark of the beast is placed on the forehead and on the hand.
[03:03:12.000 --> 03:03:21.000]   Now, it could be an implant. It could be a tattoo. It says 666. You know, there's obviously six is the number of man. Six is evil.
[03:03:21.000 --> 03:03:27.000]   If you add up the name of Jesus Christ in Greek, you get 888. Christ was raised in the eight days.
[03:03:27.000 --> 03:03:37.000]   There's some interesting things there. But ultimately, what Moses was telling the Jews is when you put God's word on your forehead, your hand, what does that mean?
[03:03:37.000 --> 03:03:43.000]   It's what you believe. It's what you think. And it's what you do with your hand.
[03:03:43.000 --> 03:03:50.000]   That's what Moses is teaching. He's saying, look, he's not saying, you know, tattoo this or implant this on your face or on your hand.
[03:03:50.000 --> 03:04:02.000]   Moses is telling the Old Testament people, take the word of God and put it on your head, your forehead and on your hand, your belief in your deeds, what you think and what you do.
[03:04:02.000 --> 03:04:08.000]   And ultimately, that's what the mark of the beast is. Of course, it could be a transplant. It could be a tattoo.
[03:04:08.000 --> 03:04:18.000]   But the elites, those who want to enslave mankind, Satan himself, he's not so much concerned about a tattoo or an implant.
[03:04:18.000 --> 03:04:26.000]   He wants the entire world to think like him and to do the deeds of darkness.
