whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[03:00:53.000 --> 03:00:54.880]   that we are on the precipice of
[03:00:54.880 --> 03:00:56.560]   a new global revolution,
[03:00:56.560 --> 03:00:57.840]   a new renaissance.
[03:00:57.840 --> 03:00:59.840]   And we're actually, because of
[03:00:59.840 --> 03:01:01.880]   other people's work before us,
[03:01:01.880 --> 03:01:03.880]   sitting on a great brain trust of
[03:01:03.880 --> 03:01:06.080]   human liberty, and that we've got
[03:01:06.080 --> 03:01:08.200]   a chance to fight for freedom when
[03:01:08.200 --> 03:01:10.280]   the odds are actually on our side
[03:01:10.280 --> 03:01:11.480]   if we realize it.
[03:01:11.480 --> 03:01:13.880]   And we've got to look back on those
[03:01:13.880 --> 03:01:16.320]   that didn't have a chance to win,
[03:01:16.320 --> 03:01:18.560]   but took action and did what was
[03:01:18.560 --> 03:01:20.840]   right because it was about their
[03:01:20.840 --> 03:01:23.000]   soul and about the spiritual,
[03:01:23.000 --> 03:01:25.600]   cultural, human decision they were
[03:01:25.600 --> 03:01:26.520]   making, and
[03:01:26.520 --> 03:01:29.000]   that's why they were fulfilled.
[03:01:29.000 --> 03:01:30.840]   So again, ladies and gentlemen,
[03:01:30.840 --> 03:01:32.080]   I want to thank you all for
[03:01:32.080 --> 03:01:32.880]   your support.
[03:01:32.880 --> 03:01:33.880]   I want to thank you all for
[03:01:33.880 --> 03:01:34.480]   your prayers.
[03:01:34.480 --> 03:01:35.640]   I want to thank you all for
[03:01:35.640 --> 03:01:37.040]   what you've done against the
[03:01:37.040 --> 03:01:38.680]   bullies and the peer pressure over
[03:01:38.680 --> 03:01:40.520]   the years, because if it wasn't for
[03:01:40.520 --> 03:01:41.880]   you, and if it wasn't for
[03:01:41.880 --> 03:01:43.280]   everything you've done,
[03:01:43.280 --> 03:01:44.440]   we wouldn't be here.
[03:01:44.440 --> 03:01:47.720]   Many of those people aren't here
[03:01:47.720 --> 03:01:51.120]   today that stood up for what was
[03:01:51.120 --> 03:01:53.520]   right, but in their gut,
[03:01:53.520 --> 03:01:55.520]   they believed in you and
[03:01:55.520 --> 03:01:57.000]   they believed in me.
[03:01:57.000 --> 03:01:58.400]   And they believed that we could
[03:01:58.400 --> 03:01:59.880]   build a better future.
[03:01:59.880 --> 03:02:01.600]   They had goodwill towards people.
[03:02:01.600 --> 03:02:02.960]   They didn't want to use the fact
[03:02:02.960 --> 03:02:04.360]   that they had more knowledge than
[03:02:04.360 --> 03:02:05.640]   the average person to control
[03:02:05.640 --> 03:02:06.200]   that person.
[03:02:06.200 --> 03:02:08.360]   They didn't want to use the fact
[03:02:08.360 --> 03:02:10.040]   that they understood how the game
[03:02:10.040 --> 03:02:11.720]   was played to then set up a little
[03:02:11.720 --> 03:02:13.440]   secret cabal and feed on people.
[03:02:13.440 --> 03:02:15.360]   They had the true vision of human
[03:02:15.360 --> 03:02:17.480]   empowerment and the true mastery to
[03:02:17.480 --> 03:02:18.640]   empower others and
[03:02:18.640 --> 03:02:20.440]   bring them to the next level.
[03:02:20.440 --> 03:02:24.160]   They were Christ-like in their duty,
[03:02:24.160 --> 03:02:26.480]   in their focus, in their sacrifice,
[03:02:26.480 --> 03:02:27.920]   in their commitment.
[03:02:27.920 --> 03:02:29.720]   And so that's why it's obnoxious.
[03:02:29.720 --> 03:02:31.280]   It's flagrant.
[03:02:31.280 --> 03:02:32.640]   It's arrogant.
[03:02:32.640 --> 03:02:34.040]   It's narcissistic.
[03:02:34.040 --> 03:02:36.080]   It's satanic to make the victories
[03:02:36.080 --> 03:02:37.720]   we're having about Trump or
[03:02:37.720 --> 03:02:39.640]   about Infowars or about anybody
[03:02:39.640 --> 03:02:40.160]   else.
[03:02:40.160 --> 03:02:42.280]   It's about you and your awakening
[03:02:42.280 --> 03:02:44.240]   and the decisions you've made.
[03:02:44.240 --> 03:02:46.160]   So I just want to tell you as we've
[03:02:46.160 --> 03:02:48.040]   passed through this July 4th,
[03:02:48.040 --> 03:02:50.120]   2018, as the globalists launched
[03:02:50.120 --> 03:02:52.080]   their riots, their attacks, and
[03:02:52.080 --> 03:02:54.200]   their lies, and their moralizing,
[03:02:54.200 --> 03:02:56.280]   that have good cheer, my friends,
[03:02:56.280 --> 03:02:58.280]   because we're living in a time and
[03:02:58.280 --> 03:03:00.280]   age when the devil knows the time
[03:03:00.280 --> 03:03:02.160]   is short, so he sends the beast
[03:03:02.160 --> 03:03:03.040]   with wrath.
[03:03:03.040 --> 03:03:05.480]   And their whole world government
[03:03:05.480 --> 03:03:06.640]   system's here, the mark of
[03:03:06.640 --> 03:03:07.920]   the beast, it's going to be a lot
[03:03:07.920 --> 03:03:09.280]   of trials, a lot of tribulations.
[03:03:09.280 --> 03:03:11.080]   But we know the truth, and
[03:03:11.080 --> 03:03:12.560]   we know who wins, and
[03:03:12.560 --> 03:03:14.520]   we know where this all goes.
[03:03:14.520 --> 03:03:17.680]   And so that's a very positive fact
[03:03:17.680 --> 03:03:19.200]   to understand.
[03:03:19.200 --> 03:03:24.680]   All that matters is what you stand
[03:03:24.680 --> 03:03:25.180]   for.
[03:03:25.180 --> 03:03:26.880]   [SOUND] All that matters is not
[03:03:26.880 --> 03:03:27.840]   being a coward.
[03:03:27.840 --> 03:03:29.240]   [SOUND] And not feeding on people
[03:03:29.240 --> 03:03:30.560]   that aren't as smart as you.
[03:03:30.560 --> 03:03:32.440]   And the minute you realize that,
[03:03:32.440 --> 03:03:34.240]   you're in God's arms forever.
[03:03:34.240 --> 03:03:35.680]   And these Satanists, and
[03:03:35.680 --> 03:03:37.000]   these Crowleyites, and
[03:03:37.000 --> 03:03:38.200]   these Democrats, and
[03:03:38.200 --> 03:03:39.320]   these Chi-Coms, and
[03:03:39.320 --> 03:03:41.000]   all these control freaks who want
[03:03:41.000 --> 03:03:42.800]   to control reality, who want to try
[03:03:42.800 --> 03:03:44.280]   to become a god, because they
[03:03:44.280 --> 03:03:45.680]   merge with AI technology.
[03:03:45.680 --> 03:03:46.680]   They don't understand,
[03:03:46.680 --> 03:03:47.840]   they already had a connection
[03:03:47.840 --> 03:03:48.360]   to God.
[03:03:48.360 --> 03:03:50.120]   They were already an expression of
[03:03:50.120 --> 03:03:52.040]   God's consciousness in the universe,
[03:03:52.040 --> 03:03:53.680]   and there was no need to ever even
[03:03:53.680 --> 03:03:54.200]   do that.
[03:03:54.200 --> 03:03:56.480]   But that's why we have free will.
[03:03:56.480 --> 03:03:58.800]   Some people will fall to the lower
[03:03:58.800 --> 03:03:59.760]   dimension.
[03:03:59.760 --> 03:04:01.620]   Some people will rise and
[03:04:01.620 --> 03:04:03.960]   ascend towards a communion and
[03:04:03.960 --> 03:04:06.200]   a reunification with Christ.
[03:04:06.200 --> 03:04:08.040]   And that's the big choice, and
[03:04:08.040 --> 03:04:09.880]   that's why I know you've made
[03:04:09.880 --> 03:04:11.080]   the right choice.
[03:04:11.080 --> 03:04:12.400]   You're not going to find Christ in
[03:04:12.400 --> 03:04:13.480]   these whorehouse churches.
[03:04:13.480 --> 03:04:15.440]   That's where the literal globalists
[03:04:15.440 --> 03:04:17.080]   run the operation via the World
[03:04:17.080 --> 03:04:18.320]   Council of Churches.
[03:04:18.320 --> 03:04:20.280]   But you're going to find the real
[03:04:20.280 --> 03:04:22.560]   Christ in your heart, seeking after
[03:04:22.560 --> 03:04:24.320]   God and saying, I want to be
[03:04:24.320 --> 03:04:25.360]   a good person.
[03:04:25.360 --> 03:04:26.280]   I want to be just.
[03:04:26.280 --> 03:04:27.120]   I want to be honorable.
[03:04:27.120 --> 03:04:28.440]   I'm going to tell the truth.
[03:04:28.440 --> 03:04:30.160]   So again, are those of us here when
[03:04:30.160 --> 03:04:31.880]   we're seeing this great awakening
[03:04:31.880 --> 03:04:32.480]   the heroes?
[03:04:32.480 --> 03:04:34.720]   No, the heroes are those in
[03:04:34.720 --> 03:04:36.760]   Communist China and North Korea and
[03:04:36.760 --> 03:04:38.640]   old Soviet Russia and countless
[03:04:38.640 --> 03:04:40.440]   other places like Cuba that were
[03:04:40.440 --> 03:04:42.240]   tortured and murdered and killed
[03:04:42.240 --> 03:04:43.960]   and watched their children go to
[03:04:43.960 --> 03:04:45.880]   prison because they didn't deny God
[03:04:45.880 --> 03:04:46.720]   and the truth.
[03:04:46.720 --> 03:04:48.200]   And to them on this July 4th,
[03:04:48.200 --> 03:04:49.440]   I want to thank you all and
[03:04:49.440 --> 03:04:51.240]   thank you for 1776 worldwide.
[03:04:51.240 --> 03:04:52.240]   God bless you all.
[03:04:52.240 --> 03:04:54.400]   [BLANK_AUDIO]
[03:04:54.400 --> 03:04:56.800]   >> Fueling your body is hard work.
[03:04:56.800 --> 03:04:58.520]   That's why we've introduced
[03:04:58.520 --> 03:05:00.600]   the InfoWars Life Daily Digestive
[03:05:00.600 --> 03:05:02.560]   Pack to help you fuel it right.
[03:05:02.560 --> 03:05:04.240]   Combine FloraLife everyday
[03:05:04.240 --> 03:05:06.240]   maintenance and Carnivore to help
[03:05:06.240 --> 03:05:07.880]   you fuel your gut and body and
[03:05:07.880 --> 03:05:09.560]   take advantage of the powerful
[03:05:09.560 --> 03:05:11.000]   nutrients you receive.
[03:05:11.000 --> 03:05:12.760]   There's no better way to power
[03:05:12.760 --> 03:05:13.800]   your body.
[03:05:13.800 --> 03:05:15.960]   FloraLife is a powerful probiotic
[03:05:15.960 --> 03:05:17.840]   supplement with 20 of the most
[03:05:17.840 --> 03:05:19.200]   potent clinically studied
[03:05:19.200 --> 03:05:20.680]   probiotic strains.
[03:05:20.680 --> 03:05:22.080]   When paired with Carnivore,
[03:05:22.080 --> 03:05:24.000]   our incredible enzyme formula that
[03:05:24.000 --> 03:05:25.840]   helps you break down nutrients.
[03:05:25.840 --> 03:05:27.840]   These formulas fuel your gut and
[03:05:27.840 --> 03:05:29.840]   your body to help you fight toxins
[03:05:29.840 --> 03:05:31.840]   and stay fueled all day.
[03:05:31.840 --> 03:05:33.800]   These incredible formulas can help
[03:05:33.800 --> 03:05:35.560]   keep your body in tip top shape
[03:05:35.560 --> 03:05:37.640]   in the fight against stress, age,
[03:05:37.640 --> 03:05:39.280]   and outside toxins.
[03:05:39.280 --> 03:05:41.120]   There's no better time to try
[03:05:41.120 --> 03:05:43.280]   FloraLife and Carnivore to see how
[03:05:43.280 --> 03:05:45.440]   well they can support your body.
[03:05:45.440 --> 03:05:46.880]   Don't miss out on the chance to
[03:05:46.880 --> 03:05:49.240]   fuel your body and support recovery.
[03:05:49.240 --> 03:05:51.200]   Try the InfoWars Life Daily
[03:05:51.200 --> 03:05:52.600]   Digestive Pack today.
[03:05:52.600 --> 03:06:00.960]   [MUSIC]
[03:06:00.960 --> 03:06:06.400]   The answer to 1984 is 1776.
[03:06:06.400 --> 03:06:07.600]   You're listening to
[03:06:07.600 --> 03:06:09.040]   The Alex Jones Show.
[03:06:09.040 --> 03:06:19.040]   [MUSIC]
[03:06:19.040 --> 03:06:24.640]   All right,
[03:06:24.640 --> 03:06:31.720]   Paul Watson's about to get on.
[03:06:31.720 --> 03:06:32.840]   We only got two Skype lines, so
[03:06:32.840 --> 03:06:33.920]   we're going to get one of these
[03:06:33.920 --> 03:06:34.560]   great guys off.
[03:06:34.560 --> 03:06:36.160]   Paul dialed in about to take over.
[03:06:36.160 --> 03:06:36.840]   Finishing up,
[03:06:36.840 --> 03:06:38.200]   statements on just the epic moment
[03:06:38.200 --> 03:06:38.720]   in time.
[03:06:38.720 --> 03:06:39.840]   We're at Will Johnson of
[03:06:39.840 --> 03:06:41.120]   youngamericafirst.com.
[03:06:41.120 --> 03:06:42.800]   >> Yes, thank you for
[03:06:42.800 --> 03:06:44.920]   having me once again.
[03:06:44.920 --> 03:06:46.480]   I've really enjoyed it.
[03:06:46.480 --> 03:06:47.720]   It's been a real honor.
[03:06:47.720 --> 03:06:49.000]   I would like to extend an
[03:06:49.000 --> 03:06:50.840]   invitation to you, Alex Jones,
[03:06:50.840 --> 03:06:52.640]   to come on my broadcast with me if
[03:06:52.640 --> 03:06:53.800]   that's possible.
[03:06:53.800 --> 03:06:55.000]   You are either Owen or
[03:06:55.000 --> 03:06:56.560]   most definitely even Rob.
[03:06:56.560 --> 03:06:57.760]   >> I want to come on your show
[03:06:57.760 --> 03:06:58.280]   anytime.
[03:06:58.280 --> 03:07:00.480]   >> That would be absolutely
[03:07:00.480 --> 03:07:03.280]   phenomenal if you would join me.
[03:07:03.280 --> 03:07:04.360]   I just want to say, you know what?
[03:07:04.360 --> 03:07:06.840]   InfoWars is the tip of the spear.
[03:07:06.840 --> 03:07:08.720]   I think what you're doing is so
[03:07:08.720 --> 03:07:09.800]   heroic.
[03:07:09.800 --> 03:07:12.040]   It's just something that we all can
[03:07:12.040 --> 03:07:13.720]   look up to and admire, and
[03:07:13.720 --> 03:07:15.760]   that we have to get in this fight
[03:07:15.760 --> 03:07:16.520]   together.
[03:07:16.520 --> 03:07:17.760]   Getting down is no longer
[03:07:17.760 --> 03:07:18.640]   an option.
[03:07:18.640 --> 03:07:19.880]   So I want to thank you for
[03:07:19.880 --> 03:07:21.480]   having me on, and Owen as well.
[03:07:21.480 --> 03:07:22.360]   >> I want to thank you,
[03:07:22.360 --> 03:07:23.080]   God bless you.
[03:07:23.080 --> 03:07:24.320]   Let me just say something about
[03:07:24.320 --> 03:07:24.960]   Will Johnson,
[03:07:24.960 --> 03:07:26.120]   youngamericafirst.com.
[03:07:26.120 --> 03:07:27.120]   See how humble he is?
[03:07:27.120 --> 03:07:28.320]   He's just as well spoken,
[03:07:28.320 --> 03:07:30.240]   has just as much courage as I do.
[03:07:30.240 --> 03:07:31.040]   He heard what we were doing.
[03:07:31.040 --> 03:07:31.760]   He was already awake.
[03:07:31.760 --> 03:07:32.840]   He went out and took action.
[03:07:32.840 --> 03:07:34.160]   He's just here thanking us.
[03:07:34.160 --> 03:07:34.800]   Take the left.
[03:07:34.800 --> 03:07:35.600]   It's all about them,
[03:07:35.600 --> 03:07:36.520]   about their Satanism,
[03:07:36.520 --> 03:07:37.720]   about their personal power,
[03:07:37.720 --> 03:07:38.920]   about where they're going.
[03:07:38.920 --> 03:07:40.360]   They think they're ascending,
[03:07:40.360 --> 03:07:41.880]   they're sinking into hell.
[03:07:41.880 --> 03:07:43.080]   Christ is the way to get out of
[03:07:43.080 --> 03:07:44.200]   this, and we know that, and
[03:07:44.200 --> 03:07:45.480]   that's why they hate us.
[03:07:45.480 --> 03:07:46.760]   That's why they're coming after
[03:07:46.760 --> 03:07:48.200]   us. That was Will Johnson leaving
[03:07:48.200 --> 03:07:48.760]   us.
[03:07:48.760 --> 03:07:50.280]   Joey Gibson, with your prayer
[03:07:50.280 --> 03:07:52.080]   vigils that get attacked by Antifa.
[03:07:52.080 --> 03:07:53.640]   Again, tell us about that next
[03:07:53.640 --> 03:07:55.080]   event you've got coming up.
[03:07:55.080 --> 03:07:56.560]   Did you say August 5th?
[03:07:56.560 --> 03:07:59.000]   >> August 4th.
[03:07:59.000 --> 03:08:00.000]   >> August 4th, sorry.
[03:08:00.000 --> 03:08:02.760]   >> Basically, the goal is this,
[03:08:02.760 --> 03:08:04.440]   is we respond by their violence
[03:08:04.440 --> 03:08:06.240]   with getting more people to show
[03:08:06.240 --> 03:08:08.000]   up. If we can flood the streets
[03:08:08.000 --> 03:08:09.600]   with thousands of people,
[03:08:09.600 --> 03:08:11.520]   we know the support is out there.
[03:08:11.520 --> 03:08:13.040]   It's about inspiring them to
[03:08:13.040 --> 03:08:14.400]   actually go out there and
[03:08:14.400 --> 03:08:16.200]   stand up for what they believe in.
[03:08:16.200 --> 03:08:17.560]   Because the enemy, the elites,
[03:08:17.560 --> 03:08:18.760]   all these people at the top,
[03:08:18.760 --> 03:08:20.120]   they don't want us to stand up for
[03:08:20.120 --> 03:08:21.040]   what we believe in.
[03:08:21.040 --> 03:08:22.680]   They want us to remain silent.
[03:08:22.680 --> 03:08:23.960]   And Alex, if you can be there,
[03:08:23.960 --> 03:08:25.320]   you're the one guy that can bring
[03:08:25.320 --> 03:08:26.800]   thousands of people with you, and
[03:08:26.800 --> 03:08:27.840]   we'd love to have you.
[03:08:27.840 --> 03:08:29.680]   And I think it will make the event
[03:08:29.680 --> 03:08:31.600]   a lot more safe, because we can't
[03:08:31.600 --> 03:08:33.080]   trust the police if we just
[03:08:33.080 --> 03:08:34.400]   flooded the streets.
[03:08:34.400 --> 03:08:35.600]   >> I want to go to all these
[03:08:35.600 --> 03:08:36.120]   events.
[03:08:36.120 --> 03:08:38.280]   Here's the thing, I'm here running
[03:08:38.280 --> 03:08:40.240]   these operations, and I'm every
[03:08:40.240 --> 03:08:42.200]   day getting important communique
[03:08:42.200 --> 03:08:43.480]   is what we need to do.
[03:08:43.480 --> 03:08:44.600]   And I want to do it, and
[03:08:44.600 --> 03:08:46.080]   then they've got me pinned down
[03:08:46.080 --> 03:08:47.120]   because when I leave,
[03:08:47.120 --> 03:08:48.280]   they go after my family.
[03:08:48.280 --> 03:08:49.560]   I've got to take my family with me
[03:08:49.560 --> 03:08:50.200]   now everywhere.
[03:08:50.200 --> 03:08:51.600]   It's gotten really bad.
[03:08:51.600 --> 03:08:52.600]   I can't get into all that.
[03:08:52.600 --> 03:08:53.720]   I had to go off air yesterday
[03:08:53.720 --> 03:08:54.320]   because of it.
[03:08:54.320 --> 03:08:56.120]   We need everybody's prayers here.
[03:08:56.120 --> 03:08:56.920]   I'm not complaining about it.
[03:08:56.920 --> 03:08:58.200]   I asked for all this, but
[03:08:58.200 --> 03:08:59.320]   I do need the prayers.
[03:08:59.320 --> 03:09:01.320]   So absolutely, Joey, thank you so
[03:09:01.320 --> 03:09:01.840]   much.
[03:09:01.840 --> 03:09:02.880]   We'll talk to you soon.
[03:09:02.880 --> 03:09:03.380]   Great job.
[03:09:03.380 --> 03:09:05.600]   >> Well, and thanks to the support
[03:09:05.600 --> 03:09:06.560]   we get from our audience.
[03:09:06.560 --> 03:09:08.200]   We have so many reporters now that
[03:09:08.200 --> 03:09:09.760]   we can actually send crews out to
[03:09:09.760 --> 03:09:11.480]   these events, get the footage.
[03:09:11.480 --> 03:09:12.440]   And that's the key,
[03:09:12.440 --> 03:09:13.720]   get the footage and just put
[03:09:13.720 --> 03:09:15.160]   a camera up to these people and
[03:09:15.160 --> 03:09:16.000]   just say, hey,
[03:09:16.000 --> 03:09:17.520]   what are you doing out here?
[03:09:17.520 --> 03:09:19.040]   I'm protesting at children being
[03:09:19.040 --> 03:09:20.840]   separated from children.
[03:09:20.840 --> 03:09:22.000]   Really, I guess you didn't care
[03:09:22.000 --> 03:09:23.320]   about it eight years ago then.
[03:09:23.320 --> 03:09:24.680]   >> Or whistleblowers have come out
[03:09:24.680 --> 03:09:25.920]   that Obama would put them with
[03:09:25.920 --> 03:09:26.880]   child traffickers and
[03:09:26.880 --> 03:09:27.880]   have them unvetted.
[03:09:27.880 --> 03:09:29.120]   Here, just let kids cross the
[03:09:29.120 --> 03:09:30.920]   border and get in vans randomly.
[03:09:30.920 --> 03:09:31.840]   That's a great idea.
[03:09:31.840 --> 03:09:33.160]   Coyotes can just pick them right up
[03:09:33.160 --> 03:09:33.960]   on the Texas side.
[03:09:33.960 --> 03:09:35.480]   >> Yeah. >> What a wonderful idea.
[03:09:35.480 --> 03:09:36.800]   Violate federal law.
[03:09:36.800 --> 03:09:37.880]   >> Their parents send them here
[03:09:37.880 --> 03:09:39.080]   with playing darker than night in
[03:09:39.080 --> 03:09:40.240]   a desert with rattlesnakes.
[03:09:40.240 --> 03:09:41.320]   Little kids come across with
[03:09:41.320 --> 03:09:42.400]   people who don't even know who
[03:09:42.400 --> 03:09:43.080]   the hell they are.
[03:09:43.080 --> 03:09:44.600]   Don't check anybody, just here,
[03:09:44.600 --> 03:09:45.160]   come on in.
[03:09:45.160 --> 03:09:46.200]   >> And it sounds great,
[03:09:46.200 --> 03:09:47.080]   open borders.
[03:09:47.080 --> 03:09:48.720]   But we don't want open borders.
[03:09:48.720 --> 03:09:49.840]   That's not what we want.
[03:09:49.840 --> 03:09:50.960]   Well, Alex- >> But everyone has
[03:09:50.960 --> 03:09:51.920]   the right to just come on in,
[03:09:51.920 --> 03:09:52.720]   according to- >> But
[03:09:52.720 --> 03:09:53.880]   that's why you expose them.
[03:09:53.880 --> 03:09:55.160]   That's why you put them on camera,
[03:09:55.160 --> 03:09:56.160]   you show who they are, and
[03:09:56.160 --> 03:09:57.560]   then you have #WalkAwayTrend on.
[03:09:57.560 --> 03:09:59.000]   >> Hey, look who that is right
[03:09:59.000 --> 03:09:59.520]   there.
[03:09:59.520 --> 03:10:01.240]   That's Paul Joseph Watson,
[03:10:01.240 --> 03:10:03.240]   the great, over there in the UK.
[03:10:03.240 --> 03:10:04.800]   Big article about Trump getting
[03:10:04.800 --> 03:10:06.440]   ready to come out about 9/11.
[03:10:06.440 --> 03:10:07.200]   That's all coming up.
[03:10:07.200 --> 03:10:08.440]   He's taking over in T-2 minutes.
[03:10:08.440 --> 03:10:09.880]   But first, your announcement to
[03:10:09.880 --> 03:10:11.600]   the President that we've got here.
[03:10:11.600 --> 03:10:13.320]   >> Well, I wanted to do something
[03:10:13.320 --> 03:10:15.160]   special for President Trump for
[03:10:15.160 --> 03:10:16.240]   the 4th of July.
[03:10:16.240 --> 03:10:17.960]   And I noticed that he got snubbed
[03:10:17.960 --> 03:10:19.640]   by the Philadelphia Eagles.
[03:10:19.640 --> 03:10:20.400]   I couldn't believe it.
[03:10:20.400 --> 03:10:21.840]   He got snubbed by the Super Bowl
[03:10:21.840 --> 03:10:22.840]   champion Eagles.
[03:10:22.840 --> 03:10:24.080]   And he did not get his
[03:10:24.080 --> 03:10:25.480]   championship jersey.
[03:10:25.480 --> 03:10:27.320]   So I went ahead and I ordered one
[03:10:27.320 --> 03:10:28.920]   for you, President Trump.
[03:10:28.920 --> 03:10:30.760]   This is your 4th of July present
[03:10:30.760 --> 03:10:31.560]   right here.
[03:10:31.560 --> 03:10:32.160]   >> Mail that,
[03:10:32.160 --> 03:10:33.720]   I can get it delivered right to him.
[03:10:33.720 --> 03:10:35.320]   >> It's the Eagles Trump jersey.
[03:10:35.320 --> 03:10:36.320]   I don't know why they didn't want
[03:10:36.320 --> 03:10:36.960]   to give it to you, but
[03:10:36.960 --> 03:10:38.160]   I had it made, President Trump.
[03:10:38.160 --> 03:10:39.400]   We've got it for you right here in
[03:10:39.400 --> 03:10:40.560]   the InfoWars studio.
[03:10:40.560 --> 03:10:41.200]   This is for you.
[03:10:41.200 --> 03:10:42.200]   >> By the way, I've got a special
[03:10:42.200 --> 03:10:43.480]   address, I can mail him anything.
[03:10:43.480 --> 03:10:45.000]   A little secret out.
[03:10:45.000 --> 03:10:47.400]   We'll mail that sucker right to
[03:10:47.400 --> 03:10:48.360]   him today.
[03:10:48.360 --> 03:10:50.240]   [LAUGH] >> This is for
[03:10:50.240 --> 03:10:51.760]   President Trump.
[03:10:51.760 --> 03:10:53.760]   Go America, go Trump, fly Eagles,
[03:10:53.760 --> 03:10:54.280]   fly.
[03:10:54.280 --> 03:10:55.360]   We came into the segment,
[03:10:55.360 --> 03:10:56.560]   it wasn't even supposed to be that
[03:10:56.560 --> 03:10:57.560]   way with fly like an Eagle.
[03:10:57.560 --> 03:10:58.680]   So here we are.
[03:10:58.680 --> 03:10:59.240]   >> By the way,
[03:10:59.240 --> 03:11:00.240]   that wasn't even a setup,
[03:11:00.240 --> 03:11:01.200]   that just happened.
[03:11:01.200 --> 03:11:02.520]   >> President Trump is flying like
[03:11:02.520 --> 03:11:03.040]   an Eagle.
[03:11:03.040 --> 03:11:04.920]   He got snubbed by the Super Bowl
[03:11:04.920 --> 03:11:05.840]   champions.
[03:11:05.840 --> 03:11:06.480]   I'm not buying it.
[03:11:06.480 --> 03:11:08.440]   So I wanted President Trump to
[03:11:08.440 --> 03:11:10.640]   get his jersey here, recognized as
[03:11:10.640 --> 03:11:12.480]   President 45, the greatest
[03:11:12.480 --> 03:11:14.040]   president in modern history.
[03:11:14.040 --> 03:11:15.400]   And here is your Super Bowl
[03:11:15.400 --> 03:11:16.820]   champion, Eagles jersey,
[03:11:16.820 --> 03:11:17.820]   President Trump.
[03:11:17.820 --> 03:11:19.840]   I hope this receives you well, and
[03:11:19.840 --> 03:11:21.180]   you deserve it.
[03:11:21.180 --> 03:11:22.520]   >> Notice that Lynch and
[03:11:22.520 --> 03:11:24.440]   all these top real liberals are
[03:11:24.440 --> 03:11:26.440]   saying Trump may be the greatest
[03:11:26.440 --> 03:11:27.560]   president ever.
[03:11:27.560 --> 03:11:28.560]   I mean, let me tell you.
[03:11:28.560 --> 03:11:29.780]   >> When history pans out,
[03:11:29.780 --> 03:11:31.000]   we can talk about that.
[03:11:31.000 --> 03:11:32.360]   But modern history, my life,
[03:11:32.360 --> 03:11:33.360]   not even close.
[03:11:33.360 --> 03:11:34.520]   There's no debate.
[03:11:34.520 --> 03:11:35.440]   >> He's already eclipsed Reagan.
[03:11:37.080 --> 03:11:38.200]   Because Reagan got shot in
[03:11:38.200 --> 03:11:39.320]   the first year to get him.
[03:11:39.320 --> 03:11:40.360]   All right, Paul Watson,
[03:11:40.360 --> 03:11:41.360]   you're taking over my friend.
[03:11:41.360 --> 03:11:42.360]   Great job.
[03:11:42.360 --> 03:11:43.240]   We love you. We appreciate you.
[03:11:43.240 --> 03:11:44.840]   By the way, we have the new t-shirt
[03:11:44.840 --> 03:11:46.280]   we're selling because they have
[03:11:46.280 --> 03:11:47.880]   impeach Trump 45 at Walmart.
[03:11:47.880 --> 03:11:49.400]   We have reelect Trump at
[03:11:49.400 --> 03:11:52.040]   Infowarsstore.com, reelect 45.
[03:11:52.040 --> 03:11:55.640]   So it's reelect, not the other one.
[03:11:55.640 --> 03:11:57.000]   That's now exclusively available.
[03:11:57.000 --> 03:11:58.320]   They're getting printed right here,
[03:11:58.320 --> 03:11:59.080]   right here in Texas.
[03:11:59.080 --> 03:11:59.920]   Shipped out next week,
[03:11:59.920 --> 03:12:00.760]   get your order in now.
[03:12:00.760 --> 03:12:02.560]   Infowarsstore.com, no reviews yet.
[03:12:02.560 --> 03:12:03.280]   We just launched today.
[03:12:03.280 --> 03:12:04.280]   And then we have,
[03:12:04.280 --> 03:12:06.040]   we have meme like a Wolverine.
[03:12:07.040 --> 03:12:08.040]   It's not the Marvel comic
[03:12:08.040 --> 03:12:08.800]   wimpy Wolverine.
[03:12:08.800 --> 03:12:09.920]   It's the Trump Wolverine.
[03:12:09.920 --> 03:12:11.000]   Can we pull that up?
[03:12:11.000 --> 03:12:12.200]   That's available at
[03:12:12.200 --> 03:12:13.600]   Infowarsstore.com.
[03:12:13.600 --> 03:12:14.880]   So be sure and get those and
[03:12:14.880 --> 03:12:15.920]   find the operation.
[03:12:15.920 --> 03:12:18.200]   Everybody have a great July 4th.
[03:12:18.200 --> 03:12:19.920]   And now the master of ceremony for
[03:12:19.920 --> 03:12:21.800]   the 2018 July 4th is the red coat
[03:12:21.800 --> 03:12:24.080]   Supreme Leader, Paul Joseph Watson.
[03:12:24.080 --> 03:12:25.000]   My friend, please take over.
[03:12:25.000 --> 03:12:26.720]   >> Thanks, Alex.
[03:12:26.720 --> 03:12:28.160]   Happy 4th of July.
[03:12:28.160 --> 03:12:29.680]   Yeah, I'm looking at these polls
[03:12:29.680 --> 03:12:31.240]   which have come out since the whole
[03:12:31.240 --> 03:12:32.720]   scandal over the border issue,
[03:12:32.720 --> 03:12:34.080]   which of course was the latest
[03:12:34.080 --> 03:12:35.680]   scandal that was supposed to think
[03:12:35.680 --> 03:12:37.040]   President Trump for good.
[03:12:37.040 --> 03:12:38.360]   We have one every week from
