whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:20:26.000 --> 02:20:32.000]   How to create the perfect hiding place, as well as the places you should never hide your guns under any circumstance.
[02:20:32.000 --> 02:20:39.000]   These and other closely guarded gun caching secrets are guaranteed to keep your weapons safe and out of sight when the going gets tough.
[02:20:39.000 --> 02:20:46.000]   But listen up. For security reasons, the Hide Your Guns book and even the website may disappear without warning at any time.
[02:20:46.000 --> 02:20:50.000]   Go to hideyourguns.com. That's hideyourguns.com.
[02:20:50.000 --> 02:20:54.000]   Or call 877-327-0365.
[02:20:54.000 --> 02:20:59.000]   Before they come for your guns. Hideyourguns.com right now.
[02:21:01.000 --> 02:21:06.000]   Hundreds of nations have fallen to tyranny in the last century alone.
[02:21:06.000 --> 02:21:09.000]   This is our last chance to not relive history.
[02:21:09.000 --> 02:21:14.000]   As we're finishing off this agenda, we're pulling the rug from underneath Americans at home.
[02:21:14.000 --> 02:21:20.000]   I have tremendous influence on our president and congress, and they really are calling the shots.
[02:21:20.000 --> 02:21:25.000]   I think it's incumbent upon all of us as American citizens to pay attention.
[02:21:25.000 --> 02:21:31.000]   Fall of the Republic identifies the enemies of our nation, the criminal offshore cartel,
[02:21:31.000 --> 02:21:36.000]   hell-bent on destroying sovereignty and on its ashes constructing world government.
[02:21:36.000 --> 02:21:40.000]   Tim Geithner, Bernanke, they're arsonists. They're asking for more matches.
[02:21:40.000 --> 02:21:42.000]   And the congress is saying, "Who do we make the check out to?"
[02:21:42.000 --> 02:21:49.000]   Today, it seems like nobody does care. And right now in Washington, D.C., we have seen a fall of the Republic.
[02:21:49.000 --> 02:22:00.000]   Get your copy of Fall of the Republic on DVD at Infowars.com or watch it online right now in super high quality at PrisonPlanet.tv.
[02:22:00.000 --> 02:22:03.000]   Going solar for cheap is as easy as 1-2-3.
[02:22:03.000 --> 02:22:05.000]   If you want to go solar,
[02:22:05.000 --> 02:22:10.000]   solar panels for less than $200. Don't laugh!
[02:22:10.000 --> 02:22:13.000]   We've sold over 45,000 solar do-it-yourself kits.
[02:22:13.000 --> 02:22:18.000]   Watch our introduction video at 123cheapsolarvideo.com.
[02:22:18.000 --> 02:22:20.000]   The video is free, but it won't last long.
[02:22:20.000 --> 02:22:22.000]   Save money on electric bills and get off the grid.
[02:22:22.000 --> 02:22:25.000]   Go to 123cheapsolarvideo.com right now.
[02:22:25.000 --> 02:22:30.000]   Our website again is 123cheapsolarvideo.com.
[02:22:30.000 --> 02:22:31.000]   Hi, this is Ted Anderson.
[02:22:31.000 --> 02:22:36.000]   Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[02:22:36.000 --> 02:22:41.000]   They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[02:22:41.000 --> 02:22:45.000]   Gold has outperformed paper investments yet no word about IRAs.
[02:22:45.000 --> 02:22:50.000]   If you would like to have gold for your retirement, call 800-686-2237.
[02:22:50.000 --> 02:22:53.000]   Don't get left behind by rising inflation and low returns.
[02:22:53.000 --> 02:22:56.000]   Call 800-686-2237.
[02:22:56.000 --> 02:23:00.000]   Secure your future and call 1-800-686-2237.
[02:23:00.000 --> 02:23:03.000]   Did you know that you can be tracked and traced when you're online?
[02:23:03.000 --> 02:23:06.000]   With identity theft and cyber crimes on the rise,
[02:23:06.000 --> 02:23:11.000]   your passwords, your identity, and even your physical location can be revealed to complete strangers.
[02:23:11.000 --> 02:23:15.000]   Would you like to surf the internet anonymously and not have to worry about these threats?
[02:23:15.000 --> 02:23:18.000]   Well, now you can by visiting patriotinternet.com.
[02:23:18.000 --> 02:23:24.000]   For about $2 per month, patriotinternet.com will conceal your IP address and your physical location,
[02:23:24.000 --> 02:23:28.000]   allowing you to browse the web, send emails, and instant message anonymously.
[02:23:28.000 --> 02:23:32.000]   patriotinternet.com will bypass filters, block sites, and keyword blocking.
[02:23:32.000 --> 02:23:36.000]   You can also bypass logging by your router and your ISP.
[02:23:36.000 --> 02:23:43.000]   With patriotinternet.com, there is no software to install and uses 128-bit encryption for your protection.
[02:23:43.000 --> 02:23:48.000]   When using wireless hotspots, patriotinternet.com shields your information from identity thieves
[02:23:48.000 --> 02:23:51.000]   and is compatible with Windows, Mac, and Linux.
[02:23:51.000 --> 02:23:57.000]   Protect your identity and your freedom with anonymous internet access from patriotinternet.com.
[02:23:57.000 --> 02:24:00.000]   Visit patriotinternet.com today.
[02:24:04.000 --> 02:24:07.000]   I got one more silver dollar.
[02:24:07.000 --> 02:24:12.000]   And no, they're not gonna catch me. No, they're not gonna catch the High Noon Rider.
[02:24:12.000 --> 02:24:16.000]   Right out here in the open.
[02:24:16.000 --> 02:24:23.000]   I hope my life is an example to others of standing up for tyranny.
[02:24:23.000 --> 02:24:26.000]   Doesn't mean you're gonna do a 100% perfect job. Doesn't matter.
[02:24:26.000 --> 02:24:31.000]   Just get in there. They wanna fight. They wanna take our society over.
[02:24:32.000 --> 02:24:36.000]   We're gonna lead by example and rally others to stand up and be leaders.
[02:24:36.000 --> 02:24:41.000]   We're gonna bring down this tyranny together. Or we're gonna die trying.
[02:24:41.000 --> 02:24:46.000]   You know, people make fun of older civilizations and our founding fathers,
[02:24:46.000 --> 02:24:50.000]   who said, "Don't trust big government. Don't let 'em have your information.
[02:24:50.000 --> 02:24:54.000]   Keep 'em small, they'll enslave you." Because that's what history shows.
[02:24:54.000 --> 02:24:57.000]   They tried to train people the last 50 years that that's a conspiracy theory,
[02:24:57.000 --> 02:25:01.000]   that government's only good, only loves you, everything's great.
[02:25:01.000 --> 02:25:05.000]   The establishment is going down every point of tyranny and putting it in place
[02:25:05.000 --> 02:25:08.000]   and supercharging it. There is no doubt we're in trouble.
[02:25:08.000 --> 02:25:11.000]   There's no doubt we're going into a planned economy.
[02:25:11.000 --> 02:25:15.000]   There's no doubt the globalists do not want you to be wealthy or independent.
[02:25:15.000 --> 02:25:19.000]   There is no doubt that they are completely criminal and illegitimate.
[02:25:19.000 --> 02:25:24.000]   And I wanna beg military, police, bureaucrats, anybody that works within
[02:25:24.000 --> 02:25:28.000]   the so-called power structure, corporate America, look at the facts
[02:25:28.000 --> 02:25:31.000]   and decide if you wanna go along with this evil.
[02:25:31.000 --> 02:25:34.000]   Stop living in denial because you're comfortable.
[02:25:34.000 --> 02:25:37.000]   Face the issues that are going on and choose a side.
[02:25:37.000 --> 02:25:41.000]   We should be blessed to be alive in a time that is so critical.
[02:25:41.000 --> 02:25:45.000]   And while we are alive, we should all be trying to spend every moment we can.
[02:25:45.000 --> 02:25:48.000]   You know, I plan on taking part of next week off, spend time with family,
[02:25:48.000 --> 02:25:50.000]   and I already almost don't wanna do it.
[02:25:50.000 --> 02:25:54.000]   I got Paul Watson coming in with some big guests. He'll be very informative.
[02:25:55.000 --> 02:25:58.000]   I almost don't even wanna take off because I feel guilty even taking
[02:25:58.000 --> 02:26:01.000]   three or four days off every six months.
[02:26:01.000 --> 02:26:05.000]   I feel guilty, but I gotta take a break sometimes.
[02:26:05.000 --> 02:26:08.000]   Because when I come back, I'm more focused, it's more powerful info,
[02:26:08.000 --> 02:26:11.000]   I can work longer hours, I need to recharge my batteries.
[02:26:11.000 --> 02:26:17.000]   But it's all unfolding right now. It's all being verified right now.
[02:26:17.000 --> 02:26:19.000]   It's all being confirmed right now.
[02:26:19.000 --> 02:26:27.000]   And I know it's scary. I know why a lot of people have trouble dealing with this information.
[02:26:27.000 --> 02:26:29.000]   I understand it's scary.
[02:26:29.000 --> 02:26:33.000]   And if you admit it to yourself and get out of the denial, the trance you're in,
[02:26:33.000 --> 02:26:35.000]   you're gonna have to do something.
[02:26:35.000 --> 02:26:38.000]   But that freight train was coming at us even if you stayed in your trance or not.
[02:26:38.000 --> 02:26:41.000]   The best thing to do is get off the tracks.
[02:26:41.000 --> 02:26:47.000]   The globalists scare you and use fake things to run you into their arms
[02:26:47.000 --> 02:26:49.000]   to give up your liberty and freedom.
[02:26:49.000 --> 02:26:52.000]   I'm pointing out history of how dangerous big government and tyranny is
[02:26:52.000 --> 02:26:55.000]   to hopefully get you to not be scared.
[02:26:55.000 --> 02:26:58.000]   I want you to get your blood up and get focused and find your power
[02:26:58.000 --> 02:27:02.000]   and stand up against it so that we can enjoy this wonderful planet.
[02:27:02.000 --> 02:27:04.000]   So we can enjoy our wonderful families.
[02:27:04.000 --> 02:27:06.000]   So we can protect our little ones.
[02:27:06.000 --> 02:27:09.000]   So we can rediscover what's truly valuable.
[02:27:09.000 --> 02:27:15.000]   Decency and honor and family and trust and real local communities
[02:27:15.000 --> 02:27:20.000]   not being ruled by these disconnected corporate globalists who are on power trips.
[02:27:20.000 --> 02:27:24.000]   I have a message to the globalists that I plan on shooting on video tomorrow,
[02:27:24.000 --> 02:27:27.000]   maybe even today, where I'm gonna speak directly to the globalists
[02:27:27.000 --> 02:27:30.000]   that we're gonna post on presentplanet.tv next week,
[02:27:30.000 --> 02:27:32.000]   probably up on the YouTube channel just directly
[02:27:32.000 --> 02:27:34.000]   because I want to get it out immediately.
[02:27:34.000 --> 02:27:36.000]   But I'm here ranting.
[02:27:36.000 --> 02:27:41.000]   It's just the time for being in denial is over.
[02:27:41.000 --> 02:27:44.000]   And I want to commend listeners.
[02:27:44.000 --> 02:27:51.000]   UK martial law tops Google following the announcement
[02:27:51.000 --> 02:27:53.000]   that they may engage in a protest ban nationwide.
[02:27:53.000 --> 02:27:55.000]   That is what martial law is.
[02:27:55.000 --> 02:27:57.000]   You made that search term number one.
[02:27:57.000 --> 02:27:58.000]   I salute you.
[02:27:58.000 --> 02:28:00.000]   Yesterday.
[02:28:00.000 --> 02:28:04.000]   Now British officers are not wearing IDs at protest.
[02:28:04.000 --> 02:28:08.000]   They've removed their IDs, another sign of true martial law.
[02:28:08.000 --> 02:28:13.000]   They beat up a person who was disabled.
[02:28:13.000 --> 02:28:14.000]   In fact, I have my article.
[02:28:14.000 --> 02:28:15.000]   I met Ryan.
[02:28:15.000 --> 02:28:16.000]   What did he have?
[02:28:16.000 --> 02:28:18.000]   It was muscular dystrophy.
[02:28:18.000 --> 02:28:20.000]   Correct? MS?
[02:28:20.000 --> 02:28:23.000]   The point is the guy couldn't even walk.
[02:28:23.000 --> 02:28:25.000]   Cerebral palsy.
[02:28:25.000 --> 02:28:28.000]   He couldn't even walk, and he was a reporter,
[02:28:28.000 --> 02:28:31.000]   and the police beat the daylights out of him and the media.
[02:28:31.000 --> 02:28:32.000]   We have the BBC clip.
[02:28:32.000 --> 02:28:35.000]   In fact, maybe we should play that right at the end of the show
[02:28:35.000 --> 02:28:38.000]   where the BBC reporter got the guy on,
[02:28:38.000 --> 02:28:40.000]   and the reporter says, "It's your fault.
[02:28:40.000 --> 02:28:41.000]   Did you throw a rock or something?"
[02:28:41.000 --> 02:28:44.000]   And he goes, "I can't even lift my arms."
[02:28:44.000 --> 02:28:45.000]   It's all on video.
[02:28:45.000 --> 02:28:47.000]   They just beat him up, and the news is so sick,
[02:28:47.000 --> 02:28:48.000]   they're going, "It's good.
[02:28:48.000 --> 02:28:51.000]   It's good to beat people up in wheelchairs."
[02:28:51.000 --> 02:28:53.000]   Yeah, kind of like at the G20 earlier this year
[02:28:53.000 --> 02:28:58.000]   where a guy was delivering newspapers to a newsstand in the protest area,
[02:28:58.000 --> 02:29:03.000]   and they come up behind him and beat him to death and then lie and say--
[02:29:03.000 --> 02:29:05.000]   and then the footage got released,
[02:29:05.000 --> 02:29:08.000]   and they lied at the coroner exam and said he just hit his head.
[02:29:08.000 --> 02:29:11.000]   They--no, they said he had a heart attack.
[02:29:11.000 --> 02:29:14.000]   I mean, they murder us, and it's like, "Oh, beautiful.
[02:29:14.000 --> 02:29:15.000]   It's freedom.
[02:29:15.000 --> 02:29:18.000]   Oh, it's so--oh, they stick their hands down our pants.
[02:29:18.000 --> 02:29:22.000]   Oh, thank you, security services."
[02:29:22.000 --> 02:29:23.000]   There's this weird fetish.
[02:29:23.000 --> 02:29:24.000]   People just, "Oh, you're abusing me.
[02:29:24.000 --> 02:29:26.000]   Oh, it's so freedom."
[02:29:26.000 --> 02:29:28.000]   And I hear these talk show hosts just worshipping tyranny
[02:29:28.000 --> 02:29:32.000]   like they're like on the inside or something.
[02:29:32.000 --> 02:29:35.000]   Here's a warning issued over mass fingerprinting of schoolchildren
[02:29:35.000 --> 02:29:37.000]   by Steve Watson up on prisonplanet.com.
[02:29:37.000 --> 02:29:42.000]   There's so much news I don't even get to here on air.
[02:29:42.000 --> 02:29:44.000]   We've got folks fighting back against the tyranny, though,
[02:29:44.000 --> 02:29:45.000]   joining us in studio.
[02:29:45.000 --> 02:29:48.000]   Coming up on the other side, key intel straight ahead.
[02:29:48.000 --> 02:29:49.000]   I'm Alex Jones.
[02:29:49.000 --> 02:29:51.000]   Stay with us.
[02:29:51.000 --> 02:29:53.000]   We're on the march.
[02:29:53.000 --> 02:29:55.000]   The empire's on the run.
[02:29:55.000 --> 02:30:01.000]   Alex Jones and the GCN Radio Network.
[02:30:01.000 --> 02:30:05.000]   Diamond Gusset is proud to announce the anthem of the patriot movement.
[02:30:05.000 --> 02:30:08.000]   They're offering a free CD, T-shirt, and bumper sticker
[02:30:08.000 --> 02:30:09.000]   with a qualifying purchase.
[02:30:09.000 --> 02:30:12.000]   Diamond Gusset offers great products at great prices
[02:30:12.000 --> 02:30:14.000]   while keeping Americans working.
[02:30:14.000 --> 02:30:20.000]   I'm looking for a factory where a man can feed his family.
[02:30:20.000 --> 02:30:23.000]   Not worried about them moving south,
[02:30:23.000 --> 02:30:29.000]   closing the doors and shutting her down tomorrow.
[02:30:29.000 --> 02:30:35.000]   I'm looking for America.
[02:30:35.000 --> 02:30:37.000]   Wear American and be proud.
[02:30:37.000 --> 02:30:40.000]   Go to gusset.com/america.
[02:30:40.000 --> 02:30:44.000]   Land I left free in the home of the brave
[02:30:44.000 --> 02:30:53.000]   Seems like I just woke up one day and it was gone, long gone
[02:30:53.000 --> 02:30:56.000]   But I know in my heart it's still the same
[02:30:56.000 --> 02:31:00.000]   Go to gusset.com/americatoday.
[02:31:00.000 --> 02:31:04.000]   Hi, this is Alex Jones.
[02:31:04.000 --> 02:31:07.000]   You've heard me talk about the delicious, easy to fix,
[02:31:07.000 --> 02:31:10.000]   and very storable foods from efoodsdirect.com.
[02:31:10.000 --> 02:31:15.000]   I've told you for years that efoodsdirect has the best storable food on the planet.
[02:31:15.000 --> 02:31:19.000]   Now it's that time of year again, and their holiday special is here.
[02:31:19.000 --> 02:31:23.000]   They have two holiday price packs for you to put into your reserves
[02:31:23.000 --> 02:31:26.000]   for a secure future or to share with others.
[02:31:26.000 --> 02:31:29.000]   The first is a six-month bulk supply in ten cans,
[02:31:29.000 --> 02:31:33.000]   and the second is a five-week supply of quick and easy to fix meals,
[02:31:33.000 --> 02:31:37.000]   including delicious bakery items shipped in heavy tote bags.
[02:31:37.000 --> 02:31:41.000]   Now for a limited time, when you order two or more of these special holiday packs,
[02:31:41.000 --> 02:31:44.000]   you'll get free shipping on your entire order.
[02:31:44.000 --> 02:31:51.000]   Call now, 800-409-5633, or visit them at efoodsdirect.com/alex.
[02:31:51.000 --> 02:31:57.000]   That's 800-409-5633, or efoodsdirect.com/alex.
[02:31:57.000 --> 02:32:04.000]   A very wealthy U.S. citizen is predicting that in 2011,
[02:32:04.000 --> 02:32:08.000]   we will witness the most important day in America in more than 50 years.
[02:32:08.000 --> 02:32:11.000]   He says it will change everything about our lives--
[02:32:11.000 --> 02:32:14.000]   the way you shop, travel, invest, educate your children,
[02:32:14.000 --> 02:32:17.000]   and even how you take care of your health and your own family.
[02:32:17.000 --> 02:32:20.000]   Now this man has made some outrageous predictions over the years.
[02:32:20.000 --> 02:32:22.000]   The crazy part is, he's usually right.
[02:32:22.000 --> 02:32:26.000]   You see, he predicted the collapse of GM, Fannie Mae, Freddie Mac,
[02:32:26.000 --> 02:32:28.000]   and America's biggest mall owner, General Growth Properties.
[02:32:28.000 --> 02:32:32.000]   In fact, Barron's called his work a dire prophecy.
[02:32:32.000 --> 02:32:35.000]   Recently, he created a video, which you can watch online for free,
[02:32:35.000 --> 02:32:38.000]   detailing his biggest and most important prediction yet.
[02:32:38.000 --> 02:32:41.000]   And it's a real eye-opener. I can't stress this enough.
[02:32:41.000 --> 02:32:43.000]   You should at least watch this free video online today.
[02:32:43.000 --> 02:32:45.000]   He explains everything you need to know,
[02:32:45.000 --> 02:32:47.000]   including simple steps you can take to protect yourself.
[02:32:47.000 --> 02:32:51.000]   You can find the video at www.endofamerica3.com.
[02:32:51.000 --> 02:32:54.000]   That's end of America, the number 3.com.
[02:32:54.000 --> 02:32:58.000]   Watch the free video at www.endofamerica3.com.
[02:32:58.000 --> 02:33:00.000]   That's endofamerica3.com.
[02:33:00.000 --> 02:33:06.000]   Crashing through the lies and disinformation,
[02:33:06.000 --> 02:33:11.000]   it's Alex Jones on the GCN Radio Network.
[02:33:11.000 --> 02:33:18.000]   [Music]
[02:33:18.000 --> 02:33:21.000]   Okay, in a moment, we're going to Heather Fazio.
[02:33:21.000 --> 02:33:25.000]   And she's with ATT&CK, Texas for Accountable Government.
[02:33:25.000 --> 02:33:27.000]   They've done great work on the threat fusion centers.
[02:33:27.000 --> 02:33:32.000]   And they've also been fighting the warrantless blood taking on the sides of the road.
[02:33:32.000 --> 02:33:35.000]   And I've seen this in Orlando, Florida, with other groups.
[02:33:35.000 --> 02:33:38.000]   I've seen it in Colorado. I've seen it in California.
[02:33:38.000 --> 02:33:43.000]   All over the country, citizen groups, city council members, legislative members,
[02:33:43.000 --> 02:33:46.000]   the legislatures, New Jersey, are saying no.
[02:33:46.000 --> 02:33:50.000]   And the TSA has been invited in to the airports.
[02:33:50.000 --> 02:33:52.000]   They don't have to be there.
[02:33:52.000 --> 02:33:56.000]   So when Austin News wrongly says in this piece we're about to analyze,
[02:33:56.000 --> 02:34:01.000]   that, well, the subcommittee of the city council,
[02:34:01.000 --> 02:34:04.000]   they can 5-0 have a resolution saying they don't want scanners.
[02:34:04.000 --> 02:34:06.000]   But TSA, they decide.
[02:34:06.000 --> 02:34:09.000]   Just earlier, we showed you the union documents all over the country.
[02:34:09.000 --> 02:34:16.000]   TSA is now saying you've got to be urine tested and have a TSA card with biometrics on it to have a job.
[02:34:16.000 --> 02:34:20.000]   They've got TSA checkpoints from Florida to Texas now,
[02:34:20.000 --> 02:34:24.000]   from Massachusetts to New York, where they're groping people on the side of the road.
[02:34:24.000 --> 02:34:27.000]   This is the federal takeover of society.
[02:34:27.000 --> 02:34:31.000]   So I wanted to play at least part of this newscast.
[02:34:31.000 --> 02:34:39.000]   I saw it this morning up on the Alex Jones channel as one of the videos that Dave that runs the channel posted up there.
[02:34:39.000 --> 02:34:45.000]   And I was watching the video, and then I was amazed to hear that they're going to have some of the TAG folks inside with their permit
[02:34:45.000 --> 02:34:49.000]   because they know when taxpayer money goes to a building, they have to allow people to hand out information.
[02:34:49.000 --> 02:34:50.000]   They can't discriminate.
[02:34:50.000 --> 02:34:54.000]   There's going to be a protest out at the end of the airport on the main entrance this Saturday.
[02:34:54.000 --> 02:34:56.000]   But I want to see this everywhere.
[02:34:56.000 --> 02:35:04.000]   And you can use the model that TAG's use, We Are Change, others to go out and to really engage these issues.
[02:35:04.000 --> 02:35:06.000]   Now I have another report, too.
[02:35:06.000 --> 02:35:09.000]   Again, Austin joins rebellion against naked body scanners.
[02:35:09.000 --> 02:35:15.000]   If you want to watch the report without me stopping and commenting on it, that's up on PrisonPlanet.com by Paul Joseph Watson.
[02:35:15.000 --> 02:35:17.000]   Because this is bigger than just the airports.
[02:35:17.000 --> 02:35:18.000]   This is the takeover.
[02:35:18.000 --> 02:35:20.000]   You see TSA now, 800 Walmarts.
[02:35:20.000 --> 02:35:25.000]   Now they announced this week 9,000 locations, big telescreen saying watch shoppers, watch your neighbor.
[02:35:25.000 --> 02:35:29.000]   I mean this is the running man, 1984.
[02:35:29.000 --> 02:35:34.000]   TSA choir has holiday spirit down pat.
[02:35:34.000 --> 02:35:38.000]   So now it's like have the concentration camp guards wear Santa hats.
[02:35:38.000 --> 02:35:40.000]   And that's the USA Today article.
[02:35:40.000 --> 02:35:42.000]   In fact, I'll show folks a document cam shot if we can.
[02:35:42.000 --> 02:35:45.000]   It says they're singing.
[02:35:45.000 --> 02:35:49.000]   They have piano players in there.
[02:35:49.000 --> 02:35:55.000]   And the TSA in only certain locations in Santa outfits to make you feel good.
[02:35:55.000 --> 02:35:57.000]   Oh, let's stick your hands down the pants.
[02:35:57.000 --> 02:35:59.000]   Radiation scan you.
[02:35:59.000 --> 02:36:01.000]   I mean this is sick.
[02:36:01.000 --> 02:36:03.000]   So they're trying to get morale up.
[02:36:03.000 --> 02:36:07.000]   I had crew flying through Boston Logan, one of the most draconian this week.
[02:36:07.000 --> 02:36:09.000]   No padding down.
[02:36:09.000 --> 02:36:10.000]   No body scanning.
[02:36:10.000 --> 02:36:15.000]   They're really backing off until they hope that this grassroots awakening subsides.
[02:36:15.000 --> 02:36:16.000]   They'll be right back at them.
[02:36:16.000 --> 02:36:18.000]   This is key, this TSA situation.
[02:36:18.000 --> 02:36:24.000]   So here's part of this newscast from Austin, from KXAN.
[02:36:24.000 --> 02:36:26.000]   And it's an overall a fairer piece.
[02:36:26.000 --> 02:36:30.000]   I talked about News 8 Austin, an inside track I had from one of the airport top people.
[02:36:30.000 --> 02:36:31.000]   I'll leave it at that.
[02:36:31.000 --> 02:36:33.000]   A few years ago about new TSA stuff.
[02:36:33.000 --> 02:36:36.000]   And they interviewed over 40 people who said they hated it.
[02:36:36.000 --> 02:36:38.000]   They got one old lady to say she liked it.
[02:36:38.000 --> 02:36:40.000]   And News 8 Austin put that on and said everybody likes it.
[02:36:40.000 --> 02:36:44.000]   KXAN did show fairly people who were against it.
[02:36:44.000 --> 02:36:45.000]   But let's go ahead and play that clip.
[02:36:45.000 --> 02:36:50.000]   Just inside these doors are mad tonight expressing their opinions.
[02:36:50.000 --> 02:36:58.000]   But all that anger might not do any good because TSA actually has the final say in whether these scanning devices will come here to the airport.
[02:36:58.000 --> 02:37:00.000]   Not true. Not true.
[02:37:00.000 --> 02:37:07.000]   All of these people talking tonight are hoping that they are able to attract the attention of both the commission tonight and the city council later on this week.
[02:37:07.000 --> 02:37:15.000]   They want to deliver a message that will come from these groups to TSA saying we don't want these devices here.
[02:37:15.000 --> 02:37:17.000]   Now the big issue tonight seems to be privacy.
[02:37:17.000 --> 02:37:20.000]   That is a direct invasion of privacy.
[02:37:20.000 --> 02:37:24.000]   But not everyone is willing to give up any possible extra security.
[02:37:24.000 --> 02:37:32.000]   We got the passengers at the airport today who said this is something people will just have to accept because it's unlikely TSA will budge.
[02:37:32.000 --> 02:37:33.000]   Oh yeah.
[02:37:33.000 --> 02:37:36.000]   No there's overwhelming opposition to body scanners.
[02:37:36.000 --> 02:37:41.000]   I mean the privacy issue, the fact that all radiation is dangerous and the fact that they're ineffective.
[02:37:41.000 --> 02:37:51.000]   People that don't travel constantly or often and they're concerned that they're going to be pulled out of line and people touch them and things like that.
[02:37:51.000 --> 02:37:58.000]   But I mean the alternative is much better than the alternative of paying for the safe travel I think.
[02:37:58.000 --> 02:38:00.000]   Along with radiation concerns.
[02:38:00.000 --> 02:38:02.000]   Oh it just never ends.
[02:38:02.000 --> 02:38:06.000]   So again more people die from bee stings every year.
[02:38:06.000 --> 02:38:07.000]   It's about 100.
[02:38:07.000 --> 02:38:08.000]   You look up the numbers.
[02:38:08.000 --> 02:38:11.000]   More people die of just hundreds of different things than this.
[02:38:11.000 --> 02:38:14.000]   So because somebody might burgle your house.
[02:38:14.000 --> 02:38:17.000]   People die every month in Austin where I live being murdered in their houses.
[02:38:17.000 --> 02:38:20.000]   Do we have to have cameras in every house or cops in every house?
[02:38:20.000 --> 02:38:24.000]   See anywhere there's a crime now they can call it terror and then bring in the goons.
[02:38:24.000 --> 02:38:27.000]   This is the takeover of society and that is their plan.
[02:38:27.000 --> 02:38:34.000]   So they show us these sycophants getting off on how great it is to be radiated and have people have their hands stuck down their pants.
[02:38:34.000 --> 02:38:36.000]   Let's continue.
[02:38:36.000 --> 02:38:40.000]   Critics say the machines don't work as well as proponents would like.
[02:38:40.000 --> 02:38:44.000]   And then you have groups like Texans for Accountable Government saying it's an invasion of privacy.
[02:38:44.000 --> 02:38:48.000]   What we need to do is let them know that it is not acceptable in Austin.
[02:38:48.000 --> 02:38:49.000]   We don't have body scanners here.
[02:38:49.000 --> 02:38:51.000]   We don't want body scanners here.
[02:38:51.000 --> 02:38:52.000]   We don't need them here.
[02:38:52.000 --> 02:38:53.000]   But Chernoff needs money.
[02:38:53.000 --> 02:38:57.000]   Those working to convince the airport advisory commission to oppose the scanners.
[02:38:57.000 --> 02:39:06.000]   In the past it's put up privacy fights against the APD blood draw program, private data concerns at Austin's fusion center and even accountability for toll roads.
[02:39:06.000 --> 02:39:08.000]   The toll roads are illegal under federal and state law.
[02:39:08.000 --> 02:39:10.000]   Scanners might just have to live with it.
[02:39:10.000 --> 02:39:13.000]   It's unlikely the TSA will budge on this security issue.
[02:39:13.000 --> 02:39:15.000]   I like to think it makes things safer.
[02:39:15.000 --> 02:39:19.000]   So I think that we do all we can do.
[02:39:19.000 --> 02:39:20.000]   And I hope that that's enough.
[02:39:20.000 --> 02:39:22.000]   So that's the PR act.
[02:39:22.000 --> 02:39:29.000]   We'll let you know tonight on Austin News at 10 whether the commission approves a resolution against these machines.
[02:39:29.000 --> 02:39:33.000]   And on Friday the opposition will actually head to city hall to try to get the city to do the exact same thing.
[02:39:33.000 --> 02:39:35.000]   No continue it because it goes in other newscasts.
[02:39:35.000 --> 02:39:41.000]   And on Saturday they're going to be back out here at the airport actually holding a protest against these devices.
[02:39:41.000 --> 02:39:42.000]   That's this Saturday.
[02:39:42.000 --> 02:39:43.000]   For now we are live at the airport.
[02:39:43.000 --> 02:39:45.000]   Josh Engel, KXAN, Austin News.
[02:39:45.000 --> 02:39:53.000]   Tonight Austinites told the Transportation Safety Administration to go back to the drawing board on full body scanners at ABIA.
[02:39:53.000 --> 02:40:01.000]   The scanners are already in place at some eight airports in Texas, including San Antonio, DFW and Houston's Bush Intercontinental Airports.
[02:40:01.000 --> 02:40:03.000]   But will they land in Austin?
[02:40:03.000 --> 02:40:07.000]   KITV's Ryan Lloyd heard from the commission and those up in arms.
[02:40:07.000 --> 02:40:09.000]   And Ryan, what came out of the debate?
[02:40:09.000 --> 02:40:15.000]   Well, Betty, the Austin Airport Advisory Commission drafted a resolution against body scanners.
[02:40:15.000 --> 02:40:20.000]   It doesn't hold too much weight though because security issues like this are a federal issue.
[02:40:20.000 --> 02:40:22.000]   But the resolution is a city council.
[02:40:22.000 --> 02:40:25.000]   Folks, all security is a federal issue.
[02:40:25.000 --> 02:40:28.000]   That's the CBS piece, a part of it.
[02:40:28.000 --> 02:40:30.000]   All security issues.
[02:40:30.000 --> 02:40:34.000]   That means security at your golf club, security at your office, security at your house.
[02:40:34.000 --> 02:40:36.000]   No, there's a 10th amendment.
[02:40:36.000 --> 02:40:37.000]   And it's not true.
[02:40:37.000 --> 02:40:39.000]   The airports have invited them in.
[02:40:39.000 --> 02:40:47.000]   And the Austin Advisory Commission voted 5 to zip after the impassioned points to be against the scanners.
[02:40:47.000 --> 02:40:50.000]   But then the news tells you, but they don't have any authority.
[02:40:50.000 --> 02:40:51.000]   Well, why even have a city of Austin?
[02:40:51.000 --> 02:40:52.000]   Why have Travis County?
[02:40:52.000 --> 02:40:53.000]   Why have Texas?
[02:40:53.000 --> 02:40:54.000]   Why have Oklahoma?
[02:40:54.000 --> 02:40:55.000]   Why have Florida?
[02:40:55.000 --> 02:40:56.000]   Why have Nebraska?
