[00:00:01.727 --> 00:00:03.188]  You have the power.
[01:12:42.324 --> 01:12:46.586]  But people need to know there's steroids in the plastic, in the money, in the food, in the water.
[01:12:46.586 --> 01:12:48.046]  It's all declassified.
[01:12:48.046 --> 01:12:50.247]  There's cancer viruses in the vaccine.
[01:12:50.247 --> 01:12:54.349]  They are giving us shots to cause pancreatitis and cause diabetes, type 1.
[01:12:54.349 --> 01:13:00.011]  I mean, they are attacking us, folks, and I'm not going to just sit here and sign on to it.
[01:13:00.011 --> 01:13:05.594]  And I'm not going to go join the globalists, even if the public is so stupid that they don't wake up.
[01:13:05.594 --> 01:13:11.316]  I cannot join this evil plan because I have a soul and I'm not going to be part of this.
[01:13:17.342 --> 01:13:18.413]  Yeah, well, uh...
[01:13:19.051 --> 01:13:20.332]  I've not been asked to join.
[01:13:20.332 --> 01:13:22.913]  So I've never had to make that decision.
[01:13:22.913 --> 01:13:24.513]  I don't think that's... That's not even asking you to join.
[01:13:24.513 --> 01:13:31.256]  They go, globalism is to help the poor and we're going to take our wealth and give it to the poor and industrialize them to stop their overpopulation.
[01:13:31.256 --> 01:13:33.917]  And then you actually read their more internal documents like the Royal Commission.
[01:13:33.917 --> 01:13:37.158]  It's like, no, we're causing overpopulation to ruin everything.
[01:13:37.158 --> 01:13:39.159]  And then the public will call for extermination.
[01:13:39.159 --> 01:13:44.741]  And we don't want to industrialize other countries because that'll make them have less of a population, but then they'll be independent.
[01:13:44.741 --> 01:13:46.241]  So we actually want to hurt them.
[01:13:46.241 --> 01:13:47.342]  It's just pure evil.
[01:13:48.496 --> 01:13:55.466]  They do everything under the guise of helping the poor, the children, the innocent, the downtrodden, the minorities.
[01:13:56.358 --> 01:13:57.999]  And to keep us safe.
[01:13:57.999 --> 01:14:02.542]  And they control the terrorists, and they're the ones who are making everybody sick.
[01:14:02.542 --> 01:14:11.287]  That's right, and the gullible lottery ticket society wants to see the talking heads say, I love you, the government loves you, we want to help you.
[01:14:11.287 --> 01:14:20.612]  Just like black Americans love Obama on average, even though he doubled their taxes, even though Hillary calls them animals and says they should heal like dogs, and says that they're super predators.
[01:14:20.612 --> 01:14:23.334]  They love the woman, the protege of the Grand Dragon.
[01:14:23.894 --> 01:14:27.517]  Because they want to believe it's all going to be okay.
[01:14:27.517 --> 01:14:28.858]  They're dreamers.
[01:14:28.858 --> 01:14:30.058]  Just like everybody else.
[01:14:30.058 --> 01:14:31.600]  It's white, black, it doesn't matter.
[01:14:31.600 --> 01:14:37.504]  Childlike, arrested development, brought up watching Sesame Street in front of a television.
[01:14:37.504 --> 01:14:39.665]  They have no idea what hit them.
[01:14:39.665 --> 01:14:44.429]  So, those of us that don't want to sign up to being part of this mass operation, what do we do?
[01:14:45.287 --> 01:14:53.759]  By the way, most people who are even aware of it aren't going to be given entry into this Moonraker Kingsman scenario.
[01:14:56.209 --> 01:14:57.490]  Yeah, it's beyond Moonraker.
[01:14:57.490 --> 01:14:59.491]  I mean, this is so, so sick.
[01:14:59.491 --> 01:15:05.695]  I mean, I would have a lot more respect for them if they just would just kill us and just do it like, you know... No, no, no.
[01:15:05.695 --> 01:15:17.543]  They want to use us in the final phases to build their technocracy, put in all their robots, and then keep our best and brightest on small reservations, still not aware of the major plan, producing original ideas for them.
[01:15:17.543 --> 01:15:18.204]  They farm us!
[01:15:24.121 --> 01:15:24.901]  Well, here's the deal.
[01:15:24.901 --> 01:15:30.444]  Trump doesn't like the fact that China has 30-plus percent tariffs on us and we don't.
[01:15:30.444 --> 01:15:31.324]  He says, get rid of it.
[01:15:31.324 --> 01:15:33.265]  They hate him because he loves America.
[01:15:33.265 --> 01:15:34.806]  He's not a globalist.
[01:15:34.806 --> 01:15:39.188]  Quite frankly, he's an old-fashioned, aggressive, right-wing nationalist.
[01:15:39.188 --> 01:15:41.529]  And he's dangerous.
[01:15:41.529 --> 01:15:45.891]  But I'll take a dangerous, original man versus this synthetic globalist.
[01:15:47.191 --> 01:15:52.153]  Whatever it is, breakaway civilization, mad scientist crazy town.
[01:15:52.153 --> 01:15:53.313]  We'll be back with more calls.
[01:15:53.313 --> 01:15:56.835]  Todd, Christopher, Terry, Jeremy, and others.
[01:15:56.835 --> 01:15:58.475]  Clean, pure drinking water.
[01:15:58.475 --> 01:15:59.976]  You can't survive without it.
[01:15:59.976 --> 01:16:01.176]  But where do you get it?
[01:16:01.176 --> 01:16:07.159]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[01:16:07.159 --> 01:16:12.881]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[01:16:13.061 --> 01:16:29.942]  Pairing the unprecedented superfiltration power of an all-new gravity block core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[01:16:30.322 --> 01:16:32.804]  Filter capacity up to 5,000 gallons.
[01:16:32.804 --> 01:16:34.265]  Stainless steel construction.
[01:16:34.265 --> 01:16:35.306]  Easy assembly.
[01:16:35.306 --> 01:16:36.226]  Low maintenance.
[01:16:36.226 --> 01:16:38.328]  Replacement filters are simple to install.
[01:16:38.328 --> 01:16:45.613]  And now, as part of an exclusive limited time introductory offer, you can save $20 off a retail price and get free shipping.
[01:16:45.613 --> 01:16:50.797]  This is a limited time offer, so order your unit today and receive free shipping and $20 off.
[01:16:50.797 --> 01:16:53.379]  Go to InfowarsStore.com or call 888-253-3139.
[01:16:56.721 --> 01:17:01.785]  Over the years, there have been a lot of powerful advancements in the field of science and nutraceuticals.
[01:17:01.785 --> 01:17:10.631]  Youngevity integrates years of scientific research into creating fantastic products like Beyond Tangy Tangerine, plant-derived minerals, and much more.
[01:17:10.631 --> 01:17:14.594]  Youngevity also offers you an ingenious way to augment your income.
[01:17:14.594 --> 01:17:15.374]  And the best part?
[01:17:15.374 --> 01:17:18.257]  You'll be helping your friends and family along the way.
[01:17:18.257 --> 01:17:20.858]  Visit InfoWarsTeam.com today.
[01:17:20.858 --> 01:17:21.639]  Become a member.
[01:17:21.639 --> 01:17:25.702]  Get discounts on the amazing products and free shipping when you sign up for AutoShip.
[01:17:25.922 --> 01:17:32.645]  And you're able to promote the products to friends and family and neighbors in your community and make money while helping people at the same time.
[01:17:32.645 --> 01:17:33.605]  Another win-win.
[01:17:33.605 --> 01:17:37.346]  That's why I'm a member of the Longevity Team at Infowarsteam.com.
[01:17:37.346 --> 01:17:38.587]  And you can be too.
[01:17:38.587 --> 01:17:39.127]  It's simple.
[01:17:39.127 --> 01:17:42.068]  Just go to Infowarsteam.com today.
[01:17:42.068 --> 01:17:44.169]  Complete a short sign-up and you're part of the team.
[01:17:44.169 --> 01:17:47.430]  That's Infowarsteam.com or Infowarshealth.com.
[01:17:47.430 --> 01:17:53.732]  So many people call into my radio show and tell me how Longevity and the products at Infowarsteam.com have changed their lives.
[01:17:53.732 --> 01:17:55.033]  Check it out for yourself today.
[01:17:57.754 --> 01:18:05.997]  Please listen carefully because I'm about to point out three things that will save you a lot of money while you get high quality products and fund the InfoWar.
[01:18:05.997 --> 01:18:07.238]  A 360 win.
[01:18:07.238 --> 01:18:13.801]  Number one, when you choose AutoShip before checkout, we give you 10% off on your order at InfoWarshore.com.
[01:18:13.801 --> 01:18:21.324]  Number two, you're also able to get items that are out of stock when you sign up for AutoShip because we hold back a surplus for AutoShip customers.
[01:18:21.724 --> 01:18:26.388]  Number three, we're giving you free shipping on all orders above $50.
[01:18:26.388 --> 01:18:32.894]  Listeners have been requesting this for years because it's so easy to forget to reorder the products that you need each month.
[01:18:32.894 --> 01:18:40.701]  Just go to InfoWarsTore.com, select your favorite product or products, click on auto ship, and choose how often you want us to send you another order.
[01:18:40.701 --> 01:18:47.227]  As you know, I coined the term 360 win, and with the new auto ship feature at InfoWarsLife.com, this is a sure win.
[01:18:47.227 --> 01:18:48.708]  10% off on auto ship.
[01:18:48.868 --> 01:18:51.289]  Win-win-win at Infowarslife.com.
[01:18:51.289 --> 01:18:53.269]  Free shipping on orders above $50.
[01:18:53.269 --> 01:18:57.670]  And all out-of-stock items are never out of stock when you sign up for AutoShip.
[01:18:57.670 --> 01:19:04.172]  Uh, yeah, first of all, I want to say, Secret 12, X2, Supermail, Brain Force, Prostagart, Silver Bullet.
[01:19:04.172 --> 01:19:05.112]  I use them all.
[01:19:05.112 --> 01:19:06.112]  They're phenomenal.
[01:19:06.112 --> 01:19:06.853]  They work.
[01:19:06.853 --> 01:19:07.693]  Buy them, folks.
[01:19:07.693 --> 01:19:08.313]  Thank you, brother.
[01:19:08.313 --> 01:19:10.113]  Thank you, guys, for putting those out there.
[01:19:10.113 --> 01:19:15.995]  I am a relatively short-time listener, and I'm quite a supporter of your fine, fine products.
[01:19:16.315 --> 01:19:18.298]  Welcome to the InfoWar.
[01:19:18.298 --> 01:19:24.165]  It's so easy to get these incredible nutraceuticals that support your health and the InfoWar at the same time.
[01:19:24.165 --> 01:19:24.886]  I'm a nine-year listener.
[01:19:24.886 --> 01:19:29.571]  I buy all the nutraceuticals, AcuFX, Nascent... Let me ask you a question.
[01:19:29.571 --> 01:19:30.613]  Have they worked for you?
[01:19:30.613 --> 01:19:33.116]  They're the most unbelievable products I've ever had in my life.
[01:19:33.456 --> 01:19:34.776]  What products are you taking?
[01:19:34.776 --> 01:19:42.819]  Everything from Super Male to Brain Force to Winter Sun, X2, even got a little DNA Force.
[01:19:42.819 --> 01:19:46.441]  So I just re-upped everything and I just went to Autofill.
[01:19:46.441 --> 01:19:51.502]  Visit InfoWarsLive.com to read the information and research and to see the reviews for yourself.
[01:19:51.502 --> 01:19:53.543]  That's InfoWarsLive.com or call 888-253-3139.
[01:20:01.289 --> 01:20:11.395]  You're listening to the Alex Jones Show.
[01:20:11.395 --> 01:20:26.604]  It's a wild world.
[01:20:26.604 --> 01:20:29.546]  What in the wide, wide world of sports is going on here?
[01:20:34.665 --> 01:20:37.287]  Waging war on corruption.
[01:20:37.287 --> 01:20:43.672]  It's Alex Jones coming to you live from the front lines of the InfoWar.
[01:20:43.672 --> 01:20:49.737]  By the way, Friday I was eating a sub sandwich that had kind of hard white bread on it.
[01:20:49.737 --> 01:20:52.079]  And I just chomped into my tongue.
[01:20:52.079 --> 01:20:53.220]  A hole all the way through it.
[01:20:53.220 --> 01:20:55.502]  So I have a bit of a list today.
[01:20:55.502 --> 01:20:56.943]  Thank you for putting up with me.
[01:20:56.943 --> 01:20:58.985]  The swelling should hopefully go down.
[01:21:00.333 --> 01:21:05.216]  The next few days, but that's why I'm talking a little bit more of a lisp than I normally do today.
[01:21:05.216 --> 01:21:07.618]  So I apologize to the listeners for that.
[01:21:07.618 --> 01:21:12.782]  I almost didn't come in because of it, but there's so much news I wanted to... I want to...
[01:21:14.209 --> 01:21:17.771]  Go back to your phone calls right now and try to hurry through them.
[01:21:17.771 --> 01:21:29.358]  But that last caller had so many powerful, powerful points to say, hey guys, my phone system crashed and brought up another phone system.
[01:21:29.358 --> 01:21:32.500]  So I'm not quite sure what to do on that.
[01:21:32.500 --> 01:21:36.382]  But if you guys just punch it up on another computer, there it is, it just popped up for me.
[01:21:36.382 --> 01:21:41.866]  These digital phone systems are great because you can take like 20 callers at a time, but sometimes they have little glitches.
[01:21:43.224 --> 01:21:46.105]  I've asked the listeners, what's your line in the sand?
[01:21:46.105 --> 01:21:51.967]  And nobody was calling in with that, but now we do have some folks that are calling in about, what is your line in the sand?
[01:21:51.967 --> 01:22:04.391]  And bigger than that, when they openly said they're gonna steal an election, and go, your popular vote never counted, and act like we're crazy, doesn't that telegraph to you and everybody else they're getting ready to really do a lot of other wild stuff?
[01:22:04.391 --> 01:22:05.672]  And what do you think that is?
[01:22:05.672 --> 01:22:09.853]  So, what's your line in the sand, and what do you think the next shoe to drop is?
[01:22:11.118 --> 01:22:31.285]  And shouldn't we all go to Cleveland to be part of this history and meet fellow humans who don't just support Trump, but who support the electoral process and not having the party tell us they decide who wins and who loses?
[01:22:31.285 --> 01:22:34.807]  Thank God we're forcing them out in the open to openly steal it like this.
[01:22:35.834 --> 01:22:38.997]  In the past, they did it with voting machines and on the ground.
[01:22:38.997 --> 01:22:48.686]  Now, because there's so many eyes on the voting machines and so many audits and so many lawsuits, they're having to do it big in front of the whole world.
[01:22:48.686 --> 01:22:50.347]  So I shouldn't be negative about this.
[01:22:50.347 --> 01:22:54.451]  This is very, very positive.
[01:22:54.451 --> 01:22:57.033]  Chris says he's gone past his line of the sand going to the convention.
[01:22:57.981 --> 01:23:00.342]  Flyboy says 9-11 was his line in the sand.
[01:23:00.342 --> 01:23:01.522]  We're going to him in a moment.
[01:23:01.522 --> 01:23:03.922]  Jeremy in Texas wants to talk about Trump and Ron Paul feud.
[01:23:03.922 --> 01:23:05.823]  Libertarians work together, he says.
[01:23:05.823 --> 01:23:10.184]  Terry says Trump is getting the nomination.
[01:23:10.184 --> 01:23:13.665]  Okay, well, we'll see what he has to say.
[01:23:13.665 --> 01:23:15.605]  And many, many others.
[01:23:15.605 --> 01:23:18.666]  We got Corrine in Minnesota.
[01:23:18.666 --> 01:23:20.267]  She has a line in the sand.
[01:23:20.267 --> 01:23:23.267]  Chris wants to talk about political correctness.
[01:23:23.267 --> 01:23:25.808]  And then Todd wants to talk about connecting with Infowars.
[01:23:26.857 --> 01:23:27.377]  Let me do this.
[01:23:27.377 --> 01:23:34.081]  Let me just get Todd out of the way, and then I'm going to go to folks who want to talk about their line in the sand here today.
[01:23:34.081 --> 01:23:36.822]  Todd, you want to know how to get in contact with us to put up a billboard.
[01:23:36.822 --> 01:23:38.443]  Go ahead.
[01:23:38.443 --> 01:23:39.543]  Yeah.
[01:23:39.543 --> 01:23:41.504]  How's everybody doing?
[01:23:41.504 --> 01:23:41.925]  Good, brother.
[01:23:41.925 --> 01:23:44.126]  Some of us are not much, man.
[01:23:44.126 --> 01:23:51.449]  A little starstruck, but real quick, you know, not many of us have the same gift that you do as far as... I do not have a gift.
[01:23:51.449 --> 01:23:53.070]  I have a lisp with a hole in my tongue.
[01:23:53.070 --> 01:23:54.011]  I sound like an idiot.
[01:23:55.236 --> 01:24:16.617]  You know, I try to do my best as far as spreading the word goes, and I listen to you every day driving home, and I'm trying to, you know, and I think, you know, what can I do, what can I do, what can I do, and that, you know, everybody I talk to just seems completely blind to what's going on, and if I could get, you know, I've looked it up, and I've called different companies, and if I can get even
[01:24:17.862 --> 01:24:28.147]  You know, that's a great idea, and I appreciate your call.
[01:24:28.147 --> 01:24:43.995]  We should create an activism page, it's real simple, on InfoWars, where people can meet to have a demonstration about the Second Amendment, or property rights, or homeschooling, or whatever the case is, but also to pool resources to engage in different activities to warn the public.
[01:24:45.131 --> 01:24:48.874]  But don't get down because half the public is in a trance.
[01:24:48.874 --> 01:24:49.875]  They don't count.
[01:24:49.875 --> 01:24:50.636]  They're brain dead.
[01:24:50.636 --> 01:24:51.557]  They're victims.
[01:24:51.557 --> 01:24:52.298]  They're zombies.
[01:24:52.298 --> 01:24:53.879]  They're pretty much dead already.
[01:24:53.879 --> 01:24:57.883]  You might be able to wake them up down the road, but probably not.
[01:24:57.883 --> 01:25:03.408]  It's the awake people that have to get organized and not go along with things.
[01:25:03.408 --> 01:25:07.451]  Thomas Jefferson, that I'm paraphrasing, said it doesn't take a majority to prevail.
[01:25:08.234 --> 01:25:12.436]  But only an irate, focused, tireless minority.
[01:25:12.436 --> 01:25:17.920]  The problem is we've had a minority of globalists taking over with fraud and deception.
[01:25:17.920 --> 01:25:33.969]  We have to have a minority of liberty lovers of every race, color, and creed, who way outnumber the globalists, 50 to 1, but we're still a minority, to stop submitting, stop going along with them, stop following their ideas, exposing them, resisting them.
[01:25:36.311 --> 01:25:42.156]  Now, Rob Dew on the road has already seen two InfoWars billboards when he's been in Wisconsin and Illinois.
[01:25:42.156 --> 01:25:43.598]  They're all over the country.
[01:25:43.598 --> 01:25:45.039]  People are putting them up.
[01:25:45.039 --> 01:25:47.001]  Their own designs, their own graphics.
[01:25:47.001 --> 01:25:57.891]  Whether it's white paint on the side of a barn, or your grandma's got an old billboard that she doesn't lease anymore, get her to let you get up there and paint something on it, or whether you got money to put up your own, just do it!
[01:25:58.231 --> 01:26:11.057]  And all the nouveau riche, all the new wealthy, all the upper middle class, if you don't start spending money and getting in the arena and having hope and getting involved, we're going to lose everything.
[01:26:11.057 --> 01:26:15.499]  Laying down will absolutely devastate you.
[01:26:15.499 --> 01:26:24.124]  Spend money and time and energy now, like you did in the free market, or lose the free market and what you've got left.
[01:26:24.124 --> 01:26:26.705]  You're gonna have to defend your success now.
[01:26:28.760 --> 01:26:31.542]  America was the least collectivist country in the world.
[01:26:31.542 --> 01:26:35.045]  That's why all the collectivists came here, because we had so much wealth.
[01:26:35.045 --> 01:26:36.347]  Now they've taken over.
[01:26:36.347 --> 01:26:39.369]  They've gamed everything, and we're in trouble.
[01:26:39.369 --> 01:26:43.753]  But it's okay, because that's the animating contest of liberty.
[01:26:43.753 --> 01:26:45.334]  Let's talk to Chris.
[01:26:45.334 --> 01:26:46.555]  Chris is in Indiana.
[01:26:46.555 --> 01:26:47.816]  Chris, what's your line of the stand?
[01:26:47.816 --> 01:26:51.680]  Go ahead.
[01:26:51.680 --> 01:26:53.261]  Good afternoon, Alex.
[01:26:53.261 --> 01:26:53.902]  Go ahead, thank you.
[01:26:57.321 --> 01:26:59.343]  I've been a Ron Paul supporter for a long time.
[01:26:59.343 --> 01:27:02.845]  That was my line in the stand when they stole that election from him in 2012.
[01:27:02.845 --> 01:27:11.671]  I've just been handing out InfoWars signs, putting them on people's doorsteps here in my apartment complex.
[01:27:11.671 --> 01:27:16.715]  I've been putting up InfoWars bumper stickers all around, like on speed limit signs and everything.
[01:27:16.715 --> 01:27:18.697]  I'm just sick of it, man.
[01:27:19.901 --> 01:27:21.502]  I got one thing to tell you, though.
[01:27:21.502 --> 01:27:47.991]  I wanted to go a little bit over the... I think that Trump is easily going to get over 1,300 delegates, and like you've been talking about today about them stealing the election, I highly believe that he's not going to win Wisconsin, but that's going to be... It's not going to be very important, because then you have a follow-up in New York, which is 95 delegates, winner-take-most, and then you've got a big Super Tuesday up in Northwest... or, sorry, Northeast.
[01:27:49.241 --> 01:27:52.922]  USA and it's like it's got Pennsylvania which he's probably going to win.
[01:27:52.922 --> 01:27:59.604]  I mean all these states and then when it comes down to June 7th, he's got New Jersey and California.
[01:27:59.604 --> 01:28:02.665]  California is 172 delegates winner-take-all.
[01:28:02.665 --> 01:28:08.566]  New Jersey with him and that Chris Christie and North Smith 51 delegates winner-take-all.
[01:28:08.566 --> 01:28:09.647]  I think he'll easily get to 1,300.
[01:28:09.647 --> 01:28:14.768]  It's just the fact that in these, you know, these Republican
[01:28:16.232 --> 01:28:20.216]  People like Reince Priebus and all that, they might change the rules.
[01:28:35.029 --> 01:28:41.591]  Taking states he won to make people think, oh I can't vote for him now, they're just gonna steal it so people don't vote for Trump.
[01:28:41.591 --> 01:28:42.952]  So you're absolutely right.
[01:28:42.952 --> 01:28:44.392]  PSYOP on top of PSYOP.
[01:28:44.392 --> 01:28:45.413]  Thank you, Chris.
[01:28:45.413 --> 01:28:48.954]  Flyboy, Jeremy, Terry, Corrine, Christopher and others, stay with us.
[01:28:48.954 --> 01:28:50.714]  We're coming right back to your calls.
[01:28:50.714 --> 01:28:51.515]  I'm Alex Jones.
[01:28:51.515 --> 01:28:52.995]  This is Info Wars.
[01:28:52.995 --> 01:28:55.556]  And our reporters are popping in from the Trump Trail.
[01:28:56.738 --> 01:28:57.659]  Hey, how you doing, Alex?
[01:28:57.659 --> 01:28:58.239]  Good, brother.
[01:28:58.239 --> 01:29:00.181]  Just recently started using your products.
[01:29:00.181 --> 01:29:01.902]  Everything you said about them is correct.
[01:29:01.902 --> 01:29:05.966]  Me and my wife both use a lot of them, and it's made a lot of changes in our lives here.
[01:29:05.966 --> 01:29:08.548]  Well, thank you, brother, because it also funds our operation.
[01:29:08.548 --> 01:29:10.970]  But doing that, I know I've got to have the highest quality.
[01:29:10.970 --> 01:29:18.836]  Super Mill Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[01:29:19.136 --> 01:29:22.398]  We do the super male and the super female vitality.
[01:29:22.398 --> 01:29:23.919]  Big changes, a lot of energy.
[01:29:23.919 --> 01:29:26.961]  We've gotten off of the cheap energy drinks, energy shots.
[01:29:26.961 --> 01:29:28.602]  Saving a ton of money there.
[01:29:28.602 --> 01:29:33.965]  Sourced from powerful organic herbs harvested around the planet and then concentrated
[01:29:34.085 --> 01:29:34.686]  We're good to go.
[01:29:57.648 --> 01:30:01.170]  When cells become toxic, they die early and aging sets in.
[01:30:01.170 --> 01:30:09.395]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[01:30:09.395 --> 01:30:14.819]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[01:30:14.819 --> 01:30:17.340]  You want the best that's out there at the lowest price anywhere?
[01:30:17.340 --> 01:30:19.462]  We now have the synergistic solution.
[01:30:19.462 --> 01:30:23.644]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[01:30:27.558 --> 01:30:28.458]  Shower Filters.
[01:30:28.458 --> 01:30:30.179]  We're introducing the best yet.
[01:30:30.179 --> 01:30:34.241]  The brand new ProPure ProMax High Performance Shower Filter.
[01:30:34.241 --> 01:30:39.063]  It removes and reduces over 200 contaminants while preserving a strong, powerful flow.
[01:30:39.063 --> 01:30:46.146]  This new 4-stage filtration process helps protect the largest organ in your body, your skin, from the unhealthy contaminants in the water.
[01:30:46.146 --> 01:30:53.108]  You can find more details on this amazing new filter and free shipping at InfowarsStore.com or call 888-253-3139 to order your ProMax Shower Filter from ProPure today.
[01:30:57.410 --> 01:31:01.574]  Introducing Vitamin Mineral Fusion from Infowarslife.com.
[01:31:01.574 --> 01:31:09.040]  We have worked for years with our chemists and scientists to create the most powerful and affordable, great-tasting multivitamin formula available.
[01:31:09.040 --> 01:31:19.989]  The all-new Vitamin Mineral Fusion drink mix at Infowarslife.com is loaded with a full month's supply of essential vitamins, minerals, and amino acids that your body absolutely needs.
[01:31:20.489 --> 01:31:28.292]  In the history of InfoWars Life, we've brought out a lot of amazing products like Survival Shield X2, Super Mel Vitality, and so many others.
[01:31:28.292 --> 01:31:32.194]  But I am most proud of the product we're now launching today.
[01:31:32.194 --> 01:31:42.398]  With its unique delivery system and proprietary manufacturing process designed for maximized effects, this formula is the platinum standard of multivitamin mineral products.
[01:31:42.398 --> 01:31:49.101]  The ingredients in Vitamin Mineral Fusion are either plant-derived or of the highest quality lab standard.
[01:31:49.461 --> 01:31:50.922]  That means it's clean.
[01:31:50.922 --> 01:31:52.083]  That means it's pure.
[01:31:52.083 --> 01:31:54.985]  That's Infowarslife.com and Vitamin Mineral Fusion.
[01:31:54.985 --> 01:31:57.306]  Take action now before we sell out.
[01:31:57.306 --> 01:32:01.289]  Secret 12, Infowarslife's Vitamin B12 formulation.
[01:32:01.289 --> 01:32:07.593]  Most forms of Vitamin B12 are highly processed and synthetic and could not be properly absorbed by the body.
[01:32:07.593 --> 01:32:14.578]  That's why for real results, so many are having to turn to painful B12 injections, which are known to have higher absorption rates.
[01:32:14.858 --> 01:32:23.985]  Infowarslife.com is excited to announce that we can bring you our most bioactive, powerful form of B12 that has been developed with our exclusive, perfected process.
[01:32:23.985 --> 01:32:30.150]  Secret 12 is a binary of nutrimedical-grade, bioavailable, coenzyme forms of B12.
[01:32:30.150 --> 01:32:33.313]  Methylcobalamin, the same kind used in B12 injections and
[01:32:33.613 --> 01:32:34.973]  Adenosylcobalamin.
[01:32:34.973 --> 01:32:38.574]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[01:32:38.574 --> 01:32:40.455]  No needles, no injections.
[01:32:40.455 --> 01:32:42.115]  Don't take my word for it.
[01:32:42.115 --> 01:32:43.315]  Try it for yourself.
[01:32:43.315 --> 01:32:44.535]  Discover the secret.
[01:32:44.535 --> 01:32:45.616]  Secret 12.
[01:32:45.616 --> 01:32:50.897]  Secure your revolutionary Secret 12 formula right now at Infowarslife.com or call 888-253-3139.
[01:32:50.897 --> 01:32:51.377]  Infowarslife Secret 12.
[01:33:01.343 --> 01:33:17.095]  You're listening to the Alex Jones Show.
[01:33:17.095 --> 01:33:19.657]  Crashing!
[01:33:19.657 --> 01:33:23.240]  Crashing through the lies and disinformation.
[01:33:23.240 --> 01:33:27.403]  It's Alex Jones on the GCN Radio Network.
[01:33:29.048 --> 01:33:34.371]  I have a lot of frustration, I'll be honest with you, because it's surreal.
[01:33:34.371 --> 01:33:52.001]  World government's being announced, it's private corporate, above the law, doesn't pay taxes, it's anti-family, it thinks it's God, it thinks it's gonna merge with machines and become God, it says humans are a disease, we have to be exterminated, the perfect cover for the elite to basically run around and act like psychotic killers.
[01:33:54.141 --> 01:34:01.523]  Because most elites turn into that in history without this God complex that they're saving the earth from overpopulation.
[01:34:01.523 --> 01:34:14.826]  And then I have to sit here while it's all unfolding and try to convince the public why it's wrong that now the popular vote doesn't count because they have a straight face on TV saying it's no big deal trying to sell it.
[01:34:18.749 --> 01:34:20.650]  And then I look at how things have degenerated.
[01:34:20.650 --> 01:34:22.872]  I ask myself, what's coming next?
[01:34:22.872 --> 01:34:25.093]  What's the next shoe to drop?
[01:34:25.093 --> 01:34:32.018]  I'm going to go to Christopher in North Carolina and Corinne and Terry and Devin and Jeremy and Flyboy before the broadcast ends.
[01:34:32.018 --> 01:34:36.381]  In fact, Flyboy in New Orleans here in just a moment on what is your line in the sand?
[01:34:37.711 --> 01:34:41.932]  But, he'll be with us for the next 25 minutes until the broadcast ends.
[01:34:41.932 --> 01:34:46.172]  On the ground, following a Donald Trump rally, he'll tell us exactly where he is.
[01:34:46.172 --> 01:34:47.793]  He's somewhere different every few hours.
[01:34:47.793 --> 01:34:51.373]  Rob Deu with crew, and he'll be taking calls with us as well.
[01:34:51.373 --> 01:34:54.234]  Rob Deu, and we've also got Kit Daniels there.
[01:34:54.234 --> 01:34:57.774]  What have you been witnessing since I last talked to you Friday?
[01:34:57.774 --> 01:35:01.295]  Well, we've gone to, we hit three Trump rallies, Alex.
[01:35:01.295 --> 01:35:04.736]  This is Rob Deu reporting from West Allis, Wisconsin.
[01:35:04.736 --> 01:35:06.816]  This is Nathan Hale High School.
[01:35:07.698 --> 01:35:11.179]  Donald Trump is going to be speaking in the gymnasium.
[01:35:11.179 --> 01:35:12.939]  Trump supporters have been here since 9 a.m.
[01:35:12.939 --> 01:35:14.120]  This is where the line was.
[01:35:14.120 --> 01:35:20.821]  Alex, I have three amazing interviews from veterans talking about their horror stories working with the VA.
[01:35:20.821 --> 01:35:25.022]  One veteran, because he was denied treatment, had to go to a hospital.
[01:35:25.022 --> 01:35:27.183]  Over four million dollars in debt now.
[01:35:28.311 --> 01:35:34.414]  Another veteran, he's actually still active Navy, he is fighting to see his kids.
[01:35:34.414 --> 01:35:36.836]  And he's basically talking about the secret war on the family.
[01:35:36.836 --> 01:35:39.197]  I've got 12 minutes of him talking about that.
[01:35:39.197 --> 01:35:41.678]  So we got a lot of smiling faces here out to see Donald Trump.
[01:35:41.678 --> 01:35:43.199]  We're live now, guys.
[01:35:43.199 --> 01:35:45.881]  And everybody here is very nice.
[01:35:45.881 --> 01:35:48.782]  There is a small group of protesters, which I'll go back to.
[01:35:48.782 --> 01:35:50.483]  What was that about Hillary?
[01:35:50.483 --> 01:35:50.963]  Yeah.
[01:35:50.963 --> 01:35:52.464]  You a big Hillary fan?
[01:35:52.464 --> 01:35:54.345]  Yes.
[01:35:54.345 --> 01:35:55.446]  Yeah, we're live right there.
[01:35:56.408 --> 01:35:58.810]  So a lot of InfoWars fans, a lot of people saying hi.
