[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[1:26:25.000 --> 1:26:29.000]  You've got to understand that, and I'm not putting up with it.
[1:26:29.000 --> 1:26:30.000]  Great points.
[1:26:30.000 --> 1:26:32.000]  Let's go ahead and talk to Eric in Oregon.
[1:26:32.000 --> 1:26:34.000]  Eric, you're on the air.
[1:26:34.000 --> 1:26:35.000]  Hey, Alex.
[1:26:35.000 --> 1:26:38.000]  Everyone out there, I have a great idea whose time has come.
[1:26:38.000 --> 1:26:43.000]  This is the moment where we can go along with the V-Serve victory campaign and start
[1:26:43.000 --> 1:26:45.000]  a hemp for victory campaign.
[1:26:45.000 --> 1:26:52.000]  Get Ron Paul, Woody Harrelson, Jesse Ventura, Willie Nelson, all the people that care about
[1:26:52.000 --> 1:26:53.000]  hemp.
[1:26:53.000 --> 1:26:55.000]  I think Marley just talked about it recently.
[1:26:55.000 --> 1:26:58.000]  We got Mike Adams, Matt Monarch from the Raw Food Mall.
[1:26:58.000 --> 1:27:02.000]  Well, listen, we have them all on, Eric, and I appreciate your call calling for the decriminalization
[1:27:02.000 --> 1:27:07.000]  of drugs, especially marijuana, but trying to herd all those guys together, like herding
[1:27:07.000 --> 1:27:09.000]  cats, as they say.
[1:27:09.000 --> 1:27:15.000]  But I'm for drug decriminalization, not because I use them, but because the government's been
[1:27:15.000 --> 1:27:20.000]  caught keeping them illegal so they can make higher profits on the black market laundering
[1:27:20.000 --> 1:27:21.000]  the money.
[1:27:21.000 --> 1:27:23.000]  Now, let's talk to Ron in California.
[1:27:23.000 --> 1:27:24.000]  Ron, you're on the air.
[1:27:24.000 --> 1:27:26.000]  Alex, how are you doing?
[1:27:26.000 --> 1:27:27.000]  Good.
[1:27:27.000 --> 1:27:28.000]  It's good to talk to you, man.
[1:27:28.000 --> 1:27:33.160]  Very briefly, I wanted to talk about a call or back that you were discussing, the difference
[1:27:33.160 --> 1:27:38.000]  between the Chinese people and the murderous totalitarian Chinese government.
[1:27:38.000 --> 1:27:39.000]  Yes.
[1:27:39.000 --> 1:27:44.000]  And that is key when it comes to the same guilt trip that is used against the United States.
[1:27:44.000 --> 1:27:49.280]  Worldwide, Rupert Murdoch owns newspapers overseas bashing us, then domestically he's
[1:27:49.280 --> 1:27:53.760]  the big conservative owner telling us how we're blamed for everything worldwide.
[1:27:53.760 --> 1:27:54.760]  No.
[1:27:54.760 --> 1:27:57.560]  And we do accept some of the blame for letting it get that way.
[1:27:57.560 --> 1:27:58.760]  China's never had freedom.
[1:27:58.760 --> 1:28:03.040]  We had it and started giving it up, so we do need more blame on the Chinese people.
[1:28:03.040 --> 1:28:06.760]  The Chinese people, you know how many YouTube videos get put up and then pulled by YouTube
[1:28:06.760 --> 1:28:10.680]  working with the Chi Coms, where it shows farmers and people who've had their kids taken
[1:28:10.680 --> 1:28:16.280]  and murdered and their land taken, hundreds of them rushing troops with guns, beating
[1:28:16.280 --> 1:28:21.400]  them, beating guys with machine guns, shooting them, and our media pulls that down.
[1:28:21.400 --> 1:28:24.000]  They don't want you to see that image of liberty.
[1:28:24.000 --> 1:28:26.560]  And so the Chinese are fighting without guns.
[1:28:26.560 --> 1:28:30.800]  I'll tell you right now, I blame the Chinese people less for their evil government than
[1:28:30.800 --> 1:28:31.840]  I blame ours.
[1:28:31.840 --> 1:28:33.200]  We had real liberty.
[1:28:33.200 --> 1:28:34.760]  We had the Second Amendment.
[1:28:34.760 --> 1:28:35.760]  We had the freedom.
[1:28:35.760 --> 1:28:36.760]  We had it all.
[1:28:36.760 --> 1:28:39.520]  We had the free speech, and they're trying to take it.
[1:28:39.520 --> 1:28:41.560]  We didn't have a private fellow reserve.
[1:28:41.560 --> 1:28:43.480]  We had the greatest system ever.
[1:28:43.480 --> 1:28:44.480]  But hold on.
[1:28:44.480 --> 1:28:48.720]  I'm going to go to Brack, and I'm going to come back to you quickly, let you get a side
[1:28:48.720 --> 1:28:49.720]  comment on that.
[1:28:49.720 --> 1:28:53.840]  And then we're going to go to Warren, Bob, Sean, Nate, Ronnie, Laura, Red, Patrick.
[1:28:53.840 --> 1:28:55.880]  I'm going to at least jam in those 12 calls.
[1:28:55.880 --> 1:29:00.720]  I got a bunch of other news coming up on Google censorship.
[1:29:00.720 --> 1:29:02.200]  Hello friends, this is Alex Jones.
[1:29:02.200 --> 1:29:05.760]  You've heard me talk about Calvin five-star subs for years.
[1:29:05.760 --> 1:29:10.040]  This is an American-made product of the highest quality and compares to nothing you will find
[1:29:10.040 --> 1:29:11.040]  in stores.
[1:29:11.040 --> 1:29:14.520]  You can buy factory direct shipped via UPS right to your door.
[1:29:14.520 --> 1:29:21.040]  Check them out on the web at five-star-soap.com or call 800-340-7091.
[1:29:21.040 --> 1:29:22.040]  Take my word for it.
[1:29:22.040 --> 1:29:24.800]  Once you've used pure soap, you won't buy anything else.
[1:29:24.800 --> 1:29:29.200]  Since 1947, Calvin's soap company has been showing consumers that soap can be tough on
[1:29:29.200 --> 1:29:31.240]  dirt and gentle on the environment.
[1:29:31.240 --> 1:29:34.400]  Buy American and stay clean as well as support info wars.
[1:29:34.400 --> 1:29:39.240]  Visit five-star-soap.com today or call 1-800-340-7091.
[1:29:39.240 --> 1:29:41.240]  Oh Marty, what do you have to say?
[1:29:41.240 --> 1:29:48.240]  As founder and owner for over 63 years, satisfaction is guaranteed on W-Dirtback.
[1:29:48.240 --> 1:29:59.240]  Call us at 1-800-340-7091 for a free catalog or visit our website, five-star-soap.com.
[1:29:59.240 --> 1:30:00.240]  Thank you.
[1:30:00.240 --> 1:30:03.720]  Folks, you've heard us talk about Home Gain before.
[1:30:03.720 --> 1:30:08.720]  Home Gain is now offering a special promo where you get up to $150 when you buy or sell a
[1:30:08.720 --> 1:30:13.680]  home with a Home Gain agent you find through their Find a Realtor program.
[1:30:13.680 --> 1:30:16.640]  Home Gain lets you compare realtors anonymously.
[1:30:16.640 --> 1:30:17.640]  It's easy.
[1:30:17.640 --> 1:30:23.360]  Go to homegain150.com to find and compare realtors anonymously.
[1:30:23.360 --> 1:30:29.480]  Enter promo code Home Gain150 and receive up to $150 when you close a deal with a Home
[1:30:29.480 --> 1:30:30.680]  Gain agent.
[1:30:30.680 --> 1:30:36.680]  Share the Home Gain 150 promo code with your friends via Facebook, Twitter, text and more.
[1:30:36.680 --> 1:30:41.560]  Look for Max the Home Gain Guerrilla to find out more about how Home Gain is going to pay
[1:30:41.560 --> 1:30:42.560]  you.
[1:30:42.560 --> 1:30:48.160]  Visit Home Gain150.com today to enter your promo code and get paid for buying or selling
[1:30:48.160 --> 1:30:49.160]  a house.
[1:30:49.160 --> 1:31:00.160]  That's H-O-M-E-G-A-I-N-150.com.
[1:31:00.160 --> 1:31:03.760]  Alex told you the government announced recently that the recession is over.
[1:31:03.760 --> 1:31:09.720]  It ended on June of 2009.
[1:31:09.720 --> 1:31:13.240]  Perhaps a recession ended for the bankers and government employees, but for the rest
[1:31:13.240 --> 1:31:15.560]  of us, things seemed to be getting worse.
[1:31:15.560 --> 1:31:17.520]  Gold and silver haven't heard the news either.
[1:31:17.520 --> 1:31:20.560]  They've begun their long expected journey to the moon.
[1:31:20.560 --> 1:31:24.520]  In addition to converting your shrinking dollars into gold and silver, you should consider
[1:31:24.520 --> 1:31:27.080]  a food savings account from eFoodsDirect.
[1:31:27.080 --> 1:31:29.440]  They both make fabulous investments.
[1:31:29.440 --> 1:31:33.680]  Food is our greatest dependency and we know it will be more precious than any financial
[1:31:33.680 --> 1:31:34.680]  resource.
[1:31:34.680 --> 1:31:38.960]  You and your family need food to survive a crisis, and you can't eat paper, stocks
[1:31:38.960 --> 1:31:39.960]  or metals.
[1:31:39.960 --> 1:31:44.720]  Alex has been urging you to invest in delicious easy fix meals to enjoy now or save for long
[1:31:44.720 --> 1:31:45.720]  term.
[1:31:45.720 --> 1:31:48.640]  This will freeze the cost to your food while you can still afford it.
[1:31:48.640 --> 1:31:54.360]  Visit eFoodsDirect.com on the internet or call 800-409-5633.
[1:31:54.360 --> 1:32:01.360]  That's eFoodsDirect.com or 800-409-5633.
[1:32:24.360 --> 1:32:40.360]  Where American and be proud, go to gusset.com forward slash America.
[1:32:40.360 --> 1:33:09.360]  Again, go to gusset.com forward slash America today.
[1:33:10.360 --> 1:33:34.120]  I'm here to defend the Republic, the Bill of Rights and Constitution.
[1:33:34.120 --> 1:33:40.880]  If we don't have a rule of law that allows criminals in government and private corporations
[1:33:40.880 --> 1:33:47.760]  to run wild over us, the globalist worldwide lobby governments to get rid of common sense
[1:33:47.760 --> 1:33:51.240]  laws so they can feed on us.
[1:33:51.240 --> 1:33:54.720]  It's very elementary and we're all in great danger.
[1:33:54.720 --> 1:33:58.080]  We're all in a lot of danger right now.
[1:33:58.080 --> 1:34:02.280]  And you can see the fruits of globalism, our country falling apart, our liberties under
[1:34:02.280 --> 1:34:07.880]  attack, and our government has made conscious decisions to accelerate the tyranny.
[1:34:07.880 --> 1:34:11.160]  I'm going to get into some of that in the next segment, but right now, finishing up
[1:34:11.160 --> 1:34:13.280]  Ron in California, you're on the year.
[1:34:13.280 --> 1:34:15.760]  Yeah, man, you just nailed it.
[1:34:15.760 --> 1:34:20.960]  I've been speaking out against the situation with Clinton and the Chinese and how he sold
[1:34:20.960 --> 1:34:23.960]  us out for 10 years, all right?
[1:34:23.960 --> 1:34:27.200]  And people, they're just, are receptive to the information.
[1:34:27.200 --> 1:34:29.320]  Now I hope they're paying attention.
[1:34:29.320 --> 1:34:32.400]  Very quickly though, the Chinese missile, right?
[1:34:32.400 --> 1:34:35.440]  Now I live 10 miles south of LAX, all right?
[1:34:35.440 --> 1:34:38.840]  I don't live on the beach, but I can see the water from my house.
[1:34:38.840 --> 1:34:43.200]  And I happened to have, I saw that thing with my own eyeballs, right?
[1:34:43.200 --> 1:34:44.200]  But I didn't know-
[1:34:44.200 --> 1:34:47.240]  The former chairman of the Joint Chiefs of Staff, the former head of NASA said it was
[1:34:47.240 --> 1:34:52.200]  a missile and the Chinese did it on the day they were meeting with Obama and it was admittedly
[1:34:52.200 --> 1:34:54.240]  a missile and our government says it wasn't.
[1:34:54.240 --> 1:34:56.240]  This is incredible.
[1:34:56.240 --> 1:34:59.200]  I see atmospheric phenomena down here all the time.
[1:34:59.200 --> 1:35:02.000]  You got con trails, you got chem trails, right?
[1:35:02.000 --> 1:35:06.320]  That was a distinctive vertical pattern into the sky from the ocean floor.
[1:35:06.320 --> 1:35:11.480]  It was a Polaris knockoff launch from a submarine and it was a message.
[1:35:11.480 --> 1:35:13.480]  Yeah, it was a very clear message.
[1:35:13.480 --> 1:35:18.840]  And then you got to love that picture next day of Obama shaking hands with who, right?
[1:35:18.840 --> 1:35:20.920]  I mean, it was just classic, all right?
[1:35:20.920 --> 1:35:22.760]  Well, who is just a complete monster?
[1:35:22.760 --> 1:35:23.760]  I appreciate your call.
[1:35:23.760 --> 1:35:28.120]  I mean, that's the guy that they just put Chinese troops back in North Korea.
[1:35:28.120 --> 1:35:32.000]  I mean, ladies and gentlemen, they are modern-day Stalin's.
[1:35:32.000 --> 1:35:35.720]  They are modern-day bona fide evil.
[1:35:35.720 --> 1:35:40.200]  And their poor people are fighting back and our government won't even challenge China
[1:35:40.200 --> 1:35:41.480]  to stop censoring the Internet.
[1:35:41.480 --> 1:35:44.880]  In fact, our government's now pushing for it and working with Google who works with
[1:35:44.880 --> 1:35:46.240]  China.
[1:35:46.240 --> 1:35:54.280]  And every time we buy Chinese goods, we slud our own throat.
[1:35:54.280 --> 1:35:56.600]  But so many yuppies think it's cute and laugh about it.
[1:35:56.600 --> 1:35:58.200]  Keep laughing, keep laughing.
[1:35:58.200 --> 1:36:00.360]  Warren in Canada, you're on the air.
[1:36:00.360 --> 1:36:04.680]  Alex, my man, finally get a chance to say thank you.
[1:36:04.680 --> 1:36:05.680]  Thank you.
[1:36:05.680 --> 1:36:09.160]  Got a couple things as I support your show, Jesse's show, man.
[1:36:09.160 --> 1:36:10.880]  I've downloaded all of his videos.
[1:36:10.880 --> 1:36:13.440]  I share them with everybody I can find.
[1:36:13.440 --> 1:36:17.400]  I've even had to move up north because I'm just scared of all the crazy crap that's
[1:36:17.400 --> 1:36:18.400]  going on.
[1:36:18.400 --> 1:36:22.680]  Well, I told folks months ago they were covertly censoring certain episodes of Ventura's show
[1:36:22.680 --> 1:36:24.000]  and now it's big news.
[1:36:24.000 --> 1:36:28.080]  Now it's admitted Homeland Security did not like the particular show that I consulted
[1:36:28.080 --> 1:36:29.080]  heavily on.
[1:36:29.080 --> 1:36:30.560]  I consulted on them all.
[1:36:30.560 --> 1:36:34.280]  Of course, I appeared in many of them dealing with the FEMA camps.
[1:36:34.280 --> 1:36:35.280]  That confirmed it.
[1:36:35.280 --> 1:36:38.040]  Homeland Security didn't deny that it wasn't real.
[1:36:38.040 --> 1:36:40.640]  They threatened Time Warner to pull it off air.
[1:36:40.640 --> 1:36:44.840]  Alex, you've got to watch your back, though, man, because you know that the Northwest Pass
[1:36:44.840 --> 1:36:48.800]  just comes right through Alaska and comes right out right in our front door and you
[1:36:48.800 --> 1:36:52.840]  know if China really wants to get down to you guys in a hurry, that's going to be probably
[1:36:52.840 --> 1:36:53.840]  the end for the government.
[1:36:53.840 --> 1:36:54.840]  No, no, no.
[1:36:54.840 --> 1:36:58.280]  China's got to deal with the globalists to take down America economically.
[1:36:58.280 --> 1:37:02.560]  That's why they made the deal in 79 to give them the Panama Canal that we built, that
[1:37:02.560 --> 1:37:07.840]  thousands of Americans died to build, the French failed to build it, and that's why
[1:37:07.840 --> 1:37:10.920]  the Republicans went along with it being handed over.
[1:37:10.920 --> 1:37:13.000]  China, China isn't the threat.
[1:37:13.000 --> 1:37:17.600]  The trader banks that run our country that want to destroy it so they can consolidate
[1:37:17.600 --> 1:37:20.240]  it for pennies on the dollar, that's the threat.
[1:37:20.240 --> 1:37:21.240]  Warren, anything else?
[1:37:21.240 --> 1:37:26.120]  Well, I'm now way up in the north and deep in the heart of Indian country and I've got
[1:37:26.120 --> 1:37:29.000]  to tell you, I'm feeling safe and sound and any of you guys down there feel you need to
[1:37:29.000 --> 1:37:30.000]  get out of dodge.
[1:37:30.000 --> 1:37:31.320]  You're more than welcome to come out.
[1:37:31.320 --> 1:37:33.280]  Well, I got some news on Canada.
[1:37:33.280 --> 1:37:38.240]  Canada is a beautiful, wonderful country and good people, but I've got video of Toronto
[1:37:38.240 --> 1:37:39.400]  Stars reporting on it.
[1:37:39.400 --> 1:37:44.320]  We reported on it last year when it happened with activists and posted the video of the
[1:37:44.320 --> 1:37:48.400]  police lying and saying there's no rights in Toronto during the G20.
[1:37:48.400 --> 1:37:49.840]  We have a new law.
[1:37:49.840 --> 1:37:50.840]  Turned out there was no law.
[1:37:50.840 --> 1:37:55.760]  It was all just a lie, kind of like to take our baby's blood worldwide for a UN secret
[1:37:55.760 --> 1:37:57.560]  program for 39 years.
[1:37:57.560 --> 1:38:02.800]  They do what they want, but now they would march up to media and people and say, you
[1:38:02.800 --> 1:38:05.040]  can't have a backpack on the city streets.
[1:38:05.040 --> 1:38:06.200]  I'm going to search it.
[1:38:06.200 --> 1:38:08.800]  People say, I have a right against that.
[1:38:08.800 --> 1:38:12.960]  The cops would man handle them and go ahead and search their bag and they told the media,
[1:38:12.960 --> 1:38:15.240]  you're not in Canada anymore.
[1:38:15.240 --> 1:38:16.920]  This isn't Canada anymore.
[1:38:16.920 --> 1:38:21.880]  And wherever the G20, the bankers go and they got more of our deaths in the Chinese.
[1:38:21.880 --> 1:38:23.800]  They shut down free speech.
[1:38:23.800 --> 1:38:25.600]  They grab press off the streets.
[1:38:25.600 --> 1:38:27.560]  They're setting those precedents.
[1:38:27.560 --> 1:38:28.760]  They're training us.
[1:38:28.760 --> 1:38:30.520]  They're seeing what they can get away with.
[1:38:30.520 --> 1:38:33.960]  Sean in Chicago, Sean, you're on the air.
[1:38:33.960 --> 1:38:39.400]  It's a bit sad, you're a great broadcaster and I'm going to get it called in about Bob
[1:38:39.400 --> 1:38:44.920]  Beckel and Cal Thomas about the long gun, but it seemed to have, it happened to remember
[1:38:44.920 --> 1:38:45.920]  that.
[1:38:45.920 --> 1:38:46.920]  Yeah.
[1:38:46.920 --> 1:38:51.080]  You called in about what, three weeks ago before the Giffords shooting and talked about
[1:38:51.080 --> 1:38:54.680]  a USA Today article saying there's going to be terror attacks in America.
[1:38:54.680 --> 1:38:58.000]  There's going to be bombings and shootings and we're going to have to give up our free
[1:38:58.000 --> 1:39:01.000]  speech and then a week later, it happened.
[1:39:01.000 --> 1:39:02.000]  Rambo did happen.
[1:39:02.000 --> 1:39:03.000]  Okay.
[1:39:03.000 --> 1:39:04.000]  Here's the next prediction.
[1:39:04.000 --> 1:39:05.000]  I live in Chicago.
[1:39:05.000 --> 1:39:12.400]  I live in the same building as somebody that does work in the White House, very high-end
[1:39:12.400 --> 1:39:15.760]  for very close to the president.
[1:39:15.760 --> 1:39:18.160]  Bill, I was going to interview you.
[1:39:18.160 --> 1:39:21.760]  By the way, you did call in a week before predicting the mass shooting, but I'm sorry.
[1:39:21.760 --> 1:39:22.760]  Go ahead.
[1:39:22.760 --> 1:39:23.760]  Okay.
[1:39:23.760 --> 1:39:26.760]  Bill, I was going to interview Barack Obama before the Super Bowl.
[1:39:26.760 --> 1:39:28.120]  You wrote about that, right?
[1:39:28.120 --> 1:39:29.120]  Yeah.
[1:39:29.120 --> 1:39:30.120]  What a joke.
[1:39:30.120 --> 1:39:31.120]  Okay.
[1:39:31.120 --> 1:39:32.120]  Here's what's going to happen.
[1:39:32.120 --> 1:39:37.040]  I have a very, very good friend that works for you, a media company, um, Obama Street
[1:39:37.040 --> 1:39:42.320]  Gifford, probably his birth certificate, pictures and the doctor's name.
[1:39:42.320 --> 1:39:44.840]  And that's already been gone out to the media, already been out to the media.
[1:39:44.840 --> 1:39:45.840]  It is going to happen.
[1:39:45.840 --> 1:39:53.720]  And then Obama's going to say, okay, this is a racist, this is, um, basically, people
[1:39:53.720 --> 1:40:00.720]  who've said, I was not born in America, they're all racist, anti-communist victory, and, uh,
[1:40:00.720 --> 1:40:06.480]  back yourself, limbo, and all these other people, they're just saying that because I'm
[1:40:06.480 --> 1:40:07.480]  black.
[1:40:07.480 --> 1:40:12.800]  And that has come from, like, literally, our guide, uh, media compilers.
[1:40:12.800 --> 1:40:17.640]  Yeah, but you know now that we're talking about that, they may not do it, but you did
[1:40:17.640 --> 1:40:22.720]  call in three weeks ago, a week before the Gifford shooting, and you did point out the
[1:40:22.720 --> 1:40:26.520]  USA Today article where they said there's going to be shootings and bombings, or we're
[1:40:26.520 --> 1:40:29.960]  going to get rid of free speech in America, and it's the right thing to do, and it happened
[1:40:29.960 --> 1:40:30.960]  a week later.
[1:40:30.960 --> 1:40:36.840]  I remember the call, uh, but right over here, remember how they're kind of almost like teasing
[1:40:36.840 --> 1:40:37.840]  it.
[1:40:37.840 --> 1:40:41.840]  The governor, Abercrombie, gets in and says, I'm going to show you the certificate, then
[1:40:41.840 --> 1:40:45.400]  he says, oh, I couldn't find it this Tuesday, last Tuesday.
[1:40:45.400 --> 1:40:51.400]  Now today, they say, Hawaiian law bars release of Obama's birth info.
[1:40:51.400 --> 1:40:53.640]  So they are almost piquing the interest.
[1:40:53.640 --> 1:40:59.920]  Sean, you were told this by a media insider is, um, oh, I was going to hit, um, Obama
[1:40:59.920 --> 1:41:03.600]  and say, why can't we see your proof of death, you know, I was going to say, well, I've got
[1:41:03.600 --> 1:41:04.600]  to go right here.
[1:41:04.600 --> 1:41:05.600]  There, Bill.
[1:41:05.600 --> 1:41:06.600]  Um, here, look at it.
[1:41:06.600 --> 1:41:07.600]  Here's the truth.
[1:41:07.600 --> 1:41:08.600]  Here's the doctor's name.
[1:41:08.600 --> 1:41:09.600]  Here.
[1:41:09.600 --> 1:41:13.920]  Um, um, uh, uh, um, Obama and you were told this by a media person that I'm surprised
[1:41:13.920 --> 1:41:16.440]  they can't get their mouth shut, Sean.
[1:41:16.440 --> 1:41:17.440]  I'm going to put you on hold.
[1:41:17.440 --> 1:41:18.740]  I'm going to get your number.
[1:41:18.740 --> 1:41:22.480]  We're going to see if this happens coming up in a few weeks, amazing info.
[1:41:22.480 --> 1:41:26.200]  He's already, you know, knocked one out of the park with his earlier prediction.
[1:41:26.200 --> 1:41:27.360]  We'll see if it happens.
[1:41:27.360 --> 1:41:29.560]  Nate in California, Nate, you're on the air.
[1:41:29.560 --> 1:41:30.560]  Go ahead.
[1:41:30.560 --> 1:41:31.760]  Hey, how's it going, Alex?
[1:41:31.760 --> 1:41:32.760]  Good.
[1:41:32.760 --> 1:41:33.760]  Yeah.
[1:41:33.760 --> 1:41:37.840]  Just talking about the China thing is kind of frustrating because I mean, we got Obama
[1:41:37.840 --> 1:41:39.240]  bowing to him.
[1:41:39.240 --> 1:41:41.160]  We have the flag in Pennsylvania Avenue.
[1:41:41.160 --> 1:41:43.040]  We have them dressed in all red.
[1:41:43.040 --> 1:41:46.240]  I mean, I don't know if that was just kind of convenient or what.
[1:41:46.240 --> 1:41:52.200]  You know, playing a anti-American communist song about shooting American jackals are troops
[1:41:52.200 --> 1:41:53.200]  in Korea.
[1:41:53.200 --> 1:41:58.680]  I mean, this was, and it's confirmed on Chinese TV hours before they said they were going
[1:41:58.680 --> 1:42:01.480]  to play that it was all about humiliation.
[1:42:01.480 --> 1:42:02.480]  Yeah.
[1:42:02.480 --> 1:42:08.400]  And then they got, they teach them about anti-American in their schools and then they teach us nothing
[1:42:08.400 --> 1:42:09.400]  in our class.
[1:42:09.400 --> 1:42:13.600]  You know, so they're just going to teach Americans to roll over to anything and everything.
[1:42:13.600 --> 1:42:18.000]  Right, and I wanted to end on a positive note that I spent the last couple of days hanging
[1:42:18.000 --> 1:42:19.000]  up those signs.
[1:42:19.000 --> 1:42:21.400]  So, Redding, California is taken care of.
[1:42:21.400 --> 1:42:23.440]  Well, let me, let me just say this.
[1:42:23.440 --> 1:42:25.080]  I'm going to talk about that in the final segment.
[1:42:25.080 --> 1:42:30.080]  We have a V for victory campaign and we need to get the media covering and it just started
[1:42:30.080 --> 1:42:31.080]  two days ago.
[1:42:31.080 --> 1:42:33.760]  I'm already getting huge feedback on that.
[1:42:33.760 --> 1:42:34.760]  Very, very exciting.
[1:42:34.760 --> 1:42:35.760]  Great job.
[1:42:35.760 --> 1:42:40.560]  I'm going to jam in a few final calls from Laura and Patrick on the other side.
[1:42:40.560 --> 1:42:44.920]  Then I'm going to get into our V for victory campaign if you're a new listener and don't
[1:42:44.920 --> 1:42:45.920]  know what we're talking about.
[1:42:45.920 --> 1:42:47.640]  We just launched it 48 hours ago.
[1:42:47.640 --> 1:42:48.640]  I can't blame you.
[1:42:48.640 --> 1:42:53.100]  And then I'm going to talk about Google seeks to weaken search engine ranking of alternative
[1:42:53.100 --> 1:42:55.200]  media websites.
[1:42:55.200 --> 1:42:56.200]  That's going on.
[1:42:56.200 --> 1:43:00.720]  We're going to tell you how they're up to that new business.
[1:43:00.720 --> 1:43:05.360]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[1:43:05.360 --> 1:43:09.680]  Number one, new climate legislation could easily double or triple your electric bill.
[1:43:09.680 --> 1:43:14.040]  Number two, our new energies are wants to control how much power your electric company
[1:43:14.040 --> 1:43:15.360]  allows you to have.
[1:43:15.360 --> 1:43:16.360]  It's true.
[1:43:16.360 --> 1:43:21.080]  Total government control of electricity in the name of smart grid technology is coming.
[1:43:21.080 --> 1:43:25.400]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[1:43:25.400 --> 1:43:29.400]  And now new socialist legislation is only compounding the problem.
[1:43:29.400 --> 1:43:32.880]  Number four, dangerous weather is always a threat to local grids.
[1:43:32.880 --> 1:43:36.600]  Every year, thousands of families lose their power from weather related onages.
[1:43:36.600 --> 1:43:41.280]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[1:43:41.280 --> 1:43:45.120]  Folks, I really believe in the solar power generators offered by solutions from science.
[1:43:45.120 --> 1:43:46.520]  One of my oldest sponsors.
[1:43:46.520 --> 1:43:50.760]  You can get more information at www.mysolarbackup.com.
[1:43:50.760 --> 1:43:52.320]  That's mysolarbackup.com.
[1:43:52.320 --> 1:43:54.720]  Remember, the government doesn't own the sun.
[1:43:54.720 --> 1:44:01.480]  So go to mysolarbackup.com or call 1-877-327-0365.
[1:44:01.480 --> 1:44:05.640]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system
[1:44:05.640 --> 1:44:10.360]  with your self-produced colloidal silver solutions, yet many are unaware of the entire function
[1:44:10.360 --> 1:44:14.200]  of the Silver Lungs system and how it has been designed to deliver your silver solutions
[1:44:14.200 --> 1:44:16.880]  anywhere in or on the body.
[1:44:16.880 --> 1:44:21.640]  My name is Mario Safaldi, and I'm the developer of the Silver Lungs Generator.
[1:44:21.640 --> 1:44:26.240]  Not only does the Silver Lungs system produce endless colloidal and ionic silver solutions,
[1:44:26.240 --> 1:44:30.880]  it also comes equipped with the proper applicators and devices needed to deliver your silver
[1:44:30.880 --> 1:44:34.400]  solutions directly to key target areas.
[1:44:34.400 --> 1:44:41.200]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive
[1:44:41.200 --> 1:44:42.200]  system.
[1:44:42.200 --> 1:44:49.600]  Be sure to watch our new 7-minute video tour of the Silver Lungs system at www.silverlungs.com
[1:44:49.600 --> 1:44:52.680]  to learn more about how the Silver Lungs system works.
[1:44:52.680 --> 1:44:56.680]  As well, we are always ready to answer any questions you may have.
[1:44:56.680 --> 1:44:59.680]  That's www.silverlungs.com.
[1:44:59.680 --> 1:45:03.880]  Hi folks, this is Alex Jones asking you for a minute of your time to tell you about
[1:45:03.880 --> 1:45:04.880]  soap.
[1:45:04.880 --> 1:45:08.940]  Not detergents, but good old fashioned pure soap made by the Calvin Soap Company, a family
[1:45:08.940 --> 1:45:10.960]  owned and operated American company.
[1:45:10.960 --> 1:45:15.760]  My family, staff, friends, and radio listeners are constantly telling me how much they love
[1:45:15.760 --> 1:45:18.400]  these products for bath, air, laundry, and dishes.
[1:45:18.400 --> 1:45:22.400]  There is nothing like these factory direct, big money saving triple concentrated soaps
[1:45:22.400 --> 1:45:23.400]  anywhere.
[1:45:23.400 --> 1:45:32.000]  Get a free detailed catalog by calling 800-340-7091 or see them online at 5starsoap.com or infowars.com.
[1:45:32.000 --> 1:45:36.000]  Let's talk to the owner of 5 Star Soap, Marty Schachter, and see what he has to say.
[1:45:36.000 --> 1:45:42.000]  As founder and owner for over 63 years, people keep asking me, how's business?
[1:45:42.000 --> 1:45:47.000]  I'm happy to say our business is going down the drain.
[1:45:47.000 --> 1:45:58.200]  Call us at 1-800-340-7091 to visit our website 5starsoap.com for buying a 1 to 2 month soap
[1:45:58.200 --> 1:45:59.200]  sampler.
[1:45:59.200 --> 1:46:00.200]  Thank you.
[1:46:00.200 --> 1:46:05.520]  A very wealthy US citizen is predicting that in 2011, we will witness the most important
[1:46:05.520 --> 1:46:08.240]  day in America in more than 50 years.
[1:46:08.240 --> 1:46:10.800]  He says it will change everything about our lives.
[1:46:10.800 --> 1:46:14.720]  The way you shop, travel, invest, educate your children, and even how you take care of your
[1:46:14.720 --> 1:46:16.200]  health and your own family.
[1:46:16.200 --> 1:46:19.240]  Now this man has made some outrageous predictions over the years.
[1:46:19.240 --> 1:46:21.560]  The crazy part is, he's usually right.
[1:46:21.560 --> 1:46:25.760]  You see, he predicted the collapse of GM, Panny May, Freddie Mac, and America's biggest
[1:46:25.760 --> 1:46:27.800]  small owner, General Growth Properties.
[1:46:27.800 --> 1:46:31.120]  In fact, Barron's called his work a dire prophecy.
