[00:00:01.536 --> 00:00:08.164]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:24:25.859 --> 01:24:32.381]  As valuable as the internet can be in helping to spread information, most people know that you can't believe everything you read.
[01:24:32.381 --> 01:24:35.221]  Especially how do you know when a politician's lying, their lips are moving.
[01:24:35.221 --> 01:24:43.764]  This is the same White House with their regulations czar Cass Sunstein on record, putting out policy papers saying arrest people that question man-made global warming.
[01:24:43.764 --> 01:24:46.004]  He's on record.
[01:24:46.004 --> 01:24:47.184]  And they want the kill switch.
[01:24:47.184 --> 01:24:50.145]  Oh, they really know how valuable the internet is.
[01:24:50.145 --> 01:24:52.666]  Every line is spin and deception.
[01:24:54.022 --> 01:24:55.583]  So it'll take a while to go over this press release.
[01:24:55.583 --> 01:24:57.865]  I'm sorry, every line is a fraud.
[01:24:57.865 --> 01:25:13.758]  As valuable as the internet can be in helping spread information, most people know that if you can't believe everything you read, and they should check the source before relying and relaying every alarming story they read.
[01:25:13.758 --> 01:25:14.919]  But here's the problem.
[01:25:14.919 --> 01:25:17.921]  They then don't give a link to the source they're trying to discredit.
[01:25:17.921 --> 01:25:23.186]  They don't even tell you who it is, Alex Jones, via Matt Drudge, Rush Limbaugh, Fox News.
[01:25:24.669 --> 01:25:31.093]  So right there they say, we love the internet when they're actually trying to take over the free web on record.
[01:25:31.093 --> 01:25:37.196]  Then they go on and say you should check the source, but they don't give you the source.
[01:25:37.196 --> 01:25:38.077]  I'm about to get to that.
[01:25:38.077 --> 01:25:41.238]  See, every line is a deception.
[01:25:41.238 --> 01:25:42.939]  I mean, did the devil write this?
[01:25:42.939 --> 01:25:45.661]  I've never, literally everything in here is a lie.
[01:25:47.328 --> 01:25:50.610]  All 1, 2, 3, 4, 5, 6 paragraphs.
[01:25:50.610 --> 01:25:52.591]  Every line is a lie.
[01:25:52.591 --> 01:25:57.054]  Some lines of this have multiple lies per line.
[01:25:57.054 --> 01:25:59.315]  How do you counter something like this?
[01:25:59.315 --> 01:26:06.680]  Well, we have in the article by Alex Jones and Paul Joseph Watson, but I'm going to get to that in a moment.
[01:26:06.680 --> 01:26:08.401]  Continuing, you can't believe everything you read.
[01:26:08.401 --> 01:26:10.542]  I think that's the only true statement in here.
[01:26:11.969 --> 01:26:17.775]  As valuable as the internet can be in helping spread information, most people know that you can't believe everything you read.
[01:26:17.775 --> 01:26:24.281]  And they should check the source before relying and relaying every alarming story they read.
[01:26:24.281 --> 01:26:27.984]  One such story is going around the internet over the past two days.
[01:26:29.045 --> 01:26:34.469]  Claiming that the Obama administration is somehow responsible for the rolling blackouts in Texas.
[01:26:34.469 --> 01:26:36.110]  By the way, they're all over the country.
[01:26:36.110 --> 01:26:38.352]  From California to Arizona.
[01:26:38.352 --> 01:26:39.833]  Our article says that, by the way.
[01:26:39.833 --> 01:26:40.634]  So that's another lie.
[01:26:40.634 --> 01:26:41.755]  It's not just Texas.
[01:26:41.755 --> 01:26:44.557]  That have caused terrible hardship for so many Texans.
[01:26:45.689 --> 01:26:48.730]  I guess that's a little vein of truth there, too, that has caused hardship.
[01:26:48.730 --> 01:26:52.712]  The source is questionable, and the story is unquestionably false.
[01:26:52.712 --> 01:26:54.592]  But they do not give a source!
[01:26:54.592 --> 01:26:55.733]  They do not give a source!
[01:26:55.733 --> 01:27:01.795]  They just got done in the line before saying, you've got to check the sources!
[01:27:01.795 --> 01:27:10.158]  In our article, every line has links to mainstream and government admissions, but with them, they don't give any links but one to the Houston Chronicle.
[01:27:11.388 --> 01:27:22.798]  According to the Electric Reliability Council of Texas, these blackouts were actually a result of extreme cold temperatures and high winds, which led to a variety of mechanical failures at more than 50 plants around the state.
[01:27:22.798 --> 01:27:24.580]  Let's stop right there.
[01:27:26.172 --> 01:27:30.915]  That's another giant, huge, stinking straw man.
[01:27:30.915 --> 01:27:31.616]  What's a straw man?
[01:27:31.616 --> 01:27:33.377]  They don't attack what we really said.
[01:27:33.377 --> 01:27:34.958]  They build a line.
[01:27:34.958 --> 01:27:42.983]  Our article obviously says the cold weather taxed the power plants, and because we haven't built enough of them, we've had outages.
[01:27:42.983 --> 01:27:53.711]  And then we link to all the white paper and think tank reports stating that we're in a power deficit compared to China and others for our basic industrial needs, not to mention just general.
[01:27:54.591 --> 01:28:11.339]  So see the bait-and-switch there, talking to you like you're five-year-old children, saying, oh, this unreputable source that we're not going to let you link to so you can make up your own mind and actually read, this unreputable source, just trust us, we're not going to put a link to them or even say who they are.
[01:28:12.839 --> 01:28:25.266]  They're saying that, and I noticed that was their counter in Media Matters, George Soros, their counter in a whole bunch of other newspapers that did attack us by name as the surrogates of the White House.
[01:28:25.266 --> 01:28:34.151]  They said Jones and the other lunatic writers said Obama flipped a switch and turned the power off when everyone knows it was cold weather.
[01:28:34.151 --> 01:28:40.314]  No, we said cold weather hit and because we haven't built enough power plants that there were huge power outages all over the country.
[01:28:41.857 --> 01:28:44.499]  Then they only say we said it was in Texas.
[01:28:44.499 --> 01:28:45.960]  I'm going to continue here.
[01:28:45.960 --> 01:28:52.285]  But see, this is the type of deception, the trained liars that we're dealing with.
[01:28:52.285 --> 01:28:57.629]  We're going to go over these lies one by one, then I'm getting into the Super Bowl where they're sticking their hands down people's pants.
[01:29:00.470 --> 01:29:01.631]  A very wealthy U.S.
[01:29:01.631 --> 01:29:08.577]  citizen is predicting that in 2011, we will witness the most important day in America in more than 50 years.
[01:29:08.577 --> 01:29:11.120]  He says it will change everything about our lives.
[01:29:11.120 --> 01:29:16.504]  The way you shop, travel, invest, educate your children, and even how you take care of your health and your own family.
[01:29:16.504 --> 01:29:19.547]  Now this man has made some outrageous predictions over the years.
[01:29:19.547 --> 01:29:21.609]  The crazy part is, he's usually right.
[01:29:21.849 --> 01:29:28.112]  You see, he predicted the collapse of GM, Fannie Mae, Freddie Mac, and America's biggest mall owner, General Growth Properties.
[01:29:28.112 --> 01:29:31.474]  In fact, Barron's called his work a dire prophecy.
[01:29:31.474 --> 01:29:37.257]  Recently, he created a video, which you can watch online for free, detailing his biggest and most important prediction yet.
[01:29:37.257 --> 01:29:38.897]  And it's a real eye-opener.
[01:29:38.897 --> 01:29:40.198]  I can't stress this enough.
[01:29:40.198 --> 01:29:42.879]  You should at least watch this free video online today.
[01:29:42.879 --> 01:29:44.280]  He explains everything you need to know.
[01:29:44.560 --> 01:29:47.084]  Including simple steps you can take to protect yourself.
[01:29:47.084 --> 01:29:51.731]  You can find the video at www.EndOfAmerica3.com.
[01:29:51.731 --> 01:29:54.315]  That's End of America, the number 3.com.
[01:29:54.315 --> 01:29:58.180]  Watch the free video at www.EndOfAmerica3.com.
[01:29:58.180 --> 01:29:59.182]  That's EndOfAmerica3.com.
[01:30:00.143 --> 01:30:04.348]  Hi folks, this is Alex Jones asking you for a minute of your time to tell you about soap.
[01:30:04.348 --> 01:30:10.754]  Not detergents, but good old-fashioned pure soap made by the Cal Bend Soap Company, a family-owned and operated American company.
[01:30:10.754 --> 01:30:18.142]  My family, staff, friends, and radio listeners are constantly telling me how much they love these products for bath, hair, laundry, and dishes.
[01:30:18.142 --> 01:30:22.687]  There is nothing like these factory-direct, big-money-saving, triple-concentrated soaps anywhere.
[01:30:23.007 --> 01:30:31.673]  Get a free, detailed catalog by calling 800-340-7091 or see them online at 5starsoap.com or infowars.com.
[01:30:31.673 --> 01:30:35.916]  Let's talk to the owner of 5 Star Soap, Marty Schachter, and see what he has to say.
[01:30:35.916 --> 01:30:42.081]  As founder and owner for over 63 years, people keep asking me, how's business?
[01:30:42.701 --> 01:30:46.583]  I'm happy to say our business is going down the drain.
[01:30:46.583 --> 01:30:53.548]  Call us at 1-800-340-7091 or visit our website 5starsoap.com for buying our 1-2 month soap sampler.
[01:30:53.548 --> 01:30:54.188]  Thank you!
[01:31:00.745 --> 01:31:16.240]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions, yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[01:31:16.240 --> 01:31:19.904]  My name is Mario Cifaldi and I'm the developer of the Silver Lungs Generator.
[01:31:20.922 --> 01:31:33.676]  Not only does the Silver Lung System produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[01:31:33.676 --> 01:31:40.943]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[01:31:41.624 --> 01:31:52.018]  Be sure to watch our new 7 minute video tour of the Silver Lungs System at www.SilverLungs.com to learn more about how the Silver Lungs System works.
[01:31:52.018 --> 01:31:55.943]  As well, we are always ready to answer any questions you may have.
[01:31:55.943 --> 01:31:59.067]  That's www.SilverLungs.com
[01:31:59.648 --> 01:32:04.192]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[01:32:04.192 --> 01:32:05.112]  Number 1.
[01:32:05.112 --> 01:32:08.535]  New climate legislation could easily double or triple your electric bill.
[01:32:08.535 --> 01:32:09.396]  Number 2.
[01:32:09.396 --> 01:32:14.300]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:32:14.300 --> 01:32:15.040]  It's true.
[01:32:15.040 --> 01:32:19.904]  Total government control of electricity in the name of smart grid technology is coming.
[01:32:19.904 --> 01:32:20.725]  Number 3.
[01:32:20.725 --> 01:32:24.328]  In some areas of the country, the power grid is dangerously overloaded.
[01:32:24.328 --> 01:32:28.011]  And now, new socialist legislation is only compounding the problem.
[01:32:28.211 --> 01:32:29.012]  Number 4.
[01:32:29.012 --> 01:32:31.776]  Dangerous weather is always a threat to local grids.
[01:32:31.776 --> 01:32:35.460]  Every year, thousands of families lose their power from weather-related outages.
[01:32:35.460 --> 01:32:36.241]  Number 5.
[01:32:36.241 --> 01:32:40.407]  A solar power generator provides powerful backup, insurance, and peace of mind.
[01:32:40.407 --> 01:32:45.173]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:32:45.433 --> 01:32:49.616]  You can get more information at www.mysolarbackup.com.
[01:32:49.616 --> 01:32:51.397]  That's mysolarbackup.com.
[01:32:51.397 --> 01:32:53.638]  Remember, the government doesn't own the sun.
[01:32:53.638 --> 01:32:56.260]  So go to mysolarbackup.com or call 1-877-327-0365.
[01:32:56.260 --> 01:33:03.385]  Coast to Coast.
[01:33:03.385 --> 01:33:05.446]  Direct from Austin.
[01:33:05.446 --> 01:33:08.648]  You're listening to the Alex Jones Broadcasting Network.
[01:33:20.882 --> 01:33:26.868]  WhitehouseAttacksPrisonPlanet.com reports on blackouts.
[01:33:43.326 --> 01:33:55.316]  Again, White House attacks, prisonblended.com report on blackout, studded media matters, George Soros outfit, and they just tell lie after lie in this piece we're going through here.
[01:33:55.316 --> 01:34:00.120]  Anytime communities experience major outages,
[01:34:01.494 --> 01:34:24.252]  It is a cause for concern and major utilities and regulators are investigating steps that can be taken to decrease any weather-related vulnerability of power generating plants in the state, unlike their northern counterparts, which experience extreme cold every winter and often are not designed to withstand such rare weather conditions.
[01:34:24.252 --> 01:34:29.276]  So they go on to claim that we're having power outages, by the way, from, again, New York to California.
[01:34:30.817 --> 01:34:41.623]  Because they don't experience regular cold, and they're implying that we're only talking about Texas here, when it's Texas that's supplying much of Oklahoma, Kansas, Missouri, and surrounding states power.
[01:34:41.623 --> 01:34:44.205]  Biggest power producer in the country.
[01:34:44.205 --> 01:34:51.189]  I mean, we have the clips of Obama saying that he wants to bankrupt coal plants.
[01:34:51.189 --> 01:34:56.231]  That you can build one, but they're going to put carbon taxes on you so high that it's going to bankrupt you.
[01:34:56.231 --> 01:34:57.072]  In fact, do we have that clip?
[01:34:58.175 --> 01:35:00.576]  Let's go ahead and roll that clip now.
[01:35:00.576 --> 01:35:02.736]  It's only 13 seconds for folks.
[01:35:02.736 --> 01:35:05.977]  Here it is.
[01:35:05.977 --> 01:35:11.838]  Use coal without emitting greenhouse gases and carbon.
[01:35:11.838 --> 01:35:15.238]  How can we sequester that carbon and capture it?
[01:35:15.238 --> 01:35:21.200]  If we can't, then we're going to still be working on alternatives.
[01:35:25.966 --> 01:35:31.390]  Let me sort of describe my overall policy.
[01:35:31.390 --> 01:35:40.115]  What I've said is that we would put a cap-and-trade system in place that is as aggressive, if not more aggressive, than anybody else's out there.
[01:35:40.115 --> 01:35:51.703]  I was the first to call for a 100% auction on the cap-and-trade system, which means that every unit of carbon or greenhouse gases that was emitted would be charged to the polluter.
[01:35:52.863 --> 01:36:10.606]  That will create a market in which whatever technologies are out there to be presented, whatever power plants that are being built, that they would have to meet the rigors of that market and the ratcheted down caps that are placed, imposed every year.
[01:36:10.606 --> 01:36:13.647]  So if somebody wants to build a coal-powered plant, they can.
[01:36:13.647 --> 01:36:21.468]  It's just that it will bankrupt them because they're going to be charged a huge sum for all that greenhouse gas that's being emitted.
[01:36:22.813 --> 01:36:29.118]  That will also generate billions of dollars that we can invest in solar, wind, biodiesel.
[01:36:29.118 --> 01:36:32.521]  By the way, solar supplies 1% of the United States.
[01:36:32.521 --> 01:36:35.483]  And I looked up the Fed's admitted numbers.
[01:36:35.483 --> 01:36:42.209]  It costs 10 times as much money for every megawatt of wind power that you get compared to coal.
[01:36:42.209 --> 01:36:45.852]  Then they go on and lie and say that coal is incredibly toxic.
[01:36:45.852 --> 01:36:50.276]  I'm going to play a three-minute news piece coming up the next segment where they go from
[01:36:51.499 --> 01:36:52.240]  We're good to go.
[01:37:17.962 --> 01:37:26.645]  And so the White House and not just Obama, but Biden and others are on record saying that they want to bankrupt coal.
[01:37:26.645 --> 01:37:30.647]  Now, continuing with the White House trying to counter our report.
[01:37:32.691 --> 01:37:40.099]  Some are trying to blame these blackouts, which the industry has already provided explanation for.
[01:37:40.099 --> 01:37:44.523]  Well, of course the industry said it was the cold weather that caused them not to be able to meet demand.
[01:37:44.523 --> 01:37:50.149]  That's the point, is that we haven't built enough plants, and our prices have gone way up because they haven't built more plants.
[01:37:50.729 --> 01:37:50.789]  And
[01:38:08.797 --> 01:38:10.019]  That Congress has it passed.
[01:38:10.019 --> 01:38:11.420]  So here's another deception.
[01:38:11.420 --> 01:38:13.603]  They go on to say, well, we haven't implemented this yet.
[01:38:13.603 --> 01:38:15.406]  Yeah, because Texas is suing you.
[01:38:15.406 --> 01:38:17.368]  You tried to implement it last year.
[01:38:17.368 --> 01:38:19.511]  It's set to go into implementation next month.
[01:38:19.511 --> 01:38:24.878]  And the feds have taken over the Texas power plants that supply the surrounding five states with much of their power.
[01:38:24.878 --> 01:38:26.960]  So again, it's another deception.
[01:38:27.641 --> 01:38:28.462]  Uh, here.
[01:38:28.462 --> 01:38:31.824]  Uh, claiming that they haven't put any of these new restrictions in yet.
[01:38:31.824 --> 01:38:37.849]  Obama took the already, uh, regulations that were in place and used those.
[01:38:37.849 --> 01:38:39.731]  And we have an article countering this.
[01:38:39.731 --> 01:38:42.112]  And the article that we originally wrote shows all the examples.
[01:38:42.112 --> 01:38:45.455]  Headline, Obama EPA shuts down South Dakota plan.
[01:38:45.455 --> 01:38:47.697]  Obama EPA shuts down Georgia plan.
[01:38:47.697 --> 01:38:50.159]  Obama EPA shuts down Texas plan.
[01:38:50.159 --> 01:38:53.641]  Obama EPA denies permit to new plan.
[01:38:53.641 --> 01:38:56.984]  Obama EPA moves to block new Corpus Christi power plan.
[01:38:57.624 --> 01:38:59.545]  On and on and on!
[01:38:59.545 --> 01:39:04.727]  Our article is big and beefy and thick and long and filled with links.
[01:39:04.727 --> 01:39:08.509]  There's nothing in Obama's article.
[01:39:08.509 --> 01:39:11.330]  They're just shoveling you lies.
[01:39:11.330 --> 01:39:20.515]  Some are trying to blame these blackouts, which the industry has already provided explanation for, on the Clean Air Act standards under consideration to curb dangerous pollution, including carbon pollution.
[01:39:21.588 --> 01:39:30.396]  Oh, to curb dangerous pollution, including carbon pollution, which is carbon dioxide that humans exhale that plants breathe, that plants live off of.
[01:39:30.396 --> 01:39:35.600]  While these claims gain traction on the internet, there is a major problem with this theory.
[01:39:35.600 --> 01:39:40.785]  No power plant in Texas has yet been required to do anything to control carbon pollution.
[01:39:40.785 --> 01:39:42.286]  They're calling carbon dioxide.
[01:39:42.286 --> 01:39:45.469]  See, because nothing's coming out of them now but water vapor and carbon dioxide,
[01:39:46.169 --> 01:39:53.194]  And they know that the general public knows that water isn't bad, so they pick the other thing coming out of them and call it carbon pollution.
[01:39:53.194 --> 01:39:55.056]  Yeah, carbon dioxide.
[01:39:55.056 --> 01:40:03.642]  In December, the EPA announced that it intended to update important Clean Air Act standards for decades have decreased harmful pollution and protected public health.
[01:40:03.642 --> 01:40:15.772]  In the coming months, the EPA will work closely with key stakeholders, including industry, that means GE who's exempt, to develop a common sense standards for currently unchecked dangerous carbon pollution.
[01:40:17.418 --> 01:40:21.041]  And then when you read closer what they're talking about, that's carbon dioxide.
[01:40:21.041 --> 01:40:24.704]  But the average person reading this goes, oh, well, they're trying to save me from pollution.
[01:40:24.704 --> 01:40:35.393]  Any standard which will leverage existing technologies and only apply to the largest polluters will not be proposed until later this year, allowing an extensive public comment period.
[01:40:35.393 --> 01:40:40.617]  And following that additional input, no final rule is scheduled to be in place until late 2012.
[01:40:40.617 --> 01:40:42.939]  They're already implementing all this stuff for two years.
[01:40:44.175 --> 01:40:49.418]  We've got countless links to mainstream news where they've been shutting them down, more lies.
[01:40:49.418 --> 01:40:57.063]  Despite these modest steps, you just heard Obama say he wants the most draconian of any country, a 50% cut.
[01:40:57.063 --> 01:41:00.965]  You just heard the president say he wants to bankrupt them.
[01:41:00.965 --> 01:41:03.747]  You just heard them say he wants the most draconian.
[01:41:03.747 --> 01:41:08.610]  I got clips of Biden, by the way, in our article saying you're not gonna be allowed to have a plan.
[01:41:08.610 --> 01:41:13.053]  But here they are lying, saying we just want some modest, reasonable, come on.
[01:41:15.233 --> 01:41:25.116]  Despite these modest steps, many continue to mischaracterize this process, making unsubstantiated claims about the impact that this will have on everything from industry to energy prices.
[01:41:25.116 --> 01:41:27.417]  Energy prices are way up, no one denies that.
[01:41:27.417 --> 01:41:38.581]  The most recent effort simply underscores a willingness to ignore the facts, they presented none here, to further an agenda that seeks to stop the EPA from sensible updates, updates, to the Clean Air Act.
[01:41:39.406 --> 01:41:51.353]  No, it's the Kyoto Protocol Treaty that you couldn't get rammed through, that you couldn't get passed, that the Congress wouldn't pass, and so now they're having congressional hearings about it.
[01:41:51.353 --> 01:41:56.376]  The state of Texas and others are suing you, just like the Health Care Act is being ruled unconstitutional.
[01:41:57.523 --> 01:42:09.571]  And Obama's giving hundreds of waivers to his friends like McDonald's, and then, and then, Waterburger or Burger King don't get waivers, and their prices have to go up, and they gotta buy insurance, but McDonald's doesn't.
[01:42:09.571 --> 01:42:10.851]  It's the same thing here.
[01:42:10.851 --> 01:42:16.895]  In fact, if we can pull up that headline, it was in the AP, it was also in the Washington Examiner.
[01:42:16.895 --> 01:42:22.259]  Obama gives GE exemption on new clean air rules.
[01:42:22.899 --> 01:42:24.940]  But no one else gets these exemptions.
[01:42:24.940 --> 01:42:26.421]  This is what we're talking about.
[01:42:26.421 --> 01:42:27.601]  This is unfair.
[01:42:27.601 --> 01:42:28.742]  This is wrong.
[01:42:28.742 --> 01:42:31.523]  And it's for insiders to make giant profits.
[01:42:31.523 --> 01:42:38.726]  The former head of GE that lobbied for all of this just two years ago is now the head of the President's Economic Council.
[01:42:38.726 --> 01:42:41.027]  Talk about conflict of interest.
[01:42:41.027 --> 01:42:43.868]  And by the way, it's not just us saying this.
[01:42:43.868 --> 01:42:49.691]  After we reported on it, and they linked our story, the Heritage Foundation concurred.
[01:42:51.380 --> 01:42:56.748]  There's the headline, Obama issues global warming rules in January, exempts GE power plants in February.
[01:42:56.748 --> 01:42:58.831]  Stay with us, we're gonna break it all down.
[01:43:00.458 --> 01:43:04.299]  Diamond Gusset is proud to announce the anthem of the Patriot movement.
[01:43:04.299 --> 01:43:08.560]  They're offering a free CD, t-shirt, and bumper sticker with a qualifying purchase.
[01:43:08.560 --> 01:43:13.260]  Diamond Gusset offers great products at great prices while keeping Americans working.
[01:43:13.260 --> 01:43:19.201]  I'm looking for a factory where a man can feed his family.
[01:43:19.201 --> 01:43:22.882]  Not worried about them moving south.
[01:43:22.882 --> 01:43:26.383]  Closing the doors and shutting her down tomorrow.
[01:43:29.009 --> 01:43:34.535]  I'm looking for America.
[01:43:34.535 --> 01:43:36.497]  We're American and be proud.
[01:43:36.497 --> 01:43:38.919]  Go to gusset.com forward slash America.
[01:43:38.919 --> 01:43:43.384]  The land I left free and the home of the brave.
[01:43:43.384 --> 01:43:47.107]  Seems like I just woke up one day and it was gone.
[01:43:54.952 --> 01:44:00.594]  Again, go to gusset.com forward slash America Today.
[01:44:00.594 --> 01:44:04.176]  Alex told you the government announced recently that the recession is over.
[01:44:04.176 --> 01:44:05.476]  It ended on June of 2009.
[01:44:05.476 --> 01:44:09.878]  The millions of Americans unable to find work might not agree.
[01:44:09.878 --> 01:44:15.820]  Perhaps the recession ended for the bankers and government employees, but for the rest of us, things seem to be getting worse.
[01:44:15.820 --> 01:44:17.961]  Gold and silver haven't heard the news either.
[01:44:17.961 --> 01:44:20.642]  They've begun their long-expected journey to the moon.
[01:44:21.002 --> 01:44:27.508]  In addition to converting your shrinking dollars into gold and silver, you should consider a food savings account from eFoodsDirect.
[01:44:27.508 --> 01:44:29.710]  They both make fabulous investments.
[01:44:29.710 --> 01:44:35.054]  Food is our greatest dependency and we know it will be more precious than any financial resource.
[01:44:35.054 --> 01:44:40.339]  You and your family need food to survive a crisis and you can't eat paper, stocks or metals.
[01:44:40.339 --> 01:44:45.523]  Alex has been urging you to invest in delicious, easy fix meals to enjoy now or save for long term.
[01:44:45.683 --> 01:44:48.885]  This will freeze the cost your food while you can still afford it.
[01:44:48.885 --> 01:44:51.887]  Visit efoodsdirect.com on the internet or call 800-409-5633.
[01:44:51.887 --> 01:44:52.647]  That's efoodsdirect.com or 800-409-5633.
[01:45:04.187 --> 01:45:05.428]  Tyranny is here.
[01:45:05.428 --> 01:45:09.310]  The grim future foretold in 1984 has become reality.
[01:45:09.310 --> 01:45:11.592]  It really says that the state is God.
[01:45:11.592 --> 01:45:17.475]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[01:45:17.475 --> 01:45:24.139]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[01:45:24.139 --> 01:45:30.123]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[01:45:30.123 --> 01:45:33.825]  Police State 4 chronicles the sickening depth to which our Republic has fallen.
[01:45:34.285 --> 01:45:38.569]  Prepare to enter the secretive world of emergency dictatorship.
[01:45:38.569 --> 01:45:44.533]  Body scanners, sound cameras, citizen spies, stage terror and cameras on every street corner.
[01:45:44.533 --> 01:45:48.076]  It's only the beginning of the New World Order's hellish plan.
[01:45:48.076 --> 01:45:50.057]  The police state isn't coming.
[01:45:50.057 --> 01:45:51.178]  It's here.
[01:45:51.178 --> 01:45:57.984]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[01:45:59.974 --> 01:46:01.616]  Hello friends, this is Alex Jones.
[01:46:01.616 --> 01:46:04.999]  You've heard me talk about Calden 5 Star Soaps for years.
[01:46:04.999 --> 01:46:10.224]  This is an American made product of the highest quality and compares to nothing you will find in stores.
[01:46:10.224 --> 01:46:13.647]  You can buy factory direct, shipped via UPS right to your door.
[01:46:13.647 --> 01:46:15.969]  Check them out on the web at 5starsoap.com.
[01:46:16.610 --> 01:46:20.154]  Or call 800-340-7091.
[01:46:20.154 --> 01:46:21.295]  Take my word for it.
[01:46:21.295 --> 01:46:23.938]  Once you've used pure soap, you won't buy anything else.
[01:46:23.938 --> 01:46:30.464]  Since 1947, Calvin Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[01:46:30.464 --> 01:46:31.966]  Buy American and stay clean.
[01:46:31.966 --> 01:46:35.269]  As well as support InfoWars, visit 5starsoap.com today.
[01:46:35.269 --> 01:46:35.669]  Or call 1-800-340-7091.
[01:46:35.669 --> 01:46:37.011]  Well, Marty, what do you have to say?
[01:46:40.276 --> 01:46:48.223]  As founder and owner for over 63 years, satisfaction is guaranteed on W Dirtback.
[01:46:48.223 --> 01:46:52.127]  Call us at 1-800-340-7091 for a free catalog or visit our website 5starsoap.com.
[01:46:52.127 --> 01:46:52.527]  Thank you!
[01:47:02.034 --> 01:47:03.555]  Coast to coast.
[01:47:03.555 --> 01:47:05.616]  Direct from Austin.
[01:47:05.616 --> 01:47:08.958]  You're listening to the Alex Jones Broadcasting Network.
[01:47:08.958 --> 01:47:15.122]  We are on the march.
[01:47:15.122 --> 01:47:16.843]  The empire is on the run.
[01:47:16.843 --> 01:47:20.446]  Alex Jones and the GCN Radio Network.
[01:47:30.811 --> 01:47:31.412]  We're live.
[01:47:31.412 --> 01:47:35.617]  It's Sunday, the 6th day of February, 2011.
[01:47:35.617 --> 01:47:36.618]  Super Bowl Sunday.
[01:47:36.618 --> 01:47:45.709]  I'm going to be talking about the police state at the Super Bowl, the latest developments in Egypt, and a lot more coming up in the next hour.
[01:47:48.049 --> 01:47:51.451]  The bottom line here is, look at how weak the White House is.
[01:47:51.451 --> 01:47:55.012]  Look at how scared they are of PrisonPlanet.com.
[01:47:55.012 --> 01:48:01.956]  Yes, PrisonPlanet.com, according to Alexa ratings and Google Analytics, does get more visitors than MSNBC.com.
[01:48:01.956 --> 01:48:03.897]  They're afraid of the alternative media.
[01:48:03.897 --> 01:48:11.881]  They're afraid of talk radio, which is why they're openly moving to censor and attack free speech and put the Fairness Doctrine back into place.
[01:48:11.881 --> 01:48:16.463]  Read our article that got the White House so upset, and then compare it
[01:48:17.745 --> 01:48:22.344]  To the White House's response, which we just chronicled the lies in.
[01:48:23.359 --> 01:48:26.360]  WhiteHouseAttacksPrisonPlanet.com report on blackouts.
[01:48:26.360 --> 01:48:30.481]  Our original article picked up by Fox News.
[01:48:30.481 --> 01:48:33.441]  They just took our story and directly linked to it.
[01:48:33.441 --> 01:48:38.322]  Obama's blocking of new power plants triggers nationwide blackouts.
[01:48:38.322 --> 01:48:41.163]  But they put a question mark on the end of it.
[01:48:41.163 --> 01:48:43.444]  And again, our article was about nationwide.
[01:48:43.444 --> 01:48:45.184]  You saw it last week.
[01:48:45.184 --> 01:48:48.825]  From California to New York, power outages all over the place.
[01:48:50.045 --> 01:48:51.546]  Because they've cut back so much.
[01:48:51.546 --> 01:48:57.228]  Now for the insiders that are still allowed to operate, they make bigger profits and that's great, but we become like Venezuela.
[01:48:57.228 --> 01:48:59.649]  You know why Ceausescu fell in 89?
[01:48:59.649 --> 01:49:13.855]  Because he controlled the only power plants in the country, and used it to become a billionaire and build big palaces, and the Romanians, it's on even CIA factbook, they admit, rebelled mainly over the rolling blackouts that they were so sick of.
[01:49:13.855 --> 01:49:16.456]  So another sign of authoritarianism.
[01:49:16.456 --> 01:49:16.616]  Now,
[01:49:18.035 --> 01:49:34.022]  The biggest lie in their report isn't that they didn't link to us so people could see what we actually said, or that we said it was just a Texas issue, or to imply that we didn't say it was originally triggered by the cold weather, but that, again, we couldn't respond because of lack of power plants.
[01:49:34.022 --> 01:49:36.704]  It's where they keep saying horrible carbon pollution.
[01:49:37.344 --> 01:49:46.368]  Now I have family who have been engineers, one of them is retired now, and worked in both oil refineries and coal-powered plants.
[01:49:46.368 --> 01:49:51.631]  And I've seen them over the years get so angry when they hear reports about dirty coal.
[01:49:51.631 --> 01:49:55.493]  There are federally mandated censors in the stacks.
[01:49:55.493 --> 01:49:57.274]  If anything but carbon dioxide
[01:49:58.491 --> 01:50:06.962]  And water comes out, alarms go off, they have to shut all the smoke into a holding area and basically turn the power plant off.
[01:50:06.962 --> 01:50:08.444]  They're not allowed to release any.
