whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:33:39.480 --> 01:33:40.480]   have
[01:33:40.480 --> 01:33:41.480]   to
[01:33:41.480 --> 01:33:42.480]   leave
[01:33:42.480 --> 01:33:43.480]   on the
[01:33:43.480 --> 01:33:44.480]   Syrian
[01:33:44.480 --> 01:33:45.480]   airfield.
[01:33:45.480 --> 01:33:46.480]   I
[01:33:46.480 --> 01:33:47.480]   have
[01:33:47.480 --> 01:33:48.480]   to
[01:33:48.480 --> 01:33:49.480]   leave
[01:33:49.480 --> 01:33:50.480]   on the
[01:33:50.480 --> 01:33:51.480]   Syrian
[01:33:51.480 --> 01:33:52.480]   airfield.
[01:33:52.480 --> 01:33:53.480]   I
[01:33:53.480 --> 01:33:54.480]   have
[01:33:54.480 --> 01:33:55.480]   to
[01:33:55.480 --> 01:33:56.480]   leave
[01:33:56.480 --> 01:33:57.480]   on the
[01:33:57.480 --> 01:33:58.480]   Syrian
[01:33:58.480 --> 01:33:59.480]   airfield.
[01:33:59.480 --> 01:34:00.480]   I
[01:34:00.480 --> 01:34:01.480]   have
[01:34:01.480 --> 01:34:02.480]   to
[01:34:02.480 --> 01:34:03.480]   leave
[01:34:03.480 --> 01:34:04.480]   on the
[01:34:04.480 --> 01:34:05.480]   Syrian
[01:34:05.480 --> 01:34:06.480]   airfield.
[01:34:06.480 --> 01:34:07.480]   I
[01:34:07.480 --> 01:34:08.480]   have
[01:34:08.480 --> 01:34:09.480]   to
[01:34:09.480 --> 01:34:10.480]   leave
[01:34:10.480 --> 01:34:11.480]   on the
[01:34:11.480 --> 01:34:12.480]   Syrian
[01:34:12.480 --> 01:34:13.480]   airfield.
[01:34:13.480 --> 01:34:14.480]   I
[01:34:14.480 --> 01:34:15.480]   have
[01:34:15.480 --> 01:34:16.480]   to
[01:34:16.480 --> 01:34:17.480]   leave
[01:34:17.480 --> 01:34:18.480]   on the
[01:34:18.480 --> 01:34:19.480]   Syrian
[01:34:19.480 --> 01:34:20.480]   airfield.
[01:34:20.480 --> 01:34:21.480]   I
[01:34:21.480 --> 01:34:22.480]   have
[01:34:22.480 --> 01:34:23.480]   to
[01:34:23.480 --> 01:34:24.480]   leave
[01:34:24.480 --> 01:34:25.480]   on the
[01:34:25.480 --> 01:34:26.480]   Syrian
[01:34:26.480 --> 01:34:27.480]   airfield.
[01:34:27.480 --> 01:34:28.480]   I
[01:34:28.480 --> 01:34:29.480]   have
[01:34:29.480 --> 01:34:30.480]   to
[01:34:30.480 --> 01:34:31.480]   leave
[01:34:31.480 --> 01:34:32.480]   on the
[01:34:32.480 --> 01:34:33.480]   Syrian
[01:34:33.480 --> 01:34:34.480]   airfield.
[01:34:34.480 --> 01:34:35.480]   I
[01:34:35.480 --> 01:34:36.480]   have
[01:34:36.480 --> 01:34:37.480]   to
[01:34:37.480 --> 01:34:38.480]   leave
[01:34:38.480 --> 01:34:39.480]   on the
[01:34:39.480 --> 01:34:40.480]   Syrian
[01:34:40.480 --> 01:34:41.480]   airfield.
[01:34:41.480 --> 01:34:42.480]   I
[01:34:42.480 --> 01:34:43.480]   have
[01:34:43.480 --> 01:34:44.480]   to
[01:34:44.480 --> 01:34:45.480]   leave
[01:34:45.480 --> 01:34:46.480]   on the
[01:34:46.480 --> 01:34:47.480]   Syrian
[01:34:47.480 --> 01:34:48.480]   airfield.
[01:34:48.480 --> 01:34:49.480]   I
[01:34:49.480 --> 01:34:50.480]   have
[01:34:50.480 --> 01:34:51.480]   to
[01:34:51.480 --> 01:34:52.480]   leave
[01:34:52.480 --> 01:34:53.480]   on the
[01:34:53.480 --> 01:34:54.480]   Syrian
[01:34:54.480 --> 01:34:55.480]   airfield.
[01:34:55.480 --> 01:34:56.480]   I
[01:34:56.480 --> 01:34:57.480]   have
[01:34:57.480 --> 01:34:58.480]   to
[01:34:58.480 --> 01:34:59.480]   leave
[01:34:59.480 --> 01:35:00.480]   on the
[01:35:00.480 --> 01:35:01.480]   Syrian
[01:35:01.480 --> 01:35:02.480]   airfield.
[01:35:02.480 --> 01:35:03.480]   I
[01:35:03.480 --> 01:35:04.480]   have
[01:35:04.480 --> 01:35:05.480]   to
[01:35:05.480 --> 01:35:06.480]   leave
[01:35:06.480 --> 01:35:07.480]   on the
[01:35:07.480 --> 01:35:08.480]   Syrian
[01:35:08.480 --> 01:35:09.480]   airfield.
[01:35:09.480 --> 01:35:10.480]   I
[01:35:10.480 --> 01:35:11.480]   have
[01:35:11.480 --> 01:35:12.480]   to
[01:35:12.480 --> 01:35:13.480]   leave
[01:35:13.480 --> 01:35:14.480]   on the
[01:35:14.480 --> 01:35:15.480]   Syrian
[01:35:15.480 --> 01:35:16.480]   airfield.
[01:35:16.480 --> 01:35:17.480]   I
[01:35:17.480 --> 01:35:18.480]   have
[01:35:18.480 --> 01:35:19.480]   to
[01:35:19.480 --> 01:35:20.480]   leave
[01:35:20.480 --> 01:35:21.480]   on the
[01:35:21.480 --> 01:35:22.480]   Syrian
[01:35:22.480 --> 01:35:23.480]   airfield.
[01:35:23.480 --> 01:35:24.480]   I
[01:35:24.480 --> 01:35:25.480]   have
[01:35:25.480 --> 01:35:26.480]   to
[01:35:26.480 --> 01:35:27.480]   leave
[01:35:27.480 --> 01:35:28.480]   on the
[01:35:28.480 --> 01:35:29.480]   Syrian
[01:35:29.480 --> 01:35:30.480]   airfield.
[01:35:30.480 --> 01:35:31.480]   I
[01:35:31.480 --> 01:35:32.480]   have
[01:35:32.480 --> 01:35:33.480]   to
[01:35:33.480 --> 01:35:34.480]   leave
[01:35:34.480 --> 01:35:35.480]   on the
[01:35:35.480 --> 01:35:36.480]   Syrian
[01:35:36.480 --> 01:35:37.480]   airfield.
[01:35:37.480 --> 01:35:38.480]   I
[01:35:38.480 --> 01:35:39.480]   have
[01:35:39.480 --> 01:35:40.480]   to
[01:35:40.480 --> 01:35:41.480]   leave
[01:35:41.480 --> 01:35:42.480]   on the
[01:35:42.480 --> 01:35:43.480]   Syrian
[01:35:43.480 --> 01:35:44.480]   airfield.
[01:35:44.480 --> 01:35:45.480]   I
[01:35:45.480 --> 01:35:46.480]   have
[01:35:46.480 --> 01:35:47.480]   to
[01:35:47.480 --> 01:35:48.480]   leave
[01:35:48.480 --> 01:35:49.480]   on the
[01:35:49.480 --> 01:35:50.480]   Syrian
[01:35:50.480 --> 01:35:51.480]   airfield.
[01:35:51.480 --> 01:35:52.480]   I
[01:35:52.480 --> 01:35:53.480]   have
[01:35:53.480 --> 01:35:54.480]   to
[01:35:54.480 --> 01:35:55.480]   leave
[01:35:55.480 --> 01:35:56.480]   on the
[01:35:56.480 --> 01:35:57.480]   Syrian
[01:35:57.480 --> 01:35:58.480]   airfield.
[01:35:58.480 --> 01:35:59.480]   I
[01:35:59.480 --> 01:36:00.480]   have
[01:36:00.480 --> 01:36:01.480]   to
[01:36:01.480 --> 01:36:02.480]   leave
[01:36:02.480 --> 01:36:03.480]   on the
[01:36:03.480 --> 01:36:04.480]   Syrian
[01:36:04.480 --> 01:36:05.480]   airfield.
[01:36:05.480 --> 01:36:06.480]   I
[01:36:06.480 --> 01:36:07.480]   have
[01:36:07.480 --> 01:36:08.480]   to
[01:36:08.480 --> 01:36:09.480]   leave
[01:36:09.480 --> 01:36:10.480]   on the
[01:36:10.480 --> 01:36:11.480]   Syrian
[01:36:11.480 --> 01:36:12.480]   airfield.
[01:36:12.480 --> 01:36:13.480]   I
[01:36:13.480 --> 01:36:14.480]   have
[01:36:14.480 --> 01:36:15.480]   to
[01:36:15.480 --> 01:36:16.480]   leave
[01:36:16.480 --> 01:36:17.480]   on the
[01:36:17.480 --> 01:36:18.480]   Syrian
[01:36:18.480 --> 01:36:19.480]   airfield.
[01:36:19.480 --> 01:36:20.480]   I
[01:36:20.480 --> 01:36:21.480]   have
[01:36:21.480 --> 01:36:22.480]   to
[01:36:22.480 --> 01:36:23.480]   leave
[01:36:23.480 --> 01:36:24.480]   on the
[01:36:24.480 --> 01:36:25.480]   Syrian
[01:36:25.480 --> 01:36:26.480]   airfield.
[01:36:26.480 --> 01:36:27.480]   I
[01:36:27.480 --> 01:36:28.480]   have
[01:36:28.480 --> 01:36:29.480]   to
[01:36:29.480 --> 01:36:30.480]   leave
[01:36:30.480 --> 01:36:31.480]   on the
[01:36:31.480 --> 01:36:32.480]   Syrian
[01:36:32.480 --> 01:36:33.480]   airfield.
[01:36:33.480 --> 01:36:34.480]   I
[01:36:34.480 --> 01:36:35.480]   have
[01:36:35.480 --> 01:36:36.480]   to
[01:36:36.480 --> 01:36:37.480]   leave
[01:36:37.480 --> 01:36:38.480]   on the
[01:36:38.480 --> 01:36:39.480]   Syrian
[01:36:39.480 --> 01:36:40.480]   airfield.
[01:36:40.480 --> 01:36:41.480]   I
[01:36:41.480 --> 01:36:42.480]   have
[01:36:42.480 --> 01:36:43.480]   to
[01:36:43.480 --> 01:36:44.480]   leave
[01:36:44.480 --> 01:36:45.480]   on the
[01:36:45.480 --> 01:36:46.480]   Syrian
[01:36:46.480 --> 01:36:47.480]   airfield.
[01:36:47.480 --> 01:36:48.480]   I
[01:36:48.480 --> 01:36:49.480]   have
[01:36:49.480 --> 01:36:50.480]   to
[01:36:50.480 --> 01:36:51.480]   leave
[01:36:51.480 --> 01:36:52.480]   on the
[01:36:52.480 --> 01:36:53.480]   Syrian
[01:36:53.480 --> 01:36:54.480]   airfield.
[01:36:54.480 --> 01:36:55.480]   I
[01:36:55.480 --> 01:36:56.480]   have
[01:36:56.480 --> 01:36:57.480]   to
[01:36:57.480 --> 01:36:58.480]   leave
[01:36:58.480 --> 01:36:59.480]   on the
[01:36:59.480 --> 01:37:00.480]   Syrian
[01:37:00.480 --> 01:37:01.480]   airfield.
[01:37:01.480 --> 01:37:02.480]   I
[01:37:02.480 --> 01:37:03.480]   have
[01:37:03.480 --> 01:37:04.480]   to
[01:37:04.480 --> 01:37:05.480]   leave
[01:37:05.480 --> 01:37:06.480]   on the
[01:37:06.480 --> 01:37:07.480]   Syrian
[01:37:07.480 --> 01:37:08.480]   airfield.
[01:37:08.480 --> 01:37:09.480]   I
[01:37:09.480 --> 01:37:10.480]   have
[01:37:10.480 --> 01:37:11.480]   to
[01:37:11.480 --> 01:37:12.480]   leave
[01:37:12.480 --> 01:37:13.480]   on the
[01:37:13.480 --> 01:37:14.480]   Syrian
[01:37:14.480 --> 01:37:15.480]   airfield.
[01:37:15.480 --> 01:37:16.480]   I
[01:37:16.480 --> 01:37:17.480]   have
[01:37:17.480 --> 01:37:18.480]   to
[01:37:18.480 --> 01:37:19.480]   leave
[01:37:19.480 --> 01:37:20.480]   on the
[01:37:20.480 --> 01:37:21.480]   Syrian
[01:37:21.480 --> 01:37:22.480]   airfield.
[01:37:22.480 --> 01:37:23.480]   I
[01:37:23.480 --> 01:37:24.480]   have
[01:37:24.480 --> 01:37:25.480]   to
[01:37:25.480 --> 01:37:26.480]   leave
[01:37:26.480 --> 01:37:27.480]   on the
[01:37:27.480 --> 01:37:28.480]   Syrian
[01:37:28.480 --> 01:37:29.480]   airfield.
[01:37:29.480 --> 01:37:30.480]   I
[01:37:30.480 --> 01:37:31.480]   have
[01:37:31.480 --> 01:37:32.480]   to
[01:37:32.480 --> 01:37:33.480]   leave
[01:37:33.480 --> 01:37:34.480]   on the
[01:37:34.480 --> 01:37:35.480]   Syrian
[01:37:35.480 --> 01:37:36.480]   airfield.
[01:37:36.480 --> 01:37:37.480]   I
[01:37:37.480 --> 01:37:38.480]   have
[01:37:38.480 --> 01:37:39.480]   to
[01:37:39.480 --> 01:37:40.480]   leave
[01:37:40.480 --> 01:37:41.480]   on the
[01:37:41.480 --> 01:37:42.480]   Syrian
[01:37:42.480 --> 01:37:43.480]   airfield.
[01:37:43.480 --> 01:37:44.480]   I
[01:37:44.480 --> 01:37:45.480]   have
[01:37:45.480 --> 01:37:46.480]   to
[01:37:46.480 --> 01:37:47.480]   leave
[01:37:47.480 --> 01:37:48.480]   on the
[01:37:48.480 --> 01:37:49.480]   Syrian
[01:37:49.480 --> 01:37:50.480]   airfield.
[01:37:50.480 --> 01:37:51.480]   I
[01:37:51.480 --> 01:37:52.480]   have
[01:37:52.480 --> 01:37:53.480]   to
[01:37:53.480 --> 01:37:54.480]   leave
[01:37:54.480 --> 01:37:55.480]   on the
[01:37:55.480 --> 01:37:56.480]   Syrian
[01:37:56.480 --> 01:37:57.480]   airfield.
[01:37:57.480 --> 01:37:58.480]   I
[01:37:58.480 --> 01:37:59.480]   have
[01:37:59.480 --> 01:38:00.480]   to
[01:38:00.480 --> 01:38:01.480]   leave
[01:38:01.480 --> 01:38:02.480]   on the
[01:38:02.480 --> 01:38:03.480]   Syrian
[01:38:03.480 --> 01:38:04.480]   airfield.
[01:38:04.480 --> 01:38:05.480]   I
[01:38:05.480 --> 01:38:06.480]   have
[01:38:06.480 --> 01:38:07.480]   to
[01:38:07.480 --> 01:38:08.480]   leave
[01:38:08.480 --> 01:38:09.480]   on the
[01:38:09.480 --> 01:38:10.480]   Syrian
[01:38:10.480 --> 01:38:11.480]   airfield.
[01:38:11.480 --> 01:38:12.480]   I
[01:38:12.480 --> 01:38:13.480]   have
[01:38:13.480 --> 01:38:14.480]   to
[01:38:14.480 --> 01:38:15.480]   leave
[01:38:15.480 --> 01:38:16.480]   on the
[01:38:16.480 --> 01:38:17.480]   Syrian
[01:38:17.480 --> 01:38:18.480]   airfield.
[01:38:18.480 --> 01:38:19.480]   I
[01:38:19.480 --> 01:38:20.480]   have
[01:38:20.480 --> 01:38:21.480]   to
[01:38:21.480 --> 01:38:22.480]   leave
[01:38:22.480 --> 01:38:23.480]   on the
[01:38:23.480 --> 01:38:24.480]   Syrian
[01:38:24.480 --> 01:38:25.480]   airfield.
[01:38:25.480 --> 01:38:26.480]   I
[01:38:26.480 --> 01:38:27.480]   have
[01:38:27.480 --> 01:38:28.480]   to
[01:38:28.480 --> 01:38:29.480]   leave
[01:38:29.480 --> 01:38:30.480]   on the
[01:38:30.480 --> 01:38:31.480]   Syrian
[01:38:31.480 --> 01:38:32.480]   airfield.
[01:38:32.480 --> 01:38:33.480]   I
[01:38:33.480 --> 01:38:34.480]   have
[01:38:34.480 --> 01:38:35.480]   to
[01:38:35.480 --> 01:38:36.480]   leave
[01:38:36.480 --> 01:38:37.480]   on the
[01:38:37.480 --> 01:38:38.480]   Syrian
[01:38:38.480 --> 01:38:39.480]   airfield.
[01:38:39.480 --> 01:38:40.480]   I
[01:38:40.480 --> 01:38:41.480]   have
[01:38:41.480 --> 01:38:42.480]   to
[01:38:42.480 --> 01:38:43.480]   leave
[01:38:43.480 --> 01:38:44.480]   on the
[01:38:44.480 --> 01:38:45.480]   Syrian
[01:38:45.480 --> 01:38:46.480]   airfield.
[01:38:46.480 --> 01:38:47.480]   I
[01:38:47.480 --> 01:38:48.480]   have
[01:38:48.480 --> 01:38:49.480]   to
[01:38:49.480 --> 01:38:50.480]   leave
[01:38:50.480 --> 01:38:51.480]   on the
[01:38:51.480 --> 01:38:52.480]   Syrian
[01:38:52.480 --> 01:38:53.480]   airfield.
[01:38:53.480 --> 01:38:54.480]   I
[01:38:54.480 --> 01:38:55.480]   have
[01:38:55.480 --> 01:38:56.480]   to
[01:38:56.480 --> 01:38:57.480]   leave
[01:38:57.480 --> 01:38:58.480]   on the
[01:38:58.480 --> 01:38:59.480]   Syrian
[01:38:59.480 --> 01:39:00.480]   airfield.
[01:39:00.480 --> 01:39:01.480]   I
[01:39:01.480 --> 01:39:02.480]   have
[01:39:02.480 --> 01:39:03.480]   to
[01:39:03.480 --> 01:39:04.480]   leave
[01:39:04.480 --> 01:39:05.480]   on the
[01:39:05.480 --> 01:39:06.480]   Syrian
[01:39:06.480 --> 01:39:07.480]   airfield.
[01:39:07.480 --> 01:39:08.480]   I
[01:39:08.480 --> 01:39:09.480]   have
[01:39:09.480 --> 01:39:10.480]   to
[01:39:10.480 --> 01:39:11.480]   leave
[01:39:11.480 --> 01:39:12.480]   on the
[01:39:12.480 --> 01:39:13.480]   Syrian
[01:39:13.480 --> 01:39:14.480]   airfield.
[01:39:14.480 --> 01:39:15.480]   I
[01:39:15.480 --> 01:39:16.480]   have
[01:39:16.480 --> 01:39:17.480]   to
[01:39:17.480 --> 01:39:18.480]   leave
[01:39:18.480 --> 01:39:19.480]   on the
[01:39:19.480 --> 01:39:20.480]   Syrian
[01:39:20.480 --> 01:39:21.480]   airfield.
[01:39:21.480 --> 01:39:22.480]   I
[01:39:22.480 --> 01:39:23.480]   have
[01:39:23.480 --> 01:39:24.480]   to
[01:39:24.480 --> 01:39:25.480]   leave
[01:39:25.480 --> 01:39:26.480]   on the
[01:39:26.480 --> 01:39:27.480]   Syrian
[01:39:27.480 --> 01:39:28.480]   airfield.
[01:39:28.480 --> 01:39:29.480]   I
[01:39:29.480 --> 01:39:30.480]   have
[01:39:30.480 --> 01:39:31.480]   to
[01:39:31.480 --> 01:39:32.480]   leave
[01:39:32.480 --> 01:39:33.480]   on the
[01:39:33.480 --> 01:39:34.480]   Syrian
[01:39:34.480 --> 01:39:35.480]   airfield.
[01:39:35.480 --> 01:39:36.480]   I
[01:39:36.480 --> 01:39:37.480]   have
[01:39:37.480 --> 01:39:38.480]   to
[01:39:38.480 --> 01:39:39.480]   leave
[01:39:39.480 --> 01:39:40.480]   on the
[01:39:40.480 --> 01:39:41.480]   Syrian
[01:39:41.480 --> 01:39:42.480]   airfield.
[01:39:42.480 --> 01:39:43.480]   I
[01:39:43.480 --> 01:39:44.480]   have
[01:39:44.480 --> 01:39:45.480]   to
[01:39:45.480 --> 01:39:46.480]   leave
[01:39:46.480 --> 01:39:47.480]   on the
[01:39:47.480 --> 01:39:48.480]   Syrian
[01:39:48.480 --> 01:39:49.480]   airfield.
[01:39:49.480 --> 01:39:50.480]   I
[01:39:50.480 --> 01:39:51.480]   have
[01:39:51.480 --> 01:39:52.480]   to
[01:39:52.480 --> 01:39:53.480]   leave
[01:39:53.480 --> 01:39:54.480]   on the
[01:39:54.480 --> 01:39:55.480]   Syrian
[01:39:55.480 --> 01:39:56.480]   airfield.
[01:39:56.480 --> 01:39:57.480]   I
[01:39:57.480 --> 01:39:58.480]   have
[01:39:58.480 --> 01:39:59.480]   to
[01:39:59.480 --> 01:40:00.480]   leave
[01:40:00.480 --> 01:40:01.480]   on the
[01:40:01.480 --> 01:40:02.480]   Syrian
[01:40:02.480 --> 01:40:03.480]   airfield.
[01:40:03.480 --> 01:40:04.480]   I
[01:40:04.480 --> 01:40:05.480]   have
[01:40:05.480 --> 01:40:06.480]   to
[01:40:06.480 --> 01:40:07.480]   leave
[01:40:07.480 --> 01:40:08.480]   on the
[01:40:08.480 --> 01:40:09.480]   Syrian
[01:40:09.480 --> 01:40:10.480]   airfield.
[01:40:10.480 --> 01:40:11.480]   I
[01:40:11.480 --> 01:40:12.480]   have
[01:40:12.480 --> 01:40:13.480]   to
[01:40:13.480 --> 01:40:14.480]   leave
[01:40:14.480 --> 01:40:15.480]   on the
[01:40:15.480 --> 01:40:16.480]   Syrian
[01:40:16.480 --> 01:40:17.480]   airfield.
[01:40:17.480 --> 01:40:18.480]   I
[01:40:18.480 --> 01:40:19.480]   have
[01:40:19.480 --> 01:40:20.480]   to
[01:40:20.480 --> 01:40:21.480]   leave
[01:40:21.480 --> 01:40:22.480]   on the
[01:40:22.480 --> 01:40:23.480]   Syrian
[01:40:23.480 --> 01:40:24.480]   airfield.
[01:40:24.480 --> 01:40:25.480]   I
[01:40:25.480 --> 01:40:26.480]   have
[01:40:26.480 --> 01:40:27.480]   to
[01:40:27.480 --> 01:40:28.480]   leave
[01:40:28.480 --> 01:40:29.480]   on the
[01:40:29.480 --> 01:40:30.480]   Syrian
[01:40:30.480 --> 01:40:31.480]   airfield.
[01:40:31.480 --> 01:40:32.480]   I
[01:40:32.480 --> 01:40:33.480]   have
[01:40:33.480 --> 01:40:34.480]   to
[01:40:34.480 --> 01:40:35.480]   leave
[01:40:35.480 --> 01:40:36.480]   on the
[01:40:36.480 --> 01:40:37.480]   Syrian
[01:40:37.480 --> 01:40:38.480]   airfield.
[01:40:38.480 --> 01:40:39.480]   I
[01:40:39.480 --> 01:40:40.480]   have
[01:40:40.480 --> 01:40:41.480]   to
[01:40:41.480 --> 01:40:42.480]   leave
[01:40:42.480 --> 01:40:43.480]   on the
[01:40:43.480 --> 01:40:44.480]   Syrian
[01:40:44.480 --> 01:40:45.480]   airfield.
[01:40:45.480 --> 01:40:46.480]   I
[01:40:46.480 --> 01:40:47.480]   have
[01:40:47.480 --> 01:40:48.480]   to
[01:40:48.480 --> 01:40:49.480]   leave
[01:40:49.480 --> 01:40:50.480]   on the
[01:40:50.480 --> 01:40:51.480]   Syrian
[01:40:51.480 --> 01:40:52.480]   airfield.
[01:40:52.480 --> 01:40:53.480]   I
[01:40:53.480 --> 01:40:54.480]   have
[01:40:54.480 --> 01:40:55.480]   to
[01:40:55.480 --> 01:40:56.480]   leave
[01:40:56.480 --> 01:40:57.480]   on the
[01:40:57.480 --> 01:40:58.480]   Syrian
[01:40:58.480 --> 01:40:59.480]   airfield.
[01:40:59.480 --> 01:41:00.480]   I
[01:41:00.480 --> 01:41:01.480]   have
[01:41:01.480 --> 01:41:02.480]   to
[01:41:02.480 --> 01:41:03.480]   leave
[01:41:03.480 --> 01:41:04.480]   on the
[01:41:04.480 --> 01:41:05.480]   Syrian
[01:41:05.480 --> 01:41:06.480]   airfield.
[01:41:06.480 --> 01:41:07.480]   I
[01:41:07.480 --> 01:41:08.480]   have
[01:41:08.480 --> 01:41:09.480]   to
[01:41:09.480 --> 01:41:10.480]   leave
[01:41:10.480 --> 01:41:11.480]   on the
[01:41:11.480 --> 01:41:12.480]   Syrian
[01:41:12.480 --> 01:41:13.480]   airfield.
[01:41:13.480 --> 01:41:14.480]   I
[01:41:14.480 --> 01:41:15.480]   have
[01:41:15.480 --> 01:41:16.480]   to
[01:41:16.480 --> 01:41:17.480]   leave
[01:41:17.480 --> 01:41:18.480]   on the
[01:41:18.480 --> 01:41:19.480]   Syrian
[01:41:19.480 --> 01:41:20.480]   airfield.
[01:41:20.480 --> 01:41:21.480]   I
[01:41:21.480 --> 01:41:22.480]   have
[01:41:22.480 --> 01:41:23.480]   to
[01:41:23.480 --> 01:41:24.480]   leave
[01:41:24.480 --> 01:41:25.480]   on the
[01:41:25.480 --> 01:41:26.480]   Syrian
[01:41:26.480 --> 01:41:27.480]   airfield.
[01:41:27.480 --> 01:41:28.480]   I
[01:41:28.480 --> 01:41:29.480]   have
[01:41:29.480 --> 01:41:30.480]   to
[01:41:30.480 --> 01:41:31.480]   leave
[01:41:31.480 --> 01:41:32.480]   on the
[01:41:32.480 --> 01:41:33.480]   Syrian
[01:41:33.480 --> 01:41:34.480]   airfield.
[01:41:34.480 --> 01:41:35.480]   I
[01:41:35.480 --> 01:41:36.480]   have
[01:41:36.480 --> 01:41:37.480]   to
[01:41:37.480 --> 01:41:38.480]   leave
[01:41:38.480 --> 01:41:39.480]   on the
[01:41:39.480 --> 01:41:40.480]   Syrian
[01:41:40.480 --> 01:41:41.480]   airfield.
[01:41:41.480 --> 01:41:42.480]   I
[01:41:42.480 --> 01:41:43.480]   have
[01:41:43.480 --> 01:41:44.480]   to
[01:41:44.480 --> 01:41:45.480]   leave
[01:41:45.480 --> 01:41:46.480]   on the
[01:41:46.480 --> 01:41:47.480]   Syrian
[01:41:47.480 --> 01:41:48.480]   airfield.
[01:41:48.480 --> 01:41:49.480]   I
[01:41:49.480 --> 01:41:50.480]   have
[01:41:50.480 --> 01:41:51.480]   to
[01:41:51.480 --> 01:41:52.480]   leave
[01:41:52.480 --> 01:41:53.480]   on the
[01:41:53.480 --> 01:41:54.480]   Syrian
[01:41:54.480 --> 01:41:55.480]   airfield.
[01:41:55.480 --> 01:41:56.480]   I
[01:41:56.480 --> 01:41:57.480]   have
[01:41:57.480 --> 01:41:58.480]   to
[01:41:58.480 --> 01:41:59.480]   leave
[01:41:59.480 --> 01:42:00.480]   on the
[01:42:00.480 --> 01:42:01.480]   Syrian
[01:42:01.480 --> 01:42:02.480]   airfield.
[01:42:02.480 --> 01:42:03.480]   I
[01:42:03.480 --> 01:42:04.480]   have
[01:42:04.480 --> 01:42:05.480]   to
[01:42:05.480 --> 01:42:06.480]   leave
[01:42:06.480 --> 01:42:07.480]   on the
[01:42:07.480 --> 01:42:08.480]   Syrian
[01:42:08.480 --> 01:42:09.480]   airfield.
[01:42:09.480 --> 01:42:10.480]   I
[01:42:10.480 --> 01:42:11.480]   have
[01:42:11.480 --> 01:42:12.480]   to
[01:42:12.480 --> 01:42:13.480]   leave
[01:42:13.480 --> 01:42:14.480]   on the
[01:42:14.480 --> 01:42:15.480]   Syrian
[01:42:15.480 --> 01:42:16.480]   airfield.
[01:42:16.480 --> 01:42:17.480]   I
[01:42:17.480 --> 01:42:18.480]   have
[01:42:18.480 --> 01:42:19.480]   to
[01:42:19.480 --> 01:42:20.480]   leave
[01:42:20.480 --> 01:42:21.480]   on the
[01:42:21.480 --> 01:42:22.480]   Syrian
[01:42:22.480 --> 01:42:23.480]   airfield.
[01:42:23.480 --> 01:42:24.480]   I
[01:42:24.480 --> 01:42:25.480]   have
[01:42:25.480 --> 01:42:26.480]   to
[01:42:26.480 --> 01:42:27.480]   leave
[01:42:27.480 --> 01:42:28.480]   on the
[01:42:28.480 --> 01:42:29.480]   Syrian
[01:42:29.480 --> 01:42:30.480]   airfield.
[01:42:30.480 --> 01:42:31.480]   I
[01:42:31.480 --> 01:42:32.480]   have
[01:42:32.480 --> 01:42:33.480]   to
[01:42:33.480 --> 01:42:34.480]   leave
[01:42:34.480 --> 01:42:35.480]   on the
[01:42:35.480 --> 01:42:36.480]   Syrian
[01:42:36.480 --> 01:42:37.480]   airfield.
[01:42:37.480 --> 01:42:38.480]   I
[01:42:38.480 --> 01:42:39.480]   have
[01:42:39.480 --> 01:42:40.480]   to
[01:42:40.480 --> 01:42:41.480]   leave
[01:42:41.480 --> 01:42:42.480]   on the
[01:42:42.480 --> 01:42:43.480]   Syrian
[01:42:43.480 --> 01:42:44.480]   airfield.
[01:42:44.480 --> 01:42:45.480]   I
[01:42:45.480 --> 01:42:46.480]   have
[01:42:46.480 --> 01:42:47.480]   to
[01:42:47.480 --> 01:42:48.480]   leave
[01:42:48.480 --> 01:42:49.480]   on the
[01:42:49.480 --> 01:42:50.480]   Syrian
[01:42:50.480 --> 01:42:51.480]   airfield.
[01:42:51.480 --> 01:42:52.480]   I
[01:42:52.480 --> 01:42:53.480]   have
[01:42:53.480 --> 01:42:54.480]   to
[01:42:54.480 --> 01:42:55.480]   leave
[01:42:55.480 --> 01:42:56.480]   on the
[01:42:56.480 --> 01:42:57.480]   Syrian
[01:42:57.480 --> 01:42:58.480]   airfield.
[01:42:58.480 --> 01:42:59.480]   I
[01:42:59.480 --> 01:43:00.480]   have
[01:43:00.480 --> 01:43:01.480]   to
[01:43:01.480 --> 01:43:02.480]   leave
[01:43:02.480 --> 01:43:03.480]   on the
[01:43:03.480 --> 01:43:04.480]   Syrian
[01:43:04.480 --> 01:43:05.480]   airfield.
[01:43:05.480 --> 01:43:06.480]   I
[01:43:06.480 --> 01:43:07.480]   have
[01:43:07.480 --> 01:43:08.480]   to
[01:43:08.480 --> 01:43:09.480]   leave
[01:43:09.480 --> 01:43:10.480]   on the
[01:43:10.480 --> 01:43:11.480]   Syrian
[01:43:11.480 --> 01:43:12.480]   airfield.
[01:43:12.480 --> 01:43:13.480]   I
[01:43:13.480 --> 01:43:14.480]   have
[01:43:14.480 --> 01:43:15.480]   to
[01:43:15.480 --> 01:43:16.480]   leave
