whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:31:32.040 --> 01:31:36.320]   Thieves are able to read information stored on these tags to steal your identity.
[01:31:36.320 --> 01:31:41.240]   RFID blocker is available as a wallet or passport case.
[01:31:41.240 --> 01:31:45.080]   ProSpy.com also carries a wide variety of night vision cameras and scopes to see in
[01:31:45.080 --> 01:31:46.840]   the darkest conditions.
[01:31:46.840 --> 01:31:51.520]   Protect your home and business with our complete line of security cameras made to face any
[01:31:51.520 --> 01:31:52.520]   situation.
[01:31:52.520 --> 01:31:57.000]   Don't forget to order your personal security devices and shop for so much more.
[01:31:57.000 --> 01:31:58.960]   Go to ProSpy.com.
[01:31:58.960 --> 01:32:03.880]   ProSpy.com where your personal security and well-being is our goal.
[01:32:03.880 --> 01:32:07.960]   Attention, this is an extremely urgent self-reliant news bulletin.
[01:32:07.960 --> 01:32:12.060]   If you have ever wanted to produce your own cheaper than dirt survival food, this is going
[01:32:12.060 --> 01:32:15.120]   to be the most important message you will ever hear.
[01:32:15.120 --> 01:32:16.580]   Here is why.
[01:32:16.580 --> 01:32:20.520]   This network has just learned of a new video course that reveals the secrets of how to
[01:32:20.520 --> 01:32:25.040]   safely prepare and store all types of survival foods in an event of social unrest and food
[01:32:25.040 --> 01:32:27.120]   shortages here in the US.
[01:32:27.120 --> 01:32:29.760]   Grain shortages and hunger are spreading across the globe.
[01:32:29.760 --> 01:32:32.960]   Will troops guard the food supplies in the US this fall?
[01:32:32.960 --> 01:32:33.960]   Don't wait.
[01:32:33.960 --> 01:32:37.600]   Learn the food shortage skills that can keep you and your family alive in a crisis.
[01:32:37.600 --> 01:32:41.080]   Get the details at FoodShortageUSA.com.
[01:32:41.080 --> 01:32:43.680]   That's FoodShortageUSA.com.
[01:32:43.680 --> 01:32:48.520]   Or you can call toll free 877-327-0365.
[01:32:48.520 --> 01:32:50.200]   Don't wait for empty shelves.
[01:32:50.200 --> 01:32:54.840]   Go to FoodShortageUSA.com while you still have time.
[01:32:54.840 --> 01:32:57.240]   www.FoodShortageUSA.com.
[01:32:57.240 --> 01:33:01.840]   Or toll free at 877-327-0365.
[01:33:01.840 --> 01:33:02.600]   Act now.
[01:33:03.880 --> 01:33:07.480]   You are listening to GCN.
[01:33:07.480 --> 01:33:11.480]   Visit GCNlive.com today.
[01:33:11.480 --> 01:33:27.480]   Yeah, my issue isn't even whether Barack Obama is a Muslim or not.
[01:33:27.480 --> 01:33:28.480]   We know that wouldn't matter.
[01:33:28.480 --> 01:33:30.480]   He's bought and paid for by the New World Order.
[01:33:30.480 --> 01:33:33.480]   Three times the contribution from Wall Street and McCain.
[01:33:33.480 --> 01:33:39.480]   Media clearly has been bending towards Obama, giving him unfair coverage.
[01:33:39.480 --> 01:33:41.480]   I mean, I just report it like I see it here.
[01:33:41.480 --> 01:33:45.480]   You know, I'm not for George Bush or Bill Clinton or any of these people.
[01:33:45.480 --> 01:33:48.480]   There's something about Barack Obama and all the police state actions,
[01:33:48.480 --> 01:33:52.480]   threatening to arrest people that criticize him, and that's actually been on the news.
[01:33:52.480 --> 01:33:59.480]   And the fact that he won't release these documents and that he did spend a lot of his life out of the country
[01:33:59.480 --> 01:34:04.480]   when he was a little kid and his daddy was a Muslim and a Muslim dictatorship and he did go to Madrasa.
[01:34:04.480 --> 01:34:06.480]   I mean, this is amazing.
[01:34:06.480 --> 01:34:08.480]   This is amazing.
[01:34:08.480 --> 01:34:13.480]   And the media makes no issue and says if you question that he might be a Muslim, you're an idiot.
[01:34:13.480 --> 01:34:15.480]   I mean, I think that's a fair question.
[01:34:15.480 --> 01:34:19.480]   Now, I mean, if he was a Muslim that was pro-Second Amendment, wanted to have national sovereignty
[01:34:19.480 --> 01:34:21.480]   and a new world order, that'd be fine with me.
[01:34:21.480 --> 01:34:25.480]   The point here is that presidents are puppets of the military industrial complex
[01:34:25.480 --> 01:34:30.480]   and the president we've got, George Bush, just told the Congress a week ago he'd declare martial law
[01:34:30.480 --> 01:34:35.480]   if they didn't pass the spending package, the banker takeover bill.
[01:34:35.480 --> 01:34:39.480]   But during the break, Trey Kincaid, my producer, also board ops on the Sunday show,
[01:34:39.480 --> 01:34:42.480]   he raised a point that I thought was excellent.
[01:34:42.480 --> 01:34:43.480]   Make that point, Trey.
[01:34:43.480 --> 01:34:46.480]   I was just saying, you notice they're always trying to do reverse legislation
[01:34:46.480 --> 01:34:51.480]   and he'll probably end up being president and then they'll have to pass a bunch of laws to make it legal
[01:34:51.480 --> 01:34:56.480]   so they can backtrack all their crimes and then next thing you know, Arnold Schwarzenegger's going to be the president.
[01:34:56.480 --> 01:35:01.480]   Well, that's right. People are saying, Alex, you just don't like him because his daddy was a black man.
[01:35:01.480 --> 01:35:03.480]   Again, I could care less how much melanin's in his skin.
[01:35:03.480 --> 01:35:05.480]   Could care less. Don't care.
[01:35:05.480 --> 01:35:08.480]   You know, I'm a 21st century guy. I'm not into all that.
[01:35:08.480 --> 01:35:10.480]   It's not what the show's about.
[01:35:10.480 --> 01:35:14.480]   Arnold Schwarzenegger's daddy was an SS captain, the equivalent of a colonel.
[01:35:14.480 --> 01:35:17.480]   He ran an entire sector of Austria, took people to their deaths.
[01:35:17.480 --> 01:35:21.480]   When his daddy died, his mother married the head of the SS in Austria.
[01:35:21.480 --> 01:35:25.480]   The head of the SS is Arnold's daddy.
[01:35:25.480 --> 01:35:32.480]   He's sat on the knee of Kurt Voltheim, top SS officer, former head of the UN.
[01:35:32.480 --> 01:35:39.480]   And I made a film, 911, rise of the police state, martial law, 911, rise of the police state, long title.
[01:35:39.480 --> 01:35:42.480]   The last hour, three hours long, is about Schwarzenegger.
[01:35:42.480 --> 01:35:46.480]   Now he shouldn't be able to be president because he was not born here.
[01:35:46.480 --> 01:35:49.480]   Now look, it isn't that I don't want a black guy in there.
[01:35:49.480 --> 01:35:51.480]   I don't want a white Nazi in there.
[01:35:51.480 --> 01:35:55.480]   And I sure don't want a liar in there who's covering up he was born in Kenya,
[01:35:55.480 --> 01:35:57.480]   or that he went to Muslim schools.
[01:35:57.480 --> 01:36:01.480]   And it's a fact he did it, and the fact is that he's covering up.
[01:36:01.480 --> 01:36:04.480]   That's the fact here.
[01:36:04.480 --> 01:36:10.480]   And there's all this Obama brainwashing going on, and I've had enough of it.
[01:36:10.480 --> 01:36:17.480]   877-590-5525, 877-590-5525.
[01:36:17.480 --> 01:36:18.480]   Unbelievable.
[01:36:18.480 --> 01:36:24.480]   You know, I'm a communist when I'm against George Bush destroying the Bill of Rights.
[01:36:24.480 --> 01:36:28.480]   And then now I'm going to be a right-winger disliking Obama as president.
[01:36:28.480 --> 01:36:30.480]   Folks, I'm a constitutionalist.
[01:36:30.480 --> 01:36:32.480]   I look at the facts and I report.
[01:36:32.480 --> 01:36:33.480]   I've got an easy job.
[01:36:33.480 --> 01:36:37.480]   Don't look at this show through the lens of left or right.
[01:36:37.480 --> 01:36:39.480]   I'm telling you, 9/11 is an inside job.
[01:36:39.480 --> 01:36:40.480]   Go look at it.
[01:36:40.480 --> 01:36:44.480]   And I'm telling you, Barack Obama's covering up who he really is.
[01:36:44.480 --> 01:36:48.480]   We just call it like it is here.
[01:36:48.480 --> 01:36:51.480]   If you want to comment on the Obama thing, 877-590-5525.
[01:36:51.480 --> 01:36:54.480]   All right, getting into the economy, a bunch of police state news in the final segment right now.
[01:36:54.480 --> 01:36:57.480]   Let's go to Noah in Denton, Texas.
[01:36:57.480 --> 01:36:59.480]   You're on the air, sir.
[01:36:59.480 --> 01:37:00.480]   Hello, Alex.
[01:37:00.480 --> 01:37:01.480]   I'm a big fan of the show.
[01:37:01.480 --> 01:37:02.480]   Welcome.
[01:37:02.480 --> 01:37:05.480]   I was astonished the other day when I heard Mike Burgess on your show.
[01:37:05.480 --> 01:37:07.480]   That's my representative here in Denton.
[01:37:07.480 --> 01:37:10.480]   Well, they were threatened with martial law, so we had him on.
[01:37:10.480 --> 01:37:13.480]   We had another congressman on, however, martial law, so we just thought we'd have him on.
[01:37:13.480 --> 01:37:16.480]   Do you think he's a listener of your show?
[01:37:16.480 --> 01:37:19.480]   No, but basically we're always amazed.
[01:37:19.480 --> 01:37:22.480]   Pretty much anybody we call, whether it's Chuck Norris or Jesse Ventura or you name it,
[01:37:22.480 --> 01:37:26.480]   that come on the show, they already know who we are and are generally listeners.
[01:37:26.480 --> 01:37:28.480]   But, you know, I didn't ask Burgess that.
[01:37:28.480 --> 01:37:31.480]   Did Burgess' office -- Trey, get your mic back over there, buddy.
[01:37:31.480 --> 01:37:36.480]   Did -- he swings it away from him like it's a Cobra when he's not on it.
[01:37:36.480 --> 01:37:38.480]   Did Burgess' office know who we were?
[01:37:38.480 --> 01:37:43.480]   I can't remember off the top of my head, but when I dropped the name and everything, he was just,
[01:37:43.480 --> 01:37:46.480]   "Oh, yeah, oh, yeah," because, you know, they're up in Fort Worth.
[01:37:46.480 --> 01:37:48.480]   Yeah, well, regardless, sir, so it sounds like he is.
[01:37:48.480 --> 01:37:49.480]   What's your question?
[01:37:49.480 --> 01:37:53.480]   Okay, because I've sent him several e-mails about Architects and Engineers for 9/11 Truth
[01:37:53.480 --> 01:37:55.480]   and also InfoWars news articles and things like that,
[01:37:55.480 --> 01:37:58.480]   and I was hoping if you can get him back on the show sometime,
[01:37:58.480 --> 01:38:01.480]   maybe you can ask him what his views are on 9/11.
[01:38:01.480 --> 01:38:04.480]   I've read his website, and he seems to believe the official story, and he won't --
[01:38:04.480 --> 01:38:09.480]   Well, look, we just had a Republican and Democratic congressman on about how they were threatened with martial law,
[01:38:09.480 --> 01:38:11.480]   and so that's why we had them on.
[01:38:11.480 --> 01:38:14.480]   It was on that subject and, you know, that subject alone.
[01:38:14.480 --> 01:38:16.480]   Okay, I understand that.
[01:38:16.480 --> 01:38:20.480]   I found a website just recently called TexasSuccession.com.
[01:38:20.480 --> 01:38:22.480]   It's about the Republic of Texas.
[01:38:22.480 --> 01:38:26.480]   Texas can legally succeed, but we don't need five Nerdy Wells in a trailer to do it
[01:38:26.480 --> 01:38:29.480]   and declare themselves president first, and we want to secede.
[01:38:29.480 --> 01:38:32.480]   It needs to be done in an orderly fashion with the legislature.
[01:38:32.480 --> 01:38:33.480]   I agree.
[01:38:33.480 --> 01:38:35.480]   Maybe we should start pressuring some of these congressmen about that.
[01:38:35.480 --> 01:38:37.480]   Hell, I'm looking for a free country to move to.
[01:38:37.480 --> 01:38:39.480]   People always say get out.
[01:38:39.480 --> 01:38:41.480]   Patriots are supposed to stay and try to make it better,
[01:38:41.480 --> 01:38:45.480]   but if they're going to federalize everything and take everything I got, I might as well just get out of here.
[01:38:45.480 --> 01:38:46.480]   No, I'm not leaving, folks.
[01:38:46.480 --> 01:38:47.480]   Don't start any rumors.
[01:38:47.480 --> 01:38:50.480]   Bobby and Kelly, you're on the air, Bobby.
[01:38:50.480 --> 01:38:51.480]   Go ahead.
[01:38:51.480 --> 01:38:52.480]   Hi.
[01:38:52.480 --> 01:38:58.480]   First I want to tell everybody that flu shots have mercury, aluminum, and formaldehyde.
[01:38:58.480 --> 01:38:59.480]   Absolutely.
[01:38:59.480 --> 01:39:00.480]   That is a fact.
[01:39:00.480 --> 01:39:03.480]   From 1 in 25,000 with autism to 1 in 86 now.
[01:39:03.480 --> 01:39:08.480]   From 1 in 33 getting cancer to now 1 in 2.
[01:39:08.480 --> 01:39:11.480]   It was 1 in 3, now 1 in 2.
[01:39:11.480 --> 01:39:18.480]   And I want to tell everyone to go to Google Video, type in "Argentina economic collapse" and look at it.
[01:39:18.480 --> 01:39:20.480]   And that was engineered by the IMF and World Bank.
[01:39:20.480 --> 01:39:21.480]   We got their documents on that.
[01:39:21.480 --> 01:39:25.480]   A first world nation within a month was a third world nation.
[01:39:25.480 --> 01:39:28.480]   I've heard you talking about that for years and years.
[01:39:28.480 --> 01:39:30.480]   It's the exact same thing as Argentina.
[01:39:30.480 --> 01:39:31.480]   Absolutely.
[01:39:31.480 --> 01:39:34.480]   It's the last chapter in my book, "Descent into Tyranny," which is, by the way, almost out of print.
[01:39:34.480 --> 01:39:35.480]   15,000 copies.
[01:39:35.480 --> 01:39:36.480]   I'm not printing more.
[01:39:36.480 --> 01:39:41.480]   There's a couple hundred copies left you want "Descent into Tyranny" up on Infowars.com,
[01:39:41.480 --> 01:39:43.480]   online video and bookstore right there.
[01:39:43.480 --> 01:39:45.480]   Steve in Colorado, you're on the air, Steve.
[01:39:45.480 --> 01:39:46.480]   Hi, Alex.
[01:39:46.480 --> 01:39:48.480]   Thanks for waking me and so many others up.
[01:39:48.480 --> 01:39:50.480]   I just wanted to ask two things.
[01:39:50.480 --> 01:39:58.480]   No doubt that there's a lot of military buildup I've seen on the highways here in Colorado and that we're close to martial law.
[01:39:58.480 --> 01:40:07.480]   I'm a PrisonPlanet.tv member and was wondering if you think that your audience/members who are signed up through your website
[01:40:07.480 --> 01:40:14.480]   are going to get rounded up, get that 4 a.m. red, blue, green thing that they talk about on YouTube.
[01:40:14.480 --> 01:40:17.480]   No, no, sir, that's not how it's going to work.
[01:40:17.480 --> 01:40:20.480]   Look, the government, the criminals that run our country, they call themselves the government,
[01:40:20.480 --> 01:40:24.480]   have announced that they're going to arrest everybody and have announced the NSA is listening to you
[01:40:24.480 --> 01:40:28.480]   and have announced they're going to do all this because they want to have a chilling effect
[01:40:28.480 --> 01:40:32.480]   and scare you into not speaking up when it's key that everybody who loves liberty,
[01:40:32.480 --> 01:40:38.480]   black, white, old, young, it doesn't matter, Hispanic, purple, green polka dot, speak up now for liberty.
[01:40:38.480 --> 01:40:39.480]   Okay?
[01:40:39.480 --> 01:40:41.480]   So, yes, a lot of stuff is tracked on the web.
[01:40:41.480 --> 01:40:43.480]   A lot of stuff is tracked on the Internet, period.
[01:40:43.480 --> 01:40:50.480]   There are tens of millions of people a month that visit Infowars.com and PrisonPlanet.com.
[01:40:50.480 --> 01:40:55.480]   If you go to Alexa.com and look at the ratings, 84%, 85% of those are in the U.S.
[01:40:55.480 --> 01:40:57.480]   How are they going to arrest 10 million people?
[01:40:57.480 --> 01:40:59.480]   They're not going to.
[01:40:59.480 --> 01:41:00.480]   We're the majority.
[01:41:00.480 --> 01:41:02.480]   I talk to police chiefs.
[01:41:02.480 --> 01:41:03.480]   I talk to sheriffs.
[01:41:03.480 --> 01:41:04.480]   I talk to congresspeople.
[01:41:04.480 --> 01:41:06.480]   They're against what's happening.
[01:41:06.480 --> 01:41:08.480]   It's a private group of banks doing this.
[01:41:08.480 --> 01:41:13.480]   So instead of living in fear and thinking it's going to be some hot martial law that comes overnight
[01:41:13.480 --> 01:41:16.480]   and they arrest us all in one day, they don't have the personnel for that,
[01:41:16.480 --> 01:41:19.480]   like the Boston Globe tries to put out, we're saying it's going to happen.
[01:41:19.480 --> 01:41:20.480]   It's incremental.
[01:41:20.480 --> 01:41:21.480]   We're due process.
[01:41:21.480 --> 01:41:23.480]   The rule of law are overturned.
[01:41:23.480 --> 01:41:26.480]   Where they taser 400-and-something people to death.
[01:41:26.480 --> 01:41:28.480]   Where they threaten Congress.
[01:41:28.480 --> 01:41:30.480]   See, martial law is against certain groups.
[01:41:30.480 --> 01:41:32.480]   See, the White House threatens Congress.
[01:41:32.480 --> 01:41:35.480]   Well, Congress should have just stood up to that bluff.
[01:41:35.480 --> 01:41:38.480]   I mean, imagine if they said we're going to arrest Congress or kick Congress out.
[01:41:38.480 --> 01:41:39.480]   It would have been ridiculous.
[01:41:39.480 --> 01:41:42.480]   But Lincoln did do that, so he was actually able to do it.
[01:41:42.480 --> 01:41:45.480]   First thing Lincoln grabbed, though, was Congress and key things.
[01:41:45.480 --> 01:41:46.480]   Here's the deal.
[01:41:46.480 --> 01:41:50.480]   The first person you'll see get grabbed down this line won't even be Alex Jones.
[01:41:50.480 --> 01:41:54.480]   It'll be business owners and corporate chiefs that weren't on the inside of the New World Order
[01:41:54.480 --> 01:41:55.480]   or thought they were but weren't.
[01:41:55.480 --> 01:41:57.480]   Then it'll be people like Alex Jones.
[01:41:57.480 --> 01:42:00.480]   Or more often, they'll just shut down the web and kick me off the radio.
[01:42:00.480 --> 01:42:02.480]   Then it doesn't matter.
[01:42:02.480 --> 01:42:04.480]   So I'm a canary in the coal mine.
[01:42:04.480 --> 01:42:06.480]   If you see me go down, then something else might happen.
[01:42:06.480 --> 01:42:08.480]   All right, let's jam in one more here.
[01:42:08.480 --> 01:42:11.480]   Let's go ahead and go to Rob in Vermont.
[01:42:11.480 --> 01:42:13.480]   Rob, you are on the air.
[01:42:13.480 --> 01:42:15.480]   Hey, thanks, Alex.
[01:42:15.480 --> 01:42:17.480]   One thing, keep up the good work.
[01:42:17.480 --> 01:42:25.480]   Second thing is everybody out there needs to get into a position of elected office at the very local level.
[01:42:25.480 --> 01:42:30.480]   A bunch of us are up in Vermont are getting our--
[01:42:30.480 --> 01:42:31.480]   And here's the point.
[01:42:31.480 --> 01:42:34.480]   The New World Order runs its candidates claiming they're patriots.
[01:42:34.480 --> 01:42:38.480]   Why not run our candidates claiming we're New World Order?
[01:42:38.480 --> 01:42:39.480]   I'm talking about real local.
[01:42:39.480 --> 01:42:40.480]   I'm talking about--
[01:42:40.480 --> 01:42:41.480]   No, no, local, local, yeah.
[01:42:41.480 --> 01:42:47.480]   I'm talking local towns, local justice of the peace because in Vermont law,
[01:42:47.480 --> 01:42:55.480]   and it's probably all over the country, we then have a lawful duty to check and make sure the ballots and the votes are all--
[01:42:55.480 --> 01:42:58.480]   That's right, and you have a right to secede and a right to revolt as well.
[01:42:58.480 --> 01:42:59.480]   Anything else?
[01:42:59.480 --> 01:43:00.480]   Yeah.
[01:43:00.480 --> 01:43:01.480]   I'll put you on hold.
[01:43:01.480 --> 01:43:02.480]   We'll come back to you after break.
[01:43:02.480 --> 01:43:04.480]   Stay with us.
[01:43:04.480 --> 01:43:08.480]   Would you walk around with your credit card number displayed on your back for anyone to read?
[01:43:08.480 --> 01:43:13.480]   Of course not, but if you have one of the 50 million new contactless credit and debit cards in circulation in your wallet,
[01:43:13.480 --> 01:43:15.480]   that's exactly what you're doing.
[01:43:15.480 --> 01:43:21.480]   I'm Walt Augustinowitz, founder of Identity Stronghold, and we think this is information you need to know.
[01:43:21.480 --> 01:43:26.480]   You may not even realize you already have one of these cards because they look physically just like the old card.
[01:43:26.480 --> 01:43:31.480]   The difference is an RFID chip hidden inside the card that makes radio communication with the card possible
[01:43:31.480 --> 01:43:36.480]   right through your wallet, purse, or pants pocket without you ever removing the card.
[01:43:36.480 --> 01:43:39.480]   Pickpockets no longer even have to touch you to get your information.
[01:43:39.480 --> 01:43:45.480]   Our company realizes the privacy danger this represents, and that's why we manufacture the SecureSleeve.
[01:43:45.480 --> 01:43:49.480]   The SecureSleeve is a patent-pending card sleeve that contains a radio frequency barrier,
[01:43:49.480 --> 01:43:52.480]   preventing radio signals from reaching your card.
[01:43:52.480 --> 01:43:56.480]   Get more information and purchase a SecureSleeve online at idstronghold.com.
[01:43:56.480 --> 01:44:03.480]   That's idstronghold.com, or call us at 800-610-2770.
[01:44:03.480 --> 01:44:09.480]   You invest, you buy insurance, you wear your seatbelt, you do things to ensure your family's future and protection.
[01:44:09.480 --> 01:44:11.480]   But why? Just in case?
[01:44:11.480 --> 01:44:14.480]   With the current state of affairs, ask yourself, "Am I ready?"
[01:44:14.480 --> 01:44:17.480]   Preparation starts at survivalgearsource.com.
[01:44:17.480 --> 01:44:23.480]   Survivalgearsource.com has a huge selection of vital products, emergency survival kits, gas masks, MREs,
[01:44:23.480 --> 01:44:27.480]   communication devices, products for pet care, your car, home, office, and school.
[01:44:27.480 --> 01:44:32.480]   Protect against all natural disasters and terror attacks that can happen at any time.
[01:44:32.480 --> 01:44:36.480]   If you are not prepared, the last place you want to be is standing in FEMA lines.
[01:44:36.480 --> 01:44:38.480]   Invest in your future now.
[01:44:38.480 --> 01:44:43.480]   Visit survivalgearsource.com or call 877-231-1925.
[01:44:43.480 --> 01:44:47.480]   That's 877-231-1925.
[01:44:47.480 --> 01:44:49.480]   survivalgearsource.com.
[01:44:49.480 --> 01:44:51.480]   That's survivalgearsource.com.
[01:44:51.480 --> 01:44:55.480]   Or call 877-231-1925.
[01:44:55.480 --> 01:44:58.480]   877-231-1925.
[01:44:58.480 --> 01:45:00.480]   survivalgearsource.com.
[01:45:00.480 --> 01:45:02.480]   Prepare for tomorrow now.
[01:45:02.480 --> 01:45:08.480]   Prospy.com is your choice for everything spy-related.
[01:45:08.480 --> 01:45:12.480]   Stealth cameras cleverly disguised as items commonly found around the home.
[01:45:12.480 --> 01:45:18.480]   Inventory-savvy, you'll find your favorite phone and voice recorders, powerful binoculars, security systems,
[01:45:18.480 --> 01:45:20.480]   hidden safes, and much more.
[01:45:20.480 --> 01:45:23.480]   Find hidden cameras wherever you go with the small handheld spy finder.
[01:45:23.480 --> 01:45:26.480]   And locate hidden transmitters with one of our bug detectors.
[01:45:26.480 --> 01:45:29.480]   Protect yourself from ID theft with our RFID blocker.
[01:45:29.480 --> 01:45:34.480]   The RFID tags in ID cards have been proven to be not secure.
[01:45:34.480 --> 01:45:38.480]   Thieves are able to read information stored on these tags to steal your identity.
[01:45:38.480 --> 01:45:40.480]   And your identity as a wallet or passport case.
[01:45:40.480 --> 01:45:46.480]   Prospy.com also carries a wide variety of night vision cameras and scopes to see in the darkest conditions.
[01:45:46.480 --> 01:45:52.480]   Protect your home and business with our complete line of security cameras made to face any situation.
[01:45:52.480 --> 01:45:57.480]   Don't forget to order your personal security devices and shop for so much more.
[01:45:57.480 --> 01:45:59.480]   Go to prospy.com.
[01:45:59.480 --> 01:46:03.480]   Prospy.com, where your personal security and well-being is our goal.
[01:46:03.480 --> 01:46:07.480]   Are you sick and tired of spending your hard-earned money to fill your gas tank?
[01:46:07.480 --> 01:46:09.480]   Then do something about it.
[01:46:09.480 --> 01:46:13.480]   Fuel Saver's fuel conditioner lets you drive further on each gallon of fuel.
[01:46:13.480 --> 01:46:15.480]   Completely safe for all engines.
[01:46:15.480 --> 01:46:21.480]   Just add a small squeeze of product to your tank each time you fill up to improve your fuel economy 10 to 20% or more.
[01:46:21.480 --> 01:46:24.480]   Saving you 35 to 80 cents on every gallon.
[01:46:24.480 --> 01:46:32.480]   Each little 2-ounce squeeze bottle is highly concentrated and costs only $8 to treat 100 gallons of gas or 50 gallons of diesel.
[01:46:32.480 --> 01:46:36.480]   Buy a case and the price drops to a mere $6 per bottle with free shipping.
[01:46:36.480 --> 01:46:40.480]   Save the first 10 orders and get an additional 10% off your case purchase.
[01:46:40.480 --> 01:46:43.480]   That's $5.40 to treat 100 gallons of gas.
[01:46:43.480 --> 01:46:52.480]   Call toll free 866-768-7811 or get more information at fuelsaverinc.com.
[01:46:52.480 --> 01:46:55.480]   First 10 orders, save 10% on a case purchase.
[01:46:55.480 --> 01:46:57.480]   Act now to save on fuel.
[01:46:57.480 --> 01:47:01.480]   866-768-7811.
[01:47:01.480 --> 01:47:03.480]   Call now.
[01:47:03.480 --> 01:47:07.480]   [Music]
[01:47:07.480 --> 01:47:12.480]   You're listening to GCN, the Genesis Communications Radio Network.
[01:47:12.480 --> 01:47:20.480]   [Music]
[01:47:20.480 --> 01:47:27.480]   My country is being flushed down the toilet by the International Banking Crime Syndicate.
[01:47:27.480 --> 01:47:30.480]   They've been calling it the New World Order, a New World Order banking system.
[01:47:30.480 --> 01:47:34.480]   They orchestrate the crime, they get all of our money and leave us nothing.
[01:47:34.480 --> 01:47:41.480]   They terrorize the public into believing that they were unsuccessful, that if we gave them unlimited power, they would save the stock market.
[01:47:41.480 --> 01:47:44.480]   And so it dropped by $3 trillion in the days after.
[01:47:44.480 --> 01:47:50.480]   All right, here's the deal. I want to cover a bunch of final news, but I've got about 20 stories I wanted to get to.
[01:47:50.480 --> 01:47:53.480]   It looks like I probably won't have time to get to them all. I'll mention them at least.
[01:47:53.480 --> 01:47:55.480]   But let's just rampage through your calls.
[01:47:55.480 --> 01:47:58.480]   Who was it I was still talking to here?
[01:47:58.480 --> 01:48:01.480]   I was going to let somebody finish up.
[01:48:01.480 --> 01:48:04.480]   And I put them back on hold. Was it Rob in Vermont?
[01:48:04.480 --> 01:48:08.480]   Rob, real fast, because I've got a lot of calls to get to in a short time to get there. Go ahead.
[01:48:08.480 --> 01:48:11.480]   Okay, second thing, Alex.
[01:48:11.480 --> 01:48:18.480]   Getting involved in your local government is really key right now, because look, with all the food shortages, the energy shortages.
[01:48:18.480 --> 01:48:21.480]   Oh, yeah, food shortages worldwide, and it's going to start in the U.S.
[01:48:21.480 --> 01:48:23.480]   Not just inflation.
[01:48:23.480 --> 01:48:29.480]   Yep, and we've got to form the networks that are going to be able to protect people, protect our rights, and protect our liberties.
[01:48:29.480 --> 01:48:34.480]   That doesn't mean joining a military group or any kind of thing.
[01:48:34.480 --> 01:48:39.480]   I agree. Get involved. Run for office. Speak at the city council. Get the information out.
[01:48:39.480 --> 01:48:49.480]   Trooper in Austin, Texas, who a few weeks ago called and said that he wanted to come arrest our guest that was criticizing Lord Obama.
[01:48:49.480 --> 01:48:50.480]   Trooper?
[01:48:50.480 --> 01:49:04.480]   Yeah, Kerry. Now, this latest covert McCain supporter, he's upset because, like I said in the last program, we're not going to take it lying down the way we did with Kerry.
[01:49:04.480 --> 01:49:10.480]   Hey, wait a minute. The same people that funded Bush are funding Barack Obama. Can't you understand that?
[01:49:10.480 --> 01:49:14.480]   Can't you understand it's not about the two parties, that both parties are owned?
[01:49:14.480 --> 01:49:23.480]   You're right to a very large extent, but also the same people that funded Hillary Clinton funded McCain.
[01:49:23.480 --> 01:49:29.480]   Well, here's the deal. We're going to find out, Trooper. We're probably going to end up getting Barack Obama.
[01:49:29.480 --> 01:49:30.480]   Yeah.
[01:49:30.480 --> 01:49:35.480]   And so we're going to find out. And I've got a sneaking suspicion. I've got a sneaking suspicion.
[01:49:35.480 --> 01:49:37.480]   Stuff is going to get worse.
[01:49:37.480 --> 01:49:46.480]   Bush, Cheney, those people, the reason they don't want Obama to win, they're subject to arrest. You know McCain's not going to go after them.
[01:49:46.480 --> 01:49:51.480]   Oh, you think Barack Obama is going to call for criminal charges. Well, let me tell you something.
[01:49:51.480 --> 01:49:54.480]   The first thing Bill Clinton did was block Congressman Dan Burton's committee.
[01:49:54.480 --> 01:50:00.480]   When George Bush came into office, they blocked that committee from investigating Bill Clinton pardoning cocaine dealers.
[01:50:00.480 --> 01:50:05.480]   Look, they own both parties. Figure that out. Goodness gracious.
[01:50:05.480 --> 01:50:10.480]   Let's talk to Fred in Austin, Tejas. You're on the air, Fred.
[01:50:10.480 --> 01:50:14.480]   Wow. Well, anyway, the birth certificate thing.
[01:50:14.480 --> 01:50:15.480]   Yes.
[01:50:15.480 --> 01:50:24.480]   Obama responded in advance of this guy floating his lawsuit because they knew the lawsuit was coming, and put up his birth certificate.
[01:50:24.480 --> 01:50:28.480]   And what they get for an answer is, "Oh, that's not a real birth certificate. It's a fraud."
[01:50:28.480 --> 01:50:32.480]   It's a certificate of it. It's not the original. We need to see the original.
[01:50:32.480 --> 01:50:34.480]   Right. Well, it's --
[01:50:34.480 --> 01:50:36.480]   Let me ask you a question.
[01:50:36.480 --> 01:50:41.480]   The media tells us evil Muslims, and I don't believe that, are hiding, that Muslims are evil or whatever.
[01:50:41.480 --> 01:50:48.480]   But the point is that vicious al Qaeda is hiding under every toadstool and under every bed at night to try to sneak out and hurt us in the morning.
[01:50:48.480 --> 01:50:50.480]   They're like monsters in the closet.
[01:50:50.480 --> 01:50:55.480]   It is true he went to Indonesia for years when it was a Muslim dictatorship, and went to a Muslim school.
[01:50:55.480 --> 01:50:56.480]   I mean, this is pretty weird.
